con	cu	con	cu	ADP	ADP;ACC
árabes	arabii	árabe	arabie	N;PL	N;DEF;MASC;PL
matar	ucide	matar	ucide	V;NFIN	V;IND;SG;3;PRS;FIN
matar	omoara	matar	omorî	V;NFIN	V;IND;SG;3;IPFV;FIN
matar	ucide	matar	ucide	V;NFIN	V;IND;SG;3;PRS;FIN
vertical	vertical	vertical	vertical	ADJ;SG	ADJ;INDF;MASC;SG
oficinas	birourile	oficina	birou	N;FEM;PL	N;DEF;FEM;PL
oficinas	oficii	oficina	oficii	N;FEM;PL	N;INDF;FEM;PL
oficinas	birouri	oficina	birou	N;FEM;PL	N;INDF;FEM;PL
kong	kong	kong	kong	N;MASC;SG	N;INDF;MASC;SG
contemporánea	contemporana	contemporáneo	contemporană	ADJ;FEM;SG	ADJ;DEF;FEM;SG
contemporánea	contemporan	contemporáneo	contemporan	ADJ;FEM;SG	ADJ;INDF;MASC;SG
disciplina	disciplina	disciplina	disciplină	N;FEM;SG	N;DEF;FEM;SG
disciplina	disciplina	disciplina	disciplină	N;FEM;SG	N;DEF;FEM;SG
gigante	gigant	gigante	gigant	N;SG	N;INDF;MASC;SG
cristiano	crestina	cristiano	crestina	ADJ;MASC;SG	ADJ;DEF;FEM;SG
revolucionario	revolutionar	revolucionario	revolutionar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
obispos	episcopi	obispo	episcop	N;MASC;PL	N;INDF;MASC;PL
blancas	albe	blanco	alb	ADJ;FEM;PL	ADJ;INDF;FEM;PL
sport	sport	sport	sport	N	N;INDF;MASC;SG
sport	sportul	sport	sport	N	N;DEF;MASC;SG
derrotado	invins	derrotado	invinge	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
derrotado	invins	derrotado	invinge	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
participaciones	exploatatii	participación	exploatat	N;FEM;PL	N;INDF;FEM;PL
candidatura	candidatura	candidatura	candidatură	N;FEM;SG	N;DEF;FEM;SG
candidatura	nominalizare	candidatura	nominalizare	N;FEM;SG	N;INDF;FEM;SG
candidatura	nominalizarea	candidatura	nominalizare	N;FEM;SG	N;DEF;FEM;SG
cuadros	tabelele	cuadro	tabel	N;MASC;PL	N;DEF;FEM;PL
cuadros	tabele	cuadro	tabel	N;MASC;PL	N;INDF;FEM;PL
cuadros	mese	cuadro	masă	N;MASC;PL	N;INDF;FEM;PL
cuadros	tablouri	cuadro	tablou	N;MASC;PL	N;INDF;FEM;PL
cuadros	picturi	cuadro	pictură	N;MASC;PL	N;INDF;FEM;PL
cuadros	imagini	cuadro	imagine	N;MASC;PL	N;INDF;FEM;PL
cuadros	poze	cuadro	poză	N;MASC;PL	N;INDF;FEM;PL
necesidades	nevoile	necesidad	nevoie	N;FEM;PL	N;DEF;FEM;PL
necesidades	nevoi	necesidad	nevoie	N;FEM;PL	N;INDF;FEM;PL
eliminar	elimina	eliminar	elimina	V;NFIN	V;IND;SG;3;IPFV;FIN
eliminar	elimina	eliminar	elimina	V;NFIN	V;IND;SG;3;IPFV;FIN
eliminar	scoate	eliminar	scoate	V;NFIN	V;IND;SG;3;PRS;FIN
eliminar	sterge	eliminar	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
eliminar	sterge	eliminar	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
vandalismo	vandalism	vandalismo	vandalism	N;MASC;SG	N;INDF;MASC;SG
france	france	france	francă	N;FEM;SG	N;INDF;MASC;SG
clasificado	evaluat	clasificado	evaluat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
clasificado	clasificat	clasificado	clasifica	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
clasificado	clasificata	clasificado	clasificat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
clasificado	clasat	clasificado	clasa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
maestros	stapanii	maestro	stapan	N;MASC;PL	N;DEF;MASC;PL
maestros	profesorilor	maestro	profesor	N;MASC;PL	N;DEF;MASC;PL
maestros	profesorii	maestro	profesor	N;MASC;PL	N;DEF;MASC;PL
maestros	profesori	maestro	profesor	N;MASC;PL	N;INDF;MASC;PL
negocio	business	negocio	business	N;MASC;SG	N;INDF;MASC;SG
negocio	afacere	negocio	afacere	N;MASC;SG	N;INDF;FEM;SG
negocio	afacerea	negocio	afacere	N;MASC;SG	N;DEF;FEM;SG
escribe	scrie	escribir	scrie	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
esfuerzos	eforturi	esfuerzo	efort	N;MASC;PL	N;INDF;FEM;PL
esfuerzos	eforturile	esfuerzo	efort	N;MASC;PL	N;DEF;FEM;PL
dolores	dureri	dolor	durere	N;MASC;PL	N;INDF;FEM;PL
doña	donna	doña	donnă	N;FEM;SG	N;DEF;FEM;SG
gris	gri	gris	gri		
gris	gri	gris	gri		
periódicos	ziarele	periódico	ziar	N;MASC;PL	N;DEF;FEM;PL
periódicos	ziare	periódico	ziar	N;MASC;PL	N;INDF;FEM;PL
periódicos	ziare	periódico	ziar	N;MASC;PL	N;INDF;FEM;PL
margarita	margaret	margarita	margaret	N;FEM;SG	N;INDF;MASC;SG
margarita	margareta	margarita	margaretă	N;FEM;SG	N;DEF;FEM;SG
margarita	margarita	margarita	margarita	N;FEM;SG	N;DEF;FEM;SG
margarita	margareta	margarita	margaretă	N;FEM;SG	N;DEF;FEM;SG
adicional	suplimentar	adicional	suplimentar	ADJ;SG	ADJ;INDF;MASC;SG
regresa	intoarce	regresar	intoarce	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
brigada	brigada	brigada	brigadă	N;FEM;SG	N;DEF;FEM;SG
brigada	brigada	brigada	brigadă	N;FEM;SG	N;DEF;FEM;SG
championship	campionatul	championship	campionat	N;MASC;SG	N;DEF;MASC;SG
championship	campionat	championship	campiona	N;MASC;SG	N;INDF;MASC;SG
béisbol	baseball	béisbol	baseball	N;MASC;SG	N;INDF;MASC;SG
redacción	redactarea	redacción	redactare	N;FEM;SG	N;DEF;FEM;SG
redacción	editorial	redacción	editorial	N;FEM;SG	N;INDF;MASC;SG
redacción	editorialul	redacción	editorial	N;FEM;SG	N;DEF;MASC;SG
redacción	scrierea	redacción	scriere	N;FEM;SG	N;DEF;FEM;SG
redacción	scriere	redacción	scriere	N;FEM;SG	N;INDF;FEM;SG
depende	depinde	depender	depinde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
combinación	combinatie	combinación	combinatie	N;FEM;SG	N;INDF;FEM;SG
combinación	combinatia	combinación	combinatie	N;FEM;SG	N;DEF;FEM;SG
combinación	combinatie	combinación	combinatie	N;FEM;SG	N;INDF;FEM;SG
aventuras	aventuri	aventura	avent	N;FEM;PL	N;INDF;FEM;PL
aventuras	aventurile	aventura	avent	N;FEM;PL	N;DEF;FEM;PL
aventuras	aventuri	aventura	avent	N;FEM;PL	N;INDF;FEM;PL
combustible	combustibilul	combustible	combustibil	N;MASC;SG	N;DEF;MASC;SG
combustible	combustibil	combustible	combustibil	N;MASC;SG	N;INDF;MASC;SG
combustible	carburant	combustible	carburant	N;MASC;SG	N;INDF;MASC;SG
inaugurado	inaugurat	inaugurado	inaugura	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
embajador	ambasadorul	embajador	ambasador	N;MASC;SG	N;DEF;MASC;SG
embajador	ambasador	embajador	ambasador	N;MASC;SG	N;INDF;MASC;SG
entender	intelege	entender	intelege	V;NFIN	V;IND;SG;3;PRS;FIN
entender	intelege	entender	intelege	V;NFIN	V;IND;SG;3;PRS;FIN
compra	cumparare	compra	cumparare	N;FEM;SG	N;INDF;FEM;SG
compra	achizitie	compra	achizitie	N;FEM;SG	N;INDF;FEM;SG
compra	cumparare	compra	cumparare	N;FEM;SG	N;INDF;FEM;SG
compra	cumparare	compra	cumparare	N;FEM;SG	N;INDF;FEM;SG
obligado	fortat	obligado	fortat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
obligado	fortat	obligado	fortat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
obligado	fortata	obligado	fortat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
obligado	legata	obligado	legată	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
obligado	legat	obligado	lega	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
involucrados	implicate	involucrado	implicat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
desierto	desert	desierto	desert	N;MASC;SG	N;INDF;MASC;SG
desierto	desertul	desierto	desert	N;MASC;SG	N;DEF;MASC;SG
desierto	desert	desierto	desert	N;MASC;SG	N;INDF;MASC;SG
compuestos	compusi	compuesto	compune	N;MASC;PL	N;INDF;MASC;PL
lisboa	lisbon	lisboa	lisbon	N;MASC;SG	N;INDF;MASC;SG
juana	jane	juana	jană	N;FEM;SG	N;INDF;MASC;SG
juana	ioana	juana	ioană	N;FEM;SG	N;DEF;FEM;SG
juana	jeanne	juana	jeannă	N;FEM;SG	N;INDF;MASC;SG
agentes	agentii	agente	agent	N;PL	N;DEF;MASC;PL
agentes	agenti	agente	agent	N;PL	N;INDF;MASC;PL
agentes	agentii	agente	agent	N;PL	N;DEF;MASC;PL
agentes	agenti	agente	agent	N;PL	N;INDF;MASC;PL
agentes	ofiterii	agente	ofiteriu	N;PL	N;DEF;MASC;PL
agentes	ofiteri	agente	ofiteri	N;PL	N;INDF;MASC;PL
agentes	ofiteri	agente	ofiteri	N;PL	N;INDF;MASC;PL
creador	creatorul	creador	creator	N;MASC;SG	N;DEF;MASC;SG
creador	creator	creador	creator	N;MASC;SG	N;INDF;MASC;SG
productora	producator	productora	producator	N;FEM;SG	N;INDF;MASC;SG
productora	producator	productora	producator	N;FEM;SG	N;INDF;MASC;SG
power	putere	power	putere	N	N;INDF;FEM;SG
power	puterea	power	putere	N	N;DEF;FEM;SG
power	power	power	power	N	N
venecia	venetia	venecia	venetia	N;FEM;SG	N;DEF;FEM;SG
venecia	venetia	venecia	venetia	N;FEM;SG	N;DEF;FEM;SG
venecia	venetia	venecia	venetia	N;FEM;SG	N;DEF;FEM;SG
ensayos	incercari	ensayo	incercar	N;MASC;PL	N;INDF;FEM;PL
ensayos	teste	ensayo	test	N;MASC;PL	N;INDF;FEM;PL
ensayos	testele	ensayo	test	N;MASC;PL	N;DEF;FEM;PL
ensayos	incercari	ensayo	incercar	N;MASC;PL	N;INDF;FEM;PL
ensayos	procese	ensayo	proces	N;MASC;PL	N;INDF;FEM;PL
ensayos	eseuri	ensayo	eseu	N;MASC;PL	N;INDF;FEM;PL
barroco	baroc	barroco	baroc	N;MASC;SG	N;INDF;MASC;SG
alba	alba	alba	alb	N;FEM;SG	N;DEF;FEM;SG
ingenieros	ingineri	ingeniero	inginer	N;MASC;PL	N;INDF;MASC;PL
ingenieros	inginerii	ingeniero	inginer	N;MASC;PL	N;DEF;MASC;PL
insectos	insectele	insecto	insect	N;MASC;PL	N;DEF;FEM;PL
insectos	insectelor	insecto	insect	N;MASC;PL	N;DEF;FEM;PL
insectos	insecte	insecto	insect	N;MASC;PL	N;INDF;FEM;PL
insectos	gandaci	insecto	gandac	N;MASC;PL	N;INDF;MASC;PL
insectos	insecte	insecto	insect	N;MASC;PL	N;INDF;FEM;PL
pistas	piste	pista	piste	N;FEM;PL	N;INDF;FEM;PL
pistas	piese	pista	piesă	N;FEM;PL	N;INDF;FEM;PL
pistas	urme	pista	urmă	N;FEM;PL	N;INDF;FEM;PL
pistas	pante	pista	pante	N;FEM;PL	N;INDF;FEM;PL
pistas	indicii	pista	indiciu	N;FEM;PL	N;INDF;FEM;PL
trinidad	trinity	trinidad	trinity	N;FEM;SG	N;INDF;MASC;SG
trinidad	trinidad	trinidad	trinidad	N;FEM;SG	N;INDF;MASC;SG
mamíferos	mamifere	mamífero	mamifer	N;MASC;PL	N;INDF;FEM;PL
mamíferos	mamiferele	mamífero	mamifer	N;MASC;PL	N;DEF;FEM;PL
mamíferos	mamifere	mamífero	mamifer	N;MASC;PL	N;INDF;FEM;PL
cinta	banda	cinta	bandă	N;FEM;SG	N;DEF;FEM;SG
cinta	banda	cinta	bandă	N;FEM;SG	N;DEF;FEM;SG
cinta	caseta	cinta	caseta	N;FEM;SG	N;DEF;FEM;SG
cinta	panglica	cinta	panglica	N;FEM;SG	N;DEF;FEM;SG
cinta	panglica	cinta	panglica	N;FEM;SG	N;DEF;FEM;SG
viajó	calatorit	viajar	calatori	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
viajó	calatorit	viajar	calatori	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
viajó	calatorit	viajar	calatori	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
retrato	portretul	retrato	portret	N;MASC;SG	N;DEF;MASC;SG
retrato	portret	retrato	portret	N;MASC;SG	N;INDF;MASC;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	heat	calor	heat	N;MASC;SG	N;INDF;MASC;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
stone	piatra	stone	piatră	N	N;DEF;FEM;SG
stone	piatra	stone	piatră	N	N;DEF;FEM;SG
colonias	colonii	colonia	colonie	N;FEM;PL	N;INDF;FEM;PL
colonias	coloniile	colonia	colonie	N;FEM;PL	N;DEF;FEM;PL
goya	goya	goya	goyă	N;MASC;SG	N;INDF;MASC;SG
mejora	ameliorare	mejora	ameliorare	N;FEM;SG	N;INDF;FEM;SG
mejora	imbunatatire	mejora	imbunatatir	N;FEM;SG	N;INDF;FEM;SG
mejora	imbunatatirea	mejora	imbunatatire	N;FEM;SG	N;DEF;FEM;SG
republicano	republican	republicano	republican	N;MASC;SG	N;INDF;MASC;SG
republicano	republicana	republicano	republicană	N;MASC;SG	N;DEF;FEM;SG
acompañado	insotit	acompañado	insotit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
acompañado	insotita	acompañado	insotita	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
talleres	ateliere	taller	atelier	N;MASC;PL	N;INDF;FEM;PL
talleres	atelierele	taller	atelier	N;MASC;PL	N;DEF;FEM;PL
angeles	ingeri	angel	inger	N;MASC;PL	N;INDF;MASC;PL
angeles	ingerii	angel	inger	N;MASC;PL	N;DEF;MASC;PL
angeles	ingeri	angel	inger	N;MASC;PL	N;INDF;MASC;PL
angeles	ingerii	angel	inger	N;MASC;PL	N;DEF;MASC;PL
anillo	ring	anillo	ring	N;MASC;SG	N;INDF;MASC;SG
anillo	inelul	anillo	inel	N;MASC;SG	N;DEF;MASC;SG
anillo	inel	anillo	inel	N;MASC;SG	N;INDF;MASC;SG
blues	blues	blues	blues	N	N;INDF;MASC;SG
parejas	perechi	pareja	pereche	N;FEM;PL	N;INDF;FEM;PL
parejas	cupluri	pareja	cuplu	N;FEM;PL	N;INDF;FEM;PL
parejas	cuplurile	pareja	cuplu	N;FEM;PL	N;DEF;FEM;PL
parejas	cuplurilor	pareja	cuplu	N;FEM;PL	N;DEF;FEM;PL
basílica	basilica	basílica	basilica	N;FEM;SG	N;DEF;FEM;SG
nieto	nepotul	nieto	nepot	N;MASC;SG	N;DEF;MASC;SG
nieto	nepot	nieto	nepot	N;MASC;SG	N;INDF;MASC;SG
verdadera	adevarat	verdadero	adevarat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
verdadera	adevarat	verdadero	adevarat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
acceder	accesez	acceder	accesaz	V;NFIN	V;IND;SG;1;PRS;FIN
terrestre	terestru	terrestre	terestru	ADJ;SG	ADJ;INDF;MASC;SG
estrategia	strategie	estrategia	strategie	N;FEM;SG	N;INDF;FEM;SG
estrategia	strategia	estrategia	strategie	N;FEM;SG	N;DEF;FEM;SG
causas	cauzele	causa	cauză	N;FEM;PL	N;DEF;FEM;PL
causas	cauze	causa	cauză	N;FEM;PL	N;INDF;FEM;PL
virtual	virtuala	virtual	virtual	ADJ;SG	ADJ;DEF;FEM;SG
virtual	virtual	virtual	virtual	ADJ;SG	ADJ;INDF;MASC;SG
integración	integrare	integración	integrare	N;FEM;SG	N;INDF;FEM;SG
integración	integrarea	integración	integrare	N;FEM;SG	N;DEF;FEM;SG
astronómica	astronomic	astronómico	astronomic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
temporal	temporala	temporal	temporal	ADJ;SG	ADJ;DEF;FEM;SG
clausura	inchidere	clausura	inchidere	N;FEM;SG	N;INDF;FEM;SG
clausura	incheiere	clausura	incheiere	N;FEM;SG	N;INDF;FEM;SG
clausura	inchiderea	clausura	inchidere	N;FEM;SG	N;DEF;FEM;SG
clausura	inchidere	clausura	inchidere	N;FEM;SG	N;INDF;FEM;SG
clausura	inchidere	clausura	inchidere	N;FEM;SG	N;INDF;FEM;SG
frecuente	comun	frecuente	comun	ADJ;SG	ADJ;INDF;MASC;SG
tenerife	tenerife	tenerife	tenerif	N;MASC;SG	N;INDF;MASC
útil	util	útil	util	ADJ;SG	ADJ;INDF;MASC;SG
útil	folositor	útil	folositor	ADJ;SG	ADJ;INDF;MASC;SG
útil	utila	útil	utila	ADJ;SG	ADJ;DEF;FEM;SG
útil	folositoare	útil	folositor	ADJ;SG	ADJ;INDF;FEM
útil	util	útil	util	ADJ;SG	ADJ;INDF;MASC;SG
útil	utila	útil	utila	ADJ;SG	ADJ;DEF;FEM;SG
lunes	lunea	lunes	lune	N	N;DEF;FEM;SG
lunes	luni	lunes	lună	N	N;INDF;FEM;PL
lunes	lunea	lunes	lune	N	N;DEF;FEM;SG
grammy	grammy	grammy	grammy	N;MASC;SG	N;INDF;MASC;SG
minuto	minut	minuto	minut	N;MASC;SG	N;INDF;MASC;SG
minuto	minutul	minuto	minut	N;MASC;SG	N;DEF;MASC;SG
estilos	stiluri	estilo	stil	N;MASC;PL	N;INDF;FEM;PL
estilos	stilurile	estilo	stil	N;MASC;PL	N;DEF;FEM;PL
probable	probabila	probable	probabil	ADJ;SG	ADJ;DEF;FEM;SG
estatua	statuia	estatua	statuie	N;FEM;SG	N;DEF;FEM;SG
estatua	statuie	estatua	statuie	N;FEM;SG	N;INDF;FEM;SG
supremo	suprema	supremo	suprem	ADJ;MASC;SG	ADJ;DEF;FEM;SG
supremo	suprema	supremo	suprem	ADJ;MASC;SG	ADJ;DEF;FEM;SG
supremo	suprem	supremo	suprem	ADJ;MASC;SG	ADJ;INDF;MASC;SG
recinto	incinta	recinto	incintă	N;MASC;SG	N;DEF;FEM;SG
recinto	incinta	recinto	incintă	N;MASC;SG	N;DEF;FEM;SG
equivalente	echivalenta	equivalente	echivalent	ADJ;SG	ADJ;DEF;FEM;SG
equivalente	echivalent	equivalente	echivalent	ADJ;SG	ADJ;INDF;MASC;SG
campus	campusul	campus	campus	N;MASC	N;DEF;MASC;SG
campus	campus	campus	campus	N;MASC	N;INDF;MASC;SG
campus	campusuri	campus	campus	N;MASC	N;INDF;FEM;PL
volúmenes	volume	volumen	volum	N;MASC;PL	N;INDF;FEM;PL
volúmenes	volumele	volumen	volum	N;MASC;PL	N;DEF;FEM;PL
tomado	luata	tomado	lua	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
tomado	luat	tomado	lua	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
anexos	anexele	anexo	anexă	N;MASC;PL	N;DEF;FEM;PL
anexos	anexe	anexo	anexă	N;MASC;PL	N;INDF;FEM;PL
anexos	anexe	anexo	anexă	N;MASC;PL	N;INDF;FEM;PL
caballos	cai	caballo	cal	N;MASC;PL	N;INDF;MASC;PL
caballos	cailor	caballo	cal	N;MASC;PL	N;DEF;MASC;PL
caballos	caii	caballo	cal	N;MASC;PL	N;DEF;MASC;PL
verdes	verzi	verde	verde	ADJ;PL	ADJ;INDF;PL
boy	baiat	boy	baiat	N	N;INDF;MASC;SG
boy	baiat	boy	baiat	N	N;INDF;MASC;SG
back	inapoi	back	inapoi		
back	inapoi	back	inapoi		
back	back	back	back		
lara	lara	lara	lară	N;FEM;SG	N;DEF;FEM;SG
evidencia	dovada	evidencia	dovadă	N;FEM;SG	N;DEF;FEM;SG
evidencia	dovada	evidencia	dovadă	N;FEM;SG	N;DEF;FEM;SG
hidalgo	hidalgo	hidalgo	hidalgo	N;MASC;SG	N;INDF;MASC;SG
amiga	prieten	amiga	prieten	N;FEM;SG	N;INDF;MASC;SG
amiga	prietena	amiga	prietenă	N;FEM;SG	N;DEF;FEM;SG
defensor	aparatorul	defensor	aparator	N;MASC;SG	N;DEF;MASC;SG
defensor	aparator	defensor	aparator	N;MASC;SG	N;INDF;MASC;SG
euros	euro	euro	euro	N;MASC;PL	N;INDF;MASC
ciclismo	ciclism	ciclismo	ciclism	N;MASC;SG	N;INDF;MASC;SG
ciclismo	ciclism	ciclismo	ciclism	N;MASC;SG	N;INDF;MASC;SG
definitiva	definitiva	definitivo	definitivă	ADJ;FEM;SG	ADJ;DEF;FEM;SG
controlar	controleaza	controlar	controlează	V;NFIN	V;IND;SG;3;IPFV;FIN
alpes	alpii	alpe	alpiu	N;MASC;PL	N;DEF;MASC;PL
alpes	alpine	alpe	alpin	N;MASC;PL	N;INDF;FEM;PL
benito	beni	benito	beni		
copas	cani	copa	can	N;FEM;PL	N;INDF;FEM;PL
copas	cupe	copa	cupe	N;FEM;PL	N;INDF;FEM;PL
copas	ochelari	copa	ochelari	N;FEM;PL	N;INDF;MASC;PL
copas	paharele	copa	pahar	N;FEM;PL	N;DEF;FEM;PL
copas	ochelarii	copa	ochelari	N;FEM;PL	N;DEF;MASC;PL
copas	pahare	copa	pahar	N;FEM;PL	N;INDF;FEM;PL
copas	bauturile	copa	baut	N;FEM;PL	N;DEF;FEM;PL
copas	bauturi	copa	baut	N;FEM;PL	N;INDF;FEM;PL
copas	bauturi	copa	baut	N;FEM;PL	N;INDF;FEM;PL
pierde	pierde	perder	pierde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pierde	pierde	perder	pierde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pasión	pasiunea	pasión	pasiune	N;FEM;SG	N;DEF;FEM;SG
pasión	pasiune	pasión	pasiune	N;FEM;SG	N;INDF;FEM;SG
variante	varianta	variante	variantă	N;FEM;SG	N;DEF;FEM;SG
variante	varianta	variante	variantă	N;FEM;SG	N;DEF;FEM;SG
acero	steel	acero	steel	N;MASC;SG	N;INDF;MASC;SG
acero	otel	acero	otel	N;MASC;SG	N;INDF;MASC;SG
acero	otel	acero	otel	N;MASC;SG	N;INDF;MASC;SG
héroe	erou	héroe	erou	N;MASC;SG	N;INDF;MASC;SG
héroe	hero	héroe	hero	N;MASC;SG	N;INDF;MASC;SG
héroe	eroul	héroe	erou	N;MASC;SG	N;DEF;MASC;SG
aumentar	creste	aumentar	creste	V;NFIN	V;IND;SG;3;PRS;FIN
adicionales	suplimentare	adicional	suplimentar	ADJ;PL	ADJ;INDF;FEM;PL
patria	patria	patria	patrie	N;FEM;SG	N;DEF;FEM;SG
patria	patria	patria	patrie	N;FEM;SG	N;DEF;FEM;SG
patria	patrie	patria	patrie	N;FEM;SG	N;INDF;FEM;SG
patria	patria	patria	patrie	N;FEM;SG	N;DEF;FEM;SG
patria	homeland	patria	homeland	N;FEM;SG	N;INDF;MASC;SG
patria	patrie	patria	patrie	N;FEM;SG	N;INDF;FEM;SG
prisioneros	prizonierii	prisionero	prizonier	N;MASC;PL	N;DEF;MASC;PL
prisioneros	prizonieri	prisionero	prizonier	N;MASC;PL	N;INDF;MASC;PL
actitud	atitudinea	actitud	atitudine	N;FEM;SG	N;DEF;FEM;SG
actitud	atitudine	actitud	atitudine	N;FEM;SG	N;INDF;FEM;SG
borde	marginea	borde	margine	N;MASC;SG	N;DEF;FEM;SG
borde	edge	borde	edge	N;MASC;SG	N;INDF;MASC;SG
borde	margine	borde	margine	N;MASC;SG	N;INDF;FEM;SG
borde	muchie	borde	muchie	N;MASC;SG	N;INDF;FEM;SG
borde	frontiera	borde	frontieră	N;MASC;SG	N;DEF;FEM;SG
borde	granita	borde	granită	N;MASC;SG	N;DEF;FEM;SG
borde	frontiera	borde	frontieră	N;MASC;SG	N;DEF;FEM;SG
bibliotecario	bibliotecar	bibliotecario	bibliotecar	N;MASC;SG	N;INDF;MASC;SG
pre	pre	pre	pre		
mecánica	mecanic	mecánico	mecanic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
mecánica	mecanic	mecánico	mecanic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
war	razboi	war	razboi	N;SG	N;INDF;MASC;SG
war	razboiul	war	razboi	N;SG	N;DEF;MASC;SG
war	razboi	war	razboi	N;SG	N;INDF;MASC;SG
est	est	este	est	N	N;INDF;MASC;SG
moda	moda	moda	moda	N;FEM;SG	N;DEF;FEM;SG
moda	modei	moda	modă	N;FEM;SG	N;DEF;FEM;SG
moda	moda	moda	moda	N;FEM;SG	N;DEF;FEM;SG
moda	fashion	moda	fashion	N;FEM;SG	N;INDF;MASC;SG
recuperación	recuperarea	recuperación	recuperare	N;FEM;SG	N;DEF;FEM;SG
recuperación	redresare	recuperación	redresare	N;FEM;SG	N;INDF;FEM;SG
recuperación	redresarea	recuperación	redresare	N;FEM;SG	N;DEF;FEM;SG
recuperación	recuperare	recuperación	recuperare	N;FEM;SG	N;INDF;FEM;SG
otoño	toamna	otoño	toamnă	N;MASC;SG	N;DEF;FEM;SG
otoño	toamna	otoño	toamnă	N;MASC;SG	N;DEF;FEM;SG
otoño	toamna	otoño	toamnă	N;MASC;SG	N;DEF;FEM;SG
lanzada	lansat	lanzado	lansat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
lanzada	lansata	lanzado	lansat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
rebotes	recuperari	rebote	recuperar	N;MASC;PL	N;INDF;FEM;PL
tienda	shop	tienda	shop	N;FEM;SG	N;INDF;MASC;SG
tienda	magazin	tienda	magazin	N;FEM;SG	N;INDF;MASC;SG
tienda	magazin	tienda	magazin	N;FEM;SG	N;INDF;MASC;SG
tienda	magazinul	tienda	magazin	N;FEM;SG	N;DEF;MASC;SG
tienda	cort	tienda	cort	N;FEM;SG	N;INDF;MASC;SG
tienda	cortul	tienda	cort	N;FEM;SG	N;DEF;MASC;SG
temperaturas	temperaturi	temperatura	temperatură	N;FEM;PL	N;INDF;FEM;PL
temperaturas	temperaturile	temperatura	temperatură	N;FEM;PL	N;DEF;FEM;PL
campañas	campanii	campaña	campanie	N;FEM;PL	N;INDF;FEM;PL
campañas	campaniile	campaña	campanie	N;FEM;PL	N;DEF;FEM;PL
obtenido	obtinut	obtenido	obtine	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
obtenido	obtinuta	obtenido	obtinut	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
nintendo	nintendo	nintendo	nintendo	N;MASC;SG	N;INDF;MASC;SG
reducir	reduce	reducir	reduce	V;NFIN	V;IND;SG;3;PRS;FIN
buscando	caut	buscar	căuta	V;V.MSDR	V;IND;SG;1;PRS;FIN
long	long	long	long		
cárcel	inchisoare	cárcel	inchisoare	N;FEM;SG	N;INDF;FEM;SG
cárcel	puscarie	cárcel	puscarie	N;FEM;SG	N;INDF;FEM;SG
