pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
ierusalim	jeruzalem	ierusalim	jeruzala	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ierusalim	jeruzalema	ierusalim	jeruzalem	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
imperial	cisársky	imperial	cisársky	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
paralel	súbežne	paralel	súbežne	ADV	ADV
paralel	paralelne	paralel	paralelne	ADV	ADV
organizații	organizácií	organizație	organizácia	N;INDF;FEM;PL	N;GEN;FEM;PL
organizații	organizácie	organizație	organizácia	N;INDF;FEM;PL	N;NOM;FEM;PL
organizații	organizácie	organizație	organizácia	N;INDF;FEM;PL	N;NOM;FEM;PL
profile	profilov	profă	profil	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
profile	profily	profă	profil	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
spate	chrbát	spate	chrbát	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
universal	univerzálny	universal	univerzálny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
universal	univerzálnej	universal	univerzálny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
universal	univerzálne	universal	univerzálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
song	pesnička	song	pesnička	N;INDF;MASC;SG	N;NOM;FEM;SG
song	pieseň	song	pieseň	N;INDF;MASC;SG	N;NOM;FEM;SG
song	skladba	song	skladba	N;INDF;MASC;SG	N;NOM;FEM;SG
cursuri	kurzy	curs	kurza	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
cursuri	kurzov	curs	kurzov	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
cursuri	triedy	curs	trieda	N;INDF;FEM;PL	N;NOM;FEM;PL
teritorii	územia	teritoriu	územie	N;INDF;FEM;PL	N;NOM;NEUT;PL
păduri	lesy	pădure	les	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
păduri	lesov	pădure	les	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
păduri	lesy	pădure	les	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
păduri	lesov	pădure	les	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
turn	veža	turn	veža	N;INDF;MASC;SG	N;NOM;FEM;SG
conținut	obsahu	conținut	obsah	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
conținut	obsah	conținut	obsah	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pod	podkroví	pod	podkrovie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pod	most	pod	most	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pod	mostík	pod	mostík	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pod	mosta	pod	most	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
deseori	častokrát	deseori	častokrát	ADV	ADV
deseori	často	deseori	často	ADV	ADV
bătrân	starý	bătrân	starý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
bătrân	staré	bătrân	starý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bătrân	stará	bătrân	starý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
museum	múzeum	museum	múzeum	N;INDF;MASC;SG	N;NOM;NEUT;SG
perioade	obdobia	perioadă	obdobie	N;INDF;FEM;PL	N;NOM;NEUT;PL
creștin	kresťanský	creștin	kresťanský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
creștin	kresťanské	creștin	kresťanský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
creștin	kresťanská	creștin	kresťanský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
caracteristici	ukazovatele	caracteristică	ukazovateľ	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
caracteristici	vlastnosti	caracteristică	vlastnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
caracteristici	charakteristiky	caracteristică	charakteristika	N;INDF;FEM;PL	N;NOM;FEM;PL
caracteristici	funkcie	caracteristică	funkcia	N;INDF;FEM;PL	N;NOM;FEM;PL
caracteristici	vlastnosti	caracteristică	vlastnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
caracteristici	charakteristiky	caracteristică	charakteristika	N;INDF;FEM;PL	N;NOM;FEM;PL
caracteristici	prvky	caracteristică	prvok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
semn	znak	semn	znak	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
semn	znamenie	semn	znamenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
semn	znamienko	semn	znamienko	N;INDF;MASC;SG	N;NOM;NEUT;SG
kilometri	kilometre	kilometru	kilometer	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
kilometri	míle	kilometru	míla	N;INDF;MASC;PL	N;NOM;FEM;PL
kilometri	kilometre	kilometru	kilometer	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
kilometri	kilometre	kilometru	kilometer	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
kilometri	kilometrov	kilometru	kilometer	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
vorbește	rozpráva	vorbi	rozprávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
vorbește	hovorí	vorbi	hovoriť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
vorbește	hovoriť	vorbi	hovoriť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
idei	nápady	idee	nápad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
idei	nápadov	idee	nápad	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
idei	myšlienky	idee	myšlienka	N;INDF;FEM;PL	N;NOM;FEM;PL
idei	predstavy	idee	predstava	N;INDF;FEM;PL	N;NOM;FEM;PL
îndeplinit	splnené	îndeplini	splnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
îndeplinit	splnená	îndeplini	splnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
îndeplinit	splnený	îndeplini	splnený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
palatinat	falcko	palatina	falcko	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
complex	zložitá	complex	zložitý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
complex	komplexný	complex	komplexný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
complex	zložité	complex	zložitý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
complex	komplexné	complex	komplexný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
conțin	obsahovať	conține	obsahovať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
conțin	obsahujú	conține	obsahovať	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
transferat	prevedená	transfera	prevedený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
transferat	prevedený	transfera	prevedený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
transferat	presunuté	transfera	presunutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
transferat	prenesené	transfera	prenesený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
transferat	prevedené	transfera	prevedený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
electrice	elektrických	electric	elektrický	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
electrice	elektrických	electric	elektrický	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
programe	programoch	program	program	N;INDF;FEM;PL	N;INAN;INS;MASC;PL
programe	programy	program	program	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
programe	programov	program	program	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
programe	programy	program	program	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
programe	programov	program	program	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
puteri	právomoci	putere	právomoc	N;INDF;FEM;PL	N;NOM;FEM;PL
permanent	permanentne	permanent	permanentne	ADV	ADV
aspecte	hľadiská	aspect	hľadisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
aspecte	aspektov	aspect	aspekt	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
aspecte	aspekty	aspect	aspekt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
aspecte	záležitosti	aspect	záležitosť	N;INDF;FEM;PL	N;NOM;FEM;PL
aspecte	otázky	aspect	otázka	N;INDF;FEM;PL	N;NOM;FEM;PL
aspecte	problémy	aspect	problém	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
observat	pozorovaný	observa	pozorovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
observat	zistená	observa	zistený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
observat	pozorovaná	observa	pozorovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
observat	pozorované	observa	pozorovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
efect	efekt	efect	efekt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
efect	účinok	efect	účinok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
efect	vplyv	efect	vplyv	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
boli	choroby	boală	choroba	N;INDF;FEM;PL	N;NOM;FEM;PL
boli	ochorenia	boală	ochorenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
boli	choroby	boală	choroba	N;INDF;FEM;PL	N;NOM;FEM;PL
boli	ochorenia	boală	ochorenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
opus	opačné	opune	opačný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
matematician	matematik	matematician	matematik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
font	písmo	font	písmo	N;INDF;MASC;SG	N;NOM;NEUT;SG
font	font	font	font	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
împărțit	rozdelená	împărți	rozdelený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
împărțit	rozdelený	împărți	rozdelený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
împărțit	rozdelené	împărți	rozdelený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
artistic	umeleckej	artistic	umelecký	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
artistic	umelecký	artistic	umelecký	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
artistic	umelecké	artistic	umelecký	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
artistic	umelecká	artistic	umelecký	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
forțe	sily	forță	sila	N;INDF;FEM;PL	N;NOM;FEM;PL
forțe	síl	forță	sila	N;INDF;FEM;PL	N;GEN;FEM;PL
reviste	časopisy	revistă	časopis	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
reviste	časopisov	revistă	časopis	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
solo	sólo	solo	sólo	N;INDF;MASC;SG	N;NOM;NEUT;SG
specific	špecifické	specific	špecifický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
specific	konkrétne	specific	konkrétny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
specific	špecifická	specific	špecifický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
specific	osobitné	specific	osobitný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
specific	špecifický	specific	špecifický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
nominalizat	menovaný	nominalizat	menovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
nominalizat	nominovaný	nominalizat	nominovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
soare	slnko	soare	slnko	N;INDF;MASC;SG	N;NOM;NEUT;SG
soare	slniečko	soare	slniečko	N;INDF;MASC;SG	N;NOM;NEUT;SG
fotografii	fotografie	fotografie	fotografia	N;INDF;FEM;PL	N;NOM;FEM;PL
fotografii	fotky	fotografie	fotka	N;INDF;FEM;PL	N;NOM;FEM;PL
fotografii	fotiek	fotografie	fotka	N;INDF;FEM;PL	N;GEN;FEM;PL
măsuri	opatrení	măsură	opatrenie	N;INDF;FEM;PL	N;GEN;NEUT;PL
măsuri	opatrenia	măsură	opatrenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
financiar	finančne	financiar	finančne	ADV	ADV
cântăreț	speváka	cântăreț	spevák	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
cântăreț	spevák	cântăreț	spevák	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cântăreț	speváčka	cântăreț	speváčka	N;INDF;MASC;SG	N;NOM;FEM;SG
romanian	angličtina	romanian	angličtina	N;INDF;MASC;SG	N;NOM;FEM;SG
romanian	angličtine	romanian	angličtina	N;INDF;MASC;SG	N;DAT;FEM;SG
romanian	slovenčina	romanian	slovenčina	N;INDF;MASC;SG	N;NOM;FEM;SG
romanian	slovak	romanian	slovak	N;INDF;MASC;SG	N;NOM;NEUT;SG
audio	zvuk	audio	zvuk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
audio	audio	audio	audio	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pierde	prehrá	pierde	prehrý	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
pierde	prehráva	pierde	prehráva	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
pierde	stráca	pierde	strácať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
pierde	stratí	pierde	stratiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
pierde	stratiť	pierde	stratiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
pierde	prehrať	pierde	prehrať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
fizician	fyzik	fizician	fyzik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
eliberat	oslobodený	elibera	oslobodený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	oslobodené	elibera	oslobodený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	oslobodená	elibera	oslobodený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
eliberat	emitované	elibera	emitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	vydané	elibera	vydané	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	vydávaný	elibera	vydávaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	vydaný	elibera	vydaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	prepustená	elibera	prepustený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
eliberat	uvoľnená	elibera	uvoľnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
eliberat	uvoľnené	elibera	uvoľnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	prepustený	elibera	prepustený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
treptat	postupne	treptat	postupne	ADV	ADV
record	záznam	record	záznam	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
record	nahrávanie	record	nahrávanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
promovat	propagovaný	promova	propagovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
promovat	podporované	promova	podporovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
promovat	povýšený	promova	povýšený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
medalii	medaily	medalie	medaila	N;INDF;FEM;PL	N;NOM;FEM;PL
masculin	mužské	masculin	mužský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
masculin	mužský	masculin	mužský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
masculin	mužské	masculin	mužský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
masculin	mužský	masculin	mužský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
redus	znížená	redus	znížený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
redus	znížené	redus	znížený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
redus	znížený	redus	znížený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
sfânt	svätec	sfânt	svätec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
artistice	umeleckých	artistic	umelecký	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
activat	povolené	activat	povolený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
activat	zapnuté	activat	zapnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
activat	povolená	activat	povolený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
activat	aktivovaná	activat	aktivovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
activat	aktivované	activat	aktivovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
activat	aktivovaný	activat	aktivovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
indian	indický	indian	indický	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
indian	indické	indian	indický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
indian	indická	indian	indický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
lac	jazere	lac	jazero	N;INDF;MASC;SG	N;NOM;NEUT;SG
lac	jazero	lac	jazero	N;INDF;MASC;SG	N;NOM;NEUT;SG
lac	lac	lac	lac	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
instrument	nástroja	instrument	nástroj	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
instrument	nástroj	instrument	nástroj	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
instrument	nástroja	instrument	nástroj	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
instrument	nástroj	instrument	nástroj	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
instrument	náradie	instrument	náradie	N;INDF;MASC;SG	N;NOM;NEUT;SG
corespunde	zodpovedá	corespunde	zodpoveďať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
uscat	suché	uscat	suchý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
uscat	suchý	uscat	suchý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
uscat	sušený	uscat	sušený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
realizări	úspechy	realizare	úspech	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
realizări	úspechy	realizare	úspech	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
scos	odstránené	scoate	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
scos	odstránený	scoate	odstránený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
scos	odstránená	scoate	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
jazz	jazz	jazz	jazz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
journal	vestník	journal	vestník	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
journal	denník	journal	denník	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
journal	vestníku	journal	vestník	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
uman	ľudský	uman	ľudský	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
uman	ľudské	uman	ľudský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
uman	ľudská	uman	ľudský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
iucn	iucn	iucn	iucn	N	N;ANIM;NOM;MASC;SG
accesat	sprístupnené	accesa	sprístupnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
bad	zlá	bad	zlo	N;INDF;MASC;SG	N;NOM;FEM;SG
legi	zákony	lege	zákon	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
unesco	unesco	unesc	unesco	N;INDF;MASC;SG	N;NOM;NEUT;SG
grade	stupňov	grad	stupeň	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
grade	stupne	grad	stupeň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
tehnic	technický	tehnic	technický	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
tehnic	technická	tehnic	technický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tehnic	technickej	tehnic	technický	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
tehnic	technické	tehnic	technický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
tur	tour	tur	tour	N;INDF;MASC;SG	N;NOM;MASC;SG
tur	turné	tur	turný	N;INDF;MASC;SG	N;NOM;NEUT;SG
tur	prehliadka	tur	prehliadka	N;INDF;MASC;SG	N;NOM;FEM;SG
deal	kopci	deal	kopec	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
deal	kopca	deal	kopec	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
deal	kopec	deal	kopec	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
oricum	kazdopadne	oricum	kazdopadne	ADV	ADV
oricum	každopádne	oricum	každopádne	ADV	ADV
set	set	set	set	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
muzeu	múzeum	muzeu	múzeum	N;INDF;MASC;SG	N;NOM;NEUT;SG
extins	predĺžený	extins	predĺžený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
extins	rozšírený	extins	rozšírený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
extins	predĺžená	extins	predĺžený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
extins	rozšírená	extins	rozšírený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
extins	predĺžené	extins	predĺžený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
extins	rozšírené	extins	rozšírený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
extins	rozšírený	extins	rozšírený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
extins	rozšírená	extins	rozšírený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
extins	rozšírené	extins	rozšírený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atinge	dotýkať	atinge	dotýkať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
atinge	dotknúť	atinge	dotknúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
locotenent	poručík	locotenent	poručík	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
locotenent	nadporučík	locotenent	nadporučík	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
flori	kvety	floare	kvety	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
flori	kvetov	floare	kvet	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
flori	kvietky	floare	kvietok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
flori	kvetiny	floare	kvetina	N;INDF;FEM;PL	N;NOM;FEM;PL
dispărut	zmizla	dispărea	zmiznúť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
dispărut	zmizol	dispărea	zmiznúť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
picioare	nohy	picior	noha	N;INDF;FEM;PL	N;NOM;FEM;PL
picioare	chodidlá	picior	chodidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
picioare	stôp	picior	stôp	N;INDF;FEM;PL	N;GEN;FEM;PL
picioare	chodidiel	picior	chodidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
picioare	nohy	picior	noha	N;INDF;FEM;PL	N;NOM;FEM;PL
picioare	nôh	picior	noha	N;INDF;FEM;PL	N;GEN;FEM;PL
picioare	nohami	picior	noha	N;INDF;FEM;PL	N;INS;FEM;PL
anjou	anjou	anjou	ano	N;INDF;MASC;SG	N;NOM;FEM;SG
concerte	koncertov	concert	koncert	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
concerte	koncerty	concert	koncert	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
zid	múr	zid	múr	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
zid	stenu	zid	stena	N;INDF;MASC;SG	N;ACC;FEM;SG
zid	stene	zid	stena	N;INDF;MASC;SG	N;DAT;FEM;SG
zid	stena	zid	stena	N;INDF;MASC;SG	N;NOM;FEM;SG
executat	vykonaný	executa	vykonaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
executat	popravený	executa	popravený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
executat	vykonané	executa	vykonaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	vykonávané	executa	vykonávaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	vykonaná	executa	vykonaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
festival	festival	festival	festival	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
festival	festivalu	festival	festival	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
impact	dosah	impact	dosah	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
impact	vplyv	impact	vplyv	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
impact	náraz	impact	náraz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
impact	dosah	impact	dosah	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
jurnalist	novinárka	jurnalist	novinárka	N;INDF;MASC;SG	N;NOM;FEM;SG
