この	ovo	この	ovaj	DET	DET;NOM;NEUT;SG
庭園	garden	庭園	garden	N	N;NOM;MASC;SG
庭園	vrt	庭園	vrt	N	N;NOM;MASC;SG
庭園	vrtovi	庭園	vrt	N	N;NOM;MASC;PL
庭園	gardens	庭園	gardens	N	N;NOM;MASC;SG
庭園	vrtove	庭園	vrt	N	N;ACC;MASC;PL
クエスト	traganje	クエスト	traganje	N	N;NOM;NEUT;SG
クエスト	pohod	クエスト	pohod	N	N;NOM;MASC;SG
クエスト	potraga	クエスト	potraga	N	N;NOM;FEM;SG
クエスト	pohode	クエスト	pohoditi	N	N;ACC;MASC;PL
モーター	motor	モーター	motor	N	N;NOM;MASC;SG
月間	mesec	月間	mesec	N	N;NOM;MASC;SG
月間	mjesec	月間	mjesec	N	N;NOM;MASC;SG
夕方	večer	夕方	večer	N	N;NOM;FEM;SG
夕方	veče	夕方	velik	N	N;NOM;NEUT;SG
肖像	portret	肖像	portret	N	N;NOM;MASC;SG
役員	policajci	役員	policajac	N	N;NOM;MASC;PL
役員	časnici	役員	časnik	N	N;NOM;MASC;PL
役員	službenici	役員	službenik	N	N;NOM;MASC;PL
役員	policajac	役員	policajac	N	N;NOM;MASC;SG
役員	službenik	役員	službenik	N	N;NOM;MASC;SG
役員	časnik	役員	časnik	N	N;NOM;MASC;SG
勉強	učim	勉強	učiti	V	V;IND;SG;1;PRS;FIN
勉強	uči	勉強	učiti	V	V;IND;SG;3;PRS;FIN
勉強	učiti	勉強	učiti	V	V;NFIN
勉強	prouči	勉強	proučiti	V	V;IND;SG;3;PRS;FIN
式典	svečanost	式典	svečanost	N	N;NOM;FEM;SG
式典	ceremonija	式典	ceremonija	N	N;NOM;FEM;SG
式典	ceremoniji	式典	ceremonija	N	N;DAT;FEM;SG
演技	gluma	演技	gluma	N	N;NOM;FEM;SG
演技	glume	演技	gluma	N	N;NOM;FEM;PL
奇跡	čudesa	奇跡	čudes	N	N;NOM;FEM;SG
奇跡	čuda	奇跡	čudo	N	N;NOM;FEM;SG
奇跡	čudo	奇跡	čudo	N	N;NOM;NEUT;SG
バード	ptica	バード	ptica	N	N;NOM;FEM;SG
ストーン	kamen	ストーン	kamen	N	N;NOM;MASC;SG
ストーン	kamena	ストーン	kamen	N	N;NOM;FEM;SG
受信	primi	受信	primiti	V	V;IND;SG;3;PRS;FIN
受信	primite	受信	primiti	V	V;IMP;PL;2;FIN
受信	primio	受信	primiti	V	V;MASC;SG;PST;V.PTCP;ACT
受信	primamo	受信	primati	V	V;IND;PL;1;PRS;FIN
農林	šumarstva	農林	šumarstvo	N	N;NOM;NEUT;PL
甲板	špil	甲板	špil	N	N;NOM;MASC;SG
甲板	paluba	甲板	paluba	N	N;NOM;FEM;SG
甲板	palubi	甲板	paluba	N	N;DAT;FEM;SG
事務局	kancelarija	事務局	kancelarija	N	N;NOM;FEM;SG
事務局	ured	事務局	ured	N	N;NOM;MASC;SG
ムービー	film	ムービー	film	N	N;NOM;MASC;SG
オプション	odrednice	オプション	odrednica	N	N;NOM;FEM;PL
オプション	opcije	オプション	opcija	N	N;NOM;FEM;PL
オプション	mogućnosti	オプション	mogućnost	N	N;NOM;FEM;PL
オプション	opcija	オプション	opcija	N	N;NOM;FEM;SG
オプション	mogućnost	オプション	mogućnost	N	N;NOM;FEM;SG
業績	dostignuća	業績	dostignuće	N	N;NOM;NEUT;PL
業績	postignuća	業績	postignuće	N	N;NOM;NEUT;PL
橋梁	vijadukt	橋梁	vijadukt	N	N;NOM;MASC;SG
アプリケーション	prijava	アプリケーション	prijava	N	N;NOM;FEM;SG
アプリケーション	primjena	アプリケーション	primjena	N	N;NOM;FEM;SG
アプリケーション	aplikacija	アプリケーション	aplikacija	N	N;NOM;FEM;SG
アプリケーション	prijave	アプリケーション	prijava	N	N;NOM;FEM;PL
アプリケーション	aplikacije	アプリケーション	aplikacija	N	N;NOM;FEM;PL
捕手	hvatač	捕手	hvatač	N	N;NOM;MASC;SG
ミラー	miler	ミラー	miler	N	N;NOM;MASC;SG
ミラー	milleru	ミラー	miller	N	N;DAT;MASC;SG
ミラー	zrcalo	ミラー	zrcati	N	N;NOM;NEUT;SG
ミラー	ogledalo	ミラー	ogledati	N	N;NOM;NEUT;SG
バレエ	baletu	バレエ	balet	N	N;DAT;MASC;SG
バレエ	balet	バレエ	balet	N	N;NOM;MASC;SG
バレエ	baleta	バレエ	balet	N	N;GEN;MASC;SG
広い	široka	広い	širok	ADJ	ADJ;NOM;DEF;FEM;SG
モノ	stvari	モノ	stvar	N	N;NOM;FEM;PL
モノ	mono	モノ	mono	N	N;NOM;MASC;SG
決める	odlučuje	決める	odlučivati	V	V;IND;SG;3;PRS;FIN
決める	odluči	決める	odlučiti	V	V;IND;SG;3;PRS;FIN
決める	odlučite	決める	odlučiti	V	V;IMP;PL;2;PRS;FIN
支社	grana	支社	grana	N	N;NOM;FEM;SG
支社	branch	支社	branch	N	N;NOM;MASC;SG
支社	grane	支社	grana	N	N;NOM;FEM;PL
支社	granu	支社	grana	N	N;ACC;FEM;SG
省略	izostaviti	省略	izostaviti	V	V;NFIN
サークル	krugovi	サークル	krug	N	N;NOM;MASC;PL
サークル	krug	サークル	krug	N	N;NOM;MASC;SG
犠牲	žrtvovati	犠牲	žrtvovati	V	V;NFIN
パフォーマンス	izvedba	パフォーマンス	izvedba	N	N;NOM;FEM;SG
パフォーマンス	izvođenje	パフォーマンス	izvođenje	N	N;NOM;NEUT;SG
パフォーマンス	nastup	パフォーマンス	nastup	N	N;NOM;MASC;SG
ファイト	borba	ファイト	borba	N	N;NOM;FEM;SG
おそらく	vjerojatno	おそらく	vjerojatno	ADV	ADV
ショット	hica	ショット	hic	N	N;GEN;MASC;SG
若者	mladež	若者	mladež	N	N;NOM;FEM;SG
若者	mladost	若者	mladost	N	N;NOM;FEM;SG
若者	mladosti	若者	mladost	N	N;NOM;FEM;SG
若者	omladinac	若者	omladinac	N	N;NOM;MASC;SG
兵隊	vojnik	兵隊	vojnik	N	N;NOM;MASC;SG
間隔	intervalima	間隔	interval	N	N;DAT;MASC;PL
間隔	interval	間隔	interval	N	N;NOM;MASC;SG
間隔	razmak	間隔	razmak	N	N;NOM;MASC;SG
リスク	rizik	リスク	rizik	N	N;NOM;MASC;SG
リスク	rizici	リスク	rizik	N	N;NOM;MASC;PL
リスク	rizike	リスク	rizik	N	N;ACC;MASC;PL
割合	postotak	割合	postotak	N	N;NOM;MASC;SG
プリンセス	princeza	プリンセス	princez	N	N;NOM;FEM;SG
プリンセス	princeze	プリンセス	princeza	N	N;NOM;FEM;PL
チェス	šah	チェス	šah	N	N;NOM;MASC;SG
気持ち	osjećaji	気持ち	osjećaj	N	N;NOM;MASC;PL
気持ち	osjećaje	気持ち	osjećati	N	N;ACC;MASC;PL
気持ち	osjećanja	気持ち	osjećanje	N	N;NOM;NEUT;PL
軍隊	vojska	軍隊	vojska	N	N;NOM;FEM;SG
軍隊	armije	軍隊	armija	N	N;NOM;FEM;PL
軍隊	vojske	軍隊	vojska	N	N;NOM;FEM;PL
軍隊	vojska	軍隊	vojska	N	N;NOM;FEM;SG
軍隊	armija	軍隊	armija	N	N;NOM;FEM;SG
みなみ	minami	みなむ	minam	N	N;NOM;FEM;SG
無効	onemogućen	無効	onemogućen	ADJ	ADJ;NOM;MASC;SG;V.PTCP
無効	neispravan	無効	neispravan	ADJ	ADJ;NOM;INDF;MASC;SG
無効	neispravna	無効	neispravan	ADJ	ADJ;NOM;DEF;FEM;SG
行事	događaji	行事	događaj	N	N;NOM;MASC;PL
行事	događaja	行事	događaj	N	N;GEN;MASC;PL
行事	događaje	行事	događaj	N	N;ACC;MASC;PL
行事	događaja	行事	događaj	N	N;GEN;MASC;PL
行事	događaju	行事	događaj	N	N;DAT;MASC;SG
行事	događaj	行事	događaj	N	N;NOM;MASC;SG
提唱	zagovarao	提唱	zagovarati	V	V;MASC;SG;PST;V.PTCP;ACT
競争	konkurencija	競争	konkurencija	N	N;NOM;FEM;SG
競争	natjecanje	競争	natjecanje	N	N;NOM;NEUT;SG
競争	nadmetanje	競争	nadmetanje	N	N;NOM;NEUT;SG
医薬品	pharmaceuticals	医薬品	pharmaceuticals	N	N;NOM;FEM;SG
双子	blizanac	双子	blizanac	N	N;NOM;MASC;SG
双子	blizanke	双子	blizanka	N	N;NOM;FEM;PL
双子	blizanci	双子	blizanac	N	N;NOM;MASC;PL
ビジョン	vizija	ビジョン	vizija	N	N;NOM;FEM;SG
ビジョン	viziju	ビジョン	vizija	N	N;ACC;FEM;SG
ビジョン	vid	ビジョン	vid	N	N;NOM;MASC;SG
疾患	bolesti	疾患	bolest	N	N;NOM;FEM;PL
疾患	bolest	疾患	bolest	N	N;NOM;FEM;SG
疾患	poremećaje	疾患	poremećaj	N	N;ACC;MASC;PL
疾患	poremećaja	疾患	poremećaj	N	N;GEN;MASC;SG
パーツ	djelovi	パーツ	djelova	N	N;NOM;MASC;PL
パーツ	dijelovi	パーツ	dio	N	N;NOM;MASC;PL
ローン	kredit	ローン	kredit	N	N;NOM;MASC;SG
ローン	zajam	ローン	zajam	N	N;NOM;MASC;SG
ローン	krediti	ローン	kredit	N	N;NOM;MASC;PL
ローン	kredite	ローン	kredit	N	N;ACC;MASC;PL
トイレ	wc	トイレ	wc	N	N;NOM;MASC;SG
トイレ	školjka	トイレ	školjka	N	N;NOM;FEM;SG
リスナー	slušatelj	リスナー	slušatelj	N	N;NOM;MASC;SG
リスナー	slušatelji	リスナー	slušatelj	N	N;NOM;MASC;PL
グラウンド	tlo	グラウンド	tlo	N	N;NOM;NEUT;SG
トレーニング	trening	トレーニング	trening	N	N;NOM;MASC;SG
トレーニング	obuka	トレーニング	obuka	N	N;NOM;FEM;SG
トレーニング	treniranje	トレーニング	treniranje	N	N;NOM;NEUT;SG
レンタル	iznajmljivanje	レンタル	iznajmljivanje	N	N;NOM;NEUT;SG
レンタル	najam	レンタル	najam	N	N;NOM;MASC;SG
レンタル	iznajmljivanje	レンタル	iznajmljivanje	N	N;NOM;NEUT;SG
レンタル	najam	レンタル	najam	N	N;NOM;MASC;SG
レンタル	stanarinu	レンタル	stanarina	N	N;ACC;FEM;SG
レンタル	iznajmljivanje	レンタル	iznajmljivanje	N	N;NOM;NEUT;SG
厳しい	tesko	厳しい	tesko	ADJ	ADJ;NOM;DEF;NEUT;SG
厳しい	tvrd	厳しい	tvrd	ADJ	ADJ;NOM;INDF;MASC;SG
コマンド	naredbe	コマンド	naredba	N	N;NOM;FEM;PL
コマンド	naredba	コマンド	naredba	N	N;NOM;FEM;SG
質量	masu	質量	masa	N	N;ACC;FEM;SG
質量	mise	質量	misa	N	N;NOM;FEM;PL
質量	misa	質量	misa	N	N;NOM;FEM;SG
質量	masa	質量	masa	N	N;NOM;FEM;SG
質量	misu	質量	misa	N	N;ACC;FEM;SG
照明	osvjetljenje	照明	osvjetljenje	N	N;NOM;NEUT;SG
照明	osvjetljenje	照明	osvjetljenje	N	N;NOM;NEUT;SG
照明	rasvjeta	照明	rasvjet	N	N;NOM;FEM;SG
暴力	nasilje	暴力	nasilje	N	N;NOM;NEUT;SG
暴力	nasilja	暴力	nasilje	N	N;NOM;NEUT;SG
ペット	ljubimca	ペット	ljubimac	N	N;ANIM;ACC;MASC;SG
ペット	ljubimac	ペット	ljubimac	N	N;NOM;MASC;SG
ペット	ljubimci	ペット	ljubimac	N	N;NOM;MASC;PL
ペット	ljubimce	ペット	ljubimac	N	N;ACC;MASC;PL
エンド	završetak	エンド	završetak	N	N;NOM;MASC;SG
エンド	kraj	エンド	kraj	N	N;NOM;MASC;SG
独特	jedinstvena	独特	jedinstven	ADJ	ADJ;NOM;DEF;FEM;SG
独特	jedinstveni	独特	jedinstven	ADJ	ADJ;NOM;DEF;MASC;SG
独特	jedinstveno	独特	jedinstven	ADJ	ADJ;NOM;DEF;NEUT;SG
独特	jedinstven	独特	jedinstven	ADJ	ADJ;NOM;INDF;MASC;SG
住所	boravište	住所	boravište	N	N;NOM;NEUT;SG
住所	adresu	住所	adresa	N	N;ACC;FEM;SG
住所	adresa	住所	adres	N	N;NOM;FEM;SG
戦場	bojište	戦場	bojište	N	N;NOM;NEUT;SG
戦場	bojištu	戦場	bojište	N	N;DAT;NEUT;SG
戦場	bojište	戦場	bojište	N	N;NOM;NEUT;SG
総長	rektor	総長	rektor	N	N;NOM;MASC;SG
ラップ	rap	ラップ	rap	N	N;NOM;MASC;SG
亡命	prebjegao	亡命	prebjeći	V	V;MASC;SG;PST;V.PTCP;ACT
天文学	astronomiju	天文学	astronomija	N	N;ACC;FEM;SG
不適切	uvredljiv	不適切	uvredljiv	ADJ	ADJ;NOM;INDF;MASC;SG
不適切	nasilan	不適切	nasilan	ADJ	ADJ;NOM;INDF;MASC;SG
限界	limit	限界	limit	N	N;NOM;MASC;SG
限界	ograničenje	限界	ograničenje	N	N;NOM;NEUT;SG
限界	granica	限界	granica	N	N;NOM;FEM;SG
限界	granice	限界	granica	N	N;NOM;FEM;PL
限界	ograničenja	限界	ograničenje	N	N;NOM;NEUT;PL
視点	perspektiva	視点	perspektiva	N	N;NOM;FEM;SG
視点	perspektive	視点	perspektiva	N	N;NOM;FEM;PL
視点	perspektive	視点	perspektiva	N	N;NOM;FEM;PL
チェーン	lanac	チェーン	lanac	N	N;NOM;MASC;SG
飛行機	zrakoplov	飛行機	zrakoplov	N	N;NOM;MASC;SG
飛行機	avion	飛行機	avion	N	N;NOM;MASC;SG
飛行機	zrakoplov	飛行機	zrakoplov	N	N;NOM;MASC;SG
飛行機	avion	飛行機	avion	N	N;NOM;MASC;SG
飛行機	avionom	飛行機	avion	N	N;INS;MASC;SG
飛行機	zrakoplov	飛行機	zrakoplov	N	N;NOM;MASC;SG
飛行機	zrakoplova	飛行機	zrakoplov	N	N;ACC;MASC;SG
飛行機	letjelica	飛行機	letjelica	N	N;NOM;FEM;SG
飛行機	zrakoplovi	飛行機	zrakoplov	N	N;NOM;MASC;PL
宮殿	palače	宮殿	Palača	N	N;NOM;FEM;PL
宮殿	palači	宮殿	palača	N	N;DAT;FEM;SG
宮殿	palača	宮殿	palač	N	N;NOM;FEM;SG
宮殿	palace	宮殿	palaca	N	N;NOM;MASC;SG
需要	potražnja	需要	potražnja	N	N;NOM;FEM;SG
キス	ljubim	キス	ljubiti	V	V;IND;SG;1;PRS;FIN
キス	ljubi	キス	ljubiti	V	V;IND;SG;3;PRS;FIN
キス	ljubim	キス	ljubiti	V	V;IND;SG;1;PRS;FIN
圧力	pritisak	圧力	pritisak	N	N;NOM;MASC;SG
圧力	tlak	圧力	tlak	N	N;NOM;MASC;SG
ロマン	roman	ロマン	roman	N	N;NOM;MASC;SG
ロマン	romane	ロマン	roman	N	N;ACC;MASC;PL
衣装	kostime	衣装	kostim	N	N;ACC;MASC;PL
衣装	kostimi	衣装	kostim	N	N;NOM;MASC;PL
衣装	kostim	衣装	kostim	N	N;NOM;MASC;SG
衣装	odjeća	衣装	odjeća	N	N;NOM;FEM;SG
伝承	folklor	伝承	folklor	N	N;NOM;MASC;SG
近隣	susjedstvu	近隣	susjedstvo	N	N;DAT;NEUT;SG
近隣	susjedstvo	近隣	susjedstvo	N	N;NOM;NEUT;SG
近隣	kvart	近隣	kvart	N	N;NOM;MASC;SG
プレーオフ	doigravanja	プレーオフ	doigravanje	N	N;NOM;NEUT;PL
プレーオフ	doigravanje	プレーオフ	doigravanje	N	N;NOM;NEUT;SG
プレーオフ	doigravanje	プレーオフ	doigravanje	N	N;NOM;NEUT;SG
コーヒー	kave	コーヒー	kava	N	N;NOM;FEM;PL
コーヒー	kavu	コーヒー	kava	N	N;ACC;FEM;SG
コーヒー	kafa	コーヒー	kafa	N	N;NOM;FEM;SG
コーヒー	kafu	コーヒー	kafati	N	N;ACC;FEM;SG
コーヒー	kava	コーヒー	kava	N	N;NOM;FEM;SG
スパイ	špijun	スパイ	špijun	N	N;NOM;MASC;SG
スパイ	špijunažu	スパイ	špijunaž	N	N;ACC;FEM;SG
スパイ	špijunaža	スパイ	špijunaž	N	N;NOM;FEM;SG
スパイ	špijuni	スパイ	špijun	N	N;NOM;MASC;PL
素材	materijal	素材	materijal	N	N;NOM;MASC;SG
素材	materijale	素材	materijal	N	N;ACC;MASC;PL
素材	materijal	素材	materijal	N	N;NOM;MASC;SG
素材	materijali	素材	materijal	N	N;NOM;MASC;PL
登山	penjanje	登山	penjanje	N	N;NOM;NEUT;SG
ログ	dnevnik	ログ	dnevnik	N	N;NOM;MASC;SG
ログ	dnevnici	ログ	dnevnica	N	N;NOM;MASC;PL
ログ	dnevnike	ログ	dnevnik	N	N;ACC;MASC;PL
捕虜	zatvorenik	捕虜	zatvoren	N	N;NOM;MASC;SG
女	djevojka	女	djevojka	N	N;NOM;FEM;SG
女	devojka	女	devojka	N	N;NOM;FEM;SG
女	cura	女	cur	N	N;NOM;FEM;SG
商人	trgovac	商人	trgovac	N	N;NOM;MASC;SG
商人	trgovci	商人	trgovac	N	N;NOM;MASC;PL
外観	pojava	外観	pojava	N	N;NOM;FEM;SG
外観	izgled	外観	izgled	N	N;NOM;MASC;SG
外観	pojavljivanje	外観	pojavljivanje	N	N;NOM;NEUT;SG
マネージャー	upravitelj	マネージャー	upravitelj	N	N;NOM;MASC;SG
マネージャー	menadžer	マネージャー	menadžer	N	N;NOM;MASC;SG
マネージャー	voditelj	マネージャー	voditelj	N	N;NOM;MASC;SG
マネージャー	menadžeri	マネージャー	menadžer	N	N;NOM;MASC;PL
向き	orijentacija	向き	orijentacija	N	N;NOM;FEM;SG
向き	orijentaciju	向き	orijentacija	N	N;ACC;FEM;SG
コメディ	komedije	コメディ	komedija	N	N;NOM;FEM;PL
コメディ	komedija	コメディ	komedija	N	N;NOM;FEM;SG
シルバー	srebro	シルバー	srebro	N	N;NOM;NEUT;SG
救助	spasiti	救助	spasiti	V	V;NFIN
水曜日	srijeda	水曜日	srijeda	N	N;NOM;FEM;SG
チェンジ	promjena	チェンジ	promjena	N	N;NOM;FEM;SG
働く	radim	働く	raditi	V	V;IND;SG;1;PRS;FIN
アドベンチャー	avanture	アドベンチャー	avantura	N	N;NOM;FEM;PL
アドベンチャー	pustolovina	アドベンチャー	pustolovina	N	N;NOM;FEM;SG
アドベンチャー	avantura	アドベンチャー	avantura	N	N;NOM;FEM;SG
アドベンチャー	pustolovine	アドベンチャー	pustolovina	N	N;NOM;FEM;PL
火曜日	utorak	火曜日	utorak	N	N;NOM;MASC;SG
アドレス	adrese	アドレス	adresa	N	N;NOM;FEM;PL
アドレス	adresu	アドレス	adresa	N	N;ACC;FEM;SG
アドレス	adresa	アドレス	adres	N	N;NOM;FEM;SG
論争	kontroverze	論争	kontroverza	N	N;NOM;FEM;PL
売り上げ	prodaja	売り上げ	prodaja	N	N;NOM;FEM;SG
ニーズ	potrebe	ニーズ	potreba	N	N;NOM;FEM;PL
ゲイ	gej	ゲイ	gej	N	N;NOM;MASC;SG
ゲイ	peder	ゲイ	peder	N	N;NOM;MASC;SG
森林	šuma	森林	šuma	N	N;NOM;FEM;SG
森林	šume	森林	Šuma	N	N;NOM;FEM;PL
森林	šume	森林	Šuma	N	N;NOM;FEM;PL
症状	simptomi	症状	simptom	N	N;NOM;MASC;PL
症状	simptome	症状	simptom	N	N;ACC;MASC;PL
本土	kopno	本土	kopno	N	N;NOM;NEUT;SG
ノット	čvorova	ノット	čvor	N	N;GEN;MASC;PL
ブーム	bum	ブーム	bum	N	N;NOM;MASC;SG
出土	iskopali	出土	iskopati	V	V;MASC;PL;PST;V.PTCP;ACT
パーティー	tulum	パーティー	tulum	N	N;NOM;MASC;SG
パーティー	zabava	パーティー	zabava	N	N;NOM;FEM;SG
パーティー	stranka	パーティー	stranka	N	N;NOM;FEM;SG
パーティー	zabave	パーティー	zabava	N	N;NOM;FEM;PL
パーティー	stranke	パーティー	stranka	N	N;NOM;FEM;PL
マップ	mape	マップ	mapa	N	N;NOM;FEM;PL
マップ	karta	マップ	karta	N	N;NOM;FEM;SG
マップ	mapa	マップ	mapa	N	N;NOM;FEM;SG
マップ	kartu	マップ	karta	N	N;ACC;FEM;SG
マップ	mapu	マップ	mapa	N	N;ACC;FEM;SG
ギャラリー	galerije	ギャラリー	galerija	N	N;NOM;FEM;PL
ギャラリー	galerija	ギャラリー	galerija	N	N;NOM;FEM;SG
ギャラリー	galerije	ギャラリー	galerija	N	N;NOM;FEM;PL
ギャラリー	galeriju	ギャラリー	galerija	N	N;ACC;FEM;SG
動員	mobilizirao	動員	mobilizirati	V	V;MASC;SG;PST;V.PTCP;ACT
ガード	čuvar	ガード	čuvar	N	N;NOM;MASC;SG
十二	dvanaest	十二	dvanaest	NUM	NUM
結論	zaključke	結論	zaključak	N	N;ACC;MASC;PL
結論	zaključci	結論	zaključak	N	N;NOM;MASC;PL
結論	zaključak	結論	zaključak	N	N;NOM;MASC;SG
秘書	tajnici	秘書	tajnik	N	N;NOM;MASC;PL
秘書	tajnice	秘書	tajnica	N	N;NOM;FEM;PL
秘書	tajnica	秘書	tajnica	N	N;NOM;FEM;SG
秘書	tajnik	秘書	tajnik	N	N;NOM;MASC;SG
秘書	sekretarica	秘書	sekretarica	N	N;NOM;FEM;SG
ウォーター	vode	ウォーター	voda	N	N;NOM;FEM;PL
ウォーター	voda	ウォーター	voda	N	N;NOM;FEM;SG
属性	atribut	属性	atribut	N	N;NOM;MASC;SG
属性	svojstva	属性	svojstvo	N	N;NOM;NEUT;PL
属性	atribute	属性	atribut	N	N;NOM;FEM;PL
アーカイブ	arhiv	アーカイブ	arhiv	N	N;NOM;MASC;SG
アーカイブ	arhiva	アーカイブ	arhiv	N	N;NOM;FEM;SG
アーカイブ	arhive	アーカイブ	arhiv	N	N;NOM;FEM;PL
アーカイブ	arhiv	アーカイブ	arhiv	N	N;NOM;MASC;SG
アーカイブ	arhiva	アーカイブ	arhiv	N	N;NOM;FEM;SG
騎兵	konjica	騎兵	konjica	N	N;NOM;FEM;SG
騎兵	konjicu	騎兵	konjica	N	N;ACC;FEM;SG
衝撃	utjecaj	衝撃	utjecaj	N	N;NOM;MASC;SG
衝撃	udar	衝撃	udar	N	N;NOM;MASC;SG
衝撃	šok	衝撃	šok	N	N;NOM;MASC;SG
ユニオン	unija	ユニオン	unija	N	N;NOM;FEM;SG
ユニオン	unije	ユニオン	unija	N	N;NOM;FEM;SG
ユニオン	sindikat	ユニオン	sindikat	N	N;NOM;MASC;SG
瞬間	trenutak	瞬間	trenutak	N	N;NOM;MASC;SG
瞬間	moment	瞬間	moment	N	N;NOM;MASC;SG
瞬間	instant	瞬間	instant	N	N;NOM;MASC;SG
招待	pozovite	招待	pozvoviti	V	V;IMP;PL;2;FIN
招待	poziva	招待	pozivati	V	V;IND;SG;3;PRS;FIN
エクスプレス	express	エクスプレス	express	N	N;NOM;MASC;SG
プレゼント	poklone	プレゼント	poklon	N	N;ACC;MASC;PL
プレゼント	pokloni	プレゼント	poklon	N	N;NOM;MASC;PL
プレゼント	darovi	プレゼント	dar	N	N;NOM;MASC;PL
プレゼント	darova	プレゼント	dar	N	N;GEN;MASC;PL
プレゼント	sadašnjost	プレゼント	sadašnjost	N	N;NOM;FEM;SG
プレゼント	poklon	プレゼント	poklon	N	N;NOM;MASC;SG
オーナー	vlasnica	オーナー	vlasnica	N	N;NOM;FEM;SG
オーナー	vlasnika	オーナー	vlasnik	N	N;ANIM;ACC;MASC;SG
オーナー	vlasnik	オーナー	vlasnik	N	N;NOM;MASC;SG
オーナー	vlasnici	オーナー	vlasnik	N	N;NOM;MASC;PL
グラフ	grafikon	グラフ	grafikon	N	N;NOM;MASC;SG
グラフ	graf	グラフ	graf	N	N;NOM;MASC;SG
アリーナ	arena	アリーナ	arena	N	N;NOM;FEM;SG
アリーナ	arene	アリーナ	aren	N	N;NOM;FEM;PL
認証	autentičnosti	認証	autentičnost	N	N;NOM;FEM;PL
本当に	stvarno	本当に	stvarno	ADV	ADV
絶滅	izumrli	絶滅	izumrijeti	V	V;MASC;PL;PST;V.PTCP;ACT
婦人	dame	婦人	dama	N	N;NOM;FEM;PL
チャンス	prilika	チャンス	prilika	N	N;NOM;FEM;SG
チャンス	šansa	チャンス	šansa	N	N;NOM;FEM;SG
チャンス	priliku	チャンス	prilika	N	N;ACC;FEM;SG
制服	uniforma	制服	uniforma	N	N;NOM;FEM;SG
制服	uniforme	制服	uniforma	N	N;NOM;FEM;PL
制服	odora	制服	odor	N	N;NOM;FEM;SG
制服	uniformu	制服	uniforma	N	N;ACC;FEM;SG
リアル	pravi	リアル	prav	ADJ	ADJ;NOM;DEF;MASC;SG
ギタリスト	gitarist	ギタリスト	gitarist	N	N;NOM;MASC;SG
カム	kem	カム	kem	N	N;NOM;MASC;SG
カム	cam	カム	cam	N	N;NOM;MASC;SG
ラッシュ	rush	ラッシュ	rush	N	N;NOM;MASC;SG
ラッシュ	navala	ラッシュ	navasti	N	N;NOM;FEM;SG
ラッシュ	nalet	ラッシュ	nalet	N	N;NOM;MASC;SG
コントロール	kontrolira	コントロール	kontrolirati	V	V;IND;SG;3;PRS;FIN
メイド	sluškinja	メイド	sluškinja	N	N;NOM;FEM;SG
メイド	sobarica	メイド	sobarica	N	N;NOM;FEM;SG
メイド	služavka	メイド	služavka	N	N;NOM;FEM;SG
メイド	sluškinje	メイド	sluškinja	N	N;NOM;FEM;PL
メイド	sobarice	メイド	sobarica	N	N;NOM;FEM;PL
階段	stube	階段	stuba	N	N;NOM;FEM;PL
階段	stepenice	階段	stepenica	N	N;NOM;FEM;PL
階段	stepenicama	階段	stepenica	N	N;INS;FEM;PL
階段	stepenište	階段	stepenište	N	N;NOM;NEUT;SG
階段	stubište	階段	stubište	N	N;NOM;NEUT;SG
ナン	nan	ナン	nan	N	N;NOM;MASC;SG
条例	uredbama	条例	uredba	N	N;INS;FEM;PL
ステレオ	stereo	ステレオ	stere	N	N;NOM;MASC;SG
リゾート	odmaralište	リゾート	odmaralište	N	N;NOM;NEUT;SG
リゾート	odmarališta	リゾート	odmaralište	N	N;NOM;NEUT;PL
ヘリコプター	helikopter	ヘリコプター	helikopter	N	N;NOM;MASC;SG
ヘリコプター	helikoptera	ヘリコプター	helikopter	N	N;ACC;MASC;SG
フォーク	vilicu	フォーク	vilica	N	N;ACC;FEM;SG
フォーク	vilica	フォーク	vilica	N	N;NOM;FEM;SG
フォーク	folk	フォーク	folk	N	N;NOM;MASC;SG
ブリッジ	most	ブリッジ	most	N	N;NOM;MASC;SG
ブリッジ	bridge	ブリッジ	bridge	N	N;NOM;MASC;SG
ルーム	soba	ルーム	soba	N	N;NOM;FEM;SG
ルーム	prostorija	ルーム	prostorija	N	N;NOM;FEM;SG
ルーム	sobe	ルーム	soba	N	N;NOM;FEM;PL
ルーム	prostorije	ルーム	prostorija	N	N;NOM;FEM;PL
反映	odražavaju	反映	odražavati	V	V;IND;PL;3;PRS;FIN
ピアニスト	pijanist	ピアニスト	pijanist	N	N;NOM;MASC;SG
原理	princip	原理	princip	N	N;NOM;MASC;SG
原理	načelo	原理	načelo	N	N;NOM;NEUT;SG
原理	načela	原理	načelo	N	N;NOM;NEUT;PL
原理	principi	原理	princip	N	N;NOM;MASC;PL
原理	principa	原理	princip	N	N;GEN;MASC;SG
原理	načela	原理	načelo	N	N;NOM;NEUT;PL
原理	principe	原理	princip	N	N;ACC;MASC;PL
原理	principi	原理	princip	N	N;NOM;MASC;PL
送る	pošaljite	送る	posaljiti	V	V;IMP;PL;2;FIN
送る	šalji	送る	slati	V	V;IMP;SG;2;FIN
送る	pošalji	送る	poslati	V	V;IMP;SG;2;FIN
バーン	štali	バーン	štatiti	N	N;DAT;FEM;SG
バーン	štala	バーン	štala	N	N;NOM;FEM;SG
