evakuasi	اخراج	evakuasi	اخراج	N;SG	N;NOM;MASC;SG;3
halangan	رکاوٹ	halangan	رکاوٹ	N;SG	N;NOM;MASC;SG;3
sisipan	عضو	sisipan	عضو	N;SG	N;NOM;MASC;SG;3
sisipan	ترمیم	sisipan	ترمیم	N;SG	N;NOM;FEM;SG;3
cerdik	باصلاحیت.	cerdik	باصلاحیت.	ADJ;SG	ADJ
cerdik	ماہرانہ	cerdik	ماہرانہ	ADJ;SG	ADJ
cerdik	پُرفن.	cerdik	پُرفن.	ADJ;SG	ADJ
cerdik	پُرحکمت	cerdik	پُرحکمت	ADJ;SG	ADJ
cerdik	طباعی	cerdik	طباعی	ADJ;SG	ADJ
cerdik	پُرکشش	cerdik	پُرکشش	ADJ;SG	ADJ
mistis	مراقبہ	mistis	مراقبہ	N	N;NOM;MASC;SG;3
berpidato	چھیڑنا.	berpidato	چھیڑنا.	V;SG;ACT	V;NFIN;ACT
berpidato	چھیڑنا.	berpidato	چھیڑنا.	V;SG;ACT	V;NFIN;ACT
pertengkaran	فساد	pertengkaran	فساد	N;SG	N;NOM;MASC;SG;3
pertengkaran	شور	pertengkaran	شور	N;SG	N;NOM;MASC;SG;3
pertengkaran	جھگڑا	pertengkaran	جھگڑا	N;SG	N;NOM;MASC;SG;3
pertengkaran	فساد	pertengkaran	فساد	N;SG	N;NOM;MASC;SG;3
pertengkaran	شور	pertengkaran	شور	N;SG	N;NOM;MASC;SG;3
pertengkaran	تکرار	pertengkaran	تکرار	N;SG	N;NOM;MASC;SG;3
resepsi	استقبال	resepsi	استقبال	N;SG	N;NOM;MASC;SG;3
resepsi	استقبال	resepsi	استقبال	N;SG	N;NOM;MASC;SG;3
resepsi	پذیرائی	resepsi	پذیرائی	N;SG	N;NOM;FEM;SG;3
berdebat	منوانا	berdebat	منوا	V;SG;ACT	V;NFIN;ACT
penyesalan	رحم	pensesalan	رحم	N;SG	N;NOM;MASC;SG;3
mengakomodasi	رکھنا	menakomodasi	رکھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
mengakomodasi	ٹھہرانا	menakomodasi	ٹھہرانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
mengkhianati	بھٹکانا	menkhianati	بھٹکا	V;SG;ACT	V;MASC;SG;NFIN;ACT
sulap	دھوکا	sulap	دھوکا	N;SG	N;NOM;MASC;SG;3
inkarnasi	تمثیل	inkarnasi	تمثیل	N	N;NOM;MASC;SG;3
inkarnasi	تجسیم	inkarnasi	تجسیم	N	N;NOM;MASC;SG;3
penalaran	استدلال	pentalaran	استدلال	N;SG	N;NOM;MASC;SG;3
tikar	ربڑ	tikar	ربڑ	N;SG	N;NOM;MASC;SG;3
tikar	فرش	tikar	فرش	N;SG	N;NOM;MASC;SG;3
tikar	ربڑ	tikar	ربڑ	N;SG	N;NOM;MASC;SG;3
tikar	فرش	tikar	فرش	N;SG	N;NOM;MASC;SG;3
dukung	توثیق	dukung	توثیق	N;SG;ACT	N;NOM;MASC;SG;3
dukung	نظریے	dukung	نظریہ	N;SG;ACT	N;NOM;MASC;SG;3
kehadirannya	نمائندگی	kehadiran	نمائندگی	N;SG	N;NOM;MASC;SG;3
kehadirannya	موجودگی	kehadiran	موجودگی	N;SG	N;NOM;MASC;SG;3
kesepian	مہجور	kesepian	مہجور	N	N;NOM;MASC;SG;3
kesepian	مہجور	kesepian	مہجور	N	N;NOM;MASC;SG;3
pekat	جذباتی	pekat	جذباتی	ADJ;SG	ADJ;NOM
buas	ظالم	buas	ظالم	N	N;NOM;MASC;SG;3
buas	ظالم	buas	ظالم	N	N;NOM;MASC;SG;3
peterpan	آزادی	peterpan	آزادی	N	N;NOM;MASC;SG;3
patahan	نقص	patahan	نقص	N;SG	N;NOM;MASC;SG;3
patahan	نقص	patahan	نقص	N;SG	N;NOM;MASC;SG;3
penggilingan	غلہ	pengilingan	غلہ	N;SG	N;NOM;MASC;SG;3
penggilingan	دانے	pengilingan	دا	N;SG	N;NOM;MASC;SG;3
tender	معذرت	tender	معذرت	N;SG	N;NOM;MASC;SG;3
tender	گداز	tender	گداز	N;SG	N;NOM;MASC;SG;3
tender	خیال	tender	خیال	N;SG	N;NOM;MASC;SG;3
tender	ٹینڈر	tender	ٹینڈر	N;SG	N;NOM;MASC;SG;3
tender	پیشکش	tender	پیشکش	N;SG	N;NOM;MASC;SG;3
tender	معذرت	tender	معذرت	N;SG	N;NOM;MASC;SG;3
tender	گداز	tender	گداز	N;SG	N;NOM;MASC;SG;3
tender	خیال	tender	خیال	N;SG	N;NOM;MASC;SG;3
tender	ٹینڈر	tender	ٹینڈر	N;SG	N;NOM;MASC;SG;3
tender	پیشکش	tender	پیشکش	N;SG	N;NOM;MASC;SG;3
trik	دھوکا	trik	دھوکا	N;SG	N;NOM;MASC;SG;3
trik	فریب	trik	فریب	N;SG	N;NOM;MASC;SG;3
melenyapkan	محوکرنا	menlenyapkan	محوکرنا	V;SG;ACT	V;SG;NFIN;ACT
benturan	اثر	benturan	اثر	N;SG	N;NOM;MASC;SG;3
keringat	عرق	keringat	عرق	N;SG	N;NOM;MASC;SG;3
keringat	مشقت	keringat	مشقت	N;SG	N;NOM;MASC;SG;3
keringat	عرق	keringat	عرق	N;SG	N;NOM;MASC;SG;3
keringat	پسینہ	keringat	پسینہ	N;SG	N;NOM;MASC;SG;3
keringat	مشقت	keringat	مشقت	N;SG	N;NOM;MASC;SG;3
elegan	امیرانہ	elegan	امیرانہ	ADJ;SG	ADJ
elegan	ممتاز	elegan	ممتاز	ADJ;SG	ADJ
elegan	امیرانہ	elegan	امیرانہ	ADJ;SG	ADJ
elegan	ممتاز	elegan	ممتاز	ADJ;SG	ADJ
privasi	اجتناب	privasi	اجتناب	N;SG	N;NOM;MASC;SG;3
privasi	اجتناب	privasi	اجتناب	N;SG	N;NOM;MASC;SG;3
modulasi	تعدیل	modulasi	تعدیل	N;SG	N;NOM;MASC;SG;3
modulasi	تطبیق	modulasi	تطبیق	N;SG	N;NOM;MASC;SG;3
modulasi	ترمیم	modulasi	ترمیم	N;SG	N;NOM;FEM;SG;3
kesiapan	تیاری	kesiapan	تیاری	N;SG	N;NOM;MASC;SG;3
kesiapan	تیاری	kesiapan	تیاری	N;SG	N;NOM;MASC;SG;3
kesiapan	آمادگی	kesiapan	آمادگی	N;SG	N;NOM;MASC;SG;3
mengambang	منڈلانے	menambang	منڈلا	V;SG;ACT	V;ACC;NFIN
faktanya	سچائی	fakta	سچا	N;SG	N;NOM;FEM;SG;3
faktanya	شہادت	fakta	شہادت	N;SG	N;NOM;MASC;SG;3
faktanya	واقعہ	fakta	واقعہ	N;SG	N;NOM;MASC;SG;3
menyusut	بچنا	mensusut	بچ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menyusut	پچکنا	mensusut	پچک	V;SG;ACT	V;SG;NFIN;ACT
menyusut	سکڑنے	mensusut	سکڑ	V;SG;ACT	V;ACC;NFIN
menyusut	بچنا	mensusut	بچ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menyusut	پچکنا	mensusut	پچک	V;SG;ACT	V;SG;NFIN;ACT
menyusut	دبکنا	mensusut	دبکنا	V;SG;ACT	V;SG;NFIN;ACT
menyusut	سکڑنے	mensusut	سکڑ	V;SG;ACT	V;ACC;NFIN
donasi	عطیہ	donasi	عطیہ	N;SG	N;NOM;MASC;SG;3
pedal	سائیکل	pedal	سائیکل	N	N;NOM;MASC;SG;3
awet	پائیدار	awet	پائیدار	ADJ;SG	ADJ
awet	دیرپا	awet	دیرپا	ADJ;SG	ADJ
awet	پائیدار	awet	پائیدار	ADJ;SG	ADJ
aras	مزاج	aras	مزاج	N;SG	N;NOM;MASC;SG;3
aras	مزاج	aras	مزاج	N;SG	N;NOM;MASC;SG;3
trap	منہ	trap	منہ	N	N;NOM;MASC;SG;3
trap	منہ	trap	منہ	N	N;NOM;MASC;SG;3
sentimen	رائے	sentimen	رائے	N;SG	N;NOM;MASC;SG;3
sentimen	رائے	sentimen	رائے	N;SG	N;NOM;MASC;SG;3
sentimen	جذبہ	sentimen	جذبہ	N;SG	N;NOM;MASC;SG;3
vena	لکڑی	vena	لکڑی	N	N;NOM;MASC;SG;3
vena	رجحان	vena	رجحان	N	N;NOM;MASC;SG;3
tangani	چلانا.	tangani	چلاناؤ	V;SG;ACT	V;MASC;SG;NFIN;ACT
tangani	ہلانا	tangani	ہلا	V;SG;ACT	V;MASC;SG;NFIN;ACT
ciptakan	جھگڑنا.	ciptakan	جھگڑنا.	V;SG;ACT	V;SG;FIN;ACT
ciptakan	بنانا	ciptakan	بنا	V;SG;ACT	V;MASC;SG;NFIN;ACT
memperbaharui	دینا	menperbaharui	دے	V;SG;ACT	V;MASC;SG;NFIN;ACT
memperbaharui	بتانا	menperbaharui	بتا	V;SG;ACT	V;MASC;SG;NFIN;ACT
memperbaharui	دہرانا	menperbaharui	دہرانا	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
kompeten	لائق	kompeten	لائق	ADJ;SG	ADJ
kompeten	نااہل	kompeten	نااہل	ADJ;SG	ADJ
sukacita	تسلی	sukacita	تسلی	N;SG	N;NOM;FEM;SG;3
sukacita	تسلی	sukacita	تسلی	N;SG	N;NOM;FEM;SG;3
perbaiki	سدھارنا	perbaiki	سدھار	V;SG;ACT	V;MASC;SG;NFIN;ACT
perbaiki	باندھنا	perbaiki	باندھنا	V;SG;ACT	V;NFIN;ACT
perbaiki	ٹھونکنا	perbaiki	ٹھونکنا	V;SG;ACT	V;SG;NFIN;ACT
perbaiki	باندھنا	perbaiki	باندھنا	V;SG;ACT	V;NFIN;ACT
perbaiki	ٹھہرانا	perbaiki	ٹھہرانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
perbaiki	ٹھونکنا	perbaiki	ٹھونکنا	V;SG;ACT	V;SG;NFIN;ACT
perbaiki	جمانا	perbaiki	جمانا	V;SG;ACT	V;PFV;MASC;SG;V.PTCP;ACT
perbaiki	چننا	perbaiki	چننا	V;SG;ACT	V;MASC;SG;NFIN;ACT
perbaiki	چھاننا.	perbaiki	چھاننا.	V;SG;ACT	V;NFIN;ACT
formulir	قاعدہ	formulir	قاعدہ	N	N;NOM;MASC;SG;3
formulir	جنس	formulir	جنس	N	N;NOM;MASC;SG;3
formulir	نقشہ	formulir	نقشہ	N	N;NOM;MASC;SG;3
formulir	خاکہ	formulir	خاکہ	N	N;NOM;MASC;SG;3
formulir	قسم	formulir	قسم	N	N;NOM;MASC;SG;3
formulir	جماعت	formulir	جماعت	N	N;NOM;FEM;SG;3
formulir	ضابطہ	formulir	ضابطہ	N	N;NOM;MASC;SG;3
formulir	رسم	formulir	رسم	N	N;NOM;FEM;SG;3
formulir	قاعدہ	formulir	قاعدہ	N	N;NOM;MASC;SG;3
formulir	جنس	formulir	جنس	N	N;NOM;MASC;SG;3
formulir	نقشہ	formulir	نقشہ	N	N;NOM;MASC;SG;3
formulir	خاکہ	formulir	خاکہ	N	N;NOM;MASC;SG;3
formulir	قسم	formulir	قسم	N	N;NOM;MASC;SG;3
formulir	جماعت	formulir	جماعت	N	N;NOM;FEM;SG;3
formulir	ضابطہ	formulir	ضابطہ	N	N;NOM;MASC;SG;3
formulir	رسم	formulir	رسم	N	N;NOM;FEM;SG;3
formulir	شکل	formulir	شکل	N	N;NOM;MASC;SG;3
patologi	امراضیات	patologi	امراضیات	N	N;NOM;MASC;PL;3
kondusif	سازگار	kondusif	سازگار	ADJ;SG	ADJ
blast	سرزنش.	blast	سرزنش.	N	N;NOM;MASC;SG;3
blast	سرزنش.	blast	سرزنش.	N	N;NOM;MASC;SG;3
blast	دھماکا	blast	دھماکا	N	N;NOM;MASC;SG;3
pisah	انشقاق.	pisah	انشقاق.	N;SG;ACT	N;NOM;MASC;SG;3
parabola	تمثیلی	parabola	تمثیلی	N	N;NOM;MASC;SG;3
takson	برادری	takson	برادری	N	N;NOM;MASC;SG;3
proyektil	بم	proyektil	بم	N	N;NOM;MASC;SG;3
beruntun	دھاری	beruntun	دھاری	N;SG	N;NOM;FEM;SG;3
nirwana	نروان	nirwana	نروان	N;SG	N;NOM;MASC;SG;3
pemurnian	تزکیے	penmurnian	تزکیہ	N;SG	N;NOM;MASC;SG;3
pemurnian	تزکیہ	penmurnian	تزکیہ	N;SG	N;NOM;MASC;SG;3
pemurnian	ترقی	penmurnian	ترقی	N;SG	N;NOM;FEM;SG;3
menyakiti	دُکھنا	mensakiti	دُکھ	V;SG;ACT	V;NFIN
kemurahan	فیاضی	kemurahan	فیاضی	N;SG	N;NOM;MASC;SG;3
kemurahan	سخاوت	kemurahan	سخاوت	N;SG	N;NOM;FEM;SG;3
kemurahan	فیاضی	kemurahan	فیاضی	N;SG	N;NOM;MASC;SG;3
buronan	گریزاں	buronan	گریز	N	N;NOM;MASC;PL;3
karpet	قالین	karpet	قالین	N	N;NOM;MASC;SG;3
anggar	احاطہ	anggar	احاطہ	N;SG	N;NOM;MASC;SG;3
pahala	تنازع	pahala	تنازع	N;SG	N;NOM;MASC;SG;3
pahala	بدلہ	pahala	بدلہ	N;SG	N;NOM;MASC;SG;3
ketepatan	صداقت	ketepatan	صداقت	N;SG	N;NOM;MASC;SG;3
ketepatan	صحت	ketepatan	صحت	N;SG	N;NOM;FEM;SG;3
perencana	فہرست	perrencana	فہرست	N;SG	N;NOM;FEM;SG;3
perencana	جدول	perrencana	جدول	N;SG	N;NOM;MASC;SG;3
defisit	خسارہ	defisit	خسارہ	N;SG	N;NOM;MASC;SG;3
kunyit	ہلدی	kunyit	ہلدی	N;SG	N;NOM;FEM;SG;3
apotek	دواخانہ	apotek	دواخانہ	N;SG	N;NOM;MASC;SG;3
perdu	شراب	perdu	شراب	N	N;NOM;MASC;SG;3
pencucian	دھلائی	pencucian	دھلائی	N;SG	N;NOM;FEM;SG;3
pencucian	دھلائی	pencucian	دھلائی	N;SG	N;NOM;FEM;SG;3
metoda	باقاعدگی	metoda	باقاعدگی	N;SG	N;NOM;MASC;SG;3
keimanan	اقرار	keimanan	اقرار	N;SG	N;NOM;MASC;SG;3
keimanan	عہد	keimanan	عہد	N;SG	N;NOM;MASC;SG;3
keimanan	قول	keimanan	قول	N;SG	N;NOM;MASC;SG;3
keimanan	وعدہ	keimanan	وعدہ	N;SG	N;NOM;MASC;SG;3
keimanan	اقرار	keimanan	اقرار	N;SG	N;NOM;MASC;SG;3
keimanan	عہد	keimanan	عہد	N;SG	N;NOM;MASC;SG;3
keimanan	قول	keimanan	قول	N;SG	N;NOM;MASC;SG;3
keimanan	وعدہ	keimanan	وعدہ	N;SG	N;NOM;MASC;SG;3
periksa	تھامنا	periksa	تھامنا	V;SG;ACT	V;SG;NFIN;ACT
periksa	ڈانٹنا	periksa	ڈانٹ	V;SG;ACT	V;NFIN
periksa	تھامنا	periksa	تھامنا	V;SG;ACT	V;SG;NFIN;ACT
periksa	ڈانٹنا	periksa	ڈانٹ	V;SG;ACT	V;NFIN
cangkir	پیالی	cangkir	پیالی	N;SG	N;NOM;FEM;SG;3
projek	فلم	projek	فلم	N;SG	N;NOM;FEM;SG;3
mengaitkan	ملانا	menaitkan	ملا	V;SG;ACT	V;MASC;SG;NFIN;ACT
mengaitkan	جوڑنا.	menaitkan	جوڑنا.	V;SG;ACT	V;MASC;SG;NFIN;ACT
kumuh	نحیف	kumuh	نحیف	N;SG	N;NOM;MASC;SG;3
menghasut	بھڑکانا	menhasut	بھڑکانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
mengunci	لگانا	menkunci	لگا	V;SG;ACT	V;MASC;SG;NFIN;ACT
mengunci	لگانا	menkunci	لگا	V;SG;ACT	V;MASC;SG;NFIN;ACT
geometris	نقشے	geometris	نقشہ	N	N;NOM;MASC;SG;3
ketidakadilan	نامنصفی.	ketidakadi	نامنصفی.	N;SG	N;NOM;MASC;SG;3
menyedihkan	ترس	mensedihkan	ترس	V;SG;ACT	V;ACT
metafora	استعارہ	metafora	استعارہ	N	N;NOM;MASC;SG;3
merkuri	پارہ	merkuri	پارہ	N;SG	N;NOM;MASC;SG;3
bereksperimen	پرکھنا	berreksperimen	پرکھ	V;SG;ACT	V;SG;NFIN;ACT
bereksperimen	آزمانا	berreksperimen	آزما	V;SG;ACT	V;SG;ACT
konyol	سادہ	konyol	سادہ	ADJ;SG	ADJ
selebritis	شہرت	selebritis	شہرت	N	N;NOM;FEM;SG;3
plakat	دھات	plakat	دھات	N	N;NOM;MASC;SG;3
terpesona	دلدادہ	terpesona	دلدادہ	ADJ;RL;SG	ADJ
terpesona	مسحور	terpesona	مسحور	ADJ;RL;SG	ADJ
terpesona	دلدادہ	terpesona	دلدادہ	ADJ;RL;SG	ADJ
persalinan	زچگی	persalinan	زچگی	N;SG	N;NOM;FEM;SG;3
stok	وراثت	stok	وراثت	N;SG	N;NOM;MASC;SG;3
stok	خاندان	stok	خاندان	N;SG	N;NOM;MASC;SG;3
cotton	روئی	cotton	روئی	N	N;NOM;FEM;SG;3
cotton	روئی	cotton	روئی	N	N;NOM;FEM;SG;3
tegar	حاوی	tegar	حاوی	ADJ;SG	ADJ
tegar	واضح	tegar	واضح	ADJ;SG	ADJ
tegar	متحد	tegar	متحد	ADJ;SG	ADJ
tegar	حاوی	tegar	حاوی	ADJ;SG	ADJ
tegar	واضح	tegar	واضح	ADJ;SG	ADJ
tegar	مضبوط	tegar	مضبوط	ADJ;SG	ADJ
tegar	متحد	tegar	متحد	ADJ;SG	ADJ
mengasumsikan	سنبھالنا	menasumsikan	سنبھال	V;SG;ACT	V;MASC;SG;NFIN;ACT
fluks	اخراج	fluks	اخراج	N	N;NOM;MASC;SG;3
koper	چپٹے	koper	چپٹہ	N;SG	N;NOM;MASC;SG;3
kekeliruan	چوک	kekeliruan	چوک	N;SG	N;NOM;MASC;SG;3
kekeliruan	چوک	kekeliruan	چوک	N;SG	N;NOM;MASC;SG;3
kekeliruan	مغالطہ	kekeliruan	مغالطہ	N;SG	N;NOM;MASC;SG;3
kontraksi	ترمیم	kontraksi	ترمیم	N;SG	N;NOM;FEM;SG;3
suamiku	شوہر	suami	شوہر	N;SG	N;NOM;MASC;SG;3
suamiku	خاوند	suami	خاوند	N;SG	N;NOM;MASC;SG;3
apocalypse	وحی	apocalypse	وحی	N	N;NOM;MASC;SG;3
konsistensi	ہمواری	konsistensi	مےں	N	N;NOM;MASC;SG;3
konsistensi	استوار	konsistensi	استوار	N	N;NOM;MASC;SG;3
pegas	لچک	pegas	لچک	N;SG	N;NOM;MASC;SG;3
pegas	لچک	pegas	لچک	N;SG	N;NOM;MASC;SG;3
pegas	چھلانگ	pegas	چھلانگ	N;SG	N;NOM;MASC;SG;3
tebusan	فدیہ	tebusan	فدیہ	N;SG	N;NOM;MASC;SG;3
tebusan	فدیہ	tebusan	فدیہ	N;SG	N;NOM;MASC;SG;3
tebusan	تاوان	tebusan	تاوان	N;SG	N;NOM;MASC;SG;3
sbb	میں.	sbb	میں.		
sbb	بعدہ	sbb	بعدہ		
keutuhan	صلابت	keutuhan	صلابت	N;SG	N;NOM;MASC;SG;3
pengukur	مزاج	penukur	مزاج	N;SG	N;NOM;MASC;SG;3
pengukur	کیفیت	penukur	کیفیت	N;SG	N;NOM;FEM;SG;3
pengukur	وسعت	penukur	وسعت	N;SG	N;NOM;MASC;SG;3
pengukur	طول	penukur	طول	N;SG	N;NOM;MASC;SG;3
pengukur	بارش	penukur	بارش	N;SG	N;NOM;FEM;SG;3
kesabaran	استقلال	kesabaran	استقلال	N;SG	N;NOM;MASC;SG;3
kesabaran	ہمت	kesabaran	ہمت	N;SG	N;NOM;MASC;SG;3
kesabaran	تکلیف	kesabaran	تکلیف	N;SG	N;NOM;FEM;SG;3
kesabaran	درگزر	kesabaran	درگزر	N;SG	N;NOM;MASC;SG;3
kesabaran	ضبط	kesabaran	ضبط	N;SG	N;NOM;MASC;SG;3
kesabaran	تحمل	kesabaran	تحمل	N;SG	N;NOM;MASC;SG;3
kesabaran	استقلال	kesabaran	استقلال	N;SG	N;NOM;MASC;SG;3
kesabaran	صبر	kesabaran	صبر	N;SG	N;NOM;MASC;SG;3
kesabaran	ہمت	kesabaran	ہمت	N;SG	N;NOM;MASC;SG;3
kesabaran	تکلیف	kesabaran	تکلیف	N;SG	N;NOM;FEM;SG;3
kesabaran	درگزر	kesabaran	درگزر	N;SG	N;NOM;MASC;SG;3
kesabaran	ضبط	kesabaran	ضبط	N;SG	N;NOM;MASC;SG;3
kesabaran	تحمل	kesabaran	تحمل	N;SG	N;NOM;MASC;SG;3
ekstrak	نقل	ekstrak	نقل	N;SG	N;NOM;MASC;SG;3
ekstrak	نقل	ekstrak	نقل	N;SG	N;NOM;MASC;SG;3
pemusnahan	استیصال	penpusnahan	استیصال	N;SG	N;NOM;MASC;SG;3
mengkilap	چمکیلا	menkilap	چمکیلا	V;SG;ACT	V;PFV;MASC;SG;V.PTCP;ACT
mengkilap	چمکیلا	menkilap	چمکیلا	V;SG;ACT	V;PFV;MASC;SG;V.PTCP;ACT
memudar	دُھندلانے	menpudar	دُھندلانے	V;SG;ACT	V;ACC;NFIN
anterior	پیشیں	anterior	پیش	N	N;NOM;MASC;PL;3
pengejaran	مشغلہ	penkejaran	مشغلہ	N;SG	N;NOM;MASC;SG;3
pengejaran	مصروفیت	penkejaran	مصروفیت	N;SG	N;NOM;MASC;SG;3
pengejaran	مشغلہ	penkejaran	مشغلہ	N;SG	N;NOM;MASC;SG;3
pengejaran	تعاقب	penkejaran	تعاقب	N;SG	N;NOM;MASC;SG;3
pengejaran	مصروفیت	penkejaran	مصروفیت	N;SG	N;NOM;MASC;SG;3
pengejaran	پیچھا	penkejaran	پیچھا	N;SG	N;NOM;MASC;SG;3
pengejaran	پستول	penkejaran	پستول	N;SG	N;NOM;MASC;SG;3
pengejaran	جدوجہد	penkejaran	جدوجہد	N;SG	N;NOM;MASC;SG;3
pengejaran	پیچھا	penkejaran	پیچھا	N;SG	N;NOM;MASC;SG;3
pengejaran	پستول	penkejaran	پستول	N;SG	N;NOM;MASC;SG;3
pengejaran	تعاقب	penkejaran	تعاقب	N;SG	N;NOM;MASC;SG;3
pengejaran	جدوجہد	penkejaran	جدوجہد	N;SG	N;NOM;MASC;SG;3
tusuk	شہرت	tusuk	شہرت	N;SG	N;NOM;FEM;SG;3
tusuk	کوشش	tusuk	کوشش	N;SG	N;NOM;FEM;SG;3
tusuk	آزمائش.	tusuk	آزمائش.	N;SG	N;NOM;MASC;SG;3
menendang	زور	mentendang	زور	N;SG;ACT	N;NOM;MASC;SG;3
menendang	توانائی	mentendang	توانائی	N;SG;ACT	N;NOM;FEM;SG;3
meringankan	چمکنا	meringankan	چمک	V;SG;ACT	V;MASC;SG;NFIN;ACT
meringankan	لپکنا	meringankan	لپکا	V;SG;ACT	V;SG;ACT
meringankan	ابھارنا	meringankan	ابھارنا	V;SG;ACT	V;MASC;SG;NFIN;ACT
kecemasan	فکر	kecemasan	فکر	N;SG	N;NOM;MASC;SG;3
ventilasi	روزن	ventilasi	روزن	N	N;NOM;MASC;SG;3
ventilasi	ہواکشی	ventilasi	ہواکشی	N	N;NOM;MASC;SG;3
idealisme	تصوّریت	idealisme	تصوّریت	N	N;NOM;MASC;SG;3
idealisme	مثالیت	idealisme	مثالیت	N	N;NOM;MASC;SG;3
keharusan	بوسیدگی	keharusan	بوسیدگی	N;SG	N;NOM;MASC;SG;3
ayunan	لچک	ayunan	لچک	N;SG	N;NOM;MASC;SG;3
pemanas	بندوق	penpanas	بندوق	N;SG	N;NOM;MASC;SG;3
astrologi	نجوم	astrologi	نجوم	N;SG	N;NOM;MASC;SG;3
gundukan	تودہ	gundukan	تودہ	N	N;NOM;MASC;SG;3
diferensiasi	تفریق	diferensiasi	تفریق	N;SG;PASS	N;NOM;MASC;SG;3
diferensiasi	امتیاز	diferensiasi	امتیاز	N;SG;PASS	N;NOM;MASC;SG;3
transparansi	منشا	transparansi	منشا	N;SG	N;NOM;MASC;SG;3
transparansi	غرض	transparansi	غرض	N;SG	N;NOM;MASC;SG;3
transparansi	منشا	transparansi	منشا	N;SG	N;NOM;MASC;SG;3
transparansi	غرض	transparansi	غرض	N;SG	N;NOM;MASC;SG;3
transparansi	شفافیت	transparansi	شفافیت	N;SG	N;NOM;MASC;SG;3
korespondensi	ربط	korespondensi	ربط	N	N;NOM;MASC;SG;3
peribahasa	دانش	peribahasa	دانش	N	N;NOM;MASC;SG;3
peribahasa	قول	peribahasa	قول	N	N;NOM;MASC;SG;3
peribahasa	کہاوت	peribahasa	کہاوت	N	N;NOM;MASC;SG;3
peribahasa	دانش	peribahasa	دانش	N	N;NOM;MASC;SG;3
peribahasa	قول	peribahasa	قول	N	N;NOM;MASC;SG;3
besok	فردا	besok	فردا		
ketenagakerjaan	نوکری	ketenagakerjaan	نوکری	N;SG	N;NOM;FEM;SG;3
ketenagakerjaan	مشغولیت	ketenagakerjaan	مشغولیت	N;SG	N;NOM;MASC;SG;3
ketenagakerjaan	مصروفیت	ketenagakerjaan	مصروفیت	N;SG	N;NOM;MASC;SG;3
ketenagakerjaan	نوکری	ketenagakerjaan	نوکری	N;SG	N;NOM;FEM;SG;3
ketenagakerjaan	مشغولیت	ketenagakerjaan	مشغولیت	N;SG	N;NOM;MASC;SG;3
ketenagakerjaan	روزگار	ketenagakerjaan	روزگار	N;SG	N;NOM;MASC;SG;3
ketenagakerjaan	مصروفیت	ketenagakerjaan	مصروفیت	N;SG	N;NOM;MASC;SG;3
outlet	ایجنسی	outlet	ایجنسی	N	N;NOM;MASC;SG;3
keasaman	تیزابیت	keasaman	تیزابیت	N;SG	N;NOM;MASC;SG;3
pengontrol	قبضہ	penontrol	قبضہ	N;SG	N;NOM;MASC;SG;3
pengontrol	قابو	penontrol	قابو	N;SG	N;NOM;MASC;SG;3
pengontrol	گرفت	penontrol	گرفت	N;SG	N;NOM;MASC;SG;3
gergaji	کہاوت	gergaji	کہاوت	N;SG	N;NOM;MASC;SG;3
gergaji	کہاوت	gergaji	کہاوت	N;SG	N;NOM;MASC;SG;3
prostitusi	تخریب	prostitusi	تخریب	N;SG	N;NOM;MASC;SG;3
prostitusi	صلاحیت	prostitusi	صلاحیت	N;SG	N;NOM;MASC;SG;3
prostitusi	صلاحیت	prostitusi	صلاحیت	N;SG	N;NOM;MASC;SG;3
kebugaran	عافیت	kebugaran	عافیت	N;SG	N;NOM;MASC;SG;3
kebugaran	صحت	kebugaran	صحت	N;SG	N;NOM;FEM;SG;3
intens	پُرزور	intens	پُرزور	ADJ;SG	ADJ
intens	قوی	intens	قوی	ADJ;SG	ADJ
intens	پُرزور	intens	پُرزور	ADJ;SG	ADJ
intens	قوی	intens	قوی	ADJ;SG	ADJ
intens	شدید	intens	شدید	ADJ;SG	ADJ
kiriman	عہدہ	kiriman	عہدہ	N;SG	N;NOM;MASC;SG;3
gubahan	رسوم	gubahan	رسم	N	N;NOM;MASC;SG;3
gubahan	رواج	gubahan	رواج	N	N;NOM;MASC;SG;3
gubahan	رسوم	gubahan	رسم	N	N;NOM;MASC;SG;3
gubahan	رواج	gubahan	رواج	N	N;NOM;MASC;SG;3
gubahan	رسم	gubahan	رسم	N	N;NOM;FEM;SG;3
fasisme	فسطائیت	fasisme	فسطائیت	N	N;NOM;MASC;SG;3
fleksibilitas	لچکداری	fleksibilitas	لچکداری	N	N;NOM;MASC;SG;3
candu	مسکن	candu	مسکن	N;SG	N;NOM;MASC;SG;3
kiasan	تمثیلی	kiasan	تمثیلی	N	N;NOM;MASC;SG;3
kelimpahan	دولت	kelimpahan	دولت	N;SG	N;NOM;FEM;SG;3
kelimpahan	بہتات	kelimpahan	بہتات	N;SG	N;NOM;MASC;SG;3
kelimpahan	دولت	kelimpahan	دولت	N;SG	N;NOM;FEM;SG;3
