bedeuten	antyde	bedeuten	antyde	V;NFIN	V;NFIN;ACT
grundlegende	grundlæggende	grundlegend	grundlæggende	ADJ;NOM;FEM;PL	ADJ
grundlegende	fundamentale	grundlegend	fundamentale	ADJ;NOM;FEM;PL	ADJ;PL
grundlegende	grundlæggende	grundlegend	grundlæggende	ADJ;NOM;FEM;PL	ADJ
grundlegende	grundlæggende	grundlegend	grundlæggende	ADJ;NOM;FEM;PL	ADJ
professoren	professorer	professor	professor	N;NOM;PL	N;INDF;MASC+FEM;PL
konzentrierte	koncentreret	konzentrieren	koncentrere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
konzentrierte	fokuseret	konzentrieren	fokusere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
angemeldet	anmeldt	anmelden	anmelde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angemeldet	underrettet	anmelden	underrettet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angemeldet	meddelt	anmelden	meddele	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angemeldet	anmeldte	anmelden	anmelde	V;V.PTCP	V;PL;PST;V.PTCP
angemeldet	indleveret	anmelden	indlevere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angemeldet	indgivet	anmelden	indgive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angemeldet	arkiveret	anmelden	arkivere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
brasilianischen	brasilianske	brasilianisch	brasiliansk	ADJ;NOM;MASC;PL	ADJ;PL
gerechtfertigt	retfærdiggjort	gerechtfertigt	retfærdiggjort	ADJ	ADJ;INDF;SG
beratung	rådgivning	beratung	rådgivning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beratung	råd	beratung	råd	N;NOM;FEM;SG	N;INDF;NEUT;SG
beratung	rådgivning	beratung	rådgivning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beratung	vejledning	beratung	vejledning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beratung	konsulentvirksomhed	beratung	konsulentvirksomhed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beratung	konsulentbistand	beratung	konsulentbistand	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beschäftigung	beskæftigelsen	Beschäftigung	beskæftigelse	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
beschäftigung	ansættelse	Beschäftigung	ansættelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beschäftigung	beskæftigelse	Beschäftigung	beskæftigelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
orientierung	orientering	orientierung	orientering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
elektronischen	elektroniske	elektronisch	elektronisk	ADJ	ADJ;PL
untergang	undergang	untergehen	undergang	N	N;INDF;MASC+FEM;SG
untergang	bortgang	untergehen	bortgang	N	N;INDF;MASC+FEM;SG
untergang	ve	untergehen	ve	N	N;INDF;MASC+FEM;SG
untergang	undergang	untergehen	undergang	N	N;INDF;MASC+FEM;SG
rache	hævnen	rachen	hævne	N;NOM;SG	N;DEF;MASC+FEM;SG
rache	hævn	rachen	hævn	N;NOM;SG	N;INDF;MASC+FEM;SG
rache	hævnen	rachen	hævne	N;NOM;SG	N;DEF;MASC+FEM;SG
rache	hævn	rachen	hævn	N;NOM;SG	N;INDF;MASC+FEM;SG
rache	hævnen	rachen	hævne	N;NOM;SG	N;DEF;MASC+FEM;SG
rache	hævn	rachen	hævn	N;NOM;SG	N;INDF;MASC+FEM;SG
kategorisierung	kategorisering	kategorisierung	kategorisering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
päpstlichen	pavelige	päpstlich	pavelig	ADJ;NOM;MASC;PL	ADJ;PL
beamter	officiel	beamt	officiel	ADJ	ADJ;INDF;MASC+FEM;SG
beamter	betjent	beamt	betjene	ADJ	ADJ;INDF;SG
allgemeines	generel	allgemein	generel	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
allgemeines	almindelig	allgemein	almindelig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
identifiziert	identificerer	identifizieren	identificere	V;V.PTCP	V;IND;PRS;FIN;ACT
identifiziert	identificeret	identifizieren	identificere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
identifiziert	identificerede	identifizieren	identificere	V;V.PTCP	V;PL;PST;V.PTCP
gerecht	rimelig	rechen	rimelig	ADJ	ADJ;INDF;MASC+FEM;SG
gerecht	rimeligt	rechen	rimelig	ADJ	ADJ;INDF;NEUT;SG
gerecht	retfærdig	rechen	retfærdig	ADJ	ADJ;INDF;MASC+FEM;SG
gerecht	fair	rechen	fair	ADJ	ADJ
schaut	se	schauen	se	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
vermitteln	kommunikere	vermitteln	kommuniker	V;NFIN	V;NFIN;ACT
vermitteln	kommunikerer	vermitteln	kommunikere	V;NFIN	V;IND;PRS;FIN;ACT
vermitteln	mægle	vermitteln	mægle	V;NFIN	V;NFIN;ACT
vermitteln	formidle	vermitteln	formidle	V;NFIN	V;NFIN;ACT
argentinischer	argentinske	argentinisch	argentinsk	ADJ	ADJ;PL
positiven	positivt	positiv	positiv	ADJ	ADJ;INDF;NEUT;SG
positiven	positive	positiv	positiv	ADJ	ADJ;PL
positiven	positiv	positiv	positiv	ADJ	ADJ;INDF;MASC+FEM;SG
floh	flygtede	fliehen	flygte	V;IND;SG;3;FIN	V;IND;PST;FIN;ACT
floh	flygtet	fliehen	flygte	V;IND;SG;3;FIN	V;INDF;SG;PST;V.PTCP
margarete	margaret	margaret	margar	N;NOM;FEM;SG	N;DEF;NEUT;SG
margarete	margarete	margaret	margar	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
deutet	angiver	deuten	angive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
deutet	indikerer	deuten	indikere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
religionen	religioner	religion	religion	N;NOM;PL	N;INDF;MASC+FEM;PL
mitwirkung	inddragelse	mitwirkung	inddragelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
mitwirkung	involvering	mitwirkung	involvering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
mitwirkung	engagement	mitwirkung	engagement	N;NOM;FEM;SG	N;INDF;NEUT;SG
mitwirkung	deltagelse	mitwirkung	deltagelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
mitwirkung	medindflydelse	mitwirkung	medindflydelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
mitwirkung	medbestemmelse	mitwirkung	medbestemmelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
freigegeben	frigjort	freigeben	frigjort	V;V.PTCP	V;INDF;SG;PST;V.PTCP
freigegeben	udgivet	freigeben	udgive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
freigegeben	løsladt	freigeben	løsladt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
freigegeben	frigivet	freigeben	frigiv	V;V.PTCP	V;INDF;SG;PST;V.PTCP
freigegeben	ryddet	freigeben	ryd	V;V.PTCP	V;INDF;SG;PST;V.PTCP
freigegeben	renset	freigeben	rense	V;V.PTCP	V;INDF;SG;PST;V.PTCP
entscheidenden	beslutsom	entscheidend	beslutsom	ADJ	ADJ;INDF;MASC+FEM;SG
entscheidenden	afgørende	entscheidend	afgørende	ADJ	ADJ
orientierte	orienteret	orientieren	orientere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
afrikanischen	afrikansk	afrikanisch	afrikansk	ADJ;ACC;MASC;SG	ADJ;INDF;SG
auswertung	fortolkning	auswertung	fortolkning	N;FEM;SG	N;INDF;MASC+FEM;SG
auswertung	tolkning	auswertung	tolkning	N;FEM;SG	N;INDF;MASC+FEM;SG
auswertung	evaluering	auswertung	evaluering	N;FEM;SG	N;INDF;MASC+FEM;SG
auswertung	vurdering	auswertung	vurdering	N;FEM;SG	N;INDF;MASC+FEM;SG
auswertung	bedømmelse	auswertung	bedømmelse	N;FEM;SG	N;INDF;MASC+FEM;SG
auswertung	analyse	auswertung	analyse	N;FEM;SG	N;INDF;MASC+FEM;SG
rumänischer	rumænske	rumänisch	rumænsk	ADJ	ADJ;PL
rumänischer	rumænsk	rumänisch	rumænsk	ADJ	ADJ;INDF;SG
messung	måling	messung	måling	N;SG	N;INDF;MASC+FEM;SG
messung	måling	messung	måling	N;SG	N;INDF;MASC+FEM;SG
schlagen	slået	schlagen	slå	V;NFIN	V;INDF;SG;PST;V.PTCP
schlagen	slå	schlagen	slå	V;NFIN	V;NFIN;ACT
schlagen	slår	schlagen	slå	V;NFIN	V;IND;PRS;FIN;ACT
schlagen	banke	schlagen	banke	V;NFIN	V;NFIN;ACT
schlagen	slår	schlagen	slå	V;NFIN	V;IND;PRS;FIN;ACT
inszenierung	iscenesættelse	inszenierung	iscenesættelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ansässig	bosiddende	ansässig	bosidde	ADJ	ADJ
erkrankungen	sygdomme	erkrankung	sygdom	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
erkrankungen	lidelser	erkrankung	lidelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
erkrankungen	sygdomme	erkrankung	sygdom	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
blüte	blomst	blüt	blomst	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
blüte	blomsten	blüt	blomst	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
durchgesetzt	tvungen	durchsetzen	tvinge	V;V.PTCP	V;V.MSDR
durchgesetzt	fuldbyrdet	durchsetzen	fuldbyrdet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
durchgesetzt	håndhæves	durchsetzen	håndhæve	V;V.PTCP	V;IND;PRS;FIN;PASS
durchgesetzt	håndhævet	durchsetzen	håndhæve	V;V.PTCP	V;INDF;SG;PST;V.PTCP
digitalen	digitalt	digital	digitalt	ADJ;ACC;MASC;SG	ADJ;INDF;NEUT;SG
enger	stramme	eng	stram	ADJ	ADJ;PL
enger	snævrere	eng	snævrere	ADJ	ADJ;CMPR
enger	strammere	eng	strammer	ADJ	ADJ;CMPR
überprüft	markeret	überprüfen	markere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	tjekket	überprüfen	tjekke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	tjekkede	überprüfen	tjekke	V;V.PTCP	V;IND;PST;FIN;ACT
überprüft	checket	überprüfen	checket	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	kontrolleret	überprüfen	kontrollere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	efterprøvet	überprüfen	efterprøv	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	kontrolleret	überprüfen	kontrollere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	verificerede	überprüfen	verificere	V;V.PTCP	V;PL;PST;V.PTCP
überprüft	bekræftet	überprüfen	bekræfte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	verificeret	überprüfen	verificere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	revideret	überprüfen	revidere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	gennemgået	überprüfen	gennemgå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
überprüft	gennemset	überprüfen	gennemset	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wahlperiode	valgperiode	wahlperiode	valgperiode	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
einladung	invitation	einladung	invitation	N;FEM;SG	N;INDF;MASC+FEM;SG
einladung	opfordring	einladung	opfordring	N;FEM;SG	N;INDF;MASC+FEM;SG
einladung	invitationen	einladung	invitation	N;FEM;SG	N;DEF;MASC+FEM;SG
einladung	indbydelse	einladung	indbydelse	N;FEM;SG	N;INDF;MASC+FEM;SG
einladung	invitation	einladung	invitation	N;FEM;SG	N;INDF;MASC+FEM;SG
legislaturperiode	lovgivende	legislaturperiode	lovgivende	ADJ;NOM;FEM;SG	ADJ
disziplinen	discipliner	disziplin	disciplin	N;NOM;PL	N;INDF;MASC+FEM;PL
finnischer	finske	finnisch	finsk	ADJ	ADJ;PL
finnischer	finsk	finnisch	finsk	ADJ	ADJ;INDF;SG
ausländischen	udenlandsk	ausländisch	udenlandsk	ADJ	ADJ;INDF;SG
ausländischen	fremmed	ausländisch	fremmed	ADJ	ADJ;INDF;MASC+FEM;SG
gesungen	sunget	singen	sunge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesungen	synger	singen	synge	V;V.PTCP	V;IND;PRS;FIN;ACT
gesungen	synge	singen	synge	V;V.PTCP	V;NFIN;ACT
gesungen	syngende	singen	synge	V;V.PTCP	V;PRS;V.PTCP
gesungen	sunget	singen	sunge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
türken	tyrkere	türken	tyrker	N;PL	N;INDF;MASC+FEM;PL
türken	tyrkerne	türken	tyrke	N;PL	N;DEF;MASC+FEM;PL
zeitweilig	midlertidig	zeitweilig	midlertidig	ADJ	ADJ;INDF;MASC+FEM;SG
zeitweilig	midlertidig	zeitweilig	midlertidig	ADJ	ADJ;INDF;MASC+FEM;SG
jährlichen	årlig	jährlich	årlig	ADJ	ADJ;INDF;MASC+FEM;SG
jährlichen	årlig	jährlich	årlig	ADJ	ADJ;INDF;MASC+FEM;SG
akademische	akademiske	akademisch	akademisk	ADJ;NOM;FEM;PL	ADJ;PL
gelehrten	lærde	gelehrt	lærde	ADJ;PL	ADJ;PL
gelehrten	lærde	gelehrt	lærde	ADJ;PL	ADJ;PL
fachhochschule	fachhochschule	fachhochschule	fachhochschul	N;NOM;FEM;SG	N;INDF;NEUT;SG
fachhochschule	polytechnic	fachhochschule	polytechnic	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
überleben	overleve	überleben	overleve	V;NFIN	V;NFIN;ACT
überleben	overlever	überleben	overleve	V;NFIN	V;IND;PRS;FIN;ACT
überleben	overlever	überleben	overleve	V;NFIN	V;IND;PRS;FIN;ACT
überleben	overleve	überleben	overleve	V;NFIN	V;NFIN;ACT
stimmung	vibes	stimmung	vibes	N	N;INDF;MASC+FEM;SG
stimmung	stemning	stimmung	stemning	N	N;INDF;MASC+FEM;SG
stimmung	humøret	stimmung	humør	N	N;DEF;NEUT;SG
stimmung	humør	stimmung	humør	N	N;INDF;NEUT;SG
stimmung	tuning	stimmung	tuning	N	N;INDF;MASC+FEM;SG
anpassung	justering	anpassung	justering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anpassung	tilpasning	anpassung	tilpasning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anpassung	tilpasning	anpassung	tilpasning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
flach	flad	flach	flad	ADJ	ADJ;INDF;MASC+FEM;SG
flach	flade	flach	flad	ADJ	ADJ;PL
flach	overfladiske	flach	overfladisk	ADJ	ADJ;PL
flach	overfladisk	flach	overfladisk	ADJ	ADJ;INDF;SG
schwedisch	svenske	schwedisch	svensk	ADJ	ADJ;PL
kostenlos	fri	kostenlos	fri	ADJ	ADJ;INDF;MASC+FEM;SG
tausende	tusinde	tausende	tusinde	N;NOM;FEM;PL	N;INDF;NEUT;PL
tausende	tusinder	tausende	tusinde	N;NOM;FEM;PL	N;INDF;NEUT;PL
israelischen	israelske	israelisch	israelsk	ADJ;PL	ADJ;PL
prototyp	prototypen	prototyp	prototyp	N	N;DEF;MASC+FEM;SG
prototyp	prototype	prototyp	prototype	N	N;INDF;MASC+FEM;SG
unterzeichnete	undertegnede	unterzeichnen	undertegne	V;IND;SG;3;PST;FIN	V;DEF;SG;PST;V.PTCP
unterzeichnete	undertegnet	unterzeichnen	undertegne	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
unterzeichnete	undertegnede	unterzeichnen	undertegne	V;IND;SG;3;PST;FIN	V;DEF;SG;PST;V.PTCP
unterzeichnete	underskrevet	unterzeichnen	underskrive	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
unterzeichnete	signeret	unterzeichnen	signere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
effekte	virkningerne	effekt	virkning	N;NOM;PL	N;DEF;MASC+FEM;PL
effekte	retsvirkninger	effekt	retsvirkning	N;NOM;PL	N;INDF;MASC+FEM;PL
effekte	effekter	effekt	effekt	N;NOM;PL	N;INDF;MASC+FEM;PL
effekte	virkninger	effekt	virkning	N;NOM;PL	N;INDF;MASC+FEM;PL
effekte	virkninger	effekt	virkning	N;NOM;PL	N;INDF;MASC+FEM;PL
versenkt	sænket	versenken	sænke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
versenkt	sunket	versenken	synke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
versenkt	sank	versenken	synke	V;V.PTCP	V;IND;PST;FIN;ACT
versenkt	sank	versenken	synke	V;V.PTCP	V;IND;PST;FIN;ACT
indische	indiske	indisch	indisk	ADJ;NOM;FEM;PL	ADJ;PL
bekämpfung	kamp	bekämpfung	kamp	N;SG	N;INDF;MASC+FEM;SG
kleinste	mindste	klein	lille	ADJ;NOM;FEM;PL	ADJ;DEF;RL
kontinuierlich	løbende	kontinuierlich	løbende	ADJ	ADJ
kontinuierlich	kontinuerlig	kontinuierlich	kontinuerlig	ADJ	ADJ;INDF;MASC+FEM;SG
kontinuierlich	fortløbende	kontinuierlich	fortløbende	ADJ	ADJ
kontinuierlich	løbende	kontinuierlich	løbende	ADJ	ADJ
gleise	platforme	gleis	platform	N	N;INDF;MASC+FEM;PL
gleise	spor	gleis	spor	N	N;INDF;NEUT;SG
erobert	erobret	erobern	erobre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erobert	besejret	erobern	besejre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erobert	erobrede	erobern	erobre	V;V.PTCP	V;IND;PST;FIN;ACT
erobert	erobre	erobern	erobre	V;V.PTCP	V;NFIN;ACT
verwundet	sårede	verwunden	såre	V;V.PTCP	V;PL;PST;V.PTCP
anfänge	begyndelse	anfangen	begyndelse	N;NOM	N;INDF;MASC+FEM;SG
malte	malede	malen	male	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
malte	malet	malen	male	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
übergab	afleveret	übergeben	aflevere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
lateinisch	latinske	lateinisch	latinsk	ADJ	ADJ;PL
lateinisch	latinsk	lateinisch	latinsk	ADJ	ADJ;INDF;SG
betreuung	understøttelse	betreuung	understøttelse	N;SG	N;INDF;MASC+FEM;SG
betreuung	support	betreuung	support	N;SG	N;INDF;MASC+FEM;SG
betreuung	støt	betreuung	støt	N;SG	N;INDF;NEUT;SG
betreuung	støtte	betreuung	støtte	N;SG	N;INDF;MASC+FEM;SG
betreuung	opsyn	betreuung	opsyn	N;SG	N;INDF;MASC+FEM;SG
betreuung	tilsyn	betreuung	tilsyn	N;SG	N;INDF;NEUT;SG
betreuung	overvågning	betreuung	overvågning	N;SG	N;INDF;MASC+FEM;SG
betreuung	omsorg	betreuung	omsorg	N;SG	N;INDF;MASC+FEM;SG
betreuung	pleje	betreuung	pleje	N;SG	N;INDF;MASC+FEM;SG
betreuung	pasning	betreuung	pasning	N;SG	N;INDF;MASC+FEM;SG
betreuung	care	betreuung	care	N;SG	N;INDF;MASC+FEM;SG
wohnsitz	bosiddende	wohnsitz	bosidde	ADJ	ADJ
studiert	studeret	studieren	studere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
studiert	undersøgt	studieren	undersøge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
studiert	studerede	studieren	studere	V;V.PTCP	V;IND;PST;FIN;ACT
illustrationen	illustrationer	illustrationen	illustration	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
richtungen	anvisninger	richtung	anvisning	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
richtungen	retninger	richtung	retning	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
schmalen	smalle	schmal	smalle	ADJ	ADJ;PL
schmalen	snæver	schmal	snæver	ADJ	ADJ;INDF;MASC+FEM;SG
schmalen	snævert	schmal	snævert	ADJ	ADJ;INDF;NEUT;SG
schmalen	snævre	schmal	snæver	ADJ	ADJ;PL
schmalen	smal	schmal	smal	ADJ	ADJ;INDF;MASC+FEM;SG
schmalen	slank	schmal	slank	ADJ	ADJ;INDF;MASC+FEM;SG
schmalen	slanke	schmal	slank	ADJ	ADJ;PL
stausee	dæmningen	stausen	dæmning	N;SG	N;DEF;MASC+FEM;SG
stausee	dæmning	stausen	dæmning	N;SG	N;INDF;MASC+FEM;SG
stausee	dige	stausen	dige	N;SG	N;INDF;NEUT;SG
stausee	søen	stausen	søe	N;SG	N;DEF;MASC+FEM;SG
stausee	sø	stausen	sø	N;SG	N;INDF;MASC+FEM;SG
stausee	lake	stausen	lake	N;SG	N;INDF;MASC+FEM;SG
stausee	reservoir	stausen	reservoir	N;SG	N;INDF;MASC+FEM;SG
hochladen	overføre	hochladen	overføre	V;NFIN	V;NFIN;ACT
hochladen	uploader	hochladen	uploade	V;NFIN	V;IND;PRS;FIN;ACT
hochladen	overfører	hochladen	overføre	V;NFIN	V;IND;PRS;FIN;ACT
hochladen	upload	hochladen	upload	V;NFIN	V;IMP
hochladen	upload	hochladen	upload	V;NFIN	V;IMP
hochladen	overføre	hochladen	overføre	V;NFIN	V;NFIN;ACT
begangen	forpligtet	begehen	forpligte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
begangen	begået	begehen	begå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
begangen	engageret	begehen	engagere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
begangen	engagerede	begehen	engagere	V;V.PTCP	V;PL;PST;V.PTCP
begangen	forpligtede	begehen	forpligte	V;V.PTCP	V;PL;PST;V.PTCP
ansätze	tilgange	ansätzen	tilgange	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
ansätze	indfaldsvinkler	ansätzen	indfaldsvinkler	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
ansätze	fremgangsmåder	ansätzen	fremgangsmåde	N;NOM;MASC;PL	N;INDF;NEUT;PL
wirft	kaster	werfen	kaste	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
wirft	beskylder	werfen	beskylde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
wirft	hæver	werfen	hæve	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
wirft	kaster	werfen	kaste	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
fühlt	føler	fühlen	føle	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
fühlt	føles	fühlen	føle	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
gerettet	reddede	retten	redde	V;V.PTCP	V;IND;PST;FIN;ACT
gerettet	reddet	retten	redde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerettet	gemte	retten	gemme	V;V.PTCP	V;PL;PST;V.PTCP
gerettet	sparet	retten	spar	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerettet	reddede	retten	redde	V;V.PTCP	V;IND;PST;FIN;ACT
gerettet	reddet	retten	redde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerettet	gemt	retten	gemme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ignoriert	ignorere	ignorieren	ignorere	V;V.PTCP	V;NFIN;ACT
ignoriert	ignorer	ignorieren	ignore	V;V.PTCP	V;IND;PRS;FIN;ACT
ignoriert	ignoreret	ignorieren	ignorere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ignoriert	ignoreres	ignorieren	ignorere	V;V.PTCP	V;NFIN;PASS
ignoriert	ignorerede	ignorieren	ignorere	V;V.PTCP	V;IND;PST;FIN;ACT
ignoriert	ignorerer	ignorieren	ignorere	V;V.PTCP	V;IND;PRS;FIN;ACT
ignoriert	ignoreres	ignorieren	ignorere	V;V.PTCP	V;NFIN;PASS
überwachung	opfølgning	überwachung	opfølgning	N;SG	N;INDF;MASC+FEM;SG
überwachung	monitorering	überwachung	monitorering	N;SG	N;INDF;MASC+FEM;SG
überwachung	overvågning	überwachung	overvågning	N;SG	N;INDF;MASC+FEM;SG
überwachung	skærm	überwachung	skærm	N;SG	N;INDF;MASC+FEM;SG
überwachung	monitor	überwachung	monitor	N;SG	N;INDF;MASC+FEM;SG
überwachung	opsyn	überwachung	opsyn	N;SG	N;INDF;MASC+FEM;SG
überwachung	tilsyn	überwachung	tilsyn	N;SG	N;INDF;NEUT;SG
überwachung	overvågning	überwachung	overvågning	N;SG	N;INDF;MASC+FEM;SG
überwachung	overvågning	überwachung	overvågning	N;SG	N;INDF;MASC+FEM;SG
überwachung	overvågningen	überwachung	overvågning	N;SG	N;DEF;MASC+FEM;SG
achter	ottende	acht	otte	ADJ	ADJ
chinesisch	kinesiske	chinesisch	kinesisk	ADJ	ADJ;PL
chinesisch	kinesisk	chinesisch	kinesisk	ADJ	ADJ;INDF;SG
verlangen	begæret	verlangen	begære	V;NFIN	V;INDF;SG;PST;V.PTCP
verlangen	kræver	verlangen	kræve	V;NFIN	V;IND;PRS;FIN;ACT
verlangen	forlanger	verlangen	forlange	V;NFIN	V;IND;PRS;FIN;ACT
schreibe	skrive	schreibe	skrive	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
schreibe	skriver	schreibe	skrive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
schreibe	skrive	schreibe	skrive	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
schreibe	skriver	schreibe	skrive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
angemessen	passende	angemessen	passende	ADJ	ADJ
angemessen	passende	angemessen	passende	ADJ	ADJ
angemessen	fyldestgørende	angemessen	fyldestgørende	ADJ	ADJ
angemessen	tilstrækkelige	angemessen	tilstrækkelig	ADJ	ADJ;PL
angemessen	tilstrækkelig	angemessen	tilstrækkelig	ADJ	ADJ;INDF;MASC+FEM;SG
angemessen	rimelig	angemessen	rimelig	ADJ	ADJ;INDF;MASC+FEM;SG
angemessen	rimeligt	angemessen	rimelig	ADJ	ADJ;INDF;NEUT;SG
angemessen	fornuftigt	angemessen	fornuftig	ADJ	ADJ;INDF;NEUT;SG
angemessen	rimelige	angemessen	rimelig	ADJ	ADJ;PL
angemessen	fornuftig	angemessen	fornuftig	ADJ	ADJ;INDF;MASC+FEM;SG
drehen	roterer	drehen	rotere	V;NFIN	V;IND;PRS;FIN;ACT
drehen	rotere	drehen	roter	V;NFIN	V;NFIN;ACT
drehen	vender	drehen	vende	V;NFIN	V;IND;PRS;FIN;ACT
drehen	dreje	drehen	dreje	V;NFIN	V;NFIN;ACT
drehen	roterer	drehen	rotere	V;NFIN	V;IND;PRS;FIN;ACT
drehen	roterende	drehen	rotere	V;NFIN	V;PRS;V.PTCP
angeben	angive	angeben	angive	V;V.PTCP	V;NFIN;ACT
angeben	anfør	angeben	anfør	V;V.PTCP	V;IMP
angeben	prale	angeben	prale	V;V.PTCP	V;NFIN;ACT
angeben	praler	angeben	prale	V;V.PTCP	V;IND;PRS;FIN;ACT
angeben	angiv	angeben	angive	V;V.PTCP	V;IMP
angeben	præciseres	angeben	præcisere	V;V.PTCP	V;NFIN;PASS
angeben	angives	angeben	angive	V;V.PTCP	V;IND;PRS;FIN;PASS
angeben	angive	angeben	angive	V;V.PTCP	V;NFIN;ACT
dazwischen	imellem	dazwischen	imellem	ADV	ADV
