رده	classe	رده	classe	N;SG	N;FEM;SG
معنا	significato	معنا	significato	N;SG	N;MASC;SG
هیدروژن	idrogeno	هیدروژن	idrogeno	N;SG	N;MASC;SG
جاز	jazz	جاز	jazz	N;SG	N;MASC
راز	secret	راز	secret	N;SG	N
نوجوان	teen	نوجوان	tenere	N;SG	N;MASC
نوجوان	adolescente	نوجوان	adolescente	N;SG	N;SG
نوجوان	teenager	نوجوان	teenager	N;SG	N;FEM;SG
نوجوان	adolescente	نوجوان	adolescente	N;SG	N;SG
نوجوان	teenager	نوجوان	teenager	N;SG	N;FEM;SG
نوجوان	adolescente	نوجوان	adolescente	N;SG	N;SG
نوجوان	teenager	نوجوان	teenager	N;SG	N;FEM;SG
نوجوان	teenager	نوجوان	teenager	N;SG	N;FEM;SG
اصغر	asghar	None	asghare	N;SG	N;MASC
تمرین	formazione	تمرین	formazione	N;SG	N;FEM;SG
تمرین	addestramento	تمرین	addestramento	N;SG	N;MASC;SG
تمرین	pratica	تمرین	pratica	N;SG	N;FEM;SG
تمرین	allenamento	تمرین	allenamento	N;SG	N;MASC;SG
تمرین	esercizio	تمرین	esercizio	N;SG	N;MASC;SG
بابک	babak	بابک	babak	N;SG	N
اواسط	mid	وسط	mid	N;PL	N
شلیک	scatto	شلیک	scatto	N;SG	N;MASC;SG
شلیک	shot	شلیک	shot	N;SG	N
شلیک	tiro	شلیک	tiro	N;SG	N;MASC;SG
کوشش	sforzo	کوشش	sforzo	N;SG	N;MASC;SG
پلاک	placca	None	placca	N;SG	N;FEM;SG
پلاک	piastra	None	piastra	N;SG	N;FEM;SG
پلاک	piatto	None	piatto	N;SG	N;MASC;SG
پلاک	placca	None	placca	N;SG	N;FEM;SG
خاتمی	khatami	خاتمی	khatami	N;SG	N;MASC
هماهنگی	coordinazione	هماهنگی	coordinazione	N;SG	N;FEM;SG
هماهنگی	coordinamento	هماهنگی	coordinamento	N;SG	N;MASC;SG
هماهنگی	armonia	هماهنگی	armonia	N;SG	N;FEM;SG
هماهنگی	harmony	هماهنگی	harmony	N;SG	N
خام	greggio	خام	greggio	N;SG	N;MASC;SG
خام	raw	خام	raw	N;SG	N;MASC
خام	crudo	خام	crudo	N;SG	N;MASC;SG
خام	greggio	خام	greggio	N;SG	N;MASC;SG
هوشمند	smart	هوشمند	smart	N;SG	N
انتقام	vendetta	None	vendetta	N;SG	N;FEM;SG
انتقام	vendetta	None	vendetta	N;SG	N;FEM;SG
منافع	interessi	منفعت	interesse	N;PL	N;MASC;PL
منافع	prestazioni	منفعت	prestazione	N;PL	N;FEM;PL
منافع	vantaggi	منفعت	vantaggio	N;PL	N;MASC;PL
منافع	benefici	منفعت	beneficio	N;PL	N;MASC;PL
بام	tetto	None	tetto	N;SG	N;MASC;SG
دستیار	assistente	دستیار	assistente	N;SG	N;SG
نشریات	diari	نشریه	diaro	N;PL	N;MASC;PL
نشریات	riviste	نشریه	rivista	N;PL	N;FEM;PL
نشریات	pubblicazioni	نشریه	pubblicazione	N;PL	N;FEM;PL
رویدادها	manifestazioni	رویداد	manifestazione	N;PL	N;FEM;PL
رویدادها	eventi	رویداد	evento	N;PL	N;MASC;PL
بالاخره	infine	بالاخره	infine	ADV	ADV
بالاخره	finalmente	بالاخره	finalmente	ADV	ADV
کتیبه	iscrizione	کتیبه	iscrizione	N;SG	N;FEM;SG
کتیبه	pergamena	کتیبه	pergamena	N;SG	N;FEM;SG
کتیبه	scorrimento	کتیبه	scorrimento	N;SG	N;MASC;SG
کتیبه	rotolo	کتیبه	rotolo	N;SG	N;MASC;SG
ویکیپدیا	wikipedia	ویکیپدیا	wikipedia	N;SG	N;FEM;SG
خلافت	califfato	خلافت	califfare	N;SG	N;MASC;SG
لغو	override	لغو	overrido	N;SG	N
چرخه	cerchio	چرخه	cerchio	N;SG	N;MASC;SG
چرخه	circle	چرخه	circle	N;SG	N
چرخه	circolo	چرخه	circolo	N;SG	N;MASC;SG
چرخه	ciclo	چرخه	ciclo	N;SG	N;MASC;SG
تیلور	taylor	تیلور	taylor	N;SG	N;MASC;SG
استخدام	noleggio	استخدام	noleggio	N;SG	N;MASC;SG
استخدام	occupazione	استخدام	occupazione	N;SG	N;FEM;SG
استخدام	recluta	استخدام	recluta	N;SG	N;FEM;SG
تندیس	scultura	None	scultura	N;SG	N;FEM;SG
تندیس	statua	None	statua	N;SG	N;FEM;SG
پاییز	autunno	پاییز	autunno	N;SG	N;MASC;SG
پاییز	fall	پاییز	fall	N;SG	N
دیویس	davis	دیویس	davis	N;SG	N;MASC;SG
خوزه	jose	خوزه	josa	N;SG	N;MASC;SG
خوزه	josè	خوزه	josè	N;SG	N;MASC;SG
خوزه	josé	خوزه	josé	N;SG	N;MASC;SG
خوزه	josè	خوزه	josè	N;SG	N;MASC;SG
خوزه	josé	خوزه	josé	N;SG	N;MASC;SG
مخابرات	telecomunicazione	مخابرات	telecomunicazione	N;SG	N;FEM;SG
مخابرات	telecomunicazione	مخابرات	telecomunicazione	N;SG	N;FEM;SG
معامله	deal	معامله	deale	N;SG	N;MASC
برایان	brian	برایان	brian	N;SG	N;FEM;SG
برایان	bryan	برایان	bryan	N;SG	N;MASC;SG
شاهی	shahi	شاهی	shaho	N;SG	N;MASC;SG
حدیث	annuncio	None	annuncio	N;SG	N;MASC;SG
حدیث	hadith	None	hadith	N;SG	N;MASC
تسلط	dominazione	تسلط	dominazione	N;SG	N;FEM;SG
تسلط	dominazione	تسلط	dominazione	N;SG	N;FEM;SG
تسلط	autorità	تسلط	autorità	N;SG	N;FEM
حاکمان	governanti	حاکم	governante	N;PL	N;PL
حاکمان	magistrati	حاکم	magistrato	N;PL	N;MASC;PL
حاکمان	giudici	حاکم	giudice	N;PL	N;MASC;PL
مقدمه	introduzione	مقدمه	introduzione	N;SG	N;FEM;SG
ویدئو	video	ویدئو	video	N;SG	N;MASC
قضایی	giudiziario	قضایی	giudiziario	ADJ	ADJ;MASC;SG
دراز	lungo	دراز	lungo	ADJ	ADJ;MASC;SG
دراز	lunghe	دراز	lungo	ADJ	ADJ;FEM;PL
دراز	lunga	دراز	lungo	ADJ	ADJ;FEM;SG
دراز	lunghi	دراز	lungo	ADJ	ADJ;MASC;PL
والدین	genitori	والد	genitore	N;PL	N;MASC;PL
والدین	genitori	والد	genitore	N;PL	N;MASC;PL
مکه	mecca	مکه	mecca	N;SG	N;FEM;SG
مقصد	destinazione	مقصد	destinazione	N;SG	N;FEM;SG
مغول	magnate	مغول	magnata	N;SG	N;SG
مغول	mughal	مغول	mughal	N;SG	N
محاسبات	calcoli	محاسبه	calcolo	N;PL	N;MASC;PL
مدارک	prove	مدرک	prova	N;PL	N;FEM;PL
بلافاصله	immediatamente	بلافاصله	immediatamente	ADV	ADV
بلافاصله	subito	بلافاصله	subito	ADV	ADV
بلافاصله	immediatamente	بلافاصله	immediatamente	ADV	ADV
بلافاصله	istantaneamente	بلافاصله	istantaneamente	ADV	ADV
شن	shen	شن	shen	N;SG	N;MASC;SG
شن	sabbia	شن	sabbiare	N;SG	N;FEM;SG
بوئینگ	boeing	بوئینگ	boeing	N;SG	N;MASC
حرکات	mosse	None	muovere	N;PL	N;FEM;PL
حرکات	movimenti	None	movimento	N;PL	N;MASC;PL
اکوادور	ecuador	None	ecuador	N;SG	N;MASC;SG
رسول	messaggero	رسول	messaggero	N;SG	N;MASC;SG
رسول	messenger	رسول	messengere	N;SG	N;MASC
رسول	rasul	رسول	rasul	N;SG	N;MASC
خلبان	pilota	None	pilota	N;SG	N;MASC;SG
خلبان	pilot	None	pilot	N;SG	N
پائولو	paulo	None	paulo	N;SG	N;MASC;SG
پائولو	paolo	None	paolo	N;SG	N;MASC;SG
تفکر	pensiero	تفکر	pensiero	N;SG	N;MASC;SG
تفکر	pensiero	تفکر	pensiero	N;SG	N;MASC;SG
حجت	garanzia	None	garanzia	N;SG	N;FEM;SG
حجت	argomentazione	None	argomentazione	N;SG	N;FEM;SG
حجت	argomento	None	argomento	N;SG	N;MASC;SG
حجت	ragionamento	None	ragionamento	N;SG	N;MASC;SG
ویکتور	vittorio	ویکتور	vittorio	N;SG	N;MASC;SG
ویکتور	vittore	ویکتور	vittore	N;SG	N;MASC;SG
ویکتور	victor	ویکتور	victor	N;SG	N;MASC;SG
بارسلونا	barcellona	بارسلونا	barcellona	N;SG	N;FEM;SG
عجیب	strani	عجیب	strano	ADJ	ADJ;MASC;PL
عجیب	strana	عجیب	strano	ADJ	ADJ;FEM;SG
عجیب	strano	عجیب	strano	ADJ	ADJ;MASC;SG
عجیب	strani	عجیب	strano	ADJ	ADJ;MASC;PL
عجیب	strano	عجیب	strano	ADJ	ADJ;MASC;SG
عجیب	strana	عجیب	strano	ADJ	ADJ;FEM;SG
عجیب	strano	عجیب	strano	ADJ	ADJ;MASC;SG
فرماندهان	comandanti	فرمانده	comandante	N;PL	N;PL
اعتراضات	proteste	اعتراض	protesta	N;PL	N;FEM;PL
اعتراضات	proteste	اعتراض	protesta	N;PL	N;FEM;PL
طنز	satira	طنز	satiro	N;SG	N;FEM;SG
طنز	ironia	طنز	ironia	N;SG	N;FEM;SG
طنز	umorismo	طنز	umorismo	N;SG	N;MASC;SG
طنز	umorismo	طنز	umorismo	N;SG	N;MASC;SG
کریستین	christian	کریستین	christian	N;SG	N;FEM;SG
نخل	palm	نخل	palm	N;SG	N
نخل	palmo	نخل	palmo	N;SG	N;MASC;SG
نخل	palma	نخل	palma	N;SG	N;FEM;SG
نامزدی	fidanzamento	نامزدی	fidanzamento	N;SG	N;MASC;SG
نامزدی	ingaggio	نامزدی	ingaggio	N;SG	N;MASC;SG
ضعف	indebolimento	ضعف	indebolimento	N;SG	N;MASC;SG
ضعف	debolezza	ضعف	debolezza	N;SG	N;FEM;SG
سکته	ictus	سکته	ictus	N;SG	N;MASC
فرعی	sub	فرعی	sub	N;SG	N
آلودگی	contaminante	آلودگی	contaminante	N;SG	N;SG
آلودگی	contaminazione	آلودگی	contaminazione	N;SG	N;FEM;SG
آلودگی	infezione	آلودگی	infezione	N;SG	N;FEM;SG
آلودگی	inquinamento	آلودگی	inquinamento	N;SG	N;MASC;SG
عفونت	infezione	عفونت	infezione	N;SG	N;FEM;SG
بست	connettore	بست	connettore	N;SG	N;MASC;SG
بستن	chiusura	بستن	chiusura	N;SG	N;FEM;SG
سدیم	sodio	سدیم	sodio	N;SG	N;MASC;SG
پورنوگرافی	pornografia	پورنوگرافی	pornografia	N;SG	N;FEM;SG
حکمت	saggezza	حکمت	saggezza	N;SG	N;FEM;SG
حکمت	sapienza	حکمت	sapienza	N;SG	N;FEM;SG
ماد	fango	ماد	fango	N;SG	N;MASC;SG
ماد	matilde	ماد	matilda	N;SG	N;FEM;SG
ماد	maud	ماد	maud	N;SG	N;FEM;SG
لاله	tulip	لاله	tulip	N;SG	N;MASC
لاله	muto	لاله	muto	N;SG	N;MASC;SG
درختی	albero	درخت	albero	N;SG	N;MASC;SG
مو	hair	مو	hair	N;SG	N
مو	capello	مو	capello	N;SG	N;MASC;SG
سوئدی	swedish	سوئدی	swedish	N;SG	N;MASC
پروتئین	proteina	پروتئین	proteina	N;SG	N;FEM;SG
دشتی	pianura	دشتی	pianura	N;SG	N;FEM;SG
کالا	kala	کالا	kala	N;SG	N;MASC
کیم	kim	کرد#کن	kim	N;SG	N;SG
کشیدن	trascinamento	کشیدن	trascinamento	N;SG	N;MASC;SG
کشیدن	drag	کشیدن	drag	N;SG	N
کشیدن	trascinamento	کشیدن	trascinamento	N;SG	N;MASC;SG
کشیدن	disegno	کشیدن	disegno	N;SG	N;MASC;SG
عقاب	eagle	عقاب	eagliere	N;SG	N;MASC
عقاب	aquila	عقاب	aquila	N;SG	N;FEM;SG
عقاب	aquilae	عقاب	aquila	N;SG	N;FEM;SG
تسخیر	possessione	تسخیر	possessione	N;SG	N;FEM;SG
تسخیر	possesso	تسخیر	possesso	N;SG	N;MASC;SG
تسخیر	conquista	تسخیر	conquista	N;SG	N;FEM;SG
آوری	avery	آور	avery	N;SG	N
بلوک	blocco	بلوک	blocco	N;SG	N;MASC;SG
بلوک	block	بلوک	block	N;SG	N
هیتلر	hitler	هیتلر	hitlare	N;SG	N;MASC
مبلغ	sum	مبلغ	sum	N;SG	N;MASC;SG
مبلغ	somma	مبلغ	somma	N;SG	N;FEM;SG
مبلغ	ammontare	مبلغ	ammontare	N;SG	N;MASC;SG
مبلغ	importo	مبلغ	importo	N;SG	N;MASC;SG
قبیله	clan	None	clan	N;SG	N;MASC
قبیله	tribù	None	tribù	N;SG	N;FEM
قبیله	tribù	None	tribù	N;SG	N;FEM
تزریق	iniezione	تزریق	iniezione	N;SG	N;FEM;SG
تزریق	iniezione	تزریق	iniezione	N;SG	N;FEM;SG
همایش	convegno	همایش	convegno	N;SG	N;MASC;SG
همایش	conferenza	همایش	conferenza	N;SG	N;FEM;SG
همایش	convenzione	همایش	convenzione	N;SG	N;FEM;SG
تاکید	enfasi	تاکید	enfasi	N;SG	N;FEM
جانسون	johnson	جانسون	johnson	N;SG	N;MASC;SG
مجاهدین	milizia	مجاهدین	milizia	N;SG	N;FEM;SG
لوح	placca	لوح	placca	N;SG	N;FEM;SG
لوح	compressa	لوح	compresso	N;SG	N;FEM;SG
لوح	tablet	لوح	tablet	N;SG	N;MASC
لوح	tavoletta	لوح	tavoletta	N;SG	N;FEM;SG
زرتشت	zarathustra	زرتشت	zarathustra	N;SG	N;MASC;SG
کابینه	armadietto	کابینه	armadietto	N;SG	N;MASC;SG
کابینه	armadio	کابینه	armadio	N;SG	N;MASC;SG
کابینه	gabinetto	کابینه	gabinetto	N;SG	N;MASC;SG
موازی	parallelo	موازی	parallelo	N;SG	N;MASC;SG
موازی	parallelismo	موازی	parallelismo	N;SG	N;MASC;SG
منظم	regolare	منظم	regolare	ADJ	ADJ;SG
منظم	regolari	منظم	regolare	ADJ	ADJ;PL
غلط	falsi	غلط	falso	ADJ	ADJ;MASC;PL
غلط	falsa	غلط	falso	ADJ	ADJ;FEM;SG
غلط	false	غلط	falso	ADJ	ADJ;FEM;PL
غلط	falso	غلط	falso	ADJ	ADJ;MASC;SG
انیمیشن	animazione	انیمیشن	animazione	N;SG	N;FEM;SG
خواهان	desiderio	خواهان	desiderio	N;SG	N;MASC;SG
فیفا	fifa	None	fifa	N;SG	N;FEM;SG
کانی	connie	کانی	connia	N;SG	N;FEM;SG
کانی	kani	کانی	kani	N;SG	N
کرم	bruco	None	bruco	N;SG	N;MASC;SG
کرم	karam	None	karam	N;SG	N;MASC
کرم	verme	None	verme	N;SG	N;MASC;SG
کرم	worm	None	worm	N;SG	N;MASC
کرم	panna	None	panna	N;SG	N;FEM;SG
کرم	cream	None	cream	N;SG	N;SG
کرم	crema	None	crema	N;SG	N;FEM;SG
کلاه	elmetto	کلاه	elmetto	N;SG	N;MASC;SG
کلاه	casco	کلاه	casco	N;SG	N;MASC;SG
کلاه	elmo	کلاه	elmo	N;SG	N;MASC;SG
کلاه	cappello	کلاه	cappello	N;SG	N;MASC;SG
کلاه	cappellino	کلاه	cappellino	N;SG	N;MASC;SG
کلاه	hat	کلاه	hat	N;SG	N
اقلیم	clima	اقلیم	clima	N;SG	N;MASC;SG
خیالی	immaginario	خیالی	immaginario	N;SG	N;MASC;SG
خیالی	finzione	خیالی	finzione	N;SG	N;FEM;SG
بوی	olfatto	بوی	olfatto	N;SG	N;MASC;SG
بوی	odore	بوی	odore	N;SG	N;MASC;SG
محدودیت	limitazione	محدودیت	limitazione	N;SG	N;FEM;SG
محدودیت	restrizione	محدودیت	restrizione	N;SG	N;FEM;SG
محدودیت	limitazione	محدودیت	limitazione	N;SG	N;FEM;SG
محدودیت	limite	محدودیت	limite	N;SG	N;MASC;SG
شوش	susa	شوش	susa	N;SG	N;FEM;SG
شمس	shams	شمس	shams	N;SG	N
اهدا	donazione	اهدا	donazione	N;SG	N;FEM;SG
اهدا	dedizione	اهدا	dedizione	N;SG	N;FEM;SG
اهدا	donatore	اهدا	donatore	N;SG	N;MASC;SG
شفاف	trasparente	شفاف	trasparente	ADJ	ADJ;SG
شفاف	trasparenti	شفاف	trasparente	ADJ	ADJ;PL
امضای	firma	None	firma	N;SG	N;FEM;SG
لیگا	liga	لیگا	liga	N;SG	N;FEM;SG
قبایل	tribù	None	tribù	N;PL	N;FEM
قبایل	clan	None	clan	N;PL	N;MASC
دام	damm	دام	damm	N;SG	N;MASC
دام	trappola	دام	trappola	N;SG	N;FEM;SG
داگلاس	douglas	داگلاس	douglas	N;SG	N;MASC;SG
نابودی	annientamento	نابودی	annientamento	N;SG	N;MASC;SG
نابودی	sterminio	نابودی	sterminio	N;SG	N;MASC;SG
نابودی	distruzione	نابودی	distruzione	N;SG	N;FEM;SG
پسران	boys	پسر	boys	N;PL	N
پسران	ragazzi	پسر	ragazzo	N;PL	N;MASC;PL
پسران	sons	پسر	sons	N;PL	N;MASC
پسران	figli	پسر	figlio	N;PL	N;MASC;PL
سرنوشت	destino	سرنوشت	destino	N;SG	N;MASC;SG
سرنوشت	destiny	سرنوشت	destiny	N;SG	N
سرنوشت	sorte	سرنوشت	sorte	N;SG	N;FEM;SG
سرنوشت	destino	سرنوشت	destino	N;SG	N;MASC;SG
حیاط	cortile	حیاط	cortile	N;SG	N;MASC;SG
حیاط	cortile	حیاط	cortile	N;SG	N;MASC;SG
حیاط	yard	حیاط	yard	N;SG	N;MASC
حیاط	cantiere	حیاط	cantiere	N;SG	N;MASC;SG
آنگولا	angola	آنگولا	angola	N;SG	N;FEM;SG
اشتغال	occupazione	اشتغال	occupazione	N;SG	N;FEM;SG
رایگان	gratis	None	gratis	N;SG	N
رایگان	free	None	frendere	N;SG	N
گیرنده	beneficiario	گیرنده	beneficiario	N;SG	N;MASC;SG
گیرنده	destinatario	گیرنده	destinatario	N;SG	N;MASC;SG
گیرنده	ricevitore	گیرنده	ricevitore	N;SG	N;MASC;SG
افکار	pensieri	فکر	pensiero	N;PL	N;MASC;PL
مراغه	maragheh	مراغه	maragheh	N;SG	N;FEM;SG
لئون	león	لئون	león	N;SG	N;SG
لئون	leon	لئون	leon	N;SG	N;SG
حبس	incarcerazione	حبس	incarcerazione	N;SG	N;FEM;SG
برف	neve	برف	neve	N;SG	N;FEM;SG
برف	snow	برف	snow	N;SG	N
داور	arbitro	داور	arbitro	N;SG	N;MASC;SG
نپال	nepal	نپال	nepal	N;SG	N;MASC
ارباب	maestro	ارباب	maestro	N;SG	N;MASC;SG
ارباب	padrone	ارباب	padrone	N;SG	N;MASC;SG
ارباب	master	ارباب	master	N;SG	N;MASC
پردیس	campus	پردیس	campus	N;SG	N;MASC
چارچوب	framework	چارچوب	framework	N;SG	N;MASC
چارچوب	frame	چارچوب	frame	N;SG	N;MASC
چارچوب	fotogramma	چارچوب	fotogramma	N;SG	N;MASC;SG
چارچوب	cornice	چارچوب	cornice	N;SG	N;FEM;SG
چارچوب	telaio	چارچوب	telaio	N;SG	N;MASC;SG
بدنه	body	بدنه	body	N;SG	N
بدنه	corpo	بدنه	corpo	N;SG	N;MASC;SG
بدنه	carrozzeria	بدنه	carrozzeria	N;SG	N;FEM;SG
بدنه	hull	بدنه	hull	N;SG	N;MASC
بدنه	scafo	بدنه	scafo	N;SG	N;MASC;SG
دیر	tardi	دیر	tardi	ADV	ADV
سفیران	ambasciatori	سفیر	ambasciatore	N;PL	N;MASC;PL
اضافی	premium	None	premium	N;SG	N
اضافی	premio	None	premio	N;SG	N;MASC;SG
اضافی	extra	None	extra	N;SG	N
دما	temperatura	دما	temperatura	N;SG	N;FEM;SG
غنی	ricco	غنی	ricco	ADJ	ADJ;MASC;SG
غنی	ricchi	غنی	ricco	ADJ	ADJ;MASC;PL
غنی	ricca	غنی	ricco	ADJ	ADJ;FEM;SG
خودداری	rifiuto	خودداری	rifiuto	N;SG	N;MASC;SG
مخلوط	mix	مخلوط	mix	N;SG	N;MASC
پاپوآ	papua	پاپوآ	papua	N;SG	N;FEM;SG
آسان	facile	None	facile	ADJ	ADJ;SG
شارل	carlo	شارل	carlo	N;SG	N;MASC;SG
بلک	black	بلک	black	N;SG	N
شوشتر	schuster	شوشتر	schuster	N;SG	N;MASC;SG
نگرانی	inquietudine	نگرانی	inquietudine	N;SG	N;FEM;SG
نگرانی	preoccupazione	نگرانی	preoccupazione	N;SG	N;FEM;SG
فرایندهای	processi	فرایند	processo	N;PL	N;MASC;PL
جعفری	prezzemolo	جعفری	prezzemolo	N;SG	N;MASC;SG
سانتیمتر	centimetro	سانتیمتر	centimetro	N;SG	N;MASC;SG
فیلمنامه	sceneggiatura	فیلمنامه	sceneggiatura	N;SG	N;FEM;SG
تکنیک	tecnica	تکنیک	tecnica	N;SG	N;FEM;SG
فرش	tappeto	فرش	tappeto	N;SG	N;MASC;SG
فرش	moquette	فرش	moquette	N;SG	N;FEM;SG
فرش	tappeto	فرش	tappeto	N;SG	N;MASC;SG
صالح	salih	صالح	salih	N;SG	N
صالح	saleh	صالح	saleh	N;SG	N;MASC
ایسلند	islanda	ایسلند	islanda	N;SG	N;FEM;SG
گندم	grano	گندم	grano	N;SG	N;MASC;SG
گندم	frumento	گندم	frumento	N;SG	N;MASC;SG
گندم	grano	گندم	grano	N;SG	N;MASC;SG
حیوان	beast	None	beast	N;SG	N
حیوان	bestia	None	bestia	N;SG	N;FEM;SG
حیوان	belva	None	belvo	N;SG	N;FEM;SG
حیوان	animal	None	animal	N;SG	N
اپل	mela	اپل	mela	N;SG	N;FEM;SG
اپل	apple	اپل	appla	N;SG	N;MASC
ساموئل	samuel	ساموئل	samuel	N;SG	N;MASC;SG
ساموئل	samuele	ساموئل	samuela	N;SG	N;SG
منتقد	revisore	منتقد	revisore	N;SG	N;MASC;SG
منتقد	critica	منتقد	critica	N;SG	N;FEM;SG
منتقد	critico	منتقد	critico	N;SG	N;MASC;SG
مکانیکی	meccanica	مکانیکی	meccanica	N;SG	N;FEM;SG
سرگرمی	hobby	سرگرمی	hobby	N;SG	N;MASC
سرگرمی	hobby	سرگرمی	hobby	N;SG	N;MASC
سرگرمی	divertimento	سرگرمی	divertimento	N;SG	N;MASC;SG
سرگرمی	animazione	سرگرمی	animazione	N;SG	N;FEM;SG
سرگرمی	intrattenimento	سرگرمی	intrattenimento	N;SG	N;MASC;SG
ائتلاف	alleanza	ائتلاف	alleanza	N;SG	N;FEM;SG
ائتلاف	coalizione	ائتلاف	coalizione	N;SG	N;FEM;SG
ناقص	imperfetta	None	imperfetto	ADJ	ADJ;FEM;SG
ناقص	imperfetto	None	imperfetto	ADJ	ADJ;MASC;SG
ناقص	incompleta	None	incompletare	ADJ	ADJ;FEM;SG
ناقص	incompleto	None	incompleto	ADJ	ADJ;MASC;SG
ناقص	incompleti	None	incompleto	ADJ	ADJ;MASC;PL
ناقص	incomplete	None	incompleto	ADJ	ADJ;FEM;PL
خرس	orso	None	orso	N;SG	N;MASC;SG
خرس	orsetto	None	orsetto	N;SG	N;MASC;SG
خرس	bear	None	bear	N;SG	N
خاکی	sporcizia	خاکی	sporcizia	N;SG	N;FEM;SG
کاپیتان	capitano	کاپیت	capitano	N;SG	N;MASC;SG
کاپیتان	capitan	کاپیت	capitano	N;SG	N;SG
مراجع	referenze	مراجع	referenza	N;PL	N;FEM;PL
مراجع	riferimenti	مراجع	riferimento	N;PL	N;MASC;PL
بلاروس	bielorussia	بلاروس	bielorussia	N;SG	N;FEM;SG
سازه	struttura	سازه	struttura	N;SG	N;FEM;SG
ایمان	faith	ایمان	faith	N;SG	N;MASC
ایمان	fede	ایمان	fede	N;SG	N;FEM;SG
ایمان	iman	ایمان	iman	N;SG	N;MASC;SG
دیو	dave	None	dave	N;SG	N
بیلی	billy	بیلی	billy	N;SG	N;MASC
یانگ	jang	یانگ	jang	N;SG	N
یانگ	yang	یانگ	yang	N;SG	N;MASC;SG
یانگ	giovane	یانگ	giovane	N;SG	N;SG
یانگ	young	یانگ	young	N;SG	N
ابداع	invenzione	ابداع	invenzione	N;SG	N;FEM;SG
ایرلاینز	airlines	None	airlines	N;SG	N;MASC
زیارت	pellegrinaggio	زیارت	pellegrinaggio	N;SG	N;MASC;SG
برنج	riso	برنج	riso	N;SG	N;MASC;SG
برنج	rice	برنج	rice	N;SG	N;MASC;SG
اوضاع	cose	وضع	cosa	N;PL	N;FEM;PL
عروس	sposa	None	sposo	N;SG	N;FEM;SG
الکترون	elettrone	الکترون	elettrone	N;SG	N;MASC;SG
گرما	calore	None	calore	N;SG	N;MASC;SG
گرما	heat	None	heat	N;SG	N
گرما	calore	None	calore	N;SG	N;MASC;SG
دندان	dente	دندان	dente	N;SG	N;MASC;SG
عکاس	fotografo	عکاس	fotografo	N;SG	N;MASC;SG
عکاس	fotografa	عکاس	fotografo	N;SG	N;FEM;SG
کودتای	golpe	کودتا	golpe	N;SG	N;MASC
حبیب	habib	حبیب	habib	N;SG	N;MASC
پنجره	finestra	پنجره	finestra	N;SG	N;FEM;SG
مال	mal	مال	male	N;SG	N;MASC;SG
مال	ricchezza	مال	ricchezza	N;SG	N;FEM;SG
لویی	luigi	لویی	luigi	N;SG	N;MASC;SG
کتابهای	libri	کتاب	libro	N;PL	N;MASC;PL
محققان	studiosi	محقق	studioso	N;PL	N;MASC;PL
محققان	ricercatori	محقق	ricercatore	N;PL	N;MASC;PL
خطا	errore	خطا	errore	N;SG	N;MASC;SG
ماهیان	pesci	ماهیان	pesce	N;PL	N;MASC;PL
ماهیان	pesci	ماهیان	pesce	N;PL	N;MASC;PL
داوود	davide	داوود	davide	N;SG	N;SG
هواداران	ventilatori	هوادار	ventilatore	N;PL	N;MASC;PL
هواداران	tifosi	هوادار	tifoso	N;PL	N;MASC;PL
هواداران	fan	هوادار	fan	N;PL	N
هواداران	fans	هوادار	fans	N;PL	N;MASC;PL
شام	cena	شام	cena	N;SG	N;FEM;SG
شام	serata	شام	serata	N;SG	N;FEM;SG
شام	sera	شام	sera	N;SG	N;FEM;SG
شام	cena	شام	cena	N;SG	N;FEM;SG
شنبه	sabato	شنبه	sabato	N;SG	N;MASC;SG
موزیک	musica	موزیک	musica	N;SG	N;FEM;SG
کیش	kish	None	kish	N;SG	N;MASC;SG
ویلهلم	wilhelm	ویلهلم	wilhelm	N;SG	N;MASC;SG
مجهز	armata	None	armata	N;SG	N;FEM;SG
تذکر	promemoria	تذکر	promemoria	N;SG	N;MASC;SG
بروس	bruce	بروس	bruce	N;SG	N;SG
خطرناک	pericolosi	خطرناک	pericoloso	ADJ	ADJ;MASC;PL
خطرناک	pericolosa	خطرناک	pericoloso	ADJ	ADJ;FEM;SG
خطرناک	pericolose	خطرناک	pericoloso	ADJ	ADJ;FEM;PL
خطرناک	pericoloso	خطرناک	pericoloso	ADJ	ADJ;MASC;SG
فضاهای	spazi	فضا	spazio	N;PL	N;MASC;PL
پرسش	domanda	پرسش	domanda	N;SG	N;FEM;SG
پرسش	interrogazione	پرسش	interrogazione	N;SG	N;FEM;SG
چگالی	densità	چگالی	densità	N;SG	N;FEM
پاراگوئه	paraguay	پاراگوئه	paraguay	N;SG	N;MASC
طب	medicina	طب	medicina	N;SG	N;FEM;SG
پارامتر	parametro	پارامتر	parametro	N;SG	N;MASC;SG
کلیدی	key	کلیدی	key	N;SG	N
کلیدی	chiave	کلیدی	chiave	N;SG	N;FEM;SG
کلیدی	tasto	کلیدی	tasto	N;SG	N;MASC;SG
ایروان	yerevan	ایروان	yerevan	N;SG	N;FEM;SG
تاریک	dark	None	dark	N;SG	N
تاریک	buio	None	buio	N;SG	N;MASC;SG
تاریک	oscurità	None	oscurità	N;SG	N;FEM
تاریک	tarik	None	tarik	N;SG	N;MASC
کینگ	re	کینگ	re	N;SG	N;MASC
کینگ	king	کینگ	king	N;SG	N;MASC
