uma	unu	um	unu	NUM	NUM;MASC;SG
primo	vărul	primo	văr	N;MASC;SG	N;DEF;MASC;SG
primo	primo	primo	primo	N;MASC;SG	N;INDF;MASC;SG
lenda	legendă	lenda	legendă	N;FEM;SG	N;INDF;FEM;SG
lenda	legenda	lenda	legendă	N;FEM;SG	N;DEF;FEM;SG
vítimas	victime	vítima	victimă	N;FEM;PL	N;INDF;FEM;PL
vítimas	victimele	vítima	victimă	N;FEM;PL	N;DEF;FEM;PL
ideal	ideală	ideal	ideal	ADJ;MASC;SG	ADJ;INDF;FEM;SG
ideal	ideal	ideal	ideal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ideal	ideala	ideal	ideală	ADJ;MASC;SG	ADJ;DEF;FEM;SG
aventura	aventură	aventura	aventură	N;FEM;SG	N;INDF;FEM;SG
aventura	aventura	aventura	aventură	N;FEM;SG	N;DEF;FEM;SG
pedras	pietre	pedra	piatră	N;FEM;PL	N;INDF;FEM;PL
pedras	pietrele	pedra	pietru	N;FEM;PL	N;DEF;FEM;PL
pedras	pietre	pedra	piatră	N;FEM;PL	N;INDF;FEM;PL
pedras	roci	pedra	rocă	N;FEM;PL	N;INDF;FEM;PL
pedras	stânci	pedra	stâncă	N;FEM;PL	N;INDF;FEM;PL
plant	plantă	plant	plantă	N;MASC;SG	N;INDF;FEM;SG
plant	planta	plant	plantă	N;MASC;SG	N;DEF;FEM;SG
desenhos	desene	desenho	desen	N;MASC;PL	N;INDF;FEM;PL
desenhos	desenele	desenho	desen	N;MASC;PL	N;DEF;FEM;PL
sucessão	succesiune	sucessão	succesiune	N;FEM;SG	N;INDF;FEM;SG
sucessão	succesiunea	sucessão	succesiune	N;FEM;SG	N;DEF;FEM;SG
download	descărcare	download	descărcare	N;MASC;SG	N;INDF;FEM;SG
download	descărcarea	download	descărcare	N;MASC;SG	N;DEF;FEM;SG
aparência	aspectul	aparência	aspect	N;FEM;SG	N;DEF;MASC;SG
aparência	aspect	aparência	aspect	N;FEM;SG	N;INDF;MASC;SG
apresentações	prezentările	apresentação	prezentare	N;FEM;PL	N;DEF;FEM;PL
apresentações	prezentări	apresentação	prezentare	N;FEM;PL	N;INDF;FEM;PL
freguesias	parohii	freguesia	parohie	N;FEM;PL	N;INDF;FEM;PL
observação	observație	observação	observație	N;FEM;SG	N;INDF;FEM;SG
observação	observare	observação	observare	N;FEM;SG	N;INDF;FEM;SG
observação	observație	observação	observație	N;FEM;SG	N;INDF;FEM;SG
excelente	excelent	excelente	excelent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
descobrir	descoperind	descobrir	descoperi	V;NFIN	V;V.MSDR
descobrir	descopera	descobrir	descopera	V;NFIN	V;IND;SG;3;IPFV;FIN
descobrir	descoperă	descobrir	descoperi	V;NFIN	V;IND;3;PRS;FIN
descobrir	descopăr	descobrir	descopări	V;NFIN	V;IND;SG;1;PRS;FIN
descobrir	descoperiti	descobrir	descoperi	V;NFIN	V;IND;SG;2;FIN
chão	etajul	chão	etaj	N;MASC;SG	N;DEF;MASC;SG
chão	etaj	chão	etaj	N;MASC;SG	N;INDF;MASC;SG
chão	podea	chão	podea	N;MASC;SG	N;INDF;FEM;SG
deuses	zei	deus	zeu	N;MASC;PL	N;INDF;MASC;PL
deuses	zeii	deus	zeu	N;MASC;PL	N;DEF;MASC;PL
deuses	zeilor	deus	zeu	N;MASC;PL	N;DEF;MASC;PL
lagos	lacurile	lago	lac	N;MASC;PL	N;DEF;FEM;PL
lagos	lacuri	lago	lac	N;MASC;PL	N;INDF;FEM;PL
inúmeras	nenumărate	inúmero	nenumărat	ADJ;FEM;PL	ADJ;INDF;FEM;PL
inúmeras	nenumarate	inúmero	nenumarat	ADJ;FEM;PL	ADJ;INDF;FEM;PL
definido	stabilește	definir	stabili	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
definido	setează	definir	seta	V;MASC;SG;V.PTCP	V;IND;3;PRS;FIN
confiança	încrederea	confiança	încredere	N;FEM;SG	N;DEF;FEM;SG
confiança	incredere	confiança	incredere	N;FEM;SG	N;INDF;FEM;SG
confiança	încredere	confiança	încredere	N;FEM;SG	N;INDF;FEM;SG
confiança	incredere	confiança	incredere	N;FEM;SG	N;INDF;FEM;SG
confiança	încredere	confiança	încredere	N;FEM;SG	N;INDF;FEM;SG
habilidade	abilitate	habilidade	abilitate	N;FEM;SG	N;INDF;FEM;SG
habilidade	îndemânare	habilidade	îndemânare	N;FEM;SG	N;INDF;FEM;SG
habilidade	abilitate	habilidade	abilitate	N;FEM;SG	N;INDF;FEM;SG
habilidade	capacitatea	habilidade	capacitate	N;FEM;SG	N;DEF;FEM;SG
habilidade	abilitatea	habilidade	abilitate	N;FEM;SG	N;DEF;FEM;SG
habilidade	capacitate	habilidade	capacitate	N;FEM;SG	N;INDF;FEM;SG
árabes	arabi	árabe	arab	N;MASC;PL	N;INDF;MASC;PL
árabes	arabii	árabe	arabie	N;MASC;PL	N;DEF;MASC;PL
aspecto	aspect	aspecto	aspect	N;MASC;SG	N;INDF;MASC;SG
bot	bot	bot	bot	N;MASC;SG	N;INDF;MASC;SG
tratar	trata	tratar	trata	V;NFIN	V;IND;SG;3;IPFV;FIN
tratar	trateaza	tratar	tratează	V;NFIN	V;IND;SG;3;IPFV;FIN
tratar	tratează	tratar	trata	V;NFIN	V;IND;3;PRS;FIN
ginástica	sala	ginástica	sală	N;FEM;SG	N;DEF;FEM;SG
ginástica	sală	ginástica	sală	N;FEM;SG	N;INDF;FEM;SG
ginástica	gimnastică	ginástica	gimnastică	N;FEM;SG	N;INDF;FEM;SG
ginástica	gimnastica	ginástica	gimnastică	N;FEM;SG	N;DEF;FEM;SG
sugestões	sfaturi	sugestão	sfat	N;FEM;PL	N;INDF;FEM;PL
sugestões	sugestiile	sugestão	sugestie	N;FEM;PL	N;DEF;FEM;PL
sugestões	sugestii	sugestão	sugestie	N;FEM;PL	N;INDF;FEM;PL
blog	blog	blog	blog	N;MASC;SG	N;INDF;MASC;SG
blog	blogul	blog	blog	N;MASC;SG	N;DEF;MASC;SG
açúcar	zahăr	açúcar	zahăr	N;MASC;SG	N;INDF;MASC;SG
açúcar	zahar	açúcar	zahar	N;MASC;SG	N;INDF;MASC;SG
açúcar	zahărul	açúcar	zahăr	N;MASC;SG	N;DEF;MASC;SG
açúcar	sugar	açúcar	sugar	N;MASC;SG	N;INDF;MASC;SG
angra	admisie	angra	admisie	N;MASC;SG	N;INDF;FEM;SG
laboratório	laboratorul	laboratório	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratório	laborator	laboratório	laborator	N;MASC;SG	N;INDF;MASC;SG
laboratório	laboratorul	laboratório	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratório	laborator	laboratório	laborator	N;MASC;SG	N;INDF;MASC;SG
enviou	trimise	enviar	trimite	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
drogas	droguri	droga	drog	N;FEM;PL	N;INDF;FEM;PL
drogas	drogurile	droga	drog	N;FEM;PL	N;DEF;FEM;PL
drogas	medicamente	droga	medicament	N;FEM;PL	N;INDF;FEM;PL
fases	faze	fase	fază	N;FEM;PL	N;INDF;FEM;PL
fases	fazele	fase	fază	N;FEM;PL	N;DEF;FEM;PL
fases	etape	fase	etapă	N;FEM;PL	N;INDF;FEM;PL
fases	etapele	fase	etapă	N;FEM;PL	N;DEF;FEM;PL
jerusalém	ierusalimul	jerusalém	ierusalim	N;MASC;SG	N;DEF;MASC;SG
jerusalém	ierusalim	jerusalém	ierusalim	N;MASC;SG	N;INDF;MASC;SG
moda	moda	moda	moda	N;FEM;SG	N;DEF;FEM;SG
moda	modei	moda	modă	N;FEM;SG	N;DEF;FEM;SG
moda	modă	moda	modă	N;FEM;SG	N;INDF;FEM;SG
moda	fashion	moda	fashion	N;FEM;SG	N;INDF;MASC;SG
lançar	lansează	lançar	lansa	V;NFIN	V;IND;3;PRS;FIN
doutrina	doctrina	doutrina	doctrină	N;FEM;SG	N;DEF;FEM;SG
eixo	axă	eixo	axă	N;MASC;SG	N;INDF;FEM;SG
eixo	axul	eixo	ax	N;MASC;SG	N;DEF;MASC;SG
eixo	ax	eixo	ax	N;MASC;SG	N;INDF;MASC;SG
eixo	axă	eixo	axă	N;MASC;SG	N;INDF;FEM;SG
eixo	axa	eixo	axa	N;MASC;SG	N;DEF;FEM;SG
inteligência	inteligenta	inteligência	inteligent	N;FEM;SG	N;DEF;FEM;SG
space	spaţiul	space	spagiu	N;MASC;SG	N;DEF;MASC;SG
space	spațiu	space	spațiu	N;MASC;SG	N;INDF;MASC;SG
space	spațiul	space	spațiu	N;MASC;SG	N;DEF;MASC;SG
space	spatiu	space	spatiu	N;MASC;SG	N;INDF;MASC;SG
space	spaţiu	space	spaţiu	N;MASC;SG	N;INDF;MASC;SG
escritores	scriitorii	escritor	scriitor	N;MASC;PL	N;DEF;MASC;PL
escritores	scriitorilor	escritor	scriitor	N;MASC;PL	N;DEF;MASC;PL
escritores	scriitori	escritor	scriitor	N;MASC;PL	N;INDF;MASC;PL
ford	ford	ford	ford	N;FEM;SG	N;INDF;MASC;SG
olho	ochiul	olho	ochi	N;MASC;SG	N;DEF;MASC;SG
olho	ochi	olho	ochi	N;MASC;SG	N;INDF;MASC
california	california	california	californie	N;FEM;SG	N;DEF;FEM;SG
blues	blues	blues	blues	N;MASC;SG	N;INDF;MASC;SG
dificuldade	dificultate	dificuldade	dificultate	N;FEM;SG	N;INDF;FEM;SG
dificuldade	dificultatea	dificuldade	dificultate	N;FEM;SG	N;DEF;FEM;SG
opiniões	recenzii	opinião	recenzie	N;FEM;PL	N;INDF;FEM;PL
opiniões	opinii	opinião	opinie	N;FEM;PL	N;INDF;FEM;PL
opiniões	avize	opinião	aviz	N;FEM;PL	N;INDF;FEM;PL
opiniões	opiniile	opinião	opinie	N;FEM;PL	N;DEF;FEM;PL
opiniões	păreri	opinião	părere	N;FEM;PL	N;INDF;FEM;PL
instalações	instalări	instalação	instalare	N;FEM;PL	N;INDF;FEM;PL
instalações	facilitati	instalação	facilitati	N;FEM;PL	N;INDF;MASC;PL
instalações	facilități	instalação	facilitate	N;FEM;PL	N;INDF;FEM;PL
instalações	instalatii	instalação	instalat	N;FEM;PL	N;INDF;FEM;PL
instalações	instalări	instalação	instalare	N;FEM;PL	N;INDF;FEM;PL
instalações	instalații	instalação	instalație	N;FEM;PL	N;INDF;FEM;PL
objetivos	obiectivele	objetivo	obiectiv	N;MASC;PL	N;DEF;FEM;PL
objetivos	obiective	objetivo	obiectiv	N;MASC;PL	N;INDF;FEM;PL
objetivos	obiectivele	objetivo	obiectiv	N;MASC;PL	N;DEF;FEM;PL
objetivos	goluri	objetivo	gol	N;MASC;PL	N;INDF;FEM;PL
objetivos	obiective	objetivo	obiectiv	N;MASC;PL	N;INDF;FEM;PL
parcial	parțială	parcial	parțial	ADJ;MASC;SG	ADJ;INDF;FEM;SG
parcial	parţială	parcial	pargial	ADJ;MASC;SG	ADJ;INDF;FEM;SG
aplicações	aplicații	aplicação	aplicație	N;FEM;PL	N;INDF;FEM;PL
aplicações	cereri	aplicação	cerere	N;FEM;PL	N;INDF;FEM;PL
aplicações	aplicatii	aplicação	aplicat	N;FEM;PL	N;INDF;FEM;PL
aplicações	aplicații	aplicação	aplicație	N;FEM;PL	N;INDF;FEM;PL
graça	har	graça	har	N;FEM;SG	N;INDF;MASC;SG
graça	harul	graça	har	N;FEM;SG	N;DEF;MASC;SG
graça	grație	graça	grație	N;FEM;SG	N;INDF;FEM;SG
inteiro	întreg	inteiro	întreg	ADJ;MASC;SG	ADJ;INDF;MASC;SG
descreve	descrie	descrever	descrie	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
marcas	mărcile	marca	marcă	N;FEM;PL	N;DEF;FEM;PL
marcas	mărci	marca	marcă	N;FEM;PL	N;INDF;FEM;PL
marcas	mărci	marca	marcă	N;FEM;PL	N;INDF;FEM;PL
marcas	semne	marca	semn	N;FEM;PL	N;INDF;FEM;PL
tarefa	sarcină	tarefa	sarcină	N;FEM;SG	N;INDF;FEM;SG
corresponde	corespunde	corresponder	corespunde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
círculo	cercul	círculo	cerc	N;MASC;SG	N;DEF;MASC;SG
círculo	circle	círculo	circlu	N;MASC;SG	N;INDF;MASC;SG
círculo	cerc	círculo	cerc	N;MASC;SG	N;INDF;MASC;SG
alcance	interval	alcance	interval	N;MASC;SG	N;INDF;MASC;SG
alcance	intervalul	alcance	interval	N;MASC;SG	N;DEF;MASC;SG
alcance	impact	alcance	impact	N;MASC;SG	N;INDF;MASC;SG
alcance	impactul	alcance	impact	N;MASC;SG	N;DEF;MASC;SG
consciência	constiinta	consciência	constiinta	N;FEM;SG	N;DEF;FEM;SG
consciência	sensibilizare	consciência	sensibilizare	N;FEM;SG	N;INDF;FEM;SG
consciência	constiinta	consciência	constiinta	N;FEM;SG	N;DEF;FEM;SG
preço	prețul	preço	preț	N;MASC;SG	N;DEF;MASC;SG
preço	pretul	preço	pret	N;MASC;SG	N;DEF;MASC;SG
preço	preț	preço	preț	N;MASC;SG	N;INDF;MASC;SG
caminhos	drumuri	caminho	drum	N;MASC;PL	N;INDF;FEM;PL
caminhos	cărări	caminho	cară	N;MASC;PL	N;INDF;FEM;PL
caminhos	căi	caminho	cale	N;MASC;PL	N;INDF;FEM;PL
shopping	mall	shopping	mall	N;MASC;SG	N;INDF;MASC;SG
bases	baze	base	bază	N;FEM;PL	N;INDF;FEM;PL
bases	bazele	base	bază	N;FEM;PL	N;DEF;FEM;PL
story	poveste	story	poveste	N;MASC;SG	N;INDF;FEM;SG
story	story	story	story	N;MASC;SG	N;INDF;MASC;SG
story	povestea	story	poveste	N;MASC;SG	N;DEF;FEM;SG
empate	cravată	empate	crava	N;MASC;SG	N;INDF;FEM;SG
empate	cravata	empate	cravat	N;MASC;SG	N;DEF;FEM;SG
empate	remiză	empate	remiză	N;MASC;SG	N;INDF;FEM;SG
ginásio	sala	ginásio	sală	N;MASC;SG	N;DEF;FEM;SG
ginásio	sală	ginásio	sală	N;MASC;SG	N;INDF;FEM;SG
ginásio	gimnaziu	ginásio	gimnaziu	N;MASC;SG	N;INDF;MASC;SG
facebook	facebook	facebook	facebook	N;MASC;SG	N;INDF;MASC;SG
areia	nisip	areiar	nisip	N;FEM;SG	N;INDF;MASC;SG
areia	sand	areiar	sand	N;FEM;SG	N;INDF;MASC;SG
areia	nisipul	areiar	nisip	N;FEM;SG	N;DEF;MASC;SG
areia	sands	areiar	sands	N;FEM;SG	N;INDF;MASC;SG
períodos	perioadele	período	perioadă	N;MASC;PL	N;DEF;FEM;PL
períodos	perioade	período	perioadă	N;MASC;PL	N;INDF;FEM;PL
aprovação	omologare	aprovação	omologare	N;FEM;SG	N;INDF;FEM;SG
aprovação	omologarea	aprovação	omologare	N;FEM;SG	N;DEF;FEM;SG
aprovação	aprobarea	aprovação	aprobare	N;FEM;SG	N;DEF;FEM;SG
aprovação	aprobare	aprovação	aprobare	N;FEM;SG	N;INDF;FEM;SG
teclado	tastatură	teclado	tastatură	N;MASC;SG	N;INDF;FEM;SG
teclado	tastatura	teclado	tastatură	N;MASC;SG	N;DEF;FEM;SG
cavalaria	cavalerie	cavalaria	cavalerie	N;FEM;SG	N;INDF;FEM;SG
cavalaria	cavaleria	cavalaria	cavalerie	N;FEM;SG	N;DEF;FEM;SG
lobo	lup	lobo	lup	N;MASC;SG	N;INDF;MASC;SG
lobo	lupul	lobo	lup	N;MASC;SG	N;DEF;MASC;SG
vídeos	videoclipuri	vídeo	videoclip	N;MASC;PL	N;INDF;FEM;PL
convenção	convenția	convenção	convenție	N;FEM;SG	N;DEF;FEM;SG
convenção	convenție	convenção	convenție	N;FEM;SG	N;INDF;FEM;SG
regimento	regimentul	regimento	regiment	N;MASC;SG	N;DEF;MASC;SG
regimento	regiment	regimento	regiment	N;MASC;SG	N;INDF;MASC;SG
perdendo	pierzând	perder	pierde	V;V.MSDR	V;V.MSDR
espaços	spatii	espaço	spate	N;MASC;PL	N;INDF;FEM;PL
espaços	spațiile	espaço	spațiu	N;MASC;PL	N;DEF;FEM;PL
espaços	spații	espaço	spațiu	N;MASC;PL	N;INDF;FEM;PL
editorial	editorial	editorial	editorial	N;MASC;SG	N;INDF;MASC;SG
editorial	editorialul	editorial	editorial	N;MASC;SG	N;DEF;MASC;SG
garota	fată	garota	fată	N;FEM;SG	N;INDF;FEM;SG
garota	fata	garota	fată	N;FEM;SG	N;DEF;FEM;SG
xiii	xiii	xiii	xii	N;MASC;SG	N;DEF;FEM;SG
culto	cult	culto	cult	N;MASC;SG	N;INDF;MASC;SG
culto	cultul	culto	cult	N;MASC;SG	N;DEF;MASC;SG
culto	sectă	culto	sectă	N;MASC;SG	N;INDF;FEM;SG
culto	cult	culto	cult	N;MASC;SG	N;INDF;MASC;SG
culto	venera	culto	venera	N;MASC;SG	N;DEF;FEM;SG
democracia	democrație	democracia	democrație	N;FEM;SG	N;INDF;FEM;SG
democracia	democratie	democracia	democratie	N;FEM;SG	N;INDF;FEM;SG
democracia	democrația	democracia	democrație	N;FEM;SG	N;DEF;FEM;SG
moral	moralul	moral	moral	N;FEM;SG	N;DEF;MASC;SG
moral	morala	moral	morală	N;FEM;SG	N;DEF;FEM;SG
moral	morala	moral	morală	N;FEM;SG	N;DEF;FEM;SG
moral	moralitatea	moral	moralitate	N;FEM;SG	N;DEF;FEM;SG
moral	moralitate	moral	moralitate	N;FEM;SG	N;INDF;FEM;SG
retirar	retrage	retirar	retrage	V;NFIN	V;IND;SG;3;PRS;FIN
flórida	florida	flórida	florida	N;FEM;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	heat	calor	heat	N;MASC;SG	N;INDF;MASC;SG
calor	căldură	calor	căldură	N;MASC;SG	N;INDF;FEM;SG
calor	căldura	calor	căldură	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	căldură	calor	căldură	N;MASC;SG	N;INDF;FEM;SG
calor	căldura	calor	căldură	N;MASC;SG	N;DEF;FEM;SG
provável	probabilă	provável	probabil	ADJ;MASC;SG	ADJ;INDF;FEM;SG
atletismo	atletism	atletismo	atletism	N;MASC;SG	N;INDF;MASC;SG
irmãs	surori	irmã	soră	N;FEM;PL	N;INDF;FEM;PL
irmãs	surorilor	irmã	soră	N;FEM;PL	N;DEF;MASC;PL
irmãs	surorile	irmã	soră	N;FEM;PL	N;DEF;FEM;PL
fiáveis	fiabile	fiável	fiabil	ADJ;MASC;PL	ADJ;INDF;FEM;PL
constantinopla	constantinopol	constantinopla	constantinopol	N;FEM;SG	N;INDF;MASC;SG
vítima	victimă	vítima	victimă	N;FEM;SG	N;INDF;FEM;SG
vítima	victima	vítima	victimă	N;FEM;SG	N;DEF;FEM;SG
discutir	discută	discutir	discuta	V;NFIN	V;IND;SG;3;PST;FIN
liberal	liberală	liberal	liberal	ADJ;MASC;SG	ADJ;INDF;FEM;SG
mérito	merit	mérito	merit	N;MASC;SG	N;INDF;MASC;SG
rival	rivalul	rival	rival	N;MASC;SG	N;DEF;MASC;SG
rival	rival	rival	rival	N;MASC;SG	N;INDF;MASC;SG
interno	intern	interno	intern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interno	internă	interno	intern	ADJ;MASC;SG	ADJ;INDF;FEM;SG
interno	intern	interno	intern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interno	domestic	interno	domestic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interno	intern	interno	intern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
práticas	practicile	prática	practică	N;FEM;PL	N;DEF;FEM;PL
práticas	practicilor	prática	practică	N;FEM;PL	N;DEF;FEM;PL
práticas	practici	prática	practică	N;FEM;PL	N;INDF;FEM;PL
depressão	depresie	depressão	depresie	N;FEM;SG	N;INDF;FEM;SG
depressão	depresia	depressão	depresie	N;FEM;SG	N;DEF;FEM;SG
compra	cumpărare	compra	cumpărare	N;FEM;SG	N;INDF;FEM;SG
compra	achiziție	compra	achiziție	N;FEM;SG	N;INDF;FEM;SG
computadores	calculatoare	computador	calculator	N;MASC;PL	N;INDF;FEM;PL
computadores	calculatoarele	computador	calculatoare	N;MASC;PL	N;DEF;FEM;PL
computadores	computere	computador	computere	N;MASC;PL	N;INDF;FEM;PL
conceitos	concepte	conceito	concept	N;MASC;PL	N;INDF;FEM;PL
conceitos	conceptele	conceito	concept	N;MASC;PL	N;DEF;FEM;PL
dark	dark	dark	dark	N;MASC;SG	N;INDF;MASC;SG
dark	intuneric	dark	intuneric	N;MASC;SG	N;INDF;MASC;SG
alteração	modificarea	alteração	modificare	N;FEM;SG	N;DEF;FEM;SG
alteração	amendament	alteração	amendament	N;FEM;SG	N;INDF;MASC;SG
alteração	modificare	alteração	modificare	N;FEM;SG	N;INDF;FEM;SG
alteração	amendamentul	alteração	amendament	N;FEM;SG	N;DEF;MASC;SG
nintendo	nintendo	nintender	nintendo	N;MASC;SG	N;INDF;MASC;SG
shortsummary	shortsummary	shortsummary	shortsummary	N;MASC;SG	N;INDF;MASC;SG
representar	reprezintă	representar	reprezenta	V;NFIN	V;IND;3;PRS;FIN
representar	reprezinta	representar	reprezinta	V;NFIN	V;IND;SG;3;IPFV;FIN
representar	reprezentând	representar	reprezenta	V;NFIN	V;V.MSDR
rota	traseu	rota	traseu	N;FEM;SG	N;INDF;MASC;SG
rota	rută	rota	rută	N;FEM;SG	N;INDF;FEM;SG
rota	ruta	rota	ruta	N;FEM;SG	N;DEF;FEM;SG
rota	traseul	rota	traseu	N;FEM;SG	N;DEF;MASC;SG
elizabeth	elisabeta	elizabeth	elisabetă	N;FEM;SG	N;DEF;FEM;SG
microsoft	microsoft	microsoft	microsoft	N;MASC;SG	N;INDF;MASC;SG
sun	soare	sun	soare	N;MASC;SG	N;INDF;MASC;SG
sun	soarele	sun	soare	N;MASC;SG	N;DEF;MASC;SG
desambiguação	dezambiguizare	desambiguação	dezambiguizare	N;FEM;SG	N;INDF;FEM;SG
revela	dezvăluie	revelar	dezvălui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
pensar	gândind	pensar	gândi	V;NFIN	V;V.MSDR
pensar	gandeste	pensar	gandeste	V;NFIN	V;IND;SG;3;PRS;FIN
pensar	gândiți	pensar	gândi	V;NFIN	V;IND;PL;2;IPFV;FIN
trama	complot	trama	complot	N;FEM;SG	N;INDF;MASC;SG
trama	intriga	trama	intriga	N;FEM;SG	N;DEF;FEM;SG
trama	intrigă	trama	intriga	N;FEM;SG	N;INDF;FEM;SG
foco	focalizare	foco	focalizare	N;MASC;SG	N;INDF;FEM;SG
sucessos	succese	sucesso	succes	N;MASC;PL	N;INDF;FEM;PL
sucessos	hituri	sucesso	hitură	N;MASC;PL	N;INDF;FEM;PL
sucessos	succese	sucesso	succes	N;MASC;PL	N;INDF;FEM;PL
molecular	molecular	molecular	molecular	ADJ;MASC;SG	ADJ;INDF;MASC;SG
molecular	moleculară	molecular	molecular	ADJ;MASC;SG	ADJ;INDF;FEM;SG
dimensões	dimensiunile	dimensão	dimensiune	N;FEM;PL	N;DEF;FEM;PL
dimensões	dimensiuni	dimensão	dimensiune	N;FEM;PL	N;INDF;FEM;PL
estudante	studentă	estudante	studentă	N;MASC;SG	N;INDF;FEM;SG
estudante	elevă	estudante	elevă	N;MASC;SG	N;INDF;FEM;SG
estudante	elev	estudante	elev	N;MASC;SG	N;INDF;MASC;SG
estudante	student	estudante	student	N;MASC;SG	N;INDF;MASC;SG
amizade	prietenia	amizade	prietenie	N;FEM;SG	N;DEF;FEM;SG
amizade	prietenie	amizade	prietenie	N;FEM;SG	N;INDF;FEM;SG
amiga	prieten	amiga	prieten	N;FEM;SG	N;INDF;MASC;SG
amiga	prietenă	amiga	prietenă	N;FEM;SG	N;INDF;FEM;SG
mostrando	arătând	mostrar	arăta	V;V.MSDR	V;V.MSDR
vantagem	avantaj	vantagem	avantaj	N;FEM;SG	N;INDF;MASC;SG
vantagem	avantajul	vantagem	avantaj	N;FEM;SG	N;DEF;MASC;SG
peixes	pesti	peixe	pesti	N;MASC;PL	N;INDF;MASC;PL
peixes	pesti	peixe	pesti	N;MASC;PL	N;INDF;MASC;PL
peixes	pești	peixe	pești	N;MASC;PL	N;INDF;MASC;PL
médicos	medici	médico	medic	N;MASC;PL	N;INDF;MASC;PL
médicos	medicii	médico	medic	N;MASC;PL	N;DEF;MASC;PL
médicos	doctorii	médico	doctor	N;MASC;PL	N;DEF;MASC;PL
médicos	medicii	médico	medic	N;MASC;PL	N;DEF;MASC;PL
médicos	doctori	médico	doctor	N;MASC;PL	N;INDF;MASC;PL
médicos	doctorilor	médico	doctor	N;MASC;PL	N;DEF;MASC;PL
médicos	medici	médico	medic	N;MASC;PL	N;INDF;MASC;PL
modalidade	regim	modalidade	regim	N;FEM;SG	N;INDF;MASC;SG
modalidade	modul	modalidade	mod	N;FEM;SG	N;DEF;MASC;SG
modalidade	mode	modalidade	mode	N;FEM;SG	N;INDF;MASC;SG
modalidade	mod	modalidade	mod	N;FEM;SG	N;INDF;MASC;SG
transição	tranziție	transição	tranziție	N;FEM;SG	N;INDF;FEM;SG
transição	tranziția	transição	tranziție	N;FEM;SG	N;DEF;FEM;SG
terror	teroare	terror	teroare	N;MASC;SG	N;INDF;FEM;SG
terror	teroarea	terror	teroare	N;MASC;SG	N;DEF;FEM;SG
terror	groază	terror	groază	N;MASC;SG	N;INDF;FEM;SG
terror	groaza	terror	groază	N;MASC;SG	N;DEF;FEM;SG
terror	horror	terror	horror	N;MASC;SG	N;INDF;MASC;SG
terror	oroare	terror	oroare	N;MASC;SG	N;INDF;FEM;SG
eleitos	aleși	eleger	ales	V;MASC;PL;V.PTCP	V;IND;PL;2;IPFV;FIN
poemas	poezii	poema	poezie	N;MASC;PL	N;INDF;FEM;PL
poemas	poemele	poema	poem	N;MASC;PL	N;DEF;FEM;PL
poemas	poeziile	poema	poezie	N;MASC;PL	N;DEF;FEM;PL
poemas	poeme	poema	poem	N;MASC;PL	N;INDF;FEM;PL
baterista	baterist	baterista	baterist	N;MASC;SG	N;INDF;MASC;SG
baterista	bateristul	baterista	baterist	N;MASC;SG	N;DEF;MASC;SG
religiosas	religioase	religioso	religios	ADJ;FEM;PL	ADJ;INDF;FEM;PL
bad	bad	bad	bad	N;MASC;SG	N;INDF;MASC;SG
net	plasa	net	plasa	N;FEM;SG	N;DEF;FEM;SG
net	net	net	net	N;FEM;SG	N;INDF;MASC;SG
net	plasă	net	plasă	N;FEM;SG	N;INDF;FEM;SG
net	fileu	net	fileu	N;FEM;SG	N;INDF;MASC;SG
fundadores	fondatorii	fundador	fondator	N;MASC;PL	N;DEF;MASC;PL
conquistar	cuceri	conquistar	cucere	V;NFIN	V;IND;SG;3;PRS;FIN
conquistar	cuceresc	conquistar	cuceresc	V;NFIN	V;IND;PL;3;PRS;FIN
experiências	experimentele	experiência	experiment	N;FEM;PL	N;DEF;FEM;PL
experiências	experimente	experiência	experiment	N;FEM;PL	N;INDF;FEM;PL
experiências	experiente	experiência	experient	N;FEM;PL	N;INDF;FEM;PL
experiências	experiențe	experiência	experiență	N;FEM;PL	N;INDF;FEM;PL
privada	privată	privado	privat	ADJ;FEM;SG	ADJ;INDF;FEM;SG
privada	privat	privado	privat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
moeda	valută	moeda	valuta	N;FEM;SG	N;INDF;FEM;SG
moeda	moneda	moeda	moneda	N;FEM;SG	N;DEF;FEM;SG
moeda	monedă	moeda	monedă	N;FEM;SG	N;INDF;FEM;SG
