uma	unu	um	unu	NUM	NUM;MASC;SG
arquiteto	arhitect	arquiteto	arhitect	N;MASC;SG	N;INDF;MASC;SG
fluxo	flux	fluxo	flux	N;MASC;SG	N;INDF;MASC;SG
fluxo	fluxul	fluxo	flux	N;MASC;SG	N;DEF;MASC;SG
fluxo	debit	fluxo	debit	N;MASC;SG	N;INDF;MASC;SG
fluxo	flux	fluxo	flux	N;MASC;SG	N;INDF;MASC;SG
fluxo	stream	fluxo	strea	N;MASC;SG	N;INDF;MASC;SG
esforço	efort	esforço	efort	N;MASC;SG	N;INDF;MASC;SG
esforço	efortul	esforço	efort	N;MASC;SG	N;DEF;MASC;SG
indivíduo	individuala	indivíduo	individual	N;MASC;SG	N;DEF;FEM;SG
indivíduo	individ	indivíduo	individ	N;MASC;SG	N;INDF;MASC;SG
passos	trepte	passo	treaptă	N;MASC;PL	N;INDF;FEM;PL
passos	pasii	passo	pas	N;MASC;PL	N;DEF;MASC;PL
passos	pasii	passo	pas	N;MASC;PL	N;DEF;MASC;PL
passos	trepte	passo	treaptă	N;MASC;PL	N;INDF;FEM;PL
produtores	producatori	produtor	producator	N;MASC;PL	N;INDF;MASC;PL
produtores	producatorii	produtor	producatoriu	N;MASC;PL	N;DEF;MASC;PL
influências	influente	influência	influent	N;FEM;PL	N;INDF;FEM;PL
vizinhos	vecinilor	vizinho	vecin	N;MASC;PL	N;DEF;MASC;PL
vizinhos	vecini	vizinho	vecin	N;MASC;PL	N;INDF;MASC;PL
vizinhos	vecinii	vizinho	vecin	N;MASC;PL	N;DEF;MASC;PL
vizinhos	vecini	vizinho	vecin	N;MASC;PL	N;INDF;MASC;PL
vizinhos	vecinii	vizinho	vecin	N;MASC;PL	N;DEF;MASC;PL
integração	integrare	integração	integrare	N;FEM;SG	N;INDF;FEM;SG
integração	integrarea	integração	integrare	N;FEM;SG	N;DEF;FEM;SG
transportes	transporturi	transporte	transport	N;MASC;PL	N;INDF;FEM;PL
transportes	transporturi	transporte	transport	N;MASC;PL	N;INDF;FEM;PL
crimes	infractiuni	crime	infractiune	N;MASC;PL	N;INDF;FEM;PL
crimes	delicte	crime	delict	N;MASC;PL	N;INDF;FEM;PL
crimes	infractiuni	crime	infractiune	N;MASC;PL	N;INDF;FEM;PL
crimes	crime	crime	crimă	N;MASC;PL	N;INDF;FEM;PL
nocaute	knockout	nocaute	knockout	N;MASC;SG	N;INDF;MASC;SG
confederação	confederatia	confederação	confederatie	N;FEM;SG	N;DEF;FEM;SG
confederação	confederatiei	confederação	confederatie	N;FEM;SG	N;DEF;FEM;SG
confederação	confederatia	confederação	confederatie	N;FEM;SG	N;DEF;FEM;SG
monumento	monumentul	monumento	monument	N;MASC;SG	N;DEF;MASC;SG
monumento	monument	monumento	monument	N;MASC;SG	N;INDF;MASC;SG
discurso	discurs	discurso	discurs	N;MASC;SG	N;INDF;MASC;SG
discurso	discursul	discurso	discurs	N;MASC;SG	N;DEF;MASC;SG
discurso	vorbire	discurso	vorbire	N;MASC;SG	N;INDF;FEM;SG
discurso	vorbirea	discurso	vorbire	N;MASC;SG	N;DEF;FEM;SG
colonial	coloniala	colonial	colonial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
telefone	telefon	telefone	telefon	N;MASC;SG	N;INDF;MASC;SG
telefone	telefonul	telefone	telefon	N;MASC;SG	N;DEF;MASC;SG
telefone	telefon	telefone	telefon	N;MASC;SG	N;INDF;MASC;SG
paredes	pereti	parede	pereti	N;FEM;PL	N;INDF;MASC;PL
paredes	pereti	parede	pereti	N;FEM;PL	N;INDF;MASC;PL
paredes	ziduri	parede	zid	N;FEM;PL	N;INDF;FEM;PL
conservação	conservarea	conservação	conservare	N;FEM;SG	N;DEF;FEM;SG
conservação	conservare	conservação	conservare	N;FEM;SG	N;INDF;FEM;SG
conservação	conservarea	conservação	conservare	N;FEM;SG	N;DEF;FEM;SG
conservação	conservare	conservação	conservare	N;FEM;SG	N;INDF;FEM;SG
ameaça	amenintare	ameaça	amenintare	N;FEM;SG	N;INDF;FEM;SG
ameaça	amenintare	ameaça	amenintare	N;FEM;SG	N;INDF;FEM;SG
bíblia	biblia	bíblia	biblie	N;FEM;SG	N;DEF;FEM;SG
bíblia	biblie	bíblia	biblie	N;FEM;SG	N;INDF;FEM;SG
pergunta	intreaba	pergunta	intreba	N;FEM;SG	N;DEF;FEM;SG
pergunta	intreaba	pergunta	intreba	N;FEM;SG	N;DEF;FEM;SG
pergunta	ask	pergunta	ask	N;FEM;SG	N;INDF;MASC;SG
pergunta	intrebare	pergunta	intrebare	N;FEM;SG	N;INDF;FEM;SG
pergunta	intrebarea	pergunta	intrebare	N;FEM;SG	N;DEF;FEM;SG
pergunta	intrebare	pergunta	intrebare	N;FEM;SG	N;INDF;FEM;SG
tese	teza	tese	teză	N;FEM;SG	N;DEF;FEM;SG
tese	teza	tese	teză	N;FEM;SG	N;DEF;FEM;SG
declaração	declaratie	declaração	declaratie	N;FEM;SG	N;INDF;FEM;SG
declaração	declaratia	declaração	declaratie	N;FEM;SG	N;DEF;FEM;SG
declaração	declaratie	declaração	declaratie	N;FEM;SG	N;INDF;FEM;SG
declaração	declaratia	declaração	declaratie	N;FEM;SG	N;DEF;FEM;SG
primo	varul	primo	var	N;MASC;SG	N;DEF;MASC;SG
primo	primo	primo	primo	N;MASC;SG	N;INDF;MASC;SG
lenda	legenda	lenda	legendă	N;FEM;SG	N;DEF;FEM;SG
lenda	legenda	lenda	legendă	N;FEM;SG	N;DEF;FEM;SG
vítimas	victime	vítima	victimă	N;FEM;PL	N;INDF;FEM;PL
vítimas	victimele	vítima	victimă	N;FEM;PL	N;DEF;FEM;PL
ideal	ideala	ideal	ideală	ADJ;MASC;SG	ADJ;DEF;FEM;SG
ideal	ideal	ideal	ideal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ideal	ideala	ideal	ideală	ADJ;MASC;SG	ADJ;DEF;FEM;SG
aventura	aventura	aventura	aventură	N;FEM;SG	N;DEF;FEM;SG
aventura	aventura	aventura	aventură	N;FEM;SG	N;DEF;FEM;SG
pedras	pietre	pedra	piatră	N;FEM;PL	N;INDF;FEM;PL
pedras	pietrele	pedra	pietru	N;FEM;PL	N;DEF;FEM;PL
pedras	pietre	pedra	piatră	N;FEM;PL	N;INDF;FEM;PL
pedras	roci	pedra	rocă	N;FEM;PL	N;INDF;FEM;PL
plant	planta	plant	plantă	N;MASC;SG	N;DEF;FEM;SG
plant	planta	plant	plantă	N;MASC;SG	N;DEF;FEM;SG
desenhos	desene	desenho	desen	N;MASC;PL	N;INDF;FEM;PL
desenhos	desenele	desenho	desen	N;MASC;PL	N;DEF;FEM;PL
sucessão	succesiune	sucessão	succesiune	N;FEM;SG	N;INDF;FEM;SG
sucessão	succesiunea	sucessão	succesiune	N;FEM;SG	N;DEF;FEM;SG
download	descarcare	download	descarcare	N;MASC;SG	N;INDF;FEM;SG
download	descarcarea	download	descarcare	N;MASC;SG	N;DEF;FEM;SG
aparência	aspectul	aparência	aspect	N;FEM;SG	N;DEF;MASC;SG
aparência	aspect	aparência	aspect	N;FEM;SG	N;INDF;MASC;SG
apresentações	prezentarile	apresentação	prezentare	N;FEM;PL	N;DEF;FEM;PL
apresentações	prezentari	apresentação	prezentar	N;FEM;PL	N;INDF;FEM;PL
freguesias	parohii	freguesia	parohie	N;FEM;PL	N;INDF;FEM;PL
observação	observatie	observação	observatie	N;FEM;SG	N;INDF;FEM;SG
observação	observare	observação	observare	N;FEM;SG	N;INDF;FEM;SG
observação	observatie	observação	observatie	N;FEM;SG	N;INDF;FEM;SG
excelente	excelent	excelente	excelent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
descobrir	descoperind	descobrir	descoperi	V;NFIN	V;V.MSDR
descobrir	descopera	descobrir	descopera	V;NFIN	V;IND;SG;3;IPFV;FIN
descobrir	descopera	descobrir	descopera	V;NFIN	V;IND;SG;3;IPFV;FIN
descobrir	descopar	descobrir	descopar	V;NFIN	V;IND;SG;1;PRS;FIN
descobrir	descoperiti	descobrir	descoperi	V;NFIN	V;IND;SG;2;FIN
chão	etajul	chão	etaj	N;MASC;SG	N;DEF;MASC;SG
chão	etaj	chão	etaj	N;MASC;SG	N;INDF;MASC;SG
chão	podea	chão	podea	N;MASC;SG	N;INDF;FEM;SG
deuses	zei	deus	zeu	N;MASC;PL	N;INDF;MASC;PL
deuses	zeii	deus	zeu	N;MASC;PL	N;DEF;MASC;PL
deuses	zeilor	deus	zeu	N;MASC;PL	N;DEF;MASC;PL
lagos	lacurile	lago	lac	N;MASC;PL	N;DEF;FEM;PL
lagos	lacuri	lago	lac	N;MASC;PL	N;INDF;FEM;PL
inúmeras	nenumarate	inúmero	nenumarat	ADJ;FEM;PL	ADJ;INDF;FEM;PL
inúmeras	nenumarate	inúmero	nenumarat	ADJ;FEM;PL	ADJ;INDF;FEM;PL
definido	stabileste	definir	stabili	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
definido	seteaza	definir	setează	V;MASC;SG;V.PTCP	V;IND;SG;3;IPFV;FIN
confiança	increderea	confiança	incredere	N;FEM;SG	N;DEF;FEM;SG
confiança	incredere	confiança	incredere	N;FEM;SG	N;INDF;FEM;SG
confiança	incredere	confiança	incredere	N;FEM;SG	N;INDF;FEM;SG
confiança	incredere	confiança	incredere	N;FEM;SG	N;INDF;FEM;SG
confiança	incredere	confiança	incredere	N;FEM;SG	N;INDF;FEM;SG
habilidade	abilitate	habilidade	abilitate	N;FEM;SG	N;INDF;FEM;SG
habilidade	indemanare	habilidade	indemanare	N;FEM;SG	N;INDF;FEM;SG
habilidade	abilitate	habilidade	abilitate	N;FEM;SG	N;INDF;FEM;SG
habilidade	capacitatea	habilidade	capacitate	N;FEM;SG	N;DEF;FEM;SG
habilidade	abilitatea	habilidade	abilitate	N;FEM;SG	N;DEF;FEM;SG
habilidade	capacitate	habilidade	capacitate	N;FEM;SG	N;INDF;FEM;SG
árabes	arabi	árabe	arab	N;MASC;PL	N;INDF;MASC;PL
árabes	arabii	árabe	arabie	N;MASC;PL	N;DEF;MASC;PL
aspecto	aspect	aspecto	aspect	N;MASC;SG	N;INDF;MASC;SG
bot	bot	bot	bot	N;MASC;SG	N;INDF;MASC;SG
tratar	trata	tratar	trata	V;NFIN	V;IND;SG;3;IPFV;FIN
tratar	trateaza	tratar	tratează	V;NFIN	V;IND;SG;3;IPFV;FIN
tratar	trateaza	tratar	tratează	V;NFIN	V;IND;SG;3;IPFV;FIN
ginástica	sala	ginástica	sală	N;FEM;SG	N;DEF;FEM;SG
ginástica	sala	ginástica	sală	N;FEM;SG	N;DEF;FEM;SG
ginástica	gimnastica	ginástica	gimnastică	N;FEM;SG	N;DEF;FEM;SG
ginástica	gimnastica	ginástica	gimnastică	N;FEM;SG	N;DEF;FEM;SG
sugestões	sfaturi	sugestão	sfat	N;FEM;PL	N;INDF;FEM;PL
sugestões	sugestiile	sugestão	sugestie	N;FEM;PL	N;DEF;FEM;PL
sugestões	sugestii	sugestão	sugestie	N;FEM;PL	N;INDF;FEM;PL
blog	blog	blog	blog	N;MASC;SG	N;INDF;MASC;SG
blog	blogul	blog	blog	N;MASC;SG	N;DEF;MASC;SG
açúcar	zahar	açúcar	zahar	N;MASC;SG	N;INDF;MASC;SG
açúcar	zahar	açúcar	zahar	N;MASC;SG	N;INDF;MASC;SG
açúcar	zaharul	açúcar	zahar	N;MASC;SG	N;DEF;MASC;SG
açúcar	sugar	açúcar	sugar	N;MASC;SG	N;INDF;MASC;SG
angra	admisie	angra	admisie	N;MASC;SG	N;INDF;FEM;SG
laboratório	laboratorul	laboratório	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratório	laborator	laboratório	laborator	N;MASC;SG	N;INDF;MASC;SG
laboratório	laboratorul	laboratório	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratório	laborator	laboratório	laborator	N;MASC;SG	N;INDF;MASC;SG
enviou	trimise	enviar	trimite	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
drogas	droguri	droga	drog	N;FEM;PL	N;INDF;FEM;PL
drogas	drogurile	droga	drog	N;FEM;PL	N;DEF;FEM;PL
drogas	medicamente	droga	medicament	N;FEM;PL	N;INDF;FEM;PL
fases	faze	fase	fază	N;FEM;PL	N;INDF;FEM;PL
fases	fazele	fase	fază	N;FEM;PL	N;DEF;FEM;PL
fases	etape	fase	etapă	N;FEM;PL	N;INDF;FEM;PL
fases	etapele	fase	etapă	N;FEM;PL	N;DEF;FEM;PL
jerusalém	ierusalimul	jerusalém	ierusalim	N;MASC;SG	N;DEF;MASC;SG
jerusalém	ierusalim	jerusalém	ierusalim	N;MASC;SG	N;INDF;MASC;SG
moda	moda	moda	moda	N;FEM;SG	N;DEF;FEM;SG
moda	modei	moda	modă	N;FEM;SG	N;DEF;FEM;SG
moda	moda	moda	moda	N;FEM;SG	N;DEF;FEM;SG
moda	fashion	moda	fashion	N;FEM;SG	N;INDF;MASC;SG
lançar	lanseaza	lançar	lansează	V;NFIN	V;IND;SG;3;IPFV;FIN
doutrina	doctrina	doutrina	doctrină	N;FEM;SG	N;DEF;FEM;SG
eixo	axa	eixo	axa	N;MASC;SG	N;DEF;FEM;SG
eixo	axul	eixo	ax	N;MASC;SG	N;DEF;MASC;SG
eixo	ax	eixo	ax	N;MASC;SG	N;INDF;MASC;SG
eixo	axa	eixo	axa	N;MASC;SG	N;DEF;FEM;SG
eixo	axa	eixo	axa	N;MASC;SG	N;DEF;FEM;SG
inteligência	inteligenta	inteligência	inteligent	N;FEM;SG	N;DEF;FEM;SG
space	spatiul	space	spatiu	N;MASC;SG	N;DEF;MASC;SG
space	spatiu	space	spatiu	N;MASC;SG	N;INDF;MASC;SG
space	spatiul	space	spatiu	N;MASC;SG	N;DEF;MASC;SG
space	spatiu	space	spatiu	N;MASC;SG	N;INDF;MASC;SG
space	spatiu	space	spatiu	N;MASC;SG	N;INDF;MASC;SG
escritores	scriitorii	escritor	scriitor	N;MASC;PL	N;DEF;MASC;PL
escritores	scriitorilor	escritor	scriitor	N;MASC;PL	N;DEF;MASC;PL
escritores	scriitori	escritor	scriitor	N;MASC;PL	N;INDF;MASC;PL
ford	ford	ford	ford	N;FEM;SG	N;INDF;MASC;SG
olho	ochiul	olho	ochi	N;MASC;SG	N;DEF;MASC;SG
olho	ochi	olho	ochi	N;MASC;SG	N;INDF;MASC
california	california	california	californie	N;FEM;SG	N;DEF;FEM;SG
blues	blues	blues	blues	N;MASC;SG	N;INDF;MASC;SG
dificuldade	dificultate	dificuldade	dificultate	N;FEM;SG	N;INDF;FEM;SG
dificuldade	dificultatea	dificuldade	dificultate	N;FEM;SG	N;DEF;FEM;SG
opiniões	recenzii	opinião	recenzie	N;FEM;PL	N;INDF;FEM;PL
opiniões	opinii	opinião	opinie	N;FEM;PL	N;INDF;FEM;PL
opiniões	avize	opinião	aviz	N;FEM;PL	N;INDF;FEM;PL
opiniões	opiniile	opinião	opinie	N;FEM;PL	N;DEF;FEM;PL
instalações	instalari	instalação	instalar	N;FEM;PL	N;INDF;FEM;PL
instalações	facilitati	instalação	facilitati	N;FEM;PL	N;INDF;MASC;PL
instalações	facilitati	instalação	facilitati	N;FEM;PL	N;INDF;MASC;PL
instalações	instalatii	instalação	instalat	N;FEM;PL	N;INDF;FEM;PL
instalações	instalari	instalação	instalar	N;FEM;PL	N;INDF;FEM;PL
instalações	instalatii	instalação	instalat	N;FEM;PL	N;INDF;FEM;PL
objetivos	obiectivele	objetivo	obiectiv	N;MASC;PL	N;DEF;FEM;PL
objetivos	obiective	objetivo	obiectiv	N;MASC;PL	N;INDF;FEM;PL
objetivos	obiectivele	objetivo	obiectiv	N;MASC;PL	N;DEF;FEM;PL
objetivos	goluri	objetivo	gol	N;MASC;PL	N;INDF;FEM;PL
objetivos	obiective	objetivo	obiectiv	N;MASC;PL	N;INDF;FEM;PL
parcial	partiala	parcial	partial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
parcial	partiala	parcial	partial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
parcial	partial	parcial	partial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
aplicações	aplicatii	aplicação	aplicat	N;FEM;PL	N;INDF;FEM;PL
aplicações	cereri	aplicação	cerere	N;FEM;PL	N;INDF;FEM;PL
aplicações	aplicatii	aplicação	aplicat	N;FEM;PL	N;INDF;FEM;PL
aplicações	aplicatii	aplicação	aplicat	N;FEM;PL	N;INDF;FEM;PL
graça	har	graça	har	N;FEM;SG	N;INDF;MASC;SG
graça	harul	graça	har	N;FEM;SG	N;DEF;MASC;SG
graça	gratie	graça	gratie	N;FEM;SG	N;INDF;FEM;SG
descreve	descrie	descrever	descrie	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
marcas	marcile	marca	marcă	N;FEM;PL	N;DEF;FEM;PL
marcas	marci	marca	marcă	N;FEM;PL	N;INDF;FEM;PL
marcas	marci	marca	marcă	N;FEM;PL	N;INDF;FEM;PL
marcas	semne	marca	semn	N;FEM;PL	N;INDF;FEM;PL
tarefa	sarcina	tarefa	sarcină	N;FEM;SG	N;DEF;FEM;SG
corresponde	corespunde	corresponder	corespunde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
círculo	cercul	círculo	cerc	N;MASC;SG	N;DEF;MASC;SG
círculo	circle	círculo	circlu	N;MASC;SG	N;INDF;MASC;SG
círculo	cerc	círculo	cerc	N;MASC;SG	N;INDF;MASC;SG
alcance	interval	alcance	interval	N;MASC;SG	N;INDF;MASC;SG
alcance	intervalul	alcance	interval	N;MASC;SG	N;DEF;MASC;SG
alcance	impact	alcance	impact	N;MASC;SG	N;INDF;MASC;SG
alcance	impactul	alcance	impact	N;MASC;SG	N;DEF;MASC;SG
consciência	constiinta	consciência	constiinta	N;FEM;SG	N;DEF;FEM;SG
consciência	sensibilizare	consciência	sensibilizare	N;FEM;SG	N;INDF;FEM;SG
consciência	constiinta	consciência	constiinta	N;FEM;SG	N;DEF;FEM;SG
preço	pretul	preço	pret	N;MASC;SG	N;DEF;MASC;SG
preço	pretul	preço	pret	N;MASC;SG	N;DEF;MASC;SG
caminhos	drumuri	caminho	drum	N;MASC;PL	N;INDF;FEM;PL
caminhos	cai	caminho	cal	N;MASC;PL	N;INDF;MASC;PL
shopping	mall	shopping	mall	N;MASC;SG	N;INDF;MASC;SG
bases	baze	base	bază	N;FEM;PL	N;INDF;FEM;PL
bases	bazele	base	bază	N;FEM;PL	N;DEF;FEM;PL
story	poveste	story	poveste	N;MASC;SG	N;INDF;FEM;SG
story	story	story	story	N;MASC;SG	N;INDF;MASC;SG
story	povestea	story	poveste	N;MASC;SG	N;DEF;FEM;SG
empate	cravata	empate	cravat	N;MASC;SG	N;DEF;FEM;SG
empate	cravata	empate	cravat	N;MASC;SG	N;DEF;FEM;SG
empate	remiza	empate	remiza	N;MASC;SG	N;DEF;FEM;SG
ginásio	sala	ginásio	sală	N;MASC;SG	N;DEF;FEM;SG
ginásio	sala	ginásio	sală	N;MASC;SG	N;DEF;FEM;SG
ginásio	gimnaziu	ginásio	gimnaziu	N;MASC;SG	N;INDF;MASC;SG
facebook	facebook	facebook	facebook	N;MASC;SG	N;INDF;MASC;SG
areia	nisip	areiar	nisip	N;FEM;SG	N;INDF;MASC;SG
areia	sand	areiar	sand	N;FEM;SG	N;INDF;MASC;SG
areia	nisipul	areiar	nisip	N;FEM;SG	N;DEF;MASC;SG
areia	sands	areiar	sands	N;FEM;SG	N;INDF;MASC;SG
períodos	perioadele	período	perioadă	N;MASC;PL	N;DEF;FEM;PL
períodos	perioade	período	perioadă	N;MASC;PL	N;INDF;FEM;PL
aprovação	omologare	aprovação	omologare	N;FEM;SG	N;INDF;FEM;SG
aprovação	omologarea	aprovação	omologare	N;FEM;SG	N;DEF;FEM;SG
aprovação	aprobarea	aprovação	aprobare	N;FEM;SG	N;DEF;FEM;SG
aprovação	aprobare	aprovação	aprobare	N;FEM;SG	N;INDF;FEM;SG
teclado	tastatura	teclado	tastatură	N;MASC;SG	N;DEF;FEM;SG
teclado	tastatura	teclado	tastatură	N;MASC;SG	N;DEF;FEM;SG
cavalaria	cavalerie	cavalaria	cavalerie	N;FEM;SG	N;INDF;FEM;SG
cavalaria	cavaleria	cavalaria	cavalerie	N;FEM;SG	N;DEF;FEM;SG
lobo	lup	lobo	lup	N;MASC;SG	N;INDF;MASC;SG
lobo	lupul	lobo	lup	N;MASC;SG	N;DEF;MASC;SG
vídeos	videoclipuri	vídeo	videoclip	N;MASC;PL	N;INDF;FEM;PL
convenção	conventia	convenção	conventia	N;FEM;SG	N;DEF;FEM;SG
convenção	conventie	convenção	conventie	N;FEM;SG	N;INDF;FEM;SG
regimento	regimentul	regimento	regiment	N;MASC;SG	N;DEF;MASC;SG
regimento	regiment	regimento	regiment	N;MASC;SG	N;INDF;MASC;SG
espaços	spatii	espaço	spate	N;MASC;PL	N;INDF;FEM;PL
espaços	spatiile	espaço	spatiu	N;MASC;PL	N;DEF;FEM;PL
espaços	spatii	espaço	spate	N;MASC;PL	N;INDF;FEM;PL
editorial	editorial	editorial	editorial	N;MASC;SG	N;INDF;MASC;SG
editorial	editorialul	editorial	editorial	N;MASC;SG	N;DEF;MASC;SG
garota	fata	garota	fată	N;FEM;SG	N;DEF;FEM;SG
garota	fata	garota	fată	N;FEM;SG	N;DEF;FEM;SG
xiii	xiii	xiii	xii	N;MASC;SG	N;DEF;FEM;SG
culto	cult	culto	cult	N;MASC;SG	N;INDF;MASC;SG
culto	cultul	culto	cult	N;MASC;SG	N;DEF;MASC;SG
culto	secta	culto	secta	N;MASC;SG	N;DEF;FEM;SG
culto	cult	culto	cult	N;MASC;SG	N;INDF;MASC;SG
culto	venera	culto	venera	N;MASC;SG	N;DEF;FEM;SG
democracia	democratie	democracia	democratie	N;FEM;SG	N;INDF;FEM;SG
democracia	democratie	democracia	democratie	N;FEM;SG	N;INDF;FEM;SG
democracia	democratia	democracia	democratie	N;FEM;SG	N;DEF;FEM;SG
moral	moralul	moral	moral	N;FEM;SG	N;DEF;MASC;SG
moral	morala	moral	morală	N;FEM;SG	N;DEF;FEM;SG
moral	morala	moral	morală	N;FEM;SG	N;DEF;FEM;SG
moral	morala	moral	morală	N;FEM;SG	N;DEF;FEM;SG
moral	morala	moral	morală	N;FEM;SG	N;DEF;FEM;SG
moral	moralitatea	moral	moralitate	N;FEM;SG	N;DEF;FEM;SG
moral	moralitate	moral	moralitate	N;FEM;SG	N;INDF;FEM;SG
legislativa	legislativa	legislativo	legislativă	N;FEM;SG	N;DEF;FEM;SG
retirar	retrage	retirar	retrage	V;NFIN	V;IND;SG;3;PRS;FIN
flórida	florida	flórida	florida	N;FEM;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	heat	calor	heat	N;MASC;SG	N;INDF;MASC;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
calor	caldura	calor	caldura	N;MASC;SG	N;DEF;FEM;SG
provável	probabila	provável	probabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
atletismo	atletism	atletismo	atletism	N;MASC;SG	N;INDF;MASC;SG
irmãs	surori	irmã	soră	N;FEM;PL	N;INDF;FEM;PL
irmãs	surorilor	irmã	soră	N;FEM;PL	N;DEF;MASC;PL
irmãs	surorile	irmã	soră	N;FEM;PL	N;DEF;FEM;PL
fiáveis	fiabile	fiável	fiabil	ADJ;MASC;PL	ADJ;INDF;FEM;PL
constantinopla	constantinopol	constantinopla	constantinopol	N;FEM;SG	N;INDF;MASC;SG
vítima	victima	vítima	victimă	N;FEM;SG	N;DEF;FEM;SG
vítima	victima	vítima	victimă	N;FEM;SG	N;DEF;FEM;SG
discutir	discuta	discutir	discuta	V;NFIN	V;IND;SG;3;IPFV;FIN
mérito	merit	mérito	merit	N;MASC;SG	N;INDF;MASC;SG
rival	rivalul	rival	rival	N;MASC;SG	N;DEF;MASC;SG
rival	rival	rival	rival	N;MASC;SG	N;INDF;MASC;SG
rival	rivala	rival	rivală	N;MASC;SG	N;DEF;FEM;SG
interno	intern	interno	intern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interno	intern	interno	intern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interno	domestic	interno	domestic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interno	intern	interno	intern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
práticas	practicile	prática	practică	N;FEM;PL	N;DEF;FEM;PL
práticas	practicilor	prática	practică	N;FEM;PL	N;DEF;FEM;PL
práticas	practici	prática	practică	N;FEM;PL	N;INDF;FEM;PL
depressão	depresie	depressão	depresie	N;FEM;SG	N;INDF;FEM;SG
depressão	depresia	depressão	depresie	N;FEM;SG	N;DEF;FEM;SG
compra	cumparare	compra	cumparare	N;FEM;SG	N;INDF;FEM;SG
compra	achizitie	compra	achizitie	N;FEM;SG	N;INDF;FEM;SG
computadores	calculatoare	computador	calculator	N;MASC;PL	N;INDF;FEM;PL
computadores	calculatoarele	computador	calculatoare	N;MASC;PL	N;DEF;FEM;PL
computadores	computere	computador	computere	N;MASC;PL	N;INDF;FEM;PL
conceitos	concepte	conceito	concept	N;MASC;PL	N;INDF;FEM;PL
conceitos	conceptele	conceito	concept	N;MASC;PL	N;DEF;FEM;PL
dark	dark	dark	dark	N;MASC;SG	N;INDF;MASC;SG
dark	intuneric	dark	intuneric	N;MASC;SG	N;INDF;MASC;SG
dark	intuneric	dark	intuneric	N;MASC;SG	N;INDF;MASC;SG
alteração	modificarea	alteração	modificare	N;FEM;SG	N;DEF;FEM;SG
alteração	amendament	alteração	amendament	N;FEM;SG	N;INDF;MASC;SG
alteração	modificare	alteração	modificare	N;FEM;SG	N;INDF;FEM;SG
alteração	amendamentul	alteração	amendament	N;FEM;SG	N;DEF;MASC;SG
nintendo	nintendo	nintender	nintendo	N;MASC;SG	N;INDF;MASC;SG
shortsummary	shortsummary	shortsummary	shortsummary	N;MASC;SG	N;INDF;MASC;SG
representar	reprezinta	representar	reprezinta	V;NFIN	V;IND;SG;3;IPFV;FIN
representar	reprezinta	representar	reprezinta	V;NFIN	V;IND;SG;3;IPFV;FIN
rota	traseu	rota	traseu	N;FEM;SG	N;INDF;MASC;SG
rota	ruta	rota	ruta	N;FEM;SG	N;DEF;FEM;SG
rota	ruta	rota	ruta	N;FEM;SG	N;DEF;FEM;SG
rota	traseul	rota	traseu	N;FEM;SG	N;DEF;MASC;SG
elizabeth	elisabeta	elizabeth	elisabetă	N;FEM;SG	N;DEF;FEM;SG
microsoft	microsoft	microsoft	microsoft	N;MASC;SG	N;INDF;MASC;SG
sun	soare	sun	soare	N;MASC;SG	N;INDF;MASC;SG
sun	soarele	sun	soare	N;MASC;SG	N;DEF;MASC;SG
desambiguação	dezambiguizare	desambiguação	dezambiguizare	N;FEM;SG	N;INDF;FEM;SG
revela	dezvaluie	revelar	dezvalui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
pensar	gandind	pensar	gandi	V;NFIN	V;V.MSDR
pensar	gandeste	pensar	gandeste	V;NFIN	V;IND;SG;3;PRS;FIN
trama	complot	trama	complot	N;FEM;SG	N;INDF;MASC;SG
trama	intriga	trama	intriga	N;FEM;SG	N;DEF;FEM;SG
trama	intriga	trama	intriga	N;FEM;SG	N;DEF;FEM;SG
foco	focalizare	foco	focalizare	N;MASC;SG	N;INDF;FEM;SG
sucessos	succese	sucesso	succes	N;MASC;PL	N;INDF;FEM;PL
