comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
arroyos	paraiele	arroyo	paraie	N;MASC;PL	N;DEF;FEM;PL
volante	flyer	volante	flyer	N;MASC;SG	N;INDF;MASC;SG
sabio	sage	sabio	sagă	N;MASC;SG	N;INDF;MASC;SG
sabio	salvie	sabio	salvie	N;MASC;SG	N;INDF;FEM;SG
budapest	budapesta	budapest	budapest	N;MASC;SG	N;DEF;FEM;SG
beca	bursa	beca	bursă	N;FEM;SG	N;DEF;FEM;SG
beca	bursa	beca	bursă	N;FEM;SG	N;DEF;FEM;SG
cráneo	craniu	cráneo	craniu	N;MASC;SG	N;INDF;MASC;SG
cráneo	craniu	cráneo	craniu	N;MASC;SG	N;INDF;MASC;SG
cráneo	skull	cráneo	skull	N;MASC;SG	N;INDF;MASC;SG
cráneo	craniul	cráneo	craniu	N;MASC;SG	N;DEF;MASC;SG
provocando	starnind	provocar	starni	V;V.MSDR	V;V.MSDR
velocidades	viteze	velocidad	viteză	N;FEM;PL	N;INDF;FEM;PL
gobernante	conducator	gobernante	conducator	N;SG	N;INDF;MASC;SG
madison	madison	madison	madison	N;MASC;SG	N;INDF;MASC;SG
caridad	caritabil	caridad	caritabil	N;FEM;SG	N;INDF;MASC;SG
caridad	caritate	caridad	caritate	N;FEM;SG	N;INDF;FEM;SG
llave	cheie	llave	cheie	N;FEM;SG	N;INDF;FEM;SG
llave	tasta	llave	tasta	N;FEM;SG	N;DEF;FEM;SG
llave	cheia	llave	cheie	N;FEM;SG	N;DEF;FEM;SG
exclusiva	exclusiva	exclusivo	exclusiva	ADJ;FEM;SG	ADJ;DEF;FEM;SG
manuscritos	manuscrise	manuscrito	manuscris	N;MASC;PL	N;INDF;FEM;PL
major	maiorul	major	maior	N	N;DEF;MASC;SG
demonio	daemon	demonio	daemon	N;MASC;SG	N;INDF;MASC;SG
demonio	demon	demonio	demon	N;MASC;SG	N;INDF;MASC;SG
demonio	devil	demonio	devil	N;MASC;SG	N;INDF;MASC;SG
demonio	diavolul	demonio	diavol	N;MASC;SG	N;DEF;MASC;SG
demonio	diavol	demonio	diavol	N;MASC;SG	N;INDF;MASC;SG
demonio	drac	demonio	drac	N;MASC;SG	N;INDF;MASC;SG
demonio	demonul	demonio	demon	N;MASC;SG	N;DEF;MASC;SG
demonio	demon	demonio	demon	N;MASC;SG	N;INDF;MASC;SG
note	nota	notar	notă	N	N;DEF;FEM;SG
note	nota	notar	notă	N	N;DEF;FEM;SG
emitida	emis	emitido	emite	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
emitida	emisa	emitido	emis	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
nazis	nazisti	nazi	nazist	N;PL	N;INDF;MASC;PL
televisa	televisa	televisa	televisa	N;FEM;SG	N;DEF;FEM;SG
malo	rea	malo	rău	ADJ;MASC;SG	ADJ;INDF;FEM;SG
materias	materiale	materia	material	N;FEM;PL	N;INDF;FEM;PL
materias	materialele	materia	material	N;FEM;PL	N;DEF;FEM;PL
materias	subiecte	materia	subiect	N;FEM;PL	N;INDF;FEM;PL
urbanas	urbane	urbano	urban	ADJ;FEM;PL	ADJ;INDF;FEM;PL
estándares	standarde	estándar	standard	N;MASC;PL	N;INDF;FEM;PL
estándares	standardele	estándar	standard	N;MASC;PL	N;DEF;FEM;PL
gases	gaze	gas	gaz	N;MASC;PL	N;INDF;FEM;PL
gases	gazele	gas	gaz	N;MASC;PL	N;DEF;FEM;PL
gases	gaze	gas	gaz	N;MASC;PL	N;INDF;FEM;PL
boletín	newsletter	boletín	newsletter	N;MASC;SG	N;INDF;MASC;SG
boletín	buletinul	boletín	buletin	N;MASC;SG	N;DEF;MASC;SG
potencias	puterile	potencia	putere	N;FEM;PL	N;DEF;FEM;PL
potencias	puteri	potencia	putere	N;FEM;PL	N;INDF;FEM;PL
ejemplar	copiaza	ejemplar	copiază	V;NFIN	V;IND;SG;3;IPFV;FIN
separadas	separate	separado	separat	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
express	express	express	express	N;MASC	N;INDF;MASC;SG
normales	normale	normal	normal	ADJ;PL	ADJ;INDF;FEM;PL
basket	cos	basket	cos	N;MASC;SG	N;INDF;MASC;SG
basket	cos	basket	cos	N;MASC;SG	N;INDF;MASC;SG
estelar	stelara	estelar	stelară	ADJ;SG	ADJ;DEF;FEM;SG
estelar	stelar	estelar	stelar	ADJ;SG	ADJ;INDF;MASC;SG
montaje	instalatie	montaje	instalatie	N;MASC;SG	N;INDF;FEM;SG
montaje	montare	montaje	montare	N;MASC;SG	N;INDF;FEM;SG
montaje	instalarea	montaje	instalare	N;MASC;SG	N;DEF;FEM;SG
montaje	instalare	montaje	instalare	N;MASC;SG	N;INDF;FEM;SG
montaje	montare	montaje	montare	N;MASC;SG	N;INDF;FEM;SG
montaje	montarea	montaje	montare	N;MASC;SG	N;DEF;FEM;SG
montaje	adunare	montaje	adunare	N;MASC;SG	N;INDF;FEM;SG
montaje	asamblare	montaje	asamblare	N;MASC;SG	N;INDF;FEM;SG
montaje	adunarea	montaje	adunare	N;MASC;SG	N;DEF;FEM;SG
montaje	montajul	montaje	montaj	N;MASC;SG	N;DEF;MASC;SG
montaje	editare	montaje	editare	N;MASC;SG	N;INDF;FEM;SG
montaje	editarea	montaje	editare	N;MASC;SG	N;DEF;FEM;SG
demo	demo	demo	demo	N;FEM;SG	N;INDF;MASC;SG
demo	demonstratie	demo	demonstratie	N;FEM;SG	N;INDF;FEM;SG
fotógrafo	fotograf	fotógrafo	fotograf	N;MASC;SG	N;INDF;MASC;SG
kent	kent	kent	kent	N;MASC;SG	N;INDF;MASC;SG
combatientes	luptatori	combatiente	luptator	N;PL	N;INDF;MASC;PL
combatientes	luptatori	combatiente	luptator	N;PL	N;INDF;MASC;PL
oponente	oponent	oponente	oponent	N;SG	N;INDF;MASC;SG
oponente	adversar	oponente	adversar	N;SG	N;INDF;MASC;SG
oponente	adversarul	oponente	adversar	N;SG	N;DEF;MASC;SG
prince	printul	prince	print	N	N;DEF;MASC;SG
prince	printul	prince	print	N	N;DEF;MASC;SG
prince	print	prince	print	N	N;INDF;MASC;SG
prince	print	prince	print	N	N;INDF;MASC;SG
prince	print	prince	print	N	N;INDF;MASC;SG
prince	prince	prince	prince	N	N;INDF;MASC;SG
pura	pura	puro	pura	ADJ;FEM;SG	ADJ;DEF;FEM;SG
pura	pura	puro	pura	ADJ;FEM;SG	ADJ;DEF;FEM;SG
track	pista	track	pistă	N;SG	N;DEF;FEM;SG
track	pista	track	pistă	N;SG	N;DEF;FEM;SG
parodia	parodie	parodia	parodie	N;FEM;SG	N;INDF;FEM;SG
evangelio	evanghelia	evangelio	evanghelie	N;MASC;SG	N;DEF;FEM;SG
loira	loire	loira	loire	N;MASC;SG	N;INDF;FEM;SG
esfera	sfera	esfera	sferă	N;FEM;SG	N;DEF;FEM;SG
esfera	sfera	esfera	sferă	N;FEM;SG	N;DEF;FEM;SG
esfera	glob	esfera	glob	N;FEM;SG	N;INDF;MASC;SG
muertes	decese	muerte	deces	N;FEM;PL	N;INDF;FEM;PL
muertes	decesele	muerte	deces	N;FEM;PL	N;DEF;FEM;PL
muertes	decese	muerte	deces	N;FEM;PL	N;INDF;FEM;PL
román	romana	román	romană	N;MASC;SG	N;DEF;FEM;SG
román	roman	román	roman	N;MASC;SG	N;INDF;MASC;SG
intenso	intensa	intenso	intensa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
intenso	intensa	intenso	intensa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
litros	litri	litro	litru	N;MASC;PL	N;INDF;MASC;PL
litros	litri	litro	litru	N;MASC;PL	N;INDF;MASC;PL
shows	spectacole	show	spectacol	N;MASC;PL	N;INDF;FEM;PL
shows	emisiuni	show	emisiune	N;MASC;PL	N;INDF;FEM;PL
constituido	constituita	constituido	constituita	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
constituido	constituit	constituido	constitui	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
constituido	formata	constituido	formata	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
name	nume	name	nume	N	N;INDF
name	numele	name	nume	N	N;DEF;MASC;SG
name	denumire	name	denumire	N	N;INDF;FEM;SG
consulado	consulatul	consulado	consulat	N;MASC;SG	N;DEF;MASC;SG
consulado	consulat	consulado	consula	N;MASC;SG	N;INDF;MASC;SG
ingresar	intra	ingresar	intra	V;NFIN	V;IND;SG;3;IPFV;FIN
ingresar	intra	ingresar	intra	V;NFIN	V;IND;SG;3;IPFV;FIN
autorización	permisiune	autorización	permisiune	N;FEM;SG	N;INDF;FEM;SG
autorización	permisiunea	autorización	permisiune	N;FEM;SG	N;DEF;FEM;SG
autorización	autorizarea	autorización	autorizare	N;FEM;SG	N;DEF;FEM;SG
autorización	autorizatia	autorización	autorizatie	N;FEM;SG	N;DEF;FEM;SG
autorización	autorizare	autorización	autorizare	N;FEM;SG	N;INDF;FEM;SG
autorización	autorizatie	autorización	autorizatie	N;FEM;SG	N;INDF;FEM;SG
autorización	autorizare	autorización	autorizare	N;FEM;SG	N;INDF;FEM;SG
próximos	viitoare	próximo	viitor	ADJ;MASC;PL	ADJ;INDF;FEM
editada	editat	editado	edita	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
discografía	discografia	discografía	discografie	N;FEM;SG	N;DEF;FEM;SG
esquí	schi	esquí	schi	N;MASC;SG	N;INDF;MASC;SG
esquí	schi	esquí	schi	N;MASC;SG	N;INDF;MASC;SG
prisionero	prizonierul	prisionero	prizonier	N;MASC;SG	N;DEF;MASC;SG
prisionero	prizonier	prisionero	prizonier	N;MASC;SG	N;INDF;MASC;SG
disparo	fotografiere	disparo	fotografier	N;MASC;SG	N;INDF;FEM;SG
disparo	shot	disparo	shot	N;MASC;SG	N;INDF;MASC;SG
teorema	teorema	teorema	teoremă	N;MASC;SG	N;DEF;FEM;SG
golpes	lovituri	golpe	lovitură	N;MASC;PL	N;INDF;FEM;PL
golpes	pumni	golpe	pumn	N;MASC;PL	N;INDF;MASC;PL
dinosaurios	dinozauri	dinosaurio	dinoza	N;MASC;PL	N;INDF;MASC;PL
dinosaurios	dinozaurii	dinosaurio	dinozaură	N;MASC;PL	N;DEF;MASC;PL
preparar	pregatiti	preparar	pregati	V;NFIN	V;IND;PL;2;IPFV;FIN
extranjera	strain	extranjero	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
extranjera	strain	extranjero	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
extranjera	straina	extranjero	straină	ADJ;FEM;SG	ADJ;DEF;FEM;SG
extranjera	strain	extranjero	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
extranjera	strain	extranjero	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
caña	trestie	caña	trestie	N;FEM;SG	N;INDF;FEM;SG
caña	stalp	caña	stalp	N;FEM;SG	N;INDF;MASC;SG
caña	pole	caña	polă	N;FEM;SG	N;INDF;MASC;SG
caña	pol	caña	pol	N;FEM;SG	N;INDF;MASC;SG
caña	polul	caña	pol	N;FEM;SG	N;DEF;MASC;SG
caña	trestie	caña	trestie	N;FEM;SG	N;INDF;FEM;SG
caña	baston	caña	baston	N;FEM;SG	N;INDF;MASC;SG
caña	tija	caña	tija	N;FEM;SG	N;DEF;FEM;SG
ética	etica	ética	etică	N;FEM;SG	N;DEF;FEM;SG
ética	etica	ética	etică	N;FEM;SG	N;DEF;FEM;SG
ética	etica	ética	etică	N;FEM;SG	N;DEF;FEM;SG
encontrados	gasite	encontrado	gasi	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
correspondencia	corespondenta	correspondencia	corespondent	N;FEM;SG	N;DEF;FEM;SG
correspondencia	corespondenta	correspondencia	corespondent	N;FEM;SG	N;DEF;FEM;SG
correspondencia	mail	correspondencia	mail	N;FEM;SG	N;INDF;MASC;SG
correspondencia	posta	correspondencia	postă	N;FEM;SG	N;DEF;FEM;SG
correspondencia	posta	correspondencia	postă	N;FEM;SG	N;DEF;FEM;SG
monjes	calugari	monje	calugar	N;MASC;PL	N;INDF;MASC;PL
monjes	calugarii	monje	calugarie	N;MASC;PL	N;DEF;MASC;PL
vaticano	vaticanul	vaticano	vatican	N;MASC;SG	N;DEF;MASC;SG
vaticano	vaticanului	vaticano	vatican	N;MASC;SG	N;DEF;MASC;SG
vaticano	vatican	vaticano	vatican	N;MASC;SG	N;INDF;MASC;SG
bombardeo	bombardament	bombardeo	bombardament	N;MASC;SG	N;INDF;MASC;SG
bombardeo	bombardament	bombardeo	bombardament	N;MASC;SG	N;INDF;MASC;SG
bombardeo	bombardarea	bombardeo	bombardare	N;MASC;SG	N;DEF;FEM;SG
respuestas	raspunsuri	respuesta	raspuns	N;FEM;PL	N;INDF;FEM;PL
respuestas	raspunsurile	respuesta	raspuns	N;FEM;PL	N;DEF;FEM;PL
respuestas	raspunsuri	respuesta	raspuns	N;FEM;PL	N;INDF;FEM;PL
respuestas	raspunsuri	respuesta	raspuns	N;FEM;PL	N;INDF;FEM;PL
respuestas	raspunsurile	respuesta	raspuns	N;FEM;PL	N;DEF;FEM;PL
respuestas	raspunsuri	respuesta	raspuns	N;FEM;PL	N;INDF;FEM;PL
respuestas	raspunsurile	respuesta	raspuns	N;FEM;PL	N;DEF;FEM;PL
típicos	tipice	típico	tipic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
lento	lenta	lento	lent	ADJ;MASC;SG	ADJ;DEF;FEM;SG
summer	vara	summer	vară	N	N;DEF;FEM;SG
summer	vara	summer	vară	N	N;DEF;FEM;SG
dramaturgo	dramaturg	dramaturgo	dramaturg	N;MASC;SG	N;INDF;MASC;SG
seudónimo	pseudonim	seudónimo	pseudonim	N;MASC;SG	N;INDF;MASC;SG
apoyado	sustinut	apoyar	sustinut	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
apoyado	sprijinit	apoyar	sprijini	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
apoyado	sustinut	apoyar	sustinut	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
independientemente	independent	independientemente	independent	ADV	ADV
independientemente	indiferent	independientemente	indiferent	ADV	ADV
astronómico	astronomic	astronómico	astronomic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
túnez	tunis	túnez	tunis	N;MASC;SG	N;INDF;MASC;SG
cena	cina	cena	cină	N;FEM;SG	N;DEF;FEM;SG
cena	cina	cena	cină	N;FEM;SG	N;DEF;FEM;SG
incluidas	incluse	incluir	inclus	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
four	four	four	four	N	N;INDF;MASC;SG
republicanos	republicanii	republicano	republican	N;MASC;PL	N;DEF;MASC;PL
magic	magie	magic	magie	N	N;INDF;FEM;SG
magic	magia	magic	magie	N	N;DEF;FEM;SG
artísticas	artistice	artístico	artistic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
lujo	lux	lujo	lux	N;MASC;SG	N;INDF;MASC;SG
lujo	luxul	lujo	lux	N;MASC;SG	N;DEF;MASC;SG
electrones	electronii	electrón	electron	N;MASC;PL	N;DEF;MASC;PL
electrones	electroni	electrón	electron	N;MASC;PL	N;INDF;MASC;PL
wood	lemn	wood	lemn	N	N;INDF;MASC;SG
wood	lemnul	wood	lemn	N	N;DEF;MASC;SG
wood	lemne	wood	lemn	N	N;INDF;FEM;PL
avances	avansurile	avance	avans	N;MASC;PL	N;DEF;FEM;PL
avances	avansuri	avance	avans	N;MASC;PL	N;INDF;FEM;PL
avances	progresele	avance	progres	N;MASC;PL	N;DEF;FEM;PL
avances	progrese	avance	progres	N;MASC;PL	N;INDF;FEM;PL
vacaciones	vacante	vacaciones	vacant	N;FEM;PL	N;INDF;FEM;PL
vacaciones	sarbatori	vacaciones	sarbator	N;FEM;PL	N;INDF;FEM;PL
vacaciones	sarbatori	vacaciones	sarbator	N;FEM;PL	N;INDF;FEM;PL
vacaciones	sarbatori	vacaciones	sarbator	N;FEM;PL	N;INDF;FEM;PL
vacaciones	sarbatorile	vacaciones	sarbator	N;FEM;PL	N;DEF;FEM;PL
murallas	pereti	muralla	pereti	N;FEM;PL	N;INDF;MASC;PL
murallas	pereti	muralla	pereti	N;FEM;PL	N;INDF;MASC;PL
murallas	ziduri	muralla	zid	N;FEM;PL	N;INDF;FEM;PL
murallas	metereze	muralla	metera	N;FEM;PL	N;INDF;FEM;PL
cóndor	condor	cóndor	condor	N;MASC;SG	N;INDF;MASC;SG
reduce	reduce	reducir	reduce	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
reduce	reduce	reducir	reduce	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
coronado	incoronat	coronado	incoronat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
específicas	specifice	especifico	specific	ADJ;FEM;PL	ADJ;INDF;FEM;PL
manifestación	manifestarea	manifestación	manifestare	N;FEM;SG	N;DEF;FEM;SG
manifestación	manifestare	manifestación	manifestare	N;FEM;SG	N;INDF;FEM;SG
manifestación	demonstratie	manifestación	demonstratie	N;FEM;SG	N;INDF;FEM;SG
trajo	adus	traer	aduce	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
bienestar	bunastarea	bienestar	bunastare	N;MASC;SG	N;DEF;FEM;SG
bienestar	bunastare	bienestar	bunastare	N;MASC;SG	N;INDF;FEM;SG
mansión	conac	mansión	conac	N;FEM;SG	N;INDF;MASC;SG
mansión	conacul	mansión	conac	N;FEM;SG	N;DEF;MASC;SG
mansión	conac	mansión	conac	N;FEM;SG	N;INDF;MASC;SG
mansión	manor	mansión	manor	N;FEM;SG	N;INDF;MASC;SG
suplente	supleant	suplente	supleant	N;SG	N;INDF;MASC;SG
suplente	dublura	suplente	dublura	N;SG	N;DEF;FEM;SG
convencional	conventional	convencional	conventional	ADJ;SG	ADJ;INDF;MASC;SG
asesinatos	omoruri	asesinato	omor	N;MASC;PL	N;INDF;FEM;PL
asesinatos	asasinate	asesinato	asasina	N;MASC;PL	N;INDF;FEM;PL
asesinatos	asasinate	asesinato	asasina	N;MASC;PL	N;INDF;FEM;PL
asesinatos	crime	asesinato	crimă	N;MASC;PL	N;INDF;FEM;PL
southern	sudul	southern	sud	N	N;DEF;MASC;SG
concha	concha	concha	concha	N;FEM;SG	N;INDF;MASC;SG
concha	scoica	concha	scoica	N;FEM;SG	N;DEF;FEM;SG
concha	cochilie	concha	cochilie	N;FEM;SG	N;INDF;FEM;SG
concha	coaja	concha	coajă	N;FEM;SG	N;DEF;FEM;SG
implementación	implementarea	implementación	implementare	N;FEM;SG	N;DEF;FEM;SG
implementación	implementare	implementación	implementare	N;FEM;SG	N;INDF;FEM;SG
implementación	implementarea	implementación	implementare	N;FEM;SG	N;DEF;FEM;SG
perdida	pierdut	perdido	pierdut	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
perdida	pierduta	perdido	pierdut	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
ciudadanía	cetatenie	ciudadanía	cetatenie	N;FEM;SG	N;INDF;FEM;SG
ciudadanía	cetatenia	ciudadanía	cetatenie	N;FEM;SG	N;DEF;FEM;SG
significativo	semnificativa	significativo	semnificativ	ADJ;MASC;SG	ADJ;DEF;FEM;SG
desastre	dezastrul	desastre	dezastru	N;MASC;SG	N;DEF;MASC;SG
desastre	dezastru	desastre	dezastru	N;MASC;SG	N;INDF;MASC;SG
ltd	ltd	ltd	ltd	N	N
identificado	identificat	identificado	identifica	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
identificado	identificata	identificado	identificat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
ejecutar	executa	ejecutar	executa	V;NFIN	V;IND;SG;3;IPFV;FIN
ejecutar	ruleaza	ejecutar	rulează	V;NFIN	V;IND;SG;3;IPFV;FIN
studio	studio	studio	studio	N;MASC;SG	N;INDF;MASC;SG
studio	studioul	studio	studio	N;MASC;SG	N;DEF;MASC;SG
destinada	destinat	destinado	destinat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
calificación	rating	calificación	ratinge	N;FEM;SG	N;INDF;MASC;SG
calificación	evaluare	calificación	evaluare	N;FEM;SG	N;INDF;FEM;SG
calificación	calificarea	calificación	calificare	N;FEM;SG	N;DEF;FEM;SG
calificación	calificare	calificación	calificare	N;FEM;SG	N;INDF;FEM;SG
dramática	dramatic	dramático	dramatic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
dramática	dramatica	dramático	dramatică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
antoine	antoine	antoinar	antoină	N;MASC;SG	N;INDF;MASC;SG
plástico	plastic	plástico	plastic	N;MASC;SG	N;INDF;MASC;SG
plástico	plasticul	plástico	plastic	N;MASC;SG	N;DEF;MASC;SG
plástico	plastic	plástico	plastic	N;MASC;SG	N;INDF;MASC;SG
armadura	armura	armadura	armură	N;FEM;SG	N;DEF;FEM;SG
armadura	armura	armadura	armură	N;FEM;SG	N;DEF;FEM;SG
armadura	armura	armadura	armură	N;FEM;SG	N;DEF;FEM;SG
armadura	armura	armadura	armură	N;FEM;SG	N;DEF;FEM;SG
espaciales	spatiale	espacial	spatial	ADJ;PL	ADJ;INDF;FEM;PL
dedicados	dedicate	dedicado	dedica	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
bebé	iubire	bebé	iubire	N;MASC;SG	N;INDF;FEM;SG
bebé	copil	bebé	copil	N;MASC;SG	N;INDF;MASC;SG
bebé	iubito	bebé	iubito	N;MASC;SG	N;INDF;MASC;SG
hits	hituri	hit	hitură	N;MASC;PL	N;INDF;FEM;PL
mortal	mortala	mortal	mortal	ADJ;SG	ADJ;DEF;FEM;SG
mortal	fatal	mortal	fatal	ADJ;SG	ADJ;INDF;MASC;SG
mortal	fatala	mortal	fatală	ADJ;SG	ADJ;DEF;FEM;SG
mortal	fatala	mortal	fatală	ADJ;SG	ADJ;DEF;FEM;SG
mortal	muritoare	mortal	muritor	ADJ;SG	ADJ;INDF;FEM
reconocimientos	examinari	reconocimiento	examinar	N;MASC;PL	N;INDF;FEM;PL
reconocimientos	examene	reconocimiento	examen	N;MASC;PL	N;INDF;FEM;PL
tallos	tulpini	tallo	tulpină	N;MASC;PL	N;INDF;FEM;PL
tallos	tulpinile	tallo	tulpină	N;MASC;PL	N;DEF;FEM;PL
casino	cazino	casino	cazină	N;MASC;SG	N;INDF;MASC;SG
casino	cazinou	casino	cazinou	N;MASC;SG	N;INDF;MASC;SG
casino	casino	casino	casino	N;MASC;SG	N;INDF;MASC;SG
vencedor	castigator	vencedor	castigator	N;MASC;SG	N;INDF;MASC;SG
vencedor	invingator	vencedor	invingator	N;MASC;SG	N;INDF;MASC;SG
vencedor	castigator	vencedor	castigator	N;MASC;SG	N;INDF;MASC;SG
adoptado	adoptat	adoptar	adopta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
colinas	dealurile	colina	deal	N;FEM;PL	N;DEF;FEM;PL
colinas	coline	colina	colină	N;FEM;PL	N;INDF;FEM;PL
colinas	dealuri	colina	deal	N;FEM;PL	N;INDF;FEM;PL
extranjeras	straine	extranjero	strain	ADJ;FEM;PL	ADJ;INDF;FEM;PL
membrana	membrana	membrana	membrană	N;FEM;SG	N;DEF;FEM;SG
membrana	membrana	membrana	membrană	N;FEM;SG	N;DEF;FEM;SG
etnia	etnie	etnia	etnie	N;FEM;SG	N;INDF;FEM;SG
etnia	etnica	etnia	etnica	N;FEM;SG	N;DEF;FEM;SG
ruido	zgomotul	ruido	zgomot	N;MASC;SG	N;DEF;MASC;SG
ruido	galagie	ruido	galagie	N;MASC;SG	N;INDF;FEM;SG
ruido	zgomot	ruido	zgomot	N;MASC;SG	N;INDF;MASC;SG
radar	radarul	radar	radar	N;MASC;SG	N;DEF;MASC;SG
radar	radar	radar	radar	N;MASC;SG	N;INDF;MASC;SG
television	televizor	television	televizor	N;FEM;SG	N;INDF;MASC;SG
television	televiziune	television	televiziune	N;FEM;SG	N;INDF;FEM;SG
television	televiziunea	television	televiziune	N;FEM;SG	N;DEF;FEM;SG
teatros	teatre	teatro	teatră	N;MASC;PL	N;INDF;FEM;PL
teatros	cinematografe	teatro	cinematograf	N;MASC;PL	N;INDF;FEM;PL
teatros	teatre	teatro	teatră	N;MASC;PL	N;INDF;FEM;PL
añadido	adaugata	añadido	adaugat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
añadido	adaugat	añadido	adauga	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
añadido	adaugat	añadido	adauga	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
fabricantes	producatori	fabricante	producator	N;PL	N;INDF;MASC;PL
fabricantes	producatorii	fabricante	producatoriu	N;PL	N;DEF;MASC;PL
finca	ferma	finca	fermă	N;FEM;SG	N;DEF;FEM;SG
finca	ferma	finca	fermă	N;FEM;SG	N;DEF;FEM;SG
pilares	stalpi	pilar	stalp	N;MASC;PL	N;INDF;MASC;PL
pilares	piloni	pilar	pilon	N;MASC;PL	N;INDF;MASC;PL
guarnición	garnitura	guarnición	garnitură	N;FEM;SG	N;DEF;FEM;SG
guarnición	garnitura	guarnición	garnitură	N;FEM;SG	N;DEF;FEM;SG
guarnición	garnizoana	guarnición	garnizoană	N;FEM;SG	N;DEF;FEM;SG
guarnición	garnizoana	guarnición	garnizoană	N;FEM;SG	N;DEF;FEM;SG
fábricas	fabricile	fábrica	fabrică	N;FEM;PL	N;DEF;FEM;PL
fábricas	uzine	fábrica	uzină	N;FEM;PL	N;INDF;FEM;PL
fábricas	fabrici	fábrica	fabrică	N;FEM;PL	N;INDF;FEM;PL
roman	romana	romar	romană	N	N;DEF;FEM;SG
roman	roman	romar	roman	N	N;INDF;MASC;SG
oliva	olive	oliva	oliv	N;FEM;SG	N;INDF;MASC;SG
oliva	oliva	oliva	olivă	N;FEM;SG	N;DEF;FEM;SG
conservadores	conservatori	conservador	conservator	N;MASC;PL	N;INDF;MASC;PL
conservadores	conservatori	conservador	conservator	N;MASC;PL	N;INDF;MASC;PL
conservadores	conservatorii	conservador	conservatoriu	N;MASC;PL	N;DEF;MASC;PL
contener	contin	contener	contin	V;NFIN	V;IND;PL;3;PRS;FIN
contener	contin	contener	contin	V;NFIN	V;IND;PL;3;PRS;FIN
secos	uscate	seco	uscat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
secos	uscate	seco	uscat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
escape	evacuare	escape	evacuare	N;MASC;SG	N;INDF;FEM;SG
escape	evadarea	escape	evadare	N;MASC;SG	N;DEF;FEM;SG
escape	evadare	escape	evadare	N;MASC;SG	N;INDF;FEM;SG
shakespeare	shakespeare	shakespeare	shakespere	N	N;INDF;MASC;SG
marín	marin	marín	marin	N;MASC;SG	N;INDF;MASC;SG
eugenia	eugenia	eugenia	eugenie	N;FEM;SG	N;DEF;FEM;SG
cap	pac	cap	pac		
desarrollados	dezvoltate	desarrollado	dezvoltat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
baños	toaletele	baño	toaletă	N;MASC;PL	N;DEF;FEM;PL
baños	toalete	baño	toaletă	N;MASC;PL	N;INDF;FEM;PL
baños	baile	baño	bail	N;MASC;PL	N;DEF;FEM;PL
baños	baile	baño	bail	N;MASC;PL	N;DEF;FEM;PL
alternativas	alternativele	alternativa	alternativă	N;FEM;PL	N;DEF;FEM;PL
logro	realizare	logro	realizare	N;MASC;SG	N;INDF;FEM;SG
