hän	тя	hän	аз	PRO;NOM;SG;3	PRO;NOM;FEM;SG;3
hyväksytty	приет	hyväksyä	приема	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
hyväksytty	одобрено	hyväksyä	одобря	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
hyväksytty	одобрен	hyväksyä	одобря	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
hyväksytty	одобрена	hyväksyä	одобря	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
huomasi	забелязал	huomata	забележа-(се)	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
kiloa	паунда	kilo	паунда	N;PRT;SG	N;DEF;MASC;SG
muhammad	мохамед	muha	мохамед	N;NOM;SG	N;INDF;MASC;SG
post	post	post	post	N;NOM;SG	N
post	публикация	post	публикация	N;NOM;SG	N;INDF;FEM;SG
post	публикуване	post	публикуване	N;NOM;SG	N;INDF;NEUT;SG
post	пост	post	пост	N;NOM;SG	N;INDF;MASC;SG
mallit	модели	malli	модел	N;NOM;PL	N;INDF;MASC;PL
mallit	образци	malli	образец	N;NOM;PL	N;INDF;MASC;PL
mallit	моделите	malli	модел	N;NOM;PL	N;DEF;MASC;PL
mallit	шаблони	malli	шаблон	N;NOM;PL	N;INDF;MASC;PL
mallit	образци	malli	образец	N;NOM;PL	N;INDF;MASC;PL
tilat	стопанства	tila	стопанство	N;NOM;PL	N;INDF;NEUT;PL
tilat	съоръжения	tila	съоръжение	N;NOM;PL	N;INDF;NEUT;PL
tilat	съоръженията	tila	съоръжение	N;NOM;PL	N;DEF;NEUT;PL
tilat	помещения	tila	помещение	N;NOM;PL	N;INDF;NEUT;PL
tilat	пространства	tila	пространство	N;NOM;PL	N;INDF;NEUT;PL
koneita	машини	kone	машина	N;PRT;PL	N;INDF;FEM;PL
koneita	самолети	kone	самолет	N;PRT;PL	N;INDF;MASC;PL
laakso	долината	laakso	долина	N;NOM;SG	N;DEF;FEM;SG
laakso	долина	laakso	долина	N;NOM;SG	N;INDF;FEM;SG
yleisurheilu	атлетика	yleis#urheilu	атлетика	N;NOM;SG	N;INDF;FEM;SG
mainetta	репутация	maine	репутация	N;PRT;SG	N;INDF;FEM;SG
mainetta	репутацията	maine	репутация	N;PRT;SG	N;DEF;FEM;SG
mainetta	славата	maine	слава	N;PRT;SG	N;DEF;FEM;SG
mainetta	слава	maine	слава	N;PRT;SG	N;INDF;FEM;SG
pommi	бомбата	pommi	бомба	N;NOM;SG	N;DEF;FEM;SG
pommi	бомба	pommi	бомба	N;NOM;SG	N;INDF;FEM;SG
ympäristö	среда	ympäristö	среда	N;NOM;SG	N;INDF;FEM;SG
klassisen	класическа	klassinen	класически	ADJ;GEN;SG	ADJ;INDF;FEM;SG
rakennusten	сгради	rakennus	сграда	N;GEN;PL	N;INDF;FEM;PL
linnun	птиче	lintu	птиче	N;GEN;SG	N;INDF;NEUT;SG
linnun	птичка	lintu	птичка	N;GEN;SG	N;INDF;FEM;SG
linnun	птица	lintu	птица	N;GEN;SG	N;INDF;FEM;SG
myönnetty	издадена	myöntää	издам-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
myönnetty	издаден	myöntää	издам-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
myönnetty	издадено	myöntää	издам-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
myönnetty	предоставено	myöntää	предоставя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
myönnetty	предоставен	myöntää	предоставя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
myönnetty	предоставена	myöntää	предоставя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
sukupuuttoon	изчезване	suku#puutto	изчезване	N;IN+ALL;SG	N;INDF;NEUT;SG
tuomitsi	осъди	tuomita	осъдя	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kohteita	позиции	kohde	позиция	N;PRT;PL	N;INDF;FEM;PL
kohteita	артикули	kohde	артикул	N;PRT;PL	N;INDF;MASC;PL
kohteita	предмети	kohde	предмет	N;PRT;PL	N;INDF;MASC;PL
kohteita	елементи	kohde	елемент	N;PRT;PL	N;INDF;MASC;PL
kohteita	дестинации	kohde	дестинация	N;PRT;PL	N;INDF;FEM;PL
edustajia	представителите	edustaja	представител	N;PRT;PL	N;DEF;MASC;PL
edustajia	представители	edustaja	представител	N;PRT;PL	N;INDF;MASC;PL
palatsi	палас	palatsi	палас	N;NOM;SG	N;INDF;MASC;SG
palatsi	двореца	palatsi	дворец	N;NOM;SG	N;DEF;MASC;SG
palatsi	дворец	palatsi	дворец	N;NOM;SG	N;INDF;MASC;SG
palatsi	дворецът	palatsi	дворец	N;NOM;SG	N;DEF;MASC;SG
palatsi	палат	palatsi	палат	N;NOM;SG	N;INDF;MASC;SG
koodi	код	koodi	код	N;NOM;SG	N;INDF;MASC;SG
diplomaatti	дипломат	diplomaatti	дипломат	N;NOM;SG	N;INDF;MASC;SG
huhtikuun	април	huhtikuu	април	N;GEN;SG	N;INDF;MASC;SG
argentiina	аржентина	argentiina	аржентина	N;IN+ALL;SG	N;INDF;FEM;SG
argentiina	аржентина	argentiina	аржентина	N;IN+ALL;SG	N;INDF;FEM;SG
historiaan	историята	historia	история	N;IN+ALL;SG	N;DEF;FEM;SG
historiaan	история	historia	история	N;IN+ALL;SG	N;INDF;FEM;SG
kommentti	коментар	kommentti	коментар	N;NOM;SG	N;INDF;MASC;SG
yrityksiä	дружества	yritys	дружество	N;PRT;PL	N;INDF;NEUT;PL
yrityksiä	фирми	yritys	фирма	N;PRT;PL	N;INDF;FEM;PL
yrityksiä	компании	yritys	компания	N;PRT;PL	N;INDF;FEM;PL
yrityksiä	предприятия	yritys	предприятие	N;PRT;PL	N;INDF;NEUT;PL
yrityksiä	предприятията	yritys	предприятие	N;PRT;PL	N;DEF;NEUT;PL
nokka	клюн	nokka	клюн	N;NOM;SG	N;INDF;MASC;SG
tarjolla	налично	tarjolla	налично	ADV	ADV
herbert	хърбърт	herbert	хърбърт	N;NOM;SG	N;INDF;MASC;SG
käsitys	схващане	käsitys	схващане	N;NOM;SG	N;INDF;NEUT;SG
käsitys	възприятие	käsitys	възприятие	N;NOM;SG	N;INDF;NEUT;SG
käsitys	възприемане	käsitys	възприемане	N;NOM;SG	N;INDF;NEUT;SG
oikeutta	справедливост	oikeus	справедливост	N;PRT;SG	N;INDF;FEM;SG
oikeutta	правосъдие	oikeus	правосъдие	N;PRT;SG	N;INDF;NEUT;SG
oikeutta	правда	oikeus	правда	N;PRT;SG	N;INDF;FEM;SG
avioliiton	женитба	avio#liitto	женитба	N;GEN;SG	N;INDF;FEM;SG
avioliiton	брака	avio#liitto	брак	N;GEN;SG	N;DEF;MASC;SG
avioliiton	брак	avio#liitto	брак	N;GEN;SG	N;INDF;MASC;SG
avioliiton	сватба	avio#liitto	сватба	N;GEN;SG	N;INDF;FEM;SG
avioliiton	бракът	avio#liitto	брак	N;GEN;SG	N;DEF;MASC;SG
harmaa	сива	harmaa	сив	ADJ;NOM;SG	ADJ;INDF;FEM;SG
harmaa	сива	harmaa	сив	ADJ;NOM;SG	ADJ;INDF;FEM;SG
täyttää	изпълва	täyttää	изпълвам-(се)	V;SG;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
täyttää	напълни	täyttää	напълня-(се)	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
varma	уверен	varma	уверен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
varma	уверена	varma	уверя-(се)	ADJ;NOM;SG	ADJ;INDF;FEM;SG
dynamo	динамо	dynamo	динамо	N;NOM;SG	N;INDF;NEUT;SG
kallion	скала	kallio	скала	N;GEN;SG	N;INDF;FEM;SG
napoleonin	наполеон	napoleon	наполеон	N;GEN;SG	N;INDF;MASC;SG
days	дена	days	ден	N;NOM;SG	N;DEF;MASC;SG
normaali	нормален	normaali	нормален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
normaali	нормална	normaali	нормален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
japanilaiset	японци	japanilainen	японец	N;NOM;PL	N;INDF;MASC;PL
lopullinen	краен	lopullinen	краен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
pelien	игри	peli	игра	N;GEN;PL	N;INDF;FEM;PL
luotiin	създадени	luoda	създам	V;IND;PST;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
luotiin	създадено	luoda	създам	V;IND;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
luotiin	създадена	luoda	създам	V;IND;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
luotiin	създаден	luoda	създам	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
havaittiin	засечен	havaita	засека	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
lehtiä	списанията	lehti	списание	N;PRT;PL	N;DEF;NEUT;PL
lehtiä	списания	lehti	списание	N;PRT;PL	N;INDF;NEUT;PL
kuuluisia	известни	kuuluisa	известен	ADJ;PRT;PL	ADJ;INDF;PL
aiheeseen	тема	aihe	тема	N;IN+ALL;SG	N;INDF;FEM;SG
hankkeen	проект	hanke	проект	N;GEN;SG	N;INDF;MASC;SG
hankkeen	проектът	hanke	проект	N;GEN;SG	N;DEF;MASC;SG
hankkeen	проекта	hanke	проект	N;GEN;SG	N;DEF;MASC;SG
juoksija	бегач	juoksija	бегач	N;NOM;SG	N;INDF;MASC;SG
kriitikot	критици	kriitikko	критик	N;NOM;PL	N;INDF;MASC;PL
kriitikot	критиците	kriitikko	критик	N;NOM;PL	N;DEF;MASC;PL
todisteita	улики	todiste	улика	N;PRT;PL	N;INDF;FEM;PL
todisteita	доказателства	todiste	доказателство	N;PRT;PL	N;INDF;NEUT;PL
todisteita	доказателства	todiste	доказателство	N;PRT;PL	N;INDF;NEUT;PL
kentän	полето	kenttä	поле	N;GEN;SG	N;DEF;NEUT;SG
kentän	поле	kenttä	поле	N;GEN;SG	N;INDF;NEUT;SG
ohjeita	насоки	ohje	насока	N;PRT;PL	N;INDF;FEM;PL
ohjeita	насоки	ohje	насока	N;PRT;PL	N;INDF;FEM;PL
ohjeita	инструкции	ohje	инструкция	N;PRT;PL	N;INDF;FEM;PL
ohjeita	указания	ohje	указание	N;PRT;PL	N;INDF;NEUT;PL
tuuli	вятърна	tuuli	вятърна	N;NOM;SG	N;INDF;FEM;SG
tuuli	вятър	tuuli	вятър	N;NOM;SG	N;INDF;MASC;SG
tuuli	вятъра	tuuli	вятър	N;NOM;SG	N;DEF;MASC;SG
nähnyt	виждал	nähdä	виждам-(се)	V;NOM;SG;V.PTCP;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
katariina	катерина	katari	катерина	N;FRML;SG	N;INDF;FEM;SG
edellyttää	изисква	edellyttää	изисквам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
enemmistö	мнозинство	enemmistö	мнозинство	N;NOM;SG	N;INDF;NEUT;SG
enemmistö	мнозинството	enemmistö	мнозинство	N;NOM;SG	N;DEF;NEUT;SG
ota	вземи	ottaa	взема	V;IMP;SG;2;FIN;ACT	V;PFV;IMP;SG;2;FIN
stalinin	сталин	stalin	сталин	N;GEN;SG	N;INDF;MASC;SG
keskimääräinen	среден	keski#määräinen	среден	ADJ;NOM;SG	ADJ;INDF;MASC;SG
georgia	джорджия	georg	джорджия	N;NOM;SG	N;INDF;FEM;SG
planeetta	планета	planeetta	планета	N;NOM;SG	N;INDF;FEM;SG
planeetta	планетата	planeetta	планета	N;NOM;SG	N;DEF;FEM;SG
memorial	мемориал	memorial	мемориал	N;NOM;SG	N;INDF;MASC;SG
tietokoneen	компютър	tieto#kone	компютър	N;GEN;SG	N;INDF;MASC;SG
tietokoneen	компютъра	tieto#kone	компютър	N;GEN;SG	N;DEF;MASC;SG
kuvateksti	заглавие	kuvateksti	заглавие	N;NOM;SG	N;INDF;NEUT;SG
kuvateksti	надпис	kuvateksti	надпис	N;NOM;SG	N;INDF;MASC;SG
design	проектиране	design	проектиране	N;NOM;SG	N;INDF;NEUT;SG
design	дизайн	design	дизайн	N;NOM;SG	N;INDF;MASC;SG
vetää	обръща	vetää	обръщам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vetää	рисува	vetää	рисувам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vetää	дърпа	vetää	дърпо	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
berliini	берлин	berliini	берлин	N;NOM;SG	N;INDF;MASC;SG
tutkimusten	проучвания	tutkimus	проучване	N;GEN;PL	N;INDF;NEUT;PL
näkemys	схващане	näkemys	схващане	N;NOM;SG	N;INDF;NEUT;SG
näkemys	възприятие	näkemys	възприятие	N;NOM;SG	N;INDF;NEUT;SG
näkemys	възприемане	näkemys	възприемане	N;NOM;SG	N;INDF;NEUT;SG
näkemys	зрение	näkemys	зрение	N;NOM;SG	N;INDF;NEUT;SG
näkemys	виждане	näkemys	виждане	N;NOM;SG	N;INDF;NEUT;SG
näkemys	визия	näkemys	визия	N;NOM;SG	N;INDF;FEM;SG
paikallisten	местни	paikallinen	местен	ADJ;GEN;PL	ADJ;INDF;PL
satu	приказка	satu	приказка	N;NOM;SG	N;INDF;FEM;SG
virta	поток	virta	поток	N;NOM;SG	N;INDF;MASC;SG
virta	поток	virta	поток	N;NOM;SG	N;INDF;MASC;SG
bulgarian	българка	bulgaria	българка	N;GEN;SG	N;INDF;FEM;SG
bulgarian	българин	bulgaria	българин	N;GEN;SG	N;INDF;MASC;SG
hei	хей	hei	хей	INTJ	INTJ
voimat	сили	voima	сила	N;NOM;PL	N;INDF;FEM;PL
voimat	правомощия	voima	правомощие	N;NOM;PL	N;INDF;NEUT;PL
voimat	сили	voima	сила	N;NOM;PL	N;INDF;FEM;PL
bond	бонд	bond	бонд	N;NOM;SG	N;INDF;MASC;SG
upseeri	офицер	upseeri	офицер	N;NOM;SG	N;INDF;MASC;SG
upseeri	полицай	upseeri	полицай	N;NOM;SG	N;INDF;MASC;SG
bkt	бвп	bkt	бвп	N;NOM;SG	N;INDF;MASC;SG
julkaistaan	публикувани	julkaista	публикувам	V;IND;PRS;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
julkaistaan	публикуван	julkaista	публикувам	V;IND;PRS;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
julkaistaan	публикувана	julkaista	публикувам	V;IND;PRS;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
julkaistaan	публикувано	julkaista	публикувам	V;IND;PRS;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
uskonnollinen	религиозен	uskonnollinen	религиозен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
uskonnollinen	религиозна	uskonnollinen	религиозен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
junior	джуниър	junior	джуниър	N;NOM;SG	N;INDF;MASC;SG
näytelmäkirjailija	драматург	näytelmä#kirjailija	драматург	N;NOM;SG	N;INDF;MASC;SG
katu	улица	katu	улица	N;NOM;SG	N;INDF;FEM;SG
katu	стрийт	katu	стрийт	N;NOM;SG	N;INDF;MASC;SG
katu	улицата	katu	улица	N;NOM;SG	N;DEF;FEM;SG
risti	кръст	risti	кръст	N;NOM;SG	N;INDF;MASC;SG
risti	кръста	risti	кръст	N;NOM;SG	N;DEF;MASC;SG
kauppaa	търговия	kauppa	търговия	N;PRT;SG	N;INDF;FEM;SG
true	истина	true	истина	N;NOM;SG	N;INDF;FEM;SG
katosi	изчезнал	kadota	изчезна	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
katosi	изчезнала	kadota	изчезна	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
muotoja	форми	muoto	форма	N;PRT;PL	N;INDF;FEM;PL
aallon	вълната	aalto	вълна	N;GEN;SG	N;DEF;FEM;SG
aallon	вълна	aalto	вълна	N;GEN;SG	N;INDF;FEM;SG
museossa	музей	museo	музей	N;IN+ESS;SG	N;INDF;MASC;SG
jalat	крака	jalka	крак	N;NOM;PL	N;INDF;MASC;PL
jalat	краката	jalka	крак	N;NOM;PL	N;DEF;MASC;PL
jalat	крачета	jalka	краче	N;NOM;PL	N;INDF;NEUT;PL
jalat	крака	jalka	крак	N;NOM;PL	N;INDF;MASC;PL
jalat	краката	jalka	крак	N;NOM;PL	N;DEF;MASC;PL
jalat	крачета	jalka	краче	N;NOM;PL	N;INDF;NEUT;PL
mitali	медал	mitali	медал	N;NOM;SG	N;INDF;MASC;SG
luonto	естество	luonto	естество	N;NOM;SG	N;INDF;NEUT;SG
luonto	природа	luonto	природа	N;NOM;SG	N;INDF;FEM;SG
luonto	природата	luonto	природа	N;NOM;SG	N;DEF;FEM;SG
paransi	излекува	parantaa	излекувам	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
aluksia	корабите	alus	кораб	N;PRT;PL	N;DEF;MASC;PL
aluksia	кораби	alus	кораб	N;PRT;PL	N;INDF;MASC;PL
aluksia	съдове	alus	съд	N;PRT;PL	N;INDF;MASC;PL
aluksia	кораби	alus	кораб	N;PRT;PL	N;INDF;MASC;PL
valokuvaaja	фотографа	valokuvaaja	фотограф	N;NOM;SG	N;DEF;MASC;SG
valokuvaaja	фотограф	valokuvaaja	фотограф	N;NOM;SG	N;INDF;MASC;SG
velma	велма	velma	велма	N;NOM;SG	N;INDF;FEM;SG
oireita	симптоми	oire	симптом	N;PRT;PL	N;INDF;MASC;PL
oireita	симптомите	oire	симптом	N;PRT;PL	N;DEF;MASC;PL
lempinimi	прякор	lempi#nimi	прякор	N;NOM;SG	N;INDF;MASC;SG
laitteen	устройство	laite	устройство	N;GEN;SG	N;INDF;NEUT;SG
laitteen	устройството	laite	устройство	N;GEN;SG	N;DEF;NEUT;SG
edeltäjänsä	предшественик	edeltäjä	предшественик	N;GEN;SG	N;INDF;MASC;SG
tausta	фон	tausta	фон	N;NOM;SG	N;INDF;MASC;SG
tausta	контекст	tausta	контекст	N;NOM;SG	N;INDF;MASC;SG
kuljettajien	състезатели	kuljettaja	състезател	N;GEN;PL	N;INDF;MASC;PL
kuljettajien	шофьори	kuljettaja	шофьор	N;GEN;PL	N;INDF;MASC;PL
kuljettajien	водачите	kuljettaja	водач	N;GEN;PL	N;DEF;MASC;PL
kuljettajien	водачи	kuljettaja	водач	N;GEN;PL	N;INDF;MASC;PL
koomikko	комедиант	koomikko	комедиант	N;NOM;SG	N;INDF;MASC;SG
koomikko	комик	koomikko	комик	N;NOM;SG	N;INDF;MASC;SG
esiintyminen	извършване	esiintyminen	извършване	N;NOM;SG	N;INDF;NEUT;SG
esiintyminen	възникване	esiintyminen	възникване	N;NOM;SG	N;INDF;NEUT;SG
esiintyminen	настъпване	esiintyminen	настъпване	N;NOM;SG	N;INDF;NEUT;SG
hoito	третиране	hoito	третиране	N;NOM;SG	N;INDF;NEUT;SG
hoito	лечение	hoito	лечение	N;NOM;SG	N;INDF;NEUT;SG
hoito	обработка	hoito	обработка	N;NOM;SG	N;INDF;FEM;SG
tähdet	звездички	tähti	звездичка	N;NOM;PL	N;INDF;FEM;PL
tähdet	звездите	tähti	звезда	N;NOM;PL	N;DEF;FEM;PL
tähdet	звезди	tähti	звезда	N;NOM;PL	N;INDF;FEM;PL
eläimet	животни	eläin	животно	N;NOM;PL	N;INDF;NEUT;PL
eläimet	животните	eläin	животно	N;NOM;PL	N;DEF;NEUT;PL
eläimet	животни	eläin	животно	N;NOM;PL	N;INDF;NEUT;PL
apollo	аполон	apollo	аполон	N;NOM;SG	N;INDF;MASC;SG
apollo	аполо	apollo	аполо	N;NOM;SG	N;INDF;MASC;SG
teloitettiin	екзекутиран	teloittaa	екзекутирам	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
teloitettiin	изпълнено	teloittaa	изпълня-(се)	V;IND;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
teloitettiin	екзекутирани	teloittaa	екзекутирам	V;IND;PST;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
lupasi	обещал	luvata	обещая	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
tanssi	танц	tanssi	танц	N;NOM;SG	N;INDF;MASC;SG
tanssi	танцуване	tanssi	танцуване	N;NOM;SG	N;INDF;NEUT;SG
filip	филип	filip	филип	N;NOM;SG	N;INDF;MASC;SG
maalasi	нарисувал	maalata	нарисувам	V;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
määriä	количества	määrä	количество	N;PRT;PL	N;INDF;NEUT;PL
rinne	склон	rinne	склон	N;NOM;SG	N;INDF;MASC;SG
rinne	наклон	rinne	наклон	N;NOM;SG	N;INDF;MASC;SG
ominaisuus	особеност	ominaisuus	особеност	N;NOM;SG	N;INDF;FEM;SG
ominaisuus	характеристика	ominaisuus	характеристика	N;NOM;SG	N;INDF;FEM;SG
ominaisuus	характеристика	ominaisuus	характеристика	N;NOM;SG	N;INDF;FEM;SG
ominaisuus	имот	ominaisuus	имот	N;NOM;SG	N;INDF;MASC;SG
ominaisuus	собственост	ominaisuus	собственост	N;NOM;SG	N;INDF;FEM;SG
ominaisuus	имущество	ominaisuus	имущество	N;NOM;SG	N;INDF;NEUT;SG
ominaisuus	свойство	ominaisuus	свойство	N;NOM;SG	N;INDF;NEUT;SG
ominaisuus	черта	ominaisuus	черта	N;NOM;SG	N;DEF;FEM;SG
joensuu	йоенсуу	joen#suu	йоенсуу	N;NOM;SG	N;INDF;MASC;SG
voimaa	сила	voima	сила	N;PRT;SG	N;INDF;FEM;SG
voimaa	мощ	voima	мощ	N;PRT;SG	N;INDF;FEM;SG
voimaa	якост	voima	якост	N;PRT;SG	N;INDF;FEM;SG
syksyn	есента	syksy	есен	N;GEN;SG	N;DEF;FEM;SG
syksyn	есен	syksy	есен	N;GEN;SG	N;INDF;FEM;SG
kuninkaallinen	кралска	kuninkaallinen	кралски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kuninkaallinen	кралски	kuninkaallinen	кралски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
opettaa	преподава	opettaa	преподавам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
yksittäinen	необвързан	yksittäinen	необвързан	ADJ;NOM;SG	ADJ;INDF;MASC;SG
yksittäinen	единична	yksittäinen	единичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
yksittäinen	необвързана	yksittäinen	побвържа	ADJ;NOM;SG	ADJ;INDF;FEM;SG
yksittäinen	единичен	yksittäinen	единичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
yksittäinen	индивидуален	yksittäinen	индивидуален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
yksittäinen	индивидуална	yksittäinen	индивидуален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
elänyt	живял	elää	живея	V;NOM;SG;V.PTCP;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
mainitsee	споменава	mainita	споменавам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
raskas	тежка	raskas	тежък	ADJ;NOM;SG	ADJ;INDF;FEM;SG
raskas	тежък	raskas	тежък	ADJ;NOM;SG	ADJ;INDF;MASC;SG
henki	дух	henki	дух	N;NOM;SG	N;INDF;MASC;SG
belgialainen	белгийски	belgialainen	белгийски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
meksikossa	мексико	meksikko	мексико	N;IN+ESS;SG	N;INDF;NEUT;SG
yleisöä	аудитория	yleisö	аудитория	N;PRT;SG	N;INDF;FEM;SG
yleisöä	публика	yleisö	публика	N;PRT;SG	N;INDF;FEM;SG
yleisöä	тълпа	yleisö	тълпа	N;PRT;SG	N;INDF;FEM;SG
yleisöä	тълпата	yleisö	тълпа	N;PRT;SG	N;DEF;FEM;SG
mahdolliset	възможни	mahdollinen	възможен	ADJ;NOM;PL	ADJ;INDF;PL
perustaminen	създаване	perustaminen	създаване	N;NOM;SG	N;INDF;NEUT;SG
perustaminen	създаването	perustaminen	създаване	N;NOM;SG	N;DEF;NEUT;SG
perustaminen	учреждение	perustaminen	учреждение	N;NOM;SG	N;INDF;NEUT;SG
perustaminen	установяване	perustaminen	установяване	N;NOM;SG	N;INDF;NEUT;SG
mhz	mhz	mhz	mhz	N;NOM;SG	N;INDF;FEM;SG
sosialistinen	социалистическа	sosialistinen	социалистически	ADJ;NOM;SG	ADJ;INDF;FEM;SG
sinfonia	симфония	sinfonia	симфония	N;NOM;SG	N;INDF;FEM;SG
paikkoja	места	paikka	място	N;PRT;PL	N;INDF;NEUT;PL
hautausmaalle	гробището	hautaus#maka	гробище	N;AT+ALL;SG	N;DEF;NEUT;SG
hautausmaalle	гробище	hautaus#maka	гробище	N;AT+ALL;SG	N;INDF;NEUT;SG
uhkaa	заплашва	uhata	заплашвам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
uhkaa	заплашва	uhata	заплашвам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
käyttäjää	потребител	käyttäjä	потребител	N;PRT;SG	N;INDF;MASC;SG
käyttäjää	ползвател	käyttäjä	ползвател	N;PRT;SG	N;INDF;MASC;SG
hankkia	придобие	hankkia	придобие	V;SG;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
lentokenttä	летището	lento#kenttä	летище	N;NOM;SG	N;DEF;NEUT;SG
lentokenttä	летище	lento#kenttä	летище	N;NOM;SG	N;INDF;NEUT;SG
määrittää	уточнява	määrittää	уточнявам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kasveja	растения	kasvi	растение	N;PRT;PL	N;INDF;NEUT;PL
kasveja	заводи	kasvi	завод	N;PRT;PL	N;INDF;MASC;PL
kasveja	растенията	kasvi	растение	N;PRT;PL	N;DEF;NEUT;PL
kasveja	инсталации	kasvi	инсталация	N;PRT;PL	N;INDF;FEM;PL
leonard	ленард	leonard	ленард	N;NOM;SG	N;INDF;MASC;SG
leonard	леонард	leonard	леонард	N;NOM;SG	N;INDF;MASC;SG
leonard	ленърд	leonard	ленърд	N;NOM;SG	N;INDF;MASC;SG
vieläkin	още	vieläkin	още	ADV	ADV
selitys	обяснение	selitys	обяснение	N;NOM;SG	N;INDF;NEUT;SG
merkit	знаци	merkki	знак	N;NOM;PL	N;INDF;MASC;PL
merkit	герои	merkki	герой	N;NOM;PL	N;INDF;MASC;PL
merkit	символи	merkki	символя	N;NOM;PL	N;INDF;MASC;PL
merkit	значки	merkki	значка	N;NOM;PL	N;INDF;FEM;PL
merkit	табели	merkki	табел	N;NOM;PL	N;INDF;MASC;PL
merkit	признаци	merkki	признак	N;NOM;PL	N;INDF;MASC;PL
