まで	bis	まで	bis	ADP	ADP
確率	wahrscheinlichkeiten	確率	wahrscheinlichkeiten	N	N;NOM;FEM;PL
確率	wahrscheinlichkeiten	確率	wahrscheinlichkeiten	N	N;NOM;FEM;PL
病気	erkrankung	病気	erkrankung	N	N;NOM;FEM;SG
病気	erkrankungen	病気	erkrankung	N	N;NOM;FEM;PL
病気	erkrankung	病気	erkrankung	N	N;NOM;FEM;SG
病気	kranke	病気	krank	N	N;NOM;FEM;PL
病気	erkrankung	病気	erkrankung	N	N;NOM;FEM;SG
病気	krankenversicherung	病気	krankenversicherung	N	N;NOM;FEM;SG
再現	wiedergegeben	再現	wiedergeben	V	V;V.PTCP
再現	abgedruckt	再現	abdrucken	V	V;V.PTCP
再現	reproduziert	再現	reproduziert	V	V;V.PTCP
栽培	wachsenden	栽培	wachsend	V	V;PL;FIN
栽培	wächst	栽培	wachsen	V	V;IND;SG;3;PRS;FIN
栽培	wachsen	栽培	wachsen	V	V;NFIN
栽培	angebaut	栽培	anbauen	V	V;V.PTCP
栽培	gezüchtet	栽培	züchten	V	V;V.PTCP
不定期	unbestimmte	不定期	unbestimmt	ADJ	ADJ
不定期	unbestimmt	不定期	unbestimmt	ADJ	ADJ
不定期	unregelmäßig	不定期	unregelmäßig	ADJ	ADJ
不定期	unregelmäßigen	不定期	unregelmäßig	ADJ	ADJ
不定期	unregelmäßige	不定期	unregelmäßig	ADJ	ADJ;NOM;FEM;PL
隠し	versteckte	隠す	verstecken	V	V;IND;SG;3;PST;FIN
隠し	ausgeblendet	隠す	ausblenden	V	V;V.PTCP
手術	operationen	手術	operation	V	V;NFIN
手術	operationen	手術	operation	V	V;NFIN
援助	beihilfen	援助	beihilfen	V	V;NFIN
官僚	bürokraten	官僚	bürokraten	N	N;PL
官僚	bürokraten	官僚	bürokraten	N	N;PL
格闘	kampf	格闘	kampfen	N	N;SG
費用	aufwand	費用	aufwinden	N	N
ソース	soße	ソース	soß	N	N;SG
フレーム	rahmens	フレーム	rahmens	N	N;NOM;PL
解析	analysen	解析	analyse	V	V;NFIN
解析	analysen	解析	analyse	V	V;NFIN
青い	blaue	青い	blau	ADJ	ADJ;NOM;FEM;PL
青い	blau	青い	blau	ADJ	ADJ
青い	blauen	青い	blau	ADJ	ADJ
表紙	abdeckung	表紙	abdeckung	N	N;NOM;SG
ゾーン	zonen	ゾーン	zon	N	N;NOM;PL
ゾーン	zonen	ゾーン	zon	N	N;NOM;PL
鉱山	bergwerk	鉱山	bergwerk	N	N;NOM;NEUT;SG
激しい	heftigen	激しい	heftig	ADJ	ADJ;PL
激しい	heftige	激しい	heftig	ADJ	ADJ;NOM;FEM;PL
激しい	heftig	激しい	heftig	ADJ	ADJ
激しい	intensive	激しい	intensiv	ADJ	ADJ;NOM;FEM;PL
激しい	intensiver	激しい	intensiv	ADJ	ADJ
激しい	intensiv	激しい	intensiv	ADJ	ADJ
激しい	heftig	激しい	heftig	ADJ	ADJ
激しい	intensiven	激しい	intensiv	ADJ	ADJ
収集	abholen	収集	abholen	V	V;NFIN
収集	sammeln	収集	sammeln	V	V;NFIN
収集	einsammeln	収集	einsammeln	V	V;NFIN
郊外	vororten	郊外	vororten	N	N;PL
修理	reparaturen	修理	reparatur	V	V;NFIN
修理	reparieren	修理	reparieren	V	V;NFIN
修理	reparaturen	修理	reparatur	V	V;NFIN
修理	reparaturarbeiten	修理	reparaturarbeit	V	V;NFIN
降格	degradiert	降格	degradieren	V	V;V.PTCP
会計	buchführung	会計	buchführung	N	N;NOM;FEM;SG
会計	buchführung	会計	buchführung	N	N;NOM;FEM;SG
オレンジ	birnen	オレンジ	birnen	N	N;NOM;PL
派生	abgeleiteten	派生	abgeleitet	V	V;IND;PL;3;PST;FIN
派生	abgeleitet	派生	ableiten	V	V;V.PTCP
無視	ignorieren	無視	ignorieren	V	V;NFIN
無視	ignoriert	無視	ignorieren	V	V;V.PTCP
無視	ignoriere	無視	ignorieren	V	V;IND;SG;FIN
無視	ignorierte	無視	ignorieren	V	V;IND;SG;3;PST;FIN
無視	ignoriert	無視	ignorieren	V	V;V.PTCP
ウイルス	viren	ウイルス	viren	N	N;NOM;PL
ウイルス	viren	ウイルス	viren	N	N;NOM;PL
歌う	singt	歌う	singen	V	V;IND;SG;3;PRS;FIN
歌う	singen	歌う	singen	V	V;NFIN
歌う	singe	歌う	singen	V	V;IND;SG;3;PRS;FIN
歌う	gesungen	歌う	singen	V	V;V.PTCP
歌う	singt	歌う	singen	V	V;IND;SG;3;PRS;FIN
歌う	singen	歌う	singen	V	V;NFIN
原子	atomen	原子	atom	N	N;PL
同上	dito	同上	dito		
スマート	schlau	スマート	schlau	ADJ	ADJ
スマート	clever	スマート	clever	ADJ	ADJ
スマート	intelligent	スマート	intelligent	ADJ	ADJ
スマート	klug	スマート	klug	ADJ	ADJ
推測	raten	推測	raten	V	V;NFIN
推測	erraten	推測	erraten	V	V;V.PTCP
推測	raten	推測	raten	V	V;NFIN
推測	erraten	推測	erraten	V	V;V.PTCP
配備	einsetzen	配備	einsetzen	V	V;NFIN
サウンドトラック	filmmusik	サウンドトラック	filmmusik	N	N
課題	herausforderungen	課題	herausforderung	N	N;NOM;FEM;PL
出席	besucherzahlen	出席	besucherzahlen	V	V;NFIN
例外	ausnahmeregelungen	例外	ausnahmeregelung	N	N;NOM;FEM;PL
コンセプト	konzeption	コンセプト	konzeption	N	N;SG
コンセプト	konzept	コンセプト	konzept	N	N;NOM;NEUT;SG
コンセプト	begriff	コンセプト	begreifen	N	N;MASC;SG
コンセプト	konzept	コンセプト	konzept	N	N;NOM;NEUT;SG
コンセプト	konzepte	コンセプト	konzepn	N	N;NOM;PL
出会い	verabredungen	出会う	verabredungen	V	V;NFIN
出会い	ausgehen	出会う	ausgehen	V	V;NFIN
出会い	begegnungen	出会う	begegnungen	V	V;NFIN
出会い	begegnen	出会う	begegnen	V	V;NFIN
抗議	protest	抗議	protest	N	N
抗議	proteste	抗議	prot	N	N;NOM;FEM;PL
抗議	einspruch	抗議	einspruch	N	N
ワイン	weines	ワイン	wein	N	N;NOM;NEUT;SG
ワイン	weines	ワイン	wein	N	N;NOM;NEUT;SG
講演	vorlesungen	講演	vorlesungen	V	V;NFIN
ラリー	kundgebung	ラリー	kundgebung	N	N;SG
夜間	nacht	夜間	nacht	N	N
応用	angewandt	応用	anwenden	V	V;V.PTCP
応用	angewendet	応用	anwenden	V	V;V.PTCP
応用	beantragte	応用	beantragen	V	V;IND;SG;3;PST;FIN
タグ	tag	タグ	tagen	N	N;NOM;MASC;SG
タグ	markierungen	タグ	markierung	N	N;NOM;FEM;PL
直線	linie	直線	linie	N	N
直線	strecke	直線	strecken	N	N;SG
権力	leistung	権力	leistung	N	N;NOM;FEM;SG
権力	stromversorgung	権力	stromversorgung	N	N;NOM;FEM;SG
ダウンロード	runterladen	ダウンロード	runterladen	V	V;NFIN
ダウンロード	herunterladen	ダウンロード	herunterladen	V	V;V.PTCP
ダウンロード	heruntergeladen	ダウンロード	herunterladen	V	V;V.PTCP
ダウンロード	runterladen	ダウンロード	runterladen	V	V;NFIN
ダウンロード	herunterladen	ダウンロード	herunterladen	V	V;V.PTCP
ダウンロード	herunterladen	ダウンロード	herunterladen	V	V;V.PTCP
共有	geteilt	共有	teilen	V	V;V.PTCP
共有	teilte	共有	teilen	V	V;IND;SG;3;PST;FIN
共有	teilen	共有	teilen	V	V;NFIN
共有	teilen	共有	teilen	V	V;NFIN
季節	saison	季節	saison	N	N;NOM;FEM;SG
季節	spielzeit	季節	spielzeit	N	N;NOM;SG
季節	saison	季節	saison	N	N;NOM;FEM;SG
季節	staffeln	季節	staffeln	N	N;NOM;FEM;PL
ウェア	ware	ウェア	sein	N	N;NOM;SG
ダメージ	schäden	ダメージ	Schaden	N	N;NOM;MASC;PL
ダメージ	schäden	ダメージ	Schaden	N	N;NOM;MASC;PL
ギア	ausrüstung	ギア	ausrüstung	N	N;NOM;FEM;SG
衛生	hygiene	衛生	hygiene	N	N;NOM;SG
請求	rechnungen	請求	rechnungen	V	V;NFIN
請求	anfordern	請求	anfordern	V	V;NFIN
請求	anfragen	請求	anfragen	V	V;NFIN
ドキュメンタリー	dokumentation	ドキュメンタリー	dokumentation	N	N;NOM;FEM;SG
ドキュメンタリー	dokumentationen	ドキュメンタリー	dokumentationen	N	N;NOM;FEM;PL
総裁	präsidentschaft	総裁	präsidentschaft	N	N;NOM;FEM;SG
証言	ausgesagt	証言	aussagen	V	V;V.PTCP
証言	bezeugen	証言	bezeugen	V	V;NFIN
証言	aussagen	証言	aussagen	V	V;NFIN
証言	zeugenaussagen	証言	zeugenaussagen	V	V;NFIN
証言	aussagen	証言	aussagen	V	V;NFIN
子孫	nachkomme	子孫	nachkommen	N	N;SG
子孫	nachkomme	子孫	nachkommen	N	N;SG
コミュニケーション	mitteilung	コミュニケーション	mitteilung	N	N;FEM;SG
義務	zölle	義務	zöllen	N	N;NOM
短縮	gekürzt	短縮	kürzen	V	V;V.PTCP
短縮	kürzen	短縮	kürzen	V	V;NFIN
短縮	verkürzen	短縮	verkürzen	V	V;NFIN
移民	migranten	移民	migrant	N	N;PL
移民	immigranten	移民	immigrant	N	N;PL
移民	immigranten	移民	immigrant	N	N;PL
一日	tage	一日	tagen	N	N;NOM;MASC;PL
一日	tag	一日	tagen	N	N;NOM;MASC;SG
一日	tages	一日	tagen	N	N;NOM;MASC;SG
電化	elektrifizierung	電化	Elektrifizierung	N	N;NOM;FEM;SG
電化	elektrifizierung	電化	Elektrifizierung	N	N;NOM;FEM;SG
船舶	gefäß	船舶	gefäß	N	N;NOM;NEUT;SG
船舶	schiffe	船舶	schiff	N	N;NOM;NEUT;PL
船舶	schiffe	船舶	schiff	N	N;NOM;NEUT;PL
キャッチ	fangen	キャッチ	fangen	V	V;NFIN
証拠	nachweise	証拠	nachweise	N	N;NOM;FEM;SG
証拠	nachweis	証拠	nachweis	N	N
証拠	beweise	証拠	Beweis	N	N;NOM;PL
証拠	hinweise	証拠	hinweisen	N	N;NOM;FEM;PL
証拠	nachweise	証拠	nachweise	N	N;NOM;FEM;SG
証拠	nachweis	証拠	nachweis	N	N
証拠	beweise	証拠	Beweis	N	N;NOM;PL
イースト	ost	イースト	ost	N	N;NOM;NEUT
数値	anzahl	数値	anzahl	N	N;SG
数値	zahl	数値	zahl	N	N;NOM;FEM;SG
数値	nummern	数値	nummern	N	N
訴え	gerichtsverfahren	訴える	gerichtsverfahren	V	V;NFIN
山脈	gebirge	山脈	gebirge	N	N
カフェ	café	カフェ	café	N	N;NOM;MASC;SG
カフェ	café	カフェ	café	N	N;NOM;MASC;SG
降伏	verzicht	降伏	verzichen	V	V;IND;SG;3;FIN
降伏	ergeben	降伏	ergeben	V	V;V.PTCP
プラン	plan	プラン	plan	N	N
プラン	pläne	プラン	pläne	N	N;NOM;MASC;PL
差別	diskriminierung	差別	diskriminierung	N	N;NOM;FEM;SG
差別	diskriminierungen	差別	diskriminierungen	N	N;NOM;FEM;PL
トラブル	schwierigkeiten	トラブル	schwierigkeit	N	N;NOM;FEM;PL
トラブル	problem	トラブル	probel	N	N;NOM;SG
トラブル	schwierigkeiten	トラブル	schwierigkeit	N	N;NOM;FEM;PL
火山	vulkans	火山	vulkans	N	N;NOM;MASC;SG
比例	verhältnismäßigkeit	比例	verhältnismäßigkeit	N	N;NOM;FEM;SG
チェック	überprüfen	チェック	überprüfen	V	V;NFIN
チェック	prüfen	チェック	prüfen	V	V;NFIN
ヒト	mensch	ヒト	mensch	N	N;SG
ヒト	menschen	ヒト	menschen	N	N;NOM;PL
ヒト	mensch	ヒト	mensch	N	N;SG
ヒト	menschen	ヒト	menschen	N	N;NOM;PL
実装	implementieren	実装	implementieren	V	V;NFIN
実装	implementiert	実装	implementieren	V	V;V.PTCP
探検	erkunden	探検	erkinden	V	V;NFIN
探検	erforschen	探検	erforschen	V	V;NFIN
探検	entdecken	探検	entdecken	V	V;NFIN
探検	erkunden	探検	erkinden	V	V;NFIN
探検	erforschen	探検	erforschen	V	V;NFIN
探検	entdecke	探検	entdecken	V	V;IND;SG;3;PRS;FIN
探検	erforschen	探検	erforschen	V	V;NFIN
探検	expeditionen	探検	expedition	V	V;NFIN
少数	minderheiten	少数	minderheit	N	N;NOM;PL
アプリ	anwendung	アプリ	anwendung	N	N;NOM;FEM;SG
アプリ	applikationen	アプリ	applikationen	N	N;NOM;FEM;PL
アプリ	anwendungen	アプリ	anwendung	N	N;NOM;FEM;PL
運命	bestimmung	運命	bestimmung	N	N;NOM;FEM;SG
概要	übersicht	概要	übersichen	N	N;FEM;SG
概要	übersicht	概要	übersichen	N	N;FEM;SG
訴訟	gerichtsverfahren	訴訟	gerichtsverfahren	V	V;NFIN
訴訟	gerichtsverfahren	訴訟	gerichtsverfahren	V	V;NFIN
訴訟	klagen	訴訟	klagen	V	V;NFIN
訴訟	gerichtsverfahren	訴訟	gerichtsverfahren	V	V;NFIN
初演	uraufführung	初演	uraufführung	N	N;NOM;FEM;SG
初演	premieren	初演	premieren	N	N;NOM;PL
紛争	rechtsstreitigkeiten	紛争	rechtsstreitigkeit	N	N;NOM;FEM;PL
紛争	streitigkeiten	紛争	streitigkeit	N	N;NOM;FEM;PL
ジャーナリスト	journalisten	ジャーナリスト	journalist	N	N
ジャーナリスト	journalisten	ジャーナリスト	journalist	N	N
美しい	wunderschön	美しい	wunderschön	ADJ	ADJ
美しい	schöner	美しい	schön	ADJ	ADJ
美しい	schönste	美しい	schön	ADJ	ADJ;NOM;FEM;SG
美しい	schöne	美しい	schön	ADJ	ADJ;NOM;FEM;PL
美しい	schön	美しい	schön	ADJ	ADJ
一本	ippon	一本	ippon		
フェリー	fähre	フェリー	fahren	N	N
フェリー	fähre	フェリー	fahren	N	N
地形	gelände	地形	gelände	N	N;NOM;NEUT;SG
広報	öffentlichkeitsarbeit	広報	öffentlichkeitsarbeit	N	N;NOM;FEM;SG
功績	ergebnisse	功績	ergebnis	N	N;NOM;NEUT;PL
功績	erfolge	功績	erfolge	N	N;NOM;FEM;PL
功績	verwirklichung	功績	verwirklichung	N	N;NOM;FEM;SG
功績	leistung	功績	leistung	N	N;NOM;FEM;SG
特性	charakteristiken	特性	charakteristiken	N	N;NOM;FEM;PL
財務	finanzierungen	財務	finanzierung	N	N;NOM;FEM;PL
財務	finanzierung	財務	finanzierung	N	N;NOM;FEM;SG
変形	entstellt	変形	entstellen	V	V;V.PTCP
変形	deformiert	変形	deformieren	V	V;V.PTCP
変形	verwandeln	変形	verwandeln	V	V;NFIN
変形	wandeln	変形	wandeln	V	V;NFIN
変形	umwandeln	変形	umwandeln	V	V;NFIN
パネル	verkleidung	パネル	verkleidung	N	N;NOM;FEM;SG
キャップ	kappe	キャップ	kappen	N	N;SG
キャップ	mütze	キャップ	mützen	N	N;NOM;SG
正しい	zutreffend	正しい	zutreffend	ADJ	ADJ
正しい	korrekt	正しい	korrekt	ADJ	ADJ
通貨	währungen	通貨	währung	N	N;NOM;PL
通貨	währung	通貨	währung	N	N;NOM;SG
通貨	währungen	通貨	währung	N	N;NOM;PL
通貨	währung	通貨	währung	N	N;NOM;SG
庭園	gartens	庭園	gartens	N	N;NOM;NEUT;SG
庭園	gartens	庭園	gartens	N	N;NOM;NEUT;SG
庭園	parkanlagen	庭園	parkanlagen	N	N;NOM;FEM;PL
クエスト	suche	クエスト	suchen	N	N;NOM;FEM;SG
クエスト	missionen	クエスト	missionen	N	N;NOM;FEM;PL
圧縮	komprimieren	圧縮	komprimieren	V	V;NFIN
月間	monaten	月間	Monat	N	N;DAT;MASC;PL
観察	beobachtungen	観察	beobachtung	V	V;NFIN
肖像	porträt	肖像	porträt	N	N;SG
役員	beamte	役員	beamt	N	N;NOM;FEM;PL
役員	polizisten	役員	polizist	N	N;PL
役員	offizier	役員	offizier	N	N;NOM;MASC;SG
勉強	studieren	勉強	studieren	V	V;NFIN
式典	trauung	式典	trauung	N	N;NOM;FEM;SG
ストーン	steine	ストーン	stein	N	N
受信	empfangen	受信	empfangen	V	V;V.PTCP
受信	erhält	受信	erhalten	V	V;IND;SG;3;PRS;FIN
受信	eingegangen	受信	eingehen	V	V;V.PTCP
受信	empfangen	受信	empfangen	V	V;V.PTCP
受信	erhielt	受信	erhalten	V	V;IND;SG;3;PST;FIN
受信	empfangen	受信	empfangen	V	V;V.PTCP
事務局	geschäftsstelle	事務局	geschäftsstelle	N	N;NOM;FEM;SG
事務局	amt	事務局	amt	N	N;NOM;NEUT;SG
事務局	geschäftsstelle	事務局	geschäftsstelle	N	N;NOM;FEM;SG
ムービー	kino	ムービー	kino	N	N;NOM;NEUT;SG
オプション	optionen	オプション	option	N	N;NOM;FEM;PL
業績	ergebnisse	業績	ergebnis	N	N;NOM;NEUT;PL
業績	erfolge	業績	erfolge	N	N;NOM;FEM;PL
依存	abhängen	依存	abhängen	V	V;NFIN
依存	abhängigkeiten	依存	abhängigkeit	V	V;NFIN
依存	abhängigkeit	依存	abhängigkeit	V	V;SG;FIN
依存	abhängigkeiten	依存	abhängigkeit	V	V;NFIN
アプリケーション	anwendung	アプリケーション	anwendung	N	N;NOM;FEM;SG
アプリケーション	antragstellung	アプリケーション	antragstellung	N	N;NOM;FEM;SG
アプリケーション	applikationen	アプリケーション	applikationen	N	N;NOM;FEM;PL
アプリケーション	anwendungen	アプリケーション	anwendung	N	N;NOM;FEM;PL
広い	breitere	広い	breit	ADJ	ADJ;NOM;FEM;PL
広い	breiter	広い	breit	ADJ	ADJ
広い	breiten	広い	breit	ADJ	ADJ;SG
広い	breiter	広い	breit	ADJ	ADJ
広い	breit	広い	breit	ADJ	ADJ
打ち上げ	starten	打ち上げる	start	V	V;NFIN
決める	entscheidet	決める	entscheiden	V	V;IND;SG;3;PRS;FIN
決める	beschließt	決める	beschließen	V	V;IND;SG;3;PRS;FIN
決める	beschließen	決める	beschließen	V	V;NFIN
決める	entscheiden	決める	entscheiden	V	V;NFIN
決める	entscheide	決める	entscheiden	V	V;IND;SG;3;PRS;FIN
撤去	entfernen	撤去	entfernen	V	V;NFIN
省略	ausgelassen	省略	auslassen	V	V;V.PTCP
省略	weggelassen	省略	weglassen	V	V;V.PTCP
省略	entfällt	省略	entfallen	V	V;IND;SG;3;PRS;FIN
省略	auslassen	省略	auslassen	V	V;NFIN
省略	weglassen	省略	weglassen	V	V;NFIN
省略	unterlassen	省略	unterlassen	V	V;V.PTCP
犠牲	opfern	犠牲	opfern	V	V;NFIN
犠牲	opfert	犠牲	opfern	V	V;IND;SG;3;PRS;FIN
犠牲	geopfert	犠牲	pferen	V	V;V.PTCP
パフォーマンス	leistung	パフォーマンス	leistung	N	N;NOM;FEM;SG
ファイト	kampf	ファイト	kampfen	N	N;SG
おそらく	wohl	おそらく	wohl	ADV	ADV
ショット	schüsse	ショット	schüß	N	N;NOM;FEM;PL
黄色	gelbes	黄色	gelb	N	N;NOM;NEUT;SG
黄色	gelbe	黄色	gelb	N	N;NOM;FEM;PL
兵隊	soldaten	兵隊	soldat	N	N;PL
入場	aufnahmebedingungen	入場	aufnahmebedingung	V	V
入場	eintritt	入場	eintreten	V	V;IND;SG;3;PRS;FIN
生きる	leben	生きる	leben	V	V;NFIN
生きる	wohnen	生きる	wohnen	V	V;NFIN
生きる	lebe	生きる	leben	V	V;IND;SG;3;PRS;FIN
応募	beantragen	応募	beantragen	V	V;NFIN
応募	anwenden	応募	anwenden	V	V;NFIN
応募	bewerben	応募	bewerben	V	V;NFIN
応募	gelten	応募	gelten	V	V;NFIN
リスク	gefährdung	リスク	gefährdung	N	N;FEM;SG
割合	%	割合	%	N	N;NOM;NEUT;PL
プリンセス	prinzessin	プリンセス	prinzessin	N	N;NOM;FEM;SG
プリンセス	prinzessinnen	プリンセス	prinzessinnen	N	N;NOM;FEM;PL
プリンセス	prinzessinnen	プリンセス	prinzessinnen	N	N;NOM;FEM;PL
むしろ	vielmehr	むしろ	vielmehr	ADV	ADV
むしろ	eher	むしろ	eher	ADV	ADV
軍隊	armeen	軍隊	armeen	N	N;NOM;PL
軍隊	armee	軍隊	arme	N	N;NOM;FEM;SG
軍隊	armee	軍隊	arme	N	N;NOM;FEM;SG
無効	nichtig	無効	nichtig	ADJ	ADJ
無効	ungültig	無効	ungültig	ADJ	ADJ
無効	ungültige	無効	ungültig	ADJ	ADJ;NOM;FEM;PL
無効	ungültiger	無効	ungültig	ADJ	ADJ
無効	ungültig	無効	ungültig	ADJ	ADJ
行事	veranstaltungen	行事	veranstaltung	N	N;NOM;FEM;PL
行事	anlässe	行事	anlassen	N	N;NOM;FEM;PL
提唱	befürwortet	提唱	befürworten	V	V;IND;SG;3;PRS;FIN
競争	wettkampf	競争	wettkampf	N	N
ビジョン	visionen	ビジョン	vision	N	N;NOM;PL
ビジョン	sicht	ビジョン	sechen	N	N;SG
ビジョン	sehvermögen	ビジョン	sehvermögen	N	N;NOM
疾患	erkrankung	疾患	erkrankung	N	N;NOM;FEM;SG
疾患	erkrankungen	疾患	erkrankung	N	N;NOM;FEM;PL
疾患	erkrankungen	疾患	erkrankung	N	N;NOM;FEM;PL
パーツ	ersatzteile	パーツ	ersatzteil	N	N;NOM;FEM;SG
ローン	kredite	ローン	kredit	N	N;NOM;FEM;PL
ローン	kredite	ローン	kredit	N	N;NOM;FEM;PL
損傷	schaden	損傷	schaden	V	V;NFIN
トレーニング	ausbildung	トレーニング	ausbildung	N	N;FEM;SG
トレーニング	schulungen	トレーニング	schulung	N	N;NOM;FEM;PL
トレーニング	schulung	トレーニング	schulung	N	N;NOM;FEM;SG
トレーニング	fortbildung	トレーニング	fortbildung	N	N;NOM;FEM;SG
レンタル	autovermietung	レンタル	autovermietung	N	N;NOM;MASC;SG
厳しい	schwer	厳しい	schwer	ADJ	ADJ
厳しい	hart	厳しい	hart	ADJ	ADJ
厳しい	schwierig	厳しい	schwierig	ADJ	ADJ
厳しい	harte	厳しい	hart	ADJ	ADJ;NOM;FEM;PL
厳しい	harten	厳しい	hart	ADJ	ADJ
厳しい	hart	厳しい	hart	ADJ	ADJ
厳しい	rauen	厳しい	rauen	ADJ	ADJ
厳しい	harte	厳しい	hart	ADJ	ADJ;NOM;FEM;PL
コマンド	befehl	コマンド	befehl	N	N;ACC;MASC;SG
コマンド	befehl	コマンド	befehl	N	N;ACC;MASC;SG
コマンド	kommando	コマンド	kommando	N	N;NOM;NEUT;SG
照明	beleuchtung	照明	beleuchtung	N	N;SG
照明	belichtung	照明	belichtung	N	N;SG
照明	beleuchtung	照明	beleuchtung	N	N;SG
照明	belichtung	照明	belichtung	N	N;SG
暴力	gewalttätigkeiten	暴力	gewalttätigkeiten	N	N;NOM;FEM;PL
ペット	tiere	ペット	tier	N	N;NOM;NEUT;PL
エンド	ende	エンド	ende	N	N;ACC;NEUT;SG
独特	einmalig	独特	einmalig	ADJ	ADJ
独特	einmalige	独特	einmalig	ADJ	ADJ;NOM;FEM;PL
独特	einzigartige	独特	einzigartig	ADJ	ADJ;NOM;FEM;PL
独特	einzigartig	独特	einzigartig	ADJ	ADJ
独特	einzigartigen	独特	einzigartig	ADJ	ADJ
住所	adresse	住所	adresse	N	N;NOM;FEM;SG
住所	ansprache	住所	ansprechen	N	N;NOM;FEM;SG
亡命	übergelaufen	亡命	überlaufen	V	V;V.PTCP
認める	gestehe	認める	gestehen	V	V;IND;SG;3;PRS;FIN
認める	zugeben	認める	zugeben	V	V;NFIN
認める	gestehen	認める	gestehen	V	V;NFIN
認める	eingestehen	認める	eingestehen	V	V;NFIN
不適切	unpassend	不適切	unpassend	ADJ	ADJ
不適切	unangemessen	不適切	unangemessen	ADJ	ADJ
不適切	unangebracht	不適切	unangebracht	ADJ	ADJ
不適切	ungeeignet	不適切	ungeeignet	ADJ	ADJ
不適切	unangemessene	不適切	unangemessen	ADJ	ADJ;NOM;FEM;PL
不適切	missbräuchliche	不適切	mißbräuchlich	ADJ	ADJ;NOM;FEM;PL
不適切	beleidigend	不適切	beleidigend	ADJ	ADJ
不適切	missbräuchlich	不適切	missbräuchlich	ADJ	ADJ
チェーン	kette	チェーン	kett	N	N;NOM;FEM;SG
飛行機	flugzeuge	飛行機	flugzeug	N	N;NOM;NEUT;PL
キロメートル	km	キロメートル	km	N	N;NOM;MASC;PL
キロメートル	km	キロメートル	km	N	N;NOM;MASC;PL
宮殿	paläste	宮殿	paläste	N	N;NOM;PL
キス	küssen	キス	küssen	V	V;NFIN
キス	geküsst	キス	küssen	V	V;V.PTCP
キス	küssen	キス	küssen	V	V;NFIN
キス	küssen	キス	küssen	V	V;NFIN
急速	dringlich	急速	dringlich	ADJ	ADJ
急速	dringlichkeit	急速	dringlichkeit	ADJ	ADJ
ロマン	roman	ロマン	roman	N	N;NOM;MASC;SG
衣装	kostüme	衣装	kostüm	N	N;NOM;FEM;PL
衣装	kostüme	衣装	kostüm	N	N;NOM;FEM;PL
衣装	outfit	衣装	outfit	N	N;SG
努力	anstrengungen	努力	anstrengung	V	V;NFIN
努力	bemühungen	努力	bemühungen	V	V;NFIN
努力	anstrengungen	努力	anstrengung	V	V;NFIN
努力	bemühungen	努力	bemühungen	V	V;NFIN
再会	vereint	再会	vereinen	V	V;IND;SG;3;FIN
再会	zusammengeführt	再会	zusammenführen	V	V;V.PTCP
再会	wiedersehen	再会	wiedersehen	V	V;NFIN
スパイ	spione	スパイ	spiene	N	N;NOM;PL
スパイ	spione	スパイ	spiene	N	N;NOM;PL
女	mädchen	女	mädchen	N	N;NOM;FEM;PL
回路	schaltungen	回路	schaltung	N	N;NOM;FEM;PL
向き	orientierung	向き	orientierung	N	N;NOM;FEM;SG
コメディ	komödie	コメディ	komödie	N	N;NOM;SG
救助	retten	救助	retten	V	V;NFIN
チェンジ	veränderung	チェンジ	veränderung	N	N;NOM;FEM;SG
チェンジ	änderung	チェンジ	änderung	N	N;NOM;FEM;SG
働く	arbeiten	働く	arbeiten	V	V;NFIN
アドレス	adresse	アドレス	adresse	N	N;NOM;FEM;SG
アドレス	ansprache	アドレス	ansprechen	N	N;NOM;FEM;SG
売り上げ	verkäufe	売り上げ	verkaufen	N	N;NOM
売り上げ	verkauf	売り上げ	verkaufen	N	N
売り上げ	umsatz	売り上げ	umsatz	N	N;NOM;MASC;SG
売り上げ	umsätze	売り上げ	umsätzen	N	N;NOM;PL
森林	wald	森林	wald	N	N;NOM;MASC;SG
森林	wald	森林	wald	N	N;NOM;MASC;SG
症状	symptome	症状	symptom	N	N;SG
マンション	wohnanlage	マンション	wohnanlage	N	N;NOM;FEM;SG
告白	beichten	告白	beichen	V	V;NFIN
告白	bekenntnis	告白	bekenntnis	V	V
出店	hinhalten	出店	hinhalten	V	V;NFIN
不能	unmöglichkeit	不能	unmöglichkeit	ADJ	ADJ
不能	unmöglich	不能	unmöglich	ADJ	ADJ
出土	ausgegraben	出土	ausgegraben	V	V;V.PTCP
パーティー	vertragsparteien	パーティー	vertragspartei	N	N;NOM;FEM;PL
パーティー	parteien	パーティー	partei	N	N;NOM;FEM;PL
マップ	stadtplan	マップ	stadtplan	N	N
マップ	stadtplan	マップ	stadtplan	N	N
ギャラリー	galerien	ギャラリー	galerien	N	N;NOM;PL
ギャラリー	galerie	ギャラリー	galerie	N	N;NOM;FEM;SG
ギャラリー	galerien	ギャラリー	galerien	N	N;NOM;PL
動員	mobilisiert	動員	mobilisieren	V	V;V.PTCP
動員	mobilisieren	動員	mobilisieren	V	V;NFIN
繁殖	züchten	繁殖	zücht	V	V;NFIN
十二	zwölf	十二	zwölf	NUM	NUM
結論	schlussfolgerungen	結論	schlussfolgerung	N	N;NOM;FEM;PL
結論	schlußfolgerungen	結論	schlußfolgerung	N	N;NOM;FEM;PL
結論	fazit	結論	fazit	N	N;NOM;NEUT;SG
