emosi	emozione	emosi	emozione	N;SG	N;FEM;SG
artistik	artistico	artistik	artistico	ADJ;SG	ADJ;MASC;SG
artistik	artistica	artistik	artistico	ADJ;SG	ADJ;FEM;SG
pemusik	musicista	penmusik	musicista	N;SG	N;SG
diputuskan	deciso	diputuskan	decidere	V;SG;PASS	V;MASC;SG;PST;V.PTCP
diputuskan	decise	diputuskan	decidere	V;SG;PASS	V;IND;SG;3;PST;FIN
kejam	spietata	kejam	spietare	ADJ;SG	ADJ;FEM;SG
kejam	spietato	kejam	spietare	ADJ;SG	ADJ;MASC;SG
kejam	crudele	kejam	crudele	ADJ;SG	ADJ;SG
menanyakan	chiedendo	mentanyakan	chiedere	V;SG;ACT	V;V.MSDR
mantra	mantra	mantra	mantra	N	N;MASC
mantra	incantesimo	mantra	incantesimo	N	N;MASC;SG
mantra	incantesimo	mantra	incantesimo	N	N;MASC;SG
berbakat	dotato	berbakat	dotato	V;SG;ACT	V;MASC;SG;PST;V.PTCP
berbakat	dotata	berbakat	dotare	V;SG;ACT	V;FEM;SG;PST;V.PTCP
logistik	logistica	logistik	logistica	N	N;FEM;SG
logistik	logistica	logistik	logistica	N	N;FEM;SG
kegelapan	dark	kegelapan	dark	N;SG	N
kegelapan	buio	kegelapan	buio	N;SG	N;MASC;SG
kegelapan	oscurità	kegelapan	oscurità	N;SG	N;FEM
kegelapan	buio	kegelapan	buio	N;SG	N;MASC;SG
kegelapan	oscurità	kegelapan	oscurità	N;SG	N;FEM
reporter	reporter	reporter	reporter	N;SG	N;MASC
reporter	cronista	reporter	cronista	N;SG	N;SG
reporter	giornalista	reporter	giornalista	N;SG	N;SG
reporter	reporter	reporter	reporter	N;SG	N;MASC
pengunduran	rassegnazione	penunduran	rassegnazione	N;SG	N;FEM;SG
parit	fossato	parit	fossato	N;SG	N;MASC;SG
parit	fosso	parit	fosso	N;SG	N;MASC;SG
parit	trincea	parit	trincere	N;SG	N;FEM;SG
parit	trincea	parit	trincere	N;SG	N;FEM;SG
parit	fossato	parit	fossato	N;SG	N;MASC;SG
registrasi	registrazione	registrasi	registrazione	N	N;FEM;SG
registrasi	iscrizioni	registrasi	iscrizione	N	N;FEM;PL
registrasi	iscrizione	registrasi	iscrizione	N	N;FEM;SG
debat	dibattito	debat	dibattito	N;SG	N;MASC;SG
debat	discussione	debat	discussione	N;SG	N;FEM;SG
motogp	motogp	motogp	motogp	N;SG	N;MASC;SG
menabrak	collassando	mentabrak	collassare	V;SG;ACT	V;V.MSDR
kemiripan	somiglianza	kemiripan	somiglianza	N;SG	N;FEM;SG
kemiripan	sosia	kemiripan	sosia	N;SG	N;SG
kemiripan	similitudine	kemiripan	similitudine	N;SG	N;FEM;SG
kemiripan	somiglianza	kemiripan	somiglianza	N;SG	N;FEM;SG
kemiripan	affinità	kemiripan	affinità	N;SG	N;FEM
pemancar	trasmettitore	penpancar	trasmettitore	N;SG	N;MASC;SG
teolog	teologo	teolog	teologo	N;SG	N;MASC;SG
opsi	opzione	opsi	opzione	N;SG	N;FEM;SG
altar	altare	altar	altare	N;SG	N;MASC;SG
kemiri	pecan	kemiri	pecan	N;SG	N;FEM;SG
dimodifikasi	modificata	dimodifikasi	modificare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dimodifikasi	modificato	dimodifikasi	modificare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
diperkuat	rafforzato	diperkuat	rafforzare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
diperkuat	rafforzata	diperkuat	rafforzare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
diperkuat	amplificato	diperkuat	amplificato	V;SG;PASS	V;MASC;SG;PST;V.PTCP
diperkuat	rinforzato	diperkuat	rinforzare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
diperkuat	rinforzata	diperkuat	rinforzare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
isteri	moglie	isteri	moglie	N;SG	N;FEM;SG
wacana	discorso	wacana	discorso	N;SG	N;MASC;SG
benediktus	benedict	benediktus	benedict	N	N;MASC
benediktus	benedetto	benediktus	benedetto	N	N;MASC;SG
inisiatif	iniziativa	inisiatif	iniziativa	N;SG	N;FEM;SG
terusan	canal	terusan	canal	N;SG	N;MASC;SG
terusan	canale	terusan	canale	N;SG	N;MASC;SG
umpan	feed	umpan	feed	N;SG	N
umpan	mangime	umpan	mangima	N;SG	N;MASC;SG
tengkorak	cranio	tengkorak	cranio	N;SG	N;MASC;SG
tengkorak	cranio	tengkorak	cranio	N;SG	N;MASC;SG
tengkorak	teschio	tengkorak	teschio	N;SG	N;MASC;SG
kemasan	confezione	kemasan	confezione	N;SG	N;FEM;SG
kemasan	imballaggio	kemasan	imballaggio	N;SG	N;MASC;SG
kemasan	packaging	kemasan	packaging	N;SG	N;MASC
kemasan	confezionamento	kemasan	confezionamento	N;SG	N;MASC;SG
kemasan	imballaggio	kemasan	imballaggio	N;SG	N;MASC;SG
hayati	biodiversità	hayati	biodiversità	N;SG	N;FEM
selebriti	celebrità	selebriti	celebrità	N	N;FEM
selebriti	celebrità	selebriti	celebrità	N	N;FEM
bidadari	angelo	bidadari	angelo	N;SG	N;MASC;SG
bidadari	angel	bidadari	angel	N;SG	N;MASC;SG
perhiasan	bigiotteria	perhiasan	bigiotteria	N;SG	N;FEM;SG
perhiasan	gioielleria	perhiasan	gioielleria	N;SG	N;FEM;SG
perhiasan	bigiotteria	perhiasan	bigiotteria	N;SG	N;FEM;SG
perhiasan	gioielleria	perhiasan	gioielleria	N;SG	N;FEM;SG
dikurangi	ridotta	dikurangi	ridurre	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dikurangi	ridotto	dikurangi	ridurre	V;SG;PASS	V;MASC;SG;PST;V.PTCP
dikurangi	dedotto	dikurangi	dedotto	V;SG;PASS	V;MASC;SG;PST;V.PTCP
kehakiman	magistratura	kehakiman	magistratura	N;SG	N;FEM;SG
topografi	topografia	topografi	topografia	N	N;FEM;SG
memancing	pescare	menpancing	pescare	V;SG;ACT	V;NFIN
perspektif	prospettiva	perspektif	prospettiva	N;SG	N;FEM;SG
pementasan	allestimento	penpentasan	allestimento	N;SG	N;MASC;SG
progresif	progressiva	progresif	progressivo	ADJ;SG	ADJ;FEM;SG
progresif	progressivo	progresif	progressivo	ADJ;SG	ADJ;MASC;SG
perkusi	percussioni	perkusi	percussione	N	N;FEM;PL
perkusi	percussione	perkusi	percussione	N	N;FEM;SG
penata	stylist	pentata	stylist	N;SG	N
penata	stilista	pentata	stilista	N;SG	N;SG
penanaman	coltivazione	pentanaman	coltivazione	N;SG	N;FEM;SG
dibayar	pagato	dibayar	pagare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
dibayar	pagata	dibayar	pagato	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dinamika	dinamiche	dinamika	dinamica	N	N;FEM;PL
terungkap	svelato	terungkap	svelare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
terungkap	rivelato	terungkap	rivelare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
terungkap	rivelata	terungkap	rivelare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
ronde	round	ronde	round	N	N;MASC
bak	bak	bak	bak	N;SG	N;MASC;SG
borussia	borussia	borussia	borussia	N	N;MASC;SG
mengindikasikan	indica	menindikasikan	indicare	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengindikasikan	indicare	menindikasikan	indicare	V;SG;ACT	V;NFIN
berkomentar	commentare	berkomentar	commentare	V;SG;ACT	V;NFIN
berkomentar	commentando	berkomentar	commentare	V;SG;ACT	V;V.MSDR
berkomentar	commentato	berkomentar	commentare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
menyertakan	compreso	menyertakan	comprendere	V	V;MASC;SG;PST;V.PTCP
menyertakan	inclusi	menyertakan	includere	V	V;MASC;PL;PST;V.PTCP
menyertakan	incluso	menyertakan	includere	V	V;MASC;SG;PST;V.PTCP
menyertakan	inclusa	menyertakan	includere	V	V;FEM;SG;PST;V.PTCP
menyertakan	includere	menyertakan	includere	V	V;NFIN
menyertakan	comprende	menyertakan	comprendere	V	V;IND;SG;3;PRS;FIN
menyertakan	include	menyertakan	includere	V	V;IND;SG;3;PRS;FIN
wajar	ragionevole	wajar	ragionevole	ADJ;SG	ADJ;SG
akademis	accademico	akademis	accademico	ADJ;SG	ADJ;MASC;SG
akademis	accademica	akademis	accademico	ADJ;SG	ADJ;FEM;SG
peralihan	transizione	peralihan	transizione	N;SG	N;FEM;SG
pengeluaran	spesa	penkeluaran	spesa	N;SG	N;FEM;SG
pengeluaran	spesa	penkeluaran	spesa	N;SG	N;FEM;SG
pengeluaran	spesa	penkeluaran	spesa	N;SG	N;FEM;SG
ubah	modificare	ubah	modificare	V;SG;ACT	V;NFIN
ubah	cambiare	ubah	cambiare	V;SG;ACT	V;NFIN
ubah	cambia	ubah	cambiare	V;SG;ACT	V;IND;SG;3;PRS;FIN
dominasi	dominazione	dominasi	dominazione	N;SG	N;FEM;SG
dominasi	dominazione	dominasi	dominazione	N;SG	N;FEM;SG
pemanasan	riscaldamento	penpanasan	riscaldamento	N;SG	N;MASC;SG
kontributor	contribuente	kontributor	contribuente	N;SG	N;SG
kontributor	collaboratore	kontributor	collaboratore	N;SG	N;MASC;SG
dieksekusi	eseguito	dieksekusi	eseguire	V;SG;PASS	V;MASC;SG;PST;V.PTCP
dieksekusi	giustiziato	dieksekusi	giustiziare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
dieksekusi	eseguita	dieksekusi	eseguire	V;SG;PASS	V;FEM;SG;PST;V.PTCP
kawat	wire	kawat	wire	N;SG	N
kawat	filo	kawat	filo	N;SG	N;MASC;SG
rongga	cavità	rongga	cavità	N;SG	N;FEM
rongga	carie	rongga	caria	N;SG	N;FEM;SG
rongga	cavità	rongga	cavità	N;SG	N;FEM
rongga	carie	rongga	caria	N;SG	N;FEM;SG
persepsi	percezione	persepsi	percezione	N;SG	N;FEM;SG
persepsi	percezione	persepsi	percezione	N;SG	N;FEM;SG
disepakati	concordato	disepakati	concordare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
disepakati	convenuto	disepakati	convenire	V;SG;PASS	V;MASC;SG;PST;V.PTCP
kaset	cassetta	kaset	cassetta	N	N;FEM;SG
kaset	cassette	kaset	cassetta	N	N;FEM;PL
kaset	cassette	kaset	cassetta	N	N;FEM;PL
kaset	nastri	kaset	nastro	N	N;MASC;PL
biarawan	monk	biarawan	monk	N	N;MASC
biarawan	monaco	biarawan	monaco	N	N;MASC;SG
biarawan	monaci	biarawan	monace	N	N;MASC;PL
dipecat	licenziata	dipecat	licenziare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dipecat	licenziato	dipecat	licenziare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
celana	pantalone	celana	pantalone	N;SG	N;MASC;SG
celana	pantalone	celana	pantalone	N;SG	N;MASC;SG
memulihkan	ripristina	menpulihkan	ripristino	V;SG;ACT	V;IMP;SG;2;PRS;FIN
memulihkan	restaurata	menpulihkan	restaurare	V;SG;ACT	V;FEM;SG;PST;V.PTCP
memulihkan	ripristinato	menpulihkan	ripristinare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
memulihkan	ripristinata	menpulihkan	ripristinare	V;SG;ACT	V;FEM;SG;PST;V.PTCP
memulihkan	restaurato	menpulihkan	restaurare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
memulihkan	recupera	menpulihkan	recuperare	V;SG;ACT	V;IND;SG;2;PRS;FIN
memulihkan	recuperare	menpulihkan	recuperare	V;SG;ACT	V;NFIN
pemindahan	transfert	penpindahan	transfert	N;SG	N;MASC
pemindahan	spostamento	penpindahan	spostamento	N;SG	N;MASC;SG
bing	bing	bing	bing	N	N
bubuk	polvere	bubuk	polvere	N;SG	N;FEM;SG
pembacaan	lettura	penbacaan	lettura	N;SG	N;FEM;SG
keperawatan	allattamento	keperawatan	allattamento	N;SG	N;MASC;SG
itunes	itunes	itunes	itunes	N;SG	N;MASC
jurnalistik	giornalismo	jurnalistik	giornalismo	N;SG	N;MASC;SG
kelinci	lepre	kelinci	lepre	N	N;FEM;SG
kelinci	hare	kelinci	aare	N	N
kelinci	conigli	kelinci	coniglio	N	N;MASC;PL
kelinci	coniglietta	kelinci	coniglietto	N	N;FEM;SG
kelinci	coniglietto	kelinci	coniglietto	N	N;MASC;SG
kelinci	bunny	kelinci	bunny	N	N;MASC
kelinci	coniglio	kelinci	coniglio	N	N;MASC;SG
kelinci	conigli	kelinci	coniglio	N	N;MASC;PL
kelinci	coniglietto	kelinci	coniglietto	N	N;MASC;SG
nasionalisme	nazionalismo	nasionalisme	nazionalismo	N;SG	N;MASC;SG
implementasi	implementazione	implementasi	implementazione	N;SG	N;FEM;SG
implementasi	attuazione	implementasi	attuazione	N;SG	N;FEM;SG
penempatan	collocamento	pentempatan	collocamento	N;SG	N;MASC;SG
penempatan	posizionamento	pentempatan	posizionamento	N;SG	N;MASC;SG
disambut	salutato	disambut	salutato	V;SG;PASS	V;MASC;SG;PST;V.PTCP
peresmian	inaugurazione	peresmian	inaugurazione	N;SG	N;FEM;SG
peresmian	insediamento	peresmian	insediamento	N;SG	N;MASC;SG
diketuai	presieduto	diketuai	presiedere	V;SG;PASS	V;MASC;SG;PST;V.PTCP
terpencil	appartato	terpencil	appartare	ADJ;SG	ADJ;MASC;SG
katak	rospo	katak	rospo	N;SG	N;MASC;SG
katak	rana	katak	rana	N;SG	N;FEM;SG
katak	ranocchio	katak	ranocchio	N;SG	N;MASC;SG
menghukum	punendo	menhukum	punere	V;SG;ACT	V;V.MSDR
menghukum	punire	menhukum	punire	V;SG;ACT	V;NFIN
menghukum	punire	menhukum	punire	V;SG;ACT	V;NFIN
imigrasi	immigrazione	imigrasi	immigrazione	N;SG	N;FEM;SG
drastis	drastica	drastis	drastico	ADJ;SG	ADJ;FEM;SG
drastis	drastico	drastis	drastico	ADJ;SG	ADJ;MASC;SG
prototipe	prototipo	prototipe	prototipo	N;SG	N;MASC;SG
subyek	soggetti	subyek	soggetto	N	N;MASC;PL
subyek	materie	subyek	materia	N	N;FEM;PL
subyek	oggetto	subyek	oggetto	N	N;MASC;SG
sukarela	volontariato	sukarela	volontariato	N;SG	N;MASC;SG
sukarela	volontario	sukarela	volontario	N;SG	N;MASC;SG
sukarela	volontariato	sukarela	volontariato	N;SG	N;MASC;SG
kolektif	collettivo	kolektif	collettivo	ADJ	ADJ;MASC;SG
kolektif	collettiva	kolektif	collettivo	ADJ	ADJ;FEM;SG
dynamo	dinamo	dynamo	dinare	N;SG	N;MASC;SG
meniru	imitare	mentiru	imitare	V;SG;ACT	V;NFIN
meniru	imita	mentiru	imitare	V;SG;ACT	V;IND;SG;3;PRS;FIN
meniru	impersonare	mentiru	impersonare	V;SG;ACT	V;NFIN
ester	ester	ester	ester	N	N;FEM;SG
ester	esther	ester	esthero	N	N;FEM;SG
ester	ester	ester	ester	N	N;FEM;SG
nyonya	signora	nyonya	signore	N	N;FEM;SG
nyonya	amante	nyonya	amante	N	N;SG
nyonya	mistress	nyonya	mistress	N	N;FEM
nyonya	padrona	nyonya	padrona	N	N;FEM;SG
nyonya	dama	nyonya	dama	N	N;FEM;SG
nyonya	lady	nyonya	lady	N	N;FEM
nyonya	signora	nyonya	signore	N	N;FEM;SG
oksida	ossido	oksida	ossido	N;SG	N;MASC;SG
hobi	hobby	hobi	hobby	N;SG	N;MASC
hobi	hobby	hobi	hobby	N;SG	N;MASC
rotasi	rotazione	rotasi	rotazione	N	N;FEM;SG
jamaika	jamaica	jamaika	jamaica	N;SG	N;FEM;SG
balasan	risposta	balasan	risposta	N;SG;ACT	N;FEM;SG
undian	lotteria	undian	lotteria	N;SG	N;FEM;SG
undian	sorteggio	undian	sorteggio	N;SG	N;MASC;SG
penguasaan	possessione	penkuasaan	possessione	N;SG	N;FEM;SG
penguasaan	possesso	penkuasaan	possesso	N;SG	N;MASC;SG
penguasaan	maestria	penkuasaan	maestria	N;SG	N;FEM;SG
autobots	autobot	autobots	autobot	N;SG	N;MASC
gantung	hang	gantung	hang	N;SG	N;MASC
gantung	impiccagione	gantung	impiccagione	N;SG	N;FEM;SG
prioritas	priorità	prioritas	priorità	N;SG	N;FEM
prioritas	priorità	prioritas	priorità	N;SG	N;FEM
dihilangkan	omessa	dihilangkan	omettere	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dihilangkan	omesso	dihilangkan	omesso	V;SG;PASS	V;MASC;SG;PST;V.PTCP
dihilangkan	eliminata	dihilangkan	eliminare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dihilangkan	eliminato	dihilangkan	eliminare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
penerjemah	traduttore	penterjemah	traduttore	N;SG	N;MASC;SG
penerjemah	interprete	penterjemah	interprete	N;SG	N;SG
mahabharata	mahabharata	mahabharata	mahabharata	N	N;MASC
performa	performance	performa	performance	N;SG	N;FEM
performa	prestazione	performa	prestazione	N;SG	N;FEM;SG
persentase	percentuale	persentase	percentuale	N;SG	N;FEM;SG
persentase	percentuale	persentase	percentuale	N;SG	N;FEM;SG
menimpa	sovrascrivere	mentimpa	sovrascrivere	V;SG;ACT	V;NFIN
strip	strisce	strip	striscia	N	N;FEM;PL
strip	strip	strip	strip	N	N
strip	striscia	strip	striscia	N	N;FEM;SG
strip	spogliarello	strip	spogliarello	N	N;MASC;SG
marx	marx	marx	marx	N	N;MASC;SG
champion	campione	champion	campione	N	N;MASC;SG
champion	campionessa	champion	campione	N	N;FEM;SG
champion	champion	champion	champion	N	N;MASC;SG
menggali	riesumare	mengali	riesumare	V;SG;ACT	V;NFIN
menggali	scavare	mengali	scavare	V;SG;ACT	V;NFIN
menggali	scava	mengali	scavare	V;SG;ACT	V;IMP;SG;3;PRS;FIN
menggali	scavare	mengali	scavare	V;SG;ACT	V;NFIN
elektronika	electronic	elektronika	electronic	N	N
neutron	neutroni	neutron	neutrone	N	N;MASC;PL
neutron	neutroni	neutron	neutrone	N	N;MASC;PL
sengketa	contenzioso	sengketa	contenzioso	N;SG	N;MASC;SG
sengketa	vertenza	sengketa	vertenza	N;SG	N;FEM;SG
sengketa	controversia	sengketa	controversia	N;SG	N;FEM;SG
sengketa	contestazione	sengketa	contestazione	N;SG	N;FEM;SG
pengasingan	esilio	penasingan	esilio	N;SG	N;MASC;SG
separuh	mezza	separuh	mezzo	ADJ;SG	ADJ;FEM;SG
ekstra	extra	ekstra	extra	N;SG	N
ekstra	extra	ekstra	extra	N;SG	N
teras	terrazza	teras	terrazza	N;SG	N;FEM;SG
teras	terrazzo	teras	terrazzo	N;SG	N;MASC;SG
teras	patio	teras	patio	N;SG	N;MASC;SG
acuan	riferimento	acuan	riferimento	N;SG	N;MASC;SG
acuan	benchmark	acuan	benchmark	N;SG	N;MASC
rekomendasi	raccomandazione	rekomendasi	raccomandazione	N;SG	N;FEM;SG
kisaran	intervallo	kisaran	intervallo	N;SG	N;MASC;SG
kisaran	range	kisaran	rangere	N;SG	N;MASC
bernomor	numerato	bernomor	numerare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
imbang	cravatta	imbang	cravatta	N;SG	N;FEM;SG
imbang	tie	imbang	tia	N;SG	N;MASC
imbang	pareggio	imbang	pareggio	N;SG	N;MASC;SG
imbang	sorteggio	imbang	sorteggio	N;SG	N;MASC;SG
pembatasan	limitazione	penbatasan	limitazione	N;SG	N;FEM;SG
pembatasan	restrizione	penbatasan	restrizione	N;SG	N;FEM;SG
pembatasan	limitazione	penbatasan	limitazione	N;SG	N;FEM;SG
tangkai	gambo	tangkai	gambo	N;SG	N;MASC;SG
perorangan	individuo	perorangan	individuo	N;SG	N;MASC;SG
nubuat	profezie	nubuat	profezia	N	N;FEM;PL
nubuat	profezie	nubuat	profezia	N	N;FEM;PL
nubuat	profezia	nubuat	profezia	N	N;FEM;SG
soto	soto	soto	soto	N	N;MASC;SG
penanda	marcatore	pentanda	marcatore	N;SG	N;MASC;SG
penanda	marker	pentanda	marker	N;SG	N;MASC
penanda	pennarello	pentanda	pennarello	N;SG	N;MASC;SG
periodik	periodici	periodik	periodico	N	N;MASC;PL
menyembunyikan	nascondersi	mensembunyikan	nasconderse	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyembunyikan	nascondere	mensembunyikan	nascondere	V;SG;ACT	V;NFIN
menyembunyikan	nascondi	mensembunyikan	nascondere	V;SG;ACT	V;IND;SG;2;PRS;FIN
menyembunyikan	nasconde	mensembunyikan	nascondere	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyembunyikan	nascondersi	mensembunyikan	nasconderse	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyembunyikan	nascondere	mensembunyikan	nascondere	V;SG;ACT	V;NFIN
menyembunyikan	nascondendo	mensembunyikan	nascondere	V;SG;ACT	V;V.MSDR
dongeng	racconto	dongeng	racconto	N;SG	N;MASC;SG
dongeng	tales	dongeng	tales	N;SG	N;MASC
dongeng	favola	dongeng	favola	N;SG	N;FEM;SG
dongeng	fiaba	dongeng	fiabare	N;SG	N;FEM;SG
aroma	aroma	aroma	aroma	N;SG	N;MASC;SG
aroma	profumo	aroma	profumo	N;SG	N;MASC;SG
amino	amminoacidi	amino	amminoacido	N	N;MASC;PL
amino	aminoacidi	amino	aminoacido	N	N;MASC;PL
amino	ammino	amino	ammino	N	N;MASC;SG
penggantian	sostituzione	pengantian	sostituzione	N;SG	N;FEM;SG
penggantian	sostituzione	pengantian	sostituzione	N;SG	N;FEM;SG
penggantian	ricambio	pengantian	ricambio	N;SG	N;MASC;SG
penggantian	sostituto	pengantian	sostituto	N;SG	N;MASC;SG
menguji	prova	menkuji	provare	V;SG;ACT	V;IND;SG;3;PRS;FIN
suite	suite	suite	suite	N	N;FEM
suite	suite	suite	suite	N	N;FEM
suite	suites	suite	suites	N	N;MASC
penggalian	scavo	pengalian	scavo	N;SG	N;MASC;SG
reputasi	reputazione	reputasi	reputazione	N;SG	N;FEM;SG
mengenali	riconosci	menkenali	riconoscere	V;SG;ACT	V;IMP;SG;2;PRS;FIN
mengenali	riconoscere	menkenali	riconoscere	V;SG;ACT	V;NFIN
mengenali	riconoscere	menkenali	riconoscere	V;SG;ACT	V;NFIN
mengenali	riconoscendo	menkenali	riconoscere	V;SG;ACT	V;V.MSDR
mengenali	riconosci	menkenali	riconoscere	V;SG;ACT	V;IMP;SG;2;PRS;FIN
mengenali	riconoscere	menkenali	riconoscere	V;SG;ACT	V;NFIN
mengenali	riconosciuto	menkenali	riconoscere	V;SG;ACT	V;MASC;SG;PST;V.PTCP
mengenali	riconosciuta	menkenali	riconoscere	V;SG;ACT	V;FEM;SG;PST;V.PTCP
wawasan	insight	wawasan	insight	N;SG	N
wawasan	insights	wawasan	insights	N;SG	N
keunikan	unicità	keunikan	unicità	N;SG	N;FEM
asumsi	supposizione	asumsi	supposizione	N;SG	N;FEM;SG
asumsi	ipotesi	asumsi	ipotesi	N;SG	N;FEM
kiper	portiere	kiper	portiere	N;SG	N;MASC;SG
kiper	portiere	kiper	portiere	N;SG	N;MASC;SG
lancar	liscia	lancar	lisciare	ADJ;SG	ADJ;FEM;SG
lancar	liscio	lancar	liscio	ADJ;SG	ADJ;MASC;SG
bengkel	workshop	bengkel	workshop	N;SG	N;MASC
bengkel	officina	bengkel	officina	N;SG	N;FEM;SG
penawaran	deal	pentawaran	deale	N;SG	N;MASC
penawaran	offerta	pentawaran	offerta	N;SG	N;FEM;SG
pengalihan	reindirizzamento	penalihan	reindirizzamento	N;SG	N;MASC;SG
pengalihan	diversivo	penalihan	diversivo	N;SG	N;MASC;SG
pengalihan	diversione	penalihan	diversione	N;SG	N;FEM;SG
pengalihan	deviazione	penalihan	deviazione	N;SG	N;FEM;SG
pengalihan	distrazione	penalihan	distrazione	N;SG	N;FEM;SG
kalsium	calcio	kalsium	calcio	N	N;MASC;SG
teror	terrore	teror	terrore	N;SG	N;MASC;SG
obligasi	bond	obligasi	bond	N;SG	N
obligasi	obbligazione	obligasi	obbligazione	N;SG	N;FEM;SG
obligasi	legame	obligasi	legame	N;SG	N;MASC;SG
waralaba	franchigia	waralaba	franchigia	N;SG	N;FEM;SG
waralaba	franchising	waralaba	franchising	N;SG	N;MASC
waralaba	franchising	waralaba	franchising	N;SG	N;MASC
waralaba	franchising	waralaba	franchising	N;SG	N;MASC
tingkah	capriccio	tingkah	capriccio	N;SG	N;MASC;SG
tingkah	comportamento	tingkah	comportamento	N;SG	N;MASC;SG
ketahanan	resistenza	ketahanan	resistenza	N;SG	N;FEM;SG
ketahanan	resilienza	ketahanan	resilienza	N;SG	N;FEM;SG
ketahanan	resistenza	ketahanan	resistenza	N;SG	N;FEM;SG
beku	frozen	beku	frozen	N;SG	N
beku	surgelato	beku	surgelare	N;SG	N;MASC;SG
beku	glassa	beku	glassare	N;SG	N;FEM;SG
beku	frost	beku	frost	N;SG	N
beku	gelo	beku	gelo	N;SG	N;MASC;SG
desktop	scrivania	desktop	scrivania	N;SG	N;FEM;SG
desktop	desktop	desktop	desktop	N;SG	N;MASC
metabolisme	metabolismo	metabolisme	metabolismo	N;SG	N;MASC;SG
mediawiki	mediawiki	mediawiki	mediawikio	N	N;MASC
surel	mail	surel	mail	N	N
surel	posta	surel	posta	N	N;FEM;SG
surel	email	surel	email	N	N
surel	email	surel	email	N	N
diakhiri	terminata	diakhiri	terminare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
diakhiri	terminato	diakhiri	terminare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
tren	trend	tren	trend	N;SG	N;MASC
tren	tendenza	tren	tendenza	N;SG	N;FEM;SG
tren	trend	tren	trend	N;SG	N;MASC
perusak	distruttore	penrusak	distruttore	N;SG	N;MASC;SG
aluminium	alluminio	aluminium	alluminio	N;SG	N;MASC;SG
aluminium	alluminio	aluminium	alluminio	N;SG	N;MASC;SG
ranah	domini	ranah	domini	N	N;MASC;PL
ranah	domini	ranah	domini	N	N;MASC;PL
ranah	dominio	ranah	dominio	N	N;MASC;SG
natrium	sodio	natrium	sodio	N	N;MASC;SG
terakreditasi	accreditato	terakreditasi	accreditare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
terakreditasi	accreditata	terakreditasi	accreditare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
banteng	toro	banteng	toro	N;SG	N;MASC;SG
banteng	bull	banteng	bull	N;SG	N;MASC
turbin	turbina	turbin	turbina	N;SG	N;FEM;SG
kabin	capanne	kabin	capanne	N	N;FEM;PL
kabin	cabine	kabin	cabina	N	N;FEM;PL
kabin	baita	kabin	baita	N	N;FEM;SG
kabin	cabina	kabin	cabina	N	N;FEM;SG
shogun	shogun	shogun	shogun	N	N;MASC
gencatan	armistizio	gencatan	armistizio	N;SG	N;MASC;SG
gencatan	tregua	gencatan	tregua	N;SG	N;FEM;SG
terkandung	contenuta	terkandung	contenuto	V;SG;PASS	V;FEM;SG;PST;V.PTCP
hyundai	hyundai	hyundai	hyundai	N	N
daur	ciclo	daur	ciclo	N;SG	N;MASC;SG
komputasi	informatica	komputasi	informatica	N;SG	N;FEM;SG
piramida	piramide	piramida	piramide	N	N;FEM;SG
piramida	piramidi	piramida	piramide	N	N;FEM;PL
semut	ant	semut	ant	N;SG	N;SG
semut	formica	semut	formica	N;SG	N;FEM;SG
bertenaga	alimentato	bertenaga	alimentare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
percetakan	stampa	percetakan	stampa	N;SG	N;FEM;SG
percetakan	stampante	percetakan	stampante	N;SG	N;FEM;SG
denominasi	denominazione	denominasi	denominazione	N;SG	N;FEM;SG
motivasi	motivazione	motivasi	motivazione	N;SG	N;FEM;SG
kas	contante	kas	contante	N;SG	N;MASC;SG
