oli	hatte	olema	haben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kasutatavad	verwendbar	kasutatav	verwendbar	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ
kasutatavad	geeignet	kasutatav	geeignet	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ
kasutatavad	brauchbar	kasutatav	brauchbar	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ
laia	breiten	lai	breit	ADJ;NOM;SG	ADJ;SG
laia	breiter	lai	breit	ADJ;NOM;SG	ADJ
laia	breite	lai	breit	ADJ;NOM;SG	ADJ;NOM;FEM;SG
laia	breit	lai	breit	ADJ;NOM;SG	ADJ
laia	breiten	lai	breit	ADJ;NOM;SG	ADJ;SG
laia	breiter	lai	breit	ADJ;NOM;SG	ADJ
laia	breit	lai	breit	ADJ;NOM;SG	ADJ
peakorter	sitz	pea_korter	sitz	N;NOM;SG	N;NOM;MASC;SG
peakorter	sitz	pea_korter	sitz	N;NOM;SG	N;NOM;MASC;SG
organiseeritud	organisiert	organiseeritud	organisieren	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
organiseeritud	organisiert	organiseeritud	organisieren	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
sundis	zwang	sundima	zwingen	V;IND;SG;3;PST;FIN;ACT	V;SG;FIN
sundis	gezwungen	sundima	zwingen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
sundis	erzwungen	sundima	erzwingen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mäed	gebirge	mägi	gebirge	N;NOM;PL	N
autonoomne	autonomer	autonoomne	autonomer	ADJ;NOM;SG	ADJ
autonoomne	autonom	autonoomne	autonom	ADJ;NOM;SG	ADJ
autonoomne	autonomen	autonoomne	autonom	ADJ;NOM;SG	ADJ
akadeemilise	akademiker	akadeemiline	akademik	ADJ;GEN;SG	ADJ
akadeemilise	akademischer	akadeemiline	akademisch	ADJ;GEN;SG	ADJ
põhiline	grundlegendes	põhiline	grundlegend	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
juhtimine	geschäftsführung	juhtimine	geschäftsführung	N;NOM;SG	N;NOM;FEM;SG
juhtimine	unternehmensführung	juhtimine	unternehmensführung	N;NOM;SG	N;NOM;FEM;SG
juhtimine	regierungsführung	juhtimine	regierungsführung	N;NOM;SG	N;NOM;FEM;SG
juhtimine	unternehmensführung	juhtimine	unternehmensführung	N;NOM;SG	N;NOM;FEM;SG
tegelik	tatsächlich	tegelik	tatsächlich	ADJ;NOM;SG	ADJ
tegelik	tatsächlicher	tegelik	tatsächlich	ADJ;NOM;SG	ADJ
tegelik	tatsächlichen	tegelik	tatsächlich	ADJ;NOM;SG	ADJ
ettevõtted	unternehmen	ette_võte	unternehmen	N;NOM;PL	N;NOM;NEUT;PL
ettevõtted	betriebe	ette_võte	betreiben	N;NOM;PL	N;NOM;MASC;PL
ettevõtted	unternehmen	ette_võte	unternehmen	N;NOM;PL	N;NOM;NEUT;PL
ettevõtted	unternehmen	ette_võte	unternehmen	N;NOM;PL	N;NOM;NEUT;PL
ettevõtted	konzerne	ette_võte	konzern	N;NOM;PL	N;NOM;PL
puhas	klar	puhas	klar	ADJ;NOM;SG	ADJ
puhas	deutlich	puhas	deutlich	ADJ;NOM;SG	ADJ
puhas	reine	puhas	rein	ADJ;NOM;SG	ADJ;NOM
puhas	rein	puhas	rein	ADJ;NOM;SG	ADJ
puhas	sauber	puhas	sauber	ADJ;NOM;SG	ADJ
poliitilised	politischen	poliitiline	politisch	ADJ;NOM;PL	ADJ;NOM;MASC;PL
poliitilised	politisch	poliitiline	politisch	ADJ;NOM;PL	ADJ
poliitilised	politischer	poliitiline	politisch	ADJ;NOM;PL	ADJ
poliitilised	politische	poliitiline	politisch	ADJ;NOM;PL	ADJ;NOM;FEM;PL
ületas	übertraf	ületama	übertreffen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ületas	übertroffen	ületama	übertreffen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ületas	überschritten	ületama	überschreiten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
jutt	erzählung	jutt	erzählung	N;NOM;SG	N;FEM;SG
jutt	vortrag	jutt	vortragen	N;NOM;SG	N;SG
jutt	gespräch	jutt	gespräch	N;NOM;SG	N;NOM;NEUT;SG
pakkuda	bieten	pakkuma	bieten	V;NFIN	V;NFIN
pakkuda	biete	pakkuma	bieten	V;NFIN	V;SG;FIN
pakkuda	anbieten	pakkuma	anbieten	V;NFIN	V;NFIN
saabunud	eingetroffen	saabuma	eintreffen	V;PST;V.PTCP;ACT	V;V.PTCP
saabunud	angekommen	saabuma	ankommen	V;PST;V.PTCP;ACT	V;V.PTCP
silmad	augen	silm	augen	N;NOM;PL	N;NOM;NEUT;PL
kuidagi	irgendwie	kuidagi	irgendwie	ADV	ADV
õhk	luft	õhk	lüfen	N;NOM;SG	N;NOM;FEM;SG
aastased	jährliche	aastane	jährlich	ADJ;NOM;PL	ADJ;NOM;FEM;PL
aastased	jährlich	aastane	jährlich	ADJ;NOM;PL	ADJ
aastased	jährlichen	aastane	jährlich	ADJ;NOM;PL	ADJ
revolutsioon	revolution	revolutsioon	revolution	N;NOM;SG	N;NOM;FEM;SG
pakutud	angeboten	pakkuma	anbieten	V;PST;V.PTCP;PASS	V;V.PTCP
pakutud	vorgeschlagen	pakkuma	vorschlagen	V;PST;V.PTCP;PASS	V;V.PTCP
põhiseadus	verfassung	põhi_seadus	verfassung	N;NOM;SG	N;NOM;FEM;SG
ained	stoffe	aine	stoffen	N;NOM;PL	N;NOM;PL
lihtsam	leichter	lihtsam	leicht	ADJ;NOM;CMPR;SG	ADJ
lihtsam	einfacher	lihtsam	einfach	ADJ;NOM;CMPR;SG	ADJ
lihtsam	einfacheren	lihtsam	einfach	ADJ;NOM;CMPR;SG	ADJ
lihtsam	einfacher	lihtsam	einfach	ADJ;NOM;CMPR;SG	ADJ
piirkonnad	ortsteile	piirkond	ortsteilen	N;NOM;PL	N;NOM;PL
piirkonnad	distrikte	piirkond	distrikt	N;NOM;PL	N;NOM;FEM;PL
sõjaline	militär	sõjaline	militär	ADJ;NOM;SG	ADJ
sõjaline	militärisch	sõjaline	militärisch	ADJ;NOM;SG	ADJ
sotsialistlik	sozialistischer	sotsialistlik	sozialistisch	ADJ;NOM;SG	ADJ
vulkaan	vulkans	vulkama	vulkans	N;NOM;SG	N;NOM;MASC;SG
uuritud	untersucht	uurima	untersuchen	V;PST;V.PTCP;PASS	V;V.PTCP
uuritud	untersuchte	uurima	untersuchen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
uuritud	untersucht	uurima	untersuchen	V;PST;V.PTCP;PASS	V;V.PTCP
uuritud	studierte	uurima	studieren	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
uuritud	studiert	uurima	studieren	V;PST;V.PTCP;PASS	V;V.PTCP
uuritud	untersuchte	uurima	untersuchen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
uuritud	untersucht	uurima	untersuchen	V;PST;V.PTCP;PASS	V;V.PTCP
objektid	objekte	objekt	objeken	N;NOM;PL	N;NOM;NEUT;PL
objektid	gegenstände	objekt	gegenständ	N;NOM;PL	N;NOM;FEM;PL
rääkis	sprach	rääkima	sprechen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
rääkis	gesprochen	rääkima	sprechen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
piiramine	siege	piiramine	siegen	N;NOM;SG	N;NOM
piiramine	belagerung	piiramine	belagerung	N;NOM;SG	N;NOM;FEM;SG
piiramine	verjährung	piiramine	verjährung	N;NOM;SG	N;SG
piiramine	beschränkung	piiramine	beschränkung	N;NOM;SG	N;NOM;FEM;SG
piiramine	einschränkung	piiramine	einschränkung	N;NOM;SG	N;FEM;SG
võimsus	kapazität	võimsus	kapazität	N;NOM;SG	N;NOM;FEM;SG
võimsus	leistung	võimsus	leistung	N;NOM;SG	N;NOM;FEM;SG
võimsus	stromversorgung	võimsus	stromversorgung	N;NOM;SG	N;NOM;FEM;SG
magdaleena	magdalena	magda_leen	magdalena	N;NOM;SG	N;NOM;FEM;SG
nähtavasti	anscheinend	nähtavasti	anscheinend	ADV	ADV
nähtavasti	offenbar	nähtavasti	offenbar	ADV	ADV
mõjutas	beeinflusst	mõjutama	beeinflussen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mõjutas	beeinflußt	mõjutama	beeinflußen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mõjutas	beeinflusst	mõjutama	beeinflussen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
positiivne	positiver	positiivne	positiv	ADJ;NOM;SG	ADJ
positiivne	positiv	positiivne	positiv	ADJ;NOM;SG	ADJ
positiivne	positiven	positiivne	positiv	ADJ;NOM;SG	ADJ
positiivne	positives	positiivne	positiv	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
nõu	rat	nõu	rat	N;PRT;SG	N
näinud	gesehen	nägema	sehen	V;PST;V.PTCP;ACT	V;V.PTCP
näinud	sah	nägema	sehen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
halb	schlecht	halb	schlecht	ADJ;NOM;SG	ADJ
halb	schlimm	halb	schlimm	ADJ;NOM;SG	ADJ
halb	schlechten	halb	schlecht	ADJ;NOM;SG	ADJ
mängijad	spielern	mängija	spielern	N;NOM;PL	N;PL
kaugemale	weiter	kaugemale	weiter	ADV	ADV
päevad	tage	päev	tagen	N;NOM;PL	N;NOM;MASC;PL
laadi	ladung	laad	ladung	N;PRT;SG	N;SG
range	rigoros	range	rigoros	ADJ;NOM;SG	ADJ
range	streng	range	streng	ADJ;NOM;SG	ADJ
range	strengen	range	streng	ADJ;NOM;SG	ADJ
range	streng	range	streng	ADJ;NOM;SG	ADJ
range	strenger	range	streng	ADJ;NOM;SG	ADJ
range	strikte	range	strikt	ADJ;NOM;SG	ADJ;SG
range	strengen	range	streng	ADJ;NOM;SG	ADJ
saabusid	eingetroffen	saabuma	eintreffen	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
saabusid	angekommen	saabuma	ankommen	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
kirjeldada	beschreiben	kirjeldama	beschreiben	V;NFIN	V;NFIN
kirjeldada	beschreibe	kirjeldama	beschreiben	V;NFIN	V;IND;SG;3;PRS;FIN
arvas	gedanken	arvama	panken	V;IND;SG;3;PST;FIN;ACT	V;NFIN
arvas	dachte	arvama	denken	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
arvas	gedacht	arvama	denken|gedenken	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
majanduslik	wirtschaftlich	majanduslik	wirtschaftlich	ADJ;NOM;SG	ADJ
loob	schafft	looma	schaffen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
loob	erstellt	looma	erstellen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
loob	erzeugt	looma	erzeugen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
loob	erschafft	looma	erschaffen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vaimse	mental	vaimne	mental	ADJ;GEN;SG	ADJ
vaimse	geistig	vaimne	geistig	ADJ;GEN;SG	ADJ
vaimse	psychisch	vaimne	psychisch	ADJ;GEN;SG	ADJ
tuhandeid	tausend	tuhat	tausend	NUM;PRT;PL	NUM
pind	fläche	pind	fläche	N;NOM;SG	N;NOM;FEM;SG
graafika	kunstwerk	graafika	kunstwerk	N;NOM;SG	N;NOM;NEUT;SG
kuues	sechste	kuues	sechst	ADJ;NOM;SG	ADJ;NOM
kuues	sechstes	kuues	sechst	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kuues	sechster	kuues	sechst	ADJ;NOM;SG	ADJ
sellegipoolest	dennoch	sellegi_poolest	dennoch	ADV	ADV
sellegipoolest	trotzdem	sellegi_poolest	trotzdem	ADV	ADV
sellegipoolest	gleichwohl	sellegi_poolest	gleichwohl	ADV	ADV
sellegipoolest	nichtsdestotrotz	sellegi_poolest	nichtsdestotrotz	ADV	ADV
sellegipoolest	dennoch	sellegi_poolest	dennoch	ADV	ADV
sellegipoolest	nichtsdestotrotz	sellegi_poolest	nichtsdestotrotz	ADV	ADV
sellegipoolest	trotzdem	sellegi_poolest	trotzdem	ADV	ADV
mainiti	erwähnte	mainiti	erwähnen	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
mainiti	erwähnt	mainiti	erwähnen	V;IND;PST;FIN;PASS	V;V.PTCP
mainiti	erwähnten	mainiti	erwähnt	V;IND;PST;FIN;PASS	V;IND;PL;3;PST;FIN
colombia	kolumbianische	colombia	kolumbianisch	ADJ	ADJ;NOM;FEM;PL
colombia	kolumbianischen	colombia	kolumbianisch	ADJ	ADJ;NOM;MASC;PL
eelarve	haushaltsplan	eel_arve	haushaltsplan	N;NOM;SG	N
staatus	status	staatus	status	N;NOM;SG	N
tappa	tötet	tapma	töten	V;NFIN	V;IND;SG;3;PRS;FIN
tappa	töten	tapma	töten	V;NFIN	V;NFIN
tõusnud	angestiegen	tõusma	ansteigen	V;PST;V.PTCP;ACT	V;V.PTCP
tõusnud	gestiegen	tõusma	steigen	V;PST;V.PTCP;ACT	V;V.PTCP
pressiesindaja	sprecher	pressi_esindaja	sprecher	N;NOM;SG	N
pressiesindaja	sprecher	pressi_esindaja	sprecher	N;NOM;SG	N
organismide	organismen	organism	organismen	N;GEN;PL	N;PL
germaani	germanistik	germaani	germanistik	ADJ	ADJ
germaani	germanischen	germaani	germanisch	ADJ	ADJ
auhinnad	auszeichnungen	au_hind	auszeichnangen	N;NOM;PL	N;NOM;FEM;PL
auhinnad	prämien	au_hind	prämien	N;NOM;PL	N;NOM
soovib	wünschen	soovima	wünschen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
soovib	wünscht	soovima	wünschen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
toodab	produziert	tootma	produzieren	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
toodab	produziert	tootma	produzieren	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
traditsiooniline	traditionell	traditsiooniline	traditionell	ADJ;NOM;SG	ADJ
traditsiooniline	traditioneller	traditsiooniline	traditionell	ADJ;NOM;SG	ADJ
traditsiooniline	traditionelles	traditsiooniline	traditionell	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
vähenenud	reduziert	vähenema	reduzieren	V;PST;V.PTCP;ACT	V;V.PTCP
vähenenud	verringerte	vähenema	verringern	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
vähenenud	vermindert	vähenema	vermindern	V;PST;V.PTCP;ACT	V;V.PTCP
vähenenud	verminderte	vähenema	vermindert	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
vähenenud	verringert	vähenema	verringern	V;PST;V.PTCP;ACT	V;V.PTCP
vähenenud	zurückgegangen	vähenema	zurückgehen	V;PST;V.PTCP;ACT	V;V.PTCP
vähenenud	reduziert	vähenema	reduzieren	V;PST;V.PTCP;ACT	V;V.PTCP
lõplik	endgültig	lõplik	endgültig	ADJ;NOM;SG	ADJ
lõplik	endgültigen	lõplik	endgültig	ADJ;NOM;SG	ADJ
lõplik	letzte	lõplik	letzt	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kaitstud	geschützter	kaitstud	geschützter	ADJ;PST;V.PTCP;PASS	ADJ
kaitstud	geschützte	kaitstud	geschützt	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG
kaitstud	geschützt	kaitstud	schützen	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
erinevused	unterschiede	erinevus	unterscheiden	N;NOM;PL	N;NOM
erinevused	unterschiede	erinevus	unterscheiden	N;NOM;PL	N;NOM
fond	stiftung	fond	stiftung	N;NOM;SG	N;NOM;FEM;SG
mõjutanud	beeinflusst	mõjutama	beeinflussen	V;PST;V.PTCP;ACT	V;V.PTCP
mõjutanud	beeinflußt	mõjutama	beeinflußen	V;PST;V.PTCP;ACT	V;V.PTCP
arsti	arzt	arst	arzen	N;PRT;SG	N;SG
arsti	ärztin	arst	ärztin	N;PRT;SG	N;SG
arsti	arzt	arst	arzen	N;PRT;SG	N;SG
arsti	doktor	arst	doktor	N;PRT;SG	N;SG
arsti	ärztin	arst	ärztin	N;PRT;SG	N;SG
name	name	name	Name	N;NOM;SG	N;NOM;SG
hinnatud	evaluiert	hindama	evaluieren	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	bewertete	hindama	bewertet	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
hinnatud	bewertet	hindama	bewerten	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	ausgewertet	hindama	auswerten	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	bewertete	hindama	bewertet	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
hinnatud	bewertet	hindama	bewerten	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	beurteilt	hindama	beurteilen	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	bewertet	hindama	bewerten	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	bewertete	hindama	bewertet	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
hinnatud	geschätzt	hindama	schätzen	V;PST;V.PTCP;PASS	V;V.PTCP
hinnatud	schätzen	hindama	schätzen	V;PST;V.PTCP;PASS	V;NFIN
punktid	punkten	punkt	punken	N;NOM;PL	N;NOM;MASC;PL
punktid	punkte	punkt	punken	N;NOM;PL	N;NOM;MASC;PL
punktid	punkten	punkt	punken	N;NOM;PL	N;NOM;MASC;PL
punktid	punkte	punkt	punken	N;NOM;PL	N;NOM;MASC;PL
malle	templates	mall	templat	N;NOM;SG	N;NOM;NEUT;SG
kahjuks	bedauerlicherweise	kahjuks	bedauerlicherweise	ADV	ADV
kahjuks	leider	kahjuks	leider	ADV	ADV
kahjuks	bedauerlicherweise	kahjuks	bedauerlicherweise	ADV	ADV
kahjuks	leider	kahjuks	leider	ADV	ADV
kahjuks	unglücklicherweise	kahjuks	unglücklicherweise	ADV	ADV
kutse	vorladung	kutse	vorladung	N;NOM;SG	N;SG
kutse	ladung	kutse	ladung	N;NOM;SG	N;SG
kutse	einladung	kutse	einladung	N;NOM;SG	N;FEM;SG
kutse	einladung	kutse	einladung	N;NOM;SG	N;FEM;SG
tehas	werk	tehas	werk	N;NOM;SG	N;NOM;NEUT;SG
tulevik	zukunft	tulevik	zukunft	N;NOM;SG	N
kava	plan	kava	plan	N;NOM;SG	N
selgitada	erkläre	selgitama	erklären	V;NFIN	V;IND;SG;3;PRS;FIN
selgitada	erklären	selgitama	erklären	V;NFIN	V;NFIN
selgitada	erläutern	selgitama	erläutern	V;NFIN	V;NFIN
sobivad	passen	sobima	passen	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
okupeeritud	belegt	okupeeri=tud	belegen	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
võistlustel	wettkampf	võistlus	wettkampf	N;AT+ESS
;PL	N
auaste	rang	auaste	rang	N;NOM;SG	N;SG
auaste	rangliste	auaste	ranglist	N;NOM;SG	N;NOM;FEM;SG
rwanda	ruandischen	rwand	ruandisch	ADJ	ADJ;NOM;MASC
kohad	plätze	koht	platz	N;NOM;PL	N;NOM;MASC;PL
kohad	orte	koht	ort	N;NOM;PL	N;NOM;MASC;PL
suurenenud	erweitert	suurenema	erweitern	V;PST;V.PTCP;ACT	V;V.PTCP
suurenenud	erweiterte	suurenema	erweitern	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
suurenenud	vergrößert	suurenema	vergrößern	V;PST;V.PTCP;ACT	V;V.PTCP
suurenenud	erweiterten	suurenema	erweitern	V;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN
suurenenud	erhöht	suurenema	erhöhen	V;PST;V.PTCP;ACT	V;V.PTCP
suurenenud	gestiegen	suurenema	steigen	V;PST;V.PTCP;ACT	V;V.PTCP
soovitud	gewünschten	soovitud	gewünscht	ADJ;PST;V.PTCP;PASS	ADJ
soovitud	gewünschte	soovitud	gewünscht	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
soovitud	erwünscht	soovitud	erwünscht	ADJ;PST;V.PTCP;PASS	ADJ
loomulik	natürlichen	loomulik	natürlich	ADJ;NOM;SG	ADJ
loomulik	natürliches	loomulik	natürlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
loomulik	natürlicher	loomulik	natürlich	ADJ;NOM;SG	ADJ
kergelt	etwas	kergelt	etwas	ADV	ADV
cup	pokal	cup	pokal	N;NOM;SG	N;NOM;MASC;SG
süsteemid	systeme	süsteem	system	N;NOM;PL	N;NOM
mängivad	abspielen	mängima	abspielen	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
mängivad	spielen	mängima	spielen	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
hiljuti	kürzlich	hiljuti	kürzlich	ADV	ADV
hiljuti	neulich	hiljuti	neulich	ADV	ADV
hinnanguliselt	schätzungsweise	hinnangu=liselt	schätzungsweise	ADV	ADV
kutsub	eingeladen	kutsuma	einladen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
kutsub	bittet	kutsuma	bitten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kutsub	einladungen	kutsuma	einladungen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kutsub	lädt	kutsuma	laden	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kutsub	fordert	kutsuma	fordern	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kutsub	ruft	kutsuma	rufen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vastus	erwiderung	vastus	Erwiderung	N;NOM;SG	N;FEM;SG
tuletatud	abgeleiteten	tuletama	abgeleitet	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
tuletatud	abgeleitet	tuletama	ableiten	V;PST;V.PTCP;PASS	V;V.PTCP
tuletatud	abgeleitet	tuletama	ableiten	V;PST;V.PTCP;PASS	V;V.PTCP
suurendab	erhöht	suurendama	erhöhen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
pehme	weicher	pehme	weicher	ADJ;NOM;SG	ADJ
pehme	weiche	pehme	weich	ADJ;NOM;SG	ADJ;NOM;FEM;SG
pehme	weich	pehme	weich	ADJ;NOM;SG	ADJ
pehme	sanft	pehme	sanfen	ADJ;NOM;SG	ADJ
kirjastaja	verlag	kirjastaja	verliegen	N;NOM;SG	N;NOM;MASC;SG
protsessid	prozesse	protsess	prozeß	N;NOM;PL	N;PL
eelmine	früheren	eelmine	früh	ADJ;NOM;SG	ADJ
eelmine	vorheriger	eelmine	vorherig	ADJ;NOM;SG	ADJ
seisab	steht	seisma	stehen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
organisatsioonid	organisationen	organisatsioon	organisation	N;NOM;PL	N;NOM;FEM;PL
organisatsioonid	organisationen	organisatsioon	organisation	N;NOM;PL	N;NOM;FEM;PL
huvitatud	interessiert	huvita=tud	interessieren	ADJ;PST;V.PTCP;PASS	ADJ
palm	hand	palm	hand	N;NOM;SG	N;NOM;FEM;SG
ehitama	bauen	ehitama	bauen	V;IN+ALL;V.CVB;ACT	V;NFIN
ehitama	aufbauen	ehitama	aufbauen	V;IN+ALL;V.CVB;ACT	V;NFIN
lahendus	lösung	lahendus	lösung	N;NOM;SG	N;NOM;FEM;SG
tundis	fühlte	tundma	fühlen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tundis	gefühlt	tundma	fühlen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
jõed	flüsse	jõgi	flüssen	N;NOM;PL	N;NOM;MASC;PL
jõed	flüssen	jõgi	flüssen	N;NOM;PL	N;NOM;FEM;PL
punased	roten	punane	rot	ADJ;NOM;PL	ADJ;NOM;PL
punased	rote	punane	rot	ADJ;NOM;PL	ADJ;NOM;FEM;PL
punased	roten	punane	rot	ADJ;NOM;PL	ADJ;NOM;PL
punased	rot	punane	rot	ADJ;NOM;PL	ADJ
punased	rote	punane	rot	ADJ;NOM;PL	ADJ;NOM;FEM;PL
valduses	besitz	valdus	besitz	N;IN+ESS;SG	N
hävinud	vernichteten	hävima	vernichten	V;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN
hävinud	zerstört	hävima	zerstören	V;PST;V.PTCP;ACT	V;V.PTCP
hävinud	vernichtet	hävima	vernichten	V;PST;V.PTCP;ACT	V;V.PTCP
juhtus	passierte	juhtuma	passieren	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
juhtus	geschah	juhtuma	geschehen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
juhtus	geschehen	juhtuma	geschehen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tabel	tabelle	tabel	tabell	N;NOM;SG	N;NOM;FEM;SG
pidev	konstante	pidev	konstant	ADJ;NOM;SG	ADJ;NOM;FEM;SG
pidev	beständig	pidev	beständig	ADJ;NOM;SG	ADJ
pidev	konstant	pidev	konstant	ADJ;NOM;SG	ADJ
pidev	kontinuierlich	pidev	kontinuierlich	ADJ;NOM;SG	ADJ
pidev	kontinuierlicher	pidev	kontinuierlich	ADJ;NOM;SG	ADJ
pidev	ständig	pidev	ständig	ADJ;NOM;SG	ADJ
pidev	fortlaufend	pidev	fortlaufend	ADJ;NOM;SG	ADJ
rohelised	grün	roheline	grün	ADJ;NOM;PL	ADJ
rohelised	grünen	roheline	grün	ADJ;NOM;PL	ADJ
rohelised	grüne	roheline	grün	ADJ;NOM;PL	ADJ;NOM;FEM;PL
bakterid	bakterien	bakter	bakterien	N;NOM;PL	N;NOM;PL
jaotus	aufschlüsselung	jaotus	aufschlüsselung	N;NOM;SG	N;NOM;FEM;SG
jaotus	gliederung	jaotus	gliederung	N;NOM;SG	N;NOM;FEM;SG
jaotus	verteilung	jaotus	Verteilung	N;NOM;SG	N;NOM;SG
margaret	margarete	margaret	margaret	N;NOM;SG	N;NOM;FEM;SG
sõbrad	freundinnen	sõber	freundinnen	N;NOM;PL	N;NOM;PL
sõbrad	freunde	sõber	freund	N;NOM;PL	N;NOM;PL
akadeemiline	akademiker	akadeemiline	akademik	ADJ;NOM;SG	ADJ
akadeemiline	akademisches	akadeemiline	akademisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
akadeemiline	akademischer	akadeemiline	akademisch	ADJ;NOM;SG	ADJ
hotell	hotel	hotell	Hotel	N;NOM;SG	N;NOM;NEUT;SG
efekt	auswirkung	efekt	auswirkung	N;NOM;SG	N;SG
efekt	wirkung	efekt	wirkung	N;NOM;SG	N;NOM;FEM;SG
efekt	effekt	efekt	effekt	N;NOM;SG	N
vähenes	verringert	vähenema	verringern	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vähenes	zurückgegangen	vähenema	zurückgehen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vähenes	reduziert	vähenema	reduzieren	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tähistas	feierte	tähistama	feiern	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tähistas	gefeiert	tähistama	feiern	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lükkas	geschoben	lükkama	schieben	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
