분류	klasifikasi	분류	klasifikasi	N	N;SG
목표	tujuan	목표	tujuan	N	N;SG
목표	gol	목표	gol	N	N;SG
목표	tujuan	목표	tujuan	N	N;SG
목표	tujuan	목표	tujuan	N	N;SG
목표	tujuan	목표	tujuan	N	N;SG
목표	gawang	목표	gawang	N	N;SG
목표	sasaran	목표	sasaran	N	N;SG
목표	gol	목표	gol	N	N;SG
전공	jurusan	전공	jurusan	N	N;SG
전공	jurusan	전공	jurusan	N	N;SG
우승자	pemenang	우승자	penmenang	N	N;SG
우승자	pemenang	우승자	penmenang	N	N;SG
점령	pendudukan	점령	pendudukan	N	N;SG
점령	penjajahan	점령	penjajahan	N	N;SG
점령	pendudukan	점령	pendudukan	N	N;SG
사례	kasus	사례	kasus	N	N;SG
사례	kasusnya	사례	kasus	N	N;SG
사례	kasus	사례	kasus	N	N;SG
추정	perkiraan	추정	perkiraan	N	N;SG
추정	estimasi	추정	estimasi	N	N
추정	inferensi	추정	inferensi	N	N
추정	perkiraan	추정	perkiraan	N	N;SG
추정	estimasi	추정	estimasi	N	N
추정	perkirakan	추정	perkirakan	N	N;SG
추정	perkiraan	추정	perkiraan	N	N;SG
추정	estimasi	추정	estimasi	N	N
추정	perkiraan	추정	perkiraan	N	N;SG
추정	estimasi	추정	estimasi	N	N
투자	investasi	투자	investasi	N	N;SG
투자	investasi	투자	investasi	N	N;SG
투자	investasi	투자	investasi	N	N;SG
사이클	siklus	사이클	siklus	N	N;SG
사이클	daur	사이클	daur	N	N;SG
사이클	siklus	사이클	siklus	N	N;SG
복구	pemulihan	복구	penpulihan	N	N;SG
사원	mesjid	사원	mesjid	N	N;SG
사원	masjid	사원	masjid	N	N;SG
사원	kuil	사원	kuil	N	N;SG
사원	kuil	사원	kuil	N	N;SG
선형	penyesuaian	선형	pensesuaian	N	N;SG
선형	perataan	선형	perataan	N	N;SG
과학자	ilmuwan	과학자	ilmuwan	N	N;MASC;SG
과학자	ilmuan	과학자	ilmuan	N	N;SG
과학자	ilmuwan	과학자	ilmuwan	N	N;MASC;SG
학문	akademik	학문	akademik	N	N;SG
학문	akademisi	학문	akademisi	N	N;SG
연기자	penampil	연기자	pentampil	N	N;SG
연기자	penghibur	연기자	penhibur	N	N;SG
연기자	penghibur	연기자	penhibur	N	N;SG
맥스	max	맥스	max		
수면	tidur	수면	tidur	N	N;SG;ACT
형성	pembentukan	형성	penbentukan	N	N;SG
형성	formasi	형성	formasi	N	N;SG
기관차	lokomotif	기관차	lokomotif	N	N
공중	udara	공중	udara	N	N;SG
공중	publik	공중	publik	N	N
변동	variasi	변동	variasi	N	N;SG
성경	alkitab	성경	alkitab	N	N;SG
성경	alkitabiah	성경	alkitabiah	N	N
성경	alkitab	성경	alkitab	N	N;SG
문단	paragraf	문단	paragraf	N	N;SG
분자	pembilang	분자	penbilang	N	N;SG
분자	molekul	분자	molekul	N	N;SG
분자	molekuler	분자	molekuler	N	N;SG
분자	molekul	분자	molekul	N	N;SG
분자	molekul	분자	molekul	N	N;SG
휴대	portable	휴대	portable	N	N
휴대	portabel	휴대	portabel	N	N
폭력	kekerasan	폭력	kekerasan	N	N;SG
도메인	domain	도메인	domain	N	N
도메인	ranah	도메인	ranah	N	N
도메인	domain	도메인	domain	N	N
도메인	ranah	도메인	ranah	N	N
양성	jinak	양성	jinak	N	N
형제자매	saudara	형제+자매	saudara	N	N;SG
형제자매	saudara	형제+자매	saudara	N	N;SG
방정식	persamaan	방정식	persamaan	N	N;SG
방정식	persamaan	방정식	persamaan	N	N;SG
성능	kinerja	성능	kinerja	N	N;SG
성능	performa	성능	performa	N	N;SG
성능	suntuk	성능	suntuk	N	N
주최	penyelenggara	주최	penselenggara	N	N;SG
주최	hosting	주최	hosting	N	N
주최	inang	주최	inang	N	N
주최	penyelenggara	주최	penselenggara	N	N;SG
주최	host	주최	host	N	N
주최	penyelenggara	주최	penselenggara	N	N;SG
주최	host	주최	host	N	N
캐시	kas	캐시	kas	N	N;SG
캐시	tunai	캐시	tunai	N	N;SG
다양하다	bervariasi	다양+하+다	bervariasi	V	V;SG;ACT
다양하다	beragam	다양+하+다	berragam	V	V;SG;ACT
화합물	senyawa	화합물	senyawa	N	N;SG
시계	arloji	시계	arloji	N	N;SG
시계	jam	시계	jam	N	N;SG
측정	pengukuran	측정	penukuran	N	N;SG
측정	ukur	측정	ukur	N	N;SG;ACT
측정	pengukuran	측정	penukuran	N	N;SG
측정	pengukuran	측정	penukuran	N	N;SG
가슴	payudara	가슴	payudara	N	N;SG
가슴	payudara	가슴	payudara	N	N;SG
가슴	payudara	가슴	payudara	N	N;SG
기도	sembahyang	기도	sembahyang	N	N;SG
기도	shalat	기도	shalat	N	N
기도	sembahyang	기도	sembahyang	N	N;SG
쿠데타	kudeta	쿠데타	kudeta	N	N;SG
교환	tukar	교환	tukar	N	N;SG;ACT
교환	pertukaran	교환	pertukaran	N	N;SG
교환	bursa	교환	bursa	N	N;SG
극작가	dramawan	극작+가	dramawan	N	N
동상	radang	동상	radang	N	N
동상	patung	동상	patung	N	N;SG
동상	patung	동상	patung	N	N;SG
입자	partikel	입자	partikel	N	N
입자	partikel	입자	partikel	N	N
제로	nol	제로	nol		
수단	metoda	수단	metoda	N	N;SG
수단	metode	수단	metode	N	N;SG
수단	metoda	수단	metoda	N	N;SG
수단	metode	수단	metode	N	N;SG
침몰	tenggelamnya	침몰	tenggelam	N	N;SG
비행기	pesawat	비행기	pesawat	N	N;SG
비행기	pesawat	비행기	pesawat	N	N;SG
비행기	pesawat	비행기	pesawat	N	N;SG
에어버스	airbus	에어버스	airbus	N	N;SG
순수	kesucian	순수	kesucian	N	N;SG
순수	kemurnian	순수	kemurnian	N	N;SG
순수	pure	순수	pure	N	N
간부	kader	간부	kader	N	N;SG
자본주의	ibukota	자본주의	ibukota	N	N;SG
자본주의	modal	자본주의	modal	N	N;SG
자본주의	kapitalis	자본주의	kapitalis	N	N
자본주의	kapitalisme	자본주의	kapitalisme	N	N
순환	sirkulasi	순환	sirkulasi	N	N;SG
순환	peredaran	순환	peredaran	N	N;SG
순환	daur	순환	daur	N	N;SG
순환	siklus	순환	siklus	N	N;SG
부호	kode	부호	kode	N	N;SG
선박	kapal	선박	kapal	N	N;SG
선박	bejana	선박	bejana	N	N;SG
선박	wadah	선박	wadah	N	N;SG
선박	kapal	선박	kapal	N	N;SG
비율	rasio	비율	rasio	N	N;SG
비율	proporsi	비율	proporsi	N	N;SG
비율	persen	비율	persen	N	N;SG
비율	persentase	비율	persentase	N	N;SG
비율	tarif	비율	tarif	N	N;SG
비율	nilai	비율	nilai	N	N;SG
비율	kurs	비율	kurs	N	N;SG
비율	laju	비율	laju	N	N;SG
비율	tingkat	비율	tingkat	N	N;SG
비율	persentase	비율	persentase	N	N;SG
압축	kompres	압축	kompres	N	N;SG
압축	penekanan	압축	pentekanan	N	N;SG
압축	kompresi	압축	kompresi	N	N;SG
그림자	bayangan	그림자	bayangan	N	N;SG
그림자	bayangan	그림자	bayangan	N	N;SG
질문	pertanyaan	질문	pertanyaan	N	N;SG
질문	pertanyaan	질문	pertanyaan	N	N;SG
신학	teologi	신학	teologi	N	N;SG
레이디	nona	레이디	nona		
원형	melingkar	원형	menlingkar		;ACT
다이빙	selam	다이빙	selam	N	N;SG
수치	aurat	수치	aurat	N	N;SG
수치	figur	수치	figur	N	N;SG
수치	angka	수치	angka	N	N;SG
수치	tokoh	수치	tokoh	N	N;SG
텍스트	teks	텍스트	teks	N	N;SG
보이기	tunjukkan	보이+기	tunjukkan	V	V;SG;ACT
보이기	tampilkan	보이+기	tampilkan	V	V;SG;ACT
보이기	perlihatkan	보이+기	perlihatkan	V	V;SG;ACT
좌파	kiri	좌파	kiri	N	N;SG
전송	transmisi	전송	transmisi	N	N;SG
전송	transfer	전송	transfer	N	N;SG
전송	transfer	전송	transfer	N	N;SG
갈색	coklat	갈색	coklat	N	N;SG
과장	ketua	과장	ketua	N	N;SG
과장	kepala	과장	kepala	N	N;SG
편집자	penyunting	편집자	penyunting	N	N
편집자	editor	편집자	editor	N	N
편집자	penyunting	편집자	penyunting	N	N
편집자	editor	편집자	editor	N	N
프로세서	prosesor	프로세서	prosesor	N	N;SG
프로세서	pengolah	프로세서	penolah	N	N;SG
프로세서	prosesor	프로세서	prosesor	N	N;SG
꽃이	bunganya	꽃+이	bunga	N	N;SG
꽃이	bunga	꽃+이	bunga	N	N;SG
꽃이	bunga	꽃+이	bunga	N	N;SG
독립운동	kemerdekaan	독립+운동	kemerdekaan	N	N;SG
독립운동	kemandirian	독립+운동	kemandirian	N	N;SG
환승	transit	환승	transit	N	N
환승	angkutan	환승	angkutan	N	N;SG
합성	sintetis	합성	sintetis	N	N;SG
합성	sintetik	합성	sintetik	N	N
합성	komposit	합성	komposit	N	N;SG
합성	sintesis	합성	sintesis	N	N;SG
합성	komposisi	합성	komposisi	N	N;SG
종족	spesies	종족	spesies	N	N;SG
종족	species	종족	species	N	N
목성의	jupiter	목성+의	jupiter	N	N
수집	pengumpulan	수집	penkumpulan	N	N;SG
수집	akuisisi	수집	akuisisi	N	N;SG
수집	perolehan	수집	perolehan	N	N;SG
트럭	truk	트럭	truk	N	N;SG
트럭	truk	트럭	truk	N	N;SG
트럭	truk	트럭	truk	N	N;SG
십자군	crusader	십자군	crusader	N	N
답변	tanggapan	답변	tanggapan	N	N;SG
답변	respons	답변	respons	N	N;SG
답변	jawaban	답변	jawaban	N	N;SG
답변	balasan	답변	balasan	N	N;SG;ACT
답변	jawab	답변	jawab	N	N;SG;ACT
답변	jawaban	답변	jawaban	N	N;SG
답변	balasan	답변	balasan	N	N;SG;ACT
지형	medan	지형	medan	N	N;SG
접속	akses	접속	akses	N	N;SG
활용	konjugasi	활용	konjugasi	N	N
활용	pemanfaatan	활용	penmanfaatan	N	N;SG
당신	anda	당신	anda	PRO	PRO;SG;2;FORM
당신	kau	당신	kau	PRO	PRO;SG;2;INFM
당신	kamu	당신	kamu	PRO	PRO;SG;2;INFM
희극	komedi	희극	komedi	N	N;SG
희극	pelawak	희극	penlawak	N	N
희극	comedian	희극	comedian	N	N
희극	komedian	희극	komedian	N	N;SG
희극	komedi	희극	komedi	N	N;SG
연합군	sekutu	연합군	sekutu	N	N;SG
드디어	akhirnya	드디어	akhirnya	ADV	ADV
기상	meteorologi	기상	meteorologi	N	N
대위	kapten	대위	kapten	N	N
코스	kursus	코스	kursus	N	N;SG
코스	kursus	코스	kursus	N	N;SG
막스	max	막스	max		
퍼스트	duluan	퍼스트	duluan		
반도체	semiconductor	반도체	semiconductor	N	N
망명	pengasingan	망명	penasingan	N	N;SG
망명	pembelotan	망명	penbelotan	N	N;SG
망명	suaka	망명	suaka	N	N;SG
의무	kewajiban	의무	kewajiban	N	N;SG
의무	kewajiban	의무	kewajiban	N	N;SG
의무	kewajiban	의무	kewajiban	N	N;SG
시청자	penampil	시청자	pentampil	N	N;SG
시청자	pemirsa	시청자	penpirsa	N	N;SG
시청자	penonton	시청자	pentonton	N	N;SG
시청자	penampil	시청자	pentampil	N	N;SG
시청자	pemirsa	시청자	penpirsa	N	N;SG
시청자	penonton	시청자	pentonton	N	N;SG
프로토콜	protokol	프로토콜	protokol	N	N;SG
프로토콜	protokol	프로토콜	protokol	N	N;SG
책임	tanggungjawab	책임	tanggungjawab	N	N;SG
책임	pertanggungjawaban	책임	pertanggungjawaban	N	N;SG
책임	akuntabilitas	책임	akuntabilitas	N	N;SG
손녀	cucu	손녀	cucu	N	N;SG
사막	gurun	사막	gurun	N	N;SG
업적	pencapaian	업적	pencapaian	N	N;SG
업적	prestasi	업적	prestasi	N	N;SG
업적	pencapaian	업적	pencapaian	N	N;SG
업적	pencapaian	업적	pencapaian	N	N;SG
업적	prestasi	업적	prestasi	N	N;SG
상자	boks	상자	boks	N	N;SG
상자	kotak	상자	kotak	N	N;SG
상자	kotak	상자	kotak	N	N;SG
미쓰비시	mitsubishi	미쓰비시	mitsubishi	N	N
멋진	indah	멋지+ㄴ	indah	ADJ	ADJ;SG
천사	malaikat	천사	malaikat	N	N;SG
천사	bidadari	천사	bidadari	N	N;SG
천사	malaikat	천사	malaikat	N	N;SG
주택	rumah	주택	rumah	N	N;SG
주택	perumahan	주택	penrumahan	N	N;SG
주택	residence	주택	residence	N	N
주택	kediaman	주택	kediaman	N	N;SG
조명	lampu	조명	lampu	N	N;SG
조명	pencahayaan	조명	pencahayaan	N	N;SG
조명	lighting	조명	lighting	N	N
조명	pencahayaan	조명	pencahayaan	N	N;SG
토크	torsi	토크	torsi	N	N
등등	dll	등+등	dll		
주식	saham	주식	saham	N	N;SG
주식	saham	주식	saham	N	N;SG
주식	bursa	주식	bursa	N	N;SG
주식	saham	주식	saham	N	N;SG
주식	stok	주식	stok	N	N;SG
원주민	aborigin	원주민	aborigin	N	N;SG
원주민	pribumi	원주민	pribumi	N	N
질병	penyakit	질병	pensakit	N	N;SG
질병	penyakit	질병	pensakit	N	N;SG
질병	penyakit	질병	pensakit	N	N;SG
질병	penyakit	질병	pensakit	N	N;SG
침해	pelanggaran	침해	penlanggaran	N	N;SG
레인저스	rangers	레인저스	rangers	N	N
레인저스	ranger	레인저스	ranger	N	N
현실	kenyataan	현실	kenyataan	N	N;SG
현실	realitas	현실	realitas	N	N;SG
현실	realita	현실	realita	N	N;SG
공급	pasokan	공급	pasokan	N	N;SG
공급	perlengkapan	공급	perlengkapan	N	N;SG
공급	persediaan	공급	persediaan	N	N;SG
공급	pengumpan	공급	penumpan	N	N;SG
공급	pasokan	공급	pasokan	N	N;SG
공급	suplai	공급	suplai	N	N;SG;ACT
활성화	aktifkan	활성화	aktifkan	N	N;SG;ACT
활성화	aktivasi	활성화	aktivasi	N	N;SG
활성화	pengaktifan	활성화	penaktifan	N	N;SG
활성화	aktifkan	활성화	aktifkan	N	N;SG;ACT
전함	battleship	전함	battleship	N	N
식당	restoran	식당	restoran	N	N;SG
식당	restoran	식당	restoran	N	N;SG
제거	penghilangan	제거	penhilangan	N	N;SG
제거	penghapusan	제거	penhapusan	N	N;SG
변형	transformasi	변형	transformasi	N	N;SG
변형	deformasi	변형	deformasi	N	N
변형	transformasi	변형	transformasi	N	N;SG
중력	gravitasi	중력	gravitasi	N	N
중력	gravitasi	중력	gravitasi	N	N
거부	tolak	거부	tolak	N	N;SG;ACT
거부	penyangkalan	거부	pensangkalan	N	N;SG
거부	penolakan	거부	pentolakan	N	N;SG
거부	tolak	거부	tolak	N	N;SG;ACT
알루미늄	aluminium	알루미늄	aluminium	N	N;SG
알루미늄	alumunium	알루미늄	alumunium	N	N;SG
알루미늄	aluminium	알루미늄	aluminium	N	N;SG
알루미늄	alumunium	알루미늄	alumunium	N	N;SG
방사성	radiasi	방사성	radiasi	N	N;SG
위도	lintang	위도	lintang	N	N
디스플레이	tampilan	디스플레이	tampilan	N	N;SG
디스플레이	display	디스플레이	display	N	N
양식	formulir	양식	formulir	N	N
양식	bentuk	양식	bentuk	N	N;SG
양식	formulir	양식	formulir	N	N
양식	bentuk	양식	bentuk	N	N;SG
상수	konstanta	상수	konstanta	N	N
상수	konstanta	상수	konstanta	N	N
상원	senat	상원	senat	N	N;SG
상원	senator	상원	senator	N	N
선물	hadiah	선물	hadiah	N	N;SG
선물	kado	선물	kado	N	N;SG
선물	kado	선물	kado	N	N;SG
선물	hadiah	선물	hadiah	N	N;SG
선물	pemberian	선물	penberian	N	N;SG
선물	kado	선물	kado	N	N;SG
천문학	astronomi	천문학	astronomi	N	N;SG
결의	resolusi	결의	resolusi	N	N;SG
보호하기	melindungi	보호+하+기	menlindungi	V	V;SG;ACT
보호하기	melindungi	보호+하+기	menlindungi	V	V;SG;ACT
순서	pengurutan	순서	penurutan	N	N;SG
순서	pemesanan	순서	penpesanan	N	N;SG
순서	terurut	순서	terurut	N	N;SG;PASS
순서	pesanan	순서	pesanan	N	N;SG
순서	pemesanan	순서	penpesanan	N	N;SG
순서	urutan	순서	urutan	N	N;SG
순서	urutan	순서	urutan	N	N;SG
미사	massa	미사	massa	N	N
미사	misa	미사	misa	N	N
대리	proxy	대리	proxy	N	N
대리	proksi	대리	proksi	N	N;SG
비타민	vitamin	비타민	vitamin	N	N
비타민	vitamin	비타민	vitamin	N	N
광산	pertambangan	광산	pertambangan	N	N;SG
광산	penambangan	광산	pentambangan	N	N;SG
광산	ranjau	광산	ranjau	N	N;SG
광산	tambang	광산	tambang	N	N;SG
광산	ranjau	광산	ranjau	N	N;SG
광산	tambang	광산	tambang	N	N;SG
기기	perangkat	기기	perangkat	N	N;SG
기기	peranti	기기	peranti	N	N;SG
기기	perangkat	기기	perangkat	N	N;SG
천문학자	astronom	천문학자	astronom	N	N;SG
천문학자	astronom	천문학자	astronom	N	N;SG
파괴	destruktif	파괴	destruktif	N	N;SG
파괴	penghancuran	파괴	penhancuran	N	N;SG
파괴	pengrusakan	파괴	penrusakan	N	N;SG
파괴	kehancuran	파괴	kehancuran	N	N;SG
정말로	sungguh	정말로	sungguh	ADV	ADV
판결	vonis	판결	vonis	N	N;SG
판결	putusan	판결	putusan	N	N;SG
판결	penghakiman	판결	penhakiman	N	N;SG
복싱	tinju	복싱	tinju	N	N;SG
광학	optis	광학	optis	N	N;SG
광학	optik	광학	optik	N	N;SG
친구들	teman	친구+들	teman	N	N;SG
방언	dialek	방언	dialek	N	N
대비	kesiapan	대비	kesiapan	N	N;SG
대비	kontras	대비	kontras	N	N;SG
부정	penyangkalan	부정	pensangkalan	N	N;SG
이웃	tetangga	이웃	tetangga	N	N;SG
이웃	tetangga	이웃	tetangga	N	N;SG
이웃	tetangga	이웃	tetangga	N	N;SG
수술	operasi	수술	operasi	N	N;SG
수술	pembedahan	수술	penbedahan	N	N;SG
수술	pembedahan	수술	penbedahan	N	N;SG
문명	peradaban	문명	peradaban	N	N;SG
문명	peradaban	문명	peradaban	N	N;SG
이슬람교	muslim	이슬람교	muslim	N	N;SG
생물학	biologi	생물학	biologi	N	N;SG
생물학	biologis	생물학	biologis	N	N;SG
생물학	biologi	생물학	biologi	N	N;SG
허가	ijin	허+가	ijin	N	N;SG
허가	izin	허+가	izin	N	N;SG
허가	izin	허+가	izin	N	N;SG
허가	ijin	허+가	ijin	N	N;SG
허가	ijin	허+가	ijin	N	N;SG
허가	izin	허+가	izin	N	N;SG
허가	perizinan	허+가	perizinan	N	N;SG
추락	tabrakan	추락	tabrakan	N	N;SG
추락	kecelakaan	추락	kecelakaan	N	N;SG
리믹스	remix	리믹스	remix	N	N
리믹스	campur	리믹스	campur	N	N;SG;ACT
가솔린	bensin	가솔린	bensin	N	N;SG
가솔린	bensin	가솔린	bensin	N	N;SG
복사	duplikat	복사	duplikat	N	N
복사	duplikasi	복사	duplikasi	N	N
복사	salin	복사	salin	N	N;SG;ACT
복사	salinan	복사	salinan	N	N;SG
복사	salinan	복사	salinan	N	N;SG
복사	penyalinan	복사	pensalinan	N	N;SG
법정	sidang	법정	sidang	N	N;SG
법정	pengadilan	법정	penadilan	N	N;SG
법정	mahkamah	법정	mahkamah	N	N;SG
토요타	toyota	토요타	toyota	N	N
정치학	politik	정치학	politik	N	N;SG
우라늄	uranium	우라늄	uranium	N	N;SG
넷째	keempat	넷째	keempat	NUM	NUM
수도원	vihara	수도원	vihara	N	N
수도원	biara	수도원	biara	N	N
수도원	biara	수도원	biara	N	N
수도원	biara	수도원	biara	N	N
컴퓨팅	komputasi	컴퓨팅	komputasi	N	N;SG
컴퓨팅	komputasi	컴퓨팅	komputasi	N	N;SG
컴퓨팅	komputer	컴퓨팅	komputer	N	N;SG
승객	penumpang	승객	pentumpang	N	N;SG
승객	penumpang	승객	pentumpang	N	N;SG
혼인	perkawinan	혼인	perkawinan	N	N;SG
혼인	nikah	혼인	nikah	N	N;SG
혼인	pernikahan	혼인	pernikahan	N	N;SG
액체	cairan	액체	cairan	N	N;SG
액체	fluida	액체	fluida	N	N
액체	cairan	액체	cairan	N	N;SG
액체	cair	액체	cair	N	N;SG
액체	cairan	액체	cairan	N	N;SG
배드민턴	tangkis	배드민턴	tangkis	N	N;SG
배드민턴	badminton	배드민턴	badminton	N	N
배드민턴	bulutangkis	배드민턴	bulutangkis	N	N
행정학	administrasi	행정학	administrasi	N	N;SG
수동	manual	수동	manual	N	N
알고리즘	algoritma	알고리즘	algoritma	N	N;SG
알고리즘	algoritma	알고리즘	algoritma	N	N;SG
소총	senapan	소총	senapan	N	N;SG
소총	senapan	소총	senapan	N	N;SG
심리학	psikologi	심리학	psikologi	N	N;SG
심리학	psikologis	심리학	psikologis	N	N;SG
심리학	psikologi	심리학	psikologi	N	N;SG
경도	bujur	경도	bujur	N	N;SG
아이템	item	아이템	item	N	N
아이템	barang	아이템	barang	N	N;SG
아이템	barang	아이템	barang	N	N;SG
아이템	item	아이템	item	N	N
부드러운	empuk	부드럽+ㄴ	empuk	ADJ	ADJ;SG
부드러운	lembut	부드럽+ㄴ	lembut	ADJ	ADJ;SG
수송	transportasi	수송	transportasi	N	N;SG
수송	transpor	수송	transpor	N	N;SG
수송	angkut	수송	angkut	N	N;SG;ACT
수송	pengangkutan	수송	penangkutan	N	N;SG
파티	partai	파티	partai	N	N;SG
파티	pesta	파티	pesta	N	N;SG
파티	pihak	파티	pihak	N	N;SG
파티	pesta	파티	pesta	N	N;SG
파티	pihak	파티	pihak	N	N;SG
농민	petani	농민	petani	N	N;SG
느낌이	getaran	느끼+ㅁ+이	getaran	N	N;SG
느낌이	aura	느끼+ㅁ+이	aura	N	N;SG
느낌이	perasaan	느끼+ㅁ+이	perrasaan	N	N;SG
화장실	kloset	화장실	kloset	N	N;SG
관심	minat	관심	minat	N	N;SG
관심	perhatian	관심	perhatian	N	N;SG
관심	minat	관심	minat	N	N;SG
컴필레이션	kompilasi	컴필레이션	kompilasi	N	N;SG
산소	oksigen	산소	oksigen	N	N;SG
인쇄	percetakan	인쇄	percetakan	N	N;SG
인쇄	pencetakan	인쇄	pencetakan	N	N;SG
천연	alamiah	천연	alamiah	N	N
천연	natural	천연	natural	N	N
곤충	serangga	곤충	serangga	N	N;SG
곤충	serangga	곤충	serangga	N	N;SG
곤충	kutu	곤충	kutu	N	N
곤충	serangga	곤충	serangga	N	N;SG
곤충	bugs	곤충	bugs	N	N
협상	negoisasi	협상	negoisasi	N	N
협상	negosiasi	협상	negosiasi	N	N
협상	negosiasi	협상	negosiasi	N	N
협상	perundingan	협상	penrundingan	N	N;SG
협상	negosiasi	협상	negosiasi	N	N
입장	posisi	입장	posisi	N	N;SG
향상	perbaikan	향상	perbaikan	N	N;SG
향상	peningkatan	향상	pentingkatan	N	N;SG
향상	perbaikan	향상	perbaikan	N	N;SG
향상	penyempurnaan	향상	pensempurnaan	N	N;SG
향상	peningkatan	향상	pentingkatan	N	N;SG
상세	perincian	상세	penrincian	N	N;SG
상세	rincian	상세	rincian	N	N;SG
음료	minuman	음료	minuman	N	N;SG
음료	minuman	음료	minuman	N	N;SG
마키	maki	마키	maki		
가능성	kemungkinan	가능성	kemungkinan	N	N;SG
가능성	kemungkinannya	가능성	kemungkinan	N	N;SG
가능성	kemungkinan	가능성	kemungkinan	N	N;SG
가능성	kemungkinan	가능성	kemungkinan	N	N;SG
증기	uap	증기	uap	N	N;SG
증기	uap	증기	uap	N	N;SG
솔직히	sejujurnya	솔직+히	sejujur	ADV	ADV;SG
늦게	terlambat	늦+게	terlambat	ADJ	ADJ;SG
늦게	telat	늦+게	telat	ADJ	ADJ;SG
학위	gelar	학위	gelar	N	N;SG;ACT
학위	ijazah	학위	ijazah	N	N;SG
학위	derajat	학위	derajat	N	N;SG
택시	taksi	택시	taksi	N	N;SG
택시	taksi	택시	taksi	N	N;SG
택시	taksi	택시	taksi	N	N;SG
택시	taksi	택시	taksi	N	N;SG
망원경	teleskop	망원경	teleskop	N	N;SG
프로세스	proses	프로세스	proses	N	N;SG
프로세스	proses	프로세스	proses	N	N;SG
심장	jantung	심장	jantung	N	N;SG
심장	hati	심장	hati	N	N;SG
심장	jantung	심장	jantung	N	N;SG
사법	yudisial	사법	yudisial	N	N
사법	peradilan	사법	peradilan	N	N;SG
사법	kehakiman	사법	kehakiman	N	N;SG
사법	pengadilan	사법	penadilan	N	N;SG
사법	peradilan	사법	peradilan	N	N;SG
렌즈	lensa	렌즈	lensa	N	N;SG
렌즈	lensa	렌즈	lensa	N	N;SG
산악	gunung	산악	gunung	N	N;SG
산악	pegunungan	산악	pegunungan	N	N;SG
재산	properti	재산	properti	N	N;SG
재산	harta	재산	harta	N	N;SG
재산	kekayaan	재산	kekayaan	N	N;SG
변신	transformasi	변신	transformasi	N	N;SG
변신	metamorfosis	변신	metamorfosis	N	N;SG
변신	transformasi	변신	transformasi	N	N;SG
변신	transformasi	변신	transformasi	N	N;SG
운송	transportasi	운송	transportasi	N	N;SG
운송	pengangkutan	운송	penangkutan	N	N;SG
운송	pengangkutan	운송	penangkutan	N	N;SG
운송	angkutan	운송	angkutan	N	N;SG
운송	transportasi	운송	transportasi	N	N;SG
운송	transpor	운송	transpor	N	N;SG
운송	angkut	운송	angkut	N	N;SG;ACT
운송	pengangkutan	운송	penangkutan	N	N;SG
협약	perjanjian	협약	perjanjian	N	N;SG
협약	konvensi	협약	konvensi	N	N;SG
반복	pengulangan	반복	penulangan	N	N;SG
반복	perulangan	반복	perulangan	N	N;SG
반복	kumat	반복	kumat	N	N
반복	loop	반복	loop	N	N
포로	tawanan	포로	tawanan	N	N;SG
포로	tahanan	포로	tahanan	N	N;SG
포로	tawanan	포로	tawanan	N	N;SG
완성	penyelesaian	완성	penselesaian	N	N;SG
완성	pelengkapan	완성	penlengkapan	N	N;SG
선배	senior	선배	senior	N	N;SG
재능	bakat	재능	bakat	N	N;SG
재능	talenta	재능	talenta	N	N;SG
재능	bakatnya	재능	bakat	N	N;SG
재능	bakat	재능	bakat	N	N;SG
재능	talenta	재능	talenta	N	N;SG
재능	bakatnya	재능	bakat	N	N;SG
부품	bagian	부품	bagian	N	N;SG
부품	bagian	부품	bagian	N	N;SG
부품	onderdil	부품	onderdil	N	N
부품	komponen	부품	komponen	N	N;SG
통제	kendali	통제	kendali	N	N;SG
통제	kontrol	통제	kontrol	N	N;SG;ACT
통제	pengendalian	통제	penkendalian	N	N;SG
통제	kontrol	통제	kontrol	N	N;SG;ACT
통제	kendali	통제	kendali	N	N;SG
선교사	misionaris	선교사	misionaris	N	N
선교사	misionaris	선교사	misionaris	N	N
천천히	perlahan	천천히	perlahan	ADV	ADV
담배	rokok	담배	rokok	N	N;SG
담배	asap	담배	asap	N	N;SG
담배	tembakau	담배	tembakau	N	N;SG
담배	rokok	담배	rokok	N	N;SG
상원의원	senat	상원의원	senat	N	N;SG
상원의원	senator	상원의원	senator	N	N
탐정	detektif	탐정	detektif	N	N;SG
탐정	detektif	탐정	detektif	N	N;SG
탐정	penyelidik	탐정	penselidik	N	N;SG
탐정	penyidik	탐정	pensidik	N	N;SG
탐정	investigator	탐정	investigator	N	N
커널	kernel	커널	kernel	N	N
커널	kernel	커널	kernel	N	N
증후군	sindrom	증후군	sindrom	N	N
부부	pasangan	부부	pasangan	N	N;SG
복지	kesejahteraan	복지	kesejahteraan	N	N;SG
간호사	perawat	간호사	penrawat	N	N;SG
간호사	perawat	간호사	penrawat	N	N;SG
간호사	suster	간호사	suster	N	N
확정	konfirmasi	확정	konfirmasi	N	N;SG
강도	intensitas	강도	intensitas	N	N;SG
강도	perampok	강도	penrampok	N	N;SG
강도	perampokan	강도	penrampokan	N	N;SG
체포	penangkapan	체포	pentangkapan	N	N;SG
체포	tangkap	체포	tangkap	N	N;SG;ACT
체포	penangkapan	체포	pentangkapan	N	N;SG
고쳐	memperbaiki	고치+어	menperbaiki	V	V;SG;ACT
