اِبتدائی	liht	اِبتدائی	liht	N;NOM;MASC;SG;3	N;NOM;SG
بار	pööre	بار	pööre	N;NOM;MASC;SG;3	N;NOM;SG
بار	portaal	بار	portaal	N;NOM;MASC;SG;3	N;NOM;SG
بار	vastutus	بار	vastutus	N;NOM;MASC;SG;3	N;NOM;SG
بار	koormus	بار	koormus	N;NOM;MASC;SG;3	N;NOM;SG
بار	laadimine	بار	laadimine	N;NOM;MASC;SG;3	N;NOM;SG
بارگاہ	kohus	بارگاہ	kohus	N;NOM;MASC;SG;3	N;NOM;SG
بارگاہ	palee	بارگاہ	palee	N;NOM;MASC;SG;3	N;NOM;SG
بارگاہ	palace	بارگاہ	palace	N;NOM;MASC;SG;3	N;NOM;SG
بارگاہ	mõis	بارگاہ	mõis	N;NOM;MASC;SG;3	N;NOM;SG
بارہ	kaksteist	بارہ	kaks_teist	NUM	NUM;NOM;SG
باریک	minut	باریک	minut	N;NOM;MASC;SG;3	N;NOM;SG
باریک	slim	باریک	slim	N;NOM;MASC;SG;3	N;NOM;SG
باریک	high	باریک	high	N;NOM;MASC;SG;3	N;NOM;SG
باریک	fine	باریک	finema	N;NOM;MASC;SG;3	N;NOM;SG
باریک	trahv	باریک	trahv	N;NOM;MASC;SG;3	N;NOM;SG
باریک	kõhna	باریک	kõhs	N;NOM;MASC;SG;3	N;NOM;SG
باز	keeldumine	باز	keeldumine	N;NOM;MASC;SG;3	N;NOM;SG
باز	inimene	باز	inimene	N;NOM;MASC;SG;3	N;NOM;SG
باز	isik	باز	isik	N;NOM;MASC;SG;3	N;NOM;SG
باز	näitleja	باز	näitleja	N;NOM;MASC;SG;3	N;NOM;SG
باز	agent	باز	agent	N;NOM;MASC;SG;3	N;NOM;SG
باز	kull	باز	kull	N;NOM;MASC;SG;3	N;NOM;SG
باز	hawk	باز	hawk	N;NOM;MASC;SG;3	N;NOM;SG
باز	avamine	باز	avamine	N;NOM;MASC;SG;3	N;NOM;SG
باز	keeldumine	باز	keeldumine	N;NOM;MASC;SG;3	N;NOM;SG
باز	inimene	باز	inimene	N;NOM;MASC;SG;3	N;NOM;SG
باز	isik	باز	isik	N;NOM;MASC;SG;3	N;NOM;SG
باز	näitleja	باز	näitleja	N;NOM;MASC;SG;3	N;NOM;SG
باز	agent	باز	agent	N;NOM;MASC;SG;3	N;NOM;SG
باز	kull	باز	kull	N;NOM;MASC;SG;3	N;NOM;SG
باز	hawk	باز	hawk	N;NOM;MASC;SG;3	N;NOM;SG
بازیافت	taastumine	بازیافت	taastumine	N;NOM;MASC;SG;3	N;NOM;SG
بازیافت	taaskasutamine	بازیافت	taas_kasuta=mine	N;NOM;MASC;SG;3	N;NOM;SG
بازیافت	taastumine	بازیافت	taastumine	N;NOM;MASC;SG;3	N;NOM;SG
بازیافت	taaskasutamine	بازیافت	taas_kasuta=mine	N;NOM;MASC;SG;3	N;NOM;SG
بازار	bazar	بازار	bazar	N;NOM;MASC;SG;3	N;NOM;SG
بازار	kauplemine	بازار	kauplemine	N;NOM;MASC;SG;3	N;NOM;SG
بازار	kaubandus	بازار	kaubandus	N;NOM;MASC;SG;3	N;NOM;SG
بازار	äri	بازار	äri	N;NOM;MASC;SG;3	N;NOM;SG
بازار	äritegevus	بازار	äri_tegevus	N;NOM;MASC;SG;3	N;NOM;SG
بازار	mart	بازار	mart	N;NOM;MASC;SG;3	N;NOM;SG
بازار	price	بازار	price	N;NOM;MASC;SG;3	N;NOM;SG
بازار	hind	بازار	hind	N;NOM;MASC;SG;3	N;NOM;SG
بازار	müük	بازار	müük	N;NOM;MASC;SG;3	N;NOM;SG
بازار	turg	بازار	turg	N;NOM;MASC;SG;3	N;NOM;SG
بازار	määr	بازار	määr	N;NOM;MASC;SG;3	N;NOM;SG
بازاری	ühise	بازاری	ühine	ADJ	ADJ;GEN;SG
بازاری	ühised	بازاری	ühine	ADJ	ADJ;NOM;PL
بازاری	madal	بازاری	madal	ADJ	ADJ;NOM;SG
بازاری	madala	بازاری	madal	ADJ	ADJ;GEN;SG
بازاری	madalad	بازاری	madal	ADJ	ADJ;NOM;PL
بازاری	odavad	بازاری	odav	ADJ	ADJ;NOM;PL;PRS;V.PTCP;ACT
بازاری	odav	بازاری	odav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بازاری	vulgaarne	بازاری	vulgaarne	ADJ	ADJ;NOM;SG
بازگشت	tagasitulek	بازگشت	tagasi_tulek	N;NOM;MASC;SG;3	N;NOM;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;NOM;SG
بازی	spordiala	بازی	spordi_ala	N;NOM;MASC;SG;3	N;NOM;SG
بازی	oht	بازی	oht	N;NOM;MASC;SG;3	N;NOM;SG
بازی	ohu	بازی	oht	N;NOM;MASC;SG;3	N;NOM;SG
بازی	panus	بازی	panus	N;NOM;MASC;SG;3	N;NOM;SG
بازی	kihlvedu	بازی	kihl_vedu	N;NOM;MASC;SG;3	N;NOM;SG
بازی	pettus	بازی	pettuma	N;NOM;MASC;SG;3	N;NOM;SG
بازی	kihlvedu	بازی	kihl_vedu	N;NOM;MASC;SG;3	N;NOM;SG
بازی	trikk	بازی	trikk	N;NOM;MASC;SG;3	N;NOM;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;NOM;SG
بازی	spordiala	بازی	spordi_ala	N;NOM;MASC;SG;3	N;NOM;SG
بازی	oht	بازی	oht	N;NOM;MASC;SG;3	N;NOM;SG
بازی	ohu	بازی	oht	N;NOM;MASC;SG;3	N;NOM;SG
بازی	panus	بازی	panus	N;NOM;MASC;SG;3	N;NOM;SG
بازی	kihlvedu	بازی	kihl_vedu	N;NOM;MASC;SG;3	N;NOM;SG
بازی	mäng	بازی	mäng	N;NOM;MASC;SG;3	N;NOM;SG
بازی	pettus	بازی	pettuma	N;NOM;MASC;SG;3	N;NOM;SG
بازی	kihlvedu	بازی	kihl_vedu	N;NOM;MASC;SG;3	N;NOM;SG
بازی	trikk	بازی	trikk	N;NOM;MASC;SG;3	N;NOM;SG
باغیانہ	mässumeelne	باغیانہ	mässu_meelne	ADJ	ADJ;NOM;SG
باقیات	jäänused	باقیات	jäänus	N;NOM;MASC;PL;3	N;NOM;PL
باقیات	reliikviad	باقیات	reliikvia	N;NOM;MASC;PL;3	N;NOM;PL
باقیات	jäägid	باقیات	jääma	N;NOM;MASC;PL;3	N;NOM;PL
بال	soeng	بال	soeng	N;NOM;MASC;SG;3	N;NOM;SG
بال	riik	بال	riik	N;NOM;MASC;SG;3	N;NOM;SG
بال	olek	بال	olek	N;NOM;MASC;SG;3	N;NOM;SG
بال	osariik	بال	osa_riik	N;NOM;MASC;SG;3	N;NOM;SG
بال	power	بال	power	N;NOM;MASC;SG;3	N;NOM;SG
بال	võim	بال	võim	N;NOM;MASC;SG;3	N;NOM;SG
بال	võimsus	بال	võimsus	N;NOM;MASC;SG;3	N;NOM;SG
بال	jõud	بال	jõud	N;NOM;MASC;SG;3	N;NOM;SG
بال	laps	بال	laps	N;NOM;MASC;SG;3	N;NOM;SG
بال	seisukord	بال	seisu_kord	N;NOM;MASC;SG;3	N;NOM;SG
بال	tingimus	بال	tingimus	N;NOM;MASC;SG;3	N;NOM;SG
بال	seisund	بال	seisund	N;NOM;MASC;SG;3	N;NOM;SG
بال	tugevus	بال	tugevus	N;NOM;MASC;SG;3	N;NOM;SG
بال	tiib	بال	tiib	N;NOM;MASC;SG;3	N;NOM;SG
بال	sulg	بال	sulg	N;NOM;MASC;SG;3	N;NOM;SG
بال	süda	بال	süda	N;NOM;MASC;SG;3	N;NOM;SG
بال	meel	بال	meel	N;NOM;MASC;SG;3	N;NOM;SG
بال	mõistus	بال	mõistus	N;NOM;MASC;SG;3	N;NOM;SG
بالاتر	kõrgemad	بالاتر	kõrgem	ADJ	ADJ;NOM;CMPR;PL
بالاتر	kõrgem	بالاتر	kõrgem	ADJ	ADJ;NOM;CMPR;SG
بِالاجمال	lühidalt	بِالاجمال	lühidalt	ADV	ADV
بِالاعلان	avatult	بِالاعلان	avatult	ADV	ADV
بِالاعلان	avalikult	بِالاعلان	avalikult	ADV	ADV
بِالاعلان	julgelt	بِالاعلان	julgelt	ADV	ADV
بِالاعلان	avalikult	بِالاعلان	avalikult	ADV	ADV
بِالالتزام	tahtlikult	بِالالتزام	tahtlikult	ADV	ADV
بِالالتزام	korrapäraselt	بِالالتزام	korra_päraselt	ADV	ADV
بِالالتزام	regulaarselt	بِالالتزام	regulaarselt	ADV	ADV
بالائی	pealiskaudne	بالائی	peal=is_kaudne	ADJ	ADJ;NOM;SG
بالائی	täiendav	بالائی	täiendav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بالائی	erakorraline	بالائی	era_korraline	ADJ	ADJ;NOM;SG
بالائی	pealiskaudne	بالائی	peal=is_kaudne	ADJ	ADJ;NOM;SG
بالائی	täiendav	بالائی	täiendav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بالائی	ülemised	بالائی	ülemine	ADJ	ADJ;NOM;PL
بالائی	ülemiste	بالائی	ülemine	ADJ	ADJ;GEN;PL
بالائی	erakorraline	بالائی	era_korraline	ADJ	ADJ;NOM;SG
بِالآخر	järelikult	بِالآخر	järelikult	ADV	ADV
بِالخُصوص	eriti	بِالخُصوص	eriti	ADV	ADV
بِالخُصوص	spetsiaalselt	بِالخُصوص	spetsiaalselt	ADV	ADV
بِالخَیر	õnnelikult	بِالخَیر	õnnelikult	ADV	ADV
بِالخَیر	hästi	بِالخَیر	hästi	ADV	ADV
بالغ	küps	بالغ	küps	ADJ	ADJ;NOM;SG
دربان	valvur	دربان	valvur	N;NOM;MASC;SG;3	N;NOM;SG
دربان	porter	دربان	porter	N;NOM;MASC;SG;3	N;NOM;SG
دربان	valvur	دربان	valvur	N;NOM;MASC;SG;3	N;NOM;SG
بانٹنا	jaotada	بانٹ	jaotama	V;SG;NFIN;ACT	V;NFIN
بانٹنا	jaga	بانٹ	jagama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بانچنا	loe	بانچ	lugema	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بانچنا	kirjelda	بانچ	kirjeldama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بانچنا	kirjeldada	بانچ	kirjeldama	V;SG;NFIN;ACT	V;NFIN
باندر	ahv	باندر	ahv	N;NOM;MASC;SG;3	N;NOM;SG
باندر	pärdik	باندر	pärdik	N;NOM;MASC;SG;3	N;NOM;SG
باندھنا	siduda	باندھنا	siduma	V;NFIN;ACT	V;NFIN
باندھنا	vangistada	باندھنا	vangistama	V;NFIN;ACT	V;NFIN
باندھنا	arreteerida	باندھنا	arreteerima	V;NFIN;ACT	V;NFIN
باندھنا	ehita	باندھنا	ehitama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
باندھنا	ehitama	باندھنا	ehitama	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
باندھنا	ehitada	باندھنا	ehitama	V;NFIN;ACT	V;NFIN
باندھنا	koosta	باندھنا	koostama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
باندھنا	koguneda	باندھنا	kogunema	V;NFIN;ACT	V;NFIN
بانس	bambus	بانس	bambus	N;NOM;MASC;SG;3	N;NOM;SG
باہر	väliselt	باہر	väliselt	ADV;NOM;MASC;SG;3	ADV
باہر	väljaspool	باہر	väljas_pool	ADV;NOM;MASC;SG;3	ADV
باہر	väljas	باہر	väljas	ADV;NOM;MASC;SG;3	ADV
باہر	eemal	باہر	eemal	ADV;NOM;MASC;SG;3	ADV
باہر	eemale	باہر	eemale	ADV;NOM;MASC;SG;3	ADV
باہر	väliselt	باہر	väliselt	ADV;NOM;MASC;SG;3	ADV
باہر	välja	باہر	välja	ADV;NOM;MASC;SG;3	ADV
باہر	väljas	باہر	väljas	ADV;NOM;MASC;SG;3	ADV
باہر	väljaspool	باہر	väljas_pool	ADV;NOM;MASC;SG;3	ADV
باہر	väljas	باہر	väljas	ADV;NOM;MASC;SG;3	ADV
باہر	eemal	باہر	eemal	ADV;NOM;MASC;SG;3	ADV
باہر	eemale	باہر	eemale	ADV;NOM;MASC;SG;3	ADV
باہمی	ühise	باہمی	ühine	ADJ	ADJ;GEN;SG
باہمی	ühised	باہمی	ühine	ADJ	ADJ;NOM;PL
باہمی	jagatud	باہمی	jaga=tud	ADJ	ADJ;PST;V.PTCP;PASS
باہمی	ühise	باہمی	ühine	ADJ	ADJ;GEN;SG
باہمی	ühised	باہمی	ühine	ADJ	ADJ;NOM;PL
باہمی	vastastikused	باہمی	vastastikune	ADJ	ADJ;NOM;PL
باہمی	vastastikune	باہمی	vastastikune	ADJ	ADJ;NOM;SG
باہمی	vastastikuse	باہمی	vastastikune	ADJ	ADJ;GEN;SG
باہمی	vastastikune	باہمی	vastastikune	ADJ	ADJ;NOM;SG
باہمی	jagatud	باہمی	jaga=tud	ADJ	ADJ;PST;V.PTCP;PASS
بائن	siduvad	بائن	siduma	V;ACT	V;IND;PL;3;PRS;FIN;ACT
ببر	lõvi	ببر	lõvi	N;NOM;MASC;SG;3	N;NOM;SG
بِپتا	kannatab	بڑپ	kannatama	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بتانا	õpeta	بتا	õpe	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	õpetada	بتا	õpetama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	seleta	بتا	seletama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	selgita	بتا	selgima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	selgitada	بتا	selgitama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	näita	بتا	näitama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	ütle	بتا	ütlema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	räägi	بتا	rääkima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	kirjelda	بتا	kirjeldama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	kirjeldada	بتا	kirjeldama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	demonstreerida	بتا	demonstreerima	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	õpeta	بتا	õpe	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	õpetada	بتا	õpetama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	avalikustab	بتا	avalikustama	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بتانا	avalikustada	بتا	avalikustama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	seleta	بتا	seletama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	selgita	بتا	selgima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	selgitada	بتا	selgitama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	näita	بتا	näitama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	ütle	بتا	ütlema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	räägi	بتا	rääkima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	kirjelda	بتا	kirjeldama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتانا	kirjeldada	بتا	kirjeldama	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	demonstreerida	بتا	demonstreerima	V;MASC;SG;NFIN;ACT	V;NFIN
بتلانا	kirjelda	بتلانا	kirjeldama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتلانا	kirjeldada	بتلانا	kirjeldama	V;MASC;SG;NFIN;ACT	V;NFIN
بتلانا	ütle	بتلانا	ütlema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتلانا	räägi	بتلانا	rääkima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بتیانا	räägi	بتیا	rääkima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِتھارنا	levis	بِتھار	levima	V;SG;NFIN;ACT	V;IND;SG;3;PST;FIN;ACT
بٹانا	levis	بٹا	levima	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PST;FIN;ACT
بٹورنا	saa	بٹور	saama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بٹورنا	koguda	بٹور	koguma	V;NFIN;ACT	V;NFIN
بٹورنا	koguma	بٹور	koguma	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بٹورنا	koguneda	بٹور	kogunema	V;NFIN;ACT	V;NFIN
بٹورنا	koguneda	بٹور	kogunema	V;NFIN;ACT	V;NFIN
بجا	sobivad	بجا	sobima	V;ACT	V;IND;PL;3;PRS;FIN;ACT
بجا	sobivad	بجا	sobima	V;ACT	V;IND;PL;3;PRS;FIN;ACT
بجا	sobis	بجا	sobima	V;ACT	V;IND;SG;3;PST;FIN;ACT
بجا	sobivad	بجا	sobima	V;ACT	V;IND;PL;3;PRS;FIN;ACT
بجا	sobivad	بجا	sobima	V;ACT	V;IND;PL;3;PRS;FIN;ACT
بجا	sobis	بجا	sobima	V;ACT	V;IND;SG;3;PST;FIN;ACT
بجاآوری	vastavus	بجاآوری	vastavus	N;NOM;MASC;SG;3	N;NOM;SG
بجاآوری	vastavus	بجاآوری	vastavus	N;NOM;MASC;SG;3	N;NOM;SG
بجالانا	kuuletuma	بجالانا	kuuletuma	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بجالانا	hukata	بجالانا	hukkama	V;NFIN;ACT	V;NFIN
بجالانا	käivita	بجالانا	käivitama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بجے	kellaaeg	بج	kella_aeg	N;NOM;MASC;SG;3	N;NOM;SG
بجے	aeg	بج	aeg	N;NOM;MASC;SG;3	N;NOM;SG
بچا	jäänud	بچا	jääma	V;ACT	V;PST;V.PTCP;ACT
بِچارنا	arva	بِچار	arvama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِچارنا	otsustama	بِچار	otsustama	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بِچارنا	otsusta	بِچار	otsustama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِچارنا	mõelge	بِچار	mõtlema	V;NFIN;ACT	V;IMP;PL;2;PRS;FIN;ACT
بِچارنا	mõtle	بِچار	mõtlema	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	säilita	بچا	säilima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	vältida	بچا	vältima	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	väldi	بچا	väldi	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	päästa	بچا	päästma	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	salvesta	بچا	salvestama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	säästa	بچا	säästma	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	säilita	بچا	säilima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	vältida	بچا	vältima	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	väldi	بچا	väldi	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	päästa	بچا	päästma	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	salvesta	بچا	salvestama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچانا	kaitsma	بچا	kaitsma	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بچانا	kaitsta	بچا	kaitsma	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	säästa	بچا	säästma	V;MASC;SG;NFIN;ACT	V;NFIN
بچائو	päästa	بچائو	päästma	V;PFV;PL;V.PTCP;ACT	V;NFIN
بچپن	lapsepõlv	بچپن	lapse_põlv	N;NOM;MASC;SG;3	N;NOM;SG
بچپن	lapsepõlve	بچپن	lapse_põlv	N;NOM;MASC;SG;3	N;NOM;SG
بچت	kasum	بچت	kasum	N;NOM;FEM;SG;3	N;NOM;SG
بچت	kokkuhoid	بچت	kokku_hoid	N;NOM;FEM;SG;3	N;NOM;SG
بچت	jääk	بچت	jääk	N;NOM;FEM;SG;3	N;NOM;SG
بچت	kaitse	بچت	kaitse	N;NOM;FEM;SG;3	N;NOM;SG
بچت	ülejääk	بچت	üle_jääk	N;NOM;FEM;SG;3	N;NOM;SG
بچت	turvalisus	بچت	turvalisus	N;NOM;FEM;SG;3	N;NOM;SG
بچت	ohutus	بچت	ohutus	N;NOM;FEM;SG;3	N;NOM;SG
بچت	saldo	بچت	saldo	N;NOM;FEM;SG;3	N;NOM;SG
بچت	tasakaal	بچت	tasa_kaal	N;NOM;FEM;SG;3	N;NOM;SG
بچت	bilanss	بچت	bilanss	N;NOM;FEM;SG;3	N;NOM;SG
بِچکنا	taganeda	بِچک	taganema	V;ACT	V;NFIN
بِچلنا	taganeda	بنچل	taganema	V;SG;NFIN;ACT	V;NFIN
بچنا	elama	بچ	elama	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بچنا	vältida	بچ	vältima	V;MASC;SG;NFIN;ACT	V;NFIN
بچنا	väldi	بچ	väldi	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بچنا	elama	بچ	elama	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بِچھڑا	läinud	بڑچھڑا	minema	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
بِچھڑنا	surra	بنچھڑ	surema	V;NFIN;ACT	V;NFIN
بِچھنا	hävita	بنچھ	hävitama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِچھنا	hävitada	بنچھ	hävitama	V;SG;NFIN;ACT	V;NFIN
بِحار	merede	بِحار	meri	N	N;GEN;PL
بِحار	ookeanide	بِحار	ookean	N	N;GEN;PL
بِحار	ookeanid	بِحار	ookean	N	N;NOM;PL
بحال	asutatud	بحال	asuta=tud	ADJ	ADJ;PST;V.PTCP;PASS
بحال	rõõmsameelne	بحال	rõõmsa_meelne	ADJ	ADJ;NOM;SG
بحث	uurimistöö	بحث	uurimis_töö	N;NOM;MASC;SG;3	N;NOM;SG
بحث	vaidlus	بحث	vaidlus	N;NOM;MASC;SG;3	N;NOM;SG
بحث	argument	بحث	argument	N;NOM;MASC;SG;3	N;NOM;SG
بحث	mure	بحث	mure	N;NOM;MASC;SG;3	N;NOM;SG
بحث	uurimistöö	بحث	uurimis_töö	N;NOM;MASC;SG;3	N;NOM;SG
بحث	arutelu	بحث	arutelu	N;NOM;MASC;SG;3	N;NOM;SG
بحث	debatt	بحث	debatt	N;NOM;MASC;SG;3	N;NOM;SG
بحث	vaidlus	بحث	vaidlus	N;NOM;MASC;SG;3	N;NOM;SG
بحث	argument	بحث	argument	N;NOM;MASC;SG;3	N;NOM;SG
بحث	mure	بحث	mure	N;NOM;MASC;SG;3	N;NOM;SG
بحث	arutelu	بحث	arutelu	N;NOM;MASC;SG;3	N;NOM;SG
بُحران	kriis	بُحران	kriis	N	N;NOM;SG
بُحران	deliirium	بُحران	deliirium	N	N;NOM;SG
بحری	mereväelane	بحری	mere_väelane	N;NOM;MASC;SG;3	N;NOM;SG
بحری	merejalaväelane	بحری	mere_jala_väelane	N;NOM;MASC;SG;3	N;NOM;SG
بحری	marine	بحری	marine	N;NOM;MASC;SG;3	N;NOM;SG
بحری	mere	بحری	meri	N;NOM;MASC;SG;3	N;NOM;SG
بُحور	ookeanide	بُحور	ookean	N	N;GEN;PL
بُحور	ookeanid	بُحور	ookean	N	N;NOM;PL
بخشش	kink	بخشش	kink	N;NOM;MASC;SG;3	N;NOM;SG
بخشش	kingitus	بخشش	kingitus	N;NOM;MASC;SG;3	N;NOM;SG
بخشش	tip	بخشش	tip	N;NOM;MASC;SG;3	N;NOM;SG
بخشش	kink	بخشش	kink	N;NOM;MASC;SG;3	N;NOM;SG
بخشش	kingitus	بخشش	kingitus	N;NOM;MASC;SG;3	N;NOM;SG
بخشنا	andesta	بخشنا	andestama	V;SG;ACT	V;IMP;SG;2;PRS;FIN;ACT
بخشنا	andestada	بخشنا	andestama	V;SG;ACT	V;NFIN
بد	siga	بد	siga	N;NOM;MASC;SG;3	N;NOM;SG
بد	põrsas	بد	põrsas	N;NOM;MASC;SG;3	N;NOM;SG
بد	bad	بد	bad	N;NOM;MASC;SG;3	N;NOM;SG
بد	kurjus	بد	kurjuma	N;NOM;MASC;SG;3	N;NOM;SG
بد	kurja	بد	kuri	N;NOM;MASC;SG;3	N;NOM;SG
بد	üleannetu	بد	üleannetu	N;NOM;MASC;SG;3	N;NOM;SG
بدتر	hullem	بدتر	hullem	ADJ	ADJ;NOM;CMPR;SG
بدتر	halvem	بدتر	halvem	ADJ	ADJ;NOM;CMPR;SG
بدتمیز	ebaviisakas	بدتمیز	eba_viisakas	ADJ	ADJ;NOM;SG
بدحواس	kardan	بدحواس	kartma	V;ACT	V;IND;SG;1;PRS;FIN;ACT
بدحواسی	segadus	بدحواسی	segadus	N;NOM;MASC;SG;3	N;NOM;SG
بدحواسی	agitatsioon	بدحواسی	agitatsioon	N;NOM;MASC;SG;3	N;NOM;SG
بدحواسی	rahutus	بدحواسی	rahutus	N;NOM;MASC;SG;3	N;NOM;SG
بدحواسی	erutus	بدحواسی	erutus	N;NOM;MASC;SG;3	N;NOM;SG
بدعقیدہ	skeptiline	بدعقیدہ	skeptiline	ADJ	ADJ;NOM;SG
بدعنوان	korrumpeerunud	بدعنوان	korrumpeeruma	ADJ	ADJ;PST;V.PTCP;ACT
بدفعلی	sodoomia	بدفعلی	sodoomia	N;NOM;MASC;SG;3	N;NOM;SG
بدمذاق	kirjandus	بدمذاق	kirjandus	N	N;NOM;SG
بدمذاق	muusika	بدمذاق	muusika	N	N;NOM;SG
بدنام	kurikuulus	بدنام	kuri_kuulus	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بدنام	kurikuulus	بدنام	kuri_kuulus	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بِدکانا	hirmuta	بِدکانا	hirmutama	V;ACT	V;IMP;SG;2;PRS;FIN;ACT
بدل	asendus	بدل	asenduma	V;ACT	V;IND;SG;3;PST;FIN;ACT
بدل	asendus	بدل	asenduma	V;ACT	V;IND;SG;3;PST;FIN;ACT
بدلنا	muuta	بدل	muutma	V;MASC;SG;NFIN;ACT	V;NFIN
بدلنا	muuta	بدل	muutma	V;MASC;SG;NFIN;ACT	V;NFIN
بدیسی	välismaised	بدیسی	välis_maine	ADJ	ADJ;NOM;PL
بدیسی	kummaline	بدیسی	kummaline	ADJ	ADJ;NOM;SG
بدیسی	imelik	بدیسی	imelik	ADJ	ADJ;NOM;SG
بدھنا	arendada	بدھ	arendama	V;SG;NFIN;ACT	V;NFIN
بدھنا	kasvab	بدھ	kasvama	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بدھنا	kasvama	بدھ	kasvama	V;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
