pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
accident	páde	accident	pád	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
accident	havária	accident	havária	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	pád	accident	pád	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
accident	haváriu	accident	haváriť	N;INDF;MASC;SG	N;ACC;FEM;SG
invitat	pozvaný	invita	pozvaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
invitat	pozvaná	invita	pozvať	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
eurovision	eurovision	eurovision	eurovision	N;INDF;MASC;SG	N;NOM;NEUT;SG
melodii	melódie	melodie	melódia	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	pesničky	melodie	pesnička	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	piesne	melodie	piesne	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	skladby	melodie	skladba	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	piesní	melodie	piesniť	N;INDF;FEM;PL	N;GEN;FEM;PL
creeaza	vytvárať	creează	vytvárať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
creeaza	vytvoriť	creează	vytvoriť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
agent	agentka	agent	agentka	N;INDF;MASC;SG	N;NOM;FEM;SG
agent	agenta	agent	agenta	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
agent	agent	agent	agent	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
network	sieť	network	sieť	N;INDF;MASC;SG	N;NOM;FEM;SG
emis	emitované	emite	emitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	vydané	emite	vydané	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	vydávaný	emite	vydávaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
emis	vydaný	emite	vydaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
emis	emitované	emite	emitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cai	trasy	cal	tri	N;INDF;MASC;PL	N;NOM;FEM;PL
cai	cesty	cal	cesta	N;INDF;MASC;PL	N;NOM;FEM;PL
cai	kone	cal	kono	N;INDF;MASC;PL	N;NOM;FEM;PL
grec	grécka	grec	grécka	N;INDF;MASC;SG	N;NOM;NEUT;SG
castiga	zarábať	castiga	zarábať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
castiga	zaslúžiť	castiga	zaslúžiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
castiga	zarobiť	castiga	zarobiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
castiga	vyhrať	castiga	vyhrať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
castiga	vyhrať	castiga	vyhrať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
vreau	chcieť	vrea	chcieť	V;IND;SG;1;PRS;FIN	V;IPFV;POS;NFIN
vreau	chcem	vrea	chcieť	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN
gaze	plyny	gaz	plyn	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
institute	inštitúty	institut	inštitút	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
arabe	arabských	arab	arabský	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spirit	duchu	spirit	duch	N;INDF;MASC;SG	N;INAN;DAT;MASC;SG
spirit	ducha	spirit	duch	N;INDF;MASC;SG	N;INAN;ACC;MASC;SG
spirit	duša	spirit	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
spirit	duch	spirit	duch	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
crestini	kresťania	crestin	kresťanie	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
crestini	kresťanov	crestin	kresťan	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
crestini	kresťania	crestin	kresťanie	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
crestini	kresťanov	crestin	kresťan	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
project	projekt	project	projekt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
project	projektu	project	projekt	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
unic	jedinečný	unic	jedinečný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
unic	unikátne	unic	unikátny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	jedinečné	unic	jedinečný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	jedinečná	unic	jedinečný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
unic	unikátny	unic	unikátny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
british	british	british	britis	N;INDF;MASC;SG	N;NOM;FEM;SG
decorat	zdobené	decorat	zdobený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
manual	manuál	manual	manuál	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
manual	príručka	manual	príručka	N;INDF;MASC;SG	N;NOM;FEM;SG
manual	príručke	manual	príručka	N;INDF;MASC;SG	N;DAT;FEM;SG
semnificativ	podstatne	semnificativ	podstatne	ADV	ADV
semnificativ	významne	semnificativ	významne	ADV	ADV
semnificativ	výrazne	semnificativ	výrazne	ADV	ADV
maestru	majster	maestru	majster	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
maestru	master	maestru	master	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sprijin	podporu	sprijin	podpora	N;INDF;MASC;SG	N;ACC;FEM;SG
sprijin	podpora	sprijin	podpora	N;INDF;MASC;SG	N;NOM;FEM;SG
randuri	riadkov	rand	riadok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
randuri	riadky	rand	riadok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
randuri	radov	rand	radov	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
randuri	riadkov	rand	riadok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
randuri	riadky	rand	riadok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
randuri	radov	rand	radov	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
microsoft	microsoft	microsoft	microsoft	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
membre	končatiny	membră	končatina	N;INDF;FEM;PL	N;NOM;FEM;PL
membre	končatín	membră	končatina	N;INDF;FEM;PL	N;NOM;NEUT;PL
hot	zlodeja	hot	zlodej	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
hot	zlodej	hot	zlodej	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
hot	zlodejka	hot	zlodejka	N;INDF;MASC;SG	N;NOM;FEM;SG
hot	zlodeja	hot	zlodej	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
hot	zlodej	hot	zlodej	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
hot	zlodejka	hot	zlodejka	N;INDF;MASC;SG	N;NOM;FEM;SG
insule	ostrovov	insulă	ostrov	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
insule	ostrovy	insulă	ostrov	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
mit	mýtus	mit	mýtus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
elector	kurfirstom	elector	kurfirstý	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
ape	vody	apă	voda	N;INDF;FEM;PL	N;GEN;FEM;PL
ape	vôd	apă	vôd	N;INDF;FEM;PL	N;GEN;FEM;PL
cumparat	zakúpené	cumpara	zakúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kúpené	cumpara	kúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	zakúpené	cumpara	zakúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kúpené	cumpara	kúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	zakúpené	cumpara	zakúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cumparat	kúpené	cumpara	kúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
necesita	požadovať	necesita	požadovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
necesita	vyžadovať	necesita	vyžadovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
necesita	požadovať	necesita	požadovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
necesita	vyžadovať	necesita	vyžadovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
arbore	strom	arbor	strom	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
arbore	stromček	arbor	stromček	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
arbore	strome	arbor	strom	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
variaza	meniť	variază	meniť	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
variaza	líšiť	variază	líšiť	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
termeni	termíny	termen	termín	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
termeni	pojmy	termen	pojem	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
termeni	výrazy	termen	výraz	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
termeni	podmienky	termen	podmienka	N;INDF;MASC;PL	N;NOM;FEM;PL
altar	oltár	altar	oltár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
altar	oltári	altar	oltár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
individual	individuálna	individual	individuálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
individual	individuálny	individual	individuálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
serii	série	serie	séria	N;INDF;FEM;PL	N;NOM;FEM;PL
schimbari	zmeny	schimbari	zmena	N;INDF;FEM;PL	N;NOM;FEM;PL
schimbari	zmien	schimbari	zmena	N;INDF;FEM;PL	N;GEN;FEM;PL
schimbari	zmeny	schimbari	zmena	N;INDF;FEM;PL	N;NOM;FEM;PL
schimbari	zmien	schimbari	zmena	N;INDF;FEM;PL	N;GEN;FEM;PL
poeme	básne	poem	báseň	N;INDF;FEM;PL	N;NOM;FEM;PL
schimba	zmeniť	schimba	zmeniť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
schimba	zmeniť	schimba	zmeniť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
olimpic	olympijské	olimpic	olympijský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
versiuni	verzie	versiune	verzia	N;INDF;FEM;PL	N;NOM;FEM;PL
arm	rameno	avea	rameno	N;INDF;MASC;SG	N;NOM;NEUT;SG
arm	ruka	avea	ruka	N;INDF;MASC;SG	N;NOM;FEM;SG
arm	ruku	avea	ruka	N;INDF;MASC;SG	N;ACC;FEM;SG
bus	bus	bus	bus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
bus	autobus	bus	autobus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
bus	autobusom	bus	autobus	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
constant	neprestajne	constant	neprestajne	ADV	ADV
constant	neustále	constant	ustále	ADV	ADV
constant	neustále	constant	ustále	ADV	ADV
relief	oslobodenie	relief	oslobodenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
desemnat	určené	desemnat	určený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
desemnat	určený	desemnat	určený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	pripísané	desemnat	pripísaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
desemnat	pridelený	desemnat	pridelený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
desemnat	pridelené	desemnat	pridelený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
desemnat	priradené	desemnat	priradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
desemnat	pridelená	desemnat	pridelený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
acopera	zakryť	acopera	zakryť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
detaliu	detail	detaliu	detail	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
alice	alica	alica	alica	N;INDF;MASC;SG	N;NOM;FEM;SG
alice	alenka	alica	alenka	N;INDF;MASC;SG	N;NOM;FEM;SG
subiecte	tém	subiect	téma	N;INDF;FEM;PL	N;GEN;FEM;PL
subiecte	témy	subiect	téma	N;INDF;FEM;PL	N;NOM;FEM;PL
subiecte	jedincov	subiect	jedinec	N;INDF;FEM;PL	N;ANIM;GEN;MASC;PL
subiecte	subjekty	subiect	subjekt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
subiecte	témy	subiect	téma	N;INDF;FEM;PL	N;NOM;FEM;PL
subiecte	jedinci	subiect	jedinec	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
subiecte	predmety	subiect	predmet	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
regim	móde	regim	móda	N;INDF;MASC;SG	N;DAT;FEM;SG
regim	režim	regim	režiť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
regim	mód	regim	mód	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
regim	režimu	regim	režim	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
regim	režim	regim	režiť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sunet	zvuk	sunet	zvuk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
tineret	mládež	tineret	mládež	N;INDF;MASC;SG	N;NOM;FEM;SG
tineret	mladosť	tineret	mladosť	N;INDF;MASC;SG	N;NOM;FEM;SG
tineret	mládeže	tineret	mládež	N;INDF;MASC;SG	N;NOM;FEM;SG
provence	provence	provenc	provenec	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
participanti	účastníkov	participant	účastník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
participanti	účastníkmi	participant	účastník	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
participanti	účastníci	participant	účastník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
participanti	účastníkov	participant	účastník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
participanti	účastníci	participant	účastník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
participanti	účastníkov	participant	účastník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
participanti	účastníkmi	participant	účastník	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
participanti	účastníci	participant	účastník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
participanti	účastníkov	participant	účastník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
participanti	účastníci	participant	účastník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
roussillon	roussillon	roussillon	roussillon	N;INDF;MASC;SG	N;NOM;NEUT;SG
interviuri	rozhovory	interviu	rozhovor	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
interviuri	pohovory	interviu	pohovor	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
reprezentant	rep	reprezentant	rep	N;INDF;MASC;SG	N;NOM;FEM;SG
reprezentant	predstaviteľ	reprezentant	predstaviteľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
reprezentant	zástupca	reprezentant	zástupca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
substante	látky	substant	látka	N;INDF;FEM;PL	N;NOM;FEM;PL
substante	látok	substant	látok	N;INDF;FEM;PL	N;GEN;FEM;PL
substante	látky	substant	látka	N;INDF;FEM;PL	N;NOM;FEM;PL
substante	látok	substant	látok	N;INDF;FEM;PL	N;GEN;FEM;PL
manager	vedúci	manager	vedúci	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
manager	manažér	manager	manažér	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
manager	správca	manager	správca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
scenariu	scenár	scenariu	scenár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
scenariu	scenár	scenariu	scenár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
scenariu	scenár	scenariu	scenár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
scenariu	skript	scenariu	skript	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
numerosi	početných	numeros	početný	ADJ;INDF;MASC;PL	ADJ;GEN;MASC;PL
arhitect	architekt	arhitect	architekt	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
reguli	pravidlá	regulă	pravidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
reguli	pravidlách	regulă	pravidlo	N;INDF;FEM;PL	N;INS;NEUT;PL
reguli	pravidiel	regulă	pravidlo	N;INDF;FEM;PL	N;GEN;NEUT;PL
reguli	predpisy	regulă	predpis	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
reguli	pravidla	regulă	pravidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
testament	zákone	testament	zákon	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
carbon	uhlíka	carbon	uhlík	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
carbon	uhlík	carbon	uhlík	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
dovezi	dôkazy	dovadă	dôkaz	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
dovezi	dôkazy	dovadă	dôkaz	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
partide	večierky	partid	večierka	N;INDF;FEM;PL	N;NOM;FEM;PL
partide	strany	partid	strana	N;INDF;FEM;PL	N;NOM;FEM;PL
exprimat	vyjadrené	exprima	vyjadrený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
exprimat	vyjadrený	exprima	vyjadrený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ziare	novín	ziar	noviny	N;INDF;FEM;PL	N;GEN;FEM;PL
ziare	noviny	ziar	noviny	N;INDF;FEM;PL	N;NOM;FEM;PL
ziare	novín	ziar	noviny	N;INDF;FEM;PL	N;GEN;FEM;PL
ziare	noviny	ziar	noviny	N;INDF;FEM;PL	N;NOM;FEM;PL
ordonat	objednané	ordonat	objednaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	strát	pierdere	strát	N;INDF;FEM;PL	N;GEN;FEM;PL
pierderi	prehry	pierdere	prehra	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	obete	pierdere	obete	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
pierderi	straty	pierdere	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
global	globálny	global	globálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
global	globálna	global	globálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
global	globálne	global	globálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fragmente	fragmenty	fragment	fragment	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
fragmente	úlomky	fragment	úlomok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
activi	aktívni	activ	aktívny	ADJ;INDF;MASC;PL	ADJ;ANIM;NOM;MASC;PL
secundar	sekundárne	secundar	sekundárne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
secundar	sekundárna	secundar	sekundárny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
secundar	sekundárny	secundar	sekundárny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
secundar	druhotné	secundar	druhotný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
aplicatii	prihlášky	aplicat	prihláška	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	aplikácií	aplicat	aplikácia	N;INDF;FEM;PL	N;GEN;FEM;PL
aplicatii	aplikácie	aplicat	aplikácia	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	žiadosti	aplicat	žiadosť	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	aplikácií	aplicat	aplikácia	N;INDF;FEM;PL	N;GEN;FEM;PL
aplicatii	aplikácie	aplicat	aplikácia	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	prihlášky	aplicat	prihláška	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	aplikácií	aplicat	aplikácia	N;INDF;FEM;PL	N;GEN;FEM;PL
aplicatii	aplikácie	aplicat	aplikácia	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicatii	žiadosti	aplicat	žiadosť	N;INDF;FEM;PL	N;NOM;FEM;PL
dezvolta	rozvíjať	dezvolta	rozvíjať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
dezvolta	vyvíjať	dezvolta	vyvíjať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
dezvolta	vyvinúť	dezvolta	vyvinúť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
dezvolta	rozvinúť	dezvolta	rozvinúť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
dezvolta	rozvíjať	dezvolta	rozvíjať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
dezvolta	vyvíjať	dezvolta	vyvíjať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
dezvolta	vyvinúť	dezvolta	vyvinúť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
dezvolta	rozvinúť	dezvolta	rozvinúť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
facebook	facebooku	facebook	facebooka	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
facebook	facebook	facebook	facebook	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
comert	obchod	comert	obchod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
comert	obchodovanie	comert	obchodovanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
comert	obchod	comert	obchod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
comert	obchod	comert	obchod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
initiat	zahájená	initia	zahájený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
initiat	zahájená	initia	zahájený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
mostenitor	dediča	mostenitor	dediča	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
mostenitor	dedič	mostenitor	dedič	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
mostenitor	dediča	mostenitor	dediča	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
mostenitor	dedič	mostenitor	dedič	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
prieteni	priatelia	prieten	priateľ	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
prieteni	priateľov	prieten	priateľ	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
prieteni	kamaráti	prieten	kamarát	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
studenti	študenti	student	študent	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
studenti	žiaci	student	žiak	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
studenti	študentky	student	študentka	N;INDF;MASC;PL	N;NOM;FEM;PL
studenti	študentov	student	študent	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
studenti	študenti	student	študent	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
studenti	žiaci	student	žiak	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
studenti	študentky	student	študentka	N;INDF;MASC;PL	N;NOM;FEM;PL
studenti	študentov	student	študent	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
parlamentare	parlamentných	parlamentar	parlamentný	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
earth	zemi	earth	zem	N	N;DAT;FEM;SG
earth	zeme	earth	zem	N	N;NOM;FEM;PL
earth	zem	earth	zem	N	N;NOM;FEM;SG
clase	triedy	clasă	trieda	N;INDF;FEM;PL	N;NOM;FEM;PL
senior	senior	senior	senior	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
evreu	žid	evreu	žid	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
evreu	žid	evreu	žid	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
entertainment	zábavu	entertainment	zábava	N;INDF;MASC;SG	N;ACC;FEM;SG
entertainment	zábava	entertainment	zábava	N;INDF;MASC;SG	N;NOM;FEM;SG
entertainment	pobavenie	entertainment	pobavenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
castigatoare	víťazné	castigatoare	víťazný	ADJ;INDF;FEM	ADJ;NOM;NEUT;SG
propune	navrhovať	propune	navrhovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
propune	navrhnúť	propune	navrhnúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
propune	navrhuje	propune	navrhovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
proprietati	vlastnosti	proprietati	vlastnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
proprietati	nehnuteľnosti	proprietati	nehnuteľnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
proprietati	vlastnosti	proprietati	vlastnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
proprietati	nehnuteľnosti	proprietati	nehnuteľnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
calculator	kalkulačka	calculator	kalkulačka	N;INDF;MASC;SG	N;NOM;FEM;SG
calculator	počítač	calculator	počítač	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
calculator	počítačom	calculator	počítač	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
calculator	počítača	calculator	počítač	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
prefix	predpona	prefix	predpona	N;INDF;MASC;SG	N;NOM;FEM;SG
vertical	vertikálne	vertical	vertikálne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vertical	vertikálna	vertical	vertikálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
vertical	vertikálne	vertical	vertikálne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vertical	vertikálny	vertical	vertikálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
medical	lekárska	medical	lekársky	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
medical	lekársky	medical	lekársky	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
