per	för	per	för	ADP	ADP
inverno	vintern	inverno	vinter	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
inverno	winter	inverno	winter	N;MASC;SG	N;NOM;INDF;NEUT;SG
inverno	vinter	inverno	vinter	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
componente	beståndsdel	componente	beståndsdel	N;SG	N;NOM;INDF;MASC+FEM;SG
componente	komponenten	componente	komponent	N;SG	N;NOM;DEF;MASC+FEM;SG
componente	komponent	componente	komponent	N;SG	N;NOM;INDF;MASC+FEM;SG
avviso	varning	avviso	varning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
divisa	uniform	divisa	uniform	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tela	duk	tela	duk	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
collegamento	anslutningen	collegamento	anslutning	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
collegamento	anknytning	collegamento	anknytning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
collegamento	koppling	collegamento	koppling	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
collegamento	anslutning	collegamento	anslutning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
collegamento	samband	collegamento	samband	N;MASC;SG	N;NOM;INDF;NEUT;SG
collegamento	länk	collegamento	länk	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
collegamento	länken	collegamento	länk	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
personali	personliga	personale	personlig	ADJ;PL	ADJ;NOM;PL
sposa	bruden	sposo	brud	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sposa	brud	sposo	brud	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marchese	markisen	marchese	markis	N;SG	N;NOM;DEF;MASC+FEM;SG
marchese	markis	marchese	markis	N;SG	N;NOM;INDF;MASC+FEM;SG
victor	segrare	victor	segrare	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
champions	champions	champions	champions	N;FEM	N;NOM;INDF;MASC+FEM;SG
champions	mästare	champions	mäst	N;FEM	N;NOM;INDF;MASC+FEM;SG
previsto	förutsåg	prevedere	förutsåg	V;MASC;SG;PST;V.PTCP	V;IMP;PST;FIN;ACT
previsto	förutspådde	prevedere	förutspåda	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
pokémon	pokémon	pokémon	pokémon	N;MASC	N;NOM;DEF;MASC+FEM;SG
girato	filmade	girare	filma	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP;ACT
cavalieri	riddare	cavaliere	riddare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cavalieri	ryttare	cavaliere	rytt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cavalieri	riddare	cavaliere	riddare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cavalieri	springare	cavaliere	spring	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
nick	nick	nick	nick	N	N;NOM;INDF;MASC+FEM;SG
nick	smeknamn	nick	smeknamn	N	N;NOM;INDF;NEUT;SG
pezzo	bit	pezzo	bit	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pezzo	stycke	pezzo	stycke	N;MASC;SG	N;NOM;INDF;NEUT;SG
sovietico	sovjetisk	sovietico	sovjetisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
rappresentato	företrätt	rappresentare	företrätt	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
automatico	automatiskt	automatico	automatisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
resa	avkastning	resa	avkastning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
resa	kapitulation	resa	kapitulation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
specialmente	speciellt	specialmente	speciell	ADV	ADV
specialmente	särskilt	specialmente	särskilt	ADV	ADV
specialmente	speciellt	specialmente	speciell	ADV	ADV
promosso	främjas	promuovere	främja	V;MASC;SG;PST;V.PTCP	V;NFIN;PASS
inclinata	lutande	inclinare	luta	ADJ;FEM;SG	ADJ;NOM;PRS;V.PTCP
corsi	banor	corso	bana	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
corsi	kurser	corso	kurs	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cronologia	kronologi	cronologia	kronologi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cronologia	tidslinjen	cronologia	tidslinje	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
cronologia	tidslinje	cronologia	tidslinje	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
anima	soul	anima	soul	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
anima	själ	anima	själ	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
song	låten	song	låt	N	N;NOM;DEF;MASC+FEM;SG
song	sång	song	sång	N	N;NOM;INDF;MASC+FEM;SG
sufficiente	tillräcklig	sufficiente	tillräcklig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
stretto	sund	stretto	sund	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
stretto	trångt	stretto	trång	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
stretto	snäv	stretto	snäv	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
dialetto	dialekt	dialetto	dialekt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lavorato	fungerade	lavorare	fungera	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP;ACT
lavorato	arbetade	lavorare	arbeta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
lavorato	jobbat	lavorare	jobba	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
lavorato	jobbade	lavorare	jobba	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
lavorato	funkade	lavorare	funka	V;MASC;SG;PST;V.PTCP	V;IND;PST;V.PTCP;ACT
lavorato	arbetat	lavorare	arbeta	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
dodici	tolv	dodici	tolv	NUM	NUM;NOM
immediata	omedelbar	immediato	omedelbar	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
immediata	omedelbar	immediato	omedelbar	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
fabio	fábio	fabio	fábio	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
medioevo	medeltiden	medioevo	medeltid	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
regola	regeln	regola	regel	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
regola	regel	regola	regel	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
clima	klimatet	clima	klimate	N;MASC;SG	N;NOM;DEF;NEUT;SG
clima	klimat	clima	klima	N;MASC;SG	N;NOM;INDF;NEUT;SG
pil	bnp	pil	bnp	N;MASC	N;NOM;INDF;MASC+FEM;SG
prix	prix	prix	prix	N;MASC	N;NOM;INDF;MASC+FEM;SG
tanti	många	tanto	mången	PRO;MASC;PL	PRO;INDF;PL
cittadino	medborgaren	cittadino	medborgare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
pittura	tavla	pittura	tavla	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pittura	målning	pittura	målning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
enorme	jättestor	enorme	jättestor	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
enorme	enorm	enorme	enorm	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
enorme	enorm	enorme	enorm	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
simone	simon	simone	simon	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
conta	räknar	contare	räkna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
conta	räknas	contare	räkna	V;IND;SG;3;PRS;FIN	V;IND;NFIN;PASS
google	google	googliere	google	N;MASC	N;NOM;DEF;MASC+FEM;SG
men	manskap	meno	manskap	N;MASC;SG	N;NOM;INDF;NEUT;SG
atletica	friidrott	atletica	friidrot	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
scientifico	vetenskapligt	scientifico	vetenskaplig	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
scientifico	vetenskaplig	scientifico	vetenskaplig	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
tenente	löjtnant	tenente	löjtnant	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vento	vinden	vento	vind	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
vento	vindkraft	vento	vindkraft	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vento	vind	vento	vinda	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cristiano	kristet	cristiano	kristen	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
cristiano	kristen	cristiano	kristen	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
laterali	laterala	laterale	lateral	ADJ;PL	ADJ;NOM;PL
braccio	arm	braccio	arm	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
braccio	armen	braccio	arm	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
angolo	corner	angolo	corner	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
angolo	hörn	angolo	hörn	N;MASC;SG	N;NOM;INDF;NEUT;SG
angolo	hörna	angolo	höre	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
angolo	hörnet	angolo	hörn	N;MASC;SG	N;NOM;DEF;NEUT;SG
angolo	vinkeln	angolo	vinkel	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
angolo	vinkel	angolo	vinkel	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
attori	aktörer	attore	aktör	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
formata	bildas	formare	bilda	V;FEM;SG;PST;V.PTCP	V;IND;FIN;PASS
formata	bildade	formare	bilda	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
formata	bildats	formare	bilda	V;FEM;SG;PST;V.PTCP	V;V.CVB;PASS
formata	bildades	formare	bilda	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
specifico	specifik	specifico	specifik	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
danese	danskt	danese	danskt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
danese	dansk	danese	dansk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
danese	dansk	danese	dansk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
angeli	änglar	angelo	ängel	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
movimenti	rörelser	movimento	rörelse	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
movimenti	rörelser	movimento	rörelse	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
movimenti	förflyttningar	movimento	förflyttning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
chiama	ringa	chiamare	ringa	V;IND;SG;3;PRS;FIN	V;FIN;ACT
spalle	axlarna	spalla	axl	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
spalle	axlar	spalla	axlar	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
back	rygg	back	rygg	N	N;NOM;INDF;MASC+FEM;SG
favorevoli	gynnsamma	favorevole	gynnsam	ADJ;PL	ADJ;NOM;PL
sfida	utmaningen	sfida	utmaning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sfida	challenge	sfida	challenge	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sfida	utmaning	sfida	utmaning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
semifinale	semifinalen	semifinale	semifinal	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
semifinale	semifinal	semifinale	semifinal	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
semifinale	semifinalen	semifinale	semifinal	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
interpreta	tolkar	interpretare	tolka	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
documentario	dokumentär	documentario	dokumentär	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lunghi	långa	lungo	lång	ADJ;MASC;PL	ADJ;NOM;PL
equipaggio	besättning	equipaggio	besättning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
equipaggio	besättningen	equipaggio	besättning	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
equipaggio	manskap	equipaggio	manskap	N;MASC;SG	N;NOM;INDF;NEUT;SG
equipaggio	crew	equipaggio	crew	N;MASC;SG	N;NOM;INDF;NEUT;SG
pubblici	offentliga	pubblico	offentlig	ADJ;MASC;PL	ADJ;NOM;PL
facile	enkelt	facile	enkel	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
facile	lätt	facile	lätt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
prevede	förutspår	prevedere	förutspå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
stazioni	stationer	stazione	station	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
stazioni	stationerna	stazione	station	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
tenuto	hållit	tenere	hålla	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
tenuto	höll	tenere	hålla	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
tenuto	behöll	tenere	behålla	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
tenuto	behållit	tenere	behålla	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
parrocchia	församling	parrocchia	församling	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
parrocchia	socken	parrocchia	socken	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
impianti	plantor	impianto	plantor	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
impianti	växter	impianto	växt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
impianti	installationer	impianto	installation	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
impianti	anläggningar	impianto	anläggning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
lombardia	lombardiet	lombardia	lombardium	N;FEM;SG	N;NOM;DEF;NEUT;SG
windows	windows	windows	PindoOs	N;MASC	N;NOM;INDF;MASC+FEM;SG
windows	fönster	windows	fönster	N;MASC	N;NOM;INDF;NEUT;SG
windows	rutor	windows	ruta	N;MASC	N;NOM;INDF;MASC+FEM;PL
relativamente	relativt	relativamente	relativt	ADV	ADV
relativamente	förhållandevis	relativamente	förhållandevis	ADV	ADV
leggermente	någorlunda	leggermente	någorlunda	ADV	ADV
fortuna	fortune	fortuna	fortune	N;FEM;SG	N;NOM;INDF;NEUT;SG
fortuna	förmögenhet	fortuna	förmögenhet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fortuna	tur	fortuna	tur	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fortuna	luck	fortuna	luck	N;FEM;SG	N;NOM;INDF;NEUT;SG
traffico	trafik	traffico	trafik	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
traffico	trafiken	traffico	trafik	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
traffico	människohandel	traffico	människohandel	N;MASC;SG	N;NOM;INDF;NEUT;SG
prestazioni	fördelar	prestazione	fördel	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
prestazioni	förmåner	prestazione	förmån	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
trenta	trettio	trenta	trettio	NUM	NUM;NOM
segnali	signaler	segnale	signal	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
segnali	signalerna	segnale	signal	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
segnali	skyltar	segnale	skylta	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
society	sällskapet	society	sällskap	N;MASC	N;NOM;DEF;NEUT;SG
society	samhälle	society	samhälle	N;MASC	N;NOM;INDF;NEUT;SG
society	samhället	society	samhälle	N;MASC	N;NOM;DEF;NEUT;SG
ampia	bred	ampio	bred	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ampia	brett	ampio	bred	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
esposizione	exposition	esposizione	exposition	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
esposizione	utställning	esposizione	utställning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
esposizione	utställningen	esposizione	utställning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
esposizione	exponeringen	esposizione	exponering	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
esposizione	exponering	esposizione	exponering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
alessandria	alessandria	alessandria	alessandri	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
alessandria	alexandria	alessandria	alexandri	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
assemblea	montering	assemblea	montering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
assemblea	församling	assemblea	församling	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
assemblea	församlingen	assemblea	församling	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
foresta	skog	foresta	skog	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
foresta	skogs	foresta	skoga	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
foresta	skogen	foresta	skog	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
foresta	forest	foresta	forest	N;FEM;SG	N;NOM;INDF;NEUT;SG
foresta	skog	foresta	skog	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
corpi	kroppar	corpo	kroppa	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
apre	öppnas	aprire	öppna	V;IND;SG;3;PRS;FIN	V;NFIN;PASS
apre	öppnar	aprire	öppna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
musicisti	musiker	musicista	musik	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
circondario	cercle	circondario	cercle	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
miniserie	miniserie	miniserie	miniserie	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
piena	fullständig	pieno	fullständig	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
piena	full	pieno	full	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
penisola	halvön	penisola	halvön	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
force	kraft	force	kraft	N;FEM	N;NOM;INDF;MASC+FEM;SG
force	force	force	force	N;FEM	N;NOM;INDF;MASC+FEM;SG
cinquanta	femtio	cinquanta	femtio	NUM	NUM;NOM
paura	fruktan	paura	fruktan	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
paura	skräck	paura	skräck	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
paura	rädsla	paura	rädsla	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
motivazione	motivation	motivazione	motivation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
motivazione	motivering	motivazione	motivering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
motivazione	motivationen	motivazione	motivation	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
motivazione	berättigande	motivazione	berättigande	N;FEM;SG	N;NOM;INDF;NEUT;SG
motivazione	motivering	motivazione	motivering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sostegno	support	sostegno	support	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sostegno	stöd	sostegno	stöd	N;MASC;SG	N;NOM;INDF;NEUT;SG
candidato	kandidat	candidato	kandidat	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
storiche	historiska	storico	historisk	ADJ;FEM;PL	ADJ;NOM;PL
storiche	historiska	storico	historisk	ADJ;FEM;PL	ADJ;NOM;PL
cannoni	kanoner	cannone	kanon	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cannoni	pistoler	cannone	pistol	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cannoni	kanonerna	cannone	kanon	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
cannoni	kanoner	cannone	kanon	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
letterario	litterär	letterario	litterär	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
infanzia	barndomen	infanzia	barndom	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
infanzia	barndom	infanzia	barndom	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
infanzia	barndoms	infanzia	barndom	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
capace	kapabel	capace	kapabel	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
capace	duglig	capace	duglig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
lettura	avläsning	lettura	avläsning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lettura	läsning	lettura	läsning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
occupazione	sysselsättning	occupazione	sysselsättning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
occupazione	anställning	occupazione	anställning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
occupazione	sysselsättningen	occupazione	sysselsättning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
occupazione	yrke	occupazione	yrke	N;FEM;SG	N;NOM;INDF;NEUT;SG
occupazione	ockupationen	occupazione	ockupation	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
occupazione	ockupation	occupazione	ockupation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
popolazioni	populationer	popolazione	population	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
popolazioni	befolkningar	popolazione	befolkning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fasi	etapper	fase	etapp	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fasi	faserna	fase	fas	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
fasi	faser	fase	fas	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fasi	stadier	fase	stadium	N;FEM;PL	N;NOM;INDF;NEUT;PL
fasi	etapper	fase	etapp	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fasi	faser	fase	fas	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
controllare	kontrollera	controllare	kontrollera	V;NFIN	V;IMP;FIN;ACT
controllare	kolla	controllare	kolla	V;NFIN	V;IMP;FIN;ACT
rappresentazione	representation	rappresentazione	representation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rappresentazione	representationen	rappresentazione	representation	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sci	skidor	sci	skida	N;MASC	N;NOM;INDF;MASC+FEM;PL
sci	ski	sci	ski	N;MASC	N;NOM;INDF;NEUT;SG
restauro	restaurering	restauro	restaurering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
restauro	återställning	restauro	återställning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
restauro	återupprättande	restauro	återupprättande	N;MASC;SG	N;NOM;INDF;NEUT;SG
possibili	möjliga	possibile	möjlig	ADJ;PL	ADJ;NOM;PL
detentore	innehavaren	detentore	innehavare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
estratto	extrahera	estrarre	extrahera	V;MASC;SG;PST;V.PTCP	V;IMP;FIN;ACT
estratto	extraheras	estrarre	extrahera	V;MASC;SG;PST;V.PTCP	V;NFIN;PASS
costo	kostnad	costo	kostnad	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
aquila	eagle	aquila	eagle	N;FEM;SG	N;NOM;INDF;NEUT;SG
aquila	örn	aquila	örn	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
aquila	örnen	aquila	örn	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
aquila	aquila	aquila	aquila	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
romanzi	romaner	romanzo	roman	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
romanzi	noveller	romanzo	novell	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
fusione	samgående	fusione	samgående	N;FEM;SG	N;NOM;INDF;NEUT;SG
fusione	fusion	fusione	fusion	N;FEM;SG	N;NOM;INDF;NEUT;SG
fusione	sammanslagning	fusione	sammanslagning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fusione	samgående	fusione	samgående	N;FEM;SG	N;NOM;INDF;NEUT;SG
fusione	sammanfogning	fusione	sammanfogning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fusione	sammanslagning	fusione	sammanslagning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fusione	sammanfogning	fusione	sammanfogning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fusione	fusion	fusione	fusion	N;FEM;SG	N;NOM;INDF;NEUT;SG
tavola	bordet	tavola	bord	N;FEM;SG	N;NOM;DEF;NEUT;SG
tavola	bord	tavola	bord	N;FEM;SG	N;NOM;INDF;NEUT;SG
tavola	tabell	tavola	tabell	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marchio	varumärket	marchio	varumärket	N;MASC;SG	N;NOM;DEF;NEUT;SG
marchio	brand	marchio	brand	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
marchio	märke	marchio	märke	N;MASC;SG	N;NOM;INDF;NEUT;SG
marchio	varumärke	marchio	varumärke	N;MASC;SG	N;NOM;INDF;NEUT;SG
marchio	varumärket	marchio	varumärket	N;MASC;SG	N;NOM;DEF;NEUT;SG
marchio	varumärke	marchio	varumärke	N;MASC;SG	N;NOM;INDF;NEUT;SG
saga	saga	sagare	saga	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
assolutamente	absolut	assolutamente	absolut	ADV	ADV
fama	berömmelse	fama	berömmelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fama	fame	fama	fam	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
autonomia	självständighet	autonomia	självständighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
autonomia	självbestämmande	autonomia	självbestämmande	N;FEM;SG	N;NOM;INDF;NEUT;SG
autonomia	autonomi	autonomia	autonomi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
autonomia	självstyre	autonomia	självstyre	N;FEM;SG	N;NOM;INDF;NEUT;SG
semplificata	förenklat	semplificato	förenkla	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
semplificata	förenklad	semplificato	förenkla	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vino	vin	vino	vin	N;MASC;SG	N;NOM;INDF;NEUT;SG
assistente	biträdande	assistente	biträdande	N;SG	N;NOM;INDF;NEUT;SG
assistente	assistent	assistente	assistent	N;SG	N;NOM;INDF;MASC+FEM;SG
remix	remix	remix	remix	N;MASC	N;NOM;INDF;MASC+FEM;SG
remix	remixes	remix	remixes	N;MASC	N;NOM;INDF;MASC+FEM;SG
vincitori	vinnarna	vincitore	vinna	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
copertina	omslag	copertina	omslag	N;FEM;SG	N;NOM;INDF;NEUT;SG
ricostruzione	återuppbyggnad	ricostruzione	återuppbyggnad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ricostruzione	ombyggnad	ricostruzione	ombyggnad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ricostruzione	återuppbyggnaden	ricostruzione	återuppbyggnad	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ricostruzione	ombyggnad	ricostruzione	ombyggnad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
