dan	og	dan	og	CONJ	CONJ
pengawasan	overvågningen	penkawasan	overvågning	N;SG	N;DEF;MASC+FEM;SG
perikanan	fiskeri	perikanan	fiskeri	N;SG	N;INDF;NEUT;SG
perikanan	fiskeriet	perikanan	fiskeri	N;SG	N;DEF;NEUT;SG
perikanan	fiskeri	perikanan	fiskeri	N;SG	N;INDF;NEUT;SG
perikanan	fiskeri	perikanan	fiskeri	N;SG	N;INDF;NEUT;SG
perikanan	fisker	perikanan	fisker	N;SG	N;INDF;MASC+FEM;SG
pakar	eksperten	pakar	ekspert	N;SG	N;DEF;MASC+FEM;SG
pakar	ekspert	pakar	ekspert	N;SG	N;INDF;MASC+FEM;SG
medis	læge	medis	læge	N;SG	N;INDF;MASC+FEM;SG
medis	lægehjælp	medis	lægehjælp	N;SG	N;INDF;MASC+FEM;SG
medis	læge	medis	læge	N;SG	N;INDF;MASC+FEM;SG
mendekati	nærmer	mendekati	nærme	V;SG;ACT	V;IND;PRS;FIN;ACT
pemegang	indehaver	penpegang	indehave	N;SG	N;INDF;MASC+FEM;SG
pemegang	indehaveren	penpegang	indehaver	N;SG	N;DEF;MASC+FEM;SG
meriam	kanonen	meriam	kanon	N;SG	N;DEF;MASC+FEM;SG
meriam	kanon	meriam	kanon	N;SG	N;INDF;MASC+FEM;SG
sabtu	lørdag	sabtu	lørdag	N;SG	N;INDF;MASC+FEM;SG
sabtu	lørdagen	sabtu	lørdag	N;SG	N;DEF;MASC+FEM;SG
mulut	mund	mulut	mund	N;SG	N;INDF;MASC+FEM;SG
mulut	munden	mulut	mund	N;SG	N;DEF;MASC+FEM;SG
muka	ansigt	muka	ansigt	N;SG	N;INDF;NEUT;SG
muka	ansigtet	muka	ansigt	N;SG	N;DEF;NEUT;SG
muka	fjæs	muka	fjæs	N;SG	N;INDF;NEUT;SG
muka	face	muka	face	N;SG	N;INDF;NEUT;SG
baca	læse	baca	læse	V;SG;ACT	V;NFIN;ACT
baca	læs	baca	læs	V;SG;ACT	V;IMP
baca	læst	baca	læse	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mengoperasikan	operere	menkoperasikan	operere	V;SG;ACT	V;NFIN;ACT
mengoperasikan	opererer	menkoperasikan	operere	V;SG;ACT	V;IND;PRS;FIN;ACT
kriteria	kriteriet	kriteria	kriteri	N;SG	N;DEF;NEUT;SG
kriteria	kriterium	kriteria	kriterium	N;SG	N;INDF;NEUT;SG
produsen	producent	produsen	producent	N;SG	N;INDF;MASC+FEM;SG
produsen	producenten	produsen	producent	N;SG	N;DEF;MASC+FEM;SG
produsen	producer	produsen	producer	N;SG	N;INDF;MASC+FEM;SG
produsen	fabrikanten	produsen	fabrikant	N;SG	N;DEF;MASC+FEM;SG
produsen	producent	produsen	producent	N;SG	N;INDF;MASC+FEM;SG
produsen	fabrikant	produsen	fabrikant	N;SG	N;INDF;MASC+FEM;SG
ribuan	tusind	ribuan	tusind	N;SG	N;INDF;NEUT;SG
tembok	væg	tembok	væg	N;SG	N;INDF;MASC+FEM;SG
tembok	væggen	tembok	væg	N;SG	N;DEF;MASC+FEM;SG
tembok	mur	tembok	mur	N;SG	N;INDF;MASC+FEM;SG
tembok	murer	tembok	mure	N;SG	N;INDF;MASC+FEM;SG
pembelajaran	læring	penbelajaran	læring	N;SG	N;INDF;MASC+FEM;SG
pembelajaran	lære	penbelajaran	lære	N;SG	N;INDF;MASC+FEM;SG
pembelajaran	indlæring	penbelajaran	indlæring	N;SG	N;INDF;MASC+FEM;SG
kebangsaan	nationalitet	kebangsaan	nationalitet	N;SG	N;INDF;MASC+FEM;SG
kebangsaan	statsborgerskab	kebangsaan	statsborgerskab	N;SG	N;INDF;NEUT;SG
menurunkan	sænke	menturunkan	sænke	V;SG;ACT	V;NFIN;ACT
menurunkan	sænker	menturunkan	sænke	V;SG;ACT	V;IND;PRS;FIN;ACT
tertutup	lukket	tertutup	lukke	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terjual	sælges	terjual	sælge	V;SG;PASS	V;IND;PRS;FIN;PASS
terjual	solgt	terjual	sælge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
bursa	bestand	bursa	bestand	N;SG	N;INDF;MASC+FEM;SG
bursa	stock	bursa	stock	N;SG	N;INDF;NEUT;SG
bursa	ombytning	bursa	ombytning	N;SG	N;INDF;MASC+FEM;SG
bursa	udveksling	bursa	udveksling	N;SG	N;INDF;MASC+FEM;SG
bursa	bytte	bursa	bytte	N;SG	N;INDF;MASC+FEM;SG
roti	brod	roti	brod	N;SG	N;INDF;MASC+FEM;SG
roti	brød	roti	brød	N;SG	N;INDF;NEUT;SG
roti	brødet	roti	bryde	N;SG	N;DEF;NEUT;SG
organ	organ	organ	organ	N;SG	N;INDF;NEUT;SG
organ	organet	organ	organ	N;SG	N;DEF;NEUT;SG
penambahan	tilføjelse	pentambahan	tilføjelse	N;SG	N;INDF;NEUT;SG
penambahan	tilsætning	pentambahan	tilsætning	N;SG	N;INDF;MASC+FEM;SG
sosialis	socialdemokrat	sosialis	socialdemokrat	N;SG	N;INDF;MASC+FEM;SG
ham	skinke	ham	skinke	N;SG	N;INDF;MASC+FEM;SG
saleh	gudfrygtig	saleh	gudfrygtig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
listclass	listclass	listclass	listclass	N;SG	N;INDF;MASC+FEM;SG
dikuasai	regeret	dikuasai	regere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
anggur	drue	anggur	drue	N;SG	N;INDF;MASC+FEM;SG
anggur	vin	anggur	vin	N;SG	N;INDF;MASC+FEM;SG
hits	hits	hits	hits	N	N;INDF;NEUT;SG
tiang	polak	tiang	polak	N;SG	N;INDF;MASC+FEM;SG
tiang	pæl	tiang	pæl	N;SG	N;INDF;MASC+FEM;SG
tiang	stang	tiang	stang	N;SG	N;INDF;MASC+FEM;SG
tiang	masten	tiang	mast	N;SG	N;DEF;MASC+FEM;SG
tiang	mast	tiang	mast	N;SG	N;INDF;MASC+FEM;SG
tiang	søjle	tiang	søjle	N;SG	N;INDF;MASC+FEM;SG
disediakan	forudsat	disediakan	forudsætte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disediakan	leveret	disediakan	levere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dilantik	indviet	dilantik	indvie	V;SG;PASS	V;INDF;SG;PST;V.PTCP
jurnal	journal	jurnal	journal	N;SG	N;INDF;MASC+FEM;SG
jurnal	tidsskrift	jurnal	tidsskrift	N;SG	N;INDF;NEUT;SG
jurnal	dagbog	jurnal	dagbog	N;SG	N;INDF;MASC+FEM;SG
pasien	patienten	pasien	patient	N;SG	N;DEF;MASC+FEM;SG
pasien	patient	pasien	patient	N;SG	N;INDF;MASC+FEM;SG
pembaca	læseren	penbaca	læser	N;SG	N;DEF;MASC+FEM;SG
hantu	spøgelset	hantu	spøgelse	N;SG	N;DEF;NEUT;SG
hantu	spøgelse	hantu	spøgelse	N;SG	N;INDF;NEUT;SG
hantu	genfærd	hantu	genfærd	N;SG	N;INDF;NEUT;SG
memaksa	tving	menpaksa	tving	V;SG;ACT	V;IMP
memaksa	insistere	menpaksa	insistere	V;SG;ACT	V;NFIN;ACT
memaksa	insisterer	menpaksa	insistere	V;SG;ACT	V;IND;PRS;FIN;ACT
memaksa	tvinger	menpaksa	tvinge	V;SG;ACT	V;IND;PRS;FIN;ACT
perasaan	fornemmelse	perrasaan	fornemmelse	N;SG	N;INDF;MASC+FEM;SG
perasaan	følelse	perrasaan	følelse	N;SG	N;INDF;MASC+FEM;SG
perkawinan	ægteskabet	perkawinan	ægteskab	N;SG	N;DEF;NEUT;SG
perkawinan	ægteskab	perkawinan	ægteskab	N;SG	N;INDF;NEUT;SG
mekanisme	mekanismen	mekanisme	mekanisme	N;SG	N;DEF;MASC+FEM;SG
mekanisme	mekanisme	mekanisme	mekanisme	N;SG	N;INDF;MASC+FEM;SG
pelukis	maleren	penlukis	maler	N;SG	N;DEF;MASC+FEM;SG
pelukis	maler	penlukis	male	N;SG	N;INDF;MASC+FEM;SG
diisi	fyldt	diisi	fylde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diisi	fyldte	diisi	fylde	V;SG;PASS	V;PST;V.PTCP
diisi	udfyldt	diisi	udfylde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
kekurangan	mangel	kekurangan	mangel	N;SG	N;INDF;MASC+FEM;SG
kekurangan	knaphed	kekurangan	knaphed	N;SG	N;INDF;MASC+FEM;SG
kekurangan	mangel	kekurangan	mangel	N;SG	N;INDF;MASC+FEM;SG
menikmati	nyd	mennikmati	nyd	V;SG;ACT	V;IMP
menikmati	hygger	mennikmati	hygge	V;SG;ACT	V;IND;PRS;FIN;ACT
menikmati	nyder	mennikmati	nyde	V;SG;ACT	V;IND;PRS;FIN;ACT
menikmati	nydt	mennikmati	nydt	V;SG;ACT	V;INDF;SG;PST;V.PTCP
helikopter	helikopter	helikopter	helikopter	N;SG	N;INDF;MASC+FEM;SG
helikopter	helikopteren	helikopter	helikopter	N;SG	N;DEF;MASC+FEM;SG
helikopter	helikopter	helikopter	helikopter	N;SG	N;INDF;MASC+FEM;SG
helikopter	helikopteren	helikopter	helikopter	N;SG	N;DEF;MASC+FEM;SG
helikopter	helikopter	helikopter	helikopter	N;SG	N;INDF;MASC+FEM;SG
telekomunikasi	telekommunikation	telekomunikasi	telekommunikation	N	N;INDF;MASC+FEM;SG
telekomunikasi	telekommunikation	telekomunikasi	telekommunikation	N	N;INDF;MASC+FEM;SG
toyota	toyota	toyota	toyota	N	N;INDF;MASC+FEM;SG
cincin	ringen	cincin	ring	N;SG	N;DEF;MASC+FEM;SG
tiket	billetten	tiket	billet	N;SG	N;DEF;MASC+FEM;SG
tiket	billet	tiket	billet	N;SG	N;INDF;MASC+FEM;SG
perserikatan	fagforbund	perserikatan	fagforbund	N;SG	N;INDF;NEUT;SG
perserikatan	fagbevægelsen	perserikatan	fagbevægelse	N;SG	N;DEF;MASC+FEM;SG
setara	ækvivalent	setara	ækvivalent	ADJ;SG	ADJ;INDF;NEUT;SG
setara	tilsvarende	setara	tilsvarende	ADJ;SG	ADJ
sah	gyldigt	sah	gyldig	ADJ;SG	ADJ;INDF;NEUT;SG
sah	gyldig	sah	gyldig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
sah	lovligt	sah	lovlig	ADJ;SG	ADJ;INDF;NEUT;SG
sah	juridisk	sah	juridisk	ADJ;SG	ADJ;INDF;SG
spongebob	svampebob	spongebob	svampebob	N	N;INDF;MASC+FEM;SG
diterapkan	anvendt	diterapkan	anvende	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diterapkan	ansøgt	diterapkan	ansøge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
kehadiran	fremmøde	kehadiran	fremmøde	N;SG	N;INDF;NEUT;SG
kehadiran	tilstedeværelse	kehadiran	tilstedeværelse	N;SG	N;INDF;MASC+FEM;SG
kehadiran	deltagelse	kehadiran	deltagelse	N;SG	N;INDF;MASC+FEM;SG
kehadiran	forekomst	kehadiran	forekomst	N;SG	N;INDF;MASC+FEM;SG
kehadiran	nærvær	kehadiran	nærvær	N;SG	N;INDF;MASC+FEM;SG
kehadiran	tilstedeværelse	kehadiran	tilstedeværelse	N;SG	N;INDF;MASC+FEM;SG
kehadiran	nærværelse	kehadiran	nærværelse	N;SG	N;INDF;MASC+FEM;SG
tes	test	tes	test	N;SG	N;INDF;MASC+FEM;SG
tes	afprøvning	tes	afprøvning	N;SG	N;INDF;MASC+FEM;SG
tes	prøvning	tes	prøvning	N;SG	N;INDF;MASC+FEM;SG
tes	test	tes	test	N;SG	N;INDF;MASC+FEM;SG
tes	prøvning	tes	prøvning	N;SG	N;INDF;MASC+FEM;SG
pelindung	patron	penlindung	patron	N;SG	N;INDF;MASC+FEM;SG
pangkat	rang	pangkat	rang	N;SG	N;INDF;MASC+FEM;SG
pangkat	rank	pangkat	rank	N;SG	N;INDF;MASC+FEM;SG
memperlihatkan	viser	menperlihatkan	vise	V;SG;ACT	V;IND;PRS;FIN;ACT
memperlihatkan	viser	menperlihatkan	vise	V;SG;ACT	V;IND;PRS;FIN;ACT
tantangan	challenge	tantangan	challenge	N;SG	N;INDF;MASC+FEM;SG
tantangan	udfordring	tantangan	udfordring	N;SG	N;INDF;MASC+FEM;SG
tantangan	udfordringen	tantangan	udfordring	N;SG	N;DEF;MASC+FEM;SG
melepaskan	slip	menlepaskan	slip	V;SG;ACT	V;IMP
korupsi	fordærv	korupsi	fordærv	N;SG	N;INDF;NEUT;SG
korupsi	korruption	korupsi	korruption	N;SG	N;INDF;MASC+FEM;SG
korupsi	bestikkelse	korupsi	bestikkelse	N;SG	N;INDF;MASC+FEM;SG
politisi	politiker	politisi	politiker	N;SG	N;INDF;MASC+FEM;SG
dimaksudkan	tiltænkt	dimaksudkan	tiltænkt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dimaksudkan	påtænkte	dimaksudkan	påtænke	V;SG;PASS	V;DEF;SG;PST;V.PTCP
dimaksudkan	påtænkt	dimaksudkan	påtænke	V;SG;PASS	V;INDF;SG;PST;V.PTCP
serius	seriøs	serius	seriøs	ADJ;SG	ADJ;INDF;MASC+FEM;SG
serius	alvorlig	serius	alvorlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
idola	idol	idola	idol	N	N;INDF;MASC+FEM;SG
cuaca	vejret	cuaca	vejr	N;SG	N;DEF;NEUT;SG
cuaca	vejr	cuaca	vejr	N;SG	N;INDF;NEUT;SG
kebakaran	fyr	kebakaran	fyr	N;SG	N;INDF;MASC+FEM;SG
kebakaran	brand	kebakaran	brand	N;SG	N;INDF;MASC+FEM;SG
kebakaran	ild	kebakaran	ild	N;SG	N;INDF;MASC+FEM;SG
billboard	plakat	billboard	plakat	N	N;INDF;MASC+FEM;SG
julukan	øgenavn	julukan	øgenavn	N;SG	N;INDF;NEUT;SG
julukan	kælenavn	julukan	kælenavn	N;SG	N;INDF;NEUT;SG
julukan	kaldenavn	julukan	kaldenavn	N;SG	N;INDF;NEUT;SG
kesepakatan	enighed	kesepakatan	enighed	N;SG	N;INDF;MASC+FEM;SG
kesepakatan	overenskomst	kesepakatan	overenskomst	N;SG	N;INDF;MASC+FEM;SG
kesepakatan	aftale	kesepakatan	aftale	N;SG	N;INDF;MASC+FEM;SG
kesepakatan	deal	kesepakatan	deal	N;SG	N;INDF;MASC+FEM;SG
kesepakatan	aftale	kesepakatan	aftale	N;SG	N;INDF;MASC+FEM;SG
kesejahteraan	wellness	kesejahteraan	wellness	N;SG	N;INDF;MASC+FEM;SG
kesejahteraan	velvære	kesejahteraan	velvære	N;SG	N;INDF;MASC+FEM;SG
kesejahteraan	velfærd	kesejahteraan	velfærd	N;SG	N;INDF;NEUT;SG
kesejahteraan	trivsel	kesejahteraan	trivsel	N;SG	N;INDF;MASC+FEM;SG
pemakaman	begravelse	penmakaman	begravelse	N;SG	N;INDF;MASC+FEM;SG
pemakaman	begravelse	penmakaman	begravelse	N;SG	N;INDF;MASC+FEM;SG
pemakaman	begravelsen	penmakaman	begravelse	N;SG	N;DEF;MASC+FEM;SG
pemakaman	kirkegård	penmakaman	kirkegård	N;SG	N;INDF;MASC+FEM;SG
pemakaman	kirkegården	penmakaman	kirkegård	N;SG	N;DEF;MASC+FEM;SG
biro	præsidium	biro	præsidium	N;SG	N;INDF;NEUT;SG
biro	præsidiet	biro	præsidi	N;SG	N;DEF;NEUT;SG
biro	bureau	biro	bureau	N;SG	N;INDF;NEUT;SG
biro	bureauet	biro	bureau	N;SG	N;DEF;NEUT;SG
galaksi	galaksen	galaksi	galakse	N;SG	N;DEF;MASC+FEM;SG
galaksi	galakse	galaksi	galakse	N;SG	N;INDF;MASC+FEM;SG
galaksi	galaxy	galaksi	galaxy	N;SG	N;INDF;MASC+FEM;SG
ion	ioner	ion	ione	N	N;INDF;MASC+FEM;PL
instrumen	instrument	instrumen	instrument	N;SG	N;INDF;NEUT;SG
instrumen	instrumentet	instrumen	instrument	N;SG	N;DEF;NEUT;SG
transfer	transfer	transfer	transf	N;SG	N;INDF;MASC+FEM;SG
transfer	overdragelse	transfer	overdragelse	N;SG	N;INDF;MASC+FEM;SG
transfer	overførsel	transfer	overførsel	N;SG	N;INDF;MASC+FEM;SG
transfer	forflyttelse	transfer	forflyttelse	N;SG	N;INDF;MASC+FEM;SG
design	udformning	design	udformning	N;SG	N;INDF;MASC+FEM;SG
design	projektering	design	projektering	N;SG	N;INDF;MASC+FEM;SG
design	konstruktion	design	konstruktion	N;SG	N;INDF;MASC+FEM;SG
design	design	design	design	N;SG	N;INDF;NEUT;SG
sosok	figur	sosok	figur	N	N;INDF;MASC+FEM;SG
parkir	parkering	parkir	parkering	N;SG;ACT	N;INDF;MASC+FEM;SG
profesi	erhverv	profesi	erhverv	N;SG	N;INDF;NEUT;SG
profesi	erhverv	profesi	erhverv	N;SG	N;INDF;NEUT;SG
profesi	profession	profesi	profession	N;SG	N;INDF;MASC+FEM;SG
penyebaran	spredning	pensebaran	spredning	N;SG	N;INDF;MASC+FEM;SG
penyebaran	indsættelse	pensebaran	indsættelse	N;SG	N;INDF;MASC+FEM;SG
otot	muskel	otot	muskel	N;SG	N;INDF;MASC+FEM;SG
otot	musklen	otot	muskel	N;SG	N;DEF;MASC+FEM;SG
diyakini	menes	diyakini	mene	V;SG;PASS	V;IND;PRS;FIN;PASS
diyakini	troet	diyakini	tro	V;SG;PASS	V;INDF;SG;PST;V.PTCP
komisaris	kommissær	komisaris	kommissær	N;SG	N;INDF;MASC+FEM;SG
berdarah	bløder	berdarah	blod	V;SG;ACT	V;IND;PRS;FIN;ACT
berdarah	blødte	berdarah	blød	V;SG;ACT	V;IND;PST;FIN;ACT
berdarah	bløder	berdarah	blod	V;SG;ACT	V;IND;PRS;FIN;ACT
kutub	polak	kutub	polak	N;SG	N;INDF;MASC+FEM;SG
kutub	pæl	kutub	pæl	N;SG	N;INDF;MASC+FEM;SG
kutub	stang	kutub	stang	N;SG	N;INDF;MASC+FEM;SG
awan	skyen	awan	sky	N;SG	N;DEF;MASC+FEM;SG
ketentuan	udtryk	ketentuan	udtryk	N;SG	N;INDF;NEUT;SG
ketentuan	proviant	ketentuan	proviant	N;SG	N;INDF;MASC+FEM;SG
tahanan	fangen	tahanan	fange	N;SG	N;DEF;MASC+FEM;SG
tahanan	forældremyndighed	tahanan	forældremyndighed	N;SG	N;INDF;MASC+FEM;SG
tahanan	varetægt	tahanan	varetægt	N;SG	N;INDF;MASC+FEM;SG
tahanan	varetægtsfængslet	tahanan	varetægtsfængslet	N;SG	N;DEF;NEUT;SG
tahanan	forældremyndigheden	tahanan	forældremyndighed	N;SG	N;DEF;MASC+FEM;SG
moral	moralen	moral	moral	N;SG	N;DEF;MASC+FEM;SG
moral	moral	moral	moral	N;SG	N;INDF;MASC+FEM;SG
moral	moral	moral	moral	N;SG	N;INDF;MASC+FEM;SG
moral	moral	moral	moral	N;SG	N;INDF;MASC+FEM;SG
moral	moral	moral	moral	N;SG	N;INDF;MASC+FEM;SG
terluka	skadet	terluka	skad	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terluka	skadet	terluka	skad	V;SG;PASS	V;INDF;SG;PST;V.PTCP
pengarang	forfatteren	penarang	forfatter	N;SG	N;DEF;MASC+FEM;SG
pengarang	forfatter	penarang	forfatter	N;SG	N;INDF;MASC+FEM;SG
pengarang	forslagsstiller	penarang	forslagsstiller	N;SG	N;INDF;MASC+FEM;SG
pengarang	ophavsmand	penarang	ophavsmand	N;SG	N;INDF;MASC+FEM;SG
sehat	sund	sehat	sund	ADJ;SG	ADJ;INDF;MASC+FEM;SG
sehat	sundt	sehat	sund	ADJ;SG	ADJ;INDF;NEUT;SG
enzim	enzym	enzim	enzym	N;SG	N;INDF;NEUT;SG
enzim	enzymet	enzim	enzym	N;SG	N;DEF;NEUT;SG
memengaruhi	påvirkede	memengaruhi	påvirke	V	V;PL;PST;V.PTCP
memengaruhi	påvirket	memengaruhi	påvirke	V	V;INDF;SG;PST;V.PTCP
memengaruhi	påvirker	memengaruhi	påvirke	V	V;IND;PRS;FIN;ACT
memengaruhi	berører	memengaruhi	berøre	V	V;IND;PRS;FIN;ACT
memengaruhi	påvirker	memengaruhi	påvirke	V	V;IND;PRS;FIN;ACT
memengaruhi	påvirke	memengaruhi	påvirke	V	V;NFIN;ACT
legislatif	valgperiode	legislatif	valgperiode	N;SG	N;INDF;MASC+FEM;SG
auto	auto	auto	auto	N;SG	N;INDF;MASC+FEM;SG
korps	korps	korps	korps	N	N;INDF;NEUT;SG
korps	korpset	korps	korpset	N	N;DEF;NEUT;SG
perekonomian	sparsommelighed	perekonomian	sparsommelighed	N;SG	N;INDF;MASC+FEM;SG
perekonomian	økonomi	perekonomian	økonomi	N;SG	N;INDF;MASC+FEM;SG
perekonomian	økonomien	perekonomian	økonomi	N;SG	N;DEF;MASC+FEM;SG
mengejar	forfølger	menkejar	forfølge	V;SG;ACT	V;IND;PRS;FIN;ACT
mengejar	jager	menkejar	jage	V;SG;ACT	V;IND;PRS;FIN;ACT
mengejar	jagte	menkejar	jagt	V;SG;ACT	V;NFIN;ACT
mengejar	jagter	menkejar	jagte	V;SG;ACT	V;IND;PRS;FIN;ACT
peradaban	civilisation	peradaban	civilisation	N;SG	N;INDF;MASC+FEM;SG
peradaban	civilisationen	peradaban	civilisation	N;SG	N;DEF;MASC+FEM;SG
peradaban	civilisation	peradaban	civilisation	N;SG	N;INDF;MASC+FEM;SG
peradaban	civilisationen	peradaban	civilisation	N;SG	N;DEF;MASC+FEM;SG
dimanfaatkan	udnyttet	dimanfaatkan	udnytte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
membahas	diskuterer	menbahas	diskutere	V;SG;ACT	V;IND;PRS;FIN;ACT
membahas	drøfte	menbahas	drøfte	V;SG;ACT	V;NFIN;ACT
membahas	diskutere	menbahas	diskutere	V;SG;ACT	V;NFIN;ACT
pinggiran	fringe	pinggiran	fringe	N;SG	N;INDF;MASC+FEM;SG
gawang	mål	gawang	mål	N;SG	N;INDF;NEUT;SG
gawang	gærde	gawang	gærde	N;SG	N;INDF;NEUT;SG
primer	primer	primer	prim	N;SG	N;INDF;MASC+FEM;SG
primer	primær	primer	primær	N;SG	N;INDF;NEUT;SG
beras	ris	beras	ris	N;SG	N;INDF;MASC+FEM;SG
bumbu	krydderi	bumbu	krydderi	N;SG	N;INDF;NEUT;SG
bumbu	krydderi	bumbu	krydderi	N;SG	N;INDF;NEUT;SG
konsumen	forbruger	konsumen	forbruger	N;SG	N;INDF;MASC+FEM;SG
datar	lejlighed	datar	lejlighed	N;SG	N;INDF;MASC+FEM;SG
berpusat	centreret	berpusat	centerere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
berpusat	centreret	berpusat	centerere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
meja	skrivebord	meja	skrivebord	N;SG	N;INDF;NEUT;SG
meja	bordet	meja	bord	N;SG	N;DEF;NEUT;SG
meja	bord	meja	bord	N;SG	N;INDF;NEUT;SG
meja	tabel	meja	tabel	N;SG	N;INDF;MASC+FEM;SG
liberal	liberal	liberal	liberal	N;SG	N;INDF;MASC+FEM;SG
menunjuk	udnævner	mentunjuk	udnævne	V;SG;ACT	V;IND;PRS;FIN;ACT
menunjuk	udnævne	mentunjuk	udnævne	V;SG;ACT	V;NFIN;ACT
menunjuk	udpege	mentunjuk	udpege	V;SG;ACT	V;NFIN;ACT
menunjuk	peger	mentunjuk	pege	V;SG;ACT	V;IND;PRS;FIN;ACT
menunjuk	pegede	mentunjuk	peget	V;SG;ACT	V;IND;PST;FIN;ACT
menunjuk	pegede	mentunjuk	peget	V;SG;ACT	V;IND;PST;FIN;ACT
menunjuk	peget	mentunjuk	peget	V;SG;ACT	V;INDF;SG;PST;V.PTCP
disajikan	tjent	disajikan	tjene	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disajikan	serveres	disajikan	servere	V;SG;PASS	V;IND;PRS;FIN;PASS
disajikan	serveret	disajikan	servere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disajikan	forkyndt	disajikan	forkynde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disajikan	afsonet	disajikan	afson	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disajikan	fremlagt	disajikan	fremlægge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disajikan	præsenteret	disajikan	præsentere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disajikan	præsenteres	disajikan	præsentere	V;SG;PASS	V;NFIN;PASS
membela	forsvare	menbela	forsvare	V;SG;ACT	V;NFIN;ACT
membela	forsvarer	menbela	forsvare	V;SG;ACT	V;IND;PRS;FIN;ACT
membela	forsvare	menbela	forsvare	V;SG;ACT	V;NFIN;ACT
membela	forsvarer	menbela	forsvare	V;SG;ACT	V;IND;PRS;FIN;ACT
siklus	cyklus	siklus	cyklus	N;SG	N;INDF;MASC+FEM;SG
parah	alvorlig	parah	alvorlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
parah	svær	parah	svær	ADJ;SG	ADJ;INDF;MASC+FEM;SG
spesifik	specifik	spesifik	specifik	ADJ;SG	ADJ;INDF;MASC+FEM;SG
cadangan	backup	cadangan	backup	N;SG	N;INDF;MASC+FEM;SG
cadangan	forstærkning	cadangan	forstærkning	N;SG	N;INDF;MASC+FEM;SG
event	begivenheder	event	begivenhed	N	N;INDF;MASC+FEM;PL
event	hændelser	event	hændelse	N	N;INDF;MASC+FEM;PL
event	arrangementer	event	arrangement	N	N;INDF;NEUT;PL
event	events	event	events	N	N;INDF;MASC+FEM;PL
event	begivenhederne	event	begivenhed	N	N;DEF;MASC+FEM;PL
jawaban	svar	jawaban	svar	N;SG	N;INDF;NEUT;SG
jawaban	svaret	jawaban	svar	N;SG	N;DEF;NEUT;SG
jawaban	svar	jawaban	svar	N;SG	N;INDF;NEUT;SG
dipasang	installeret	dipasang	installere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipasang	monteret	dipasang	monter	V;SG;PASS	V;INDF;SG;PST;V.PTCP
mengusulkan	friede	menusulkan	fri	V;SG;ACT	V;IND;PST;FIN;ACT
mengusulkan	foreslået	menusulkan	foreslå	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mengusulkan	foreslår	menusulkan	foreslå	V;SG;ACT	V;IND;PRS;FIN;ACT
mengusulkan	foreslå	menusulkan	foreslå	V;SG;ACT	V;NFIN;ACT
mengusulkan	frier	menusulkan	fri	V;SG;ACT	V;IND;PRS;FIN;ACT
psikologi	psykologi	psikologi	psykologi	N;SG	N;INDF;MASC+FEM;SG
psikologi	psyke	psikologi	psyke	N;SG	N;INDF;MASC+FEM;SG
psikologi	psyk	psikologi	psyk	N;SG	N;INDF;MASC+FEM;SG
psikologi	psykologi	psikologi	psykologi	N;SG	N;INDF;MASC+FEM;SG
geografi	geografi	geografi	geografi	N;SG	N;INDF;MASC+FEM;SG
dimakan	spises	dimakan	spise	V;SG;PASS	V;IND;PRS;FIN;PASS
dimakan	ædt	dimakan	ædt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dimakan	spist	dimakan	spise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
suasana	atmosfære	suasana	atmosfære	N;SG	N;INDF;MASC+FEM;SG
suasana	stemning	suasana	stemning	N;SG	N;INDF;MASC+FEM;SG
suasana	atmosfæren	suasana	atmosfær	N;SG	N;DEF;MASC+FEM;SG
suasana	stemning	suasana	stemning	N;SG	N;INDF;MASC+FEM;SG
suasana	humøret	suasana	humør	N;SG	N;DEF;NEUT;SG
suasana	humør	suasana	humør	N;SG	N;INDF;NEUT;SG
