ve	y	ve	y	CONJ	CONJ
mükemmel	perfecto	mükemmel	perfecto	ADJ	ADJ;MASC;SG
mükemmel	perfecta	mükemmel	perfecto	ADJ	ADJ;FEM;SG
mükemmel	perfectas	mükemmel	perfecto	ADJ	ADJ;FEM;PL
mükemmel	excelente	mükemmel	excelente	ADJ	ADJ;SG
mükemmel	excelentes	mükemmel	excelente	ADJ	ADJ;PL
karşıtı	anti	karşıt	anti		
felsefesi	filosofía	felsefe	filosofía	N;NOM;SG;3	N;FEM;SG
görünümü	aspecto	görün	aspecto	N;NOM;SG;3	N;MASC;SG
görünümü	aparición	görün	aparición	N;NOM;SG;3	N;FEM;SG
görünümü	comparecencia	görün	comparecencia	N;NOM;SG;3	N;FEM;SG
görünümü	apariencia	görün	apariencia	N;NOM;SG;3	N;FEM;SG
trafik	tránsito	trafik	tránsito	N;NOM;SG;3	N;MASC;SG
trafik	tráfico	trafik	tráfico	N;NOM;SG;3	N;MASC;SG
trafik	trafico	trafik	trafico	N;NOM;SG;3	N;MASC;SG
jan	ene	jan	ene		
ipek	ipek	ipek	ipek		
dinamo	dynamo	dinamo	dynamo	N;NOM;SG;3	N;MASC;SG
dinamo	dinamo	dinamo	dinamo	N;NOM;SG;3	N;MASC;SG
ittifak	alliance	ittifak	alliance	N;NOM;SG;3	N;SG
ittifak	alianza	ittifak	alianza	N;NOM;SG;3	N;FEM;SG
günler	días	gün	día	N;NOM;PL;3	N;MASC;PL
günler	jornadas	gün	jornada	N;NOM;PL;3	N;FEM;PL
günler	dias	gün	dia	N;NOM;PL;3	N;MASC;PL
günler	days	gün	day	N;NOM;PL;3	N
bölgeler	regiones	bölge	región	N;NOM;PL;3	N;FEM;PL
bölgeler	barrios	bölge	barrio	N;NOM;PL;3	N;MASC;PL
bölgeler	distritos	bölge	distrito	N;NOM;PL;3	N;MASC;PL
bölgeler	zonas	bölge	zona	N;NOM;PL;3	N;FEM;PL
bölgeler	áreas	bölge	área	N;NOM;PL;3	N;FEM;PL
bölgeler	zonas	bölge	zona	N;NOM;PL;3	N;FEM;PL
bölgeler	areas	bölge	area	N;NOM;PL;3	N;FEM;PL
muharebe	batalla	muharebe	batalla	N;NOM;SG;3	N;FEM;SG
muharebe	combate	muharebe	combate	N;NOM;SG;3	N;MASC;SG
muharebe	combate	muharebe	combate	N;NOM;SG;3	N;MASC;SG
euro	eur	euro	eur		
rahatsız	incomodo	rahatsız	incomodo	ADJ	ADJ;MASC;SG
rahatsız	incómoda	rahatsız	incómodo	ADJ	ADJ;FEM;SG
rahatsız	incómodo	rahatsız	incómodo	ADJ	ADJ;MASC;SG
rahatsız	molesto	rahatsız	molesto	ADJ	ADJ;MASC;SG
rahatsız	perturbado	rahatsız	perturbado	ADJ	ADJ;MASC;SG;V.PTCP
rahatsız	trastornado	rahatsız	trastornar	ADJ	ADJ;MASC;SG;V.PTCP
rahatsız	perturbada	rahatsız	perturbado	ADJ	ADJ;FEM;SG;V.PTCP
turnuvası	torneo	turnuva	torneo	N;NOM;SG;3	N;MASC;SG
inci	perla	inci	perla		
inci	pearly	inci	pearly		
yıldızlar	estrellas	yıl	estrella	N;NOM;PL;3	N;PL
yıldızlar	stars	yıl	star	N;NOM;PL;3	N
turnuva	torneo	tur	torneo	N;NOM;SG;3	N;MASC;SG
okudu	estudió	oku	estudiar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
taarruz	agresión	taarruz	agresión	N;NOM;SG;3	N;FEM;SG
taarruz	asalto	taarruz	asalto	N;NOM;SG;3	N;MASC;SG
yazılar	articulos	yazı	articulo	N;NOM;PL;3	N;MASC;PL
yazılar	artículos	yazı	artículo	N;NOM;PL;3	N;MASC;PL
yazılar	escrituras	yazı	escritura	N;NOM;PL;3	N;FEM;PL
yazılar	escritos	yazı	escrito	N;NOM;PL;3	N;MASC;PL
avni	avni	avni	avni		
düzeni	formación	düzen	formación	N;NOM;SG;3	N;FEM;SG
düzeni	disposición	düzen	disposición	N;NOM;SG;3	N;FEM;SG
hürriyet	freedom	hürriyet	freedom	N;NOM;SG;3	N;MASC;SG
hürriyet	libertad	hürriyet	libertad	N;NOM;SG;3	N;FEM;SG
hürriyet	liberty	hürriyet	liberty	N;NOM;SG;3	N;MASC;SG
hürriyet	libertad	hürriyet	libertad	N;NOM;SG;3	N;FEM;SG
vatan	vatan	vat	vatar		
uygulamaları	aplicaciones	uygulama	aplicación	N;NOM;PL;3	N;FEM;PL
uygulamaları	solicitudes	uygulama	solicitud	N;NOM;PL;3	N;FEM;PL
uygulamaları	practicas	uygulama	practica	N;NOM;PL;3	N;FEM;PL
uygulamaları	prácticas	uygulama	práctica	N;NOM;PL;3	N;FEM;PL
uygulamaları	aplicaciones	uygulama	aplicación	N;NOM;PL;3	N;FEM;PL
gri	gris	gri	gris		
gri	gris	gri	gris		
ürünler	ítems	ürün	ítems	N;NOM;PL;3	N;MASC;PL
ürünler	articulos	ürün	articulo	N;NOM;PL;3	N;MASC;PL
ürünler	artículos	ürün	artículo	N;NOM;PL;3	N;MASC;PL
ürünler	bienes	ürün	bien	N;NOM;PL;3	N;MASC;PL
ürünler	mercancías	ürün	mercancía	N;NOM;PL;3	N;FEM;PL
ürünler	productos	ürün	producto	N;NOM;PL;3	N;MASC;PL
olağanüstü	extraordinarias	olağanüstü	extraordinario	ADJ	ADJ;FEM;PL
olağanüstü	extraordinaria	olağanüstü	extraordinario	ADJ	ADJ;FEM;SG
olağanüstü	extraordinario	olağanüstü	extraordinario	ADJ	ADJ;MASC;SG
olağanüstü	extraordinarios	olağanüstü	extraordinario	ADJ	ADJ;MASC;PL
olağanüstü	excepcionales	olağanüstü	excepcional	ADJ	ADJ;PL
olağanüstü	excepcional	olağanüstü	excepcional	ADJ	ADJ;SG
olağanüstü	fenomenal	olağanüstü	fenomenal	ADJ	ADJ;SG
olağanüstü	pendiente	olağanüstü	pendiente	ADJ	ADJ;SG
olağanüstü	excepcional	olağanüstü	excepcional	ADJ	ADJ;SG
euroleague	euroliga	euroleague	euroliga	N;NOM;SG;3	N;FEM;SG
gray	gris	gray	gris		
gene	nuevamente	gene	nuevamente	ADV	ADV
geliştirilmiş	mejoró	geliş	mejorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
kardeşler	hermanas	kardeş	hermana	N;NOM;PL;3	N;FEM;PL
kardeşler	hermanos	kardeş	hermano	N;NOM;PL;3	N;MASC;PL
kardeşler	hermanos	kardeş	hermano	N;NOM;PL;3	N;MASC;PL
kardeşler	brothers	kardeş	brothers	N;NOM;PL;3	N;MASC;PL
evren	universe	evren	universe		
ücretsiz	libres	ücretsiz	libre	ADJ	ADJ;PL
ücretsiz	libre	ücretsiz	libre	ADJ	ADJ;SG
ücretsiz	gratuito	ücretsiz	gratuito	ADJ	ADJ;MASC;SG
oluşturmak	crear	oluş	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
oluşturmak	crean	oluş	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;PL;3;PRS;FIN
bisiklet	ciclismo	bisiklet	ciclismo	N;NOM;SG;3	N;MASC;SG
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N;FEM;SG
bisiklet	bici	bisiklet	bici	N;NOM;SG;3	N;FEM;SG
bisiklet	moto	bisiklet	moto	N;NOM;SG;3	N;FEM;SG
bisiklet	bike	bisiklet	bike	N;NOM;SG;3	N
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N;FEM;SG
bisiklet	bici	bisiklet	bici	N;NOM;SG;3	N;FEM;SG
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N;FEM;SG
kriterleri	criterios	kriter	criterio	N;ACC;PL;3	N;MASC;PL
super	super	super	super		
super	súper	super	súper		
limanı	puerto	liman	puerto	N;NOM;SG;3	N;MASC;SG
limanı	harbour	liman	harbour	N;NOM;SG;3	N;MASC;SG
faaliyetleri	actividades	faaliyet	actividad	N;NOM;PL;3	N;FEM;PL
yayıncılık	publicación	yayıncılık	publicación	N;NOM;SG;3	N;FEM;SG
yayıncılık	editorial	yayıncılık	editorial	N;NOM;SG;3	N;FEM;SG
yayıncılık	publicación	yayıncılık	publicación	N;NOM;SG;3	N;FEM;SG
valiliği	gobernación	val	gobernación	N;NOM;SG;3	N;FEM;SG
değiştirme	cambiar	değiş	cambiar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
değiştirme	cambiando	değiş	cambiar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;V.MSDR
değiştirme	cambiar	değiş	cambiar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
değiştirme	sustituir	değiş	sustituir	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
değiştirme	reemplazar	değiş	reemplazar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
kuramı	teoría	kuram	teoría	N;NOM;SG;3	N;FEM;SG
kuramı	teoria	kuram	teoria	N;NOM;SG;3	N;FEM;SG
sözleşmesi	contrato	sözleşme	contrato	N;NOM;SG;3	N;MASC;SG
açıklandı	anunció	açıkla	anunciar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
yararlı	util	yararlı	util	ADJ	ADJ;SG
yararlı	útil	yararlı	útil	ADJ	ADJ;SG
yararlı	útiles	yararlı	útil	ADJ	ADJ;PL
yararlı	servicial	yararlı	servicial	ADJ	ADJ;SG
yararlı	útil	yararlı	útil	ADJ	ADJ;SG
yararlı	útiles	yararlı	útil	ADJ	ADJ;PL
gönderdi	envió	gönder	enviar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
cezası	sanción	ceza	sanción	N;NOM;SG;3	N;FEM;SG
cezası	pena	ceza	pena	N;NOM;SG;3	N;FEM;SG
cezası	penalización	ceza	penalización	N;NOM;SG;3	N;FEM;SG
cezası	castigo	ceza	castigo	N;NOM;SG;3	N;MASC;SG
sayfaları	páginas	sayfa	página	N;ACC;PL;3	N;FEM;PL
sayfaları	paginas	sayfa	pagina	N;ACC;PL;3	N;FEM;PL
sudan	sudán	su	sudán	N;AT+ABL;SG;3	N;MASC;SG
sudan	sudán	su	sudán	N;AT+ABL;SG;3	N;MASC;SG
sudan	sudanés	su	sudanés	N;AT+ABL;SG;3	N;MASC;SG
lake	lago	lake	lago	N;NOM;SG;3	N;MASC;SG
lake	laguna	lake	laguna	N;NOM;SG;3	N;FEM;SG
konum	posicion	konum	posicion	N;NOM;SG;3	N;FEM;SG
konum	posición	konum	posición	N;NOM;SG;3	N;FEM;SG
konum	lugar	konum	lugar	N;NOM;SG;3	N;MASC;SG
konum	ubicacion	konum	ubicacion	N;NOM;SG;3	N;FEM;SG
konum	ubicación	konum	ubicación	N;NOM;SG;3	N;FEM;SG
konum	emplazamiento	konum	emplazamiento	N;NOM;SG;3	N;MASC;SG
konum	localización	konum	localización	N;NOM;SG;3	N;FEM;SG
örnekler	ejemplos	örnek	ejemplo	N;NOM;PL;3	N;MASC;PL
örnekler	muestras	örnek	muestra	N;NOM;PL;3	N;FEM;PL
yöneticisi	administrador	yönetici	administrador	N;NOM;SG;3	N;MASC;SG
yöneticisi	administración	yönetici	administración	N;NOM;SG;3	N;FEM;SG
yöneticisi	gerente	yönetici	gerente	N;NOM;SG;3	N;SG
yöneticisi	administrador	yönetici	administrador	N;NOM;SG;3	N;MASC;SG
yöneticisi	gestor	yönetici	gestor	N;NOM;SG;3	N;MASC;SG
yöneticisi	manager	yönetici	manager	N;NOM;SG;3	N;FEM;SG
free	gratis	free	gratis		
görünüm	outlook	görün	outlook	N;NOM;SG;3	N;MASC;SG
görünüm	perspectiva	görün	perspectiva	N;NOM;SG;3	N;FEM;SG
görünüm	aspecto	görün	aspecto	N;NOM;SG;3	N;MASC;SG
görünüm	aparición	görün	aparición	N;NOM;SG;3	N;FEM;SG
görünüm	comparecencia	görün	comparecencia	N;NOM;SG;3	N;FEM;SG
görünüm	apariencia	görün	apariencia	N;NOM;SG;3	N;FEM;SG
görünüm	pantalla	görün	pantalla	N;NOM;SG;3	N;FEM;SG
görünüm	display	görün	display	N;NOM;SG;3	N
görünüm	visualización	görün	visualización	N;NOM;SG;3	N;FEM;SG
görünen	aparecer	görün	aparecer	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
görünen	apareciendo	görün	aparecer	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
ahşap	madera	ahşap	madera	N;NOM;SG;3	N;FEM;SG
ahşap	madera	ahşap	madera	N;NOM;SG;3	N;FEM;SG
ahşap	leña	ahşap	echar_leña	N;NOM;SG;3	N;FEM;SG
ahşap	wood	ahşap	wood	N;NOM;SG;3	N
ahşap	madera	ahşap	madera	N;NOM;SG;3	N;FEM;SG
motoru	motor	motor	motor	N;ACC;SG;3	N;MASC;SG
oğulları	hijos	oğul	hijo	N;ACC;PL;3	N;MASC;PL
emniyet	inocuidad	emniyet	inocuidad	N;NOM;SG;3	N;FEM;SG
emniyet	seguridad	emniyet	seguridad	N;NOM;SG;3	N;FEM;SG
caz	caz	caz	caz		
resimler	imagenes	resim	imagen	N;NOM;PL;3	N;FEM;PL
resimler	imágenes	resim	imagen	N;NOM;PL;3	N;FEM;PL
resimler	imagenes	resim	imagen	N;NOM;PL;3	N;FEM;PL
resimler	fotos	resim	foto	N;NOM;PL;3	N;FEM;PL
resimler	fotografías	resim	fotografía	N;NOM;PL;3	N;FEM;PL
resimler	cuadros	resim	cuadro	N;NOM;PL;3	N;MASC;PL
resimler	imágenes	resim	imagen	N;NOM;PL;3	N;FEM;PL
resimler	pinturas	resim	pintura	N;NOM;PL;3	N;FEM;PL
resimler	cuadros	resim	cuadro	N;NOM;PL;3	N;MASC;PL
resimler	fotos	resim	foto	N;NOM;PL;3	N;FEM;PL
resimler	fotografías	resim	fotografía	N;NOM;PL;3	N;FEM;PL
yakınında	cercano	yakın	cercano	ADJ;ESS;SG;3	ADJ;MASC;SG
yakınında	cercana	yakın	cercano	ADJ;ESS;SG;3	ADJ;FEM;SG
yüzü	rostro	yüz	rostro	N;ACC;SG;3	N;MASC;SG
yüzü	carita	yüz	carita	N;ACC;SG;3	N;FEM;SG
yüzü	cara	yüz	cara	N;ACC;SG;3	N;FEM;SG
yüzü	face	yüz	facer	N;ACC;SG;3	N
yüzlerce	cientos	yüzlerce	ciento	NUM	NUM;PL
yazları	veranos	yaz	veranos	N;ACC;PL;3	N;MASC;PL
elemeleri	cualificaciones	eleme	cualificación	N;ACC;PL;3	N;FEM;PL
kimlik	identificación	kimlik	identificación	N;NOM;SG;3	N;FEM;SG
kimlik	identidad	kimlik	identidad	N;NOM;SG;3	N;FEM;SG
görevleri	deberes	görev	deber	N;NOM;PL;3	N;MASC;PL
görevleri	papeles	görev	papel	N;NOM;PL;3	N;MASC;PL
görevleri	roles	görev	rol	N;NOM;PL;3	N;MASC;PL
görevleri	misiones	görev	misión	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticas	eleştiri	crítica	N;NOM;PL;3	N;FEM;PL
eleştiriler	criticas	eleştiri	critica	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticas	eleştiri	crítica	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticas	eleştiri	crítica	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticos	eleştiri	crítico	N;NOM;PL;3	N;MASC;PL
çankırı	çankırı	çankırı	çankırı		
sayılar	dígitos	say	dígito	N;NOM;PL;3	N;MASC;PL
sayılar	figuras	say	figura	N;NOM;PL;3	N;FEM;PL
sayılar	cifras	say	cifra	N;NOM;PL;3	N;FEM;PL
sayılar	numeros	say	numero	N;NOM;PL;3	N;MASC;PL
sayılar	números	say	número	N;NOM;PL;3	N;MASC;PL
deprem	terremoto	deprem	terremoto	N;NOM;SG;3	N;MASC;SG
deprem	temblor	deprem	temblor	N;NOM;SG;3	N;MASC;SG
deprem	sismo	deprem	sismo	N;NOM;SG;3	N;MASC;SG
deprem	temblor	deprem	temblor	N;NOM;SG;3	N;MASC;SG
deprem	sismo	deprem	sismo	N;NOM;SG;3	N;MASC;SG
kuvvetler	fuerzas	kuvvet	fuerza	N;NOM;PL;3	N;FEM;PL
kuvvetler	forces	kuvvet	force	N;NOM;PL;3	N;FEM
kurgusal	ficticia	kurgusal	ficticia	ADJ	ADJ;FEM;SG
kurgusal	ficticio	kurgusal	ficticio	ADJ	ADJ;MASC;SG
değerleri	valores	değer	valor	N;NOM;PL;3	N;MASC;PL
mektup	letra	mektup	letra	N;NOM;SG;3	N;FEM;SG
mektup	carta	mektup	carta	N;NOM;SG;3	N;FEM;SG
senin	tuyo	sen	tuyo	PRO;GEN;SG;2	PRO;MASC;SG;2
senin	tuyos	sen	tuyo	PRO;GEN;SG;2	PRO;MASC;SG;2
senin	tus	sen	tu	PRO;GEN;SG;2	PRO;SG;2
kamera	camera	kamera	camera	N;NOM;SG;3	N;FEM;SG
kamera	cámara	kamera	cámara	N;NOM;SG;3	N;FEM;SG
kamera	camara	kamera	camara	N;NOM;SG;3	N;FEM;SG
kamera	videocámara	kamera	videocámara	N;NOM;SG;3	N;FEM;SG
muş	alce	i	alce		
muş	mus	i	mus		
mini	mini	mini	mini		
değişiklikleri	modificaciones	değişiklik	modificación	N;ACC;PL;3	N;FEM;PL
değişiklikleri	cambios	değişiklik	cambio	N;ACC;PL;3	N;MASC;PL
baz	baz	baz	baz		
ayakta	ambulatorio	ayak	ambulatorio	N;ESS;SG;3	N;MASC;SG
örnekleri	ejemplos	örnek	ejemplo	N;ACC;PL;3	N;MASC;PL
örnekleri	muestras	örnek	muestra	N;ACC;PL;3	N;FEM;PL
ifadesi	expresión	ifade	expresión	N;NOM;SG;3	N;FEM;SG
ifadesi	testimonio	ifade	testimonio	N;NOM;SG;3	N;MASC;SG
parlamentosu	parlamento	parlamentosu	parlamento	N;NOM;SG;3	N;MASC;SG
tahmini	estimación	tahmin	estimación	N;NOM;SG;3	N;FEM;SG
tahmini	estimación	tahmin	estimación	N;NOM;SG;3	N;FEM;SG
tahmini	predicción	tahmin	predicción	N;NOM;SG;3	N;FEM;SG
tahmini	estimación	tahmin	estimación	N;NOM;SG;3	N;FEM;SG
diplomatik	diplomático	diplomatik	diplomático	N;NOM;SG;3	N;MASC;SG
diplomatik	diplomacia	diplomatik	diplomacia	N;NOM;SG;3	N;FEM;SG
maksimum	máx	maksi	máx		
analiz	analytics	analiz	analytics	N;NOM;SG;3	N;MASC
analiz	análisis	analiz	análisis	N;NOM;SG;3	N;MASC
analiz	analisis	analiz	analisis	N;NOM;SG;3	N;MASC
analiz	análisis	analiz	análisis	N;NOM;SG;3	N;MASC
ekran	pantalla	ekran	pantalla	N;NOM;SG;3	N;FEM;SG
ekran	monitor	ekran	monitor	N;NOM;SG;3	N;MASC;SG
ekran	pantalla	ekran	pantalla	N;NOM;SG;3	N;FEM;SG
ekran	display	ekran	display	N;NOM;SG;3	N
ekran	visualización	ekran	visualización	N;NOM;SG;3	N;FEM;SG
parçacık	fragmento	parçacık	fragmento	N;NOM;SG;3	N;MASC;SG
parçacık	widget	parçacık	widget	N;NOM;SG;3	N;MASC;SG
parçacık	partícula	parçacık	partícula	N;NOM;SG;3	N;FEM;SG
rakibi	competidora	rakip	competidora	N;NOM;SG;3	N;FEM;SG
rakibi	competidor	rakip	competidor	N;NOM;SG;3	N;MASC;SG
rakibi	rival	rakip	rival	N;NOM;SG;3	N;SG
rakibi	oponente	rakip	oponente	N;NOM;SG;3	N;SG
rakibi	adversario	rakip	adversario	N;NOM;SG;3	N;MASC;SG
sanatçılar	intérpretes	sanatçı	intérprete	N;NOM;PL;3	N;PL
sanatçılar	artistas	sanatçı	artista	N;NOM;PL;3	N;PL
sanatçılar	artistas	sanatçı	artista	N;NOM;PL;3	N;PL
dışarı	afuera	dışarı	afuera		
dışarı	afuera	dışarı	afuera		
dışarı	out	dışarı	out		
sözlük	glosario	sözlük	glosario	N;NOM;SG;3	N;MASC;SG
sözlük	vocabulario	sözlük	vocabulario	N;NOM;SG;3	N;MASC;SG
sözlük	diccionario	sözlük	diccionario	N;NOM;SG;3	N;MASC;SG
yolculuk	viaje	yolculuk	viaje	N;NOM;SG;3	N;MASC;SG
yolculuk	travesía	yolculuk	travesía	N;NOM;SG;3	N;FEM;SG
yolculuk	viaje	yolculuk	viaje	N;NOM;SG;3	N;MASC;SG
yolculuk	trayecto	yolculuk	trayecto	N;NOM;SG;3	N;MASC;SG
yolculuk	cabalgata	yolculuk	cabalgata	N;NOM;SG;3	N;FEM;SG
yolculuk	ride	yolculuk	redir	N;NOM;SG;3	N
yolculuk	paseo	yolculuk	paseo	N;NOM;SG;3	N;MASC;SG
yolculuk	viaje	yolculuk	viaje	N;NOM;SG;3	N;MASC;SG
havaalanı	aeropuerto	havaalanı	aeropuerto	N;NOM;SG;3	N;MASC;SG
havaalanı	aeródromo	havaalanı	aeródromo	N;NOM;SG;3	N;MASC;SG
katkıları	contribuciones	katkı	contribución	N;ACC;PL;3	N;FEM;PL
katkıları	aportaciones	katkı	aportación	N;ACC;PL;3	N;FEM;PL
katkıları	cotizaciones	katkı	cotización	N;ACC;PL;3	N;FEM;PL
katkıları	aportes	katkı	aporte	N;ACC;PL;3	N;MASC;PL
psikolojik	psicológico	psikolojik	psicológico	ADJ	ADJ;MASC;SG
psikolojik	psicológicas	psikolojik	psicológico	ADJ	ADJ;FEM;PL
psikolojik	psicológicos	psikolojik	psicológico	ADJ	ADJ;MASC;PL
psikolojik	psicológica	psikolojik	psicológico	ADJ	ADJ;FEM;SG
alayı	regimiento	alay	regimiento	N;ACC;SG;3	N;MASC;SG
alayı	procesión	alay	procesión	N;ACC;SG;3	N;FEM;SG
alayı	cortejo	alay	cortejo	N;ACC;SG;3	N;MASC;SG
kanadalı	canadiense	kanadalı	canadiense	N;ESS;SG;3	N;SG
ilgisi	relevancia	ilgi	relevancia	N;NOM;SG;3	N;FEM;SG
ilgisi	pertinencia	ilgi	pertinencia	N;NOM;SG;3	N;FEM;SG
sayısal	computacional	sayısal	computacional	ADJ	ADJ;SG
sayısal	numérico	sayısal	numérico	ADJ	ADJ;MASC;SG
sayısal	numéricos	sayısal	numérico	ADJ	ADJ;MASC;PL
sayısal	numérica	sayısal	numérico	ADJ	ADJ;FEM;SG
sayısal	numérico	sayısal	numérico	ADJ	ADJ;MASC;SG
sayısal	numéricos	sayısal	numérico	ADJ	ADJ;MASC;PL
sayısal	numérica	sayısal	numérico	ADJ	ADJ;FEM;SG
sayısal	digitales	sayısal	digital	ADJ	ADJ;PL
sayısal	digital	sayısal	digital	ADJ	ADJ;SG
saniye	seg	sani	seg		
saniye	sec	sani	sec		
teklifi	propuesta	teklif	propuesta	N;ACC;SG;3	N;FEM;SG
teklifi	proposición	teklif	proposición	N;ACC;SG;3	N;FEM;SG
teklifi	ofrecimiento	teklif	ofrecimiento	N;ACC;SG;3	N;MASC;SG
teklifi	oferta	teklif	oferta	N;ACC;SG;3	N;FEM;SG
kapasitesi	capacidad	kapasite	capacidad	N;NOM;SG;3	N;FEM;SG
kalıntıları	restos	kalıntı	resto	N;NOM;PL;3	N;MASC;PL
pro	pro	pro	pro		
oyu	adv	oyu	adv		
şehirleri	ciudades	şehir	ciudad	N;NOM;PL;3	N;FEM;PL
alfabesi	alfabeto	alfabe	alfabeto	N;NOM;SG;3	N;MASC;SG
sıralaması	ranking	sırala	ranking	N;NOM;SG;3	N;MASC;SG
sıralaması	clasificación	sırala	clasificación	N;NOM;SG;3	N;FEM;SG
mühendisi	maquinista	mühendis	maquinista	N;NOM;SG;3	N;SG
mühendisi	ingeniero	mühendis	ingeniero	N;NOM;SG;3	N;MASC;SG
konuları	tópicos	konu	tópico	N;ACC;PL;3	N;MASC;PL
konuları	temas	konu	tema	N;ACC;PL;3	N;MASC;PL
orkestrası	orchestra	orkestra	orchestra	N;NOM;SG;3	N;FEM;SG
orkestrası	orquesta	orkestra	orquesta	N;NOM;SG;3	N;FEM;SG
atlético	atlético	atlético	atlético	N;NOM;SG;3	N;MASC;SG
viii	viii	viii	viii		
arkadaşlar	friends	arkadaş	friends	N;NOM;PL;3	N
arkadaşlar	amigos	arkadaş	amigo	N;NOM;PL;3	N;MASC;PL
arkadaşlar	amigas	arkadaş	amiga	N;NOM;PL;3	N;FEM;PL
eliptik	elíptica	eliptik	elíptico	ADJ	ADJ;FEM;SG
duyurdu	anunció	duyur	anunciar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
rahat	acogedor	rahat	acogedor	ADJ	ADJ;MASC;SG
rahat	acogedora	rahat	acogedor	ADJ	ADJ;FEM;SG
rahat	relajados	rahat	relajado	ADJ	ADJ;MASC;PL;V.PTCP
rahat	relajado	rahat	relajado	ADJ	ADJ;MASC;SG;V.PTCP
rahat	relajada	rahat	relajado	ADJ	ADJ;FEM;SG;V.PTCP
rahat	cómodas	rahat	cómodo	ADJ	ADJ;FEM;PL
rahat	cómodo	rahat	cómodo	ADJ	ADJ;MASC;SG
rahat	cómodo	rahat	cómodo	ADJ	ADJ;MASC;SG
rahat	confortable	rahat	confortable	ADJ	ADJ;SG
rahat	cómoda	rahat	cómodo	ADJ	ADJ;FEM;SG
rahat	cómodas	rahat	cómodo	ADJ	ADJ;FEM;PL
mario	mario	mario	mario		
değiştirildi	cambió	değiş	cambiar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
utc+	utc+	utc+	utco		
anahtar	keys	anahtar	key	N;NOM;SG;3	N
anahtar	clave	anahtar	clave	N;NOM;SG;3	N;FEM;SG
anahtar	llave	anahtar	llave	N;NOM;SG;3	N;FEM;SG
anahtar	tecla	anahtar	tecla	N;NOM;SG;3	N;FEM;SG
bayanlar	señoras	bayan	señora	N;NOM;PL;3	N;FEM;PL
bayanlar	damas	bayan	dama	N;NOM;PL;3	N;FEM;PL
bayanlar	señoritas	bayan	señorito	N;NOM;PL;3	N;FEM;PL
açılmış	abrió	aç	abrir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
yollar	senderos	yol	sendero	N;NOM;PL;3	N;MASC;PL
yollar	caminos	yol	camino	N;NOM;PL;3	N;MASC;PL
yollar	formas	yol	forma	N;NOM;PL;3	N;FEM;PL
yollar	maneras	yol	manera	N;NOM;PL;3	N;FEM;PL
yollar	caminos	yol	camino	N;NOM;PL;3	N;MASC;PL
yollar	modos	yol	modos	N;NOM;PL;3	N;MASC;PL
yollar	carreteras	yol	carretera	N;NOM;PL;3	N;FEM;PL
yollar	caminos	yol	camino	N;NOM;PL;3	N;MASC;PL
gündüz	day	gündüz	day		
diş	dis	diş	dis		
şehit	shaheed	şehit	shaheed		
gemileri	barcos	gemi	barco	N;ACC;PL;3	N;MASC;PL
gemileri	buques	gemi	buque	N;ACC;PL;3	N;MASC;PL
gemileri	naves	gemi	nave	N;ACC;PL;3	N;FEM;PL
merceksi	lenticular	merceksi	lenticular	ADJ	ADJ;SG
havacılık	aeronáutica	havacılık	aeronáutico	N;NOM;SG;3	N;FEM;SG
havacılık	aviation	havacılık	aviation	N;NOM;SG;3	N;MASC;SG
havacılık	aviación	havacılık	aviación	N;NOM;SG;3	N;FEM;SG
havacılık	aerospace	havacılık	aerospazar	N;NOM;SG;3	N
havacılık	aeronáutica	havacılık	aeronáutico	N;NOM;SG;3	N;FEM;SG
firma	bufete	firma	bufete	N;NOM;SG;3	N;MASC;SG
firma	compañia	firma	compañia	N;NOM;SG;3	N;FEM;SG
firma	empresa	firma	empresa	N;NOM;SG;3	N;FEM;SG
firma	compañía	firma	compañía	N;NOM;SG;3	N;FEM;SG
