この	ini	この	ini	DET	DET
王朝	dinasti	王朝	dinasti	N	N
ゾーン	zona	ゾーン	zona	N	N;SG
ゾーン	zona	ゾーン	zona	N	N;SG
鉱山	ranjau	鉱山	ranjau	N	N;SG
鉱山	tambang	鉱山	tambang	N	N;SG
加工	memroses	加工	menpros	V	V;SG;ACT
加工	memproses	加工	menproses	V	V;SG;ACT
加工	diproses	加工	diproses	V	V;SG;PASS
ラム	domba	ラム	domba	N	N;SG
激しい	galak	激しい	galak	ADJ	ADJ;SG
激しい	intens	激しい	intens	ADJ	ADJ;SG
収集	mengkoleksi	収集	menkoleksi	V	V;SG;ACT
収集	mengumpulkan	収集	menkumpulkan	V	V;SG;ACT
収集	kumpulkan	収集	kumpulkan	V	V;SG;ACT
郊外	kelurahan	郊外	kelurahan	N	N;SG
郊外	suburban	郊外	suburban	N	N;SG
郊外	suburbs	郊外	suburbs	N	N
修理	perbaiki	修理	perbaiki	V	V;SG;ACT
先輩	senior	先輩	senior	N	N;SG
先輩	senior	先輩	senior	N	N;SG
先輩	senpai	先輩	senpai	N	N
いつ	saat	いつ	saat	N	N;SG
効率	efisiensi	効率	efisiensi	N	N;SG
降格	diturunkan	降格	diturunkan	V	V;SG;PASS
会計	accounting	会計	accounting	N	N
会計	akunting	会計	akunting	N	N;SG
会計	akuntansi	会計	akuntansi	N	N;SG
オレンジ	jeruk	オレンジ	jeruk	N	N;SG
オレンジ	oranye	オレンジ	oranye	N	N
オレンジ	jeruk	オレンジ	jeruk	N	N;SG
半島	semenanjung	半島	semenanjung	N	N;SG
無視	abaikan	無視	abaikan	V	V;SG;ACT
無視	abaikan	無視	abaikan	V	V;SG;ACT
無視	diabaikan	無視	diabaikan	V	V;SG;PASS
ウイルス	virus	ウイルス	virus	N	N
ウイルス	virus	ウイルス	virus	N	N
歌う	menyanyi	歌う	mennyanyi	V	V;SG;ACT
歌う	bernyanyi	歌う	bernyanyi	V	V;SG;ACT
原子	atom	原子	atom	N	N;SG
原子	atom	原子	atom	N	N;SG
修道	vihara	修道	vihara	N	N
修道	biara	修道	biara	N	N
修道	biara	修道	biara	N	N
修道	biara	修道	biara	N	N
修道	biara	修道	biara	N	N
スマート	cerdas	スマート	cerdas	ADJ	ADJ;SG
スマート	pintar	スマート	pintar	ADJ	ADJ;SG
推測	menerka	推測	menterka	V	V;SG;ACT
推測	menebak	推測	mentebak	V	V;SG;ACT
推測	menerka	推測	menterka	V	V;SG;ACT
配備	menyebarkan	配備	mensebarkan	V	V;SG;ACT
三振	coret	三振	coret	N	N;SG;ACT
サウンドトラック	soundtrack	サウンドトラック	soundtrack	N	N
サウンドトラック	soundtrack	サウンドトラック	soundtrack	N	N
課題	tantangan	課題	tantangan	N	N;SG
歌舞伎	kabuki	歌舞伎	kabuki	N	N
出席	menghadiri	出席	menhadiri	V	V;SG;ACT
例外	pengecualian	例外	pengecualian	N	N;SG
例外	pengecualian	例外	pengecualian	N	N;SG
例外	eksepsi	例外	eksepsi	N	N
コンセプト	konsep	コンセプト	konsep	N	N;SG
コンセプト	konsep	コンセプト	konsep	N	N;SG
気候	iklim	気候	iklim	N	N;SG
気候	iklim	気候	iklim	N	N;SG
出会い	berkencan	出会う	berkencan	V	V;SG;ACT
抗議	protes	抗議	protes	N	N;SG
ワイン	arak	ワイン	arak	N	N;SG
ワイン	anggur	ワイン	anggur	N	N;SG
キャンプ	kemah	キャンプ	kemah	N	N;SG
キャンプ	perkemahan	キャンプ	perkemahan	N	N
キャンプ	kamp	キャンプ	kamp	N	N;SG
ラリー	reli	ラリー	reli	N	N
ラリー	reli	ラリー	reli	N	N
デザイナー	perancang	デザイナー	penrancang	N	N;SG
デザイナー	desainer	デザイナー	desainer	N	N;SG
デザイナー	perancang	デザイナー	penrancang	N	N;SG
デザイナー	designer	デザイナー	designer	N	N
デザイナー	desainer	デザイナー	desainer	N	N;SG
天国	sorga	天国	sorga	N	N
天国	kayangan	天国	kayangan	N	N
乗客	penumpang	乗客	pentumpang	N	N;SG
乗客	penumpang	乗客	pentumpang	N	N;SG
応用	diaplikasikan	応用	diaplikasikan	V	V;SG;PASS
応用	diterapkan	応用	diterapkan	V	V;SG;PASS
タグ	tanda	タグ	tanda	N	N;SG
タグ	tanda	タグ	tanda	N	N;SG
タグ	label	タグ	label	N	N;SG
直線	line	直線	line	N	N
直線	baris	直線	baris	N	N;SG
ダーク	kegelapan	ダーク	kegelapan	N	N;SG
権力	tenaga	権力	tenaga	N	N;SG
権力	kekuasaan	権力	kekuasaan	N	N;SG
権力	kekuatan	権力	kekuatan	N	N;SG
権力	daya	権力	daya	N	N;SG
ダウンロード	mengunduh	ダウンロード	menunduh	V	V;SG;ACT
ダウンロード	mengunduh	ダウンロード	menunduh	V	V;SG;ACT
ダウンロード	diunduh	ダウンロード	diunduh	V	V;SG;PASS
ダウンロード	mengunduh	ダウンロード	menunduh	V	V;SG;ACT
論理	logika	論理	logika	N	N;SG
打者	adonan	打者	adonan	N	N
水素	hidrogen	水素	hidrogen	N	N
外伝	gaiden	外伝	gaiden	N	N
共有	berbagi	共有	berbagi	V	V;SG;ACT
共有	dibagikan	共有	dibagikan	V	V;SG;PASS
共有	membagikan	共有	menbagikan	V	V;SG;ACT
共有	bagikan	共有	bagikan	V	V;SG;ACT
共有	berbagi	共有	berbagi	V	V;SG;ACT
共有	bagikan	共有	bagikan	V	V;SG;ACT
共有	berbagi	共有	berbagi	V	V;SG;ACT
季節	musiman	季節	musiman	N	N;SG
季節	musim	季節	musim	N	N;SG
季節	musimnya	季節	musim	N	N;SG
季節	musim	季節	musim	N	N;SG
ダメージ	kerusakan	ダメージ	kerusakan	N	N;SG
ダメージ	kerusakan	ダメージ	kerusakan	N	N;SG
衛生	kebersihan	衛生	kebersihan	N	N;SG
請求	minta	請求	minta	V	V;SG;ACT
ドキュメンタリー	dokumenter	ドキュメンタリー	dokumenter	N	N;SG
ドキュメンタリー	dokumenter	ドキュメンタリー	dokumenter	N	N;SG
恐怖	ketakutan	恐怖	ketakutan	N	N;SG
マジック	sihir	マジック	sihir	N	N;SG
マジック	sulap	マジック	sulap	N	N;SG
気温	temperatur	気温	temperatur	N	N
気温	suhu	気温	suhu	N	N;SG
船団	konvoi	船団	konvoi	N	N;SG
要塞	benteng	要塞	benteng	N	N
要塞	benteng	要塞	benteng	N	N
総裁	kepresidenan	総裁	kepresidenan	N	N;SG
証言	bersaksi	証言	bersaksi	V	V;SG;ACT
証言	bersaksi	証言	bersaksi	V	V;SG;ACT
証言	bersaksi	証言	bersaksi	V	V;SG;ACT
子孫	turunannya	子孫	turunan	N	N;SG
子孫	keturunan	子孫	keturunan	N	N;SG
子孫	keturunan	子孫	keturunan	N	N;SG
コミュニケーション	komunikasi	コミュニケーション	komunikasi	N	N;SG
コミュニケーション	komunikasi	コミュニケーション	komunikasi	N	N;SG
ステップ	langkah	ステップ	langkah	N	N;SG
ステップ	langkah	ステップ	langkah	N	N;SG
義務	kewajiban	義務	kewajiban	N	N;SG
義務	kewajiban	義務	kewajiban	N	N;SG
義務	kewajiban	義務	kewajiban	N	N;SG
周波	frekuensi	周波	frekuensi	N	N;SG
周波	frekuensinya	周波	frekuensinya	N	N;SG
周波	frekuensi	周波	frekuensi	N	N;SG
永遠	kekekalan	永遠	kekekalan	N	N;SG
永遠	keabadian	永遠	keabadian	N	N;SG
短縮	diperpendek	短縮	diperpendek	V	V;SG;PASS
短縮	memperpendek	短縮	menperpendek	V	V;SG;ACT
短縮	memendekkan	短縮	menpendekkan	V	V;SG;ACT
レンズ	lensa	レンズ	lensa	N	N;SG
移民	imigran	移民	imigran	N	N;SG
移民	imigrasi	移民	imigrasi	N	N;SG
移民	imigran	移民	imigran	N	N;SG
一日	siang	一日	siang	N	N;SG
一日	hari	一日	hari	N	N;SG
電化	elektrifikasi	電化	elektrifikasi	N	N
船舶	kapal	船舶	kapal	N	N;SG
船舶	bejana	船舶	bejana	N	N;SG
船舶	wadah	船舶	wadah	N	N;SG
船舶	kapal	船舶	kapal	N	N;SG
船舶	kapal	船舶	kapal	N	N;SG
妖怪	yokai	妖怪	yokai	N	N
キャッチ	menangkap	キャッチ	mentangkap	V	V;SG;ACT
証拠	buktinya	証拠	bukti	N	N;SG
証拠	bukti	証拠	bukti	N	N;SG
証拠	pembuktian	証拠	penbuktian	N	N;SG
証拠	bukti	証拠	bukti	N	N;SG
イースト	timur	イースト	timur	N	N;SG
数値	angka	数値	angka	N	N;SG
数値	nomor	数値	nomor	N	N;SG
数値	bilangan	数値	bilangan	N	N;SG
数値	bilangan	数値	bilangan	N	N;SG
数値	nomor	数値	nomor	N	N;SG
数値	angka	数値	angka	N	N;SG
変遷	peralihan	変遷	peralihan	N	N;SG
変遷	transisi	変遷	transisi	N	N;SG
口径	kaliber	口径	kaliber	N	N
山脈	gunung	山脈	gunung	N	N;SG
山脈	pegunungan	山脈	pegunungan	N	N;SG
カフェ	kafe	カフェ	kafe	N	N;SG
カフェ	kafe	カフェ	kafe	N	N;SG
カフェ	kafe	カフェ	kafe	N	N;SG
ママ	ibu	ママ	ibu	N	N;SG
降伏	menyerah	降伏	menyerah	V	V;SG;ACT
上級	senior	上級	senior	N	N;SG
上級	canggih	上級	canggih	N	N;SG
上級	lanjutan	上級	lanjutan	N	N;SG
プラン	rencana	プラン	rencana	N	N;SG
プラン	rencana	プラン	rencana	N	N;SG
差別	diskriminasi	差別	diskriminasi	N	N;SG
トラブル	masalah	トラブル	masalah	N	N;SG
トラブル	kesulitan	トラブル	kesulitan	N	N;SG
騒動	sodo	騒動	sodo	N	N
騒動	keributan	騒動	keributan	N	N;SG
火山	berapi	火山	berrapi	N	N;SG;ACT
チェック	memeriksa	チェック	menperiksa	V	V;SG;ACT
チェック	cek	チェック	cek	V	V;SG;ACT
チェック	periksa	チェック	periksa	V	V;SG;ACT
ヒト	manusia	ヒト	manusia	N	N;SG
ヒト	manusiawi	ヒト	manusiawi	N	N
ヒト	manusia	ヒト	manusia	N	N;SG
灯台	mercusuar	灯台	mercusuar	N	N
灯台	suar	灯台	suar	N	N
灯台	mercusuar	灯台	mercusuar	N	N
灯台	rambu	灯台	rambu	N	N;SG
実装	mengimplementasikan	実装	menkimplementasikan	V	V;SG;ACT
実装	mengimplementasikan	実装	menkimplementasikan	V	V;SG;ACT
実装	mengimplementasi	実装	menkimplementasi	V	V;SG;ACT
実装	menerapkan	実装	menterapkan	V	V;SG;ACT
探検	menjelajah	探検	menjelajah	V	V;SG;ACT
探検	menjelajahi	探検	menjelajahi	V	V;SG;ACT
定数	konstanta	定数	konstanta	N	N
定数	konstanta	定数	konstanta	N	N
ビーム	sinar	ビーム	sinar	N	N;SG
正義	keadilan	正義	keadilan	N	N;SG
少数	minoritas	少数	minoritas	N	N;SG
アプリ	aplikasi	アプリ	aplikasi	N	N;SG
アプリ	aplikasi	アプリ	aplikasi	N	N;SG
中国語	tionghoa	中国語	tionghoa	N	N
ランプ	lampu	ランプ	lampu	N	N;SG
運命	takdir	運命	takdir	N	N;SG
運命	nasib	運命	nasib	N	N;SG
運命	takdir	運命	takdir	N	N;SG
海賊	pembajakan	海賊	penbajakan	N	N;SG
海賊	pembajak	海賊	penbajak	N	N;SG
海賊	perompak	海賊	penrompak	N	N
タッチ	sentuhan	タッチ	sentuhan	N	N;SG
概要	rangkuman	概要	rangkuman	N	N;SG
概要	ikhtisar	概要	ikhtisar	N	N
概要	tinjauan	概要	tinjauan	N	N;SG
概要	sekilas	概要	sekilas	N	N
概要	rangkuman	概要	rangkuman	N	N;SG
概要	ringkasan	概要	ringkasan	N	N;SG
成分	bahan	成分	bahan	N	N;SG
紛争	konflik	紛争	konflik	N	N;SG
紛争	sengketa	紛争	sengketa	N	N;SG
紛争	perselisihan	紛争	perselisihan	N	N;SG
紛争	persengketaan	紛争	persengketaan	N	N;SG
紛争	konflik	紛争	konflik	N	N;SG
ジャーナリスト	jurnalis	ジャーナリスト	jurnalis	N	N;SG
ジャーナリスト	wartawan	ジャーナリスト	wartawan	N	N;SG
ジャーナリスト	jurnalis	ジャーナリスト	jurnalis	N	N;SG
ジャーナリスト	wartawan	ジャーナリスト	wartawan	N	N;SG
リズム	ritme	リズム	ritme	N	N;SG
リズム	irama	リズム	irama	N	N;SG
美しい	cantik	美しい	cantik	ADJ	ADJ;SG
美しい	indah	美しい	indah	ADJ	ADJ;SG
フットボール	sepakbola	フットボール	sepakbola	N	N;SG
地形	topografi	地形	topografi	N	N
地形	medan	地形	medan	N	N;SG
財産	properti	財産	properti	N	N;SG
広報	publikasi	広報	publikasi	N	N
広報	publisitas	広報	publisitas	N	N;SG
功績	pencapaian	功績	pencapaian	N	N;SG
功績	prestasi	功績	prestasi	N	N;SG
功績	pencapaian	功績	pencapaian	N	N;SG
功績	prestasi	功績	prestasi	N	N;SG
コスト	biaya	コスト	biaya	N	N;SG
コスト	biaya	コスト	biaya	N	N;SG
コスト	biayanya	コスト	biaya	N	N;SG
ミドル	pertengahan	ミドル	pertengahan	N	N;SG
特性	karakteristik	特性	karakteristik	N	N;SG
特性	karakteristik	特性	karakteristik	N	N;SG
財務	keuangan	財務	keuangan	N	N;SG
財務	finance	財務	finance	N	N
変形	mengubah	変形	menubah	V	V;SG;ACT
パネル	panel	パネル	panel	N	N;SG
パネル	panel	パネル	panel	N	N;SG
マンガ	manga	マンガ	manga	N	N
キャップ	cap	キャップ	cap	N	N
キック	menendang	キック	mentendang	N	N;SG;ACT
キック	tendang	キック	tendang	N	N;SG;ACT
キック	tendangan	キック	tendangan	N	N;SG
正しい	betulkan	正しい	betulkan	ADJ	ADJ;SG
庭園	taman	庭園	taman	N	N;SG
庭園	kebun	庭園	kebun	N	N;SG
庭園	kebun	庭園	kebun	N	N;SG
モーター	motor	モーター	motor	N	N;SG
圧縮	dikompresi	圧縮	dikompresi	V	V;SG;PASS
圧縮	terkompresi	圧縮	terkompresi	V	V;SG;PASS
月間	perbulan	月間	perbulan	N	N;SG
月間	bulanan	月間	bulanan	N	N;SG
月間	bulan	月間	bulan	N	N;SG
夕方	petang	夕方	petang	N	N;SG
夕方	sore	夕方	sore	N	N;SG
夕方	malam	夕方	malam	N	N;SG
肖像	potret	肖像	potret	N	N;SG
肖像	portrait	肖像	portrait	N	N
役員	pejabat	役員	pejabat	N	N;SG
役員	petugas	役員	petugas	N	N;SG
役員	perwira	役員	perwira	N	N;SG
役員	opsir	役員	opsir	N	N
役員	petugas	役員	petugas	N	N;SG
役員	perwira	役員	perwira	N	N;SG
勉強	belajar	勉強	belajar	V	V;SG
勉強	belajar	勉強	belajar	V	V;SG
式典	upacara	式典	upacara	N	N;SG
幕末	bakumatsu	幕末	bakumatsu	N	N
演技	akting	演技	akting	N	N;SG
演技	aktingnya	演技	akting	N	N;SG
奇跡	mujizat	奇跡	mujizat	N	N;SG
奇跡	keajaiban	奇跡	keajaiban	N	N;SG
奇跡	mukjizat	奇跡	mukjizat	N	N;SG
奇跡	mukjizat	奇跡	mukjizat	N	N;SG
奇跡	keajaiban	奇跡	keajaiban	N	N;SG
バード	burung	バード	burung	N	N;SG
ストーン	batu	ストーン	batu	N	N;SG
受信	menerima	受信	menterima	V	V;SG;ACT
受信	diterima	受信	diterima	V	V;SG;PASS
受信	menerima	受信	menterima	V	V;SG;ACT
農林	kehutanan	農林	kehutanan	N	N;SG
事務局	perkantoran	事務局	perkantoran	N	N;SG
事務局	kantor	事務局	kantor	N	N;SG
事務局	kantoran	事務局	kantoran	N	N;SG
事務局	sekretariat	事務局	sekretariat	N	N;SG
ムービー	bioskop	ムービー	bioskop	N	N
ムービー	film	ムービー	film	N	N;SG
オプション	opsional	オプション	opsional	N	N
オプション	pilihan	オプション	pilihan	N	N;SG
オプション	opsi	オプション	opsi	N	N;SG
オプション	options	オプション	options	N	N
オプション	pilihan	オプション	pilihan	N	N;SG
オプション	opsi	オプション	opsi	N	N;SG
業績	pencapaian	業績	pencapaian	N	N;SG
業績	prestasi	業績	prestasi	N	N;SG
依存	bergantung	依存	bergantung	V	V;SG;ACT
アプリケーション	lamaran	アプリケーション	lamaran	N	N;SG
アプリケーション	aplikasi	アプリケーション	aplikasi	N	N;SG
アプリケーション	lamaran	アプリケーション	lamaran	N	N;SG
アプリケーション	aplikasi	アプリケーション	aplikasi	N	N;SG
捕手	penangkap	捕手	pentangkap	N	N;SG
ミラー	cermin	ミラー	cermin	N	N;SG
バレエ	balet	バレエ	balet	N	N;SG
モノ	hal	モノ	hal	N	N;SG
モノ	perkara	モノ	perkara	N	N;SG
打ち上げ	luncurkan	打ち上げる	luncurkan	V	V;SG;ACT
決める	memutuskan	決める	menputuskan	V	V;SG;ACT
決める	memutuskan	決める	menputuskan	V	V;SG;ACT
決める	tentukan	決める	tentukan	V	V;SG;ACT
決める	putuskan	決める	putuskan	V	V;SG;ACT
支社	cabang	支社	cabang	N	N;SG
支社	ranting	支社	ranting	N	N;SG
支社	dahan	支社	dahan	N	N;SG
省略	diabaikan	省略	diabaikan	V	V;SG;PASS
省略	dihilangkan	省略	dihilangkan	V	V;SG;PASS
サークル	lingkaran	サークル	lingkaran	N	N;SG
サークル	lingkar	サークル	lingkar	N	N;SG;ACT
サークル	lingkaran	サークル	lingkaran	N	N;SG
パフォーマンス	kinerja	パフォーマンス	kinerja	N	N;SG
パフォーマンス	performa	パフォーマンス	performa	N	N;SG
パフォーマンス	suntuk	パフォーマンス	suntuk	N	N
ファイト	lawan	ファイト	lawan	N	N;SG;ACT
奉行	hakim	奉行	hakim	N	N;SG
おそらく	mungkin	おそらく	mungkin	ADV	ADV
ショット	bidikan	ショット	bidikan	N	N;SG
ショット	tembakan	ショット	tembakan	N	N;SG
黄色	kuning	黄色	kuning	N	N;SG
若者	pemuda	若者	pemuda	N	N;SG
兵隊	tentara	兵隊	tentara	N	N;SG
兵隊	prajurit	兵隊	prajurit	N	N;SG
兵隊	serdadu	兵隊	serdadu	N	N;SG
間隔	interval	間隔	interval	N	N
間隔	interval	間隔	interval	N	N
間隔	jarak	間隔	jarak	N	N;SG
間隔	spasi	間隔	spasi	N	N
生きる	jalani	生きる	jalani	V	V;SG;ACT
全般	jendral	全般	jendral	N	N
全般	jenderal	全般	jenderal	N	N;SG
応募	terapkan	応募	terapkan	V	V;SG;PASS
リスク	resiko	リスク	resiko	N	N;SG
割合	proporsi	割合	proporsi	N	N;SG
割合	persentase	割合	persentase	N	N;SG
割合	persen	割合	persen	N	N;SG
割合	persentase	割合	persentase	N	N;SG
プリンセス	puteri	プリンセス	puteri	N	N
気持ち	perasaan	気持ち	perrasaan	N	N;SG
むしろ	agak	むしろ	agak	ADV	ADV
軍隊	kemiliteran	軍隊	kemiliteran	N	N;SG
軍隊	tentara	軍隊	tentara	N	N;SG
行事	peristiwa	行事	peristiwa	N	N;SG
行事	kegiatan	行事	kegiatan	N	N;SG
行事	event	行事	event	N	N
行事	acara	行事	acara	N	N;SG
行事	peristiwa	行事	peristiwa	N	N;SG
行事	acara	行事	acara	N	N;SG
前者	mantan	前者	mantan	N	N;SG
競争	kompetisi	競争	kompetisi	N	N;SG
競争	persaingan	競争	persaingan	N	N;SG
競争	lomba	競争	lomba	N	N;SG
医薬品	farmasi	医薬品	farmasi	N	N;SG
双子	kembaran	双子	kembaran	N	N;SG
ビジョン	penglihatan	ビジョン	penlihatan	N	N;SG
疾患	penyakit	疾患	pensakit	N	N;SG
疾患	gangguan	疾患	gangguan	N	N;SG
パーツ	bagian	パーツ	bagian	N	N;SG
パーツ	onderdil	パーツ	onderdil	N	N
ローン	pinjaman	ローン	pinjaman	N	N;SG
ローン	pinjaman	ローン	pinjaman	N	N;SG
損傷	merusak	損傷	menrusak	V	V;SG;ACT
トイレ	kloset	トイレ	kloset	N	N;SG
リスナー	pendengar	リスナー	pendengar	N	N;SG
リスナー	pendengar	リスナー	pendengar	N	N;SG
グラウンド	tanah	グラウンド	tanah	N	N;SG
トレーニング	latihan	トレーニング	latihan	N	N;SG
トレーニング	pelatihan	トレーニング	penlatihan	N	N;SG
レンタル	persewaan	レンタル	persewaan	N	N;SG
レンタル	penyewaan	レンタル	pensewaan	N	N;SG
レンタル	persewaan	レンタル	persewaan	N	N;SG
レンタル	penyewaan	レンタル	pensewaan	N	N;SG
コマンド	perintah	コマンド	perintah	N	N;SG
コマンド	perintah	コマンド	perintah	N	N;SG
質量	massa	質量	massa	N	N
質量	misa	質量	misa	N	N
照明	pencahayaan	照明	pencahayaan	N	N;SG
照明	pencahayaan	照明	pencahayaan	N	N;SG
照明	lighting	照明	lighting	N	N
暴力	kekerasan	暴力	kekerasan	N	N;SG
ペット	peliharaan	ペット	peliharaan	N	N;SG
ペット	piaraan	ペット	piaraan	N	N;SG
ペット	peliharaan	ペット	peliharaan	N	N;SG
ペット	piaraan	ペット	piaraan	N	N;SG
エンド	akhir	エンド	akhir	N	N;SG
独特	unik	独特	unik	ADJ	ADJ;SG
住所	alamat	住所	alamat	N	N;SG
戦場	battlefield	戦場	battlefield	N	N
総長	rektor	総長	rektor	N	N
天文学	astronomi	天文学	astronomi	N	N;SG
認める	mengakui	認める	menakui	V	V;SG;ACT
認める	akui	認める	akui	V	V;SG;ACT
限界	batas	限界	batas	N	N;SG
限界	batas	限界	batas	N	N;SG
視点	perspektif	視点	perspektif	N	N;SG
視点	perspektif	視点	perspektif	N	N;SG
チェーン	rantai	チェーン	rantai	N	N;SG
飛行機	pesawat	飛行機	pesawat	N	N;SG
飛行機	pesawat	飛行機	pesawat	N	N;SG
飛行機	pesawat	飛行機	pesawat	N	N;SG
キロメートル	kilometer	キロメートル	kilometer	N	N
キロメートル	kilometer	キロメートル	kilometer	N	N
キロメートル	kilometer	キロメートル	kilometer	N	N
キロメートル	kilometer	キロメートル	kilometer	N	N
宮殿	istana	宮殿	istana	N	N;SG
毎月	perbulan	毎月	perbulan	N	N;SG
毎月	bulanan	毎月	bulanan	N	N;SG
需要	permintaan	需要	permintaan	N	N;SG
キス	berciuman	キス	berciuman	V	V;SG;ACT
キス	mencium	キス	mencium	V	V;SG;ACT
圧力	tekanan	圧力	tekanan	N	N;SG
圧力	tekanan	圧力	tekanan	N	N;SG
衣装	kostum	衣装	kostum	N	N;SG
衣装	kostum	衣装	kostum	N	N;SG
衣装	pakaian	衣装	pakaian	N	N;SG
衣装	outfit	衣装	outfit	N	N
近隣	lingkungan	近隣	lingkungan	N	N;SG
必要	kebutuhan	必要	kebutuhan	N	N;SG
プレーオフ	playoff	プレーオフ	playoff	N	N
プレーオフ	playoff	プレーオフ	playoff	N	N
コーヒー	kopi	コーヒー	kopi	N	N;SG
楽天	rakuten	楽天	rakuten	N	N
スパイ	spionase	スパイ	spionase	N	N
素材	matre	素材	matre	N	N
素材	bahan	素材	bahan	N	N;SG
素材	materi	素材	materi	N	N;SG
素材	material	素材	material	N	N;SG
素材	bahan	素材	bahan	N	N;SG
素材	materi	素材	materi	N	N;SG
素材	material	素材	material	N	N;SG
登山	panjat	登山	panjat	N	N;SG;ACT
登山	pendakian	登山	pendakian	N	N;SG
登山	mountaineering	登山	mountaineering	N	N
ログ	pencatatan	ログ	pencatatan	N	N;SG
捕虜	tawanan	捕虜	tawanan	N	N;SG
捕虜	tahanan	捕虜	tahanan	N	N;SG
女	gadis	女	gadis	N	N;SG
トレード	berdagang	トレード	berdagang	V	V;SG;ACT
回路	sirkuit	回路	sirkuit	N	N;SG
商人	pedagang	商人	pedagang	N	N;SG
商人	pedagang	商人	pedagang	N	N;SG
外観	penampilan	外観	pentampilan	N	N;SG
外観	tampilan	外観	tampilan	N	N;SG
マネージャー	manajer	マネージャー	manajer	N	N;SG
マネージャー	pengelola	マネージャー	penkelola	N	N;SG
マネージャー	manajer	マネージャー	manajer	N	N;SG
マネージャー	pengelola	マネージャー	penkelola	N	N;SG
向き	orientasi	向き	orientasi	N	N;SG
通勤	komuter	通勤	komuter	N	N;SG
通勤	komuter	通勤	komuter	N	N;SG
通勤	komuter	通勤	komuter	N	N;SG
パンチ	pukulan	パンチ	pukulan	N	N;SG
コメディ	komedi	コメディ	komedi	N	N;SG
水曜日	rabu	水曜日	rabu	N	N;SG
水曜日	rabu	水曜日	rabu	N	N;SG
チェンジ	perubahan	チェンジ	perubahan	N	N;SG
働く	berfungsi	働く	berfungsi	V	V;SG;ACT
働く	bekerja	働く	bekerja	V	V;SG;ACT
アドベンチャー	adventure	アドベンチャー	adventure	N	N
アドベンチャー	petualangan	アドベンチャー	petualangan	N	N;SG
火曜日	tuesday	火曜日	tuesday	N	N
アドレス	alamat	アドレス	alamat	N	N;SG
アドレス	alamat	アドレス	alamat	N	N;SG
論争	kontroversi	論争	kontroversi	N	N;SG
売り上げ	penjualan	売り上げ	penjualan	N	N;SG
ニーズ	perlukan	ニーズ	perlukan	N	N;SG
ニーズ	kebutuhan	ニーズ	kebutuhan	N	N;SG
ニーズ	kebutuhan	ニーズ	kebutuhan	N	N;SG
森林	hutan	森林	hutan	N	N;SG
森林	hutan	森林	hutan	N	N;SG
症状	gejalanya	症状	gejala	N	N;SG
症状	gejala	症状	gejala	N	N;SG
マンション	mansion	マンション	mansion	N	N
マンション	kondominium	マンション	kondominium	N	N
マンション	condo	マンション	condo	N	N
マンション	kondominium	マンション	kondominium	N	N
混合	campuran	混合	campuran	N	N;SG
混合	campur	混合	campur	N	N;SG;ACT
ノット	simpul	ノット	simpul	N	N;SG
セカンド	detik	セカンド	detik	N	N;SG
出土	digali	出土	digali	V	V;SG;PASS
後ろ	belakang	後ろ	belakang	N	N;SG
後ろ	balik	後ろ	balik	N	N;SG;ACT
後ろ	belakang	後ろ	belakang	N	N;SG
パーティー	partai	パーティー	partai	N	N;SG
パーティー	pesta	パーティー	pesta	N	N;SG
パーティー	pihak	パーティー	pihak	N	N;SG
パーティー	pesta	パーティー	pesta	N	N;SG
パーティー	pihak	パーティー	pihak	N	N;SG
修行	berlatih	修行	berlatih	V	V;SG;ACT
マップ	peta	マップ	peta	N	N;SG
マップ	peta	マップ	peta	N	N;SG
ギャラリー	galeri	ギャラリー	galeri	N	N;SG
ギャラリー	galeri	ギャラリー	galeri	N	N;SG
動員	memobilisasi	動員	menmobilisasi	V	V;SG;ACT
動員	dikerahkan	動員	dikerahkan	V	V;SG;PASS
ガード	pengawal	ガード	penawal	N	N;SG
ガード	penjaga	ガード	penjaga	N	N;SG
ガード	guard	ガード	guard	N	N;SG
十二	duabelas	十二	duabelas	NUM	NUM
ターン	gilirannya	ターン	giliran	N	N;SG
ターン	belok	ターン	belok	N	N;SG;ACT
ターン	giliran	ターン	giliran	N	N;SG
結論	kesimpulan	結論	kesimpulan	N	N;SG
結論	kesimpulannya	結論	kesimpulan	N	N;SG
結論	kesimpulan	結論	kesimpulan	N	N;SG
秘書	sekretaris	秘書	sekretaris	N	N;SG
秘書	sekretaris	秘書	sekretaris	N	N;SG
秘書	menteri	秘書	menteri	N	N;SG
秘書	sekertaris	秘書	sekertaris	N	N
ウォーター	air	ウォーター	air	N	N;SG
出産	melahirkan	出産	menlahirkan	V	V;SG;ACT
ラテン語	latin	ラテン語	latin	N	N
属性	atribut	属性	atribut	N	N
属性	sifat	属性	sifat	N	N;SG
属性	properti	属性	properti	N	N;SG
属性	atribut	属性	atribut	N	N
アーカイブ	pengarsipan	アーカイブ	penarsipan	N	N;SG
アーカイブ	arsip	アーカイブ	arsip	N	N;SG
アーカイブ	arsipkan	アーカイブ	arsipkan	N	N;SG
アーカイブ	arsip	アーカイブ	arsip	N	N;SG
アーカイブ	arsip	アーカイブ	arsip	N	N;SG
騎兵	kavaleri	騎兵	kavaleri	N	N;SG
衝撃	dampak	衝撃	dampak	N	N;SG
衝撃	benturan	衝撃	benturan	N	N;SG
前面	depan	前面	depan	N	N;SG
