dan	un	dan	un	CONJ	CONJ
kering	sauss	kering	sauss	ADJ;SG	ADJ;NOM;MASC;SG
kering	sausais	kering	sauss	ADJ;SG	ADJ;NOM;MASC;SG
elemen	elementa	elemen	elementa	N;SG	N;GEN;MASC;SG
elemen	elements	elemen	elements	N;SG	N;NOM;MASC;SG
elemen	elementam	elemen	elements	N;SG	N;DAT;MASC;SG
elemen	elementā	elemen	elements	N;SG	N;ESS;MASC;SG
berpendapat	argumentēja	berpendapat	argumentēt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
berpendapat	apgalvoja	berpendapat	apgalvot	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
sepeda	velo	sepeda	velt	N;SG	N
sepeda	velosipēdu	sepeda	velosipēds	N;SG	N;ACC;MASC;SG
sepeda	velosipēds	sepeda	velosipēds	N;SG	N;NOM;MASC;SG
sepeda	riteni	sepeda	ritenis	N;SG	N;ACC;MASC;SG
sepeda	velosipēda	sepeda	velosipēds	N;SG	N;NOM;MASC;SG
sepeda	velosipēds	sepeda	velosipēds	N;SG	N;NOM;MASC;SG
sepeda	velosipēdu	sepeda	velosipēds	N;SG	N;ACC;MASC;SG
menetapkan	piešķirt	mentetapkan	piešķirt	V;SG;ACT	V;POS;NFIN
angkutan	tranzīts	angkutan	tranzīts	N;SG	N;NOM;MASC;SG
angkutan	tranzīta	angkutan	tranzīt	N;SG	N;NOM;MASC;SG
angkutan	krava	angkutan	krava	N;SG	N;NOM;FEM;SG
kunci	atslēga	kunci	atslēgt	N;SG	N;NOM;FEM;SG
kunci	taustiņš	kunci	taustiņš	N;SG	N;NOM;MASC;SG
pendapatan	peļņa	pendapatan	peļņa	N;SG	N;NOM;FEM;SG
pendapatan	ienākums	pendapatan	ienākums	N;SG	N;NOM;MASC;SG
pendapatan	ienākuma	pendapatan	ienākums	N;SG	N;GEN;MASC;SG
suami	vīrs	suami	vīrs	N;SG	N;NOM;MASC;SG
efektif	efektīvā	efektif	efektīva	ADJ;SG	ADJ;NOM;FEM;SG
efektif	efektīva	efektif	efektīva	ADJ;SG	ADJ;NOM;FEM;SG
efektif	efektīvs	efektif	efektīvs	ADJ;SG	ADJ;NOM;MASC;SG
kehormatan	gods	kehormatan	gods	N;SG	N;NOM;MASC;SG
kehormatan	goda	kehormatan	gods	N;SG	N;NOM;MASC;SG
kehormatan	godība	kehormatan	godība	N;SG	N;NOM;FEM;SG
kehormatan	gods	kehormatan	gods	N;SG	N;NOM;MASC;SG
mengirimkan	sūta	menkirimkan	sūtīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mengirimkan	sūta	menkirimkan	sūtīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mengirimkan	nosūta	menkirimkan	nosūtīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
normal	normāla	normal	normāls	ADJ;SG	ADJ;NOM;FEM;SG
normal	normāls	normal	normāls	ADJ;SG	ADJ;NOM;MASC;SG
kejahatan	ļaunums	kejahatan	ļaunums	N;SG	N;NOM;MASC;SG
kejahatan	ļaunumu	kejahatan	ļaunums	N;SG	N;ACC;MASC;SG
kejahatan	noziedzību	kejahatan	noziedzība	N;SG	N;ACC;FEM;SG
kejahatan	noziegums	kejahatan	noziegums	N;SG	N;NOM;MASC;SG
kejahatan	noziedzība	kejahatan	noziedzība	N;SG	N;NOM;FEM;SG
strategi	stratēģija	strategi	stratēģija	N;SG	N;NOM;FEM;SG
siap	gatava	siap	gatava	ADJ;SG	ADJ;NOM;FEM;SG
siap	gatavs	siap	gatavs	ADJ;SG	ADJ;NOM;MASC;SG
diumumkan	paziņots	diumumkan	paziņot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
menyelenggarakan	uzņem	menselenggarakan	uzņemt	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
menyelenggarakan	rīko	menselenggarakan	rīkot	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
penyerang	uzbrucējs	penserang	uzbrucējs	N;SG	N;NOM;MASC;SG
penyerang	uzbrucēju	penserang	uzbrucēt	N;SG	N;ACC;FEM;SG
sepenuhnya	pilnīgi	sepenuhnya	pilnīgi	ADV	ADV
sepenuhnya	pilnīgi	sepenuhnya	pilnīgi	ADV	ADV
dipanggil	saukts	dipanggil	saukt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dipanggil	uzaicināta	dipanggil	uzaicināt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
pangkalan	pamatne	pangkalan	pamatne	N;SG	N;NOM;FEM;SG
pangkalan	pamats	pangkalan	pamats	N;SG	N;NOM;MASC;SG
pangkalan	bāze	pangkalan	bāze	N;SG	N;NOM;FEM;SG
mengundurkan	atkāpjas	menundurkan	atkāpties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
blog	blogā	blog	bloga	N;SG	N;ESS;MASC;SG
berpartisipasi	piedalās	berpartisipasi	piedalīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
berpartisipasi	piedalās	berpartisipasi	piedalīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
berpartisipasi	piedalījās	berpartisipasi	piedalīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PST;FIN;ACT
berpartisipasi	piedalījusies	berpartisipasi	piedalīties	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
berpartisipasi	piedalījies	berpartisipasi	piedalīties	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
berpartisipasi	piedalās	berpartisipasi	piedalīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
berpartisipasi	piedalīties	berpartisipasi	piedalīties	V;SG;ACT	V;POS;REFL;NFIN
pilot	izmēģinājuma	pilot	izmēģinājums	N;SG	N;GEN;MASC;SG
pengisi	lādētājs	penisi	lādētājs	N;SG	N;NOM;MASC;SG
ditempatkan	izvietots	ditempatkan	izvietot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
profesor	profesore	profesor	profesore	N;SG	N;NOM;FEM;SG
profesor	profesors	profesor	profesors	N;SG	N;NOM;MASC;SG
gangguan	iejaukšanās	gangguan	iejaukšanās	N;SG	N;NOM;FEM;SG
gangguan	traucējums	gangguan	traucējums	N;SG	N;NOM;MASC;SG
menyadari	saprotot	mensadari	saprast	V;SG;ACT	V;V.CVB
menyadari	uzzina	mensadari	uzzināt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
warisan	mantojumā	warisan	mantojums	N;SG	N;ESS;MASC;SG
warisan	mantojums	warisan	mantojums	N;SG	N;NOM;MASC;SG
warisan	mantojuma	warisan	mantojums	N;SG	N;GEN;MASC;SG
warisan	mantojums	warisan	mantojums	N;SG	N;NOM;MASC;SG
warisan	mantojums	warisan	mantojums	N;SG	N;NOM;MASC;SG
warisan	mantojuma	warisan	mantojums	N;SG	N;GEN;MASC;SG
puteri	princeses	puteri	princese	N	N;NOM;FEM;PL
puteri	princese	puteri	princese	N	N;NOM;FEM;SG
puteri	princesei	puteri	princese	N	N;DAT;FEM;SG
biji	sēklu	biji	sēkla	N;SG	N;ACC;MASC;SG
penghapusan	izvadīšana	penhapusan	izvadīšana	N;SG	N;NOM;FEM;SG
penghapusan	pārcelšanās	penhapusan	pārcelšanās	N;SG	N;NOM;FEM;SG
penghapusan	noņemšana	penhapusan	noņemšana	N;SG	N;NOM;FEM;SG
penghapusan	izņemšana	penhapusan	izņemšana	N;SG	N;NOM;FEM;SG
penghapusan	dzēšanu	penhapusan	dzēšana	N;SG	N;ACC;FEM;SG
penghapusan	dzēšana	penhapusan	dzēšana	N;SG	N;NOM;FEM;SG
diharapkan	paredzamais	diharapkan	paredzēt	V;SG;PASS	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
diharapkan	gaidīts	diharapkan	gaidīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diharapkan	paredzamo	diharapkan	paredzēt	V;SG;PASS	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
menghabiskan	tērē	menhabiskan	tērēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menghabiskan	pavada	menhabiskan	pavadīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menghabiskan	iztērēts	menhabiskan	iztērēt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
menghabiskan	izlietota	menhabiskan	izlietot	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
menghabiskan	pavadīts	menhabiskan	pavadīt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
menghabiskan	pavadīt	menhabiskan	pavadīt	V;SG;ACT	V;POS;NFIN
menghabiskan	tērēt	menhabiskan	tērēt	V;SG;ACT	V;POS;NFIN
infanteri	kājnieku	infanteri	kājnieks	N;SG	N;ACC;MASC;SG
siang	pusdienlaikā	siang	pusdienlaiks	N;SG	N;ESS;MASC;SG
siang	dienu	siang	diena	N;SG	N;ACC;FEM;SG
siang	dienā	siang	diena	N;SG	N;ESS;FEM;SG
siang	diena	siang	diena	N;SG	N;NOM;FEM;SG
siang	pēcpusdienā	siang	pēcpusdiena	N;SG	N;ESS;FEM;SG
siang	pēcpusdiena	siang	pēcpusdiena	N;SG	N;NOM;FEM;SG
latihan	apmācību	latihan	apmācība	N;SG	N;ACC;FEM;SG
latihan	apmācība	latihan	apmācība	N;SG	N;NOM;FEM;SG
latihan	treniņš	latihan	treniņš	N;SG	N;NOM;MASC;SG
latihan	prakse	latihan	prakse	N;SG	N;NOM;FEM;SG
latihan	praksi	latihan	prakse	N;SG	N;ACC;FEM;SG
latihan	mēģinājumu	latihan	mēģinājums	N;SG	N;ACC;MASC;SG
latihan	mēģinājumā	latihan	mēģinājums	N;SG	N;ESS;MASC;SG
latihan	mēģinājums	latihan	mēģinājums	N;SG	N;NOM;MASC;SG
marah	dusmīgs	marah	dusmīgs	ADJ;SG	ADJ;NOM;MASC;SG
marah	dusmīga	marah	dusmīga	ADJ;SG	ADJ;NOM;FEM;SG
marah	dusmīga	marah	dusmīga	ADJ;SG	ADJ;NOM;FEM;SG
server	servera	server	servera	N;SG	N;GEN;MASC;SG
server	serveris	server	serveris	N;SG	N;NOM;MASC;SG
server	serveru	server	servera	N;SG	N;ACC;MASC;SG
hiburan	izklaide	hiburan	izklaide	N;SG	N;NOM;FEM;SG
hiburan	izklaide	hiburan	izklaide	N;SG	N;NOM;FEM;SG
bencana	katastrofu	bencana	katastrofa	N;SG	N;ACC;FEM;SG
bencana	katastrofa	bencana	katastrofa	N;SG	N;NOM;FEM;SG
bencana	katastrofa	bencana	katastrofa	N;SG	N;NOM;FEM;SG
demokrat	demokrātu	demokrat	demokrāts	N;SG	N;ACC;MASC;SG
demokrat	demokrātu	demokrat	demokrāts	N;SG	N;ACC;MASC;SG
lubang	bedre	lubang	bedre	N;SG	N;NOM;FEM;SG
lubang	caurumu	lubang	caurums	N;SG	N;ACC;MASC;SG
lubang	caurums	lubang	caurums	N;SG	N;NOM;MASC;SG
pangan	pārtika	pangan	pārtika	N;SG	N;NOM;FEM;SG
pangan	ēdiens	pangan	ēdiens	N;SG	N;NOM;MASC;SG
tidur	miegs	tidur	miegs	N;SG;ACT	N;NOM;MASC;SG
tidur	miega	tidur	miegs	N;SG;ACT	N;GEN;MASC;SG
tidur	gultu	tidur	gulta	N;SG;ACT	N;ACC;FEM;SG
tidur	gulta	tidur	gulta	N;SG;ACT	N;NOM;FEM;SG
pembantu	palīgs	penbantu	palīgs	N;SG	N;NOM;MASC;SG
pembantu	asistents	penbantu	asistents	N;SG	N;NOM;MASC;SG
pembantu	palīgs	penbantu	palīgs	N;SG	N;NOM;MASC;SG
mencatat	atzīmējot	mencatat	atzīmēt	V;SG;ACT	V;V.CVB
pendirian	izveide	pendirian	izveide	N;SG	N;NOM;FEM;SG
pendirian	uzņēmums	pendirian	uzņēmums	N;SG	N;NOM;MASC;SG
pendirian	izveidi	pendirian	izveide	N;SG	N;ACC;FEM;SG
pendirian	izveidošana	pendirian	izveidošana	N;SG	N;NOM;FEM;SG
alamat	adrese	alamat	adrese	N;SG	N;NOM;FEM;SG
alamat	address	alamat	address	N;SG	N;NOM;MASC;SG
radar	radara	radar	radarīt	N	N;GEN;MASC;SG
radar	radaru	radar	radars	N	N;ACC;MASC;SG
kepolisian	policija	kepolisian	policija	N;SG	N;NOM;FEM;SG
kepolisian	policijā	kepolisian	policija	N;SG	N;ESS;FEM;SG
kepolisian	policiju	kepolisian	policija	N;SG	N;ACC;FEM;SG
damai	miermīlīgu	damai	miermīlīga	ADJ;SG	ADJ;ACC;MASC;SG
damai	mierīga	damai	mierīga	ADJ;SG	ADJ;NOM;FEM;SG
berpengaruh	ietekmē	berpengaruh	ietekmēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
protestan	protestanti	protestan	protestanti	N	N;NOM;MASC;PL
protestan	protestantu	protestan	protestants	N	N;ACC;MASC;SG
memperkenalkan	ieviest	menperkenalkan	ieviest	V;SG;ACT	V;POS;NFIN
memperkenalkan	ieviesa	menperkenalkan	ieviest	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
memperkenalkan	ieviests	menperkenalkan	ieviest	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
memperkenalkan	ievieš	menperkenalkan	ieviest	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
memperkenalkan	ieviest	menperkenalkan	ieviest	V;SG;ACT	V;POS;NFIN
hilir	straumei	hilir	straume	N;SG	N;DAT;FEM;SG
papan	valdi	papan	valde	N;SG	N;ACC;FEM;SG
terang	gaišs	terang	gaišs	ADJ;SG	ADJ;NOM;MASC;SG
terang	gaišs	terang	gaišs	ADJ;SG	ADJ;NOM;MASC;SG
ditambahkan	pievienots	ditambahkan	pievienot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ditambahkan	pievienota	ditambahkan	pievienot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
mengacu	atsaucas	menacu	atsaukties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
kebebasan	brīvība	kebebasan	brīvība	N;SG	N;NOM;FEM;SG
kebebasan	brīvības	kebebasan	brīvība	N;SG	N;GEN;FEM;SG
kebebasan	brīvība	kebebasan	brīvība	N;SG	N;NOM;FEM;SG
elektron	elektronu	elektron	elektrons	N;SG	N;ACC;MASC;SG
dosa	grēks	dosa	grēks	N;SG	N;NOM;MASC;SG
menikahi	apprecēja	mennikahi	apprecēt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
coklat	šokolādi	coklat	šokolādi	N;SG	N;ACC;FEM;SG
coklat	šokolāde	coklat	šokolāde	N;SG	N;NOM;FEM;SG
rektor	rektors	rektor	rektors	N	N;NOM;MASC;SG
rilis	izlaišana	rilis	izlaišana	N;SG;ACT	N;NOM;FEM;SG
rilis	atbrīvošana	rilis	atbrīvošana	N;SG;ACT	N;NOM;FEM;SG
cantik	skaists	cantik	skaists	ADJ;SG	ADJ;NOM;MASC;SG
cantik	skaista	cantik	skaista	ADJ;SG	ADJ;NOM;FEM;SG
cantik	skaistā	cantik	skaista	ADJ;SG	ADJ;NOM;FEM;SG
cantik	smuka	cantik	smuka	ADJ;SG	ADJ;NOM;FEM;SG
kotamadya	pilsēta	kotamadya	pilsēta	N;SG	N;NOM;FEM;SG
kotamadya	novads	kotamadya	novads	N;SG	N;NOM;MASC;SG
kotamadya	pašvaldība	kotamadya	pašvaldība	N;SG	N;NOM;FEM;SG
bertindak	rīkojoties	bertindak	rīkoties	V;SG;ACT	V;REFL;V.CVB
bertindak	rīkoties	bertindak	rīkoties	V;SG;ACT	V;POS;REFL;NFIN
kacang	zemesriekstu	kacang	zemesrieksts	N;SG	N;ACC;MASC;SG
kacang	riekstu	kacang	rieksta	N;SG	N;ACC;MASC;SG
kacang	pupu	kacang	pups	N;SG	N;NOM;MASC;SG
material	materiāls	material	materiāls	N;SG	N;NOM;MASC;SG
header	galvenes	header	galvene	N	N;NOM;FEM;PL
header	galvenes	header	galvene	N	N;NOM;FEM;PL
natal	ziemassvētku	natal	ziemassvētki	N;SG	N;ACC;MASC;SG
target	mērķa	target	mērķis	N;SG	N;GEN;MASC;SG
target	mērķis	target	mērķis	N;SG	N;NOM;MASC;SG
target	mērķi	target	mērķis	N;SG	N;ACC;MASC;SG
seksual	seksuālā	seksual	seksuāls	ADJ;SG	ADJ;NOM;FEM;SG
seksual	seksuāla	seksual	seksuāla	ADJ;SG	ADJ;NOM;FEM;SG
library	bibliotēka	library	bibliotēka	N;SG	N;NOM;FEM;SG
library	bibliotēkā	library	bibliotēka	N;SG	N;ESS;FEM;SG
library	bibliotēku	library	bibliotēka	N;SG	N;ACC;FEM;SG
manajer	pārvaldnieks	manajer	pārvaldnieks	N;SG	N;NOM;MASC;SG
manajer	vadītājs	manajer	vadītājs	N;SG	N;NOM;MASC;SG
menghindari	izvairīties	menhindari	izvairīties	V;SG;ACT	V;POS;REFL;NFIN
menghindari	nepieļaut	menhindari	nepieļaut	V;SG;ACT	V;NEG;NFIN
metal	metāla	metal	metāls	N	N;GEN;MASC;SG
metal	metāls	metal	metāls	N	N;NOM;MASC;SG
gagasan	doma	gagasan	doma	N;SG	N;NOM;FEM;SG
gagasan	ideja	gagasan	ideja	N;SG	N;NOM;FEM;SG
gagasan	jēdziens	gagasan	jēdziens	N;SG	N;NOM;MASC;SG
konstruksi	celtniecība	konstruksi	celtniecība	N;SG	N;NOM;FEM;SG
konstruksi	būve	konstruksi	būve	N;SG	N;NOM;FEM;SG
konstruksi	uzbūve	konstruksi	uzbūve	N;SG	N;NOM;FEM;SG
konstruksi	būvniecība	konstruksi	būvniecība	N;SG	N;NOM;FEM;SG
konstruksi	konstrukcija	konstruksi	konstrukcija	N;SG	N;NOM;FEM;SG
menangkap	noķert	mentangkap	noķert	V;SG;ACT	V;POS;NFIN
menangkap	noķer	mentangkap	noķert	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menangkap	ķert	mentangkap	ķert	V;SG;ACT	V;POS;NFIN
suriah	sīrija	suriah	sīrija	N;SG	N;NOM;FEM;SG
suriah	sīrijā	suriah	sīrija	N;SG	N;ESS;FEM;SG
menyebar	izplatās	mensebar	izplatīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
menyebar	izplatīties	mensebar	izplatīties	V;SG;ACT	V;POS;REFL;NFIN
menyebar	izplatās	mensebar	izplatīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
statistik	statistika	statistik	statistika	N;SG	N;NOM;FEM;SG
statistik	statistika	statistik	statistika	N;SG	N;NOM;FEM;SG
statistik	statistika	statistik	statistika	N;SG	N;NOM;FEM;SG
memerlukan	pieprasīt	menperlukan	pieprasīt	V;SG;ACT	V;POS;NFIN
memerlukan	prasīt	menperlukan	prasīt	V;SG;ACT	V;POS;NFIN
memerlukan	prasa	menperlukan	prasīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menderita	cieš	menderita	ciest	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menderita	cieš	menderita	ciest	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menderita	ciest	menderita	ciest	V;SG;ACT	V;POS;NFIN
menderita	cietusi	menderita	ciest	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
menderita	cieta	menderita	ciest	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
menderita	cietis	menderita	cietis	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
manis	saldais	manis	salds	ADJ;SG	ADJ;NOM;MASC;SG
manis	salds	manis	salds	ADJ;SG	ADJ;NOM;MASC;SG
manis	saldā	manis	salda	ADJ;SG	ADJ;NOM;FEM;SG
dibutuhkan	prasīts	dibutuhkan	prasīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibutuhkan	pieprasīts	dibutuhkan	pieprasīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
basket	basketbola	basket	basketbols	N	N;GEN;MASC;SG
basket	basketbols	basket	basketbols	N	N;NOM;MASC;SG
basket	basketball	basket	basketball	N	N;NOM;FEM;SG
sains	zinātne	sains	zinātne	N;SG	N;NOM;FEM;SG
pendeta	sludinātājs	pendeta	sludinātājs	N;SG	N;NOM;MASC;SG
pendeta	mācītājs	pendeta	mācītājs	N;SG	N;NOM;MASC;SG
pendeta	mācītājs	pendeta	mācītājs	N;SG	N;NOM;MASC;SG
pencipta	radītāju	pencipta	radītājs	N;SG	N;ACC;MASC;SG
pencipta	radītājs	pencipta	radītājs	N;SG	N;NOM;MASC;SG
pencipta	radītāja	pencipta	radītāja	N;SG	N;NOM;FEM;SG
memerintahkan	sakārtots	menperintahkan	sakārtot	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
memerintahkan	lika	menperintahkan	likt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
memerintahkan	vēlēja	menperintahkan	vēlēt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
memerintahkan	vadīta	menperintahkan	vadīt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
minimal	minimālā	minimal	minimāls	ADJ;SG	ADJ;NOM;FEM;SG
minimal	minimālais	minimal	minimāls	ADJ;SG	ADJ;NOM;MASC;SG
minimal	minimāls	minimal	minimāls	ADJ;SG	ADJ;NOM;MASC;SG
minimal	minimāla	minimal	minimāls	ADJ;SG	ADJ;NOM;FEM;SG
ibadah	dievkalpojumu	ibadah	dievkalpojums	N;SG	N;ACC;MASC;SG
penggemar	ventilatora	pengemar	ventilators	N;SG	N;GEN;MASC;SG
penggemar	fans	pengemar	fans	N;SG	N;NOM;MASC;SG
penggemar	fanu	pengemar	fans	N;SG	N;ACC;MASC;SG
penggemar	ventilators	pengemar	ventilators	N;SG	N;NOM;MASC;SG
jemaat	draudzi	jemaat	draudzi	N;SG	N;ACC;FEM;SG
visual	vizualizācijas	visual	vizualizācija	N	N;NOM;FEM;PL
visual	redzes	visual	redze	N	N;NOM;FEM;PL
universal	universālās	universal	universāla	ADJ	ADJ;NOM;FEM;PL
universal	universāla	universal	universāls	ADJ	ADJ;NOM;FEM;SG
universal	universālā	universal	universāla	ADJ	ADJ;NOM;FEM;SG
universal	universāls	universal	universāls	ADJ	ADJ;NOM;MASC;SG
klan	klans	klan	klans	N	N;NOM;MASC;SG
sejarawan	vēsturnieks	sejarawan	vēsturnieks	N	N;NOM;MASC;SG
sejarawan	vēsturnieki	sejarawan	vēsturnieks	N	N;NOM;MASC;PL
beda	atšķirīgs	beda	atšķirīgs	ADJ;SG	ADJ;NOM;MASC;SG
kekerasan	vardarbība	kekerasan	vardarbība	N;SG	N;NOM;FEM;SG
kekerasan	cietība	kekerasan	cietība	N;SG	N;NOM;FEM;SG
selat	šaurums	selat	šaurums	N	N;NOM;MASC;SG
pergerakan	kustība	pergerakan	kustība	N;SG	N;NOM;FEM;SG
pergerakan	kustību	pergerakan	kustība	N;SG	N;ACC;FEM;SG
sengaja	apzināti	sengaja	apzināt	ADV	ADV
sengaja	tīši	sengaja	tīši	ADV	ADV
sengaja	apzināti	sengaja	apzināt	ADV	ADV
kain	audumu	kain	audums	N;SG	N;ACC;MASC;SG
kain	audums	kain	audums	N;SG	N;NOM;MASC;SG
kain	kains	kain	kains	N;SG	N;NOM;MASC;SG
kain	auduma	kain	audums	N;SG	N;GEN;MASC;SG
kain	audums	kain	audums	N;SG	N;NOM;MASC;SG
naga	naga	naga	nags	N	N;GEN;MASC;SG
naga	pūķi	naga	pūķe	N	N;NOM;MASC;PL
naga	pūķi	naga	pūķe	N	N;NOM;MASC;PL
naga	pūķis	naga	pūķis	N	N;NOM;MASC;SG
tertulis	iekalts	tertulis	iekalts	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tertulis	uzrakstīts	tertulis	uzrakstīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
suaminya	vīrs	suami	vīrs	N;SG	N;NOM;MASC;SG
kontrol	kontrole	kontrol	kontrole	N;SG;ACT	N;NOM;FEM;SG
kontrol	kontrole	kontrol	kontrole	N;SG;ACT	N;NOM;FEM;SG
jet	lidmašīna	jet	lidmašīna	N;SG	N;NOM;FEM;SG
menyukai	iepatikās	mensukai	iepatikās	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
menyukai	patika	mensukai	patikt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
menyukai	patīk	mensukai	patikt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
kerjasama	partnerība	kerjasama	partnerība	N;SG	N;NOM;FEM;SG
kerjasama	kopdarbs	kerjasama	kopdarbs	N;SG	N;NOM;MASC;SG
kerjasama	sadarbība	kerjasama	sadarbība	N;SG	N;NOM;FEM;SG
keinginan	vēlme	keinginan	vēlme	N;SG	N;NOM;FEM;SG
keinginan	vēlmi	keinginan	vēlme	N;SG	N;ACC;FEM;SG
topik	temats	topik	temats	N;SG	N;NOM;MASC;SG
topik	tēma	topik	tēma	N;SG	N;NOM;FEM;SG
kebenaran	patiesība	kebenaran	patiesība	N;SG	N;NOM;FEM;SG
kebenaran	patiesību	kebenaran	patiesība	N;SG	N;ACC;FEM;SG
champions	čempioni	champions	čempionis	N	N;NOM;MASC;PL
pemberian	dāvanu	penberian	dāvana	N;SG	N;ACC;FEM;SG
pemberian	dāvana	penberian	dāvana	N;SG	N;NOM;FEM;SG
pemberian	piešķiršana	penberian	piešķiršana	N;SG	N;NOM;FEM;SG
federasi	federācija	federasi	federācija	N;SG	N;NOM;FEM;SG
mengingat	atceroties	meningat	atcerēties	V;SG;ACT	V;REFL;V.CVB
mengingat	atcerēties	meningat	atcerēties	V;SG;ACT	V;POS;REFL;NFIN
mengingat	apsver	meningat	apsvērt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mengingat	apsverot	meningat	apsvērt	V;SG;ACT	V;V.CVB
pikiran	prātā	pikiran	prāts	N;SG	N;ESS;MASC;SG
pikiran	prāta	pikiran	prāts	N;SG	N;NOM;MASC;SG
pikiran	prātu	pikiran	prāts	N;SG	N;ACC;MASC;SG
pikiran	prāts	pikiran	prāts	N;SG	N;NOM;MASC;SG
arena	arēnā	arena	arēna	N;SG	N;ESS;MASC;SG
arena	arēna	arena	arēna	N;SG	N;NOM;FEM;SG
teh	tēja	teh	tēja	N;SG	N;NOM;FEM;SG
teh	tēju	teh	tēja	N;SG	N;ACC;FEM;SG
krisis	krīze	krisis	krīze	N;SG	N;NOM;FEM;SG
pengunjung	apmeklētāju	penkunjung	apmeklētājs	N;SG	N;ACC;MASC;SG
pengunjung	ciemiņš	penkunjung	ciemiņš	N;SG	N;NOM;MASC;SG
wajah	seju	wajah	seja	N;SG	N;ACC;FEM;SG
wajah	seja	wajah	seja	N;SG	N;NOM;FEM;SG
fakta	fakts	fakta	fakts	N;SG	N;NOM;MASC;SG
penyebab	cēlonis	pensebab	cēlonis	N;SG	N;NOM;MASC;SG
menetap	nokārtot	mentetap	nokārtot	V;SG;ACT	V;POS;NFIN
menetap	nokārtotu	mentetap	nokārtot	V;SG;ACT	V;COND;POS;FIN;ACT
