dari	از	dari	از	ADP	ADP
akar	ریشه	akar	ریشه	N;SG	N;SG
akar	ریشه	akar	ریشه	N;SG	N;SG
riset	تحقیق	riset	تحقیق	N;SG	N;SG
riset	پژوهش	riset	پژوهش	N;SG	N;SG
harta	ثروت	harta	None	N;SG	N;SG
harta	مال	harta	مال	N;SG	N;SG
harta	گنجینه	harta	گنجینه	N;SG	N;SG
harta	گنج	harta	گنج	N;SG	N;SG
audio	صدا	audio	صدا	N;SG	N;SG
strategis	راهبردی	strategis	راهبرد	N;SG	N;SG
strategis	استراتژیک	strategis	استراتژیک	N;SG	N;SG
piano	piano	piano	piano	N	N;SG
piano	پیانوی	piano	پیانوی	N	N;SG
piano	پیانو	piano	پیانو	N	N;SG
rambut	موی	rambut	مو	N;SG	N;SG
rambut	مو	rambut	مو	N;SG	N;SG
kedatangan	ورود	kedatangan	ورود	N;SG	N;SG
pendekatan	رویکرد	pendekatan	رویکرد	N;SG	N;SG
airways	ایرویز	airways	None	N	N;SG
dekade	دهه	dekade	دهه	N;SG	N;SG
dekade	دهه	dekade	دهه	N;SG	N;SG
keselamatan	رستگاری	keselamatan	رستگاری	N;SG	N;SG
keselamatan	سلامت	keselamatan	سلامت	N;SG	N;SG
keselamatan	امن	keselamatan	None	N;SG	N;SG
keselamatan	امنیت	keselamatan	امنیت	N;SG	N;SG
keselamatan	ایمنی	keselamatan	ایمنی	N;SG	N;SG
persetujuan	رضایت	persetujuan	رضایت	N;SG	N;SG
persetujuan	توافقنامه	persetujuan	توافقنامه	N;SG	N;SG
persetujuan	موافقتنامه	persetujuan	موافقتنامه	N;SG	N;SG
persetujuan	قرارداد	persetujuan	قرارداد	N;SG	N;SG
persetujuan	توافق	persetujuan	توافق	N;SG	N;SG
persetujuan	تصویب	persetujuan	تصویب	N;SG	N;SG
persegi	مربع	persegi	مربع	N;SG	N;SG
persegi	میدان	persegi	میدان	N;SG	N;SG
metropolitan	متروپولیتن	metropolitan	متروپولیتن	N;SG	N;SG
jadwal	برنامه	jadwal	برنامه	N;SG	N;SG
jadwal	زمانبندی	jadwal	زمانبندی	N;SG	N;SG
isu	مسئله	isu	مسئله	N;SG	N;SG
definisi	تعریف	definisi	تعریف	N;SG	N;SG
paruh	منقار	paruh	منقار	N;SG	N;SG
tabel	میز	tabel	میز	N;SG	N;SG
tabel	سفره	tabel	سفره	N;SG	N;SG
tabel	جدول	tabel	جدول	N;SG	N;SG
karbon	کربن	karbon	None	N;SG	N;SG
karbon	کربنی	karbon	کربنی	N;SG	N;SG
padat	یکدست	padat	یکدست	ADJ;SG	ADJ
padat	متراکم	padat	متراکم	ADJ;SG	ADJ
tarian	dance	tarian	dance	N;SG	N;SG
tarian	رقص	tarian	رقص	N;SG	N;SG
peperangan	رزم	peperangan	رزم	N	N;SG
peperangan	کارزار	peperangan	کارزار	N	N;SG
peperangan	بتل	peperangan	بتل	N	N;SG
peperangan	نبرد	peperangan	None	N	N;SG
peperangan	جنگ	peperangan	جنگ	N	N;SG
peperangan	جنگی	peperangan	جنگی	N	N;SG
peperangan	جنگها	peperangan	جنگ	N	N;PL
kaca	گلاس	kaca	گلاس	N;SG	N;SG
kaca	گلس	kaca	گلس	N;SG	N;SG
kaca	لیوان	kaca	لیوان	N;SG	N;SG
kaca	شیشه	kaca	شیشه	N;SG	N;SG
panggilan	تماس	panggilan	تماس	N;SG	N;SG
domain	دامنه	domain	None	N	N;SG
kue	cake	kue	cake	N	N;SG
kue	کیکه	kue	کیکه	N	N;SG
kue	کیک	kue	None	N	N;SG
kue	کلوچه	kue	کلوچه	N	N;SG
kue	کوئه	kue	کوئه	N	N;SG
kue	کیک	kue	None	N	N;SG
otak	مغز	otak	مغز	N;SG	N;SG
otak	مغزی	otak	مغزی	N;SG	N;SG
kesulitan	مخمصه	kesulitan	مخمصه	N;SG	N;SG
kesulitan	دشواری	kesulitan	دشوار	N;SG	N;SG
kesulitan	سختی	kesulitan	سختی	N;SG	N;SG
kesulitan	مشکل	kesulitan	مشکل	N;SG	N;SG
kesulitan	دردسر	kesulitan	دردسر	N;SG	N;SG
kesulitan	زحمت	kesulitan	زحمت	N;SG	N;SG
kesulitan	رنج	kesulitan	رنج	N;SG	N;SG
kesulitan	رنجی	kesulitan	رنج	N;SG	N;SG
modal	پایتخت	modal	پایتخت	N;SG	N;SG
modal	سرمایه	modal	سرمایه	N;SG	N;SG
komik	کمیک	komik	None	N	N;SG
komik	کمدی	komik	None	N	N;SG
komik	کمیک	komik	None	N	N;SG
komik	مصور	komik	مصور	N	N;SG
mulia	گرامی	mulia	گرامی	ADJ;SG	ADJ
adegan	صحنه	adegan	صحنه	N;SG	N;SG
adegan	سکانس	adegan	سکانس	N;SG	N;SG
biografi	بیوگرافی	biografi	بیوگرافی	N;SG	N;SG
biografi	تذکره	biografi	تذکره	N;SG	N;SG
biografi	زندگینامه	biografi	زندگینامه	N;SG	N;SG
villa	ویلایی	villa	ویلایی	N	N;SG
villa	ویلا	villa	ویلا	N	N;SG
villa	ویلای	villa	ویلا	N	N;SG
kolam	تالاب	kolam	تالاب	N;SG	N;SG
kolam	برکه	kolam	None	N;SG	N;SG
kolam	بیلیارد	kolam	بیلیارد	N;SG	N;SG
kolam	استخری	kolam	استخری	N;SG	N;SG
kolam	استخر	kolam	استخر	N;SG	N;SG
sempurna	عالی	sempurna	عالی	ADJ;SG	ADJ
wartawan	خبرنگار	wartawan	خبرنگار	N;SG	N;SG
wartawan	گزارشگر	wartawan	None	N;SG	N;SG
budak	slave	budak	slave	N;SG	N;SG
budak	بنده	budak	بنده	N;SG	N;SG
negatif	منفی	negatif	منفی	ADJ;SG	ADJ
kanker	سرطانی	kanker	سرطانی	N;SG	N;SG
kanker	سرطان	kanker	سرطان	N;SG	N;SG
internal	داخلی	internal	داخلی	ADJ;SG	ADJ
internal	درونی	internal	درونی	ADJ;SG	ADJ
otoritas	تسلط	otoritas	تسلط	N;SG	N;SG
otoritas	سلطه	otoritas	سلطه	N;SG	N;SG
variasi	جوره	variasi	جوره	N;SG	N;SG
variasi	تنوع	variasi	تنوع	N;SG	N;SG
variasi	تنوع	variasi	تنوع	N;SG	N;SG
biara	صومعه	biara	صومعه	N	N;SG
garam	سالت	garam	None	N;SG	N;SG
garam	نمکی	garam	نمکی	N;SG	N;SG
garam	نمک	garam	نمک	N;SG	N;SG
miskin	فقیر	miskin	None	N;SG	N;SG
miskin	فقیری	miskin	فقیری	N;SG	N;SG
miskin	بیچاره	miskin	بیچاره	N;SG	N;SG
roket	راکت	roket	راکت	N;SG	N;SG
roket	موشک	roket	موشک	N;SG	N;SG
parameter	پارامتر	parameter	پارامتر	N;SG	N;SG
parameter	params	parameter	params	N;SG	N;SG
parameter	پارامتر	parameter	پارامتر	N;SG	N;SG
partikel	ذرات	partikel	None	N	N;PL
partikel	ذرات	partikel	None	N	N;PL
partikel	ذره	partikel	ذره	N	N;SG
petunjuk	دستورالعمل	petunjuk	دستورالعمل	N;SG	N;SG
petunjuk	اشاره	petunjuk	اشاره	N;SG	N;SG
petunjuk	راهنمایی	petunjuk	راهنمایی	N;SG	N;SG
lanjutan	ادامه	lanjutan	ادامه	N;SG	N;SG
lanjutan	پیشرفته	lanjutan	پیشرفته	N;SG	N;SG
invasi	تهاجم	invasi	تهاجم	N;SG	N;SG
invasi	هجوم	invasi	هجوم	N;SG	N;SG
rudal	موشک	rudal	موشک	N;SG	N;SG
rudal	موشکی	rudal	موشکی	N;SG	N;SG
batuan	سنگی	batuan	سنگی	N;SG	N;SG
batuan	صخره	batuan	None	N;SG	N;SG
batuan	راک	batuan	راک	N;SG	N;SG
pengelolaan	مدیریت	penkelolaan	مدیریت	N;SG	N;SG
juri	منصفه	juri	None	N;SG	N;SG
anggaran	بودجه	anggaran	بودجه	N;SG	N;SG
penjelasan	شرح	penjelasan	شرح	N;SG	N;SG
perahu	قایق	perahu	None	N;SG	N;SG
perahu	کشتی	perahu	کشتی	N;SG	N;SG
lokomotif	محرکه	lokomotif	محرکه	N	N;SG
lokomotif	لوکوموتیو	lokomotif	لوکوموتیو	N	N;SG
rusak	خراب	rusak	None	ADJ;SG	ADJ
rusak	شکسته	rusak	شکسته	ADJ;SG	ADJ;SG;3;V.PTCP
rusak	فاسد	rusak	فاسد	ADJ;SG	ADJ
mengapa	چرا	mengapa	چرا	ADV	ADV
menyampaikan	برسان	mensampaikan	برسان	V;SG;ACT	V;IMP;SG;2
mall	فروشگاه	mall	فروشگاه	N	N;SG
nasi	برنجی	nasi	برنجی	N;SG	N;SG
nasi	پلو	nasi	پلو	N;SG	N;SG
nasi	رایس	nasi	None	N;SG	N;SG
nasi	برنج	nasi	برنج	N;SG	N;SG
championship	قهرمانی	championship	قهرمانی	N	N;SG
bab	سوره	bab	سوره	N;SG	N;SG
bab	فصل	bab	فصل	N;SG	N;SG
bab	باب	bab	باب	N;SG	N;SG
bab	سوره	bab	سوره	N;SG	N;SG
lemah	ضعیف	lemah	ضعیف	ADJ;SG	ADJ
lemah	سست	lemah	None	ADJ;SG	ADJ
monumen	یادبود	monumen	یادبود	N;SG	N;SG
monumen	یادمان	monumen	یادم	N;SG	N;SG
kendali	مهار	kendali	مهار	N;SG	N;SG
kendali	کنترل	kendali	کنترل	N;SG	N;SG
kendali	کنترول	kendali	کنترول	N;SG	N;SG
koran	روزنامه	koran	روزنامه	N;SG	N;SG
koran	کاغذ	koran	کاغذ	N;SG	N;SG
silat	سیلات	silat	سیله	N	N;SG
dimensi	بُعد	dimensi	بوعد	N;SG	N;SG
monster	هیولا	monster	هیولا	N	N;SG
monster	هیولاهای	monster	هیولا	N	N;PL
monster	هیولاهایی	monster	هیولا	N	N;PL
monster	هیولاها	monster	هیولا	N	N;PL
tulis	نوشتن	tulis	نوشتن	N;SG;ACT	N;SG
tulis	نگارش	tulis	نگارش	N;SG;ACT	N;SG
tulis	سرودن	tulis	سرودن	N;SG;ACT	N;SG
domestik	اهلی	domestik	اهلی	N;SG	N;SG
penerima	ذینفع	penterima	ذینفع	N;SG	N;SG
penerima	گیرنده	penterima	گیرنده	N;SG	N;SG
penerima	گیرنده	penterima	گیرنده	N;SG	N;SG
identitas	هویت	identitas	هویت	N;SG	N;SG
atap	سقف	atap	سقف	N;SG	N;SG
atap	بام	atap	None	N;SG	N;SG
ancaman	تهدید	ancaman	تهدید	N;SG	N;SG
ancaman	تحدید	ancaman	None	N;SG	N;SG
ancaman	تهدید	ancaman	تهدید	N;SG	N;SG
pengakuan	پذیرش	penakuan	پذیرش	N;SG	N;SG
pengakuan	اعتراف	penakuan	اعتراف	N;SG	N;SG
pengakuan	اقرار	penakuan	اقرار	N;SG	N;SG
pengakuan	اعتراف	penakuan	اعتراف	N;SG	N;SG
mahkamah	دادگاه	mahkamah	دادگاه	N;SG	N;SG
mahkamah	دربار	mahkamah	دربار	N;SG	N;SG
penerbit	ناشر	penterbit	ناشر	N;SG	N;SG
penerbit	فرستنده	penterbit	فرستنده	N;SG	N;SG
penerbit	صادرکننده	penterbit	صادرکننده	N;SG	N;SG
penerbit	نشر	penterbit	نشر	N;SG	N;SG
penerbit	انتشار	penterbit	انتشار	N;SG	N;SG
penerbit	ناشر	penterbit	ناشر	N;SG	N;SG
jantan	ذکور	jantan	None	N;SG	N;SG
jantan	مذکر	jantan	None	N;SG	N;SG
jantan	نر	jantan	نر	N;SG	N;SG
karyawan	کارمند	karyawan	کارمند	N;MASC;SG	N;SG
karyawan	کارمند	karyawan	کارمند	N;MASC;SG	N;SG
halus	هموار	halus	هموار	ADJ;SG	ADJ
halus	صاف	halus	None	ADJ;SG	ADJ
halus	لطیف	halus	لطیف	ADJ;SG	ADJ
pedang	شمشیر	pedang	شمشیر	N;SG	N;SG
restoran	غذاخوری	restoran	غذاخوری	N;SG	N;SG
restoran	رستورانی	restoran	رستورانی	N;SG	N;SG
restoran	رستوران	restoran	رستوران	N;SG	N;SG
bersih	تمیز	bersih	تمیز	ADJ;SG	ADJ
bersih	پاک	bersih	پاک	ADJ;SG	ADJ
peluru	فشنگ	peluru	فشنگ	N;SG	N;SG
peluru	گلوله	peluru	گلوله	N;SG	N;SG
geografis	جغرافیایی	geografis	None	N;SG	N;SG
geografis	جغرافی	geografis	جغرافی	N;SG	N;SG
geografis	جغرافیایی	geografis	None	N;SG	N;SG
liar	وحشی	liar	وحشی	N;SG	N;SG
liar	وایلد	liar	وایلد	N;SG	N;SG
koloni	مهاجرنشین	koloni	مهاجرنشین	N;SG	N;SG
koloni	کلونی	koloni	کلونی	N;SG	N;SG
koloni	مستعمره	koloni	مستعمره	N;SG	N;SG
varian	variant	varian	None	N;SG	N;SG
distribusi	توزیع	distribusi	توزیع	N;SG	N;SG
cucu	نوه	cucu	None	N;SG	N;SG
cucu	نوه	cucu	None	N;SG	N;SG
cucu	نوه	cucu	None	N;SG	N;SG
baja	فولاد	baja	فولاد	N	N;SG
baja	استیل	baja	استیل	N	N;SG
baja	فولادی	baja	فولادی	N	N;SG
baja	باخا	baja	باخا	N	N;SG
keterangan	عنوان	keterangan	عنوان	N;SG	N;SG
keterangan	شرح	keterangan	شرح	N;SG	N;SG
keterangan	توصیف	keterangan	توصیف	N;SG	N;SG
pejuang	مبارز	pejuang	مبارز	N;SG	N;SG
pejuang	سلحشور	pejuang	None	N;SG	N;SG
pejuang	جنگجوی	pejuang	جنگجوی	N;SG	N;SG
bawang	سیر	bawang	سیر	N;SG	N;SG
bawang	پیاز	bawang	پیاز	N;SG	N;SG
bawang	پیاز	bawang	پیاز	N;SG	N;SG
komposisi	انشاء	komposisi	انشاء	N;SG	N;SG
komposisi	ترکیب	komposisi	ترکیب	N;SG	N;SG
murni	پاک	murni	پاک	ADJ;SG	ADJ
saksi	شاهدین	saksi	شاهدین	N;SG	N;SG
saksi	ناظر	saksi	ناظر	N;SG	N;SG
saksi	شهادت	saksi	شهادت	N;SG	N;SG
saksi	شاهد	saksi	شاهد	N;SG	N;SG
saksi	شاهدی	saksi	شاهدی	N;SG	N;SG
saksi	گواه	saksi	گواه	N;SG	N;SG
rumput	چمن	rumput	None	N;SG	N;SG
rumput	چمن	rumput	None	N;SG	N;SG
rumput	چمنی	rumput	چمنی	N;SG	N;SG
rumput	علف	rumput	None	N;SG	N;SG
tank	مخزن	tank	مخزن	N	N;SG
tank	تانک	tank	None	N	N;SG
tank	تنک	tank	تنک	N	N;SG
tank	تانک	tank	None	N	N;SG
tank	تانکها	tank	None	N	N;PL
sidang	محاکمه	sidang	محاکمه	N;SG	N;SG
sidang	دادرسی	sidang	دادرسی	N;SG	N;SG
sidang	دادگاه	sidang	دادگاه	N;SG	N;SG
sidang	دربار	sidang	دربار	N;SG	N;SG
penari	رقصنده	pentari	رقصنده	N;SG	N;SG
penari	رقاصه	pentari	رقاصه	N;SG	N;SG
penari	رقاص	pentari	رقاص	N;SG	N;SG
penari	رقصنده	pentari	رقصنده	N;SG	N;SG
penari	dancer	pentari	None	N;SG	N;SG
penari	رقاص	pentari	رقاص	N;SG	N;SG
formal	رسمی	formal	رسمی	ADJ	ADJ
perlawanan	مقاومت	perlawanan	مقاومت	N;SG	N;SG
perlawanan	مقاومتی	perlawanan	مقاومتی	N;SG	N;SG
betina	نسوان	betina	نسوان	N;SG	N;SG
betina	زن	betina	زن	N;SG	N;SG
betina	مؤنث	betina	مؤنث	N;SG	N;SG
betina	مونث	betina	مونث	N;SG	N;SG
betina	ماده	betina	ماده	N;SG	N;SG
pameran	اکسپو	pameran	اکسپو	N;SG	N;SG
pameran	نمایشگاه	pameran	نمایشگاه	N;SG	N;SG
memahami	میفهمد	menpahami	فهم	V;SG;ACT	V;SG;3;PRS
kontribusi	سهم	kontribusi	سهم	N;SG	N;SG
mengenakan	پوشید	menkenakan	پوشید	V;SG;ACT	V;SG;3;PST
platform	سکوی	platform	سکوی	N	N;SG
platform	سکو	platform	سکو	N	N;SG
platform	سکوهای	platform	سکو	N	N;PL
kamp	اردوگاه	kamp	اردوگاه	N;SG	N;SG
kamp	اردو	kamp	اردو	N;SG	N;SG
kamp	کمپ	kamp	کمپ	N;SG	N;SG
kamp	اردوگاه	kamp	اردوگاه	N;SG	N;SG
kekayaan	ثروت	kekayaan	None	N;SG	N;SG
kekayaan	مال	kekayaan	مال	N;SG	N;SG
kekayaan	توانگری	kekayaan	توانگر	N;SG	N;SG
baris	خط	baris	خط	N;SG	N;SG
baris	صف	baris	صف	N;SG	N;SG
baris	سطر	baris	سطر	N;SG	N;SG
jahat	بد	jahat	بد	ADJ;SG	ADJ
jahat	بد	jahat	بد	ADJ;SG	ADJ
pembukaan	افتتاحیه	penbukaan	افتتاحیه	N;SG	N;SG
pembukaan	افتتاح	penbukaan	افتتاح	N;SG	N;SG
perbaikan	تعمیر	perbaikan	تعمیر	N;SG	N;SG
perbaikan	بهبودی	perbaikan	بهبودی	N;SG	N;SG
perbaikan	بهبود	perbaikan	بهبود	N;SG	N;SG
akademik	دانشگاهی	akademik	دانشگاهی	N;SG	N;SG
akademik	آکادمیک	akademik	آکادمیک	N;SG	N;SG
akademik	تحصیلی	akademik	تحصیلی	N;SG	N;SG
sayang	هانی	sayang	هانی	N;SG	N;SG
sayang	عسلی	sayang	عسل	N;SG	N;SG
sayang	عسل	sayang	عسل	N;SG	N;SG
sayang	جانم	sayang	جانم	N;SG	N;SG
sayang	بچه	sayang	بچه	N;SG	N;SG
bunuh	بکش	bunuh	بکش	V;SG;ACT	V;IMP;SG;2
bunuh	بکشی	bunuh	None	V;SG;ACT	V;SBJV;SG;2;PRS
bunuh	بکشم	bunuh	None	V;SG;ACT	V;SBJV;SG;1;PRS
penyair	poet	penyair	poet	N	N;SG
penyair	شاعری	penyair	شاعر	N	N;SG
penyair	شاعر	penyair	شاعر	N	N;SG
penyair	شاعران	penyair	شاعر	N	N;PL
pendudukan	اشغال	pendudukan	اشغال	N;SG	N;SG
institusi	موسسه	institusi	None	N;SG	N;SG
institusi	مؤسسه	institusi	مؤسسه	N;SG	N;SG
konsentrasi	غلظت	konsentrasi	None	N;SG	N;SG
tukang	تعمیرکار	tukang	تعمیرکار	N;SG	N;SG
pers	پرس	pers	پرس	N;SG	N;SG
pers	فشار	pers	فشار	N;SG	N;SG
pers	pers	pers	pers	N;SG	N;SG
mineral	معدنی	mineral	معدنی	N	N;SG
terkemuka	رهبری	terkemuka	رهبر	N;SG;PASS	N;SG
organik	آلی	organik	آلی	N;SG	N;SG
organik	ارگانیک	organik	ارگانیک	N;SG	N;SG
dibaca	بخوان	dibaca	None	V;SG;PASS	V;IMP;SG;2
dibaca	خوانده	dibaca	خواند#خوان	V;SG;PASS	V;SG;3;V.PTCP
ujian	آزمون	ujian	آزمون	N;SG	N;SG
ujian	آزمایش	ujian	آزمایش	N;SG	N;SG
ujian	تست	ujian	None	N;SG	N;SG
ujian	امتحان	ujian	None	N;SG	N;SG
ujian	معاینه	ujian	معاینه	N;SG	N;SG
ujian	آزمون	ujian	آزمون	N;SG	N;SG
ntupdate	ntupdate	ntupdate	ntupdate	N	N;SG
pengertian	عقل	pengertian	عقل	N;SG	N;SG
kuningan	برنجی	kuningan	برنجی	N;SG	N;SG
kuningan	مس	kuningan	مس	N;SG	N;SG
perumahan	مسکونی	penrumahan	None	N;SG	N;SG
perumahan	مسکن	penrumahan	مسکن	N;SG	N;SG
perumahan	ملک	penrumahan	ملک	N;SG	N;SG
rider	سوارکار	rider	سوارکار	N	N;SG
rider	موتورسواری	rider	موتورسواری	N	N;SG
rider	سوار	rider	سوار	N	N;SG
akun	حساب	akun	حساب	N;SG	N;SG
kau	تو	kau	تو	PRO;SG;2;INFM	PRO;SG;2
hasilnya	نتیجه	hasil	نتیجه	N;SG	N;SG
ritual	آیین	ritual	آیین	N	N;SG
ritual	مناسک	ritual	None	N	N;PL
ekspedisi	اکتشاف	ekspedisi	اکتشاف	N	N;SG
robot	رباتیک	robot	رباتیک	N;SG	N;SG
robot	رباط	robot	رباط	N;SG	N;SG
robot	روبات	robot	روبات	N;SG	N;SG
robot	ربات	robot	ربات	N;SG	N;SG
robot	رباتیک	robot	رباتیک	N;SG	N;SG
kekalahan	شکست	kekalahan	شکست	N;SG	N;SG
lingkaran	دایره	lingkaran	دایره	N;SG	N;SG
lingkaran	چرخه	lingkaran	چرخه	N;SG	N;SG
lingkaran	دایره	lingkaran	دایره	N;SG	N;SG
rawa	باتلاق	rawa	باتلاق	N;SG	N;SG
rawa	مرداب	rawa	مرداب	N;SG	N;SG
rawa	راوه	rawa	راوه	N;SG	N;SG
rawa	مارش	rawa	مارش	N;SG	N;SG
rawa	مرداب	rawa	مرداب	N;SG	N;SG
pramuka	پیشاهنگ	pramuka	پیشاهنگ	N	N;SG
paket	بقچه	paket	بقچه	N;SG	N;SG
paket	پاکت	paket	پاکت	N;SG	N;SG
paket	پک	paket	پک	N;SG	N;SG
paket	فشردن	paket	فشردن	N;SG	N;SG
peneliti	محقق	penteliti	محقق	N;SG	N;SG
peneliti	پژوهشگر	penteliti	پژوهشگر	N;SG	N;SG
derajat	درجه	derajat	درجه	N;SG	N;SG
derajat	درجه	derajat	درجه	N;SG	N;SG
kritik	انتقاد	kritik	انتقاد	N;SG	N;SG
kritik	نقد	kritik	نقد	N;SG	N;SG
kritik	منتقد	kritik	منتقد	N;SG	N;SG
jumat	آدینه	jumat	آدینه	N;SG	N;SG
jumat	جمعه	jumat	جمعه	N;SG	N;SG
kandang	قفسی	kandang	قفسی	N;SG	N;SG
kandang	کیج	kandang	کیج	N;SG	N;SG
kandang	قفس	kandang	قفس	N;SG	N;SG
kandang	کنل	kandang	کنل	N;SG	N;SG
bakat	استعداد	bakat	استعداد	N;SG	N;SG
bakat	استعداد	bakat	استعداد	N;SG	N;SG
bakat	ذکاوت	bakat	ذکاوت	N;SG	N;SG
bakat	فلر	bakat	فلر	N;SG	N;SG
portal	پورتال	portal	پورتال	N	N;SG
bait	طعمه	bait	طعمه	N;SG	N;SG
monarki	شهریاری	monarki	شهریاری	N;SG	N;SG
monarki	مونارچ	monarki	مونارچ	N;SG	N;SG
mitra	همتای	mitra	همتا	N;SG	N;SG
mitra	شریک	mitra	None	N;SG	N;SG
mitra	همکار	mitra	همکار	N;SG	N;SG
mitra	شریک	mitra	None	N;SG	N;SG
gerak	ژست	gerak	ژست	N;SG;ACT	N;SG
pengobatan	دارو	penobatan	دارو	N;SG	N;SG
pengobatan	تداوی	penobatan	تداوی	N;SG	N;SG
pengobatan	معالجه	penobatan	معالجه	N;SG	N;SG
pengobatan	درمان	penobatan	درمان	N;SG	N;SG
barisan	صف	barisan	صف	N;SG	N;SG
cairan	سیال	cairan	سیال	N;SG	N;SG
cairan	مایع	cairan	مایع	N;SG	N;SG
cairan	شاره	cairan	شاره	N;SG	N;SG
cairan	مایع	cairan	مایع	N;SG	N;SG
keadilan	عدالت	keadilan	None	N;SG	N;SG
keadilan	عدل	keadilan	None	N;SG	N;SG
pekan	پکان	pekan	پکان	N;SG	N;SG
wawancara	مصاحبه	wawancara	مصاحبه	N;SG	N;SG
wawancara	مصاحبه	wawancara	مصاحبه	N;SG	N;SG
organisme	ارگانیسم	organisme	ارگانیسم	N;SG	N;SG
organisme	ارگانیزم	organisme	ارگانیزم	N;SG	N;SG
kemajuan	پیشرفت	kemajuan	پیشرفت	N;SG	N;SG
kemajuan	پیشرفتی	kemajuan	پیشرفتی	N;SG	N;SG
tetangga	همسایه	tetangga	همسایه	N;SG	N;SG
tetangga	همسایه	tetangga	همسایه	N;SG	N;SG
tetangga	همسایه	tetangga	همسایه	N;SG	N;SG
tetangga	همسایه	tetangga	همسایه	N;SG	N;SG
gen	ژن	gen	ژن	N;SG	N;SG
gen	ژنی	gen	ژنی	N;SG	N;SG
gen	ژن	gen	ژن	N;SG	N;SG
pemukiman	مسکونی	penmukiman	None	N;SG	N;SG
pemukiman	سازش	penmukiman	سازش	N;SG	N;SG
pemukiman	قرارگاه	penmukiman	قرارگاه	N;SG	N;SG
pemukiman	توافق	penmukiman	توافق	N;SG	N;SG
persiapan	آمادگی	persiapan	آمادگی	N;SG	N;SG
persiapan	تدارک	persiapan	تدارک	N;SG	N;SG
perawatan	معالجه	penrawatan	معالجه	N;SG	N;SG
perawatan	درمان	penrawatan	درمان	N;SG	N;SG
perawatan	نگهداشت	penrawatan	None	N;SG	N;SG
perawatan	نگهداری	penrawatan	نگهداری	N;SG	N;SG
perawatan	مراقبت	penrawatan	مراقبت	N;SG	N;SG
pembinaan	مربیگری	penbinaan	None	N;SG	N;SG
bambu	بامبو	bambu	None	N	N;SG
pengikut	پیرو	penikut	پیرو	N;SG	N;SG
perkiraan	برآورد	perkiraan	برآورد	N;SG	N;SG
perkiraan	تقریبی	perkiraan	تقریبی	N;SG	N;SG
perkiraan	برآورد	perkiraan	برآورد	N;SG	N;SG
perkiraan	تخمین	perkiraan	تخمین	N;SG	N;SG
perkiraan	برآورد	perkiraan	برآورد	N;SG	N;SG
perkiraan	تخمین	perkiraan	تخمین	N;SG	N;SG
persamaan	مساوات	persamaan	مساوه	N;SG	N;SG
persamaan	تساوی	persamaan	تساوی	N;SG	N;SG
persamaan	برابری	persamaan	برابری	N;SG	N;SG
persamaan	معادله	persamaan	معادله	N;SG	N;SG
persamaan	شباهت	persamaan	شباهت	N;SG	N;SG
kebiasaan	عادت	kebiasaan	عادت	N;SG	N;SG
insiden	حادثه	insiden	حادثه	N;SG	N;SG
insiden	واقعه	insiden	واقعه	N;SG	N;SG
evolusi	تکامل	evolusi	تکامل	N;SG	N;SG
evolusi	فرگشت	evolusi	فرگشت	N;SG	N;SG
evolusi	تحول	evolusi	تحول	N;SG	N;SG
evolusi	evolution	evolusi	evolution	N;SG	N;SG
evolusi	اوولوشن	evolusi	اوولوشن	N;SG	N;SG
fase	مرحله	fase	مرحله	N	N;SG
fase	فازی	fase	فازی	N	N;SG
fase	فاز	fase	فاز	N	N;SG
peluncuran	پرتاب	penluncuran	None	N;SG	N;SG
fenomena	پدیده	fenomena	پدیده	N;SG	N;SG
semesta	کیهان	semesta	کیهان	N;SG	N;SG
semesta	گیتی	semesta	گیت#گیر	N;SG	N;SG
singkatan	مخفف	singkatan	مخفف	N;SG	N;SG
kombinasi	ترکیبی	kombinasi	ترکیب	N;SG	N;SG
kombinasi	ترکیب	kombinasi	ترکیب	N;SG	N;SG
infeksi	عفونت	infeksi	عفونت	N;SG	N;SG
infeksi	آلودگی	infeksi	آلودگی	N;SG	N;SG
infeksi	عفونت	infeksi	عفونت	N;SG	N;SG
player	بازیکن	player	بازیکن	N	N;SG
percobaan	آزمایش	percobaan	آزمایش	N;SG	N;SG
percobaan	تجربی	percobaan	تجربی	N;SG	N;SG
percobaan	آزمایشی	percobaan	آزمایش	N;SG	N;SG
maksud	بدجنس	maksud	بدجنس	N;SG	N;SG
maksud	میانگین	maksud	میانگین	N;SG	N;SG
penutup	خاتمه	pentutup	خاتمه	N;SG	N;SG
penutup	کاور	pentutup	کاور	N;SG	N;SG
penutup	جلد	pentutup	جلد	N;SG	N;SG
penutup	پوشش	pentutup	پوشش	N;SG	N;SG
malaikat	آنجل	malaikat	آنجل	N;SG	N;SG
malaikat	فرشته	malaikat	فرشته	N;SG	N;SG
malaikat	انجل	malaikat	انجل	N;SG	N;SG
hadits	حدیث	hadits	None	N	N;SG
balap	مسابقه	balap	مسابقه	N;SG;ACT	N;SG
pengawasan	نظارت	penkawasan	نظارت	N;SG	N;SG
pengawasan	نظارتی	penkawasan	نظارتی	N;SG	N;SG
perikanan	شیلات	perikanan	شیله	N;SG	N;SG
perikanan	ماهیگیری	perikanan	ماهیگیری	N;SG	N;SG
gorontalo	گورونتالو	gorontalo	گورونتالو	N	N;SG
pakar	متخصص	pakar	متخصص	N;SG	N;SG
