con	مع	con	مَعَ	ADP	ADP;ACC
cinturón	الحزام	cinturón	حِزَام	N;MASC;SG	N;NOM;DEF;SG
cordillera	النطاق	cordillera	نِطَاق	N;FEM;SG	N;NOM;DEF;SG
cordillera	مدى	cordillera	مَدَى	N;FEM;SG	N;NOM;INDF;SG
cordillera	المدى	cordillera	مَدَى	N;FEM;SG	N;NOM;DEF;SG
cordillera	نطاق	cordillera	نِطَاق	N;FEM;SG	N;NOM;INDF;SG
judicial	قضائية	judicial	قَضَائِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
crítico	حرجة	crítico	حَرِج	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
sirvió	خدمت	servir	خَدَم	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
motores	محركات	motor	مُحَرَّك	N;MASC;PL	N;NOM;INDF;PL
motores	محركات	motor	مُحَرَّك	N;MASC;PL	N;NOM;INDF;PL
motores	المحركات	motor	مُحَرِّك	N;MASC;PL	N;NOM;DEF;PL
ganadores	الفائزون	ganador	فَائِز	N;MASC;PL	N;NOM;DEF;PL
pilotos	سائقين	piloto	سَائِق	N;PL	N;NOM;INDF;PL
pilotos	السائقين	piloto	سَائِق	N;PL	N;NOM;DEF;PL
foto	صورة	foto	صُورَة	N;FEM;SG	N;NOM;INDF;SG
foto	الصورة	foto	صُورَة	N;FEM;SG	N;NOM;DEF;SG
foto	صورة	foto	صُورَة	N;FEM;SG	N;NOM;INDF;SG
foto	الصورة	foto	صُورَة	N;FEM;SG	N;NOM;DEF;SG
sueño	بالنعاس	sueño	بِ	N;MASC;SG	N;NOM;DEF;SG
sueño	نوم	sueño	نوم	N;MASC;SG	N;NOM;INDF;SG
sueño	النوم	sueño	نَوم	N;MASC;SG	N;NOM;DEF;SG
sueño	الحلم	sueño	حُلم	N;MASC;SG	N;NOM;DEF;SG
sueño	حلم	sueño	حُلم	N;MASC;SG	N;NOM;INDF;SG
guinea	لغينيا	guinea	لغينيا	N;FEM;SG	N;NOM;DEF;SG
informe	الابلاغ	informe	إِبلَاغ	N;MASC;SG	N;NOM;DEF;SG
informe	التقرير	informe	تَقرِير	N;MASC;SG	N;NOM;DEF;SG
informe	تقرير	informe	تَقرِير	N;MASC;SG	N;NOM;INDF;SG
informe	بلاغ	informe	بَلَغ	N;MASC;SG	N;NOM;INDF;SG
treinta	ثلاثين	treinta	ثَلَاثُون	NUM;PL	NUM;NOM;INDF
treinta	الثلاثين	treinta	ثَلَاثُون	NUM;PL	NUM;NOM;DEF
treinta	ثلاثون	treinta	ثُلَاثُون	NUM;PL	NUM;NOM;INDF
cercano	قريب	cercano	قَرِيب	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
tráfico	المرور	tráfico	مُرُور	N;MASC;SG	N;NOM;DEF;SG
tráfico	الاتجار	tráfico	اِتِّجَار	N;MASC;SG	N;NOM;DEF;SG
órgano	العضو	órgano	عُضو	N;MASC;SG	N;NOM;DEF;SG
medallas	ميداليات	medalla	مِيدَالِيَات	N;FEM;PL	N;NOM;INDF;PL
archivos	ملفات	archivo	مِلَفَّة	N;MASC;PL	N;NOM;INDF;PL
archivos	الملفات	archivo	مِلَفَّة	N;MASC;PL	N;NOM;DEF;PL
archivos	المحفوظات	archivo	مَحفُوظ	N;MASC;PL	N;NOM;DEF;PL
fechas	تواريخ	fecha	تَورِيخ	N;FEM;PL	N;NOM;INDF;PL
fechas	المواعيد	fecha	مِيعَاد	N;FEM;PL	N;NOM;DEF;PL
fechas	مواعيد	fecha	مَوعِد	N;FEM;PL	N;NOM;INDF;PL
fechas	التواريخ	fecha	تَورِيخ	N;FEM;PL	N;NOM;DEF;PL
directores	المديرون	director	مُدِير	N;MASC;PL	N;NOM;DEF;PL
directores	المديرون	director	مُدِير	N;MASC;PL	N;NOM;DEF;PL
directores	مديرو	director	مُدِير	N;MASC;PL	N;NOM;INDF;PL
directores	المديرين	director	مُدِير	N;MASC;PL	N;NOM;DEF;PL
físico	فيزيائي	físico	فِيزِيَائِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
físico	جسدية	físico	جَسَدِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
físico	المادية	físico	مَادِّيّ	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
democracia	الديمقراطية	democracia	دِيمُقرَاطِيَّة	N;FEM;SG	N;NOM;DEF;SG
opción	خيار	opción	خِيَار	N;FEM;SG	N;NOM;INDF;SG
opción	الخيار	opción	خِيَار	N;FEM;SG	N;NOM;DEF;SG
opción	خيار	opción	خِيَار	N;FEM;SG	N;NOM;INDF;SG
opción	اختيار	opción	اِختِيَار	N;FEM;SG	N;NOM;INDF;SG
opción	الاختيار	opción	اِختِيَار	N;FEM;SG	N;NOM;DEF;SG
opción	الخيار	opción	خِيَار	N;FEM;SG	N;NOM;DEF;SG
perdido	ضائع	perdido	ضَائِع	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
notable	ملحوظ	notable	مَلحُوظ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
legal	شرعي	legal	شَرعِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
legal	قانوني	legal	قانوني	ADJ;SG	ADJ;NOM;INDF;MASC;SG
legal	قانونية	legal	قَانُونِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
legal	القانوني	legal	قَانُونِيّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
tercero	ثالثا	tercero	ثَالِث	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
tercero	الثالثة	tercero	ثَالِث	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
tercero	ثالث	tercero	ثَالِث	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
tercero	الثالث	tercero	ثَالِث	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
tercero	ثالثة	tercero	ثَالِث	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
enorme	ضخم	enorme	ضَخم	ADJ;SG	ADJ;NOM;INDF;MASC;SG
enorme	ضخمة	enorme	ضَخم	ADJ;SG	ADJ;NOM;INDF;FEM;SG
constitucional	الدستورية	constitucional	دُستُورِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
constitucional	دستورية	constitucional	دُستُورِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
constitucional	دستوري	constitucional	دُستُورِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
escritura	كتابة	escritura	كِتَابَة	N;FEM;SG	N;NOM;INDF;SG
escritura	الكتابة	escritura	كِتَابَة	N;FEM;SG	N;NOM;DEF;SG
escritura	كتابة	escritura	كِتَابَة	N;FEM;SG	N;NOM;INDF;SG
escritura	الكتابة	escritura	كِتَابَة	N;FEM;SG	N;NOM;DEF;SG
estadísticas	احصاءات	estadística	إِحصَاء	N;FEM;PL	N;NOM;INDF;PL
estadísticas	الاحصاءات	estadística	إِحصَاء	N;FEM;PL	N;NOM;DEF;PL
documento	الوثيقة	documento	وَثِيقَة	N;MASC;SG	N;NOM;DEF;SG
documento	وثيقة	documento	وَثِيقَة	N;MASC;SG	N;NOM;INDF;SG
documento	مستند	documento	مُستَنِد	N;MASC;SG	N;NOM;INDF;SG
documento	المستند	documento	مُستَنِد	N;MASC;SG	N;NOM;DEF;SG
cristiana	مسيحية	cristiano	مَسِيحِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
cristiana	مسيحي	cristiano	مَسِيحِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
ordenó	امرت	ordenar	أَمَر	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
transmisión	الارسال	transmisión	إِرسَال	N;FEM;SG	N;NOM;DEF;SG
transmisión	بث	transmisión	بَثّ	N;FEM;SG	N;NOM;INDF;SG
transmisión	البث	transmisión	بَثّ	N;FEM;SG	N;NOM;DEF;SG
carne	اللحم	carne	لَحم	N;FEM;SG	N;NOM;DEF;SG
carne	لحم	carne	لَحم	N;FEM;SG	N;NOM;INDF;SG
poetas	الشعراء	poeta	شَاعِر	N;MASC;PL	N;NOM;DEF;PL
enviado	مقدم	enviado	مُقَدَّم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
street	الشارع	street	شَارِع	N	N;NOM;DEF;SG
street	شارع	street	شَارِع	N	N;NOM;INDF;SG
vehículo	العربة	vehículo	عَرَبَة	N;MASC;SG	N;NOM;DEF;SG
vehículo	مركبة	vehículo	مَركَبَة	N;MASC;SG	N;NOM;INDF;SG
vehículo	المركبة	vehículo	مَركَبَة	N;MASC;SG	N;NOM;DEF;SG
vehículo	عربة	vehículo	عَرَبَة	N;MASC;SG	N;NOM;INDF;SG
reparto	توزيع	reparto	تَوزِيع	N;MASC;SG	N;NOM;INDF;SG
reparto	التوزيع	reparto	تَوزِيع	N;MASC;SG	N;NOM;DEF;SG
círculo	الدائرة	círculo	دَائِرَة	N;MASC;SG	N;NOM;DEF;SG
círculo	دائرة	círculo	دَائِرَة	N;MASC;SG	N;NOM;INDF;SG
alimentos	الاطعمة	alimento	الاطعمة	N;MASC;PL	N;NOM;DEF;PL
urbana	حضرية	urbano	حَضَرِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
association	جمعية	association	جَمعِيَّة	N;FEM;SG	N;NOM;INDF;SG
association	الرابطة	association	رَابِطَة	N;FEM;SG	N;NOM;DEF;SG
association	رابطة	association	رَابِطَة	N;FEM;SG	N;NOM;INDF;SG
association	الجمعية	association	جَمعِيَّة	N;FEM;SG	N;NOM;DEF;SG
casado	متزوجة	casado	مُتَزَوِّج	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
casado	متزوجه	casado	متزوجه	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
casado	متزوج	casado	مُتَزَوِّج	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
abierta	مفتوح	abierto	مَفتُوح	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
abierta	مفتوحة	abierto	مَفتُوح	ADJ;FEM;SG;V.PTCP	ADJ;ACC;INDF;FEM;SG
habitual	المعتاد	habitual	مُعتَاد	ADJ;SG	ADJ;NOM;DEF;MASC;SG
agencia	الوكالة	agencia	وِكَالَة	N;FEM;SG	N;NOM;DEF;SG
agencia	وكالة	agencia	وِكَالَة	N;FEM;SG	N;NOM;INDF;SG
popularidad	شعبية	popularidad	شَعبِيَّة	N;FEM;SG	N;NOM;INDF;SG
pinturas	لوحات	pintura	لَوحَة	N;FEM;PL	N;NOM;INDF;PL
pinturas	اللوحات	pintura	لَوحَة	N;FEM;PL	N;NOM;DEF;PL
terminal	طرفية	terminal	طَرَفِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
terminal	الطرفية	terminal	طَرَفِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
iniciativa	مبادرة	iniciativa	مُبَادَرَة	N;FEM;SG	N;NOM;INDF;SG
iniciativa	المبادرة	iniciativa	مُبَادَرَة	N;FEM;SG	N;NOM;DEF;SG
redes	شبكات	red	شَبَكَة	N;FEM;PL	N;NOM;INDF;PL
redes	الشبكات	red	شَبَكَة	N;FEM;PL	N;NOM;DEF;PL
localización	موقع	localización	مَوقِع	N;FEM;SG	N;NOM;INDF;SG
localización	الموقع	localización	مَوقِع	N;FEM;SG	N;NOM;DEF;SG
localización	المكان	localización	مَكَان	N;FEM;SG	N;NOM;DEF;SG
fortaleza	قوة	fortaleza	قُوَّة	N;FEM;SG	N;NOM;INDF;SG
fortaleza	القوة	fortaleza	قُوَّة	N;FEM;SG	N;NOM;DEF;SG
fortaleza	قلعة	fortaleza	قلعة	N;FEM;SG	N;NOM;INDF;SG
fortaleza	القلعة	fortaleza	قَلعَة	N;FEM;SG	N;NOM;DEF;SG
fortaleza	الحصن	fortaleza	حَصن	N;FEM;SG	N;NOM;DEF;SG
fortaleza	الحصن	fortaleza	حَصن	N;FEM;SG	N;NOM;DEF;SG
deriva	تنجرف	derivar	تَنَجُّف	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
democrática	ديمقراطي	democrático	دِيمُقرَاطِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
democrática	ديمقراطية	democrático	دِيمُقرَاطِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
marido	الزوج	marido	زَوج	N;MASC;SG	N;NOM;DEF;SG
marido	زوج	marido	زَوج	N;MASC;SG	N;NOM;INDF;SG
electrónica	الالكتروني	electrónico	إِلِكترُونِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
electrónica	الكتروني	electrónico	إِلِكترُونِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
electrónica	الالكترونية	electrónico	إِلِكترُونِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
electrónica	الكترونية	electrónico	إِلِكترُونِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
electrónica	الكترونيا	electrónico	كِترُونِيَا	ADJ;FEM;SG	ADJ;ACC;INDF;MASC;SG
buques	السفن	buque	سَفِينَة	N;MASC;PL	N;NOM;DEF;PL
diccionario	قاموس	diccionario	قَامُوس	N;MASC;SG	N;NOM;INDF;SG
diccionario	القاموس	diccionario	قَامُوس	N;MASC;SG	N;NOM;DEF;SG
profesión	المهنة	profesión	مُهَنِّئ	N;FEM;SG	N;NOM;DEF;SG
profesión	مهنة	profesión	مِهنَة	N;FEM;SG	N;NOM;INDF;SG
profesión	احتلال	profesión	اِحتِلَال	N;FEM;SG	N;NOM;INDF;SG
profesión	الاحتلال	profesión	اِحتِلَال	N;FEM;SG	N;NOM;DEF;SG
profesión	المهنة	profesión	مُهَنِّئ	N;FEM;SG	N;NOM;DEF;SG
consigue	احضر	conseguir	اِحضَرّ	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
consulta	استفسار	consulta	اِستِفسَار	N;FEM;SG	N;NOM;INDF;SG
consulta	التشاور	consulta	تَشَاوُر	N;FEM;SG	N;NOM;DEF;SG
consulta	مشاورة	consulta	مُشَاوَرَة	N;FEM;SG	N;NOM;INDF;SG
consulta	استشارة	consulta	اِستِشَارَة	N;FEM;SG	N;NOM;INDF;SG
consulta	الاستشارة	consulta	اِستِشَارَة	N;FEM;SG	N;NOM;DEF;SG
consulta	استشارة	consulta	اِستِشَارَة	N;FEM;SG	N;NOM;INDF;SG
historiadores	المؤرخين	historiador	مُؤَرِّخ	N;MASC;PL	N;NOM;DEF;PL
debate	مناقشة	debate	مُنَاقَشَة	N;MASC;SG	N;NOM;INDF;SG
debate	نقاش	debate	نِقَاش	N;MASC;SG	N;NOM;INDF;SG
debate	المناقشة	debate	مُنَاقَشَة	N;MASC;SG	N;NOM;DEF;SG
debate	مناقشة	debate	مُنَاقَشَة	N;MASC;SG	N;NOM;INDF;SG
debate	المناظرة	debate	مُنَاظَرَة	N;MASC;SG	N;NOM;DEF;SG
debate	نقاش	debate	نِقَاش	N;MASC;SG	N;NOM;INDF;SG
debate	المناقشة	debate	مُنَاقَشَة	N;MASC;SG	N;NOM;DEF;SG
perder	تخسر	perder	خَسِر	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
componentes	عناصر	componente	عُنصُر	N;MASC;PL	N;NOM;INDF;PL
componentes	المكونات	componente	مُكَوِّن	N;MASC;PL	N;NOM;DEF;PL
componentes	العناصر	componente	عُنصُر	N;MASC;PL	N;NOM;DEF;PL
componentes	مكونات	componente	مُكَوِّن	N;MASC;PL	N;NOM;INDF;PL
belleza	الجمال	belleza	جَمَل	N;FEM;SG	N;NOM;DEF;SG
descubre	اكتشف	descubrir	اِكتَشَف	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;PASS
descubre	يكتشف	descubrir	اِكتَشَف	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
descubre	يكتشف	descubrir	اِكتَشَف	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
infancia	طفولة	infancia	طُفُولَة	N;FEM;SG	N;NOM;INDF;SG
infancia	الطفولة	infancia	طُفُولَة	N;FEM;SG	N;NOM;DEF;SG
líderes	قادة	líder	قَائِد	N;PL	N;NOM;INDF;PL
líderes	الزعماء	líder	زَعِيم	N;PL	N;NOM;DEF;PL
líderes	القادة	líder	قَائِد	N;PL	N;NOM;DEF;PL
líderes	زعماء	líder	زَعِيم	N;PL	N;NOM;INDF;PL
predecesor	السلف	predecesor	سِلَف	N;MASC;SG	N;NOM;DEF;SG
oscuro	مظلم	oscuro	مُظلِم	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
oscuro	مظلمة	oscuro	مُظلِم	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
verdadero	حقيقي	verdadero	حَقِيقِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
verdadero	حقيقية	verdadero	حَقِيقِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
verdadero	حقيقي	verdadero	حَقِيقِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
verdadero	صحيح	verdadero	صَحِيح	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
segundos	ثواني	segundo	ثُوَانِيّ	N;MASC;PL	N;NOM;INDF;PL
segundos	الثواني	segundo	ثُوَانِيّ	N;MASC;PL	N;NOM;DEF;PL
segundos	ثوان	segundo	ثَانِيَة	N;MASC;PL	N;NOM;INDF;PL
margen	هامش	margen	هَامِش	N;SG	N;NOM;INDF;SG
margen	الهامش	margen	هَامِش	N;SG	N;NOM;DEF;SG
cañón	المدفع	cañón	مُدَفِّع	N;MASC;SG	N;NOM;DEF;SG
cañón	مدفع	cañón	مُدفَع	N;MASC;SG	N;NOM;INDF;SG
cañón	كانون	cañón	كَانُون	N;MASC;SG	N;GEN;INDF;SG
cañón	الوادي	cañón	وَادِي	N;MASC;SG	N;NOM;DEF;SG
cañón	برميل	cañón	بَرمِيل	N;MASC;SG	N;NOM;INDF;SG
cañón	البرميل	cañón	بَرمِيل	N;MASC;SG	N;NOM;DEF;SG
religioso	الدينية	religioso	دِينِيّ	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
religioso	دينية	religioso	دِينِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
religioso	الديني	religioso	دِينِيّ	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
net	الشبكة	net	شَبَكَة	N	N;NOM;DEF;SG
columna	العمود	columna	عُمُود	N;FEM;SG	N;NOM;DEF;SG
columna	عمود	columna	عمود	N;FEM;SG	N;NOM;INDF;SG
high	عال	high	عَالِي	N	N;NOM;INDF;SG
danza	الرقص	danza	رَقص	N;FEM;SG	N;NOM;DEF;SG
danza	رقص	danza	رَقص	N;FEM;SG	N;NOM;INDF;SG
danza	رقصة	danza	رَقصَة	N;FEM;SG	N;NOM;INDF;SG
danza	الرقص	danza	رَقص	N;FEM;SG	N;NOM;DEF;SG
danza	رقص	danza	رَقص	N;FEM;SG	N;NOM;INDF;SG
veinte	عشرون	veinte	عِشرُون	NUM;PL	NUM;NOM;INDF
veinte	عشرين	veinte	عِشرُون	NUM;PL	NUM;NOM;INDF
desarrolla	يطور	desarrollar	طَار	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
periodistas	المراسلين	periodista	مُرَاسِل	N;PL	N;NOM;DEF;PL
periodistas	الصحفيين	periodista	صُحُفِيّ	N;PL	N;NOM;DEF;PL
periodistas	الصحفيون	periodista	صُحُفِيّ	N;PL	N;NOM;DEF;PL
periodistas	الصحافيين	periodista	صَحَافِيّ	N;PL	N;NOM;DEF;PL
periodistas	صحفيين	periodista	صُحُفِيّ	N;PL	N;NOM;INDF;PL
periodistas	الصحفيين	periodista	صُحُفِيّ	N;PL	N;NOM;DEF;PL
asunción	الافتراض	asunción	اِفتِرَاض	N;FEM;SG	N;NOM;DEF;SG
asunción	افتراض	asunción	اِفتِرَاض	N;FEM;SG	N;NOM;INDF;SG
fondos	الخلفيات	fondo	خَلفِيَّة	N;MASC;PL	N;NOM;DEF;PL
factores	عوامل	factor	عَامِل	N;MASC;PL	N;NOM;INDF;PL
factores	العوامل	factor	عَامِل	N;MASC;PL	N;NOM;DEF;PL
barcos	السفن	barco	سَفِينَة	N;MASC;PL	N;NOM;DEF;PL
barcos	المراكب	barco	مَركَب	N;MASC;PL	N;NOM;DEF;PL
barcos	القوارب	barco	قَارِبَة	N;MASC;PL	N;NOM;DEF;PL
barcos	قوارب	barco	قَارِب	N;MASC;PL	N;NOM;INDF;PL
chica	فتاة	chica	فَتَاة	N;FEM;SG	N;NOM;INDF;SG
chica	البنت	chica	بَنت	N;FEM;SG	N;NOM;DEF;SG
chica	الفتاة	chica	فَتَاة	N;FEM;SG	N;NOM;DEF;SG
precio	الثمن	precio	ثَمَن	N;MASC;SG	N;NOM;DEF;SG
precio	سعر	precio	سِعر	N;MASC;SG	N;NOM;INDF;SG
precio	السعر	precio	سِعر	N;MASC;SG	N;NOM;DEF;SG
precio	تسعير	precio	تَسعِير	N;MASC;SG	N;NOM;INDF;SG
precio	التسعير	precio	تَسعِير	N;MASC;SG	N;NOM;DEF;SG
pensamiento	الفكر	pensamiento	فِكر	N;MASC;SG	N;NOM;DEF;SG
pensamiento	التفكير	pensamiento	تَفكِير	N;MASC;SG	N;NOM;DEF;SG
pensamiento	تفكير	pensamiento	تَفكِير	N;MASC;SG	N;NOM;INDF;SG
leer	قرات	leer	قَرَّة	V;NFIN	V;PFV;MASC;SG;3;ACT
leer	يقرا	leer	قَرَا	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
declaración	بيان	declaración	بَيَان	N;FEM;SG	N;NOM;INDF;SG
declaración	البيان	declaración	بَيَان	N;FEM;SG	N;NOM;DEF;SG
declaración	اعلان	declaración	إِعلَان	N;FEM;SG	N;NOM;INDF;SG
deportistas	رياضيين	deportista	رِيَاضِيّ	N;PL	N;NOM;INDF;PL
mala	سيئة	malo	سَيِّئ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
mala	سيء	malo	سِيَّة	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
mala	سيئ	malo	سَيِّئ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
mala	سئ	malo	سَأّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
argumento	مؤامرة	argumento	مُؤَامَرَة	N;MASC;SG	N;NOM;INDF;SG
argumento	المؤامرة	argumento	مُؤَامَرَة	N;MASC;SG	N;NOM;DEF;SG
argumento	حجة	argumento	حُجَّة	N;MASC;SG	N;NOM;INDF;SG
argumento	الحجة	argumento	حُجَّة	N;MASC;SG	N;NOM;DEF;SG
portal	البوابة	portal	بَوَّابَة	N;MASC;SG	N;NOM;DEF;SG
portal	بوابة	portal	بَوَّابَة	N;MASC;SG	N;NOM;INDF;SG
portal	البوابة	portal	بَوَّابَة	N;MASC;SG	N;NOM;DEF;SG
portal	بوابة	portal	بَوَّابَة	N;MASC;SG	N;NOM;INDF;SG
médicos	الاطباء	médico	طَبِيب	N;MASC;PL	N;NOM;DEF;PL
médicos	اطباء	médico	طَبِيب	N;MASC;PL	N;NOM;INDF;PL
sacerdote	الكاهن	sacerdote	كَاهِن	N;MASC;SG	N;NOM;DEF;SG
night	ليلا	night	ليلا	N	N;NOM;INDF;SG
night	الليل	night	لَيل	N	N;NOM;DEF;SG
night	ليلة	night	لَيلَة	N	N;NOM;INDF;SG
night	ليل	night	لَيل	N	N;NOM;INDF;SG
cultivo	الثقافة	cultivo	ثَقَافَة	N;MASC;SG	N;NOM;DEF;SG
cultivo	ثقافة	cultivo	ثَقَافَة	N;MASC;SG	N;NOM;INDF;SG
cultivo	المحصول	cultivo	مَحصُول	N;MASC;SG	N;NOM;DEF;SG
guion	سيناريو	guion	سِينَارِيُو	N;MASC;SG	N;NOM;INDF;SG
guion	سيناريو	guion	سِينَارِيُو	N;MASC;SG	N;NOM;INDF;SG
guion	نص	guion	نَصّ	N;MASC;SG	N;NOM;INDF;SG
guion	النص	guion	نَصّ	N;MASC;SG	N;NOM;DEF;SG
mancha	بقعة	mancha	بقعة	N;FEM;SG	N;NOM;INDF;SG
retirado	متقاعد	retirado	مُتَقَاعِد	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
inteligencia	الذكاء	inteligencia	ذَكَاء	N;FEM;SG	N;NOM;DEF;SG
envió	ارسلت	enviar	أَرسَل	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;PASS
envió	ارسل	enviar	أَرسَل	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
baile	الرقص	baile	رَقص	N;MASC;SG	N;NOM;DEF;SG
baile	رقص	baile	رَقص	N;MASC;SG	N;NOM;INDF;SG
baile	رقصة	baile	رَقصَة	N;MASC;SG	N;NOM;INDF;SG
baile	الرقص	baile	رَقص	N;MASC;SG	N;NOM;DEF;SG
baile	رقص	baile	رَقص	N;MASC;SG	N;NOM;INDF;SG
viviendas	المنازل	vivienda	مَنزِل	N;FEM;PL	N;NOM;DEF;PL
viviendas	منازل	vivienda	مَنزِل	N;FEM;PL	N;NOM;INDF;PL
viviendas	بيوت	vivienda	بَيت	N;FEM;PL	N;NOM;INDF;PL
viviendas	البيوت	vivienda	بَيت	N;FEM;PL	N;NOM;DEF;PL
viviendas	مساكن	vivienda	مَسكَن	N;FEM;PL	N;NOM;INDF;PL
viviendas	المساكن	vivienda	مَسكَن	N;FEM;PL	N;NOM;DEF;PL
paseo	ركوب	paseo	ركوب	N;MASC;SG	N;NOM;INDF;SG
paseo	المشي	paseo	مُشِيّ	N;MASC;SG	N;NOM;DEF;SG
menciona	يذكر	mencionar	ذَكَر	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;PASS
green	الاخضر	green	الاخضر	N;SG	N;NOM;DEF;SG
famosa	شهيرة	famoso	شَهِيرَة	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
famosa	مشهور	famoso	مَشهُور	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
famosa	شهير	famoso	شَهِير	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
famosa	مشهورة	famoso	مَشهُور	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
compañías	الشركات	compañía	شَرِكَة	N;FEM;PL	N;NOM;DEF;PL
compañías	شركات	compañía	شَرِكَة	N;FEM;PL	N;NOM;INDF;PL
reciente	حديثة	reciente	حَدِيث	ADJ;SG	ADJ;NOM;INDF;FEM;SG
intereses	الاهتمامات	interés	اِهتِمَام	N;MASC;PL	N;NOM;DEF;PL
intereses	المصالح	interés	مَصلَحَة	N;MASC;PL	N;NOM;DEF;PL
intereses	مصالح	interés	مَصلَحَة	N;MASC;PL	N;NOM;INDF;PL
intereses	اهتمامات	interés	اِهتِمَام	N;MASC;PL	N;NOM;INDF;PL
plantillas	نماذج	plantilla	نَمُوذَج	N;FEM;PL	N;NOM;INDF;PL
plantillas	قوالب	plantilla	قَالَب	N;FEM;PL	N;NOM;INDF;PL
plantillas	القوالب	plantilla	قَالِب	N;FEM;PL	N;NOM;DEF;PL
disputa	نزاع	disputa	نِزَاع	N;FEM;SG	N;NOM;INDF;SG
disputa	النزاع	disputa	نِزَاع	N;FEM;SG	N;NOM;DEF;SG
ave	الطائر	ave	طَائِر	N;FEM;SG	N;NOM;DEF;SG
