con	ar	con	ar	ADP	ADP
dimensiones	dimensijas	dimensión	dimensija	N;FEM;PL	N;NOM;FEM;PL
dimensiones	izmēri	dimensión	izmēre	N;FEM;PL	N;NOM;MASC;PL
dimensiones	gabarīti	dimensión	gabarīte	N;FEM;PL	N;NOM;MASC;PL
objetivos	mērķus	objetivo	mērķis	N;MASC;PL	N;ACC;MASC;PL
fusión	apvienošana	fusión	apvienošana	N;FEM;SG	N;NOM;FEM;SG
fusión	apvienošanās	fusión	apvienošanās	N;FEM;SG	N;NOM;FEM;SG
coro	koris	coro	koris	N;MASC;SG	N;NOM;MASC;SG
coro	korī	coro	koris	N;MASC;SG	N;ESS;MASC;SG
coro	choral	coro	choral	N;MASC;SG	N;NOM;MASC;SG
eje	ass	eje	ass	N;MASC;SG	N;NOM;FEM;SG
eje	ass	eje	ass	N;MASC;SG	N;NOM;FEM;SG
eje	virziens	eje	virziens	N;MASC;SG	N;NOM;MASC;SG
eje	asi	eje	asi	N;MASC;SG	N;NOM;MASC;SG
america	amerika	america	amerika	N;FEM;SG	N;NOM;FEM;SG
america	amerikā	america	amerika	N;FEM;SG	N;ESS;FEM;SG
america	ameriku	america	amerika	N;FEM;SG	N;ACC;FEM;SG
pone	noliek	poner	nolikt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
mary	marija	mary	marija	N;FEM;SG	N;NOM;FEM;SG
mary	mērija	mary	mērija	N;FEM;SG	N;NOM;FEM;SG
regimiento	pulka	regimiento	pulka	N;MASC;SG	N;NOM;MASC;SG
canto	dziesma	canto	dziesma	N;MASC;SG	N;NOM;FEM;SG
canto	dziedājums	canto	dziedājums	N;MASC;SG	N;NOM;MASC;SG
licencia	licence	licencia	licence	N;FEM;SG	N;NOM;FEM;SG
licencia	licencēšana	licencia	licencēšana	N;FEM;SG	N;NOM;FEM;SG
licencia	licencēšanu	licencia	licencēšana	N;FEM;SG	N;ACC;FEM;SG
licencia	licencēšanas	licencia	licencēšana	N;FEM;SG	N;NOM;FEM;SG
licencia	apliecība	licencia	apliecība	N;FEM;SG	N;NOM;FEM;SG
licencia	licence	licencia	licence	N;FEM;SG	N;NOM;FEM;SG
idiomas	valodas	idioma	valoda	N;MASC;PL	N;NOM;FEM;PL
directa	tiešā	directo	tieša	ADJ;FEM;SG	ADJ;NOM;FEM;SG
directa	tiešs	directo	tiešs	ADJ;FEM;SG	ADJ;NOM;MASC;SG
directa	tiešais	directo	tiešais	ADJ;FEM;SG	ADJ;NOM;MASC;SG
directa	tieša	directo	tieša	ADJ;FEM;SG	ADJ;NOM;FEM;SG
bolívar	bolivars	bolívar	bolivars	N;MASC;SG	N;NOM;MASC;SG
continente	kontinents	continente	kontinents	N;MASC;SG	N;NOM;MASC;SG
cartas	kārtis	carta	kārts	N;FEM;PL	N;NOM;FEM;PL
cartas	kartes	carta	karte	N;FEM;PL	N;NOM;FEM;PL
cartas	kartītes	carta	kartīte	N;FEM;PL	N;NOM;FEM;PL
cartas	vēstulēs	carta	vēstule	N;FEM;PL	N;ESS;FEM;PL
cartas	vēstules	carta	vēstule	N;FEM;PL	N;NOM;FEM;PL
cartas	burti	carta	burte	N;FEM;PL	N;NOM;MASC;PL
corrientes	korrjentesas	corriente	korrjentesa	N;FEM;PL	N;NOM;FEM;PL
corrientes	plūsmas	corriente	plūsma	N;FEM;PL	N;NOM;FEM;PL
corrientes	straumes	corriente	straume	N;FEM;PL	N;NOM;FEM;PL
poemas	dzejoļi	poema	dzejolis	N;MASC;PL	N;NOM;MASC;PL
facebook	facebook	facebook	facebooks	N;MASC;SG	N
palma	palmu	palma	palma	N;FEM;SG	N;NOM;MASC;SG
palma	plaukstu	palma	plauksta	N;FEM;SG	N;ACC;FEM;SG
enemigo	pretinieks	enemigo	pretinieks	N;MASC;SG	N;NOM;MASC;SG
enemigo	ienaidnieks	enemigo	ienaidnieks	N;MASC;SG	N;NOM;MASC;SG
enemigo	pretiniekam	enemigo	pretinieks	N;MASC;SG	N;DAT;MASC;SG
cielo	paradīze	cielo	paradīze	N;MASC;SG	N;NOM;FEM;SG
producir	ražot	producir	ražot	V;NFIN	V;POS;NFIN
pico	piku	pico	pika	N;MASC;SG	N;ACC;MASC;SG
pico	maksimums	pico	maksimums	N;MASC;SG	N;NOM;MASC;SG
pico	pīķa	pico	pīķis	N;MASC;SG	N;NOM;MASC;SG
arma	ieroča	arma	ierocis	N;FEM;SG	N;NOM;MASC;SG
arma	ieroci	arma	ieroce	N;FEM;SG	N;ACC;FEM;SG
religiosa	reliģisko	religioso	reliģiska	ADJ;FEM;SG	ADJ;ACC;MASC;SG
cementerio	kapsētu	cementerio	kapsēt	N;MASC;SG	N;ACC;MASC;SG
resolución	rezolūcija	resolución	rezolūcija	N;FEM;SG	N;NOM;FEM;SG
resolución	izšķirtspēja	resolución	izšķirtīpēja	N;FEM;SG	N;NOM;FEM;SG
peña	penja	peña	penja	N;FEM;SG	N;NOM;MASC;SG
violencia	vardarbība	violencia	vardarbība	N;FEM;SG	N;NOM;FEM;SG
describe	apraksta	describir	apraksts	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
describe	aprakstīt	describir	aprakstīt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
describe	raksturot	describir	raksturēt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
describe	apraksta	describir	apraksts	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
terminología	terminoloģija	terminología	terminoloģija	N;FEM;SG	N;NOM;FEM;SG
adaptación	pielāgošanās	adaptación	pielāgošanās	N;FEM;SG	N;NOM;FEM;SG
adaptación	pielāgošana	adaptación	pielāgošana	N;FEM;SG	N;NOM;FEM;SG
voces	balsis	voz	balss	N;FEM;PL	N;NOM;FEM;PL
individual	individuāla	individual	individuāls	ADJ;SG	ADJ;NOM;FEM;SG
individual	individuālā	individual	individuāls	ADJ;SG	ADJ;NOM;FEM;SG
once	vienpadsmit	once	vienpadsmit	NUM;PL	NUM;PL
esperanza	cerību	esperanza	cerība	N;FEM;SG	N;ACC;FEM;SG
esperanza	cerība	esperanza	cerība	N;FEM;SG	N;NOM;FEM;SG
consumo	patēriņš	consumo	patēriņš	N;MASC;SG	N;NOM;MASC;SG
compañero	partnera	compañero	partneris	N;MASC;SG	N;NOM;MASC;SG
compañero	partneris	compañero	partneris	N;MASC;SG	N;NOM;MASC;SG
compañero	partnerim	compañero	partneris	N;MASC;SG	N;DAT;MASC;SG
amplio	plašs	amplio	plašs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
amplio	plaša	amplio	plaša	ADJ;MASC;SG	ADJ;NOM;FEM;SG
amplio	plašu	amplio	plašs	ADJ;MASC;SG	ADJ;ACC;MASC;SG
amplio	plašs	amplio	plašs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
amplio	plaša	amplio	plaša	ADJ;MASC;SG	ADJ;NOM;FEM;SG
amplio	plašs	amplio	plašs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
teresa	terēze	teresa	terēze	N;FEM;SG	N;NOM;FEM;SG
agente	aģents	agente	aģents	N;SG	N;NOM;MASC;SG
agente	aģente	agente	aģente	N;SG	N;NOM;FEM;SG
alumnos	skolēni	alumno	skolēns	N;MASC;PL	N;NOM;MASC;PL
alumnos	skolēniem	alumno	skolēns	N;MASC;PL	N;DAT;MASC;PL
alumnos	studenti	alumno	students	N;MASC;PL	N;NOM;MASC;PL
alumnos	skolēni	alumno	skolēns	N;MASC;PL	N;NOM;MASC;PL
alumnos	studentiem	alumno	students	N;MASC;PL	N;DAT;MASC;PL
alumnos	absolventi	alumno	absolvents	N;MASC;PL	N;NOM;MASC;PL
cuentos	pasakas	cuento	pasaka	N;MASC;PL	N;NOM;FEM;PL
cuentos	stāsti	cuento	stāsts	N;MASC;PL	N;NOM;MASC;PL
impacto	trieciens	impacto	trieciens	N;MASC;SG	N;NOM;MASC;SG
impacto	ietekme	impacto	ietekme	N;MASC;SG	N;NOM;FEM;SG
trabajando	strādāt	trabajar	strādāt	V;V.MSDR	V;POS;NFIN
trabajando	strādājam	trabajar	strādāt	V;V.MSDR	V;FH;IND;PL;1;POS;PRS;FIN;ACT
trabajando	strādā	trabajar	strādāt	V;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
secreto	noslēpums	secreto	noslēpums	N;MASC;SG	N;NOM;MASC;SG
secreto	slepenība	secreto	slepenība	N;MASC;SG	N;NOM;FEM;SG
propósito	nolūks	propósito	nolūks	N;MASC;SG	N;NOM;MASC;SG
propósito	mērķis	propósito	mērķis	N;MASC;SG	N;NOM;MASC;SG
inferiores	sliktāki	inferior	slikts	ADJ;PL	ADJ;NOM;CMPR;MASC;PL
peligro	bīstamība	peligro	bīstamība	N;MASC;SG	N;NOM;FEM;SG
peligro	apdraudējums	peligro	apdraudējums	N;MASC;SG	N;NOM;MASC;SG
arroyo	straume	arroyo	straume	N;MASC;SG	N;NOM;FEM;SG
arroyo	strauts	arroyo	strauts	N;MASC;SG	N;NOM;MASC;SG
arroyo	upīte	arroyo	upīte	N;MASC;SG	N;NOM;FEM;SG
rama	ram	rama	ras	N;FEM;SG	N
rama	zars	rama	zars	N;FEM;SG	N;NOM;MASC;SG
rama	zaru	rama	zars	N;FEM;SG	N;ACC;MASC;SG
rama	filiāle	rama	filiāle	N;FEM;SG	N;NOM;FEM;SG
rama	zara	rama	zars	N;FEM;SG	N;NOM;FEM;SG
característica	raksturlielums	característica	raksturlielums	N;FEM;SG	N;NOM;MASC;SG
característica	motīvs	característica	motīvs	N;FEM;SG	N;NOM;MASC;SG
característica	īpašība	característica	īpašība	N;FEM;SG	N;NOM;FEM;SG
mantenimiento	uzturēšana	mantenimiento	uzturēšana	N;MASC;SG	N;NOM;FEM;SG
mantenimiento	apkope	mantenimiento	apkope	N;MASC;SG	N;NOM;FEM;SG
estudiar	studē	estudiar	studēt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
estudiar	mācās	estudiar	mācīties	V;NFIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
estudiar	pēta	estudiar	pēta	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
society	sabiedrība	society	sabiedrība	N;SG	N;NOM;FEM;SG
comentario	komentārs	comentario	komentārs	N;MASC;SG	N;NOM;MASC;SG
comentario	komentārs	comentario	komentārs	N;MASC;SG	N;NOM;MASC;SG
circuito	ķēde	circuito	ķēde	N;MASC;SG	N;NOM;FEM;SG
circuito	trase	circuito	trase	N;MASC;SG	N;NOM;FEM;SG
sexual	seksuālā	sexual	seksuāls	ADJ;SG	ADJ;NOM;FEM;SG
sexual	seksuāla	sexual	seksuāla	ADJ;SG	ADJ;NOM;FEM;SG
planes	plānus	plan	plāns	N;MASC;PL	N;ACC;MASC;PL
enemigos	pretinieki	enemigo	pretinieks	N;MASC;PL	N;NOM;MASC;PL
enemigos	ienaidnieki	enemigo	ienaidnieks	N;MASC;PL	N;NOM;MASC;PL
fácil	viegla	fácil	viegla	ADJ;SG	ADJ;NOM;FEM;SG
fácil	viegls	fácil	viegls	ADJ;SG	ADJ;NOM;MASC;SG
diámetro	diametrs	diámetro	diametrs	N;MASC;SG	N;NOM;MASC;SG
éxitos	panākumi	éxito	panākums	N;MASC;PL	N;NOM;MASC;PL
éxitos	veiksmes	éxito	veiksme	N;MASC;PL	N;NOM;FEM;PL
éxitos	panākumi	éxito	panākums	N;MASC;PL	N;NOM;MASC;PL
éxitos	panākumus	éxito	panākums	N;MASC;PL	N;ACC;MASC;PL
victorias	uzvaras	victoria	uzvara	N;FEM;PL	N;NOM;FEM;PL
victorias	uzvaras	victoria	uzvara	N;FEM;PL	N;NOM;FEM;PL
pieza	gabaliņš	pieza	gabaliņš	N;FEM;SG	N;NOM;MASC;SG
pieza	gabals	pieza	gabals	N;FEM;SG	N;NOM;MASC;SG
pieza	gab	pieza	gab	N;FEM;SG	N
científica	zinātniskā	científico	zinātniska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
científica	zinātniska	científico	zinātniska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
científica	zinātniskais	científico	zinātnisks	ADJ;FEM;SG	ADJ;NOM;MASC;SG
científica	zinātnisks	científico	zinātnisks	ADJ;FEM;SG	ADJ;NOM;MASC;SG
guía	rokasgrāmata	guía	rokasgrāmata	N;FEM;SG	N;NOM;FEM;SG
guía	ceļvedis	guía	ceļvests	N;FEM;SG	N;NOM;MASC;SG
frase	frāze	frase	frāze	N;FEM;SG	N;NOM;FEM;SG
frase	teikumu	frase	teikums	N;FEM;SG	N;ACC;MASC;SG
frase	teikums	frase	teikums	N;FEM;SG	N;NOM;MASC;SG
frase	sods	frase	sods	N;FEM;SG	N;NOM;MASC;SG
cuerpos	struktūras	cuerpo	struktūra	N;MASC;PL	N;NOM;FEM;PL
cuerpos	institūcijas	cuerpo	institūcija	N;MASC;PL	N;NOM;FEM;PL
cuerpos	virsbūves	cuerpo	virsbūve	N;MASC;PL	N;NOM;FEM;PL
renta	īre	renta	īre	N;FEM;SG	N;NOM;FEM;SG
renta	ienākums	renta	ienākums	N;FEM;SG	N;NOM;MASC;SG
renta	ienākuma	renta	ienākums	N;FEM;SG	N;GEN;MASC;SG
negocios	uzņēmumi	negocio	uzņēmums	N;MASC;PL	N;NOM;MASC;PL
excepción	izņēmums	excepción	izņēmums	N;FEM;SG	N;NOM;MASC;SG
excepción	atkāpe	excepción	atkāpe	N;FEM;SG	N;NOM;FEM;SG
excepción	izņēmums	excepción	izņēmums	N;FEM;SG	N;NOM;MASC;SG
monumentos	pieminekļu	monumento	piemineklis	N;MASC;PL	N;GEN;MASC;PL
funcionamiento	darbība	funcionamiento	darbība	N;MASC;SG	N;NOM;FEM;SG
funcionamiento	operācija	funcionamiento	operācija	N;MASC;SG	N;NOM;FEM;SG
funcionamiento	ekspluatācija	funcionamiento	ekspluatācija	N;MASC;SG	N;NOM;FEM;SG
víctimas	upuri	víctima	upuris	N;FEM;PL	N;NOM;MASC;PL
víctimas	upuriem	víctima	upuris	N;FEM;PL	N;DAT;MASC;PL
cita	iecelšana	cita	iecelšana	N;FEM;SG	N;NOM;FEM;SG
cita	tikšanās	cita	tikšanās	N;FEM;SG	N;NOM;FEM;SG
cita	iecelšanu	cita	iecelšana	N;FEM;SG	N;ACC;FEM;SG
cita	citāts	cita	citāts	N;FEM;SG	N;NOM;MASC;SG
cita	datums	cita	datums	N;FEM;SG	N;NOM;MASC;SG
cita	citāts	cita	citāts	N;FEM;SG	N;NOM;MASC;SG
terminar	pabeigt	terminar	pabeigt	V;NFIN	V;POS;NFIN
terminar	pabeidz	terminar	pabeigt	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
guitarrista	ģitārists	guitarrista	ģitārists	N;SG	N;NOM;MASC;SG
turquía	tītara	turquía	tītars	N;FEM;SG	N;GEN;MASC;SG
triunfo	tramps	triunfo	tramps	N;MASC;SG	N;NOM;MASC;SG
triunfo	triumfs	triunfo	triumfs	N;MASC;SG	N;NOM;MASC;SG
llegado	ieradies	llegar	ierasties	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
cristianos	kristiešu	cristiano	kristiesis	N;MASC;PL	N;GEN;MASC;PL
cristianos	kristiešiem	cristiano	kristietis	N;MASC;PL	N;DAT;MASC;PL
cristianos	kristiešus	cristiano	kristiešus	N;MASC;PL	N;ACC;MASC;PL
cristianos	kristieši	cristiano	kristietis	N;MASC;PL	N;NOM;MASC;PL
cáncer	vēzis	cáncer	vēzis	N;MASC;SG	N;NOM;MASC;SG
métodos	metodes	método	metode	N;MASC;PL	N;NOM;FEM;PL
delantero	fronte	delantero	fronte	N;MASC;SG	N;NOM;FEM;SG
delantero	priekšpusē	delantero	priekšpuse	N;MASC;SG	N;ESS;FEM;SG
delantero	uzbrucējs	delantero	uzbrucējs	N;MASC;SG	N;NOM;MASC;SG
suroeste	dienvidrietumu	suroeste	dienvidrietums	N;MASC;SG	N;ACC;MASC;SG
caballeros	kungi	caballero	kungs	N;MASC;PL	N;NOM;MASC;PL
caballeros	kungi	caballero	kungs	N;MASC;PL	N;NOM;MASC;PL
minas	mīnas	mina	mīna	N;FEM;PL	N;NOM;FEM;PL
minas	raktuves	mina	raktuve	N;FEM;PL	N;NOM;FEM;PL
comportamiento	uzvedība	comportamiento	uzvedība	N;MASC;SG	N;NOM;FEM;SG
comportamiento	izturēšanās	comportamiento	izturēšanās	N;MASC;SG	N;NOM;FEM;SG
comportamiento	uzvedību	comportamiento	uzvedība	N;MASC;SG	N;ACC;FEM;SG
comportamiento	uzvedība	comportamiento	uzvedība	N;MASC;SG	N;NOM;FEM;SG
comportamiento	izturēšanās	comportamiento	izturēšanās	N;MASC;SG	N;NOM;FEM;SG
comportamiento	uzvedību	comportamiento	uzvedība	N;MASC;SG	N;ACC;FEM;SG
sucedió	izdevās	suceder	izdoties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
sucedió	izdevies	suceder	izdoties	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
sucedió	gadījās	suceder	gadīties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
sucedió	notika	suceder	notikt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
billboard	stendu	billboard	stends	N;MASC;SG	N;ACC;MASC;SG
viento	vēju	viento	vējš	N;MASC;SG	N;ACC;MASC;SG
viento	vēja	viento	vējš	N;MASC;SG	N;GEN;MASC;SG
viento	vējš	viento	vējš	N;MASC;SG	N;NOM;MASC;SG
group	grupu	group	grupa	N	N;ACC;FEM;SG
group	grupa	group	grupa	N	N;NOM;FEM;SG
group	grupas	group	grupa	N	N;NOM;FEM;PL
normas	noteikumi	norma	noteikums	N;FEM;PL	N;NOM;MASC;PL
normas	standartos	norma	standarts	N;FEM;PL	N;ESS;MASC;PL
normas	standartus	norma	standarts	N;FEM;PL	N;ACC;MASC;PL
normas	standarti	norma	standarts	N;FEM;PL	N;NOM;MASC;PL
sectores	sektoriem	sector	sektors	N;MASC;PL	N;DAT;MASC;PL
sectores	nozares	sector	nozare	N;MASC;PL	N;NOM;FEM;PL
sectores	sektori	sector	sektors	N;MASC;PL	N;NOM;MASC;PL
espectadores	skatītājiem	espectador	skatītājs	N;MASC;PL	N;DAT;MASC;PL
espectadores	skatītāji	espectador	skatītājs	N;MASC;PL	N;NOM;MASC;PL
espectadores	skatītājiem	espectador	skatītājs	N;MASC;PL	N;DAT;MASC;PL
espectadores	skatītājus	espectador	skatītājs	N;MASC;PL	N;ACC;MASC;PL
espectadores	skatītāji	espectador	skatītājs	N;MASC;PL	N;NOM;MASC;PL
salas	telpas	sala	telpa	N;FEM;PL	N;NOM;FEM;PL
salas	kameras	sala	kamera	N;FEM;PL	N;NOM;FEM;PL
salas	palātas	sala	palāta	N;FEM;PL	N;NOM;FEM;PL
liberación	izlaišana	liberación	izlaišana	N;FEM;SG	N;NOM;FEM;SG
liberación	atbrīvošana	liberación	atbrīvošana	N;FEM;SG	N;NOM;FEM;SG
liberación	atbrīvošanas	liberación	atbrīvošana	N;FEM;SG	N;NOM;FEM;SG
liberación	atbrīvošana	liberación	atbrīvošana	N;FEM;SG	N;NOM;FEM;SG
liberación	atbrīvošanās	liberación	atbrīvošanās	N;FEM;SG	N;NOM;FEM;SG
pez	zivs	pez	zivs	N;MASC;SG	N;NOM;FEM;SG
momentos	mirkļi	momento	mirklis	N;MASC;PL	N;NOM;MASC;PL
momentos	brīžiem	momento	brīdis	N;MASC;PL	N;DAT;MASC;PL
momentos	brīži	momento	brīdis	N;MASC;PL	N;NOM;MASC;PL
aplicaciones	lietojumprogrammas	aplicación	lietojumprogramma	N;FEM;PL	N;NOM;FEM;PL
aplicaciones	pieteikumus	aplicación	pieteikums	N;FEM;PL	N;ACC;MASC;PL
aplicaciones	pieteikumi	aplicación	pieteikums	N;FEM;PL	N;NOM;MASC;PL
aplicaciones	lietojumi	aplicación	lietojums	N;FEM;PL	N;NOM;MASC;PL
aplicaciones	lietotnes	aplicación	lietotne	N;FEM;PL	N;NOM;FEM;PL
aplicaciones	aplikācijas	aplicación	aplikācija	N;FEM;PL	N;NOM;FEM;PL
intenta	mēģina	intentar	mēģināt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
intenta	cenšas	intentar	censties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
air	gaiss	air	gaiss	N	N;NOM;MASC;SG
caballo	zirgs	caballo	zirgs	N;MASC;SG	N;NOM;MASC;SG
caballo	zirga	caballo	zirgs	N;MASC;SG	N;GEN;MASC;SG
caballo	zirgu	caballo	zirgs	N;MASC;SG	N;ACC;MASC;SG
caballo	zirgam	caballo	zirgs	N;MASC;SG	N;DAT;MASC;SG
cinturón	josta	cinturón	josta	N;MASC;SG	N;NOM;FEM;SG
cinturón	jostu	cinturón	josta	N;MASC;SG	N;ACC;FEM;SG
cordillera	diapazons	cordillera	diapazons	N;FEM;SG	N;NOM;MASC;SG
crítico	kritisko	crítico	kritiska	ADJ;MASC;SG	ADJ;ACC;MASC;SG
crítico	kritiska	crítico	kritiska	ADJ;MASC;SG	ADJ;NOM;FEM;SG
crítico	kritisks	crítico	kritisks	ADJ;MASC;SG	ADJ;NOM;MASC;SG
sirvió	kalpoja	servir	kalpot	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
motores	motori	motor	motors	N;MASC;PL	N;NOM;MASC;PL
motores	motoriem	motor	motors	N;MASC;PL	N;DAT;MASC;PL
motores	dzinējiem	motor	dzinējs	N;MASC;PL	N;DAT;MASC;PL
motores	motori	motor	motors	N;MASC;PL	N;NOM;MASC;PL
motores	dzinēji	motor	dzinējs	N;MASC;PL	N;NOM;MASC;PL
posibles	iespējamie	posible	iespējams	ADJ;PL	ADJ;NOM;MASC;PL
ganadores	ieguvēji	ganador	ieguvēt	N;MASC;PL	N;NOM;MASC;PL
ganadores	uzvarētājus	ganador	uzvarētājs	N;MASC;PL	N;ACC;MASC;PL
ganadores	uzvarētāji	ganador	uzvarētājs	N;MASC;PL	N;NOM;MASC;PL
pilotos	vadītāji	piloto	vadītājs	N;PL	N;NOM;MASC;PL
pilotos	autovadītāji	piloto	autovadītājs	N;PL	N;NOM;MASC;PL
pilotos	vadītājiem	piloto	vadītājs	N;PL	N;DAT;MASC;PL
pilotos	piloti	piloto	pilots	N;PL	N;NOM;MASC;PL
foto	attēls	foto	attēls	N;FEM;SG	N;NOM;MASC;SG
foto	bildē	foto	bilde	N;FEM;SG	N;ESS;FEM;SG
foto	bilde	foto	bilde	N;FEM;SG	N;NOM;FEM;SG
foto	bildei	foto	bilde	N;FEM;SG	N;DAT;FEM;SG
foto	photo	foto	photo	N;FEM;SG	N
foto	foto	foto	foto	N;FEM;SG	N
foto	fotogrāfijā	foto	fotogrāfija	N;FEM;SG	N;ESS;FEM;SG
británicos	briti	británico	brist	N;MASC;PL	N;NOM;MASC;PL
británicos	lielbritānijas	británico	lielbritānija	N;MASC;PL	N;NOM;FEM;PL
británicos	britiem	británico	brist	N;MASC;PL	N;DAT;MASC;PL
sueño	miegs	sueño	miegs	N;MASC;SG	N;NOM;MASC;SG
sueño	miegs	sueño	miegs	N;MASC;SG	N;NOM;MASC;SG
sueño	miega	sueño	miegs	N;MASC;SG	N;GEN;MASC;SG
sueño	sapnis	sueño	sapnis	N;MASC;SG	N;NOM;MASC;SG
guinea	gvineja	guinea	gvineja	N;FEM;SG	N;NOM;FEM;SG
informe	ziņojums	informe	ziņojums	N;MASC;SG	N;NOM;MASC;SG
treinta	trīsdesmit	treinta	trīsdesmit	NUM;PL	NUM;PL
tráfico	satiksme	tráfico	satiksme	N;MASC;SG	N;NOM;FEM;SG
tráfico	satiksmes	tráfico	satiksme	N;MASC;SG	N;NOM;FEM;SG
órgano	orgānu	órgano	orgāns	N;MASC;SG	N;ACC;MASC;SG
órgano	orgāns	órgano	orgāns	N;MASC;SG	N;NOM;MASC;SG
medallas	medaļas	medalla	medaļa	N;FEM;PL	N;NOM;FEM;PL
archivos	faili	archivo	faile	N;MASC;PL	N;NOM;MASC;PL
archivos	datnes	archivo	datne	N;MASC;PL	N;NOM;FEM;PL
archivos	failus	archivo	fails	N;MASC;PL	N;ACC;MASC;PL
archivos	arhīvi	archivo	arhīve	N;MASC;PL	N;NOM;MASC;PL
fechas	datumi	fecha	datums	N;FEM;PL	N;NOM;MASC;PL
dobles	dubultspēles	doble	dubultspēle	N;PL	N;NOM;FEM;PL
directores	direktori	director	direktors	N;MASC;PL	N;NOM;MASC;PL
directores	vadītāji	director	vadītājs	N;MASC;PL	N;NOM;MASC;PL
directores	pārvaldnieki	director	pārvaldnieks	N;MASC;PL	N;NOM;MASC;PL
físico	fiziskais	físico	fizisks	ADJ;MASC;SG	ADJ;NOM;MASC;SG
físico	fiziska	físico	fiziska	ADJ;MASC;SG	ADJ;NOM;FEM;SG
físico	fiziskā	físico	fiziska	ADJ;MASC;SG	ADJ;NOM;FEM;SG
democracia	demokrātija	democracia	demokrātija	N;FEM;SG	N;NOM;FEM;SG
mediterráneo	vidusjūra	mediterráneo	vidusjūra	N;MASC;SG	N;NOM;FEM;SG
convirtiéndose	kļūstot	convirtiéndose	kļūt	V;SBJV;PL;3;PRS;FIN	V;V.CVB
opción	iespēja	opción	iespēja	N;FEM;SG	N;NOM;FEM;SG
opción	izvēle	opción	izvēle	N;FEM;SG	N;NOM;FEM;SG
legal	juridiskais	legal	juridisks	ADJ;SG	ADJ;NOM;MASC;SG
tercero	trešā	tercero	trešā	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
tercero	trešais	tercero	trešais	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
enorme	milzīga	enorme	milzīga	ADJ;SG	ADJ;NOM;FEM;SG
enorme	milzīgs	enorme	milzīgs	ADJ;SG	ADJ;NOM;MASC;SG
enorme	milzīga	enorme	milzīga	ADJ;SG	ADJ;NOM;FEM;SG
constitucional	konstitucionālais	constitucional	konstitucionāls	ADJ;SG	ADJ;NOM;MASC;SG
constitucional	konstitucionālā	constitucional	konstiocionāla	ADJ;SG	ADJ;NOM;FEM;SG
plazo	termiņš	plazo	termiņš	N;MASC;SG	N;NOM;MASC;SG
católicos	katoļiem	católico	katolis	N;MASC;PL	N;DAT;MASC;PL
católicos	katoļu	católico	katolis	N;MASC;PL	N;GEN;MASC;PL
escritura	rakstīšana	escritura	rakstīšana	N;FEM;SG	N;NOM;FEM;SG
escritura	rokraksts	escritura	rokraksts	N;FEM;SG	N;NOM;MASC;SG
documento	dokuments	documento	dokuments	N;MASC;SG	N;NOM;MASC;SG
documento	dokumentu	documento	dokuments	N;MASC;SG	N;ACC;MASC;SG
críticos	kritiķi	crítico	kritiķis	N;MASC;PL	N;NOM;MASC;PL
ordenó	sakārtots	ordenar	sakārtot	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ordenó	lika	ordenar	likt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
oscar	oskars	oscar	oskars	N;MASC;SG	N;NOM;MASC;SG
transmisión	transmisija	transmisión	transmisija	N;FEM;SG	N;NOM;FEM;SG
transmisión	nosūtīšana	transmisión	nosūtīšana	N;FEM;SG	N;NOM;FEM;SG
transmisión	pārraide	transmisión	pārraide	N;FEM;SG	N;NOM;FEM;SG
transmisión	pārsūtīšana	transmisión	pārsūtīšana	N;FEM;SG	N;NOM;FEM;SG
