एक	satu	एक	satu	NUM	NUM
प्रकाशक	penerbit	प्रकाशक	penterbit	N;NOM;MASC;SG;3	N;SG
खाली	kosong	खाली	kosong	ADJ	ADJ;SG
खाली	kosong	खाली	kosong	ADJ	ADJ;SG
वर्तनी	ejaan	वर्तनी	ejaan	N;NOM;FEM;SG;3	N
वर्तनी	spelling	वर्तनी	spelling	N;NOM;FEM;SG;3	N
वर्तनी	mantra	वर्तनी	mantra	N;NOM;FEM;SG;3	N
प्रतिष्ठा	prestise	प्रतिष्ठा	prestise	N;NOM;FEM;SG;3	N;SG
प्रतिष्ठा	reputasi	प्रतिष्ठा	reputasi	N;NOM;FEM;SG;3	N;SG
चाय	teh	चाय	teh	N;NOM;FEM;SG;3	N;SG
छत	atap	छत	atap	N;NOM;FEM;SG;3	N;SG
छत	teras	छत	teras	N;NOM;FEM;SG;3	N;SG
छत	atap	छत	atap	N;NOM;FEM;SG;3	N;SG
प्रवासी	ekspatriat	प्रवासी	ekspatriat	N;NOM;MASC;SG;3	N
प्रवासी	ekspatriat	प्रवासी	ekspatriat	N;NOM;MASC;SG;3	N
आवाज़	volume	आवाज़	volume	N;NOM;FEM;SG;3	N;SG
आवाज़	borongan	आवाज़	borongan	N;NOM;FEM;SG;3	N
आवाज़	suaranya	आवाज़	suara	N;NOM;FEM;SG;3	N;SG
चाल	trik	चाल	trik	N;NOM;FEM;SG;3	N;SG
प्रायद्वीप	semenanjung	प्रायद्वीप	semenanjung	N;NOM;MASC;SG;3	N;SG
नक्षत्र	konstelasi	नक्षत्र	konstelasi	N;NOM;MASC;SG;3	N
नक्षत्र	konstelasi	नक्षत्र	konstelasi	N;NOM;MASC;SG;3	N
नक्षत्र	rasi	नक्षत्र	rasi	N;NOM;MASC;SG;3	N
रथ	kereta	रथ	kereta	N;NOM;MASC;SG;3	N;SG
विनिमय	tukar	विनिमय	tukar	N;NOM;MASC;SG;3	N;SG;ACT
विनिमय	pertukaran	विनिमय	pertukaran	N;NOM;MASC;SG;3	N;SG
विनिमय	bursa	विनिमय	bursa	N;NOM;MASC;SG;3	N;SG
बहस	perdebatan	बहस	perdebatan	N;NOM;FEM;SG;3	N;SG
बहस	debat	बहस	debat	N;NOM;FEM;SG;3	N;SG
नियुक्ति	janji	नियुक्ति	janji	N;NOM;FEM;SG;3	N;SG
नियुक्ति	ketenagakerjaan	नियुक्ति	ketenagakerjaan	N;NOM;FEM;SG;3	N;SG
बहती	mengalir	बह	menalir	V;IPFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
बहती	mengalir	बह	menalir	V;IPFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
विटामिन	vitamin	विटामिन	vitamin	N;NOM;MASC;SG;3	N
विटामिन	vitamin	विटामिन	vitamin	N;NOM;MASC;SG;3	N
खून	darah	खून	darah	N;NOM;MASC;SG;3	N;SG
बाग	taman	बाग	taman	N;NOM;MASC;SG;3	N;SG
बाग	kebun	बाग	kebun	N;NOM;MASC;SG;3	N;SG
गठबंधन	pakta	गठबंधन	pakta	N;NOM;MASC;SG;3	N;SG
गठबंधन	persekutuan	गठबंधन	persekutuan	N;NOM;MASC;SG;3	N;SG
गठबंधन	aliansi	गठबंधन	aliansi	N;NOM;MASC;SG;3	N;SG
प्रभावों	impresionisme	प्रभाव	impresionisme	N;ACC;MASC;PL;3	N
रूपांतरण	konversi	रूपांतरण	konversi	N;NOM;MASC;SG;3	N;SG
रूपांतरण	konversi	रूपांतरण	konversi	N;NOM;MASC;SG;3	N;SG
रूपांतरण	transformasi	रूपांतरण	transformasi	N;NOM;MASC;SG;3	N;SG
रूपांतरण	transformasi	रूपांतरण	transformasi	N;NOM;MASC;SG;3	N;SG
भ्रष्टाचार	korupsi	भ्रष्टाचार	korupsi	N;NOM;MASC;SG;3	N;SG
सलाहकार	penasihat	सलाहकार	penasihat	N;NOM;MASC;SG;3	N;SG
सलाहकार	nasihat	सलाहकार	nasihat	N;NOM;MASC;SG;3	N;SG
सलाहकार	penasehat	सलाहकार	pennasehat	N;NOM;MASC;SG;3	N;SG
सलाहकार	penyuluhan	सलाहकार	pensuluhan	N;NOM;MASC;SG;3	N;SG
सलाहकार	konsultan	सलाहकार	konsultan	N;NOM;MASC;SG;3	N;SG
सलाहकार	penasihat	सलाहकार	penasihat	N;NOM;MASC;SG;3	N;SG
सलाहकार	penasehat	सलाहकार	pennasehat	N;NOM;MASC;SG;3	N;SG
जनजाति	suku	जनजाति	suku	N;NOM;FEM;SG;3	N;SG
पठार	ambang	पठार	ambang	N;NOM;MASC;SG;3	N;SG
पठार	plateau	पठार	plateau	N;NOM;MASC;SG;3	N
चलचित्र	bioskop	चलचित्र	bioskop	N;NOM;MASC;SG;3	N
चलचित्र	film	चलचित्र	film	N;NOM;MASC;SG;3	N;SG
बहुमत	mayoritas	बहुमत	mayoritas	N;NOM;MASC;SG;3	N;SG
नैदानिक	klinis	नैदानिक	klinis	N;NOM;MASC;SG;3	N;SG
नैदानिक	diagnosa	नैदानिक	diagnosa	N;NOM;MASC;SG;3	N;SG
नैदानिक	diagnosis	नैदानिक	diagnosis	N;NOM;MASC;SG;3	N;SG
नैदानिक	diagnostik	नैदानिक	diagnostik	N;NOM;MASC;SG;3	N;SG
खतरे	ancaman	खतरा	ancaman	N;NOM;MASC;SG;3	N;SG
खतरे	bahaya	खतरा	bahaya	N;NOM;MASC;SG;3	N;SG
टूर	tur	टूर	tur	N;NOM;MASC;SG;3	N
टूर	wisata	टूर	wisata	N;NOM;MASC;SG;3	N;SG
निर्माताओं	manufaktur	निर्माता	manufaktur	N;ACC;MASC;PL;3	N
बजट	budget	बजट	budget	N;NOM;MASC;SG;3	N;SG
बजट	anggaran	बजट	anggaran	N;NOM;MASC;SG;3	N;SG
मौका	peluang	मौका	peluang	N;NOM;MASC;SG;3	N;SG
मौका	kesempatan	मौका	kesempatan	N;NOM;MASC;SG;3	N;SG
समर्थक	protagonis	समर्थक	protagonis	N;NOM;MASC;PL;3	N
समर्थक	supporter	समर्थक	supporter	N;NOM;MASC;PL;3	N
खबर	berita	खबर	berita	N;NOM;FEM;SG;3	N;SG
मासिक	perbulan	मासिक	perbulan	N;NOM;MASC;SG;3	N;SG
मासिक	bulanan	मासिक	bulanan	N;NOM;MASC;SG;3	N;SG
कणों	partikel	कण	partikel	N;NOM;MASC;PL;3	N
उत्तराधिकारी	pewaris	उत्तराधिकारी	penwaris	N;NOM;MASC;SG;3	N;SG
उत्तराधिकारी	waris	उत्तराधिकारी	waris	N;NOM;MASC;SG;3	N;SG
उत्तराधिकारी	turunannya	उत्तराधिकारी	turunan	N;NOM;MASC;SG;3	N;SG
उत्तराधिकारी	keturunan	उत्तराधिकारी	keturunan	N;NOM;MASC;SG;3	N;SG
एयरलाइंस	airlines	एयरलाइन	airlines	N;NOM;FEM;PL;3	N
गण	gana	गण	gana	N;NOM;MASC;SG;3	N
जीवाणु	bakteri	जीवाणु	bakteri	N;NOM;MASC;SG;3	N;SG
छाया	membayangi	छा	menbayangi	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
तैयारी	persiapan	तैयारी	persiapan	N;NOM;FEM;SG;3	N;SG
तैयारी	persiapan	तैयारी	persiapan	N;NOM;FEM;SG;3	N;SG
सिंचाई	irigasi	सिंचाई	irigasi	N;NOM;FEM;SG;3	N;SG
पहलू	sisi	पहलू	sisi	N;NOM;MASC;SG;3	N;SG
पहलू	aspek	पहलू	aspek	N;NOM;MASC;SG;3	N;SG
रोजगार	ketenagakerjaan	रोजगार	ketenagakerjaan	N;NOM;MASC;SG;3	N;SG
निबंध	esai	निबंध	esai	N;NOM;MASC;SG;3	N;SG;ACT
पब्लिक	publik	पब्लिक	publik	N;NOM;MASC;SG;3	N
कान	kuping	कान	kuping	N;NOM;MASC;SG;3	N
कान	telinga	कान	telinga	N;NOM;MASC;SG;3	N;SG
कान	telinga	कान	telinga	N;NOM;MASC;SG;3	N;SG
बनवाया	membangun	बन	menbangun	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
फैल	menyebar	फैल	mensebar	V;ACT	V;SG;ACT
फैल	sebarkan	फैल	sebarkan	V;ACT	V;SG;ACT
शांत	kalem	शांत	kalem	ADJ	ADJ;SG
शांत	tenang	शांत	tenang	ADJ	ADJ;SG
शांत	sepi	शांत	sepi	ADJ	ADJ
शांत	tenang	शांत	tenang	ADJ	ADJ;SG
उद्घाटन	bukaan	उद्घाटन	bukaan	N;NOM;MASC;SG;3	N;SG
उद्घाटन	pelantikan	उद्घाटन	penlantikan	N;NOM;MASC;SG;3	N;SG
उद्घाटन	peresmian	उद्घाटन	peresmian	N;NOM;MASC;SG;3	N;SG
सौंदर्य	keindahan	सौंदर्य	keindahan	N;NOM;MASC;SG;3	N;SG
सौंदर्य	cantiknya	सौंदर्य	cantik	N;NOM;MASC;SG;3	N;SG
सौंदर्य	kecantikan	सौंदर्य	kecantikan	N;NOM;MASC;SG;3	N;SG
चीज़	keju	चीज़	keju	N;NOM;FEM;SG;3	N;SG
प्रोग्रामिंग	pemrograman	प्रोग्रामिंग	penprograman	N;NOM;FEM;SG;3	N;SG
अनाज	gandum	अनाज	gandum	N;NOM;MASC;SG;3	N;SG
अनाज	bijian	अनाज	bijian	N;NOM;MASC;SG;3	N;SG
परिपथ	kalkulator	परिपथ	kalkulator	N;NOM;MASC;SG;3	N;SG
उर्जा	tenaga	उर्जा	tenaga	N;NOM;FEM;SG;3	N;SG
उर्जा	energi	उर्जा	energi	N;NOM;FEM;SG;3	N;SG
सोसायटी	masyarakat	सोसायटी	masyarakat	N;NOM;FEM;SG;3	N;SG
छोड़ने	menjatuhkan	छोड़	menjatuhkan	V;NFIN;ACT	V;SG;ACT
सेनानी	pejuang	सेनानी	pejuang	N;NOM;MASC;SG;3	N;SG
सेनानी	petarung	सेनानी	petarung	N;NOM;MASC;SG;3	N;SG
सेनानी	petarung	सेनानी	petarung	N;NOM;MASC;SG;3	N;SG
सेनानी	fighter	सेनानी	fighter	N;NOM;MASC;SG;3	N
सेनानी	tempur	सेनानी	tempur	N;NOM;MASC;SG;3	N;SG
रणनीति	strategi	रणनीति	strategi	N;NOM;FEM;SG;3	N;SG
रणनीति	strategi	रणनीति	strategi	N;NOM;FEM;SG;3	N;SG
वध	jagal	वध	jagal	N;NOM;MASC;SG;3	N;SG
वध	pembantaian	वध	penbantaian	N;NOM;MASC;SG;3	N;SG
शत्रु	musuh	शत्रु	musuh	N;NOM;MASC;SG;3	N;SG
शत्रु	permusuhan	शत्रु	permusuhan	N;NOM;MASC;SG;3	N;SG
शत्रु	musuh	शत्रु	musuh	N;NOM;MASC;SG;3	N;SG
एक्शन	tindakan	एक्शन	tindakan	N;NOM;MASC;SG;3	N;SG
एक्शन	aksi	एक्शन	aksi	N;NOM;MASC;SG;3	N;SG
आयात	impor	आयात	impor	N;NOM;MASC;SG;3	N;SG;ACT
मास्टर	guru	मास्टर	guru	N;NOM;MASC;SG;3	N;SG
तस्वीर	gambar	तस्वीर	gambar	N;NOM;FEM;SG;3	N;SG
सच	kebenaran	सच	kebenaran	N;NOM;MASC;SG;3	N;SG
पाउंड	poundsterling	पाउंड	poundsterling	N;NOM;MASC;SG;3	N
पाउंड	poundsterling	पाउंड	poundsterling	N;NOM;MASC;SG;3	N
प्राधिकरण	otoritas	प्राधिकरण	otoritas	N;NOM;MASC;SG;3	N;SG
प्राधिकरण	otoritas	प्राधिकरण	otoritas	N;NOM;MASC;SG;3	N;SG
प्राधिकरण	kewenangan	प्राधिकरण	kewenangan	N;NOM;MASC;SG;3	N;SG
प्राधिकरण	otorisasi	प्राधिकरण	otorisasi	N;NOM;MASC;SG;3	N;SG
कीट	serangga	कीट	serangga	N;NOM;MASC;SG;3	N;SG
कीट	serangga	कीट	serangga	N;NOM;MASC;SG;3	N;SG
गाना	lagu	गाना	lagu	N;NOM;MASC;SG;3	N;SG
वेतन	gaji	वेतन	gaji	N;NOM;MASC;SG;3	N;SG
वाणिज्य	perdagangan	वाणिज्य	perdagangan	N;NOM;MASC;SG;3	N;SG
आखिरी	terakhir	आखिरी	terakhir	ADJ	ADJ;RL;SG
ब्याज	minat	ब्याज	minat	N;NOM;MASC;SG;3	N;SG
लेखा	accounting	लेखा	accounting	N;NOM;MASC;SG;3	N
लेखा	akunting	लेखा	akunting	N;NOM;MASC;SG;3	N;SG
लेखा	akuntansi	लेखा	akuntansi	N;NOM;MASC;SG;3	N;SG
दीवारों	graffiti	दीवार	graffiti	N;ACC;FEM;PL;3	N
दीवारों	grafiti	दीवार	grafiti	N;ACC;FEM;PL;3	N
ऊतक	jaringan	ऊतक	jaringan	N;NOM;MASC;SG;3	N;SG
रात्रि	malam	रात्रि	malam	N;NOM;FEM;SG;3	N;SG
बेस	pangkalan	बेस	pangkalan	N;NOM;MASC;SG;3	N;SG
बेस	base	बेस	base	N;NOM;MASC;SG;3	N
बेस	markas	बेस	markas	N;NOM;MASC;SG;3	N;SG
बेस	bass	बेस	bass	N;NOM;MASC;SG;3	N
फलन	fungsi	फलन	fungsi	N;NOM;MASC;SG;3	N;SG
ऊष्मा	panasnya	ऊष्मा	panas	N;NOM;FEM;SG;3	N;SG
ऊष्मा	hangatnya	ऊष्मा	hangat	N;NOM;FEM;SG;3	N;SG
ऊष्मा	kehangatan	ऊष्मा	kehangatan	N;NOM;FEM;SG;3	N;SG
रेस	balapan	रेस	balapan	N;NOM;MASC;SG;3	N;SG
रेस	perlombaan	रेस	perlombaan	N;NOM;MASC;SG;3	N;SG
रेस	ras	रेस	ras	N;NOM;MASC;SG;3	N;SG
रेस	lomba	रेस	lomba	N;NOM;MASC;SG;3	N;SG
तालाब	kolam	तालाब	kolam	N;NOM;MASC;SG;3	N;SG
प्रोत्साहन	insentif	प्रोत्साहन	insentif	N;NOM;MASC;SG;3	N;SG
प्रोत्साहन	insentif	प्रोत्साहन	insentif	N;NOM;MASC;SG;3	N;SG
प्रोत्साहन	dorongan	प्रोत्साहन	dorongan	N;NOM;MASC;SG;3	N;SG
मामला	kasus	मामला	kasus	N;NOM;MASC;SG;3	N;SG
निष्क्रिय	nonaktif	निष्क्रिय	nonaktif		
बनावट	tekstur	बनावट	tekstur	N;NOM;FEM;SG;3	N;SG
बनावट	tekstur	बनावट	tekstur	N;NOM;FEM;SG;3	N;SG
बनावट	teksturnya	बनावट	tekstur	N;NOM;FEM;SG;3	N;SG
गायन	vokal	गायन	vokal	N;NOM;MASC;SG;3	N;SG
आवेदन	lamaran	आवेदन	lamaran	N;NOM;MASC;SG;3	N;SG
आवेदन	aplikasi	आवेदन	aplikasi	N;NOM;MASC;SG;3	N;SG
आवेदन	lamaran	आवेदन	lamaran	N;NOM;MASC;SG;3	N;SG
आवेदन	aplikasi	आवेदन	aplikasi	N;NOM;MASC;SG;3	N;SG
सकल	jijik	सकल	jijik		
कमाई	pendapatan	कमाई	pendapatan	N;NOM;FEM;SG;3	N;SG
कमाई	penghasilan	कमाई	penhasilan	N;NOM;FEM;SG;3	N;SG
उठाने	mengangkatnya	उठा	menangkat	V;MASC;NFIN;ACT	V;SG;ACT
उठाने	mengangkat	उठा	menangkat	V;MASC;NFIN;ACT	V;SG;ACT
उठाने	membesarkan	उठा	menbesarkan	V;MASC;NFIN;ACT	V;SG;ACT
बाघ	harimau	बाघ	harimau	N;NOM;MASC;SG;3	N
टिकट	tiket	टिकट	tiket	N;NOM;MASC;SG;3	N;SG
टिकट	tiket	टिकट	tiket	N;NOM;MASC;SG;3	N;SG
टिकट	karcis	टिकट	karcis	N;NOM;MASC;SG;3	N
राजशाही	monarki	राजशाही	monarki	N;NOM;MASC;SG;3	N;SG
ब्लॉग	blog	ब्लॉग	blog	N;NOM;MASC;SG;3	N;SG
ब्लॉग	blog	ब्लॉग	blog	N;NOM;MASC;SG;3	N;SG
उद्देश्यों	entrepreneur	उद्देश्य	entrepreneur	N;ACC;MASC;PL;3	N
जाल	jaring	जाल	jaring	N;NOM;MASC;SG;3	N;SG;ACT
मिलान	kecocokan	मिलान	kecocokan	N;NOM;MASC;SG;3	N;SG
मिलान	pertandingan	मिलान	pertandingan	N;NOM;MASC;SG;3	N;SG
मिलान	pencocokan	मिलान	pencocokan	N;NOM;MASC;SG;3	N;SG
मिलान	kecocokan	मिलान	kecocokan	N;NOM;MASC;SG;3	N;SG
मिलान	korek	मिलान	korek	N;NOM;MASC;SG;3	N;SG;ACT
मिलान	pertandingan	मिलान	pertandingan	N;NOM;MASC;SG;3	N;SG
मिलान	kecocokan	मिलान	kecocokan	N;NOM;MASC;SG;3	N;SG
प्रावधान	rezeki	प्रावधान	rezeki	N;NOM;MASC;SG;3	N;SG
प्रावधान	rezekinya	प्रावधान	rezeki	N;NOM;MASC;SG;3	N;SG
प्रावधान	ketentuan	प्रावधान	ketentuan	N;NOM;MASC;SG;3	N;SG
प्रावधान	perbekalan	प्रावधान	perbekalan	N;NOM;MASC;SG;3	N;SG
सदस्यता	keanggotaan	सदस्यता	keanggotaan	N;NOM;FEM;SG;3	N;SG
सदस्यता	langganan	सदस्यता	langganan	N;NOM;FEM;SG;3	N;SG
रिकार्ड	rekor	रिकार्ड	rekor	N;NOM;MASC;SG;3	N;SG
रिकार्ड	rekam	रिकार्ड	rekam	N;NOM;MASC;SG;3	N;SG
स्वतन्त्रता	kemerdekaan	स्वतन्त्रता	kemerdekaan	N;NOM;FEM;SG;3	N;SG
स्वतन्त्रता	kemandirian	स्वतन्त्रता	kemandirian	N;NOM;FEM;SG;3	N;SG
संदेह	keraguan	संदेह	keraguan	N;NOM;MASC;SG;3	N;SG
संदेह	keraguan	संदेह	keraguan	N;NOM;MASC;SG;3	N;SG
आग्रह	permintaan	आग्रह	permintaan	N;NOM;MASC;SG;3	N;SG
कारोबार	bisnis	कारोबार	bisnis	N;NOM;MASC;SG;3	N;SG
ऋग्वेद	regweda	ऋग्वेद	regweda	N;NOM;MASC;SG;3	N
रिंग	cincin	रिंग	cincin	N;NOM;FEM;SG;3	N;SG
ऑपरेशन	operasi	ऑपरेशन	operasi	N;NOM;MASC;SG;3	N;SG
बाधा	kendala	बाधा	kendala	N;NOM;FEM;SG;3	N;SG
बाधा	rintangan	बाधा	rintangan	N;NOM;FEM;SG;3	N;SG
बाधा	halangan	बाधा	halangan	N;NOM;FEM;SG;3	N;SG
बाधा	hambatan	बाधा	hambatan	N;NOM;FEM;SG;3	N;SG
समतल	datar	समतल	datar	N;NOM;MASC;SG;3	N;SG
समतल	pesawat	समतल	pesawat	N;NOM;MASC;SG;3	N;SG
बस्ती	kotamadya	बस्ती	kotamadya	N;NOM;FEM;SG;3	N;SG
बस्ती	kota	बस्ती	kota	N;NOM;FEM;SG;3	N;SG
कठिनाई	kesukaran	कठिनाई	kesukaran	N;NOM;FEM;SG;3	N;SG
कठिनाई	kesempitan	कठिनाई	kesempitan	N;NOM;FEM;SG;3	N
कठिनाई	kesusahan	कठिनाई	kesusahan	N;NOM;FEM;SG;3	N;SG
कठिनाई	kesulitan	कठिनाई	kesulitan	N;NOM;FEM;SG;3	N;SG
स्वर्ग	sorga	स्वर्ग	sorga	N;NOM;MASC;SG;3	N
स्वर्ग	kayangan	स्वर्ग	kayangan	N;NOM;MASC;SG;3	N
प्रोटोकॉल	protokol	प्रोटोकॉल	protokol	N;NOM;MASC;SG;3	N;SG
प्रोटोकॉल	protokol	प्रोटोकॉल	protokol	N;NOM;MASC;SG;3	N;SG
व्यय	pembelanjaan	व्यय	penbelanjaan	N;NOM;MASC;SG;3	N;SG
व्यय	pengeluaran	व्यय	penkeluaran	N;NOM;MASC;SG;3	N;SG
व्यय	pengeluaran	व्यय	penkeluaran	N;NOM;MASC;SG;3	N;SG
व्यय	beban	व्यय	beban	N;NOM;MASC;SG;3	N;SG
गणतंत्र	republik	गणतंत्र	republik	N;NOM;MASC;SG;3	N
माया	maya	माया	maya		
अतिथि	tamu	अतिथि	tamu	N;NOM;MASC;SG;3	N;SG
अतिथि	tamu	अतिथि	tamu	N;NOM;MASC;SG;3	N;SG
शानदार	brilian	शानदार	brilian	ADJ	ADJ;SG
शानदार	cemerlang	शानदार	cemerlang	ADJ	ADJ;SG
शानदार	hebat	शानदार	hebat	ADJ	ADJ;SG
डाक	surat	डाक	surat	N;NOM;FEM;SG;3	N;SG
डाक	surel	डाक	surel	N;NOM;FEM;SG;3	N
डाक	pos	डाक	pos	N;NOM;FEM;SG;3	N;SG;ACT
प्रतिद्वंद्वी	rival	प्रतिद्वंद्वी	rival	N;NOM;MASC;SG;3	N
प्रतिद्वंद्वी	saingan	प्रतिद्वंद्वी	saingan	N;NOM;MASC;SG;3	N;SG
प्रतिद्वंद्वी	lawannya	प्रतिद्वंद्वी	lawan	N;NOM;MASC;SG;3	N;SG
प्रतिद्वंद्वी	lawan	प्रतिद्वंद्वी	lawan	N;NOM;MASC;SG;3	N;SG;ACT
प्रतिद्वंद्वी	lawannya	प्रतिद्वंद्वी	lawan	N;NOM;MASC;SG;3	N;SG
प्रतिद्वंद्वी	lawan	प्रतिद्वंद्वी	lawan	N;NOM;MASC;SG;3	N;SG;ACT
प्रतिद्वंद्वी	lawannya	प्रतिद्वंद्वी	lawan	N;NOM;MASC;SG;3	N;SG
संयोग	kebetulan	संयोग	kebetulan		
कविताओं	puisi	कविता	puisi	N;ACC;FEM;PL;3	N
तरंग	lambaian	तरंग	lambaian	N;NOM;FEM;SG;3	N;SG
उठाया	mengangkat	उठा	menangkat	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
अंतराल	interval	अंतराल	interval	N;NOM;MASC;SG;3	N
पेटेंट	paten	पेटेंट	paten	N;NOM;MASC;SG;3	N;SG
तत्काल	segera	तत्काल	segera	ADV	ADV
चित्रकला	lukisan	चित्रकला	lukisan	N;NOM;FEM;SG;3	N;SG
गेट	gerbang	गेट	gerbang	N;NOM;MASC;SG;3	N;SG
चैंपियनशिप	championship	चैंपियनशिप	championship	N;NOM;FEM;SG;3	N
चैंपियनशिप	kejuaraan	चैंपियनशिप	kejuaraan	N;NOM;FEM;SG;3	N;SG
संतान	keturunan	संतान	keturunan	N;NOM;FEM;SG;3	N;SG
जर्नल	jurnal	जर्नल	jurnal	N;NOM;MASC;SG;3	N;SG
भाप	uap	भाप	uap	N;NOM;FEM;SG;3	N;SG
गलती	kesalahan	गलती	kesalahan	N;NOM;FEM;SG;3	N;SG
गलती	kekeliruan	गलती	kekeliruan	N;NOM;FEM;SG;3	N;SG
गलती	kesalahan	गलती	kesalahan	N;NOM;FEM;SG;3	N;SG
भ्रूण	embrio	भ्रूण	embrio	N;NOM;MASC;SG;3	N;SG
भ्रूण	janin	भ्रूण	janin	N;NOM;MASC;SG;3	N;SG
राग	melodi	राग	melodi	N;NOM;MASC;SG;3	N;SG
राग	raga	राग	raga	N;NOM;MASC;SG;3	N;SG
सम्प्रदाय	sekte	सम्प्रदाय	sekte	N;NOM;MASC;SG;3	N
ख्याति	ketenaran	ख्याति	ketenaran	N;NOM;FEM;SG;3	N;SG
कोष	repositori	कोष	repositori	N;NOM;MASC;SG;3	N;SG
संकल्प	resolusi	संकल्प	resolusi	N;NOM;MASC;SG;3	N;SG
रचनात्मक	kreatif	रचनात्मक	kreatif	ADJ	ADJ;SG
मुखपृष्ठ	rumah	मुखपृष्ठ	rumah	N;NOM;MASC;SG;3	N;SG
ट्रस्ट	kepercayaan	ट्रस्ट	kepercayaan	N;NOM;MASC;SG;3	N;SG
प्रस्तुति	presentasi	प्रस्तुति	presentasi	N;NOM;FEM;SG;3	N;SG
त्यौहार	festival	त्यौहार	festival	N;NOM;MASC;SG;3	N
त्यौहार	festival	त्यौहार	festival	N;NOM;MASC;SG;3	N
परिमाण	besarnya	परिमाण	besar	N;NOM;MASC;SG;3	N;SG
परिमाण	besaran	परिमाण	besaran	N;NOM;MASC;SG;3	N;SG
परिमाण	parameter	परिमाण	parameter	N;NOM;MASC;SG;3	N;SG
देखना	melihat	देख	menlihat	V;MASC;NFIN;ACT	V;SG;ACT
देखना	menonton	देख	mentonton	V;MASC;NFIN;ACT	V;SG;ACT
देखना	tonton	देख	tonton	V;MASC;NFIN;ACT	V;SG;ACT
माँग	permintaan	माँग	permintaan	N;NOM;FEM;SG;3	N;SG
निरीक्षण	inspeksi	निरीक्षण	inspeksi	N;NOM;MASC;SG;3	N
जिम्मेदारी	tanggungjawab	जिम्मेदारी	tanggungjawab	N;NOM;FEM;SG;3	N;SG
रंगमंच	teater	रंगमंच	teater	N;NOM;MASC;SG;3	N
रंगमंच	bioskop	रंगमंच	bioskop	N;NOM;MASC;SG;3	N
त्रुटि	kesalahan	त्रुटि	kesalahan	N;NOM;MASC;SG;3	N;SG
त्रुटि	kesalahan	त्रुटि	kesalahan	N;NOM;MASC;SG;3	N;SG
ऊँची	tinggi	ऊँचा	tinggi	ADJ;NOM;FEM;SG	ADJ;SG
ज्यामिति	geometri	ज्यामिति	geometri	N;NOM;FEM;SG;3	N
बेटा	putra	बेटा	putra	N;NOM;MASC;SG;3	N;SG
बेटा	anak	बेटा	anak	N;NOM;MASC;SG;3	N;SG
क्रिस्टल	grayscale	क्रिस्टल	grayscale	N;NOM;MASC;SG;3	N
क्रिस्टल	kristal	क्रिस्टल	kristal	N;NOM;MASC;SG;3	N;SG
क्रिस्टल	grayscale	क्रिस्टल	grayscale	N;NOM;MASC;SG;3	N
पड़ोसी	tetangga	पड़ोसी	tetangga	N;NOM;MASC;SG;3	N;SG
पड़ोसी	tetangga	पड़ोसी	tetangga	N;NOM;MASC;SG;3	N;SG
पड़ोसी	tetangga	पड़ोसी	tetangga	N;NOM;MASC;SG;3	N;SG
पड़ोसी	tetangga	पड़ोसी	tetangga	N;NOM;MASC;SG;3	N;SG
भ्रम	kebingungan	भ्रम	kebingungan	N;NOM;MASC;SG;3	N;SG
भ्रम	ilusi	भ्रम	ilusi	N;NOM;MASC;SG;3	N;SG
भिन्नता	bedanya	भिन्नता	beda	N;NOM;FEM;SG;3	N;SG
भिन्नता	perbedaan	भिन्नता	perbedaan	N;NOM;FEM;SG;3	N;SG
सारणी	meja	सारणी	meja	N;NOM;FEM;SG;3	N;SG
सारणी	tabel	सारणी	tabel	N;NOM;FEM;SG;3	N;SG
नाभिकीय	nuklir	नाभिकीय	nuklir	N;NOM;MASC	N;SG
लिखना	menulis	लिख	mentulis	V;MASC;NFIN;ACT	V;SG;ACT
लिखना	mengetikkan	लिख	menketikkan	V;MASC;NFIN;ACT	V;SG;ACT
लिखना	mengetik	लिख	menketik	V;MASC;NFIN;ACT	V;SG;ACT
पाप	dosa	पाप	dosa	N;NOM;MASC;SG;3	N;SG
गले	pelukan	गला	penlukan	N;NOM;MASC;SG;3	N;SG
खेत	perkebunan	खेत	perkebunan	N;NOM;MASC;SG;3	N;SG
खेत	peternakan	खेत	peternakan	N;NOM;MASC;SG;3	N;SG
खेत	ladang	खेत	ladang	N;NOM;MASC;SG;3	N;SG
खेत	pertanian	खेत	pertanian	N;NOM;MASC;SG;3	N;SG
इनपुट	input	इनपुट	input	N;NOM;MASC;SG;3	N
इनपुट	masukan	इनपुट	masukan	N;NOM;MASC;SG;3	N;SG
उपनिषद	upanisad	उपनिषद	upanisad	N;NOM;MASC;SG;3	N
सम्पर्क	hubungi	संपर्क	hubungi	N;NOM;MASC;SG;3	N;SG;ACT
श्वसन	respirasi	श्वसन	respirasi	N;NOM;MASC;SG;3	N
आतंकवाद	terorisme	आतंकवाद	terorisme	N;NOM;MASC;SG;3	N;SG
परिस्थिति	situasi	परिस्थिति	situasi	N;NOM;FEM;SG;3	N;SG
लोकतंत्र	demokrasi	लोकतंत्र	demokrasi	N;NOM;MASC;SG;3	N;SG
उपलब्धि	pencapaian	उपलब्धि	pencapaian	N;NOM;FEM;SG;3	N;SG
