que	at	que	at	CONJ	CONJ
compañero	følgesvenn	compañero	følgesvenn	N;MASC;SG	N;INDF;MASC;SG
compañero	kompanjong	compañero	kompanjong	N;MASC;SG	N;INDF;MASC;SG
compañero	ledsager	compañero	ledsag	N;MASC;SG	N;INDF;MASC;SG
amplio	bredt	amplio	bredt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
amplio	brei	amplio	brei	ADJ;MASC;SG	ADJ;INDF;SG
amplio	vid	amplio	vid	ADJ;MASC;SG	ADJ;INDF;SG
amplio	bredt	amplio	bredt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
teresa	teresa	teresa	terese	N;FEM;SG	N;INDF;MASC;SG
teresa	theresa	teresa	therese	N;FEM;SG	N;INDF;MASC;SG
agente	agenten	agente	agent	N;SG	N;DEF;MASC;SG
agente	agent	agente	agent	N;SG	N;INDF;MASC;SG
alumnos	pupillene	alumno	pupille	N;MASC;PL	N;DEF;FEM;PL
alumnos	elevene	alumno	elev	N;MASC;PL	N;DEF;FEM;PL
alumnos	studenter	alumno	studenter	N;MASC;PL	N;INDF;FEM;PL
alumnos	studentene	alumno	student	N;MASC;PL	N;DEF;FEM;PL
alumnos	elevene	alumno	elev	N;MASC;PL	N;DEF;FEM;PL
cuentos	historier	cuento	historie	N;MASC;PL	N;INDF;FEM;PL
cuentos	hendingar	cuento	hending	N;MASC;PL	N;INDF;FEM;PL
cuentos	fortellinger	cuento	fortellinger	N;MASC;PL	N;INDF;FEM;PL
impacto	sammenstøt	impacto	sammenstøt	N;MASC;SG	N;INDF;MASC;SG
impacto	innvirkning	impacto	innvirkning	N;MASC;SG	N;INDF;FEM;SG
impacto	nedslag	impacto	nedslag	N;MASC;SG	N;INDF;NEUT;SG
alfredo	alfredo	alfredo	alfredo	N;MASC;SG	N;INDF;MASC;SG
alfredo	alfred	alfredo	alfred	N;MASC;SG	N;INDF;MASC;SG
trabajando	arbeider	trabajar	arbeide	V;V.MSDR	V;IND;PRS;FIN
emilio	emile	emilio	emil	N;MASC;SG	N;INDF;MASC;SG
emilio	émile	emilio	mmil	N;MASC;SG	N;INDF;MASC;SG
emilio	templeton	emilio	templeton	N;MASC;SG	N;INDF;MASC;SG
emilio	emil	emilio	emil	N;MASC;SG	N;INDF;MASC;SG
emilio	emilio	emilio	emilio	N;MASC;SG	N;INDF;MASC;SG
blue	blue	blue	blu	N	N;INDF;MASC;SG
secreto	hemmelighet	secreto	hemmelighet	N;MASC;SG	N;INDF;MASC;SG
secreto	secret	secreto	secre	N;MASC;SG	N;DEF;NEUT;SG
secreto	hemmelig	secreto	hemmelig	N;MASC;SG	N;INDF;MASC;SG
secreto	hemmelighold	secreto	hemmelighold	N;MASC;SG	N;INDF;NEUT;SG
propósito	formål	propósito	formål	N;MASC;SG	N;INDF;NEUT;SG
colombiano	colombias	colombiano	colombias	N;MASC;SG	N
peligro	fare	peligro	fare	N;MASC;SG	N;INDF;MASC;SG
peligro	fare	peligro	fare	N;MASC;SG	N;INDF;MASC;SG
peligro	danger	peligro	dange	N;MASC;SG	N;INDF;MASC;SG
peligro	våge	peligro	våge	N;MASC;SG	N;INDF;NEUT;SG
peligro	trua	peligro	tru	N;MASC;SG	N;DEF;FEM;SG
peligro	truede	peligro	truede	N;MASC;SG	N;INDF;NEUT;SG
arroyo	bekk	arroyo	bekk	N;MASC;SG	N;INDF;MASC;SG
arroyo	bekken	arroyo	bekk	N;MASC;SG	N;DEF;MASC;SG
arroyo	strøm	arroyo	strøm	N;MASC;SG	N;INDF;MASC;SG
arroyo	brook	arroyo	brook	N;MASC;SG	N;INDF;MASC;SG
arroyo	creek	arroyo	creek	N;MASC;SG	N;INDF;NEUT;SG
arroyo	arroyo	arroyo	arroyo	N;MASC;SG	N;INDF;MASC;SG
latino	latin	latino	latin	N;MASC;SG	N;INDF;MASC;SG
latino	latino	latino	latino	N;MASC;SG	N;INDF;MASC;SG
rama	bough	rama	bough	N;FEM;SG	N;INDF;MASC;SG
rama	ram	rama	ram	N;FEM;SG	N
rama	rama	rama	rama	N;FEM;SG	N;INDF;FEM;SG
rama	grein	rama	grein	N;FEM;SG	N;INDF;FEM;SG
rama	gren	rama	gren	N;FEM;SG	N;INDF;MASC;SG
rama	grenen	rama	gren	N;FEM;SG	N;DEF;MASC;SG
rama	branch	rama	branch	N;FEM;SG	N;INDF
característica	funksjonen	característica	funksjon	N;FEM;SG	N;DEF;MASC;SG
raúl	raoul	raúl	raoul	N;MASC;SG	N;INDF;MASC;SG
raúl	raul	raúl	raul	N;MASC;SG	N;INDF;MASC;SG
raúl	rna	raúl	rna	N;MASC;SG	N;INDF;NEUT;SG
raúl	raúl	raúl	raúl	N;MASC;SG	N;INDF;MASC;SG
mantenimiento	vedlikehold	mantenimiento	vedlikehold	N;MASC;SG	N;INDF;NEUT;SG
estudiar	studerer	estudiar	studere	V;NFIN	V;IND;PRS;FIN
estudiar	studere	estudiar	studere	V;NFIN	V;NFIN
society	society	society	society	N;SG	N;INDF;NEUT;SG
society	samfunnet	society	samfunn	N;SG	N;DEF;NEUT;SG
society	samfunn	society	samfunn	N;SG	N;INDF;NEUT;SG
comentario	kommentar	comentario	kommentar	N;MASC;SG	N;INDF;MASC;SG
circuito	circuit	circuito	circuit	N;MASC;SG	N
circuito	krets	circuito	krets	N;MASC;SG	N;INDF;MASC;SG
sexual	seksuelt	sexual	seksuell	ADJ;SG	ADJ;INDF;NEUT;SG
sexual	seksuell	sexual	seksuell	ADJ;SG	ADJ;INDF;NEUT;SG
libres	frie	libre	fri	ADJ;PL	ADJ;PL
planes	planene	plan	plan	N;MASC;PL	N;DEF;MASC;PL
planes	planer	plan	plan	N;MASC;PL	N;INDF;MASC;PL
jackson	jackson	jackson	jackson	N;MASC;SG	N;INDF;MASC;SG
enemigos	uvenner	enemigo	uvenner	N;MASC;PL	N;INDF;MASC;PL
fácil	enkel	fácil	enkel	ADJ;SG	ADJ;INDF;SG
fácil	enkelt	fácil	enkel	ADJ;SG	ADJ;INDF;NEUT;SG
fácil	rolig	fácil	rolig	ADJ;SG	ADJ;INDF;NEUT;SG
fácil	lett	fácil	lett	ADJ;SG	ADJ;INDF;NEUT;SG
silva	silva	silva	silv	N;MASC;SG	N;INDF;MASC;SG
éxitos	suksesser	éxito	suksesser	N;MASC;PL	N;INDF;FEM;PL
artística	kunstnerisk	artístico	kunstnerisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
pieza	bit	pieza	bit	N;FEM;SG	N;INDF;MASC;SG
pieza	stykke	pieza	stykke	N;FEM;SG	N;INDF;NEUT;SG
guía	veiledningen	guía	veiledning	N;FEM;SG	N;DEF;MASC;SG
guía	veiledning	guía	veiledning	N;FEM;SG	N;INDF;FEM;SG
guía	guide	guía	guide	N;FEM;SG	N;INDF;MASC;SG
guía	veiviser	guía	veivis	N;FEM;SG	N;INDF;FEM;SG
arturo	arthur	arturo	arthur	N;MASC;SG	N;INDF;MASC;SG
arturo	arturo	arturo	arturo	N;MASC;SG	N;INDF;MASC;SG
superiores	overlegne	superior	overlegen	ADJ;PL	ADJ;PL
frase	frase	frase	frase	N;FEM;SG	N;INDF;MASC;SG
frase	sentence	frase	sentence	N;FEM;SG	N
frase	setning	frase	setning	N;FEM;SG	N;INDF;FEM;SG
cuerpos	kropper	cuerpo	kropper	N;MASC;PL	N;INDF;FEM;PL
renta	husleie	renta	husleie	N;FEM;SG	N;INDF;FEM;SG
renta	inntekt	renta	inntekt	N;FEM;SG	N;INDF;FEM;SG
negocios	bedrifter	negocio	bedrift	N;MASC;PL	N;INDF;FEM;PL
excepción	unntaket	excepción	unntak	N;FEM;SG	N;DEF;NEUT;SG
excepción	unntak	excepción	unntak	N;FEM;SG	N;INDF;NEUT;SG
monumentos	monumenter	monumento	monumenter	N;MASC;PL	N;INDF;FEM;PL
funcionamiento	operasjon	funcionamiento	operasjon	N;MASC;SG	N;INDF;MASC;SG
funcionamiento	operation	funcionamiento	operation	N;MASC;SG	N;INDF;MASC;SG
funcionamiento	fungerende	funcionamiento	fungerende	N;MASC;SG	N;INDF;NEUT;SG
víctimas	offer	víctima	offer	N;FEM;PL	N;INDF;NEUT;PL
cita	avtale	cita	avtale	N;FEM;SG	N;INDF;MASC;SG
cita	sitat	cita	sitat	N;FEM;SG	N;INDF;NEUT;SG
cita	årstall	cita	årstall	N;FEM;SG	N;INDF;MASC;SG
cita	dato	cita	dato	N;FEM;SG	N;INDF;MASC;SG
cita	date	cita	date	N;FEM;SG	N;INDF;MASC;SG
guitarrista	gitarist	guitarrista	gitarist	N;SG	N;INDF;MASC;SG
turquía	tyrkia	turquía	tyrki	N;FEM;SG	N;INDF;NEUT;SG
turquía	kalkun	turquía	kalkun	N;FEM;SG	N;INDF;MASC;SG
turquía	tyrkisk	turquía	tyrkisk	N;FEM;SG	N;INDF;MASC;SG
triunfo	vinner	triunfo	vinne	N;MASC;SG	N;INDF;MASC;SG
triunfo	win	triunfo	win	N;MASC;SG	N
triunfo	trump	triunfo	trump	N;MASC;SG	N;INDF;MASC;SG
triunfo	triumf	triunfo	triumf	N;MASC;SG	N;INDF;MASC;SG
triunfo	triumph	triunfo	triumph	N;MASC;SG	N;INDF;MASC;SG
gutiérrez	gutiérrez	gutiérrez	gutiérrez	N;SG	N;INDF;MASC;SG
gutiérrez	gutierrez	gutiérrez	gutierrez	N;SG	N;INDF;FEM;SG
cáncer	kreft	cáncer	kreft	N;MASC;SG	N;INDF;MASC;SG
métodos	metoder	método	metode	N;MASC;PL	N;INDF;MASC;PL
delantero	forover	delantero	forover	N;MASC;SG	N;INDF;MASC;SG
delantero	frem	delantero	frem	N;MASC;SG	N;INDF;MASC;SG
delantero	front	delantero	front	N;MASC;SG	N;INDF;MASC;SG
delantero	foran	delantero	foran	N;MASC;SG	N;INDF;MASC;SG
delantero	striker	delantero	strike	N;MASC;SG	N;INDF;FEM;SG
suroeste	southwestern	suroeste	southwestern	N;MASC;SG	N;INDF;MASC;SG
suroeste	sydvest	suroeste	sydvast	N;MASC;SG	N;INDF;MASC;SG
trabaja	fungerer	trabajar	fungere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
minas	minas	mina	minas	N;FEM;PL	N
minas	gruvene	mina	gruv	N;FEM;PL	N;DEF;FEM;PL
minas	miner	mina	mine	N;FEM;PL	N;INDF;MASC;PL
comportamiento	oppførsel	comportamiento	oppførsel	N;MASC;SG	N;INDF;MASC;SG
comportamiento	atferd	comportamiento	atferd	N;MASC;SG	N;INDF;NEUT;SG
comportamiento	oppførsel	comportamiento	oppførsel	N;MASC;SG	N;INDF;MASC;SG
sucedió	hendte	suceder	hende	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
sucedió	skjedde	suceder	skje	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
sucedió	skjedd	suceder	skje	V;IND;SG;3;PST;FIN	V;V.PTCP
originales	originale	original	original	ADJ;PL	ADJ;PL
originales	opprinnelige	original	opprinnelig	ADJ;PL	ADJ;PL
nuclear	kjernefysisk	nuclear	kjernefysisk	ADJ;SG	ADJ;INDF;NEUT;SG
billboard	billboard	billboard	billboard	N;MASC;SG	N;INDF;MASC;SG
escritos	skrifter	escrito	skrift	N;MASC;PL	N;INDF;FEM;PL
viento	vind	viento	vind	N;MASC;SG	N;INDF;MASC;SG
viento	vinder	viento	vind	N;MASC;SG	N;INDF;MASC;SG
viento	windy	viento	windy	N;MASC;SG	N
viento	vind	viento	vind	N;MASC;SG	N;INDF;MASC;SG
viento	wind	viento	wind	N;MASC;SG	N
americana	amerikansk	americana	amerikansk	ADJ;FEM;SG	ADJ;INDF;SG
group	gruppe	group	gruppe	N	N;INDF;FEM;SG
group	gruppen	group	grupp	N	N;DEF;MASC;SG
normas	regler	norma	regel	N;FEM;PL	N;INDF;FEM;PL
normas	standarder	norma	standard	N;FEM;PL	N;INDF;FEM;PL
sectores	sektorer	sector	sektor	N;MASC;PL	N;INDF;FEM;PL
cónyuge	ektefelle	cónyuge	ektefell	N;SG	N;INDF;MASC;SG
rusa	russisk	ruso	russisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
liberación	frigi	liberación	frigi	N;FEM;SG	N;INDF;NEUT;SG
liberación	slipp	liberación	slipp	N;FEM;SG	N;INDF;MASC;SG
liberación	løslatelse	liberación	løslatels	N;FEM;SG	N;INDF;MASC;SG
liberación	frigjøring	liberación	frigjøring	N;FEM;SG	N;INDF;FEM;SG
pez	fisk	pez	fisk	N;MASC;SG	N;INDF;MASC;SG
pez	fisker	pez	fiske	N;MASC;SG	N;INDF;MASC;SG
pez	fish	pez	fish	N;MASC;SG	N;INDF;MASC;SG
pez	fisken	pez	fisk	N;MASC;SG	N;DEF;MASC;SG
atenas	aten	atena	aten	N;FEM;PL	N
momentos	øyeblikkene	momento	øyeblikke	N;MASC;PL	N;DEF;FEM;PL
momentos	stunder	momento	stund	N;MASC;PL	N;INDF;FEM;PL
fifa	fifa	fifa	fif	N;FEM;SG	N;INDF;NEUT;SG
aplicaciones	programmer	aplicación	programme	N;FEM;PL	N;INDF;FEM;PL
aplicaciones	søknader	aplicación	søknad	N;FEM;PL	N;INDF;MASC;PL
aplicaciones	apper	aplicación	apper	N;FEM;PL	N;INDF;FEM;PL
aplicaciones	apper	aplicación	apper	N;FEM;PL	N;INDF;FEM;PL
intenta	forsøker	intentar	forsøke	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
intenta	prøver	intentar	prøve	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
air	luft	air	luft	N	N;INDF;FEM;SG
air	air	air	air	N	N
hielo	is	hielo	is	N;MASC;SG	N;INDF;MASC;SG
hielo	ice	hielo	ice	N;MASC;SG	N;INDF;SG
caballo	horse	caballo	horse	N;MASC;SG	N;INDF;NEUT;SG
caballo	hest	caballo	hest	N;MASC;SG	N;INDF;MASC;SG
caballo	hesten	caballo	hest	N;MASC;SG	N;DEF;MASC;SG
caballo	hesteryggen	caballo	hesterygg	N;MASC;SG	N;DEF;MASC;SG
cinturón	belte	cinturón	belte	N;MASC;SG	N;INDF;NEUT;SG
cordillera	range	cordillera	rang	N;FEM;SG	N;INDF;FEM;SG
cordillera	rekkevidde	cordillera	rekkevidd	N;FEM;SG	N;INDF;FEM;SG
cordillera	spekter	cordillera	spekter	N;FEM;SG	N;INDF;NEUT;SG
cordillera	cordillera	cordillera	cordillere	N;FEM;SG	N;DEF;FEM;SG
crítico	kritisk	crítico	kritisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
interpretado	portrettert	interpretado	portrettere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
motores	motorene	motor	motore	N;MASC;PL	N;DEF;FEM;PL
posibles	mulige	posible	mulige	ADJ;PL	ADJ;PL
pilotos	sjåfører	piloto	sjåføre	N;PL	N;INDF;FEM;PL
foto	bildet	foto	bilde	N;FEM;SG	N;DEF;NEUT;SG
foto	bilde	foto	bilde	N;FEM;SG	N;INDF;NEUT;SG
foto	photo	foto	photo	N;FEM;SG	N
foto	foto	foto	foto	N;FEM;SG	N;INDF;NEUT;SG
foto	bilete	foto	bilete	N;FEM;SG	N;INDF;NEUT;SG
foto	bilde	foto	bilde	N;FEM;SG	N;INDF;NEUT;SG
foto	biletet	foto	bilete	N;FEM;SG	N;DEF;NEUT;SG
wilson	wilson	wilson	wilson	N;MASC;SG	N;INDF;MASC;SG
sueño	sleepy	sueño	sleepy	N;MASC;SG	N;INDF;MASC;SG
sueño	sleep	sueño	sleep	N;MASC;SG	N;INDF;NEUT;SG
sueño	søvn	sueño	søvn	N;MASC;SG	N;INDF;MASC;SG
sueño	sove	sueño	sove	N;MASC;SG	N;INDF;NEUT;SG
sueño	drømmen	sueño	drømme	N;MASC;SG	N;DEF;MASC;SG
sueño	dream	sueño	dreame	N;MASC;SG	N;INDF;MASC;SG
sueño	drøm	sueño	drøm	N;MASC;SG	N;INDF;MASC;SG
guinea	guinea	guinea	guine	N;FEM;SG	N;DEF;FEM;SG
informe	rapporter	informe	rapport	N;MASC;SG	N;INDF;NEUT;SG
informe	rapport	informe	rapport	N;MASC;SG	N;INDF;MASC;SG
treinta	tretti	treinta	tretti	NUM;PL	NUM;PL
tráfico	vikeplikt	tráfico	vikeplikt	N;MASC;SG	N;INDF;MASC;SG
tráfico	trafikk	tráfico	trafikk	N;MASC;SG	N;INDF;MASC;SG
tráfico	trafikken	tráfico	trafikk	N;MASC;SG	N;DEF;MASC;SG
tráfico	smugling	tráfico	smugling	N;MASC;SG	N;INDF;FEM;SG
órgano	orgel	órgano	orgel	N;MASC;SG	N;INDF;NEUT;SG
órgano	organ	órgano	organ	N;MASC;SG	N;INDF;NEUT;SG
medallas	medaljer	medalla	medaljer	N;FEM;PL	N;INDF;MASC;PL
medallas	medaljene	medalla	medalje	N;FEM;PL	N;DEF;FEM;PL
archivos	filer	archivo	file	N;MASC;PL	N;INDF;NEUT;PL
archivos	filene	archivo	file	N;MASC;PL	N;DEF;FEM;PL
archivos	mapper	archivo	mappe	N;MASC;PL	N;INDF;FEM;PL
archivos	arkiver	archivo	arkiver	N;MASC;PL	N
archivos	arkiver	archivo	arkiver	N;MASC;PL	N
fechas	datoer	fecha	datoer	N;FEM;PL	N;INDF;NEUT;PL
directores	regissører	director	regissøre	N;MASC;PL	N;INDF;FEM;PL
directores	directors	director	directors	N;MASC;PL	N
directores	direktører	director	direktøre	N;MASC;PL	N;INDF;FEM;PL
físico	fysikalsk	físico	fysikalsk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
físico	fysisk	físico	fysisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
democracia	demokrati	democracia	demokrati	N;FEM;SG	N;INDF;NEUT;SG
mediterráneo	middelhavet	mediterráneo	middelhav	N;MASC;SG	N;DEF;NEUT;SG
opción	alternativ	opción	alternativ	N;FEM;SG	N;INDF;NEUT;SG
opción	valg	opción	valg	N;FEM;SG	N;INDF;NEUT;SG
perdido	bomma	perdido	bomme	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
perdido	ubesvart	perdido	ubesvare	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
perdido	mistet	perdido	miste	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
perdido	fortapt	perdido	fortepje	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
perdido	tapt	perdido	tape	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
notable	merkverdig	notable	merkverdig	ADJ;SG	ADJ;INDF;NEUT;SG
notable	bemerkelsesverdig	notable	bemerkelsesverdig	ADJ;SG	ADJ;INDF;NEUT;SG
tengo	har	tener	ha	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN
legal	legitimt	legal	legitim	ADJ;SG	ADJ;INDF;NEUT;SG
legal	juridisk	legal	juridisk	ADJ;SG	ADJ;INDF;NEUT;SG
legal	lovlig	legal	lovlig	ADJ;SG	ADJ;INDF;NEUT;SG
tercero	tredje	tercero	tredje	ADJ;MASC;SG	ADJ;DEF;SG
enorme	enorm	enorme	enorm	ADJ;SG	ADJ;INDF;SG
enorme	stor	enorme	stor	ADJ;SG	ADJ;INDF;SG
enorme	digert	enorme	diger	ADJ;SG	ADJ;INDF;NEUT;SG
enorme	kjempestort	enorme	kjempestort	ADJ;SG	ADJ;INDF;NEUT;SG
enorme	enormt	enorme	enorm	ADJ;SG	ADJ;INDF;NEUT;SG
enorme	enorm	enorme	enorm	ADJ;SG	ADJ;INDF;SG
plazo	frist	plazo	frist	N;MASC;SG	N;INDF;MASC;SG
plazo	fristen	plazo	frist	N;MASC;SG	N;DEF;MASC;SG
plazo	deadline	plazo	deadline	N;MASC;SG	N;INDF;MASC;SG
plazo	tidsfrist	plazo	tidsfrist	N;MASC;SG	N;INDF;MASC;SG
católicos	catholic	católico	catholic	N;MASC;PL	N
escritura	skriving	escritura	skriving	N;FEM;SG	N;INDF;FEM;SG
escritura	skriving	escritura	skriving	N;FEM;SG	N;INDF;FEM;SG
escritura	håndskrift	escritura	håndskrift	N;FEM;SG	N;INDF;FEM;SG
documento	dokumentet	documento	dokument	N;MASC;SG	N;DEF;NEUT;SG
documento	dokument	documento	dokument	N;MASC;SG	N;INDF;NEUT;SG
cristiana	kristen	cristiano	kristen	ADJ;FEM;SG	ADJ;INDF;MASC;SG
oscar	oscar	oscar	osce	N;MASC;SG	N;INDF;MASC;SG
transmisión	overføring	transmisión	overføring	N;FEM;SG	N;INDF;FEM;SG
transmisión	sending	transmisión	sending	N;FEM;SG	N;INDF;FEM;SG
transmisión	sending	transmisión	sending	N;FEM;SG	N;INDF;FEM;SG
transmisión	sendingen	transmisión	sending	N;FEM;SG	N;DEF;MASC;SG
transmisión	kringkasting	transmisión	kringkasting	N;FEM;SG	N;INDF;FEM;SG
carne	biff	carne	biff	N;FEM;SG	N;INDF;MASC;SG
carne	kjøtt	carne	kjøtt	N;FEM;SG	N;INDF;NEUT;SG
carne	meat	carne	meat	N;FEM;SG	N;INDF;MASC;SG
carne	oksekjøtt	carne	oksekjøtt	N;FEM;SG	N;INDF;NEUT;SG
carne	beef	carne	beef	N;FEM;SG	N
ucrania	ukraina	ucrania	ukraina	N;FEM;SG	N;INDF;MASC;SG
ucrania	ukrainsk	ucrania	ukrainsk	N;FEM;SG	N;INDF;MASC;SG
desarrollar	utvikle	desarrollar	utvikle	V;NFIN	V;NFIN
ocurre	skjer	ocurrir	skje	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
ocurre	oppstår	ocurrir	oppstå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
enviado	sendt	enviado	sende	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
enviado	innlevert	enviado	innlevere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
enviado	sendt	enviado	sende	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
enviado	sendt	enviado	sende	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
street	gate	street	gate	N	N;INDF;FEM;SG
street	gaten	street	gat	N	N;DEF;MASC;SG
street	gata	street	gate	N	N;DEF;FEM;SG
vehículo	kjøretøy	vehículo	kjøretøy	N;MASC;SG	N;INDF;NEUT;SG
reparto	distribusjon	reparto	distribusjon	N;MASC;SG	N;INDF;MASC;SG
reparto	fordeling	reparto	fordeling	N;MASC;SG	N;INDF;FEM;SG
producida	produsert	producido	produsere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
círculo	sirkel	círculo	sirkel	N;MASC;SG	N;INDF;MASC;SG
harry	harry	harry	harry	N;MASC;SG	N;INDF;MASC;SG
participa	deltar	participar	delta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
participa	delta	participar	delta	V;IND;SG;3;PRS;FIN	V;NFIN
association	forening	association	forening	N;FEM;SG	N;INDF;FEM;SG
association	association	association	association	N;FEM;SG	N
casado	gift	casado	gift	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG
abierta	åpent	abierto	åpent	ADJ;FEM;SG;V.PTCP	ADJ;INDF;NEUT;SG
abierta	open	abierto	open	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
habitual	vanlig	habitual	vanlig	ADJ;SG	ADJ;INDF;NEUT;SG
agencia	agency	agencia	agency	N;FEM;SG	N
agencia	byrå	agencia	byrå	N;FEM;SG	N;INDF;NEUT;SG
agencia	byrået	agencia	byrå	N;FEM;SG	N;DEF;NEUT;SG
popularidad	popularitet	popularidad	popularitet	N;FEM;SG	N;INDF;MASC;SG
pinturas	malerier	pintura	malerium	N;FEM;PL	N;INDF;FEM;PL
janeiro	janeiro	janeiro	janeiro	N;MASC;SG	N;INDF;MASC;SG
iniciativa	initiativ	iniciativa	initiativ	N;FEM;SG	N;INDF;NEUT;SG
iniciativa	initiativet	iniciativa	initiativ	N;FEM;SG	N;DEF;NEUT;SG
estreno	premiere	estreno	premiere	N;MASC;SG	N;INDF;MASC;SG
estreno	premieren	estreno	premiere	N;MASC;SG	N;DEF;MASC;SG
localización	beliggenhet	localización	beliggenhet	N;FEM;SG	N;DEF;MASC;SG
localización	lokalisering	localización	lokalisering	N;FEM;SG	N;INDF;FEM;SG
localización	lokasjon	localización	lokasjon	N;FEM;SG	N;INDF;MASC;SG
localización	posisjon	localización	posisjon	N;FEM;SG	N;INDF;MASC;SG
localización	plassering	localización	plassering	N;FEM;SG	N;INDF;FEM;SG
fortaleza	fortaleza	fortaleza	fortalez	N;FEM;SG	N;INDF;MASC;SG
fortaleza	styrke	fortaleza	styrke	N;FEM;SG	N;INDF;MASC;SG
fortaleza	styrken	fortaleza	styrke	N;FEM;SG	N;DEF;MASC;SG
fortaleza	festning	fortaleza	festning	N;FEM;SG	N;INDF;FEM;SG
deriva	driv	derivar	drive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
democrática	demokratisk	democrático	demokratisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
marido	ektemann	marido	ektemann	N;MASC;SG	N;INDF;MASC;SG
electrónica	elektronisk	electrónico	elektronisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
herrera	herrera	herrera	herrere	N;FEM;SG	N;INDF;FEM;SG
buques	skip	buque	skip	N;MASC;PL	N;INDF;NEUT;PL
diccionario	ordbok	diccionario	ordbok	N;MASC;SG	N;INDF;FEM;SG
profesión	yrke	profesión	yrke	N;FEM;SG	N;INDF;NEUT;SG
profesión	profesjon	profesión	profesjon	N;FEM;SG	N;INDF;MASC;SG
consulta	spørringen	consulta	spørring	N;FEM;SG	N;DEF;MASC;SG
consulta	konsultasjon	consulta	konsultasjon	N;FEM;SG	N;INDF;MASC;SG
consulta	konsultasjon	consulta	konsultasjon	N;FEM;SG	N;INDF;MASC;SG
mitología	mytologi	mitología	mytologi	N;FEM;SG	N;INDF;MASC;SG
debate	diskusjon	debate	diskusjon	N;MASC;SG	N;INDF;MASC;SG
debate	debatt	debate	debatt	N;MASC;SG	N;INDF;MASC;SG
debate	debatter	debate	debatter	N;MASC;SG	N;INDF;NEUT;SG
perder	taper	perder	tape	V;NFIN	V;IND;PRS;FIN
perder	mister	perder	miste	V;NFIN	V;IND;PRS;FIN
perder	taper	perder	tape	V;NFIN	V;IND;PRS;FIN
componentes	komponentene	componente	komponent	N;MASC;PL	N;DEF;FEM;PL
belleza	skjønnheten	belleza	skjønnhete	N;FEM;SG	N;DEF;MASC;SG
belleza	skjønnhet	belleza	skjønnh	N;FEM;SG	N;INDF;NEUT;SG
belleza	beauty	belleza	beauty	N;FEM;SG	N;INDF;MASC;SG
descubre	oppdager	descubrir	oppdage	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
descubre	oppdage	descubrir	oppdage	V;IND;SG;3;PRS;FIN	V;NFIN
descubre	oppdager	descubrir	oppdage	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
personales	personlige	personal	personlig	ADJ;PL	ADJ;PL
ácido	syre	ácido	syre	N;MASC;SG	N;INDF;MASC;SG
cumplir	oppfylle	cumplir	oppfylle	V;NFIN	V;IMP;NFIN
infancia	barndom	infancia	barndom	N;FEM;SG	N;INDF;MASC;SG
infancia	barndoms	infancia	barndoms	N;FEM;SG	N;INDF;MASC;SG
infancia	barndommen	infancia	barndom	N;FEM;SG	N;DEF;MASC;SG
predecesor	forgjenger	predecesor	forgjenge	N;MASC;SG	N;INDF;MASC;SG
oscuro	mørk	oscuro	mørk	ADJ;MASC;SG	ADJ;INDF;SG
oscuro	mørkt	oscuro	mørk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
