per	pentru	per	pentru	ADP	ADP;ACC
amicizia	prietenie	amicizia	prietenie	N;FEM;SG	N;INDF;FEM;SG
senato	senatul	senato	senat	N;MASC;SG	N;DEF;MASC;SG
senato	senat	senato	sena	N;MASC;SG	N;INDF;MASC;SG
senato	senatului	senato	senat	N;MASC;SG	N;DEF;MASC;SG
verdi	verzilor	verde	verz	N;MASC;PL	N;DEF;FEM;PL
originario	originar	originario	originar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
temi	teme	tema	temă	N;MASC;PL	N;INDF;FEM;PL
invasione	invazia	invasione	invazie	N;FEM;SG	N;DEF;FEM;SG
invasione	invazie	invasione	invazie	N;FEM;SG	N;INDF;FEM;SG
altrimenti	altfel	altrimenti	altfel	ADV	ADV
chiedere	cere	chiedere	cere	V;NFIN	V;IND;SG;3;PRS;FIN
diventando	devenind	diventare	deveni	V;V.MSDR	V;V.MSDR
mille	mii	mille	mie	NUM	NUM;INDF;FEM;PL
inverno	iarna	inverno	iarnă	N;MASC;SG	N;DEF;FEM;SG
inverno	iarna	inverno	iarnă	N;MASC;SG	N;DEF;FEM;SG
componente	componenta	componente	componenta	N;SG	N;DEF;FEM;SG
componente	componenta	componente	componenta	N;SG	N;DEF;FEM;SG
avviso	notificare	avviso	notificare	N;MASC;SG	N;INDF;FEM;SG
avviso	avertizare	avviso	avertizare	N;MASC;SG	N;INDF;FEM;SG
avviso	avertisment	avviso	avertisment	N;MASC;SG	N;INDF;MASC;SG
divisa	uniforma	divisa	uniformă	N;FEM;SG	N;DEF;FEM;SG
divisa	uniforma	divisa	uniformă	N;FEM;SG	N;DEF;FEM;SG
tela	panza	tela	panză	N;FEM;SG	N;DEF;FEM;SG
tela	panza	tela	panză	N;FEM;SG	N;DEF;FEM;SG
collegamento	conexiunea	collegamento	conexiune	N;MASC;SG	N;DEF;FEM;SG
collegamento	conexiune	collegamento	conexiune	N;MASC;SG	N;INDF;FEM;SG
collegamento	legatura	collegamento	legatură	N;MASC;SG	N;DEF;FEM;SG
collegamento	legatura	collegamento	legatură	N;MASC;SG	N;DEF;FEM;SG
collegamento	link	collegamento	link	N;MASC;SG	N;INDF;MASC;SG
collegamento	linkul	collegamento	link	N;MASC;SG	N;DEF;MASC;SG
personali	personale	personale	personal	ADJ;PL	ADJ;INDF;FEM;PL
sposa	mireasa	sposo	mireasă	N;FEM;SG	N;DEF;FEM;SG
sposa	mireasa	sposo	mireasă	N;FEM;SG	N;DEF;FEM;SG
marchese	marchiz	marchese	marchiz	N;SG	N;INDF;MASC;SG
marchese	marchiz	marchese	marchiz	N;SG	N;INDF;MASC;SG
marchese	marchizul	marchese	marchiz	N;SG	N;DEF;MASC;SG
praticamente	practic	praticamente	practic	ADV	ADV
champions	campionii	champions	campion	N;FEM	N;DEF;MASC;PL
champions	campioni	champions	campion	N;FEM	N;INDF;MASC;PL
champions	campionilor	champions	campion	N;FEM	N;DEF;MASC;PL
previsto	prezis	prevedere	prezice	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
pokémon	pokémon	pokémon	pokémon	N;MASC	N;INDF;MASC;SG
cavalieri	cavalerilor	cavaliere	cavaler	N;MASC;PL	N;DEF;FEM;PL
cavalieri	cavaleri	cavaliere	cavaler	N;MASC;PL	N;INDF;MASC;PL
cavalieri	cavalerii	cavaliere	cavaler	N;MASC;PL	N;DEF;MASC;PL
cavalieri	cavalieri	cavaliere	cavalier	N;MASC;PL	N;INDF;MASC;PL
pezzo	bucata	pezzo	bucată	N;MASC;SG	N;DEF;FEM;SG
pezzo	piesa	pezzo	piesă	N;MASC;SG	N;DEF;FEM;SG
pezzo	bucata	pezzo	bucată	N;MASC;SG	N;DEF;FEM;SG
sovietico	sovietic	sovietico	sovietic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
napoleone	napoleon	napoleone	napoleon	N;MASC;SG	N;INDF;MASC;SG
resa	randamentul	resa	randament	N;FEM;SG	N;DEF;MASC;SG
resa	randament	resa	randament	N;FEM;SG	N;INDF;MASC;SG
inclinata	inclinata	inclinare	inclinat	ADJ;FEM;SG	ADJ;DEF;FEM;SG
inclinata	inclinat	inclinare	inclina	ADJ;FEM;SG	ADJ;INDF;MASC;SG
corsi	cursuri	corso	curs	N;MASC;PL	N;INDF;FEM;PL
cronologia	cronologie	cronologia	cronologie	N;FEM;SG	N;INDF;FEM;SG
cronologia	cronologia	cronologia	cronologie	N;FEM;SG	N;DEF;FEM;SG
lazio	lazlo	lazio	lazlo	N;MASC;SG	N;INDF;MASC;SG
anima	sufletul	anima	suflet	N;FEM;SG	N;DEF;MASC;SG
anima	suflet	anima	suflet	N;FEM;SG	N;INDF;MASC;SG
anima	soul	anima	sou	N;FEM;SG	N;INDF;MASC;SG
song	cantec	song	cantec	N	N;INDF;MASC;SG
song	song	song	song	N	N;INDF;MASC;SG
song	melodie	song	melodie	N	N;INDF;FEM;SG
song	cantec	song	cantec	N	N;INDF;MASC;SG
sufficiente	suficienta	sufficiente	suficient	ADJ;SG	ADJ;DEF;FEM;SG
dialetto	dialectul	dialetto	dialect	N;MASC;SG	N;DEF;MASC;SG
dialetto	dialect	dialetto	dialect	N;MASC;SG	N;INDF;MASC;SG
dodici	doisprezece	dodici	doisprezece	NUM	NUM;PL
texas	texasul	texas	texas	N;MASC;SG	N;DEF;MASC;SG
docente	lector	docente	lector	N;SG	N;INDF;MASC;SG
docente	profesor	docente	profesor	N;SG	N;INDF;MASC;SG
docente	profesoara	docente	profesoară	N;SG	N;DEF;FEM;SG
regola	regula	regola	regulă	N;FEM;SG	N;DEF;FEM;SG
regola	regula	regola	regulă	N;FEM;SG	N;DEF;FEM;SG
clima	clima	clima	climă	N;MASC;SG	N;DEF;FEM;SG
clima	clima	clima	climă	N;MASC;SG	N;DEF;FEM;SG
clima	climatul	clima	climat	N;MASC;SG	N;DEF;MASC;SG
clima	climat	clima	climat	N;MASC;SG	N;INDF;MASC;SG
pil	pib	pil	pib	N;MASC	N
prix	prix	prix	prix	N;MASC	N;INDF;MASC;SG
tanti	multe	tanto	mult	PRO;MASC;PL	PRO;FEM;PL;3
pittura	tablou	pittura	tablou	N;FEM;SG	N;INDF;MASC;SG
pittura	vopsire	pittura	vopsire	N;FEM;SG	N;INDF;FEM;SG
pittura	pictura	pittura	pictură	N;FEM;SG	N;DEF;FEM;SG
pittura	pictura	pittura	pictură	N;FEM;SG	N;DEF;FEM;SG
enorme	imensa	enorme	imens	ADJ;SG	ADJ;DEF;FEM;SG
enorme	imens	enorme	imens	ADJ;SG	ADJ;INDF;MASC;SG
enorme	enorma	enorme	enorm	ADJ;SG	ADJ;DEF;FEM;SG
enorme	enorma	enorme	enorm	ADJ;SG	ADJ;DEF;FEM;SG
atletica	atletism	atletica	atletism	N;FEM;SG	N;INDF;MASC;SG
scientifico	stiintifica	scientifico	stiintifica	ADJ;MASC;SG	ADJ;DEF;FEM;SG
scientifico	stiintific	scientifico	stiintific	ADJ;MASC;SG	ADJ;INDF;MASC;SG
scientifico	stiintific	scientifico	stiintific	ADJ;MASC;SG	ADJ;INDF;MASC;SG
tenente	locotenent	tenente	locotenent	N;MASC;SG	N;INDF;MASC;SG
vento	vantul	vento	vant	N;MASC;SG	N;DEF;MASC;SG
vento	vantul	vento	vant	N;MASC;SG	N;DEF;MASC;SG
cristiano	crestina	cristiano	crestina	ADJ;MASC;SG	ADJ;DEF;FEM;SG
braccio	brat	braccio	brat	N;MASC;SG	N;INDF;MASC;SG
braccio	bratul	braccio	brat	N;MASC;SG	N;DEF;MASC;SG
braccio	arm	braccio	avea	N;MASC;SG	N;INDF;MASC;SG
braccio	brat	braccio	brat	N;MASC;SG	N;INDF;MASC;SG
angolo	coltul	angolo	colt	N;MASC;SG	N;DEF;MASC;SG
angolo	corner	angolo	corner	N;MASC;SG	N;INDF;MASC;SG
angolo	colt	angolo	colt	N;MASC;SG	N;INDF;MASC;SG
angolo	colt	angolo	colt	N;MASC;SG	N;INDF;MASC;SG
angolo	unghi	angolo	unghi	N;MASC;SG	N;INDF;MASC;SG
angolo	unghiul	angolo	unghi	N;MASC;SG	N;DEF;MASC;SG
attori	actorilor	attore	actor	N;MASC;PL	N;DEF;MASC;PL
attori	actorii	attore	actor	N;MASC;PL	N;DEF;MASC;PL
attori	actori	attore	actor	N;MASC;PL	N;INDF;MASC;PL
specifico	specific	specifico	specific	ADJ;MASC;SG	ADJ;INDF;MASC;SG
danese	daneza	danese	daneza	ADJ;SG	ADJ;DEF;FEM;SG
danese	danez	danese	danez	ADJ;SG	ADJ;INDF;MASC;SG
angeli	ingeri	angelo	inger	N;MASC;PL	N;INDF;MASC;PL
angeli	ingerii	angelo	inger	N;MASC;PL	N;DEF;MASC;PL
angeli	ingeri	angelo	inger	N;MASC;PL	N;INDF;MASC;PL
angeli	ingerii	angelo	inger	N;MASC;PL	N;DEF;MASC;PL
movimenti	miscari	movimento	miscar	N;MASC;PL	N;INDF;FEM;PL
movimenti	miscari	movimento	miscar	N;MASC;PL	N;INDF;FEM;PL
spalle	umeri	spalla	umăr	N;FEM;PL	N;INDF;MASC;PL
spalle	umerii	spalla	umăr	N;FEM;PL	N;DEF;MASC;PL
back	spate	back	spate	N	N;INDF;MASC;SG
favorevoli	favorabile	favorevole	favorabil	ADJ;PL	ADJ;INDF;FEM;PL
favorevoli	favorabile	favorevole	favorabil	ADJ;PL	ADJ;INDF;FEM;PL
sfida	provocare	sfida	provocare	N;FEM;SG	N;INDF;FEM;SG
sfida	provocarea	sfida	provocare	N;FEM;SG	N;DEF;FEM;SG
semifinale	semifinala	semifinale	semifinal	N;FEM;SG	N;DEF;FEM;SG
avversario	adversar	avversario	adversar	N;MASC;SG	N;INDF;MASC;SG
avversario	oponent	avversario	oponent	N;MASC;SG	N;INDF;MASC;SG
avversario	adversar	avversario	adversar	N;MASC;SG	N;INDF;MASC;SG
avversario	adversarul	avversario	adversar	N;MASC;SG	N;DEF;MASC;SG
documentario	documentar	documentario	documentar	N;MASC;SG	N;INDF;MASC;SG
documentario	documentarul	documentario	documentar	N;MASC;SG	N;DEF;MASC;SG
equipaggio	echipajul	equipaggio	echipaj	N;MASC;SG	N;DEF;MASC;SG
equipaggio	echipaj	equipaggio	echipaj	N;MASC;SG	N;INDF;MASC;SG
equipaggio	crew	equipaggio	crew	N;MASC;SG	N;INDF;MASC;SG
pubblici	publice	pubblico	public	ADJ;MASC;PL	ADJ;INDF;FEM;PL
prevede	prezice	prevedere	prezice	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
stazioni	statii	stazione	stat	N;FEM;PL	N;INDF;FEM;PL
stazioni	statii	stazione	stat	N;FEM;PL	N;INDF;FEM;PL
parrocchia	parohia	parrocchia	parohie	N;FEM;SG	N;DEF;FEM;SG
parrocchia	parohie	parrocchia	parohie	N;FEM;SG	N;INDF;FEM;SG
impianti	plantele	impianto	plantă	N;MASC;PL	N;DEF;FEM;PL
impianti	plante	impianto	plantă	N;MASC;PL	N;INDF;FEM;PL
impianti	instalatii	impianto	instalat	N;MASC;PL	N;INDF;FEM;PL
impianti	instalari	impianto	instalar	N;MASC;PL	N;INDF;FEM;PL
impianti	instalatii	impianto	instalat	N;MASC;PL	N;INDF;FEM;PL
windows	ferestre	windows	fereastră	N;MASC	N;INDF;FEM;PL
windows	geamuri	windows	geam	N;MASC	N;INDF;FEM;PL
windows	ferestrele	windows	fereastră	N;MASC	N;DEF;FEM;PL
relativamente	relativ	relativamente	relativ	ADV	ADV
leggermente	usor	leggermente	usor	ADV	ADV
fortuna	fortuna	fortuna	fortună	N;FEM;SG	N;DEF;FEM;SG
fortuna	avere	fortuna	avere	N;FEM;SG	N;INDF;FEM;SG
fortuna	norocul	fortuna	noroc	N;FEM;SG	N;DEF;MASC;SG
traffico	trafic	traffico	trafic	N;MASC;SG	N;INDF;MASC;SG
traffico	traficul	traffico	trafic	N;MASC;SG	N;DEF;MASC;SG
prestazioni	performante	prestazione	performant	N;FEM;PL	N;INDF;FEM;PL
prestazioni	beneficiile	prestazione	beneficiu	N;FEM;PL	N;DEF;FEM;PL
prestazioni	prestatii	prestazione	prestat	N;FEM;PL	N;INDF;FEM;PL
prestazioni	beneficii	prestazione	beneficiu	N;FEM;PL	N;INDF;FEM;PL
trenta	treizeci	trenta	treizeci	NUM	NUM;PL
segnali	semnale	segnale	semnal	N;MASC;PL	N;INDF;FEM;PL
segnali	semnalele	segnale	semnal	N;MASC;PL	N;DEF;FEM;PL
segnali	semnele	segnale	semn	N;MASC;PL	N;DEF;FEM;PL
segnali	semne	segnale	semn	N;MASC;PL	N;INDF;FEM;PL
society	societatea	society	societate	N;MASC	N;DEF;FEM;SG
society	societate	society	societate	N;MASC	N;INDF;FEM;SG
ampia	larga	ampio	larg	ADJ;FEM;SG	ADJ;DEF;FEM;SG
esposizione	expozitia	esposizione	expozitie	N;FEM;SG	N;DEF;FEM;SG
esposizione	expozitie	esposizione	expozitie	N;FEM;SG	N;INDF;FEM;SG
esposizione	expozitie	esposizione	expozitie	N;FEM;SG	N;INDF;FEM;SG
esposizione	expunere	esposizione	expunere	N;FEM;SG	N;INDF;FEM;SG
esposizione	expunerea	esposizione	expunere	N;FEM;SG	N;DEF;FEM;SG
ford	ford	ford	ford	N;MASC	N;INDF;MASC;SG
assemblea	adunare	assemblea	adunare	N;FEM;SG	N;INDF;FEM;SG
assemblea	asamblare	assemblea	asamblare	N;FEM;SG	N;INDF;FEM;SG
assemblea	adunarea	assemblea	adunare	N;FEM;SG	N;DEF;FEM;SG
foresta	padurea	foresta	padure	N;FEM;SG	N;DEF;FEM;SG
foresta	padure	foresta	padure	N;FEM;SG	N;INDF;FEM;SG
foresta	padure	foresta	padure	N;FEM;SG	N;INDF;FEM;SG
corpi	organisme	corpo	organism	N;MASC;PL	N;INDF;FEM;PL
corpi	corpuri	corpo	corp	N;MASC;PL	N;INDF;FEM;PL
corpi	trupuri	corpo	trup	N;MASC;PL	N;INDF;FEM;PL
corpi	cadavre	corpo	cadavre	N;MASC;PL	N;INDF;FEM;PL
musicisti	muzicieni	musicista	muzician	N;MASC;PL	N;INDF;MASC;PL
musicisti	muzicienii	musicista	muziciene	N;MASC;PL	N;DEF;MASC;PL
miniserie	miniserialul	miniserie	miniserial	N;FEM;SG	N;DEF;MASC;SG
piena	plina	pieno	plină	ADJ;FEM;SG	ADJ;DEF;FEM;SG
piena	plina	pieno	plină	ADJ;FEM;SG	ADJ;DEF;FEM;SG
penisola	peninsula	penisola	peninsulă	N;FEM;SG	N;DEF;FEM;SG
force	forta	force	forta	N;FEM	N;DEF;FEM;SG
force	forta	force	forta	N;FEM	N;DEF;FEM;SG
force	forta	force	forta	N;FEM	N;DEF;FEM;SG
cinquanta	cincizeci	cinquanta	cincizeci	NUM	NUM;PL
slalom	slalom	slalom	slalom	N;MASC	N;INDF;MASC;SG
paura	frica	paura	frică	N;FEM;SG	N;DEF;FEM;SG
paura	teama	paura	teamă	N;FEM;SG	N;DEF;FEM;SG
paura	frica	paura	frică	N;FEM;SG	N;DEF;FEM;SG
paura	teama	paura	teamă	N;FEM;SG	N;DEF;FEM;SG
paura	frica	paura	frică	N;FEM;SG	N;DEF;FEM;SG
paura	speriata	paura	speriat	N;FEM;SG	N;DEF;FEM;SG
motivazione	motivare	motivazione	motivar	N;FEM;SG	N;INDF;FEM;SG
motivazione	motivarea	motivazione	motivare	N;FEM;SG	N;DEF;FEM;SG
motivazione	motivatie	motivazione	motivatie	N;FEM;SG	N;INDF;FEM;SG
motivazione	justificare	motivazione	justificare	N;FEM;SG	N;INDF;FEM;SG
motivazione	justificarea	motivazione	justificare	N;FEM;SG	N;DEF;FEM;SG
sostegno	suport	sostegno	suport	N;MASC;SG	N;INDF;MASC;SG
sostegno	sprijin	sostegno	sprijin	N;MASC;SG	N;INDF;MASC;SG
sostegno	sprijinul	sostegno	sprijin	N;MASC;SG	N;DEF;MASC;SG
candidato	candidata	candidato	candidat	N;MASC;SG	N;DEF;FEM;SG
candidato	candidatul	candidato	candidat	N;MASC;SG	N;DEF;MASC;SG
candidato	candidat	candidato	candidat	N;MASC;SG	N;INDF;MASC;SG
storiche	istorice	storico	istoric	ADJ;FEM;PL	ADJ;INDF;FEM;PL
cannoni	armele	cannone	armă	N;MASC;PL	N;DEF;FEM;PL
cannoni	arme	cannone	armă	N;MASC;PL	N;INDF;FEM;PL
cannoni	tunuri	cannone	tun	N;MASC;PL	N;INDF;FEM;PL
cannoni	tunurile	cannone	tun	N;MASC;PL	N;DEF;FEM;PL
letterario	literar	letterario	literar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
infanzia	copilarie	infanzia	copilarie	N;FEM;SG	N;INDF;FEM;SG
infanzia	copilarie	infanzia	copilarie	N;FEM;SG	N;INDF;FEM;SG
infanzia	copilaria	infanzia	copilarie	N;FEM;SG	N;DEF;FEM;SG
infanzia	copilaria	infanzia	copilarie	N;FEM;SG	N;DEF;FEM;SG
inviato	trimisa	inviato	trimis	N;MASC;SG	N;DEF;FEM;SG
inviato	postata	inviato	postat	N;MASC;SG	N;DEF;FEM;SG
capace	capabila	capace	capabilă	ADJ;SG	ADJ;DEF;FEM;SG
capace	capabila	capace	capabilă	ADJ;SG	ADJ;DEF;FEM;SG
capace	capabil	capace	capabil	ADJ;SG	ADJ;INDF;MASC;SG
lettura	citirea	lettura	citire	N;FEM;SG	N;DEF;FEM;SG
lettura	citire	lettura	citire	N;FEM;SG	N;INDF;FEM;SG
lettura	lectura	lettura	lectură	N;FEM;SG	N;DEF;FEM;SG
originali	originalele	originale	original	N;MASC;PL	N;DEF;FEM;PL
occupazione	angajare	occupazione	angajare	N;FEM;SG	N;INDF;FEM;SG
occupazione	ocupatie	occupazione	ocupatie	N;FEM;SG	N;INDF;FEM;SG
occupazione	ocupatie	occupazione	ocupatie	N;FEM;SG	N;INDF;FEM;SG
popolazioni	populatii	popolazione	populat	N;FEM;PL	N;INDF;FEM;PL
fasi	faze	fase	fază	N;FEM;PL	N;INDF;FEM;PL
fasi	fazele	fase	fază	N;FEM;PL	N;DEF;FEM;PL
fasi	etape	fase	etapă	N;FEM;PL	N;INDF;FEM;PL
fasi	etapele	fase	etapă	N;FEM;PL	N;DEF;FEM;PL
controllare	verifica	controllare	verifica	V;NFIN	V;IND;SG;3;IPFV;FIN
controllare	verifica	controllare	verifica	V;NFIN	V;IND;SG;3;IPFV;FIN
rappresentazione	reprezentarea	rappresentazione	reprezentare	N;FEM;SG	N;DEF;FEM;SG
rappresentazione	reprezentare	rappresentazione	reprezentare	N;FEM;SG	N;INDF;FEM;SG
sci	schi	sci	schi	N;MASC	N;INDF;MASC;SG
restauro	restaurare	restauro	restaurare	N;MASC;SG	N;INDF;FEM;SG
restauro	restaurarea	restauro	restaurare	N;MASC;SG	N;DEF;FEM;SG
possibili	posibile	possibile	posibil	ADJ;PL	ADJ;INDF;FEM;PL
detentore	holder	detentore	holder	N;MASC;SG	N;INDF;MASC;SG
detentore	titular	detentore	titular	N;MASC;SG	N;INDF;MASC;SG
detentore	titularul	detentore	titular	N;MASC;SG	N;DEF;MASC;SG
tastiere	clape	tastiere	clap	N;FEM;PL	N;INDF;FEM;PL
costo	costul	costo	cost	N;MASC;SG	N;DEF;MASC;SG
costo	cost	costo	cost	N;MASC;SG	N;INDF;MASC;SG
aquila	vultur	aquila	vultur	N;FEM;SG	N;INDF;MASC;SG
aquila	vulturul	aquila	vultur	N;FEM;SG	N;DEF;MASC;SG
aquila	aquila	aquila	aquila	N;FEM;SG	N;DEF;FEM;SG
romanzi	romanele	romanzo	roman	N;MASC;PL	N;DEF;FEM;PL
romanzi	romane	romanzo	roman	N;MASC;PL	N;INDF;FEM;PL
fusione	fuziune	fusione	fuziune	N;FEM;SG	N;INDF;FEM;SG
fusione	fuziunea	fusione	fuziune	N;FEM;SG	N;DEF;FEM;SG
fusione	imbinare	fusione	imbinare	N;FEM;SG	N;INDF;FEM;SG
fusione	unire	fusione	unire	N;FEM;SG	N;INDF;FEM;SG
fusione	unificare	fusione	unificare	N;FEM;SG	N;INDF;FEM;SG
fusione	fuziune	fusione	fuziune	N;FEM;SG	N;INDF;FEM;SG
tavola	tabelul	tavola	tabel	N;FEM;SG	N;DEF;MASC;SG
tavola	masa	tavola	masă	N;FEM;SG	N;DEF;FEM;SG
tavola	masa	tavola	masă	N;FEM;SG	N;DEF;FEM;SG
tavola	tabel	tavola	tabel	N;FEM;SG	N;INDF;MASC;SG
marchio	brand	marchio	brand	N;MASC;SG	N;INDF;MASC;SG
marchio	marca	marchio	marcă	N;MASC;SG	N;DEF;FEM;SG
marchio	marca	marchio	marcă	N;MASC;SG	N;DEF;FEM;SG
saga	saga	sagare	sagă	N;FEM;SG	N;DEF;FEM;SG
assoluta	absoluta	assoluto	absolut	ADJ;FEM;SG	ADJ;DEF;FEM;SG
assolutamente	absolut	assolutamente	absolut	ADV	ADV
fama	faima	fama	faimă	N;FEM;SG	N;DEF;FEM;SG
fama	faima	fama	faimă	N;FEM;SG	N;DEF;FEM;SG
fama	fame	fama	famă	N;FEM;SG	N;INDF;MASC;SG
autonomia	autonomie	autonomia	autonomie	N;FEM;SG	N;INDF;FEM;SG
autonomia	autonomia	autonomia	autonomie	N;FEM;SG	N;DEF;FEM;SG
semplificata	simplificata	semplificato	simplificat	ADJ;FEM;SG	ADJ;DEF;FEM;SG
semplificata	simplificat	semplificato	simplifica	ADJ;FEM;SG	ADJ;INDF;MASC;SG
vino	vinul	vino	vin	N;MASC;SG	N;DEF;MASC;SG
assistente	asistent	assistente	asistent	N;SG	N;INDF;MASC;SG
remix	remixuri	remix	remix	N;MASC	N;INDF;FEM;PL
copertina	coperta	copertina	copertă	N;FEM;SG	N;DEF;FEM;SG
copertina	coperta	copertina	copertă	N;FEM;SG	N;DEF;FEM;SG
copertina	cover	copertina	cover	N;FEM;SG	N;INDF;MASC;SG
copertina	acoperire	copertina	acoperire	N;FEM;SG	N;INDF;FEM;SG
ricostruzione	reconstruirea	ricostruzione	reconstruire	N;FEM;SG	N;DEF;FEM;SG
ricostruzione	reconstructie	ricostruzione	reconstructie	N;FEM;SG	N;INDF;FEM;SG
operativo	operativ	operativo	operativ	ADJ;MASC;SG	ADJ;INDF;MASC;SG
operativo	operationala	operativo	operational	ADJ;MASC;SG	ADJ;DEF;FEM;SG
operativo	operational	operativo	operational	ADJ;MASC;SG	ADJ;INDF;MASC;SG
boy	baiat	boy	baiat	N	N;INDF;MASC;SG
boy	baiat	boy	baiat	N	N;INDF;MASC;SG
alice	alice	alice	alica	N;FEM;SG	N;INDF;MASC;SG
individuale	individual	individuale	individual	ADJ;SG	ADJ;INDF;MASC;SG
perde	pierde	perdere	pierde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
perde	pierde	perdere	pierde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pericolo	hazard	pericolo	hazard	N;MASC;SG	N;INDF;MASC;SG
pericolo	pericol	pericolo	pericol	N;MASC;SG	N;INDF;MASC;SG
pericolo	pericolul	pericolo	pericol	N;MASC;SG	N;DEF;MASC;SG
pericolo	primejdie	pericolo	primejdie	N;MASC;SG	N;INDF;FEM;SG
pericolo	pericol	pericolo	pericol	N;MASC;SG	N;INDF;MASC;SG
duomo	catedrala	duomo	catedrală	N;MASC;SG	N;DEF;FEM;SG
duomo	catedrala	duomo	catedrală	N;MASC;SG	N;DEF;FEM;SG
duomo	cupola	duomo	cupola	N;MASC;SG	N;DEF;FEM;SG
duomo	domul	duomo	dom	N;MASC;SG	N;DEF;MASC;SG
duomo	dom	duomo	dom	N;MASC;SG	N;INDF;MASC;SG
duomo	duomo	duomo	dumo	N;MASC;SG	N;INDF;MASC;SG
suolo	solul	suolo	sol	N;MASC;SG	N;DEF;MASC;SG
suolo	sol	suolo	sol	N;MASC;SG	N;INDF;MASC;SG
iniziativa	initiativa	iniziativa	initiativă	N;FEM;SG	N;DEF;FEM;SG
iniziativa	initiativa	iniziativa	initiativă	N;FEM;SG	N;DEF;FEM;SG
iniziativa	initiativa	iniziativa	initiativă	N;FEM;SG	N;DEF;FEM;SG
tabella	tabelul	tabella	tabel	N;FEM;SG	N;DEF;MASC;SG
tabella	masa	tabella	masă	N;FEM;SG	N;DEF;FEM;SG
tabella	masa	tabella	masă	N;FEM;SG	N;DEF;FEM;SG
tabella	tabel	tabella	tabel	N;FEM;SG	N;INDF;MASC;SG
fontana	fontana	fontana	fontan	N;FEM;SG	N;DEF;FEM;SG
fontana	fantana	fontana	fantana	N;FEM;SG	N;DEF;FEM;SG
fontana	fantana	fontana	fantana	N;FEM;SG	N;DEF;FEM;SG
fontana	fantana	fontana	fantana	N;FEM;SG	N;DEF;FEM;SG
applicazione	aplicarea	applicazione	aplicare	N;FEM;SG	N;DEF;FEM;SG
applicazione	aplicatie	applicazione	aplicatie	N;FEM;SG	N;INDF;FEM;SG
applicazione	cerere	applicazione	cerere	N;FEM;SG	N;INDF;FEM;SG
applicazione	aplicatia	applicazione	aplicatie	N;FEM;SG	N;DEF;FEM;SG
applicazione	aplicatie	applicazione	aplicatie	N;FEM;SG	N;INDF;FEM;SG
sogno	visul	sogno	vis	N;MASC;SG	N;DEF;MASC;SG
sogno	vis	sogno	vis	N;MASC;SG	N;INDF;MASC;SG
ragazze	fetele	ragazza	fată	N;FEM;PL	N;DEF;FEM;PL
ragazze	fete	ragazza	fată	N;FEM;PL	N;INDF;FEM;PL
ragazze	fetelor	ragazza	fată	N;FEM;PL	N;DEF;FEM;PL
attesa	asteptare	attesa	asteptare	N;FEM;SG	N;INDF;FEM;SG
cellule	celule	cellula	celulă	N;FEM;PL	N;INDF;FEM;PL
cellule	celulele	cellula	celulă	N;FEM;PL	N;DEF;FEM;PL
cellule	celulelor	cellula	celulă	N;FEM;PL	N;DEF;FEM;PL
risorse	resursele	risorsa	resursă	N;FEM;PL	N;DEF;FEM;PL
risorse	resurse	risorsa	resursă	N;FEM;PL	N;INDF;FEM;PL
commissario	comisarul	commissario	comisar	N;SG	N;DEF;MASC;SG
commissario	comisar	commissario	comisar	N;SG	N;INDF;MASC;SG
asse	axa	assa	axa	N;MASC;SG	N;DEF;FEM;SG
asse	axul	assa	ax	N;MASC;SG	N;DEF;MASC;SG
asse	ax	assa	ax	N;MASC;SG	N;INDF;MASC;SG
asse	axa	assa	axa	N;MASC;SG	N;DEF;FEM;SG
asse	axa	assa	axa	N;MASC;SG	N;DEF;FEM;SG
intervista	interviu	intervista	interviu	N;FEM;SG	N;INDF;MASC;SG
intervista	interviul	intervista	interviu	N;FEM;SG	N;DEF;MASC;SG
north	nordul	north	nord	N;MASC	N;DEF;MASC;SG
north	nord	north	nord	N;MASC	N;INDF;MASC;SG
successione	succesiune	successione	succesiune	N;FEM;SG	N;INDF;FEM;SG
successione	succesiunea	successione	succesiune	N;FEM;SG	N;DEF;FEM;SG
critiche	critici	critica	critică	N;FEM;PL	N;INDF;MASC;PL
critiche	criticile	critica	critică	N;FEM;PL	N;DEF;FEM;PL
critiche	critici	critica	critică	N;FEM;PL	N;INDF;MASC;PL
critiche	criticilor	critica	critică	N;FEM;PL	N;DEF;MASC;PL
critiche	criticii	critica	critică	N;FEM;PL	N;DEF;MASC;PL
south	sud	south	sud	N;MASC	N;INDF;MASC;SG
south	south	south	south	N;MASC	N;INDF;MASC;SG
south	sudul	south	sud	N;MASC	N;DEF;MASC;SG
australiano	australian	australiano	australian	ADJ;MASC;SG	ADJ;INDF;MASC;SG
chiuso	inchis	chiuso	inchis	ADJ;MASC;SG	ADJ;INDF;MASC;SG
chiuso	inchisa	chiuso	inchisa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
