من	od	مِن	od	ADP	ADP;GEN
شاطئ	pláž	شَاطِئ	pláž	N;NOM;INDF;SG	N;NOM;FEM;SG
شاطئ	pláži	شَاطِئ	plážiť	N;NOM;INDF;SG	N;NOM;FEM;SG
قبر	hrobka	قَبر	hrobka	N;NOM;INDF;SG	N;NOM;FEM;SG
قبر	hrob	قَبر	hrob	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قبر	hrob	قَبر	hrob	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الروس	rusi	رُوسِيّ	rus	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
جوانب	hľadiská	جَانِب	hľadisko	N;NOM;INDF;PL	N;NOM;NEUT;PL
جوانب	aspekty	جَانِب	aspekt	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
كوكبة	súhvezdie	كُوكبَة	súhvezdie	N;NOM;INDF;SG	N;NOM;NEUT;SG
غلاف	kryt	غِلَاف	kryt	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
غلاف	krytie	غِلَاف	krytie	N;NOM;INDF;SG	N;NOM;NEUT;SG
غلاف	pokrytie	غِلَاف	pokrytie	N;NOM;INDF;SG	N;NOM;NEUT;SG
لحم	mäso	لَحم	mäso	N;NOM;INDF;SG	N;NOM;NEUT;SG
البيان	manifest	بَيَان	manifest	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
البيان	prehlásenie	بَيَان	prehlásenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
البيان	výkaz	بَيَان	výkaz	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
البيان	vyhlásenie	بَيَان	vyhlásenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
البيان	vyjadrenie	بَيَان	vyjadrenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الكواكب	planéty	كَاكِب	planéta	N;NOM;DEF;PL	N;NOM;FEM;PL
تطورت	vyvinul	تَطَوَّر	vyvinúť	V;PFV;FEM;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
تطورت	vyvinula	تَطَوَّر	vyvinúť	V;PFV;FEM;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
الجيوش	armády	جَيش	armáda	N;NOM;DEF;PL	N;NOM;FEM;PL
شدة	intenzita	شِدَّة	intenzita	N;NOM;INDF;SG	N;NOM;FEM;SG
شدة	svietivosť	شِدَّة	svietivosť	N;NOM;INDF;SG	N;NOM;FEM;SG
شدة	vážnosť	شِدَّة	vážnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
شدة	závažnosť	شِدَّة	závažnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
البيزنطية	byzantský	بِيزنطِيّ	byzantský	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
فعالية	efektívnosť	فَعَّالِيَّة	efektívnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
فعالية	účinnosť	فَعَّالِيَّة	účinnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
فعالية	účinnosť	فَعَّالِيَّة	účinnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
قتال	boj	قِتَال	boj	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قتال	bitka	قِتَال	bitka	N;NOM;INDF;SG	N;NOM;FEM;SG
جواز	pas	جَوَاز	pas	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الحادث	incident	حَادِث	incident	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحادث	úraz	حَادِث	úraz	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحادث	nehoda	حَادِث	nehoda	N;NOM;DEF;SG	N;NOM;FEM;SG
الحادث	havária	حَادِث	havária	N;NOM;DEF;SG	N;NOM;FEM;SG
حاسوب	počítač	حاسوب	počítač	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الاتفاقية	dohovor	اِتِّفَاقِيَّة	dohovor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الاتفاقية	konvent	اِتِّفَاقِيَّة	konvent	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
هجرة	prechod	هِجرَة	prechod	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
هجرة	migrácia	هِجرَة	migrácia	N;NOM;INDF;SG	N;NOM;FEM;SG
هجرة	prisťahovalectvo	هِجرَة	prisťahovalectvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
تقارير	hlásenia	تَقرِير	hlásenie	N;NOM;INDF;PL	N;NOM;NEUT;PL
تقارير	správy	تَقرِير	správa	N;NOM;INDF;PL	N;NOM;FEM;PL
جمعة	piatok	جمعة	piatok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المعبد	chrám	مَعبَد	chrám	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
احتمال	možnosť	اِحتِمَال	možnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
احتمال	možnost	اِحتِمَال	možnost	N;NOM;INDF;SG	N;NOM;FEM;SG
الصلة	významnosť	صِلَة	významnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الصلة	dôležitosť	صِلَة	dôležitosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الصلة	význam	صِلَة	význam	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الصلة	relevantnosť	صِلَة	relevantnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
يتمتع	užíva	تَمَتَّع	užívať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
مستمر	nepretržitá	مُستَمِرّ	nepretržitý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
مستمر	priebežné	مُستَمِرّ	priebežný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
مستمر	nepretržitý	مُستَمِرّ	nepretržitý	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
مستمر	nepretržité	مُستَمِرّ	pretržitý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
طبعة	edícia	طبعة	edícia	N;NOM;INDF;SG	N;NOM;FEM;SG
طبعة	vydanie	طبعة	vydanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
حققت	dosiahlo	حَقَّق	dosiahnuť	V;PFV;FEM;SG;3;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
المنيا	minya	أَلمَنِيّ	miny	N;NOM;DEF;SG	N;NOM;FEM;SG
الغرفة	miestnosť	غُرفَة	miestnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الغرفة	izba	غُرفَة	izba	N;NOM;DEF;SG	N;NOM;FEM;SG
المعادلة	vzorec	مُعَادَلَة	vzorec	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المعادلة	rovnica	مُعَادَلَة	rovnica	N;NOM;DEF;SG	N;NOM;FEM;SG
الفرع	oddiel	فَرع	oddlieť	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفرع	časť	فَرع	časť	N;NOM;DEF;SG	N;NOM;FEM;SG
الفرع	úsek	فَرع	úsek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفرع	sekcia	فَرع	sekcia	N;NOM;DEF;SG	N;NOM;FEM;SG
الفرع	konár	فَرع	konár	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفرع	pobočka	فَرع	pobočka	N;NOM;DEF;SG	N;NOM;FEM;SG
قرون	storočia	قَرن	storočie	N;NOM;INDF;PL	N;NOM;NEUT;PL
قرون	stáročia	قَرن	stáročie	N;NOM;INDF;PL	N;NOM;NEUT;PL
قرون	rohy	قَرن	roh	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
هندي	indický	هِندِيّ	indický	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
هندي	indické	هِندِيّ	indický	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
هندي	indická	هِندِيّ	indický	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
ساعد	pomôcť	سَاعَد	pomôcť	V;MASC;IMP;SG	V;PFV;POS;NFIN
المسائل	záležitosti	مَسأَلَة	záležitosť	N;NOM;DEF;PL	N;NOM;FEM;PL
المسائل	záležitosti	مَسأَلَة	záležitosť	N;NOM;DEF;PL	N;NOM;FEM;PL
المسائل	otázky	مَسأَلَة	otázka	N;NOM;DEF;PL	N;NOM;FEM;PL
المسائل	problémy	مَسأَلَة	problém	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
عمق	hĺbka	عُمق	hĺbka	N;NOM;INDF;SG	N;NOM;FEM;SG
عمق	hlboká	عُمق	hlboký	N;NOM;INDF;SG	N;NOM;FEM;SG
عمق	hlboký	عُمق	hlboký	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
العذراء	panna	عَذرَاء	panna	N;NOM;DEF;SG	N;NOM;FEM;SG
العذراء	panna	عَذرَاء	panna	N;NOM;DEF;SG	N;NOM;FEM;SG
جدار	múr	جِدَار	múr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جدار	stena	جِدَار	stena	N;NOM;INDF;SG	N;NOM;FEM;SG
بقيت	ostal	بَقِي	ostať	V;PFV;FEM;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
بقيت	zostal	بَقِي	zostať	V;PFV;FEM;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
بقيت	zostala	بَقِي	zostať	V;PFV;FEM;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
جناح	apartmán	جَنَاح	apartmán	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جناح	krídlo	جَنَاح	krídlo	N;NOM;INDF;SG	N;NOM;NEUT;SG
البذور	semená	بَذر	semený	N;NOM;DEF;PL	N;NOM;NEUT;PL
مشهد	scéna	مَشهَد	scéna	N;NOM;INDF;SG	N;NOM;FEM;SG
الاعتبار	zváženie	اِعتِبَار	zváženie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الاعتبار	úvaha	اِعتِبَار	úvaha	N;NOM;DEF;SG	N;NOM;FEM;SG
انفجار	explózia	اِنفِجَار	explózia	N;NOM;INDF;SG	N;NOM;FEM;SG
انفجار	výbuch	اِنفِجَار	výbuch	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الوكالة	agentúra	وِكَالَة	agentúra	N;NOM;DEF;SG	N;NOM;FEM;SG
بعثة	poslanie	بَعثَة	poslanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
بعثة	misia	بَعثَة	misia	N;NOM;INDF;SG	N;NOM;FEM;SG
بعثة	expedícia	بَعثَة	expedícia	N;NOM;INDF;SG	N;NOM;FEM;SG
الهوية	identifikácia	هُوِيَّة	identifikácia	N;NOM;DEF;SG	N;NOM;FEM;SG
الهوية	označenie	هُوِيَّة	označenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الهوية	totožnosť	هُوِيَّة	totožnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الهوية	identita	هُوِيَّة	identita	N;NOM;DEF;SG	N;NOM;FEM;SG
صياغة	znenie	صِيَاغَة	znenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
صياغة	formulácia	صِيَاغَة	formulácia	N;NOM;INDF;SG	N;NOM;FEM;SG
صياغة	formulácia	صِيَاغَة	formulácia	N;NOM;INDF;SG	N;NOM;FEM;SG
صياغة	navrhovanie	صِيَاغَة	navrhovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
صياغة	vypracovanie	صِيَاغَة	vypracovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الخطر	nebezpečie	خَطَر	nebezpečie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الخطر	nebezpečenstvo	خَطَر	nebezpečenstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
الثقة	sebavedomie	ثِقَة	sebavedomie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الثقة	dôvera	ثِقَة	dôvera	N;NOM;DEF;SG	N;NOM;FEM;SG
الثقة	dôvera	ثِقَة	dôvera	N;NOM;DEF;SG	N;NOM;FEM;SG
العنصر	položka	عُنصُر	položka	N;NOM;DEF;SG	N;NOM;FEM;SG
العنصر	zložka	عُنصُر	zložka	N;NOM;DEF;SG	N;NOM;FEM;SG
العنصر	komponent	عُنصُر	komponent	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العنصر	súčasť	عُنصُر	súčasť	N;NOM;DEF;SG	N;NOM;FEM;SG
العنصر	prvok	عُنصُر	prvok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العنصر	element	عُنصُر	element	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
اتصالات	hovory	اِتِّصَال	hovor	N;NOM;INDF;PL	N;NOM;FEM;PL
اتصالات	volania	اِتِّصَال	volanie	N;NOM;INDF;PL	N;NOM;NEUT;PL
اتصالات	kontakty	اِتِّصَال	kontakt	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
يكفي	stačí	كَفَى	stačiť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
مبكر	skoré	مُبَكِّر	skorý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
منفصلة	diskrétny	مُنفَصِل	diskrétny	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
منفصلة	samostatné	مُنفَصِل	samostatný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
منفصلة	samostatná	مُنفَصِل	samostatný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
منفصلة	oddelený	مُنفَصِل	oddelený	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
منفصلة	samostatné	مُنفَصِل	samostatný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
منفصلة	oddelené	مُنفَصِل	oddelený	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
منفصلة	samostatný	مُنفَصِل	samostatný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
منفصلة	samostatná	مُنفَصِل	samostatný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
المساهمة	príspevok	مُسَاهَمَة	príspevok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المساهمة	prínos	مُسَاهَمَة	prínos	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
شاب	mlada	شَابّ	mlada	N;NOM;INDF;SG	N;NOM;FEM;SG
الحل	riesenie	حَلّ	riesenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الحل	riešenie	حَلّ	riešenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الحل	roztok	حَلّ	roztok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التوزيع	rozloženie	تَوزِيع	rozloženie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التوزيع	rozdeľovanie	تَوزِيع	rozdeľovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التوزيع	distribúcia	تَوزِيع	distribúcia	N;NOM;DEF;SG	N;NOM;FEM;SG
التوزيع	rozdelenie	تَوزِيع	rozdelenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
نادرة	zriedkavé	نَادِر	zriedkavý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
نادرة	vzácny	نَادِر	vzácny	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
نصب	pamätník	نَصب	pamätník	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
نصب	pamiatka	نَصب	pamiatka	N;NOM;INDF;SG	N;NOM;FEM;SG
البطن	brucho	بَطن	brucho	N;NOM;DEF;SG	N;NOM;NEUT;SG
البطن	bruško	بَطن	bruško	N;NOM;DEF;SG	N;NOM;NEUT;SG
البطن	brucho	بَطن	brucho	N;NOM;DEF;SG	N;NOM;NEUT;SG
كاتدرائية	katedrála	كَاتِدرَائِيَّة	katedrál	N;NOM;INDF;SG	N;NOM;FEM;SG
الزوجة	žena	زَوجَة	žena	N;NOM;DEF;SG	N;NOM;FEM;SG
الزوجة	manželka	زَوجَة	manželka	N;NOM;DEF;SG	N;NOM;FEM;SG
يعلم	nevie	عَلِم	vedieť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;NEG;PRS;FIN
يعلم	pozná	عَلِم	poznať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يعلم	vie	عَلِم	vedieť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
رعب	hrôza	رَعب	hrôza	N;NOM;INDF;SG	N;NOM;FEM;SG
رعب	horor	رَعب	horor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
كفاءة	efektívnosť	كَفَاءَة	efektívnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
كفاءة	účinnosť	كَفَاءَة	účinnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
كفاءة	efektivita	كَفَاءَة	efektivita	N;NOM;INDF;SG	N;NOM;FEM;SG
الحصن	pevnosť	حَصن	pevnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الحصن	pevnosť	حَصن	pevnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
سوداء	čierne	أَسوَد	čierny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
سوداء	čierny	أَسوَد	čierny	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
سوداء	čierna	أَسوَد	čierny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
الخطة	pláne	خُطَّة	plán	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الخطة	plán	خُطَّة	plán	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الخطة	plan	خُطَّة	plan	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
استبدال	nahradenie	اِستِبدَال	nahradenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
استبدال	výmena	اِستِبدَال	výmena	N;NOM;INDF;SG	N;NOM;FEM;SG
استبدال	náhrada	اِستِبدَال	náhrada	N;NOM;INDF;SG	N;NOM;FEM;SG
استبدال	striedanie	اِستِبدَال	striedanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
استبدال	nahradenie	اِستِبدَال	nahradenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
استبدال	nahradenie	اِستِبدَال	nahradenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الجدار	múr	جِدَار	múr	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجدار	stena	جِدَار	stena	N;NOM;DEF;SG	N;NOM;FEM;SG
الحبوب	zrná	حَبّ	zrný	N;NOM;DEF;PL	N;NOM;NEUT;PL
الحبوب	tabletky	حَبّ	tabletka	N;NOM;DEF;PL	N;NOM;FEM;PL
انتخابية	volebné	اِنتِخَابِيّ	volebný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
انتخابية	volebná	اِنتِخَابِيّ	volebný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
انتخابية	volebný	اِنتِخَابِيّ	volebný	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
يضع	kladie	وَضَع	kladie	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ثقة	sebavedomie	ثِقَة	sebavedomie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ثقة	dôvera	ثِقَة	dôvera	N;NOM;INDF;SG	N;NOM;FEM;SG
ثقة	dôvera	ثِقَة	dôvera	N;NOM;INDF;SG	N;NOM;FEM;SG
حضر	zúčastnil	حَضَر	zúčastniť	V;PFV;MASC;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
حضر	zúčastnila	حَضَر	zúčastniť	V;PFV;MASC;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
قادر	schopný	قَادِر	schopný	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
قادر	schopná	قَادِر	schopný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
قادر	schopné	قَادِر	schopný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
قادر	schopný	قَادِر	schopný	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
قادر	schopná	قَادِر	schopný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
قادر	schopné	قَادِر	schopný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
الحديقة	záhrada	حَدِيقَة	záhrada	N;NOM;DEF;SG	N;NOM;FEM;SG
توسيع	rozšírenie	تَوسِيع	rozšírenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
توسيع	rozširovanie	تَوسِيع	rozširovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
توسيع	rozšírenie	تَوسِيع	rozšírenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
المتقدمة	pokročilý	مُتَقَدِّم	pokročilý	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
المتقدمة	pokročilé	مُتَقَدِّم	pokročilý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
المتقدمة	rozšírené	مُتَقَدِّم	rozšírený	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
تركية	turecká	تُركِيّ	turecký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
تركية	turecké	تُركِيّ	turecký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
تركية	turecký	تُركِيّ	turecký	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
دورية	hliadka	دَورِيَّة	hliadka	N;NOM;INDF;SG	N;NOM;FEM;SG
النبوية	prorocké	نَبَوِيّ	prorocký	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الزهرة	venuša	زُهرَة	venuša	N;NOM;DEF;SG	N;NOM;FEM;SG
الزهرة	kvet	زُهرَة	kvet	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الزهرة	kvietok	زُهرَة	kvietok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مناخ	podnebie	مُنَاخ	podnebie	N;NOM;INDF;SG	N;NOM;NEUT;SG
مناخ	klíma	مُنَاخ	klíma	N;NOM;INDF;SG	N;NOM;FEM;SG
فرص	šance	فُرصَة	šanec	N;NOM;INDF;PL	N;NOM;FEM;PL
فرص	príležitosti	فُرصَة	príležitosť	N;NOM;INDF;PL	N;NOM;FEM;PL
الشعور	pocit	شُعُور	pocit	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الشعور	cítenie	شُعُور	cítenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
فنان	umelec	فَنّ	umelec	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
فنان	umelkyňa	فَنّ	umelkyňa	N;NOM;INDF;SG	N;NOM;FEM;SG
السلع	komodity	سِلعَة	komodita	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
السلع	tovary	سِلعَة	tovar	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
ثلاثين	tridsať	ثَلَاثُون	tridsať	NUM;NOM;INDF	NUM;NOM;NEUT;SG
نقابة	únia	نِقَابَة	únia	N;NOM;INDF;SG	N;NOM;FEM;SG
نقابة	spolok	نِقَابَة	spolok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
نقابة	cech	نِقَابَة	cech	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
نقابة	syndikát	نِقَابَة	syndikát	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الفساد	korupcia	فَسَاد	korupcia	N;NOM;DEF;SG	N;NOM;FEM;SG
الورق	papier	وَرَق	papier	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مطارات	letiská	مَطَار	letisko	N;NOM;INDF;PL	N;NOM;NEUT;PL
العملة	mena	عُملَة	meno	N;NOM;DEF;SG	N;NOM;NEUT;SG
الصحفي	novinárka	صُحُفِيّ	novinárka	N;NOM;DEF;SG	N;NOM;FEM;SG
الصحفي	novinár	صُحُفِيّ	novinár	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
ردود	odpovede	رَدّ	odpoveď	N;NOM;INDF;PL	N;NOM;FEM;PL
ردود	odozvy	رَدّ	odozvať	N;NOM;INDF;PL	N;NOM;FEM;PL
ردود	reakcie	رَدّ	reakcia	N;NOM;INDF;PL	N;NOM;FEM;PL
ردود	odpovede	رَدّ	odpoveď	N;NOM;INDF;PL	N;NOM;FEM;PL
نادر	zriedkavé	نَادِر	zriedkavý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
نادر	vzácny	نَادِر	vzácny	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
الحبيب	milenka	الحبيب	milenka	N;NOM;DEF;SG	N;NOM;FEM;SG
الحبيب	milenec	الحبيب	milenec	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
التخلص	odstraňovanie	تَخَلُّص	odstraňovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التخلص	likvidácia	تَخَلُّص	likvidácia	N;NOM;DEF;SG	N;NOM;FEM;SG
التخلص	zneškodnenie	تَخَلُّص	zneškodnenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الاختبار	test	اِختِبَار	test	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الاختبار	skúška	اِختِبَار	skúška	N;NOM;DEF;SG	N;NOM;FEM;SG
الاختبار	testovanie	اِختِبَار	testovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الاختبار	skúška	اِختِبَار	skúška	N;NOM;DEF;SG	N;NOM;FEM;SG
الاختبار	skúšanie	اِختِبَار	skúšanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الكورية	kórejská	كُورِيّ	kórejský	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الكورية	kórejský	كُورِيّ	kórejský	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
السكري	cukrovka	سُكَّرِيّ	cukrovka	N;NOM;DEF;SG	N;NOM;FEM;SG
السكري	diabetes	سُكَّرِيّ	diabetes	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
تكاليف	náklady	تَكلِفَة	náklad	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
تكاليف	trovy	تَكلِفَة	trov	N;NOM;INDF;PL	N;NOM;FEM;PL
الموظفين	zamestnanci	مُوَظَّف	zamestnanec	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الموظفين	zamestnanci	مُوَظَّف	zamestnanec	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الموظفين	zamestnanci	مُوَظَّف	zamestnanec	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
انتخاب	zvolenie	اِنتِخَاب	zvolenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
استمرار	pokračovanie	اِستِمرَار	pokračovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
بوابات	brány	بَوَّابَة	brána	N;NOM;INDF;PL	N;NOM;FEM;PL
بوابات	portály	بَوَّابَة	portál	N;NOM;INDF;PL	N;NOM;FEM;PL
