uma	ühe	um	üks	NUM	NUM;GEN;SG
líderes	juhid	líder	juht	N;MASC;PL	N;NOM;PL
pessoais	isiklikud	pessoal	isiklik	ADJ;MASC;PL	ADJ;NOM;PL
actualmente	praegu	actualmente	praegu	ADV	ADV
jazz	jazzi	jazz	jazzi	N;MASC;SG	N;NOM;SG
jazz	jazz	jazz	jazz	N;MASC;SG	N;NOM;SG
little	little	little	little	N;MASC;SG	N;NOM;SG
batista	baptist	batista	baptist	N;MASC;SG	N;IN+ABL;SG
batista	batista	batista	batista	N;MASC;SG	N;NOM;SG
png	png	png	png	N;MASC;SG	N
trecho	väljavõte	trecho	välja_võte	N;MASC;SG	N;NOM;SG
seres	olendid	seres	olend	N;MASC;PL	N;NOM;PL
mario	mario	mario	mario	N;MASC;SG	N;NOM;SG
urbano	urban	urbano	urbama	N;MASC;SG	N;NOM;SG
pele	nahka	pele	nahk	N;FEM;SG	N;PRT;SG
pele	nahk	pele	nahk	N;FEM;SG	N;NOM;SG
pele	naha	pele	nahk	N;FEM;SG	N;GEN;SG
reunião	koosolek	reunião	koos_olek	N;FEM;SG	N;NOM;SG
reunião	kohtumine	reunião	kohtumine	N;FEM;SG	N;NOM;SG
reunião	kokkutulek	reunião	kokku_tulek	N;FEM;SG	N;NOM;SG
colômbia	columbia	colômbia	columbia	N;FEM;SG	N;NOM;SG
colômbia	kolumbia	colômbia	kolumbia	N;FEM;SG	N;NOM;SG
joga	mängib	jogar	mängima	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
miranda	miranda	miranda	mirandama	N;FEM;SG	N;NOM;SG
society	ühiskond	society	ühiskond	N;MASC;SG	N;NOM;SG
frequência	esinemissagedus	frequência	esinemis_sagedus	N;FEM;SG	N;NOM;SG
frequência	sagedus	frequência	sagedus	N;FEM;SG	N;NOM;SG
equipa	tiim	equipa	tiim	N;FEM;SG	N;NOM;SG
equipa	meeskond	equipa	meeskond	N;FEM;SG	N;NOM;SG
quadrinhos	koomiksid	quadrinho	koomiks	N;MASC;PL	N;NOM;PL
quadrinhos	koomikseid	quadrinho	koomiks	N;MASC;PL	N;PRT;PL
pensamento	mõtlemine	pensamento	mõtlemine	N;MASC;SG	N;NOM;SG
mail	mail	mail	mai	N;MASC;SG	N;AT+ESS
;SG
mail	post	mail	post	N;MASC;SG	N;NOM;SG
mail	posti	mail	post	N;MASC;SG	N;PRT;SG
revistas	ajakirjad	revista	aja_kiri	N;FEM;PL	N;NOM;PL
revistas	ajakirju	revista	aja_kiri	N;FEM;PL	N;PRT;PL
revistas	ajakirjade	revista	aja_kiri	N;FEM;PL	N;GEN;PL
tenente	leitnant	tenente	leitnant	N;MASC;SG	N;NOM;SG
paróquia	vald	paróquia	vald	N;FEM;SG	N;NOM;SG
ramo	kimp	ramo	kimp	N;MASC;SG	N;NOM;SG
ramo	oks	ramo	oks	N;MASC;SG	N;NOM;SG
ramo	filiaal	ramo	filiaal	N;MASC;SG	N;NOM;SG
ramo	haru	ramo	haru	N;MASC;SG	N;NOM;SG
ramo	filiaali	ramo	filiaal	N;MASC;SG	N;PRT;SG
noruega	norras	noruega	norrama	N;FEM;SG	N;IN+ESS;SG
vencer	võida	vencer	võitma	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
parada	paraadi	parada	paraat	N;FEM;SG	N;PRT;SG
parada	paraad	parada	paras	N;FEM;SG	N;NOM;SG
power	power	power	power	N;MASC;SG	N;NOM;SG
power	võimu	power	võim	N;MASC;SG	N;PRT;SG
power	võim	power	võim	N;MASC;SG	N;NOM;SG
power	võimsus	power	võimsus	N;MASC;SG	N;NOM;SG
power	jõud	power	jõud	N;MASC;SG	N;NOM;SG
paula	paula	paula	paula	N;FEM;SG	N;NOM;SG
montanha	mäe	montanha	mägi	N;FEM;SG	N;NOM;SG
montanha	mägi	montanha	mägi	N;FEM;SG	N;NOM;SG
escócia	šotimaal	escócia	šoti_maa	N;FEM;SG	N;AT+ESS
;SG
escócia	šotimaa	escócia	šotimaa	N;FEM;SG	N;NOM;SG
escócia	šoti	escócia	šott	N;FEM;SG	N;NOM;SG
historiador	ajaloolane	historiador	aja_loolane	N;MASC;SG	N;NOM;SG
war	sõda	war	sõda	N;MASC;SG	N;NOM;SG
aparição	välimus	aparição	välimus	N;FEM;SG	N;NOM;SG
montanhas	mäed	montanha	mägi	N;FEM;PL	N;NOM;PL
chico	chico	chico	chico	N;MASC;SG	N;NOM;SG
aumentar	suurenda	aumentar	suurendama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
aumentar	suureneb	aumentar	suurenema	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
colaboração	koostöö	colaboração	koos_töö	N;FEM;SG	N;NOM;SG
adaptação	kohanemine	adaptação	kohanemine	N;FEM;SG	N;NOM;SG
adaptação	korrigeerimine	adaptação	korrigeerimine	N;FEM;SG	N;NOM;SG
adaptação	kohandamine	adaptação	kohandamine	N;FEM;SG	N;NOM;SG
adaptação	kohandus	adaptação	kohandus	N;FEM;SG	N;NOM;SG
adaptação	reguleerimine	adaptação	reguleerimine	N;FEM;SG	N;NOM;SG
adaptação	kohandamine	adaptação	kohandamine	N;FEM;SG	N;NOM;SG
adaptação	kohandus	adaptação	kohandus	N;FEM;SG	N;NOM;SG
adaptação	kohanemine	adaptação	kohanemine	N;FEM;SG	N;NOM;SG
comunidades	kogukonnad	comunidade	kogukond	N;FEM;PL	N;NOM;PL
transformada	muuta	transformar	muutma	V;FEM;SG;V.PTCP	V;NFIN
denominação	tähistus	denominação	tähistus	N;FEM;SG	N;NOM;SG
denominação	määramine	denominação	määramine	N;FEM;SG	N;NOM;SG
denominação	nimetus	denominação	nimetus	N;FEM;SG	N;NOM;SG
denominação	nimiväärtus	denominação	nimi_väärtus	N;FEM;SG	N;NOM;SG
ordens	korraldused	ordem	korraldus	N;FEM;PL	N;NOM;PL
ordens	käsud	ordem	käsk	N;FEM;PL	N;NOM;PL
ordens	tellimused	ordem	tellimus	N;FEM;PL	N;NOM;PL
major	major	major	major	N;MASC;SG	N;NOM;SG
conflitos	konfliktid	conflito	konflikt	N;MASC;PL	N;NOM;PL
conflitos	konfliktid	conflito	konflikt	N;MASC;PL	N;NOM;PL
ácido	hape	ácido	hape	N;MASC;SG	N;NOM;SG
ácido	happe	ácido	happ	N;MASC;SG	N;NOM;SG
hugo	hugo	hugo	hugo	N;MASC;SG	N;NOM;SG
hugo	hugh	hugo	hugh	N;MASC;SG	N;NOM;SG
impacto	kokkupõrge	impacto	kokku_põrge	N;MASC;SG	N;NOM;SG
impacto	mõju	impacto	mõju	N;MASC;SG	N;NOM;SG
classes	klassid	classe	klass	N;FEM;PL	N;NOM;PL
classes	tunnid	classe	tund	N;FEM;PL	N;NOM;PL
carros	autosid	carro	auto	N;MASC;PL	N;PRT;PL
carros	autod	carro	auto	N;MASC;PL	N;NOM;PL
acacia	acacia	acaciar	acacia	N;FEM;SG	N;NOM;SG
sebastião	sebastian	sebastião	sebastian	N;MASC;SG	N;NOM;SG
sebastião	sebastián	sebastião	sebastián	N;MASC;SG	N;NOM;SG
extra	ekstra	extra	ekster	N;MASC;SG	N;NOM;SG
extra	extra	extra	extra	N;MASC;SG	N;NOM;SG
máxima	maksimum	grande	maksimum	N;FEM;SG	N;NOM;SG
mistura	segamine	mistura	segamine	N;FEM;SG	N;NOM;SG
mistura	segamist	mistura	segamine	N;FEM;SG	N;PRT;SG
mistura	mix	mistura	mix	N;FEM;SG	N;NOM;SG
mistura	segu	mistura	segu	N;FEM;SG	N;NOM;SG
mistura	segu	mistura	segu	N;FEM;SG	N;NOM;SG
mistura	segamise	mistura	segamine	N;FEM;SG	N;GEN;SG
herói	hero	herói	hero	N;MASC;SG	N;NOM;SG
herói	kangelane	herói	kangelane	N;MASC;SG	N;NOM;SG
igualmente	samuti	igualmente	samuti	ADV	ADV
igualmente	ka	igualmente	ka	ADV	ADV
igualmente	võrdselt	igualmente	võrdselt	ADV	ADV
províncias	provintsid	província	provints	N;FEM;PL	N;NOM;PL
frota	laevastiku	frota	laevastik	N;FEM;SG	N;NOM;SG
frota	laevastik	frota	laevastik	N;FEM;SG	N;NOM;SG
inimigos	vaenlased	inimigo	vaenlane	N;MASC;PL	N;NOM;PL
home	kodu	home	kodu	N;MASC;SG	N;NOM;SG
home	koju	home	kodu	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
home	kodus	home	kodu	N;MASC;SG	N;IN+ESS;SG
xvii	xvii	xvii	xvii	N;MASC;SG	N;NOM;SG
continente	mandri	continente	mander	N;MASC;SG	N;NOM;SG
continente	mandri	continente	mander	N;MASC;SG	N;NOM;SG
punk	punk	punk	punk	N;MASC;SG	N;NOM;SG
anthony	anthony	anthony	anthony	N;MASC;SG	N;NOM;SG
centros	keskused	centro	keskus	N;MASC;PL	N;NOM;PL
centros	keskused	centro	keskus	N;MASC;PL	N;NOM;PL
centros	keskuste	centro	keskus	N;MASC;PL	N;GEN;PL
lógica	loogika	lógico	loogika	N;FEM;SG	N;NOM;SG
dona	omanik	dona	omanik	N;FEM;SG	N;NOM;SG
dona	dona	dona	dona	N;FEM;SG	N;NOM;SG
anderson	anderson	anderson	anderson	N;MASC;SG	N;NOM;SG
anderson	andersoni	anderson	anderson	N;MASC;SG	N;NOM;SG
personalidade	isiksus	personalidade	isiksus	N;FEM;SG	N;NOM;SG
personalidade	isikupära	personalidade	isiku_pära	N;FEM;SG	N;PRT;SG
manhã	hommik	manhã	hommik	N;FEM;SG	N;NOM;SG
representantes	esindajad	representante	esindaja	N;PL	N;NOM;PL
notável	märkimisväärne	notável	märkimis_väärne	ADJ;MASC;SG	ADJ;NOM;SG
notável	märkimisväärne	notável	märkimis_väärne	ADJ;MASC;SG	ADJ;NOM;SG
notável	märkimisväärne	notável	märkimis_väärne	ADJ;MASC;SG	ADJ;NOM;SG
notável	tähelepanuväärne	notável	tähele_panu_väärne	ADJ;MASC;SG	ADJ;NOM;SG
aniversário	sünnipäeva	aniversário	sünni_päev	N;MASC;SG	N;PRT;SG
aniversário	sünnipäev	aniversário	sünni_päev	N;MASC;SG	N;NOM;SG
aniversário	aastapäeva	aniversário	aasta_päev	N;MASC;SG	N;PRT;SG
aniversário	aastapäev	aniversário	aasta_päev	N;MASC;SG	N;NOM;SG
começar	alusta	começar	alustama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
começar	käivita	começar	käivitama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
edifícios	ehitised	edifício	ehitis	N;MASC;PL	N;NOM;PL
edifícios	hooned	edifício	hoone	N;MASC;PL	N;NOM;PL
doutor	doc	doutor	doc	N;MASC;SG	N;SG
doutor	dok	doutor	dok	N;MASC;SG	N;NOM;SG
doutor	arst	doutor	arst	N;MASC;SG	N;NOM;SG
doutor	arsti	doutor	arst	N;MASC;SG	N;PRT;SG
doutor	doktor	doutor	doktor	N;MASC;SG	N;NOM;SG
pedir	küsi	pedir	küsima	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
pedir	küsige	pedir	küsima	V;NFIN	V;IMP;PL;2;PRS;FIN;ACT
matar	tappa	matar	tapma	V;NFIN	V;NFIN
moderno	moodne	moderno	moodne	ADJ;MASC;SG	ADJ;NOM;SG
moderno	kaasaegne	moderno	kaas_aegne	ADJ;MASC;SG	ADJ;NOM;SG
troféu	trofee	troféu	trofee	N;MASC;SG	N;NOM;SG
faria	oleks	fazer	olema	V;COND;SG;3;FIN	V;COND;PRS;FIN;ACT
convidado	kutsus	convidar	kutsuma	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
convidado	kutsutud	convidar	kutsuma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
hill	hill	hill	hill	N;MASC;SG	N;NOM;SG
mesa	laua	mesa	laud	N;FEM;SG	N;GEN;SG
mesa	laud	mesa	laud	N;FEM;SG	N;NOM;SG
mesa	tabel	mesa	tabel	N;FEM;SG	N;NOM;SG
revisão	läbivaatamine	revisão	läbi_vaatamine	N;FEM;SG	N;NOM;SG
revisão	ülevaatus	revisão	üle_vaatus	N;FEM;SG	N;NOM;SG
revisão	läbivaatus	revisão	läbi_vaatus	N;FEM;SG	N;NOM;SG
revisão	läbivaatamine	revisão	läbi_vaatamine	N;FEM;SG	N;NOM;SG
inimigo	vaenlane	inimigo	vaenlane	N;MASC;SG	N;NOM;SG
inimigo	vaenlane	inimigo	vaenlane	N;MASC;SG	N;NOM;SG
citação	tsitaat	citação	tsitaat	N;FEM;SG	N;NOM;SG
citação	tsitaat	citação	tsitaat	N;FEM;SG	N;NOM;SG
conceição	kontseptsioon	conceição	kontseptsioon	N;FEM;SG	N;NOM;SG
conceição	kontseptsiooni	conceição	kontseptsioon	N;FEM;SG	N;PRT;SG
simon	simon	simon	simon	N;MASC;SG	N;NOM;SG
cristãos	kristlaste	cristão	kristlane	N;MASC;PL	N;GEN;PL
aves	kodulindude	ave	kodu_lind	N;FEM;PL	N;GEN;PL
aves	kodulinnud	ave	kodu_lind	N;FEM;PL	N;NOM;PL
aves	linnud	ave	lind	N;FEM;PL	N;NOM;PL
aves	linnu	ave	linn	N;FEM;PL	N;NOM;PL
fábrica	vabrik	fábrica	vabrik	N;FEM;SG	N;NOM;SG
fábrica	tehas	fábrica	tehas	N;FEM;SG	N;NOM;SG
visita	külla	visita	küla	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
visita	külastus	visita	külastus	N;FEM;SG	N;NOM;SG
visita	visiit	visita	visiit	N;FEM;SG	N;NOM;SG
stone	kivi	stone	kivi	N;MASC;SG	N;NOM;SG
escritos	kirjutatud	escrever	kirjutama	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
escritos	kirjutanud	escrever	kirjutama	V;MASC;PL;V.PTCP	V;PST;V.PTCP;ACT
assistente	abiline	assistente	abiline	N;MASC;SG	N;NOM;SG
assistente	assistent	assistente	assistent	N;MASC;SG	N;NOM;SG
assistente	nõustaja	assistente	nõustaja	N;MASC;SG	N;NOM;SG
assistente	võlur	assistente	võlur	N;MASC;SG	N;NOM;SG
sur	sur	sur	sur	N;MASC;SG	N;NOM;SG
contendo	sisaldab	conter	sisaldama	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
contendo	sisaldavad	conter	sisaldama	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
âmbito	rakendusala	âmbito	rakendus_ala	N;MASC;SG	N;NOM;SG
âmbito	ulatus	âmbito	ulatus	N;MASC;SG	N;NOM;SG
boy	poiss	boy	poiss	N;MASC;SG	N;NOM;SG
litoral	rannajoon	litoral	ranna_joon	N;MASC;SG	N;NOM;SG
litoral	ranniku	litoral	rannik	N;MASC;SG	N;NOM;SG
litoral	rannik	litoral	rannik	N;MASC;SG	N;NOM;SG
litoral	ranniku	litoral	rannik	N;MASC;SG	N;NOM;SG
villa	villa	villa	villa	N;MASC;SG	N;NOM;SG
proprietário	omanik	proprietário	omanik	N;MASC;SG	N;NOM;SG
trabalha	töötab	trabalhar	töötama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
trabalha	toimib	trabalhar	toimima	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
cunha	kiil	cunha	kiil	N;FEM;SG	N;NOM;SG
cunha	kiilu	cunha	kiil	N;FEM;SG	N;GEN;SG
cunha	cunha	cunha	cunha	N;FEM;SG	N;NOM;SG
razões	põhjused	razão	põhjus	N;FEM;PL	N;NOM;PL
facilmente	kergesti	facilmente	kergesti	ADV	ADV
facilmente	kergelt	facilmente	kergelt	ADV	ADV
aviso	teade	aviso	teade	N;MASC;SG	N;NOM;SG
aviso	hoiatus	aviso	hoiatus	N;MASC;SG	N;NOM;SG
doenças	haigused	doença	haigus	N;FEM;PL	N;NOM;PL
doenças	haigused	doença	haigus	N;FEM;PL	N;NOM;PL
ray	ray	ray	ray	N;MASC;SG	N;NOM;SG
remix	remix	remix	remix	N;MASC;SG	N;NOM;SG
visual	visuaalne	visual	visuaalne	ADJ;MASC;SG	ADJ;NOM;SG
fama	kuulsus	fama	kuulsus	N;FEM;SG	N;NOM;SG
conferência	konverents	conferência	konverents	N;FEM;SG	N;NOM;SG
oferece	pakub	oferecer	pakkuma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
autoridades	võimud	autoridade	võim	N;FEM;PL	N;NOM;PL
autoridades	ametiasutused	autoridade	ameti_asutus	N;FEM;PL	N;NOM;PL
autoridades	asutused	autoridade	asutus	N;FEM;PL	N;NOM;PL
autoridades	ametivõimud	autoridade	ameti_võim	N;FEM;PL	N;NOM;PL
seguido	järgnes	seguir	järgnema	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
útil	kasulik	útil	kasulik	ADJ;MASC;SG	ADJ;NOM;SG
útil	käepärast	útil	käe_pärast	ADJ;MASC;SG	ADJ;PRT;SG
coluna	sammas	coluna	sammas	N;FEM;SG	N;NOM;SG
coluna	kolonn	coluna	kolonn	N;FEM;SG	N;NOM;SG
coluna	veerg	coluna	veerg	N;FEM;SG	N;NOM;SG
coluna	veeru	coluna	veerg	N;FEM;SG	N;GEN;SG
teixeira	teixeira	teixeira	teixeira	N;MASC;SG	N;NOM;SG
secretaria	register	secretaria	register	N;FEM;SG	N;NOM;SG
secretaria	kantselei	secretaria	kantsele	N;FEM;SG	N;NOM;SG
secretaria	sekretariaat	secretaria	sekretariaat	N;FEM;SG	N;NOM;SG
indo	läheb	ir	minema	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
entender	mõista	entender	mõistma	V;NFIN	V;NFIN
exatamente	täpselt	exatamente	täpselt	ADV	ADV
dificuldades	raskusaste	dificuldade	raskusane	N;FEM;PL	N;GEN;PL
dificuldades	raskused	dificuldade	raskus	N;FEM;PL	N;NOM;PL
dificuldades	raskused	dificuldade	raskus	N;FEM;PL	N;NOM;PL
comunista	kommunistliku	comunista	kommunistlik	ADJ;MASC;SG	ADJ;GEN;SG
comunista	kommunistlik	comunista	kommunistlik	ADJ;MASC;SG	ADJ;NOM;SG
reação	reaktsioon	reação	reaktsioon	N;FEM;SG	N;NOM;SG
fatos	fakte	fato	fakt	N;MASC;PL	N;PRT;PL
fatos	faktid	fato	fakt	N;MASC;PL	N;NOM;PL
fatos	kostüümid	fato	kostüüm	N;MASC;PL	N;NOM;PL
regular	korrapärane	regular	korra_pärane	ADJ;MASC;SG	ADJ;NOM;SG
regular	tavaline	regular	tavaline	ADJ;MASC;SG	ADJ;NOM;SG
regular	regulaarne	regular	regulaarne	ADJ;MASC;SG	ADJ;NOM;SG
nave	laeva	nave	laev	N;FEM;SG	N;PRT;SG
nave	laev	nave	laev	N;FEM;SG	N;NOM;SG
tempestade	äikesetorm	tempestade	äikese_torm	N;FEM;SG	N;NOM;SG
tempestade	torm	tempestade	torm	N;FEM;SG	N;NOM;SG
tempestade	tormi	tempestade	torm	N;FEM;SG	N;NOM;SG
tempestade	storm	tempestade	storm	N;FEM;SG	N;NOM;SG
tempestade	tempest	tempestade	temp	N;FEM;SG	N;IN+ABL;SG
pedidos	rakendused	pedido	rakendus	N;MASC;PL	N;NOM;PL
pedidos	taotlused	pedido	taotlus	N;MASC;PL	N;NOM;PL
pedidos	nõudmised	pedido	nõudmine	N;MASC;PL	N;NOM;PL
pedidos	taotlused	pedido	taotlus	N;MASC;PL	N;NOM;PL
interna	sisemine	interno	sisemine	ADJ;FEM;SG	ADJ;NOM;SG
estrangeiros	välismaalased	estrangeiro	välis_maalane	N;MASC;PL	N;NOM;PL
oportunidade	võimalus	oportunidade	võimalus	N;FEM;SG	N;NOM;SG
oportunidade	chance	oportunidade	chance	N;FEM;SG	N;NOM;SG
oportunidade	võimalus	oportunidade	võimalus	N;FEM;SG	N;NOM;SG
oportunidade	võimaluse	oportunidade	võimalus	N;FEM;SG	N;GEN;SG
folha	leht	folha	leht	N;FEM;SG	N;NOM;SG
folha	leht	folha	leht	N;FEM;SG	N;NOM;SG
bernardo	bernard	bernardo	bernard	N;MASC;SG	N;NOM;SG
bernardo	bernhard	bernardo	bernhard	N;MASC;SG	N;NOM;SG
bernardo	bernardo	bernardo	bernardo	N;MASC;SG	N;NOM;SG
gravou	salvestatud	gravar	salvestama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
atleta	sportlane	atleta	sportlane	N;MASC;SG	N;NOM;SG
criados	loodi	criar	looma	V;MASC;PL;V.PTCP	V;IND;PST;FIN;PASS
criados	loodud	criar	looma	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
teresa	teresa	teresa	tere	N;FEM;SG	N;NOM;SG
teresa	theresa	teresa	theres	N;FEM;SG	N;NOM;SG
terminal	terminal	terminal	terminal	N;MASC;SG	N;NOM;SG
terminal	terminali	terminal	terminal	N;MASC;SG	N;PRT;SG
medo	hirm	medo	hirm	N;MASC;SG	N;NOM;SG
medo	hirmu	medo	hirm	N;MASC;SG	N;PRT;SG
medo	hirmul	medo	hirm	N;MASC;SG	N;AT+ESS
;SG
latino	ladina	latino	ladina	N;MASC;SG	N;NOM;SG
latino	latiino	latino	latiino	N;MASC;SG	N;NOM;SG
alice	alice	alice	alice	N;FEM;SG	N;NOM;SG
classificado	hinnatud	classificar	hindama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
classificado	liigitatud	classificar	liigitama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
classificado	klassifitseeritud	classificar	klassifitseeri=tud	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
hollywood	hollywood	hollywood	hollywood	N;MASC;SG	N;NOM;SG
hollywood	hollywoodi	hollywood	hollywood	N;MASC;SG	N;PRT;SG
uruguai	uruguay	urugual	uruguay	N;MASC;SG	N;NOM;SG
veículo	sõiduk	veículo	sõiduk	N;MASC;SG	N;NOM;SG
veículo	sõiduki	veículo	sõiduk	N;MASC;SG	N;GEN;SG
desejo	iha	desejo	iha	N;MASC;SG	N;NOM;SG
desejo	soov	desejo	soov	N;MASC;SG	N;NOM;SG
desejo	soovi	desejo	soov	N;MASC;SG	N;PRT;SG
desejo	soov	desejo	soov	N;MASC;SG	N;NOM;SG
desejo	soovi	desejo	soov	N;MASC;SG	N;PRT;SG
assinou	allkirjastanud	assinar	all_kirjastama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
onda	laine	onda	laine	N;FEM;SG	N;NOM;SG
professores	professorid	professor	professor	N;MASC;PL	N;NOM;PL
professores	õpetajad	professor	õpetaja	N;MASC;PL	N;NOM;PL
tentando	üritan	tentar	üritama	V;V.MSDR	V;IND;SG;1;PRS;FIN;ACT
tentando	püüan	tentar	püüdma	V;V.MSDR	V;IND;SG;1;PRS;FIN;ACT
seguiu	järgnes	seguir	järgnema	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
actual	aktiivne	actual	aktiivne	ADJ;MASC;SG	ADJ;NOM;SG
actual	praeguse	actual	praegune	ADJ;MASC;SG	ADJ;GEN;SG
actual	praegune	actual	praegune	ADJ;MASC;SG	ADJ;NOM;SG
ciclista	jalgrattur	ciclista	jalg_rattur	N;MASC;SG	N;NOM;SG
garcia	garcia	garcia	garcia	N;MASC;SG	N;NOM;SG
garcia	garcía	garcia	garcía	N;MASC;SG	N;NOM;SG
canadense	kanada	canadense	kanama	N;MASC;SG	N;NOM;SG
pediu	küsis	pedir	küsima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
pediu	palus	pedir	paluma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
pediu	küsitud	pedir	küsima	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
terreno	maastik	terreno	maastik	N;MASC;SG	N;NOM;SG
terreno	maapind	terreno	maa_pind	N;MASC;SG	N;NOM;SG
animação	animatsiooni	animação	animatsioon	N;FEM;SG	N;PRT;SG
guia	juhend	guia	juhend	N;FEM;SG	N;NOM;SG
guia	giid	guia	giid	N;FEM;SG	N;NOM;SG
caça	hunt	caça	hunt	N;FEM;SG	N;NOM;SG
caça	jaht	caça	jaht	N;FEM;SG	N;NOM;SG
caça	jahile	caça	jaht	N;FEM;SG	N;AT+ALL;SG
caça	jahi	caça	jaht	N;FEM;SG	N;NOM;SG
caça	jaht	caça	jaht	N;FEM;SG	N;NOM;SG
prédio	hoone	prédio	hoone	N;MASC;SG	N;NOM;SG
prédio	ehitamine	prédio	ehitamine	N;MASC;SG	N;NOM;SG
prédio	ehitis	prédio	ehitis	N;MASC;SG	N;NOM;SG
arcebispo	peapiiskop	None	pea_piiskop	N;MASC;SG	N;NOM;SG
violência	vägivald	violência	vägi_vald	N;FEM;SG	N;NOM;SG
violência	vägivalla	violência	vägi_vald	N;FEM;SG	N;PRT;SG
dan	dan	dan	dan	N;MASC;SG	N;NOM;SG
verdadeira	reaalne	verdadeiro	reaalne	ADJ;FEM;SG	ADJ;NOM;SG
verdadeira	ehtne	verdadeiro	ehtne	ADJ;FEM;SG	ADJ;NOM;SG
verdadeira	tõeline	verdadeiro	tõeline	ADJ;FEM;SG	ADJ;NOM;SG
verdadeira	tõene	verdadeiro	tõene	ADJ;FEM;SG	ADJ;NOM;SG
policial	politseinik	policial	politseinik	N;MASC;SG	N;NOM;SG
policial	ohvitser	policial	ohvitser	N;MASC;SG	N;NOM;SG
policial	politseinik	policial	politseinik	N;MASC;SG	N;NOM;SG
órgãos	organid	órgão	organ	N;MASC;PL	N;NOM;PL
órgãos	elundite	órgão	elund	N;MASC;PL	N;GEN;PL
órgãos	kehad	órgão	keha	N;MASC;PL	N;NOM;PL
órgãos	surnukehad	órgão	surnu_keha	N;MASC;PL	N;NOM;PL
órgãos	laibad	órgão	laip	N;MASC;PL	N;NOM;PL
venezuela	venezuela	venezuela	venezuela	N;FEM;SG	N;NOM;SG
curto	lühike	curto	lühike	ADJ;MASC;SG	ADJ;NOM;SG
moradores	elanikud	morador	elanik	N;MASC;PL	N;NOM;PL
moradores	residendid	morador	resident	N;MASC;PL	N;NOM;PL
loja	shop	loja	shop	N;FEM;SG	N;NOM;SG
loja	pood	loja	pood	N;FEM;SG	N;NOM;SG
loja	kauplus	loja	kauplus	N;FEM;SG	N;NOM;SG
loja	poodi	loja	pood	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
loja	poe	loja	pood	N;FEM;SG	N;PRT;SG
loja	pood	loja	pood	N;FEM;SG	N;NOM;SG
loja	poodi	loja	pood	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
formando	moodustades	formar	moodustama	V;V.MSDR	V;V.CVB
resolução	resolutsioon	resolução	resolutsioon	N;FEM;SG	N;NOM;SG
resolução	eraldusvõime	resolução	eraldus_võime	N;FEM;SG	N;NOM;SG
resolução	resolutsiooni	resolução	resolutsioon	N;FEM;SG	N;PRT;SG
resolução	lahendamine	resolução	lahendamine	N;FEM;SG	N;NOM;SG
resolução	lahutus	resolução	lahutus	N;FEM;SG	N;NOM;SG
diferenças	erinevused	diferença	erinevus	N;FEM;PL	N;NOM;PL
eurovisão	eurovisiooni	eurovisão	euro_visioon	N;FEM;SG	N;PRT;SG
apelido	hüüdnimi	apelido	hüüd_nimi	N;MASC;SG	N;NOM;SG
apelido	hüüdnime	apelido	hüüdma	N;MASC;SG	N;GEN;SG
apelido	perekonnanimi	apelido	perekonna_nimi	N;MASC;SG	N;NOM;SG
ave	ave	ave	ave	N;FEM;SG	N;NOM;SG
ave	lind	ave	lind	N;FEM;SG	N;NOM;SG
ave	linnuke	ave	linnuke	N;FEM;SG	N;NOM;SG
ave	bird	ave	bird	N;FEM;SG	N;NOM;SG
responsabilidade	vastutus	responsabilidade	vastutus	N;FEM;SG	N;NOM;SG
