물류	accomplissement	물류	accomplissement	N	N;MASC;SG
댓글	remarques	댓글	remarque	N	N;FEM;PL
댓글	observations	댓글	observation	N	N;FEM;PL
아래쪽	dessous	아래+쪽	dessous	N	N;MASC;SG
아래쪽	fond	아래+쪽	fond	N	N;MASC;SG
플로피	disquette	플로피	disquette	N	N;FEM;SG
플로피	disquettes	플로피	disquette	N	N;FEM;PL
검출	détection	검출	détection	N	N;FEM;SG
손상된	endommagé	손상+되+ㄴ	endommager	V	V;MASC;SG;PST;V.PTCP
손상된	endommagées	손상+되+ㄴ	endommager	V	V;FEM;PL;PST;V.PTCP
손상된	endommagés	손상+되+ㄴ	endommager	V	V;MASC;PL;PST;V.PTCP
손상된	abîmés	손상+되+ㄴ	abîmer	V	V;MASC;PL;PST;V.PTCP
손상된	abîmé	손상+되+ㄴ	abîmer	V	V;MASC;SG;PST;V.PTCP
손상된	endommagée	손상+되+ㄴ	endommager	V	V;FEM;SG;PST;V.PTCP
걷고	marcher	걷+고	marcher	V	V;NFIN
범죄자	criminel	범죄자	criminel	N	N;MASC;SG
범죄자	délinquant	범죄자	délinquant	N	N;MASC;SG
범죄자	agresseur	범죄자	agresseur	N	N;MASC;SG
입술	bouche	입술	bouche	N	N;FEM;SG
입술	lèvres	입술	lèvre	N	N;FEM;PL
입술	lip	입술	lip	N	N;MASC;SG
입술	lèvre	입술	levrer	N	N;FEM;SG
입술	lèvres	입술	lèvre	N	N;FEM;PL
농부	fermiers	농부	fermier	N	N;MASC;PL
농부	agriculteurs	농부	agriculteur	N	N;MASC;PL
농부	agriculteur	농부	agriculteur	N	N;MASC;SG
농부	paysan	농부	paysan	N	N;MASC;SG
농부	fermier	농부	fermier	N	N;MASC;SG
호위	accompagnateur	호위	accompagnateur	N	N;MASC;SG
호위	escorte	호위	escorte	N	N;FEM;SG
호위	escort	호위	escort	N	N;FEM;SG
응급	urgences	응급	urgence	N	N;FEM;PL
응급	urgence	응급	urgence	N	N;FEM;SG
응급	urgences	응급	urgence	N	N;FEM;PL
실린더	cylindre	실린더	cylindre	N	N;MASC;SG
실린더	bouteille	실린더	bouteille	N	N;FEM;SG
실린더	cylindres	실린더	cylindre	N	N;MASC;PL
실린더	vérin	실린더	vérin	N	N;MASC;SG
우분투	ubuntu	우분투	ubuntu	N	N;MASC;SG
브람스	brahms	브람스	brahm	N	N;MASC;PL
혈관	navires	혈관	navire	N	N;MASC;PL
혈관	vaisseaux	혈관	vaisseau	N	N;MASC;PL
노래방	karaoké	노래방	karaoké	N	N;MASC;SG
노래방	karaoke	노래방	karaoke	N	N;MASC;SG
공지	avis	공지	avis	N	N;MASC;SG
공지	annonce	공지	annonce	N	N;FEM;SG
공지	remarque	공지	remarque	N	N;FEM;SG
공지	préavis	공지	préavis	N	N;MASC;SG
공지	avis	공지	avis	N	N;MASC;SG
공지	annonces	공지	annonce	N	N;FEM;PL
잠금	écluse	잠금	écluse	N	N;FEM;SG
잠금	serrure	잠금	serrure	N	N;FEM;SG
잠금	verrou	잠금	verrou	N	N;MASC;SG
잠금	déblocage	잠금	déblocage	N	N;MASC;SG
잠금	verrouillage	잠금	verrouillage	N	N;MASC;SG
잠금	blocage	잠금	blocage	N	N;MASC;SG
온실	serre	온실	serre	N	N;FEM;SG
온실	serres	온실	serre	N	N;FEM;PL
온실	serre	온실	serre	N	N;FEM;SG
온실	serres	온실	serre	N	N;FEM;PL
감지	détection	감+지	détection	N	N;FEM;SG
통역	interprète	통역	interprète	N	N;MASC;SG
연습생	pratiques	연습생	pratique	N	N;FEM;PL
민병대	miliciens	민병대	milicien	N	N;MASC;PL
민병대	milice	민병대	milice	N	N;FEM;SG
민병대	milices	민병대	milice	N	N;FEM;PL
전갈자리	scorpion	전갈자리	scorpion	N	N;MASC;SG
물고기자리	poissons	물고기+자리	poisson	N	N;MASC;PL
물고기자리	poisson	물고기+자리	poisson	N	N;MASC;SG
자격증	accréditation	자격증	accréditation	N	N;FEM;SG
자격증	certification	자격증	certification	N	N;FEM;SG
자격증	qualifications	자격증	qualification	N	N;FEM;PL
가정교사	tuteur	가정교사	tuteur	N	N;MASC;SG
가정교사	précepteur	가정교사	précepteur	N	N;MASC;SG
가정교사	tuteurs	가정교사	tuteur	N	N;MASC;PL
가정교사	tutorat	가정교사	tutorat	N	N;MASC;SG
가정교사	gouvernante	가정교사	gouvernant	N	N;FEM;SG
벤치	bancs	벤치	banc	N	N;MASC;PL
벤치	banquette	벤치	banquette	N	N;FEM;SG
벤치	banc	벤치	banc	N	N;MASC;SG
흔적	sentier	흔적	sentier	N	N;MASC;SG
흔적	piste	흔적	piste	N	N;FEM;SG
흔적	traces	흔적	trace	N	N;FEM;PL
흔적	traces	흔적	trace	N	N;FEM;PL
흔적	trace	흔적	trace	N	N;FEM;SG
흔적	sentiers	흔적	sentier	N	N;MASC;PL
비자	visas	비자	visa	N	N;MASC;PL
비자	visa	비자	visa	N	N;MASC;SG
플루트	flûte	플루트	flûte	N	N;FEM;SG
플루트	flûtes	플루트	flûte	N	N;FEM;PL
오늘도	hui	오늘+도	hui		
부모님	parents	부모님	parent	N	N;MASC;PL
부모님	parents	부모님	parent	N	N;MASC;PL
부모님	parent	부모님	parent	N	N;MASC;SG
수류탄	grenade	수류탄	grenade	N	N;FEM;SG
수류탄	grenades	수류탄	grenade	N	N;FEM;PL
수류탄	grenades	수류탄	grenade	N	N;FEM;PL
단락	paragraphe	단락	paragraphe	N	N;MASC;SG
단락	alinéa	단락	alinéa	N	N;MASC;SG
단락	paragraphes	단락	paragraphe	N	N;MASC;PL
무제한	illimitées	무제+하+ㄴ	illimiter	V	V;FEM;PL;PST;V.PTCP
무제한	illimitée	무제+하+ㄴ	illimiter	V	V;FEM;SG;PST;V.PTCP
무제한	illimité	무제+하+ㄴ	illimité	V	V;MASC;SG;PST;V.PTCP
무제한	illimités	무제+하+ㄴ	illimité	V	V;MASC;PL;PST;V.PTCP
카세트	cassette	카세트	cassette	N	N;FEM;SG
카세트	cassettes	카세트	cassette	N	N;FEM;PL
거품	bulles	거품	bulle	N	N;FEM;PL
거품	bulle	거품	bulle	N	N;FEM;SG
거품	mousses	거품	mousse	N	N;FEM;PL
거품	écume	거품	écumer	N	N;FEM;SG
거품	mousse	거품	mousse	N	N;FEM;SG
거품	bulle	거품	bulle	N	N;FEM;SG
거품	bubble	거품	bubble	N	N;MASC;SG
거품	bulles	거품	bulle	N	N;FEM;PL
랠리	rally	랠리	rally	N	N;MASC;SG
랠리	rallyes	랠리	rallye	N	N;MASC;PL
랠리	rassemblement	랠리	rassemblement	N	N;MASC;SG
랠리	rallye	랠리	rallye	N	N;MASC;SG
랠리	ralliement	랠리	ralliement	N	N;MASC;SG
색채	coloration	색채	coloration	N	N;FEM;SG
배너	banderoles	배너	banderole	N	N;FEM;PL
배너	bandeaux	배너	bandeau	N	N;MASC;PL
배너	bannière	배너	bannière	N	N;FEM;SG
배너	bannières	배너	bannière	N	N;FEM;PL
배너	bannières	배너	bannière	N	N;FEM;PL
배너	banderole	배너	banderole	N	N;FEM;SG
배너	banner	배너	banner	N	N;MASC;SG
배너	bannière	배너	bannière	N	N;FEM;SG
의사당	capitole	의사당	capitole	N	N;MASC;SG
억제	inhibition	억제	inhibition	N	N;FEM;SG
억제	suppression	억제	suppression	N	N;FEM;SG
억제	inhibiteur	억제	inhibiteur	N	N;MASC;SG
억제	inhibiteurs	억제	inhibiteur	N	N;MASC;PL
가정부	servante	가정부	servante	N	N;FEM;SG
가정부	gouvernante	가정부	gouvernant	N	N;FEM;SG
멤버들	membres	멤버+들	membre	N	N;MASC;PL
멤버들	adhérents	멤버+들	adhérent	N	N;MASC;PL
애정	affection	애정	affection	N	N;FEM;SG
볼륨	volume	볼륨	volume	N	N;MASC;SG
볼륨	volumes	볼륨	volume	N	N;MASC;PL
엘프	elf	엘프	el	N	N;MASC;SG
엘프	elfe	엘프	elfe	N	N;MASC;SG
엘프	elfes	엘프	elfe	N	N;MASC;PL
엘프	lutin	엘프	lutin	N	N;MASC;SG
엘프	lutins	엘프	lutin	N	N;MASC;PL
엘프	elfes	엘프	elfe	N	N;MASC;PL
백조	cygnes	백조	cygne	N	N;MASC;PL
백조	cygne	백조	cygne	N	N;MASC;SG
백조	cygnes	백조	cygne	N	N;MASC;PL
출판물	publication	출판물	publication	N	N;FEM;SG
출판물	publications	출판물	publication	N	N;FEM;PL
발목	cheville	발목	cheville	N	N;FEM;SG
발목	chevilles	발목	cheville	N	N;FEM;PL
발목	chevilles	발목	cheville	N	N;FEM;PL
반체제	dissidents	반체제	dissident	N	N;MASC;PL
반체제	dissident	반체제	dissident	N	N;MASC;SG
반체제	dissidence	반체제	dissidence	N	N;FEM;SG
중성미자	neutrino	중성미자	neutrino	N	N;MASC;SG
새우	crevettes	새우	crevette	N	N;FEM;PL
새우	crevettes	새우	crevette	N	N;FEM;PL
새우	crevette	새우	crevette	N	N;FEM;SG
새우	crevettes	새우	crevette	N	N;FEM;PL
혼돈	confusion	혼돈	confusion	N	N;FEM;SG
혼돈	désarroi	혼돈	désarroi	N	N;MASC;SG
혼돈	anarchie	혼돈	anarchie	N	N;FEM;SG
혼돈	chaos	혼돈	chaos	N	N;MASC;SG
일관성	cohérence	일관성	cohérence	N	N;FEM;SG
일관성	consistance	일관성	consistance	N	N;FEM;SG
일관성	homogénéité	일관성	homogénéité	N	N;FEM;SG
일관성	uniformité	일관성	uniformité	N	N;FEM;SG
일관성	cohérence	일관성	cohérence	N	N;FEM;SG
망치	marteaux	망치	marteau	N	N;MASC;PL
망치	marteau	망치	marteau	N	N;MASC;SG
망치	maillet	망치	maillet	N	N;MASC;SG
지리학	géographie	지리학	géographie	N	N;FEM;SG
재산권	biens	재산권	bien	N	N;MASC;PL
재산권	propriété	재산권	propriété	N	N;FEM;SG
장애물	obstruction	장애물	obstruction	N	N;FEM;SG
장애물	occlusion	장애물	occlusion	N	N;FEM;SG
장애물	entrave	장애물	entrave	N	N;FEM;SG
장애물	sauts	장애물	saut	N	N;MASC;PL
장애물	saut	장애물	saut	N	N;MASC;SG
장애물	obstacle	장애물	obstacle	N	N;MASC;SG
장애물	entraves	장애물	entrave	N	N;FEM;PL
장애물	obstacles	장애물	obstacle	N	N;MASC;PL
사용법	utilisation	사용법	utilisation	N	N;FEM;SG
사용법	usage	사용법	usage	N	N;MASC;SG
분사	injections	분사	injection	N	N;FEM;PL
분사	injection	분사	injection	N	N;FEM;SG
분사	piqûre	분사	piqûre	N	N;FEM;SG
절단	amputation	절단	amputation	N	N;FEM;SG
지뢰	mines	지뢰	mine	N	N;FEM;PL
항생제	antibiotiques	항생제	antibiotique	N	N;MASC;PL
항생제	antibiotiques	항생제	antibiotique	N	N;MASC;PL
정서	émotions	정서	émotion	N	N;FEM;PL
정서	émotion	정서	émotion	N	N;FEM;SG
현미경	microscope	현미경	microscope	N	N;MASC;SG
현미경	microscopie	현미경	microscopie	N	N;FEM;SG
현미경	microscopie	현미경	microscopie	N	N;FEM;SG
육체	chair	육체	chair	N	N;FEM;SG
칩셋	chipset	칩셋	chipset	N	N;MASC;SG
아이튠즈	itunes	아이튠즈	itune	N	N;FEM;SG
트레이딩	négoce	트레이딩	négoce	N	N;MASC;SG
트레이딩	trading	트레이딩	trading	N	N;MASC;SG
트레이딩	négociation	트레이딩	négociation	N	N;FEM;SG
중요성	importance	중요성	importance	N	N;FEM;SG
전화번호	téléphone	전화번호	téléphone	N	N;MASC;SG
긴장	nervosité	긴장	nervosité	N	N;FEM;SG
긴장	tension	긴장	tension	N	N;FEM;SG
긴장	tensions	긴장	tension	N	N;FEM;PL
질투	jalousie	질투	jalousie	N	N;FEM;SG
질투	jalousie	질투	jalousie	N	N;FEM;SG
개선하기	améliorer	개선+하+기	améliorer	V	V;NFIN
개선하기	améliorez	개선+하+기	améliorer	V	V;IMP;PL;2;PRS;FIN
개선하기	améliore	개선+하+기	améliorer	V	V;IND;SG;3;PRS;FIN
개선하기	améliorer	개선+하+기	améliorer	V	V;NFIN
플라스마	plasma	플라스마	plasma	N	N;MASC;SG
수평으로	horizontalement	수평+으로	horizontalement	ADV	ADV
사자자리	léon	사자자리	léon	N	N;MASC;SG
타당성	faisabilité	타당성	faisabilité	N	N;FEM;SG
타당성	validité	타당성	validité	N	N;FEM;SG
랜드마크	repère	랜드마크	repère	N	N;MASC;SG
탈레반	talibans	탈레반	taliban	N	N;MASC;PL
탈레반	taliban	탈레반	taliban	N	N;MASC;SG
용접	soudeur	용접	soudeur	N	N;MASC;SG
용접	soudure	용접	soudure	N	N;FEM;SG
용접	soudage	용접	soudage	N	N;MASC;SG
용접	soudure	용접	soudure	N	N;FEM;SG
악용	abus	악용	abus	N	N;MASC;SG
악용	sévices	악용	sévice	N	N;MASC;PL
악용	abus	악용	abus	N	N;MASC;SG
악용	maltraitance	악용	maltraitance	N	N;FEM;SG
마크업	balisage	마크업	balisage	N	N;MASC;SG
대리인	tuteurs	대리+이+ㄴ	tuteur	N	N;MASC;PL
대리인	gardiens	대리+이+ㄴ	gardien	N	N;MASC;PL
대리인	mandataire	대리+이+ㄴ	mandataire	N	N;MASC;SG
대리인	agent	대리+이+ㄴ	agent	N	N;MASC;SG
성기	penis	성기	penir	N	N;MASC;SG
성기	pénis	성기	pénis	N	N;MASC;SG
복수형	pluriel	복수형	pluriel	N	N;MASC;SG
콤보	combos	콤보	combo	N	N;MASC;PL
콤보	combinaison	콤보	combinaison	N	N;FEM;SG
콤보	combo	콤보	combo	N	N;MASC;SG
위생	hygiène	위생	hygiène	N	N;FEM;SG
위생	hygiène	위생	hygiène	N	N;FEM;SG
위생	salubrité	위생	salubrité	N	N;FEM;SG
위생	assainissement	위생	assainissement	N	N;MASC;SG
사구	dunes	사구	dun	N	N;FEM;PL
멸치	anchois	멸치	anchois	N	N;MASC;PL
멸치	anchois	멸치	anchois	N	N;MASC;PL
노예제	esclave	노예제	esclave	N	N;MASC;SG
노예제	esclaves	노예제	esclave	N	N;MASC;PL
노예제	esclavage	노예제	esclavage	N	N;MASC;SG
아쉬운	facile	아쉽+ㄴ	facile	ADJ	ADJ;MASC;SG
아쉬운	faciles	아쉽+ㄴ	facile	ADJ	ADJ;MASC;PL
인류학	anthropologie	인류학	anthropologie	N	N;FEM;SG
인류학	anthropologie	인류학	anthropologie	N	N;FEM;SG
집착	obsession	집착	obsession	N	N;FEM;SG
가입자	souscripteurs	가입자	souscripteur	N	N;MASC;PL
불만	plainte	불만	plainte	N	N;FEM;SG
불만	plaintes	불만	plainte	N	N;FEM;PL
불만	réclamations	불만	réclamation	N	N;FEM;PL
불만	mécontentement	불만	mécontentement	N	N;MASC;SG
불만	réclamation	불만	réclamation	N	N;FEM;SG
불만	plainte	불만	plainte	N	N;FEM;SG
불만	plaintes	불만	plainte	N	N;FEM;PL
불만	mécontentement	불만	mécontentement	N	N;MASC;SG
불만	insatisfaction	불만	insatisfaction	N	N;FEM;SG
구출	secours	구출	secours	N	N;MASC;SG
구출	sauvetage	구출	sauvetage	N	N;MASC;SG
구출	sauveteurs	구출	sauveteur	N	N;MASC;PL
명소	attraits	명소	attrait	N	N;MASC;PL
명소	attractions	명소	attraction	N	N;FEM;PL
명소	repères	명소	repère	N	N;MASC;PL
세슘	césium	세슘	césium	N	N;MASC;SG
숭배	secte	숭배	secte	N	N;FEM;SG
숭배	culte	숭배	culte	N	N;MASC;SG
숭배	cultes	숭배	culte	N	N;MASC;PL
숭배	adoration	숭배	adoration	N	N;FEM;SG
숭배	culte	숭배	culte	N	N;MASC;SG
독성	toxicité	독성	toxicité	N	N;FEM;SG
영사	consul	영사	consul	N	N;MASC;SG
