din	od	din	od	ADP;ACC	ADP
deal	wzgórze	deal	wzgórze	N;INDF;MASC;SG	N;NOM;NEUT;SG
set	zestaw	set	zestawić	N;INDF;MASC;SG	N;NOM;MASC;SG
set	komplet	set	komplet	N;INDF;MASC;SG	N;NOM;MASC;SG
muzeu	muzeum	muzeu	muzeum	N;INDF;MASC;SG	N;ACC;NEUT;SG
bob	bob	bob	bob		
bob	boba	bob	boba		
extins	rozszerzone	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
extins	rozszerzona	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
extins	rozszerzony	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
extins	przedłużony	extins	przedłużyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
extins	rozszerzone	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
extins	rozszerzony	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
extins	rozszerzona	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
locotenent	porucznik	locotenent	porucznik	N;INDF;MASC;SG	N;NOM;MASC;SG
straini	obcych	strain	obcy		
straini	obcych	strain	obcy		
flori	kwiaty	floare	kwiat	N;INDF;FEM;PL	N;NOM;MASC;PL
flori	kwiatki	floare	kwiatek	N;INDF;FEM;PL	N;NOM;MASC;PL
picioare	nogi	picior	noga	N;INDF;FEM;PL	N;NOM;FEM;PL
concerte	koncerty	concert	koncert	N;INDF;FEM;PL	N;NOM;MASC;PL
zid	ściana	zid	ściana	N;INDF;MASC;SG	N;NOM;FEM;SG
zid	mur	zid	mur	N;INDF;MASC;SG	N;NOM;MASC;SG
zid	ścianie	zid	ściana	N;INDF;MASC;SG	N;DAT;FEM;SG
zid	tablica	zid	tablica	N;INDF;MASC;SG	N;NOM;FEM;SG
critice	krytycznych	critic	krytyczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
executat	zrealizowane	executa	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	wykonany	executa	wykonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
executat	wykonane	executa	wykonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	wykonywane	executa	wykonywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	stracony	executa	stracić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
festival	festiwalu	festival	festiwal	N;INDF;MASC;SG	N;GEN;MASC;SG
festival	festiwal	festival	festiwal	N;INDF;MASC;SG	N;NOM;MASC;SG
festival	święto	festival	święto	N;INDF;MASC;SG	N;NOM;NEUT;SG
impact	wpływ	impact	wpływ	N;INDF;MASC;SG	N;NOM;MASC;SG
impact	zderzenie	impact	zderzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
impact	uderzenie	impact	uderzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
impact	oddziaływanie	impact	oddziaływać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
impact	zasięg	impact	zasięg	N;INDF;MASC;SG	N;NOM;MASC;SG
jurnalist	dziennikarstwo	jurnalist	dziennikarstwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
jurnalist	dziennikarz	jurnalist	dziennikarz	N;INDF;MASC;SG	N;NOM;MASC;SG
jurnalist	dziennikarka	jurnalist	dziennikarka	N;INDF;MASC;SG	N;NOM;FEM;SG
perfect	idealnie	perfect	idealnie	ADV	ADV
adauga	dodać	adauga	dodać	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
adauga	dodawać	adauga	dodawać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
adauga	dodać	adauga	dodać	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
adauga	dodawać	adauga	dodawać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
roluri	ról	rol	ról	N;INDF;FEM;PL	N;GEN;FEM;PL
roluri	rolach	rol	ról	N;INDF;FEM;PL	N;DAT;FEM;PL
obiectiv	cel	obiectiv	cel	N;INDF;MASC;SG	N;NOM;MASC;SG
obiectiv	bramka	obiectiv	bramka	N;INDF;MASC;SG	N;NOM;FEM;SG
obiectiv	gol	obiectiv	gol	N;INDF;MASC;SG	N;NOM;MASC;SG
obiectiv	cel	obiectiv	cel	N;INDF;MASC;SG	N;NOM;MASC;SG
hotel	hotel	hotel	hotel	N;INDF;MASC;SG	N;NOM;MASC;SG
izvor	wiosny	izvor	wiosna	N;INDF;MASC;SG	N;ACC;FEM;SG
polonezi	polacy	polonez	polak	N;INDF;MASC;PL	N;NOM;MASC;PL
polonezi	polaków	polonez	polak	N;INDF;MASC;PL	N;GEN;MASC;PL
trimite	wysłać	trimite	wysłać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
univers	wszechświat	univers	wszechświat	N;INDF;MASC;SG	N;NOM;MASC;SG
univers	wszechświata	univers	wszechświatać	N;INDF;MASC;SG	N;GEN;MASC;SG
cantat	sang	canta	sang		
critici	krytycy	critică	krytyk	N;INDF;MASC;PL	N;NOM;MASC;PL
critici	krytyków	critică	krytyk	N;INDF;MASC;PL	N;ACC;MASC;PL
religios	religijny	religios	religijny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
religios	religijna	religios	religijny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
religios	religijne	religios	religijny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ucraineni	ukraińców	ucrainean	ukrainiec	N;INDF;MASC;PL	N;ACC;MASC;PL
parc	park	parc	park	N;INDF;MASC;SG	N;NOM;MASC;SG
context	kontekst	context	kontekst	N;INDF;MASC;SG	N;NOM;MASC;SG
context	kontekście	context	kontekst	N;INDF;MASC;SG	N;GEN;MASC;SG
context	kontekstu	context	kontekst	N;INDF;MASC;SG	N;GEN;MASC;SG
resurse	zasoby	resursă	zasóba	N;INDF;FEM;PL	N;NOM;MASC;PL
resurse	zasobów	resursă	zasób	N;INDF;FEM;PL	N;GEN;MASC;PL
resurse	zasoby	resursă	zasóba	N;INDF;FEM;PL	N;NOM;MASC;PL
resurse	zasobów	resursă	zasób	N;INDF;FEM;PL	N;GEN;MASC;PL
resurse	środki	resursă	środek	N;INDF;FEM;PL	N;NOM;MASC;PL
gaz	gaz	gaz	gaz	N;INDF;MASC;SG	N;NOM;MASC;SG
gaz	gaz	gaz	gaz	N;INDF;MASC;SG	N;NOM;MASC;SG
regionale	regionalnych	regional	regionalny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
vorbe	słowa	vorbă	słowo	N;INDF;FEM;PL	N;NOM;NEUT;PL
vorbe	słów	vorbă	słowo	N;INDF;FEM;PL	N;GEN;NEUT;PL
canal	kanał	canal	kanał	N;INDF;MASC;SG	N;ACC;MASC;SG
canal	kanału	canal	kanał	N;INDF;MASC;SG	N;GEN;MASC;SG
canal	kanał	canal	kanał	N;INDF;MASC;SG	N;ACC;MASC;SG
convins	przekonany	convinge	przekonany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
greci	grecy	grec	greca	N;INDF;MASC;PL	N;NOM;MASC;PL
greci	greków	grec	grek	N;INDF;MASC;PL	N;GEN;MASC;PL
calif	kalif	calif	kalif	N;INDF;MASC;SG	N;NOM;MASC;SG
dance	dance	dance	danka		
petersburg	petersburgu	petersburge	petersburg	N;INDF;MASC;SG	N;ACC;MASC;SG
instrumente	instrumenty	instrument	instrument	N;INDF;FEM;PL	N;NOM;MASC;PL
instrumente	przyrządy	instrument	przyrząd	N;INDF;FEM;PL	N;NOM;MASC;PL
instrumente	narzędzia	instrument	narzędzie	N;INDF;FEM;PL	N;NOM;NEUT;PL
variante	warianty	variantă	wariant	N;INDF;FEM;PL	N;NOM;MASC;PL
variante	odmiany	variantă	odmiana	N;INDF;FEM;PL	N;ACC;FEM;PL
conducatori	linijki	conducator	linijka	N;INDF;MASC;PL	N;ACC;FEM;PL
conducatori	przywódców	conducator	przywódca	N;INDF;MASC;PL	N;ACC;MASC;PL
conducatori	liderów	conducator	lider	N;INDF;MASC;PL	N;GEN;MASC;PL
conducatori	liderzy	conducator	lider	N;INDF;MASC;PL	N;NOM;MASC;PL
turism	turystyka	turism	turystyka	N;INDF;MASC;SG	N;NOM;FEM;SG
turism	turystyki	turism	turystyka	N;INDF;MASC;SG	N;GEN;FEM;SG
traduceri	tłumaczeń	traducere	tłumaczenie	N;INDF;FEM;PL	N;GEN;NEUT;PL
traduceri	tłumaczenia	traducere	tłumaczyć	N;INDF;FEM;PL	N;NOM;NEUT;PL
loir	loir	loir	loir		
modele	wzory	model	wzór	N;INDF;FEM;PL	N;NOM;MASC;PL
modele	modeli	model	model	N;INDF;FEM;PL	N;GEN;MASC;PL
modele	modele	model	model	N;INDF;FEM;PL	N;NOM;MASC;PL
modele	szablony	model	szablony	N;INDF;FEM;PL	N;NOM;MASC;PL
decide	decyduje	decide	decydować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
decide	postanawia	decide	postanawiać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
decide	zdecydować	decide	zdecydować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
ofiteri	funkcjonariusze	ofiteri	funkcjonariusz	N;INDF;MASC;PL	N;NOM;MASC;PL
ofiteri	oficerowie	ofiteri	oficer	N;INDF;MASC;PL	N;NOM;MASC;PL
ofiteri	oficerów	ofiteri	oficer	N;INDF;MASC;PL	N;ACC;MASC;PL
ofiteri	funkcjonariusze	ofiteri	funkcjonariusz	N;INDF;MASC;PL	N;NOM;MASC;PL
ofiteri	oficerowie	ofiteri	oficer	N;INDF;MASC;PL	N;NOM;MASC;PL
ofiteri	oficerów	ofiteri	oficer	N;INDF;MASC;PL	N;ACC;MASC;PL
candidat	kandydata	candidat	kandydat	N;INDF;MASC;SG	N;ACC;MASC;SG
candidat	kandydat	candidat	kandydat	N;INDF;MASC;SG	N;NOM;MASC;SG
insecte	owadów	insect	owad	N;INDF;FEM;PL	N;GEN;MASC;PL
insecte	owady	insect	owad	N;INDF;FEM;PL	N;NOM;MASC;PL
insecte	robaki	insect	robak	N;INDF;FEM;PL	N;NOM;MASC;PL
insecte	błędy	insect	błąd	N;INDF;FEM;PL	N;NOM;MASC;PL
insecte	owady	insect	owad	N;INDF;FEM;PL	N;NOM;MASC;PL
federal	federalny	federal	federalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
federal	federalnej	federal	federalny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
federal	federalne	federal	federalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
federal	federalna	federal	federalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
remix	remix	remix	remin		
elevi	uczniowie	elev	uczeń	N;INDF;MASC;PL	N;NOM;MASC;PL
elevi	studenci	elev	student	N;INDF;MASC;PL	N;NOM;MASC;PL
elevi	studentów	elev	student	N;INDF;MASC;PL	N;ACC;MASC;PL
elevi	uczniowie	elev	uczeń	N;INDF;MASC;PL	N;NOM;MASC;PL
elevi	źrenice	elev	źrenica	N;INDF;MASC;PL	N;NOM;FEM;PL
elevi	uczniów	elev	uczeń	N;INDF;MASC;PL	N;ACC;MASC;PL
pozitii	stanowiska	pozită	stanowisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
pozitii	pozycje	pozită	pozycja	N;INDF;FEM;PL	N;NOM;FEM;PL
pozitii	stanowiska	pozită	stanowisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
pozitii	pozycje	pozită	pozycja	N;INDF;FEM;PL	N;NOM;FEM;PL
trasee	trasy	traseu	trasa	N;INDF;FEM;PL	N;ACC;FEM;PL
trasee	szlaki	traseu	szlak	N;INDF;FEM;PL	N;NOM;MASC;PL
trasee	tras	traseu	tras	N;INDF;FEM;PL	N;GEN;FEM;PL
trasee	ścieżki	traseu	ścieżka	N;INDF;FEM;PL	N;ACC;FEM;PL
trasee	szlaki	traseu	szlak	N;INDF;FEM;PL	N;NOM;MASC;PL
muzician	muzyk	muzician	muzyk	N;INDF;MASC;SG	N;NOM;MASC;SG
traditional	tradycyjne	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
traditional	tradycyjna	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
traditional	tradycyjny	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
traditional	tradycyjne	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
traditional	tradycyjna	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
traditional	tradycyjny	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
traditional	tradycyjne	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
traditional	tradycyjna	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
traditional	tradycyjny	traditional	tradycyjny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
like	like	like	lik		
situatii	sytuacje	situat	sytuacja	N;INDF;FEM;PL	N;NOM;FEM;PL
situatii	sytuacje	situat	sytuacja	N;INDF;FEM;PL	N;NOM;FEM;PL
tancuri	zbiorniki	tanc	zbiornik	N;INDF;FEM;PL	N;NOM;MASC;PL
tancuri	czołgi	tanc	czołg	N;INDF;FEM;PL	N;NOM;MASC;PL
acte	aktów	act	aktów	N;INDF;FEM;PL	N;GEN;MASC;PL
acte	akty	act	akt	N;INDF;FEM;PL	N;NOM;MASC;PL
acte	papiery	act	papier	N;INDF;FEM;PL	N;NOM;MASC;PL
acte	gazety	act	gazeta	N;INDF;FEM;PL	N;ACC;FEM;PL
acid	kwas	acid	kwas	N;INDF;MASC;SG	N;NOM;MASC;SG
colonel	pułkowniku	colonel	pułkownik	N;INDF;MASC;SG	N;VOC;MASC;SG
colonel	pułkownik	colonel	pułkownik	N;INDF;MASC;SG	N;NOM;MASC;SG
automat	automatycznie	automat	automatycznie	ADV	ADV
automat	automatycznie	automat	automatycznie	ADV	ADV
bogat	bogata	bogat	bogat	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
bogat	bogate	bogat	bogaty	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bogat	bogaty	bogat	bogat	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
doreste	życzy	dorest	życzyć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
cetate	twierdza	cetate	twierdzać		
cetate	cytadela	cetate	cytadel		
capitan	kapitan	capitan	kapitan	N;INDF;MASC;SG	N;NOM;MASC;SG
scene	sceny	scenă	scena	N;INDF;FEM;PL	N;ACC;FEM;PL
scene	scen	scenă	scena	N;INDF;FEM;PL	N;GEN;FEM;PL
intelege	zrozumieć	intelege	zrozumieć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
intelege	zrozumieć	intelege	zrozumieć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
asociat	powiązany	asociat	powiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
asociat	związany	asociat	związać	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
asociat	powiązane	asociat	powiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
asociat	związane	asociat	związany	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
parlament	parlament	parlament	parlament	N;INDF;MASC;SG	N;NOM;MASC;SG
parlament	parlamentowi	parlament	parlament	N;INDF;MASC;SG	N;DAT;MASC;SG
parlament	parlamentu	parlament	parlament	N;INDF;MASC;SG	N;GEN;MASC;SG
varf	szczyt	varf	szczyt	N;INDF;MASC;SG	N;NOM;MASC;SG
pacific	pacyfiku	pacific	pacyfik	N;INDF;MASC;SG	N;GEN;MASC;SG
pacific	pacific	pacific	pacifica	N;INDF;MASC;SG	N;NOM;MASC;SG
pacific	pacyfik	pacific	pacyfik	N;INDF;MASC;SG	N;NOM;MASC;SG
street	ulica	street	ulica	N;INDF;MASC;SG	N;NOM;FEM;SG
street	ulicy	street	ulica	N;INDF;MASC;SG	N;DAT;FEM;SG
design	projekt	design	projekt	N;INDF;MASC;SG	N;NOM;MASC;SG
design	konstrukcja	design	konstrukcja	N;INDF;MASC;SG	N;NOM;FEM;SG
design	projektowanie	design	projektować	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
mers	chód	mers	chód	N;INDF;MASC;SG	N;NOM;MASC;SG
frati	braci	frate	brat		
land	kraina	land	kraina	N;INDF;MASC;SG	N;NOM;FEM;SG
land	ląd	land	ląd	N;INDF;MASC;SG	N;NOM;MASC;SG
land	ziemia	land	ziemia	N;INDF;MASC;SG	N;NOM;FEM;SG
planuri	plany	plan	plan	N;INDF;FEM;PL	N;NOM;MASC;PL
planuri	planów	plan	plan	N;INDF;FEM;PL	N;GEN;MASC;PL
planuri	plany	plan	plan	N;INDF;FEM;PL	N;NOM;MASC;PL
den	den	den	den		
servit	serwowane	servi	serwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
front	front	front	front	N;INDF;MASC;SG	N;NOM;MASC;SG
front	przodu	front	przód	N;INDF;MASC;SG	N;GEN;MASC;SG
ochi	oczy	ochi	oko	N;INDF;MASC	N;NOM;NEUT;PL
ochi	oczka	ochi	oczko	N;INDF;MASC	N;NOM;NEUT;SG
ochi	oko	ochi	oko	N;INDF;MASC	N;NOM;NEUT;SG
senator	senator	senator	senator	N;INDF;MASC;SG	N;NOM;MASC;SG
sebastian	sebastian	sebastian	sebastianin	N;INDF;MASC;SG	N;NOM;MASC;SG
determina	określić	determina	określić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
determina	określić	determina	określić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
inmormantat	zakopane	inmormanta	zakopać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inmormantat	pogrzebany	inmormanta	pogrzebać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inmormantat	pochowany	inmormanta	pochować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inmormantat	zakopany	inmormanta	zakopać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
fond	fundusz	fond	fundusz	N;INDF;MASC;SG	N;NOM;MASC;SG
fond	funduszu	fond	fundusz	N;INDF;MASC;SG	N;GEN;MASC;SG
absolut	absolutnie	absolut	absolutnie	ADV	ADV
efecte	efekty	efect	efekt	N;INDF;FEM;PL	N;NOM;MASC;PL
efecte	skutki	efect	skutek	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	kolory	culoare	kolor	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	barwniki	culoare	barwnika	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	kolory	culoare	kolor	N;INDF;FEM;PL	N;NOM;MASC;PL
culori	kolorów	culoare	kolor	N;INDF;FEM;PL	N;GEN;MASC;PL
slab	słabo	slab	słabo	ADV	ADV
antice	starożytnych	antic	starożytny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
originar	pochodząca	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
originar	pochodzący	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
originar	pochodzące	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
originar	pochodzącej	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;GEN;FEM;SG;POS;V.PTCP;ACT
renuntat	umorzone	renunta	umorzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
diferit	inna	diferit	inny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
diferit	różne	diferit	różny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diferit	inny	diferit	inny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
avocat	adwokat	avocat	adwokat	N;INDF;MASC;SG	N;NOM;MASC;SG
avocat	prawnik	avocat	prawnik	N;INDF;MASC;SG	N;NOM;MASC;SG
avocat	adwokat	avocat	adwokat	N;INDF;MASC;SG	N;NOM;MASC;SG
avocat	prawnika	avocat	prawnika	N;INDF;MASC;SG	N;ACC;MASC;SG
avocat	prawnik	avocat	prawnik	N;INDF;MASC;SG	N;NOM;MASC;SG
utilizeaza	użyć	utilizează	użyć	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
story	historia	story	historia	N;INDF;MASC;SG	N;NOM;FEM;SG
story	opowieść	story	opowieść	N;INDF;MASC;SG	N;NOM;FEM;SG
story	zdarzenie	story	zdarzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
story	opowiadanie	story	opowiadać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
medici	lekarze	medic	lekarz	N;INDF;MASC;PL	N;NOM;MASC;PL
medici	lekarzy	medic	lekarz	N;INDF;MASC;PL	N;ACC;MASC;PL
medici	lekarze	medic	lekarz	N;INDF;MASC;PL	N;NOM;MASC;PL
medici	doktorzy	medic	doktorzyć	N;INDF;MASC;PL	N;NOM;MASC;PL
medici	lekarzy	medic	lekarz	N;INDF;MASC;PL	N;ACC;MASC;PL
doctorat	doktorat	doctorat	doktorat	N;INDF;MASC;SG	N;ACC;MASC;SG
doctorat	doktorat	doctorat	doktorat	N;INDF;MASC;SG	N;ACC;MASC;SG
calcul	obliczanie	calcul	obliczać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
calcul	wyliczenie	calcul	wyliczyć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
calcul	obliczenie	calcul	obliczyć	N;INDF;MASC;SG	N;NOM;NEUT;SG
calcul	wyliczenia	calcul	wyliczyć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;V.MSDR
acoperit	pokryta	acoperi	pokryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
acoperit	pokryte	acoperi	pokryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
billboard	billboard	billboard	billboard	N;INDF;MASC;SG	N;NOM;MASC;SG
publicatii	publikacje	publicat	publikacja	N;INDF;FEM;PL	N;NOM;FEM;PL
vrut	chciał	vrea	chcieć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
japoneze	japończycy	japona	japończyk	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
secol	wieku	secol	wiek	N;INDF;MASC;SG	N;GEN;MASC;SG
secol	wiek	secol	wiek	N;INDF;MASC;SG	N;NOM;MASC;SG
accident	wypadek	accident	wypadek	N;INDF;MASC;SG	N;NOM;MASC;SG
accident	awaria	accident	awariać	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	katastrofa	accident	katastrofa	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	zderzak	accident	zderzak	N;INDF;MASC;SG	N;NOM;MASC;SG
invitat	zaproszone	invita	zaprosić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
invitat	zaproszony	invita	zaprosić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eurovision	eurowizji	eurovision	eurowizja	N;INDF;MASC;SG	N;GEN;FEM;SG
eurovision	konkurs	eurovision	konkurs	N;INDF;MASC;SG	N;NOM;MASC;SG
atentie	uwaga	atentie	uwaga		
atentie	uwaga	atentie	uwaga		
exil	wygnanie	exil	wygnanie	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
melodii	melodie	melodie	melodia	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	melodie	melodie	melodia	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	utwory	melodie	utwór	N;INDF;FEM;PL	N;NOM;MASC;PL
melodii	piosenki	melodie	piosenka	N;INDF;FEM;PL	N;ACC;FEM;PL
creeaza	tworzyć	creează	tworzyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
agent	agentka	agent	agentka	N;INDF;MASC;SG	N;NOM;FEM;SG
agent	agencie	agent	agencie	N;INDF;MASC;SG	N;VOC;MASC;SG
agent	agent	agent	agent	N;INDF;MASC;SG	N;NOM;MASC;SG
network	sieć	network	sieć	N;INDF;MASC;SG	N;NOM;FEM;SG
emis	wyemitowane	emite	wyemitować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	wydany	emite	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
emis	wydane	emite	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	wydawane	emite	wydawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	emitowane	emite	emitować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cai	ścieżki	cal	ścieżka	N;INDF;MASC;PL	N;ACC;FEM;PL
cai	ścieżek	cal	ścieżka	N;INDF;MASC;PL	N;GEN;FEM;PL
cai	konie	cal	koń	N;INDF;MASC;PL	N;NOM;MASC;PL
poloneze	polsko	polonez	polski	ADJ;INDF;FEM;PL	ADJ
grec	grecja	grec	grecja	N;INDF;MASC;SG	N;NOM;FEM;SG
castiga	zarabiać	castiga	zarabiać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
castiga	zarobić	castiga	zarobić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
castiga	wygrać	castiga	wygrać	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
castiga	wygrać	castiga	wygrać	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
gaze	gazy	gaz	gaz	N;INDF;FEM;PL	N;NOM;MASC;PL
institute	instytutów	institut	instytut	N;INDF;FEM;PL	N;GEN;MASC;PL
var	var	var	var		
var	wapna	var	wapny		
arabe	arabskich	arab	arabski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spirit	duchu	spirit	duch	N;INDF;MASC;SG	N;ACC;MASC;SG
spirit	duch	spirit	duch	N;INDF;MASC;SG	N;NOM;MASC;SG
min	min	min	mina		
crestini	chrześcijanie	crestin	chrześcijanin	N;INDF;MASC;PL	N;NOM;MASC;PL
