dan	och	dan	och	CONJ	CONJ
kepadatan	täthet	kepadatan	täthet	N;SG	N;NOM;INDF;MASC+FEM;SG
ditentukan	definieras	ditentukan	definiera	V;SG;PASS	V;IND;PRS;FIN;PASS
mitologi	mytologi	mitologi	mytologi	N	N;NOM;INDF;MASC+FEM;SG
protein	protein	protein	protein	N;SG	N;NOM;INDF;NEUT;SG
animasi	animering	animasi	animering	N	N;NOM;INDF;MASC+FEM;SG
animasi	animationer	animasi	animation	N	N;NOM;INDF;MASC+FEM;PL
mengumpulkan	samlar	menkumpulkan	samla	V;SG;ACT	V;IND;PRS;FIN;ACT
mengumpulkan	samlar	menkumpulkan	samla	V;SG;ACT	V;IND;PRS;FIN;ACT
mengumpulkan	samla	menkumpulkan	samla	V;SG;ACT	V;IMP;FIN;ACT
mengumpulkan	samla	menkumpulkan	samla	V;SG;ACT	V;IMP;FIN;ACT
mengumpulkan	samlar	menkumpulkan	samla	V;SG;ACT	V;IND;PRS;FIN;ACT
tur	tour	tur	tour	N	N;NOM;INDF;MASC+FEM;SG
tur	turné	tur	turné	N	N;NOM;INDF;MASC+FEM;SG
tur	rundtur	tur	rundtur	N	N;NOM;INDF;MASC+FEM;SG
tur	turer	tur	tur	N	N;NOM;INDF;MASC+FEM;PL
jantung	hjärtat	jantung	hjärta	N;SG	N;NOM;DEF;NEUT;SG
jantung	hjärtat	jantung	hjärta	N;SG	N;NOM;DEF;NEUT;SG
jantung	heart	jantung	heart	N;SG	N;NOM;INDF;MASC+FEM;SG
jantung	hjärta	jantung	hjärta	N;SG	N;NOM;INDF;NEUT;SG
sinyal	signal	sinyal	signal	N;SG	N;NOM;INDF;MASC+FEM;SG
bangsawan	adelsman	bangsawan	adelsman	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bangsawan	aristokrat	bangsawan	aristokrat	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
citra	avbild	citra	avbild	N;SG	N;NOM;INDF;MASC+FEM;SG
citra	bilden	citra	bild	N;SG	N;NOM;DEF;MASC+FEM;SG
citra	image	citra	image	N;SG	N;NOM;INDF;MASC+FEM;SG
citra	bild	citra	bild	N;SG	N;NOM;INDF;MASC+FEM;SG
layak	värt	layak	värd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
layak	värd	layak	värd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
layak	värdigt	layak	värdig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
layak	värdig	layak	värdig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
merek	varumärket	merek	varumärket	N;SG	N;NOM;DEF;NEUT;SG
merek	brand	merek	brand	N;SG	N;NOM;INDF;MASC+FEM;SG
merek	märke	merek	märke	N;SG	N;NOM;INDF;NEUT;SG
merek	varumärke	merek	varumärke	N;SG	N;NOM;INDF;NEUT;SG
skala	fjäll	skala	fjäll	N;SG	N;NOM;INDF;NEUT;SG
skala	skalan	skala	skala	N;SG	N;NOM;DEF;MASC+FEM;SG
skala	skala	skala	skala	N;SG	N;NOM;INDF;MASC+FEM;SG
nyata	verklig	nyata	verklig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
nyata	äkta	nyata	äkta	ADJ;SG	ADJ;NOM
nyata	verkligt	nyata	verklig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
nyata	riktig	nyata	riktig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
pencarian	sökning	pencarian	sökning	N;SG	N;NOM;INDF;MASC+FEM;SG
pencarian	sökning	pencarian	sökning	N;SG	N;NOM;INDF;MASC+FEM;SG
benua	continental	benua	continental	N;SG	N;NOM;INDF;MASC+FEM;SG
benua	kontinental	benua	kontinental	N;SG	N;NOM;INDF;MASC+FEM;SG
benua	världsdel	benua	världsdel	N;SG	N;NOM;INDF;MASC+FEM;SG
benua	kontinent	benua	kontinent	N;SG	N;NOM;INDF;MASC+FEM;SG
benua	kontinenten	benua	kontinent	N;SG	N;NOM;DEF;MASC+FEM;SG
menjalani	genomgår	menjalani	genomgå	V;SG;ACT	V;IND;PRS;FIN;ACT
menjalani	genomgå	menjalani	genomgå	V;SG;ACT	V;IMP;FIN;ACT
terbaru	senaste	terbaru	sen	ADJ;RL;SG	ADJ;NOM;DEF;RL
terbaru	nyaste	terbaru	ny	ADJ;RL;SG	ADJ;NOM;DEF;RL
terbaru	senaste	terbaru	sen	ADJ;RL;SG	ADJ;NOM;DEF;RL
kering	torrt	kering	torr	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
kering	torr	kering	torr	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
elemen	grundämnen	elemen	grundämn	N;SG	N;NOM;DEF;MASC+FEM;SG
elemen	inslag	elemen	inslag	N;SG	N;NOM;INDF;NEUT;SG
elemen	element	elemen	element	N;SG	N;NOM;INDF;NEUT;SG
elemen	elementet	elemen	elemente	N;SG	N;NOM;DEF;NEUT;SG
elemen	element	elemen	element	N;SG	N;NOM;INDF;NEUT;SG
sepeda	cykel	sepeda	cykel	N;SG	N;NOM;INDF;MASC+FEM;SG
sepeda	cykel	sepeda	cykel	N;SG	N;NOM;INDF;MASC+FEM;SG
menetapkan	tilldela	mentetapkan	tilldela	V;SG;ACT	V;IMP;FIN;ACT
menetapkan	tilldela	mentetapkan	tilldela	V;SG;ACT	V;IMP;FIN;ACT
angkutan	transit	angkutan	transit	N;SG	N;NOM;INDF;NEUT;SG
angkutan	godstrafik	angkutan	godstrafik	N;SG	N;NOM;INDF;MASC+FEM;SG
angkutan	frakt	angkutan	frakt	N;SG	N;NOM;INDF;NEUT;SG
angkutan	gods	angkutan	god	N;SG	N;NOM;INDF;NEUT;SG
kunci	lock	kunci	lock	N;SG	N;NOM;INDF;NEUT;SG
kunci	lås	kunci	lås	N;SG	N;NOM;INDF;NEUT;SG
kunci	tangent	kunci	tangent	N;SG	N;NOM;INDF;MASC+FEM;SG
kunci	nyckel	kunci	nyckel	N;SG	N;NOM;INDF;MASC+FEM;SG
kunci	key	kunci	key	N;SG	N;NOM;INDF;NEUT;SG
kunci	nyckeln	kunci	nyckel	N;SG	N;NOM;DEF;MASC+FEM;SG
pendapatan	inkomst	pendapatan	inkomst	N;SG	N;NOM;INDF;MASC+FEM;SG
pendapatan	intäkt	pendapatan	intäkt	N;SG	N;NOM;INDF;MASC+FEM;SG
pendapatan	inkomst	pendapatan	inkomst	N;SG	N;NOM;INDF;MASC+FEM;SG
beragam	varierar	berragam	variera	V;SG;ACT	V;IND;PRS;FIN;ACT
suami	maken	suami	make	N;SG	N;NOM;DEF;MASC+FEM;SG
suami	gubben	suami	gubb	N;SG	N;NOM;DEF;MASC+FEM;SG
suami	gubbe	suami	gubbe	N;SG	N;NOM;INDF;MASC+FEM;SG
suami	maken	suami	make	N;SG	N;NOM;DEF;MASC+FEM;SG
suami	make	suami	make	N;SG	N;NOM;INDF;MASC+FEM;SG
efektif	effektivt	efektif	effektiv	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
efektif	ändamålsenligt	efektif	ändamålsenlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
efektif	effektiv	efektif	effektiv	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
efektif	effektivt	efektif	effektiv	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
kehormatan	ära	kehormatan	ära	N;SG	N;NOM;INDF;MASC+FEM;SG
kehormatan	heder	kehormatan	heda	N;SG	N;NOM;INDF;MASC+FEM;SG
kehormatan	ära	kehormatan	ära	N;SG	N;NOM;INDF;MASC+FEM;SG
kehormatan	heder	kehormatan	heda	N;SG	N;NOM;INDF;MASC+FEM;SG
mengirimkan	sänder	menkirimkan	sända	V;SG;ACT	V;IND;PRS;FIN;ACT
mengirimkan	skickar	menkirimkan	skicka	V;SG;ACT	V;IND;PRS;FIN;ACT
mengirimkan	skicka	menkirimkan	skicka	V;SG;ACT	V;IMP;FIN;ACT
mengirimkan	publicerar	menkirimkan	publicera	V;SG;ACT	V;IND;PRS;FIN;ACT
mengirimkan	skickar	menkirimkan	skicka	V;SG;ACT	V;IND;PRS;FIN;ACT
mengirimkan	sänder	menkirimkan	sända	V;SG;ACT	V;IND;PRS;FIN;ACT
normal	normal	normal	normal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kejahatan	brott	kejahatan	brott	N;SG	N;NOM;INDF;NEUT;SG
kejahatan	ondskan	kejahatan	ondska	N;SG	N;NOM;DEF;MASC+FEM;SG
kejahatan	ondska	kejahatan	ondsk	N;SG	N;NOM;INDF;MASC+FEM;SG
kejahatan	evil	kejahatan	evil	N;SG	N;NOM;INDF;MASC+FEM;SG
kejahatan	kriminalitet	kejahatan	kriminalitet	N;SG	N;NOM;INDF;MASC+FEM;SG
kejahatan	brottslighet	kejahatan	brottslighet	N;SG	N;NOM;INDF;MASC+FEM;SG
kejahatan	brott	kejahatan	brott	N;SG	N;NOM;INDF;NEUT;SG
kejahatan	crime	kejahatan	crime	N;SG	N;NOM;INDF;MASC+FEM;SG
bertujuan	siktade	bertujuan	sikta	V;SG;ACT	V;IND;PST;FIN;ACT
bertujuan	syftar	bertujuan	syfta	V;SG;ACT	V;IND;PRS;FIN;ACT
strategi	strategin	strategi	strategi	N;SG	N;NOM;DEF;MASC+FEM;SG
strategi	strategi	strategi	strategi	N;SG	N;NOM;INDF;MASC+FEM;SG
siap	beredd	siap	beredd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
siap	klar	siap	klar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
penyerang	angripare	penserang	angripare	N;SG	N;NOM;INDF;MASC+FEM;SG
penyerang	angripare	penserang	angripare	N;SG	N;NOM;INDF;MASC+FEM;SG
penyerang	angripare	penserang	angripare	N;SG	N;NOM;INDF;MASC+FEM;SG
sepenuhnya	fullt	sepenuhnya	full	ADV	ADV
sepenuhnya	helt	sepenuhnya	helt	ADV	ADV
sepenuhnya	fullständigt	sepenuhnya	fullständig	ADV	ADV
dipanggil	åberopas	dipanggil	åberopa	V;SG;PASS	V;NFIN;PASS
dipanggil	kallas	dipanggil	kalla	V;SG;PASS	V;NFIN;PASS
menambah	addera	mentambah	addera	V;SG;ACT	V;IMP;FIN;ACT
pangkalan	base	pangkalan	base	N;SG	N;NOM;INDF;MASC+FEM;SG
pangkalan	bas	pangkalan	ba	N;SG	N;NOM;INDF;MASC+FEM;SG
pangkalan	basen	pangkalan	bas	N;SG	N;NOM;DEF;MASC+FEM;SG
mengundurkan	avgå	menundurkan	avgå	V;SG;ACT	V;IMP;FIN;ACT
blog	blog	blog	blog	N;SG	N;NOM;INDF;MASC+FEM;SG
blog	bloggen	blog	blogg	N;SG	N;NOM;DEF;MASC+FEM;SG
blog	blogg	blog	blogg	N;SG	N;NOM;INDF;MASC+FEM;SG
berpartisipasi	deltar	berpartisipasi	delta	V;SG;ACT	V;IND;PRS;FIN;ACT
berpartisipasi	deltar	berpartisipasi	delta	V;SG;ACT	V;IND;PRS;FIN;ACT
berpartisipasi	deltog	berpartisipasi	delta	V;SG;ACT	V;IND;PST;FIN;ACT
berpartisipasi	deltaga	berpartisipasi	delta	V;SG;ACT	V;IMP;FIN;ACT
berpartisipasi	delta	berpartisipasi	delta	V;SG;ACT	V;IMP;FIN;ACT
aman	säker	aman	säker	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
aman	säkrat	aman	säkra	ADJ;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
aman	säker	aman	säker	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
pilot	piloten	pilot	pilot	N;SG	N;NOM;DEF;MASC+FEM;SG
pilot	pilot	pilot	pilot	N;SG	N;NOM;INDF;MASC+FEM;SG
pengisi	filler	penisi	filla	N;SG	N;NOM;INDF;MASC+FEM;SG
keuskupan	episkopal	keuskupan	episkopal	N;SG	N;NOM;INDF;MASC+FEM;SG
keuskupan	stift	keuskupan	stift	N;SG	N;NOM;INDF;MASC+FEM;SG
ditempatkan	placerats	ditempatkan	placera	V;SG;PASS	V;V.CVB;PASS
ditempatkan	placeras	ditempatkan	placera	V;SG;PASS	V;IND;PRS;FIN;PASS
profesor	professor	profesor	professor	N;SG	N;NOM;INDF;MASC+FEM;SG
profesor	professorn	profesor	professor	N;SG	N;NOM;DEF;MASC+FEM;SG
gangguan	störning	gangguan	störning	N;SG	N;NOM;INDF;MASC+FEM;SG
gangguan	störning	gangguan	störning	N;SG	N;NOM;INDF;MASC+FEM;SG
gangguan	interferens	gangguan	interferens	N;SG	N;NOM;INDF;MASC+FEM;SG
gangguan	inblandning	gangguan	inblandning	N;SG	N;NOM;INDF;MASC+FEM;SG
gangguan	oordning	gangguan	oordning	N;SG	N;NOM;INDF;MASC+FEM;SG
gangguan	störning	gangguan	störning	N;SG	N;NOM;INDF;MASC+FEM;SG
sentai	sentai	sentai	sentai	N	N;NOM;INDF;NEUT;SG
lumpur	gyttja	lumpur	gyttja	N;SG	N;NOM;INDF;MASC+FEM;SG
lumpur	lera	lumpur	lera	N;SG	N;NOM;INDF;MASC+FEM;SG
menyadari	insåg	mensadari	inse	V;SG;ACT	V;IMP;FIN;ACT
menyadari	inser	mensadari	inse	V;SG;ACT	V;IND;PRS;FIN;ACT
warisan	arv	warisan	arv	N;SG	N;NOM;INDF;NEUT;SG
warisan	arv	warisan	arv	N;SG	N;NOM;INDF;NEUT;SG
warisan	kulturarv	warisan	kulturarv	N;SG	N;NOM;INDF;NEUT;SG
warisan	kulturarvet	warisan	kulturarv	N;SG	N;NOM;DEF;NEUT;SG
warisan	arv	warisan	arv	N;SG	N;NOM;INDF;NEUT;SG
dikalahkan	besegrades	dikalahkan	besegra	V;SG;PASS	V;IND;PST;FIN;PASS
puteri	princess	puteri	princess	N	N;NOM;INDF;MASC+FEM;SG
puteri	prinsessan	puteri	prinsessa	N	N;NOM;DEF;MASC+FEM;SG
puteri	prinsessa	puteri	prinsess	N	N;NOM;INDF;MASC+FEM;SG
biji	seed	biji	seed	N;SG	N;NOM;INDF;NEUT;SG
biji	frö	biji	frö	N;SG	N;NOM;INDF;NEUT;SG
biji	utsäde	biji	utsäde	N;SG	N;NOM;INDF;NEUT;SG
biji	frö	biji	frö	N;SG	N;NOM;INDF;NEUT;SG
biji	utsäde	biji	utsäde	N;SG	N;NOM;INDF;NEUT;SG
penghapusan	upptag	penhapusan	upptag	N;SG	N;NOM;INDF;NEUT;SG
penghapusan	borttagning	penhapusan	borttagning	N;SG	N;NOM;INDF;MASC+FEM;SG
penghapusan	borttagning	penhapusan	borttagning	N;SG	N;NOM;INDF;MASC+FEM;SG
penghapusan	radering	penhapusan	radering	N;SG	N;NOM;INDF;MASC+FEM;SG
penghapusan	strykning	penhapusan	strykning	N;SG	N;NOM;INDF;MASC+FEM;SG
diharapkan	förväntas	diharapkan	förvänta	V;SG;PASS	V;IND;PRS;FIN;PASS
diharapkan	väntas	diharapkan	vänta	V;SG;PASS	V;IND;PRS;FIN;PASS
sungguh	verkligen	sungguh	verkligen	ADV	ADV
menghabiskan	spenderar	menhabiskan	spendera	V;SG;ACT	V;IND;PRS;FIN;ACT
menghabiskan	tillbringar	menhabiskan	tillbring	V;SG;ACT	V;IND;PRS;FIN;ACT
menghabiskan	spenderat	menhabiskan	spendera	V;SG;ACT	V;V.CVB;ACT
menghabiskan	tillbringade	menhabiskan	tillbringad	V;SG;ACT	V;IND;PST;FIN;ACT
menghabiskan	spenderade	menhabiskan	spendera	V;SG;ACT	V;IND;PST;FIN;ACT
menghabiskan	spenderar	menhabiskan	spendera	V;SG;ACT	V;IND;PRS;FIN;ACT
menghabiskan	spendera	menhabiskan	spendera	V;SG;ACT	V;IMP;FIN;ACT
infanteri	infanteriet	infanteri	infanteri	N;SG	N;NOM;DEF;NEUT;SG
siang	siang	siang	siang	N;SG	N;NOM;INDF;MASC+FEM;SG
siang	middagstid	siang	middagstid	N;SG	N;NOM;INDF;MASC+FEM;SG
siang	noon	siang	noon	N;SG	N;NOM;INDF;MASC+FEM;SG
siang	dag	siang	dag	N;SG	N;NOM;INDF;MASC+FEM;SG
siang	dagen	siang	dag	N;SG	N;NOM;DEF;MASC+FEM;SG
siang	day	siang	day	N;SG	N;NOM;INDF;NEUT;SG
siang	eftermiddagen	siang	eftermiddag	N;SG	N;NOM;DEF;MASC+FEM;SG
siang	eftermiddag	siang	eftermiddag	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	utbildning	latihan	utbildning	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	träning	latihan	träning	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	träning	latihan	träning	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	träningspass	latihan	träningspass	N;SG	N;NOM;INDF;NEUT;SG
latihan	övning	latihan	övning	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	praktik	latihan	praktik	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	praxis	latihan	praxis	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	repetition	latihan	repetition	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	övning	latihan	övning	N;SG	N;NOM;INDF;MASC+FEM;SG
latihan	motion	latihan	motion	N;SG	N;NOM;INDF;MASC+FEM;SG
marah	arg	marah	arg	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
marah	upprörd	marah	uppröra	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
marah	arg	marah	arg	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
server	servern	server	servern	N;SG	N;NOM;DEF;MASC+FEM;SG
server	server	server	serv	N;SG	N;NOM;INDF;MASC+FEM;SG
hiburan	underhållning	hiburan	underhållning	N;SG	N;NOM;INDF;MASC+FEM;SG
hiburan	entertainment	hiburan	entertainment	N;SG	N;NOM;INDF;MASC+FEM;SG
bencana	katastrof	bencana	katastrof	N;SG	N;NOM;INDF;MASC+FEM;SG
bencana	katastrofen	bencana	katastrofen	N;SG	N;NOM;DEF;MASC+FEM;SG
bencana	katastrof	bencana	katastrof	N;SG	N;NOM;INDF;MASC+FEM;SG
demokrat	demokrat	demokrat	demokrat	N;SG	N;NOM;INDF;MASC+FEM;SG
lubang	grop	lubang	grop	N;SG	N;NOM;INDF;MASC+FEM;SG
lubang	gropen	lubang	grop	N;SG	N;NOM;DEF;MASC+FEM;SG
lubang	hål	lubang	hål	N;SG	N;NOM;INDF;NEUT;SG
lubang	hole	lubang	hole	N;SG	N;NOM;INDF;NEUT;SG
lubang	hål	lubang	hål	N;SG	N;NOM;INDF;NEUT;SG
pangan	livsmedel	pangan	livsmedel	N;SG	N;NOM;INDF;NEUT;SG
pangan	mat	pangan	mat	N;SG	N;NOM;INDF;MASC+FEM;SG
pangan	föda	pangan	föda	N;SG	N;NOM;INDF;MASC+FEM;SG
tidur	viloläge	tidur	viloläge	N;SG;ACT	N;NOM;DEF;MASC+FEM;SG
tidur	sömn	tidur	sömn	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
tidur	säng	tidur	säng	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
tidur	sängen	tidur	säng	N;SG;ACT	N;NOM;DEF;MASC+FEM;SG
tidur	bädd	tidur	bädd	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
tidur	sömn	tidur	sömn	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
pembantu	biträdande	penbantu	biträdande	N;SG	N;NOM;INDF;NEUT;SG
pembantu	assistent	penbantu	assistent	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantu	hjälpreda	penbantu	hjälpreda	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantu	hemhjälp	penbantu	hemhjälp	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantu	piga	penbantu	pig	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantu	mö	penbantu	mö	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantu	jungfru	penbantu	jungfru	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantu	hembiträde	penbantu	hembiträde	N;SG	N;NOM;INDF;NEUT;SG
tertarik	intresserad	tertarik	intresserad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mencatat	loggar	mencatat	logga	V;SG;ACT	V;IND;PRS;FIN;ACT
mencatat	uppmärksammar	mencatat	uppmärksamma	V;SG;ACT	V;IND;PRS;FIN;ACT
mencatat	notera	mencatat	notera	V;SG;ACT	V;IMP;FIN;ACT
mencatat	konstaterar	mencatat	konstatera	V;SG;ACT	V;IND;PRS;FIN;ACT
mencatat	noterar	mencatat	notera	V;SG;ACT	V;IND;PRS;FIN;ACT
pendirian	inrättning	pendirian	inrättning	N;SG	N;NOM;INDF;MASC+FEM;SG
pendirian	anläggning	pendirian	anläggning	N;SG	N;NOM;INDF;MASC+FEM;SG
pendirian	etablering	pendirian	etablering	N;SG	N;NOM;INDF;MASC+FEM;SG
pendirian	inrättandet	pendirian	inrättande	N;SG	N;NOM;DEF;NEUT;SG
alamat	adress	alamat	adress	N;SG	N;NOM;INDF;MASC+FEM;SG
alamat	address	alamat	address	N;SG	N;NOM;INDF;MASC+FEM;SG
radar	radar	radar	rad	N	N;NOM;INDF;MASC+FEM;PL
radar	radarn	radar	radarn	N	N;NOM;DEF;MASC+FEM;SG
kepolisian	polis	kepolisian	polis	N;SG	N;NOM;INDF;MASC+FEM;SG
kepolisian	polisen	kepolisian	polis	N;SG	N;NOM;DEF;MASC+FEM;SG
damai	fridfullt	damai	fridfull	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
damai	fredlig	damai	fredlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
damai	fredligt	damai	fredlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
damai	fridfull	damai	fridfull	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
berpengaruh	påverkar	berpengaruh	påverka	V;SG;ACT	V;IND;PRS;FIN;ACT
protestan	protestanter	protestan	protestant	N	N;NOM;INDF;MASC+FEM;PL
memperkenalkan	införa	menperkenalkan	införa	V;SG;ACT	V;IMP;FIN;ACT
memperkenalkan	introducerade	menperkenalkan	introducerad	V;SG;ACT	V;IND;PST;V.PTCP;ACT
memperkenalkan	introducerar	menperkenalkan	introducera	V;SG;ACT	V;IND;PRS;FIN;ACT
memperkenalkan	införa	menperkenalkan	införa	V;SG;ACT	V;IMP;FIN;ACT
memperkenalkan	presentera	menperkenalkan	presentera	V;SG;ACT	V;IMP;FIN;ACT
memperkenalkan	introducera	menperkenalkan	introducera	V;SG;ACT	V;IMP;FIN;ACT
hilir	hilir	hilir	hilir	N;SG	N;NOM;INDF;MASC+FEM;SG
hilir	nedströms	hilir	nedströma	N;SG	N;NOM;INDF;NEUT;SG
papan	plankan	papan	planka	N;SG	N;NOM;DEF;MASC+FEM;SG
papan	planka	papan	planka	N;SG	N;NOM;INDF;MASC+FEM;SG
papan	bräda	papan	bräda	N;SG	N;NOM;INDF;MASC+FEM;SG
papan	brädet	papan	bräd	N;SG	N;NOM;DEF;NEUT;SG
papan	styrelse	papan	styrelse	N;SG	N;NOM;INDF;MASC+FEM;SG
papan	board	papan	board	N;SG	N;NOM;INDF;MASC+FEM;SG
papan	styrelsen	papan	styrelse	N;SG	N;NOM;DEF;MASC+FEM;SG
terang	ljust	terang	ljust	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
terang	ljust	terang	ljust	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
mengacu	hänvisar	menacu	hänvisa	V;SG;ACT	V;IND;PRS;FIN;ACT
mengacu	hänvisar	menacu	hänvisa	V;SG;ACT	V;IND;PRS;FIN;ACT
ribu	thousand	ribu	thousand	N	N;NOM;INDF;MASC+FEM;SG
kebebasan	friheten	kebebasan	frihet	N;SG	N;NOM;DEF;MASC+FEM;SG
kebebasan	frihet	kebebasan	frihet	N;SG	N;NOM;INDF;MASC+FEM;SG
kebebasan	freedom	kebebasan	freedom	N;SG	N;NOM;INDF;NEUT;SG
kebebasan	frihet	kebebasan	frihet	N;SG	N;NOM;INDF;MASC+FEM;SG
elektron	electron	elektron	electron	N;SG	N;NOM;INDF;MASC+FEM;SG
dosa	synd	dosa	synd	N;SG	N;NOM;INDF;MASC+FEM;SG
dosa	synden	dosa	synd	N;SG	N;NOM;DEF;MASC+FEM;SG
coklat	brun	coklat	brun	N;SG	N;NOM;INDF;MASC+FEM;SG
coklat	choklad	coklat	chokla	N;SG	N;NOM;INDF;MASC+FEM;SG
rektor	rektorn	rektor	rektor	N	N;NOM;DEF;MASC+FEM;SG
rektor	rektor	rektor	rektor	N	N;NOM;INDF;MASC+FEM;SG
rilis	frigörande	rilis	frigörande	N;SG;ACT	N;NOM;INDF;NEUT;SG
rilis	utgåva	rilis	utgåva	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
rilis	release	rilis	release	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
cantik	vacker	cantik	vacker	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
cantik	vackert	cantik	vacker	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
cantik	söt	cantik	söta	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
cantik	underbar	cantik	underbar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kotamadya	town	kotamadya	town	N;SG	N;NOM;INDF;MASC+FEM;SG
kotamadya	stad	kotamadya	stad	N;SG	N;NOM;INDF;MASC+FEM;SG
kotamadya	staden	kotamadya	stad	N;SG	N;NOM;DEF;MASC+FEM;SG
kotamadya	kommunen	kotamadya	kommun	N;SG	N;NOM;DEF;MASC+FEM;SG
kotamadya	kommun	kotamadya	kommun	N;SG	N;NOM;INDF;MASC+FEM;SG
bertindak	agerar	bertindak	agera	V;SG;ACT	V;IND;PRS;FIN;ACT
bertindak	agera	bertindak	agera	V;SG;ACT	V;IMP;FIN;ACT
bertindak	agera	bertindak	agera	V;SG;ACT	V;IMP;FIN;ACT
kacang	nöt	kacang	nöt	N;SG	N;NOM;INDF;MASC+FEM;SG
kacang	nuts	kacang	nuts	N;SG	N;NOM;INDF;MASC+FEM;SG
kacang	bönan	kacang	böna	N;SG	N;NOM;DEF;MASC+FEM;SG
kacang	böna	kacang	böna	N;SG	N;NOM;INDF;MASC+FEM;SG
kacang	bönan	kacang	böna	N;SG	N;NOM;DEF;MASC+FEM;SG
material	material	material	material	N;SG	N;NOM;INDF;NEUT;SG
material	material	material	material	N;SG	N;NOM;INDF;NEUT;SG
header	huvuden	header	huvud	N	N;NOM;INDF;NEUT;PL
header	huvud	header	huvud	N	N;NOM;INDF;NEUT;SG
natal	christmas	natal	christma	N;SG	N;NOM;INDF;MASC+FEM;SG
natal	jul	natal	jul	N;SG	N;NOM;INDF;MASC+FEM;SG
natal	julen	natal	jul	N;SG	N;NOM;DEF;MASC+FEM;SG
target	målet	target	måle	N;SG	N;NOM;DEF;NEUT;SG
target	target	target	targ	N;SG	N;NOM;DEF;NEUT;SG
target	måltavla	target	måltavla	N;SG	N;NOM;INDF;MASC+FEM;SG
seksual	sexuell	seksual	sexuell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
library	bibliotek	library	bibliotek	N;SG	N;NOM;INDF;NEUT;SG
library	biblioteket	library	bibliotek	N;SG	N;NOM;DEF;NEUT;SG
manajer	chef	manajer	chef	N;SG	N;NOM;INDF;MASC+FEM;SG
manajer	manager	manajer	manager	N;SG	N;NOM;INDF;MASC+FEM;SG
menghindari	undviker	menhindari	undvika	V;SG;ACT	V;IND;PRS;FIN;ACT
menghindari	undvika	menhindari	undvika	V;SG;ACT	V;IMP;NFIN;ACT
