dan	そして	dan	そして	CONJ	CONJ
rapat	ミーティング	rapat	ミーティング	N;SG	N
rapat	会議	rapat	会議	N;SG	N
rapat	ミーティング	rapat	ミーティング	N;SG	N
rapat	会議	rapat	会議	N;SG	N
menandatangani	署名	mentandatangani	署名	V;SG;ACT	V
menandatangani	調印	mentandatangani	調印	V;SG;ACT	V
menandatangani	署名	mentandatangani	署名	V;SG;ACT	V
mandiri	独立	mandiri	独立	ADJ;SG	ADJ
lampu	ライト	lampu	ライト	N;SG	N
lampu	ライト	lampu	ライト	N;SG	N
lampu	ランプ	lampu	ランプ	N;SG	N
lampu	街灯	lampu	街灯	N;SG	N
takut	怖い	takut	怖い	ADJ;SG	ADJ
senang	幸せ	senang	幸せ	ADJ;SG	ADJ
perencanaan	計画	penrencanaan	計画	N;SG	N
perencanaan	企画	penrencanaan	企画	N;SG	N
perencanaan	プランニング	penrencanaan	プランニング	N;SG	N
nada	トーン	nada	トーン	N;SG	N
nada	音色	nada	音色	N;SG	N
kala	紀元	kala	紀元	N;SG	N
iklim	気候	iklim	気候	N;SG	N
iklim	気候	iklim	気候	N;SG	N
fokus	焦点	fokus	焦点	N;SG	N
fokus	フォーカス	fokus	フォーカス	N;SG	N
akar	ルーツ	akar	ルーツ	N;SG	N
harta	宝物	harta	宝物	N;SG	N
harta	財宝	harta	財宝	N;SG	N
harta	宝物	harta	宝物	N;SG	N
audio	音声	audio	音声	N;SG	N
audio	オーディオ	audio	オーディオ	N;SG	N
piano	ピアノ	piano	ピアノ	N	N
rambut	ヘアー	rambut	ヘアー	N;SG	N
rambut	髪	rambut	髪	N;SG	N
rambut	ヘア	rambut	ヘア	N;SG	N
rambut	毛髪	rambut	毛髪	N;SG	N
pendekatan	参道	pendekatan	参道	N;SG	N
keselamatan	セーフティ	keselamatan	セーフティ	N;SG	N
persegi	正方	persegi	正方	N;SG	N
persegi	広場	persegi	広場	N;SG	N
jadwal	時刻	jadwal	時刻	N;SG	N
jadwal	スケジュール	jadwal	スケジュール	N;SG	N
jadwal	スケジュール	jadwal	スケジュール	N;SG	N
isu	発行	isu	発行	N;SG	N
isu	争点	isu	争点	N;SG	N
isu	問題	isu	問題	N;SG	N
isu	問題	isu	問題	N;SG	N
paruh	くちばし	paruh	くちばし	N;SG	N
tabel	テーブル	tabel	テーブル	N;SG	N
tabel	テーブル	tabel	テーブル	N;SG	N
gejala	症状	gejala	症状	N;SG	N
gejala	徴候	gejala	徴候	N;SG	N
karbon	炭素	karbon	炭素	N;SG	N
padat	濃密	padat	濃密	ADJ;SG	ADJ
diatur	規制	diatur	規制	V;SG;PASS	V
tarian	ダンス	tarian	ダンス	N;SG	N
peperangan	バトル	peperangan	バトル	N	N
peperangan	戦争	peperangan	戦争	N	N
peperangan	戦争	peperangan	戦争	N	N
mengklaim	主張	menklaim	主張	V;SG;ACT	V
mengklaim	取得	menklaim	取得	V;SG;ACT	V
menyimpan	保存	mensimpan	保存	V;SG;ACT	V
kaca	グラス	kaca	グラス	N;SG	N
kaca	ガラス	kaca	ガラス	N;SG	N
panggilan	コール	panggilan	コール	N;SG	N
domain	ドメイン	domain	ドメイン	N	N
domain	ドメイン	domain	ドメイン	N	N
kue	ケーキ	kue	ケーキ	N	N
kue	クッキー	kue	クッキー	N	N
kue	ケーキ	kue	ケーキ	N	N
dilanjutkan	続き	dilanjutkan	続く	V;SG;PASS	V
dilanjutkan	継続	dilanjutkan	継続	V;SG;PASS	V
otak	脳み	otak	脳み	N;SG	N
kesulitan	苦境	kesulitan	苦境	N;SG	N
kesulitan	トラブル	kesulitan	トラブル	N;SG	N
kesulitan	逆境	kesulitan	逆境	N;SG	N
modal	資本	modal	資本	N;SG	N
modal	首都	modal	首都	N;SG	N
komik	漫画	komik	漫画	N	N
komik	コミック	komik	コミック	N	N
komik	コミック	komik	コミック	N	N
mengalir	流れ	menalir	流れる	V;SG;ACT	V
mengalir	流れる	menalir	流れる	V;SG;ACT	V
adegan	現場	adegan	現場	N;SG	N
adegan	シーン	adegan	シーン	N;SG	N
adegan	場面	adegan	場面	N;SG	N
adegan	シーン	adegan	シーン	N;SG	N
adegan	場面	adegan	場面	N;SG	N
biografi	伝記	biografi	伝記	N;SG	N
kolam	プール	kolam	プール	N;SG	N
sempurna	完璧	sempurna	完璧	ADJ;SG	ADJ
wartawan	リポーター	wartawan	リポーター	N;SG	N
wartawan	ジャーナリスト	wartawan	ジャーナリスト	N;SG	N
wartawan	ジャーナリスト	wartawan	ジャーナリスト	N;SG	N
wartawan	リポーター	wartawan	リポーター	N;SG	N
wartawan	レポーター	wartawan	レポーター	N;SG	N
budak	奴隷	budak	奴隷	N;SG	N
budak	奴隷	budak	奴隷	N;SG	N
mengisi	埋める	menisi	埋める	V;SG;ACT	V
negatif	ネガティブ	negatif	ネガティブ	ADJ;SG	ADJ
otoritas	当局	otoritas	当局	N;SG	N
otoritas	権威	otoritas	権威	N;SG	N
otoritas	権限	otoritas	権限	N;SG	N
otoritas	職権	otoritas	職権	N;SG	N
variasi	バラエティ	variasi	バラエティ	N;SG	N
variasi	変種	variasi	変種	N;SG	N
variasi	バリエーション	variasi	バリエーション	N;SG	N
variasi	変奏曲	variasi	変奏曲	N;SG	N
variasi	バリエーション	variasi	バリエーション	N;SG	N
biara	修道	biara	修道	N	N
biara	僧院	biara	僧院	N	N
biara	修道	biara	修道	N	N
biara	修道	biara	修道	N	N
biara	修道	biara	修道	N	N
biara	僧院	biara	僧院	N	N
wajib	強制	wajib	強制		
roket	ミサイル	roket	ミサイル	N;SG	N
roket	ロケット	roket	ロケット	N;SG	N
parameter	パラメータ	parameter	パラメータ	N;SG	N
parameter	パラメータ	parameter	パラメータ	N;SG	N
parameter	パラメーター	parameter	パラメーター	N;SG	N
partikel	粒子	partikel	粒子	N	N
partikel	パーティクル	partikel	パーティクル	N	N
partikel	粒子	partikel	粒子	N	N
petunjuk	ヒント	petunjuk	ヒント	N;SG	N
petunjuk	手順	petunjuk	手順	N;SG	N
petunjuk	ヒント	petunjuk	ヒント	N;SG	N
lanjutan	上級	lanjutan	上級	N;SG	N
rudal	ミサイル	rudal	ミサイル	N;SG	N
rudal	ミサイル	rudal	ミサイル	N;SG	N
personel	人材	personel	人材	N;SG	N
personel	職員	personel	職員	N;SG	N
batuan	岩石	batuan	岩石	N;SG	N
batuan	ロック	batuan	ロック	N;SG	N
pengelolaan	マネジメント	penkelolaan	マネジメント	N;SG	N
pengelolaan	マネージメント	penkelolaan	マネージメント	N;SG	N
juri	裁判官	juri	裁判官	N;SG	N
juri	陪審	juri	陪審	N;SG	N
juri	陪審員	juri	陪審員	N;SG	N
rasi	星座	rasi	星座	N	N
anggaran	予算	anggaran	予算	N;SG	N
anggaran	予算	anggaran	予算	N;SG	N
anggaran	予算	anggaran	予算	N;SG	N
perahu	ボート	perahu	ボート	N;SG	N
perahu	ボート	perahu	ボート	N;SG	N
lokomotif	機関	lokomotif	機関	N	N
mengapa	なぜ	mengapa	なぜ	ADV	ADV
terkena	露出	terkena	露出	V;SG;PASS	V
mall	モール	mall	モール	N	N
nasi	ご飯	nasi	ご飯	N;SG	N
nasi	ライス	nasi	ライス	N;SG	N
championship	チャンピオンシップ	championship	チャンピオンシップ	N	N
championship	選手権	championship	選手権	N	N
bab	チャプター	bab	チャプター	N;SG	N
bab	チャプター	bab	チャプター	N;SG	N
lemah	弱い	lemah	弱い	ADJ;SG	ADJ
monumen	モニュメント	monumen	モニュメント	N;SG	N
monumen	記念碑	monumen	記念碑	N;SG	N
monumen	モニュメント	monumen	モニュメント	N;SG	N
monumen	記念碑	monumen	記念碑	N;SG	N
menjawab	回答	menjawab	回答	V;SG;ACT	V
menjawab	答え	menjawab	答える	V;SG;ACT	V
menjawab	答弁	menjawab	答弁	V;SG;ACT	V
koran	新聞紙	koran	新聞紙	N;SG	N
koran	新聞	koran	新聞	N;SG	N
koran	新聞紙	koran	新聞紙	N;SG	N
koran	新聞	koran	新聞	N;SG	N
koran	用紙	koran	用紙	N;SG	N
koran	ペーパー	koran	ペーパー	N;SG	N
dimensi	サイズ	dimensi	サイズ	N;SG	N
dimensi	寸法	dimensi	寸法	N;SG	N
dimensi	ディメンション	dimensi	ディメンション	N;SG	N
dimensi	次元	dimensi	次元	N;SG	N
dimensi	寸法	dimensi	寸法	N;SG	N
monster	怪物	monster	怪物	N	N
monster	モンスター	monster	モンスター	N	N
monster	怪獣	monster	怪獣	N	N
domestik	国内	domestik	国内	N;SG	N
penerima	宛先	penterima	宛先	N;SG	N
penerima	宛先	penterima	宛先	N;SG	N
identitas	アイデンティティー	identitas	アイデンティティー	N;SG	N
identitas	アイデンティティ	identitas	アイデンティティ	N;SG	N
atap	屋上	atap	屋上	N;SG	N
atap	屋根	atap	屋根	N;SG	N
atap	屋上	atap	屋上	N;SG	N
atap	屋根	atap	屋根	N;SG	N
ancaman	脅威	ancaman	脅威	N;SG	N
ancaman	脅威	ancaman	脅威	N;SG	N
pengakuan	入園	penakuan	入園	N;SG	N
mahkamah	法廷	mahkamah	法廷	N;SG	N
mahkamah	コート	mahkamah	コート	N;SG	N
mahkamah	裁判所	mahkamah	裁判所	N;SG	N
penerbit	パブリッシャー	penterbit	パブリッシャー	N;SG	N
penerbit	出版社	penterbit	出版社	N;SG	N
penerbit	パブリッシング	penterbit	パブリッシング	N;SG	N
jantan	オス	jantan	オス	N;SG	N
jantan	男性	jantan	男性	N;SG	N
jantan	オス	jantan	オス	N;SG	N
karyawan	社員	karyawan	社員	N;MASC;SG	N
karyawan	職員	karyawan	職員	N;MASC;SG	N
karyawan	社員	karyawan	社員	N;MASC;SG	N
halus	スムーズ	halus	スムーズ	ADJ;SG	ADJ
halus	滑らか	halus	滑らか	ADJ;SG	ADJ
halus	微妙	halus	微妙	ADJ;SG	ADJ
pedang	刀剣	pedang	刀剣	N;SG	N
restoran	レストラン	restoran	レストラン	N;SG	N
restoran	ダイナー	restoran	ダイナー	N;SG	N
restoran	レストラン	restoran	レストラン	N;SG	N
restoran	飲食店	restoran	飲食店	N;SG	N
bersih	きれい	bersih	きれい	ADJ;SG	ADJ
direktorat	総局	direktorat	総局	N;SG	N
peluru	弾丸	peluru	弾丸	N;SG	N
peluru	弾丸	peluru	弾丸	N;SG	N
peluru	銃弾	peluru	銃弾	N;SG	N
liar	野生	liar	野生	N;SG	N
distribusi	配当	distribusi	配当	N;SG	N
baja	スチール	baja	スチール	N	N
baja	鋼鉄	baja	鋼鉄	N	N
keterangan	キャプション	keterangan	キャプション	N;SG	N
keterangan	キャプション	keterangan	キャプション	N;SG	N
pejuang	戦士	pejuang	戦士	N;SG	N
pejuang	戦士	pejuang	戦士	N;SG	N
bawang	にんにく	bawang	にんにく	N;SG	N
bawang	ニンニク	bawang	ニンニク	N;SG	N
bawang	ガーリック	bawang	ガーリック	N;SG	N
bawang	玉ねぎ	bawang	玉ねぎ	N;SG	N
bawang	タマネギ	bawang	タマネギ	N;SG	N
bawang	玉ねぎ	bawang	玉ねぎ	N;SG	N
murni	純粋	murni	純粋	ADJ;SG	ADJ
saksi	証人	saksi	証人	N;SG	N
saksi	証人	saksi	証人	N;SG	N
rumput	縄張り	rumput	縄張り	N;SG	N
rumput	ターフ	rumput	ターフ	N;SG	N
rumput	芝生	rumput	芝生	N;SG	N
tank	戦車	tank	戦車	N	N
tank	タンク	tank	タンク	N	N
tank	戦車	tank	戦車	N	N
sidang	公判	sidang	公判	N;SG	N
sidang	トライアル	sidang	トライアル	N;SG	N
sidang	審判	sidang	審判	N;SG	N
sidang	法廷	sidang	法廷	N;SG	N
sidang	コート	sidang	コート	N;SG	N
sidang	裁判所	sidang	裁判所	N;SG	N
penari	ダンサー	pentari	ダンサー	N;SG	N
penari	踊り子	pentari	踊り子	N;SG	N
penari	ダンサー	pentari	ダンサー	N;SG	N
memperkuat	強化	menperkuat	強化	V;SG;ACT	V
betina	女性	betina	女性	N;SG	N
pameran	エキスポ	pameran	エキスポ	N;SG	N
memahami	理解	menpahami	理解	V;SG;ACT	V
kamp	キャンプ	kamp	キャンプ	N;SG	N
baris	直線	baris	直線	N;SG	N
baris	ライン	baris	ライン	N;SG	N
jahat	悪い	jahat	悪い	ADJ;SG	ADJ
pembukaan	オープニング	penbukaan	オープニング	N;SG	N
dilarang	禁止	dilarang	禁止	V;SG;PASS	V
akademik	アカデミック	akademik	アカデミック	N;SG	N
sayang	恋人	sayang	恋人	N;SG	N
sayang	はちみつ	sayang	はちみつ	N;SG	N
sayang	蜂蜜	sayang	蜂蜜	N;SG	N
sayang	ベイビー	sayang	ベイビー	N;SG	N
sayang	赤ちゃん	sayang	赤ちゃん	N;SG	N
mendarat	着陸	mendarat	着陸	V;SG;ACT	V
mendarat	上陸	mendarat	上陸	V;SG;ACT	V
penyair	詩人	penyair	詩人	N	N
penyair	歌人	penyair	歌人	N	N
penyair	詩人	penyair	詩人	N	N
pendudukan	職業	pendudukan	職業	N;SG	N
institusi	制度	institusi	制度	N;SG	N
institusi	施設	institusi	施設	N;SG	N
institusi	機関	institusi	機関	N;SG	N
institusi	機関	institusi	機関	N;SG	N
konsentrasi	濃度	konsentrasi	濃度	N;SG	N
tukang	修理	tukang	修理	N;SG	N
pers	プレス	pers	プレス	N;SG	N
mineral	鉱物	mineral	鉱物	N	N
mineral	鉱物	mineral	鉱物	N	N
organik	有機	organik	有機	N;SG	N
dibaca	読み	dibaca	読む	V;SG;PASS	V
dibaca	読み込み	dibaca	読み込み	V;SG;PASS	V
dibaca	読み取り	dibaca	読み取る	V;SG;PASS	V
dibaca	読む	dibaca	読む	V;SG;PASS	V
dibaca	読み込み	dibaca	読み込み	V;SG;PASS	V
ujian	テスト	ujian	テスト	N;SG	N
ujian	試験	ujian	試験	N;SG	N
ujian	試験	ujian	試験	N;SG	N
berguna	役立	berguna	役立	V;SG;ACT	V
melaporkan	報告	menlaporkan	報告	V;SG;ACT	V
melaporkan	報告	menlaporkan	報告	V;SG;ACT	V
menuntut	催告	mentuntut	催告	V;SG;ACT	V
kuningan	真鍮	kuningan	真鍮	N;SG	N
perumahan	住宅	penrumahan	住宅	N;SG	N
perumahan	住宅地	penrumahan	住宅地	N;SG	N
perumahan	住居	penrumahan	住居	N;SG	N
perumahan	住宅	penrumahan	住宅	N;SG	N
perumahan	不動産	penrumahan	不動産	N;SG	N
bergantung	依存	bergantung	依存	V;SG;ACT	V
akun	口座	akun	口座	N;SG	N
akun	アカウント	akun	アカウント	N;SG	N
akun	アカウント	akun	アカウント	N;SG	N
kau	あなた	kau	あなた	PRO;SG;2;INFM	PRO
hasilnya	結果	hasil	結果	N;SG	N
ritual	儀式	ritual	儀式	N	N
robot	ロボット	robot	ロボット	N;SG	N
robot	ロボット	robot	ロボット	N;SG	N
lingkaran	サークル	lingkaran	サークル	N;SG	N
lingkaran	サークル	lingkaran	サークル	N;SG	N
rawa	沼地	rawa	沼地	N;SG	N
rawa	湿地	rawa	湿地	N;SG	N
pramuka	スカウト	pramuka	スカウト	N	N
pramuka	スカウト	pramuka	スカウト	N	N
paket	パッケージ	paket	パッケージ	N;SG	N
paket	パケット	paket	パケット	N;SG	N
paket	パケット	paket	パケット	N;SG	N
paket	パッケージ	paket	パッケージ	N;SG	N
paket	パック	paket	パック	N;SG	N
peneliti	研究者	penteliti	研究者	N;SG	N
peneliti	研究員	penteliti	研究員	N;SG	N
peneliti	研究者	penteliti	研究者	N;SG	N
mengganti	差し替え	menganti	差し替える	V;SG;ACT	V
kritik	評論	kritik	評論	N;SG	N
kritik	評論家	kritik	評論家	N;SG	N
kritik	批評家	kritik	批評家	N;SG	N
jumat	金曜日	jumat	金曜日	N;SG	N
jumat	金曜日	jumat	金曜日	N;SG	N
jumat	金曜	jumat	金曜	N;SG	N
kandang	ケージ	kandang	ケージ	N;SG	N
bakat	タレント	bakat	タレント	N;SG	N
bakat	タレント	bakat	タレント	N;SG	N
memperbaiki	修正	menperbaiki	修正	V;SG;ACT	V
menunggu	待ち	mentunggu	待つ	V;SG;ACT	V
membayar	支払う	menbayar	支払う	V;SG;ACT	V
membayar	支払い	menbayar	支払う	V;SG;ACT	V
monarki	君主	monarki	君主	N;SG	N
monarki	君主	monarki	君主	N;SG	N
mitra	パートナー	mitra	パートナー	N;SG	N
mitra	パートナー	mitra	パートナー	N;SG	N
gerak	モーション	gerak	モーション	N;SG;ACT	N
gerak	ジェスチャー	gerak	ジェスチャー	N;SG;ACT	N
pengobatan	トリートメント	penobatan	トリートメント	N;SG	N
pengobatan	待遇	penobatan	待遇	N;SG	N
pengobatan	治療	penobatan	治療	N;SG	N
terkadang	いつか	terkadang	いつか		
barisan	階級	barisan	階級	N;SG	N
barisan	ラインナップ	barisan	ラインナップ	N;SG	N
cairan	流体	cairan	流体	N;SG	N
cairan	液体	cairan	液体	N;SG	N
cairan	流体	cairan	流体	N;SG	N
berpikir	考え	berpikir	考える	V;SG;ACT	V
keadilan	正義	keadilan	正義	N;SG	N
wawancara	面接	wawancara	面接	N;SG	N
wawancara	インタビュー	wawancara	インタビュー	N;SG	N
wawancara	インタビュー	wawancara	インタビュー	N;SG	N
organisme	生物	organisme	生物	N;SG	N
soundtrack	サウンドトラック	soundtrack	サウンドトラック	N	N
soundtrack	サウンドトラック	soundtrack	サウンドトラック	N	N
karakteristik	特性	karakteristik	特性	N;SG	N
karakteristik	特色	karakteristik	特色	N;SG	N
karakteristik	特徴	karakteristik	特徴	N;SG	N
karakteristik	特徴	karakteristik	特徴	N;SG	N
karakteristik	特性	karakteristik	特性	N;SG	N
tetangga	近所	tetangga	近所	N;SG	N
tetangga	隣人	tetangga	隣人	N;SG	N
tetangga	隣人	tetangga	隣人	N;SG	N
tetangga	近所	tetangga	近所	N;SG	N
gen	遺伝子	gen	遺伝子	N;SG	N
gen	遺伝子	gen	遺伝子	N;SG	N
pemukiman	住宅	penmukiman	住宅	N;SG	N
pemukiman	住宅地	penmukiman	住宅地	N;SG	N
pemukiman	決済	penmukiman	決済	N;SG	N
pemukiman	集落	penmukiman	集落	N;SG	N
alumni	卒業生	alumni	卒業生	N;SG	N
perawatan	トリートメント	penrawatan	トリートメント	N;SG	N
perawatan	トリートメント	penrawatan	トリートメント	N;SG	N
perawatan	待遇	penrawatan	待遇	N;SG	N
perawatan	治療	penrawatan	治療	N;SG	N
perawatan	メンテナンス	penrawatan	メンテナンス	N;SG	N
perawatan	ケア	penrawatan	ケア	N;SG	N
perawatan	介護	penrawatan	介護	N;SG	N
berbagi	共有	berbagi	共有	V;SG;ACT	V
berbagi	共有	berbagi	共有	V;SG;ACT	V
berbagi	共有	berbagi	共有	V;SG;ACT	V
pengikut	フォロワー	penikut	フォロワー	N;SG	N
pengikut	フォロワー	penikut	フォロワー	N;SG	N
persamaan	方程式	persamaan	方程式	N;SG	N
persamaan	方程式	persamaan	方程式	N;SG	N
kebiasaan	習慣	kebiasaan	習慣	N;SG	N
fase	フェーズ	fase	フェーズ	N	N
fase	位相	fase	位相	N	N
bunyi	サウンド	bunyi	サウンド	N;SG	N
fenomena	現象	fenomena	現象	N;SG	N
fenomena	現象	fenomena	現象	N;SG	N
semesta	宇宙	semesta	宇宙	N;SG	N
dimakamkan	埋葬	dimakamkan	埋葬	V;SG;PASS	V
pemandangan	風景	penpandangan	風景	N;SG	N
pemandangan	景色	penpandangan	景色	N;SG	N
pemandangan	光景	penpandangan	光景	N;SG	N
singkatan	略語	singkatan	略語	N;SG	N
singkatan	略称	singkatan	略称	N;SG	N
singkatan	略語	singkatan	略語	N;SG	N
kombinasi	コンビネーション	kombinasi	コンビネーション	N;SG	N
kombinasi	コンボ	kombinasi	コンボ	N;SG	N
infeksi	伝染病	infeksi	伝染病	N;SG	N
player	プレイヤー	player	プレイヤー	N	N
player	プレーヤー	player	プレーヤー	N	N
percobaan	実験	percobaan	実験	N;SG	N
percobaan	実験	percobaan	実験	N;SG	N
belakangan	最近	belakangan	最近	N;SG	N
maksud	平均	maksud	平均	N;SG	N
maksud	意地	maksud	意地	N;SG	N
penutup	閉包	pentutup	閉包	N;SG	N
penutup	表紙	pentutup	表紙	N;SG	N
penutup	被覆	pentutup	被覆	N;SG	N
penutup	カバー	pentutup	カバー	N;SG	N
investasi	投資	investasi	投資	N;SG	N
investasi	投資	investasi	投資	N;SG	N
investasi	投資	investasi	投資	N;SG	N
malaikat	天使	malaikat	天使	N;SG	N
malaikat	エンジェル	malaikat	エンジェル	N;SG	N
malaikat	天使	malaikat	天使	N;SG	N
hadits	ハディース	hadits	ハディース	N	N
menyerah	降伏	menyerah	降伏	V;SG;ACT	V
balap	競走	balap	競走	N;SG;ACT	N
balap	レース	balap	レース	N;SG;ACT	N
perikanan	漁業	perikanan	漁業	N;SG	N
perikanan	漁業	perikanan	漁業	N;SG	N
perikanan	釣り	perikanan	釣り	N;SG	N
perikanan	魚釣り	perikanan	魚釣り	N;SG	N
pakar	エキスパート	pakar	エキスパート	N;SG	N
medis	医学	medis	医学	N;SG	N
pemegang	ホルダー	penpegang	ホルダー	N;SG	N
meriam	大砲	meriam	大砲	N;SG	N
sabtu	土曜日	sabtu	土曜日	N;SG	N
sabtu	土曜	sabtu	土曜	N;SG	N
sabtu	土曜日	sabtu	土曜日	N;SG	N
muka	フェイス	muka	フェイス	N;SG	N
baca	読み	baca	読む	V;SG;ACT	V
baca	読み込み	baca	読み込み	V;SG;ACT	V
baca	読み取り	baca	読み取る	V;SG;ACT	V
baca	読む	baca	読む	V;SG;ACT	V
kriteria	基準	kriteria	基準	N;SG	N
kriteria	条件	kriteria	条件	N;SG	N
produsen	プロデューサー	produsen	プロデューサー	N;SG	N
produsen	製造	produsen	製造	N;SG	N
produsen	プロデューサー	produsen	プロデューサー	N;SG	N
produsen	製造	produsen	製造	N;SG	N
produsen	メーカー	produsen	メーカー	N;SG	N
tembok	ウォール	tembok	ウォール	N;SG	N
pembelajaran	ラーニング	penbelajaran	ラーニング	N;SG	N
pembelajaran	学問	penbelajaran	学問	N;SG	N
kebangsaan	国籍	kebangsaan	国籍	N;SG	N
kebangsaan	国籍	kebangsaan	国籍	N;SG	N
tertutup	閉店	tertutup	閉店	V;SG;PASS	V
terjual	落札	terjual	落札	V;SG;PASS	V
bursa	株式	bursa	株式	N;SG	N
bursa	ストック	bursa	ストック	N;SG	N
roti	パン	roti	パン	N;SG	N
organ	臓器	organ	臓器	N;SG	N
organ	機関	organ	機関	N;SG	N
organ	臓器	organ	臓器	N;SG	N
organ	オルガン	organ	オルガン	N;SG	N
gratis	無料	gratis	無料	N;SG	N
penambahan	加法	pentambahan	加法	N;SG	N
anggur	ぶどう	anggur	ぶどう	N;SG	N
anggur	ブドウ	anggur	ブドウ	N;SG	N
anggur	ワイン	anggur	ワイン	N;SG	N
tiang	マスト	tiang	マスト	N;SG	N
jurnal	ジャーナル	jurnal	ジャーナル	N;SG	N
jurnal	日記	jurnal	日記	N;SG	N
jurnal	日記	jurnal	日記	N;SG	N
pasien	患者	pasien	患者	N;SG	N
pasien	患者	pasien	患者	N;SG	N
pembaca	読者	penbaca	読者	N;SG	N
pembaca	リーダー	penbaca	リーダー	N;SG	N
pembaca	読者	penbaca	読者	N;SG	N
pembaca	リーダー	penbaca	リーダー	N;SG	N
hantu	お	hantu	お	N;SG	N
hantu	幽霊	hantu	幽霊	N;SG	N
hantu	ゴースト	hantu	ゴースト	N;SG	N
hantu	ゴースト	hantu	ゴースト	N;SG	N
perasaan	気分	perrasaan	気分	N;SG	N
perasaan	フィーリング	perrasaan	フィーリング	N;SG	N
perasaan	気持ち	perrasaan	気持ち	N;SG	N
perasaan	感情	perrasaan	感情	N;SG	N
mekanisme	メカニズム	mekanisme	メカニズム	N;SG	N
mekanisme	機構	mekanisme	機構	N;SG	N
mekanisme	メカニズム	mekanisme	メカニズム	N;SG	N
pelukis	画家	penlukis	画家	N;SG	N
pelukis	画家	penlukis	画家	N;SG	N
kekurangan	欠点	kekurangan	欠点	N;SG	N
kekurangan	短所	kekurangan	短所	N;SG	N
menikmati	楽しむ	mennikmati	楽しむ	V;SG;ACT	V
helikopter	ヘリコプター	helikopter	ヘリコプター	N;SG	N
tropis	熱帯	tropis	熱帯	N;SG	N
tropis	熱帯	tropis	熱帯	N;SG	N
cincin	リング	cincin	リング	N;SG	N
cincin	指輪	cincin	指輪	N;SG	N
cincin	リング	cincin	リング	N;SG	N
cincin	指輪	cincin	指輪	N;SG	N
tiket	切符	tiket	切符	N;SG	N
tiket	チケット	tiket	チケット	N;SG	N
tiket	切符	tiket	切符	N;SG	N
tiket	チケット	tiket	チケット	N;SG	N
setara	等しい	setara	等しい	ADJ;SG	ADJ
setara	等しい	setara	等しい	ADJ;SG	ADJ
sah	有効	sah	有効	ADJ;SG	ADJ
diterapkan	応用	diterapkan	応用	V;SG;PASS	V
tes	テスト	tes	テスト	N;SG	N
tes	テスト	tes	テスト	N;SG	N
pelindung	プロテクター	penlindung	プロテクター	N;SG	N
pelindung	パトロン	penlindung	パトロン	N;SG	N
pangkat	階級	pangkat	階級	N;SG	N
pangkat	ランク	pangkat	ランク	N;SG	N
tantangan	課題	tantangan	課題	N;SG	N
melepaskan	釈放	menlepaskan	釈放	V;SG;ACT	V
korupsi	汚職	korupsi	汚職	N;SG	N
politisi	政治家	politisi	政治家	N;SG	N
politisi	政治家	politisi	政治家	N;SG	N
serius	深刻	serius	深刻	ADJ;SG	ADJ
idola	アイドル	idola	アイドル	N	N
cuaca	天気	cuaca	天気	N;SG	N
cuaca	気象	cuaca	気象	N;SG	N
kebakaran	火事	kebakaran	火事	N;SG	N
kebakaran	ファイア	kebakaran	ファイア	N;SG	N
kebakaran	火災	kebakaran	火災	N;SG	N
billboard	看板	billboard	看板	N	N
julukan	愛称	julukan	愛称	N;SG	N
julukan	ニックネーム	julukan	ニックネーム	N;SG	N
julukan	愛称	julukan	愛称	N;SG	N
julukan	ニックネーム	julukan	ニックネーム	N;SG	N
kesepakatan	クーポン	kesepakatan	クーポン	N;SG	N
kesejahteraan	ウェルネス	kesejahteraan	ウェルネス	N;SG	N
kesejahteraan	福祉	kesejahteraan	福祉	N;SG	N
pemakaman	葬式	penmakaman	葬式	N;SG	N
pemakaman	葬儀	penmakaman	葬儀	N;SG	N
pemakaman	墓地	penmakaman	墓地	N;SG	N
galaksi	銀河	galaksi	銀河	N;SG	N
galaksi	銀河	galaksi	銀河	N;SG	N
ion	イオン	ion	イオン	N	N
ion	イオン	ion	イオン	N	N
instrumen	計器	instrumen	計器	N;SG	N
instrumen	道具	instrumen	道具	N;SG	N
instrumen	楽器	instrumen	楽器	N;SG	N
design	デザイン	design	デザイン	N;SG	N
design	意匠	design	意匠	N;SG	N
sosok	フィギュア	sosok	フィギュア	N	N
pengajar	家庭	penajar	家庭	N;SG	N
pengajar	チューター	penajar	チューター	N;SG	N
parkir	駐車	parkir	駐車	N;SG;ACT	N
profesi	職業	profesi	職業	N;SG	N
profesi	職業	profesi	職業	N;SG	N
penyebaran	拡散	pensebaran	拡散	N;SG	N
penyebaran	スプレッド	pensebaran	スプレッド	N;SG	N
otot	筋肉	otot	筋肉	N;SG	N
otot	筋肉	otot	筋肉	N;SG	N
presenter	司会	presenter	司会	N	N
berdarah	出血	berdarah	出血	V;SG;ACT	V
kamen	仮面	kamen	仮面	N	N
ketentuan	条件	ketentuan	条件	N;SG	N
ketentuan	用語	ketentuan	用語	N;SG	N
ketentuan	条文	ketentuan	条文	N;SG	N
tahanan	捕虜	tahanan	捕虜	N;SG	N
tahanan	囚人	tahanan	囚人	N;SG	N
tahanan	囚人	tahanan	囚人	N;SG	N
moral	士気	moral	士気	N;SG	N
moral	道徳	moral	道徳	N;SG	N
terluka	怪我	terluka	怪我	V;SG;PASS	V
terluka	負傷	terluka	負傷	V;SG;PASS	V
