din	od	din	od	ADP;ACC	ADP
purtat	noszone	purta	nosić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
purtat	zużyty	purta	zużyć	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
idei	pomysły	idee	pomysł	N;INDF;FEM;PL	N;NOM;MASC;PL
idei	idee	idee	idee	N;INDF;FEM;PL	N;NOM;MASC;PL
idei	pomysłów	idee	pomysł	N;INDF;FEM;PL	N;GEN;MASC;PL
idei	koncepcje	idee	koncepcja	N;INDF;FEM;PL	N;NOM;FEM;PL
îndeplinit	spełnione	îndeplini	spełnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
îndeplinit	zrealizowane	îndeplini	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
îndeplinit	spełniony	îndeplini	spełnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
îndeplinit	spełniona	îndeplini	spełnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
palatinat	palatynat	palatina	palatynat	N;INDF;MASC;SG	N;NOM;MASC;SG
complex	złożone	complex	złożyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
complex	złożona	complex	złożyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
complex	złożony	complex	złożyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
complex	skomplikowane	complex	skomplikować	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
conțin	zawiera	conține	zawierać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
conțin	zawierają	conține	zawierać	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
conțin	zawierać	conține	zawierać	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
transferat	przeniesiony	transfera	przenieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
transferat	przeniesiona	transfera	przenieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
transferat	przeniesione	transfera	przenieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
programe	programów	program	program	N;INDF;FEM;PL	N;GEN;MASC;PL
programe	programy	program	program	N;INDF;FEM;PL	N;NOM;MASC;PL
programe	programów	program	program	N;INDF;FEM;PL	N;GEN;MASC;PL
programe	programy	program	program	N;INDF;FEM;PL	N;NOM;MASC;PL
puteri	uprawnienia	putere	uprawnić	N;INDF;FEM;PL	N;NOM;NEUT;PL
puteri	moce	putere	moc	N;INDF;FEM;PL	N;NOM;FEM;PL
puteri	uprawnień	putere	uprawnienie	N;INDF;FEM;PL	N;GEN;NEUT;PL
puteri	kompetencje	putere	kompetencja	N;INDF;FEM;PL	N;NOM;FEM;PL
aspecte	aspektów	aspect	aspekt	N;INDF;FEM;PL	N;GEN;MASC;PL
aspecte	aspekty	aspect	aspekt	N;INDF;FEM;PL	N;NOM;MASC;PL
aspecte	zagadnienia	aspect	zagadnienie	N;INDF;FEM;PL	N;NOM;NEUT;PL
aspecte	kwestie	aspect	kwest	N;INDF;FEM;PL	N;NOM;FEM;PL
aspecte	problemy	aspect	problem	N;INDF;FEM;PL	N;NOM;MASC;PL
observat	obserwowany	observa	obserwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
observat	obserwowane	observa	obserwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
observat	obserwowana	observa	obserwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
efect	efekt	efect	efekt	N;INDF;MASC;SG	N;NOM;MASC;SG
efect	skutek	efect	skutek	N;INDF;MASC;SG	N;NOM;MASC;SG
boli	choroby	boală	choroba	N;INDF;FEM;PL	N;ACC;FEM;PL
boli	choroby	boală	choroba	N;INDF;FEM;PL	N;ACC;FEM;PL
matematician	matematyk	matematician	matematyk	N;INDF;MASC;SG	N;NOM;MASC;SG
font	czcionka	font	czcionka	N;INDF;MASC;SG	N;NOM;FEM;SG
împărțit	podzielona	împărți	podzielić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
împărțit	dzielone	împărți	dzielić	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
împărțit	podzielone	împărți	podzielić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
împărțit	podzielony	împărți	podzielić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
artistic	artystyczna	artistic	artystyczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
artistic	artystyczne	artistic	artystyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
artistic	artystyczny	artistic	artystyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
forțe	sił	forță	siła	N;INDF;FEM;PL	N;GEN;FEM;PL
reviste	czasopism	revistă	czasopism	N;INDF;FEM;PL	N;GEN;MASC;PL
reviste	magazyny	revistă	magazyn	N;INDF;FEM;PL	N;NOM;MASC;PL
specific	szczególne	specific	szczególny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
specific	konkretne	specific	konkretny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
specific	specyficzne	specific	specyficzny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nominalizat	nominowany	nominalizat	nominować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
industriale	przemysłowych	industrial	przemysłowy	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
soare	słońce	soare	słońce	N;INDF;MASC;SG	N;NOM;NEUT;SG
soare	słońca	soare	słońce	N;INDF;MASC;SG	N;GEN;NEUT;SG
soare	słońce	soare	słońce	N;INDF;MASC;SG	N;NOM;NEUT;SG
fotografii	fotografie	fotografie	fotografia	N;INDF;FEM;PL	N;NOM;FEM;PL
fotografii	zdjęcia	fotografie	zdjęcie	N;INDF;FEM;PL	N;NOM;NEUT;PL
fotografii	zdjęć	fotografie	zdjęcie	N;INDF;FEM;PL	N;GEN;NEUT;PL
măsuri	środki	măsură	środek	N;INDF;FEM;PL	N;NOM;MASC;PL
holstein	holstein	holstein	holstein		
financiar	finansowo	financiar	finansowo	ADV	ADV
vie	żywe	viu	żywy		
vie	żywy	viu	żywy		
vie	vie	viu	vie		
cântăreț	piosenkarz	cântăreț	piosenkarz	N;INDF;MASC;SG	N;NOM;MASC;SG
cântăreț	wokalista	cântăreț	wokalista	N;INDF;MASC;SG	N;NOM;MASC;SG
cântăreț	piosenkarka	cântăreț	piosenkarka	N;INDF;MASC;SG	N;NOM;FEM;SG
romanian	anglik	romanian	anglik	N;INDF;MASC;SG	N;NOM;MASC;SG
audio	dźwięk	audio	dźwięk	N;INDF;MASC;SG	N;ACC;MASC;SG
digital	cyfrowy	digital	cyfrowy	N;INDF;MASC;SG	N;ACC;MASC;SG
pierde	traci	pierde	tracić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pierde	przegrywa	pierde	przegrywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pierde	przegrać	pierde	przegrać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
pierde	stracić	pierde	stracić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
fizician	fizyk	fizician	fizyk	N;INDF;MASC;SG	N;NOM;MASC;SG
eliberat	wyzwolony	elibera	wyzwolić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	wyemitowane	elibera	wyemitować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	wydany	elibera	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	wydane	elibera	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	wydawane	elibera	wydawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	zwolnione	elibera	zwolnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	wydane	elibera	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliberat	wydany	elibera	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	zwolniony	elibera	zwolnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eliberat	wydana	elibera	wydać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
eliberat	uwolniony	elibera	uwolnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
treptat	stopniowo	treptat	stopniowo	ADV	ADV
treptat	stopniowo	treptat	stopniowo	ADV	ADV
record	rekord	record	rekord	N;INDF;MASC;SG	N;NOM;MASC;SG
record	zapis	record	zapis	N;INDF;MASC;SG	N;NOM;MASC;SG
record	płyta	record	płyta	N;INDF;MASC;SG	N;NOM;FEM;SG
promovat	promowane	promova	promować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
promovat	promowany	promova	promować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
medalii	medale	medalie	medal	N;INDF;FEM;PL	N;NOM;MASC;PL
medalii	medali	medalie	medać	N;INDF;FEM;PL	N;GEN;MASC;PL
masculin	męskie	masculin	męski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
masculin	męski	masculin	męski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
masculin	męski	masculin	męski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
redus	zmniejszone	redus	zmniejszyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
redus	skrócony	redus	skrócić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
redus	obniżona	redus	obniżyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
redus	zmniejszona	redus	zmniejszyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
redus	zmniejszony	redus	zmniejszyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
activat	włączone	activat	włączyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
activat	włączony	activat	włączyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
activat	włączona	activat	włączyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
activat	aktywowany	activat	aktywować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
activat	aktywny	activat	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
activat	aktywowane	activat	aktywować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
activat	uruchomione	activat	uruchomić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
indian	indyjskie	indian	indyjski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
indian	indyjska	indian	indyjski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
indian	indyjski	indian	indyjski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
lac	jeziora	lac	jezioro	N;INDF;MASC;SG	N;ACC;NEUT;SG
lac	jezioro	lac	jezioro	N;INDF;MASC;SG	N;NOM;NEUT;SG
instrument	instrument	instrument	instrument	N;INDF;MASC;SG	N;ACC;MASC;SG
instrument	przyrząd	instrument	przyrząd	N;INDF;MASC;SG	N;NOM;MASC;SG
instrument	narzędzie	instrument	narzęd	N;INDF;MASC;SG	N;NOM;NEUT;SG
corespunde	odpowiada	corespunde	odpowiadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
uscat	suchy	uscat	suchy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
realizări	osiągnięć	realizare	osiągnięcie	N;INDF;FEM;PL	N;GEN;NEUT;PL
scos	usunięte	scoate	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
scos	usunięta	scoate	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
scos	usunięty	scoate	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
journal	dziennik	journal	dziennik	N;INDF;MASC;SG	N;NOM;MASC;SG
journal	czasopismo	journal	czasopismo	N;INDF;MASC;SG	N;NOM;NEUT;SG
journal	pamiętnik	journal	pamiętnik	N;INDF;MASC;SG	N;ACC;MASC;SG
uman	ludzkie	uman	ludzki	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
uman	ludzka	uman	ludzki	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
uman	ludzki	uman	ludzki	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sun	słoneczko	sun	słoneczko		
super	super	super	super		
super	rewelacja	super	rewelacja		
super	super	super	super		
grade	stopnie	grad	stopień	N;INDF;FEM;PL	N;NOM;MASC;PL
saône	saône	saun	sanny		
tehnic	techniczne	tehnic	techniczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
tehnic	techniczny	tehnic	techniczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
tehnic	techniczna	tehnic	techniczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
inspirat	zainspirowany	inspira	zainspirować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inspirat	inspirujące	inspira	inspirować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
tur	zwiedzanie	tur	zwiedzać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tur	wycieczka	tur	wycieczka	N;INDF;MASC;SG	N;NOM;FEM;SG
deal	wzgórza	deal	wzgórzać	N;INDF;MASC;SG	N;NOM;NEUT;SG
deal	wzgórze	deal	wzgórze	N;INDF;MASC;SG	N;NOM;NEUT;SG
set	zestaw	set	zestawić	N;INDF;MASC;SG	N;NOM;MASC;SG
set	komplet	set	komplet	N;INDF;MASC;SG	N;NOM;MASC;SG
muzeu	muzeum	muzeu	muzeum	N;INDF;MASC;SG	N;ACC;NEUT;SG
bob	bob	bob	bob		
bob	boba	bob	boba		
extins	rozszerzone	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
extins	rozszerzona	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
extins	rozszerzony	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
extins	przedłużony	extins	przedłużyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
extins	rozszerzone	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
extins	rozszerzony	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
extins	rozszerzona	extins	rozszerzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
locotenent	porucznik	locotenent	porucznik	N;INDF;MASC;SG	N;NOM;MASC;SG
flori	kwiaty	floare	kwiat	N;INDF;FEM;PL	N;NOM;MASC;PL
flori	kwiatki	floare	kwiatek	N;INDF;FEM;PL	N;NOM;MASC;PL
dispărut	zniknął	dispărea	zniknąć	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
picioare	nogi	picior	noga	N;INDF;FEM;PL	N;NOM;FEM;PL
concerte	koncerty	concert	koncert	N;INDF;FEM;PL	N;NOM;MASC;PL
zid	ściana	zid	ściana	N;INDF;MASC;SG	N;NOM;FEM;SG
zid	mur	zid	mur	N;INDF;MASC;SG	N;NOM;MASC;SG
zid	ścianie	zid	ściana	N;INDF;MASC;SG	N;DAT;FEM;SG
zid	tablica	zid	tablica	N;INDF;MASC;SG	N;NOM;FEM;SG
critice	krytycznych	critic	krytyczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
executat	zrealizowane	executa	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	wykonany	executa	wykonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
executat	wykonane	executa	wykonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	wykonywane	executa	wykonywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
executat	stracony	executa	stracić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
festival	festiwalu	festival	festiwal	N;INDF;MASC;SG	N;GEN;MASC;SG
festival	festiwal	festival	festiwal	N;INDF;MASC;SG	N;NOM;MASC;SG
festival	święto	festival	święto	N;INDF;MASC;SG	N;NOM;NEUT;SG
impact	wpływ	impact	wpływ	N;INDF;MASC;SG	N;NOM;MASC;SG
impact	zderzenie	impact	zderzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
impact	uderzenie	impact	uderzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
impact	oddziaływanie	impact	oddziaływać	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
impact	zasięg	impact	zasięg	N;INDF;MASC;SG	N;NOM;MASC;SG
jurnalist	dziennikarstwo	jurnalist	dziennikarstwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
jurnalist	dziennikarz	jurnalist	dziennikarz	N;INDF;MASC;SG	N;NOM;MASC;SG
jurnalist	dziennikarka	jurnalist	dziennikarka	N;INDF;MASC;SG	N;NOM;FEM;SG
perfect	idealnie	perfect	idealnie	ADV	ADV
adaugă	dodać	adăuga	dodać	V;IND;3;PRS;FIN	V;PFV;NFIN;ACT
adaugă	dodawać	adăuga	dodawać	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
roluri	ról	rol	ról	N;INDF;FEM;PL	N;GEN;FEM;PL
roluri	rolach	rol	ról	N;INDF;FEM;PL	N;DAT;FEM;PL
obiectiv	cel	obiectiv	cel	N;INDF;MASC;SG	N;NOM;MASC;SG
obiectiv	bramka	obiectiv	bramka	N;INDF;MASC;SG	N;NOM;FEM;SG
obiectiv	gol	obiectiv	gol	N;INDF;MASC;SG	N;NOM;MASC;SG
obiectiv	cel	obiectiv	cel	N;INDF;MASC;SG	N;NOM;MASC;SG
hotel	hotel	hotel	hotel	N;INDF;MASC;SG	N;NOM;MASC;SG
izvor	wiosny	izvor	wiosna	N;INDF;MASC;SG	N;ACC;FEM;SG
polonezi	polacy	polonez	polak	N;INDF;MASC;PL	N;NOM;MASC;PL
polonezi	polaków	polonez	polak	N;INDF;MASC;PL	N;GEN;MASC;PL
trimite	wysłać	trimite	wysłać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
univers	wszechświat	univers	wszechświat	N;INDF;MASC;SG	N;NOM;MASC;SG
univers	wszechświata	univers	wszechświatać	N;INDF;MASC;SG	N;GEN;MASC;SG
critici	krytycy	critică	krytyk	N;INDF;MASC;PL	N;NOM;MASC;PL
critici	krytyków	critică	krytyk	N;INDF;MASC;PL	N;ACC;MASC;PL
religios	religijny	religios	religijny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
religios	religijna	religios	religijny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
religios	religijne	religios	religijny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ucraineni	ukraińców	ucrainean	ukrainiec	N;INDF;MASC;PL	N;ACC;MASC;PL
parc	park	parc	park	N;INDF;MASC;SG	N;NOM;MASC;SG
context	kontekst	context	kontekst	N;INDF;MASC;SG	N;NOM;MASC;SG
context	kontekście	context	kontekst	N;INDF;MASC;SG	N;GEN;MASC;SG
context	kontekstu	context	kontekst	N;INDF;MASC;SG	N;GEN;MASC;SG
resurse	zasoby	resursă	zasóba	N;INDF;FEM;PL	N;NOM;MASC;PL
resurse	zasobów	resursă	zasób	N;INDF;FEM;PL	N;GEN;MASC;PL
resurse	zasoby	resursă	zasóba	N;INDF;FEM;PL	N;NOM;MASC;PL
resurse	zasobów	resursă	zasób	N;INDF;FEM;PL	N;GEN;MASC;PL
resurse	środki	resursă	środek	N;INDF;FEM;PL	N;NOM;MASC;PL
gaz	gaz	gaz	gaz	N;INDF;MASC;SG	N;NOM;MASC;SG
gaz	gaz	gaz	gaz	N;INDF;MASC;SG	N;NOM;MASC;SG
părinți	rodzicami	părinte	rodzic	N;INDF;MASC;PL	N;INS;MASC;PL
părinți	rodziców	părinte	rodzic	N;INDF;MASC;PL	N;ACC;MASC;PL
părinți	rodzice	părinte	rodzic	N;INDF;MASC;PL	N;NOM;MASC;PL
regionale	regionalnych	regional	regionalny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
vorbe	słowa	vorbă	słowo	N;INDF;FEM;PL	N;NOM;NEUT;PL
vorbe	słów	vorbă	słowo	N;INDF;FEM;PL	N;GEN;NEUT;PL
canal	kanał	canal	kanał	N;INDF;MASC;SG	N;ACC;MASC;SG
canal	kanału	canal	kanał	N;INDF;MASC;SG	N;GEN;MASC;SG
canal	kanał	canal	kanał	N;INDF;MASC;SG	N;ACC;MASC;SG
specifică	określić	specifica	określić	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
convins	przekonany	convinge	przekonany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
greci	grecy	grec	greca	N;INDF;MASC;PL	N;NOM;MASC;PL
greci	greków	grec	grek	N;INDF;MASC;PL	N;GEN;MASC;PL
calif	kalif	calif	kalif	N;INDF;MASC;SG	N;NOM;MASC;SG
dance	dance	dance	danka		
petersburg	petersburgu	petersburge	petersburg	N;INDF;MASC;SG	N;ACC;MASC;SG
instrumente	instrumenty	instrument	instrument	N;INDF;FEM;PL	N;NOM;MASC;PL
instrumente	przyrządy	instrument	przyrząd	N;INDF;FEM;PL	N;NOM;MASC;PL
instrumente	narzędzia	instrument	narzędzie	N;INDF;FEM;PL	N;NOM;NEUT;PL
variante	warianty	variantă	wariant	N;INDF;FEM;PL	N;NOM;MASC;PL
variante	odmiany	variantă	odmiana	N;INDF;FEM;PL	N;ACC;FEM;PL
conducători	linijki	conducător	linijka	N;INDF;MASC;PL	N;ACC;FEM;PL
conducători	przywódców	conducător	przywódca	N;INDF;MASC;PL	N;ACC;MASC;PL
conducători	liderów	conducător	lider	N;INDF;MASC;PL	N;GEN;MASC;PL
conducători	liderzy	conducător	lider	N;INDF;MASC;PL	N;NOM;MASC;PL
turism	turystyka	turism	turystyka	N;INDF;MASC;SG	N;NOM;FEM;SG
turism	turystyki	turism	turystyka	N;INDF;MASC;SG	N;GEN;FEM;SG
traduceri	tłumaczeń	traducere	tłumaczenie	N;INDF;FEM;PL	N;GEN;NEUT;PL
traduceri	tłumaczenia	traducere	tłumaczyć	N;INDF;FEM;PL	N;NOM;NEUT;PL
loir	loir	loir	loir		
modele	wzory	model	wzór	N;INDF;FEM;PL	N;NOM;MASC;PL
modele	modeli	model	model	N;INDF;FEM;PL	N;GEN;MASC;PL
modele	modele	model	model	N;INDF;FEM;PL	N;NOM;MASC;PL
modele	szablony	model	szablony	N;INDF;FEM;PL	N;NOM;MASC;PL
decide	decyduje	decide	decydować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
decide	postanawia	decide	postanawiać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
decide	zdecydować	decide	zdecydować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
ofițeri	funkcjonariusze	ofițer	funkcjonariusz	N;INDF;MASC;PL	N;NOM;MASC;PL
ofițeri	oficerowie	ofițer	oficer	N;INDF;MASC;PL	N;NOM;MASC;PL
ofițeri	oficerów	ofițer	oficer	N;INDF;MASC;PL	N;ACC;MASC;PL
candidat	kandydata	candidat	kandydat	N;INDF;MASC;SG	N;ACC;MASC;SG
candidat	kandydat	candidat	kandydat	N;INDF;MASC;SG	N;NOM;MASC;SG
insecte	owadów	insect	owad	N;INDF;FEM;PL	N;GEN;MASC;PL
insecte	owady	insect	owad	N;INDF;FEM;PL	N;NOM;MASC;PL
insecte	robaki	insect	robak	N;INDF;FEM;PL	N;NOM;MASC;PL
insecte	błędy	insect	błąd	N;INDF;FEM;PL	N;NOM;MASC;PL
insecte	owady	insect	owad	N;INDF;FEM;PL	N;NOM;MASC;PL
federal	federalny	federal	federalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
federal	federalnej	federal	federalny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
federal	federalne	federal	federalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
federal	federalna	federal	federalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
remix	remix	remix	remin		
elevi	uczniowie	elev	uczeń	N;INDF;MASC;PL	N;NOM;MASC;PL
elevi	studenci	elev	student	N;INDF;MASC;PL	N;NOM;MASC;PL
elevi	studentów	elev	student	N;INDF;MASC;PL	N;ACC;MASC;PL
elevi	uczniowie	elev	uczeń	N;INDF;MASC;PL	N;NOM;MASC;PL
elevi	źrenice	elev	źrenica	N;INDF;MASC;PL	N;NOM;FEM;PL
elevi	uczniów	elev	uczeń	N;INDF;MASC;PL	N;ACC;MASC;PL
potențial	potencjał	potențial	potencjać	N;INDF;MASC;SG	N;ACC;MASC;SG
poziții	stanowiska	poziție	stanowisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
poziții	pozycje	poziție	pozycja	N;INDF;FEM;PL	N;NOM;FEM;PL
trasee	trasy	traseu	trasa	N;INDF;FEM;PL	N;ACC;FEM;PL
trasee	szlaki	traseu	szlak	N;INDF;FEM;PL	N;NOM;MASC;PL
trasee	tras	traseu	tras	N;INDF;FEM;PL	N;GEN;FEM;PL
trasee	ścieżki	traseu	ścieżka	N;INDF;FEM;PL	N;ACC;FEM;PL
