bagdad	bagdad	bagdar	bagdad	N	N;INDF;MASC;SG
esposo	sotul	esposo	sot	N	N;DEF;MASC;SG
esposo	sotul	esposo	sot	N	N;DEF;MASC;SG
xove	tineri	xover	tânăr	N	N;INDF;MASC;PL
xenético	genetic	xenético	genetic	ADJ	ADJ;INDF;MASC;SG
xenético	genetice	xenético	genetic	ADJ	ADJ;INDF;FEM;PL
kilos	kilograme	kilo	kilogram	N	N;INDF;FEM;PL
kilos	kilograme	kilo	kilogram	N	N;INDF;FEM;PL
aburrida	plictisita	aburrido	plictisit	ADJ	ADJ;DEF;FEM;SG
aburrida	plictisit	aburrido	plictisi	ADJ	ADJ;INDF;MASC;SG
aburrida	plictisitoare	aburrido	plictisitor	ADJ	ADJ;INDF;FEM
aburrida	plictisitor	aburrido	plictisitor	ADJ	ADJ;INDF;MASC;SG
tentan	incearca	tentar	incearca	V	V;IND;SG;3;IPFV;FIN
tentan	incearca	tentar	incearca	V	V;IND;SG;3;IPFV;FIN
tentan	incerc	tentar	incerc	V	V;IND;SG;1;PRS;FIN
axencia	agentia	axencia	agentie	N	N;DEF;FEM;SG
axencia	agentie	axencia	agentie	N	N;INDF;FEM;SG
axencia	agentie	axencia	agentie	N	N;INDF;FEM;SG
axencia	agentia	axencia	agentie	N	N;DEF;FEM;SG
responsables	responsabilitatea	responsable	responsabilitate	N	N;DEF;FEM;SG
responsables	responsabilitate	responsable	responsabilitate	N	N;INDF;FEM;SG
nobel	nobel	nobel	nobel	N	N;INDF;MASC;SG
nobel	premiu	nobel	premiu	N	N;INDF;MASC;SG
nobel	premiul	nobel	premiu	N	N;DEF;MASC;SG
bonos	timbre	bono	timbru	N	N;INDF;FEM;PL
bonos	timbrele	bono	timbru	N	N;DEF;FEM;PL
sentiu	simte	sentiu	simți	V	V;IND;SG;3;PRS;FIN
sentiu	simt	sentiu	simți	V	V;IND;PL;3;PRS;FIN
memorias	amintiri	memoria	amintire	N	N;INDF;FEM;PL
memorias	amintirile	memoria	amintire	N	N;DEF;FEM;PL
cultivar	creste	cultivar	creste	V	V;IND;SG;3;PRS;FIN
cultivar	creste	cultivar	creste	V	V;IND;SG;3;PRS;FIN
cultivar	cresc	cultivar	crește	V	V;IND;PL;3;PRS;FIN
cultivar	creste	cultivar	creste	V	V;IND;SG;3;PRS;FIN
cultivar	cultiva	cultivar	cultiva	V	V;IND;SG;3;IPFV;FIN
cultivar	cultiva	cultivar	cultiva	V	V;IND;SG;3;IPFV;FIN
industriais	fabrica	industrial	fabrică	N	N;DEF;FEM;SG
industriais	fabrica	industrial	fabrică	N	N;DEF;FEM;SG
desigualdade	inegalitatea	desigualdade	inegalitate	N	N;DEF;FEM;SG
ameazas	amenintari	ameaza	amenintar	N	N;INDF;FEM;PL
ameazas	amenintari	ameaza	amenintar	N	N;INDF;FEM;PL
posesión	posesie	posesión	posesie	N	N;INDF;FEM;SG
posesión	posesia	posesión	posesie	N	N;DEF;FEM;SG
curva	curba	curvar	curbă	N	N;DEF;FEM;SG
curva	curba	curvar	curbă	N	N;DEF;FEM;SG
entradas	bilete	entrada	bilet	N	N;INDF;FEM;PL
entradas	biletele	entrada	bilet	N	N;DEF;FEM;PL
cultivo	cultura	cultivo	cultură	N	N;DEF;FEM;SG
cultivo	cultura	cultivo	cultură	N	N;DEF;FEM;SG
tratamentos	tratamentul	tratamento	tratament	N	N;DEF;MASC;SG
tratamentos	tratamentului	tratamento	tratament	N	N;DEF;MASC;SG
tratamentos	tratament	tratamento	tratament	N	N;INDF;MASC;SG
tratamentos	tratamentele	tratamento	tratament	N	N;DEF;FEM;PL
tratamentos	tratamente	tratamento	tratament	N	N;INDF;FEM;PL
almacéns	magazine	almacén	magazine	N	N;INDF;FEM;PL
almacéns	departamentul	almacén	departament	N	N;DEF;MASC;SG
almacéns	departament	almacén	departament	N	N;INDF;MASC;SG
almacéns	magazin	almacén	magazin	N	N;INDF;MASC;SG
almacéns	magazinul	almacén	magazin	N	N;DEF;MASC;SG
mecanismo	mecanismului	mecanismo	mecanism	N	N;DEF;MASC;SG
mecanismo	mecanism	mecanismo	mecanism	N	N;INDF;MASC;SG
mecanismo	mecanismul	mecanismo	mecanism	N	N;DEF;MASC;SG
mecanismo	dispozitivul	mecanismo	dispozitiv	N	N;DEF;MASC;SG
mecanismo	dispozitiv	mecanismo	dispozitiv	N	N;INDF;MASC;SG
mandei	trimise	mander	trimite	V	V;IND;SG;3;PST;FIN
xoguetes	jucarie	xoguete	jucarie	N	N;INDF;FEM;SG
xoguetes	jucaria	xoguete	jucarie	N	N;DEF;FEM;SG
xoguetes	jucarie	xoguete	jucarie	N	N;INDF;FEM;SG
xoguetes	jucarii	xoguete	jucar	N	N;DEF;MASC;PL
xoguetes	jucarii	xoguete	jucar	N	N;DEF;MASC;PL
vilas	orase	vila	oras	N	N;INDF;FEM;PL
vilas	sate	vila	sat	N	N;INDF;FEM;PL
vilas	satele	vila	sat	N	N;DEF;FEM;PL
arquivos	fisiere	arquivo	fisier	N	N;INDF;FEM;PL
arquivos	fisiere	arquivo	fisier	N	N;INDF;FEM;PL
arquivos	dosare	arquivo	dosare	N	N;INDF;FEM;PL
arquivos	arhive	arquivo	arhivă	N	N;INDF;FEM;PL
arquivos	arhiva	arquivo	arhivă	N	N;DEF;FEM;SG
arquivos	arhivele	arquivo	arhivă	N	N;DEF;FEM;PL
arquivos	arhiva	arquivo	arhivă	N	N;DEF;FEM;SG
encargo	comanda	encargo	comandă	N	N;DEF;FEM;SG
encargo	ordinea	encargo	ordine	N	N;DEF;FEM;SG
encargo	comanda	encargo	comandă	N	N;DEF;FEM;SG
encargo	ordine	encargo	ordine	N	N;INDF;FEM;SG
encargo	ordin	encargo	ordin	N	N;INDF;MASC;SG
asiáticos	asiatic	asiático	asiatic	ADJ	ADJ;INDF;MASC;SG
asiáticos	asiatice	asiático	asiatic	ADJ	ADJ;INDF;FEM;PL
asiáticos	asiatici	asiático	asiatic	ADJ	ADJ;INDF;MASC;PL
asiáticos	asiatici	asiático	asiatic	ADJ	ADJ;INDF;MASC;PL
factor	factorul	factor	factor	N	N;DEF;MASC;SG
factor	factor	factor	factor	N	N;INDF;MASC;SG
labor	munca	labor	muncă	N	N;DEF;FEM;SG
labor	lucru	labor	lucru	N	N;INDF;MASC;SG
labor	munca	labor	muncă	N	N;DEF;FEM;SG
labor	sarcina	labor	sarcină	N	N;DEF;FEM;SG
queimado	arse	queimar	arde	V	V;IND;SG;3;PST;FIN
queimado	ars	queimar	arde	V	V;MASC;SG;V.PTCP
perpetua	viata	perpetuar	viată	N	N;DEF;FEM;SG
perpetua	viata	perpetuar	viată	N	N;DEF;FEM;SG
perpetua	viata	perpetuar	viată	N	N;DEF;FEM;SG
perpetua	viata	perpetuar	viată	N	N;DEF;FEM;SG
perpetua	viata	perpetuar	viată	N	N;DEF;FEM;SG
aparencia	aspectul	aparencia	aspect	N	N;DEF;MASC;SG
aparencia	aspect	aparencia	aspect	N	N;INDF;MASC;SG
mesas	tabelele	mesa	tabel	N	N;DEF;FEM;PL
mesas	tabele	mesa	tabel	N	N;INDF;FEM;PL
mesas	mese	mesa	masă	N	N;INDF;FEM;PL
cinto	curea	cinto	curie	N	N;DEF;FEM;SG
cinto	centura	cinto	centură	N	N;DEF;FEM;SG
cinto	centura	cinto	centură	N	N;DEF;FEM;SG
lectura	citirea	lectura	citire	N	N;DEF;FEM;SG
lectura	citire	lectura	citire	N	N;INDF;FEM;SG
lectura	lectura	lectura	lectură	N	N;DEF;FEM;SG
lectura	citire	lectura	citire	N	N;INDF;FEM;SG
batallas	batalii	batalla	batalie	N	N;INDF;FEM;PL
batallas	bataliile	batalla	bataliu	N	N;DEF;FEM;PL
propietaria	proprietar	propietaria	proprietar	N	N;INDF;MASC;SG
propietaria	proprietarul	propietaria	proprietar	N	N;DEF;MASC;SG
mates	kill	mate	kill	N	N;INDF;MASC;SG
mates	matematica	mate	matematică	N	N;DEF;FEM;SG
mates	matematica	mate	matematică	N	N;DEF;FEM;SG
columnas	coloanele	columna	coloană	N	N;DEF;FEM;PL
columnas	coloane	columna	coloană	N	N;INDF;FEM;PL
furgoneta	duba	furgonetar	duba	N	N;DEF;FEM;SG
furgoneta	duba	furgonetar	duba	N	N;DEF;FEM;SG
reforma	reformei	reforma	reformă	N	N;DEF;FEM;SG
reforma	reforma	reforma	reformă	N	N;DEF;FEM;SG
reforma	reforma	reforma	reformă	N	N;DEF;FEM;SG
incendio	focul	incendio	foc	N	N;DEF;MASC;SG
incendio	incendiu	incendio	incendiu	N	N;INDF;MASC;SG
incendio	foc	incendio	foc	N	N;INDF;MASC;SG
estuda	studiaza	estudar	studiază	V	V;IND;SG;3;IPFV;FIN
estuda	studiez	estudar	studia	V	V;IND;SG;1;PRS;FIN
estuda	studiind	estudar	studia	V	V;V.MSDR
decepción	dezamagirea	decepción	dezamagire	N	N;DEF;FEM;SG
decepción	dezamagire	decepción	dezamagire	N	N;INDF;FEM;SG
reportaxe	raport	reportaxe	raport	N	N;INDF;MASC;SG
reportaxe	raportul	reportaxe	raport	N	N;DEF;MASC;SG
leopardo	leopardul	leopardo	leopard	N	N;DEF;MASC;SG
leopardo	leopard	leopardo	leopard	N	N;INDF;MASC;SG
europea	europene	europeo	european	ADJ	ADJ;INDF;FEM;PL
europea	europeni	europeo	european	ADJ	ADJ;INDF;MASC;PL
europea	european	europeo	european	ADJ	ADJ;INDF;MASC;SG
mona	mona	mona	monă	N	N;DEF;FEM;SG
ruína	ruina	ruína	ruină	N	N;DEF;FEM;SG
ruína	ruina	ruína	ruină	N	N;DEF;FEM;SG
ruína	falit	ruína	falit	N	N;INDF;MASC;SG
alzhéimer	alzheimer	alzhéimer	alzheimer	N	N;INDF;MASC;SG
oracións	rugaciuni	oración	rugaciune	N	N;INDF;FEM;PL
oracións	rugaciunile	oración	rugaciune	N	N;DEF;FEM;PL
xentes	oamenii	xente	om	N	N;DEF;MASC;PL
xentes	oameni	xente	om	N	N;INDF;MASC;PL
xentes	persoane	xente	persoană	N	N;INDF;FEM;PL
radiación	iradiere	radiación	iradiere	N	N;INDF;FEM;SG
radiación	radiatii	radiación	radiat	N	N;INDF;FEM;PL
radiación	radiatii	radiación	radiat	N	N;INDF;FEM;PL
marco	sol	marco	sol	N	N;INDF;MASC;SG
marco	cadru	marco	cadru	N	N;INDF;MASC;SG
marco	rama	marco	ramă	N	N;DEF;FEM;SG
marco	rama	marco	ramă	N	N;DEF;FEM;SG
agradecer	multumesc	agradecer	multumi	V	V;IND;SG;3;PRS;FIN
rumbo	cursul	rumbo	curs	N	N;DEF;MASC;SG
rumbo	curs	rumbo	curs	N	N;INDF;MASC;SG
vestíbulo	hol	vestíbulo	hol	N	N;INDF;MASC;SG
vestíbulo	lobby	vestíbulo	lobby	N	N;INDF;MASC;SG
ave	pasare	ave	pasar	N	N;INDF;FEM;SG
ave	pasare	ave	pasar	N	N;INDF;FEM;SG
ave	pasarea	ave	pasare	N	N;DEF;FEM;SG
ave	bird	ave	bird	N	N;INDF;MASC;SG
chegado	vino	chegar	vino	V	V;IND;SG;2;PRS;FIN
brutalidade	brutalitatea	brutalidade	brutalitate	N	N;DEF;FEM;SG
brutalidade	brutalitate	brutalidade	brutalitate	N	N;INDF;FEM;SG
transición	tranzitie	transición	tranzitie	N	N;INDF;FEM;SG
transición	tranzitia	transición	tranzitie	N	N;DEF;FEM;SG
caldeiro	inchisoare	caldeiro	inchisoare	N	N;INDF;FEM;SG
caldeiro	puscarie	caldeiro	puscarie	N	N;INDF;FEM;SG
caldeiro	inchisoarea	caldeiro	inchisoare	N	N;DEF;FEM;SG
caldeiro	galeata	caldeiro	galeat	N	N;DEF;FEM;SG
caldeiro	galeata	caldeiro	galeat	N	N;DEF;FEM;SG
caldeiro	galeata	caldeiro	galeat	N	N;DEF;FEM;SG
atopaba	gaseste	atopar	gaseste	V	V;IND;SG;3;PRS;FIN
atopaba	gaseste	atopar	gaseste	V	V;IND;SG;3;PRS;FIN
bandas	trupe	banda	trupă	N	N;INDF;FEM;PL
delincuencia	crima	delincuencia	crimă	N	N;DEF;FEM;SG
delincuencia	crima	delincuencia	crimă	N	N;DEF;FEM;SG
delincuencia	criminalitate	delincuencia	criminalitate	N	N;INDF;FEM;SG
capa	mantie	capa	mantie	N	N;INDF;FEM;SG
permitirei	lasa	permitir	lăsa	V	V;IND;SG;3;IPFV;FIN
virei	vino	virei	vino	V	V;IND;SG;2;PRS;FIN
choras	plans	chora	plans	N	N;INDF;MASC;SG
choras	plansul	chora	plans	N	N;DEF;MASC;SG
municipal	municipale	municipal	municipal	ADJ	ADJ;INDF;FEM;PL
representantes	reprezentanti	representante	reprezentant	N	N;INDF;MASC;PL
representantes	reprezentanti	representante	reprezentant	N	N;INDF;MASC;PL
representantes	reprezentantii	representante	reprezentant	N	N;DEF;MASC;PL
envexa	invidia	envexa	invidia	N	N;DEF;FEM;SG
envexa	invidie	envexa	invidie	N	N;INDF;FEM;SG
mel	draga	mel	dragă	N	N;DEF;FEM;SG
mel	miere	mel	miere	N	N;INDF;FEM;SG
cuartel	sediu	cuartel	sediu	N	N;INDF;MASC;SG
cuartel	sedii	cuartel	sedie	N	N;INDF;FEM;PL
cuartel	baraci	cuartel	barac	N	N;INDF;FEM;PL
cuartel	cazarma	cuartel	cazarma	N	N;DEF;FEM;SG
cuartel	cazarma	cuartel	cazarma	N	N;DEF;FEM;SG
afecto	afectiune	afecto	afectiune	N	N;INDF;FEM;SG
afecto	afectiune	afecto	afectiune	N	N;INDF;FEM;SG
mineiros	minerii	mineiro	miner	N	N;DEF;MASC;PL
mineiros	mineri	mineiro	miner	N	N;INDF;MASC;PL
culler	lingura	culler	lingură	N	N;DEF;FEM;SG
culler	lingura	culler	lingură	N	N;DEF;FEM;SG
disparan	trage	disparar	trage	V	V;IND;SG;3;PRS;FIN
mantas	paturi	manto	pat	N	N;INDF;FEM;PL
mantas	paturile	manto	pat	N	N;DEF;FEM;PL
pálida	palida	pálida	palidă	ADJ	ADJ;DEF;FEM;SG
continúe	continuati	continuír	continua	V	V;IND;SG;2;FIN
continúe	continua	continuír	continua	V	V;IND;SG;3;IPFV;FIN
continúe	continua	continuír	continua	V	V;IND;SG;3;IPFV;FIN
fresca	proaspete	frescar	proaspăt	N	N;INDF;FEM;PL
fresca	proaspata	frescar	proaspată	N	N;DEF;FEM;SG
fresca	fresh	frescar	fresh	N	N;INDF;MASC;SG
serpe	sarpe	serpe	sarpe	N	N;INDF;MASC;SG
serpe	sarpe	serpe	sarpe	N	N;INDF;MASC;SG
serpe	sarpele	serpe	sarpea	N	N;DEF;MASC;SG
serpe	sarpe	serpe	sarpe	N	N;INDF;MASC;SG
serpe	sarpe	serpe	sarpe	N	N;INDF;MASC;SG
serpe	snake	serpe	snak	N	N;INDF;MASC;SG
proletarios	proletariatului	proletario	proletariat	N	N;DEF;MASC;SG
bebo	bautura	bebo	bautură	N	N;DEF;FEM;SG
dicides	spune	dicidir	spune	V	V;IND;SG;3;PRS;FIN
pelota	minge	pelota	minge	N	N;INDF;FEM;SG
pelota	mingea	pelota	minge	N	N;DEF;FEM;SG
pelota	bila	pelota	bilă	N	N;DEF;FEM;SG
pelota	bila	pelota	bilă	N	N;DEF;FEM;SG
patrulla	patrula	patrulla	patrulă	N	N;DEF;FEM;SG
patrulla	patrula	patrulla	patrulă	N	N;DEF;FEM;SG
patrulla	patrulare	patrulla	patrular	N	N;INDF;FEM;SG
salta	salt	salta	salt	N	N;INDF;MASC;SG
traidores	tradatorii	traidor	tradator	N	N;DEF;MASC;PL
desexas	vrei	desexa	vrea	V	V;IND;SG;2;PRS;FIN
desexas	vreau	desexa	vrea	V	V;IND;SG;1;PRS;FIN
morrese	mor	morrer	muri	V	V;IND;PL;3;PRS;FIN
morrese	mori	morrer	muri	V	V;IND;SG;2;PRS;FIN
morrese	murit	morrer	muri	V	V;MASC;SG;V.PTCP
serea	sirena	ser	sirena	N	N;DEF;FEM;SG
serea	sirena	ser	sirena	N	N;DEF;FEM;SG
comerciantes	comercianti	comerciante	comerciant	N	N;INDF;MASC;PL
comerciantes	comercianti	comerciante	comerciant	N	N;INDF;MASC;PL
comerciantes	negustori	comerciante	negustor	N	N;INDF;MASC;PL
comerciantes	negustorii	comerciante	negustor	N	N;DEF;MASC;PL
varón	barbat	varón	barbat	N	N;INDF;MASC;SG
varón	mascul	varón	masc	N	N;INDF;MASC;SG
varón	barbat	varón	barbat	N	N;INDF;MASC;SG
varón	baiat	varón	baiat	N	N;INDF;MASC;SG
varón	baiat	varón	baiat	N	N;INDF;MASC;SG
indio	indiana	indio	indiană	N	N;DEF;FEM;SG
indio	indianul	indio	indian	N	N;DEF;MASC;SG
berce	leagan	berce	leagan	N	N;INDF;MASC;SG
berce	leaganul	berce	leagan	N	N;DEF;MASC;SG
berce	leagan	berce	leagan	N	N;INDF;MASC;SG
traficante	traficant	traficante	traficant	N	N;INDF;MASC;SG
traficante	dealer	traficante	dealer	N	N;INDF;MASC;SG
reféns	ostatici	refén	ostatic	N	N;INDF;MASC;PL
reféns	ostaticii	refén	ostatic	N	N;DEF;MASC;PL
reféns	ostateci	refén	ostateci	N	N;INDF;MASC;PL
frota	flotei	frota	flotă	N	N;DEF;FEM;SG
frota	flota	frota	flotă	N	N;DEF;FEM;SG
frota	flota	frota	flotă	N	N;DEF;FEM;SG
celoso	gelos	celoso	gelos	ADJ	ADJ;INDF;MASC;SG
mercadorías	marfuri	mercadoría	marfă	N	N;INDF;FEM;PL
mercadorías	bunuri	mercadoría	bun	N	N;INDF;FEM;PL
mercadorías	marfuri	mercadoría	marfă	N	N;INDF;FEM;PL
mercadorías	marfuri	mercadoría	marfă	N	N;INDF;FEM;PL
anano	pitica	anano	pitică	N	N;DEF;FEM;SG
anano	barbat	anano	barbat	N	N;INDF;MASC;SG
anano	om	anano	om	N	N;INDF;MASC;SG
anano	omul	anano	om	N	N;DEF;MASC;SG
anano	barbat	anano	barbat	N	N;INDF;MASC;SG
gueto	ghetou	gueto	ghetou	N	N;INDF;MASC;SG
esmeralda	esmeralda	esmeraldar	esmeralda	N	N;DEF;FEM;SG
impulso	pulsul	impulso	puls	N	N;DEF;MASC;SG
impulso	puls	impulso	puls	N	N;INDF;MASC;SG
corán	coranul	corán	coran	N	N;DEF;MASC;SG
clínicas	clinic	clínico	clinic	ADJ	ADJ;INDF;MASC;SG
clínicas	clinice	clínico	clinic	ADJ	ADJ;INDF;FEM;PL
lombo	spate	lombo	spate	N	N;INDF;MASC;SG
procedemento	procedura	procedemento	procedură	N	N;DEF;FEM;SG
procedemento	procedura	procedemento	procedură	N	N;DEF;FEM;SG
custo	costuri	custo	cost	N	N;INDF;FEM;PL
custo	costul	custo	cost	N	N;DEF;MASC;SG
custo	cost	custo	cost	N	N;INDF;MASC;SG
aforros	economii	aforro	economie	N	N;INDF;FEM;PL
aforros	economiile	aforro	economie	N	N;DEF;FEM;PL
previr	previne	previr	preveni	V	V;IND;SG;3;PRS;FIN
chiste	gluma	chistir	glumă	N	N;DEF;FEM;SG
chiste	gluma	chistir	glumă	N	N;DEF;FEM;SG
chiste	banc	chistir	banc	N	N;INDF;MASC;SG
tigre	tiger	tigre	tiger	N	N;INDF;MASC;SG
tigre	tigrul	tigre	tigru	N	N;DEF;MASC;SG
tigre	tigru	tigre	tigru	N	N;INDF;MASC;SG
crecen	creste	crecer	creste	V	V;IND;SG;3;PRS;FIN
crecen	creste	crecer	creste	V	V;IND;SG;3;PRS;FIN
crecen	cresc	crecer	crește	V	V;IND;PL;3;PRS;FIN
crecen	creste	crecer	creste	V	V;IND;SG;3;PRS;FIN
crecen	obtine	crecer	obtin	V	V;IND;SG;3;PRS;FIN
empezan	incepe	empezar	incepe	V	V;IND;SG;3;PRS;FIN
tradución	traducere	tradución	traducere	N	N;INDF;FEM;SG
tradución	traducerea	tradución	traducere	N	N;DEF;FEM;SG
pintar	picteaza	pintar	pictează	V	V;IND;SG;3;IPFV;FIN
colectivo	colectivul	colectivo	colectiv	N	N;DEF;MASC;SG
instintos	instincte	instinto	instinct	N	N;INDF;FEM;PL
instintos	instinctele	instinto	instinct	N	N;DEF;FEM;PL
alimentación	mancare	alimentación	mancare	N	N;INDF;FEM;SG
alimentación	mancare	alimentación	mancare	N	N;INDF;FEM;SG
alimentación	alimentare	alimentación	alimentare	N	N;INDF;FEM;SG
alimentación	alimente	alimentación	aliment	N	N;INDF;FEM;PL
alimentación	hrana	alimentación	hrană	N	N;DEF;FEM;SG
alimentación	imbracaminte	alimentación	imbracamint	N	N;INDF;FEM;SG
loitas	lupta	loita	luptă	N	N;DEF;FEM;SG
loitas	lupta	loita	luptă	N	N;DEF;FEM;SG
bunker	bunker	bunker	bunker	N	N;INDF;MASC;SG
bunker	buncar	bunker	buncar	N	N;INDF;MASC;SG
bunker	buncare	bunker	buncare	N	N;INDF;FEM;PL
favorito	favorita	favorito	favorita	N	N;DEF;FEM;SG
defensores	aparatori	defensor	aparator	N	N;INDF;MASC;PL
defensores	aparatorii	defensor	aparator	N	N;DEF;MASC;PL
defensores	aparatorilor	defensor	aparator	N	N;DEF;MASC;PL
axencias	agentii	axencia	agent	N	N;DEF;MASC;PL
axencias	agentiile	axencia	agent	N	N;DEF;FEM;PL
axencias	agentii	axencia	agent	N	N;DEF;MASC;PL
axencias	agentia	axencia	agentie	N	N;DEF;FEM;SG
axencias	agentie	axencia	agentie	N	N;INDF;FEM;SG
axencias	agentie	axencia	agentie	N	N;INDF;FEM;SG
axencias	agentia	axencia	agentie	N	N;DEF;FEM;SG
pausa	pauza	pausa	pauză	N	N;DEF;FEM;SG
pausa	pauza	pausa	pauză	N	N;DEF;FEM;SG
celas	celule	cela	celulă	N	N;INDF;FEM;PL
celas	celulele	cela	celulă	N	N;DEF;FEM;PL
celas	celulelor	cela	celulă	N	N;DEF;FEM;PL
alfombra	covor	alfombra	covor	N	N;INDF;MASC;SG
alfombra	covor	alfombra	covor	N	N;INDF;MASC;SG
visións	viziunile	visión	viziune	N	N;DEF;FEM;PL
visións	viziuni	visión	viziune	N	N;INDF;FEM;PL
conceptos	concepte	concepto	concept	N	N;INDF;FEM;PL
conceptos	conceptele	concepto	concept	N	N;DEF;FEM;PL
xenéticas	genetic	xenético	genetic	ADJ	ADJ;INDF;MASC;SG
xenéticas	genetice	xenético	genetic	ADJ	ADJ;INDF;FEM;PL
confuso	lost	confuso	lost	N	N;INDF;MASC;SG
empregar	utilizeaza	empregar	utilizează	V	V;IND;SG;3;IPFV;FIN
empregar	foloseste	empregar	folosest	V	V;IND;SG;3;PRS;FIN
oposición	opozitia	oposición	opozitie	N	N;DEF;FEM;SG
oposición	opozitie	oposición	opozitie	N	N;INDF;FEM;SG
oposición	opozitie	oposición	opozitie	N	N;INDF;FEM;SG
mecánica	mecanica	mecánica	mecanică	N	N;DEF;FEM;SG
buraco	gaura	buraco	gaură	N	N;DEF;FEM;SG
buraco	gaura	buraco	gaură	N	N;DEF;FEM;SG
inevitable	inevitabile	inevitable	inevitabil	ADJ	ADJ;INDF;FEM;PL
inevitable	inevitabila	inevitable	inevitabil	ADJ	ADJ;DEF;FEM;SG
elevado	inalta	elevado	inalta	ADJ	ADJ;DEF;FEM;SG
elevado	inalta	elevado	inalta	ADJ	ADJ;DEF;FEM;SG
direccións	directia	dirección	directie	N	N;DEF;FEM;SG
direccións	directie	dirección	directie	N	N;INDF;FEM;SG
direccións	directie	dirección	directie	N	N;INDF;FEM;SG
direccións	directia	dirección	directie	N	N;DEF;FEM;SG
situacións	situatiile	situación	situatie	N	N;DEF;FEM;PL
situacións	situatii	situación	situat	N	N;INDF;FEM;PL
situacións	situatii	situación	situat	N	N;INDF;FEM;PL
odia	urasc	odia	urasc	V	V;IND;SG;1;PRS;FIN
odia	uraste	odia	urast	V	V;IND;SG;3;PRS;FIN
odia	uraste	odia	urast	V	V;IND;SG;3;PRS;FIN
afectan	afecteaza	afectar	afecta	V	V;IND;SG;3;IPFV;FIN
afectan	afecta	afectar	afecta	V	V;IND;SG;3;IPFV;FIN
facerte	face	facerte	face	V	V;IND;SG;3;PRS;FIN
continúan	continuati	continuar	continua	V	V;IND;SG;2;FIN
continúan	continua	continuar	continua	V	V;IND;SG;3;IPFV;FIN
continúan	continua	continuar	continua	V	V;IND;SG;3;IPFV;FIN
tentarei	incearca	tentar	incearca	V	V;IND;SG;3;IPFV;FIN
tentarei	incearca	tentar	incearca	V	V;IND;SG;3;IPFV;FIN
tentarei	obtine	tentar	obtin	V	V;IND;SG;3;PRS;FIN
prioridade	prioritatea	prioridade	prioritate	N	N;DEF;FEM;SG
prioridade	prioritate	prioridade	prioritate	N	N;INDF;FEM;SG
revistas	revista	revista	revistă	N	N;DEF;FEM;SG
revistas	revista	revista	revistă	N	N;DEF;FEM;SG
revistas	reviste	revista	revistă	N	N;INDF;FEM;PL
revistas	revistele	revista	revistă	N	N;DEF;FEM;PL
bocas	gurile	boca	gură	N	N;DEF;FEM;PL
bocas	guri	boca	guri	N	N;INDF;FEM;PL
lograr	obtine	lograr	obtin	V	V;IND;SG;3;PRS;FIN
lograr	face	lograr	face	V	V;IND;SG;3;PRS;FIN
distinguir	distinge	distinguir	distinge	V	V;IND;SG;3;PRS;FIN
lagos	lagos	lago	lagos	N	N;INDF;MASC;SG
lagos	lacurile	lago	lac	N	N;DEF;FEM;PL
lagos	lacuri	lago	lac	N	N;INDF;FEM;PL
recentes	recente	recente	recent	ADJ	ADJ;INDF;FEM;PL
recentes	recenta	recente	recent	ADJ	ADJ;DEF;FEM;SG
recentes	recenta	recente	recent	ADJ	ADJ;DEF;FEM;SG
certificado	certificat	certificado	certificat	N	N;INDF;MASC;SG
certificado	certificatul	certificado	certificat	N	N;DEF;MASC;SG
pipa	conducta	pipa	conducta	N	N;DEF;FEM;SG
pipa	pipa	pipa	pipă	N	N;DEF;FEM;SG
pipa	pipa	pipa	pipă	N	N;DEF;FEM;SG
conversas	conversatii	converso	conversat	N	N;INDF;FEM;PL
radical	radicale	radical	radical	ADJ	ADJ;INDF;FEM;PL
radical	radicala	radical	radicală	ADJ	ADJ;DEF;FEM;SG
obesidade	obezitate	obesidade	obezitate	N	N;INDF;FEM;SG
prosperidade	prosperitatea	prosperidade	prosperitate	N	N;DEF;FEM;SG
prosperidade	prosperitate	prosperidade	prosperitate	N	N;INDF;FEM;SG
exilio	exil	exilio	exil	N	N;INDF;MASC;SG
exilio	exilul	exilio	exil	N	N;DEF;MASC;SG
palma	palm	palma	palm	N	N;INDF;MASC;SG
palma	palma	palma	palmă	N	N;DEF;FEM;SG
palma	palmier	palma	palmier	N	N;INDF;MASC;SG
relativamente	relativ	relativamente	relativ	ADV	ADV
cordas	sfori	corda	sfoară	N	N;INDF;FEM;PL
cordas	corzi	corda	corz	N	N;INDF;FEM;PL
cordas	coarde	corda	coardă	N	N;INDF;FEM;PL
gráficos	grafice	gráfico	grafic	ADJ	ADJ;INDF;FEM;PL
órganos	organe	órgano	organ	N	N;INDF;FEM;PL
órganos	organele	órgano	organ	N	N;DEF;FEM;PL
penicilina	penicilina	penicilinar	penicilina	N	N;DEF;FEM;SG
penicilina	penicilina	penicilinar	penicilina	N	N;DEF;FEM;SG
funcións	functiile	función	functie	N	N;DEF;FEM;PL
funcións	functii	función	functie	N	N;INDF;FEM;PL
modernos	moderni	moderno	modern	ADJ	ADJ;INDF;MASC;PL
modernos	moderna	moderno	moderna	ADJ	ADJ;DEF;FEM;SG
modernos	modern	moderno	modern	ADJ	ADJ;INDF;MASC;SG
modernos	moderne	moderno	modern	ADJ	ADJ;INDF;FEM;PL
modernos	moderna	moderno	moderna	ADJ	ADJ;DEF;FEM;SG
