اِبتدائیات	fonaments	اِبتدائیات	fonament	N;NOM;MASC;PL;3	N;MASC;PL
اندازہ	valoració	اندازہ	valoració	N;NOM;MASC;SG;3	N;FEM;SG
اندازہ	estimació	اندازہ	estimació	N;NOM;MASC;SG;3	N;FEM;SG
اندازہ	avaluació	اندازہ	avaluació	N;NOM;MASC;SG;3	N;FEM;SG
اندازہ	estil	اندازہ	estil	N;NOM;MASC;SG;3	N;MASC;SG
اندازہ	càlcul	اندازہ	càlcul	N;NOM;MASC;SG;3	N;MASC;SG
اندام	cos	اندام	cos	N;NOM;MASC;SG;3	N;MASC;SG
اندیشہ	ansietat	اندیشہ	ansietat	N;NOM;MASC;SG;3	N;FEM;SG
اندیشہ	preocupació	اندیشہ	preocupació	N;NOM;MASC;SG;3	N;FEM;SG
اندیشہ	ansietat	اندیشہ	ansietat	N;NOM;MASC;SG;3	N;FEM;SG
اندھیر	anarquia	اندھیر	anarquia	N;NOM;MASC;SG;3	N;FEM;SG
اندھیر	catàstrofe	اندھیر	catàstrofe	N;NOM;MASC;SG;3	N;FEM;SG
اندھیر	injustícia	اندھیر	injustícia	N;NOM;MASC;SG;3	N;FEM;SG
اندھیر	trastorn	اندھیر	trastorn	N;NOM;MASC;SG;3	N;MASC;SG
اندھیر	angoixa	اندھیر	angoixa	N;NOM;MASC;SG;3	N;FEM;SG
اندھیر	calamitat	اندھیر	calamitat	N;NOM;MASC;SG;3	N;FEM;SG
اندھیر	tirania	اندھیر	tirania	N;NOM;MASC;SG;3	N;FEM;SG
اُنس	adjunt	ونس	adjunt		
اُنس	afecte	ونس	afecte		
انش	part	انش	part		
انصاب	icones	انصاب	icona		
اِنصاف	equitat	اِنصاف	equitat	N;NOM;MASC;SG;3	N;FEM;SG
اِنصاف	justícia	اِنصاف	justícia	N;NOM;MASC;SG;3	N;FEM;SG
اِنصاف	imparcialitat	اِنصاف	imparcialitat	N;NOM;MASC;SG;3	N;FEM;SG
اِنصاف	llei	اِنصاف	llei	N;NOM;MASC;SG;3	N;FEM;SG
اِنضباطی	disciplinari	اِنضباطی	disciplinari	ADJ	ADJ;MASC;SG
انفاس	veus	انفاس	veu		
اِنفراداً	individualment	اِنفراداً	individualment	ADV	ADV
اِنفرادی	individuals	اِنفرادی	individual	ADJ;NOM	ADJ;PL
اِنفرادی	individual	اِنفرادی	individual	ADJ;NOM	ADJ;SG
اِنفرادیت	singularitat	اِنفرادیت	singularitat	N;NOM;MASC;SG;3	N;FEM;SG
اِنفرادیت	individualitat	اِنفرادیت	individualitat	N;NOM;MASC;SG;3	N;FEM;SG
اِنقطاعی	darrer	اِنقطاعی	darrer	ADJ	ADJ;MASC;SG
اِنقطاعی	últim	اِنقطاعی	últim	ADJ	ADJ;MASC;SG
اِنقطاعی	última	اِنقطاعی	últim	ADJ	ADJ;FEM;SG
اِنقطاعی	darrera	اِنقطاعی	darrer	ADJ	ADJ;FEM;SG
اِنقطاعی	concloents	اِنقطاعی	concloent	ADJ	ADJ;PL
اِنقلابی	revolucionari	اِنقلابی	revolucionari	ADJ	ADJ;MASC;SG
انکارکرنا	rebutja	انکارکرنا	rebutjar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
انکڑنا	encongeix	انکڑنا	encongir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
انگ	compartir	انگ	compartir	V;MASC;SG;V.PTCP;ACT	V;NFIN
انگ	comparteix	انگ	compartir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
انگشتانہُ	didal	انگشتانہُ	didal	ADJ	ADJ;SG
اُنگلی	dit	اُنگلی	dit	ADJ	ADJ;MASC;SG;V.PTCP
انگیخت	incitació	انگیخت	incitació	N;NOM;MASC;SG;3	N;FEM;SG
انگیز	juvenil	انگیز	juvenil	ADJ	ADJ;SG
انگیز	emocionant	انگیز	emocionant	ADJ	ADJ;SG
انواع	espècies	انواع	espècie	N;NOM;MASC;PL;3	N;FEM;PL
انواع	varietats	انواع	varietat	N;NOM;MASC;PL;3	N;FEM;PL
انوکھا	meravellós	انوکھا	meravellós	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	singular	انوکھا	singular	ADJ;NOM;MASC;SG	ADJ;SG
انوکھا	únic	انوکھا	únic	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	estranya	انوکھا	estrany	ADJ;NOM;MASC;SG	ADJ;FEM;SG
انوکھا	estrany	انوکھا	estrany	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	extraordinària	انوکھا	extraordinari	ADJ;NOM;MASC;SG	ADJ;FEM;SG
انوکھا	curiós	انوکھا	curiós	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	curiosa	انوکھا	curiós	ADJ;NOM;MASC;SG	ADJ;FEM;SG
انوکھا	meravellós	انوکھا	meravellós	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	singular	انوکھا	singular	ADJ;NOM;MASC;SG	ADJ;SG
انوکھا	peculiar	انوکھا	peculiar	ADJ;NOM;MASC;SG	ADJ;SG
انوکھا	únic	انوکھا	únic	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	estranya	انوکھا	estrany	ADJ;NOM;MASC;SG	ADJ;FEM;SG
انوکھا	estrany	انوکھا	estrany	ADJ;NOM;MASC;SG	ADJ;MASC;SG
انوکھا	extraordinària	انوکھا	extraordinari	ADJ;NOM;MASC;SG	ADJ;FEM;SG
دوستانہ	simpàtica	دوستانہ	simpàtic	ADJ	ADJ;FEM;SG
دوستانہ	amistós	دوستانہ	amistós	ADJ	ADJ;MASC;SG
انہونی	impossibilitat	انہونی	impossibilitat	N;NOM;MASC;SG;3	N;FEM;SG
روحانی	espiritual	روحانی	espiritual	ADJ	ADJ;SG
اِنھیں	ell	یہ	ell	PRO;SG;3	PRO;MASC;SG;3
اُنھیں	ell	وہ	ell	PRO;SG;3	PRO;MASC;SG;3
اوٹ	vel	اوٹ	vel		
اوٹنا	oculta	اوٹنا	ocultar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
اوٹنا	amaga	اوٹنا	amagar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
اَوج	vèrtex	اَوج	vèrtex		
اَوج	cel	اَوج	cel		
اَوج	zenit	اَوج	zenit		
اَوج	top	اَوج	top		
اوجھل	reclòs	اوجھل	reclòs	ADJ	ADJ;MASC;SG;V.PTCP
اوجھل	invisible	اوجھل	invisible	ADJ	ADJ;SG
اوجھل	amagat	اوجھل	amagar	ADJ	ADJ;MASC;SG;V.PTCP
اوڑھنا	fitxa	اوڑھنا	fitxar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
اَوقات	circumstàncies	ووق	circumstància	N;NOM;MASC;PL;3	N;FEM;PL
اَوقات	recursos	ووق	recurs	N;NOM;MASC;PL;3	N;MASC;PL
اَوقات	mitjans	ووق	mitjà	N;NOM;MASC;PL;3	N;MASC;PL
اَوقات	vegades	ووق	vegada	N;NOM;MASC;PL;3	N;FEM;PL
اول	penyora	اول	penyora		
اولا	secret	اولا	secret		
اُونھ	nay	اُونھ	nay		
اہار	gluten	اہار	glutar		
اہار	cola	اہار	cola		
اُہارنا	destapar	اُہارنا	destapar	V;MASC;SG;NFIN;ACT	V;NFIN
اَہل	apt	اَہل	apt		
اہلیت	destresa	اہلیت	destresa	N;NOM;MASC;SG;3	N;FEM;SG
اہلیت	titulació	اہلیت	titulació	N;NOM;MASC;SG;3	N;FEM;SG
اہلیت	elegibilitat	اہلیت	elegibilitat	N;NOM;MASC;SG;3	N;FEM;SG
اہلیہ	esposa	اہلیہ	esposar	N;NOM;MASC;SG;3	N;FEM;SG
اہم	transcendental	اہم	transcendental	ADJ	ADJ;SG
اہم	important	اہم	important	ADJ	ADJ;SG
اہم	transcendental	اہم	transcendental	ADJ	ADJ;SG
اہم	important	اہم	important	ADJ	ADJ;SG
اہم	significatives	اہم	significatiu	ADJ	ADJ;FEM;PL
اہم	significatius	اہم	significatiu	ADJ	ADJ;MASC;PL
اِیجابی	positiu	اِیجابی	positiu	ADJ	ADJ;MASC;SG
اِیجابی	positiva	اِیجابی	positiu	ADJ	ADJ;FEM;SG
اِیجابی	positius	اِیجابی	positiu	ADJ	ADJ;MASC;PL
اِیجابی	afirmatiu	اِیجابی	afirmatiu	ADJ	ADJ;MASC;SG
ایزد	déu	ایزد	déu		
ایزدی	celestial	ایزدی	celestial	ADJ	ADJ;SG
ایزدی	divina	ایزدی	diví	ADJ	ADJ;FEM;SG
ایشیائی	asiàtics	ایشیائی	asiàtic	ADJ	ADJ;MASC;PL
ایکتا	unió	ایک	unió	N;NOM;MASC;SG;3	N;FEM;SG
ایکتا	conjunció	ایک	conjunció	N;NOM;MASC;SG;3	N;FEM;SG
ایکتا	solitud	ایک	solitud	N;NOM;MASC;SG;3	N;FEM;SG
ایلچی	missatger	ایلچی	missatger	N;NOM;MASC;SG;3	N;MASC;SG
ایلچی	ambaixador	ایلچی	ambaixador	N;NOM;MASC;SG;3	N;MASC;SG
ایلچی	representant	ایلچی	representant	N;NOM;MASC;SG;3	N;SG
ایلچی	missatger	ایلچی	missatger	N;NOM;MASC;SG;3	N;MASC;SG
ایلچی	ambaixador	ایلچی	ambaixador	N;NOM;MASC;SG;3	N;MASC;SG
ایلچی	representant	ایلچی	representant	N;NOM;MASC;SG;3	N;SG
اِیمانداری	honestedat	اِیمانداری	honestedat	N;NOM;MASC;SG;3	N;FEM;SG
اینچ	dibuix	اینچ	dibuix		
اینچنا	atraure	اینچنا	atreure	V;MASC;SG;NFIN;ACT	V;NFIN
اینچنا	arrossega	اینچنا	arrossegar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
اینچنا	escriu	اینچنا	escriure	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
اینچنا	dibuixa	اینچنا	dibuixar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
آب	dignitat	آب	dignitat	N;NOM;MASC;SG;3	N;FEM;SG
آب	elegància	آب	elegància	N;NOM;MASC;SG;3	N;FEM;SG
آب	saliva	آب	saliu	N;NOM;MASC;SG;3	N;FEM;SG
آب	reputació	آب	reputació	N;NOM;MASC;SG;3	N;FEM;SG
آب	suc	آب	suc	N;NOM;MASC;SG;3	N;MASC;SG
آب	dignitat	آب	dignitat	N;NOM;MASC;SG;3	N;FEM;SG
آب	elegància	آب	elegància	N;NOM;MASC;SG;3	N;FEM;SG
آب	aigua	آب	aigua	N;NOM;MASC;SG;3	N;FEM;SG
آب	saliva	آب	saliu	N;NOM;MASC;SG;3	N;FEM;SG
آب	reputació	آب	reputació	N;NOM;MASC;SG;3	N;FEM;SG
آب	suc	آب	suc	N;NOM;MASC;SG;3	N;MASC;SG
آبادی	assentament	آبادی	assentament	N;NOM;FEM;SG;3	N;MASC;SG
آبادی	població	آبادی	població	N;NOM;FEM;SG;3	N;FEM;SG
آبادی	vida	آبادی	vida	N;NOM;FEM;SG;3	N;FEM;SG
آبادی	activitat	آبادی	activitat	N;NOM;FEM;SG;3	N;FEM;SG
آبادیاتی	demogràfica	آبادیاتی	demogràfic	ADJ;NOM	ADJ;FEM;SG
آبائی	hereditari	آبائی	hereditari	ADJ	ADJ;MASC;SG
آبائی	ancestral	آبائی	ancestral	ADJ	ADJ;SG
آبائی	natiu	آبائی	natiu	ADJ	ADJ;MASC;SG
آبشار	cascada	آبشار	cascada	N;NOM;MASC;SG;3	N;FEM;SG
آبشار	cascada	آبشار	cascada	N;NOM;MASC;SG;3	N;FEM;SG
آبشار	cascada	آبشار	cascada	N;NOM;MASC;SG;3	N;FEM;SG
آبی	aquàtics	آبی	aquàtic	ADJ	ADJ;MASC;PL
آبی	humits	آبی	humit	ADJ	ADJ;MASC;PL
آبیاتی	hidrològic	آبیاتی	hidrològic	ADJ;NOM	ADJ;MASC;SG
آپ	tu	آپ	tu	PRO;ACC	PRO;SG;1
آپ	vostè	آپ	tu	PRO;ACC	PRO;SG;2;FORM
آپس	germanor	آپس	germanor		
آپس	hermandad	آپس	hermandad		
آپس	parentiu	آپس	parentiu		
آتش	amor	آتش	amor	N;NOM;MASC;SG;3	N;MASC;SG
آتش	flama	آتش	flama	N;NOM;MASC;SG;3	N;FEM;SG
آتش	passió	آتش	passió	N;NOM;MASC;SG;3	N;FEM;SG
آتش	incendi	آتش	incendi	N;NOM;MASC;SG;3	N;MASC;SG
آتش	ràbia	آتش	ràbia	N;NOM;MASC;SG;3	N;FEM;SG
آٹا	àpat	آٹا	àpat	N;NOM;MASC;SG;3	N;MASC;SG
آٹا	farina	آٹا	farina	N;NOM;MASC;SG;3	N;FEM;SG
آٹھ	vuit	آٹھ	vuit	NUM	NUM;PL
آٹھواں	vuitè	آٹھواں	vuitè	ADJ	ADJ;MASC;SG
آٹھواں	vuitena	آٹھواں	vuitè	ADJ	ADJ;FEM;SG
آخِری	darrer	آخِری	darrer	ADJ	ADJ;MASC;SG
آخِری	últim	آخِری	últim	ADJ	ADJ;MASC;SG
آخِری	última	آخِری	últim	ADJ	ADJ;FEM;SG
آخِری	darrera	آخِری	darrer	ADJ	ADJ;FEM;SG
آخِری	extrema	آخِری	extrem	ADJ	ADJ;FEM;SG
آداب	protocol	آداب	protocol	N;NOM;MASC;SG;3	N;MASC;SG
آداب	civisme	آداب	civisme	N;NOM;MASC;SG;3	N;MASC;SG
آدر	respect	آدر	respect		
آدر	respecte	آدر	respecte		
آدرش	mirall	آدرش	mirall		
آدمی	gent	آدمی	gent	N;NOM;MASC;SG;3	N;FEM;SG
آدمی	missatger	آدمی	missatger	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	runner	آدمی	runner	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	corredor	آدمی	corredor	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	home	آدمی	home	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	marit	آدمی	marit	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	gent	آدمی	gent	N;NOM;MASC;SG;3	N;FEM;SG
آدمی	missatger	آدمی	missatger	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	persona	آدمی	persona	N;NOM;MASC;SG;3	N;FEM;SG
آدمی	runner	آدمی	runner	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	corredor	آدمی	corredor	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	home	آدمی	home	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	marit	آدمی	marit	N;NOM;MASC;SG;3	N;MASC;SG
آدمی	individu	آدمی	individu	N;NOM;MASC;SG;3	N;MASC;SG
آراستہ	decorats	آراستہ	decorat	ADJ	ADJ;MASC;PL;V.PTCP
آراستہ	decorat	آراستہ	decorat	ADJ	ADJ;MASC;SG;V.PTCP
آراستہ	embellida	آراستہ	embellida	ADJ	ADJ;FEM;SG;V.PTCP
آراستہ	disposades	آراستہ	disposat	ADJ	ADJ;FEM;PL;V.PTCP
آراستہ	arreglat	آراستہ	arreglar	ADJ	ADJ;MASC;SG;V.PTCP
آرامی	indolent	آرامی	indolent	ADJ	ADJ;MASC;SG
آرامی	mandrós	آرامی	mandrós	ADJ	ADJ;MASC;SG
آرائش	ornament	آرائش	ornament	N;NOM;MASC;SG;3	N;MASC;SG
آرائش	embelliment	آرائش	embelliment	N;NOM;MASC;SG;3	N;MASC;SG
آرائش	ornament	آرائش	ornament	N;NOM;MASC;SG;3	N;MASC;SG
آرائش	decoració	آرائش	decoració	N;NOM;MASC;SG;3	N;FEM;SG
آرائش	embelliment	آرائش	embelliment	N;NOM;MASC;SG;3	N;MASC;SG
آرمیدگی	comoditat	آرمیدگی	comoditat	N;NOM;MASC;SG;3	N;FEM;SG
آرمیدگی	confort	آرمیدگی	confort	N;NOM;MASC;SG;3	N;MASC;SG
آڑ	curvatura	آڑ	curvatura	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	protecció	آڑ	protecció	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	portada	آڑ	portada	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	caràtula	آڑ	caràtula	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	obstacle	آڑ	obstacle	N;NOM;MASC;SG;3	N;MASC;SG
آڑ	seguretat	آڑ	seguretat	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	curvatura	آڑ	curvatura	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	protecció	آڑ	protecció	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	portada	آڑ	portada	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	caràtula	آڑ	caràtula	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	obstacle	آڑ	obstacle	N;NOM;MASC;SG;3	N;MASC;SG
آڑ	pantalla	آڑ	pantalla	N;NOM;MASC;SG;3	N;FEM;SG
آڑ	seguretat	آڑ	seguretat	N;NOM;MASC;SG;3	N;FEM;SG
آزادی	alliberament	آزادی	alliberament	N;NOM;MASC;SG;3	N;MASC;SG
آزادی	independència	آزادی	independència	N;NOM;MASC;SG;3	N;FEM;SG
آزادی	llibertat	آزادی	llibertat	N;NOM;MASC;SG;3	N;FEM;SG
آزادی	alliberament	آزادی	alliberament	N;NOM;MASC;SG;3	N;MASC;SG
آزادی	independència	آزادی	independència	N;NOM;MASC;SG;3	N;FEM;SG
آزار	perjudici	آزار	perjudici		
آزاردہ	molestes	آزاردہ	molesta	ADJ	ADJ;FEM;PL
آزاردہ	molest	آزاردہ	molest	ADJ	ADJ;MASC;SG
آزاری	crueltat	آزاری	crueltat	N;NOM;FEM;SG;3	N;FEM;SG
آزُردگی	greuge	آزُردگی	greuge	N;NOM;MASC;SG;3	N;MASC;SG
آزُردہ	trista	آزُردہ	trist	ADJ	ADJ;FEM;SG
آزُردہ	trist	آزُردہ	trist	ADJ	ADJ;MASC;SG
آزمانا	prova	آزما	prova	V;SG;ACT	V;IND;SG;3;PRS;FIN
آزمانا	valorar	آزما	valorar	V;SG;ACT	V;NFIN
آزمانا	valorarà	آزما	valorar	V;SG;ACT	V;IND;SG;3;FUT;FIN
آزمانا	examinar	آزما	examinar	V;SG;ACT	V;NFIN
آزمانا	examina	آزما	examinar	V;SG;ACT	V;IND;SG;3;PRS;FIN
آزمانا	prova	آزما	prova	V;SG;ACT	V;IND;SG;3;PRS;FIN
آزمائش	judici	آزمائش	judici	N;NOM;MASC;SG;3	N;MASC;SG
آزمائش	test	آزمائش	test	N;NOM;MASC;SG;3	N;SG
آزمُودہ	provat	آزمُودہ	provat	ADJ	ADJ;MASC;SG;V.PTCP
آزمُودہ	provada	آزمُودہ	provat	ADJ	ADJ;FEM;SG;V.PTCP
آس	myrtle	آس	myrtle		
آس	murta	آس	murta		
آس	suport	آس	suport		
آسان	manejable	آسان	manejable	ADJ	ADJ;SG
آسان	convenient	آسان	convenient	ADJ	ADJ;SG
آسان	fàcil	آسان	fàcil	ADJ	ADJ;SG
آسان	manejable	آسان	manejable	ADJ	ADJ;SG
آسان	convenient	آسان	convenient	ADJ	ADJ;SG
آسائش	comoditat	آسائش	comoditat	N;NOM;MASC;SG;3	N;FEM;SG
آسائش	confort	آسائش	confort	N;NOM;MASC;SG;3	N;MASC;SG
آسرا	refugi	آسرا	refugi	N;NOM;MASC;SG;3	N;MASC;SG
آسرا	retirada	آسرا	retirada	N;NOM;MASC;SG;3	N;FEM;SG
آسرا	refugi	آسرا	refugi	N;NOM;MASC;SG;3	N;MASC;SG
آسرا	confiança	آسرا	confiança	N;NOM;MASC;SG;3	N;FEM;SG
آسرا	assegurament	آسرا	assegurament	N;NOM;MASC;SG;3	N;MASC;SG
آسرا	expectativa	آسرا	expectativa	N;NOM;MASC;SG;3	N;FEM;SG
آسرا	esperança	آسرا	esperança	N;NOM;MASC;SG;3	N;FEM;SG
آسرا	fe	آسرا	fe	N;NOM;MASC;SG;3	N;FEM;SG
آسرا	santuari	آسرا	santuari	N;NOM;MASC;SG;3	N;MASC;SG
آسمان	pluja	آسمان	pluja	N;NOM;MASC;SG;3	N;FEM;SG
آسمان	firmament	آسمان	firmament	N;NOM;MASC;SG;3	N;MASC;SG
آسمان	horitzó	آسمان	horitzó	N;NOM;MASC;SG;3	N;MASC;SG
آسمان	pluja	آسمان	pluja	N;NOM;MASC;SG;3	N;FEM;SG
آسمان	firmament	آسمان	firmament	N;NOM;MASC;SG;3	N;MASC;SG
آسمان	horitzó	آسمان	horitzó	N;NOM;MASC;SG;3	N;MASC;SG
آسمانی	inesperat	آسمانی	inesperat	ADJ	ADJ;MASC;SG
آسمانی	divina	آسمانی	diví	ADJ	ADJ;FEM;SG
آسمانی	celestial	آسمانی	celestial	ADJ	ADJ;SG
آشکار	conegut	آشکار	conegut	ADJ	ADJ;MASC;SG;V.PTCP
آشکار	visible	آشکار	visible	ADJ	ADJ;SG
آشکار	visibles	آشکار	visible	ADJ	ADJ;PL
آشکار	revelat	آشکار	revelar	ADJ	ADJ;MASC;SG;V.PTCP
آشکار	aparents	آشکار	aparent	ADJ	ADJ;PL
آشکار	aparent	آشکار	aparent	ADJ	ADJ;SG
آشکار	clars	آشکار	clar	ADJ	ADJ;MASC;PL
آشکار	conegut	آشکار	conegut	ADJ	ADJ;MASC;SG;V.PTCP
آشکار	visible	آشکار	visible	ADJ	ADJ;SG
آشکار	visibles	آشکار	visible	ADJ	ADJ;PL
آشکار	revelat	آشکار	revelar	ADJ	ADJ;MASC;SG;V.PTCP
آشکار	aparents	آشکار	aparent	ADJ	ADJ;PL
آشکار	aparent	آشکار	aparent	ADJ	ADJ;SG
آشکار	clars	آشکار	clar	ADJ	ADJ;MASC;PL
آشنا	associat	آشنا	associat	ADJ	ADJ;MASC;SG;V.PTCP
آشنا	conegut	آشنا	conegut	ADJ	ADJ;MASC;SG;V.PTCP
آشنائی	conegut	آشنائی	conegut	ADJ	ADJ;MASC;SG;V.PTCP
آشوب	temor	آشوب	temor		
آغاز	origen	آغاز	origen	N;NOM;MASC;SG;3	N;MASC;SG
آغاز	inici	آغاز	inici	N;NOM;MASC;SG;3	N;MASC;SG
آغاز	origen	آغاز	origen	N;NOM;MASC;SG;3	N;MASC;SG
آغاز	inici	آغاز	inici	N;NOM;MASC;SG;3	N;MASC;SG
آغوش	refugi	آغوش	refugi	N;NOM;MASC;SG;3	N;MASC;SG
آغوش	costat	آغوش	costat	N;NOM;MASC;SG;3	N;MASC;SG
آغوش	asil	آغوش	asil	N;NOM;MASC;SG;3	N;MASC;SG
آفاقی	cosmopolita	آفاقی	cosmopolitar	ADJ	ADJ;FEM;SG
آفاقی	global	آفاقی	global	ADJ	ADJ;SG
آفاقی	globals	آفاقی	global	ADJ	ADJ;PL
آفاقی	cosmopolita	آفاقی	cosmopolitar	ADJ	ADJ;FEM;SG
آفاقی	universal	آفاقی	universal	ADJ	ADJ;SG
آفاقی	global	آفاقی	global	ADJ	ADJ;SG
آفاقی	globals	آفاقی	global	ADJ	ADJ;PL
آفاقیت	universalitat	آفاقیت	universalitat	N;NOM;MASC;SG;3	N;FEM;SG
آفت	contratemps	آفت	contratemps	N;NOM;FEM;SG;3	N;MASC
آفت	adversitat	آفت	adversitat	N;NOM;FEM;SG;3	N;FEM;SG
آفت	contratemps	آفت	contratemps	N;NOM;FEM;SG;3	N;MASC
آفت	crueltat	آفت	crueltat	N;NOM;FEM;SG;3	N;FEM;SG
آفت	brutalitat	آفت	brutalitat	N;NOM;FEM;SG;3	N;FEM;SG
آفت	dificultat	آفت	dificultat	N;NOM;FEM;SG;3	N;FEM;SG
آفت	maldat	آفت	maldar	N;NOM;FEM;SG;3	N;FEM;SG
آفت	desastre	آفت	desastre	N;NOM;FEM;SG;3	N;MASC;SG
آفت	misèria	آفت	misèria	N;NOM;FEM;SG;3	N;FEM;SG
آفت	catàstrofe	آفت	catàstrofe	N;NOM;FEM;SG;3	N;FEM;SG
آفت	problema	آفت	problema	N;NOM;FEM;SG;3	N;MASC;SG
آفتابی	solar	آفتابی	solar	ADJ	ADJ;SG
آفریں	elogis	آفر	elogi	N;NOM;MASC;PL;3	N;MASC;PL
آقا	lord	آقا	lord		
آکاش	cel	آکاش	cel		
آگ	luxúria	آگ	luxúria	N;NOM;FEM;SG;3	N;FEM;SG
آگ	tumult	آگ	tumult	N;NOM;FEM;SG;3	N;MASC;SG
آگ	entusiasme	آگ	entusiasme	N;NOM;FEM;SG;3	N;MASC;SG
آگ	flama	آگ	flama	N;NOM;FEM;SG;3	N;FEM;SG
آگ	passió	آگ	passió	N;NOM;FEM;SG;3	N;FEM;SG
آگ	incendi	آگ	incendi	N;NOM;FEM;SG;3	N;MASC;SG
آگاہ	informat	آگاہ	informar	ADJ	ADJ;MASC;SG;V.PTCP
آگاہ	informats	آگاہ	informat	ADJ	ADJ;MASC;PL;V.PTCP
آگاہی	perspicàcia	آگاہی	perspicàcia	N;NOM;MASC;SG;3	N;FEM;SG
آگاہی	informació	آگاہی	informació	N;NOM;MASC;SG;3	N;FEM;SG
آگاہی	coneixement	آگاہی	coneixement	N;NOM;MASC;SG;3	N;MASC;SG
آگاہی	conscienciació	آگاہی	conscienciació	N;NOM;MASC;SG;3	N;FEM;SG
آگاہی	sensibilització	آگاہی	sensibilització	N;NOM;MASC;SG;3	N;FEM;SG
آگاہی	perspicàcia	آگاہی	perspicàcia	N;NOM;MASC;SG;3	N;FEM;SG
آگاہی	informació	آگاہی	informació	N;NOM;MASC;SG;3	N;FEM;SG
آگاہی	coneixement	آگاہی	coneixement	N;NOM;MASC;SG;3	N;MASC;SG
آگہی	conscienciació	آگہی	conscienciació	N;NOM;MASC;SG;3	N;FEM;SG
آگہی	sensibilització	آگہی	sensibilització	N;NOM;MASC;SG;3	N;FEM;SG
آگے	anteriorment	آگے	anteriorment	ADV;NOM;MASC;SG;3	ADV
آگے	prèviament	آگے	prèviament	ADV;NOM;MASC;SG;3	ADV
آگے	antigament	آگے	antigament	ADV;NOM;MASC;SG;3	ADV
آگے	abans	آگے	abans	ADV;NOM;MASC;SG;3	ADV
آگے	anteriorment	آگے	anteriorment	ADV;NOM;MASC;SG;3	ADV
آگے	prèviament	آگے	prèviament	ADV;NOM;MASC;SG;3	ADV
آگے	antigament	آگے	antigament	ADV;NOM;MASC;SG;3	ADV
آلات	instruments	آلہ	instrument	N;NOM;MASC;PL;3	N;MASC;PL
آلات	eines	آلہ	eina	N;NOM;MASC;PL;3	N;FEM;PL
آلات	dispositius	آلہ	dispositiu	N;NOM;MASC;PL;3	N;MASC;PL
آلات	gadgets	آلہ	gadget	N;NOM;MASC;PL;3	N;MASC;PL
آلات	estris	آلہ	estri	N;NOM;MASC;PL;3	N;MASC;PL
آلات	equipaments	آلہ	equipament	N;NOM;MASC;PL;3	N;MASC;PL
آلات	aparells	آلہ	aparell	N;NOM;MASC;PL;3	N;MASC;PL
آلام	dol	آلام	dol		
آلس	mandra	آلس	mandra		
آلسی	indolent	آلسی	indolent	ADJ	ADJ;MASC;SG
آلسی	mandrós	آلسی	mandrós	ADJ	ADJ;MASC;SG
آلن	palla	آلن	palla		
آلو	patata	آلو	patata	N;NOM;MASC;SG;3	N;FEM;SG
آلوچہ	pruna	آلوچہ	pruna		
آلودہ	contaminat	آلودہ	contaminar	ADJ	ADJ;MASC;SG;V.PTCP
آلودہ	contaminats	آلودہ	contaminat	ADJ	ADJ;MASC;PL;V.PTCP
آلودہ	immers	آلودہ	immers	ADJ	ADJ;MASC;SG
آلودہ	difuses	آلودہ	difusa	ADJ	ADJ;FEM;PL
آلہ	instrument	آلہ	instrument	N;NOM;MASC;SG;3	N;MASC;SG
آلہ	eina	آلہ	eina	N;NOM;MASC;SG;3	N;FEM;SG
