категория	categoria	категория	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
преступления	infracções	преступление	infracção	N;INAN;NOM;NEUT;PL	N;FEM;PL
преступления	crimes	преступление	crime	N;INAN;NOM;NEUT;PL	N;MASC;PL
хуан	juan	хуан	juan	N;ANIM;NOM;MASC;SG	N;MASC;SG
хуан	huang	хуан	huang	N;ANIM;NOM;MASC;SG	N;MASC;SG
самолёты	aviões	самолет	avião	N;INAN;NOM;MASC;PL	N;MASC;PL
самолёты	aviões	самолет	avião	N;INAN;NOM;MASC;PL	N;MASC;PL
провел	realizada	провести	realizar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
провел	realizado	провести	realizar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
провел	segurou	провести	segurar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
провел	gasto	провести	gastar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
провел	gastei	провести	gastar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
провел	passou	провести	passar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
провел	gastou	провести	gastar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
способность	capacidade	способность	capacidade	N;INAN;NOM;FEM;SG	N;FEM;SG
способность	habilidade	способность	habilidade	N;INAN;NOM;FEM;SG	N;FEM;SG
способность	capacidade	способность	capacidade	N;INAN;NOM;FEM;SG	N;FEM;SG
участвовать	envolver	участвовать	envolver	V;IPFV;NFIN;ACT	V;NFIN
участвовать	participe	участвовать	participe	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
участвовать	participa	участвовать	participar	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
участвовать	participem	участвовать	participar	V;IPFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
участвовать	participar	участвовать	participar	V;IPFV;NFIN;ACT	V;NFIN
восстановить	repor	восстановить	repor	V;PFV;NFIN;ACT	V;NFIN
восстановить	restaurar	восстановить	restaurar	V;PFV;NFIN;ACT	V;NFIN
восстановить	reconstruir	восстановить	reconstruir	V;PFV;NFIN;ACT	V;NFIN
восстановить	recuperar	восстановить	recuperar	V;PFV;NFIN;ACT	V;NFIN
восстановить	recuperem	восстановить	recuperar	V;PFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
восстановить	recupere	восстановить	recuperar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
восстановить	recupera	восстановить	recuperar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
распространения	difusão	распространение	difusão	N;INAN;GEN;NEUT;SG	N;FEM;SG
распространения	difusão	распространение	difusão	N;INAN;GEN;NEUT;SG	N;FEM;SG
распространения	divulgação	распространение	divulgação	N;INAN;GEN;NEUT;SG	N;FEM;SG
распространения	disseminação	распространение	disseminação	N;INAN;GEN;NEUT;SG	N;FEM;SG
голова	head	голова	head	N;INAN;NOM;FEM;SG	N;MASC;SG
голова	cabeça	голова	cabeça	N;INAN;NOM;FEM;SG	N;FEM;SG
туре	touré	тур	touré	N;INAN;ESS;MASC;SG	N;MASC;SG
переводчик	tradutor	переводчик	tradutor	N;ANIM;NOM;MASC;SG	N;MASC;SG
переводчик	tradutora	переводчик	tradutora	N;ANIM;NOM;MASC;SG	N;FEM;SG
переводчик	interprete	переводчик	interpretar	N;ANIM;NOM;MASC;SG	N;MASC;SG
переводчик	intérprete	переводчик	intérprete	N;ANIM;NOM;MASC;SG	N;MASC;SG
правление	tabuleiro	правление	tabuleiro	N;INAN;NOM;NEUT;SG	N;MASC;SG
правление	tábua	правление	tábua	N;INAN;NOM;NEUT;SG	N;FEM;SG
правление	prancha	правление	prancha	N;INAN;NOM;NEUT;SG	N;FEM;SG
правление	diretoria	правление	diretoria	N;INAN;NOM;NEUT;SG	N;FEM;SG
миссии	missões	миссия	missão	N;INAN;NOM;FEM;PL	N;FEM;PL
способности	habilidades	способность	habilidade	N;INAN;NOM;FEM;PL	N;FEM;PL
способности	capacidades	способность	capacidade	N;INAN;NOM;FEM;PL	N;FEM;PL
случайно	acidentalmente	случайно	acidentalmente	ADV	ADV
коми	komi	кто	komi	N;INAN;NOM;MASC;SG	N;MASC;SG
реклама	publicidade	реклама	publicidade	N;INAN;NOM;FEM;SG	N;FEM;SG
обзор	resenha	обзор	resenha	N;INAN;NOM;MASC;SG	N;FEM;SG
обзор	revisão	обзор	revisão	N;INAN;NOM;MASC;SG	N;FEM;SG
обзор	reexame	обзор	reexame	N;INAN;NOM;MASC;SG	N;MASC;SG
формулы	fórmulas	формула	fórmula	N;INAN;NOM;FEM;PL	N;FEM;PL
формулы	fórmulas	формула	fórmula	N;INAN;NOM;FEM;PL	N;FEM;PL
газ	gas	газ	gas	N;INAN;NOM;MASC;SG	N;MASC;SG
газ	gás	газ	gás	N;INAN;NOM;MASC;SG	N;MASC;SG
газ	gaz	газ	gaz	N;INAN;NOM;MASC;SG	N;MASC;SG
услуг	serviços	услуга	serviço	N;INAN;GEN;FEM;PL	N;MASC;PL
временно	temporariamente	временно	temporariamente	ADV	ADV
временно	temporariamente	временно	temporariamente	ADV	ADV
пво	norad	пво	norar	N;INAN;NOM;MASC;SG	N;MASC;SG
явление	fenómeno	явление	fenómeno	N;INAN;NOM;NEUT;SG	N;MASC;SG
явление	fenômeno	явление	fenômeno	N;INAN;NOM;NEUT;SG	N;MASC;SG
промышленность	industria	промышленность	industria	N;INAN;NOM;FEM;SG	N;FEM;SG
промышленность	indústria	промышленность	indústria	N;INAN;NOM;FEM;SG	N;FEM;SG
старая	velho	старый	velho	ADJ;NOM;FEM;SG	ADJ;MASC;SG
старая	antigo	старый	antigo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
старая	velha	старый	velho	ADJ;NOM;FEM;SG	ADJ;FEM;SG
утверждения	alegações	утверждение	alegação	N;INAN;NOM;NEUT;PL	N;FEM;PL
советов	tábuas	совет	tábua	N;INAN;GEN;MASC;PL	N;FEM;PL
советов	pranchas	совет	prancha	N;INAN;GEN;MASC;PL	N;FEM;PL
хорватии	croatas	хорватия	croata	N;INAN;NOM;FEM;PL	N;MASC;PL
посмотреть	veja	смотреть	ver	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
посмотреть	vê	смотреть	ver	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
посмотреть	ver	смотреть	ver	V;PFV;NFIN;ACT	V;NFIN
посмотреть	assista	смотреть	assistar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
посмотреть	assistir	смотреть	assistir	V;PFV;NFIN;ACT	V;NFIN
посмотреть	assistam	смотреть	assistir	V;PFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
посмотреть	ver	смотреть	ver	V;PFV;NFIN;ACT	V;NFIN
посмотреть	visualizar	смотреть	visualizar	V;PFV;NFIN;ACT	V;NFIN
камень	stone	камень	stone	N;INAN;NOM;MASC;SG	N;MASC;SG
камень	pedra	камень	pedra	N;INAN;NOM;MASC;SG	N;FEM;SG
камень	rochedo	камень	rochedo	N;INAN;NOM;MASC;SG	N;MASC;SG
камень	rocha	камень	rocha	N;INAN;NOM;MASC;SG	N;FEM;SG
камень	pedra	камень	pedra	N;INAN;NOM;MASC;SG	N;FEM;SG
камень	rock	камень	rock	N;INAN;NOM;MASC;SG	N;MASC;SG
час	hora	час	hora	N;INAN;NOM;MASC;SG	N;FEM;SG
романов	novelas	роман	novela	N;INAN;GEN;MASC;PL	N;FEM;PL
романов	romances	роман	romance	N;INAN;GEN;MASC;PL	N;MASC;PL
ивановна	ivanovna	ивановна	ivanovna	N;ANIM;NOM;FEM;SG	N;MASC;SG
желание	desejo	желание	desejo	N;INAN;NOM;NEUT;SG	N;MASC;SG
желание	wish	желание	wish	N;INAN;NOM;NEUT;SG	N;MASC;SG
желание	desejo	желание	desejo	N;INAN;NOM;NEUT;SG	N;MASC;SG
замечания	observações	замечание	observação	N;INAN;NOM;NEUT;PL	N;FEM;PL
замечания	observações	замечание	observação	N;INAN;NOM;NEUT;PL	N;FEM;PL
замечания	comentários	замечание	comentário	N;INAN;NOM;NEUT;PL	N;MASC;PL
замечания	observações	замечание	observação	N;INAN;NOM;NEUT;PL	N;FEM;PL
чарльз	charles	чарльз	charle	N;ANIM;NOM;MASC;SG	N;MASC;SG
чарльз	carlos	чарльз	carlo	N;ANIM;NOM;MASC;SG	N;MASC;SG
знать	conheça	знать	conhecer	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
знать	saiba	знать	saber	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
знать	sei	знать	saber	V;IPFV;NFIN;ACT	V;IND;SG;1;PRS;FIN
знать	sabe	знать	saber	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
отзывы	críticas	отзыв	crítica	N;INAN;NOM;MASC;PL	N;FEM;PL
отзывы	resenhas	отзыв	resenha	N;INAN;NOM;MASC;PL	N;FEM;PL
отзывы	opiniões	отзыв	opinião	N;INAN;NOM;MASC;PL	N;FEM;PL
отзывы	avaliações	отзыв	avaliação	N;INAN;NOM;MASC;PL	N;FEM;PL
отзывы	opiniões	отзыв	opinião	N;INAN;NOM;MASC;PL	N;FEM;PL
отзывы	comentários	отзыв	comentário	N;INAN;NOM;MASC;PL	N;MASC;PL
специального	especial	специальный	especial	ADJ;GEN;MASC;SG	ADJ;MASC;SG
случаи	casos	случай	caso	N;INAN;NOM;MASC;PL	N;MASC;PL
случаи	processos	случай	processo	N;INAN;NOM;MASC;PL	N;MASC;PL
сердце	heart	сердце	heart	N;INAN;NOM;NEUT;SG	N;MASC;SG
сердце	coração	сердце	coração	N;INAN;NOM;NEUT;SG	N;MASC;SG
королева	queen	королева	queen	N;ANIM;NOM;FEM;SG	N;MASC;SG
королева	rainha	королева	rainha	N;ANIM;NOM;FEM;SG	N;FEM;SG
введение	introdução	введение	introdução	N;INAN;NOM;NEUT;SG	N;FEM;SG
видеть	vendo	видеть	ver	V;IPFV;NFIN;ACT	V;V.MSDR
джек	valete	джек	valete	N;ANIM;NOM;MASC;SG	N;MASC;SG
джек	jack	джек	jack	N;ANIM;NOM;MASC;SG	N;MASC;SG
лидеров	lideres	лидер	lider	N;ANIM;GEN;MASC;PL	N;MASC;PL
лидеров	dirigentes	лидер	dirigente	N;ANIM;GEN;MASC;PL	N;MASC;PL
лидеров	líderes	лидер	líder	N;ANIM;GEN;MASC;PL	N;MASC;PL
работников	trabalhadores	работник	trabalhador	N;ANIM;GEN;MASC;PL	N;MASC;PL
работников	funcionários	работник	funcionário	N;ANIM;GEN;MASC;PL	N;MASC;PL
работников	empregados	работник	empregado	N;ANIM;GEN;MASC;PL	N;MASC;PL
работников	trabalhadores	работник	trabalhador	N;ANIM;GEN;MASC;PL	N;MASC;PL
работников	operários	работник	operário	N;ANIM;GEN;MASC;PL	N;MASC;PL
работников	trabalhadoras	работник	trabalhador	N;ANIM;GEN;MASC;PL	N;FEM;PL
черты	traços	черта	traço	N;INAN;NOM;FEM;PL	N;MASC;PL
ассоциация	associação	ассоциация	associação	N;INAN;NOM;FEM;SG	N;FEM;SG
ассоциация	association	ассоциация	association	N;INAN;NOM;FEM;SG	N;MASC;SG
телесериалы	telenovelas	телесериал	telenovela	N;INAN;NOM;MASC;PL	N;FEM;PL
указ	édito	указ	édito	N;INAN;NOM;MASC;SG	N;MASC;SG
указ	portaria	указ	portaria	N;INAN;NOM;MASC;SG	N;FEM;SG
указ	decreto	указ	decreto	N;INAN;NOM;MASC;SG	N;MASC;SG
жюри	juri	жюри	juri	N;INAN;NOM;NEUT;SG	N;MASC;SG
жюри	júri	жюри	júri	N;INAN;NOM;NEUT;SG	N;MASC;SG
командующий	comandante	командующий	comandante	N;ANIM;NOM;MASC;SG	N;MASC;SG
архитектура	arquitetura	архитектура	arquitetura	N;INAN;NOM;FEM;SG	N;FEM;SG
архитектура	arquitectura	архитектура	arquitectura	N;INAN;NOM;FEM;SG	N;FEM;SG
выпущена	lançado	выпустить	lançar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
выпущена	libertado	выпустить	libertar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
выпущена	liberado	выпустить	liberar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
выпущена	liberada	выпустить	liberar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
выпущена	divulgado	выпустить	divulgar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
выпущена	solto	выпустить	solto	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
критиков	críticos	критик	crítico	N;ANIM;GEN;MASC;PL	N;MASC;PL
сайты	sítios	сайт	sítio	N;INAN;NOM;MASC;PL	N;MASC;PL
сайты	sites	сайт	site	N;INAN;NOM;MASC;PL	N;MASC;PL
сайты	sites	сайт	site	N;INAN;NOM;MASC;PL	N;MASC;PL
сайты	websites	сайт	website	N;INAN;NOM;MASC;PL	N;MASC;PL
полного	cheia	полный	cheio	ADJ;GEN;MASC;SG	ADJ;FEM;SG
полного	plena	полный	pleno	ADJ;GEN;MASC;SG	ADJ;FEM;SG
полного	pleno	полный	pleno	ADJ;GEN;MASC;SG	ADJ;MASC;SG
полного	cheio	полный	cheio	ADJ;GEN;MASC;SG	ADJ;MASC;SG
сложно	duro	сложный	duro	ADJ;NEUT;SG	ADJ;MASC;SG
сложно	difícil	сложный	difícil	ADJ;NEUT;SG	ADJ;MASC;SG
сложно	dificil	сложный	dificil	ADJ;NEUT;SG	ADJ;MASC;SG
сложно	difícil	сложный	difícil	ADJ;NEUT;SG	ADJ;MASC;SG
валентин	valentin	валентина	valentin	N;ANIM;NOM;MASC;SG	N;MASC;SG
валентин	valentim	валентина	valentim	N;ANIM;NOM;MASC;SG	N;MASC;SG
валентин	valentine	валентина	valentine	N;ANIM;NOM;MASC;SG	N;MASC;SG
юлия	yulia	юлия	yulia	N;ANIM;NOM;FEM;SG	N;FEM;SG
юлия	julia	юлия	julia	N;ANIM;NOM;FEM;SG	N;FEM;SG
юлия	júlia	юлия	júlia	N;ANIM;NOM;FEM;SG	N;FEM;SG
традиционно	tradicionalmente	традиционно	tradicionalmente	ADV	ADV
абу	abou	або	abar	N;INAN;NOM;MASC;SG	N;MASC;SG
швеция	suécia	швеция	suécia	N;INAN;NOM;FEM;SG	N;FEM;SG
цска	cska	цск	cska	N;INAN;NOM;MASC;SG	N;MASC;SG
станислав	stanislav	станислав	stanislav	N;ANIM;NOM;MASC;SG	N;MASC;SG
станислав	stanisław	станислав	stanisław	N;ANIM;NOM;MASC;SG	N;MASC;SG
деятелей	personalidades	деятель	personalidade	N;ANIM;GEN;MASC;PL	N;FEM;PL
логотип	logótipo	логотип	logótipo	N;INAN;NOM;MASC;SG	N;MASC;SG
логотип	logotipo	логотип	logotipo	N;INAN;NOM;MASC;SG	N;MASC;SG
заменить	substituir	заменить	substituir	V;PFV;NFIN;ACT	V;NFIN
заменить	substituir	заменить	substituir	V;PFV;NFIN;ACT	V;NFIN
заменить	substitui	заменить	substituir	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
заменить	substitua	заменить	substituar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
установить	definir	установить	definir	V;PFV;NFIN;ACT	V;NFIN
установить	definido	установить	definir	V;PFV;NFIN;ACT	V;MASC;SG;V.PTCP
установить	instala	установить	instalar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
установить	instalar	установить	instalar	V;PFV;NFIN;ACT	V;NFIN
установить	instale	установить	instalar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
растение	planta	растение	planta	N;INAN;NOM;NEUT;SG	N;FEM;SG
растение	plant	растение	plant	N;INAN;NOM;NEUT;SG	N;MASC;SG
растение	usina	растение	usina	N;INAN;NOM;NEUT;SG	N;FEM;SG
викторович	viktorovich	викторович	viktorovich	N;ANIM;NOM;MASC;SG	N;MASC;SG
топлива	combustível	топливо	combustível	N;INAN;NOM;NEUT;SG	N;MASC;SG
топлива	fuel	топливо	fuel	N;INAN;NOM;NEUT;SG	N;MASC;SG
мисс	menina	мисс	menina	N;ANIM;NOM;FEM;SG	N;FEM;SG
мисс	saudade	мисс	saudade	N;ANIM;NOM;FEM;SG	N;FEM;SG
возвращения	devolução	возвращение	devolução	N;INAN;GEN;NEUT;SG	N;FEM;SG
возвращения	retorno	возвращение	retorno	N;INAN;GEN;NEUT;SG	N;MASC;SG
возвращения	regresso	возвращение	regresso	N;INAN;GEN;NEUT;SG	N;MASC;SG
восстановление	restauro	восстановление	restauro	N;INAN;NOM;NEUT;SG	N;MASC;SG
восстановление	restauração	восстановление	restauração	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстановление	reintegração	восстановление	reintegração	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстановление	recuperação	восстановление	recuperação	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстановление	valorização	восстановление	valorização	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстановление	cobrança	восстановление	cobrança	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстановление	reconstrução	восстановление	reconstrução	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстановление	reabilitação	восстановление	reabilitação	N;INAN;NOM;NEUT;SG	N;FEM;SG
египта	egípcio	египет	egípcio	N;INAN;NOM;MASC;SG	N;MASC;SG
египта	egípcia	египет	egípcio	N;INAN;NOM;MASC;SG	N;FEM;SG
разведки	inteligência	разведка	inteligência	N;INAN;NOM;FEM;SG	N;FEM;SG
разведки	exploração	разведка	exploração	N;INAN;NOM;FEM;SG	N;FEM;SG
разведки	prospecção	разведка	prospecção	N;INAN;NOM;FEM;SG	N;FEM;SG
новгород	novgorod	новгород	novgorodo	N;INAN;NOM;MASC;SG	N;MASC;SG
создано	criada	создать	criar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
создано	criado	создать	criar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
создано	criou	создать	criar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
смит	silva	смит	silva	N;ANIM;NOM;MASC;SG	N;MASC;SG
смит	smith	смит	smith	N;ANIM;NOM;MASC;SG	N;MASC;SG
евгения	eugenia	евгений	eugenia	N;INAN;NOM;NEUT;SG	N;FEM;SG
евгения	evgenia	евгений	evgenia	N;INAN;NOM;NEUT;SG	N;FEM;SG
кристаллы	cristais	кристалл	cristal	N;INAN;NOM;MASC;PL	N;MASC;PL
кристаллы	cristais	кристалл	cristal	N;INAN;NOM;MASC;PL	N;MASC;PL
ведущий	moderador	ведущий	moderador	N;ANIM;NOM;MASC;SG	N;MASC;SG
ведущий	apresentadora	ведущий	apresentador	N;ANIM;NOM;MASC;SG	N;FEM;SG
ведущий	apresentador	ведущий	apresentador	N;ANIM;NOM;MASC;SG	N;MASC;SG
консенсуса	consenso	консенсус	consenso	N;INAN;GEN;MASC;SG	N;MASC;SG
поста	jejum	пост	jejum	N;INAN;GEN;MASC;SG	N;MASC;SG
мари	marie	мари	marie	N;ANIM;NOM;FEM;SG	N;FEM;SG
мари	maria	мари	maria	N;ANIM;NOM;FEM;SG	N;FEM;SG
мари	mari	мари	mari	N;ANIM;NOM;FEM;SG	N;FEM;SG
впечатление	impressão	впечатление	impressão	N;INAN;NOM;NEUT;SG	N;FEM;SG
завершения	completação	завершение	completação	N;INAN;GEN;NEUT;SG	N;FEM;SG
завершения	finalização	завершение	finalização	N;INAN;GEN;NEUT;SG	N;FEM;SG
завершения	conclusão	завершение	conclusão	N;INAN;GEN;NEUT;SG	N;FEM;SG
кот	gato	кот	gato	N;ANIM;NOM;MASC;SG	N;MASC;SG
кот	gata	кот	gata	N;ANIM;NOM;MASC;SG	N;FEM;SG
роды	gêneros	роды	gênero	N;INAN;NOM;MASC;PL	N;MASC;PL
роды	géneros	роды	género	N;INAN;NOM;MASC;PL	N;MASC;PL
роды	partos	роды	parto	N;INAN;NOM;MASC;PL	N;MASC;PL
роды	nascimentos	роды	nascimento	N;INAN;NOM;MASC;PL	N;MASC;PL
представление	apresentação	представление	apresentação	N;INAN;NOM;NEUT;SG	N;FEM;SG
представление	apresentação	представление	apresentação	N;INAN;NOM;NEUT;SG	N;FEM;SG
представление	envio	представление	envio	N;INAN;NOM;NEUT;SG	N;MASC;SG
представление	finalização	представление	finalização	N;INAN;NOM;NEUT;SG	N;FEM;SG
представление	submissão	представление	submissão	N;INAN;NOM;NEUT;SG	N;FEM;SG
народы	povos	народ	povo	N;INAN;NOM;MASC;PL	N;MASC;PL
определить	determinar	определить	determinar	V;PFV;NFIN;ACT	V;NFIN
определить	determina	определить	determinar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
определить	determinam	определить	determinar	V;PFV;NFIN;ACT	V;IND;PL;3;PRS;FIN
определить	determine	определить	determinar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
определить	definir	определить	definir	V;PFV;NFIN;ACT	V;NFIN
определить	defina	определить	definar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
определить	define	определить	definir	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
судьи	juízes	судья	juíz	N;ANIM;NOM;MASC;PL	N;MASC;PL
судьи	juizes	судья	juiz	N;ANIM;NOM;MASC;PL	N;MASC;PL
могила	tumba	могила	tumba	N;INAN;NOM;FEM;SG	N;FEM;SG
могила	túmulo	могила	túmulo	N;INAN;NOM;FEM;SG	N;MASC;SG
могила	sepultura	могила	sepultura	N;INAN;NOM;FEM;SG	N;FEM;SG
могила	cova	могила	covo	N;INAN;NOM;FEM;SG	N;FEM;SG
могила	túmulo	могила	túmulo	N;INAN;NOM;FEM;SG	N;MASC;SG
могила	campa	могила	campa	N;INAN;NOM;FEM;SG	N;FEM;SG
убить	mate	убить	mate	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
убить	matem	убить	matar	V;PFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
убить	matar	убить	matar	V;PFV;NFIN;ACT	V;NFIN
министры	ministros	министр	ministro	N;ANIM;NOM;MASC;PL	N;MASC;PL
немцы	alemães	немец	alemão	N;ANIM;NOM;MASC;PL	N;MASC;PL
петр	petar	петр	petar	N;ANIM;NOM;MASC;SG	N;MASC;SG
петр	pedro	петр	pedro	N;ANIM;NOM;MASC;SG	N;MASC;SG
петр	peter	петр	peter	N;ANIM;NOM;MASC;SG	N;MASC;SG
петр	piotr	петр	piotr	N;ANIM;NOM;MASC;SG	N;MASC;SG
петр	petr	петр	petr	N;ANIM;NOM;MASC;SG	N;MASC;SG
популярных	populares	популярный	popular	ADJ;GEN;PL	ADJ;MASC;PL
верхний	superior	верхний	alto	ADJ;NOM;MASC;SG	ADJ;MASC;SG
священник	pregador	священник	pregador	N;ANIM;NOM;MASC;SG	N;MASC;SG
священник	priest	священник	priest	N;ANIM;NOM;MASC;SG	N;MASC;SG
священник	padre	священник	padre	N;ANIM;NOM;MASC;SG	N;MASC;SG
священник	sacerdote	священник	sacerdote	N;ANIM;NOM;MASC;SG	N;MASC;SG
вмс	cpa	вмся	cpa	N;INAN;NOM;MASC;SG	N;MASC;SG
лагерь	acampamento	лагерь	acampamento	N;INAN;NOM;MASC;SG	N;MASC;SG
лагерь	camp	лагерь	camp	N;INAN;NOM;MASC;SG	N;MASC;SG
лагерь	campo	лагерь	campo	N;INAN;NOM;MASC;SG	N;MASC;SG
работник	funcionário	работник	funcionário	N;ANIM;NOM;MASC;SG	N;MASC;SG
работник	trabalhador	работник	trabalhador	N;ANIM;NOM;MASC;SG	N;MASC;SG
работник	funcionária	работник	funcionária	N;ANIM;NOM;MASC;SG	N;FEM;SG
работник	empregado	работник	empregado	N;ANIM;NOM;MASC;SG	N;MASC;SG
работник	trabalhador	работник	trabalhador	N;ANIM;NOM;MASC;SG	N;MASC;SG
работник	operário	работник	operário	N;ANIM;NOM;MASC;SG	N;MASC;SG
друзей	amigos	друг	amigo	N;ANIM;GEN;MASC;PL	N;MASC;PL
друзей	amigas	друг	amiga	N;ANIM;GEN;MASC;PL	N;FEM;PL
расширение	expansão	расширение	expansão	N;INAN;NOM;NEUT;SG	N;FEM;SG
расширение	prolongamento	расширение	prolongamento	N;INAN;NOM;NEUT;SG	N;MASC;SG
расширение	extensão	расширение	extensão	N;INAN;NOM;NEUT;SG	N;FEM;SG
расширение	prorrogação	расширение	prorrogação	N;INAN;NOM;NEUT;SG	N;FEM;SG
расширение	expansão	расширение	expansão	N;INAN;NOM;NEUT;SG	N;FEM;SG
расширение	alargamento	расширение	alargamento	N;INAN;NOM;NEUT;SG	N;MASC;SG
рынок	mercado	рынок	mercado	N;INAN;NOM;MASC;SG	N;MASC;SG
рынок	marketplace	рынок	marketplace	N;INAN;NOM;MASC;SG	N;MASC;SG
рынок	mercado	рынок	mercado	N;INAN;NOM;MASC;SG	N;MASC;SG
помощник	assistente	помощник	assistente	N;ANIM;NOM;MASC;SG	N;MASC;SG
помощник	ajudante	помощник	ajudante	N;ANIM;NOM;MASC;SG	N;MASC;SG
четвёртый	quarta	четвёртый	quarto	ADJ;NOM;MASC;SG	ADJ;FEM;SG
заключения	conclusões	заключение	conclusão	N;INAN;NOM;NEUT;PL	N;FEM;PL
листья	folhas	лист	folha	N;INAN;NOM;MASC;PL	N;FEM;PL
выиграла	venceu	выиграть	vencer	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
выиграла	ganhou	выиграть	ganhar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
выиграла	ganhado	выиграть	ganhar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
изучение	estudo	изучение	estudo	N;INAN;NOM;NEUT;SG	N;MASC;SG
служить	sirva	служить	servir	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
служить	servir	служить	servir	V;IPFV;NFIN;ACT	V;NFIN
служить	serve	служить	servir	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
служить	servi	служить	servir	V;IPFV;NFIN;ACT	V;FIN
температуры	temperaturas	температура	temperatura	N;INAN;NOM;FEM;PL	N;FEM;PL
температуры	temperaturas	температура	temperatura	N;INAN;NOM;FEM;PL	N;FEM;PL
цикла	ciclo	цикл	ciclo	N;INAN;GEN;MASC;SG	N;MASC;SG
воспоминания	lembranças	воспоминание	lembrança	N;INAN;NOM;NEUT;PL	N;FEM;PL
воспоминания	memórias	воспоминание	memória	N;INAN;NOM;NEUT;PL	N;FEM;PL
воспоминания	recordações	воспоминание	recordação	N;INAN;NOM;NEUT;PL	N;FEM;PL
критик	crítico	критик	crítico	N;INAN;NOM;MASC;SG	N;MASC;SG
критик	critico	критик	critico	N;INAN;NOM;MASC;SG	N;MASC;SG
критик	crítica	критик	crítico	N;INAN;NOM;MASC;SG	N;FEM;SG
достигает	alcança	достигать	alcançar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
достигает	atinge	достигать	atingir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
чикаго	chicago	чикий	chicago	N;INAN;NOM;MASC;SG	N;MASC;SG
рынке	mercado	рынок	mercado	N;INAN;ESS;MASC;SG	N;MASC;SG
