پنکھ	pinion	پنکھ	pinion	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمدُّنی	civice	تمدُّنی	civic	ADJ;NOM	ADJ;INDF;FEM;PL
تمدُّنی	civic	تمدُّنی	civic	ADJ;NOM	ADJ;INDF;MASC;SG
تمغہ	decor	تمغہ	decor	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمک	mandrie	تمک	mandrie		
تمہید	management	تمہید	management	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمہید	aranjament	تمہید	aranjament	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمہید	management	تمہید	management	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمہید	aranjament	تمہید	aranjament	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمیز	sens	تمیز	sens	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمیز	rafinament	تمیز	rafinament	N;NOM;MASC;SG;3	N;INDF;MASC;SG
