breekt	σπάει	breken	σπάω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
versterkte	ενισχυμένη	versterken	ενισχύω	V;SG;PST;FIN	V;PFV;NOM;FEM;SG;V.PTCP;PASS
versterkte	ενισχυμένο	versterken	ενισχύω	V;SG;PST;FIN	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
versterkte	ενισχυθεί	versterken	ενισχύω	V;SG;PST;FIN	V;PFV;NFIN;PASS
kiss	φιλί	kissen	φιλί	N;MASC+FEM;SG	N;NOM;NEUT;SG
renovatie	ανακαίνιση	renovatie	ανακαίνιση	N;MASC+FEM;SG	N;NOM;FEM;SG
gesprekken	συνομιλίες	gesprek	συνομιλία	N;PL	N;NOM;FEM;PL
gesprekken	συνομιλίες	gesprek	συνομιλία	N;PL	N;NOM;FEM;PL
noordse	σκανδιναβικές	noords	σκανδιναβικός	ADJ	ADJ;NOM;FEM;PL
uitnodiging	πρόσκληση	uitnodiging	πρόσκληση	N;MASC+FEM;SG	N;ACC;FEM;SG
uitnodiging	πρόσκληση	uitnodiging	πρόσκληση	N;MASC+FEM;SG	N;ACC;FEM;SG
tentoongesteld	παρουσίασαν	tentoonstellen	παρουσιάζω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;ACT
juridisch	νόμιμη	juridisch	νόμιμος	ADJ	ADJ;NOM;FEM;SG
juridisch	νομικός	juridisch	νομικός	ADJ	ADJ;NOM;MASC;SG
juridisch	νομικό	juridisch	νομικός	ADJ	ADJ;NOM;NEUT;SG
juridisch	νομική	juridisch	νομικός	ADJ	ADJ;NOM;FEM;SG
aangepaste	προσαρμοσμένο	aanpassen	προσαρμόζω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
aangepaste	προσαρμοσμένη	aanpassen	προσαρμόζω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
componenten	συστατικά	component	συστατικά	N;PL	N;NOM;NEUT;PL
componenten	εξαρτήματα	component	εξαρτήμα	N;PL	N;NOM;NEUT;PL
benoemen	διορίσει	benoemen	διορίζω	V;NFIN	V;PFV;NFIN;ACT
knopen	κουμπιά	knopen	κουμπιά	N;PL	N;NOM;NEUT;PL
knopen	κόμβους	knopen	κόμβος	N;PL	N;ACC;MASC;PL
knopen	κόμπους	knopen	κόμπος	N;PL	N;ACC;MASC;PL
knopen	κόμβοι	knopen	κόμβος	N;PL	N;NOM;MASC;PL
knopen	κόμβους	knopen	κόμβος	N;PL	N;ACC;MASC;PL
knopen	κόμβοι	knopen	κόμβος	N;PL	N;NOM;MASC;PL
vervullen	εκπληρώσει	vervullen	εκπληρώνω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
vervullen	εκπλήρωσε	vervullen	εκπληρώνω	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
vervullen	πληρούν	vervullen	πληρώ	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
waardig	αξιοπρεπής	waardig	αξιοπρεπή	ADJ	ADJ;NOM;MASC;SG
waardig	αξιοπρεπή	waardig	αξιοπρεπή	ADJ	ADJ;NOM;FEM;SG
waardig	άξια	waardig	άξιος	ADJ	ADJ;NOM;FEM;SG
waardig	άξιος	waardig	άξιος	ADJ	ADJ;NOM;MASC;SG
waardig	άξιοι	waardig	άξιος	ADJ	ADJ;NOM;MASC;PL
vrucht	καρπός	vrucht	καρπός	N;MASC+FEM;SG	N;NOM;MASC;SG
vrucht	φρούτο	vrucht	φρούτος	N;MASC+FEM;SG	N;NOM;NEUT;SG
impact	αντίκτυπος	impact	αντίκτυπος	N;MASC+FEM;SG	N;NOM;MASC;SG
impact	επίπτωση	impact	επίπτωση	N;MASC+FEM;SG	N;ACC;FEM;SG
impact	σύγκρουση	impact	σύγκρουση	N;MASC+FEM;SG	N;NOM;FEM;SG
impact	πρόσκρουση	impact	πρόσκρουση	N;MASC+FEM;SG	N;NOM;FEM;SG
gekleurde	χρωματισμένα	kleuren	χρωματισμένος	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
armoede	φτώχειας	armoede	φτώχεια	N;MASC+FEM;SG	N;GEN;FEM;SG
armoede	φτώχεια	armoede	φτώχεια	N;MASC+FEM;SG	N;NOM;FEM;SG
armoede	φτώχια	armoede	φτώχιο	N;MASC+FEM;SG	N;NOM;FEM;SG
vooruitgang	πρόοδος	vooruitgang	πρόοδος	N;MASC+FEM;SG	N;NOM;FEM;SG
vooruitgang	πρόοδο	vooruitgang	πρόοδος	N;MASC+FEM;SG	N;ACC;FEM;SG
rondes	γύρους	rondes	γύρος	N;PL	N;ACC;MASC;PL
rondes	γύροι	rondes	γύρος	N;PL	N;NOM;MASC;PL
rondes	γύρους	rondes	γύρος	N;PL	N;ACC;MASC;PL
rondes	γύροι	rondes	γύρος	N;PL	N;NOM;MASC;PL
collecties	συλλογές	collectie	συλλογή	N;PL	N;NOM;FEM;PL
continentale	ηπειρωτική	continentaal	ηπειρωτικός	ADJ	ADJ;NOM;FEM;SG
aanraking	άγγιγμα	aanraking	άγγιγμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
aanraking	αφή	aanraking	αφή	N;MASC+FEM;SG	N;NOM;FEM;SG
zwaarden	ξίφη	zwaard	ξίφος	N;PL	N;NOM;NEUT;PL
zwaarden	σπαθιά	zwaard	σπαθύς	N;PL	N;NOM;NEUT;PL
onnodig	περιττή	onnodig	περιττής	ADJ	ADJ;NOM;FEM;SG
onnodig	περιττά	onnodig	περιττώ	ADJ	ADJ;NOM;NEUT;PL
ingediend	υπέβαλε	indienen	υποβάλλω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
ingediend	υποβλήθηκε	indienen	υποβάλλω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
residentie	κατοικία	residentie	κατοικία	N;MASC+FEM;SG	N;NOM;FEM;SG
residentie	διαμονής	residentie	διαμονή	N;MASC+FEM;SG	N;GEN;FEM;SG
residentie	οικία	residentie	οικία	N;MASC+FEM;SG	N;NOM;FEM;SG
verdiensten	έσοδα	verdienste	έσοδο	N;PL	N;NOM;NEUT;PL
verdiensten	αποδοχές	verdienste	αποδοχή	N;PL	N;NOM;FEM;PL
verdiensten	κέρδη	verdienste	κέρδος	N;PL	N;NOM;NEUT;PL
discografie	δισκογραφία	discografie	δισκογραφία	N;MASC+FEM;SG	N;ACC;FEM;SG
romeo	ρωμαίο	romeo	Ρωμαίος	N;MASC+FEM;SG	N;ACC;MASC;SG
kwetsbaar	εύθραυστη	kwetsbaar	εύθραυστος	ADJ	ADJ;NOM;FEM;SG
kwetsbaar	εύθραυστο	kwetsbaar	εύθραυστος	ADJ	ADJ;NOM;NEUT;SG
kwetsbaar	ευάλωτη	kwetsbaar	ευάλωτος	ADJ	ADJ;NOM;FEM;SG
kwetsbaar	ευάλωτα	kwetsbaar	ευάλωτα	ADJ	ADJ;NOM;NEUT;PL
kwetsbaar	ευάλωτος	kwetsbaar	ευάλωτος	ADJ	ADJ;NOM;MASC;SG
kwetsbaar	ευάλωτοι	kwetsbaar	ευάλωτος	ADJ	ADJ;NOM;MASC;PL
kwetsbaar	ευάλωτες	kwetsbaar	ευάλωτος	ADJ	ADJ;NOM;FEM;PL
automatische	αυτόματη	automatisch	αυτόματος	ADJ	ADJ;NOM;FEM;SG
automatische	αυτόματος	automatisch	αύτομα	ADJ	ADJ;NOM;MASC;SG
automatische	αυτόματες	automatisch	αυτόματος	ADJ	ADJ;NOM;FEM;PL
plantage	φυτεία	plantage	φυτεία	N;MASC+FEM;SG	N;NOM;FEM;SG
tours	εκδρομές	tours	εκδρομή	N;PL	N;NOM;FEM;PL
tours	περιοδείες	tours	περιοδείο	N;PL	N;NOM;FEM;PL
tours	ξεναγήσεις	tours	ξενάγηση	N;PL	N;NOM;FEM;PL
diplomatieke	διπλωματική	diplomatiek	διπλωματικός	ADJ	ADJ;NOM;FEM;SG
diplomatieke	διπλωματικό	diplomatiek	διπλωματικός	ADJ	ADJ;NOM;NEUT;SG
dossier	φάκελος	dossier	φάκελος	N;NEUT;SG	N;NOM;MASC;SG
dossier	φάκελος	dossier	φάκελος	N;NEUT;SG	N;NOM;MASC;SG
dossier	αρχείο	dossier	αρχείο	N;NEUT;SG	N;NOM;NEUT;SG
cook	μάγειρα	cook	μάγειρα	N;MASC+FEM;SG	N;NOM;NEUT;SG
cook	μαγείρισσα	cook	μαγείρισσα	N;MASC+FEM;SG	N;NOM;FEM;SG
cook	μάγειρας	cook	μάγειρα	N;MASC+FEM;SG	N;NOM;MASC;SG
cook	μαγείρεμα	cook	μαγείρεμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
gepromoveerd	προωθείται	promoveren	προωθώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
gepromoveerd	προωθήθηκε	promoveren	προωθώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
millennium	χιλιετία	millennium	χιλιετία	N;NEUT;SG	N;NOM;FEM;SG
roemeens	ρουμανικό	roemeens	ρουμανικός	ADJ	ADJ;NOM;NEUT;SG
roemeens	ρουμανική	roemeens	ρουμανικός	ADJ	ADJ;NOM;FEM;SG
emmy	έμι	emmy	έμι	N;MASC+FEM;SG	N
atleten	αθλητές	atleten	αθλητός	N;PL	N;NOM;MASC;PL
operaties	πράξεις	operatie	πράξη	N;PL	N;NOM;FEM;PL
operaties	χειρουργεία	operatie	χειρουργείο	N;PL	N;NOM;NEUT;PL
operaties	εγχειρήσεις	operatie	εγχείρηση	N;PL	N;NOM;FEM;PL
plots	ξαφνικά	plot	ξαφνικά	ADV	ADV
toegevoegde	πρόσθεσε	toevoegen	προσθέτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
toegevoegde	προστέθηκε	toevoegen	προσθέτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
toegevoegde	προστέθηκαν	toevoegen	προσθέτω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
toegevoegde	προστίθεται	toevoegen	προστίθεμαι	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
hervorming	αναμόρφωση	hervorming	αναμόρφωση	N;MASC+FEM;SG	N;ACC;FEM;SG
hervorming	μεταρρύθμιση	hervorming	μεταρρύθμιση	N;MASC+FEM;SG	N;NOM;FEM;SG
hervorming	αναμόρφωση	hervorming	αναμόρφωση	N;MASC+FEM;SG	N;ACC;FEM;SG
verhuisd	μετακόμισε	verhuizen	μετακομίζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
verhuisd	μεταφέρθηκε	verhuizen	μεταφέρω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
verhuisd	κινήθηκε	verhuizen	κινώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
verhuisd	μετακινήθηκε	verhuizen	μετακινώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
verhuisd	συγκινημένος	verhuizen	συγκινημένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
beïnvloeden	επηρεάσει	beïnvloeden	επηρεάζω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
beïnvloeden	επηρεάζουν	beïnvloeden	επηρεάζω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
tang	λαβίδα	tang	λαβίδα	N;MASC+FEM;SG	N;ACC;FEM;SG
aangekomen	έφτασα	aankomen	φτάνω	V;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
aangekomen	έφτασε	aankomen	φτάνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
perron	πλατφόρμα	perron	πλατφόρμα	N;NEUT;SG	N;NOM;FEM;SG
perron	εξέδρα	perron	εξέδρα	N;NEUT;SG	N;NOM;FEM;SG
perron	αποβάθρα	perron	αποβάθρα	N;NEUT;SG	N;NOM;FEM;SG
antillen	αντίλλες	antillen	αντίλλης	N;PL	N;NOM;FEM;PL
blessure	τραύμα	blessure	τραύμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
blessure	ζημία	blessure	ζημία	N;MASC+FEM;SG	N;ACC;FEM;SG
blessure	τραυματισμός	blessure	τραυματισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
blessure	ζημίας	blessure	ζημία	N;MASC+FEM;SG	N;GEN;FEM;SG
cilinder	κύλινδρο	cilinder	κύλινδρο	N;MASC+FEM;SG	N;ACC;MASC;SG
trombone	τρομπόνι	trombone	τρομπόνι	N;MASC+FEM;SG	N;NOM;NEUT;SG
theoretische	θεωρητικές	theoretisch	θεωρητικός	ADJ	ADJ;NOM;FEM;PL
theoretische	θεωρητικό	theoretisch	θεωρητικός	ADJ	ADJ;NOM;NEUT;SG
theoretische	θεωρητική	theoretisch	θεωρητικός	ADJ	ADJ;NOM;FEM;SG
inch	ίντσα	inch	ίντσα	N;MASC+FEM;SG	N;NOM;FEM;SG
inch	ίντσες	inch	ίντσος	N;MASC+FEM;SG	N;NOM;FEM;SG
kilometers	μίλια	kilometer	μίλιος	N;PL	N;NOM;NEUT;PL
kilometers	χιλιόμετρα	kilometer	χιλιόμετρο	N;PL	N;NOM;NEUT;PL
kilometers	χιλιόμετρα	kilometer	χιλιόμετρο	N;PL	N;NOM;NEUT;PL
kilometers	χιλιόμετρα	kilometer	χιλιόμετρο	N;PL	N;NOM;NEUT;PL
kilometers	χιλιόμετρα	kilometer	χιλιόμετρο	N;PL	N;NOM;NEUT;PL
afwisselend	εναλλασσόμενο	afwisselen	εναλλασσόμενος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
avontuur	περιπέτεια	avontuur	περιπέτεια	N;NEUT;SG	N;NOM;FEM;SG
prooien	θηράματα	prooien	θήραμα	N;PL	N;NOM;NEUT;PL
stefano	στέφανο	stefano	στέφανο	N;MASC+FEM;SG	N;ACC;MASC;SG
motieven	κίνητρα	motief	κίνητρο	N;PL	N;NOM;NEUT;PL
reeve	ριβ	reeve	ριβ	N;MASC+FEM;SG	N
geruchten	φήμες	gerucht	φήμη	N;PL	N;NOM;FEM;PL
geruchten	φήμες	gerucht	φήμη	N;PL	N;NOM;FEM;PL
arrest	κριση	arrest	κριση	N;NEUT;SG	N;NOM;FEM;SG
arrest	κρίση	arrest	κρίση	N;NEUT;SG	N;NOM;FEM;SG
repertoire	ρεπερτόριο	repertoire	ρεπερτόριο	N;NEUT;SG	N;NOM;NEUT;SG
lijstje	λίστα	lijst	λίστα	N;NEUT;SG	N;NOM;FEM;SG
lijstje	κατάλογος	lijst	κατάλογος	N;NEUT;SG	N;NOM;MASC;SG
woestijn	έρημο	woestijn	έρημος	N;MASC+FEM;SG	N;ACC;MASC;SG
woestijn	έρημος	woestijn	έρημος	N;MASC+FEM;SG	N;NOM;MASC;SG
meters	μετρητές	meter	μετρητός	N;PL	N;NOM;MASC;PL
adressen	διευθύνσεις	adres	διεύθυνση	N;PL	N;NOM;FEM;PL
verminderen	μειώσει	verminderen	μειώνω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
kelder	κελάρι	kelder	κελάρι	N;MASC+FEM;SG	N;NOM;NEUT;SG
kelder	υπόγειο	kelder	υπόγειο	N;MASC+FEM;SG	N;NOM;NEUT;SG
suggereert	υποδηλώνει	suggereren	υποδηλώνω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
update	ενημέρωση	update	ενημέρωση	N;MASC+FEM;SG	N;ACC;FEM;SG
update	επικαιροποίηση	update	επικαιροποίηση	N;MASC+FEM;SG	N;ACC;FEM;SG
achteruit	όπισθεν	achteruit	οπίζω	ADV	ADV
suiker	ζάχαρη	suiker	ζάχαρος	N;MASC+FEM;SG	N;NOM;FEM;SG
raf	ραφ	raf	ραφ	N;MASC+FEM;SG	N
ondernemingen	επιχειρήσεις	onderneming	επιχείρηση	N;PL	N;NOM;FEM;PL
seattle	σηάτλ	seattle	σηάτλ	N;NEUT;SG	N;NOM;NEUT;SG
ingewijd	εγκαινιάστηκε	ingewijd	εγκαινιάζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
ingewijd	εγκαινίασε	ingewijd	εγκαινία	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
bariton	βαρύτονος	bariton	βαρύτονος	N;MASC+FEM;SG	N;NOM;MASC;SG
schwarz	σβαρτς	schwarz	σβαρτός	N;MASC+FEM;SG	N
teruggetrokken	αποσύρθηκε	terugtrekken	αποσύρω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
teruggetrokken	αποσύρεται	terugtrekken	αποσύρω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
teruggetrokken	αποσυρθεί	terugtrekken	αποσύρω	V;V.PTCP	V;PFV;NFIN;PASS
loge	στοά	loog	στοά	N;MASC+FEM;SG	N;NOM;FEM;SG
materie	ύλη	materie	ύλος	N;MASC+FEM;SG	N;NOM;FEM;SG
opent	ανοίγει	openen	ανοίγω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
bioscoop	θέατρο	bioscoop	θέατρο	N;MASC+FEM;SG	N;NOM;NEUT;SG
bioscoop	θεατρο	bioscoop	θεατρο	N;MASC+FEM;SG	N;NOM;FEM;SG
bioscoop	κινηματογράφο	bioscoop	κινηματογράφος	N;MASC+FEM;SG	N;ACC;MASC;SG
bioscoop	σινεμά	bioscoop	σινεμά	N;MASC+FEM;SG	N;NOM;NEUT;SG
bioscoop	κινηματογράφος	bioscoop	κινηματογράφος	N;MASC+FEM;SG	N;NOM;MASC;SG
stock	στοκ	stock	στοκ		
bibliografie	βιβλιογραφία	bibliografie	βιβλιογραφία	N;MASC+FEM;SG	N;NOM;FEM;SG
kromme	καμπύλη	krom	καμπύλη	N;MASC+FEM;SG	N;NOM;FEM;SG
fin	πτερύγιο	fin	πτερύγιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
picardië	πικαρδίας	picardië	πικαρδία	N;MASC+FEM;SG	N;GEN;FEM;SG
congregatie	εκκλησίασμα	congregatie	εκκλησίασμα	N;MASC+FEM;SG	N;ACC;NEUT;SG
donau	δούναβη	donau	δούναβη	N;MASC+FEM;SG	N;FEM
japanners	ιάπωνες	japanner	ιάπωνας	N;PL	N;NOM;MASC;PL
japanners	γιαπωνέζοι	japanner	γιαπωνώζος	N;PL	N;NOM;MASC;PL
beethoven	μπετόβεν	beethoven	μπετώ	N;PL	N
begrafenis	ταφή	begrafenis	ταφής	N;MASC+FEM;SG	N;ACC;FEM;SG
begrafenis	κηδεία	begrafenis	κηδεία	N;MASC+FEM;SG	N;ACC;FEM;SG
gewoonte	συνήθεια	gewoonte	συνήθεια	N;MASC+FEM;SG	N;NOM;FEM;SG
gewoonte	συνήθειο	gewoonte	συνήθειο	N;MASC+FEM;SG	N;NOM;NEUT;SG
cantate	καντάτα	cantate	καντάτα	N;MASC+FEM;SG	N;NOM;FEM;SG
lucy	λούση	lucy	λούση	N;MASC+FEM;SG	N;NOM;FEM;SG
onlangs	πρόσφατα	onlangs	πρόσφατα	ADV	ADV
onlangs	προσφάτως	onlangs	προσφάτως	ADV	ADV
erger	χειρότερη	erg	κακός	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
erger	χειρότερο	erg	κακός	ADJ;CMPR	ADJ;NOM;CMPR;NEUT;SG
erger	χειρότερος	erg	κακός	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
full	πλήρες	full	πλήρης	N;MASC+FEM;SG	N;NOM;NEUT;SG
put	λάκκος	putten	λάκκος	N;MASC+FEM;SG	N;NOM;MASC;SG
put	λάκκο	putten	λάκκο	N;MASC+FEM;SG	N;NOM;NEUT;SG
vervoerd	μεταφέρονται	vervoeren	μεταφέρω	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
vervoerd	μεταφέρθηκαν	vervoeren	μεταφέρθηκαν	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
communisten	κομμουνιστές	communist	κομμουνιστής	N;PL	N;NOM;MASC;PL
wakker	ξύπνιος	wakker	ξύπνιος	ADJ	ADJ;NOM;MASC;SG
hertrouwde	ξαναπαντρεύτηκε	hertrouwd	ξαναπαντρεύω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
heersers	κυβερνήτες	heerser	κυβερνώ	N;PL	N;NOM;MASC;PL
econoom	οικονομολόγος	econoom	οικονομολόγος	N;MASC+FEM;SG	N;NOM;MASC;SG
planning	προγραμματισμός	planning	προγραμματισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
planning	προγραμματισμός	planning	προγραμματισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
planning	σχεδιασμού	planning	σχεδιασμός	N;MASC+FEM;SG	N;GEN;MASC;SG
planning	σχεδιασμός	planning	σχεδιασμός	N;MASC+FEM;SG	N;NOM;MASC;SG
planning	πρόγραμμα	planning	πρόγραμμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
planning	χρονοδιάγραμμα	planning	χρονοδιάγραμμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
planning	προγραμματισμός	planning	προγραμματισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
planning	προγραμμα	planning	προγραμμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
lezingen	διαλέξεις	lezing	διάλεξη	N;PL	N;NOM;FEM;PL
verdiende	άξιζε	verdienen	αξίζω	V;SG;PST;FIN	V;IPFV;IND;SG;1;PST;FIN;ACT
goddelijke	θεϊκή	goddelijk	θεϊκός	ADJ	ADJ;NOM;FEM;SG
goddelijke	θεϊκό	goddelijk	θεϊκός	ADJ	ADJ;NOM;NEUT;SG
draad	καλώδιο	draad	καλώδιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
draad	σύρμα	draad	σύρμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
draad	νήμα	draad	νήμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
draad	κλωστή	draad	κλωστός	N;MASC+FEM;SG	N;NOM;FEM;SG
xvi	xvi	xvi	xvi	N;MASC+FEM;SG	N
wetboek	κώδικα	wetboek	κώδικας	N;NEUT;SG	N
wetboek	κώδικας	wetboek	κώδικας	N;NEUT;SG	N;NOM;MASC;SG
gemonteerd	τοποθετηθεί	monteren	τοποθετώ	V;V.PTCP	V;PFV;NFIN;PASS
short	σύντομο	short	σύντομο	N;MASC+FEM;SG	N;NOM;NEUT;SG
short	σύντομη	short	σύντομος	N;MASC+FEM;SG	N;NOM;FEM;SG
short	σύντομος	short	σύντομος	N;MASC+FEM;SG	N;NOM;MASC;SG
beëindigen	τερματίσει	beëindigen	τερματίζω	V;NFIN	V;PFV;NFIN;ACT
duels	μονομαχίες	duel	μονομαχία	N;PL	N;NOM;FEM;PL
kijkers	θεατές	kijker	θεατός	N;PL	N;NOM;MASC;PL
kijkers	τηλεθεατές	kijker	τηλεθεατής	N;PL	N;NOM;MASC;PL
hood	κουκούλα	hood	κουκούλα	N;MASC+FEM;SG	N;NOM;FEM;SG
hood	καπό	hood	καπό	N;MASC+FEM;SG	N;NOM;NEUT;SG
ghost	φάντασμα	ghost	φάντασμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
kolom	στήλη	kolom	στήλλω	N;MASC+FEM;SG	N;ACC;FEM;SG
opsomming	καταμέτρηση	opsomming	καταμέτρηση	N;MASC+FEM;SG	N;ACC;FEM;SG
opsomming	απαρίθμηση	opsomming	απαρίθμηση	N;MASC+FEM;SG	N;NOM;FEM;SG
lombardije	λομβαρδία	lombardije	λομβαρδία	N;MASC+FEM;SG	N;ACC;FEM;SG
fresco	τοιχογραφία	fresco	τοιχογραφία	N;MASC+FEM;SG	N;NOM;FEM;SG
violen	βιολιά	viol	βιολιά	N;PL	N;NOM;NEUT;PL
buis	σωληνάριο	buis	σωληνάριο	N;MASC+FEM;SG	N;NOM;NEUT;SG
buis	σωλήνας	buis	σωλήνα	N;MASC+FEM;SG	N;NOM;MASC;SG
buis	σωλήνα	buis	σωλήνα	N;MASC+FEM;SG	N;NOM;MASC;SG
bord	πιάτο	bord	πιάτο	N;NEUT;SG	N;NOM;NEUT;SG
bord	σανίδα	bord	σανίδα	N;NEUT;SG	N;NOM;FEM;SG
face	πρόσωπο	face	πρόσωπο	N;MASC+FEM;SG	N;NOM;NEUT;SG
face	προσωπο	face	προσωπο	N;MASC+FEM;SG	N;NOM;NEUT;SG
face	φάτσα	face	φάτσα	N;MASC+FEM;SG	N;ACC;FEM;SG
terminal	τερματικό	terminal	τερματικός	N;MASC+FEM;SG	N;NOM;NEUT;SG
uitgedrukt	εκφράζεται	uitdrukken	εκφράζω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
uitgedrukt	εκφρασμένο	uitdrukken	εκφράζω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
uitgedrukt	εξέφρασε	uitdrukken	εκφράζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
continu	συνεχείς	continu	συνεχής	ADJ	ADJ;NOM;FEM;PL
continu	συνεχές	continu	συνεχής	ADJ	ADJ;NOM;NEUT;SG
continu	συνεχόμενη	continu	συνεχόμενος	ADJ	ADJ;NOM;FEM;SG
continu	συνεχής	continu	συνεχής	ADJ	ADJ;NOM;FEM;SG
continu	συνεχή	continu	συνεχής	ADJ	ADJ;NOM;FEM;SG
gegraven	σκάψει	griven	σκάπτω	V;V.PTCP	V;PFV;NFIN;ACT
beveiliging	ασφάλεια	beveiliging	ασφάλεια	N;MASC+FEM;SG	N;NOM;FEM;SG
beveiliging	ασφαλείας	beveiliging	ασφάλεια	N;MASC+FEM;SG	N;GEN;FEM;SG
arsenal	οπλοστάσιο	arsenal	οπλοστάσιο	N;NEUT;SG	N;NOM;NEUT;SG
strategie	στρατηγική	strategie	στρατηγική	N;MASC+FEM;SG	N;NOM;FEM;SG
betty	μπέτυ	betty	μπέτυ	N;MASC+FEM;SG	N;NOM;FEM;SG
gemenebest	κοινοπολιτείας	gemenebest	κοινοπολιτεία	N;NEUT;SG	N;GEN;FEM;SG
gemenebest	κοινοπολιτεία	gemenebest	κοινοπολιτεία	N;NEUT;SG	N;NOM;FEM;SG
temperaturen	θερμοκρασίες	temperatuur	θερμοκρασία	N;PL	N;NOM;FEM;PL
moed	κουράγιο	moed	κουράγιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
moed	θάρρος	moed	θάρρος	N;MASC+FEM;SG	N;NOM;NEUT;SG
moed	γενναιότητα	moed	γενναιότητα	N;MASC+FEM;SG	N;ACC;FEM;SG
moed	ανδρεία	moed	ανδρείο	N;MASC+FEM;SG	N;NOM;FEM;SG
moed	ανδρεία	moed	ανδρείο	N;MASC+FEM;SG	N;NOM;FEM;SG
kikkers	βατράχια	kikker	βατράχιο	N;PL	N;NOM;NEUT;PL
wekelijks	εβδομαδιαία	wekelijks	εβδομαδιαίος	ADJ	ADJ;NOM;FEM;SG
wekelijks	εβδομαδιαίες	wekelijks	εβδομαδιαίος	ADJ	ADJ;NOM;FEM;PL
afgesproken	συμφώνησε	afspreken	συμφωνώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
afgesproken	συμφώνησαν	afspreken	συμφωνώ	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;ACT
feestdag	γιορτή	feestdag	γιορτής	N;MASC+FEM;SG	N;NOM;FEM;SG
feestdag	αργία	feestdag	αργία	N;MASC+FEM;SG	N;NOM;FEM;SG
elektronen	ηλεκτρόνια	elektroon	ηλεκτρόνιος	N;PL	N;NOM;NEUT;PL
