kategória	catégorie	kategória	catégorie	N;NOM;FEM;SG	N;FEM;SG
tma	tma	tma	tma	N;NOM;FEM;SG	N;MASC;SG
tma	noirceur	tma	noirceur	N;NOM;FEM;SG	N;FEM;SG
tma	pénombre	tma	pénombre	N;NOM;FEM;SG	N;FEM;SG
tma	obscurité	tma	obscurité	N;NOM;FEM;SG	N;FEM;SG
žiarenie	rayonnement	žiarenie	rayonnement	N;NOM;NEUT;SG	N;MASC;SG
častíc	particules	častica	particule	N;GEN;FEM;PL	N;FEM;PL
častíc	particules	častica	particule	N;GEN;FEM;PL	N;FEM;PL
historický	historique	historický	historique	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
historický	historique	historický	historique	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
noc	soirée	noc	soirée	N;NOM;FEM;SG	N;FEM;SG
noc	nuit	noc	nuit	N;NOM;FEM;SG	N;FEM;SG
noc	soir	noc	soir	N;NOM;FEM;SG	N;MASC;SG
anglicka	angleterre	anglicko	angleterre	N;NOM;FEM;SG	N;MASC;SG
font	police	font	police	N;INAN;NOM;MASC;SG	N;FEM;SG
lodi	bateau	lodi	bateau	N;DAT;FEM;SG	N;MASC;SG
lodi	canot	lodi	canot	N;DAT;FEM;SG	N;MASC;SG
karpaty	carpates	karpat	carpate	N;NOM;FEM;PL	N;FEM;PL
náboženské	religieux	náboženský	religieux	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
náboženské	religieuse	náboženský	religieux	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
váha	pondération	váha	pondération	N;NOM;FEM;SG	N;FEM;SG
váha	poids	váha	poids	N;NOM;FEM;SG	N;MASC;SG
týždeň	semaine	týždeň	semaine	N;INAN;ACC;MASC;SG	N;FEM;SG
port	port	port	port	N;INAN;NOM;MASC;SG	N;MASC;SG
absolventi	diplômés	absolvent	diplômé	N;ANIM;NOM;MASC;PL	N;MASC;PL
zmenil	changé	zmeniť	changer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zmenil	changée	zmeniť	changer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ton	tonne	ton	tonne	N;INAN;NOM;MASC;SG	N;FEM;SG
kláštora	monastère	kláštor	monastère	N;INAN;GEN;MASC;SG	N;MASC;SG
sochár	sculpteur	sochár	sculpteur	N;ANIM;NOM;MASC;SG	N;MASC;SG
postavili	construits	postaviť	construire	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
rozsahu	echelle	rozsah	echelle	N;INAN;GEN;MASC;SG	N;FEM;SG
rozsahu	échelle	rozsah	échelle	N;INAN;GEN;MASC;SG	N;FEM;SG
rozsahu	gamme	rozsah	gamme	N;INAN;GEN;MASC;SG	N;FEM;SG
staroveku	antiquité	starovek	antiquité	N;INAN;GEN;MASC;SG	N;FEM;SG
krátke	courte	krátky	court	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
krátke	court	krátky	court	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
krátke	brève	krátky	bref	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
našli	trouvées	nájsť	trouver	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
našli	trouvés	nájsť	trouver	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
gól	objectif	gól	objectif	N;INAN;NOM;MASC;SG	N;MASC;SG
gól	but	gól	but	N;INAN;NOM;MASC;SG	N;MASC;SG
steny	murs	stena	mur	N;NOM;FEM;PL	N;MASC;PL
okamžite	immédiatement	okamžite	immédiatement	ADV	ADV
okamžite	aussitôt	okamžite	aussitôt	ADV	ADV
okamžite	immédiatement	okamžite	immédiatement	ADV	ADV
okamžite	instantanément	okamžite	instantanément	ADV	ADV
celkový	totale	celkový	total	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
celkový	globale	celkový	global	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
európa	europe	európa	europe	N;NOM;FEM;SG	N;FEM;SG
koní	cheval	konieň	cheval	N;GEN;MASC;SG	N;MASC;SG
redaktorov	rédacteurs	redaktor	rédacteur	N;ANIM;ACC;MASC;PL	N;MASC;PL
redaktorov	éditeurs	redaktor	éditeur	N;ANIM;ACC;MASC;PL	N;MASC;PL
každé	chaque	každý	chaque	DET;NOM;NEUT;SG	DET;FEM;SG
žiadny	néant	žiaden	néant	N;ANIM;NOM;MASC;SG	N;MASC;SG
sochy	sculptures	socha	sculpture	N;NOM;FEM;PL	N;FEM;PL
sochy	statues	socha	statue	N;NOM;FEM;PL	N;FEM;PL
sochy	sculptures	socha	sculpture	N;NOM;FEM;PL	N;FEM;PL
jaskyňa	caverne	jaskyňa	caverne	N;NOM;FEM;SG	N;FEM;SG
jaskyňa	grotte	jaskyňa	grotte	N;NOM;FEM;SG	N;FEM;SG
jaskyňa	cave	jaskyňa	cave	N;NOM;FEM;SG	N;FEM;SG
jaskyňa	grotte	jaskyňa	grotte	N;NOM;FEM;SG	N;FEM;SG
podnik	enterprise	podnik	enterprise	N;INAN;NOM;MASC;SG	N;FEM;SG
oddelenie	séparation	oddelenie	séparation	N;NOM;NEUT;SG	N;FEM;SG
oddelenie	département	oddelenie	département	N;NOM;NEUT;SG	N;MASC;SG
oddelenie	compartiment	oddelenie	compartiment	N;NOM;NEUT;SG	N;MASC;SG
technika	technicien	technika	technicien	N;NOM;FEM;SG	N;MASC;SG
technika	technologie	technika	technologie	N;NOM;FEM;SG	N;FEM;SG
egypta	égypte	egypta	égypte	N;INAN;GEN;MASC;SG	N;FEM;SG
egypta	egypte	egypta	egypte	N;INAN;GEN;MASC;SG	N;MASC;SG
literatúru	littérature	literatúra	littérature	N;ACC;FEM;SG	N;FEM;SG
energiu	énergie	energia	énergie	N;ACC;FEM;SG	N;FEM;SG
energiu	energie	energia	energie	N;ACC;FEM;SG	N;FEM;SG
biele	blanche	biely	blanc	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
typické	typique	typický	typique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zvierat	animaux	zviera	animal	N;GEN;NEUT;PL	N;MASC;PL
galaxie	galaxies	galaxí	galaxie	N;NOM;FEM;PL	N;FEM;PL
akcie	promotions	akcia	promotion	N;NOM;FEM;PL	N;FEM;PL
akcie	parts	akcia	part	N;NOM;FEM;PL	N;FEM;PL
akcie	actions	akcia	action	N;NOM;FEM;PL	N;FEM;PL
akcie	partages	akcia	partage	N;NOM;FEM;PL	N;MASC;PL
akcie	actions	akcia	action	N;NOM;FEM;PL	N;FEM;PL
základy	bases	základ	base	N;INAN;NOM;MASC;PL	N;FEM;PL
základy	fondements	základ	fondement	N;INAN;NOM;MASC;PL	N;MASC;PL
základy	bases	základ	base	N;INAN;NOM;MASC;PL	N;FEM;PL
základy	fondements	základ	fondement	N;INAN;NOM;MASC;PL	N;MASC;PL
základy	fondements	základ	fondement	N;INAN;NOM;MASC;PL	N;MASC;PL
základy	fondations	základ	fondation	N;INAN;NOM;MASC;PL	N;FEM;PL
erupcia	éruption	erupcia	éruption	N;NOM;FEM;SG	N;FEM;SG
motorom	moteur	motor	moteur	N;INAN;INS;MASC;SG	N;MASC;SG
bežne	normalement	bežne	normalement	ADV	ADV
zväčša	principalement	zväčša	principalement	ADV	ADV
zväčša	essentiellement	zväčša	essentiellement	ADV	ADV
zväčša	surtout	zväčša	surtout	ADV	ADV
významná	significative	významný	significatif	ADJ;NOM;FEM;SG	ADJ;FEM;SG
významná	significatif	významný	significatif	ADJ;NOM;FEM;SG	ADJ;MASC;SG
christian	christianisme	christian	christianisme	N;ANIM;NOM;MASC;SG	N;MASC;SG
typov	types	typ	type	N;INAN;GEN;MASC;PL	N;MASC;PL
regiónu	région	región	région	N;INAN;GEN;MASC;SG	N;FEM;SG
prechod	gradient	prechod	gradient	N;INAN;NOM;MASC;SG	N;MASC;SG
prechod	pente	prechod	pente	N;INAN;NOM;MASC;SG	N;FEM;SG
prechod	transition	prechod	transition	N;INAN;NOM;MASC;SG	N;FEM;SG
prechod	émigration	prechod	émigration	N;INAN;NOM;MASC;SG	N;FEM;SG
prechod	migration	prechod	migration	N;INAN;NOM;MASC;SG	N;FEM;SG
prípad	cas	prípad	cas	N;INAN;NOM;MASC;SG	N;MASC;SG
prípad	étui	prípad	étui	N;INAN;NOM;MASC;SG	N;MASC;SG
prípad	affaire	prípad	affaire	N;INAN;NOM;MASC;SG	N;FEM;SG
priestory	espaces	priestor	espace	N;INAN;NOM;MASC;PL	N;MASC;PL
priestory	compartiments	priestor	compartiment	N;INAN;NOM;MASC;PL	N;MASC;PL
priestory	coffrets	priestor	coffret	N;INAN;NOM;MASC;PL	N;MASC;PL
priestory	boîtiers	priestor	boîtier	N;INAN;NOM;MASC;PL	N;MASC;PL
veta	phrase	veto	phrase	N;NOM;FEM;SG	N;FEM;SG
veta	sentence	veto	sentence	N;NOM;FEM;SG	N;FEM;SG
veta	peine	veto	peine	N;NOM;FEM;SG	N;FEM;SG
veta	théorème	veto	théorème	N;NOM;FEM;SG	N;MASC;SG
veta	phrase	veto	phrase	N;NOM;FEM;SG	N;FEM;SG
skutočnosť	réalité	skutočnosť	réalité	N;NOM;FEM;SG	N;FEM;SG
paliva	carburant	paliva	carburant	N;NOM;FEM;SG	N;MASC;SG
mládež	jeunesse	mládež	jeunesse	N;NOM;FEM;SG	N;FEM;SG
mimoriadne	extrêmement	mimoriadne	extrêmement	ADV	ADV
kyseliny	acides	kyselina	acide	N;NOM;FEM;PL	N;MASC;PL
kyseliny	acides	kyselina	acide	N;NOM;FEM;PL	N;MASC;PL
vydania	éditions	vydanie	édition	N;NOM;NEUT;PL	N;FEM;PL
vydania	rejets	vydanie	rejet	N;NOM;NEUT;PL	N;MASC;PL
tabuľka	table	tabuľka	table	N;NOM;FEM;SG	N;FEM;SG
tabuľka	tableau	tabuľka	tableau	N;NOM;FEM;SG	N;MASC;SG
operácia	fonctionnement	operácia	fonctionnement	N;NOM;FEM;SG	N;MASC;SG
operácia	opération	operácia	opération	N;NOM;FEM;SG	N;FEM;SG
operácia	chirurgie	operácia	chirurgie	N;NOM;FEM;SG	N;FEM;SG
básne	poèmes	báseň	poème	N;NOM;FEM;PL	N;MASC;PL
osobné	personnelle	osobný	personnel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
linka	ligne	linko	ligne	N;NOM;FEM;SG	N;FEM;SG
linka	line	linko	line	N;NOM;FEM;SG	N;SG
výbor	comité	výbor	comité	N;INAN;NOM;MASC;SG	N;MASC;SG
opera	opéra	oper	opéra	N;NOM;FEM;SG	N;MASC;SG
štvrtý	quatrième	štvrtý	quatrième	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
konštrukcie	constructions	konštrukcia	construction	N;NOM;FEM;PL	N;FEM;PL
konštrukcie	structures	konštrukcia	structure	N;NOM;FEM;PL	N;FEM;PL
stretnutí	rencontres	stretnutie	rencontre	N;NOM;NEUT;PL	N;FEM;PL
stretnutí	réunions	stretnutie	réunion	N;NOM;NEUT;PL	N;FEM;PL
nádrž	réservoir	nádrž	réservoir	N;NOM;FEM;SG	N;MASC;SG
nádrž	tank	nádrž	tank	N;NOM;FEM;SG	N;MASC;SG
nádrž	citerne	nádrž	citerne	N;NOM;FEM;SG	N;FEM;SG
nádrž	cuve	nádrž	cuve	N;NOM;FEM;SG	N;FEM;SG
miestne	localement	miestne	localement	ADV	ADV
režimu	régime	režim	régime	N;INAN;GEN;MASC;SG	N;MASC;SG
bývalé	ancien	bývalý	ancien	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
bývalé	ancienne	bývalý	ancien	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
arcibiskup	archevêque	arcibiskup	archevêque	N;ANIM;NOM;MASC;SG	N;MASC;SG
dôvod	raison	dôvod	raison	N;INAN;NOM;MASC;SG	N;FEM;SG
chemické	chimique	chemický	chimique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
raketa	fusée	raket	fusée	N;NOM;FEM;SG	N;FEM;SG
raketa	rocket	raket	rocket	N;NOM;FEM;SG	N;MASC;SG
raketa	roquette	raket	roquette	N;NOM;FEM;SG	N;FEM;SG
raketa	missile	raket	missile	N;NOM;FEM;SG	N;MASC;SG
značky	marques	značka	marque	N;NOM;FEM;PL	N;FEM;PL
značky	marks	značka	mark	N;NOM;FEM;PL	N;MASC;PL
značky	marques	značka	marque	N;NOM;FEM;PL	N;FEM;PL
značky	signes	značka	signe	N;NOM;FEM;PL	N;MASC;PL
značky	panneaux	značka	panneau	N;NOM;FEM;PL	N;MASC;PL
značky	identifications	značka	identification	N;NOM;FEM;PL	N;FEM;PL
značky	balises	značka	balise	N;NOM;FEM;PL	N;FEM;PL
značky	étiquettes	značka	étiquette	N;NOM;FEM;PL	N;FEM;PL
značky	tags	značka	tag	N;NOM;FEM;PL	N;MASC;PL
pokus	tentative	pokus	tentative	N;INAN;NOM;MASC;SG	N;FEM;SG
pokus	expérience	pokus	expérience	N;INAN;NOM;MASC;SG	N;FEM;SG
pokus	expérimentation	pokus	expérimentation	N;INAN;NOM;MASC;SG	N;FEM;SG
pokus	tentative	pokus	tentative	N;INAN;NOM;MASC;SG	N;FEM;SG
objektu	objet	objekt	objet	N;INAN;GEN;MASC;SG	N;MASC;SG
prehľad	aperçu	prehľad	aperçu	N;INAN;NOM;MASC;SG	N;MASC;SG
prehľad	synopsis	prehľad	synopsis	N;INAN;NOM;MASC;SG	N;MASC;SG
zvuk	audio	zvuk	audio	N;INAN;NOM;MASC;SG	N;MASC;SG
dostatočne	suffisamment	dostatočne	suffisamment	ADV	ADV
spolok	société	spolok	société	N;INAN;NOM;MASC;SG	N;FEM;SG
spolok	guilde	spolok	guilde	N;INAN;NOM;MASC;SG	N;FEM;SG
foto	photo	foto	photo	N;NOM;NEUT;SG	N;FEM;SG
severné	septentrionale	severný	septentrional	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
severné	nordique	severný	nordique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
severné	septentrional	severný	septentrional	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
hlasovania	votes	hlasovanie	vote	N;NOM;NEUT;PL	N;MASC;PL
hlasovania	votants	hlasovanie	votant	N;NOM;NEUT;PL	N;MASC;PL
parametra	paramètre	parameter	paramètre	N;INAN;NOM;MASC;SG	N;MASC;SG
živočíchy	animaux	živočíchy	animal	N;INAN;NOM;MASC;PL	N;MASC;PL
tok	flux	tok	flux	N;INAN;NOM;MASC;SG	N;MASC;SG
tok	débit	tok	débit	N;INAN;NOM;MASC;SG	N;MASC;SG
tok	écoulement	tok	écoulement	N;INAN;NOM;MASC;SG	N;MASC;SG
samostatné	discret	samostatný	discret	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
samostatné	discrète	samostatný	discret	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
samostatné	autonome	samostatný	autonome	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
samostatné	distinct	samostatný	distinct	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
stanicu	station	stanica	station	N;ACC;FEM;SG	N;FEM;SG
stanicu	gare	stanica	gare	N;ACC;FEM;SG	N;FEM;SG
vozidlá	véhicules	vozidlo	véhicule	N;NOM;NEUT;PL	N;MASC;PL
právnik	avocat	právnik	avocat	N;ANIM;NOM;MASC;SG	N;MASC;SG
právnik	juriste	právnik	juriste	N;ANIM;NOM;MASC;SG	N;MASC;SG
právnik	avocate	právnik	avocat	N;ANIM;NOM;MASC;SG	N;FEM;SG
modely	maquettes	model	maquette	N;INAN;NOM;MASC;PL	N;FEM;PL
modely	modèles	model	modèle	N;INAN;NOM;MASC;PL	N;MASC;PL
združenie	consortium	združenie	consortium	N;NOM;NEUT;SG	N;MASC;SG
združenie	association	združenie	association	N;NOM;NEUT;SG	N;FEM;SG
obchodné	commercial	obchodný	commercial	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
obchodné	commerciale	obchodný	commercial	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
martine	martine	martiňa	martine	N;DAT;FEM;SG	N;FEM;SG
softvér	logiciel	softvéra	logiciel	N;INAN;NOM;MASC;SG	N;MASC;SG
filozofické	philosophique	filozofický	philosophique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
spôsobuje	causant	spôsobovať	causer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PRS;V.PTCP
tábor	camp	tábor	camp	N;INAN;NOM;MASC;SG	N;MASC;SG
tábor	campement	tábor	campement	N;INAN;NOM;MASC;SG	N;MASC;SG
zbierky	collections	zbierka	collection	N;NOM;FEM;PL	N;FEM;PL
oltár	autel	oltár	autel	N;INAN;NOM;MASC;SG	N;MASC;SG
krídlo	flanc	krídlo	flanc	N;NOM;NEUT;SG	N;MASC;SG
krídlo	escadre	krídlo	escadre	N;NOM;NEUT;SG	N;FEM;SG
krídlo	aile	krídlo	aile	N;NOM;NEUT;SG	N;FEM;SG
krídlo	ailier	krídlo	ailier	N;NOM;NEUT;SG	N;MASC;SG
krídlo	wing	krídlo	wing	N;NOM;NEUT;SG	N;MASC;SG
ponúka	offrir	ponúkať	offrir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
ponúka	offrant	ponúkať	offrir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PRS;V.PTCP
pamätník	commémoration	pamätník	commémoration	N;INAN;NOM;MASC;SG	N;FEM;SG
pamätník	mémorial	pamätník	mémorial	N;INAN;NOM;MASC;SG	N;MASC;SG
pamätník	monument	pamätník	monument	N;INAN;NOM;MASC;SG	N;MASC;SG
technológie	technologies	technológia	technologie	N;NOM;FEM;PL	N;FEM;PL
technológie	technologies	technológia	technologie	N;NOM;FEM;PL	N;FEM;PL
tradície	traditions	tradícia	tradition	N;NOM;FEM;PL	N;FEM;PL
tradície	traditions	tradícia	tradition	N;NOM;FEM;PL	N;FEM;PL
krista	christ	kristus	christ	N;ANIM;ACC;MASC;SG	N;MASC;SG
strávil	dépensé	stráviť	dépenser	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
kyselina	acide	kyselina	acide	N;NOM;FEM;SG	N;MASC;SG
kyselina	acidité	kyselina	acidité	N;NOM;FEM;SG	N;FEM;SG
objem	volume	objem	volume	N;INAN;NOM;MASC;SG	N;MASC;SG
kanál	canal	kanál	canal	N;INAN;NOM;MASC;SG	N;MASC;SG
kanál	chaîne	kanál	chaîne	N;INAN;NOM;MASC;SG	N;FEM;SG
kanál	chenal	kanál	chenal	N;INAN;NOM;MASC;SG	N;MASC;SG
kanál	channel	kanál	channel	N;INAN;NOM;MASC;SG	N;MASC;SG
náklady	coûts	náklad	coût	N;INAN;NOM;MASC;PL	N;MASC;PL
náklady	coûts	náklad	coût	N;INAN;NOM;MASC;PL	N;MASC;PL
katarína	catherine	katarín	catherine	N;NOM;FEM;SG	N;FEM;SG
paláca	palais	palác	palais	N;INAN;GEN;MASC;SG	N;MASC;SG
paláca	palace	palác	palace	N;INAN;GEN;MASC;SG	N;MASC;SG
buniek	cellules	bunka	cellule	N;GEN;FEM;PL	N;FEM;PL
sekúnd	secondes	sekunda	seconde	N;GEN;FEM;PL	N;FEM;PL
barcelona	barça	barcelon	barça	N;INAN;GEN;MASC;SG	N;MASC;SG
barcelona	barcelone	barcelon	barcelone	N;INAN;GEN;MASC;SG	N;MASC;SG
grécke	grecque	grécko	grec	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
grécke	grec	grécko	grec	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
minerály	minéraux	minerál	minéral	N;INAN;NOM;MASC;PL	N;MASC;PL
arthur	arthur	arthur	arthur	N;ANIM;NOM;MASC;SG	N;MASC;SG
jeseň	automne	jeseň	automne	N;NOM;FEM;SG	N;MASC;SG
jeseň	automne	jeseň	automne	N;NOM;FEM;SG	N;MASC;SG
jeseň	chute	jeseň	chute	N;NOM;FEM;SG	N;FEM;SG
reakcie	réactions	reakcia	réaction	N;NOM;FEM;PL	N;FEM;PL
reakcie	réponses	reakcia	réponse	N;NOM;FEM;PL	N;FEM;PL
knihu	livre	kniha	livre	N;ACC;FEM;SG	N;MASC;SG
pravidiel	règles	pravidlo	règle	N;GEN;NEUT;PL	N;FEM;PL
pravidiel	regles	pravidlo	regle	N;GEN;NEUT;PL	N;FEM;PL
častice	particules	častica	particule	N;NOM;FEM;PL	N;FEM;PL
častice	particules	častica	particule	N;NOM;FEM;PL	N;FEM;PL
častice	particules	častica	particule	N;NOM;FEM;PL	N;FEM;PL
mestský	urbain	mestský	urbain	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
rozhodnutie	décision	rozhodnutie	décision	N;NOM;NEUT;SG	N;FEM;SG
západná	occidentale	západný	occidental	ADJ;NOM;FEM;SG	ADJ;FEM;SG
západná	occidentale	západný	occidental	ADJ;NOM;FEM;SG	ADJ;FEM;SG
západná	occidental	západný	occidental	ADJ;NOM;FEM;SG	ADJ;MASC;SG
osobne	personnellement	osobne	personnellement	ADV	ADV
obranca	défenseur	obranca	défenseur	N;ANIM;NOM;MASC;SG	N;MASC;SG
základný	élémentaire	základný	élémentaire	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
základný	basique	základný	basique	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
zvíťazil	vaincu	zvíťaziť	vaincre	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zvíťazil	conquis	zvíťaziť	conquérir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zvíťazil	conquise	zvíťaziť	conquérir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
zvíťazil	gagné	zvíťaziť	gagner	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zvíťazil	gagnée	zvíťaziť	gagner	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
zvíťazil	triomphé	zvíťaziť	triompher	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
bývalá	ancien	bývalý	ancien	ADJ;NOM;FEM;SG	ADJ;MASC;SG
bývalá	ancienne	bývalý	ancien	ADJ;NOM;FEM;SG	ADJ;FEM;SG
kedysi	jadis	kedysi	jadis	ADV	ADV
urobil	fait	urobiť	faire	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
urobil	faite	urobiť	faire	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
robí	faisant	robiť	faire	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PRS;V.PTCP
robí	faire	robiť	faire	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
robí	rend	robiť	rendre	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
cyklus	cycle	cyklus	cycle	N;INAN;NOM;MASC;SG	N;MASC;SG
inline	inline	inlina	inline	N;INAN;NOM;MASC;SG	N;MASC;SG
prenos	transmission	prenos	transmission	N;INAN;NOM;MASC;SG	N;FEM;SG
prenos	virement	prenos	virement	N;INAN;NOM;MASC;SG	N;MASC;SG
prenos	transfert	prenos	transfert	N;INAN;NOM;MASC;SG	N;MASC;SG
zložky	composants	zložka	composant	N;NOM;FEM;PL	N;MASC;PL
zložky	ingrédients	zložka	ingrédient	N;NOM;FEM;PL	N;MASC;PL
červené	roux	červený	roux	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
červené	rouge	červený	rouge	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
divadelné	théâtrale	divadelný	théâtral	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
divadelné	théâtral	divadelný	théâtral	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
silné	puissant	silný	puissant	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
silné	puissante	silný	puissant	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
silné	forte	silný	fort	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
divízia	division	divízium	division	N;NOM;FEM;SG	N;FEM;SG
divízia	circonscription	divízium	circonscription	N;NOM;FEM;SG	N;FEM;SG
materiálov	matières	materiál	matière	N;INAN;GEN;MASC;PL	N;FEM;PL
materiálov	matériaux	materiál	matériau	N;INAN;GEN;MASC;PL	N;MASC;PL
materiálov	materiaux	materiál	materiau	N;INAN;GEN;MASC;PL	N;MASC;PL
matky	mamans	matka	maman	N;NOM;FEM;PL	N;FEM;PL
matky	mères	matka	mère	N;NOM;FEM;PL	N;FEM;PL
matky	mères	matka	mère	N;NOM;FEM;PL	N;FEM;PL
dohody	accords	dohoda	accord	N;NOM;FEM;PL	N;MASC;PL
domáce	domestique	domáci	domestique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
umelecké	artistique	umelecký	artistique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
záznam	enregistrement	záznam	enregistrement	N;INAN;NOM;MASC;SG	N;MASC;SG
záznam	record	záznam	record	N;INAN;NOM;MASC;SG	N;MASC;SG
róbert	robert	róbert	robert	N;ANIM;NOM;MASC;SG	N;MASC;SG
témy	thèmes	téma	thème	N;NOM;FEM;PL	N;MASC;PL
témy	sujets	téma	sujet	N;NOM;FEM;PL	N;MASC;PL
témy	thèmes	téma	thème	N;NOM;FEM;PL	N;MASC;PL
témy	sujets	téma	sujet	N;NOM;FEM;PL	N;MASC;PL
prúd	flux	prúd	flux	N;INAN;NOM;MASC;SG	N;MASC;SG
prúd	ruisseau	prúd	ruisseau	N;INAN;NOM;MASC;SG	N;MASC;SG
dej	complot	dej	complot	N;INAN;NOM;MASC;SG	N;MASC;SG
dej	parcelle	dej	parcelle	N;INAN;NOM;MASC;SG	N;FEM;SG
dej	dej	dej	dej	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	sentier	chodník	sentier	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	chemin	chodník	chemin	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	sillon	chodník	sillon	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	trottoir	chodník	trottoir	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	trottoir	chodník	trottoir	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	sentier	chodník	sentier	N;INAN;NOM;MASC;SG	N;MASC;SG
chodník	piste	chodník	piste	N;INAN;NOM;MASC;SG	N;FEM;SG
glóbus	globe	glóbus	globe	N;INAN;NOM;MASC;SG	N;MASC;SG
pásma	bandes	pásmo	bande	N;NOM;NEUT;PL	N;FEM;PL
pásma	groupes	pásmo	groupe	N;NOM;NEUT;PL	N;MASC;PL
písať	écrivez	písať	écrire	V;IPFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
písať	ecrire	písať	ecrire	V;IPFV;POS;NFIN	V;NFIN
písať	écrire	písať	écrire	V;IPFV;POS;NFIN	V;NFIN
písať	rédiger	písať	rédiger	V;IPFV;POS;NFIN	V;NFIN
písať	taper	písať	taper	V;IPFV;POS;NFIN	V;NFIN
písať	ecrire	písať	ecrire	V;IPFV;POS;NFIN	V;NFIN
písať	écrire	písať	écrire	V;IPFV;POS;NFIN	V;NFIN
podpora	soutien	podpora	soutien	N;NOM;FEM;SG	N;MASC;SG
podpora	assistance	podpora	assistance	N;NOM;FEM;SG	N;FEM;SG
podpora	appui	podpora	appui	N;NOM;FEM;SG	N;MASC;SG
