dan	그리고	dan	그리고	CONJ	CONJ
konstruksi	건설	konstruksi	건설	N;SG	N
konstruksi	건축	konstruksi	건축	N;SG	N
statistik	통계	statistik	통계	N;SG	N
statistik	통계학	statistik	통계학	N;SG	N
statistik	통계	statistik	통계	N;SG	N
statistik	통계	statistik	통계	N;SG	N
teologi	신학	teologi	신학	N;SG	N
dibutuhkan	필요함	dibutuhkan	필요함	V;SG;PASS	V
dibutuhkan	필요함	dibutuhkan	필요함	V;SG;PASS	V
basket	농구	basket	농구	N	N
sains	과학	sains	과학	N;SG	N
sains	과학	sains	과학	N;SG	N
pendeta	설교	pendeta	설교	N;SG	N
pendeta	성직자	pendeta	성직자	N;SG	N
pendeta	목사	pendeta	목사	N;SG	N
pencipta	제작자	pencipta	제작자	N;SG	N
pencipta	작성자	pencipta	작성자	N;SG	N
ibadah	예배	ibadah	예배	N;SG	N
ibadah	숭배	ibadah	숭배	N;SG	N
penggemar	팬들	pengemar	팬+들	N;SG	N
visual	시각	visual	시각	N	N
beda	다르다	beda	다르+다	ADJ;SG	ADJ
kekerasan	폭력적	kekerasan	폭력+적	N;SG	N
kekerasan	폭력	kekerasan	폭력	N;SG	N
selat	해협	selat	해협	N	N
pergerakan	운동	pergerakan	운동	N;SG	N
kain	직물	kain	직물	N;SG	N
suaminya	남편	suami	남편	N;SG	N
kontrol	통제	kontrol	통제	N;SG;ACT	N
kontrol	제어	kontrol	제어	N;SG;ACT	N
kontrol	통제	kontrol	통제	N;SG;ACT	N
kontrol	제어	kontrol	제어	N;SG;ACT	N
jet	제트	jet	제트	N;SG	N
jet	제트기	jet	제트기	N;SG	N
kerjasama	협동	kerjasama	협동	N;SG	N
kerjasama	협력	kerjasama	협력	N;SG	N
keinginan	욕구	keinginan	욕구	N;SG	N
keinginan	욕구	keinginan	욕구	N;SG	N
topik	주제	topik	주제	N;SG	N
topik	주제	topik	주제	N;SG	N
champions	챔피언	champions	챔피언	N	N
pemberian	선물	penberian	선물	N;SG	N
federasi	연맹	federasi	연맹	N;SG	N
federasi	연방	federasi	연방	N;SG	N
pikiran	마음	pikiran	마음	N;SG	N
krisis	위기	krisis	위기	N;SG	N
krisis	위기	krisis	위기	N;SG	N
pengunjung	방문자	penkunjung	방문자	N;SG	N
pengunjung	방문객	penkunjung	방문객	N;SG	N
pengunjung	방문자	penkunjung	방문자	N;SG	N
pengunjung	방문객	penkunjung	방문객	N;SG	N
wajah	얼굴	wajah	얼굴	N;SG	N
wajah	얼굴들	wajah	얼굴+들	N;SG	N
wajah	얼굴	wajah	얼굴	N;SG	N
wajah	얼굴이	wajah	얼굴+이	N;SG	N
fakta	사실	fakta	사실	N;SG	N
fakta	사실	fakta	사실	N;SG	N
penyebab	원인	pensebab	원인	N;SG	N
penyebab	원인	pensebab	원인	N;SG	N
dampak	영향	dampak	영향	N;SG	N
dampak	영향	dampak	영향	N;SG	N
pensiun	은퇴	pensiun	은퇴	N	N
pensiun	퇴직	pensiun	퇴직	N	N
pensiun	은퇴	pensiun	은퇴	N	N
pensiun	퇴직	pensiun	퇴직	N	N
pensiun	연금	pensiun	연금	N	N
frekuensi	주파수	frekuensi	주파수	N;SG	N
frekuensi	빈도	frekuensi	빈도	N;SG	N
rel	레일	rel	레일	N	N
rel	소식	rel	소식	N	N
rapat	미팅	rapat	미팅	N;SG	N
rapat	모임	rapat	모임	N;SG	N
rapat	만남	rapat	만남	N;SG	N
rapat	미팅	rapat	미팅	N;SG	N
lampu	조명	lampu	조명	N;SG	N
lampu	램프	lampu	램프	N;SG	N
lampu	전등	lampu	전등	N;SG	N
lampu	램프	lampu	램프	N;SG	N
perencanaan	플래닝	penrencanaan	플래닝	N;SG	N
perencanaan	계획	penrencanaan	계획	N;SG	N
perencanaan	기획	penrencanaan	기획	N;SG	N
fokus	집중	fokus	집중	N;SG	N
fokus	포커스	fokus	포커스	N;SG	N
riset	조사	riset	조사	N;SG	N
riset	연구	riset	연구	N;SG	N
harta	재산	harta	재산	N;SG	N
harta	보물	harta	보물	N;SG	N
harta	보물	harta	보물	N;SG	N
audio	오디오	audio	오디오	N;SG	N
strategis	전략적	strategis	전략+적	N;SG	N
rambut	머리카락	rambut	머리카락	N;SG	N
rambut	머리	rambut	머리	N;SG	N
rambut	머리카락이	rambut	머리카락+이	N;SG	N
kedatangan	입국	kedatangan	입국	N;SG	N
kedatangan	도착	kedatangan	도착	N;SG	N
kedatangan	도착	kedatangan	도착	N;SG	N
justru	정확하게	justru	정확+하+게	CONJ	CONJ
pendekatan	접근법	pendekatan	접근법	N;SG	N
pendekatan	접근	pendekatan	접근	N;SG	N
airways	항공	airways	항공	N	N
ditandai	표시됨	ditandai	표시+되+ㄴ	V;SG;PASS	V
keselamatan	구원	keselamatan	구원	N;SG	N
keselamatan	안전	keselamatan	안전	N;SG	N
keselamatan	안전성	keselamatan	안전성	N;SG	N
persetujuan	승낙	persetujuan	승낙	N;SG	N
persetujuan	협정	persetujuan	협정	N;SG	N
persetujuan	합의	persetujuan	합의	N;SG	N
persetujuan	승인	persetujuan	승인	N;SG	N
persegi	광장	persegi	광장	N;SG	N
jadwal	시간표	jadwal	시간표	N;SG	N
jadwal	일정	jadwal	일정	N;SG	N
jadwal	예약	jadwal	예약	N;SG	N
isu	문제	isu	문제	N;SG	N
isu	쟁점	isu	쟁점	N;SG	N
isu	문제	isu	문제	N;SG	N
gejala	증상	gejala	증상	N;SG	N
gejala	증세	gejala	증세	N;SG	N
gejala	증상	gejala	증상	N;SG	N
gejala	증세	gejala	증세	N;SG	N
karbon	탄소	karbon	탄소	N;SG	N
tarian	무용	tarian	무용	N;SG	N
peperangan	전투	peperangan	전투	N	N
peperangan	전쟁	peperangan	전쟁	N	N
peperangan	전쟁	peperangan	전쟁	N	N
panggilan	통화	panggilan	통화	N;SG	N
panggilan	전화	panggilan	전화	N;SG	N
panggilan	호출	panggilan	호출	N;SG	N
panggilan	통화	panggilan	통화	N;SG	N
domain	도메인	domain	도메인	N	N
domain	도메인	domain	도메인	N	N
domain	영역	domain	영역	N	N
kue	쿠키	kue	쿠키	N	N
kontestan	참가자	kontestan	참가자	N	N
kontestan	참가자	kontestan	참가자	N	N
kesulitan	곤란	kesulitan	곤란	N;SG	N
modal	자본	modal	자본	N;SG	N
modal	자본주의	modal	자본주의	N;SG	N
komik	코믹스	komik	코믹스	N	N
komik	만화	komik	만화	N	N
komik	만화가	komik	만화+가	N	N
komik	만화	komik	만화	N	N
komik	만화가	komik	만화+가	N	N
mengalir	흐르는	menalir	흐르+는	V;SG;ACT	V
adegan	장면	adegan	장면	N;SG	N
adegan	장면	adegan	장면	N;SG	N
kolam	연못	kolam	연못	N;SG	N
kolam	수영장	kolam	수영장	N;SG	N
kolam	연못	kolam	연못	N;SG	N
wartawan	언론인	wartawan	언론인	N;SG	N
budak	노예	budak	노예	N;SG	N
budak	노예제	budak	노예제	N;SG	N
budak	노예	budak	노예	N;SG	N
mengisi	채우기	menisi	채우+기	V;SG;ACT	V
mengisi	채우기	menisi	채우+기	V;SG;ACT	V
otoritas	당국	otoritas	당국	N;SG	N
otoritas	권위	otoritas	권위	N;SG	N
variasi	다양체	variasi	다양체	N;SG	N
variasi	변수	variasi	변수	N;SG	N
variasi	변동	variasi	변동	N;SG	N
variasi	변동이	variasi	변동+이	N;SG	N
variasi	변이	variasi	변+이	N;SG	N
biara	수도원	biara	수도원	N	N
biara	수녀원	biara	수녀원	N	N
biara	수도원	biara	수도원	N	N
biara	수도원	biara	수도원	N	N
wajib	필수	wajib	필수		
wajib	필수	wajib	필수		
roket	미사일	roket	미사+이+ㄹ	N;SG	N
roket	로켓	roket	로켓	N;SG	N
roket	로켓	roket	로켓	N;SG	N
parameter	매개변수	parameter	매개변수	N;SG	N
parameter	인자	parameter	인자	N;SG	N
parameter	매개변수	parameter	매개변수	N;SG	N
terpaksa	강제로	terpaksa	강제+로	ADV;SG;PASS	ADV
partikel	입자	partikel	입자	N	N
partikel	입자	partikel	입자	N	N
petunjuk	힌트	petunjuk	힌트	N;SG	N
petunjuk	지침	petunjuk	지침	N;SG	N
petunjuk	지시	petunjuk	지시	N;SG	N
petunjuk	안내	petunjuk	안내	N;SG	N
petunjuk	힌트	petunjuk	힌트	N;SG	N
invasi	침략	invasi	침략	N;SG	N
invasi	침공	invasi	침공	N;SG	N
invasi	침공	invasi	침공	N;SG	N
rudal	미사일	rudal	미사+이+ㄹ	N;SG	N
rudal	유도탄	rudal	유도탄	N;SG	N
rudal	미사일	rudal	미사+이+ㄹ	N;SG	N
pengelolaan	경영	penkelolaan	경영	N;SG	N
pengelolaan	관리	penkelolaan	관리	N;SG	N
juri	판사	juri	판사	N;SG	N
rasi	별자리	rasi	별자리	N	N
anggaran	예산	anggaran	예산	N;SG	N
anggaran	예산	anggaran	예산	N;SG	N
anggaran	예산	anggaran	예산	N;SG	N
penjelasan	설명	penjelasan	설명	N;SG	N
perahu	보트	perahu	보트	N;SG	N
perahu	보트	perahu	보트	N;SG	N
lokomotif	기관차	lokomotif	기관차	N	N
mall	쇼핑몰	mall	쇼핑몰	N	N
mall	쇼핑몰	mall	쇼핑몰	N	N
monumen	기념물	monumen	기념물	N;SG	N
monumen	기념비	monumen	기념비	N;SG	N
monumen	기념물	monumen	기념물	N;SG	N
monumen	기념비	monumen	기념비	N;SG	N
menjawab	대답해	menjawab	대답+하+어	V;SG;ACT	V
kendali	통제	kendali	통제	N;SG	N
kendali	제어	kendali	제어	N;SG	N
kendali	통제	kendali	통제	N;SG	N
kendali	제어	kendali	제어	N;SG	N
koran	신문	koran	신문	N;SG	N
koran	신문	koran	신문	N;SG	N
koran	용지	koran	용지	N;SG	N
meluncurkan	시작됨	menluncurkan	시작+되+ㄴ	V;SG;ACT	V
dimensi	차원	dimensi	차원	N;SG	N
dimensi	차원	dimensi	차원	N;SG	N
monster	괴물이	monster	괴물+이	N	N
tulis	작성	tulis	작성	N;SG;ACT	N
domestik	국내	domestik	국내	N;SG	N
penerima	수신자	penterima	수신자	N;SG	N
penerima	수신자	penterima	수신자	N;SG	N
penerima	수신자	penterima	수신자	N;SG	N
penerima	수신기	penterima	수신기	N;SG	N
identitas	정체성	identitas	정체성	N;SG	N
atap	지붕	atap	지붕	N;SG	N
atap	지붕	atap	지붕	N;SG	N
ancaman	협박	ancaman	협박	N;SG	N
ancaman	위협	ancaman	위협	N;SG	N
ancaman	위협	ancaman	위협	N;SG	N
pengakuan	입학	penakuan	입학	N;SG	N
pengakuan	고백	penakuan	고백	N;SG	N
pengakuan	신앙고백	penakuan	신앙+고백	N;SG	N
pengakuan	고백	penakuan	고백	N;SG	N
pengakuan	인식	penakuan	인식	N;SG	N
mahkamah	법정	mahkamah	법정	N;SG	N
mahkamah	재판소	mahkamah	재판소	N;SG	N
penerbit	출판사	penterbit	출판사	N;SG	N
penerbit	출판	penterbit	출판	N;SG	N
penerbit	게시	penterbit	게시	N;SG	N
penerbit	출판	penterbit	출판	N;SG	N
penerbit	출판사	penterbit	출판사	N;SG	N
jantan	남성	jantan	남성	N;SG	N
jantan	남성	jantan	남성	N;SG	N
karyawan	직원	karyawan	직원	N;MASC;SG	N
karyawan	직원	karyawan	직원	N;MASC;SG	N
karyawan	직원들	karyawan	직원+들	N;MASC;SG	N
restoran	음식점	restoran	음식점	N;SG	N
restoran	레스토랑	restoran	레스토랑	N;SG	N
restoran	식당	restoran	식당	N;SG	N
restoran	음식점	restoran	음식점	N;SG	N
restoran	레스토랑	restoran	레스토랑	N;SG	N
restoran	식당	restoran	식당	N;SG	N
bersih	깨끗한	bersih	깨끗하+ㄴ	ADJ;SG	ADJ
peluru	총알	peluru	총알	N;SG	N
peluru	총알	peluru	총알	N;SG	N
peluru	탄환	peluru	탄환	N;SG	N
liar	야생	liar	야생	N;SG	N
koloni	식민지	koloni	식민지	N;SG	N
koloni	식민지	koloni	식민지	N;SG	N
varian	변종	varian	변종	N;SG	N
distribusi	분포	distribusi	분포	N;SG	N
distribusi	분배	distribusi	분배	N;SG	N
distribusi	배포	distribusi	배포	N;SG	N
distribusi	배포판	distribusi	배포판	N;SG	N
distribusi	분포	distribusi	분포	N;SG	N
distribusi	배포판	distribusi	배포판	N;SG	N
cucu	손녀	cucu	손녀	N;SG	N
cucu	손자	cucu	손자	N;SG	N
cucu	손자	cucu	손자	N;SG	N
baja	강철	baja	강철	N	N
baja	스틸	baja	스틸	N	N
keterangan	자막	keterangan	자막	N;SG	N
keterangan	문구	keterangan	문구	N;SG	N
keterangan	설명	keterangan	설명	N;SG	N
keterangan	설명	keterangan	설명	N;SG	N
keterangan	묘사	keterangan	묘사	N;SG	N
keterangan	자막	keterangan	자막	N;SG	N
pejuang	전사	pejuang	전사	N;SG	N
pejuang	전사	pejuang	전사	N;SG	N
bawang	마늘	bawang	마늘	N;SG	N
komposisi	합성	komposisi	합성	N;SG	N
komposisi	작곡	komposisi	작곡	N;SG	N
saksi	증인	saksi	증인	N;SG	N
saksi	목격자	saksi	목격자	N;SG	N
saksi	목격자	saksi	목격자	N;SG	N
saksi	증인	saksi	증인	N;SG	N
saksi	증언	saksi	증언	N;SG	N
rumput	잔디	rumput	잔디	N;SG	N
rumput	잔디	rumput	잔디	N;SG	N
tank	탱크	tank	탱크	N	N
tank	전차	tank	전차	N	N
tank	탱크	tank	탱크	N	N
tank	전차	tank	전차	N	N
sidang	재판	sidang	재판	N;SG	N
sidang	법정	sidang	법정	N;SG	N
sidang	재판소	sidang	재판소	N;SG	N
penari	댄서	pentari	대+서	N;SG	N
penari	무용수	pentari	무용수	N;SG	N
penari	댄서	pentari	대+서	N;SG	N
perlawanan	저항운동	perlawanan	저항+운동	N;SG	N
perlawanan	저항성	perlawanan	저항성	N;SG	N
perlawanan	저항	perlawanan	저항	N;SG	N
betina	여성	betina	여성	N;SG	N
betina	여성	betina	여성	N;SG	N
pameran	전시	pameran	전시	N;SG	N
pameran	전시회	pameran	전시회	N;SG	N
pameran	박람회	pameran	박람회	N;SG	N
pameran	전시회	pameran	전시회	N;SG	N
pameran	전시회	pameran	전시회	N;SG	N
pameran	박람회	pameran	박람회	N;SG	N
pameran	전시관	pameran	전시관	N;SG	N
pameran	박람회	pameran	박람회	N;SG	N
pameran	전시회	pameran	전시회	N;SG	N
memahami	이해하기	menpahami	이해+하+기	V;SG;ACT	V
memahami	알아듣기	menpahami	알+아+있+기	V;SG;ACT	V
memahami	이해하기	menpahami	이해+하+기	V;SG;ACT	V
mengenakan	입고	menkenakan	입+고	V;SG;ACT	V
dicatat	기록함	dicatat	기록+하+ㅁ	V;SG;PASS	V
platform	플랫폼	platform	플랫폼	N	N
platform	플랫폼	platform	플랫폼	N	N
kekayaan	재산	kekayaan	재산	N;SG	N
jahat	나쁜	jahat	나쁘+ㄴ	ADJ;SG	ADJ
jahat	나쁘다	jahat	나쁘+다	ADJ;SG	ADJ
pembukaan	오프닝	penbukaan	오프닝	N;SG	N
pembukaan	개봉	penbukaan	개봉	N;SG	N
dilarang	차단됨	dilarang	차단+되+ㄴ	V;SG;PASS	V
perbaikan	수리	perbaikan	수리	N;SG	N
perbaikan	수리	perbaikan	수리	N;SG	N
perbaikan	향상	perbaikan	향상	N;SG	N
perbaikan	개선	perbaikan	개선	N;SG	N
perbaikan	향상	perbaikan	향상	N;SG	N
perbaikan	개선	perbaikan	개선	N;SG	N
akademik	학문	akademik	학문	N;SG	N
akademik	학업	akademik	학업	N;SG	N
akademik	학술	akademik	학술	N;SG	N
sayang	연인	sayang	연인	N;SG	N
sayang	애인	sayang	애인	N;SG	N
penyair	시인	penyair	시인	N	N
penyair	시인	penyair	시인	N	N
pendudukan	점령	pendudukan	점령	N;SG	N
pendudukan	점령	pendudukan	점령	N;SG	N
institusi	기관	institusi	기관	N;SG	N
konsentrasi	농도	konsentrasi	농도	N;SG	N
konsentrasi	농축	konsentrasi	농축	N;SG	N
konsentrasi	집중	konsentrasi	집중	N;SG	N
mineral	광물	mineral	광물	N	N
organik	유기적	organik	유기+적	N;SG	N
dibaca	읽기	dibaca	읽+기	V;SG;PASS	V
dibaca	읽는다	dibaca	읽+는다	V;SG;PASS	V
dibaca	읽고	dibaca	읽+고	V;SG;PASS	V
dibaca	읽기	dibaca	읽+기	V;SG;PASS	V
ujian	테스트	ujian	테스트	N;SG	N
ujian	시험	ujian	시험	N;SG	N
ujian	시험	ujian	시험	N;SG	N
ujian	시험	ujian	시험	N;SG	N
berguna	유용하다	berguna	유용+하+다	V;SG;ACT	V
berguna	유용합니다	berguna	유용+하+ㅂ니다	V;SG;ACT	V
pengertian	개념	pengertian	개념	N;SG	N
pengertian	이해	pengertian	이해	N;SG	N
klasifikasi	분류법	klasifikasi	분류법	N;SG	N
klasifikasi	분류	klasifikasi	분류	N;SG	N
bervariasi	다양하다	bervariasi	다양+하+다	V;SG;ACT	V
bervariasi	다양함	bervariasi	다양+하+ㅁ	V;SG;ACT	V
perumahan	주택	penrumahan	주택	N;SG	N
perumahan	숙소	penrumahan	숙소	N;SG	N
perumahan	부동산	penrumahan	부동산	N;SG	N
akun	계좌	akun	계좌	N;SG	N
akun	계정	akun	계정	N;SG	N
akun	계좌	akun	계좌	N;SG	N
akun	계정	akun	계정	N;SG	N
kau	당신은	kau	당신+은	PRO;SG;2;INFM	PRO
kau	당신	kau	당신	PRO;SG;2;INFM	PRO
hasilnya	결과	hasil	결과	N;SG	N
ritual	의식	ritual	의식	N	N
ekspedisi	탐험	ekspedisi	탐험	N	N
ekspedisi	원정	ekspedisi	원정	N	N
robot	로봇공학	robot	로봇공학	N;SG	N
robot	로봇	robot	로봇	N;SG	N
robot	로봇	robot	로봇	N;SG	N
direncanakan	예정된	direncanakan	예정+되+ㄴ	V;SG;PASS	V
kekalahan	패배	kekalahan	패배	N;SG	N
rawa	습지	rawa	습지	N;SG	N
rawa	습지	rawa	습지	N;SG	N
paket	패킷	paket	패킷	N;SG	N
paket	번들	paket	번+들	N;SG	N
paket	패킷	paket	패킷	N;SG	N
peneliti	연구자	penteliti	연구자	N;SG	N
peneliti	연구원	penteliti	연구원	N;SG	N
peneliti	연구자	penteliti	연구자	N;SG	N
peneliti	연구원	penteliti	연구원	N;SG	N
derajat	학위	derajat	학위	N;SG	N
mengganti	바꾸기	menganti	바꾸+기	V;SG;ACT	V
kritik	평론	kritik	평론	N;SG	N
kritik	비판	kritik	비판	N;SG	N
kritik	비평	kritik	비평	N;SG	N
kritik	평론	kritik	평론	N;SG	N
kritik	비평가	kritik	비평가	N;SG	N
kandang	새장	kandang	새장	N;SG	N
kandang	연습장	kandang	연습장	N;SG	N
bakat	재능	bakat	재능	N;SG	N
bakat	탤런트	bakat	탤런트	N;SG	N
bakat	재능	bakat	재능	N;SG	N
bakat	탤런트	bakat	탤런트	N;SG	N
portal	포털	portal	포털	N	N
portal	포털	portal	포털	N	N
memperbaiki	고쳐	menperbaiki	고치+어	V;SG;ACT	V
serang	스트라이크	serang	스트라이크		
bait	미끼	bait	미끼	N;SG	N
menghentikan	멈추기	menhentikan	멈추+기	V;SG;ACT	V
monarki	군주제	monarki	군주제	N;SG	N
monarki	군주	monarki	군주	N;SG	N
monarki	군주	monarki	군주	N;SG	N
mitra	파트너는	mitra	파트너+는	N;SG	N
gerak	모션	gerak	모션	N;SG;ACT	N
gerak	몸짓	gerak	몸짓	N;SG;ACT	N
gerak	제스처	gerak	제스처	N;SG;ACT	N
pengobatan	약물	penobatan	약물	N;SG	N
pengobatan	시술	penobatan	시술	N;SG	N
pengobatan	치료	penobatan	치료	N;SG	N
terkadang	가끔은	terkadang	가끔+은		
barisan	계급	barisan	계급	N;SG	N
cairan	수액	cairan	수액	N;SG	N
cairan	액체	cairan	액체	N;SG	N
cairan	액체	cairan	액체	N;SG	N
cairan	리퀴드	cairan	리퀴드	N;SG	N
cairan	액체	cairan	액체	N;SG	N
berpikir	생각하기	berpikir	생각+하+기	V;SG;ACT	V
keadilan	공정성	keadilan	공정성	N;SG	N
wawancara	인터뷰	wawancara	인터뷰	N;SG	N
wawancara	면접	wawancara	면접	N;SG	N
wawancara	인터뷰	wawancara	인터뷰	N;SG	N
organisme	생물	organisme	생물	N;SG	N
organisme	생명체	organisme	생명체	N;SG	N
organisme	미생물	organisme	미생물	N;SG	N
kemajuan	진행	kemajuan	진행	N;SG	N
karakteristik	특성	karakteristik	특성	N;SG	N
karakteristik	특징	karakteristik	특징	N;SG	N
karakteristik	특성	karakteristik	특성	N;SG	N
karakteristik	특징	karakteristik	특징	N;SG	N
tetangga	이웃들	tetangga	이웃+들	N;SG	N
tetangga	이웃	tetangga	이웃	N;SG	N
tetangga	이웃	tetangga	이웃	N;SG	N
tetangga	이웃	tetangga	이웃	N;SG	N
tetangga	이웃집	tetangga	이웃집	N;SG	N
gen	유전자	gen	유전자	N;SG	N
gen	유전자	gen	유전자	N;SG	N
alumni	동문	alumni	동문	N;SG	N
alumni	졸업생	alumni	졸업생	N;SG	N
perawatan	치료법	penrawatan	치료법	N;SG	N
perawatan	시술	penrawatan	시술	N;SG	N
perawatan	치료	penrawatan	치료	N;SG	N
perawatan	시술	penrawatan	시술	N;SG	N
perawatan	치료	penrawatan	치료	N;SG	N
perawatan	유지보수	penrawatan	유지보수	N;SG	N
perawatan	정비	penrawatan	정비	N;SG	N
perawatan	점검	penrawatan	점검	N;SG	N
perawatan	케어	penrawatan	케+어	N;SG	N
berbagi	공유해	berbagi	공유+하+어	V;SG;ACT	V
berbagi	공유하기	berbagi	공유+하+기	V;SG;ACT	V
perkiraan	추정	perkiraan	추정	N;SG	N
perkiraan	추정치	perkiraan	추정치	N;SG	N
perkiraan	추정	perkiraan	추정	N;SG	N
perkiraan	추정치	perkiraan	추정치	N;SG	N
perkiraan	추정	perkiraan	추정	N;SG	N
perkiraan	추산	perkiraan	추산	N;SG	N
perkiraan	추정치	perkiraan	추정치	N;SG	N
perkiraan	추정	perkiraan	추정	N;SG	N
persamaan	평등	persamaan	평등	N;SG	N
persamaan	방정식	persamaan	방정식	N;SG	N
persamaan	방정식	persamaan	방정식	N;SG	N
kebiasaan	습관	kebiasaan	습관	N;SG	N
evolusi	진화	evolusi	진화	N;SG	N
evolusi	진화론	evolusi	진화론	N;SG	N
bunyi	소리	bunyi	소리	N;SG	N
peluncuran	출시	penluncuran	출시	N;SG	N
peluncuran	실행	penluncuran	실행	N;SG	N
peluncuran	발사	penluncuran	발사	N;SG	N
fenomena	현상	fenomena	현상	N;SG	N
fenomena	현상	fenomena	현상	N;SG	N
semesta	우주	semesta	우주	N;SG	N
pemandangan	경치	penpandangan	경치	N;SG	N
pemandangan	관광지	penpandangan	관광지	N;SG	N
kombinasi	조합	kombinasi	조합	N;SG	N
kombinasi	결합	kombinasi	결합	N;SG	N
kombinasi	복합	kombinasi	복합	N;SG	N
kombinasi	조합	kombinasi	조합	N;SG	N
kombinasi	콤보	kombinasi	콤보	N;SG	N
infeksi	염증	infeksi	염증	N;SG	N
infeksi	감염	infeksi	감염	N;SG	N
infeksi	감염증	infeksi	감염증	N;SG	N
infeksi	염증	infeksi	염증	N;SG	N
infeksi	감염	infeksi	감염	N;SG	N
player	재생기	player	재생기	N	N
player	선수	player	선수	N	N
percobaan	실험	percobaan	실험	N;SG	N
percobaan	실험	percobaan	실험	N;SG	N
percobaan	실험	percobaan	실험	N;SG	N
belakangan	최근	belakangan	최근	N;SG	N
maksud	평균	maksud	평균	N;SG	N
penutup	폐쇄	pentutup	폐쇄	N;SG	N
investasi	투자	investasi	투자	N;SG	N
investasi	투자	investasi	투자	N;SG	N
investasi	투자	investasi	투자	N;SG	N
malaikat	천사	malaikat	천사	N;SG	N
malaikat	천사들	malaikat	천사+들	N;SG	N
malaikat	천사	malaikat	천사	N;SG	N
pengawasan	감시	penkawasan	감시	N;SG	N
perikanan	낚시	perikanan	낚시	N;SG	N
pakar	전문가들	pakar	전문가+들	N;SG	N
medis	의학	medis	의학	N;SG	N
medis	의료	medis	의료	N;SG	N
meriam	대포	meriam	대포	N;SG	N
muka	얼굴	muka	얼굴	N;SG	N
muka	얼굴들	muka	얼굴+들	N;SG	N
muka	얼굴	muka	얼굴	N;SG	N
muka	얼굴이	muka	얼굴+이	N;SG	N
baca	읽기	baca	읽+기	V;SG;ACT	V
baca	읽는다	baca	읽+는다	V;SG;ACT	V
baca	읽고	baca	읽+고	V;SG;ACT	V
vokalis	보컬	vokalis	보+니+ㄴ	N;SG	N
kriteria	기준	kriteria	기준	N;SG	N
kriteria	기준	kriteria	기준	N;SG	N
produsen	제조업체	produsen	제조업체	N;SG	N
produsen	제작자	produsen	제작자	N;SG	N
produsen	제조업체	produsen	제조업체	N;SG	N
produsen	제조사	produsen	제조사	N;SG	N
pembelajaran	학습	penbelajaran	학습	N;SG	N
kebangsaan	국적은	kebangsaan	국적+은	N;SG	N
kebangsaan	국적	kebangsaan	국적	N;SG	N
kebangsaan	국적	kebangsaan	국적	N;SG	N
terjual	팔렸다	terjual	팔리+었+다	V;SG;PASS	V
bursa	주식	bursa	주식	N;SG	N
bursa	교환	bursa	교환	N;SG	N
sadar	무의식	sadar	무의식	;SG	
jurnal	학술	jurnal	학술	N;SG	N
jurnal	학술지	jurnal	학술지	N;SG	N
jurnal	저널	jurnal	저널	N;SG	N
pasien	환자	pasien	환자	N;SG	N
pasien	환자들	pasien	환자+들	N;SG	N
pasien	환자	pasien	환자	N;SG	N
hantu	유령	hantu	유령	N;SG	N
perasaan	느낌이	perrasaan	느끼+ㅁ+이	N;SG	N
perasaan	감정	perrasaan	감정	N;SG	N
perkawinan	혼인	perkawinan	혼인	N;SG	N
perkawinan	결혼	perkawinan	결혼	N;SG	N
mekanisme	메커니즘	mekanisme	메커니즘	N;SG	N
mekanisme	메커니즘	mekanisme	메커니즘	N;SG	N
pelukis	화가	penlukis	화+가	N;SG	N
kekurangan	결함	kekurangan	결함	N;SG	N
kekurangan	부족	kekurangan	부족	N;SG	N
kekurangan	부족	kekurangan	부족	N;SG	N
menikmati	즐기기	mennikmati	즐기+기	V;SG;ACT	V
menikmati	즐겼다	mennikmati	즐기+었+다	V;SG;ACT	V
jun	jun	jun	jun		
helikopter	헬리콥터	helikopter	헬리콥터	N;SG	N
helikopter	헬기	helikopter	헬기	N;SG	N
helikopter	헬리콥터	helikopter	헬리콥터	N;SG	N
telekomunikasi	통신	telekomunikasi	통신	N	N
telekomunikasi	통신	telekomunikasi	통신	N	N
telekomunikasi	통신	telekomunikasi	통신	N	N
toyota	토요타	toyota	토요타	N	N
cincin	반지	cincin	반지	N;SG	N
cincin	소환	cincin	소환	N;SG	N
cincin	반지	cincin	반지	N;SG	N
tiket	티켓	tiket	티켓	N;SG	N
tiket	티켓	tiket	티켓	N;SG	N
tiket	항공권	tiket	항공권	N;SG	N
kehadiran	출석	kehadiran	출석	N;SG	N
kehadiran	참석	kehadiran	참석	N;SG	N
kehadiran	존재	kehadiran	존재	N;SG	N
tes	테스트	tes	테스트	N;SG	N
tes	시험	tes	시험	N;SG	N
tes	테스트	tes	테스트	N;SG	N
pelindung	보호자	penlindung	보호자	N;SG	N
pelindung	수호	penlindung	수호	N;SG	N
pangkat	계급	pangkat	계급	N;SG	N
pangkat	계급	pangkat	계급	N;SG	N
pangkat	순위	pangkat	순위	N;SG	N
bersejarah	사적	bersejarah	사+적	N;SG;ACT	N
bersejarah	역사	bersejarah	역사	N;SG;ACT	N
tantangan	도전	tantangan	도전	N;SG	N
tantangan	도전	tantangan	도전	N;SG	N
korupsi	부정부패	korupsi	부정+부패	N;SG	N
korupsi	부패	korupsi	부패	N;SG	N
politisi	정치인들	politisi	정치인+들	N;SG	N
politisi	정치인	politisi	정치인	N;SG	N
politisi	정치가	politisi	정치+가	N;SG	N
politisi	정치인	politisi	정치인	N;SG	N
