une	eine	un	ein	DET;INDF;FEM;SG	DET;NOM;INDF;FEM;SG
associations	verbände	association	verbänden	N;FEM;PL	N;NOM;PL
grade	rang	grade	rang	N;MASC;SG	N;SG
grade	rangliste	grade	ranglist	N;MASC;SG	N;NOM;FEM;SG
impériale	kaiserlich	impérial	kaiserlich	ADJ;FEM;SG	ADJ
modifier	editieren	modifier	editieren	V;NFIN	V;NFIN
modifier	bearbeiten	modifier	bearbeiten	V;NFIN	V;NFIN
modifier	ändern	modifier	ändern	V;NFIN	V;NFIN
modifier	abändern	modifier	abändern	V;NFIN	V;NFIN
modifier	verändern	modifier	verändern	V;NFIN	V;NFIN
modifier	modifizieren	modifier	modifizieren	V;NFIN	V;NFIN
modifier	ändern	modifier	ändern	V;NFIN	V;NFIN
modifier	wechseln	modifier	wechseln	V;NFIN	V;NFIN
dehors	außen	dehors	außen	ADV	ADV
dehors	draussen	dehors	draussen	ADV	ADV
dehors	draußen	dehors	draußen	ADV	ADV
dehors	draußen	dehors	draußen	ADV	ADV
dehors	raus	dehors	raus	ADV	ADV
servir	servieren	servir	servieren	V;NFIN	V;NFIN
servir	dienen	servir	dienen	V;NFIN	V;NFIN
servir	servieren	servir	servieren	V;NFIN	V;NFIN
servir	dienen	servir	dienen	V;NFIN	V;NFIN
protéger	schützen	protéger	schützen	V;NFIN	V;NFIN
protéger	beschützen	protéger	beschützen	V;NFIN	V;NFIN
protéger	schützen	protéger	schützen	V;NFIN	V;NFIN
protéger	beschützen	protéger	beschützen	V;NFIN	V;NFIN
baisse	abnahme	baisse	abnehmen	N;FEM;SG	N;SG
baisse	niedergang	baisse	niedergang	N;FEM;SG	N
baisse	verringerung	baisse	verringerung	N;FEM;SG	N;NOM;FEM;SG
baisse	abnahme	baisse	abnehmen	N;FEM;SG	N;SG
baisse	reduzierung	baisse	Reduzierung	N;FEM;SG	N;NOM;FEM;SG
pacifique	friedlichen	pacifique	friedlich	ADJ;MASC;SG	ADJ
pacifique	friedlich	pacifique	friedlich	ADJ;MASC;SG	ADJ
grecque	griechisch	grec	griechisch	ADJ;FEM;SG	ADJ
agricole	landwirtschaftlich	agricole	landwirtschaftlich	ADJ;MASC;SG	ADJ
œil	auge	œil	auge	N;MASC;SG	N;NOM;SG
lié	gebunden	lier	binden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
lié	gefesselt	lier	fesseln	V;MASC;SG;PST;V.PTCP	V;V.PTCP
lié	verknüpft	lier	verknüpfen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
récit	erzählung	récit	erzählung	N;MASC;SG	N;FEM;SG
récit	erzählung	récit	erzählung	N;MASC;SG	N;FEM;SG
fabrication	fertigung	fabrication	Fertigung	N;FEM;SG	N;NOM;FEM;SG
fabrication	herstellung	fabrication	herstellung	N;FEM;SG	N;NOM;FEM;SG
fabrication	fertigung	fabrication	Fertigung	N;FEM;SG	N;NOM;FEM;SG
fabrication	herstellung	fabrication	herstellung	N;FEM;SG	N;NOM;FEM;SG
fabrication	fertigung	fabrication	Fertigung	N;FEM;SG	N;NOM;FEM;SG
fabrication	herstellung	fabrication	herstellung	N;FEM;SG	N;NOM;FEM;SG
nucléaire	nuklear	nucléaire	nuklear	ADJ;MASC;SG	ADJ
nucléaire	nuklearen	nucléaire	nuklear	ADJ;MASC;SG	ADJ;ACC;MASC;SG
nucléaire	atomenergie	nucléaire	atomenergie	ADJ;MASC;SG	ADJ
partis	gegangen	partir	gehen	V;MASC;PL;PST;V.PTCP	V;V.PTCP
partis	verschwunden	partir	verschwinden	V;MASC;PL;PST;V.PTCP	V;V.PTCP
instrument	urkunde	instrument	urkunde	N;MASC;SG	N
représentants	vertretungen	représentant	vertretungen	N;MASC;PL	N;NOM;FEM;PL
secondaire	sekundär	secondaire	sekundär	ADJ;MASC;SG	ADJ
secondaire	sekundärer	secondaire	sekundärer	ADJ;MASC;SG	ADJ
trains	züge	train	züg	N;MASC;PL	N;NOM;MASC;PL
trains	eisenbahnen	train	eisenbahnen	N;MASC;PL	N;NOM;FEM;PL
animal	tier	animal	Tier	N;MASC;SG	N;NOM;NEUT;SG
appelés	aufgerufen	appeler	aufrufen	V;MASC;PL;PST;V.PTCP	V;V.PTCP
appelés	angerufen	appeler	anrufen	V;MASC;PL;PST;V.PTCP	V;V.PTCP
appelés	genannt	appeler	nennen	V;MASC;PL;PST;V.PTCP	V;V.PTCP
appelés	gerufen	appeler	rufen	V;MASC;PL;PST;V.PTCP	V;V.PTCP
victime	unfall	victime	unfall	N;FEM;SG	N
semi	halbfinale	semi	halbfinale	N;MASC;SG	N;NOM;NEUT;SG
reconnu	erkannt	reconnaître	erkennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reconnu	anerkannt	reconnaître	anerkennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reconnu	bestätigte	reconnaître	bestätigen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
reconnu	anerkannt	reconnaître	anerkennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reconnu	erkannte	reconnaître	erkennen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
reconnu	erkannt	reconnaître	erkennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reconnu	anerkannt	reconnaître	anerkennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rues	straßen	rue	straß	N;FEM;PL	N;NOM;PL
rues	straßen	rue	straß	N;FEM;PL	N;NOM;PL
véhicules	fahrzeuge	véhicule	fahrzeug	N;MASC;PL	N;NOM;PL
interprétation	auswertung	interprétation	auswertung	N;FEM;SG	N;FEM;SG
considérée	berücksichtigt	considérer	berücksichtigen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
considérée	betrachtet	considérer	betrachten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
considérée	erwogen	considérer	erwägen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
proposé	vorschlug	proposer	vorschlagen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
proposé	vorgeschlagen	proposer	vorschlagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
proposé	schlug	proposer	schlagen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
proposé	empfohlen	proposer	empfehlen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
proposé	vorgeschlagen	proposer	vorschlagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
repris	wiederaufgenommen	reprendre	wiederaufnehmen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
réussit	gelingt	réussir	gelingen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
interdit	untersagt	interdire	untersagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
interdit	untersagt	interdire	untersagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
interdit	verbot	interdire	verbieten	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
interdit	verbannt	interdire	verbannt	V;MASC;SG;PST;V.PTCP	V;V.PTCP
interdit	gesperrt	interdire	sperren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
interdit	verbot	interdire	verbieten	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
interdit	untersagt	interdire	untersagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
entier	ganzes	entier	ganz	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
angle	blickwinkel	angle	blickwinkel	N;MASC;SG	N
contemporain	zeitgemäße	contemporain	zeitgemäß	ADJ;MASC;SG	ADJ;NOM
contemporain	zeitgemäß	contemporain	zeitgemäß	ADJ;MASC;SG	ADJ
preuve	nachweise	preuve	nachweise	N;FEM;SG	N;NOM;FEM;SG
preuve	nachweis	preuve	nachweis	N;FEM;SG	N
preuve	nachweise	preuve	nachweise	N;FEM;SG	N;NOM;FEM;SG
preuve	nachweis	preuve	nachweis	N;FEM;SG	N
barrage	staudamm	barrage	staudamm	N;MASC;SG	N;SG
barrage	stausee	barrage	stausen	N;MASC;SG	N;SG
immédiatement	sofort	immédiatement	sofort	ADV	ADV
immédiatement	sofort	immédiatement	sofort	ADV	ADV
courses	rassen	course	rassen	N;FEM;PL	N;NOM;PL
présents	anwesend	présent	anwesend	ADJ;MASC;PL	ADJ
présents	vorhanden	présent	vorhanden	ADJ;MASC;PL	ADJ
présents	geschenk	présent	geschenk	ADJ;MASC;PL	ADJ
courte	kurzer	court	kurz	ADJ;FEM;SG	ADJ
courte	kurz	court	kurz	ADJ;FEM;SG	ADJ
courte	kurzen	court	kurz	ADJ;FEM;SG	ADJ;ACC;MASC;SG
domicile	haus	domicile	haus	N;MASC;SG	N;NOM;NEUT;SG
domicile	heimat	domicile	heimat	N;MASC;SG	N;FEM;SG
aime	lieben	aimer	lieben	V;IND;SG;3;PRS;FIN	V;FIN
aime	mögen	aimer	mögen	V;IND;SG;3;PRS;FIN	V;FIN
aime	gefällt	aimer	gefallen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
aime	lieben	aimer	lieben	V;IND;SG;3;PRS;FIN	V;FIN
aime	liebt	aimer	lieben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
aime	mögen	aimer	mögen	V;IND;SG;3;PRS;FIN	V;FIN
aime	gefällt	aimer	gefallen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
routes	straßen	route	straß	N;FEM;PL	N;NOM;PL
routes	autobahnen	route	autobahnen	N;FEM;PL	N;NOM;FEM;PL
routes	straßen	route	straß	N;FEM;PL	N;NOM;PL
orientale	östlich	oriental	östlich	ADJ;FEM;SG	ADJ
orientale	ostseite	oriental	ostseite	ADJ;FEM;SG	ADJ
orientale	osteuropa	oriental	osteuropa	ADJ;FEM;SG	ADJ
orientale	östlichen	oriental	östlich	ADJ;FEM;SG	ADJ;ACC;MASC;SG
impose	auferlegt	imposer	auferlegen	V;IND;SG;3;PRS;FIN	V;V.PTCP
impose	erlegt	imposer	erlegen	V;IND;SG;3;PRS;FIN	V;V.PTCP
placé	platziert	placer	plazieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
placé	platzierte	placer	plazieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
budget	haushaltsplan	budget	haushaltsplan	N;MASC;SG	N
précise	präziser	précis	präzis	ADJ;FEM;SG	ADJ
précise	präzise	précis	präzis	ADJ;FEM;SG	ADJ
précise	genaue	précis	genau	ADJ;FEM;SG	ADJ;NOM
secondaires	sekundär	secondaire	sekundär	ADJ;MASC;PL	ADJ
secondaires	sekundäre	secondaire	sekundäre	ADJ;MASC;PL	ADJ;NOM;FEM;PL
secondaires	sekundärer	secondaire	sekundärer	ADJ;MASC;PL	ADJ
inspiré	inspiriert	inspirer	inspirieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
inspiré	inspirierte	inspirer	inspirieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
inspiré	inspirieren	inspirer	inspirieren	V;MASC;SG;PST;V.PTCP	V;NFIN
chercher	durchsuchen	chercher	durchsuchen	V;NFIN	V;NFIN
chercher	suchen	chercher	suchen	V;NFIN	V;NFIN
évaluation	würdigung	évaluation	würdigung	N;FEM;SG	N;FEM;SG
évaluation	evaluierung	évaluation	Evaluierung	N;FEM;SG	N;NOM;FEM;SG
évaluation	auswertung	évaluation	auswertung	N;FEM;SG	N;FEM;SG
détruit	zerstört	détruire	zerstören	V;MASC;SG;PST;V.PTCP	V;V.PTCP
détruit	vernichtet	détruire	vernichten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
quartiers	ortsteile	quartier	ortsteilen	N;MASC;PL	N;NOM;PL
quartiers	ortsteile	quartier	ortsteilen	N;MASC;PL	N;NOM;PL
quartiers	distrikte	quartier	distrikt	N;MASC;PL	N;NOM;FEM;PL
chacune	jedes	chacun	jed	PRO;FEM;SG	PRO;NOM;INDF;NEUT;SG
chacune	jeder	chacun	jed	PRO;FEM;SG	PRO;NOM;INDF;MASC;SG
chacune	jedem	chacun	jed	PRO;FEM;SG	PRO;DAT;INDF;MASC;SG
chacune	jeden	chacun	jed	PRO;FEM;SG	PRO;ACC;INDF;MASC;SG
chacune	jede	chacun	jed	PRO;FEM;SG	PRO;NOM;INDF;FEM;SG
limitrophes	angrenzenden	limitrophe	angrenzend	ADJ;MASC;PL	ADJ
rédaction	redaktion	rédaction	redaktion	N;FEM;SG	N;SG
rédaction	ausarbeitung	rédaction	ausarbeitung	N;FEM;SG	N;NOM;FEM;SG
serveur	bedienung	serveur	Bedienung	N;MASC;SG	N;NOM;FEM;SG
liée	verknüpft	lier	verknüpfen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
signature	unterzeichnung	signature	unterzeichnung	N;FEM;SG	N;SG
signature	unterzeichnung	signature	unterzeichnung	N;FEM;SG	N;SG
produire	produzieren	produire	produzieren	V;NFIN	V;NFIN
profit	gewinn	profit	gewinn	N;MASC;SG	N
chien	hund	chien	hund	N;MASC;SG	N;NOM;MASC;SG
chien	hund	chien	hund	N;MASC;SG	N;NOM;MASC;SG
tenu	abgehalten	tenir	abhalten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tenu	gehalten	tenir	halten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tenu	hielt	tenir	halten	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
tenu	festgehalten	tenir	festhalten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
correspondant	korrespondenten	correspondre	korrespondent	V;PRS;V.PTCP	V;IND;PL;3;FIN
traverse	durchlaufen	traverser	durchlaufen	V;IND;SG;3;PRS;FIN	V;V.PTCP
traverse	überqueren	traverser	überqueren	V;IND;SG;3;PRS;FIN	V;NFIN
traverse	durchqueren	traverser	durchqueren	V;IND;SG;3;PRS;FIN	V;NFIN
nationaux	nationaler	national	national	ADJ;MASC;PL	ADJ
nationaux	nationale	national	national	ADJ;MASC;PL	ADJ;NOM;FEM;PL
nationaux	nationalen	national	national	ADJ;MASC;PL	ADJ;NOM
nationaux	national	national	national	ADJ;MASC;PL	ADJ
nationaux	staatsangehörigen	national	staatsangehörig	ADJ;MASC;PL	ADJ
nationaux	staatsangehörige	national	staatsangehörige	ADJ;MASC;PL	ADJ;NOM;FEM;PL
marqué	erzielte	marquer	erzielen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
marqué	erzielt	marquer	erzielen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
marqué	etikettiert	marquer	etikettieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
requête	abfrage	requête	abfrage	N;FEM;SG	N;NOM;FEM;SG
publiques	öffentlicher	public	öffentlich	ADJ;FEM;PL	ADJ
publiques	öffentlichkeit	public	öffentlichkeit	ADJ;FEM;PL	ADJ
publiques	öffentlichen	public	öffentlich	ADJ;FEM;PL	ADJ;NOM;PL
publiques	öffentliche	public	öffentlich	ADJ;FEM;PL	ADJ;NOM;FEM;PL
publiques	öffentlich	public	öffentlich	ADJ;FEM;PL	ADJ
remplacer	ersetzen	remplacer	ersetzen	V;NFIN	V;NFIN
remplacer	ersetzt	remplacer	ersetzen	V;NFIN	V;V.PTCP
remplacer	ersetzen	remplacer	ersetzen	V;NFIN	V;NFIN
remplacer	austauschen	remplacer	austauschen	V;NFIN	V;NFIN
spécial	besonderes	spécial	besonder	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
spécial	spezielles	spécial	speziell	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
professionnels	professionellen	professionnel	professionell	ADJ;MASC;PL	ADJ
professionnels	professionell	professionnel	professionell	ADJ;MASC;PL	ADJ
professionnels	professionelle	professionnel	professionell	ADJ;MASC;PL	ADJ;NOM;FEM;PL
récemment	kürzlich	récemment	kürzlich	ADV	ADV
récemment	neulich	récemment	neulich	ADV	ADV
institutions	institutionen	institution	institution	N;FEM;PL	N;NOM;PL
institutions	hochschulen	institution	hochschulen	N;FEM;PL	N;NOM;FEM;PL
établissements	betriebe	établissement	betreiben	N;MASC;PL	N;NOM;MASC;PL
complètement	absolut	complètement	absolut	ADV	ADV
développe	entwickelt	développer	entwickeln	V;IND;SG;3;PRS;FIN	V;V.PTCP
accueille	begrüßt	accueillir	begrüßen	V;IND;SG;3;PRS;FIN	V;V.PTCP
accueille	empfängt	accueillir	empfangen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
accueille	begrüsst	accueillir	begrüßen	V;IND;SG;3;PRS;FIN	V;V.PTCP
puits	schächte	puits	schächen	N;MASC;SG	N;NOM;SG
salles	zimmer	salle	zimmer	N;FEM;PL	N
salles	räume	salle	räumen	N;FEM;PL	N;NOM;MASC;PL
emplacement	ort	emplacement	ort	N;MASC;SG	N;NOM;MASC;SG
emplacement	standorte	emplacement	standort	N;MASC;SG	N;NOM
unies	vereinigten	uni	vereinigen	ADJ;FEM;PL	ADJ;PL
européennes	europäische	européen	europäisch	ADJ;FEM;PL	ADJ;NOM;FEM;PL
européennes	europäisch	européen	europäisch	ADJ;FEM;PL	ADJ
européennes	europäischer	européen	europäisch	ADJ;FEM;PL	ADJ
décidé	beschlossen	décider	beschließen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
décidé	entschieden	décider	entscheiden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
décidé	entschied	décider	entscheiden	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
décidé	entschlossen	décider	entschlossen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
souhaite	wünschen	souhaiter	wünschen	V;IND;SG;3;PRS;FIN	V;NFIN
souhaite	wünscht	souhaiter	wünschen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
souhaite	wünschen	souhaiter	wünschen	V;IND;SG;3;PRS;FIN	V;NFIN
souhaite	wünscht	souhaiter	wünschen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
end	ende	end	ende	N;MASC;SG	N;ACC;NEUT;SG
étage	etage	étage	etag	N;MASC;SG	N;NOM;SG
coups	schläge	coup	schläg	N;MASC;PL	N;NOM;FEM;PL
coups	schüsse	coup	schüß	N;MASC;PL	N;NOM;FEM;PL
coups	schläge	coup	schläg	N;MASC;PL	N;NOM;FEM;PL
hongrois	ungarisch	hongrois	ungarisch	ADJ;MASC;SG	ADJ
hongrois	ungarischer	hongrois	ungarisch	ADJ;MASC;SG	ADJ
modification	änderung	modification	änderung	N;FEM;SG	N;NOM;FEM;SG
modification	veränderung	modification	veränderung	N;FEM;SG	N;NOM;FEM;SG
modification	modifizierung	modification	modifizierung	N;FEM;SG	N;NOM;FEM;SG
modification	änderung	modification	änderung	N;FEM;SG	N;NOM;FEM;SG
modification	abänderung	modification	abänderung	N;FEM;SG	N;NOM;FEM;SG
mineures	jugendschutz	mineur	jugendschutz	ADJ;FEM;PL	ADJ
mineures	minderjährigen	mineur	minderjährig	ADJ;FEM;PL	ADJ;NOM;PL
mineures	minderjährige	mineur	minderjährig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
mineures	minderjährigen	mineur	minderjährig	ADJ;FEM;PL	ADJ;NOM;PL
mineures	kleinere	mineur	klein	ADJ;FEM;PL	ADJ;NOM;FEM;PL
mineures	minderjährige	mineur	minderjährig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
utilisées	gebraucht	utiliser	brauchen|gebrauchen	V;FEM;PL;PST;V.PTCP	V;V.PTCP
utilisées	benutzt	utiliser	benutzen	V;FEM;PL;PST;V.PTCP	V;V.PTCP
utilisées	verwendet	utiliser	verwenden	V;FEM;PL;PST;V.PTCP	V;V.PTCP
engage	vermietet	engager	vermieten	V;IND;SG;3;PRS;FIN	V;V.PTCP
vaste	breiten	vaste	breit	ADJ;MASC;SG	ADJ;SG
vaste	breiter	vaste	breit	ADJ;MASC;SG	ADJ
vaste	breite	vaste	breit	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vaste	breit	vaste	breit	ADJ;MASC;SG	ADJ
vaste	riesig	vaste	riesig	ADJ;MASC;SG	ADJ
déposé	hinterlegt	déposer	hinterlegen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
déposé	eingezahlt	déposer	einzahlen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
déposé	eingereicht	déposer	einreichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
déposé	abgelegt	déposer	ablegen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
déposé	hinterlegt	déposer	hinterlegen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
déposé	angemeldet	déposer	anmelden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
exemples	beispiele	exemple	beispiel	N;MASC;PL	N;NOM;PL
exemples	fallbeispiele	exemple	fallbeispiele	N;MASC;PL	N;NOM;PL
nomme	ernennt	nommer	ernennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nomme	benennt	nommer	benennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
marins	matrosen	marin	matrosen	N;MASC;PL	N;PL
marins	matrosen	marin	matrosen	N;MASC;PL	N;PL
poèmes	gedichte	poème	gedicht	N;MASC;PL	N;NOM;NEUT;PL
libéral	liberal	libéral	liberal	ADJ;MASC;SG	ADJ
libéral	liberaler	libéral	liberal	ADJ;MASC;SG	ADJ
libéral	liberal	libéral	liberal	ADJ;MASC;SG	ADJ
orientation	orientierung	orientation	orientierung	N;FEM;SG	N;NOM;FEM;SG
xxx	xxx	xxx	xxx		
multiples	mehrfache	multiple	mehrfach	ADJ;MASC;PL	ADJ;NOM;FEM;PL
multiples	multiple	multiple	multipl	ADJ;MASC;PL	ADJ;NOM;FEM;PL
multiples	mehrfach	multiple	mehrfach	ADJ;MASC;PL	ADJ
multiples	vielfache	multiple	vielfach	ADJ;MASC;PL	ADJ;NOM;FEM;PL
retourne	gibt	retourner	geben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
retourne	liefert	retourner	liefern	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
indien	indischen	indien	indisch	ADJ;MASC;SG	ADJ;MASC
indien	indischer	indien	indisch	ADJ;MASC;SG	ADJ
comptes	konten	compte	kont	N;MASC;PL	N
avenir	zukunft	avenir	zukunft	N;MASC;SG	N
mécanique	maschinenbau	mécanique	maschinenbau	ADJ;MASC;SG	ADJ
mécanique	mechaniker	mécanique	mechaniker	ADJ;MASC;SG	ADJ
mécanique	mechanisch	mécanique	mechanisch	ADJ;MASC;SG	ADJ
mécanique	mechanisches	mécanique	mechanisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
mécanique	maschinenbau	mécanique	maschinenbau	ADJ;MASC;SG	ADJ
mécanique	mechanischen	mécanique	mechanisch	ADJ;MASC;SG	ADJ
jérusalem	jerusalem	jérusalem	jerusal	ADJ;MASC;SG	ADJ;DAT;MASC;SG
étrangers	fremden	étranger	fremd	ADJ;MASC;PL	ADJ
étrangers	fremd	étranger	fremd	ADJ;MASC;PL	ADJ
étrangers	fremder	étranger	fremd	ADJ;MASC;PL	ADJ
étrangers	fremde	étranger	fremd	ADJ;MASC;PL	ADJ;NOM;FEM;PL
étrangers	fremden	étranger	fremd	ADJ;MASC;PL	ADJ
étrangers	außerirdische	étranger	außerirdisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
réel	real	réel	real	ADJ;MASC;SG	ADJ
réel	realen	réel	real	ADJ;MASC;SG	ADJ;SG
réel	echten	réel	echt	ADJ;MASC;SG	ADJ;MASC;SG
industriel	industriell	industriel	industriell	ADJ;MASC;SG	ADJ
rester	bleiben	rester	bleiben	V;NFIN	V;NFIN
rester	bleiben	rester	bleiben	V;NFIN	V;NFIN
rester	verbleiben	rester	verbleiben	V;NFIN	V;NFIN
rester	bleibt	rester	bleiben	V;NFIN	V;IND;SG;3;PRS;FIN
rester	bleiben	rester	bleiben	V;NFIN	V;NFIN
consommation	konsum	consommation	konsum	N;FEM;SG	N;SG
consommation	verzehr	consommation	verzehr	N;FEM;SG	N;SG
mauvais	schlecht	mauvais	schlecht	ADJ;MASC;SG	ADJ
mauvais	schlimm	mauvais	schlimm	ADJ;MASC;SG	ADJ
mauvais	schlechten	mauvais	schlecht	ADJ;MASC;SG	ADJ
intégral	bestandteil	intégral	bestandteil	ADJ;MASC;SG	ADJ
intégral	integraler	intégral	integral	ADJ;MASC;SG	ADJ
impact	auswirkung	impact	auswirkung	N;MASC;SG	N;SG
impact	wirkung	impact	wirkung	N;MASC;SG	N;NOM;FEM;SG
candidats	kandidaten	candidat	kandidat	N;MASC;PL	N;NOM;PL
candidats	beitrittskandidaten	candidat	beitrittskandidaten	N;MASC;PL	N;NOM;PL
candidats	kandidaten	candidat	kandidat	N;MASC;PL	N;NOM;PL
candidats	kandidat	candidat	kandidat	N;MASC;PL	N
classes	klassen	classe	klassen	N;FEM;PL	N;NOM;PL
attaques	angriffe	attaque	angreifen	N;FEM;PL	N;NOM;PL
portée	erreichen	porter	erreichen	V;FEM;SG;PST;V.PTCP	V;NFIN
quitter	verlassen	quitter	verlassen	V;NFIN	V;NFIN
quitter	hinterlassen	quitter	hinterlassen	V;NFIN	V;V.PTCP
quitter	weggehen	quitter	weggehen	V;NFIN	V;NFIN
quitter	beenden	quitter	beenden	V;NFIN	V;NFIN
quitter	aufhören	quitter	aufhören	V;NFIN	V;NFIN
quitter	ausfahrt	quitter	ausfahren	V;NFIN	V;IND;SG;3;PRS;FIN
quitter	beenden	quitter	beenden	V;NFIN	V;NFIN
quitter	verlassen	quitter	verlassen	V;NFIN	V;NFIN
quitter	verlässt	quitter	verlassen	V;NFIN	V;IND;SG;3;PRS;FIN
quitter	verlassen	quitter	verlassen	V;NFIN	V;NFIN
quitter	weggehen	quitter	weggehen	V;NFIN	V;NFIN
performance	leistung	performance	leistung	N;FEM;SG	N;NOM;FEM;SG
définitivement	unbedingt	définitivement	unbedingt	ADV	ADV
romains	römischen	romain	römisch	ADJ;MASC;PL	ADJ;NOM;PL
romains	römische	romain	römisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
établi	gegründet	établir	gründen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
établi	eingerichtet	établir	einrichten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
établi	etablierte	établir	etablieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
établi	etabliert	établir	etablieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
compose	komponieren	composer	komponieren	V;IND;SG;3;PRS;FIN	V;NFIN
compose	zusammenstellen	composer	zusammenstellen	V;IND;SG;3;PRS;FIN	V;NFIN
compose	verfassen	composer	verfassen	V;IND;SG;3;PRS;FIN	V;NFIN
basée	basiert	baser	basieren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
collectif	kollektives	collectif	kollektiv	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
collectif	kollektiven	collectif	kollektiv	ADJ;MASC;SG	ADJ
collectif	kollektiv	collectif	kollektiv	ADJ;MASC;SG	ADJ
compétitions	wettkämpfe	compétition	wettkampf	N;FEM;PL	N;NOM
compétitions	wettbewerbe	compétition	wettbewerb	N;FEM;PL	N;NOM;PL
compétitions	wettkampf	compétition	wettkampf	N;FEM;PL	N
compétitions	wettkämpfe	compétition	wettkampf	N;FEM;PL	N;NOM
compétitions	wettbewerbe	compétition	wettbewerb	N;FEM;PL	N;NOM;PL
quantité	anzahl	quantité	anzahl	N;FEM;SG	N;SG
quantité	menge	quantité	mengen	N;FEM;SG	N;NOM;FEM;SG
anniversaire	jubiläum	anniversaire	jubiläum	N;MASC;SG	N;NOM;NEUT;SG
