kas	quoi	kas	quoi	PRO;NOM	PRO
apakšējā	inférieur	apakšēja	inférieur	ADJ;NOM;FEM;SG	ADJ;MASC;SG
apakšējā	inférieure	apakšēja	inférieur	ADJ;NOM;FEM;SG	ADJ;FEM;SG
migrācijas	migrations	migrācija	migration	N;NOM;FEM;PL	N;FEM;PL
visticamāk	probablement	ticami	probablement	ADV;RL	ADV
autortiesību	copyright	autortiesība	copyright	N;ACC;FEM;SG	N;MASC;SG
kabinets	armoire	kabinets	armoire	N;NOM;MASC;SG	N;FEM;SG
kabinets	cabinet	kabinets	cabinet	N;NOM;MASC;SG	N;MASC;SG
materiāls	matériel	materiāls	matériel	N;NOM;MASC;SG	N;MASC;SG
materiāls	matériau	materiāls	matériau	N;NOM;MASC;SG	N;MASC;SG
grieķija	grèce	grieķija	grèce	N;NOM;FEM;SG	N;FEM;SG
arhitektūra	architecture	arhitektūra	architecture	N;NOM;FEM;SG	N;FEM;SG
uzlabot	améliorez	uzlabot	améliorer	V;POS;NFIN	V;IMP;PL;2;PRS;FIN
uzlabot	améliore	uzlabot	améliorer	V;POS;NFIN	V;IND;SG;3;PRS;FIN
uzlabot	améliorer	uzlabot	améliorer	V;POS;NFIN	V;NFIN
troni	trône	tronis	trône	N;ACC;MASC;SG	N;MASC;SG
atsevišķa	distinct	atsevišķa	distinct	ADJ;NOM;FEM;SG	ADJ;MASC;SG
liecības	témoignages	liecība	témoignage	N;NOM;FEM;PL	N;MASC;PL
krīzes	crises	krīze	crise	N;NOM;FEM;PL	N;FEM;PL
izgudrotājs	inventeur	izgudrotājs	inventeur	N;NOM;MASC;SG	N;MASC;SG
runa	discours	runa	discours	N;NOM;FEM;SG	N;MASC;SG
runa	allocution	runa	allocution	N;NOM;FEM;SG	N;FEM;SG
jūtas	ressent	justies	ressentir	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
reģionālās	régionales	reģionāla	régional	ADJ;NOM;FEM;PL	ADJ;FEM;PL
reģionālās	régionaux	reģionāla	régional	ADJ;NOM;FEM;PL	ADJ;MASC;PL
periodi	périodes	periods	période	N;NOM;MASC;PL	N;FEM;PL
eiropa	europe	eiropa	europe	N;NOM;FEM;SG	N;FEM;SG
tērauda	acier	tērauds	acier	N;NOM;MASC;SG	N;MASC;SG
ārā	dehors	ārā	dehors	ADV	ADV
pārraides	transmissions	pārraide	transmission	N;NOM;FEM;PL	N;FEM;PL
pieminekļu	monuments	piemineklis	monument	N;GEN;MASC;PL	N;MASC;PL
formulas	formules	formula	formule	N;NOM;FEM;PL	N;FEM;PL
formulas	formules	formula	formule	N;NOM;FEM;PL	N;FEM;PL
formulas	formules	formula	formule	N;NOM;FEM;PL	N;FEM;PL
aicināja	invité	aicināt	inviter	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
aicināja	invitée	aicināt	inviter	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
aicināja	invitées	aicināt	inviter	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
konstrukcijas	constructions	konstrukcija	construction	N;NOM;FEM;PL	N;FEM;PL
konstrukcijas	structures	konstrukcija	structure	N;NOM;FEM;PL	N;FEM;PL
ask	demande	ask	demande	N	N;FEM;SG
domas	réflexions	doma	réflexion	N;NOM;FEM;PL	N;FEM;PL
kokiem	arbres	koks	arbre	N;DAT;MASC;PL	N;MASC;PL
bakalaura	bachelor	bakalaurs	bachelor	N;GEN;MASC;SG	N;MASC;SG
bakalaura	baccalauréat	bakalaurs	baccalauréat	N;GEN;MASC;SG	N;MASC;SG
žurnālu	bûche	žurnāls	bûche	N;ACC;MASC;SG	N;FEM;SG
draudzi	congrégation	draudzi	congrégation	N;ACC;FEM;SG	N;FEM;SG
kartē	plan	karte	plan	N;ESS;FEM;SG	N;MASC;SG
kartē	carte	karte	carte	N;ESS;FEM;SG	N;FEM;SG
izgatavots	fabriqué	izgatavot	fabriquer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
izgatavots	fait	izgatavot	faire	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
izgatavots	faite	izgatavot	faire	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
izgatavots	fabriqué	izgatavot	fabriquer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tabulas	tables	tabula	table	N;NOM;FEM;PL	N;FEM;PL
tabulas	tableaux	tabula	tableau	N;NOM;FEM;PL	N;MASC;PL
just	sentir	just	sentir	V;POS;NFIN	V;NFIN
just	ressentir	just	ressentir	V;POS;NFIN	V;NFIN
nometnes	camps	nometne	camp	N;NOM;FEM;PL	N;MASC;PL
nometnes	camps	nometne	camp	N;NOM;FEM;PL	N;MASC;PL
nometnes	campements	nometne	campement	N;NOM;FEM;PL	N;MASC;PL
atklāj	dévoiler	atklāt	dévoiler	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
atklāj	révéler	atklāt	révéler	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
atklāj	révèlent	atklāt	révéler	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
atklāj	découvrir	atklāt	découvrir	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
atklāj	révèle	atklāt	révéler	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
nodalījums	compartiment	nodalījums	compartiment	N;NOM;MASC;SG	N;MASC;SG
kukaiņi	insectes	kukainis	insecte	N;NOM;MASC;PL	N;MASC;PL
kukaiņi	insectes	kukainis	insecte	N;NOM;MASC;PL	N;MASC;PL
uzbūvēts	construite	uzbūvēt	construire	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
uzbūvēts	construit	uzbūvēt	construire	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
uzbūvēts	bâti	uzbūvēt	bâtir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
drīkst	peut	drīkstēt	pouvoir	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
būvēt	bâtir	būvēt	bâtir	V;POS;NFIN	V;NFIN
būvēt	construire	būvēt	construire	V;POS;NFIN	V;NFIN
ērglis	aigle	ērglis	aigle	N;NOM;MASC;SG	N;MASC;SG
tilpums	volume	tilpums	volume	N;NOM;MASC;SG	N;MASC;SG
decembrim	décembre	decembris	décembre	N;DAT;MASC;SG	N;MASC;SG
decembrim	decembre	decembris	decembre	N;DAT;MASC;SG	N;MASC;SG
nepieciešami	nécessaires	nepieciešams	nécessaire	ADJ;NOM;MASC;PL	ADJ;MASC;PL
nepieciešami	nécessaires	nepieciešams	nécessaire	ADJ;NOM;MASC;PL	ADJ;MASC;PL
balsis	votes	balss	vote	N;NOM;FEM;PL	N;MASC;PL
zirga	cheval	zirgs	cheval	N;GEN;MASC;SG	N;MASC;SG
zirga	jument	zirgs	jument	N;GEN;MASC;SG	N;FEM;SG
tūlīt	immédiatement	tūlīt	immédiatement	ADV	ADV
tūlīt	aussitôt	tūlīt	aussitôt	ADV	ADV
starptautiski	internationalement	starptautiski	internationalement	ADV	ADV
koloniju	colonie	kolonija	colonie	N;ACC;FEM;SG	N;FEM;SG
atšķirība	différence	atšķirība	différence	N;NOM;FEM;SG	N;FEM;SG
ģitārists	guitariste	ģitārists	guitariste	N;NOM;MASC;SG	N;MASC;SG
tramvajs	tram	tramvajs	tram	N;NOM;MASC;SG	N;MASC;SG
tramvajs	tramway	tramvajs	tramway	N;NOM;MASC;SG	N;MASC;SG
tramvajs	tramway	tramvajs	tramway	N;NOM;MASC;SG	N;MASC;SG
atvērts	ouverte	atvērts	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
atvērts	ouvert	atvērts	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atvērts	ouvrir	atvērts	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;NFIN
atvērts	ouvert	atvērts	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
izpilda	exécuter	izpilst	exécuter	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
izpilda	exécute	izpilst	exécuter	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
izpilda	exécute	izpilst	exécuter	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
āda	cuir	āda	cuir	N;NOM;FEM;SG	N;MASC;SG
āda	peau	āda	peau	N;NOM;FEM;SG	N;FEM;SG
dārzā	jardin	dārzs	jardin	N;ESS;MASC;SG	N;MASC;SG
izvēlēts	sélectionnée	izvēlēt	sélectionner	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
izvēlēts	sélectionné	izvēlēt	sélectionner	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
krājumu	stock	krājums	stock	N;ACC;MASC;SG	N;MASC;SG
prasības	réclamations	prasība	réclamation	N;NOM;FEM;PL	N;FEM;PL
prasības	créances	prasība	créance	N;NOM;FEM;PL	N;FEM;PL
prasības	allégations	prasība	allégation	N;NOM;FEM;PL	N;FEM;PL
prasības	revendications	prasība	revendication	N;NOM;FEM;PL	N;FEM;PL
prasības	exigences	prasība	exigence	N;NOM;FEM;PL	N;FEM;PL
prasības	prescriptions	prasība	prescription	N;NOM;FEM;PL	N;FEM;PL
xiv	xiv	xiv	xiv	NUM	NUM
jumta	parapluie	jumts	parapluie	N;GEN;MASC;SG	N;MASC;SG
jumta	parasol	jumts	parasol	N;GEN;MASC;SG	N;MASC;SG
jumta	ombrelle	jumts	ombrelle	N;GEN;MASC;SG	N;FEM;SG
pētnieks	chercheuse	pētnieks	chercheux	N;NOM;MASC;SG	N;FEM;SG
pētnieks	chercheur	pētnieks	chercheur	N;NOM;MASC;SG	N;MASC;SG
pētnieks	enquêteur	pētnieks	enquêteur	N;NOM;MASC;SG	N;MASC;SG
avīzes	journaux	avīze	journal	N;NOM;FEM;PL	N;MASC;PL
lietošana	utilisation	lietošana	utilisation	N;NOM;FEM;SG	N;FEM;SG
lietošana	usage	lietošana	usage	N;NOM;FEM;SG	N;MASC;SG
lietošana	utilisation	lietošana	utilisation	N;NOM;FEM;SG	N;FEM;SG
laikmets	eer	laikmets	eer	N;NOM;MASC;SG	N;MASC;SG
laikmets	époque	laikmets	époque	N;NOM;MASC;SG	N;FEM;SG
rindā	queue	rinda	queue	N;ESS;FEM;SG	N;FEM;SG
rindā	file	rinda	file	N;ESS;FEM;SG	N;FEM;SG
rindā	ligne	rinda	ligne	N;ESS;FEM;SG	N;FEM;SG
rindā	rang	rinda	rang	N;ESS;FEM;SG	N;MASC;SG
lauvas	lions	lauva	lion	N;NOM;FEM;PL	N;MASC;PL
pelēkā	grise	pelēks	grise	ADJ;NOM;FEM;SG	ADJ;FEM;SG
samazināts	diminué	samazināt	diminuer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
samazināts	diminuée	samazināt	diminuer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
samazināts	réduit	samazināt	réduire	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
samazināts	réduite	samazināt	réduire	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
zaudē	perdant	zaudēt	perdre	V;FH;IND;3;POS;PRS;FIN;ACT	V;PRS;V.PTCP
zaudē	perdre	zaudēt	perdre	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
zaudē	perdre	zaudēt	perdre	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
zaudē	perd	zaudēt	perdre	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
zaudē	perd	zaudēt	perdre	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
zaudē	perdent	zaudēt	perdre	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
augstā	haut	augsts	haut	ADJ;NOM;FEM;SG	ADJ;MASC;SG
augstā	haute	augsts	haut	ADJ;NOM;FEM;SG	ADJ;FEM;SG
augstā	élevé	augsts	élevé	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ordas	hordes	orda	horde	N;NOM;FEM;PL	N;FEM;PL
būves	constructions	būve	construction	N;NOM;FEM;PL	N;FEM;PL
sniegs	neige	sniegs	neige	N;NOM;MASC;SG	N;FEM;SG
slimnīca	hopital	slimnīca	hopital	N;NOM;FEM;SG	N;MASC;SG
slimnīca	hôpital	slimnīca	hôpital	N;NOM;FEM;SG	N;MASC;SG
slimnīca	hospitalisation	slimnīca	hospitalisation	N;NOM;FEM;SG	N;FEM;SG
slimnīca	infirmerie	slimnīca	infirmerie	N;NOM;FEM;SG	N;FEM;SG
kategorija	catégorie	kategorija	catégorie	N;NOM;FEM;SG	N;FEM;SG
nolaišanās	ascendance	nolaišanās	ascendance	N;NOM;FEM;SG	N;FEM;SG
nolaišanās	descente	nolaišanās	descente	N;NOM;FEM;SG	N;FEM;SG
nolaišanās	atterrissage	nolaišanās	atterrissage	N;NOM;FEM;SG	N;MASC;SG
nolaišanās	débarquement	nolaišanās	débarquement	N;NOM;FEM;SG	N;MASC;SG
grādi	degrés	grāds	degré	N;NOM;MASC;PL	N;MASC;PL
grādi	diplômes	grāds	diplôme	N;NOM;MASC;PL	N;MASC;PL
cietoksnis	forteresse	cietoksnis	forteresse	N;NOM;MASC;SG	N;FEM;SG
citādi	autrement	citādi	autrement	ADV	ADV
likvidēta	liquidée	likvidēt	liquider	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
likvidēta	liquidé	likvidēt	liquidé	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
sarkanais	roux	sarkans	roux	ADJ;NOM;MASC;SG	ADJ;MASC;SG
sarkanais	rouge	sarkans	rouge	ADJ;NOM;MASC;SG	ADJ;MASC;SG
dots	donné	dot	donner	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
samazināt	diminuer	samazināt	diminuer	V;POS;NFIN	V;NFIN
samazināt	réduire	samazināt	réduire	V;POS;NFIN	V;NFIN
samazināt	réduire	samazināt	réduire	V;POS;NFIN	V;NFIN
nepārtraukti	continuellement	nepārtraukti	continuellement	ADV	ADV
nepārtraukti	constamment	nepārtraukti	constamment	ADV	ADV
nepārtraukti	continuellement	nepārtraukti	continuellement	ADV	ADV
pamest	abandonner	pamest	abandonner	V;POS;NFIN	V;NFIN
pamest	abandonne	pamest	abandonner	V;POS;NFIN	V;IND;SG;3;PRS;FIN
plūsma	flux	plūsma	flux	N;NOM;FEM;SG	N;MASC;SG
plūsma	flux	plūsma	flux	N;NOM;FEM;SG	N;MASC;SG
plūsma	débit	plūsma	débit	N;NOM;FEM;SG	N;MASC;SG
plūsma	écoulement	plūsma	écoulement	N;NOM;FEM;SG	N;MASC;SG
ķēniņš	roi	ķēniņš	roi	N;NOM;MASC;SG	N;MASC;SG
debesīs	cieux	debess	ciel	N;ESS;FEM;PL	N;MASC;PL
atjaunošanu	restauration	atjaunošana	restauration	N;ACC;FEM;SG	N;FEM;SG
nosūtīts	expédiée	nosūtīt	expédier	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
nosūtīts	expédié	nosūtīt	expédier	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nosūtīts	envoyée	nosūtīt	envoyer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
nosūtīts	envoyé	nosūtīt	envoyer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
mazulis	bébé	mazulis	bébé	N;NOM;MASC;SG	N;MASC;SG
mazulis	baby	mazulis	baby	N;NOM;MASC;SG	N;MASC;SG
mazulis	cub	mazulis	cub	N;NOM;MASC;SG	N;MASC;SG
piekrita	accepté	piekrist	accepter	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
piekrita	convenu	piekrist	convenu	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
vienāda	uniforme	vienāda	uniforme	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vienāda	égale	vienāda	égal	ADJ;NOM;FEM;SG	ADJ;FEM;SG
vienāda	égal	vienāda	égal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vienāda	égal	vienāda	égal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vienāda	égale	vienāda	égal	ADJ;NOM;FEM;SG	ADJ;FEM;SG
atbrīvots	publié	atbrīvot	publier	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	relâché	atbrīvot	relâcher	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	libéré	atbrīvot	libérer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	exonéré	atbrīvot	exonérer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	exempté	atbrīvot	exempter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	exonéré	atbrīvot	exonérer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	exempté	atbrīvot	exempter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atbrīvots	exempter	atbrīvot	exempter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;NFIN
mežs	forestier	mežs	forestier	N;NOM;MASC;SG	N;MASC;SG
mežs	forêt	mežs	forêt	N;NOM;MASC;SG	N;FEM;SG
mežs	foret	mežs	foret	N;NOM;MASC;SG	N;FEM;SG
izvēlēties	choisissez	izvēlēties	choisir	V;POS;REFL;NFIN	V;IMP;PL;2;PRS;FIN
izvēlēties	choisir	izvēlēties	choisir	V;POS;REFL;NFIN	V;NFIN
izvēlēties	choisis	izvēlēties	choisir	V;POS;REFL;NFIN	V;MASC;PL;PST;V.PTCP
izvēlēties	choisissez	izvēlēties	choisir	V;POS;REFL;NFIN	V;IMP;PL;2;PRS;FIN
izvēlēties	choisir	izvēlēties	choisir	V;POS;REFL;NFIN	V;NFIN
izvēlēties	sélectionnez	izvēlēties	sélectionner	V;POS;REFL;NFIN	V;IMP;PL;2;PRS;FIN
izvēlēties	sélectionner	izvēlēties	sélectionner	V;POS;REFL;NFIN	V;NFIN
olimpiskā	olympique	olimpiska	olympique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
dara	faisant	darīt	faire	V;FH;IND;3;POS;PRS;FIN;ACT	V;PRS;V.PTCP
dara	faire	darīt	faire	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
velosipēdu	vélo	velosipēds	vélo	N;ACC;MASC;SG	N;MASC;SG
velosipēdu	bicyclette	velosipēds	bicyclette	N;ACC;MASC;SG	N;FEM;SG
uzbrūk	attaquer	uzbrukt	attaquer	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
kariem	guerres	karš	guerre	N;DAT;MASC;PL	N;FEM;PL
saprot	comprend	saprast	comprendre	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
turpinājums	continuation	turpinājums	continuation	N;NOM;MASC;SG	N;FEM;SG
pilis	châteaux	pils	château	N;NOM;FEM;PL	N;MASC;PL
iedalīt	alloue	iedalīt	allouer	V;POS;NFIN	V;IND;SG;3;PRS;FIN
iedalīt	allouer	iedalīt	allouer	V;POS;NFIN	V;NFIN
vāks	couvercle	vākt	couvercle	N;NOM;MASC;SG	N;MASC;SG
vāks	couvercle	vākt	couvercle	N;NOM;MASC;SG	N;MASC;SG
vāks	couverture	vākt	couverture	N;NOM;MASC;SG	N;FEM;SG
vāks	housse	vākt	housse	N;NOM;MASC;SG	N;FEM;SG
renault	renault	renault	renault	N	N;MASC;SG
septiņi	sept	septiņi	sept	NUM;NOM;MASC;PL	NUM
olimpiskais	olympique	olimpisks	olympique	ADJ;NOM;MASC;SG	ADJ;MASC;SG
aizliedza	interdits	aizliegt	interdire	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
aizliedza	interdite	aizliegt	interdire	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
aizliedza	interdit	aizliegt	interdire	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
aizliedza	bannis	aizliegt	bannis	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
aizliedza	bannie	aizliegt	bannir	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
sienu	paroi	siena	paroi	N;ACC;FEM;SG	N;FEM;SG
sienu	muraille	siena	muraille	N;ACC;FEM;SG	N;FEM;SG
sienu	mur	siena	mur	N;ACC;FEM;SG	N;MASC;SG
sabiedrisks	sociable	sabiedrisks	sociable	ADJ;NOM;MASC;SG	ADJ;MASC;SG
svarīgs	importante	svarīgs	important	ADJ;NOM;MASC;SG	ADJ;FEM;SG
svarīgs	important	svarīgs	important	ADJ;NOM;MASC;SG	ADJ;MASC;SG
bumbu	boule	bumba	boule	N;ACC;FEM;SG	N;FEM;SG
bumbu	balle	bumba	balle	N;ACC;FEM;SG	N;FEM;SG
bumbu	ballon	bumba	ballon	N;ACC;FEM;SG	N;MASC;SG
ausis	oreilles	auss	oreille	N;NOM;FEM;PL	N;FEM;PL
ausis	épis	auss	épi	N;NOM;FEM;PL	N;MASC;PL
mūzikā	musique	mūzika	musique	N;ESS;FEM;SG	N;FEM;SG
slam	slam	sla	slam	N	N;MASC;SG
runas	allocutions	runa	allocution	N;NOM;FEM;PL	N;FEM;PL
runas	interventions	runa	intervention	N;NOM;FEM;PL	N;FEM;PL
atbrīvoja	soulagés	atbrīvot	soulager	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
atbrīvoja	soulagée	atbrīvot	soulager	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
atbrīvoja	soulagé	atbrīvot	soulager	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
atbrīvoja	affranchi	atbrīvot	affranchi	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
atbrīvoja	libérés	atbrīvot	libérer	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
atbrīvoja	libéré	atbrīvot	libérer	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
fabrikas	usines	fabrika	usine	N;NOM;FEM;PL	N;FEM;PL
iepriekšējās	précédentes	iepriekšēja	précédent	ADJ;NOM;FEM;PL	ADJ;FEM;PL
iepriekšējās	précédents	iepriekšēja	précédent	ADJ;NOM;FEM;PL	ADJ;MASC;PL
ķīmiskais	chimique	ķīmisks	chimique	ADJ;NOM;MASC;SG	ADJ;MASC;SG
indeksi	indices	indeksis	indice	N;NOM;MASC;PL	N;MASC;PL
indeksi	indices	indeksis	indice	N;NOM;MASC;PL	N;MASC;PL
plašs	large	plašs	large	ADJ;NOM;MASC;SG	ADJ;MASC;SG
plašs	vaste	plašs	vaste	ADJ;NOM;MASC;SG	ADJ;MASC;SG
plašs	extensive	plašs	extensif	ADJ;NOM;MASC;SG	ADJ;FEM;SG
plašs	spacieux	plašs	spacieux	ADJ;NOM;MASC;SG	ADJ;MASC;SG
plašs	spacieuse	plašs	spacieux	ADJ;NOM;MASC;SG	ADJ;FEM;SG
plašs	large	plašs	large	ADJ;NOM;MASC;SG	ADJ;MASC;SG
dziļi	profondément	dziļi	profondément	ADV	ADV
tradīciju	tradition	tradīcija	tradition	N;ACC;FEM;SG	N;FEM;SG
vairākums	majorité	vairākums	majorité	N;NOM;MASC;SG	N;FEM;SG
automašīnas	voitures	automašīna	voiture	N;NOM;FEM;PL	N;FEM;PL
noformējums	présentation	noformējums	présentation	N;NOM;MASC;SG	N;FEM;SG
noformējums	artwork	noformējums	artwork	N;NOM;MASC;SG	N;MASC;SG
izvirzīja	soulevées	izvirzīt	soulever	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
dejas	danses	deja	danse	N;NOM;FEM;PL	N;FEM;PL
dejas	danses	deja	danse	N;NOM;FEM;PL	N;FEM;PL
zinātniskā	scientifique	zinātniska	scientifique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
segums	couvercle	segums	couvercle	N;NOM;MASC;SG	N;MASC;SG
segums	couverture	segums	couverture	N;NOM;MASC;SG	N;FEM;SG
segums	housse	segums	housse	N;NOM;MASC;SG	N;FEM;SG
segums	couverture	segums	couverture	N;NOM;MASC;SG	N;FEM;SG
zarnu	intestin	zarns	intestin	N;ACC;MASC;SG	N;MASC;SG
zarnu	intestin	zarns	intestin	N;ACC;MASC;SG	N;MASC;SG
zarnu	intestin	zarns	intestin	N;ACC;MASC;SG	N;MASC;SG
gubernators	gouverneure	gubernators	gouverneur	N;NOM;MASC;SG	N;FEM;SG
gubernators	gouverneur	gubernators	gouverneur	N;NOM;MASC;SG	N;MASC;SG
grādus	degrés	grāds	degré	N;ACC;MASC;PL	N;MASC;PL
grādus	diplômes	grāds	diplôme	N;ACC;MASC;PL	N;MASC;PL
īsā	courte	īss	court	ADJ;NOM;FEM;SG	ADJ;FEM;SG
īsā	court	īss	court	ADJ;NOM;FEM;SG	ADJ;MASC;SG
sadarbība	collaboration	sadarbība	collaboration	N;NOM;FEM;SG	N;FEM;SG
sadarbība	coopération	sadarbība	coopération	N;NOM;FEM;SG	N;FEM;SG
aktieri	acteurs	aktieris	acteur	N;NOM;MASC;PL	N;MASC;PL
aktieri	comédiens	aktieris	comédien	N;NOM;MASC;PL	N;MASC;PL
bibliotēku	bibliothèque	bibliotēka	bibliothèque	N;ACC;FEM;SG	N;FEM;SG
bibliotēku	librairie	bibliotēka	librairie	N;ACC;FEM;SG	N;FEM;SG
tulkojums	traduction	tulkojums	traduction	N;NOM;MASC;SG	N;FEM;SG
atzīst	reconnait	atzīt	reconnaître	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
atzīst	reconnaît	atzīt	reconnaître	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
atzīst	reconnaître	atzīt	reconnaître	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
atzīst	reconnaissent	atzīt	reconnaître	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
atzīst	reconnait	atzīt	reconnaître	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
