dan	és	dan	és	CONJ	CONJ
font	font	font	font	N	N;NOM;SG
font	betűtípus	font	betűtípus	N	N;NOM;SG
bakteri	baktérium	bakteri	baktérium	N;SG	N;NOM;SG
bakteri	baktérium	bakteri	baktérium	N;SG	N;NOM;SG
semangat	szenvedély	semangat	szenvedély	N;SG	N;NOM;SG
semangat	szellem	semangat	szellem	N;SG	N;NOM;SG
semangat	lélek	semangat	lélek	N;SG	N;NOM;SG
semangat	szesz	semangat	szesz	N;SG	N;NOM;SG
ton	tonna	ton	tonna	N	N;NOM;SG
ton	tonna	ton	tonna	N	N;NOM;SG
ton	tonna	ton	tonna	N	N;NOM;SG
via	via	via	via		
kepadatan	sűrűség	kepadatan	sűrűség	N;SG	N;NOM;SG
kepadatan	sűrűsége	kepadatan	sűrűség	N;SG	N;NOM;SG
mitologi	mitológia	mitologi	mitológia	N	N;NOM;SG
protein	protein	protein	protein	N;SG	N;NOM;SG
protein	fehérje	protein	fehér	N;SG	N;NOM;SG
protein	fehérje	protein	fehér	N;SG	N;NOM;SG
animasi	animáció	animasi	animáció	N	N;NOM;SG
animasi	animációk	animasi	animáció	N	N;NOM;PL
mengumpulkan	gyűjteni	menkumpulkan	gyűjt	V;SG;ACT	V;NFIN;ACT
mengumpulkan	összegyűlt	menkumpulkan	összegyűlt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mengumpulkan	összegyűjti	menkumpulkan	összegyűjti	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengumpulkan	gyűjteni	menkumpulkan	gyűjt	V;SG;ACT	V;NFIN;ACT
mengumpulkan	gyűjt	menkumpulkan	gyűjt	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengumpulkan	összegyűjti	menkumpulkan	összegyűjti	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengumpulkan	gyűjti	menkumpulkan	gyűjti	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
tur	turné	tur	tur	N	N;NOM;SG
tur	túra	tur	túra	N	N;NOM;SG
tur	tours	tur	tours	N	N;NOM;SG
jantung	szív	jantung	szív	N;SG	N;NOM;SG
sinyal	jelet	sinyal	jelet	N;SG	N;ACC;SG
sinyal	jel	sinyal	jel	N;SG	N;NOM;SG
sinyal	jelzés	sinyal	jelzés	N;SG	N;NOM;SG
bangsawan	nemesség	bangsawan	nemesség	N;MASC;SG	N;NOM;SG
citra	kép	citra	kép	N;SG	N;NOM;SG
citra	képet	citra	kép	N;SG	N;ACC;SG
layak	érdemes	layak	érdemes	ADJ;SG	ADJ;NOM;SG
layak	érdemes	layak	érdemes	ADJ;SG	ADJ;NOM;SG
merek	márka	merek	márka	N;SG	N;NOM;SG
skala	mérleg	skala	mérleg	N;SG	N;NOM;SG
skala	skálán	skala	skálán	N;SG	N;ON+ESS;SG
skala	skála	skala	skála	N;SG	N;NOM;SG
nyata	valós	nyata	valós	ADJ;SG	ADJ;NOM;SG
benua	kontinentális	benua	kontinentális	N;SG	N;NOM;SG
benua	kontinens	benua	kontinens	N;SG	N;NOM;SG
benua	kontinens	benua	kontinens	N;SG	N;NOM;SG
terbaru	legújabb	terbaru	legújabb	ADJ;RL;SG	ADJ;NOM;RL;SG
terbaru	legfrissebb	terbaru	fons	ADJ;RL;SG	ADJ;NOM;RL;SG
terbaru	legújabb	terbaru	legújabb	ADJ;RL;SG	ADJ;NOM;RL;SG
elemen	elemet	elemen	elem	N;SG	N;ACC;SG
elemen	elem	elemen	elem	N;SG	N;NOM;SG
sepeda	kerékpár	sepeda	kerékpár	N;SG	N;NOM;SG
sepeda	bicikli	sepeda	bicikli	N;SG	N;NOM;SG
sepeda	kerékpár	sepeda	kerékpár	N;SG	N;NOM;SG
sepeda	motor	sepeda	motor	N;SG	N;NOM;SG
sepeda	bicikli	sepeda	bicikli	N;SG	N;NOM;SG
sepeda	kerékpár	sepeda	kerékpár	N;SG	N;NOM;SG
angkutan	rakomány	angkutan	rakomány	N;SG	N;NOM;SG
kunci	kulcs	kunci	kulcs	N;SG	N;NOM;SG
kunci	zárat	kunci	zárat	N;SG	N;ACC;SG
kunci	lakat	kunci	lakat	N;SG	N;NOM;SG
kunci	kulcs	kunci	kulcs	N;SG	N;NOM;SG
pendapatan	bevétel	pendapatan	bevétel	N;SG	N;NOM;SG
pendapatan	jövedelem	pendapatan	jövedel	N;SG	N;NOM;SG
pendapatan	kereset	pendapatan	kereset	N;SG	N;NOM;SG
pendapatan	jövedelem	pendapatan	jövedel	N;SG	N;NOM;SG
pendapatan	bevétel	pendapatan	bevétel	N;SG	N;NOM;SG
pendapatan	jövedelme	pendapatan	jövedelem	N;SG	N;NOM;SG
suami	férjem	suami	férjem	N;SG	N;NOM;SG
suami	férje	suami	fér	N;SG	N;NOM;SG
suami	férjem	suami	férjem	N;SG	N;NOM;SG
suami	férj	suami	férj	N;SG	N;NOM;SG
efektif	hatékonyan	efektif	hatékony	ADJ;SG	ADJ;FRML;SG
efektif	eredményesen	efektif	eredményes	ADJ;SG	ADJ;FRML;SG
efektif	eredményes	efektif	eredményes	ADJ;SG	ADJ;NOM;SG
kehormatan	becsület	kehormatan	becsület	N;SG	N;NOM;SG
kehormatan	becsület	kehormatan	becsület	N;SG	N;NOM;SG
mengirimkan	küldöm	menkirimkan	küld	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
mengirimkan	küld	menkirimkan	küld	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengirimkan	küld	menkirimkan	küld	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengirimkan	küldi	menkirimkan	küld	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
normal	szokásos	normal	szokásos	ADJ;SG	ADJ;NOM;SG
kejahatan	bűntett	kejahatan	bűntett	N;SG	N;NOM;SG
kejahatan	bűncselekmény	kejahatan	bűncselekmény	N;SG	N;NOM;SG
kejahatan	gonoszság	kejahatan	gonoszság	N;SG	N;NOM;SG
kejahatan	bűnözés	kejahatan	bűnözés	N;SG	N;NOM;SG
kejahatan	bűn	kejahatan	bűn	N;SG	N;NOM;SG
kejahatan	bűntény	kejahatan	bűntény	N;SG	N;NOM;SG
kejahatan	bűncselekmény	kejahatan	bűncselekmény	N;SG	N;NOM;SG
strategi	stratégia	strategi	stratégia	N;SG	N;NOM;SG
strategi	stratégiát	strategi	stratégia	N;SG	N;ACC;SG
kolonial	gyarmati	kolonial	gyarmati	ADJ;SG	ADJ;NOM;SG
pangkalan	bázis	pangkalan	bázis	N;SG	N;NOM;SG
mengundurkan	lemond	menundurkan	lemond	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
aman	biztonságos	aman	biztonságos	ADJ;SG	ADJ;NOM;SG
aman	biztonságos	aman	biztonságos	ADJ;SG	ADJ;NOM;SG
daud	david	daud	david		
daud	dávid	daud	dávid		
pilot	pilóta	pilot	pilóta	N;SG	N;NOM;SG
pengisi	töltő	penisi	töltő	N;SG	N;NOM;SG
keuskupan	egyházmegye	keuskupan	egyházmegy	N;SG	N;NOM;SG
profesor	professzor	profesor	professzor	N;SG	N;NOM;SG
gangguan	zavar	gangguan	zavar	N;SG	N;NOM;SG
gangguan	interferencia	gangguan	interferencia	N;SG	N;NOM;SG
gangguan	beavatkozás	gangguan	beavatkozás	N;SG	N;NOM;SG
gangguan	rendellenesség	gangguan	rendellenesség	N;SG	N;NOM;SG
gangguan	zavar	gangguan	zavar	N;SG	N;NOM;SG
lumpur	iszap	lumpur	iszap	N;SG	N;NOM;SG
lumpur	sár	lumpur	sár	N;SG	N;NOM;SG
lumpur	iszap	lumpur	iszap	N;SG	N;NOM;SG
keagamaan	vallás	keagamaan	vallás	N;SG	N;NOM;SG
warisan	örökség	warisan	örökség	N;SG	N;NOM;SG
warisan	öröksége	warisan	örökség	N;SG	N;NOM;SG
warisan	örökség	warisan	örökség	N;SG	N;NOM;SG
warisan	örökség	warisan	örökség	N;SG	N;NOM;SG
puteri	királylány	puteri	királylány	N	N;NOM;SG
puteri	hercegnő	puteri	hercegnő	N	N;NOM;SG
biji	vetőmag	biji	vetőmag	N;SG	N;NOM;SG
biji	makkot	biji	makk	N;SG	N;ACC;SG
biji	vetőmag	biji	vetőmag	N;SG	N;NOM;SG
penghapusan	eltávolítás	penhapusan	eltávolítás	N;SG	N;NOM;SG
penghapusan	eltávolítása	penhapusan	eltávolítás	N;SG	N;NOM;SG
menghabiskan	tölti	menhabiskan	tölt	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
menghabiskan	költ	menhabiskan	költ	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menghabiskan	elköltött	menhabiskan	elköltött	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menghabiskan	költött	menhabiskan	költ	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menghabiskan	töltött	menhabiskan	tölt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menghabiskan	tölteni	menhabiskan	tölt	V;SG;ACT	V;NFIN;ACT
infanteri	gyalogság	infanteri	gyalogság	N;SG	N;NOM;SG
siang	délben	siang	délben	N;SG	N;IN+ESS;SG
siang	nap	siang	nap	N;SG	N;NOM;SG
siang	napon	siang	nap	N;SG	N;ON+ESS;SG
siang	nappal	siang	nap	N;SG	N;INS;SG
siang	napot	siang	nap	N;SG	N;ACC;SG
siang	nappal	siang	nap	N;SG	N;INS;SG
siang	nappali	siang	nappali	N;SG	N;NOM;SG
latihan	tréning	latihan	tréning	N;SG	N;NOM;SG
latihan	kiképzés	latihan	kiképzés	N;SG	N;NOM;SG
latihan	képzés	latihan	képzés	N;SG	N;NOM;SG
latihan	edzés	latihan	edzés	N;SG	N;NOM;SG
latihan	edzés	latihan	edzés	N;SG	N;NOM;SG
latihan	gyakorlás	latihan	gyakorlás	N;SG	N;NOM;SG
latihan	edzés	latihan	edzés	N;SG	N;NOM;SG
latihan	gyakorlat	latihan	gyakorlat	N;SG	N;NOM;SG
latihan	próba	latihan	pró	N;SG	N;NOM;SG
latihan	próbára	latihan	próbára	N;SG	N;ON+ALL;SG
latihan	gyakorlás	latihan	gyakorlás	N;SG	N;NOM;SG
latihan	testmozgás	latihan	testmozgás	N;SG	N;NOM;SG
latihan	gyakorlat	latihan	gyakorlat	N;SG	N;NOM;SG
server	szerver	server	szerver	N;SG	N;NOM;SG
hiburan	szórakozás	hiburan	szórakozás	N;SG	N;NOM;SG
hiburan	entertainment	hiburan	entert	N;SG	N;ABS;SG
hiburan	szórakoztató	hiburan	szórakoztató	N;SG	N;NOM;SG
hiburan	szórakoztatás	hiburan	szórakoztatás	N;SG	N;NOM;SG
bencana	katasztrófa	bencana	katasztrófa	N;SG	N;NOM;SG
bencana	katasztrófa	bencana	katasztrófa	N;SG	N;NOM;SG
demokrat	demokratikus	demokrat	demokratikus	N;SG	N;NOM;SG
demokrat	demokrata	demokrat	demokrata	N;SG	N;NOM;SG
demokrat	demokrata	demokrat	demokrata	N;SG	N;NOM;SG
lubang	gödör	lubang	gödör	N;SG	N;NOM;SG
lubang	lyuk	lubang	lyuk	N;SG	N;NOM;SG
lubang	gödör	lubang	gödör	N;SG	N;NOM;SG
pangan	étel	pangan	étel	N;SG	N;NOM;SG
pangan	élelem	pangan	élel	N;SG	N;NOM;SG
pangan	táplálék	pangan	táplálék	N;SG	N;NOM;SG
pangan	élelmiszer	pangan	élelmiszer	N;SG	N;NOM;SG
tidur	alvás	tidur	alvás	N;SG;ACT	N;NOM;SG
tidur	ágyban	tidur	ágy	N;SG;ACT	N;IN+ESS;SG
tidur	ágyat	tidur	ágyat	N;SG;ACT	N;ACC;SG
tidur	ágy	tidur	ágy	N;SG;ACT	N;NOM;SG
tidur	alvás	tidur	alvás	N;SG;ACT	N;NOM;SG
pembantu	asszisztens	penbantu	asszisztens	N;SG	N;NOM;SG
pembantu	cseléd	penbantu	cseléd	N;SG	N;NOM;SG
pembantu	szobalány	penbantu	szobalány	N;SG	N;NOM;SG
tertarik	érdeklődő	tertarik	érdeklődő	ADJ;SG	ADJ;NOM;SG
pendirian	telephely	pendirian	telephely	N;SG	N;NOM;SG
pendirian	létesítmény	pendirian	létesítmény	N;SG	N;NOM;SG
pendirian	létrehozása	pendirian	létrehozás	N;SG	N;NOM;SG
pendirian	letelepedés	pendirian	letelepedés	N;SG	N;NOM;SG
alamat	cím	alamat	cím	N;SG	N;NOM;SG
alamat	címe	alamat	cím	N;SG	N;NOM;SG
radar	radar	radar	radar	N	N;NOM;SG
kepolisian	rendőrség	kepolisian	rendőrség	N;SG	N;NOM;SG
kepolisian	rendőr	kepolisian	rendőr	N;SG	N;NOM;SG
berpengaruh	érint	berpengaruh	érint	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
berpengaruh	érinti	berpengaruh	érint	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
berpengaruh	befolyásolja	berpengaruh	befolyásol	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
protestan	protestánsok	protestan	protestáns	N	N;NOM;PL
memperkenalkan	bevezetett	menperkenalkan	bevezetett	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
memperkenalkan	bemutatott	menperkenalkan	bemutatott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
papan	plank	papan	plank	N;SG	N;NOM;SG
papan	deszka	papan	deszka	N;SG	N;NOM;SG
papan	fedélzeten	papan	fedélzet	N;SG	N;ON+ESS;SG
papan	tábla	papan	tábla	N;SG	N;NOM;SG
papan	deszka	papan	deszka	N;SG	N;NOM;SG
mengacu	utal	menacu	utal	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengacu	hivatkozik	menacu	hivatkozik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
kebebasan	szabadság	kebebasan	szabadság	N;SG	N;NOM;SG
kebebasan	szabadság	kebebasan	szabadság	N;SG	N;NOM;SG
elektron	elektron	elektron	elektron	N;SG	N;NOM;SG
dosa	bűn	dosa	bűn	N;SG	N;NOM;SG
coklat	csoki	coklat	csoki	N;SG	N;NOM;SG
coklat	csokoládé	coklat	csokoládé	N;SG	N;NOM;SG
cantik	csinos	cantik	csinos	ADJ;SG	ADJ;NOM;SG
kotamadya	városban	kotamadya	város	N;SG	N;IN+ESS;SG
kotamadya	város	kotamadya	város	N;SG	N;NOM;SG
kotamadya	község	kotamadya	község	N;SG	N;NOM;SG
kotamadya	település	kotamadya	település	N;SG	N;NOM;SG
kotamadya	önkormányzat	kotamadya	önkormányzat	N;SG	N;NOM;SG
kacang	mogyoró	kacang	mogyoró	N;SG	N;NOM;SG
kacang	dió	kacang	dió	N;SG	N;NOM;SG
kacang	mogyoró	kacang	mogyoró	N;SG	N;NOM;SG
kacang	dió	kacang	dió	N;SG	N;NOM;SG
kacang	babot	kacang	babo	N;SG	N;ACC;SG
kacang	mogyorót	kacang	mogyoró	N;SG	N;ACC;SG
kacang	mogyoró	kacang	mogyoró	N;SG	N;NOM;SG
material	anyag	material	anyag	N;SG	N;NOM;SG
material	anyaga	material	anyag	N;SG	N;NOM;SG
header	fejlécek	header	fejléc	N	N;NOM;PL
header	fejléc	header	fejléc	N	N;NOM;SG
natal	karácsonyi	natal	karácsonyi	N;SG	N;NOM;SG
natal	karácsony	natal	karácsony	N;SG	N;NOM;SG
natal	karácsonyi	natal	karácsonyi	N;SG	N;NOM;SG
target	célpont	target	célpont	N;SG	N;NOM;SG
target	cél	target	cél	N;SG	N;NOM;SG
seksual	szexuálisan	seksual	szexuális	ADJ;SG	ADJ;FRML;SG
seksual	szexuális	seksual	szexuális	ADJ;SG	ADJ;NOM;SG
library	könyvtári	library	könyvtári	N;SG	N;NOM;SG
library	könyvtár	library	Könyvtár	N;SG	N;NOM;SG
library	könyvtárban	library	könyvtár	N;SG	N;IN+ESS;SG
manajer	menedzser	manajer	menedzser	N;SG	N;NOM;SG
manajer	igazgató	manajer	igazgató	N;SG	N;NOM;SG
menghindari	kerülni	menhindari	kerül	V;SG;ACT	V;NFIN;ACT
menghindari	kerüld	menhindari	kerüld	V;SG;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
metal	fémek	metal	fém	N	N;NOM;PL
gagasan	ötletem	gagasan	ötlet	N;SG	N;NOM;SG
gagasan	ötlet	gagasan	ötlet	N;SG	N;NOM;SG
konstruksi	építkezés	konstruksi	építkezés	N;SG	N;NOM;SG
konstruksi	építés	konstruksi	építés	N;SG	N;NOM;SG
menangkap	elkapni	mentangkap	el+kap	V;SG;ACT	V;NFIN;ACT
suriah	szíriában	suriah	szíria	N;SG	N;IN+ESS;SG
suriah	szíria	suriah	szíria	N;SG	N;NOM;SG
suriah	szíria	suriah	szíria	N;SG	N;NOM;SG
menyebar	terjed	mensebar	terjed	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menyebar	terjed	mensebar	terjed	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menyebar	terjed	mensebar	terjed	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
statistik	statisztika	statistik	statisztika	N;SG	N;NOM;SG
statistik	statisztika	statistik	statisztika	N;SG	N;NOM;SG
statistik	statisztika	statistik	statisztika	N;SG	N;NOM;SG
memerlukan	igényli	menperlukan	igényli	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
memerlukan	megköveteli	menperlukan	megköveteli	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
teologi	teológia	teologi	teológia	N;SG	N;NOM;SG
menderita	szenved	menderita	szenved	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menderita	szenved	menderita	szenved	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menderita	szenvedett	menderita	szenved	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
basket	kosárlabda	basket	kosárlabda	N	N;NOM;SG
sains	tudomány	sains	tudomány	N;SG	N;NOM;SG
pendeta	prédikátor	pendeta	prédikátor	N;SG	N;NOM;SG
pendeta	pap	pendeta	pap	N;SG	N;NOM;SG
pendeta	lelkész	pendeta	lelkész	N;SG	N;NOM;SG
memerintahkan	rendelt	menperintahkan	rendelt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
memerintahkan	elrendelt	menperintahkan	elrendelt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
penggemar	ventilátor	pengemar	ventilátor	N;SG	N;NOM;SG
penggemar	fanni	pengemar	fanni	N;SG	N;NOM;SG
jemaat	gyülekezet	jemaat	gyülekezet	N;SG	N;NOM;SG
visual	vizuális	visual	vizuális	N	N;NOM;SG
klan	klán	klan	klán	N	N;NOM;SG
klan	klán	klan	klán	N	N;NOM;SG
klan	klánok	klan	klán	N	N;NOM;PL
sejarawan	történész	sejarawan	történész	N	N;NOM;SG
sejarawan	történészek	sejarawan	történész	N	N;NOM;PL
beda	eltérő	beda	eltérő	ADJ;SG	ADJ;NOM;SG
kekerasan	erőszak	kekerasan	erősz	N;SG	N;NOM;SG
kekerasan	keménység	kekerasan	keménység	N;SG	N;NOM;SG
pergerakan	mozgás	pergerakan	mozgás	N;SG	N;NOM;SG
kain	szövet	kain	szövet	N;SG	N;NOM;SG
kain	szövet	kain	szövet	N;SG	N;NOM;SG
kain	kain	kain	kain	N;SG	N;NOM;SG
naga	sárkányok	naga	sárkány	N	N;NOM;PL
naga	sárkány	naga	sárkány	N	N;NOM;SG
suaminya	férje	suami	fér	N;SG	N;NOM;SG
kontrol	kontroll	kontrol	kontroll	N;SG;ACT	N;NOM;SG
kontrol	irányítás	kontrol	irányítás	N;SG;ACT	N;NOM;SG
kontrol	ellenőrzés	kontrol	ellenőrzés	N;SG;ACT	N;NOM;SG
menyukai	kedvelte	mensukai	kedvel	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
menyukai	tetszett	mensukai	tetszik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menyukai	szereti	mensukai	szeret	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
menyukai	kedveli	mensukai	kedveli	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
kerjasama	partnerségi	kerjasama	partnerségi	N;SG	N;NOM;SG
kerjasama	partnerség	kerjasama	partnerség	N;SG	N;NOM;SG
kerjasama	társulás	kerjasama	társulás	N;SG	N;NOM;SG
kerjasama	csapatmunka	kerjasama	csapatmunka	N;SG	N;NOM;SG
kerjasama	együttműködés	kerjasama	együttműködés	N;SG	N;NOM;SG
keinginan	vágy	keinginan	vágy	N;SG	N;NOM;SG
keinginan	vágy	keinginan	vágy	N;SG	N;NOM;SG
keinginan	vágy	keinginan	vágy	N;SG	N;NOM;SG
topik	téma	topik	téma	N;SG	N;NOM;SG
kebenaran	igazság	kebenaran	igazság	N;SG	N;NOM;SG
champions	bajnokok	champions	bajnok	N	N;NOM;PL
pemberian	ajándék	penberian	ajándék	N;SG	N;NOM;SG
federasi	föderáció	federasi	föderáció	N;SG	N;NOM;SG
federasi	szövetség	federasi	szövetség	N;SG	N;NOM;SG
mengingat	emlékezni	meningat	emlékezik	V;SG;ACT	V;NFIN;ACT
pikiran	elme	pikiran	elem	N;SG	N;NOM;SG
pikiran	gondolat	pikiran	gondolat	N;SG	N;NOM;SG
arena	aréna	arena	aréna	N;SG	N;NOM;SG
teh	tea	teh	tea	N;SG	N;NOM;SG
teh	teát	teh	teát	N;SG	N;ACC;SG
krisis	krízis	krisis	krízis	N;SG	N;NOM;SG
krisis	válság	krisis	válság	N;SG	N;NOM;SG
wajah	arcát	wajah	arca	N;SG	N;ACC;SG
wajah	arc	wajah	arc	N;SG	N;NOM;SG
wajah	arca	wajah	az	N;SG	N;NOM;SG
fakta	tényállás	fakta	tényállás	N;SG	N;NOM;SG
menetap	rendezni	mentetap	rendez	V;SG;ACT	V;NFIN;ACT
menetap	letelepedett	mentetap	letelepedik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
dampak	ütközés	dampak	ütközés	N;SG	N;NOM;SG
dampak	becsapódás	dampak	becsapódás	N;SG	N;NOM;SG
dampak	hatás	dampak	hatás	N;SG	N;NOM;SG
dampak	hatása	dampak	hatás	N;SG	N;NOM;SG
pensiun	nyugdíjba	pensiun	nyugdíj	N	N;IN+ALL;SG
pensiun	nyugdíj	pensiun	nyugdíj	N	N;NOM;SG
pensiun	nyugdíj	pensiun	nyugdíj	N	N;NOM;SG
pensiun	nyugdíjak	pensiun	nyugdíj	N	N;NOM;PL
pensiun	panzió	pensiun	panzió	N	N;NOM;SG
frekuensi	frekvencia	frekuensi	frekvencia	N;SG	N;NOM;SG
frekuensi	gyakoriság	frekuensi	gyakoriság	N;SG	N;NOM;SG
frekuensi	gyakorisága	frekuensi	gyakoriság	N;SG	N;NOM;SG
nenek	nagyi	nenek	nagyi	N;SG	N;NOM;SG
rel	sín	rel	sín	N	N;NOM;SG
rel	vasút	rel	vasút	N	N;NOM;SG
rel	vasúti	rel	vasúti	N	N;NOM;SG
rel	vasút	rel	vasút	N	N;NOM;SG
rel	tekercs	rel	tekercs	N	N;NOM;SG
rapat	gyűlés	rapat	gyűlés	N;SG	N;NOM;SG
rapat	találkozás	rapat	találkozás	N;SG	N;NOM;SG
rapat	találkozó	rapat	találkozó	N;SG	N;NOM;SG
rapat	megbeszélés	rapat	megbeszélés	N;SG	N;NOM;SG
menandatangani	aláírt	mentandatangani	aláírt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
lampu	fény	lampu	fény	N;SG	N;NOM;SG
lampu	fényt	lampu	fény	N;SG	N;ACC;SG
lampu	világítás	lampu	világítás	N;SG	N;NOM;SG
lampu	lámpa	lampu	lámpa	N;SG	N;NOM;SG
lampu	lámpa	lampu	lámpa	N;SG	N;NOM;SG
perencanaan	tervezés	penrencanaan	tervezés	N;SG	N;NOM;SG
nada	hangnem	nada	hangnem	N;SG	N;NOM;SG
kala	korszak	kala	korsz	N;SG	N;NOM;SG
iklim	éghajlat	iklim	éghajlat	N;SG	N;NOM;SG
iklim	klíma	iklim	klíma	N;SG	N;NOM;SG
akar	gyökér	akar	gyökér	N;SG	N;NOM;SG
riset	kutatás	riset	kutatás	N;SG	N;NOM;SG
riset	kutatási	riset	kutatási	N;SG	N;NOM;SG
harta	gazdagság	harta	gazdagság	N;SG	N;NOM;SG
harta	jólét	harta	jólét	N;SG	N;NOM;SG
harta	vagyon	harta	vagyon	N;SG	N;NOM;SG
harta	kincs	harta	kincs	N;SG	N;NOM;SG
harta	kincs	harta	kincs	N;SG	N;NOM;SG
audio	audio	audio	audio	N;SG	N;NOM;SG
audio	hang	audio	hang	N;SG	N;NOM;SG
piano	zongorát	piano	zongora	N	N;ACC;SG
piano	zongorán	piano	zongora	N	N;ON+ESS;SG
rambut	haj	rambut	haj	N;SG	N;NOM;SG
rambut	szőr	rambut	szőr	N;SG	N;NOM;SG
pendekatan	megközelítése	pendekatan	megközelítés	N;SG	N;NOM;SG
pendekatan	megközelítés	pendekatan	megközelítés	N;SG	N;NOM;SG
airways	airways	airways	airways	N	N;NOM;SG
dekade	évtized	dekade	évtized	N;SG	N;NOM;SG
dekade	évtizedben	dekade	évtized	N;SG	N;IN+ESS;SG
dekade	évtizede	dekade	évtized	N;SG	N;NOM;SG
keselamatan	megváltás	keselamatan	megváltás	N;SG	N;NOM;SG
keselamatan	biztonság	keselamatan	biztonság	N;SG	N;NOM;SG
persetujuan	hozzájárulás	persetujuan	hozzájárulás	N;SG	N;NOM;SG
persetujuan	beleegyezése	persetujuan	beleegyezés	N;SG	N;NOM;SG
persetujuan	megállapodás	persetujuan	megállapodás	N;SG	N;NOM;SG
persetujuan	engedélyezés	persetujuan	engedélyezés	N;SG	N;NOM;SG
persegi	tér	persegi	tér	N;SG	N;NOM;SG
jadwal	menetrend	jadwal	menetrend	N;SG	N;NOM;SG
jadwal	ütemezés	jadwal	ütemezés	N;SG	N;NOM;SG
jadwal	menetrend	jadwal	menetrend	N;SG	N;NOM;SG
jadwal	ütemezés	jadwal	ütemezés	N;SG	N;NOM;SG
jadwal	beosztás	jadwal	beosztás	N;SG	N;NOM;SG
definisi	meghatározás	definisi	meghatározás	N;SG	N;NOM;SG
definisi	meghatározása	definisi	meghatározás	N;SG	N;NOM;SG
paruh	csőr	paruh	csőr	N;SG	N;NOM;SG
paruh	csőre	paruh	csőre	N;SG	N;NOM;SG
tabel	táblázat	tabel	táblázat	N;SG	N;NOM;SG
tabel	tábla	tabel	tábla	N;SG	N;NOM;SG
tabel	asztal	tabel	asz	N;SG	N;NOM;SG
tabel	asztal	tabel	asz	N;SG	N;NOM;SG
tabel	táblázat	tabel	táblázat	N;SG	N;NOM;SG
gejala	tünet	gejala	tünet	N;SG	N;NOM;SG
karbon	szén	karbon	szén	N;SG	N;NOM;SG
tarian	tánc	tarian	tánc	N;SG	N;NOM;SG
peperangan	harc	peperangan	harc	N	N;NOM;SG
peperangan	csata	peperangan	csata	N	N;NOM;SG
peperangan	háború	peperangan	háború	N	N;NOM;SG
peperangan	háborúk	peperangan	háború	N	N;NOM;PL
peperangan	hadviselés	peperangan	hadviselés	N	N;NOM;SG
mengklaim	igényelt	menklaim	igényelt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mengklaim	állította	menklaim	állít	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
menyimpan	megmenteni	mensimpan	megment	V;SG;ACT	V;NFIN;ACT
menyimpan	megment	mensimpan	megment	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
