que	že	que	že	CONJ	CONJ
ataques	útokov	ataque	útok	N;MASC;PL	N;INAN;GEN;MASC;PL
ataques	zachytenia	ataque	zachytenie	N;MASC;PL	N;NOM;NEUT;PL
ataques	kŕče	ataque	kŕč	N;MASC;PL	N;INAN;NOM;MASC;PL
ataques	záchvaty	ataque	záchvat	N;MASC;PL	N;INAN;NOM;MASC;PL
breve	krátka	breve	krátka	ADJ;SG	ADJ;NOM;FEM;SG
breve	krátky	breve	krátky	ADJ;SG	ADJ;INAN;NOM;MASC;SG
breve	krátke	breve	krátky	ADJ;SG	ADJ;NOM;NEUT;SG
breve	krátky	breve	krátky	ADJ;SG	ADJ;INAN;NOM;MASC;SG
breve	stručná	breve	stručný	ADJ;SG	ADJ;NOM;FEM;SG
breve	stručné	breve	stručný	ADJ;SG	ADJ;NOM;NEUT;SG
breve	krátke	breve	krátky	ADJ;SG	ADJ;NOM;NEUT;SG
breve	stručný	breve	stručný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
zip	zips	zip	zips	N;MASC;SG	N;INAN;NOM;MASC;SG
zip	zip	zip	zip	N;MASC;SG	N;INAN;NOM;MASC;SG
universo	vesmíre	universo	vesmír	N;MASC;SG	N;INAN;DAT;MASC;SG
universo	vesmír	universo	vesmír	N;MASC;SG	N;INAN;NOM;MASC;SG
imperial	cisársky	imperial	cisársky	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
sitios	lokality	sitio	lokalita	N;MASC;PL	N;NOM;FEM;PL
sitios	stránky	sitio	stránka	N;MASC;PL	N;NOM;FEM;PL
sitios	stránok	sitio	stránka	N;MASC;PL	N;GEN;FEM;PL
sitios	reštaurácie	sitio	reštaurácia	N;MASC;PL	N;NOM;FEM;PL
sitios	miest	sitio	mesto	N;MASC;PL	N;GEN;NEUT;PL
sitios	miesta	sitio	miesto	N;MASC;PL	N;NOM;NEUT;PL
bot	robot	bot	robot	N;MASC	N;INAN;NOM;MASC;SG
bot	robota	bot	robota	N;MASC	N;NOM;FEM;SG
emisión	emisia	emisión	emisia	N;FEM;SG	N;NOM;FEM;SG
emisión	vysielanie	emisión	vysielanie	N;FEM;SG	N;NOM;NEUT;SG
abajo	nadol	abajo	nadol	ADV	ADV
abajo	dolu	abajo	dolu	ADV	ADV
abajo	dole	abajo	dole	ADV	ADV
abajo	nižšie	abajo	nízko	ADV	ADV;CMPR
abajo	dole	abajo	dole	ADV	ADV
trasladó	premiestnila	trasladar	premiestniť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
múltiples	viacerých	múltiple	viacero	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
homenaje	hold	homenaje	hold	N;MASC;SG	N;INAN;NOM;MASC;SG
homenaje	pocta	homenaje	pocta	N;MASC;SG	N;NOM;FEM;SG
homenaje	hold	homenaje	hold	N;MASC;SG	N;INAN;NOM;MASC;SG
homenaje	pocta	homenaje	pocta	N;MASC;SG	N;NOM;FEM;SG
guardia	stráž	guardia	stráža	N;SG	N;NOM;FEM;SG
guardia	stráž	guardia	stráža	N;SG	N;NOM;FEM;SG
guardia	strážnik	guardia	strážnik	N;SG	N;ANIM;NOM;MASC;SG
rural	vidieckeho	rural	vidiecky	ADJ;SG	ADJ;GEN;NEUT;SG
rural	vidiecke	rural	vidiecky	ADJ;SG	ADJ;NOM;NEUT;SG
pantalla	obrazovka	pantalla	obrazovka	N;FEM;SG	N;NOM;FEM;SG
pantalla	obrazovku	pantalla	obrazovka	N;FEM;SG	N;ACC;FEM;SG
pantalla	zobrazenie	pantalla	zobrazenie	N;FEM;SG	N;NOM;NEUT;SG
convento	kláštore	convento	kláštor	N;MASC;SG	N;INAN;ESS;MASC;SG
convento	kláštor	convento	kláštor	N;MASC;SG	N;INAN;NOM;MASC;SG
clásica	klasický	clásico	klasický	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
clásica	klasická	clásico	klasický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
clásica	klasické	clásico	klasický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
clásica	klasická	clásico	klasický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
clásica	klasický	clásico	klasický	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
clásica	klasické	clásico	klasický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
grabado	vyrytým	grabado	vyrytý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;INS;MASC;SG;POS;V.PTCP;PASS
grabado	zaznamenaný	grabado	zaznamenaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
grabado	zaznamenané	grabado	zaznamenaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
grabado	zaznamenaná	grabado	zaznamenaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
considerada	posudzované	considerado	posudzovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
quinto	piaty	quinto	piaty	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
quinto	piata	quinto	piata	ADJ;MASC;SG	ADJ;NOM;FEM;SG
quinto	piate	quinto	piaty	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
legislatura	zákonodarca	legislatura	zákonodarec	N;FEM;SG	N;ANIM;NOM;MASC;SG
puertas	brány	puerta	brána	N;FEM;PL	N;NOM;FEM;PL
puertas	dvere	puerta	dvere	N;FEM;PL	N;NOM;FEM;PL
puertas	dverí	puerta	dvere	N;FEM;PL	N;GEN;FEM;PL
puertas	dvere	puerta	dvere	N;FEM;PL	N;NOM;FEM;PL
puertas	dverí	puerta	dvere	N;FEM;PL	N;GEN;FEM;PL
disponible	dostupný	disponible	dostupný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
disponible	dostupná	disponible	dostupný	ADJ;SG	ADJ;NOM;FEM;SG
disponible	dostupné	disponible	dostupný	ADJ;SG	ADJ;NOM;NEUT;SG
ocasión	príležitosť	ocasión	príležitosť	N;FEM;SG	N;NOM;FEM;SG
mantiene	udržiava	mantener	udržiav	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mantiene	zachováva	mantener	zachovávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mantiene	udržuje	mantener	udržovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mantiene	udržiava	mantener	udržiav	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mantiene	udržuje	mantener	udržovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mantiene	drží	mantener	držať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mantiene	udrží	mantener	udržať	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
dulce	sladký	dulce	sladký	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
dulce	sladká	dulce	sladký	ADJ;SG	ADJ;NOM;FEM;SG
dulce	sladké	dulce	sladký	ADJ;SG	ADJ;NOM;NEUT;SG
óscar	oskar	óscar	oskar	N;SG	N;ANIM;NOM;MASC;SG
óscar	oscara	óscar	oscar	N;SG	N;INAN;NOM;MASC;SG
tribunal	tribunál	tribunal	tribunál	N;MASC;SG	N;INAN;NOM;MASC;SG
tribunal	súd	tribunal	súd	N;MASC;SG	N;INAN;NOM;MASC;SG
tribunal	dvor	tribunal	dvor	N;MASC;SG	N;INAN;NOM;MASC;SG
tribunal	súd	tribunal	súd	N;MASC;SG	N;INAN;NOM;MASC;SG
profesores	profesorov	profesor	profesor	N;MASC;PL	N;ANIM;ACC;MASC;PL
profesores	učitelia	profesor	učiteľ	N;MASC;PL	N;ANIM;NOM;MASC;PL
profesores	učiteľov	profesor	učiteľ	N;MASC;PL	N;ANIM;ACC;MASC;PL
profesores	fakulty	profesor	fakulta	N;MASC;PL	N;NOM;FEM;PL
posiciones	pozície	posición	pozícia	N;FEM;PL	N;NOM;FEM;PL
posiciones	polohy	posición	poloha	N;FEM;PL	N;NOM;FEM;PL
posiciones	pozícií	posición	pozícia	N;FEM;PL	N;GEN;FEM;PL
conferencia	konferencia	conferencia	konferencia	N;FEM;SG	N;NOM;FEM;SG
conferencia	konferencii	conferencia	konferencia	N;FEM;SG	N;DAT;FEM;SG
conferencia	konferenciu	conferencia	konferencia	N;FEM;SG	N;ACC;FEM;SG
conferencia	prednáška	conferencia	prednáška	N;FEM;SG	N;NOM;FEM;SG
conferencia	prednášku	conferencia	prednáška	N;FEM;SG	N;ACC;FEM;SG
conferencia	lekcia	conferencia	lekcia	N;FEM;SG	N;NOM;FEM;SG
comentarios	pripomienky	comentario	pripomienka	N;MASC;PL	N;NOM;FEM;PL
comentarios	komentáre	comentario	komentár	N;MASC;PL	N;INAN;NOM;MASC;PL
comentarios	komentárov	comentario	komentár	N;MASC;PL	N;ANIM;GEN;MASC;PL
científico	vedecký	científico	vedecký	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
científico	vedecká	científico	vedecký	ADJ;MASC;SG	ADJ;NOM;FEM;SG
científico	vedecké	científico	vedecký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
plano	mapa	plano	mapa	N;MASC;SG	N;NOM;FEM;SG
plano	mapu	plano	mapa	N;MASC;SG	N;ACC;FEM;SG
plano	mape	plano	mapa	N;MASC;SG	N;DAT;FEM;SG
plano	byt	plano	byt	N;MASC;SG	N;INAN;NOM;MASC;SG
plano	lietadlo	plano	lietadlo	N;MASC;SG	N;NOM;NEUT;SG
plano	rovina	plano	rovina	N;MASC;SG	N;NOM;FEM;SG
plano	lietadlom	plano	lietadlo	N;MASC;SG	N;INS;NEUT;SG
plano	pláne	plano	plán	N;MASC;SG	N;INAN;NOM;MASC;SG
plano	plán	plano	plán	N;MASC;SG	N;INAN;NOM;MASC;SG
plano	plan	plano	plan	N;MASC;SG	N;INAN;NOM;MASC;SG
oportunidad	šancu	oportunidad	šanca	N;FEM;SG	N;ACC;FEM;SG
oportunidad	šanca	oportunidad	šanec	N;FEM;SG	N;NOM;FEM;SG
oportunidad	príležitosť	oportunidad	príležitosť	N;FEM;SG	N;NOM;FEM;SG
oportunidad	príležitosťou	oportunidad	príležitosť	N;FEM;SG	N;INS;FEM;SG
documentos	dokumenty	documento	dokument	N;MASC;PL	N;INAN;NOM;MASC;PL
documentos	doklady	documento	doklad	N;MASC;PL	N;INAN;NOM;MASC;PL
documentos	dokumentov	documento	dokument	N;MASC;PL	N;INAN;GEN;MASC;PL
documentos	písomnosti	documento	písomnosť	N;MASC;PL	N;NOM;FEM;PL
viene	prichádza	venir	prichádzať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
viene	príde	venir	prísť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
viene	prichádza	venir	prichádzať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
anual	ročné	anual	ročný	ADJ;SG	ADJ;NOM;NEUT;SG
anual	ročný	anual	ročný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
anual	každoročné	anual	každoročný	ADJ;SG	ADJ;NOM;NEUT;SG
anual	ročný	anual	ročný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
anual	ročná	anual	ročný	ADJ;SG	ADJ;NOM;FEM;SG
anual	ročné	anual	ročný	ADJ;SG	ADJ;NOM;NEUT;SG
elemento	položka	elemento	položka	N;MASC;SG	N;NOM;FEM;SG
elemento	položku	elemento	položka	N;MASC;SG	N;ACC;FEM;SG
elemento	prvok	elemento	prvok	N;MASC;SG	N;INAN;NOM;MASC;SG
elemento	element	elemento	element	N;MASC;SG	N;INAN;NOM;MASC;SG
destacado	zdôraznené	destacado	zdôraznený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
destacado	vybrané	destacado	vybraný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
universitario	univerzita	universitario	univerzita	N;MASC;SG	N;NOM;FEM;SG
universitario	univerzite	universitario	univerzite	N;MASC;SG	N;NOM;FEM;SG
time	dobe	time	dobe	N	N;DAT;FEM;SG
time	čas	time	čas	N	N;INAN;NOM;MASC;SG
time	doba	time	doba	N	N;NOM;FEM;SG
actos	akty	acto	akty	N;MASC;PL	N;INAN;NOM;MASC;PL
actos	skutky	acto	skutka	N;MASC;PL	N;INAN;NOM;MASC;PL
actos	úkony	acto	úkon	N;MASC;PL	N;INAN;NOM;MASC;PL
west	západ	west	západ	N;MASC;SG	N;INAN;NOM;MASC;SG
escenario	scenár	escenario	scenár	N;MASC;SG	N;INAN;NOM;MASC;SG
escenario	etapa	escenario	etap	N;MASC;SG	N;NOM;FEM;SG
escenario	javisko	escenario	javisko	N;MASC;SG	N;NOM;NEUT;SG
escenario	fáze	escenario	fáza	N;MASC;SG	N;DAT;FEM;SG
escenario	fáza	escenario	fáza	N;MASC;SG	N;NOM;FEM;SG
escenario	pódium	escenario	pódium	N;MASC;SG	N;NOM;NEUT;SG
escenario	štádium	escenario	štádium	N;MASC;SG	N;NOM;NEUT;SG
comienzos	začiatky	comienzos	začiatok	N;MASC;PL	N;INAN;NOM;MASC;PL
flota	flotila	flota	flotiť	N;FEM;SG	N;NOM;FEM;SG
flota	flotilu	flota	flotil	N;FEM;SG	N;ACC;FEM;SG
clave	heslo	clave	heslo	N;FEM;SG	N;NOM;NEUT;SG
clave	kľúč	clave	kľúč	N;FEM;SG	N;INAN;NOM;MASC;SG
css	css	css	css	N;MASC;SG	N;NOM;MASC;SG
atlántico	atlantický	atlántico	atlantický	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
habita	prebýva	habitar	prebývať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
habita	obýva	habitar	obývať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
condición	stav	condición	stav	N;FEM;SG	N;INAN;NOM;MASC;SG
condición	podmienkou	condición	podmienka	N;FEM;SG	N;INS;FEM;SG
condición	podmienka	condición	podmienka	N;FEM;SG	N;NOM;FEM;SG
construida	postavená	construido	postavený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
construida	postavené	construido	postavený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
construida	postavený	construido	postavený	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
construida	skonštruované	construido	skonštruovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
construida	konštruované	construido	konštruovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
hernández	hernandez	hernández	hernandez	N;MASC;SG	N;ANIM;NOM;MASC;SG
hernández	hernández	hernández	hernández	N;MASC;SG	N;ANIM;NOM;MASC;SG
hernández	thomson	hernández	thomson	N;MASC;SG	N;ANIM;NOM;MASC;SG
profesionales	odborníci	profesional	odborník	N;PL	N;ANIM;NOM;MASC;PL
profesionales	odborníkov	profesional	odborník	N;PL	N;ANIM;ACC;MASC;PL
profesionales	profesionáli	profesional	profesionáliť	N;PL	N;ANIM;NOM;MASC;PL
profesionales	špecialisti	profesional	špecialista	N;PL	N;ANIM;NOM;MASC;PL
profesionales	profesionáli	profesional	profesionáliť	N;PL	N;ANIM;NOM;MASC;PL
cuestión	vydávanie	cuestión	vydávanie	N;FEM;SG	N;NOM;NEUT;SG
cuestión	vydanie	cuestión	vydanie	N;FEM;SG	N;NOM;NEUT;SG
cuestión	otázka	cuestión	otázka	N;FEM;SG	N;NOM;FEM;SG
cuestión	otázku	cuestión	otázka	N;FEM;SG	N;ACC;FEM;SG
aumento	nárast	aumento	nárast	N;MASC;SG	N;INAN;NOM;MASC;SG
aumento	zvýšenie	aumento	zvýšenie	N;MASC;SG	N;NOM;NEUT;SG
aumento	zvyšovanie	aumento	zvyšovanie	N;MASC;SG	N;NOM;NEUT;SG
aumento	zvýšenie	aumento	zvýšenie	N;MASC;SG	N;NOM;NEUT;SG
encontrado	nájdený	encontrado	nájdený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
encontrado	nájdené	encontrado	nájdený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
mejorar	zlepšuje	mejorar	zlepšovať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
mejorar	posilniť	mejorar	posilniť	V;NFIN	V;PFV;POS;NFIN
mejorar	vylepšiť	mejorar	vylepšiť	V;NFIN	V;PFV;POS;NFIN
mejorar	zlepšiť	mejorar	zlepšiť	V;NFIN	V;PFV;POS;NFIN
mejorar	vylepšiť	mejorar	vylepšiť	V;NFIN	V;PFV;POS;NFIN
mejorar	zlepšovať	mejorar	zlepšovať	V;NFIN	V;IPFV;POS;NFIN
mejorar	zlepšiť	mejorar	zlepšiť	V;NFIN	V;PFV;POS;NFIN
víctor	viktor	víctor	viktor	N;MASC;SG	N;ANIM;NOM;MASC;SG
youtube	youtube	youtebir	youtuba	N;MASC;SG	N;NOM;FEM;SG
caja	kolónka	caja	kolónka	N;FEM;SG	N;NOM;FEM;SG
caja	krabica	caja	krabica	N;FEM;SG	N;NOM;FEM;SG
caja	skrinka	caja	skrinka	N;FEM;SG	N;NOM;FEM;SG
caja	predavačka	caja	predavačka	N;FEM;SG	N;NOM;FEM;SG
guerras	vojen	guerra	vojna	N;FEM;PL	N;GEN;FEM;PL
guerras	vojny	guerra	vojna	N;FEM;PL	N;NOM;FEM;PL
formada	tvarované	formado	tvarovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cabecera	hlavičku	cabecera	hlavička	N;FEM;SG	N;ACC;FEM;SG
cabecera	hlavička	cabecera	hlavička	N;FEM;SG	N;NOM;FEM;SG
territorial	územná	territorial	územný	ADJ;SG	ADJ;NOM;FEM;SG
territorial	územné	territorial	územný	ADJ;SG	ADJ;NOM;NEUT;SG
territorial	územnej	territorial	územný	ADJ;SG	ADJ;GEN;FEM;SG
territorial	územný	territorial	územný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
recién	čerstvo	recién	čerstvo	ADV	ADV
responsable	správca	responsable	správca	N;SG	N;ANIM;NOM;MASC;SG
cortes	súdy	corte	súd	N;MASC;PL	N;INAN;NOM;MASC;PL
cortes	súdov	corte	súd	N;MASC;PL	N;INAN;GEN;MASC;PL
cortes	kusy	corte	kus	N;MASC;PL	N;INAN;NOM;MASC;PL
cortes	diely	corte	diely	N;MASC;PL	N;NOM;FEM;PL
cortes	rezy	corte	reza	N;MASC;PL	N;INAN;NOM;MASC;PL
dedicado	venované	dedicado	venovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
dedicado	oddaná	dedicado	oddaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
dedicado	oddaný	dedicado	oddaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
dedicado	venovaná	dedicado	venovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
instrumentos	nástroje	instrumento	nástroj	N;MASC;PL	N;INAN;NOM;MASC;PL
instrumentos	prístroje	instrumento	prístroj	N;MASC;PL	N;INAN;NOM;MASC;PL
instrumentos	nástrojov	instrumento	nástroj	N;MASC;PL	N;INAN;GEN;MASC;PL
instrumentos	pomôcky	instrumento	pomôcka	N;MASC;PL	N;NOM;FEM;PL
instrumentos	náradia	instrumento	náradie	N;MASC;PL	N;NOM;NEUT;PL
instrumentos	nástroje	instrumento	nástroj	N;MASC;PL	N;INAN;NOM;MASC;PL
instrumentos	nástrojov	instrumento	nástroj	N;MASC;PL	N;INAN;GEN;MASC;PL
ciclo	cyklus	ciclo	cyklus	N;MASC;SG	N;INAN;NOM;MASC;SG
ciclo	cyklu	ciclo	cyklus	N;MASC;SG	N;INAN;GEN;MASC;SG
incluido	zaradené	incluido	zaradený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
incluido	zahrnuté	incluido	zahrnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
incluido	zahrnutý	incluido	zahrnutý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
señal	signál	señal	signál	N;FEM;SG	N;INAN;NOM;MASC;SG
señal	signálu	señal	signál	N;FEM;SG	N;INAN;GEN;MASC;SG
señal	znak	señal	znak	N;FEM;SG	N;INAN;NOM;MASC;SG
señal	znamenie	señal	znamenie	N;FEM;SG	N;NOM;NEUT;SG
señal	znamienko	señal	znamienko	N;FEM;SG	N;NOM;NEUT;SG
logra	dosahuje	lograr	dosahovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
logra	dosiahne	lograr	dosiahnuť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
amplia	širokého	amplio	široký	ADJ;FEM;SG	ADJ;GEN;MASC;SG
amplia	široký	amplio	široký	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
amplia	široké	amplio	široký	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
amplia	široká	amplio	široký	ADJ;FEM;SG	ADJ;NOM;FEM;SG
amplia	širokého	amplio	široký	ADJ;FEM;SG	ADJ;GEN;MASC;SG
amplia	široké	amplio	široký	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
amplia	široký	amplio	široký	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
amplia	široká	amplio	široký	ADJ;FEM;SG	ADJ;NOM;FEM;SG
murcia	murcia	murcia	murcia	N;FEM;SG	N;NOM;FEM;SG
vehículos	vozidiel	vehículo	vozidlieť	N;MASC;PL	N;GEN;NEUT;PL
vehículos	vozidlá	vehículo	vozidlo	N;MASC;PL	N;NOM;NEUT;PL
hungría	maďarsko	hungría	maďarsko	N;FEM;SG	N;NOM;NEUT;SG
hungría	maďarsku	hungría	maďarsky	N;FEM;SG	N;NOM;NEUT;SG
liberal	liberálna	liberal	liberálny	ADJ;SG	ADJ;NOM;FEM;SG
intención	zámer	intención	zámer	N;FEM;SG	N;INAN;NOM;MASC;SG
intención	úmysel	intención	úmysel	N;FEM;SG	N;INAN;NOM;MASC;SG
intención	zámer	intención	zámer	N;FEM;SG	N;INAN;NOM;MASC;SG
intención	úmysel	intención	úmysel	N;FEM;SG	N;INAN;NOM;MASC;SG
tropical	tropické	tropical	tropický	ADJ;SG	ADJ;NOM;NEUT;SG
tropical	tropického	tropical	tropický	ADJ;SG	ADJ;GEN;NEUT;SG
ejemplos	príklady	ejemplo	príklad	N;MASC;PL	N;INAN;NOM;MASC;PL
ejemplos	príkladov	ejemplo	príklad	N;MASC;PL	N;INAN;GEN;MASC;PL
secundaria	sekundárne	secundario	sekundárne	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
secundaria	sekundárna	secundario	sekundárny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
secundaria	sekundárny	secundario	sekundárny	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
secundaria	druhotné	secundario	druhotný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
masculino	mužské	masculino	mužský	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
masculino	mužský	masculino	mužský	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
masculino	mužské	masculino	mužský	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
masculino	mužský	masculino	mužský	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
xiv	štrnástu	xiv	štrnást	N;SG	N;NOM;MASC;SG
realmente	skutočne	realmente	skutočne	ADV	ADV
realmente	vážne	realmente	vážne	ADV	ADV
doce	dvanástich	doce	dvanásť	NUM;PL	NUM;GEN;MASC;PL
americano	americké	americano	americký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
americano	americká	americano	americký	ADJ;MASC;SG	ADJ;NOM;FEM;SG
americano	americký	americano	americký	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
recientemente	nedávno	recientemente	nedávno	ADV	ADV
instrumento	nástroja	instrumento	nástroj	N;MASC;SG	N;INAN;GEN;MASC;SG
instrumento	nástroj	instrumento	nástroj	N;MASC;SG	N;INAN;NOM;MASC;SG
instrumento	nástroja	instrumento	nástroj	N;MASC;SG	N;INAN;GEN;MASC;SG
instrumento	nástroj	instrumento	nástroj	N;MASC;SG	N;INAN;NOM;MASC;SG
instrumento	náradie	instrumento	náradie	N;MASC;SG	N;NOM;NEUT;SG
ayudar	pomáhať	ayudar	pomáhať	V;NFIN	V;IPFV;POS;NFIN
ayudar	pomôžte	ayudar	pomôcť	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
ayudar	pomôže	ayudar	pomôcť	V;NFIN	V;PFV;IND;SG;3;POS;PRS;FIN
ayudar	pomôcť	ayudar	pomôcť	V;NFIN	V;PFV;POS;NFIN
portada	kryt	portada	kryt	N;FEM;SG	N;INAN;NOM;MASC;SG
portada	krytie	portada	krytie	N;FEM;SG	N;NOM;NEUT;SG
portada	pokrytie	portada	pokrytie	N;FEM;SG	N;NOM;NEUT;SG
identidad	totožnosť	identidad	totožnosť	N;FEM;SG	N;NOM;FEM;SG
identidad	identitu	identidad	identita	N;FEM;SG	N;ACC;FEM;SG
identidad	identita	identidad	identita	N;FEM;SG	N;NOM;FEM;SG
pasajeros	pasažierov	pasajero	pasažier	N;MASC;PL	N;ANIM;ACC;MASC;PL
pasajeros	pasažieri	pasajero	pasažier	N;MASC;PL	N;ANIM;NOM;MASC;PL
suficiente	dostatočný	suficiente	dostatočný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
suficiente	dostatočná	suficiente	dostatočný	ADJ;SG	ADJ;NOM;FEM;SG
suficiente	dostatočné	suficiente	dostatočný	ADJ;SG	ADJ;NOM;NEUT;SG
suficiente	postačujúce	suficiente	postačujúci	ADJ;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
mezcla	miešanie	mezcla	miešanie	N;FEM;SG	N;NOM;NEUT;SG
mezcla	zmiešaním	mezcla	zmiešaný	N;FEM;SG	N;INS;NEUT;SG
mezcla	mix	mezcla	mix	N;FEM;SG	N;INAN;NOM;MASC;SG
mezcla	zmes	mezcla	zmes	N;FEM;SG	N;NOM;FEM;SG
mezcla	zmes	mezcla	zmes	N;FEM;SG	N;NOM;FEM;SG
mezcla	zmes	mezcla	zmes	N;FEM;SG	N;NOM;FEM;SG
mezcla	zmiešavanie	mezcla	zmiešavanie	N;FEM;SG	N;NOM;NEUT;SG
mezcla	miešanie	mezcla	miešanie	N;FEM;SG	N;NOM;NEUT;SG
buscar	hľadať	buscar	hľadať	V;NFIN	V;IPFV;POS;NFIN
buscar	vyhľadať	buscar	vyhľadať	V;NFIN	V;PFV;POS;NFIN
culto	kult	culto	kult	N;MASC;SG	N;INAN;NOM;MASC;SG
historias	príbehov	historia	príbeh	N;FEM;PL	N;INAN;GEN;MASC;PL
historias	príbehy	historia	príbeh	N;FEM;PL	N;INAN;NOM;MASC;PL
