egy	una	egy	uno	DET;INDF	DET;INDF;FEM;SG
hősök	héroes	hős	héroe	N;NOM;PL	N;MASC;PL
támogatást	apoyo	támogatás	apoyo	N;ACC;SG	N;MASC;SG
támogatást	soporte	támogatás	soporte	N;ACC;SG	N;MASC;SG
örökség	legado	örökség	legado	N;NOM;SG	N;MASC;SG
örökség	legacy	örökség	legacy	N;NOM;SG	N
örökség	herencia	örökség	herencia	N;NOM;SG	N;FEM;SG
örökség	herencia	örökség	herencia	N;NOM;SG	N;FEM;SG
örökség	sucesión	örökség	sucesión	N;NOM;SG	N;FEM;SG
örökség	patrimonio	örökség	patrimonio	N;NOM;SG	N;MASC;SG
örökség	herencia	örökség	herencia	N;NOM;SG	N;FEM;SG
örökség	heritage	örökség	heritage	N;NOM;SG	N;MASC;SG
érintő	tangencial	érintő	tangencial	ADJ;NOM;SG	ADJ;SG
apa	papá	apa	papá	N;NOM;SG	N;MASC;SG
apa	papa	apa	papa	N;NOM;SG	N;MASC;SG
átmérője	diámetro	átmérő	diámetro	N;NOM;SG	N;MASC;SG
működési	funcionamiento	működési	funcionamiento	N;NOM;SG	N;MASC;SG
kisebbségi	minoritario	kisebbségi	minoritario	ADJ;NOM;SG	ADJ;MASC;SG
költségvetés	presupuesto	költségvetés	presupuesto	N;NOM;SG	N;MASC;SG
részvétel	asistencia	részvétel	asistencia	N;NOM;SG	N;FEM;SG
részvétel	participación	részvétel	participación	N;NOM;SG	N;FEM;SG
részvétel	implicación	részvétel	implicación	N;NOM;SG	N;FEM;SG
részvétel	participación	részvétel	participación	N;NOM;SG	N;FEM;SG
részvétel	participación	részvétel	participación	N;NOM;SG	N;FEM;SG
oroszlán	león	oroszlán	león	N;NOM;SG	N;MASC;SG
vera	vera	vera	ver		
mezőgazdaság	agricultura	mezőgazdaság	agricultura	N;NOM;SG	N;FEM;SG
mezőgazdaság	agricultura	mezőgazdaság	agricultura	N;NOM;SG	N;FEM;SG
richárd	ricardo	richárd	ricardo	N;NOM;SG	N;MASC;SG
motogp	motogp	motogp	motogp	N;NOM;SG	N;MASC;SG
szeme	eyes	szem	eye	N;NOM;SG	N
szeme	ojo	szem	ojo	N;NOM;SG	N;MASC;SG
tánc	baile	tánc	baile	N;NOM;SG	N;MASC;SG
tánc	danza	tánc	danza	N;NOM;SG	N;FEM;SG
tánc	baile	tánc	baile	N;NOM;SG	N;MASC;SG
tánc	danza	tánc	danza	N;NOM;SG	N;FEM;SG
fantasztikus	fantastico	fantasztikus	fantastico	ADJ;NOM;SG	ADJ;MASC;SG
fantasztikus	fantástica	fantasztikus	fantástico	ADJ;NOM;SG	ADJ;FEM;SG
fantasztikus	fantástico	fantasztikus	fantástico	ADJ;NOM;SG	ADJ;MASC;SG
botanikus	botánica	botanikus	botánica	N;NOM;SG	N;FEM;SG
botanikus	botánico	botanikus	botánico	N;NOM;SG	N;MASC;SG
botanikus	botánica	botanikus	botánica	N;NOM;SG	N;FEM;SG
botanikus	botánico	botanikus	botánico	N;NOM;SG	N;MASC;SG
atlétikai	atlética	atlétikai	atlético	ADJ;NOM;SG	ADJ;FEM;SG
forgalom	tránsito	forgalom	tránsito	N;NOM;SG	N;MASC;SG
forgalom	tráfico	forgalom	tráfico	N;NOM;SG	N;MASC;SG
forgalom	trafico	forgalom	trafico	N;NOM;SG	N;MASC;SG
stabil	estable	stabil	estable	ADJ;NOM;SG	ADJ;SG
csillagász	astrónomo	csillagász	astrónomo	N;NOM;SG	N;MASC;SG
elődöntő	semifinal	elődöntő	semifinal	N;NOM;SG	N;FEM;SG
bazilika	basílica	bazilika	basílica	N;NOM;SG	N;FEM;SG
védelme	protección	védelem	protección	N;NOM;SG	N;FEM;SG
védelme	proteccion	védelem	proteccion	N;NOM;SG	N;FEM;SG
védelme	protección	védelem	protección	N;NOM;SG	N;FEM;SG
ellenállás	resistencia	ellenállás	resistencia	N;NOM;SG	N;FEM;SG
szicília	sicilia	szicília	sicilia	N;NOM;SG	N;FEM;SG
énekelt	cantó	énekel	cantar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
automatikus	auto	automatikus	auto	N;NOM;SG	N;MASC;SG
automatikus	automatica	automatikus	automatico	N;NOM;SG	N;FEM;SG
felkelők	insurgentes	felkelő	insurgente	N;NOM;PL	N;PL
felkelők	rebeldes	felkelő	rebelde	N;NOM;PL	N;PL
munkás	obrero	munkás	obrero	N;NOM;SG	N;MASC;SG
munkás	trabajador	munkás	trabajador	N;NOM;SG	N;MASC;SG
munkás	obrero	munkás	obrero	N;NOM;SG	N;MASC;SG
jelek	señales	jelek	señal	N;NOM;PL	N;FEM;PL
jelek	símbolos	jelek	símbolo	N;NOM;PL	N;MASC;PL
jelek	letreros	jelek	letrero	N;NOM;PL	N;MASC;PL
jelek	señales	jelek	señal	N;NOM;PL	N;FEM;PL
jelek	carteles	jelek	cartel	N;NOM;PL	N;MASC;PL
jelek	signos	jelek	signo	N;NOM;PL	N;MASC;PL
szenátor	senador	szenátor	senador	N;NOM;SG	N;MASC;SG
szenátor	senadora	szenátor	senadora	N;NOM;SG	N;FEM;SG
saône	saône	saône	saene		
helyesírás	ortografía	helyesírás	ortografía	N;NOM;SG	N;FEM;SG
pszichológia	psiquiatría	pszichológia	psiquiatría	N;NOM;SG	N;FEM;SG
pszichológia	psicologia	pszichológia	psicologia	N;NOM;SG	N;FEM;SG
pszichológia	psicología	pszichológia	psicología	N;NOM;SG	N;FEM;SG
tartalmaznak	contener	tartalmaz	contener	V;INDF;IND;PL;3;PRS;FIN;ACT	V;NFIN
tartalmaznak	contienen	tartalmaz	contener	V;INDF;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
életrajz	biografía	életrajz	biografía	N;NOM;SG	N;FEM;SG
szerepei	papeles	szerep	papel	N;NOM;PL	N;MASC;PL
szerepei	roles	szerep	rol	N;NOM;PL	N;MASC;PL
fáj	duele	fáj	doler	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
nézni	mirando	néz	mirar	V;NFIN;ACT	V;V.MSDR
nézni	viendo	néz	ver	V;NFIN;ACT	V;V.MSDR
nézni	observando	néz	observar	V;NFIN;ACT	V;V.MSDR
pomeránia	pomerania	pomeránia	pomerania	N;NOM;SG	N;FEM;SG
hős	heroe	hős	heroe	N;NOM;SG	N;MASC;SG
hős	hero	hős	hero	N;NOM;SG	N;MASC;SG
hős	héroe	hős	héroe	N;NOM;SG	N;MASC;SG
free	gratis	free	gratis		
társai	compañeras	társ	compañera	N;NOM;PL	N;FEM;PL
társai	acompañantes	társ	acompañante	N;NOM;PL	N;PL
társai	compañeros	társ	compañero	N;NOM;PL	N;MASC;PL
társai	socios	társ	socio	N;NOM;PL	N;MASC;PL
legfelsőbb	suprema	felsőbb	supremo	N;IN+ESS;SG	N;FEM;SG
segítség	ayuda	segítség	ayuda	N;NOM;SG	N;FEM;SG
vonatok	trenes	vonat	tren	N;NOM;PL	N;MASC;PL
érinti	afecta	érint	afectar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
fegyvert	arma	fegyver	arma	N;ACC;SG	N;FEM;SG
fegyvert	brazo	fegyver	brazo	N;ACC;SG	N;MASC;SG
oldalra	lateral	oldal	lateral	N;ON+ALL;SG	N;SG
oldalra	lado	oldal	lado	N;ON+ALL;SG	N;MASC;SG
védte	defendió	véd	defender	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nyomda	imprenta	nyomda	imprenta	N;NOM;SG	N;FEM;SG
nyomda	impresión	nyomda	impresión	N;NOM;SG	N;FEM;SG
paraméter	parámetro	paraméter	parámetro	N;NOM;SG	N;MASC;SG
ezalatt	entretanto	ezalatt	entretanto	ADV	ADV
mózes	moses	mózes	mos	N;NOM;SG	N
emelkedik	subiendo	emelkedik	subir	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
törzsek	cepas	törzs	cepa	N;NOM;PL	N;FEM;PL
törzsek	tribus	törzs	tribu	N;NOM;PL	N;FEM;PL
réteg	capa	réteg	capa	N;NOM;SG	N;FEM;SG
elemei	elementos	elem	elemento	N;NOM;PL	N;MASC;PL
püspökség	obispado	püspökség	obispado	N;NOM;SG	N;MASC;SG
cannes	cannes	cannes	canne	N;NOM;SG	N;MASC
jelenet	escena	jelenet	escena	N;NOM;SG	N;FEM;SG
módszerek	métodos	módszer	método	N;NOM;PL	N;MASC;PL
dinamo	dinamo	dinamo	dinamo	N;NOM;SG	N;MASC;SG
bor	vino	bor	vino	N;NOM;SG	N;MASC;SG
felvonás	ley	felvonás	ley	N;NOM;SG	N;FEM;SG
felvonás	acta	felvonás	acta	N;NOM;SG	N;FEM;SG
felvonás	acto	felvonás	acto	N;NOM;SG	N;MASC;SG
ellenőrzés	control	ellenőrzés	control	N;NOM;SG	N;MASC;SG
ellenőrzés	auditoría	ellenőrzés	auditoría	N;NOM;SG	N;FEM;SG
ellenőrzés	auditoria	ellenőrzés	auditoria	N;NOM;SG	N;FEM;SG
ellenőrzés	supervisión	ellenőrzés	supervisión	N;NOM;SG	N;FEM;SG
ellenőrzés	monitoreo	ellenőrzés	monitoreo	N;NOM;SG	N;MASC;SG
ellenőrzés	monitorización	ellenőrzés	monitorización	N;NOM;SG	N;FEM;SG
ellenőrzés	seguimiento	ellenőrzés	seguimiento	N;NOM;SG	N;MASC;SG
ellenőrzés	vigilancia	ellenőrzés	vigilancia	N;NOM;SG	N;FEM;SG
ellenőrzés	verificación	ellenőrzés	verificación	N;NOM;SG	N;FEM;SG
ellenőrzés	inspección	ellenőrzés	inspección	N;NOM;SG	N;FEM;SG
ellenőrzés	check	ellenőrzés	check	N;NOM;SG	N;MASC;SG
ellenőrzés	comprobación	ellenőrzés	comprobación	N;NOM;SG	N;FEM;SG
ellenőrzés	cheque	ellenőrzés	cheque	N;NOM;SG	N;MASC;SG
kérésére	petición	kérés	petición	N;ON+ALL;SG	N;FEM;SG
kérésére	solicitud	kérés	solicitud	N;ON+ALL;SG	N;FEM;SG
dinoszauruszok	dinosaurios	dinoszaurusz	dinosaurio	N;NOM;PL	N;MASC;PL
dinoszauruszok	dinosaurios	dinoszaurusz	dinosaurio	N;NOM;PL	N;MASC;PL
falusi	aldeano	falusi	aldeano	ADJ;NOM;SG	ADJ;MASC;SG
falusi	poblado	falusi	poblado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
szolgáltatások	servicios	szolgáltatás	servicio	N;NOM;PL	N;MASC;PL
kilencedik	novena	kilencedik	noveno	ADJ;NOM;SG	ADJ;FEM;SG
kilencedik	noveno	kilencedik	noveno	ADJ;NOM;SG	ADJ;MASC;SG
fotó	fotografía	fotó	fotografía	N;NOM;SG	N;FEM;SG
fotó	photo	fotó	photo	N;NOM;SG	N
fotó	foto	fotó	foto	N;NOM;SG	N;FEM;SG
utódja	sucesora	utód	sucesora	N;NOM;SG	N;FEM;SG
utódja	sucesor	utód	sucesor	N;NOM;SG	N;MASC;SG
mitológia	mitología	mitológia	mitología	N;NOM;SG	N;FEM;SG
optikai	óptica	optikai	óptico	N;NOM;SG	N;FEM;SG
részletesen	detallada	részletes	detallado	ADJ;FRML;SG	ADJ;FEM;SG;V.PTCP
részletesen	detallado	részletes	detallado	ADJ;FRML;SG	ADJ;MASC;SG;V.PTCP
piktogram	pictograma	piktogram	pictograma	N;NOM;SG	N;MASC;SG
futam	race	futa	race	N;NOM;SG	N
futam	carrera	futa	carrera	N;NOM;SG	N;FEM;SG
futam	raza	futa	raza	N;NOM;SG	N;FEM;SG
szervek	órganos	szerv	órgano	N;NOM;PL	N;MASC;PL
szervek	órganos	szerv	órgano	N;NOM;PL	N;MASC;PL
szervek	cadáveres	szerv	cadáver	N;NOM;PL	N;MASC;PL
szervek	cuerpos	szerv	cuerpo	N;NOM;PL	N;MASC;PL
britek	británicos	brit	británico	N;NOM;PL	N;MASC;PL
britek	británicos	brit	británico	N;NOM;PL	N;MASC;PL
elődje	predecesor	előd	predecesor	N;NOM;SG	N;MASC;SG
elődje	antecesor	előd	antecesor	N;NOM;SG	N;MASC;SG
elődje	predecesora	előd	predecesora	N;NOM;SG	N;FEM;SG
alt	alt	al	alt		
utánpótlás	reabastecimiento	utánpótlás	reabastecimiento	N;NOM;SG	N;MASC;SG
utánpótlás	abastecimiento	utánpótlás	abastecimiento	N;NOM;SG	N;MASC;SG
utánpótlás	aprovisionamiento	utánpótlás	aprovisionamiento	N;NOM;SG	N;MASC;SG
utánpótlás	suministro	utánpótlás	suministro	N;NOM;SG	N;MASC;SG
tulajdonos	propietario	tulajdonos	propietario	N;NOM;SG	N;MASC;SG
tulajdonos	dueño	tulajdonos	dueño	N;NOM;SG	N;MASC;SG
tulajdonos	dueña	tulajdonos	dueña	N;NOM;SG	N;FEM;SG
földrengés	terremoto	földrengés	terremoto	N;NOM;SG	N;MASC;SG
földrengés	temblor	földrengés	temblor	N;NOM;SG	N;MASC;SG
földrengés	sismo	földrengés	sismo	N;NOM;SG	N;MASC;SG
földrengés	temblor	földrengés	temblor	N;NOM;SG	N;MASC;SG
földrengés	sismo	földrengés	sismo	N;NOM;SG	N;MASC;SG
határon	frontera	határ	frontera	N;ON+ESS;SG	N;FEM;SG
határon	borde	határ	borde	N;ON+ESS;SG	N;MASC;SG
szolgáltatás	servicio	szolgáltatás	servicio	N;NOM;SG	N;MASC;SG
óceáni	oceánico	óceáni	oceánico	ADJ;NOM;SG	ADJ;MASC;SG
óceáni	oceánica	óceáni	oceánico	ADJ;NOM;SG	ADJ;FEM;SG
zsinat	sínodo	zsinat	sínodo	N;NOM;SG	N;MASC;SG
bevétel	ingreso	bevétel	ingreso	N;NOM;SG	N;MASC;SG
bevétel	renta	bevétel	renta	N;NOM;SG	N;FEM;SG
bevétel	producto	bevétel	producto	N;NOM;SG	N;MASC;SG
pasa	pasha	pasa	pasha	N;NOM;SG	N;SG
rajongói	fans	rajongói	fan	N;NOM;PL	N;PL
rajongói	admiradores	rajongói	admirador	N;NOM;PL	N;MASC;PL
rajongói	ventiladores	rajongói	ventilador	N;NOM;PL	N;MASC;PL
rajongói	aficionados	rajongói	aficionado	N;NOM;PL	N;MASC;PL
gáz	gasolina	gáz	gasolina	N;NOM;SG	N;FEM;SG
gáz	gas	gáz	gas	N;NOM;SG	N;MASC;SG
kommunikáció	comunicacion	kommunikáció	comunicacion	N;NOM;SG	N;FEM;SG
kommunikáció	comunicación	kommunikáció	comunicación	N;NOM;SG	N;FEM;SG
kommunikáció	comunicacion	kommunikáció	comunicacion	N;NOM;SG	N;FEM;SG
kommunikáció	comunicación	kommunikáció	comunicación	N;NOM;SG	N;FEM;SG
folytatódott	continuó	folytatódik	continuar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vállalatok	corporaciones	vállalat	corporación	N;NOM;PL	N;FEM;PL
vállalatok	compañias	vállalat	compañia	N;NOM;PL	N;FEM;PL
vállalatok	empresas	vállalat	empresa	N;NOM;PL	N;FEM;PL
vállalatok	compañías	vállalat	compañía	N;NOM;PL	N;FEM;PL
vállalatok	empresas	vállalat	empresa	N;NOM;PL	N;FEM;PL
vállalatok	enterprises	vállalat	enterpris	N;NOM;PL	N;FEM
folyamatok	procesos	folyamat	proceso	N;NOM;PL	N;MASC;PL
iraki	irak	iraki	irak	N;NOM;SG	N;FEM;SG
iraki	iraq	iraki	iraq	N;NOM;SG	N;FEM;SG
ideális	ideal	ideális	ideal	ADJ;NOM;SG	ADJ;SG
szokatlan	insólito	szokatlan	insólito	ADJ;NOM;SG	ADJ;MASC;SG
szokatlan	inusual	szokatlan	inusual	ADJ;NOM;SG	ADJ;SG
hagyományok	tradiciones	hagyomány	tradición	N;NOM;PL	N;FEM;PL
példák	ejemplos	példa	ejemplo	N;NOM;PL	N;MASC;PL
lemezt	disco	lemez	disco	N;ACC;SG	N;MASC;SG
lemezt	disco	lemez	disco	N;ACC;SG	N;MASC;SG
anyaga	material	anyag	material	N;NOM;SG	N;MASC;SG
oszlop	columna	oszlop	columna	N;NOM;SG	N;FEM;SG
oszlop	pilar	oszlop	pilar	N;NOM;SG	N;SG
formák	formas	forma	forma	N;NOM;PL	N;FEM;PL
formák	formas	forma	forma	N;NOM;PL	N;FEM;PL
formák	formularios	forma	formulario	N;NOM;PL	N;MASC;PL
batman	batman	batman	batmar	N;NOM;SG	N;MASC;SG
hidrogén	hidrógeno	hidrog	hidrógeno	N;NOM;SG	N;MASC;SG
bács	bács	bács	bács		
montenegró	montenegro	montenegró	montenegro	N;NOM;SG	N;FEM;SG
értékek	valores	érték	valor	N;NOM;PL	N;MASC;PL
váratlanul	inesperada	váratlan	inesperado	ADJ;FRML;SG	ADJ;FEM;SG
váratlanul	inesperado	váratlan	inesperado	ADJ;FRML;SG	ADJ;MASC;SG
hír	noticia	hír	noticia	N;NOM;SG	N;FEM;SG
képzés	formación	képzés	formación	N;NOM;SG	N;FEM;SG
képzés	adiestramiento	képzés	adiestramiento	N;NOM;SG	N;MASC;SG
képzés	entrenamiento	képzés	entrenamiento	N;NOM;SG	N;MASC;SG
képzés	capacitación	képzés	capacitación	N;NOM;SG	N;FEM;SG
kéz	hand	kéz	hand	N;NOM;SG	N
kéz	mano	kéz	mano	N;NOM;SG	N;FEM;SG
létrehozása	creación	létrehozás	creación	N;NOM;SG	N;FEM;SG
létrehozása	establecimiento	létrehozás	establecimiento	N;NOM;SG	N;MASC;SG
létrehozása	creación	létrehozás	creación	N;NOM;SG	N;FEM;SG
modellek	modelos	modell	modelo	N;NOM;PL	N;MASC;PL
modellek	maquetas	modell	maqueta	N;NOM;PL	N;FEM;PL
macska	gato	macska	gato	N;NOM;SG	N;MASC;SG
macska	gata	macska	gata	N;NOM;SG	N;FEM;SG
macska	cat	macska	cat	N;NOM;SG	N
beszélő	hablador	beszélő	hablador	ADJ;NOM;SG	ADJ;MASC;SG
linux	linux	linux	linux	N;NOM;SG	N;MASC;SG
fejlesztés	desarrollo	fejlesztés	desarrollo	N;NOM;SG	N;MASC;SG
fejlesztés	mejoría	fejlesztés	mejoría	N;NOM;SG	N;FEM;SG
fejlesztés	mejoramiento	fejlesztés	mejoramiento	N;NOM;SG	N;MASC;SG
fejlesztés	perfeccionamiento	fejlesztés	perfeccionamiento	N;NOM;SG	N;MASC;SG
fejlesztés	mejora	fejlesztés	mejora	N;NOM;SG	N;FEM;SG
kormányzat	gobierno	kormányzat	gobierno	N;NOM;SG	N;MASC;SG
dokumentum	documento	dokumentum	documento	N;NOM;SG	N;MASC;SG
dokumentum	documentación	dokumentum	documentación	N;NOM;SG	N;FEM;SG
jason	jasón	jason	jasón	N;NOM;SG	N;MASC;SG
útvonal	ruta	útvonal	ruta	N;NOM;SG	N;FEM;SG
útvonal	itinerario	útvonal	itinerario	N;NOM;SG	N;MASC;SG
útvonal	sendero	útvonal	sendero	N;NOM;SG	N;MASC;SG
útvonal	path	útvonal	path	N;NOM;SG	N
útvonal	camino	útvonal	camino	N;NOM;SG	N;MASC;SG
útvonal	surco	útvonal	surco	N;NOM;SG	N;MASC;SG
felhasználók	usuarios	felhasználó	usuario	N;NOM;PL	N;MASC;PL
érem	medalla	ér	medalla	N;NOM;SG	N;FEM;SG
stadionban	estadio	stadion	estadio	N;IN+ESS;SG	N;MASC;SG
stadionban	stadium	stadion	stadium	N;IN+ESS;SG	N;MASC;SG
társa	compañero	társ	compañero	N;NOM;SG	N;MASC;SG
társa	pareja	társ	pareja	N;NOM;SG	N;FEM;SG
társa	socio	társ	socio	N;NOM;SG	N;MASC;SG
társa	partner	társ	partner	N;NOM;SG	N;MASC;SG
társa	socia	társ	socia	N;NOM;SG	N;FEM;SG
társa	acompañante	társ	acompañante	N;NOM;SG	N;SG
társa	compañera	társ	compañera	N;NOM;SG	N;FEM;SG
társa	compañero	társ	compañero	N;NOM;SG	N;MASC;SG
zavar	perturbación	zavar	perturbación	N;NOM;SG	N;FEM;SG
zavar	disturbio	zavar	disturbio	N;NOM;SG	N;MASC;SG
zavar	trastorno	zavar	trastorno	N;NOM;SG	N;MASC;SG
zavar	desorden	zavar	desorden	N;NOM;SG	N;MASC;SG
részlet	fragmento	részlet	fragmento	N;NOM;SG	N;MASC;SG
részlet	extracto	részlet	extracto	N;NOM;SG	N;MASC;SG
részlet	detalle	részlet	detalle	N;NOM;SG	N;MASC;SG
kalandjai	aventuras	kaland	aventura	N;NOM;PL	N;FEM;PL
kalandjai	adventures	kaland	adventur	N;NOM;PL	N
folytatása	continuación	folytatás	continuación	N;NOM;SG	N;FEM;SG
folytatása	continuación	folytatás	continuación	N;NOM;SG	N;FEM;SG
küldetés	quest	küldetés	quest	N;NOM;SG	N
küldetés	mision	küldetés	mision	N;NOM;SG	N;FEM;SG
küldetés	mission	küldetés	mission	N;NOM;SG	N
küldetés	misión	küldetés	misión	N;NOM;SG	N;FEM;SG
műsorvezető	presentador	műsorvezető	presentador	N;NOM;SG	N;MASC;SG
műsorvezető	presentadora	műsorvezető	presentador	N;NOM;SG	N;FEM;SG
műsorvezető	host	műsorvezető	host	N;NOM;SG	N;SG
műsorvezető	anfitrión	műsorvezető	anfitrión	N;NOM;SG	N;MASC;SG
műsorvezető	acogida	műsorvezető	acogida	N;NOM;SG	N;FEM;SG
műsorvezető	huésped	műsorvezető	huésped	N;NOM;SG	N;MASC;SG
sejtek	células	sej	célula	N;NOM;PL	N;FEM;PL
sejtek	celdas	sej	celda	N;NOM;PL	N;FEM;PL
kedvéért	sake	kedv	sake	N;SG	N
várt	esperó	vár	esperar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hamburg	hamburgo	hamburg	hamburgo	N;NOM;SG	N;MASC;SG
kongresszus	congreso	kongresszus	congreso	N;NOM;SG	N;MASC;SG
valóság	realidad	valóság	realidad	N;NOM;SG	N;FEM;SG
valóság	reality	valóság	reality	N;NOM;SG	N;MASC;SG
völgyben	valle	völgy	valle	N;IN+ESS;SG	N;MASC;SG
drámaíró	dramaturgo	drámaíró	dramaturgo	N;NOM;SG	N;MASC;SG
kezelés	terapia	kezelés	terapia	N;NOM;SG	N;FEM;SG
kezelés	tratamiento	kezelés	tratamiento	N;NOM;SG	N;MASC;SG
stockholm	estocolmo	stockholm	estocolmo	N;NOM;SG	N;MASC;SG
juventus	juventus	juventus	juventus	N;NOM;SG	N
bőr	cuero	bőr	cuero	N;NOM;SG	N;MASC;SG
bőr	piel	bőr	piel	N;NOM;SG	N;FEM;SG
bőr	piel	bőr	piel	N;NOM;SG	N;FEM;SG
bőr	cutis	bőr	cuti	N;NOM;SG	N;MASC;SG
bőr	skin	bőr	skin	N;NOM;SG	N
cselekmény	trama	cselekmény	trama	N;NOM;SG	N;FEM;SG
cselekmény	argumento	cselekmény	argumento	N;NOM;SG	N;MASC;SG
cselekmény	complot	cselekmény	complot	N;NOM;SG	N;MASC;SG
cselekmény	parcela	cselekmény	parcela	N;NOM;SG	N;FEM;SG
felhasználói	usuarios	felhasználói	usuario	N;NOM;PL	N;MASC;PL
felhasználói	usuarios	felhasználói	usuario	N;NOM;PL	N;MASC;PL
püspökök	obispos	püspök	obispo	N;NOM;PL	N;MASC;PL
csongrád	csongrád	csongrád	csongrád		
hegyen	montaña	hegy	montaña	N;ON+ESS;SG	N;FEM;SG
hegyen	colina	hegy	colina	N;ON+ESS;SG	N;FEM;SG
hegyen	cerro	hegy	cerro	N;ON+ESS;SG	N;MASC;SG
egyidejűleg	simultáneo	egyidejű	simultáneo	ADJ;FRML;SG	ADJ;MASC;SG
egyidejűleg	simultánea	egyidejű	simultáneo	ADJ;FRML;SG	ADJ;FEM;SG
dobok	bidones	dob	bidón	N;NOM;PL	N;MASC;PL
dobok	tambores	dob	tambor	N;NOM;PL	N;MASC;PL
útvonalon	ruta	útvonal	ruta	N;ON+ESS;SG	N;FEM;SG
szárny	wing	szárny	wing	N;NOM;SG	N
szárny	wings	szárny	wings	N;NOM;SG	N
angyal	angelito	angyal	angelito	N;NOM;SG	N;MASC;SG
angyal	angel	angyal	angel	N;NOM;SG	N;MASC;SG
angyal	ángel	angyal	ángel	N;NOM;SG	N;MASC;SG
isztria	istria	isztria	istrio	N;NOM;SG	N;FEM;SG
nord	nord	nord	nord		
arsenal	arsenal	arsenal	arsenal	N;NOM;SG	N;MASC;SG
befejezése	terminación	befejezés	terminación	N;NOM;SG	N;FEM;SG
befejezése	finalización	befejezés	finalización	N;NOM;SG	N;FEM;SG
befejezése	conclusión	befejezés	conclusión	N;NOM;SG	N;FEM;SG
tölti	gasta	tölt	gastar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
szimfonikus	sinfonía	szimfonikus	sinfonía	N;NOM;SG	N;FEM;SG
szimfonikus	symphony	szimfonikus	symphony	N;NOM;SG	N;FEM;SG
victoria	victoria	victoria	victoria	N;NOM;SG	N;FEM;SG
védő	protector	védő	protector	ADJ;NOM;SG	ADJ;MASC;SG
védő	protectora	védő	protectora	ADJ;NOM;SG	ADJ;FEM;SG
védő	protector	védő	protector	ADJ;NOM;SG	ADJ;MASC;SG
védő	protectora	védő	protectora	ADJ;NOM;SG	ADJ;FEM;SG
gyűrű	anillo	gyűrű	anillo	N;NOM;SG	N;MASC;SG
gyűrű	ring	gyűrű	ring	N;NOM;SG	N;MASC;SG
borító	portada	borító	portada	N;NOM;SG	N;FEM;SG
borító	cover	borító	cover	N;NOM;SG	N
borító	tapa	borító	tapa	N;NOM;SG	N;FEM;SG
gyilkosság	homicidio	gyilkosság	homicidio	N;NOM;SG	N;MASC;SG
gyilkosság	asesinato	gyilkosság	asesinato	N;NOM;SG	N;MASC;SG
gyilkosság	homicidio	gyilkosság	homicidio	N;NOM;SG	N;MASC;SG
ciprus	chipre	ciprus	chipre	N;NOM;SG	N;FEM;SG
környéken	vecindario	környék	vecindario	N;ON+ESS;SG	N;MASC;SG
környéken	barrio	környék	barrio	N;ON+ESS;SG	N;MASC;SG
környéken	vecindad	környék	vecindad	N;ON+ESS;SG	N;FEM;SG
aláírás	firma	aláírás	firma	N;NOM;SG	N;FEM;SG
aláírás	firma	aláírás	firma	N;NOM;SG	N;FEM;SG
környezeti	medioambiente	környezeti	medioambiente	N;NOM;SG	N;MASC;SG
környezeti	ambiente	környezeti	ambiente	N;NOM;SG	N;MASC;SG
táj	paisaje	táj	paisaje	N;NOM;SG	N;MASC;SG
táj	paisaje	táj	paisaje	N;NOM;SG	N;MASC;SG
írások	escrituras	írás	escritura	N;NOM;PL	N;FEM;PL
írások	escritos	írás	escrito	N;NOM;PL	N;MASC;PL
extra	extra	extra	extra		
megfigyelhető	observado	megfigyelhető	observar	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
megfigyelhető	observada	megfigyelhető	observado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
megfigyelhető	observable	megfigyelhető	observable	ADJ;NOM;SG	ADJ;SG
lovag	caballero	lovag	caballero	N;NOM;SG	N;MASC;SG
lovag	knight	lovag	knight	N;NOM;SG	N;SG
kiadvány	publicación	kiadvány	publicación	N;NOM;SG	N;FEM;SG
hadosztály	division	hadosztály	division	N;NOM;SG	N;FEM;SG
hadosztály	división	hadosztály	división	N;NOM;SG	N;FEM;SG
sportolók	deportistas	sportoló	deportista	N;NOM;PL	N;PL
sportolók	deportistas	sportoló	deportista	N;NOM;PL	N;PL
sportolók	atletas	sportoló	atleta	N;NOM;PL	N;PL
turizmus	turismo	turizmus	turismo	N;NOM;SG	N;MASC;SG
érzem	sentir	érez	sentir	V;DEF;IND;SG;1;PRS;FIN;ACT	V;NFIN
érzem	siento	érez	sentir	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
