sloučit	合併	sloučit	合併	V;PFV;POS;NFIN	V
bobule	漿果	bobule	漿果	N;NOM;FEM;PL;POS	N
bobule	漿果	bobule	漿果	N;NOM;FEM;PL;POS	N
sláva	名望	sláva	名望	N;NOM;FEM;SG;POS	N
sláva	名氣	sláva	名氣	N;NOM;FEM;SG;POS	N
sláva	榮耀	sláva	榮耀	N;NOM;FEM;SG;POS	N
sláva	光榮	sláva	光榮	N;NOM;FEM;SG;POS	N
sláva	冰雹	sláva	冰雹	N;NOM;FEM;SG;POS	N
civilistů	平民	civilista	平民	N;ANIM;GEN;MASC;PL;POS	N
stůl	書	stůl	書	N;INAN;NOM;MASC;SG;POS	N
husté	厚厚	hustý	厚厚	ADJ;NOM;NEUT;SG;POS	ADJ
teritoria	領土	teritorium	領土	N;NOM;NEUT;PL;POS	N
nebezpečný	危險	bezpečný	危險	ADJ;INAN;NOM;MASC;SG;NEG	ADJ
čelisti	顎	čelist	顎	N;NOM;FEM;PL;POS	N
čelisti	頜	čelist	頜	N;NOM;FEM;PL;POS	N
hospoda	客棧	hospoda	客棧	N;NOM;FEM;SG;POS	N
hospoda	酒館	hospoda	酒館	N;NOM;FEM;SG;POS	N
hospoda	酒吧	hospoda	酒吧	N;NOM;FEM;SG;POS	N
hospoda	酒館	hospoda	酒館	N;NOM;FEM;SG;POS	N
dotace	補貼	dotace	補貼	N;NOM;FEM;PL;POS	N
dotace	補助	dotace	補助	N;NOM;FEM;PL;POS	N
dotace	補貼	dotace	補貼	N;NOM;FEM;PL;POS	N
dotace	補助	dotace	補助	N;NOM;FEM;PL;POS	N
střeva	腸	střevo	腸	N;NOM;NEUT;PL;POS	N
střeva	腸子	střevo	腸子	N;NOM;NEUT;PL;POS	N
střeva	大腸	střevo	大腸	N;NOM;NEUT;PL;POS	N
střeva	腸	střevo	腸	N;NOM;NEUT;PL;POS	N
střeva	腸	střevo	腸	N;NOM;NEUT;PL;POS	N
střeva	腸子	střevo	腸子	N;NOM;NEUT;PL;POS	N
rozkladu	退化	rozklad	退化	N;INAN;DAT;MASC;SG;POS	N
vrtulníku	直升	vrtulník	直升	N;INAN;GEN;MASC;SG;POS	N
přípravky	商品	přípravek	商品	N;INAN;NOM;MASC;PL;POS	N
přípravky	產品	přípravek	產品	N;INAN;NOM;MASC;PL;POS	N
chlupy	頭髮	chlup	頭髮	N;INAN;NOM;MASC;PL;POS	N
chlupy	髮型	chlup	髮型	N;INAN;NOM;MASC;PL;POS	N
chlupy	發	chlup	發	N;INAN;NOM;MASC;PL;POS	N
demokratů	民主	demokrat	民主	N;ANIM;GEN;MASC;PL;POS	N
zdůrazňuje	突顯	zdůrazňovat	突顯	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V
patriarcha	族長	patriarcha	族長	N;ANIM;NOM;MASC;SG;POS	N
světec	聖人	světec	聖人	N;ANIM;NOM;MASC;SG;POS	N
chaos	混沌	chaos	混沌	N;INAN;NOM;MASC;SG;POS	N
chaos	混亂	chaos	混亂	N;INAN;NOM;MASC;SG;POS	N
označování	標記	označování	標記	N;NOM;NEUT;SG;POS	N
označování	標識	označování	標識	N;NOM;NEUT;SG;POS	N
usb	usb	usb	usb	N;NOM;MASC;SG;POS	N
bratranec	表姐	bratranec	表姐	N;ANIM;NOM;MASC;SG;POS	N
bratranec	表妹	bratranec	表妹	N;ANIM;NOM;MASC;SG;POS	N
bratranec	表弟	bratranec	表弟	N;ANIM;NOM;MASC;SG;POS	N
bratranec	表哥	bratranec	表哥	N;ANIM;NOM;MASC;SG;POS	N
zvyky	習性	zvyk	習性	N;INAN;NOM;MASC;PL;POS	N
zvyky	習慣	zvyk	習慣	N;INAN;NOM;MASC;PL;POS	N
prosté	簡單	prostý	簡單	ADJ;NOM;NEUT;SG;POS	ADJ
přednášek	講課	přednáška	講課	N;GEN;FEM;PL;POS	N
přednášek	演講	přednáška	演講	N;GEN;FEM;PL;POS	N
slabý	虛弱	slabý	虛弱	ADJ;INAN;NOM;MASC;SG;POS	ADJ
slabý	軟弱	slabý	軟弱	ADJ;INAN;NOM;MASC;SG;POS	ADJ
slabý	薄弱	slabý	薄弱	ADJ;INAN;NOM;MASC;SG;POS	ADJ
překážky	壁壘	překážka	壁壘	N;NOM;FEM;PL;POS	N
překážky	屏障	překážka	屏障	N;NOM;FEM;PL;POS	N
překážky	障礙	překážka	障礙	N;NOM;FEM;PL;POS	N
překážky	障礙	překážka	障礙	N;NOM;FEM;PL;POS	N
split	分裂	split	分裂	N;INAN;NOM;MASC;SG;POS	N
atmosféra	氣氛	atmosféra	氣氛	N;NOM;FEM;SG;POS	N
atmosféra	大氣	atmosféra	大氣	N;NOM;FEM;SG;POS	N
atmosféra	大氣	atmosféra	大氣	N;NOM;FEM;SG;POS	N
atmosféra	氛圍	atmosféra	氛圍	N;NOM;FEM;SG;POS	N
sběr	收藏	sběr	收藏	N;INAN;NOM;MASC;SG;POS	N
žlázy	腺	žláza	腺	N;NOM;FEM;PL;POS	N
žlázy	腺	žláza	腺	N;NOM;FEM;PL;POS	N
lebky	頭骨	lebka	頭骨	N;NOM;FEM;PL;POS	N
lebky	骷髏	lebka	骷髏	N;NOM;FEM;PL;POS	N
lebky	頭顱	lebka	頭顱	N;NOM;FEM;PL;POS	N
lebky	頭骨	lebka	頭骨	N;NOM;FEM;PL;POS	N
manželce	妻子	manželka	妻子	N;DAT;FEM;SG;POS	N
zobrazit	檢視	zobrazit	檢視	V;PFV;POS;NFIN	V
zobrazit	瀏覽	zobrazit	瀏覽	V;PFV;POS;NFIN	V
zobrazit	顯示	zobrazit	顯示	V;PFV;POS;NFIN	V
zobrazit	顯示	zobrazit	顯示	V;PFV;POS;NFIN	V
zobrazit	展示	zobrazit	展示	V;PFV;POS;NFIN	V
zobrazit	展示	zobrazit	展示	V;PFV;POS;NFIN	V
zobrazit	顯示	zobrazit	顯示	V;PFV;POS;NFIN	V
mniši	僧侶	mnich	僧侶	N;ANIM;NOM;MASC;PL;POS	N
úzký	狹窄	úzký	狹窄	ADJ;INAN;NOM;MASC;SG;POS	ADJ
skutečná	真實	skutečný	真實	ADJ;NOM;FEM;SG;POS	ADJ
fóra	論壇	fórum	論壇	N;NOM;NEUT;PL;POS	N
fóra	論壇	fórum	論壇	N;NOM;NEUT;PL;POS	N
restaurací	飯店	restaurace	飯店	N;INS;FEM;SG;POS	N
restaurací	餐廳	restaurace	餐廳	N;INS;FEM;SG;POS	N
restaurací	餐館	restaurace	餐館	N;INS;FEM;SG;POS	N
odborníky	專家	odborník	專家	N;ANIM;ACC;MASC;PL;POS	N
omyl	錯誤	omyl	錯誤	N;INAN;NOM;MASC;SG;POS	N
pólu	竿	pól	竿	N;INAN;GEN;MASC;SG;POS	N
pólu	鋼管	pól	鋼管	N;INAN;GEN;MASC;SG;POS	N
doprovod	護航	doprovod	護航	N;INAN;NOM;MASC;SG;POS	N
obchodníci	商人	obchodník	商人	N;ANIM;NOM;MASC;PL;POS	N
obchodníci	商家	obchodník	商家	N;ANIM;NOM;MASC;PL;POS	N
mezery	空格	mezera	空格	N;NOM;FEM;PL;POS	N
mezery	空間	mezera	空間	N;NOM;FEM;PL;POS	N
mezery	空白	mezera	空白	N;NOM;FEM;PL;POS	N
mezery	差距	mezera	差距	N;NOM;FEM;PL;POS	N
mezery	缺口	mezera	缺口	N;NOM;FEM;PL;POS	N
mezery	間	mezera	間	N;NOM;FEM;PL;POS	N
mezery	間	mezera	間	N;NOM;FEM;PL;POS	N
mezery	間隙	mezera	間隙	N;NOM;FEM;PL;POS	N
mezery	缺口	mezera	缺口	N;NOM;FEM;PL;POS	N
mezery	差距	mezera	差距	N;NOM;FEM;PL;POS	N
odsouzení	信念	odsouzení	信念	N;NOM;NEUT;SG;POS	N
odsouzení	量	odsouzení	量	N;NOM;NEUT;SG;POS	N
soudců	法官	soudce	法官	N;ANIM;GEN;MASC;PL;POS	N
vazbě	監護	vazba	監護	N;DAT;FEM;SG;POS	N
vazbě	羈	vazba	羈	N;DAT;FEM;SG;POS	N
nedostatečné	不足	dostatečný	不足	ADJ;NOM;NEUT;SG;NEG	ADJ
nedostatečné	不足	dostatečný	不足	ADJ;NOM;NEUT;SG;NEG	ADJ
zkouška	測試	zkouška	測試	N;NOM;FEM;SG;POS	N
zkouška	試驗	zkouška	試驗	N;NOM;FEM;SG;POS	N
zkouška	測驗	zkouška	測驗	N;NOM;FEM;SG;POS	N
zkouška	彩排	zkouška	彩排	N;NOM;FEM;SG;POS	N
zkouška	測試	zkouška	測試	N;NOM;FEM;SG;POS	N
zkouška	測驗	zkouška	測驗	N;NOM;FEM;SG;POS	N
zkouška	檢驗	zkouška	檢驗	N;NOM;FEM;SG;POS	N
zkouška	試驗	zkouška	試驗	N;NOM;FEM;SG;POS	N
styly	樣式	styl	樣式	N;INAN;NOM;MASC;PL;POS	N
styly	風格	styl	風格	N;INAN;NOM;MASC;PL;POS	N
akutní	尖	akutní	尖	ADJ;NOM;MASC;SG;POS	ADJ
omezený	有限	omezený	有限	ADJ;INAN;NOM;MASC;SG;POS	ADJ
sucha	乾旱	sucho	乾旱	N;NOM;NEUT;PL;POS	N
sucha	旱災	sucho	旱災	N;NOM;NEUT;PL;POS	N
sucha	乾旱	sucho	乾旱	N;NOM;NEUT;PL;POS	N
sucha	旱災	sucho	旱災	N;NOM;NEUT;PL;POS	N
klanu	氏族	klan	氏族	N;INAN;DAT;MASC;SG;POS	N
klanu	部族	klan	部族	N;INAN;DAT;MASC;SG;POS	N
klanu	氏	klan	氏	N;INAN;DAT;MASC;SG;POS	N
mapu	地圖	mapa	地圖	N;ACC;FEM;SG;POS	N
vlast	祖國	vlast	祖國	N;NOM;FEM;SG;POS	N
vlast	祖國	vlast	祖國	N;NOM;FEM;SG;POS	N
mědi	銅礦	měď	銅礦	N;NOM;FEM;SG;POS	N
mědi	銅	měď	銅	N;NOM;FEM;SG;POS	N
zobák	喙	zobák	喙	N;INAN;NOM;MASC;SG;POS	N
svařování	焊接	svařování	焊接	N;NOM;NEUT;SG;POS	N
svařování	焊	svařování	焊	N;NOM;NEUT;SG;POS	N
jmění	財富	jmění	財富	N;NOM;NEUT;SG;POS	N
genesis	創世	genesis	創世	N;INAN;NOM;MASC;SG;POS	N
genesis	起源	genesis	起源	N;INAN;NOM;MASC;SG;POS	N
trubky	管道	trubka	管道	N;NOM;FEM;PL;POS	N
trubky	水管	trubka	水管	N;NOM;FEM;PL;POS	N
venkova	農村	venkov	農村	N;INAN;GEN;MASC;SG;POS	N
vize	幻象	vize	幻象	N;NOM;FEM;SG;POS	N
vize	願景	vize	願景	N;NOM;FEM;SG;POS	N
vize	視覺	vize	視覺	N;NOM;FEM;SG;POS	N
vize	願景	vize	願景	N;NOM;FEM;SG;POS	N
vize	展望	vize	展望	N;NOM;FEM;SG;POS	N
učitelé	教師	učitel	教師	N;ANIM;NOM;MASC;PL;POS	N
svaly	肌肉	sval	肌肉	N;INAN;NOM;MASC;PL;POS	N
svaly	肌	sval	肌	N;INAN;NOM;MASC;PL;POS	N
svaly	肌肉	sval	肌肉	N;INAN;NOM;MASC;PL;POS	N
vynalezl	發明	vynaleznout	發明	V;MASC;SG;POS;PST;V.PTCP;ACT	V
rybníku	池	rybník	池	N;INAN;GEN;MASC;SG;POS	N
rybníku	池塘	rybník	池塘	N;INAN;GEN;MASC;SG;POS	N
kouzlo	拼字	kouzlo	拼字	N;NOM;NEUT;SG;POS	N
kouzlo	咒語	kouzlo	咒語	N;NOM;NEUT;SG;POS	N
kouzlo	拼	kouzlo	拼	N;NOM;NEUT;SG;POS	N
kouzlo	咒	kouzlo	咒	N;NOM;NEUT;SG;POS	N
kouzlo	魔神	kouzlo	魔神	N;NOM;NEUT;SG;POS	N
kouzlo	魔法	kouzlo	魔法	N;NOM;NEUT;SG;POS	N
kouzlo	魔術	kouzlo	魔術	N;NOM;NEUT;SG;POS	N
kouzlo	魔力	kouzlo	魔力	N;NOM;NEUT;SG;POS	N
hlavice	彈頭	hlavice	彈頭	N;NOM;FEM;SG;POS	N
hlavice	彈頭	hlavice	彈頭	N;NOM;FEM;SG;POS	N
ustoupit	退	ustoupit	退	V;PFV;POS;NFIN	V
ustoupit	撤退	ustoupit	撤退	V;PFV;POS;NFIN	V
peace	和平	peace	和平	N;MASC;SG;POS	N
mechanismy	機制	mechanismus	機制	N;INAN;NOM;MASC;PL;POS	N
pracovníky	工人	pracovník	工人	N;ANIM;ACC;MASC;PL;POS	N
sklad	倉庫	sklad	倉庫	N;INAN;NOM;MASC;SG;POS	N
sklad	倉儲	sklad	倉儲	N;INAN;NOM;MASC;SG;POS	N
ústředí	總部	ústředí	總部	N;NOM;NEUT;SG;POS	N
ústředí	總部	ústředí	總部	N;NOM;NEUT;SG;POS	N
výměny	交流	výměna	交流	N;NOM;FEM;PL;POS	N
slávu	名望	sláva	名望	N;ACC;FEM;SG;POS	N
slávu	名氣	sláva	名氣	N;ACC;FEM;SG;POS	N
slávu	榮耀	sláva	榮耀	N;ACC;FEM;SG;POS	N
slávu	光榮	sláva	光榮	N;ACC;FEM;SG;POS	N
hmota	質量	hmota	質量	N;NOM;FEM;SG;POS	N
hmota	彌撒	hmota	彌撒	N;NOM;FEM;SG;POS	N
trenýrky	短褲	trenýrka	短褲	N;NOM;FEM;PL;POS	N
napájení	電力	napájení	電力	N;NOM;NEUT;SG;POS	N
napájení	電源	napájení	電源	N;NOM;NEUT;SG;POS	N
napájení	動力	napájení	動力	N;NOM;NEUT;SG;POS	N
napájení	權力	napájení	權力	N;NOM;NEUT;SG;POS	N
rolls	卷	rolls	卷	N;INAN;NOM;MASC;SG;POS	N
camp	難民	camp	難民	N;INAN;NOM;MASC;SG;POS	N
camp	營	camp	營	N;INAN;NOM;MASC;SG;POS	N
camp	營地	camp	營地	N;INAN;NOM;MASC;SG;POS	N
čest	名譽	čest	名譽	N;NOM;FEM;SG;POS	N
čest	榮譽	čest	榮譽	N;NOM;FEM;SG;POS	N
čest	名譽	čest	名譽	N;NOM;FEM;SG;POS	N
čest	榮譽	čest	榮譽	N;NOM;FEM;SG;POS	N
polokouli	半球	polokoule	半球	N;DAT;FEM;SG;POS	N
úmluvy	公約	úmluva	公約	N;NOM;FEM;PL;POS	N
žaludku	胃	žaludek	胃	N;INAN;GEN;MASC;SG;POS	N
žaludku	肚子	žaludek	肚子	N;INAN;GEN;MASC;SG;POS	N
guvernéra	省長	guvernér	省長	N;ANIM;ACC;MASC;SG;POS	N
guvernéra	總督	guvernér	總督	N;ANIM;ACC;MASC;SG;POS	N
guvernéra	州	guvernér	州	N;ANIM;ACC;MASC;SG;POS	N
modlitba	禱告	modlitba	禱告	N;NOM;FEM;SG;POS	N
modlitba	禱告	modlitba	禱告	N;NOM;FEM;SG;POS	N
promoval	畢業	promovat	畢業	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V
vlákno	纖維	vlákno	纖維	N;NOM;NEUT;SG;POS	N
vlákno	纖維	vlákno	纖維	N;NOM;NEUT;SG;POS	N
vlákno	線	vlákno	線	N;NOM;NEUT;SG;POS	N
šípy	箭頭	šíp	箭頭	N;INAN;NOM;MASC;PL;POS	N
šípy	箭	šíp	箭	N;INAN;NOM;MASC;PL;POS	N
nekrolog	訃告	nekrolog	訃告	N;INAN;NOM;MASC;SG;POS	N
brzdy	煞車	brzda	煞車	N;NOM;FEM;PL;POS	N
brzdy	制動	brzda	制動	N;NOM;FEM;PL;POS	N
brzdy	煞車	brzda	煞車	N;NOM;FEM;PL;POS	N
brzdy	制動	brzda	制動	N;NOM;FEM;PL;POS	N
quercus	櫟	quercus	櫟	N;INAN;NOM;MASC;SG;POS	N
tobolka	膠	tobolka	膠	N;NOM;FEM;SG;POS	N
rasa	比賽	rasa	比賽	N;NOM;FEM;SG;POS	N
rasa	賽	rasa	賽	N;NOM;FEM;SG;POS	N
rasa	種族	rasa	種族	N;NOM;FEM;SG;POS	N
rasa	競賽	rasa	競賽	N;NOM;FEM;SG;POS	N
nadání	人	nadání	人	N;NOM;NEUT;SG;POS	N
nadání	天才	nadání	天才	N;NOM;NEUT;SG;POS	N
nadání	天賦	nadání	天賦	N;NOM;NEUT;SG;POS	N
nadání	人	nadání	人	N;NOM;NEUT;SG;POS	N
závažné	嚴重	závažný	嚴重	ADJ;NOM;MASC;PL;POS	ADJ
závažné	嚴肅	závažný	嚴肅	ADJ;NOM;MASC;PL;POS	ADJ
závažné	嚴重	závažný	嚴重	ADJ;NOM;MASC;PL;POS	ADJ
neobvyklé	異常	obvyklý	異常	ADJ;NOM;NEUT;SG;NEG	ADJ
přečíst	讀	přečíst	讀	V;POS;NFIN	V
přečíst	讀取	přečíst	讀取	V;POS;NFIN	V
hraně	邊緣	hrana	邊緣	N;DAT;FEM;SG;POS	N
autonomii	自主	autonomie	自主	N;ACC;FEM;SG;POS	N
vět	句子	věta	句子	N;GEN;FEM;PL;POS	N
vět	刑期	věta	刑期	N;GEN;FEM;PL;POS	N
minerály	礦	minerál	礦	N;INAN;NOM;MASC;PL;POS	N
minerály	礦物	minerál	礦物	N;INAN;NOM;MASC;PL;POS	N
minerály	礦	minerál	礦	N;INAN;NOM;MASC;PL;POS	N
věrnost	忠心	věrnost	忠心	N;NOM;FEM;SG;POS	N
věrnost	忠誠	věrnost	忠誠	N;NOM;FEM;SG;POS	N
sněmovna	屋	sněmovna	屋	N;NOM;FEM;SG;POS	N
sněmovna	房屋	sněmovna	房屋	N;NOM;FEM;SG;POS	N
sněmovna	房子	sněmovna	房子	N;NOM;FEM;SG;POS	N
klávesnice	鍵盤	klávesnice	鍵盤	N;NOM;FEM;SG;POS	N
klávesnice	鍵盤	klávesnice	鍵盤	N;NOM;FEM;SG;POS	N
dohled	監督	dohled	監督	N;INAN;NOM;MASC;SG;POS	N
dohled	監管	dohled	監管	N;INAN;NOM;MASC;SG;POS	N
dohled	督導	dohled	督導	N;INAN;NOM;MASC;SG;POS	N
dohled	監督	dohled	監督	N;INAN;NOM;MASC;SG;POS	N
dohled	監督	dohled	監督	N;INAN;NOM;MASC;SG;POS	N
vlhkost	水分	vlhkost	水分	N;NOM;FEM;SG;POS	N
vlhkost	濕度	vlhkost	濕度	N;NOM;FEM;SG;POS	N
vlhkost	潮濕	vlhkost	潮濕	N;NOM;FEM;SG;POS	N
vlhkost	濕度	vlhkost	濕度	N;NOM;FEM;SG;POS	N
dotazy	查詢	dotaz	查詢	N;INAN;NOM;MASC;PL;POS	N
dotazy	問題	dotaz	問題	N;INAN;NOM;MASC;PL;POS	N
dotazy	查詢	dotaz	查詢	N;INAN;NOM;MASC;PL;POS	N
dotazy	查詢	dotaz	查詢	N;INAN;NOM;MASC;PL;POS	N
nápoje	飲料	nápoj	飲料	N;INAN;NOM;MASC;PL;POS	N
nápoje	飲料	nápoj	飲料	N;INAN;NOM;MASC;PL;POS	N
zpoždění	晚	zpoždění	晚	N;NOM;NEUT;SG;POS	N
autority	權威	autorita	權威	N;NOM;FEM;PL;POS	N
keramiky	陶器	keramika	陶器	N;NOM;FEM;PL;POS	N
keramiky	陶藝	keramika	陶藝	N;NOM;FEM;PL;POS	N
keramiky	陶瓷	keramika	陶瓷	N;NOM;FEM;PL;POS	N
křivky	曲線	křivka	曲線	N;NOM;FEM;PL;POS	N
křivky	曲線	křivka	曲線	N;NOM;FEM;PL;POS	N
mysl	頭腦	mysl	頭腦	N;NOM;FEM;SG;POS	N
mysl	心靈	mysl	心靈	N;NOM;FEM;SG;POS	N
noze	腿	noha	腿	N;DAT;FEM;SG;POS	N
obrovská	巨大	obrovský	巨大	ADJ;NOM;FEM;SG;POS	ADJ
šaty	裙	šat	裙	N;INAN;NOM;MASC;PL;POS	N
šaty	裙子	šat	裙子	N;INAN;NOM;MASC;PL;POS	N
šaty	禮服	šat	禮服	N;INAN;NOM;MASC;PL;POS	N
šaty	服裝	šat	服裝	N;INAN;NOM;MASC;PL;POS	N
šaty	衣物	šat	衣物	N;INAN;NOM;MASC;PL;POS	N
šaty	衣服	šat	衣服	N;INAN;NOM;MASC;PL;POS	N
ostrý	尖	ostrý	尖	ADJ;INAN;NOM;MASC;SG;POS	ADJ
předsedkyně	主席	předsedkyně	主席	N;NOM;FEM;SG;POS	N
rána	炸	ráno	炸	N;NOM;FEM;SG;POS	N
rána	傷口	ráno	傷口	N;NOM;FEM;SG;POS	N
salon	沙龍	salón	沙龍	N;INAN;NOM;MASC;SG;POS	N
milost	慈悲	milost	慈悲	N;NOM;FEM;SG;POS	N
milost	仁慈	milost	仁慈	N;NOM;FEM;SG;POS	N
milost	恩典	milost	恩典	N;NOM;FEM;SG;POS	N
zákazníky	客戶	zákazník	客戶	N;ANIM;ACC;MASC;PL;POS	N
zákazníky	顧客	zákazník	顧客	N;ANIM;ACC;MASC;PL;POS	N
nadšení	興奮	nadšení	興奮	N;NOM;NEUT;SG;POS	N
nadšení	熱心	nadšení	熱心	N;NOM;NEUT;SG;POS	N
nadšení	熱情	nadšení	熱情	N;NOM;NEUT;SG;POS	N
nadšení	熱心	nadšení	熱心	N;NOM;NEUT;SG;POS	N
nadšení	興奮	nadšení	興奮	N;NOM;NEUT;SG;POS	N
bojiště	戰地	bojiště	戰地	N;NOM;NEUT;SG;POS	N
bojiště	戰場	bojiště	戰場	N;NOM;NEUT;SG;POS	N
platforma	站台	platforma	站台	N;NOM;FEM;SG;POS	N
platforma	平台	platforma	平台	N;NOM;FEM;SG;POS	N
face	臉	face	臉	N;NOM;MASC;SG;POS	N
face	臉部	face	臉部	N;NOM;MASC;SG;POS	N
stanoviska	意見	stanovisko	意見	N;NOM;NEUT;PL;POS	N
módy	時裝	móda	時裝	N;NOM;FEM;PL;POS	N
módy	時尚	móda	時尚	N;NOM;FEM;PL;POS	N
vzpoura	叛亂	vzpoura	叛亂	N;NOM;FEM;SG;POS	N
vzpoura	起義	vzpoura	起義	N;NOM;FEM;SG;POS	N
vzpoura	暴動	vzpoura	暴動	N;NOM;FEM;SG;POS	N
vzpoura	暴亂	vzpoura	暴亂	N;NOM;FEM;SG;POS	N
vzpoura	叛亂	vzpoura	叛亂	N;NOM;FEM;SG;POS	N
vzpoura	叛變	vzpoura	叛變	N;NOM;FEM;SG;POS	N
vzpoura	叛亂	vzpoura	叛亂	N;NOM;FEM;SG;POS	N
vzpoura	叛逆	vzpoura	叛逆	N;NOM;FEM;SG;POS	N
poselství	留言	poselství	留言	N;NOM;NEUT;SG;POS	N
poselství	訊息	poselství	訊息	N;NOM;NEUT;SG;POS	N
poselství	信件	poselství	信件	N;NOM;NEUT;SG;POS	N
poselství	訊息	poselství	訊息	N;NOM;NEUT;SG;POS	N
poselství	信件	poselství	信件	N;NOM;NEUT;SG;POS	N
poplatek	電荷	poplatek	電荷	N;INAN;NOM;MASC;SG;POS	N
poplatek	收費	poplatek	收費	N;INAN;NOM;MASC;SG;POS	N
poplatek	費用	poplatek	費用	N;INAN;NOM;MASC;SG;POS	N
poplatek	收費	poplatek	收費	N;INAN;NOM;MASC;SG;POS	N
poplatek	費	poplatek	費	N;INAN;NOM;MASC;SG;POS	N
zobrazování	成像	zobrazování	成像	N;NOM;NEUT;SG;POS	N
zobrazování	影像	zobrazování	影像	N;NOM;NEUT;SG;POS	N
fragmenty	片段	fragment	片段	N;INAN;NOM;MASC;PL;POS	N
fragmenty	碎片	fragment	碎片	N;INAN;NOM;MASC;PL;POS	N
level	層次	levet	層次	N;INAN;NOM;MASC;SG;POS	N
level	級別	levet	級別	N;INAN;NOM;MASC;SG;POS	N
level	等級	levet	等級	N;INAN;NOM;MASC;SG;POS	N
level	關卡	levet	關卡	N;INAN;NOM;MASC;SG;POS	N
paprsky	光束	paprsek	光束	N;INAN;NOM;MASC;PL;POS	N
paprsky	射線	paprsek	射線	N;INAN;NOM;MASC;PL;POS	N
četnost	頻率	četnost	頻率	N;NOM;FEM;SG;POS	N
aplikovat	適用	aplikovat	適用	V;POS;NFIN	V
spisovatelé	作家	spisovatel	作家	N;ANIM;NOM;MASC;PL;POS	N
spisovatelé	作者	spisovatel	作者	N;ANIM;NOM;MASC;PL;POS	N
nápověda	線索	nápověda	線索	N;NOM;FEM;SG;POS	N
deprese	抑鬱	deprese	抑鬱	N;NOM;FEM;SG;POS	N
deprese	鬱悶	deprese	鬱悶	N;NOM;FEM;SG;POS	N
deprese	抑鬱	deprese	抑鬱	N;NOM;FEM;SG;POS	N
deprese	沮喪	deprese	沮喪	N;NOM;FEM;SG;POS	N
skot	牛	skot	牛	N;ANIM;NOM;MASC;SG;POS	N
vně	外部	vně	外部	N;NOM;FEM;SG;POS	N
vně	室外	vně	室外	N;NOM;FEM;SG;POS	N
vně	外面	vně	外面	N;NOM;FEM;SG;POS	N
vně	外	vně	外	N;NOM;FEM;SG;POS	N
výdaje	支出	výdaj	支出	N;INAN;NOM;MASC;PL;POS	N
výdaje	費用	výdaj	費用	N;INAN;NOM;MASC;PL;POS	N
výdaje	開支	výdaj	開支	N;INAN;NOM;MASC;PL;POS	N
výdaje	支出	výdaj	支出	N;INAN;NOM;MASC;PL;POS	N
výdaje	支出	výdaj	支出	N;INAN;NOM;MASC;PL;POS	N
doplněk	輔助	doplněk	輔助	N;INAN;NOM;MASC;SG;POS	N
doplněk	配件	doplněk	配件	N;INAN;NOM;MASC;SG;POS	N
hypotéza	假設	hypotéza	假設	N;NOM;FEM;SG;POS	N
hypotéza	假說	hypotéza	假說	N;NOM;FEM;SG;POS	N
kilogramů	千克	kilogram	千克	N;INAN;GEN;MASC;PL;POS	N
kilogramů	公斤	kilogram	公斤	N;INAN;GEN;MASC;PL;POS	N
regent	攝政	regent	攝政	N;ANIM;NOM;MASC;SG;POS	N
myši	鼠	myš	鼠	N;NOM;FEM;SG;POS	N
myši	滑鼠	myš	滑鼠	N;NOM;FEM;SG;POS	N
myši	鼠	myš	鼠	N;NOM;FEM;SG;POS	N
akcie	股票	akcie	股票	N;NOM;FEM;PL;POS	N
akcie	庫存	akcie	庫存	N;NOM;FEM;PL;POS	N
akcie	股份	akcie	股份	N;NOM;FEM;PL;POS	N
akcie	股票	akcie	股票	N;NOM;FEM;PL;POS	N
akcie	存貨	akcie	存貨	N;NOM;FEM;PL;POS	N
akcie	庫存	akcie	庫存	N;NOM;FEM;PL;POS	N
déšť	雨	déšť	雨	N;INAN;NOM;MASC;SG;POS	N
déšť	下雨	déšť	下雨	N;INAN;NOM;MASC;SG;POS	N
déšť	雨水	déšť	雨水	N;INAN;NOM;MASC;SG;POS	N
menu	選單	menu	選單	N;NOM;NEUT;SG;POS	N
menu	選單	menu	選單	N;NOM;NEUT;SG;POS	N
oblouky	拱門	oblouk	拱門	N;INAN;NOM;MASC;PL;POS	N
kabinet	內閣	kabinet	內閣	N;INAN;NOM;MASC;SG;POS	N
titan	鈦	titan	鈦	N;INAN;NOM;MASC;SG;POS	N
vodopády	瀑布	vodopád	瀑布	N;INAN;NOM;MASC;PL;POS	N
vodopády	瀑布	vodopád	瀑布	N;INAN;NOM;MASC;PL;POS	N
vodopády	瀑布	vodopád	瀑布	N;INAN;NOM;MASC;PL;POS	N
grafu	圖表	graf	圖表	N;INAN;GEN;MASC;SG;POS	N
grafu	圖形	graf	圖形	N;INAN;GEN;MASC;SG;POS	N
grafu	圖	graf	圖	N;INAN;GEN;MASC;SG;POS	N
incident	事變	incident	事變	N;INAN;NOM;MASC;SG;POS	N
incident	事件	incident	事件	N;INAN;NOM;MASC;SG;POS	N
snů	夢	sen	夢	N;INAN;GEN;MASC;PL;POS	N
snů	夢境	sen	夢境	N;INAN;GEN;MASC;PL;POS	N
snů	夢想	sen	夢想	N;INAN;GEN;MASC;PL;POS	N
řádky	線	řádek	線	N;NOM;FEM;PL;POS	N
řádky	線	řádek	線	N;NOM;FEM;PL;POS	N
