que	co	que	co	PRO	PRO;INAN;NOM
sentimento	pocit	sentimento	pocit	N	N;INAN;NOM;MASC;SG;POS
sentimento	sentiment	sentimento	sentiment	N	N;INAN;NOM;MASC;SG;POS
ensinar	učit	ensinar	učit	V	V;IPFV;POS;NFIN
ensinar	ukázat	ensinar	ukázat	V	V;POS;NFIN
ensinar	zobrazit	ensinar	zobrazit	V	V;PFV;POS;NFIN
poña	nastavuje	poñer	nastavovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
sábado	sobotu	sábado	sobota	N	N;ACC;FEM;SG;POS
sábado	sobota	sábado	sobota	N	N;NOM;FEM;SG;POS
pide	chce	pedir	chtít	V	V;IND;SG;3;POS;PRS;FIN;ACT
pide	požádat	pedir	požádat	V	V;PFV;POS;NFIN
pide	žádá	pedir	žádat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
piso	byt	piso	byt	N	N;INAN;NOM;MASC;SG;POS
piso	patře	piso	patro	N	N;NOM;NEUT;SG;POS
piso	podlaha	piso	podlaha	N	N;NOM;FEM;SG;POS
piso	poschodí	piso	poschodí	N	N;NOM;NEUT;SG;POS
piso	podlaží	piso	podlaží	N	N;NOM;NEUT;SG;POS
piso	patro	piso	patro	N	N;NOM;NEUT;SG;POS
piso	země	piso	země	N	N;NOM;FEM;SG;POS
piso	zem	piso	země	N	N;ACC;FEM;SG;POS
piso	byt	piso	byt	N	N;INAN;NOM;MASC;SG;POS
piso	apartmán	piso	apartmán	N	N;INAN;NOM;MASC;SG;POS
piso	apartmá	piso	apartmá	N	N;NOM;FEM;SG;POS
nadal	vánoce	nadal	vánoce	N	N;NOM;FEM;PL;POS
espere	počkej	esperar	počkej	V	V;IMP;SG;2;POS;FIN
bico	pusa	bico	pusa	N	N;NOM;FEM;SG;POS
bico	pusu	bico	pus	N	N;ACC;FEM;SG;POS
bico	polibek	bico	polibek	N	N;INAN;NOM;MASC;SG;POS
bico	sbohem	bico	sboh	N	N;INAN;INS;MASC;SG;POS
praia	pláži	praia	pláž	N	N;DAT;FEM;SG;POS
praia	pláže	praia	pláž	N	N;NOM;FEM;PL;POS
praia	pláž	praia	pláž	N	N;NOM;FEM;SG;POS
cigarro	cigareta	cigarro	cigareta	N	N;NOM;FEM;SG;POS
cigarro	cigarety	cigarro	cigareta	N	N;NOM;FEM;PL;POS
cigarro	cigaretu	cigarro	cigareta	N	N;ACC;FEM;SG;POS
cigarro	kouř	cigarro	kouř	N	N;INAN;NOM;MASC;SG;POS
cigarro	dým	cigarro	dým	N	N;INAN;NOM;MASC;SG;POS
cigarro	doutník	cigarro	doutník	N	N;INAN;NOM;MASC;SG;POS
cigarro	doutníky	cigarro	doutník	N	N;ANIM;NOM;MASC;PL;POS
medicina	školy	medicina	škola	N	N;NOM;FEM;PL;POS
medicina	školu	medicina	škola	N	N;ACC;FEM;SG;POS
medicina	škola	medicina	škola	N	N;NOM;FEM;SG;POS
medicina	medicína	medicina	medicína	N	N;NOM;FEM;SG;POS
medicina	léky	medicina	lék	N	N;INAN;NOM;MASC;PL;POS
medicina	lékařství	medicina	lékařství	N	N;NOM;NEUT;SG;POS
medicina	lék	medicina	lék	N	N;INAN;NOM;MASC;SG;POS
partida	hru	partida	hra	N	N;ACC;FEM;SG;POS
partida	zápas	partida	zápas	N	N;INAN;NOM;MASC;SG;POS
partida	hra	partida	hra	N	N;NOM;FEM;SG;POS
partida	certifikát	partida	certifikát	N	N;INAN;NOM;MASC;SG;POS
partida	potvrzení	partida	potvrzení	N	N;NOM;NEUT;SG;POS
partida	osvědčení	partida	osvědčení	N	N;NOM;NEUT;SG;POS
partida	odjezd	partida	odjezd	N	N;INAN;NOM;MASC;SG;POS
partida	odlet	partida	odlet	N	N;INAN;NOM;MASC;SG;POS
partida	odjezdu	partida	odjezd	N	N;INAN;GEN;MASC;SG;POS
paixón	vášeň	paixón	vášeň	N	N;NOM;FEM;SG;POS
programas	programů	programa	program	N	N;INAN;GEN;MASC;PL;POS
programas	programy	programa	program	N	N;INAN;NOM;MASC;PL;POS
programas	pořady	programa	pořad	N	N;INAN;NOM;MASC;PL;POS
programas	over	programa	over	N	N;MASC;SG;POS
programas	konec	programa	konec	N	N;INAN;NOM;MASC;SG;POS
mellorar	vylepšit	mellorar	vylepšit	V	V;PFV;POS;NFIN
mellorar	zlepšit	mellorar	zlepšit	V	V;PFV;POS;NFIN
mellorar	zlepšovat	mellorar	zlepšovat	V	V;IPFV;POS;NFIN
mellorar	učinit	mellorar	učinit	V	V;PFV;POS;NFIN
mellorar	udělat	mellorar	udělat	V	V;PFV;POS;NFIN
mellorar	vyrobit	mellorar	vyrobit	V	V;PFV;POS;NFIN
mellorar	může	mellorar	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
mellorar	mohou	mellorar	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
distintos	jiný	distinto	jiný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
distintos	jiná	distinto	jiný	ADJ	ADJ;NOM;FEM;SG;POS
distintos	různé	distinto	různý	ADJ	ADJ;NOM;MASC;PL;POS
distintos	jiné	distinto	jiný	ADJ	ADJ;NOM;NEUT;SG;POS
actual	současné	actual	současný	ADJ	ADJ;NOM;NEUT;SG;POS
actual	aktuální	actual	aktuální	ADJ	ADJ;NOM;MASC;SG;POS
actual	současná	actual	současný	ADJ	ADJ;NOM;FEM;SG;POS
actual	současný	actual	současný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
actual	přítomen	actual	přítomný	ADJ	ADJ;MASC;SG;POS
actual	současná	actual	současný	ADJ	ADJ;NOM;FEM;SG;POS
actual	moderní	actual	moderní	ADJ	ADJ;NOM;MASC;SG;POS
actual	současné	actual	současný	ADJ	ADJ;NOM;NEUT;SG;POS
actual	současný	actual	současný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
tivera	měl	ter	mít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
tivera	měla	ter	mít	V	V;POS;PST;V.PTCP;ACT
deserto	pouště	deserto	poušť	N	N;NOM;FEM;PL;POS
deserto	poušti	deserto	poušť	N	N;DAT;FEM;SG;POS
deserto	poušť	deserto	poušť	N	N;NOM;FEM;SG;POS
clara	jasné	claro	jasný	ADJ	ADJ;NOM;NEUT;SG;POS
clara	jasný	claro	jasný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
clara	čistý	claro	čistý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
dedos	prsty	dedo	prst	N	N;INAN;NOM;MASC;PL;POS
noutro	nekde	noutro	nekde	N	N;NOM;MASC;SG;POS
listos	jsou	listo	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
vaso	sklenice	vaso	sklenice	N	N;NOM;FEM;SG;POS
vaso	skla	vaso	sklo	N	N;NOM;NEUT;PL;POS
vaso	sklo	vaso	sklo	N	N;NOM;NEUT;SG;POS
cámaras	fotoaparát	cámara	fotoaparát	N	N;INAN;NOM;MASC;SG;POS
cámaras	foťák	cámara	foťák	N	N;INAN;NOM;MASC;SG;POS
cámaras	kamera	cámara	kamera	N	N;NOM;FEM;SG;POS
cámaras	kameru	cámara	kamera	N	N;ACC;FEM;SG;POS
cámaras	kamery	cámara	kamera	N	N;NOM;FEM;PL;POS
cámaras	komnaty	cámara	komnata	N	N;NOM;FEM;PL;POS
cámaras	komory	cámara	komora	N	N;NOM;FEM;PL;POS
faise	vyrobil	faise	vyrobit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
faise	udělal	faise	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
faise	dostávám	faise	dostávat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
faise	udělal	faise	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
estivemos	byli	estar	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
estivemos	byly	estar	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
estivemos	mít	estar	mít	V	V;POS;NFIN
vouno	nej	vouno	nej	N	N;NOM;MASC;SG;POS
efectos	dopady	efecto	dopad	N	N;INAN;NOM;MASC;PL;POS
efectos	efekty	efecto	efekt	N	N;INAN;NOM;MASC;PL;POS
efectos	účinky	efecto	účinek	N	N;INAN;NOM;MASC;PL;POS
efectos	vlivy	efecto	vliv	N	N;INAN;NOM;MASC;PL;POS
efectos	účinek	efecto	účinek	N	N;INAN;NOM;MASC;SG;POS
efectos	efekt	efecto	efekt	N	N;INAN;NOM;MASC;SG;POS
paxaros	ptáci	paxar	pták	N	N;ANIM;NOM;MASC;PL;POS
paxaros	ptáky	paxar	pták	N	N;ANIM;ACC;MASC;PL;POS
paxaros	ptáků	paxar	pták	N	N;ANIM;GEN;MASC;PL;POS
detalles	podrobnosti	detalle	podrobnost	N	N;NOM;FEM;PL;POS
detalles	detaily	detalle	detail	N	N;INAN;NOM;MASC;PL;POS
detalles	detail	detalle	detail	N	N;INAN;NOM;MASC;SG;POS
sono	spánek	sono	spánek	N	N;INAN;NOM;MASC;SG;POS
agradable	příjemné	agradable	příjemný	ADJ	ADJ;NOM;NEUT;SG;POS
agradable	příjemný	agradable	příjemný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
agradable	příjemná	agradable	příjemný	ADJ	ADJ;NOM;FEM;SG;POS
agradable	pěkný	agradable	pěkný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
agradable	hezký	agradable	hezký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
agradable	pěkné	agradable	pěkný	ADJ	ADJ;NOM;NEUT;SG;POS
cabezas	head	cabeza	haad	N	N;INAN;NOM;MASC;SG;POS
cabezas	hlavu	cabeza	hlava	N	N;ACC;FEM;SG;POS
cabezas	hlavička	cabeza	hlavička	N	N;NOM;FEM;SG;POS
cabezas	hlava	cabeza	hlava	N	N;NOM;FEM;SG;POS
cabezas	hlav	cabeza	hlava	N	N;GEN;FEM;PL;POS
cabezas	hlavy	cabeza	hlava	N	N;NOM;FEM;PL;POS
cabezas	hlavice	cabeza	hlavice	N	N;NOM;FEM;SG;POS
virá	přichází	vir	přicházet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
virá	pojď	vir	pojď	V	V;IMP;SG;2;POS;FIN
virá	bude	vir	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
sentín	cítil	sentir	cítit	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
sentín	cítila	sentir	cítit	V	V;IPFV;POS;PST;V.PTCP;ACT
sentín	bylo	sentir	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
sentín	byl	sentir	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
sentín	byla	sentir	být	V	V;POS;PST;V.PTCP;ACT
sentín	cítit	sentir	cítit	V	V;IPFV;POS;NFIN
deixas	opustit	deixar	opustit	V	V;PFV;POS;NFIN
deixas	odejít	deixar	odejít	V	V;POS;NFIN
pensou	myslel	pensar	myslet	V	V;MASC;SG;POS;PST;V.PTCP;ACT
xigante	obří	xigante	obří	ADJ	ADJ;NOM;MASC;SG;POS
mirada	oči	mirada	oko	N	N;NOM;FEM;PL;POS
mirada	oka	mirada	oko	N	N;NOM;NEUT;PL;POS
mirada	očko	mirada	očko	N	N;NOM;NEUT;SG;POS
mirada	oko	mirada	oko	N	N;NOM;NEUT;SG;POS
chame	volejte	chame	volat	V	V;PFV;IMP;PL;2;POS;FIN
chame	zavolat	chame	zavolat	V	V;PFV;POS;NFIN
chame	volat	chame	volat	V	V;IPFV;POS;NFIN
coello	králíček	coello	králíček	N	N;ANIM;NOM;MASC;SG;POS
coello	zajíc	coello	zajíc	N	N;ANIM;NOM;MASC;SG;POS
coello	králík	coello	králík	N	N;ANIM;NOM;MASC;SG;POS
outeiro	kopce	outeiro	kopec	N	N;INAN;NOM;MASC;PL;POS
outeiro	kopec	outeiro	kopec	N	N;INAN;NOM;MASC;SG;POS
funeral	pohřeb	funeral	pohřeb	N	N;INAN;NOM;MASC;SG;POS
funeral	ceremoniál	funeral	ceremoniál	N	N;INAN;NOM;MASC;SG;POS
funeral	obřad	funeral	obřad	N	N;INAN;NOM;MASC;SG;POS
funeral	pomník	funeral	pomník	N	N;INAN;NOM;MASC;SG;POS
funeral	památník	funeral	památník	N	N;INAN;NOM;MASC;SG;POS
quede	zůstaň	quedar	zůstaň	V	V;IMP;SG;1;POS;FIN
quede	zůstat	quedar	zůstat	V	V;POS;NFIN
quede	zůstaňte	quedar	zůstat	V	V;PFV;IMP;PL;2;POS;FIN
quede	udržujte	quedar	udržovat	V	V;PFV;IMP;PL;2;POS;FIN
quede	zachovat	quedar	zachovat	V	V;POS;NFIN
volvas	záda	volva	záda	N	N;NOM;NEUT;PL;POS
volvas	done	volva	don	N	N;NOM;MASC;SG;POS
volvas	don	volva	don	N	N;ANIM;NOM;MASC;SG;POS
axúdame	pomozte	axúdame	pomoci	V	V;PFV;IMP;PL;2;POS;FIN
axúdame	pomoci	axúdame	pomoci	V	V;POS;NFIN
axúdame	pomůže	axúdame	pomoci	V	V;IND;SG;3;POS;PRS;FIN;ACT
axúdame	pomáhá	axúdame	pomáhat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
esposas	pouta	esposo	pouto	N	N;NOM;FEM;PL;POS
esposas	pout	esposo	pouto	N	N;GEN;FEM;PL;POS
esposas	manželky	esposo	manželka	N	N;NOM;FEM;PL;POS
esposas	manželek	esposo	manželka	N	N;GEN;FEM;PL;POS
esposas	pouta	esposo	pouto	N	N;NOM;FEM;PL;POS
coñecemento	znalosti	coñecemento	znalost	N	N;NOM;FEM;PL;POS
coñecemento	poznání	coñecemento	poznání	N	N;NOM;NEUT;SG;POS
coñecemento	znalost	coñecemento	znalost	N	N;NOM;FEM;SG;POS
coñecemento	vědomosti	coñecemento	vědomost	N	N;NOM;FEM;PL;POS
coñecemento	vědění	coñecemento	vědění	N	N;NOM;NEUT;SG;POS
marca	marek	marca	marka	N	N;GEN;FEM;PL;POS
marca	značky	marca	značka	N	N;NOM;FEM;PL;POS
marca	značka	marca	značka	N	N;NOM;FEM;SG;POS
marca	značky	marca	značka	N	N;NOM;FEM;PL;POS
marca	značka	marca	značka	N	N;NOM;FEM;SG;POS
humor	humoru	humor	humor	N	N;INAN;GEN;MASC;SG;POS
humor	humor	humor	humor	N	N;INAN;NOM;MASC;SG;POS
humor	náladu	humor	nálada	N	N;ACC;FEM;SG;POS
humor	nálada	humor	nálada	N	N;NOM;FEM;SG;POS
humor	nálady	humor	nálada	N	N;NOM;FEM;PL;POS
humor	humoru	humor	humor	N	N;INAN;GEN;MASC;SG;POS
humor	humor	humor	humor	N	N;INAN;NOM;MASC;SG;POS
políticos	politikům	político	politik	N	N;ANIM;DAT;MASC;PL;POS
políticos	politici	político	politik	N	N;ANIM;NOM;MASC;PL;POS
políticos	politiky	político	politika	N	N;NOM;FEM;PL;POS
políticos	politiků	político	politik	N	N;ANIM;GEN;MASC;PL;POS
delito	zločin	delito	zločin	N	N;INAN;NOM;MASC;SG;POS
delito	kriminalita	delito	kriminalita	N	N;NOM;FEM;SG;POS
delito	konec	delito	konec	N	N;INAN;NOM;MASC;SG;POS
valente	statečná	valente	statečný	ADJ	ADJ;NOM;FEM;SG;POS
valente	statečné	valente	statečný	ADJ	ADJ;NOM;MASC;PL;POS
valente	statečný	valente	statečný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
peza	kousek	peza	kousek	N	N;INAN;NOM;MASC;SG;POS
peza	kus	peza	kus	N	N;INAN;NOM;MASC;SG;POS
números	čísla	número	číslo	N	N;NOM;NEUT;PL;POS
números	číslo	número	číslo	N	N;NOM;NEUT;SG;POS
números	počet	número	počet	N	N;INAN;NOM;MASC;SG;POS
escuro	obskurní	escuro	obskurní	ADJ	ADJ;NOM;MASC;SG;POS
escuro	tmavá	escuro	tmavý	ADJ	ADJ;NOM;FEM;SG;POS
escuro	tmavé	escuro	tmavý	ADJ	ADJ;NOM;NEUT;SG;POS
escuro	temné	escuro	temný	ADJ	ADJ;NOM;MASC;PL;POS
escuro	tmavý	escuro	tmavý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
escuro	nejtemnější	escuro	temný	ADJ	ADJ;NOM;RL;MASC;SG;POS
calidade	kvality	calidade	kvalita	N	N;NOM;FEM;PL;POS
calidade	kvalita	calidade	kvalita	N	N;NOM;FEM;SG;POS
calidade	jakost	calidade	jakost	N	N;NOM;FEM;SG;POS
calidade	kvalitu	calidade	kvalita	N	N;ACC;FEM;SG;POS
calidade	stupeň	calidade	stupeň	N	N;INAN;NOM;MASC;SG;POS
perdemos	ztratil	perder	ztratit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
perdemos	prohrát	perder	prohrát	V	V;POS;NFIN
perdemos	ztratit	perder	ztratit	V	V;PFV;POS;NFIN
certos	nějaké	certo	nějaký	DET	DET;NOM;NEUT;PL
certos	některý	certo	některý	DET	DET;NOM;MASC;SG
certos	někteří	certo	některý	DET	DET;ANIM;NOM;MASC;PL
certos	některé	certo	některý	DET	DET;NOM;MASC;PL
certos	některým	certo	některý	DET	DET;DAT;PL
principios	počátek	principio	počátek	N	N;INAN;NOM;MASC;SG;POS
principios	začátek	principio	začátek	N	N;INAN;NOM;MASC;SG;POS
principios	zásady	principio	zásada	N	N;NOM;FEM;PL;POS
principios	zásadami	principio	zásada	N	N;INS;FEM;PL;POS
principios	principy	principio	princip	N	N;INAN;NOM;MASC;PL;POS
principios	normy	principio	norma	N	N;NOM;FEM;PL;POS
principios	standardy	principio	standard	N	N;INAN;NOM;MASC;PL;POS
principios	norem	principio	norma	N	N;GEN;FEM;PL;POS
charles	charlesi	charles	charlese	N	N;ANIM;DAT;MASC;SG;POS
vivía	bylo	vivir	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
vivía	byl	vivir	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
vivía	byla	vivir	být	V	V;POS;PST;V.PTCP;ACT
vivía	žila	vivir	žít	V	V;POS;PST;V.PTCP;ACT
vivía	žilo	vivir	žít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
vivía	žili	vivir	žít	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
vivía	žil	vivir	žít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
vivía	žít	vivir	žít	V	V;POS;NFIN
vivía	žij	vivir	žij	V	V;IMP;SG;2;POS;FIN
clientes	zákazníci	cliente	zákazník	N	N;ANIM;NOM;MASC;PL;POS
clientes	zákazníkům	cliente	zákazník	N	N;ANIM;DAT;MASC;PL;POS
clientes	zákazníků	cliente	zákazník	N	N;ANIM;GEN;MASC;PL;POS
clientes	zákazníky	cliente	zákazník	N	N;ANIM;ACC;MASC;PL;POS
clientes	klienti	cliente	klient	N	N;ANIM;NOM;MASC;PL;POS
clientes	klienty	cliente	klient	N	N;ANIM;ACC;MASC;PL;POS
noxento	hnus	noxento	hnus	N	N;INAN;NOM;MASC;SG;POS
campaña	kampaň	campaña	kampaň	N	N;NOM;FEM;SG;POS
campaña	kampaně	campaña	kampaň	N	N;NOM;FEM;PL;POS
campaña	tažení	campaña	tažení	N	N;NOM;NEUT;SG;POS
armadura	brnění	armadura	brnění	N	N;NOM;NEUT;SG;POS
armadura	zbroj	armadura	zbroj	N	N;NOM;FEM;SG;POS
armadura	brnění	armadura	brnění	N	N;NOM;NEUT;SG;POS
armadura	zbroj	armadura	zbroj	N	N;NOM;FEM;SG;POS
reloxo	hodiny	reloxo	hodina	N	N;NOM;FEM;PL;POS
reloxo	hodinky	reloxo	hodinky	N	N;NOM;FEM;PL;POS
reloxo	dědečku	reloxo	dědeček	N	N;INAN;NOM;MASC;SG;POS
reloxo	dědeček	reloxo	dědeček	N	N;ANIM;NOM;MASC;SG;POS
reloxo	děda	reloxo	děda	N	N;ANIM;NOM;MASC;SG;POS
trouxo	přinesla	trouxo	přinést	V	V;POS;PST;V.PTCP;ACT
trouxo	přinesl	trouxo	přinést	V	V;MASC;SG;POS;PST;V.PTCP;ACT
trouxo	má	trouxo	mít	V	V;IND;SG;3;POS;PRS;FIN;ACT
trouxo	přinést	trouxo	přinést	V	V;POS;NFIN
trouxo	přivést	trouxo	přivést	V	V;POS;NFIN
chegada	příjezdu	chegada	příjezd	N	N;INAN;GEN;MASC;SG;POS
chegada	příjezd	chegada	příjezd	N	N;INAN;NOM;MASC;SG;POS
chegada	příchod	chegada	příchod	N	N;INAN;NOM;MASC;SG;POS
chegada	přílet	chegada	přílet	N	N;INAN;NOM;MASC;SG;POS
dicirche	chcete	dicirchar	chtít	V	V;IND;PL;2;POS;PRS;FIN;ACT
dicirche	chceš	dicirchar	chtít	V	V;IND;SG;2;POS;PRS;FIN;ACT
dicirche	řekněme	dicirchar	říci	V	V;PFV;IMP;PL;2;POS;FIN
dicirche	řekněte	dicirchar	říci	V	V;PFV;IMP;PL;2;POS;FIN
dicirche	řekni	dicirchar	říci	V	V;IMP;SG;1;POS;FIN
trigo	pšenice	trigo	pšenice	N	N;NOM;FEM;SG;POS
trigo	kukuřice	trigo	kukuřice	N	N;NOM;FEM;SG;POS
trigo	kukuřici	trigo	kukuřice	N	N;ACC;FEM;SG;POS
mediodía	poledne	mediodía	poledne	N	N;NOM;NEUT;SG;POS
mediodía	oběd	mediodía	oběd	N	N;INAN;NOM;MASC;SG;POS
mediodía	obědy	mediodía	oběd	N	N;INAN;NOM;MASC;PL;POS
mediodía	poledne	mediodía	poledne	N	N;NOM;NEUT;SG;POS
bandeira	vlajka	bandeira	vlajka	N	N;NOM;FEM;SG;POS
bandeira	vlajkou	bandeira	vlajka	N	N;INS;FEM;SG;POS
bandeira	příznak	bandeira	příznak	N	N;INAN;NOM;MASC;SG;POS
bandeira	vlajku	bandeira	vlajka	N	N;ACC;FEM;SG;POS
sal	sůl	sal	sůl	N	N;NOM;FEM;SG;POS
sal	soli	sal	sůl	N	N;NOM;FEM;PL;POS
sal	out	sal	out	N	N;INAN;NOM;MASC;SG;POS
murdock	murdock	murdock	murdock	N	N;ANIM;NOM;MASC;SG;POS
sentía	cítil	sentía	cítit	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
sentía	cítila	sentía	cítit	V	V;IPFV;POS;PST;V.PTCP;ACT
sentía	bylo	sentía	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
sentía	byl	sentía	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
sentía	byla	sentía	být	V	V;POS;PST;V.PTCP;ACT
sentía	cítit	sentía	cítit	V	V;IPFV;POS;NFIN
sentía	promiňte	sentía	prominout	V	V;PFV;IMP;PL;2;POS;FIN
sentía	otočila	sentía	otočit	V	V;PFV;POS;PST;V.PTCP;ACT
sentía	otočil	sentía	otočit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
peito	prsa	peito	prsa	N	N;NOM;NEUT;PL;POS
peito	prsu	peito	prs	N	N;NOM;FEM;SG;POS
peito	hruď	peito	hruď	N	N;NOM;FEM;SG;POS
peito	hrudi	peito	hruď	N	N;NOM;FEM;SG;POS
peito	hrudníku	peito	hrudník	N	N;INAN;DAT;MASC;SG;POS
peito	hrudník	peito	hrudník	N	N;INAN;NOM;MASC;SG;POS
peito	truhla	peito	truhnout	N	N;NOM;FEM;SG;POS
inútil	zbytečná	inútil	zbytečný	ADJ	ADJ;NOM;FEM;SG;POS
inútil	zbytečné	inútil	zbytečný	ADJ	ADJ;NOM;NEUT;SG;POS
policías	policie	policía	policie	N	N;NOM;FEM;SG;POS
policías	policisty	policía	policista	N	N;ANIM;ACC;MASC;PL;POS
policías	policisté	policía	policista	N	N;ANIM;NOM;MASC;PL;POS
policías	policajti	policía	policajt	N	N;ANIM;NOM;MASC;PL;POS
policías	poldové	policía	poldový	N	N;ANIM;NOM;MASC;PL;POS
policías	důstojníky	policía	důstojník	N	N;ANIM;ACC;MASC;PL;POS
policías	důstojníci	policía	důstojník	N	N;ANIM;NOM;MASC;PL;POS
policías	policisté	policía	policista	N	N;ANIM;NOM;MASC;PL;POS
policías	strážníci	policía	strážník	N	N;ANIM;NOM;MASC;PL;POS
diario	dne	diario	den	N	N;INAN;GEN;MASC;SG;POS
diario	den	diario	den	N	N;INAN;NOM;MASC;SG;POS
diario	deník	diario	deník	N	N;INAN;NOM;MASC;SG;POS
diario	diář	diario	diář	N	N;INAN;NOM;MASC;SG;POS
ledicia	radosti	ledicia	radost	N	N;NOM;FEM;SG;POS
ledicia	radost	ledicia	radost	N	N;NOM;FEM;SG;POS
ledicia	spokojenost	ledicia	spokojenost	N	N;NOM;FEM;SG;POS
ledicia	štěstí	ledicia	štěstí	N	N;NOM;NEUT;SG;POS
escenario	fázi	escenario	fáze	N	N;ACC;FEM;SG;POS
escenario	fáze	escenario	fáze	N	N;NOM;FEM;SG;POS
escenario	etapa	escenario	etapa	N	N;NOM;FEM;SG;POS
escenario	jeviště	escenario	jeviště	N	N;NOM;NEUT;SG;POS
escenario	stage	escenario	stát	N	N;NOM;MASC;SG;POS
escenario	scénář	escenario	scénář	N	N;INAN;NOM;MASC;SG;POS
escenario	nastavení	escenario	nastavení	N	N;NOM;NEUT;SG;POS
for	byli	ser	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
for	byly	ser	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
texto	text	texto	text	N	N;INAN;NOM;MASC;SG;POS
preguntou	požádal	preguntar	požádat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
preguntou	zeptal	preguntar	zeptat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
preguntou	řekla	preguntar	říci	V	V;PFV;POS;PST;V.PTCP;ACT
preguntou	řekl	preguntar	říci	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
preguntou	říkal	preguntar	říkat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
preguntou	požádat	preguntar	požádat	V	V;PFV;POS;NFIN
sombra	stínu	sombra	stín	N	N;INAN;GEN;MASC;SG;POS
sombra	shadow	sombra	shadow	N	N;NOM;MASC;SG;POS
sombra	stín	sombra	stín	N	N;INAN;NOM;MASC;SG;POS
sombra	stínu	sombra	stín	N	N;INAN;GEN;MASC;SG;POS
sombra	odstín	sombra	odstín	N	N;INAN;NOM;MASC;SG;POS
sombra	stín	sombra	stín	N	N;INAN;NOM;MASC;SG;POS
cae	padá	caer	padat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cae	spadne	caer	spadnout	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
cae	padá	caer	padat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
senado	senátu	senado	senát	N	N;INAN;GEN;MASC;SG;POS
senado	senát	senado	senát	N	N;INAN;NOM;MASC;SG;POS
poderoso	mocná	poderoso	mocný	ADJ	ADJ;NOM;FEM;SG;POS
poderoso	mocný	poderoso	mocný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
poderoso	mocní	poderoso	mocní	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
poderoso	mocná	poderoso	mocný	ADJ	ADJ;NOM;FEM;SG;POS
poderoso	mocný	poderoso	mocný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
anterior	předchozí	anterior	předchozí	ADJ	ADJ;NOM;MASC;SG;POS
anterior	předcházející	anterior	předcházející	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
mantén	udržuje	manter	udržovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
mantén	udržujte	manter	udržovat	V	V;PFV;IMP;PL;2;POS;FIN
mantén	zachovat	manter	zachovat	V	V;POS;NFIN
