com	med	com	med	ADP	ADP
caça	hunt	caça	hunt	N;FEM;SG	N;INDF;MASC;SG
caça	jakte	caça	jakte	N;FEM;SG	N;INDF;FEM;SG
caça	jakta	caça	jakt	N;FEM;SG	N;DEF;FEM;SG
caça	jakt	caça	jakt	N;FEM;SG	N;INDF;FEM;SG
prédio	bygningen	prédio	bygning	N;MASC;SG	N;DEF;MASC;SG
prédio	building	prédio	building	N;MASC;SG	N;INDF;FEM;SG
prédio	bygge	prédio	bygge	N;MASC;SG	N;INDF;NEUT;SG
prédio	bygning	prédio	bygning	N;MASC;SG	N;INDF;MASC;SG
arcebispo	erkebiskop	None	erkebiskop	N;MASC;SG	N;INDF;MASC;SG
violência	vold	violência	vold	N;FEM;SG	N;INDF;MASC;SG
dan	dan	dan	dan	N;MASC;SG	N;INDF;MASC;SG
verdadeira	ekte	verdadeiro	ekte	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
verdadeira	reelt	verdadeiro	reell	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
verdadeira	ekte	verdadeiro	ekte	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
verdadeira	sant	verdadeiro	sann	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
policial	offiser	policial	offiser	N;MASC;SG	N;INDF;MASC;SG
policial	konstabel	policial	konstabel	N;MASC;SG	N;INDF;MASC;SG
policial	politimannen	policial	politimann	N;MASC;SG	N;DEF;MASC;SG
policial	politimann	policial	politimann	N;MASC;SG	N;INDF;MASC;SG
órgãos	kropper	órgão	kropper	N;MASC;PL	N;INDF;FEM;PL
venezuela	venezuela	venezuela	venezuel	N;FEM;SG	N;DEF;NEUT;SG
venezuela	venezuelas	venezuela	venezuel	N;FEM;SG	N;INDF;NEUT;SG
estudar	studerer	estudar	studere	V;NFIN	V;IND;PRS;FIN
estudar	studere	estudar	studere	V;NFIN	V;NFIN
loja	butikk	loja	butikk	N;FEM;SG	N;INDF;MASC;SG
loja	sløyd	loja	sløyde	N;FEM;SG	N;INDF;MASC;SG
loja	butikk	loja	butikk	N;FEM;SG	N;INDF;MASC;SG
formando	danner	formar	dann	V;V.MSDR	V;IND;PRS;FIN
resolução	oppløsning	resolução	oppløsning	N;FEM;SG	N;INDF;FEM;SG
resolução	resolusjon	resolução	resolusjon	N;FEM;SG	N;INDF;MASC;SG
diferenças	diff	diferença	diff	N;FEM;PL	N
diferenças	uenigheter	diferença	uenigheter	N;FEM;PL	N;INDF;FEM;PL
diferenças	forskjellene	diferença	forskjelle	N;FEM;PL	N;DEF;FEM;PL
diferenças	ulikheter	diferença	ulikheter	N;FEM;PL	N;INDF;FEM;PL
diferenças	forskjeller	diferença	forskjelle	N;FEM;PL	N;INDF;MASC;PL
eurovisão	eurovision	eurovisão	eurovision	N;FEM;SG	N;INDF;MASC;SG
apelido	kallenavn	apelido	kallenavn	N;MASC;SG	N;INDF;NEUT;SG
apelido	etternavn	apelido	etternavn	N;MASC;SG	N;INDF;NEUT;SG
ave	ave	ave	ave	N;FEM;SG	N;INDF;MASC;SG
ave	fugl	ave	fugl	N;FEM;SG	N;INDF;MASC;SG
ave	bird	ave	bird	N;FEM;SG	N
responsabilidade	belastning	responsabilidade	belastning	N;FEM;SG	N;INDF;FEM;SG
responsabilidade	ansvar	responsabilidade	ansvar	N;FEM;SG	N;INDF;NEUT;SG
responsabilidade	ansvarlighet	responsabilidade	ansvarlighet	N;FEM;SG	N;INDF;FEM;SG
avião	fly	avião	fly	N;MASC;SG	N;INDF;NEUT;SG
avião	fly	avião	fly	N;MASC;SG	N;INDF;NEUT;SG
sinais	signalene	sinal	signale	N;MASC;PL	N;DEF;FEM;PL
mix	mix	mix	mix	N;MASC;SG	N;INDF;MASC;SG
mix	blanding	mix	blanding	N;MASC;SG	N;INDF;FEM;SG
mix	miks	mix	miks	N;MASC;SG	N;INDF;MASC;SG
cardoso	cardoso	cardoso	cardoso	N;MASC;SG	N
beleza	skjønnheten	beleza	skjønnhete	N;FEM;SG	N;DEF;MASC;SG
beleza	skjønnhet	beleza	skjønnh	N;FEM;SG	N;INDF;NEUT;SG
beleza	beauty	beleza	beauty	N;FEM;SG	N;INDF;MASC;SG
pés	føtter	pé	føtte	N;MASC;PL	N;INDF;FEM;PL
interesses	interesser	interesse	interesse	N;MASC;PL	N;INDF;FEM;PL
interesses	interessene	interesse	interesse	N;MASC;PL	N;DEF;FEM;PL
air	luft	air	luft	N;MASC;SG	N;INDF;FEM;SG
air	air	air	air	N;MASC;SG	N
pacífico	stillehavet	pacífico	stillehav	N;MASC;SG	N;DEF;NEUT;SG
pacífico	pacific	pacífico	pacific	N;MASC;SG	N;INDF;NEUT;SG
pacífico	fredelig	pacífico	fredelig	N;MASC;SG	N;INDF;MASC;SG
relacionamento	relasjon	relacionamento	relasjon	N;MASC;SG	N;INDF;MASC;SG
relacionamento	forholdet	relacionamento	forhold	N;MASC;SG	N;DEF;NEUT;SG
relacionamento	forhold	relacionamento	forhold	N;MASC;SG	N;INDF;NEUT;SG
tópico	emne	tópico	emne	N;MASC;SG	N;INDF;NEUT;SG
tópico	tema	tópico	tema	N;MASC;SG	N;INDF;NEUT;SG
alan	alan	alan	alan	N;MASC;SG	N;INDF;MASC;SG
festas	festligheter	festa	festligheter	N;FEM;PL	N;INDF;FEM;PL
festas	fester	festa	fester	N;FEM;PL	N;INDF;FEM;PL
rtp	rtp	rtp	rtp	N;FEM;SG	N;INDF;MASC;SG
barbosa	barbosa	barboso	barbose	N;MASC;SG	N;DEF;FEM;SG
media	media	media	medium	N;MASC;PL	N;DEF;NEUT;PL
media	mediefiler	media	mediefile	N;MASC;PL	N;INDF;MASC;PL
lojas	butikker	loja	butikke	N;FEM;PL	N;INDF;FEM;PL
lojas	butikkene	loja	butikke	N;FEM;PL	N;DEF;FEM;PL
lojas	butikker	loja	butikke	N;FEM;PL	N;INDF;FEM;PL
figuras	figurer	figura	figure	N;FEM;PL	N;INDF;MASC;PL
albert	albert	albert	albert	N;MASC;SG	N;INDF;MASC;SG
tio	tio	tio	tio	N;MASC;SG	N;INDF;NEUT;SG
tio	onkel	tio	onkel	N;MASC;SG	N;INDF;MASC;SG
tio	onkelen	tio	onkel	N;MASC;SG	N;DEF;MASC;SG
belém	belém	belém	belém	N;MASC;SG	N;INDF;MASC;SG
foto	photo	foto	photo	N;FEM;SG	N
foto	foto	foto	foto	N;FEM;SG	N;INDF;NEUT;SG
foto	bilete	foto	bilete	N;FEM;SG	N;INDF;NEUT;SG
foto	bilde	foto	bilde	N;FEM;SG	N;INDF;NEUT;SG
foto	biletet	foto	bilete	N;FEM;SG	N;DEF;NEUT;SG
foto	pic	foto	pic	N;FEM;SG	N;INDF;NEUT;SG
foto	bildet	foto	bilde	N;FEM;SG	N;DEF;NEUT;SG
foto	bilde	foto	bilde	N;FEM;SG	N;INDF;NEUT;SG
coelho	coelho	coelho	coelho	N;MASC;SG	N;INDF;SG
coelho	bunny	coelho	bunny	N;MASC;SG	N;INDF;MASC;SG
coelho	kaninen	coelho	kanin	N;MASC;SG	N;DEF;MASC;SG
coelho	kanin	coelho	kanin	N;MASC;SG	N;INDF;MASC;SG
coelho	hare	coelho	hare	N;MASC;SG	N;INDF;MASC;SG
coelho	rabbit	coelho	rabbit	N;MASC;SG	N;INDF;MASC;SG
proteger	beskytte	proteger	beskytte	V;NFIN	V;NFIN
proteger	beskytte	proteger	beskytte	V;NFIN	V;NFIN
proteger	ivareta	proteger	ivareta	V;NFIN	V;NFIN
criando	opprette	criar	opprette	V;V.MSDR	V;NFIN
criando	skape	criar	skape	V;V.MSDR	V;IMP;NFIN
cardeal	cardinal	cardeal	cardinal	N;MASC;SG	N
cardeal	kardinal	cardeal	kardinal	N;MASC;SG	N;INDF;MASC;SG
bens	varer	bem	vare	N;MASC;PL	N;INDF;FEM;PL
braço	arm	braço	arm	N;MASC;SG	N;INDF;MASC;SG
braço	armen	braço	arm	N;MASC;SG	N;DEF;MASC;SG
bloco	bloc	bloco	bloc	N;MASC;SG	N
bloco	blokkering	bloco	blokkering	N;MASC;SG	N;INDF;FEM;SG
bloco	blokk	bloco	blokk	N;MASC;SG	N;INDF;FEM;SG
beira	beira	beira	beire	N;FEM;SG	N;DEF;NEUT;SG
junta	junta	junta	junta	N;FEM;SG	N;DEF;NEUT;SG
religioso	religiøst	religioso	religiøs	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
religioso	religiøs	religioso	religiøs	ADJ;MASC;SG	ADJ;INDF;SG
use	bruke	usar	bruke	V;SBJV;SG;3;PRS;FIN	V;NFIN
way	veg	way	veg	N;MASC;SG	N;INDF;MASC;SG
way	måte	way	måte	N;MASC;SG	N;INDF;MASC;SG
way	way	way	way	N;MASC;SG	N
notáveis	bemerkelsesverdige	notável	bemerkelsesverdig	ADJ;MASC;PL	ADJ;PL
viena	wien	viena	wien	N;FEM;SG	N
viena	vienna	viena	vienne	N;FEM;SG	N;INDF;NEUT;SG
clássica	klassiker	clássico	klassiker	N;FEM;SG	N;INDF;MASC;SG
clássica	classic	clássico	classic	N;FEM;SG	N
ópera	opera	ópera	opera	N;FEM;SG	N;INDF;MASC;SG
ópera	operaen	ópera	opera	N;FEM;SG	N;DEF;MASC;SG
possíveis	mulige	possível	mulige	ADJ;MASC;PL	ADJ;PL
marie	marie	marie	marie	N;FEM;SG	N;INDF;FEM;SG
salão	lounge	salão	loyng	N;MASC;SG	N;INDF;MASC;SG
salão	salong	salão	salong	N;MASC;SG	N;INDF;MASC;SG
salão	hall	salão	hall	N;MASC;SG	N;INDF;MASC;SG
vaga	vag	vaga	vag	N;FEM;SG	N;INDF;MASC;SG
amazonas	amazon	amazona	amazon	N;MASC;SG	N;INDF;MASC;SG
voleibol	volleyball	voleibol	volleyball	N;MASC;SG	N;INDF;MASC;SG
legislação	lovgivning	legislação	lovgivning	N;FEM;SG	N;INDF;FEM;SG
chaves	keys	chave	keys	N;MASC;PL	N
chaves	nøklene	chave	nøkle	N;MASC;PL	N;DEF;FEM;PL
exceção	unntaket	exceção	unntak	N;FEM;SG	N;DEF;NEUT;SG
exceção	unntak	exceção	unntak	N;FEM;SG	N;INDF;NEUT;SG
direto	straight	direto	straight	N;MASC;SG	N;INDF;MASC;SG
direto	direct	direto	direct	N;MASC;SG	N
darwin	darwin	darwin	darwin	N;MASC;SG	N;INDF;MASC;SG
end	avslutt	end	avslutt	N;MASC;SG	N;INDF;MASC;SG
end	ende	end	ende	N;MASC;SG	N;INDF;MASC;SG
end	slutt	end	slutt	N;MASC;SG	N;INDF;MASC;SG
round	runde	round	runde	N;MASC;SG	N;INDF;MASC;SG
round	runden	round	runde	N;MASC;SG	N;DEF;MASC;SG
round	round	round	round	N;MASC;SG	N;INDF;SG
mateus	matthew	mater	matthew	N;MASC;SG	N;INDF;MASC;SG
mateus	matteus	mater	matteus	N;MASC;SG	N;INDF;MASC;SG
mateus	mateus	mater	mateus	N;MASC;SG	N;INDF;MASC;SG
consumo	forbruk	consumo	forbruk	N;MASC;SG	N;INDF;NEUT;SG
listas	oppføringer	lista	oppføringer	N;FEM;PL	N;INDF;FEM;PL
listas	lister	lista	liste	N;FEM;PL	N;INDF;FEM;PL
tim	tim	tim	tim	N;MASC;SG	N
motores	motorene	motor	motore	N;MASC;PL	N;DEF;FEM;PL
portas	dører	porta	dør	N;FEM;PL	N;INDF;FEM;PL
portas	dørene	porta	dør	N;FEM;PL	N;DEF;FEM;PL
canais	kanalene	canal	kanale	N;MASC;PL	N;DEF;FEM;PL
canais	kanalene	canal	kanale	N;MASC;PL	N;DEF;FEM;PL
propósito	formål	propósito	formål	N;MASC;SG	N;INDF;NEUT;SG
tiago	james	tiago	james	N;MASC;SG	N;INDF;MASC;SG
tiago	tiago	tiago	tiag	N;MASC;SG	N;INDF;MASC;SG
iniciativa	initiativ	iniciativa	initiativ	N;FEM;SG	N;INDF;NEUT;SG
iniciativa	initiativet	iniciativa	initiativ	N;FEM;SG	N;DEF;NEUT;SG
normas	normer	norma	norm	N;FEM;PL	N;INDF;FEM;PL
normas	standarder	norma	standard	N;FEM;PL	N;INDF;FEM;PL
patrimônio	arv	patrimônio	arv	N;MASC;SG	N;INDF;MASC;SG
redução	reduksjon	redução	reduksjon	N;FEM;SG	N;INDF;MASC;SG
funcionamento	operasjon	funcionamento	operasjon	N;MASC;SG	N;INDF;MASC;SG
funcionamento	operation	funcionamento	operation	N;MASC;SG	N;INDF;MASC;SG
funcionamento	fungerende	funcionamento	fungerende	N;MASC;SG	N;INDF;NEUT;SG
helena	helena	heleno	helena	N;FEM;SG	N;DEF;FEM;SG
helena	elena	heleno	elena	N;FEM;SG	N;INDF;FEM;SG
helena	jelena	heleno	jelena	N;FEM;SG	N;INDF;MASC;SG
helena	helen	heleno	hel	N;FEM;SG	N;INDF;MASC;SG
enredo	plott	enredo	plott	N;MASC;SG	N;INDF;NEUT;SG
cônjuge	ektefelle	cônjuge	ektefell	N;MASC;SG	N;INDF;MASC;SG
radio	radioen	radio	radio	N;MASC;SG	N;DEF;MASC;SG
radio	radio	radio	radio	N;MASC;SG	N;INDF;MASC;SG
cavalo	knight	cavalo	knigh	N;MASC;SG	N;INDF;MASC;SG
cavalo	ridder	cavalo	ridder	N;MASC;SG	N;INDF;MASC;SG
cavalo	horse	cavalo	horse	N;MASC;SG	N;INDF;NEUT;SG
cavalo	hest	cavalo	hest	N;MASC;SG	N;INDF;MASC;SG
cavalo	hesten	cavalo	hest	N;MASC;SG	N;DEF;MASC;SG
tiro	skyting	tiro	skyting	N;MASC;SG	N;INDF;FEM;SG
chamou	ringte	chamar	ringje	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
pior	verste	mau	verre	ADJ;MASC;SG	ADJ;DEF;RL
pior	verst	mau	verre	ADJ;MASC;SG	ADJ;INDF;RL
pior	dårligst	mau	dårligst	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
pior	værste	mau	værste	ADJ;MASC;SG	ADJ;DEF;RL
pior	værre	mau	værre	ADJ;MASC;SG	ADJ;CMPR
pior	verre	mau	verre	ADJ;MASC;SG	ADJ;CMPR
largo	largo	largo	largo	N;MASC;SG	N;INDF;MASC;SG
registros	plater	registro	plate	N;MASC;PL	N;INDF;FEM;PL
registros	registreringer	registro	registrering	N;MASC;PL	N;INDF;FEM;PL
goleiro	keeperen	goleiro	keeper	N;MASC;SG	N;DEF;MASC;SG
goleiro	målvakt	goleiro	målvakt	N;MASC;SG	N;INDF;FEM;SG
goleiro	keeper	goleiro	keeper	N;MASC;SG	N;INDF;MASC;SG
prima	fetter	primo	fetter	N;FEM;SG	N;INDF;MASC;SG
prima	kusine	primo	kusine	N;FEM;SG	N;INDF;MASC;SG
prima	prima	primo	prima	N;FEM;SG	N;INDF;MASC;SG
trinta	tretti	trinta	tretti	NUM	NUM;PL
mensagens	meldinger	mensagem	melding	N;FEM;PL	N;INDF;FEM;PL
mensagens	beskjeder	mensagem	beskjed	N;FEM;PL	N;INDF;MASC;PL
mensagens	meldinger	mensagem	melding	N;FEM;PL	N;INDF;FEM;PL
baía	bukt	baía	bukt	N;FEM;SG	N;INDF;FEM;SG
baía	bay	baía	bay	N;FEM;SG	N;INDF;FEM;SG
atos	handlinger	ato	handling	N;MASC;PL	N;INDF;FEM;PL
atos	gjerninger	ato	gjerning	N;MASC;PL	N;INDF;FEM;PL
rita	rita	rita	rite	N;FEM;SG	N;INDF;FEM;SG
comics	tegneserier	comics	tegneserie	N;MASC;SG	N;INDF;NEUT;SG
comics	tegneserie	comics	tegneserie	N;MASC;SG	N;INDF;MASC;SG
death	døden	death	død	N;MASC;SG	N;DEF;MASC;SG
death	død	death	død	N;MASC;SG	N;INDF;MASC;SG
death	death	death	death	N;MASC;SG	N
death	dødsstraff	death	dødsstraff	N;MASC;SG	N;INDF;FEM;SG
maranhão	maranhão	maranhão	maranhão	N;MASC;SG	N;INDF;MASC;SG
trabalhando	arbeider	trabalhar	arbeide	V;V.MSDR	V;IND;PRS;FIN
marquês	marquis	marquês	marquis	N;MASC;SG	N;INDF;MASC;SG
publicações	innlegg	publicação	innlegg	N;FEM;PL	N;INDF;NEUT;PL
ranking	rangering	ranking	rangering	N;MASC;SG	N;INDF;FEM;SG
ranking	ranking	ranking	ranking	N;MASC;SG	N;INDF;FEM;SG
catálogo	katalogen	catálogo	katalog	N;MASC;SG	N;DEF;MASC;SG
catálogo	katalog	catálogo	katalog	N;MASC;SG	N;INDF;MASC;SG
catálogo	katalogen	catálogo	katalog	N;MASC;SG	N;DEF;MASC;SG
size	størrelse	sizer	størrelse	N;MASC;SG	N;INDF;MASC;SG
size	størrelsen	sizer	størrelse	N;MASC;SG	N;DEF;MASC;SG
playstation	playstation	playstation	playstation	N;MASC;SG	N;INDF;MASC;SG
tribo	stamme	tribo	stam	N;FEM;SG	N;INDF;FEM;SG
castela	castilla	castela	castille	N;FEM;SG	N;INDF;NEUT;SG
castela	castilla	castela	castille	N;FEM;SG	N;INDF;NEUT;SG
sites	nettsider	site	nettside	N;MASC;PL	N;INDF;FEM;PL
sites	nettstedene	site	nettstede	N;MASC;PL	N;DEF;MASC;PL
corpos	likene	corpo	like	N;MASC;PL	N;DEF;FEM;PL
corpos	kropper	corpo	kropper	N;MASC;PL	N;INDF;FEM;PL
candidatos	kandidater	candidato	kandidat	N;MASC;PL	N;INDF;FEM;PL
candidatos	kandidatene	candidato	kandidat	N;MASC;PL	N;DEF;FEM;PL
dono	owner	dono	oæne	N;MASC;SG	N;INDF;NEUT;SG
dono	eier	dono	eine	N;MASC;SG	N;INDF;NEUT;SG
milhão	million	milhão	million	N;MASC;SG	N;INDF;MASC;SG
finalização	fullføring	finalização	fullføring	N;FEM;SG	N;INDF;FEM;SG
finalização	innsending	finalização	innsending	N;FEM;SG	N;INDF;FEM;SG
finalização	underkastelse	finalização	underkastelse	N;FEM;SG	N;INDF;MASC;SG
concerto	konsert	concerto	konsert	N;MASC;SG	N;INDF;MASC;SG
concerto	concert	concerto	concert	N;MASC;SG	N
vento	vind	vento	vind	N;MASC;SG	N;INDF;MASC;SG
vento	wind	vento	wind	N;MASC;SG	N
skin	hud	skin	hud	N;MASC;SG	N;INDF;NEUT;SG
skin	flå	skin	flå	N;MASC;SG	N;INDF;MASC;SG
skin	huden	skin	hud	N;MASC;SG	N;DEF;MASC;SG
resolver	løse	resolver	løse	V;NFIN	V;NFIN
turquia	tyrkia	turquia	tyrki	N;FEM;SG	N;INDF;NEUT;SG
turquia	kalkun	turquia	kalkun	N;FEM;SG	N;INDF;MASC;SG
ferramenta	verktøy	ferramenta	verktøy	N;FEM;SG	N;INDF;NEUT;SG
momentos	øyeblikkene	momento	øyeblikke	N;MASC;PL	N;DEF;FEM;PL
momentos	stunder	momento	stund	N;MASC;PL	N;INDF;FEM;PL
menino	gutt	menino	gu	N;MASC;SG	N;INDF;MASC;SG
menino	gutten	menino	gutt	N;MASC;SG	N;DEF;MASC;SG
assassinato	attentat	assassinato	attentat	N;MASC;SG	N;INDF;NEUT;SG
assassinato	drap	assassinato	drap	N;MASC;SG	N;INDF;NEUT;SG
assassinato	mord	assassinato	mord	N;MASC;SG	N;INDF;NEUT;SG
altos	high	alto	high	N;MASC;PL	N
vendeu	solgte	vender	solgje	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
grave	alvorlig	grave	alvorlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
grave	seriøs	grave	seriøs	ADJ;MASC;SG	ADJ;INDF;SG
grave	alvorlig	grave	alvorlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
grave	kraftig	grave	kraftig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
traz	bringer	trazer	bringe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
fatores	faktorer	fator	faktor	N;MASC;PL	N;INDF;FEM;PL
permanente	permanent	permanente	permanent	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
instalação	installasjon	instalação	installasjon	N;FEM;SG	N;INDF;MASC;SG
instalação	installering	instalação	installering	N;FEM;SG	N;INDF;FEM;SG
instalação	installasjonen	instalação	installasjon	N;FEM;SG	N;DEF;MASC;SG
instalação	installeringen	instalação	installering	N;FEM;SG	N;DEF;MASC;SG
instalação	installasjon	instalação	installasjon	N;FEM;SG	N;INDF;MASC;SG
instalação	installering	instalação	installering	N;FEM;SG	N;INDF;FEM;SG
karl	karl	karl	karl	N;MASC;SG	N;MASC
socialista	sosialist	socialista	sosialist	N;MASC;SG	N;INDF;MASC;SG
carl	karl	carl	karl	N;MASC;SG	N;MASC
carl	carl	carl	carl	N;MASC;SG	N;INDF;MASC;SG
considera	vurdere	considerar	vurdere	V;IND;SG;3;PRS;FIN	V;NFIN
status	status	status	status	N;MASC;SG	N;INDF;MASC;SG
retirada	retrett	retirada	retrett	N;FEM;SG	N;INDF;MASC;SG
retirada	uttak	retirada	uttak	N;FEM;SG	N;INDF;NEUT;SG
retirada	abstinens	retirada	abstin	N;FEM;SG	N;GEN;DEF;MASC;SG
retirada	tilbaketrekning	retirada	tilbaketrekning	N;FEM;SG	N;INDF;FEM;SG
interessante	interessant	interessante	interessant	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
davis	davis	davi	davis	N;MASC;SG	N;INDF;MASC;SG
lagoa	lagoa	lagoa	lago	N;FEM;SG	N;DEF;FEM;SG
lagoa	lagune	lagoa	lagune	N;FEM;SG	N;INDF;MASC;SG
lagoa	lagunen	lagoa	lagun	N;FEM;SG	N;DEF;MASC;SG
zonas	soner	zona	son	N;FEM;PL	N;INDF;FEM;PL
association	forening	association	forening	N;MASC;SG	N;INDF;FEM;SG
association	association	association	association	N;MASC;SG	N
padrões	standarder	padrão	standard	N;MASC;PL	N;INDF;FEM;PL
secção	seksjonen	secção	seksjon	N;FEM;SG	N;DEF;MASC;SG
secção	seksjon	secção	seksjon	N;FEM;SG	N;INDF;MASC;SG
secção	delen	secção	del	N;FEM;SG	N;DEF;MASC;SG
representou	representerte	representar	representere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
crítico	anmelderen	crítico	anmelder	N;MASC;SG	N;DEF;MASC;SG
crítico	kritiker	crítico	kritiker	N;MASC;SG	N;INDF;MASC;SG
marques	marques	marque	marques	N;MASC;SG	N;INDF;MASC;SG
rugby	rugby	rugby	rugby	N;MASC;SG	N;INDF;NEUT;SG
preta	sort	preto	sort	N;FEM;SG	N;INDF;MASC;SG
preta	black	preto	black	N;FEM;SG	N
representando	representerer	representar	representere	V;V.MSDR	V;IND;PRS;FIN
representando	representere	representar	representere	V;V.MSDR	V;NFIN
jan	jan	jan	jan	N;MASC;SG	N;MASC
college	college	college	colleg	N;MASC;SG	N;INDF;NEUT;SG
college	høgskole	college	høgskole	N;MASC;SG	N;INDF;MASC;SG
college	høyskole	college	høyskole	N;MASC;SG	N;INDF;MASC;SG
amarelo	gult	amarelo	gul	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
amarelo	gul	amarelo	gul	ADJ;MASC;SG	ADJ;INDF;SG
metro	metro	metro	metro	N;MASC;SG	N;INDF;MASC;SG
guiné	guinea	guiné	guine	N;FEM;SG	N;DEF;FEM;SG
considerando	vurderer	considerar	vurdere	V;V.MSDR	V;IND;PRS;FIN
aux	aux	aux	aux	N;MASC;SG	N
inc	inc	inc	inc	N;MASC;SG	N
salvar	lagrer	salvar	lagre	V;NFIN	V;IND;PRS;FIN
salvar	sparer	salvar	spare	V;NFIN	V;IND;PRS;FIN
árbitro	oppmann	árbitro	oppmann	N;MASC;SG	N;INDF;MASC;SG
árbitro	ref	árbitro	ref	N;MASC;SG	N;INDF;NEUT;SG
cadeia	kjede	cadeia	kjede	N;FEM;SG	N;INDF;MASC;SG
cadeia	kjetting	cadeia	kjetting	N;FEM;SG	N;INDF;FEM;SG
orientação	ledelse	orientação	ledelse	N;FEM;SG	N;INDF;MASC;SG
orientação	orientering	orientação	orientering	N;FEM;SG	N;INDF;FEM;SG
orientação	legning	orientação	legning	N;FEM;SG	N;INDF;FEM;SG
orientação	guideline	orientação	guideline	N;FEM;SG	N;INDF;FEM;SG
nuno	patrick	nuno	patrick	N;MASC;SG	N;INDF;MASC;SG
nuno	nuno	nuno	nuno	N;MASC;SG	N;INDF;MASC;SG
adam	adam	adar	adam	N;MASC;SG	N;INDF;MASC;SG
opções	alternativene	opção	alternativ	N;FEM;PL	N;DEF;FEM;PL
gustavo	gustav	gustavo	gustav	N;MASC;SG	N;INDF;MASC;SG
gustavo	gustavo	gustavo	gustavo	N;MASC;SG	N;INDF;MASC;SG
gustavo	gustaf	gustavo	gustaf	N;MASC;SG	N;INDF;MASC;SG
sir	crs	sir	crs	N;MASC;SG	N;INDF;MASC;SG
funcionários	tjenestemenn	funcionário	tjenestemann	N;MASC;PL	N;INDF;MASC;PL
funcionários	funksjonærer	funcionário	funksjonær	N;MASC;PL	N;INDF;MASC;PL
checa	tsjekkisk	checa	tsjekkisk	N;FEM;SG	N;INDF;MASC;SG
trouxe	brakte	trazer	brake	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
documento	dokumentet	documento	dokument	N;MASC;SG	N;DEF;NEUT;SG
documento	dokument	documento	dokument	N;MASC;SG	N;INDF;NEUT;SG
comitê	komiteen	comitê	komité	N;MASC;SG	N;DEF;MASC;SG
comitê	komité	comitê	komité	N;MASC;SG	N;INDF;MASC;SG
bacia	basin	bacia	basin	N;FEM;SG	N;INDF;MASC;SG
seriado	seriemorder	seriado	seriemord	N;MASC;SG	N;INDF;NEUT;SG
paraguai	paraguay	paraguai	paraguay	N;MASC;SG	N;INDF;MASC;SG
paraguai	paraguays	paraguai	paraguays	N;MASC;SG	N;INDF;MASC;SG
paraguai	paraguays	paraguai	paraguays	N;MASC;SG	N;INDF;MASC;SG
ausência	fravær	ausência	fravær	N;FEM;SG	N;INDF;MASC;SG
destruição	ødeleggelse	destruição	ødeleggelse	N;FEM;SG	N;INDF;MASC;SG
destruição	tilintetgjørelse	destruição	tilintetgjørelse	N;FEM;SG	N;INDF;MASC;SG
permitindo	aktiverer	permitir	aktivere	V;V.MSDR	V;IND;PRS;FIN
permitindo	tillater	permitir	tillate	V;V.MSDR	V;IND;PRS;FIN
ativo	aktivt	ativo	aktiv	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ativo	aktiv	ativo	aktiv	ADJ;MASC;SG	ADJ;INDF;SG
abreu	abreu	abreu	abreu	N;MASC;SG	N;INDF;MASC;SG
próximos	kommende	próximo	kommende	ADJ;MASC;PL	ADJ;PL
cria	skaper	criar	skape	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
cria	opprette	criar	opprette	V;IND;SG;3;PRS;FIN	V;NFIN
salto	jump	salto	jump	N;MASC;SG	N;INDF;MASC;SG
salto	hopp	salto	hopp	N;MASC;SG	N;INDF;NEUT;SG
salto	hoppe	salto	hoppe	N;MASC;SG	N;INDF;FEM;SG
salto	salto	salto	salto	N;MASC;SG	N;INDF;NEUT;SG
salto	spranget	salto	sprang	N;MASC;SG	N;DEF;NEUT;SG
tela	skjerm	tela	skjerm	N;FEM;SG	N;INDF;MASC;SG
tela	skjermen	tela	skjerme	N;FEM;SG	N;DEF;MASC;SG
tela	lerret	tela	lerr	N;FEM;SG	N;DEF;NEUT;SG
tela	kanvas	tela	kanvas	N;FEM;SG	N;INDF;MASC;SG
raça	breed	raça	breed	N;FEM;SG	N;INDF;MASC;SG
raça	rase	raça	rase	N;FEM;SG	N;INDF;MASC;SG
raça	kappløp	raça	kappløp	N;FEM;SG	N;INDF;NEUT;SG
raça	rase	raça	rase	N;FEM;SG	N;INDF;MASC;SG
raça	race	raça	race	N;FEM;SG	N
bilhões	milliarder	bilhão	milliard	N;MASC;PL	N;INDF;MASC;PL
