структурні	estructurales	структурний	estructural	ADJ;NOM;PL	ADJ;PL
мозок	brain	мозок	brain	N;INAN;NOM;MASC;SG	N
мозок	cerebro	мозок	cerebro	N;INAN;NOM;MASC;SG	N;MASC;SG
гніздо	ranura	гніздо	ranura	N;INAN;NOM;NEUT;SG	N;FEM;SG
гніздо	nido	гніздо	nido	N;INAN;NOM;NEUT;SG	N;MASC;SG
тепло	calidez	тепло	calidez	N;INAN;NOM;NEUT;SG	N;FEM;SG
тепло	calor	тепло	calor	N;INAN;NOM;NEUT;SG	N;MASC;SG
прояви	racistas	прояв	racista	N;INAN;NOM;MASC;PL	N;PL
ботанік	botánica	ботанік	botánica	N;ANIM;NOM;MASC;SG	N;FEM;SG
ботанік	botánico	ботанік	botánico	N;ANIM;NOM;MASC;SG	N;MASC;SG
висотах	altitudes	висота	altitud	N;INAN;ESS;FEM;PL	N;FEM;PL
ріст	crecimiento	ріст	crecimiento	N;INAN;NOM;MASC;SG	N;MASC;SG
дізнатися	pregunte	дізнатися	pregunte	V;PFV;NFIN	V;SBJV;SG;3;FIN
дізнатися	aprenda	дізнатися	aprender	V;PFV;NFIN	V;IMP;SG;3;FIN
дізнатися	aprendan	дізнатися	aprender	V;PFV;NFIN	V;IMP;PL;3;FIN
дізнатися	aprender	дізнатися	aprender	V;PFV;NFIN	V;NFIN
дізнатися	aprende	дізнатися	aprender	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
передмісті	periferia	передмість	periferia	N;INAN;DAT;NEUT;SG	N;FEM;SG
кристали	cristales	кристал	cristal	N;INAN;NOM;MASC;PL	N;MASC;PL
мартіна	martina	мартіна	martina	N;ANIM;NOM;FEM;SG	N;FEM;SG
інтерпретації	interpretaciones	інтерпретація	interpretación	N;INAN;NOM;FEM;PL	N;FEM;PL
комунікацій	comunicaciones	комунікація	comunicación	N;INAN;GEN;FEM;PL	N;FEM;PL
спільну	compartida	спільний	compartido	ADJ;ACC;FEM;SG	ADJ;FEM;SG;V.PTCP
спільну	compartido	спільний	compartido	ADJ;ACC;FEM;SG	ADJ;MASC;SG;V.PTCP
пожежа	incendio	пожежа	incendio	N;INAN;NOM;FEM;SG	N;MASC;SG
пожежа	fuego	пожежа	fuego	N;INAN;NOM;FEM;SG	N;MASC;SG
підвіска	suspensión	підвіска	suspensión	N;INAN;NOM;FEM;SG	N;FEM;SG
дехто	algunas	дехто	alguno	PRO;ANIM;NOM	PRO;FEM;PL
дехто	algunos	дехто	alguno	PRO;ANIM;NOM	PRO;MASC;PL
сумніви	dudas	сумнів	duda	N;INAN;NOM;MASC;PL	N;FEM;PL
гребля	dam	гребль	dam	N;INAN;NOM;FEM;SG	N;MASC
гребля	presa	гребль	presa	N;INAN;NOM;FEM;SG	N;FEM;SG
гребля	embalse	гребль	embalse	N;INAN;NOM;FEM;SG	N;MASC;SG
гребля	represa	гребль	represar	N;INAN;NOM;FEM;SG	N;FEM;SG
гребля	dique	гребль	dique	N;INAN;NOM;FEM;SG	N;MASC;SG
купив	compró	купити	comprar	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
політикою	póliza	політика	póliza	N;INAN;INS;FEM;SG	N;FEM;SG
політикою	politica	політика	politica	N;INAN;INS;FEM;SG	N;FEM;SG
політикою	política	політика	política	N;INAN;INS;FEM;SG	N;FEM;SG
вибрати	elija	вибрати	elegir	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
вибрати	escoja	вибрати	escoger	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
вибрати	elegir	вибрати	elegir	V;PFV;NFIN	V;NFIN
вибрати	elige	вибрати	elegir	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
вибрати	seleccione	вибрати	seleccionar	V;PFV;NFIN	V;IMP;SG;3;FIN
вибрати	seleccione	вибрати	seleccionar	V;PFV;NFIN	V;IMP;SG;3;FIN
вибрати	seleccionar	вибрати	seleccionar	V;PFV;NFIN	V;NFIN
вибрати	selecciona	вибрати	seleccionar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
унікальні	únicos	унікальний	único	ADJ;NOM;PL	ADJ;MASC;PL
унікальні	únicas	унікальний	único	ADJ;NOM;PL	ADJ;FEM;PL
чиновників	funcionarios	чиновник	funcionario	N;ANIM;ACC;MASC;PL	N;MASC;PL
оцінити	evalúa	оцінити	evaluar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
оцінити	evaluar	оцінити	evaluar	V;PFV;NFIN	V;NFIN
оцінити	evalúe	оцінити	evalúe	V;PFV;NFIN	V;IMP;SG;3;FIN
оцінити	evalúa	оцінити	evaluar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
оцінити	evaluar	оцінити	evaluar	V;PFV;NFIN	V;NFIN
оцінити	calificar	оцінити	calificar	V;PFV;NFIN	V;NFIN
архіви	archivos	архів	archivo	N;INAN;NOM;MASC;PL	N;MASC;PL
статевий	genital	статевий	genital	ADJ;NOM;MASC;SG	ADJ;SG
статевий	sexual	статевий	sexual	ADJ;NOM;MASC;SG	ADJ;SG
відійшов	pisó	відійти	pisar	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
теоретично	teóricamente	теоретично	teóricamente	ADV	ADV
вчителі	profesores	вчитель	profesor	N;ANIM;NOM;MASC;PL	N;MASC;PL
вчителі	docentes	вчитель	docente	N;ANIM;NOM;MASC;PL	N;PL
вчителі	maestras	вчитель	maestro	N;ANIM;NOM;MASC;PL	N;FEM;PL
вчителі	maestros	вчитель	maestro	N;ANIM;NOM;MASC;PL	N;MASC;PL
заявила	declaró	заявити	declarar	V;PFV;FEM;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
однакові	idénticas	однаковий	idéntico	ADJ;NOM;PL	ADJ;FEM;PL
однакові	idénticos	однаковий	idéntico	ADJ;NOM;PL	ADJ;MASC;PL
секс	sex	секс	sex	N;INAN;NOM;MASC;SG	N
секс	sexo	секс	sexo	N;INAN;NOM;MASC;SG	N;MASC;SG
чутки	rumores	чутка	rumor	N;INAN;NOM;FEM;PL	N;MASC;PL
чутки	rumores	чутка	rumor	N;INAN;NOM;FEM;PL	N;MASC;PL
визнала	reconoció	визнати	reconocer	V;PFV;FEM;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
несуть	portando	нести	portar	V;IPFV;IND;PL;3;PRS;FIN	V;V.MSDR
несуть	llevando	нести	llevar	V;IPFV;IND;PL;3;PRS;FIN	V;V.MSDR
методика	tecnica	методика	tecnicar	N;INAN;NOM;FEM;SG	N;FEM;SG
методика	técnica	методика	técnica	N;INAN;NOM;FEM;SG	N;FEM;SG
пейзаж	paisaje	пейзазати	paisaje	N;INAN;NOM;MASC;SG	N;MASC;SG
джаз	jazz	джаз	jazz	N;INAN;NOM;MASC;SG	N;MASC;SG
сантиметрів	centímetros	сантиметр	centímetro	N;INAN;GEN;MASC;PL	N;MASC;PL
бомби	bombas	бомба	bomba	N;INAN;NOM;FEM;PL	N;FEM;PL
віки	edades	вік	edad	N;INAN;NOM;MASC;PL	N;FEM;PL
способами	caricias	спосіб	caricia	N;INAN;INS;MASC;PL	N;FEM;PL
фасаді	polémica	фасад	polémica	N;INAN;NOM;MASC;SG	N;FEM;SG
менеджмент	gerencia	менеджмент	gerencia	N;INAN;NOM;MASC;SG	N;FEM;SG
менеджмент	gestión	менеджмент	gestión	N;INAN;NOM;MASC;SG	N;FEM;SG
менеджмент	dirección	менеджмент	dirección	N;INAN;NOM;MASC;SG	N;FEM;SG
менеджмент	administración	менеджмент	administración	N;INAN;NOM;MASC;SG	N;FEM;SG
течія	actualidad	течія	actualidad	N;INAN;NOM;FEM;SG	N;FEM;SG
течія	corriente	течія	corriente	N;INAN;NOM;FEM;SG	N;MASC;SG
течія	flujo	течія	flujo	N;INAN;NOM;FEM;SG	N;MASC;SG
робітники	trabajadores	робітник	trabajador	N;ANIM;NOM;MASC;PL	N;MASC;PL
робітники	trabajadoras	робітник	trabajadora	N;ANIM;NOM;MASC;PL	N;FEM;PL
робітники	obreros	робітник	obrero	N;ANIM;NOM;MASC;PL	N;MASC;PL
розмови	conversaciones	розмова	conversación	N;INAN;NOM;FEM;PL	N;FEM;PL
відмовляється	rehúsa	відмовлятися	rehúsa	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
відмовляється	rechaza	відмовлятися	rechazar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
відмовляється	disminuye	відмовлятися	disminuir	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
бойовиків	militantes	бойовик	militante	N;ANIM;ACC;MASC;PL	N;PL
біженців	refugiados	біженець	refugiado	N;ANIM;ACC;MASC;PL	N;MASC;PL
біженців	refugiados	біженець	refugiado	N;ANIM;ACC;MASC;PL	N;MASC;PL
корона	corona	корона	corona	N;INAN;NOM;FEM;SG	N;FEM;SG
фотографій	fotografias	фотографія	fotografia	N;INAN;GEN;FEM;PL	N;FEM;PL
фотографій	fotos	фотографія	foto	N;INAN;GEN;FEM;PL	N;FEM;PL
фотографій	fotografías	фотографія	fotografía	N;INAN;GEN;FEM;PL	N;FEM;PL
однаково	igualmente	однаково	igualmente	ADV	ADV
пори	poros	пора	poro	N;INAN;NOM;FEM;PL	N;MASC;PL
комуністична	comunista	комуністичний	comunista	ADJ;NOM;FEM;SG	ADJ;SG
тропічні	tropicales	тропічний	tropical	ADJ;NOM;PL	ADJ;PL
етимологія	etimología	етимологія	etimología	N;INAN;NOM;FEM;SG	N;FEM;SG
преса	prensa	преса	prensa	N;INAN;NOM;FEM;SG	N;FEM;SG
ціль	objetivo	ціль	objetivo	N;INAN;NOM;FEM;SG	N;MASC;SG
ціль	objetivo	ціль	objetivo	N;INAN;NOM;FEM;SG	N;MASC;SG
ціль	target	ціль	target	N;INAN;NOM;FEM;SG	N;SG
добровільно	voluntariamente	добровільно	voluntariamente	ADV	ADV
добровільно	voluntariamente	добровільно	voluntariamente	ADV	ADV
добровільно	deliberadamente	добровільно	deliberadamente	ADV	ADV
пізно	tarde	пізно	tarde	ADV	ADV
переселенців	mudanzas	переселенець	mudanza	N;ANIM;ACC;MASC;PL	N;FEM;PL
блакитний	azul	блакитний	azul	ADJ;NOM;MASC;SG	ADJ;SG
коди	códigos	код	código	N;INAN;NOM;MASC;PL	N;MASC;PL
пенсії	jubilaciones	пенсія	jubilación	N;INAN;ACC;FEM;PL	N;FEM;PL
пенсії	pensiones	пенсія	pensión	N;INAN;ACC;FEM;PL	N;FEM;PL
гурток	circunferencia	гурток	circunferencia	N;INAN;NOM;MASC;SG	N;FEM;SG
гурток	círculo	гурток	círculo	N;INAN;NOM;MASC;SG	N;MASC;SG
гурток	circle	гурток	circle	N;INAN;NOM;MASC;SG	N
гурток	circulo	гурток	circulo	N;INAN;NOM;MASC;SG	N;MASC;SG
моменти	moments	момент	moment	N;INAN;NOM;MASC;PL	N
моменти	momentos	момент	momento	N;INAN;NOM;MASC;PL	N;MASC;PL
моменти	instantes	момент	instante	N;INAN;NOM;MASC;PL	N;MASC;PL
затемнення	eclipse	затемнення	eclipse	N;INAN;NOM;NEUT;SG	N;MASC;SG
лавки	bancos	лавка	banco	N;INAN;NOM;FEM;PL	N;MASC;PL
наближення	aproximación	наближення	aproximación	N;INAN;NOM;NEUT;SG	N;FEM;SG
трудова	laborista	трудовий	laborista	N;INAN;NOM;FEM;SG	N;SG
тріо	trio	тріо	trio	N;INAN;NOM;NEUT;SG	N;MASC;SG
тріо	trío	тріо	trío	N;INAN;NOM;NEUT;SG	N;MASC;SG
гагаріна	gagarin	гагаріний	gagarin	N;ANIM;GEN;MASC;SG	N;MASC;SG
читача	seguidor	читач	seguidor	N;ANIM;ACC;MASC;SG	N;MASC;SG
діагностики	diagnósticos	діагностика	diagnóstico	N;INAN;NOM;FEM;PL	N;MASC;PL
еволюція	evolution	еволюція	evolution	N;INAN;NOM;FEM;SG	N
еволюція	evolución	еволюція	evolución	N;INAN;NOM;FEM;SG	N;FEM;SG
інтелектуальної	intelectual	інтелектуальний	intelectual	ADJ;GEN;FEM;SG	ADJ;SG
церковної	eclesiástica	церковний	eclesiástico	ADJ;GEN;FEM;SG	ADJ;FEM;SG
церковної	eclesiástico	церковний	eclesiástico	ADJ;GEN;FEM;SG	ADJ;MASC;SG
викладає	enseña	викладати	enseñar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
перебіг	influencia	перебігти	influencia	N;INAN;NOM;MASC;SG	N;FEM;SG
вимагав	exigió	вимагати	exigir	V;IPFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
жуків	insectos	жук	insecto	N;ANIM;ACC;MASC;PL	N;MASC;PL
жуків	bugs	жук	bugs	N;ANIM;ACC;MASC;PL	N;MASC;PL
жуків	bichos	жук	bicho	N;ANIM;ACC;MASC;PL	N;MASC;PL
жуків	errores	жук	error	N;ANIM;ACC;MASC;PL	N;MASC;PL
рів	reeve	рів	reeve	N;INAN;NOM;MASC;SG	N;SG
клієнт	clienta	клієнт	clienta	N;ANIM;NOM;MASC;SG	N;FEM;SG
клієнт	cliente	клієнт	cliente	N;ANIM;NOM;MASC;SG	N;SG
клієнт	clienta	клієнт	clienta	N;ANIM;NOM;MASC;SG	N;FEM;SG
клієнт	cliente	клієнт	cliente	N;ANIM;NOM;MASC;SG	N;SG
сервіс	servicio	сервес	servicio	N;INAN;NOM;MASC;SG	N;MASC;SG
придбати	adquirir	придбати	adquirir	V;PFV;NFIN	V;NFIN
придбати	comprar	придбати	comprar	V;PFV;NFIN	V;NFIN
придбати	compre	придбати	comprar	V;PFV;NFIN	V;IMP;SG;3;FIN
придбати	compro	придбати	compro	V;PFV;NFIN	V;IND;SG;2;PRS;FIN
придбати	comprar	придбати	comprar	V;PFV;NFIN	V;NFIN
тварина	animal	тварина	animal	N;ANIM;NOM;FEM;SG	N;MASC;SG
різдво	natividad	різдво	natividad	N;INAN;NOM;NEUT;SG	N;FEM;SG
різдво	navidad	різдво	navidad	N;INAN;NOM;NEUT;SG	N;FEM;SG
декоративні	ornamentales	декоративний	ornamental	ADJ;NOM;PL	ADJ;PL
молитви	rezos	молитва	rezo	N;INAN;NOM;FEM;PL	N;MASC;PL
молитви	oraciones	молитва	oración	N;INAN;NOM;FEM;PL	N;FEM;PL
молитви	plegarias	молитва	plegario	N;INAN;NOM;FEM;PL	N;FEM;PL
проста	simple	простий	simple	ADJ;NOM;FEM;SG	ADJ;SG
проста	sencilla	простий	sencillo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
проста	sencillo	простий	sencillo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
собаки	perros	собака	perro	N;ANIM;NOM;MASC;PL	N;MASC;PL
фантастичний	fantastico	фантастичний	fantastico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
фантастичний	fantástica	фантастичний	fantástico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
фантастичний	fantástico	фантастичний	fantástico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
виробника	vendedor	виробник	vendedor	N;ANIM;ACC;MASC;SG	N;MASC;SG
виробника	proveedor	виробник	proveedor	N;ANIM;ACC;MASC;SG	N;MASC;SG
студію	estudio	студія	estudio	N;INAN;ACC;FEM;SG	N;MASC;SG
студію	studio	студія	studio	N;INAN;ACC;FEM;SG	N;MASC;SG
царі	magi	цар	magi	N;ANIM;NOM;MASC;PL	N
царі	magos	цар	mago	N;ANIM;NOM;MASC;PL	N;MASC;PL
реставрація	restablecimiento	реставрація	restablecimiento	N;INAN;NOM;FEM;SG	N;MASC;SG
реставрація	restauración	реставрація	restauración	N;INAN;NOM;FEM;SG	N;FEM;SG
проникнення	penetración	проникнення	penetración	N;INAN;NOM;NEUT;SG	N;FEM;SG
проникнення	infiltración	проникнення	infiltración	N;INAN;NOM;NEUT;SG	N;FEM;SG
презентація	presentación	презентація	presentación	N;INAN;NOM;FEM;SG	N;FEM;SG
презентація	ponencia	презентація	ponencia	N;INAN;NOM;FEM;SG	N;FEM;SG
презентація	presentacion	презентація	presentacion	N;INAN;NOM;FEM;SG	N;FEM;SG
отриманий	recibida	отриманий	recibido	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
отриманий	recibido	отриманий	recibido	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
отриманий	resultante	отриманий	resultante	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;SG
обстрілу	bombardeo	обстріл	bombardeo	N;INAN;GEN;MASC;SG	N;MASC;SG
чоловічого	masculina	чоловічий	masculino	ADJ;GEN;MASC;SG	ADJ;FEM;SG
чоловічого	masculino	чоловічий	masculino	ADJ;GEN;MASC;SG	ADJ;MASC;SG
феодосія	feodosia	феодосія	feodosia	N;INAN;NOM;FEM;SG	N;FEM;SG
перевірка	comprobación	перевірка	comprobación	N;INAN;NOM;FEM;SG	N;FEM;SG
перевірка	verificación	перевірка	verificación	N;INAN;NOM;FEM;SG	N;FEM;SG
перевірка	test	перевірка	test	N;INAN;NOM;FEM;SG	N;MASC;SG
перевірка	prueba	перевірка	prueba	N;INAN;NOM;FEM;SG	N;FEM;SG
перевірка	ensayo	перевірка	ensayo	N;INAN;NOM;FEM;SG	N;MASC;SG
перевірка	convalidación	перевірка	convalidación	N;INAN;NOM;FEM;SG	N;FEM;SG
перевірка	validación	перевірка	validación	N;INAN;NOM;FEM;SG	N;FEM;SG
заяви	declaraciones	заява	declaración	N;INAN;NOM;FEM;PL	N;FEM;PL
заяви	afirmaciones	заява	afirmación	N;INAN;NOM;FEM;PL	N;FEM;PL
схем	esquemas	схем	esquema	N;INAN;GEN;FEM;PL	N;MASC;PL
гості	huéspedes	гість	huésped	N;ANIM;NOM;MASC;PL	N;MASC;PL
гості	invitados	гість	invitado	N;ANIM;NOM;MASC;PL	N;MASC;PL
розбіжності	diferencias	розбіжність	diferencia	N;INAN;NOM;FEM;PL	N;FEM;PL
розбіжності	diff	розбіжність	diff	N;INAN;NOM;FEM;PL	N
розбіжності	desacuerdos	розбіжність	desacuerdo	N;INAN;NOM;FEM;PL	N;MASC;PL
турецька	turca	турецький	turco	ADJ;NOM;FEM;SG	ADJ;FEM;SG
міфів	mitos	міфіти	mito	N;INAN;GEN;MASC;PL	N;MASC;PL
барон	barón	барон	barón	N;ANIM;NOM;MASC;SG	N;MASC;SG
барон	baron	барон	bar	N;ANIM;NOM;MASC;SG	N;MASC;SG
операціях	maniobras	операція	maniobra	N;INAN;ESS;FEM;PL	N;FEM;PL
відправляється	abandonando	відправлятися	abandonar	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
відправляється	saliendo	відправлятися	salir	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
відправляється	dejando	відправлятися	dejar	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
визнає	admite	визнавати	admitir	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
визнає	reconocer	визнавати	reconocer	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
північне	septentrional	північний	septentrional	ADJ;NOM;NEUT;SG	ADJ;SG
північне	norteña	північний	norteño	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
напруга	tensión	напруга	tensión	N;INAN;NOM;FEM;SG	N;FEM;SG
залишитися	quédate	залишитися	quédate	V;PFV;NFIN	V;IND;SG;2;PRS;FIN
залишитися	quedo	залишитися	quedar	V;PFV;NFIN	V;IND;SG;1;PRS;FIN
залишитися	quedate	залишитися	quedate	V;PFV;NFIN	V;IND;SG;2;PRS;FIN
піраміди	pirámides	піраміда	pirámid	N;INAN;NOM;FEM;PL	N;FEM;PL
додавати	agregar	додавати	agregar	V;IPFV;NFIN	V;NFIN
додавати	agrega	додавати	agregar	V;IPFV;NFIN	V;IND;SG;3;PRS;FIN
додавати	añadir	додавати	añadir	V;IPFV;NFIN	V;NFIN
додавати	añade	додавати	añadir	V;IPFV;NFIN	V;IND;SG;3;PRS;FIN
братство	fraternidad	братство	fraternidad	N;INAN;NOM;NEUT;SG	N;FEM;SG
братство	fraternidad	братство	fraternidad	N;INAN;NOM;NEUT;SG	N;FEM;SG
братство	hermandad	братство	hermandad	N;INAN;NOM;NEUT;SG	N;FEM;SG
ланцюг	cadena	ланцюг	cadena	N;INAN;NOM;MASC;SG	N;FEM;SG
паспорт	pasaporte	паспорт	pasaporte	N;INAN;NOM;MASC;SG	N;MASC;SG
позитивно	positivamente	позитивно	positivamente	ADV	ADV
підродина	subfamilia	підродина	subfamilia	N;INAN;NOM;FEM;SG	N;FEM;SG
внутрішнє	interno	внутрішній	interno	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
внутрішнє	interna	внутрішній	interno	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
практична	práctico	практичний	práctico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
практична	practico	практичний	practico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
панель	panel	панель	panel	N;INAN;NOM;FEM;SG	N;MASC;SG
вихідні	salientes	вихідний	saliente	ADJ;NOM;PL	ADJ;PL
лавка	banca	лавка	banca	N;INAN;NOM;FEM;SG	N;FEM;SG
лавка	banco	лавка	banco	N;INAN;NOM;FEM;SG	N;MASC;SG
стрічці	feed	стрічка	feed	N;INAN;DAT;FEM;SG	N;MASC;SG
стрічці	alimentación	стрічка	alimentación	N;INAN;DAT;FEM;SG	N;FEM;SG
стрічці	alimento	стрічка	alimento	N;INAN;DAT;FEM;SG	N;MASC;SG
настає	rompe	наставати	romper	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
оцінкою	clasificación	оцінка	clasificación	N;INAN;INS;FEM;SG	N;FEM;SG
оцінкою	habilitación	оцінка	habilitación	N;INAN;INS;FEM;SG	N;FEM;SG
оцінкою	calificación	оцінка	calificación	N;INAN;INS;FEM;SG	N;FEM;SG
оцінкою	rating	оцінка	rating	N;INAN;INS;FEM;SG	N;SG
шанс	casualidad	шанс	casualidad	N;INAN;NOM;MASC;SG	N;FEM;SG
шанс	chance	шанс	chance	N;INAN;NOM;MASC;SG	N;FEM;SG
шанс	oportunidad	шанс	oportunidad	N;INAN;NOM;MASC;SG	N;FEM;SG
підпілля	subsuelo	підпілля	subsuelo	N;INAN;NOM;NEUT;SG	N;MASC;SG
підпілля	underground	підпілля	underground	N;INAN;NOM;NEUT;SG	N;MASC;SG
збільшує	aumenta	збільшувати	aumentar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
збільшує	magnificar	збільшувати	magnificar	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
заборона	prohibición	заборона	prohibición	N;INAN;NOM;FEM;SG	N;FEM;SG
легіон	legión	легіон	legión	N;INAN;NOM;MASC;SG	N;FEM;SG
полотна	lona	полотний	lona	N;INAN;NOM;NEUT;SG	N;FEM;SG
полотна	canvas	полотний	canva	N;INAN;NOM;NEUT;SG	N;FEM
полотна	lienzo	полотний	lienzo	N;INAN;NOM;NEUT;SG	N;MASC;SG
позначають	indican	позначати	indicar	V;IPFV;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
позначають	indicar	позначати	indicar	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
хронологія	cronología	хронологія	cronología	N;INAN;NOM;FEM;SG	N;FEM;SG
хронологія	cronología	хронологія	cronología	N;INAN;NOM;FEM;SG	N;FEM;SG
хронологія	biografía	хронологія	biografía	N;INAN;NOM;FEM;SG	N;FEM;SG
стилів	styles	стиль	stal	N;INAN;GEN;MASC;PL	N
стилів	estilos	стиль	estilo	N;INAN;GEN;MASC;PL	N;MASC;PL
консультант	consultor	консультант	consultor	N;ANIM;NOM;MASC;SG	N;MASC;SG
консультант	consultora	консультант	consultora	N;ANIM;NOM;MASC;SG	N;FEM;SG
консультант	asesor	консультант	asesor	N;ANIM;NOM;MASC;SG	N;MASC;SG
консультант	asesora	консультант	asesora	N;ANIM;NOM;MASC;SG	N;FEM;SG
консультант	consultoría	консультант	consultoría	N;ANIM;NOM;MASC;SG	N;FEM;SG
консультант	asesoría	консультант	asesoría	N;ANIM;NOM;MASC;SG	N;FEM;SG
багатих	moradas	багатий	morada	ADJ;ANIM;ACC;PL	ADJ;FEM;PL;V.PTCP
фінанси	finanzas	фінанса	finanzas	N;INAN;NOM;MASC;PL	N;FEM;PL
фінанси	finanzas	фінанса	finanzas	N;INAN;NOM;MASC;PL	N;FEM;PL
сталь	acero	сталь	acero	N;INAN;NOM;FEM;SG	N;MASC;SG
темні	oscuros	темний	oscuro	ADJ;NOM;PL	ADJ;MASC;PL
інженери	técnicos	інженер	técnico	N;ANIM;NOM;MASC;PL	N;MASC;PL
інженери	ingenieros	інженер	ingeniero	N;ANIM;NOM;MASC;PL	N;MASC;PL
вюртемберг	wurtemberg	вюртемберг	wurtemberg	N;INAN;NOM;MASC;SG	N;MASC;SG
вюртемберг	württemberg	вюртемберг	württemberg	N;INAN;NOM;MASC;SG	N;MASC;SG
стандартна	estándar	стандартний	estándar	ADJ;NOM;FEM;SG	ADJ;SG
соціологія	sociología	соціологія	sociología	N;INAN;NOM;FEM;SG	N;FEM;SG
флоренція	florencia	флоренція	florencia	N;INAN;NOM;FEM;SG	N;FEM;SG
шкіра	cuero	шкіра	cuero	N;INAN;NOM;FEM;SG	N;MASC;SG
шкіра	piel	шкіра	piel	N;INAN;NOM;FEM;SG	N;FEM;SG
шкіра	piel	шкіра	piel	N;INAN;NOM;FEM;SG	N;FEM;SG
шкіра	cutis	шкіра	cuti	N;INAN;NOM;FEM;SG	N;MASC;SG
шкіра	skin	шкіра	skin	N;INAN;NOM;FEM;SG	N
життєпис	cronología	життєпис	cronología	N;INAN;NOM;MASC;SG	N;FEM;SG
життєпис	biografía	життєпис	biografía	N;INAN;NOM;MASC;SG	N;FEM;SG
визначений	definida	визначений	definido	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
визначений	definido	визначений	definido	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
визначений	definitivo	визначений	definitivo	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG
поклоніння	adoración	поклоніння	adoración	N;INAN;NOM;NEUT;SG	N;FEM;SG
поклоніння	culto	поклоніння	culto	N;INAN;NOM;NEUT;SG	N;MASC;SG
комети	cometas	комет	cometa	N;INAN;NOM;FEM;PL	N;MASC;PL
щоденник	diario	щоденник	diario	N;INAN;NOM;MASC;SG	N;MASC;SG
щоденник	journal	щоденник	journal	N;INAN;NOM;MASC;SG	N;SG
щоденник	revista	щоденник	revista	N;INAN;NOM;MASC;SG	N;FEM;SG
щоденник	diario	щоденник	diario	N;INAN;NOM;MASC;SG	N;MASC;SG
щоденник	agenda	щоденник	agenda	N;INAN;NOM;MASC;SG	N;FEM;SG
договорів	ofertas	договір	oferta	N;INAN;GEN;MASC;PL	N;FEM;PL
римляни	romanos	римлянин	romano	N;ANIM;NOM;MASC;PL	N;MASC;PL
промислова	industrial	промисловий	industrial	ADJ;NOM;FEM;SG	ADJ;SG
вимогою	requisito	вимога	requisito	N;INAN;INS;FEM;SG	N;MASC;SG
схожість	semejanza	схожість	semejanza	N;INAN;NOM;FEM;SG	N;FEM;SG
сейм	sejm	сейм	sejm	N;INAN;NOM;MASC;SG	N;MASC;SG
спільна	conjunta	спільний	conjunto	ADJ;NOM;FEM;SG	ADJ;FEM;SG
бідності	pobreza	бідність	pobreza	N;INAN;GEN;FEM;SG	N;FEM;SG
центрами	centros	центр	centro	N;INAN;INS;MASC;PL	N;MASC;PL
