team	ομαδα	teama	ομαδα	N;NOM;MASC;SG	N;NOM;FEM;SG
jugovzhodno	νοτιοανατολικά	jugovzhoden	νοτιοανατολικά	ADV	ADV
vzhodna	ανατολική	vzhoden	ανατολικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vzhodna	ανατολικό	vzhoden	ανατολικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
vzhodna	ανατολική	vzhoden	ανατολικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vzhodna	ανατολικό	vzhoden	ανατολικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
veter	άνεμος	veter	άνεμος	N;NOM;MASC;SG	N;NOM;MASC;SG
johnny	τζόνυ	johnny	τζόνυ	N;NOM;MASC;SG	N
napis	επιγραφή	napis	επιγραφή	N;NOM;MASC;SG	N;NOM;FEM;SG
napis	λεζάντα	napis	λεζάντα	N;NOM;MASC;SG	N;NOM;FEM;SG
sedanji	τρέχουσα	sedanji	τρέχων	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
sedanji	τρέχον	sedanji	τρέχον	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
delci	σωματίδια	delec	σωματίδιο	N;NOM;MASC;PL	N;NOM;NEUT;PL
delci	θραύσματα	delec	θράυσμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
delci	σωματίδια	delec	σωματίδιο	N;NOM;MASC;PL	N;NOM;NEUT;PL
tradicijo	παράδοση	tradicija	παράδοση	N;ACC;FEM;SG	N;ACC;FEM;SG
razlaga	επεξήγηση	razlagati	επεξήγηση	N;NOM;FEM;SG	N;NOM;FEM;SG
razlaga	εξήγηση	razlagati	εξήγηση	N;NOM;FEM;SG	N;NOM;FEM;SG
razlaga	ερμηνεία	razlagati	ερμηνεία	N;NOM;FEM;SG	N;NOM;FEM;SG
razlaga	διερμηνεία	razlagati	διερμηνεία	N;NOM;FEM;SG	N;NOM;FEM;SG
klaviature	πλήκτρα	klaviatura	πλήκτρα	N;NOM;FEM;PL	N;NOM;NEUT;PL
obzorja	ορίζοντες	obzorje	ορίζω	N;NOM;NEUT;PL	N;NOM;MASC;PL
diplomat	διπλωμάτης	diplomat	διπλωμάτης	N;NOM;MASC;SG	N;NOM;MASC;SG
krivulja	καμπύλη	krivulje	καμπύλη	N;NOM;FEM;SG	N;NOM;FEM;SG
objekti	εγκαταστάσεις	objekt	εγκατάσταση	N;NOM;MASC;PL	N;NOM;FEM;PL
objekti	διευκολύνσεις	objekt	διεύκολυνση	N;NOM;MASC;PL	N;NOM;FEM;PL
objekti	εγκαταστάσεις	objekt	εγκατάσταση	N;NOM;MASC;PL	N;NOM;FEM;PL
objekti	αντικείμενα	objekt	αντικείμενο	N;NOM;MASC;PL	N;NOM;NEUT;PL
island	νησί	island	νησί	N;NOM;MASC;SG	N;NOM;NEUT;SG
island	νησι	island	νησι	N;NOM;MASC;SG	N;NOM;NEUT;SG
petek	παρασκευή	petek	παρασκευή	N;INAN;ACC;MASC;SG	N;FEM
profesorja	καθηγητή	profesor	καθηγητής	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
željo	επιθυμία	želja	επιθυμία	N;ACC;FEM;SG	N;ACC;FEM;SG
željo	επιθυμία	želja	επιθυμία	N;ACC;FEM;SG	N;ACC;FEM;SG
katoliški	καθολική	katoliški	καθολικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
katoliški	καθολικό	katoliški	καθολικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
katoliški	καθολικός	katoliški	καθολικός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
umetniško	καλλιτεχνική	umetniški	καλλιτεχνικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
umetniško	καλλιτεχνικό	umetniški	καλλιτεχνικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
rabi	χρειαζεται	raba	χρειάζομαι	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
rabi	χρειάζεται	raba	χρειάζομαι	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
znanstveniki	επιστήμονες	znanstvenik	επιστήμονας	N;NOM;MASC;PL	N;NOM;MASC;PL
narod	έθνος	narod	έθνος	N;NOM;MASC;SG	N;NOM;NEUT;SG
rešitve	λύσεις	rešitev	λύση	N;NOM;FEM;PL	N;NOM;FEM;PL
rešitve	διαλύματα	rešitev	διάλυμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
zdravilo	φάρμακο	zdravilo	φάρμακο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zdravilo	θεραπεία	zdravilo	θεραπείο	N;NOM;NEUT;SG	N;NOM;FEM;SG
zdravilo	φάρμακο	zdravilo	φάρμακο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zdravilo	ναρκωτικό	zdravilo	ναρκωτικός	N;NOM;NEUT;SG	N;NOM;NEUT;SG
aktiven	δραστική	aktiven	δραστικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
aktiven	ενεργός	aktiven	ενεργός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
aktiven	ενεργή	aktiven	ενεργή	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
baze	βάσεις	baza	βάση	N;NOM;FEM;PL	N;NOM;FEM;PL
domneva	τεκμήριο	domneva	τεκμήριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
domneva	εικασία	domneva	εικασία	N;NOM;FEM;SG	N;NOM;FEM;SG
domneva	εικασία	domneva	εικασία	N;NOM;FEM;SG	N;NOM;FEM;SG
domneva	παραδοχή	domneva	παραδοχή	N;NOM;FEM;SG	N;NOM;FEM;SG
drugod	αλλού	drugod	αλλού	ADV	ADV
odloči	αποφασίσει	odločiti	αποφασίζω	V;PFV;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
per	περ	per	περ	N;NOM;MASC;SG	N
verske	θρησκευτικές	verski	θρησκευτικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
transport	μεταφορά	transport	μεταφορά	N;NOM;MASC;SG	N;NOM;FEM;SG
pozno	αργά	pozno	αργά	ADV	ADV
letalstvo	αεροπορία	letalstvo	αεροπορία	N;NOM;NEUT;SG	N;NOM;FEM;SG
predavatelj	καθηγητής	predavatelj	καθηγητής	N;NOM;MASC;SG	N;NOM;MASC;SG
kombinacija	συνδυασμός	kombinacija	συνδυασμός	N;NOM;FEM;SG	N;NOM;MASC;SG
lep	όμορφος	lep	όμορφος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
lep	ωραίος	lep	ωραίος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
lep	ωραία	lep	ωραίος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
lep	ωραίο	lep	ωραίος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dovoljenje	δίπλωμα	dovoljenje	δίπλωμα	N;NOM;NEUT;SG	N;NOM;NEUT;SG
dovoljenje	άδεια	dovoljenje	άδεια	N;NOM;NEUT;SG	N;NOM;FEM;SG
dovoljenje	άδεια	dovoljenje	άδεια	N;NOM;NEUT;SG	N;NOM;FEM;SG
dovoljenje	αδεια	dovoljenje	αδεια	N;NOM;NEUT;SG	N;NOM;FEM;SG
dovoljenje	άδεια	dovoljenje	άδεια	N;NOM;NEUT;SG	N;NOM;FEM;SG
dovoljenje	αδεια	dovoljenje	αδεια	N;NOM;NEUT;SG	N;NOM;FEM;SG
dovoljenje	άδεια	dovoljenje	άδεια	N;NOM;NEUT;SG	N;NOM;FEM;SG
posnetek	στιγμιότυπο	posnetek	στιγμιότυπο	N;NOM;MASC;SG	N;NOM;NEUT;SG
posnetek	βιντεο	posnetek	βιντεο	N;NOM;MASC;SG	N
posnetek	βίντεο	posnetek	βίντεο	N;NOM;MASC;SG	N;NEUT;SG
primerna	κατάλληλο	primeren	κατάλληλος	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
primerna	κατάλληλη	primeren	κατάλληλος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
primerna	κατάλληλη	primeren	κατάλληλος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
primerna	κατάλληλο	primeren	κατάλληλος	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
primerna	κατάλληλος	primeren	κατάλληλος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
komisar	επίτροπος	komisar	επίτροπος	N;NOM;MASC;SG	N;NOM;MASC;SG
loki	τόξα	lok	τόξα	N;NOM;MASC;PL	N;NOM;NEUT;PL
programi	προγράμματα	program	πρόγραμμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
programi	προγράμματα	program	πρόγραμμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
vplival	επηρεάζεται	vplivati	επηρεάζω	V;IPFV;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
povzročila	προκλήθηκε	povzročiti	προκαλώ	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
povzročila	προκάλεσε	povzročiti	προκαλώ	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
sreča	τυχερό	sreča	τυχερός	N;NOM;FEM;SG	N;NOM;NEUT;SG
sreča	ευτυχία	sreča	ευτυχία	N;NOM;FEM;SG	N;NOM;FEM;SG
fort	οχυρό	fort	οχυρός	N;NOM;MASC;SG	N;NOM;NEUT;SG
fort	φρούριο	fort	φρούριο	N;NOM;MASC;SG	N;NOM;NEUT;SG
ministrstva	υπουργεία	ministrstvo	υπουργείο	N;NOM;NEUT;PL	N;NOM;NEUT;PL
football	ποδόσφαιρο	football	ποδόσφαιρος	N;NOM;MASC;SG	N;NOM;NEUT;SG
naprava	συσκευή	naprava	συσκευή	N;NOM;FEM;SG	N;NOM;FEM;SG
zemljevidi	χάρτες	zemljevid	χάρτης	N;NOM;MASC;PL	N;NOM;MASC;PL
tuji	ξένα	tuj	ξένος	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;PL
sanje	όνειρα	sanja	όνειρα	N;NOM;FEM;PL	N;NOM;NEUT;PL
sanje	ονειρα	sanja	ονειρα	N;NOM;FEM;PL	N;NOM;FEM;PL
sanje	όνειρα	sanja	όνειρα	N;NOM;FEM;PL	N;NOM;NEUT;PL
prevoz	βόλτα	prevoz	βόλτα	N;NOM;MASC;SG	N;NOM;FEM;SG
prevoz	μεταφορά	prevoz	μεταφορά	N;NOM;MASC;SG	N;NOM;FEM;SG
prevoz	άμαξα	prevoz	άμαξα	N;NOM;MASC;SG	N;NOM;FEM;SG
prevoz	μεταφορά	prevoz	μεταφορά	N;NOM;MASC;SG	N;NOM;FEM;SG
storitev	υπηρεσία	storitev	υπηρεσία	N;NOM;FEM;SG	N;NOM;FEM;SG
veje	κλάδοι	veja	κλάδος	N;NOM;FEM;PL	N;NOM;MASC;PL
veje	κλαδιά	veja	κλαδιό	N;NOM;FEM;PL	N;NOM;NEUT;PL
veje	υποκαταστήματα	veja	υποκαθίστημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
liki	χαρακτήρες	lik	χαρακτήρας	N;NOM;MASC;PL	N;NOM;FEM;PL
kombinacije	συνδυασμοί	kombinacija	συνδυασμός	N;NOM;FEM;PL	N;NOM;MASC;PL
železa	σιδήρου	železo	σίδηρος	N;GEN;NEUT;SG	N;GEN;NEUT;SG
močna	δυνατός	močen	δυνατός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
močna	δυνατό	močen	δυνατός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
močna	δυνατή	močen	δυνατός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
močna	ισχυρός	močen	ισχυρός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
močna	ισχυρό	močen	ισχυρός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
močna	ισχυρή	močen	ισχυρός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
odločila	αποφασίστηκε	odločiti	αποφασίζω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
odločila	αποφάσισε	odločiti	αποφασίζω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
poročnik	υπολοχαγός	poročnik	υπολοχαγός	N;NOM;MASC;SG	N;NOM;MASC;SG
sodobna	σύγχρονο	sodoben	σύγχρονο	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
sodobna	σύγχρονη	sodoben	σύγχρονος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
sodobna	σύγχρονος	sodoben	σύγχρονος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
sodobna	σύγχρονο	sodoben	σύγχρονο	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
sodobna	σύγχρονη	sodoben	σύγχρονος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
policija	αστυνομία	policija	αστυνομία	N;NOM;FEM;SG	N;NOM;FEM;SG
mere	διαστάσεις	mera	διάσταση	N;NOM;FEM;PL	N;NOM;FEM;PL
prisoten	παρούσα	prisoten	παρών	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
jame	σπήλαια	jama	σπήλαια	N;NOM;FEM;PL	N;NOM;NEUT;PL
jame	σπηλιές	jama	σπηλιά	N;NOM;FEM;PL	N;NOM;FEM;PL
ogenj	πυρ	ogenj	πυρ	N;NOM;MASC;SG	N;NOM;NEUT;SG
ogenj	φωτια	ogenj	φωτι	N;NOM;MASC;SG	N;NOM;FEM;SG
ogenj	πυρκαγιά	ogenj	πυρκαγιά	N;NOM;MASC;SG	N;NOM;FEM;SG
obala	ακτή	obala	ακτός	N;NOM;FEM;SG	N;NOM;FEM;SG
obala	παραλία	obala	παραλία	N;NOM;FEM;SG	N;NOM;FEM;SG
obala	παραλια	obala	παράλια	N;NOM;FEM;SG	N;NOM;FEM;SG
obala	ακτογραμμή	obala	ακτογραμμή	N;NOM;FEM;SG	N;NOM;FEM;SG
obala	ακτή	obala	ακτός	N;NOM;FEM;SG	N;NOM;FEM;SG
hoče	θελει	hoteti	θέλω	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
hoče	θέλει	hoteti	θέλω	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
stroj	μηχανή	stroj	μηχανή	N;NOM;MASC;SG	N;NOM;FEM;SG
stroj	μηχάνημα	stroj	μηχάνημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
razmerja	σχέσεις	razmerje	σχέση	N;NOM;NEUT;PL	N;NOM;FEM;PL
razmerja	αναλογίες	razmerje	αναλογία	N;NOM;NEUT;PL	N;NOM;FEM;PL
razmerja	σχέσεις	razmerje	σχέση	N;NOM;NEUT;PL	N;NOM;FEM;PL
smrtno	θανατηφόρα	smrtno	θανατηφόρο	ADV	ADV
smrtno	θανάσιμα	smrtno	θανάσιμος	ADV	ADV
smrtno	θανατηφόρα	smrtno	θανατηφόρο	ADV	ADV
smrtno	μοιραία	smrtno	μοιραία	ADV	ADV
trdnjava	πύργος	trdnjava	πύργος	N;NOM;FEM;SG	N;NOM;MASC;SG
trdnjava	οχυρό	trdnjava	οχυρός	N;NOM;FEM;SG	N;NOM;NEUT;SG
trdnjava	φρούριο	trdnjava	φρούριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
trdnjava	οχυρό	trdnjava	οχυρός	N;NOM;FEM;SG	N;NOM;NEUT;SG
trdnjava	φρούριο	trdnjava	φρούριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
spor	σύγκρουση	spor	σύγκρουση	N;NOM;MASC;SG	N;NOM;FEM;SG
spor	διαφωνία	spor	διαφωνία	N;NOM;MASC;SG	N;NOM;FEM;SG
prinesel	έφερε	prinesti	φέρω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
omrežja	δίκτυα	omrežje	δίκτυο	N;NOM;NEUT;PL	N;NOM;NEUT;PL
načela	αρχές	načelo	αρχή	N;NOM;NEUT;PL	N;NOM;FEM;PL
načela	αρχες	načelo	αρχή	N;NOM;NEUT;PL	N;NOM;FEM;PL
napadi	επιθέσεις	napad	επίθεση	N;NOM;MASC;PL	N;NOM;FEM;PL
desetletja	δεκαετίες	desetletje	δεκαετία	N;NOM;NEUT;PL	N;NOM;FEM;PL
portugalska	πορτογαλική	portugalski	πορτογαλικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
portugalska	πορτογαλικό	portugalski	πορτογαλικό	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
zid	τοίχος	zid	τοίχος	N;NOM;MASC;SG	N;NOM;MASC;SG
zid	τείχος	zid	τείχος	N;NOM;MASC;SG	N;NOM;NEUT;SG
tuje	ξένα	tuj	ξένος	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;PL
arabsko	αραβική	arabski	αραβικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
arabsko	αραβικό	arabski	αραβικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
padla	έπεσε	pasti	πέφτω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
helena	ελενη	helen	ελενώ	N;NOM;FEM;SG	N;NOM;FEM;SG
kisik	οξυγόνο	kisik	οξυγόνο	N;NOM;MASC;SG	N;NOM;NEUT;SG
prvotni	αυθεντικό	prvoten	αυθεντικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
prvotni	αρχική	prvoten	αρχικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
prvotni	αρχικό	prvoten	αρχικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
prvotni	αρχικός	prvoten	αρχικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
junak	ήρωας	junak	ήρωο	N;NOM;MASC;SG	N;NOM;MASC;SG
boljši	καλύτερο	dober	καλά	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
boljši	καλύτερη	dober	καλός	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
pes	σκύλος	pes	σκύλος	N;NOM;MASC;SG	N;NOM;MASC;SG
pes	σκυλί	pes	σκυλί	N;NOM;MASC;SG	N;NOM;NEUT;SG
normalno	φυσιολογικός	normalen	φυσιολογικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
normalno	κανονικό	normalen	κανονικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
normalno	φυσιολογική	normalen	φυσιολογικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
normalno	φυσιολογικό	normalen	φυσιολογικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
normalno	κανονική	normalen	κανονικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
nosilec	φορέας	nosilec	φορέας	N;NOM;MASC;SG	N;NOM;MASC;SG
nosilec	μεταφορέας	nosilec	μεταφορέας	N;NOM;MASC;SG	N;NOM;MASC;SG
nosilec	ίδρυμα	nosilec	ίδρυμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
nosilec	φορέας	nosilec	φορέας	N;NOM;MASC;SG	N;NOM;MASC;SG
nosilec	θεσμός	nosilec	θεσμός	N;NOM;MASC;SG	N;NOM;MASC;SG
opravlja	εκτελεί	opravljati	εκτελώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
htm	htm	htm	htm	N;NOM;MASC;SG	N
napetost	τάση	napetost	τάση	N;NOM;FEM;SG	N;NOM;FEM;SG
predlogi	προτάσεις	predlog	πρόταση	N;NOM;MASC;PL	N;NOM;FEM;PL
predlogi	προτάσεις	predlog	πρόταση	N;NOM;MASC;PL	N;NOM;FEM;PL
ubil	σκοτώσει	ubiti	σκοτώνω	V;PFV;MASC;SG;V.PTCP	V;PFV;NFIN;ACT
ubil	σκότωσε	ubiti	σκοτώνω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
glava	κεφαλίδα	glava	κεφαλίδα	N;NOM;FEM;SG	N;NOM;FEM;SG
glava	κεφάλι	glava	κεφάλι	N;NOM;FEM;SG	N;NOM;NEUT;SG
belgijski	βελγική	belgijski	βελγικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
belgijski	βελγικό	belgijski	βελγικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
dvanajst	δώδεκα	dvanajst	δώδεκα	NUM;NOM;PL	NUM;NOM;MASC;PL
korenine	ρίζες	korenina	ρίζη	N;NOM;FEM;PL	N;NOM;FEM;PL
zasebno	ιδιωτική	zaseben	ιδιωτικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zasebno	ιδιωτικό	zaseben	ιδιωτικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
zasebno	ιδιωτικός	zaseben	ιδιωτικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
koda	κώδικα	koda	κώδικας	N;NOM;FEM;SG	N
koda	κώδικας	koda	κώδικας	N;NOM;FEM;SG	N;NOM;MASC;SG
športno	αθλητικό	športen	αθλητικό	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
grki	έλληνες	grk	έλληνας	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;PL
umetnik	καλλιτέχνης	umetnik	καλλιτέχνος	N;NOM;MASC;SG	N;NOM;MASC;SG
lev	λιοντάρι	lev	λιοντάρι	N;NOM;MASC;SG	N;NOM;NEUT;SG
lev	λέων	lev	λέος	N;NOM;MASC;SG	N;NOM;MASC;SG
vodje	αρχηγοί	vodja	αρχηγός	N;NOM;MASC;PL	N;NOM;MASC;PL
vodje	ηγέτες	vodja	ηγέτης	N;NOM;MASC;PL	N;NOM;MASC;PL
videli	δει	videti	βλέπω	V;MASC;PL;V.PTCP	V;PFV;FIN;ACT
mater	μητέρα	mati	μητέρα	N;NOM;FEM;SG	N;NOM;FEM;SG
ekonomist	οικονομολόγος	ekonomist	οικονομολόγος	N;NOM;MASC;SG	N;NOM;MASC;SG
orodja	εργαλεία	orodje	εργαλείο	N;NOM;NEUT;PL	N;NOM;NEUT;PL
višja	ψηλότερο	visok	ψηλός	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;NEUT;SG
višja	ψηλότερος	visok	ψηλός	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;MASC;SG
višja	ψηλότερη	visok	ψηλός	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
višja	υψηλότερη	visok	ψηλός	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
višja	υψηλότερο	visok	ψηλός	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;NEUT;SG
grob	τάφος	grob	τάφος	N;NOM;MASC;SG	N;NOM;MASC;SG
okna	παράθυρα	okno	παράθυρα	N;NOM;NEUT;PL	N;NOM;NEUT;PL
stebri	πυλώνες	steber	πυλώνας	N;NOM;MASC;PL	N;NOM;MASC;PL
stebri	κολώνες	steber	κολώνας	N;NOM;MASC;PL	N;NOM;FEM;PL
stebri	πυλώνες	steber	πυλώνας	N;NOM;MASC;PL	N;NOM;MASC;PL
stebri	στήλες	steber	στήλη	N;NOM;MASC;PL	N;NOM;FEM;PL
stebri	κολώνες	steber	κολώνας	N;NOM;MASC;PL	N;NOM;FEM;PL
dirk	ντερκ	dirka	ντερκ	N;GEN;FEM;PL	N
prisotna	παρούσα	prisoten	παρών	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
beta	βήτα	beti	βήτα	N;NOM;MASC;SG	N
žival	ζώο	žival	ζώο	N;NOM;FEM;SG	N;NOM;NEUT;SG
navzdol	κάτω	navzdol	κάτω	ADV	ADV
navzdol	κατω	navzdol	κατω	ADV	ADV
odnosi	σχέσεις	odnos	σχέση	N;NOM;MASC;PL	N;NOM;FEM;PL
odnosi	σχέσεις	odnos	σχέση	N;NOM;MASC;PL	N;NOM;FEM;PL
eddie	έντυ	eddie	έντυ	N;NOM;MASC;SG	N
pesnica	ποιητής	pesnica	ποιητής	N;NOM;FEM;SG	N;NOM;MASC;SG
odločili	αποφάσισαν	odločiti	αποφασίζω	V;PFV;MASC;PL;V.PTCP	V;PFV;IND;PL;3;PST;FIN;ACT
tajnik	γραμματέας	tajnik	γραμματέας	N;NOM;MASC;SG	N;NOM;MASC;SG
znanstvena	επιστημονική	znanstven	επιστημονικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
znanstvena	επιστημονικό	znanstven	επιστημονικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
žrtve	απώλειες	žrtev	απώλεια	N;NOM;FEM;PL	N;NOM;FEM;PL
žrtve	θύματα	žrtev	θύμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
resnično	αληθινά	resnično	αληθινός	ADV	ADV
resnično	πραγματικά	resnično	πραγματικά	ADV	ADV
resnično	αληθινά	resnično	αληθινός	ADV	ADV
resnično	πραγματικά	resnično	πραγματικά	ADV	ADV
kazni	κυρώσεις	kazen	κύρωση	N;NOM;FEM;PL	N;NOM;FEM;PL
kazni	ποινές	kazen	ποινή	N;NOM;FEM;PL	N;NOM;FEM;PL
zeleni	πράσινη	zelen	πράσινος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
zeleni	πράσινος	zelen	πράσινος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
noge	πόδια	noga	πόδι	N;NOM;FEM;PL	N;NOM;NEUT;PL
noge	πόδια	noga	πόδι	N;NOM;FEM;PL	N;NOM;NEUT;PL
indijski	ινδικό	indijski	ινδικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
indijski	ινδός	indijski	ινδός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
indijski	ινδική	indijski	ινδικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
izumitelj	εφευρέτης	izumitelj	εφευρέτης	N;NOM;MASC;SG	N;NOM;MASC;SG
klasično	κλασικά	klasičen	κλασικός	ADV	ADV
klasično	κλασσικά	klasičen	κλασσικός	ADV	ADV
klasično	κλασικά	klasičen	κλασικός	ADV	ADV
strelec	σκοπευτής	strelec	σκοπευτής	N;NOM;MASC;SG	N;NOM;MASC;SG
strelec	εκτελεστής	strelec	εκτελεστής	N;NOM;MASC;SG	N;NOM;MASC;SG
strelec	τοξότης	strelec	τοξότης	N;NOM;MASC;SG	N;NOM;MASC;SG
dolžnosti	δασμοί	dolžnost	δασμός	N;NOM;FEM;PL	N;NOM;MASC;PL
dolžnosti	καθήκοντα	dolžnost	καθήκον	N;NOM;FEM;PL	N;NOM;NEUT;PL
pogodba	συμβόλαιο	pogodba	συμβόλαιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
pogodba	συνθήκη	pogodba	συνθήκη	N;NOM;FEM;SG	N;NOM;FEM;SG
mreže	δίχτυα	mreža	δίχτυο	N;NOM;FEM;PL	N;NOM;NEUT;PL
mreže	δίκτυα	mreža	δίκτυο	N;NOM;FEM;PL	N;NOM;NEUT;PL
