dan	og	dan	og	CONJ	CONJ
editor	redaktør	editor	redaktør	N	N;INDF;MASC;SG
editor	editor	editor	editor	N	N;INDF;MASC;SG
editor	redaktører	editor	redaktør	N	N;INDF;MASC;PL
jin	genie	jin	genie	N;SG	N;INDF;MASC;SG
tergantung	avhenger	tergantung	avhenger	V;SG;PASS	V;IND;PRS;FIN
tergantung	spørs	tergantung	spørjas	V;SG;PASS	V;IMP;PRS;FIN
prestasi	prestasjoner	prestasi	prestasjon	N;SG	N;INDF;MASC;SG
prestasi	prestasjon	prestasi	prestasjon	N;SG	N;INDF;MASC;SG
mahkota	krone	mahkota	krone	N	N;INDF;FEM;SG
penjaga	guardian	penjaga	guardian	N;SG	N;INDF;MASC;SG
penjaga	verge	penjaga	verge	N;SG	N;INDF;MASC;SG
penjaga	vakt	penjaga	vakt	N;SG	N;INDF;FEM;SG
penjaga	keeper	penjaga	keeper	N;SG	N;INDF;MASC;SG
penjaga	vokter	penjaga	vokt	N;SG	N;INDF;NEUT;SG
perlindungan	tilfluktssted	perlindungan	tilfluktssted	N;SG	N;INDF;NEUT;SG
balik	back	balik	back	N;SG;ACT	N
musisi	musiker	musisi	musiker	N	N;INDF;MASC;SG
musisi	musikere	musisi	musikere	N	N;INDF;FEM;SG
permintaan	henvendelser	permintaan	henvendelse	N;SG	N;INDF;NEUT;SG
permintaan	forespørselen	permintaan	forespørsel	N;SG	N;DEF;MASC;SG
permintaan	forespørsel	permintaan	forespørsel	N;SG	N;INDF;FEM;SG
permintaan	anmodning	permintaan	anmodning	N;SG	N;INDF;FEM;SG
permintaan	etterspørsel	permintaan	etterspørsel	N;SG	N;INDF;FEM;SG
neptunus	neptune	neptunus	neptune	N	N;INDF;MASC;SG
neptunus	neptun	neptunus	neptun	N	N;INDF;MASC;SG
koleksi	samling	koleksi	samling	N;SG	N;INDF;FEM;SG
keuntungan	goder	keuntungan	god	N;SG	N;INDF;NEUT;SG
keuntungan	gevinster	keuntungan	gevinster	N;SG	N;INDF;NEUT;SG
keuntungan	fortrinn	keuntungan	fortrinn	N;SG	N;INDF;NEUT;SG
keuntungan	fordel	keuntungan	fordel	N;SG	N;INDF;MASC;SG
keuntungan	profitt	keuntungan	profitt	N;SG	N;INDF;MASC;SG
keuntungan	fortjeneste	keuntungan	fortjeneste	N;SG	N;INDF;FEM;SG
potensi	potensial	potensi	potensial	N;SG	N;INDF;NEUT;SG
potensi	potensiale	potensi	potensiale	N;SG	N;INDF;NEUT;SG
perayaan	feiringen	penrayaan	feiring	N;SG	N;DEF;MASC;SG
perayaan	jubileer	penrayaan	jubileer	N;SG	N;INDF;NEUT;SG
perayaan	feiring	penrayaan	feiring	N;SG	N;INDF;FEM;SG
dialek	østlandet	dialek	østland	N	N;DEF;NEUT;SG
dialek	dialekt	dialek	dialekt	N	N;INDF;MASC;SG
dialek	dialekter	dialek	dialekter	N	N;INDF;FEM;PL
mil	mile	mil	mil	N;SG	N;INDF;NEUT;SG
mil	miles	mil	miles	N;SG	N;INDF;MASC;SG
mil	mil	mil	mil	N;SG	N;INDF;FEM;SG
mil	mil	mil	mil	N;SG	N;INDF;FEM;SG
pedagang	merchant	pedagang	merchant	N;SG	N
pedagang	kjøpmann	pedagang	kjøpmann	N;SG	N;INDF;MASC;SG
pedagang	handelsmann	pedagang	handelsmann	N;SG	N;INDF;MASC;SG
pedagang	handelsmann	pedagang	handelsmann	N;SG	N;INDF;MASC;SG
menyebutkan	nevner	mensebutkan	nevne	V;SG;ACT	V;IND;PRS;FIN
menyebutkan	nevne	mensebutkan	nevne	V;SG;ACT	V;NFIN
menyebutkan	nevner	mensebutkan	nevne	V;SG;ACT	V;IND;PRS;FIN
roda	hjul	roda	hjul	N;SG	N;INDF;NEUT;SG
roda	hjulet	roda	hjul	N;SG	N;DEF;NEUT;SG
roda	roda	roda	rod	N;SG	N;DEF;FEM;SG
roda	hjul	roda	hjul	N;SG	N;INDF;NEUT;SG
aspek	fasetter	aspek	fasetter	N;SG	N;INDF;MASC;SG
aspek	aspekter	aspek	aspekter	N;SG	N;INDF;NEUT;SG
aspek	aspekt	aspek	aspekt	N;SG	N;INDF;NEUT;SG
rekan	kolleger	rekan	kolleg	N;SG	N;INDF;MASC;SG
rekan	peer	rekan	peer	N;SG	N;INDF;MASC;SG
rekan	partner	rekan	partner	N;SG	N;INDF;MASC;SG
rekan	partneren	rekan	partner	N;SG	N;DEF;MASC;SG
rekan	kompanjong	rekan	kompanjong	N;SG	N;INDF;MASC;SG
etnis	etnisitet	etnis	etnisitet	N;SG	N;INDF;MASC;SG
politikus	politikere	politikus	politikere	N;SG	N;INDF;FEM;SG
politikus	politikerne	politikus	politikern	N;SG	N;INDF;FEM;SG
politikus	politiker	politikus	politiker	N;SG	N;INDF;MASC;SG
usul	forslag	usul	forslag	N;SG;ACT	N;INDF;NEUT;SG
usul	frieri	usul	frieri	N;SG;ACT	N;INDF;MASC;SG
istimewa	spesielt	istimewa	spesiell	ADJ;SG	ADJ;INDF;NEUT;SG
istimewa	spesiell	istimewa	spesiell	ADJ;SG	ADJ;INDF;SG
gua	gua	gua	gua	N;SG	N;INDF;NEUT;SG
gua	hule	gua	hule	N;SG	N;INDF;MASC;SG
gua	cave	gua	cave	N;SG	N
gua	grotte	gua	grott	N;SG	N;INDF;FEM;SG
edition	edition	edition	edition	N	N;INDF;MASC;SG
edition	utgaven	edition	utgav	N	N;DEF;MASC;SG
edition	utgave	edition	utgave	N	N;INDF;MASC;SG
siaran	sending	siaran	sending	N;SG	N;INDF;FEM;SG
siaran	sendingen	siaran	sending	N;SG	N;DEF;MASC;SG
siaran	kringkasting	siaran	kringkasting	N;SG	N;INDF;FEM;SG
siaran	kringkasting	siaran	kringkasting	N;SG	N;INDF;FEM;SG
siaran	kringkaster	siaran	kringkaster	N;SG	N;INDF;NEUT;SG
rasul	apostelen	rasul	apostel	N;SG	N;DEF;MASC;SG
rasul	rasul	rasul	rasul	N;SG	N;INDF;MASC;SG
rasul	sendebud	rasul	sendebud	N;SG	N;INDF;MASC;SG
pembalap	racer	penbalap	race	N;SG	N;INDF;MASC;SG
konstitusi	grunnlov	konstitusi	grunnlov	N;SG	N;INDF;FEM;SG
konstitusi	forfatning	konstitusi	forfatning	N;SG	N;INDF;FEM;SG
konstitusi	konstitusjon	konstitusi	konstitusjon	N;SG	N;INDF;MASC;SG
izin	tillatelse	izin	tillatels	N;SG	N;INDF;MASC;SG
izin	tillat	izin	tillat	N;SG	N;INDF;MASC;SG
izin	tillatelse	izin	tillatels	N;SG	N;INDF;MASC;SG
izin	tillatelser	izin	tillatelser	N;SG	N;INDF;NEUT;SG
microsoft	microsoft	microsoft	microsoft	N	N;INDF;NEUT;SG
rangka	skjelett	rangka	skjelett	N;SG	N;INDF;NEUT;SG
rangka	skeleton	rangka	skeleton	N;SG	N;INDF;MASC;SG
analisis	analytics	analisis	analytics	N;SG	N;INDF;NEUT;SG
analisis	analyse	analisis	analyse	N;SG	N;INDF;MASC;SG
analisis	analytiker	analisis	analytike	N;SG	N;INDF;MASC;SG
analisis	analyse	analisis	analyse	N;SG	N;INDF;MASC;SG
menambahkan	legger	mentambahkan	legg	V;SG;ACT	V;IND;PRS;FIN
induk	forelder	induk	forelder	N;SG	N;INDF;MASC;SG
induk	overordnet	induk	overordn	N;SG	N;DEF;NEUT;SG
perdamaian	peace	perdamaian	peace	N;SG	N
perdamaian	freden	perdamaian	fred	N;SG	N;DEF;MASC;SG
perdamaian	fred	perdamaian	fred	N;SG	N;INDF;MASC;SG
bayi	baby	bayi	baby	N;SG	N;INDF;MASC;SG
bayi	spedbarn	bayi	spedbarn	N;SG	N;INDF;NEUT;SG
kuliah	foredrag	kuliah	foredrag	N;SG	N;INDF;NEUT;SG
kuliah	forelesning	kuliah	forelesning	N;SG	N;INDF;FEM;SG
kuliah	skolepenger	kuliah	skolepenge	N;SG	N;INDF;NEUT;SG
kuliah	college	kuliah	colleg	N;SG	N;INDF;NEUT;SG
kuliah	høgskole	kuliah	høgskole	N;SG	N;INDF;MASC;SG
kuliah	høyskole	kuliah	høyskole	N;SG	N;INDF;MASC;SG
kuliah	forelesning	kuliah	forelesning	N;SG	N;INDF;FEM;SG
senapan	gevær	senapan	gevær	N;SG	N;INDF;NEUT;SG
senapan	muskett	senapan	muskett	N;SG	N;INDF;MASC;SG
senapan	pistol	senapan	pistol	N;SG	N;INDF;MASC;SG
senapan	gun	senapan	gun	N;SG	N
senapan	revolver	senapan	revolver	N;SG	N;INDF;MASC;SG
senapan	gevær	senapan	gevær	N;SG	N;INDF;NEUT;SG
senapan	rifle	senapan	rifle	N;SG	N;INDF;FEM;SG
senapan	skytevåpen	senapan	skytevåp	N;SG	N;INDF;NEUT;SG
senapan	pistoler	senapan	pistol	N;SG	N;INDF;MASC;SG
merebut	gripe	menrebut	gripe	V;SG;ACT	V;FIN
dinas	dinas	dinas	dinas	N;SG	N
lawan	motstandere	lawan	motstandere	N;SG;ACT	N;INDF;FEM;SG
lawan	motstanderne	lawan	motstanderne	N;SG;ACT	N;INDF;FEM;SG
lawan	slåsskamp	lawan	slåsskamp	N;SG;ACT	N;INDF;MASC;SG
lawan	kjemp	lawan	kjempe	N;SG;ACT	N;INDF;MASC;SG
lawan	fight	lawan	fight	N;SG;ACT	N;INDF;MASC;SG
lawan	motstander	lawan	motstand	N;SG;ACT	N;INDF;MASC;SG
sapi	ku	sapi	ku	N;SG	N;INDF;MASC;SG
sapi	kveg	sapi	kveg	N;SG	N;INDF;NEUT;SG
sapi	storfe	sapi	storfe	N;SG	N;INDF;MASC;SG
sapi	kyr	sapi	ku	N;SG	N;INDF;NEUT;SG
pasifik	stillehavet	pasifik	stillehav	N;SG	N;DEF;NEUT;SG
pasifik	pacific	pasifik	pacific	N;SG	N;INDF;NEUT;SG
kotak	box	kotak	box	N;SG	N
kotak	eske	kotak	eske	N;SG	N;INDF;FEM;SG
kotak	kasse	kotak	kasse	N;SG	N;INDF;FEM;SG
kotak	boks	kotak	boks	N;SG	N;INDF;MASC;SG
kotak	bokser	kotak	bokse	N;SG	N;INDF;NEUT;SG
kamar	kammeret	kamar	kammer	N;SG	N;DEF;NEUT;SG
kamar	kammer	kamar	kammer	N;SG	N;INDF;NEUT;SG
kamar	rommet	kamar	rom	N;SG	N;DEF;NEUT;SG
kamar	værelse	kamar	værelse	N;SG	N;INDF;MASC;SG
kamar	rom	kamar	rom	N;SG	N;INDF;NEUT;SG
kamar	room	kamar	room	N;SG	N
kamar	rom	kamar	rom	N;SG	N;INDF;NEUT;SG
surya	surya	surya	surye	N	N;DEF;FEM;SG
surya	solar	surya	sol	N	N;INDF;MASC;PL
ruangan	rommet	ruangan	rom	N;SG	N;DEF;NEUT;SG
ruangan	værelse	ruangan	værelse	N;SG	N;INDF;MASC;SG
ruangan	rom	ruangan	rom	N;SG	N;INDF;NEUT;SG
ruangan	room	ruangan	room	N;SG	N
ruangan	rom	ruangan	rom	N;SG	N;INDF;NEUT;SG
padi	padi	padi	padi	N;SG	N;INDF;MASC;SG
padi	rice	padi	rice	N;SG	N
padi	ris	padi	ris	N;SG	N;INDF;MASC;SG
hukuman	straff	hukuman	straff	N;SG	N;INDF;FEM;SG
hukuman	sentence	hukuman	sentence	N;SG	N
hukuman	setning	hukuman	setning	N;SG	N;INDF;FEM;SG
drum	tromme	drum	tromme	N	N;INDF;FEM;SG
drum	drum	drum	drum	N	N;INDF;MASC;SG
drum	trommer	drum	tromme	N	N;INDF;FEM;PL
drum	trommesett	drum	trommesett	N	N;INDF;NEUT;SG
ilmuwan	vitenskapsmann	ilmuwan	vitenskapsmann	N;MASC;SG	N;INDF;MASC;SG
ilmuwan	vitenskapsmannen	ilmuwan	vitenskapsmann	N;MASC;SG	N;DEF;MASC;SG
ilmuwan	forsker	ilmuwan	forske	N;MASC;SG	N;INDF;MASC;SG
ilmuwan	forskeren	ilmuwan	forsker	N;MASC;SG	N;DEF;MASC;SG
ilmuwan	vitenskapsfolk	ilmuwan	vitenskapsfolk	N;MASC;SG	N;INDF;NEUT;SG
bass	bass	bass	bass	N	N;INDF;MASC;SG
reformasi	reformasjonen	reformasi	reformasjon	N;SG	N;DEF;MASC;SG
reformasi	reform	reformasi	reform	N;SG	N;INDF;MASC;SG
pembunuhan	attentat	penbunuhan	attentat	N;SG	N;INDF;NEUT;SG
pembunuhan	drap	penbunuhan	drap	N;SG	N;INDF;NEUT;SG
pembunuhan	mord	penbunuhan	mord	N;SG	N;INDF;NEUT;SG
pembunuhan	drap	penbunuhan	drap	N;SG	N;INDF;NEUT;SG
pembunuhan	mord	penbunuhan	mord	N;SG	N;INDF;NEUT;SG
rekor	rekord	rekor	rekord	N;SG	N;INDF;MASC;SG
rekor	record	rekor	record	N;SG	N;INDF
rekor	records	rekor	record	N;SG	N;INDF;NEUT;SG
rekor	rekorder	rekor	rekord	N;SG	N;INDF;NEUT;SG
molekul	molekyl	molekul	molekyl	N;SG	N;INDF;NEUT;SG
skotlandia	skotsk	skotlandia	skotsk	N;SG	N;INDF;MASC;SG
skotlandia	skottlands	skotlandia	skottlands	N;SG	N;INDF;MASC;SG
skotlandia	skottland	skotlandia	skottland	N;SG	N;INDF;MASC;SG
skotlandia	scotland	skotlandia	scotland	N;SG	N;INDF;NEUT;SG
skotlandia	skotsk	skotlandia	skotsk	N;SG	N;INDF;MASC;SG
dikirim	sendte	dikirim	sende	V;SG;PASS	V;IND;PST;FIN
dikirim	publiserte	dikirim	publisere	V;SG;PASS	V;IND;PST;FIN
tahta	tronen	tahta	tron	N;SG	N;DEF;MASC;SG
tahta	trone	tahta	trone	N;SG	N;INDF;FEM;SG
arus	bekk	arus	bekk	N;SG	N;INDF;MASC;SG
arus	bekken	arus	bekk	N;SG	N;DEF;MASC;SG
arus	strøm	arus	strøm	N;SG	N;INDF;MASC;SG
arus	flyter	arus	flyte	N;SG	N;INDF;NEUT;SG
arus	gjeldende	arus	gjeldende	N;SG	N;INDF;MASC;SG
arus	nåværende	arus	nåværende	N;SG	N;INDF;NEUT;SG
kalimat	sentence	kalimat	sentence	N;SG	N
kalimat	setning	kalimat	setning	N;SG	N;INDF;FEM;SG
mengirim	sender	menkirim	sende	V;SG;ACT	V;IND;PRS;FIN
mengirim	publiserer	menkirim	publisere	V;SG;ACT	V;IND;PRS;FIN
mengirim	publisere	menkirim	publisere	V;SG;ACT	V;NFIN
mengirim	publiserte	menkirim	publisere	V;SG;ACT	V;IND;PST;FIN
situasi	situasjon	situasi	situasjon	N;SG	N;INDF;MASC;SG
situasi	situasjoner	situasi	situasjon	N;SG	N;INDF;MASC;SG
ras	raser	ras	raser	N;SG	N;INDF;NEUT;SG
ras	arrangement	ras	arrangement	N;SG	N;INDF;NEUT;SG
ras	kappløp	ras	kappløp	N;SG	N;INDF;NEUT;SG
ras	rase	ras	rase	N;SG	N;INDF;MASC;SG
ras	race	ras	race	N;SG	N
ras	ras	ras	ras	N;SG	N;INDF;NEUT;SG
pengganti	erstatning	penganti	erstatning	N;SG	N;INDF;FEM;SG
pengganti	erstatning	penganti	erstatning	N;SG	N;INDF;FEM;SG
minuman	dram	minuman	dram	N;SG	N;INDF;MASC;SG
minuman	drink	minuman	drink	N;SG	N;INDF;MASC;SG
minuman	drikke	minuman	drikke	N;SG	N;INDF;FEM;SG
minuman	drinks	minuman	drinks	N;SG	N;INDF;MASC;SG
diperkenalkan	presenterte	diperkenalkan	presentere	V;SG;PASS	V;IND;PST;FIN
kakak	kollega	kakak	kollega	N;SG	N;INDF;MASC;SG
kakak	sister	kakak	sister	N;SG	N;INDF;MASC;SG
kakak	søster	kakak	søster	N;SG	N;INDF;FEM;SG
kakak	syster	kakak	syster	N;SG	N;INDF;FEM;SG
kakak	søsteren	kakak	søster	N;SG	N;DEF;MASC;SG
kakak	søstera	kakak	søstere	N;SG	N;DEF;FEM;SG
kakak	broder	kakak	broder	N;SG	N;INDF;MASC;SG
kakak	broren	kakak	bror	N;SG	N;DEF;MASC;SG
kakak	brother	kakak	brother	N;SG	N;INDF;MASC;SG
kakak	bror	kakak	bror	N;SG	N;INDF;MASC;SG
kepemimpinan	lederskap	kepemimpinan	lederskap	N;SG	N;INDF;NEUT;SG
mencegah	forhindre	mencegah	forhindre	V;SG;ACT	V;NFIN
mencegah	hindre	mencegah	hindre	V;SG;ACT	V;NFIN
mencegah	hindrer	mencegah	hindre	V;SG;ACT	V;IND;PRS;FIN
mencegah	forhindrer	mencegah	forhindre	V;SG;ACT	V;IND;PRS;FIN
mencegah	forhindrer	mencegah	forhindre	V;SG;ACT	V;IND;PRS;FIN
mendorong	skyve	mendorong	skyve	V;SG;ACT	V;IMP;FIN
mendorong	oppfordrer	mendorong	oppfordre	V;SG;ACT	V;IND;PRS;FIN
mendorong	oppfordre	mendorong	oppfordre	V;SG;ACT	V;NFIN
menawarkan	tilbyr	mentawarkan	tilby	V;SG;ACT	V;IND;PRS;FIN
menawarkan	tilby	mentawarkan	tilby	V;SG;ACT	V;IMP;NFIN
asosiasi	assosiasjoner	asosiasi	assosiasjon	N;SG	N;INDF;MASC;SG
asosiasi	forening	asosiasi	forening	N;SG	N;INDF;FEM;SG
asosiasi	association	asosiasi	association	N;SG	N
komedi	komedie	komedi	komedie	N;SG	N;INDF;MASC;SG
komedi	komedier	komedi	komedium	N;SG	N;INDF;MASC;SG
penulisan	skriving	pentulisan	skriving	N;SG	N;INDF;FEM;SG
senior	pensjonister	senior	pensjonister	N;SG	N;INDF;MASC;SG
senior	senior	senior	senior	N;SG	N;INDF;NEUT;SG
unik	unik	unik	unik	ADJ;SG	ADJ;INDF;SG
unik	unikt	unik	unik	ADJ;SG	ADJ;INDF;NEUT;SG
sinar	bjelke	sinar	bjelke	N;SG	N;INDF;MASC;SG
sinar	stråle	sinar	stråle	N;SG	N;INDF;FEM;SG
sinar	beam	sinar	beam	N;SG	N;INDF;NEUT;SG
sinar	ray	sinar	ray	N;SG	N;INDF;MASC;SG
suntingan	endringer	suntingan	endring	N	N;INDF;FEM;PL
suntingan	edits	suntingan	edits	N	N
suntingan	redigeringer	suntingan	redigeringer	N	N;INDF;FEM;PL
asisten	assisterende	asisten	assisterende	N;SG	N;INDF;MASC;SG
asisten	assistent	asisten	assistent	N;SG	N;INDF;MASC;SG
asisten	assistenten	asisten	assistent	N;SG	N;DEF;MASC;SG
asisten	assistenter	asisten	assistenter	N;SG	N;INDF;NEUT;SG
keju	cheese	keju	cheese	N;SG	N;INDF;MASC;SG
keju	ost	keju	vit	N;SG	N;INDF;MASC;SG
keju	oster	keju	oster	N;SG	N;INDF;NEUT;SG
ditinjau	omtalte	ditinjau	omtale	V;SG;PASS	V;IND;PST;FIN
iman	faith	iman	faith	N;SG	N;INDF;NEUT;SG
iman	tro	iman	tro	N;SG	N;INDF;MASC;SG
iman	iman	iman	iman	N;SG	N;INDF;MASC;SG
operator	operatør	operator	operatør	N;SG	N;INDF;MASC;SG
operator	operatør	operator	operatør	N;SG	N;INDF;MASC;SG
mendengar	hørte	mendengar	høre	V;SG;ACT	V;IND;PST;FIN
mendengar	hører	mendengar	høre	V;SG;ACT	V;IND;PRS;FIN
hadir	deltok	hadir	delta	V;SG;ACT	V;IND;PST;FIN
hadir	presentere	hadir	presentere	V;SG;ACT	V;NFIN
penemuan	oppfinnelse	pentemuan	oppfinnels	N;SG	N;INDF;MASC;SG
penemuan	oppdagelse	pentemuan	oppdagelse	N;SG	N;INDF;MASC;SG
penemuan	discovery	pentemuan	discovery	N;SG	N;INDF;MASC;SG
zat	substans	zat	substans	N;SG	N;INDF;MASC;SG
sikap	innstilling	sikap	innstilling	N;SG	N;INDF;FEM;SG
sikap	attitude	sikap	attitude	N;SG	N;INDF;MASC;SG
sikap	holdningen	sikap	holdning	N;SG	N;DEF;MASC;SG
sikap	holdning	sikap	holdning	N;SG	N;INDF;FEM;SG
sikap	gest	sikap	gest	N;SG	N;INDF;MASC;SG
sebaliknya	ellers	sebaliknya	ellers	ADV	ADV
formula	formula	formula	formule	N	N;INDF;MASC;SG
formula	formel	formula	formel	N	N;INDF;MASC;SG
prix	prix	prix	prix	N	N;INDF;MASC;SG
promosi	promotering	promosi	promotering	N;SG	N;INDF;FEM;SG
promosi	kampanje	promosi	kampanje	N;SG	N;INDF;MASC;SG
promosi	opprykk	promosi	opprykk	N;SG	N;INDF;MASC;SG
promosi	forfremmelse	promosi	forfremmelse	N;SG	N;INDF;MASC;SG
promosi	promotering	promosi	promotering	N;SG	N;INDF;FEM;SG
fiksi	fiksjon	fiksi	fiksjon	N	N;INDF;MASC;SG
seniman	artister	seniman	artister	N;SG	N;INDF;MASC;SG
seniman	kunstnere	seniman	kunstnere	N;SG	N;INDF;FEM;SG
seniman	kunstner	seniman	kunstner	N;SG	N;INDF;MASC;SG
seniman	artist	seniman	artist	N;SG	N;INDF;MASC;SG
manga	manga	manga	manga	N	N;INDF;MASC;SG
melambangkan	symbolisere	menlambangkan	symbolisere	V;SG;ACT	V;NFIN
melambangkan	symboliserer	menlambangkan	symbolisere	V;SG;ACT	V;IND;PRS;FIN
raksasa	giants	raksasa	giants	N;SG	N;INDF;MASC;SG
raksasa	kjemper	raksasa	kjempe	N;SG	N;INDF;MASC;SG
raksasa	jotne	raksasa	jotne	N;SG	N;INDF;MASC;SG
raksasa	giant	raksasa	giant	N;SG	N;INDF;MASC;SG
alternatif	alternativ	alternatif	alternativ	N;SG	N;INDF;NEUT;SG
alternatif	alternativ	alternatif	alternativ	N;SG	N;INDF;NEUT;SG
alternatif	alternativer	alternatif	alternativ	N;SG	N;INDF;NEUT;SG
pesta	parti	pesta	parti	N;SG	N;INDF;NEUT;SG
pesta	fest	pesta	fest	N;SG	N;INDF;MASC;SG
pesta	feste	pesta	feste	N;SG	N;INDF;NEUT;SG
pesta	party	pesta	party	N;SG	N;INDF;NEUT;SG
pesta	festmåltid	pesta	festmåltid	N;SG	N;INDF;FEM;SG
pesta	partier	pesta	parti	N;SG	N;INDF;NEUT;SG
usulan	frieri	usulan	frieri	N;SG	N;INDF;MASC;SG
dosen	foreleser	dosen	forelese	N;SG	N;INDF;NEUT;SG
batalyon	bataljonen	batalyon	bataljon	N	N;DEF;MASC;SG
batalyon	bataljon	batalyon	bataljon	N	N;INDF;MASC;SG
batalyon	bataljoner	batalyon	bataljon	N	N;INDF;MASC;SG
semenanjung	halvøya	semenanjung	halvøye	N;SG	N;DEF;FEM;SG
semenanjung	halvøy	semenanjung	halvøy	N;SG	N;INDF;FEM;SG
independen	uavhengig	independen	uavhengig	ADJ;SG	ADJ;INDF;NEUT;SG
independen	selvstendig	independen	selvstendig	ADJ;SG	ADJ;INDF;NEUT;SG
lulusan	nyutdannede	lulusan	nyutdanned	N;SG	N;INDF;MASC;SG
kolonel	oberst	kolonel	oberst	N;SG	N;INDF;MASC;SG
kolonel	oberstløytnant	kolonel	oberstløytnant	N;SG	N;INDF;MASC;SG
menerbitkan	publiserer	menterbitkan	publisere	V;SG;ACT	V;IND;PRS;FIN
menerbitkan	publisere	menterbitkan	publisere	V;SG;ACT	V;NFIN
virus	viral	virus	viral	N	N;INDF;NEUT;SG
virus	virus	virus	virus	N	N;INDF;NEUT;SG
virus	virus	virus	virus	N	N;INDF;NEUT;SG
penjara	fengsel	penjara	fengsel	N;SG	N;INDF;NEUT;SG
jari	fingeren	jari	finger	N;SG	N;DEF;MASC;SG
jari	finger	jari	finger	N;SG	N;INDF;MASC;SG
paroki	kommune	paroki	kommune	N	N;INDF;MASC;SG
paroki	prestegjeld	paroki	prestegjeld	N	N;INDF;NEUT;SG
gelap	mørk	gelap	mørk	ADJ;SG	ADJ;INDF;SG
gelap	mørkt	gelap	mørk	ADJ;SG	ADJ;INDF;NEUT;SG
demokrasi	demokrati	demokrasi	demokrati	N;SG	N;INDF;NEUT;SG
markas	base	markas	base	N;SG	N;INDF;MASC;SG
markas	basen	markas	base	N;SG	N;DEF;MASC;SG
markas	hovedkvarteret	markas	hovedkvarter	N;SG	N;DEF;NEUT;SG
markas	hovedkvarter	markas	hovedkvart	N;SG	N;INDF;NEUT;SG
makna	betydning	makna	betydning	N;SG	N;INDF;FEM;SG
makna	mening	makna	mening	N;SG	N;INDF;FEM;SG
makna	betydning	makna	betydning	N;SG	N;INDF;FEM;SG
teknis	teknisk	teknis	teknisk	ADJ;SG	ADJ;INDF;NEUT;SG
legenda	legende	legenda	legende	N;SG	N;INDF;FEM;SG
legenda	legend	legenda	legend	N;SG	N;INDF;NEUT;SG
mengunjungi	besøke	menkunjungi	besøke	V;SG;ACT	V;NFIN
mengunjungi	besøker	menkunjungi	besøke	V;SG;ACT	V;IND;PRS;FIN
kamera	kamera	kamera	kamera	N;SG	N;INDF;NEUT;SG
arsip	arkiver	arsip	arkiver	N;SG	N
arsip	arkiv	arsip	arkiv	N;SG	N;INDF;NEUT;SG
arsip	arkivere	arsip	arkivere	N;SG	N;INDF;NEUT;SG
arsip	arkiver	arsip	arkiver	N;SG	N
arsip	arkivet	arsip	arkiv	N;SG	N;DEF;NEUT;SG
pemikiran	tanke	penpikiran	tanke	N;SG	N;INDF;MASC;SG
pemikiran	tenking	penpikiran	tenking	N;SG	N;INDF;FEM;SG
pemikiran	tenkende	penpikiran	tenkende	N;SG	N;INDF;FEM;SG
pemikiran	tenkning	penpikiran	tenkning	N;SG	N;INDF;FEM;SG
dipercaya	trodde	dipercaya	tro	V;SG;PASS	V;IND;PST;FIN
susu	meieri	susu	meieri	N;SG	N;INDF;NEUT;SG
susu	dairy	susu	dairy	N;SG	N;INDF;MASC;SG
susu	susu	susu	susu	N;SG	N;INDF;MASC;SG
susu	melk	susu	melk	N;SG	N;INDF;NEUT;SG
duta	ambassadør	duta	ambassadør	N;SG	N;INDF;MASC;SG
konferensi	konferanse	konferensi	konferanse	N;SG	N;INDF;MASC;SG
konferensi	konferansen	konferensi	konferanse	N;SG	N;DEF;MASC;SG
komentar	kommentar	komentar	kommentar	N;SG	N;INDF;MASC;SG
materi	materie	materi	materie	N;SG	N;INDF;MASC;SG
materi	materiale	materi	materiale	N;SG	N;INDF;NEUT;SG
materi	materialer	materi	materiale	N;SG	N;INDF;NEUT;SG
sahabat	bestevenn	sahabat	bestevenn	N;SG	N;INDF;MASC;SG
sahabat	vennen	sahabat	venn	N;SG	N;DEF;MASC;SG
sahabat	venninne	sahabat	venninne	N;SG	N;INDF;FEM;SG
sahabat	ven	sahabat	ven	N;SG	N;INDF;MASC;SG
sahabat	venn	sahabat	vinne	N;SG	N;INDF;MASC;SG
gula	sukker	gula	sukker	N;SG	N;INDF;NEUT;SG
gula	sugar	gula	sugar	N;SG	N;INDF;MASC;SG
kesatuan	unity	kesatuan	unity	N	N;INDF;SG
kesatuan	enhet	kesatuan	enhet	N	N;INDF;NEUT;SG
kesatuan	samhold	kesatuan	samhold	N	N;INDF;NEUT;SG
kesatuan	korps	kesatuan	korps	N	N;INDF;NEUT;SG
mengakui	innrømmer	menakui	innrømme	V;SG;ACT	V;IND;PRS;FIN
mengakui	innrømmer	menakui	innrømme	V;SG;ACT	V;IND;PRS;FIN
mengakui	innrømme	menakui	innrømme	V;SG;ACT	V;NFIN
mengakui	erkjenne	menakui	erkjenne	V;SG;ACT	V;FIN
mengakui	anerkjenne	menakui	anerkjenne	V;SG;ACT	V;FIN
point	poeng	point	poeng	N	N;INDF;NEUT;SG
point	punkter	point	punkter	N	N;INDF;FEM;PL
point	poeng	point	poeng	N	N;INDF;NEUT;SG
point	punkt	point	punkt	N	N;INDF;NEUT;SG
point	point	point	poin	N	N;INDF;MASC;SG
perilaku	atferd	perilaku	atferd	N;SG	N;INDF;NEUT;SG
perilaku	adferd	perilaku	adferd	N;SG	N;INDF;FEM;SG
