lui	his	el	he	PRO;3	PRO;MASC;SG;3
campanie	campaign	campanie	campaign	N;INDF;FEM;SG	N;SG
parlament	parliament	parlament	parliament	N;INDF;MASC;SG	N;SG
varf	peak	varf	peak	N;INDF;MASC;SG	N;SG
mitologia	mythology	mitologie	mythology	N;DEF;FEM;SG	N;SG
doamna	madam	doamnă	madam	N;DEF;FEM;SG	N;SG
doamna	lady	doamnă	lady	N;DEF;FEM;SG	N;SG
doamna	madam	doamnă	madam	N;DEF;FEM;SG	N;SG
doamna	lady	doamnă	lady	N;DEF;FEM;SG	N;SG
gresit	wrong	gresit	wrong	ADJ;INDF;MASC;SG	ADJ
gresit	wrong	gresit	wrong	ADJ;INDF;MASC;SG	ADJ
retragerea	retreat	retragere	retreat	N;DEF;FEM;SG	N;SG
retragerea	withdrawal	retragere	withdrawal	N;DEF;FEM;SG	N;SG
ferate	railways	ferată	railway	N;INDF;FEM;PL	N;PL
street	street	street	street	N;INDF;MASC;SG	N;SG
design	design	design	design	N;INDF;MASC;SG	N;SG
fire	yarn	fire	yarn	N;INDF;FEM;SG	N;SG
mers	gait	mers	gait	N;INDF;MASC;SG	N;SG
raportul	report	raport	report	N;DEF;MASC;SG	N;SG
land	land	land	land	N;INDF;MASC;SG	N;SG
directa	direct	directa	direct	ADJ;DEF;FEM;SG	ADJ
directa	direct	directa	direct	ADJ;DEF;FEM;SG	ADJ
planuri	blueprints	plan	blueprint	N;INDF;FEM;PL	N;PL
planuri	plans	plan	plan	N;INDF;FEM;PL	N;PL
front	front	front	front	N;INDF;MASC;SG	N;SG
ochi	eyes	ochi	eye	N;INDF;MASC	N;PL
ochi	eye	ochi	eye	N;INDF;MASC	N;SG
aeroportul	airport	aeroport	airport	N;DEF;MASC;SG	N;SG
contextul	context	context	context	N;DEF;MASC;SG	N;SG
localizarea	locating	localizare	locate	N;DEF;FEM;SG	N;SG
gospodarii	households	gospodar	household	N;INDF;FEM;PL	N;PL
mitologie	mythology	mitologie	mythology	N;INDF;FEM;SG	N;SG
profilul	profile	profil	profile	N;DEF;MASC;SG	N;SG
enciclopedia	encyclopedia	enciclopedie	encyclopedia	N;DEF;FEM;SG	N;SG
medievala	medieval	medieval	medieval	ADJ;DEF;FEM;SG	ADJ
poetul	poet	poet	poet	N;DEF;MASC;SG	N;SG
fond	fund	fond	fund	N;INDF;MASC;SG	N;SG
absolut	absolutely	absolut	absolutely	ADV	ADV
animalelor	animals	animal	animal	N;DEF;FEM;PL	N;PL
efecte	effects	efect	effect	N;INDF;FEM;PL	N;PL
culori	colours	culoare	colour	N;INDF;FEM;PL	N;PL
culori	colors	culoare	color	N;INDF;FEM;PL	N;PL
evreii	jews	evreu	jew	N;DEF;MASC;PL	N;PL
enciclopedie	encyclopedia	enciclopedie	encyclopedia	N;INDF;FEM;SG	N;SG
antice	ancient	antic	ancient	ADJ;INDF;FEM;PL	ADJ
masina	machine	masină	machine	N;DEF;FEM;SG	N;SG
masina	car	masină	car	N;DEF;FEM;SG	N;SG
masina	car	masină	car	N;DEF;FEM;SG	N;SG
masina	car	masină	car	N;DEF;FEM;SG	N;SG
masina	car	masină	car	N;DEF;FEM;SG	N;SG
masina	car	masină	car	N;DEF;FEM;SG	N;SG
echipele	teams	echipă	team	N;DEF;FEM;PL	N;PL
diferit	different	diferit	different	ADJ;INDF;MASC;SG	ADJ
teorie	theory	teorie	theory	N;INDF;FEM;SG	N;SG
rezerva	spare	rezervă	spare	N;DEF;FEM;SG	N;SG
rezerva	backup	rezervă	backup	N;DEF;FEM;SG	N;SG
rezerva	reserve	rezervă	reserve	N;DEF;FEM;SG	N;SG
rezerva	reserve	rezervă	reserve	N;DEF;FEM;SG	N;SG
interesul	interest	interes	interest	N;DEF;MASC;SG	N;SG
turul	tour	tur	tour	N;DEF;MASC;SG	N;SG
avocat	attorney	avocat	attorney	N;INDF;MASC;SG	N;SG
avocat	lawyer	avocat	lawyer	N;INDF;MASC;SG	N;SG
initiativa	initiative	initiativă	initiative	N;DEF;FEM;SG	N;SG
initiativa	initiative	initiativă	initiative	N;DEF;FEM;SG	N;SG
initiativa	initiative	initiativă	initiative	N;DEF;FEM;SG	N;SG
story	story	story	story	N;INDF;MASC;SG	N;SG
medici	physicians	medic	physician	N;INDF;MASC;PL	N;PL
medici	doctors	medic	doctor	N;INDF;MASC;PL	N;PL
peninsula	peninsula	peninsulă	peninsula	N;DEF;FEM;SG	N;SG
doctorat	doctorate	doctorat	doctorate	N;INDF;MASC;SG	N;SG
doctorat	phd	doctorat	phd	N;INDF;MASC;SG	N;SG
calcul	calculation	calcul	calculation	N;INDF;MASC;SG	N;SG
billboard	billboard	billboard	billboard	N;INDF;MASC;SG	N;SG
publicatii	publications	publicat	publication	N;INDF;FEM;PL	N;PL
vrut	wanted	vrea	want	V;MASC;SG;V.PTCP	V;IND;PST;FIN
reala	real	reală	real	ADJ;DEF;FEM;SG	ADJ
albe	white	alb	white	ADJ;INDF;FEM;PL	ADJ
japoneze	japanese	japona	japanese	ADJ;INDF;FEM;PL	ADJ
secol	century	secol	century	N;INDF;MASC;SG	N;SG
arhangheli	archangels	arhanghel	archangel	N;INDF;MASC;PL	N;PL
vale	valley	vale	valley	N;INDF;FEM;SG	N;SG
presiunea	pressure	presiune	pressure	N;DEF;FEM;SG	N;SG
accident	accident	accident	accident	N;INDF;MASC;SG	N;SG
accident	crash	accident	crash	N;INDF;MASC;SG	N;SG
cuvintele	words	cuvânt	word	N;DEF;FEM;PL	N;PL
caracterul	character	caracter	character	N;DEF;MASC;SG	N;SG
private	private	privat	private	ADJ;INDF;FEM;PL	ADJ
melodii	melodies	melodie	melody	N;INDF;FEM;PL	N;PL
melodii	tunes	melodie	tune	N;INDF;FEM;PL	N;PL
melodii	songs	melodie	song	N;INDF;FEM;PL	N;PL
agent	agent	agent	agent	N;INDF;MASC;SG	N;SG
contemporana	contemporary	contemporană	contemporary	ADJ;DEF;FEM;SG	ADJ
scrierea	writing	scriere	writing	N;DEF;FEM;SG	N;SG
conceptul	concept	concept	concept	N;DEF;MASC;SG	N;SG
network	network	network	network	N;INDF;MASC;SG	N;SG
etnie	ethnicity	etnie	ethnicity	N;INDF;FEM;SG	N;SG
simbolul	symbol	simbol	symbol	N;DEF;MASC;SG	N;SG
cai	paths	cal	path	N;INDF;MASC;PL	N;PL
cai	horses	cal	horse	N;INDF;MASC;PL	N;PL
eliberarea	release	eliberare	release	N;DEF;FEM;SG	N;SG
eliberarea	liberation	eliberare	liberation	N;DEF;FEM;SG	N;SG
solutie	solution	solutie	solution	N;INDF;FEM;SG	N;SG
solutie	solution	solutie	solution	N;INDF;FEM;SG	N;SG
personajele	characters	personaj	character	N;DEF;FEM;PL	N;PL
patrimoniul	heritage	patrimoniu	heritage	N;DEF;MASC;SG	N;SG
actul	act	act	act	N;DEF;MASC;SG	N;SG
vreau	want	vrea	want	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN
gaze	gases	gaz	gas	N;INDF;FEM;PL	N;PL
institute	institutes	institut	institute	N;INDF;FEM;PL	N;PL
arabe	arab	arab	arab	ADJ;INDF;FEM;PL	ADJ
spirit	spirit	spirit	spirit	N;INDF;MASC;SG	N;SG
golful	gulf	golf	gulf	N;DEF;MASC;SG	N;SG
mainile	hands	maine	hand	N;DEF;FEM;PL	N;PL
mainile	hands	maine	hand	N;DEF;FEM;PL	N;PL
project	project	project	project	N;INDF;MASC;SG	N;SG
unic	unique	unic	unique	ADJ;INDF;MASC;SG	ADJ
lectura	reading	lectură	reading	N;DEF;FEM;SG	N;SG
siding	siding	siding	side	N;INDF;MASC;SG	N;SG
separate	separate	separat	separate	ADJ;INDF;FEM;PL	ADJ
bazinul	basin	bazin	basin	N;DEF;MASC;SG	N;SG
manual	manual	manual	manual	N;INDF;MASC;SG	N;SG
semnificativ	significantly	semnificativ	significantly	ADV	ADV
maestru	master	maestru	master	N;INDF;MASC;SG	N;SG
acordul	agreement	acord	agreement	N;DEF;MASC;SG	N;SG
sprijin	support	sprijin	support	N;INDF;MASC;SG	N;SG
randuri	rows	rand	row	N;INDF;FEM;PL	N;PL
randuri	rows	rand	row	N;INDF;FEM;PL	N;PL
membre	limbs	membră	limb	N;INDF;FEM;PL	N;PL
proprietate	property	proprietate	property	N;INDF;FEM;SG	N;SG
proprietate	ownership	proprietate	ownership	N;INDF;FEM;SG	N;SG
hot	thief	hot	thief	N;INDF;MASC;SG	N;SG
hot	burglar	hot	burglar	N;INDF;MASC;SG	N;SG
hot	thief	hot	thief	N;INDF;MASC;SG	N;SG
cercul	circle	cerc	circle	N;DEF;MASC;SG	N;SG
insule	islands	insulă	island	N;INDF;FEM;PL	N;PL
comparatie	comparison	comparatie	comparison	N;INDF;FEM;SG	N;SG
comparatie	comparison	comparatie	comparison	N;INDF;FEM;SG	N;SG
comparatie	comparison	comparatie	comparison	N;INDF;FEM;SG	N;SG
reale	real	real	real	ADJ;INDF;FEM;PL	ADJ
mit	myth	mit	myth	N;INDF;MASC;SG	N;SG
ape	waters	apă	water	N;INDF;FEM;PL	N;PL
arbore	shaft	arbor	shaft	N;INDF;MASC;SG	N;SG
arbore	tree	arbor	tree	N;INDF;MASC;SG	N;SG
planeta	planet	planetă	planet	N;DEF;FEM;SG	N;SG
planeta	planet	planetă	planet	N;DEF;FEM;SG	N;SG
idee	idea	idee	idea	N;INDF;FEM;SG	N;SG
marca	brand	marcă	brand	N;DEF;FEM;SG	N;SG
marca	brand	marcă	brand	N;DEF;FEM;SG	N;SG
actorii	actors	actor	actor	N;DEF;MASC;PL	N;PL
inregistrarea	recording	inregistrare	recording	N;DEF;FEM;SG	N;SG
seara	evening	seară	evening	N;DEF;FEM;SG	N;SG
seara	evening	seară	evening	N;DEF;FEM;SG	N;SG
transportul	transportation	transport	transportation	N;DEF;MASC;SG	N;SG
transportul	transport	transport	transport	N;DEF;MASC;SG	N;SG
termeni	terms	termen	term	N;INDF;MASC;PL	N;PL
altar	altar	altar	altar	N;INDF;MASC;SG	N;SG
altar	shrine	altar	shrine	N;INDF;MASC;SG	N;SG
dimineata	morning	dimineata	morning	N;DEF;FEM;SG	N;SG
dimineata	morning	dimineata	morning	N;DEF;FEM;SG	N;SG
bogata	rich	bogat	rich	ADJ;DEF;FEM;SG	ADJ
bogata	rich	bogat	rich	ADJ;DEF;FEM;SG	ADJ
plina	full	plină	full	ADJ;DEF;FEM;SG	ADJ
plina	full	plină	full	ADJ;DEF;FEM;SG	ADJ
schimbari	changes	schimbari	change	N;INDF;FEM;PL	N;PL
schimbari	changes	schimbari	change	N;INDF;FEM;PL	N;PL
realitatea	reality	realitate	reality	N;DEF;FEM;SG	N;SG
poeme	poems	poem	poem	N;INDF;FEM;PL	N;PL
incercare	test	incercare	test	N;INDF;FEM;SG	N;SG
versiuni	versions	versiune	version	N;INDF;FEM;PL	N;PL
arm	arm	avea	arm	N;INDF;MASC;SG	N;SG
bus	bus	bus	bus	N;INDF;MASC;SG	N;SG
constant	constantly	constant	constantly	ADV	ADV
relief	relief	relief	relief	N;INDF;MASC;SG	N;SG
detaliu	detail	detaliu	detail	N;INDF;MASC;SG	N;SG
fondul	fund	fond	fund	N;DEF;MASC;SG	N;SG
inaltimea	height	inaltime	height	N;DEF;FEM;SG	N;SG
subiecte	topics	subiect	topic	N;INDF;FEM;PL	N;PL
subiecte	subjects	subiect	subject	N;INDF;FEM;PL	N;PL
regim	mode	regim	mode	N;INDF;MASC;SG	N;SG
regim	regime	regim	regime	N;INDF;MASC;SG	N;SG
inima	heart	inimă	heart	N;DEF;FEM;SG	N;SG
inima	heart	inimă	heart	N;DEF;FEM;SG	N;SG
sare	salt	sare	salt	N;INDF;FEM;SG	N;SG
sunet	sound	sunet	sound	N;INDF;MASC;SG	N;SG
utilizatorii	users	utilizator	user	N;DEF;MASC;PL	N;PL
tineret	youth	tineret	youth	N;INDF;MASC;SG	N;SG
cursa	race	cursă	race	N;DEF;FEM;SG	N;SG
cursa	race	cursă	race	N;DEF;FEM;SG	N;SG
participanti	participants	participant	participant	N;INDF;MASC;PL	N;PL
participanti	attendees	participant	attendee	N;INDF;MASC;PL	N;PL
participanti	participants	participant	participant	N;INDF;MASC;PL	N;PL
participanti	attendees	participant	attendee	N;INDF;MASC;PL	N;PL
notabile	notable	notabil	notable	ADJ;INDF;FEM;PL	ADJ
anopheles	anopheles	anopheles	anophele	N;INDF;MASC;SG	N;SG
comunista	communist	comunista	communist	ADJ;DEF;FEM;SG	ADJ
urbane	urban	urban	urban	ADJ;INDF;FEM;PL	ADJ
presiune	pressure	presiune	pressure	N;INDF;FEM;SG	N;SG
interviuri	interviews	interviu	interview	N;INDF;FEM;PL	N;PL
reprezentant	rep	reprezentant	rep	N;INDF;MASC;SG	N;SG
reprezentant	representative	reprezentant	representative	N;INDF;MASC;SG	N;SG
substante	substances	substant	substance	N;INDF;FEM;PL	N;PL
substante	substances	substant	substance	N;INDF;FEM;PL	N;PL
secundare	secondary	secundar	secondary	ADJ;INDF;FEM;PL	ADJ
manager	manager	manager	manager	N;INDF;MASC;SG	N;SG
alimentare	food	alimentare	food	N;INDF;FEM;SG	N;SG
scenariu	screenplay	scenariu	screenplay	N;INDF;MASC;SG	N;SG
scenariu	scenario	scenariu	scenario	N;INDF;MASC;SG	N;SG
scenariu	script	scenariu	script	N;INDF;MASC;SG	N;SG
numerosi	numerous	numeros	numerous	ADJ;INDF;MASC;PL	ADJ
arhitect	architect	arhitect	architect	N;INDF;MASC;SG	N;SG
discul	disk	disc	disk	N;DEF;MASC;SG	N;SG
flota	fleet	flotă	fleet	N;DEF;FEM;SG	N;SG
flota	fleet	flotă	fleet	N;DEF;FEM;SG	N;SG
reguli	rules	regulă	rule	N;INDF;FEM;PL	N;PL
testament	testament	testament	testament	N;INDF;MASC;SG	N;SG
carbon	carbon	carbon	carbon	N;INDF;MASC;SG	N;SG
partide	parties	partid	party	N;INDF;FEM;PL	N;PL
ziare	newspapers	ziar	newspaper	N;INDF;FEM;PL	N;PL
constitutia	constitution	constitutie	constitution	N;DEF;FEM;SG	N;SG
constitutia	constitution	constitutie	constitution	N;DEF;FEM;SG	N;SG
pierderi	losses	pierdere	loss	N;INDF;FEM;PL	N;PL
pierderi	casualties	pierdere	casualty	N;INDF;FEM;PL	N;PL
global	global	global	global	ADJ;INDF;MASC;SG	ADJ
fragmente	fragments	fragment	fragment	N;INDF;FEM;PL	N;PL
activi	active	activ	active	ADJ;INDF;MASC;PL	ADJ
doresc	wish	dori	wish	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN
functiile	functions	functie	function	N;DEF;FEM;PL	N;PL
membra	member	membră	member	N;DEF;FEM;SG	N;SG
secundar	secondary	secundar	secondary	ADJ;INDF;MASC;SG	ADJ
aplicatii	applications	aplicat	application	N;INDF;FEM;PL	N;PL
aplicatii	apps	aplicat	app	N;INDF;FEM;PL	N;PL
aplicatii	applications	aplicat	application	N;INDF;FEM;PL	N;PL
licenta	licence	licentă	licence	N;DEF;FEM;SG	N;SG
licenta	license	licentă	license	N;DEF;FEM;SG	N;SG
licenta	licence	licentă	licence	N;DEF;FEM;SG	N;SG
licenta	license	licentă	license	N;DEF;FEM;SG	N;SG
licenta	license	licentă	license	N;DEF;FEM;SG	N;SG
facebook	facebook	facebook	facebook	N;INDF;MASC;SG	N;SG
puterile	powers	putere	power	N;DEF;FEM;PL	N;PL
comert	commerce	comert	commerce	N;INDF;MASC;SG	N;SG
comert	trade	comert	trade	N;INDF;MASC;SG	N;SG
comert	commerce	comert	commerce	N;INDF;MASC;SG	N;SG
copilarie	childhood	copilarie	childhood	N;INDF;FEM;SG	N;SG
copilarie	childhood	copilarie	childhood	N;INDF;FEM;SG	N;SG
spiritul	spirit	spirit	spirit	N;DEF;MASC;SG	N;SG
mostenitor	heir	mostenitor	heir	N;INDF;MASC;SG	N;SG
mostenitor	heir	mostenitor	heir	N;INDF;MASC;SG	N;SG
prieteni	friends	prieten	friend	N;INDF;MASC;PL	N;PL
sectiune	section	sectiune	section	N;INDF;FEM;SG	N;SG
sectiune	section	sectiune	section	N;INDF;FEM;SG	N;SG
sectiune	section	sectiune	section	N;INDF;FEM;SG	N;SG
urgenta	urgency	urgent	urgency	N;DEF;FEM;SG	N;SG
urgenta	emergency	urgent	emergency	N;DEF;FEM;SG	N;SG
urgenta	urgency	urgent	urgency	N;DEF;FEM;SG	N;SG
urgenta	emergency	urgent	emergency	N;DEF;FEM;SG	N;SG
memorie	memory	memorie	memory	N;INDF;FEM;SG	N;SG
studenti	students	student	student	N;INDF;MASC;PL	N;PL
studenti	students	student	student	N;INDF;MASC;PL	N;PL
parlamentare	parliamentary	parlamentar	parliamentary	ADJ;INDF;FEM;PL	ADJ
clase	classes	clasă	class	N;INDF;FEM;PL	N;PL
distributie	distribution	distributie	distribution	N;INDF;FEM;SG	N;SG
distributie	distribution	distributie	distribution	N;INDF;FEM;SG	N;SG
schimbare	change	schimbare	change	N;INDF;FEM;SG	N;SG
evreu	jew	evreu	jew	N;INDF;MASC;SG	N;SG
entertainment	entertainment	entertainment	entertainment	N;INDF;MASC;SG	N;SG
stabilirea	establishment	stabilire	establishment	N;DEF;FEM;SG	N;SG
imperiale	imperial	imperial	imperial	ADJ;INDF;FEM;PL	ADJ
propune	proposes	propune	propose	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
proprietati	properties	proprietati	property	N;INDF;FEM;PL	N;PL
proprietati	properties	proprietati	property	N;INDF;FEM;PL	N;PL
justitie	justice	justitie	justice	N;INDF;FEM;SG	N;SG
justitie	justice	justitie	justice	N;INDF;FEM;SG	N;SG
multime	crowd	multime	crowd	N;INDF;FEM;SG	N;SG
multime	crowd	multime	crowd	N;INDF;FEM;SG	N;SG
ocazie	occasion	ocazie	occasion	N;INDF;FEM;SG	N;SG
ocazie	opportunity	ocazie	opportunity	N;INDF;FEM;SG	N;SG
calculator	calculator	calculator	calculator	N;INDF;MASC;SG	N;SG
calculator	computer	calculator	computer	N;INDF;MASC;SG	N;SG
prefix	prefix	prefix	prefix	N;INDF;MASC;SG	N;SG
vertical	vertical	vertical	vertical	ADJ;INDF;MASC;SG	ADJ
medical	medical	medical	medical	ADJ;INDF;MASC;SG	ADJ
operatiunea	operation	operatiune	operation	N;DEF;FEM;SG	N;SG
operatiunea	operation	operatiune	operation	N;DEF;FEM;SG	N;SG
jucatorul	player	jucator	player	N;DEF;MASC;SG	N;SG
multiple	multiple	multiplu	multiple	ADJ;INDF;FEM;PL	ADJ
grea	heavy	greu	heavy	ADJ;INDF;FEM;SG	ADJ
libertate	freedom	libertate	freedom	N;INDF;FEM;SG	N;SG
pericol	hazard	pericol	hazard	N;INDF;MASC;SG	N;SG
pericol	danger	pericol	danger	N;INDF;MASC;SG	N;SG
premier	premier	premier	premier	N;INDF;MASC;SG	N;SG
aspectul	appearance	aspect	appearance	N;DEF;MASC;SG	N;SG
barbat	male	barbat	male	N;INDF;MASC;SG	N;SG
barbat	man	barbat	man	N;INDF;MASC;SG	N;SG
barbat	male	barbat	male	N;INDF;MASC;SG	N;SG
barbat	man	barbat	man	N;INDF;MASC;SG	N;SG
sticla	glass	sticlă	glass	N;DEF;FEM;SG	N;SG
sticla	bottle	sticlă	bottle	N;DEF;FEM;SG	N;SG
sticla	glass	sticlă	glass	N;DEF;FEM;SG	N;SG
sticla	bottle	sticlă	bottle	N;DEF;FEM;SG	N;SG
materialul	material	material	material	N;DEF;MASC;SG	N;SG
tvr	tvr	tvr	tvr	N	N;SG
distrugerea	destruction	distrugere	destruction	N;DEF;FEM;SG	N;SG
schimbul	exchange	schimb	exchange	N;DEF;MASC;SG	N;SG
scenarist	screenwriter	scenarist	screenwriter	N;INDF;MASC;SG	N;SG
gradina	garden	gradină	garden	N;DEF;FEM;SG	N;SG
gradina	garden	gradină	garden	N;DEF;FEM;SG	N;SG
gradina	garden	gradină	garden	N;DEF;FEM;SG	N;SG
universul	universe	univers	universe	N;DEF;MASC;SG	N;SG
festivalului	festival	festival	festival	N;DEF;MASC;SG	N;SG
traditie	tradition	traditie	tradition	N;INDF;FEM;SG	N;SG
traditie	tradition	traditie	tradition	N;INDF;FEM;SG	N;SG
interpretarea	interpretation	interpretare	interpretation	N;DEF;FEM;SG	N;SG
industrial	industrial	industrial	industrial	ADJ;INDF;MASC;SG	ADJ
suport	support	suport	support	N;INDF;MASC;SG	N;SG
biroul	bureau	birou	bureau	N;DEF;MASC;SG	N;SG
biroul	office	birou	office	N;DEF;MASC;SG	N;SG
executiv	executive	executiv	executive	ADJ;INDF;MASC;SG	ADJ
soldat	soldier	soldat	soldier	N;INDF;MASC;SG	N;SG
antica	antique	antic	antique	N;DEF;FEM;SG	N;SG
apel	appeal	apel	appeal	N;INDF;MASC;SG	N;SG
apel	call	apel	call	N;INDF;MASC;SG	N;SG
mesajul	message	mesaj	message	N;DEF;MASC;SG	N;SG
victime	casualties	victimă	casualty	N;INDF;FEM;PL	N;PL
victime	victims	victimă	victim	N;INDF;FEM;PL	N;PL
scrierile	writings	scriere	writings	N;DEF;FEM;PL	N;PL
way	way	way	way	N;INDF;MASC;SG	N;SG
mass	mass	mass	mass	N	N;SG
mort	dead	mort	dead	ADJ;INDF;MASC;SG	ADJ
dirijor	conductor	dirijor	conductor	N;INDF;MASC;SG	N;SG
box	boxing	box	box	N;INDF;MASC;SG	N;SG
casele	houses	casă	house	N;DEF;FEM;PL	N;PL
asemanator	similar	asemanator	similar	ADJ;INDF;MASC;SG	ADJ
asemanator	similar	asemanator	similar	ADJ;INDF;MASC;SG	ADJ
ministri	ministers	ministru	minister	N;INDF;MASC;PL	N;PL
actori	actors	actor	actor	N;INDF;MASC;PL	N;PL
capital	capital	capital	capital	N;INDF;MASC;SG	N;SG
fondatorul	founder	fondator	founder	N;DEF;MASC;SG	N;SG
atacuri	attacks	atac	attack	N;INDF;FEM;PL	N;PL
atacuri	assaults	atac	assault	N;INDF;FEM;PL	N;PL
dovada	evidence	dovadă	evidence	N;DEF;FEM;SG	N;SG
dovada	proof	dovadă	proof	N;DEF;FEM;SG	N;SG
dovada	evidence	dovadă	evidence	N;DEF;FEM;SG	N;SG
dovada	proof	dovadă	proof	N;DEF;FEM;SG	N;SG
documentare	documentaries	documentare	documentary	N;INDF;FEM;PL	N;PL
canadian	canadian	canadian	canadian	ADJ;INDF;MASC;SG	ADJ
humanitas	humanitas	humanitas	humanitas	N;INDF;MASC;SG	N;SG
suplimentare	additional	suplimentar	additional	ADJ;INDF;FEM;PL	ADJ
fenomen	phenomenon	fenomen	phenomenon	N;INDF;MASC;SG	N;SG
coroana	crown	coroană	crown	N;DEF;FEM;SG	N;SG
coroana	wreath	coroană	wreath	N;DEF;FEM;SG	N;SG
coroana	crown	coroană	crown	N;DEF;FEM;SG	N;SG
steagul	flag	steag	flag	N;DEF;MASC;SG	N;SG
campionat	championship	campiona	championship	N;INDF;MASC;SG	N;SG
australian	australian	australian	australian	ADJ;INDF;MASC;SG	ADJ
grave	serious	grav	serious	ADJ;INDF;FEM;PL	ADJ
spital	hospital	spital	hospital	N;INDF;MASC;SG	N;SG
break	break	break	break	N;INDF;MASC;SG	N;SG
arc	arc	arc	arc	N;INDF;MASC;SG	N;SG
arc	bow	arc	bow	N;INDF;MASC;SG	N;SG
comunicare	communication	comunicare	communication	N;INDF;FEM;SG	N;SG
semne	marks	semn	mark	N;INDF;FEM;PL	N;PL
semne	signs	semn	sign	N;INDF;FEM;PL	N;PL
caractere	characters	caracter	character	N;INDF;FEM;PL	N;PL
medalie	medal	medalie	medal	N;INDF;FEM;SG	N;SG
scriere	writing	scriere	writing	N;INDF;FEM;SG	N;SG
procese	trials	proces	trial	N;INDF;FEM;PL	N;PL
procese	processes	proces	process	N;INDF;FEM;PL	N;PL
procese	lawsuits	proces	lawsuit	N;INDF;FEM;PL	N;PL
disparute	extinct	disparut	extinct	ADJ;INDF;FEM;PL	ADJ
prizonieri	prisoners	prizonier	prisoner	N;INDF;MASC;PL	N;PL
power	power	power	power	N	N;SG
consecinta	consequence	consecinta	consequence	N;DEF;FEM;SG	N;SG
consecinta	consequence	consecinta	consequence	N;DEF;FEM;SG	N;SG
aliatii	allies	aliat	ally	N;DEF;MASC;PL	N;PL
primara	primary	primar	primary	ADJ;DEF;FEM;SG	ADJ
introducere	introduction	introducere	introduction	N;INDF;FEM;SG	N;SG
introducere	intro	introducere	intro	N;INDF;FEM;SG	N;SG
dramaturg	playwright	dramaturg	playwright	N;INDF;MASC;SG	N;SG
cheile	keys	chel	key	N;DEF;FEM;PL	N;PL
lacuri	varnishes	lac	varnish	N;INDF;FEM;PL	N;PL
lacuri	lakes	lac	lake	N;INDF;FEM;PL	N;PL
administratie	administration	administratie	administration	N;INDF;FEM;SG	N;SG
promovare	promotion	promovare	promotion	N;INDF;FEM;SG	N;SG
lansare	launching	lansare	launching	N;INDF;FEM;SG	N;SG
nepotul	nephew	nepot	nephew	N;DEF;MASC;SG	N;SG
nepotul	grandson	nepot	grandson	N;DEF;MASC;SG	N;SG
secunde	seconds	secundă	seconds	N;INDF;FEM;PL	N;PL
incercarea	test	incercare	test	N;DEF;FEM;SG	N;SG
diploma	diploma	diploma	diploma	N;DEF;FEM;SG	N;SG
diploma	degree	diploma	degree	N;DEF;FEM;SG	N;SG
diploma	diploma	diploma	diploma	N;DEF;FEM;SG	N;SG
diploma	degree	diploma	degree	N;DEF;FEM;SG	N;SG
teologie	theology	teologie	theology	N;INDF;FEM;SG	N;SG
traducator	translator	traducator	translator	N;INDF;MASC;SG	N;SG
depinde	depends	depinde	depend	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
divizie	division	divizie	division	N;INDF;FEM;SG	N;SG
vase	vessels	vas	vessel	N;INDF;FEM;PL	N;PL
vase	dishes	vas	dish	N;INDF;FEM;PL	N;PL
legile	laws	lege	law	N;DEF;FEM;PL	N;PL
frunte	forehead	frunte	forehead	N;INDF;FEM;SG	N;SG
cavalerie	cavalry	cavalerie	cavalry	N;INDF;FEM;SG	N;SG
versurile	lyrics	vers	lyric	N;DEF;FEM;PL	N;PL
risc	risk	risc	risk	N;INDF;MASC;SG	N;SG
ziar	newspaper	ziar	newspaper	N;INDF;MASC;SG	N;SG
organizare	organisation	organizare	organisation	N;INDF;FEM;SG	N;SG
organizare	organization	organizare	organization	N;INDF;FEM;SG	N;SG
complexul	complex	complex	complex	N;DEF;MASC;SG	N;SG
rang	rank	rang	rank	N;INDF;MASC;SG	N;SG
gheata	ice	gheată	ice	N;DEF;FEM;SG	N;SG
gheata	ice	gheată	ice	N;DEF;FEM;SG	N;SG
gheata	ice	gheată	ice	N;DEF;FEM;SG	N;SG
gheata	ice	gheată	ice	N;DEF;FEM;SG	N;SG
templul	temple	templu	temple	N;DEF;MASC;SG	N;SG
continuu	continuously	continuu	continuously	ADV	ADV
etapa	stage	etapă	stage	N;DEF;FEM;SG	N;SG
etapa	stage	etapă	stage	N;DEF;FEM;SG	N;SG
turc	turkish	turc	turkish	ADJ;INDF;MASC;SG	ADJ
service	service	servic	service	N;INDF;FEM;SG	N;SG
liniile	lines	linie	line	N;DEF;FEM;PL	N;PL
semnificative	significant	semnificativ	significant	ADJ;INDF;FEM;PL	ADJ
alianta	alliance	aliantă	alliance	N;DEF;FEM;SG	N;SG
alianta	alliance	aliantă	alliance	N;DEF;FEM;SG	N;SG
alianta	alliance	aliantă	alliance	N;DEF;FEM;SG	N;SG
disponibile	available	disponibil	available	ADJ;INDF;FEM;PL	ADJ
recente	recent	recent	recent	ADJ;INDF;FEM;PL	ADJ
coordonate	coordinates	coordonată	coordinate	N;INDF;FEM;PL	N;PL
misiune	mission	misiune	mission	N;INDF;FEM;SG	N;SG
