abhazya	abkhazie	abhazya	abkhazie	N;NOM;SG;3	N;FEM;SG
frankenstein	frankenstein	frankens	frankenstein	N;NOM;SG;3	N;MASC;SG
fener	torche	fener	torche	N;NOM;SG;3	N;FEM;SG
fener	lanterne	fener	lanterne	N;NOM;SG;3	N;FEM;SG
dosyalar	fichiers	dosya	fichier	N;NOM;PL;3	N;MASC;PL
dosyalar	dossiers	dosya	dossier	N;NOM;PL;3	N;MASC;PL
patent	brevet	patent	brevet	N;NOM;SG;3	N;MASC;SG
düzenle	édition	düzen	édition	N;INS;SG;3	N;FEM;SG
mantıksal	logique	mantıksal	logique	ADJ	ADJ;FEM;SG
mantıksal	logiques	mantıksal	logique	ADJ	ADJ;MASC;PL
mantıksal	logique	mantıksal	logique	ADJ	ADJ;FEM;SG
mantıksal	logiques	mantıksal	logique	ADJ	ADJ;MASC;PL
atomik	atomiques	atomik	atomique	ADJ	ADJ;MASC;PL
atomik	atomique	atomik	atomique	ADJ	ADJ;MASC;SG
telekomünikasyon	télécom	telekomünikasyon	télécommunications	N;NOM;SG;3	N;MASC;SG
telekomünikasyon	telecom	telekomünikasyon	telecom	N;NOM;SG;3	N;MASC;SG
telekomünikasyon	télécommunication	telekomünikasyon	télécommunication	N;NOM;SG;3	N;FEM;SG
telekomünikasyon	télécommunication	telekomünikasyon	télécommunication	N;NOM;SG;3	N;FEM;SG
bölünmüş	divisé	böl	diviser	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
bölünmüş	divisée	böl	diviser	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
bölünmüş	divisées	böl	diviser	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
bölünmüş	divisés	böl	diviser	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
bölünmüş	diviser	böl	diviser	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;NFIN
bölünmüş	scinder	böl	scinder	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;NFIN
idrar	urine	idrar	urine	N;NOM;SG;3	N;FEM;SG
maliyet	coût	maliyet	coût	N;NOM;SG;3	N;MASC;SG
paylaştı	partagée	paylaş	partager	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
paylaştı	partagé	paylaş	partager	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
paylaştı	publiée	paylaş	publier	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
paylaştı	affiché	paylaş	afficher	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
paylaştı	posté	paylaş	posté	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
paylaştı	publié	paylaş	publier	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
mektuplar	lettres	mektup	lettre	N;NOM;PL;3	N;FEM;PL
motorlar	moteurs	motor	moteur	N;NOM;PL;3	N;MASC;PL
motorlar	moteurs	motor	moteur	N;NOM;PL;3	N;MASC;PL
caroline	caroline	carol	caroline	N;DAT;SG;3	N;FEM;SG
telaffuz	prononciation	telaffuz	prononciation	N;NOM;SG;3	N;FEM;SG
yazlık	chalet	yazlık	chalet	N;NOM;SG;3	N;MASC;SG
yazlık	cottage	yazlık	cottage	N;NOM;SG;3	N;MASC;SG
yasalar	lois	yasa	loi	N;NOM;PL;3	N;FEM;PL
tanıttı	introduit	tanı	introduire	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;PST;V.PTCP
memorial	commémoration	memorial	commémoration	N;NOM;SG;3	N;FEM;SG
memorial	mémorial	memorial	mémorial	N;NOM;SG;3	N;MASC;SG
uzunlukta	longueur	uzunluk	longueur	N;ESS;SG;3	N;FEM;SG
açıklık	compensation	açıklık	compensation	N;NOM;SG;3	N;FEM;SG
açıklık	ouverture	açıklık	ouverture	N;NOM;SG;3	N;FEM;SG
açıklık	clarté	açıklık	clarté	N;NOM;SG;3	N;FEM;SG
bağımsızlığı	indépendance	bağımsızlık	indépendance	N;ACC;SG;3	N;FEM;SG
zorluk	difficulté	zorluk	difficulté	N;NOM;SG;3	N;FEM;SG
zorluk	sujétion	zorluk	sujétion	N;NOM;SG;3	N;FEM;SG
höyüğü	monticule	höyük	monticule	N;NOM;SG;3	N;MASC;SG
simgeler	symboles	simge	symbole	N;NOM;PL;3	N;MASC;PL
simgeler	icônes	simge	icône	N;NOM;PL;3	N;FEM;PL
düşünceler	réflexions	düşünce	réflexion	N;NOM;PL;3	N;FEM;PL
saatler	horaires	saat	horaire	N;NOM;PL;3	N;MASC;PL
saatler	heures	saat	heure	N;NOM;PL;3	N;FEM;PL
saatler	pendules	saat	pendule	N;NOM;PL;3	N;MASC;PL
saatler	montres	saat	montre	N;NOM;PL;3	N;FEM;PL
saatler	horloges	saat	horloge	N;NOM;PL;3	N;FEM;PL
saatler	montres	saat	montre	N;NOM;PL;3	N;FEM;PL
birleştiren	combiner	birleş	combiner	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;NFIN
birleştiren	combinant	birleş	combinant	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;PRS;V.PTCP
birleştiren	conjuguer	birleş	conjuguer	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;NFIN
kabine	armoire	kabin	armoire	N;NOM;SG;3	N;FEM;SG
kabine	cabinet	kabin	cabinet	N;NOM;SG;3	N;MASC;SG
saltanat	règne	saltanat	règne	N;NOM;SG;3	N;MASC;SG
gömüldü	enfoui	göm	enfouir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
gömüldü	inhumé	göm	inhumer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
gömüldü	enterré	göm	enterrer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
gömüldü	enterrée	göm	enterrer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
bağlılık	fidélisation	bağlılık	fidélisation	N;NOM;SG;3	N;FEM;SG
bağlılık	loyauté	bağlılık	loyauté	N;NOM;SG;3	N;FEM;SG
bağlılık	fidélité	bağlılık	fidélité	N;NOM;SG;3	N;FEM;SG
bağlılık	dévotion	bağlılık	dévotion	N;NOM;SG;3	N;FEM;SG
bağlılık	dévouement	bağlılık	dévouement	N;NOM;SG;3	N;MASC;SG
bağlılık	engagement	bağlılık	engagement	N;NOM;SG;3	N;MASC;SG
işsizlik	chômage	işsizlik	chômage	N;NOM;SG;3	N;MASC;SG
ihtiyaçları	besoins	ihtiyaç	besoin	N;NOM;PL;3	N;MASC;PL
fiyatı	prix	fiyat	prix	N;ACC;SG;3	N;MASC;SG
fiyatı	tarif	fiyat	tarif	N;ACC;SG;3	N;MASC;SG
ekimi	transplantation	ekim	transplantation	N;NOM;SG;3	N;FEM;SG
bakmak	regardant	bak	regarder	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
çocukluğu	enfance	çocukluk	enfance	N;NOM;SG;3	N;FEM;SG
belirtildi	précisé	belir	préciser	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
belirtildi	spécifiée	belir	spécifier	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
belirtildi	spécifié	belir	spécifier	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
uzlaşma	compromettre	uzlaş	compromettre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
mühendisleri	ingénieurs	mühendis	ingénieur	N;ACC;PL;3	N;MASC;PL
kökleri	racines	kök	racine	N;NOM;PL;3	N;FEM;PL
ortaklık	partenariat	ortaklık	partenariat	N;NOM;SG;3	N;MASC;SG
döngüsü	boucle	döngü	boucle	N;NOM;SG;3	N;FEM;SG
döngüsü	cycle	döngü	cycle	N;NOM;SG;3	N;MASC;SG
eğilimi	propension	eğ	propension	N;ACC;SG;3	N;FEM;SG
sergiler	expositions	sergi	exposition	N;NOM;PL;3	N;FEM;PL
sergiler	expositions	sergi	exposition	N;NOM;PL;3	N;FEM;PL
durağan	stables	durağan	stable	ADJ	ADJ;MASC;PL
durağan	stable	durağan	stable	ADJ	ADJ;MASC;SG
dışarıda	extérieur	dışarı	extérieur	N;ESS;SG;3	N;MASC;SG
manzara	paysage	manzara	paysage	N;NOM;SG;3	N;MASC;SG
manzara	paysager	manzara	paysager	N;NOM;SG;3	N;MASC;SG
manzara	paysage	manzara	paysage	N;NOM;SG;3	N;MASC;SG
manzara	affichage	manzara	affichage	N;NOM;SG;3	N;MASC;SG
sitede	site	site	site	N;ESS;SG;3	N;MASC;SG
düğünler	mariages	düğün	mariage	N;NOM;PL;3	N;MASC;PL
yerleştirilmiş	planté	yerleş	planter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
yerleştirilmiş	plantée	yerleş	planter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
bileşenleri	composants	bileş	composant	N;ACC;PL;3	N;MASC;PL
bileşenleri	composantes	bileş	composante	N;ACC;PL;3	N;FEM;PL
imkansız	impossible	imkânsız	impossible	ADJ	ADJ;MASC;SG
imkansız	impossibles	imkânsız	impossible	ADJ	ADJ;MASC;PL
valilik	gouverneure	valilik	gouverneur	N;NOM;SG;3	N;FEM;SG
valilik	gouverneur	valilik	gouverneur	N;NOM;SG;3	N;MASC;SG
ölümsüz	immortelle	ölümsüz	immortelle	ADJ	ADJ;FEM;SG
ölümsüz	immortel	ölümsüz	immortel	ADJ	ADJ;MASC;SG
ölümsüz	immortels	ölümsüz	immortel	ADJ	ADJ;MASC;PL
binaların	bâtiments	bina	bâtiment	N;GEN;PL;3	N;MASC;PL
binaların	immeubles	bina	immeuble	N;GEN;PL;3	N;MASC;PL
binaların	édifices	bina	édifice	N;GEN;PL;3	N;MASC;PL
valentine	valentin	valent	valentin	N;NOM;SG;3	N;FEM;SG
şampiyona	championnat	şampiyon	championnat	N;DAT;SG;3	N;MASC;SG
tükenmiş	épuisé	tüken	épuiser	V;PFV;NFH;IND;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tükenmiş	épuisés	tüken	épuiser	V;PFV;NFH;IND;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tükenmiş	épuisée	tüken	épuiser	V;PFV;NFH;IND;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
tükenmiş	appauvri	tüken	appauvrir	V;PFV;NFH;IND;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tükenmiş	épuisées	tüken	épuiser	V;PFV;NFH;IND;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
tükenmiş	vidé	tüken	vider	V;PFV;NFH;IND;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tükenmiş	vidés	tüken	vider	V;PFV;NFH;IND;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tükenmiş	drainé	tüken	drainer	V;PFV;NFH;IND;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
hipotez	hypothèse	hipotez	hypothèse	N;NOM;SG;3	N;FEM;SG
çorba	potage	çorb	potage	N;NOM;SG;3	N;MASC;SG
çorba	soupe	çorb	soupe	N;NOM;SG;3	N;FEM;SG
suçlar	infractions	suç	infraction	N;NOM;PL;3	N;FEM;PL
suçlar	délits	suç	délit	N;NOM;PL;3	N;MASC;PL
suçlar	crimes	suç	crime	N;NOM;PL;3	N;MASC;PL
suçlar	offenses	suç	offense	N;NOM;PL;3	N;FEM;PL
kırılma	brisant	kır	briser	V;PFV;NOM;IMP;POS;PRS;PASS	V;PRS;V.PTCP
kırılma	cassant	kır	casser	V;PFV;NOM;IMP;POS;PRS;PASS	V;PRS;V.PTCP
kırılma	rompre	kır	rompre	V;PFV;NOM;IMP;POS;PRS;PASS	V;NFIN
kırılma	briser	kır	briser	V;PFV;NOM;IMP;POS;PRS;PASS	V;NFIN
ayakları	pieds	ayak	pied	N;NOM;PL;3	N;MASC;PL
yıkılmış	anéanti	yık	anéantir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
yıkılmış	anéantie	yık	anéantir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
yıkılmış	dévastée	yık	dévaster	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
yıkılmış	dévasté	yık	dévaster	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
yıkılmış	démolis	yık	démolir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
yıkılmış	démoli	yık	démolir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
yıkılmış	démolie	yık	démolir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
işlevsel	fonctionnels	işlevsel	fonctionnel	ADJ	ADJ;MASC;PL
işlevsel	fonctionnelle	işlevsel	fonctionnel	ADJ	ADJ;FEM;SG
işlevsel	fonctionnel	işlevsel	fonctionnel	ADJ	ADJ;MASC;SG
davranışı	comportement	davranış	comportement	N;ACC;SG;3	N;MASC;SG
birleştirme	fusionner	birleş	fusionner	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
birleştirme	fusionner	birleş	fusionner	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
birleştirme	combiner	birleş	combiner	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
birleştirme	conjuguer	birleş	conjuguer	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
sloganı	devise	slogan	devise	N;ACC;SG;3	N;FEM;SG
derinlik	profondeur	derinlik	profondeur	N;NOM;SG;3	N;FEM;SG
masalı	récit	masal	récit	N;ACC;SG;3	N;MASC;SG
masalı	conte	masal	conte	N;ACC;SG;3	N;MASC;SG
kısımlar	sections	kısım	section	N;NOM;PL;3	N;FEM;PL
kazanç	profit	kazanç	profit	N;NOM;SG;3	N;MASC;SG
kazanç	bénéfice	kazanç	bénéfice	N;NOM;SG;3	N;MASC;SG
kazanç	gain	kazanç	gain	N;NOM;SG;3	N;MASC;SG
kazanç	salaire	kazanç	salaire	N;NOM;SG;3	N;MASC;SG
kel	kel	kel	kel		
denklemleri	équations	denklem	équation	N;ACC;PL;3	N;FEM;PL
gidiyor	aller	git	aller	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
gidiyor	quitter	git	quitter	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
gidiyor	quittant	git	quitter	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
dinin	religion	din	religion	N;GEN;SG;3	N;FEM;SG
paradise	paradis	paradise	paradis	N;NOM;SG;3	N;MASC;SG
öncelik	priorité	öncelik	priorité	N;NOM;SG;3	N;FEM;SG
başlamak	démarrer	başla	démarrer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
hokeyi	hockey	hoke	hockey	N;NOM;SG;3	N;MASC;SG
sahneler	scènes	sahne	scène	N;NOM;PL;3	N;FEM;PL
bakımı	entretien	bakım	entretien	N;NOM;SG;3	N;MASC;SG
bakımı	maintenance	bakım	maintenance	N;NOM;SG;3	N;FEM;SG
iddialar	réclamations	iddia	réclamation	N;NOM;PL;3	N;FEM;PL
iddialar	créances	iddia	créance	N;NOM;PL;3	N;FEM;PL
iddialar	allégations	iddia	allégation	N;NOM;PL;3	N;FEM;PL
iddialar	revendications	iddia	revendication	N;NOM;PL;3	N;FEM;PL
iddialar	allégations	iddia	allégation	N;NOM;PL;3	N;FEM;PL
eczacılık	pharmacie	eczacılık	pharmacie	N;NOM;SG;3	N;FEM;SG
havayolları	airlines	havayol	airline	N;NOM;PL;3	N;FEM;PL
kullanın	utiliser	kullan	utiliser	V;PFV;IMP;PL;2;POS;PRS	V;NFIN
kullanın	utilisez	kullan	utiliser	V;PFV;IMP;PL;2;POS;PRS	V;IMP;PL;2;PRS;FIN
kupalar	tasses	kupa	tasse	N;NOM;PL;3	N;FEM;PL
eşitliği	égalité	eşitlik	égalité	N;ACC;SG;3	N;FEM;SG
eşitliği	egalité	eşitlik	egalité	N;ACC;SG;3	N;FEM;SG
kazılar	fouilles	kazı	fouille	N;NOM;PL;3	N;FEM;PL
tablolar	tables	tablo	table	N;NOM;PL;3	N;FEM;PL
tablolar	tableaux	tablo	tableau	N;NOM;PL;3	N;MASC;PL
tablolar	diagrammes	tablo	diagramme	N;NOM;PL;3	N;MASC;PL
tablolar	peintures	tablo	peinture	N;NOM;PL;3	N;FEM;PL
tablolar	toiles	tablo	toile	N;NOM;PL;3	N;FEM;PL
tablolar	tableaux	tablo	tableau	N;NOM;PL;3	N;MASC;PL
deposu	dépôt	depo	dépôt	N;NOM;SG;3	N;MASC;SG
deposu	référentiel	depo	référentiel	N;NOM;SG;3	N;MASC;SG
tarihler	dates	tarih	date	N;NOM;PL;3	N;FEM;PL
