uma	एक	um	एक	NUM	NUM
físico	शारीरिक	físico	शारीरिक	N;MASC;SG	N;NOM;MASC;SG;3
elemento	विजेट	elemento	विजेट	N;MASC;SG	N;NOM;MASC;SG;3
elemento	अवयव	elemento	अवयव	N;MASC;SG	N;NOM;MASC;SG;3
elemento	तत्व	elemento	तत्व	N;MASC;SG	N;NOM;MASC;SG;3
metropolitana	महानगर	metropolitana	महानगर	N;FEM;SG	N;NOM;MASC;SG;3
imediatamente	फौरन	imediatamente	फौरन	ADV	ADV
imediatamente	तुरंत	imediatamente	तुरंत	ADV	ADV
imediatamente	तत्काल	imediatamente	तत्काल	ADV	ADV
acredita	मानना	acreditar	मान	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
acredita	मानता	acreditar	मान	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;SG;V.PTCP;ACT
venda	बिक्री	venda	बिक्री	N;FEM;SG	N;NOM;FEM;SG;3
juiz	जज	juiz	जज	N;MASC;SG	N;NOM;MASC;SG;3
juiz	न्यायाधीश	juiz	न्यायाधीश	N;MASC;SG	N;NOM;MASC;SG;3
juiz	फैसला	juiz	फैसला	N;MASC;SG	N;NOM;MASC;SG;3
juiz	न्यायधीश	juiz	न्यायधीश	N;MASC;SG	N;NOM;MASC;SG;3
matéria	पदार्थ	matéria	पदार्थ	N;FEM;SG	N;NOM;MASC;SG;3
planos	योजनाएँ	plano	योजना	N;MASC;PL	N;NOM;FEM;PL;3
presidência	प्रेसीडेंसी	presidência	प्रेसीडेंसी	N;FEM;SG	N;NOM;MASC;SG;3
presidência	प्रेसिडेंसी	presidência	प्रेसिडेंसी	N;FEM;SG	N;NOM;MASC;SG;3
infância	बचपन	infância	बचपन	N;FEM;SG	N;NOM;MASC;SG;3
infância	बाल्यकाल	infância	बाल्यकाल	N;FEM;SG	N;NOM;MASC;SG;3
per	स्वादानुसार	per	स्वादानुसार	N;MASC;SG	N;NOM;MASC;SG;3
arquivo	संग्रह	arquivo	संग्रह	N;MASC;SG	N;NOM;MASC;SG;3
arquivo	अभिलेखागार	arquivo	अभिलेखागार	N;MASC;SG	N;NOM;MASC;SG;3
arquivo	अभिलेख	arquivo	अभिलेख	N;MASC;SG	N;NOM;MASC;SG;3
arquivo	फाइल	arquivo	फाइल	N;MASC;SG	N;NOM;FEM;SG;3
arquivo	फ़ाइल	arquivo	फााइल	N;MASC;SG	N;NOM;MASC;SG;3
arquivo	संचिका	arquivo	संचिका	N;MASC;SG	N;NOM;FEM;SG;3
arquivo	अभिलेखागार	arquivo	अभिलेखागार	N;MASC;SG	N;NOM;MASC;SG;3
arquivo	अभिलेख	arquivo	अभिलेख	N;MASC;SG	N;NOM;MASC;SG;3
corrente	धारा	corrente	धारा	N;FEM;SG	N;NOM;FEM;SG;3
corrente	मौज़ूदा	corrente	मौज़ूदा	N;FEM;SG	N;NOM;FEM;SG;3
corrente	वर्तमान	corrente	वर्तमान	N;FEM;SG	N;NOM;MASC;SG;3
corrente	चेन	corrente	चेन	N;FEM;SG	N;NOM;FEM;SG;3
esportes	स्पोर्ट्स	esporte	स्पोर्ट	N;MASC;PL	N;NOM;MASC;PL;3
residência	आवास	residência	आवास	N;FEM;SG	N;NOM;MASC;SG;3
residência	निवास	residência	निवास	N;FEM;SG	N;NOM;MASC;SG;3
sair	छोड़ें	sair	छोड़	V;NFIN	V;SBJV;PL;FIN;ACT
sair	छोड़	sair	छोड	V;NFIN	V;ACT
posições	स्थितियाँ	posição	स्थिति	N;FEM;PL	N;NOM;FEM;PL;3
direcção	दिशा	direcção	दिशा	N;FEM;SG	N;NOM;FEM;SG;3
direcção	निदेशालय	direcção	निदेशालय	N;FEM;SG	N;NOM;MASC;SG;3
video	विडियो	video	विडियो	N;MASC;SG	N;NOM;MASC;SG;3
video	वीडियो	video	वीडियो	N;MASC;SG	N;NOM;MASC;SG;3
verdadeiro	असली	verdadeiro	असली	ADJ;MASC;SG	ADJ;NOM
verdadeiro	वास्तविक	verdadeiro	वास्तविक	ADJ;MASC;SG	ADJ;NOM
verdadeiro	सही	verdadeiro	सही	ADJ;MASC;SG	ADJ
boca	मुह	boca	मुह	N;FEM;SG	N;NOM;MASC;SG;3
boca	मुंह	boca	मुँह	N;FEM;SG	N;NOM;MASC;SG;3
boca	मुँह	boca	मुँह	N;FEM;SG	N;NOM;MASC;SG;3
teste	परीक्षा	teste	परीक्षा	N;MASC;SG	N;NOM;FEM;SG;3
teste	जांच	teste	जांच	N;MASC;SG	N;NOM;FEM;SG;3
teste	जाँच	teste	जाँच	N;MASC;SG	N;NOM;FEM;SG;3
teste	परीक्षण	teste	परीक्षण	N;MASC;SG	N;NOM;MASC;SG;3
teste	परीक्षण	teste	परीक्षण	N;MASC;SG	N;NOM;MASC;SG;3
designação	नामांकन	designação	नामांकन	N;FEM;SG	N;NOM;MASC;SG;3
santana	santana	santana	santana	N;MASC;SG	N;NOM;MASC;SG;3
bola	गेंद	bola	गेंद	N;FEM;SG	N;NOM;FEM;SG;3
line	लाइन	line	लाइन	N;MASC;SG	N;NOM;FEM;SG;3
line	पंक्ति	line	पंक्ति	N;MASC;SG	N;NOM;FEM;SG;3
line	रेखा	line	रेखा	N;MASC;SG	N;NOM;FEM;SG;3
line	लकीर	line	लकीर	N;MASC;SG	N;NOM;FEM;SG;3
exibido	दिखाया	exibir	दिखा	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
culturais	सांस्कृतिक	cultural	सांस्कृतिक	ADJ;MASC;PL	ADJ;NOM
levando	लेने	levar	ले	V;V.MSDR	V;MASC;NFIN;ACT
organizações	संगठनों	organização	संगठन	N;FEM;PL	N;ACC;MASC;PL;3
reserva	आरक्षण	reserva	आरक्षण	N;FEM;SG	N;NOM;MASC;SG;3
reserva	रिज़र्वेशन	reserva	रिज़र्वेशन	N;FEM;SG	N;NOM;MASC;SG;3
reserva	बुकिंग	reserva	बुकिंग	N;FEM;SG	N;NOM;FEM;SG;3
ideias	विचारों	ideia	विचार	N;FEM;PL	N;ACC;MASC;PL;3
arco	चाप	arco	चाप	N;MASC;SG	N;NOM;MASC;SG;3
arco	चाप	arco	चाप	N;MASC;SG	N;NOM;MASC;SG;3
arco	मेहराब	arco	मेहराब	N;MASC;SG	N;NOM;FEM;SG;3
interpretação	व्याख्या	interpretação	व्याख्या	N;FEM;SG	N;NOM;FEM;SG;3
interpretação	निर्वचन	interpretação	निर्वचन	N;FEM;SG	N;NOM;MASC;SG;3
autoria	authorship	autoria	authorship	N;FEM;SG	N;NOM;MASC;SG;3
preso	फंस	prender	फँस	V;MASC;SG;V.PTCP	V;ACT
entertainment	मनोरंजन	entertainment	मनोरंजन	N;MASC;SG	N;NOM;MASC;SG;3
limite	सीमा	limite	सीमा	N;MASC;SG	N;NOM;FEM;SG;3
órgão	अंग	órgão	अंग	N;MASC;SG	N;NOM;MASC;SG;3
matriz	मैट्रिक्स	matriz	मैट्रिक्स	N;FEM;SG	N;NOM;MASC;SG;3
colocação	प्लेसमेंट	colocação	प्लेसमेंट	N;FEM;SG	N;NOM;MASC;SG;3
colocação	अवस्थिति	colocação	अवस्थिति	N;FEM;SG	N;NOM;FEM;SG;3
colocação	आवंटन	colocação	आवंटन	N;FEM;SG	N;NOM;MASC;SG;3
empresário	उद्यमी	empresário	उद्यमी	N;MASC;SG	N;NOM;MASC;SG;3
empresário	व्यवसायी	empresário	व्यवसायी	N;MASC;SG	N;NOM;MASC;SG;3
empresário	बिजनेसमैन	empresário	बिजनेसमैन	N;MASC;SG	N;NOM;MASC;SG;3
viu	देखा	ver	देख	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
viu	देखी	ver	देख	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;V.PTCP;ACT
viu	देखा	ver	देख	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
viu	देखी	ver	देख	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;V.PTCP;ACT
frase	वाक्य	frase	वाक्य	N;FEM;SG	N;NOM;MASC;SG;3
urbana	नगरीय	urbano	नगरीय	N;FEM;SG	N;NOM;MASC;SG;3
ocasião	अवसर	ocasião	अवसर	N;FEM;SG	N;NOM;MASC;SG;3
graduação	स्नातक	graduação	स्नातक	N;FEM;SG	N;NOM;MASC;SG;3
graduação	स्नातक	graduação	स्नातक	N;FEM;SG	N;NOM;MASC;SG;3
graduação	ग्रैजुएट	graduação	ग्रैजुएट	N;FEM;SG	N;NOM;MASC;SG;3
eliminado	मिटाया	eliminar	मिटा	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
críticos	आलोचकों	crítico	आलोचक	N;MASC;PL	N;ACC;MASC;PL;3
passageiros	यात्रियों	passageiro	यात्री	N;MASC;PL	N;ACC;MASC;PL;3
passageiros	यात्री	passageiro	यात्री	N;MASC;PL	N;NOM;MASC;PL;3
passageiros	यात्री	passageiro	यात्री	N;MASC;PL	N;NOM;MASC;PL;3
performance	निष्पादन	performance	निष्पादन	N;FEM;SG	N;NOM;MASC;SG;3
performance	प्रदर्शन	performance	प्रदर्शन	N;FEM;SG	N;NOM;MASC;SG;3
guitarrista	guitarist	guitarrista	guitarist	N;MASC;SG	N;NOM;MASC;SG;3
agência	एजेंसी	agência	एजेंसी	N;FEM;SG	N;NOM;FEM;SG;3
pico	शिखर	pico	शिखर	N;MASC;SG	N;NOM;MASC;SG;3
equipamentos	उपकरण	equipamento	उपकरण	N;MASC;PL	N;NOM;MASC;PL;3
famosa	मशहूर	famoso	मशहूर	ADJ;FEM;SG	ADJ
famosa	प्रसिद्ध	famoso	प्रसिद्ध	ADJ;FEM;SG	ADJ
leite	दूध	leite	दूध	N;MASC;SG	N;NOM;MASC;SG;3
football	फुटबॉल	football	फुटबॉल	N;MASC;SG	N;NOM;MASC;SG;3
football	फुटबाल	football	फुटबाल	N;MASC;SG	N;NOM;FEM;SG;3
football	फ़ुटबॉल	football	फ़ुटबॉल	N;MASC;SG	N;NOM;MASC;SG;3
senador	सीनेटर	senador	सीनेटर	N;MASC;SG	N;NOM;MASC;SG;3
divulgação	प्रकटीकरण	divulgação	प्रकटीकरण	N;FEM;SG	N;NOM;MASC;SG;3
doze	बारह	doze	बारह	NUM	NUM
arma	शस्त्र	arma	शस्त्र	N;FEM;SG	N;NOM;MASC;SG;3
arma	बंदूक	arma	बंदूक	N;FEM;SG	N;NOM;FEM;SG;3
servidor	सर्वर	servidor	सर्वर	N;MASC;SG	N;NOM;MASC;SG;3
custo	लागत	custo	लागत	N;MASC;SG	N;NOM;FEM;SG;3
intenção	इरादा	intenção	इरादा	N;FEM;SG	N;NOM;MASC;SG;3
intenção	इरादे	intenção	इरादा	N;FEM;SG	N;NOM;MASC;SG;3
peixe	मछली	peixe	मछली	N;MASC;SG	N;NOM;FEM;SG;3
longe	दूर	longe	दूर	ADV	ADV;NOM;MASC;SG;3
execução	कार्यान्वयन	execução	कार्यान्वयन	N;FEM;SG	N;NOM;MASC;SG;3
execução	क्रियान्वयन	execução	क्रियान्वयन	N;FEM;SG	N;NOM;MASC;SG;3
execução	प्रवर्तन	execução	प्रवर्तन	N;FEM;SG	N;NOM;MASC;SG;3
execução	निष्पादन	execução	निष्पादन	N;FEM;SG	N;NOM;MASC;SG;3
representante	जनप्रतिनिधि	representante	जनप्रतिनिधि	N;MASC;SG	N;NOM;MASC;SG;3
representante	प्रतिनिधि	representante	प्रतिनिधि	N;MASC;SG	N;NOM;MASC;SG;3
sudoeste	दक्षिणपश्चिम	sudoeste	दक्षिणपश्चिम	N;MASC;SG	N;NOM;MASC;SG;3
palco	चरण	palco	चरण	N;MASC;SG	N;NOM;MASC;SG;3
palco	स्टेज	palco	स्टेज	N;MASC;SG	N;NOM;MASC;SG;3
religiosa	धार्मिक	religioso	धार्मिक	ADJ;FEM;SG	ADJ;NOM
mostrar	दिखाओ	mostrar	दिखा	V;NFIN	V;SBJV;SG;FIN;ACT
mostrar	दिखाएं	mostrar	दिखा	V;NFIN	V;SBJV;PL;FIN;ACT
mostrar	दिखाएँ	mostrar	दिखा	V;NFIN	V;SBJV;PL;FIN;ACT
músicos	संगीतकारों	músico	संगीतकार	N;MASC;PL	N;ACC;MASC;PL;3
doce	मिठाई	doce	मिठा	N;MASC;SG	N;NOM;FEM;SG;3
ferramentas	उपकरण	ferramenta	उपकरण	N;FEM;PL	N;NOM;MASC;PL;3
ferramentas	टूल्स	ferramenta	टूल्स	N;FEM;PL	N;NOM;MASC;PL;3
florestas	वनों	floresta	वन	N;FEM;PL	N;NOM;MASC;PL;3
florestas	वनों	floresta	वन	N;FEM;PL	N;NOM;MASC;PL;3
alvo	टार्गेट	alvo	टार्गेट	N;MASC;SG	N;NOM;MASC;SG;3
alvo	टारगेट	alvo	टारगेट	N;MASC;SG	N;NOM;MASC;SG;3
alvo	लक्ष्य	alvo	लक्ष्य	N;MASC;SG	N;NOM;MASC;SG;3
alvo	निशाना	alvo	निशाना	N;MASC;SG	N;NOM;MASC;SG;3
guerras	युद्धों	guerra	युद्ध	N;FEM;PL	N;ACC;MASC;PL;3
aliança	गठबंधन	aliança	गठबंधन	N;FEM;SG	N;NOM;MASC;SG;3
céu	स्वर्ग	céu	स्वर्ग	N;MASC;SG	N;NOM;MASC;SG;3
céu	आकाश	céu	आकाश	N;MASC;SG	N;NOM;MASC;SG;3
céu	आसमान	céu	आसमान	N;MASC;SG	N;NOM;MASC;SG;3
cenário	नजारा	cenário	नजारा	N;MASC;SG	N;NOM;MASC;SG;3
cenário	कथानक	cenário	कथानक	N;MASC;SG	N;NOM;MASC;SG;3
cenário	परिदृश्य	cenário	परिदृश्य	N;MASC;SG	N;NOM;MASC;SG;3
hotel	होटल	hotel	होटल	N;MASC;SG	N;NOM;MASC;SG;3
milhares	हजारों	milhar	हजार	N;MASC;PL	N;ACC;MASC;PL;3
milhares	हज़ारों	milhar	हज़ार	N;MASC;PL	N;ACC;MASC;PL;3
descrição	विवरण	descrição	विवरण	N;FEM;SG	N;NOM;MASC;SG;3
descrição	वर्णन	descrição	वर्णन	N;FEM;SG	N;NOM;MASC;SG;3
documentos	दस्तावेज	documento	दस्तावेज	N;MASC;PL	N;NOM;MASC;PL;3
folhas	पत्ते	folha	पत्ता	N;FEM;PL	N;NOM;MASC;PL;3
folhas	चादरें	folha	चादर	N;FEM;PL	N;NOM;FEM;PL;3
embaixada	दूतावास	embaixada	दूतावास	N;FEM;SG	N;NOM;MASC;SG;3
nuclear	परमाणु	nuclear	परमाणु	N;MASC;SG	N;NOM;MASC;SG;3
nuclear	न्यूक्लियर	nuclear	न्यूक्लियर	N;MASC;SG	N;NOM;MASC;SG;3
nuclear	नाभिकीय	nuclear	नाभिकीय	N;MASC;SG	N;NOM;MASC
frederico	federico	frederico	federico	N;MASC;SG	N;NOM;MASC;SG;3
investigação	जांच	investigação	जांच	N;FEM;SG	N;NOM;FEM;SG;3
investigação	छानबीन	investigação	छानबीन	N;FEM;SG	N;NOM;FEM;SG;3
investigação	अनुसंधान	investigação	अनुसंधान	N;FEM;SG	N;NOM;MASC;SG;3
investigação	शोध	investigação	शोध	N;FEM;SG	N;NOM;MASC;SG;3
bretanha	ब्रिटनी	bretanha	ब्रिटनी	N;FEM;SG	N;NOM;FEM;SG;3
nação	देश	nação	देश	N;FEM;SG	N;NOM;MASC;SG;3
nação	राष्ट्र	nação	राष्ट्र	N;FEM;SG	N;NOM;MASC;SG;3
agente	एजेंट	agente	एजेंट	N;MASC;SG	N;NOM;MASC;SG;3
sexual	यौन	sexual	यौन	N;MASC;SG	N;NOM;MASC;SG;3
escolhido	चुनी	escolher	चुन	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
ônibus	बस	ônibus	बस	N;MASC;SG	N;NOM;FEM;SG;3
rodovia	हाईवे	rodovia	हाईवे	N;FEM;SG	N;NOM;MASC;SG;3
rodovia	राजमार्ग	rodovia	राजमार्ग	N;FEM;SG	N;NOM;MASC;SG;3
rápido	तेज	rápido	तेज	ADJ;MASC;SG	ADJ
warp	विकृति	warp	विकृति	N;MASC;SG	N;NOM;FEM;SG;3
índice	निर्देशिका	índice	निर्देशिका	N;MASC;SG	N;NOM;FEM;SG;3
índice	इंडेक्स	índice	इंडेक्स	N;MASC;SG	N;NOM;MASC;SG;3
índice	सूचकांक	índice	सूचकांक	N;MASC;SG	N;NOM;MASC;SG;3
campeã	चैम्पियन	campeã	चैम्पियन	N;FEM;SG	N;NOM;MASC;SG;3
campeã	चैंपियन	campeã	चैंपियन	N;FEM;SG	N;NOM;MASC;SG;3
tradicionais	परंपरागत	tradicional	परंपरागत	ADJ;MASC;PL	ADJ
selo	स्टैम्प	selo	स्टैम्प	N;MASC;SG	N;NOM;MASC;SG;3
selo	मुहर	selo	मुहर	N;MASC;SG	N;NOM;FEM;SG;3
constelação	तारामंडल	constelação	तारामंडल	N;FEM;SG	N;NOM;MASC;SG;3
constelação	नक्षत्र	constelação	नक्षत्र	N;FEM;SG	N;NOM;MASC;SG;3
criador	निर्माता	criador	निर्माता	N;MASC;SG	N;NOM;MASC;SG;3
high	हाई	high	हाई	N;MASC;SG	N;NOM
high	आलीशान	high	आलीशान	N;MASC;SG	N;NOM;MASC;SG;3
promoção	प्रचार	promoção	प्रचार	N;FEM;SG	N;NOM;MASC;SG;3
promoção	तरक्की	promoção	तरक्की	N;FEM;SG	N;NOM;FEM;SG;3
promoção	प्रमोशन	promoção	प्रमोशन	N;FEM;SG	N;NOM;MASC;SG;3
identidade	पहचान	identidade	पहचान	N;FEM;SG	N;NOM;FEM;SG;3
anexo	अटैचमेंट	anexo	अटैचमेंट	N;MASC;SG	N;NOM;MASC;SG;3
anexo	संलग्नक	anexo	संलग्नक	N;MASC;SG	N;NOM;MASC;SG;3
anexo	अनुलग्नक	anexo	अनुलग्नक	N;MASC;SG	N;NOM;MASC;SG;3
característica	सुविधा	característica	सुविधा	N;FEM;SG	N;NOM;FEM;SG;3
característica	विशेषता	característica	विशेषता	N;FEM;SG	N;NOM;FEM;SG;3
representação	प्रतिनिधित्व	representação	प्रतिनिधित्व	N;FEM;SG	N;NOM;MASC;SG;3
judeus	यहूदियों	judeu	यहूदी	N;MASC;PL	N;ACC;MASC;PL;3
caráter	कैरेक्टर	caráter	कैरेक्टर	N;MASC;SG	N;NOM;MASC;SG;3
caráter	वर्ण	caráter	वर्ण	N;MASC;SG	N;NOM;MASC;SG;3
caráter	अक्षर	caráter	अक्षर	N;MASC;SG	N;NOM;MASC;SG;3
state	अवस्था	state	अवस्था	N;MASC;SG	N;NOM;FEM;SG;3
state	स्टेट	state	स्टेट	N;MASC;SG	N;NOM;MASC;SG;3
state	स्थिति	state	स्थिति	N;MASC;SG	N;NOM;FEM;SG;3
state	राज्य	state	राज्य	N;MASC;SG	N;NOM;MASC;SG;3
propaganda	प्रचार	propaganda	प्रचार	N;FEM;SG	N;NOM;MASC;SG;3
propaganda	विज्ञापन	propaganda	विज्ञापन	N;FEM;SG	N;NOM;MASC;SG;3
cruzeiro	क्रूज	cruzeiro	क्रूज	N;MASC;SG	N;NOM;MASC;SG;3
possivelmente	संभवतः	possivelmente	संभवतः	ADV	ADV
medidas	उपाय	medida	उपाय	N;FEM;PL	N;NOM;MASC;PL;3
medidas	उपायों	medida	उपाय	N;FEM;PL	N;ACC;MASC;PL;3
históricos	ऐतिहासिक	histórico	ऐतिहासिक	ADJ;MASC;PL	ADJ
históricos	ऐतिहासिक	histórico	ऐतिहासिक	ADJ;MASC;PL	ADJ
suporte	समर्थन	suporte	समर्थन	N;MASC;SG	N;NOM;MASC;SG;3
suporte	सहायता	suporte	सहायता	N;MASC;SG	N;NOM;FEM;SG;3
gás	गैस	gás	गैस	N;MASC;SG	N;NOM;FEM;SG;3
galeria	गैलरी	galeria	गैलरी	N;FEM;SG	N;NOM;FEM;SG;3
galeria	गलियारा	galeria	गलियारा	N;FEM;SG	N;NOM;MASC;SG;3
galeria	दीर्घा	galeria	दीर्घा	N;FEM;SG	N;NOM;FEM;SG;3
colônia	उपनिवेशवाद	colônia	उपनिवेशवाद	N;FEM;SG	N;NOM;MASC;SG;3
colônia	कॉलोनी	colônia	कॉलोनी	N;FEM;SG	N;NOM;FEM;SG;3
colônia	उपनिवेश	colônia	उपनिवेश	N;FEM;SG	N;NOM;MASC;SG;3
encontrados	पाये	encontrar	पा	V;MASC;PL;V.PTCP	V;PFV;MASC;PL;V.PTCP;ACT
expedição	प्रेषण	expedição	प्रेषण	N;FEM;SG	N;NOM;MASC;SG;3
esperança	उम्मीद	esperança	उम्मीद	N;FEM;SG	N;NOM;FEM;SG;3
circuito	सर्किट	circuito	सर्किट	N;MASC;SG	N;NOM;MASC;SG;3
audiência	रेटिंग	audiência	रेटिंग	N;FEM;SG	N;NOM;FEM;SG;3
audiência	श्रोता	audiência	श्रोता	N;FEM;SG	N;NOM;MASC;SG;3
audiência	ऑडियंस	audiência	ऑडियंस	N;FEM;SG	N;NOM;MASC;SG;3
audiência	सुनवाई	audiência	सुनवाई	N;FEM;SG	N;NOM;FEM;SG;3
astronomia	खगोलशास्त्र	astronomia	खगोलशास्त्र	N;FEM;SG	N;NOM;MASC;SG;3
alma	आत्मा	alma	आत्मा	N;FEM;SG	N;NOM;FEM;SG;3
particularmente	विशेषकर	particularmente	विशेषकर	ADV	ADV
opção	विकल्प	opção	विकल्प	N;FEM;SG	N;NOM;MASC;SG;3
revolta	विद्रोह	revolta	विद्रोह	N;FEM;SG	N;NOM;MASC;SG;3
revolta	विद्रोह	revolta	विद्रोह	N;FEM;SG	N;NOM;MASC;SG;3
pará	पारा	par	पारा	N;MASC;SG	N;NOM;MASC;SG;3
pará	पैरा	par	पैरा	N;MASC;SG	N;NOM;MASC;SG;3
dance	डांस	dance	डांस	N;MASC;SG	N;NOM;MASC;SG;3
dance	नृत्य	dance	नृत्य	N;MASC;SG	N;NOM;MASC;SG;3
sam	सैम	sam	सैम	N;MASC;SG	N;NOM;MASC;SG;3
discussões	चर्चाएँ	discussão	चर्चा	N;FEM;PL	N;NOM;FEM;PL;3
street	सड़क	street	सड़क	N;MASC;SG	N;NOM;FEM;SG;3
street	गली	street	गली	N;MASC;SG	N;NOM;FEM;SG;3
arquivos	फ़ाइलें	arquivo	फााइल	N;MASC;PL	N;NOM;FEM;PL;3
arquivos	फाइलें	arquivo	फाइल	N;MASC;PL	N;NOM;FEM;PL;3
máquina	मशीन	máquina	मशीन	N;FEM;SG	N;NOM;FEM;SG;3
máquina	यंत्र	máquina	यंत्र	N;FEM;SG	N;NOM;MASC;SG;3
aberta	खुला	abrir	खुल	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
aberta	खोला	abrir	खोल	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
aberta	खोली	abrir	खोल	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
mosteiro	मठ	mosteiro	मठ	N;MASC;SG	N;NOM;MASC;SG;3
profissão	व्यवसाय	profissão	व्यवसाय	N;FEM;SG	N;NOM;MASC;SG;3
profissão	वृत्ति	profissão	वृत्ति	N;FEM;SG	N;NOM;FEM;SG;3
profissão	व्यवसायिक	profissão	व्यवसायिक	N;FEM;SG	N;NOM;MASC;SG;3
órbita	कक्षा	órbita	कक्षा	N;FEM;SG	N;NOM;FEM;SG;3
limites	सीमाएँ	limite	सीमा	N;MASC;PL	N;NOM;FEM;PL;3
limites	सीमाएँ	limite	सीमा	N;MASC;PL	N;NOM;FEM;PL;3
cara	पुरुष	cara	पुरुष	N;FEM;SG	N;NOM;MASC;SG;3
cara	मनुष्य	cara	मनुष्य	N;FEM;SG	N;NOM;MASC;SG;3
cara	आदमी	cara	आदमी	N;FEM;SG	N;NOM;MASC;SG;3
cara	इन्सान	cara	इन्सान	N;FEM;SG	N;NOM;MASC;SG;3
cara	यार	cara	यार	N;FEM;SG	N;NOM;MASC;SG;3
cara	चेहरा	cara	चेहरा	N;FEM;SG	N;NOM;MASC;SG;3
critério	मानदंड	critério	मानदंड	N;MASC;SG	N;NOM;MASC;SG;3
critério	मापदंड	critério	मापदंड	N;MASC;SG	N;NOM;MASC;SG;3
critério	मापदण्ड	critério	मापदण्ड	N;MASC;SG	N;NOM;MASC;SG;3
exploração	शोषण	exploração	शोषण	N;FEM;SG	N;NOM;MASC;SG;3
exploração	अन्वेषण	exploração	अन्वेषण	N;FEM;SG	N;NOM;MASC;SG;3
exploração	खोज	exploração	खोज	N;FEM;SG	N;NOM;FEM;SG;3
exploração	छानबीन	exploração	छानबीन	N;FEM;SG	N;NOM;FEM;SG;3
atores	अभिनेताओं	ator	अभिनेता	N;MASC;PL	N;ACC;MASC;PL;3
jornais	अखबारों	jornal	अखबार	N;MASC;PL	N;ACC;MASC;PL;3
perder	खोने	perder	खो	V;NFIN	V;NFIN;ACT
perder	खोना	perder	खो	V;NFIN	V;MASC;SG;NFIN;ACT
potencial	क्षमता	potencial	क्षमता	N;MASC;SG	N;NOM;FEM;SG;3
legal	कानूनी	legal	कानूनी	ADJ;MASC;SG	ADJ;NOM
canto	कोना	canto	कोना	N;MASC;SG	N;NOM;MASC;SG;3
canto	कोने	canto	कोना	N;MASC;SG	N;NOM;MASC;SG;3
econômico	आर्थिक	econômico	आर्थिक	ADJ;MASC;SG	ADJ;NOM
econômico	किफायती	econômico	किफायती	ADJ;MASC;SG	ADJ;NOM
capítulo	सूरा	capítulo	सूरा	N;MASC;SG	N;NOM;MASC;SG;3
capítulo	अध्याय	capítulo	अध्याय	N;MASC;SG	N;NOM;MASC;SG;3
dúvida	संदेह	dúvida	संदेह	N;FEM;SG	N;NOM;MASC;SG;3
dúvida	शक	dúvida	शक	N;FEM;SG	N;NOM;MASC;SG;3
métodos	विधियाँ	método	विधि	N;MASC;PL	N;NOM;FEM;PL;3
métodos	विधियां	método	विधि	N;MASC;PL	N;NOM;FEM;PL;3
elétrica	इलेक्ट्रिकल	elétrico	इलेक्ट्रिकल	N;FEM;SG	N;NOM;MASC;SG;3
elétrica	विद्युत	elétrico	विद्युत	N;FEM;SG	N;NOM;FEM;SG;3
elétrica	विद्युत	elétrico	विद्युत	N;FEM;SG	N;NOM;FEM;SG;3
elétrica	इलेक्ट्रिक	elétrico	इलेक्ट्रिक	N;FEM;SG	N;NOM
dicionário	शब्दकोश	dicionário	शब्दकोश	N;MASC;SG	N;NOM;MASC;SG;3
dicionário	शब्दकोष	dicionário	शब्दकोष	N;MASC;SG	N;NOM;MASC;SG;3
estréia	प्रीमियर	estréia	प्रीमियर	N;FEM;SG	N;NOM;MASC;SG;3
estréia	डेब्यू	estréia	डेब्यू	N;FEM;SG	N;NOM;MASC;SG;3
líderes	नेताओं	líder	नेता	N;MASC;PL	N;ACC;MASC;PL;3
líderes	नेता	líder	नेता	N;MASC;PL	N;NOM;MASC;PL;3
pessoais	व्यक्तिगत	pessoal	व्यक्तिगत	ADJ;MASC;PL	ADJ
pessoais	निजी	pessoal	निजी	ADJ;MASC;PL	ADJ;NOM
actualmente	फिलहाल	actualmente	फिलहाल	ADV	ADV
urbano	नगरीय	urbano	नगरीय	N;MASC;SG	N;NOM;MASC;SG;3
pele	चमड़ी	pele	चमड़ी	N;FEM;SG	N;NOM;FEM;SG;3
pele	त्वचा	pele	त्वचा	N;FEM;SG	N;NOM;FEM;SG;3
pele	स्किन	pele	स्किन	N;FEM;SG	N;NOM;MASC;SG;3
reunião	मीटिंग	reunião	मीटिंग	N;FEM;SG	N;NOM;FEM;SG;3
reunião	बैठक	reunião	बैठक	N;FEM;SG	N;NOM;FEM;SG;3
