まで	tot	まで	tot	ADP	ADP
キーボード	keyboard	キーボード	keyboard	N	N;NEUT;SG
滞在	verbleef	滞在	verblijven	V	V;SG;PST;FIN
滞在	verbleven	滞在	verblijven	V	V;V.PTCP
滞在	blijven	滞在	blijven	V	V;PL;PRS;FIN
滞在	blijf	滞在	blijven	V	V;SG;PRS;FIN
酵素	enzymen	酵素	enzym	N	N;PL
酵素	enzym	酵素	enzym	N	N;NEUT;SG
ジャケット	jasje	ジャケット	jas	N	N;NEUT;SG
ジャケット	jas	ジャケット	jas	N	N;MASC+FEM;SG
ガル	gal	ガル	gal	N	N;MASC+FEM;SG
容量	capaciteit	容量	capaciteit	N	N;MASC+FEM;SG
解消	oplossen	解消	oplossen	V	V;NFIN
著者	auteurs	著者	auteur	N	N;PL
著者	schrijvers	著者	schrijver	N	N;PL
著者	auteur	著者	auteur	N	N;MASC+FEM;SG
著者	schrijver	著者	schrijver	N	N;MASC+FEM;SG
家臣	vazal	家臣	vazal	N	N;MASC+FEM;SG
家臣	vazallen	家臣	vaallen	N	N;PL
温度	temperatuur	温度	temperatuur	N	N;MASC+FEM;SG
認可	geautoriseerd	認可	autoriseren	V	V;V.PTCP
認可	toegestaan	認可	toestaan	V	V;V.PTCP
認可	toegestane	認可	toestaan	V	V;V.PTCP
認可	toegelaten	認可	toelaten	V	V;V.PTCP
続編	vervolg	続編	vervolg	N	N;NEUT;SG
改訂	herzien	改訂	herzien	V	V;V.PTCP
搭乗	instappen	搭乗	instappen	V	V;NFIN
台風	tyfoon	台風	tyfoon	N	N;MASC+FEM;SG
アナログ	analoog	アナログ	analoog	N	N;MASC+FEM;SG
アナログ	analoge	アナログ	analoge	N	N;MASC+FEM;SG
アナログ	analoog	アナログ	analoog	N	N;MASC+FEM;SG
アナログ	analoge	アナログ	analoge	N	N;MASC+FEM;SG
保守	conservatisme	保守	conservatisme	N	N;NEUT;SG
カレッジ	hogescholen	カレッジ	hogeschool	N	N;PL
カレッジ	colleges	カレッジ	college	N	N;PL
カレッジ	college	カレッジ	college	N	N;NEUT;SG
カレッジ	hogeschool	カレッジ	hogeschool	N	N;MASC+FEM;SG
カレッジ	universiteit	カレッジ	universiteit	N	N;MASC+FEM;SG
読む	lezen	読む	lezen	V	V;NFIN
読む	gelezen	読む	lezen	V	V;V.PTCP
読む	lees	読む	lezen	V	V;SG;PRS;FIN
閉店	gesloten	閉店	sluiten	V	V;V.PTCP
閉店	afgesloten	閉店	afsluiten	V	V;V.PTCP
奴隷	slaaf	奴隷	slaaf	N	N;MASC+FEM;SG
奴隷	slaven	奴隷	slaven	N	N;PL
奴隷	slavin	奴隷	slavin	N	N;MASC+FEM;SG
奴隷	slaven	奴隷	slaven	N	N;PL
モール	winkelcentrum	モール	winkelcentrum	N	N;NEUT;SG
事例	gevallen	事例	geval	N	N;PL
マイクロ	micro	マイクロ	micro	N	N;MASC+FEM;SG
評論	kritiek	評論	kritiek	N	N;MASC+FEM;SG
レコーディング	opname	レコーディング	opname	N	N;MASC+FEM;SG
レコーディング	opnames	レコーディング	opname	N	N;PL
祖父	grootvader	祖父	grootvader	N	N;MASC+FEM;SG
祖父	opa	祖父	opa	N	N;MASC+FEM;SG
解体	demonteren	解体	demonteren	V	V;NFIN
解体	slopen	解体	slopen	V	V;NFIN
ヒル	heuvel	ヒル	heuvel	N	N;MASC+FEM;SG
ヒル	hill	ヒル	hill	N	N;MASC+FEM;SG
異常	abnormale	異常	abnormaal	ADJ	ADJ
異常	abnormaal	異常	abnormaal	ADJ	ADJ
プレミア	première	プレミア	première	N	N;MASC+FEM;SG
プレミア	premiere	プレミア	premier	N	N;MASC+FEM;SG
プレミア	premier	プレミア	premier	N	N;MASC+FEM;SG
ネス	ness	ネス	ness	N	N;NEUT;SG
期限	termijn	期限	termijn	N	N;MASC+FEM;SG
期限	deadline	期限	deadline	N	N;MASC+FEM;SG
分子	molecuul	分子	molecuul	N	N;NEUT;SG
分子	molecule	分子	molecul	N	N;MASC+FEM;SG
分子	moleculen	分子	molecul	N	N;PL
開館	openen	開館	openen	V	V;NFIN
経路	route	経路	route	N	N;MASC+FEM;SG
データベース	databank	データベース	databank	N	N;MASC+FEM;SG
データベース	gegevensbank	データベース	gegevensbank	N	N;MASC+FEM;SG
データベース	database	データベース	databaas	N	N;MASC+FEM;SG
データベース	databanken	データベース	databank	N	N;PL
データベース	databases	データベース	database	N	N;PL
方言	dialect	方言	dialect	N	N;NEUT;SG
方言	dialecten	方言	dialect	N	N;PL
構築	bouwen	構築	bouwen	V	V;NFIN
構築	opbouwen	構築	opbouwen	V	V;NFIN
プロモーション	promoties	プロモーション	promotie	N	N;PL
プロモーション	bevordering	プロモーション	bevordering	N	N;MASC+FEM;SG
プロモーション	promotie	プロモーション	promotie	N	N;MASC+FEM;SG
受け入れ	accepteren	受け入れる	accepteren	V	V;NFIN
受け入れ	aanvaarden	受け入れる	aanvaarden	V	V;NFIN
受け入れ	accepteer	受け入れる	accepteer	V	V;SG;PRS;FIN
ヴァイオリン	violist	ヴァイオリン	violist	N	N;MASC+FEM;SG
ヴァイオリン	viool	ヴァイオリン	viool	N	N;MASC+FEM;SG
モーニング	goeiemorgen	モーニング	goeiemorgen	N	N;PL
モーニング	goedemorgen	モーニング	goedemorgen	N	N;PL
モーニング	ochtend	モーニング	ochtend	N	N;MASC+FEM;SG
外交	diplomatie	外交	diplomatie	N	N;MASC+FEM;SG
射撃	schietpartij	射撃	schietpartij	N	N;MASC+FEM;SG
射撃	schoten	射撃	schot	N	N;PL
メモリ	geheugen	メモリ	heugen	N	N;PL
メモリ	herinneringen	メモリ	herinnering	N	N;PL
メモリ	herinnering	メモリ	herinnering	N	N;MASC+FEM;SG
メモリ	memory	メモリ	memory	N	N;MASC+FEM;SG
時計	klok	時計	klok	N	N;MASC+FEM;SG
メイク	makeup	メイク	makeup	N	N;MASC+FEM;SG
少佐	majoor	少佐	majoor	N	N;MASC+FEM;SG
少佐	major	少佐	major	N	N;MASC+FEM;SG
少佐	hoofdvak	少佐	hoofdvak	N	N;NEUT;SG
パターン	patroon	パターン	patroon	N	N;NEUT;SG
パターン	patronen	パターン	patroon	N	N;PL
複雑	complexe	複雑	complex	ADJ	ADJ
複雑	ingewikkeld	複雑	ingewikkeld	ADJ	ADJ
複雑	gecompliceerd	複雑	compliceren	ADJ	ADJ
複雑	gecompliceerde	複雑	gecompliceerd	ADJ	ADJ
複雑	ingewikkeld	複雑	ingewikkeld	ADJ	ADJ
チャレンジ	uitdagen	チャレンジ	uitdag	V	V;NFIN
シングルス	singles	シングルス	singles	N	N;PL
シングルス	vrijgezellen	シングルス	vrijgezel	N	N;PL
プリンス	prince	プリンス	prince	N	N;MASC+FEM;SG
プリンス	prins	プリンス	prins	N	N;MASC+FEM;SG
レーダー	radar	レーダー	radar	N	N;MASC+FEM;SG
大蔵	okura	大蔵	okura	N	N;MASC+FEM;SG
部品	onderdelen	部品	onderdeel	N	N;PL
フィート	voeten	フィート	voet	N	N;PL
フィート	voetjes	フィート	voet	N	N;PL
フィート	voet	フィート	voet	N	N;MASC+FEM;SG
オーケストラ	orkest	オーケストラ	orkest	N	N;NEUT;SG
オーケストラ	orchestra	オーケストラ	orchestra	N	N;NEUT;SG
キャスト	cast	キャスト	cast	N	N;MASC+FEM;SG
キャスト	gips	キャスト	gips	N	N;NEUT;SG
風景	landschappen	風景	landschap	N	N;PL
風景	landschap	風景	landschap	N	N;NEUT;SG
オーディション	auditie	オーディション	auditie	N	N;MASC+FEM;SG
オーディション	audities	オーディション	auditie	N	N;PL
オーディション	audities	オーディション	auditie	N	N;PL
戦時	oorlogstijd	戦時	oorlogstijd	N	N;MASC+FEM;SG
南西	zuidwest	南西	zuidwest	N	N;NEUT;SG
南西	zuidwesten	南西	zuidwesten	N	N;NEUT;SG
ペア	paar	ペア	paar	N	N;NEUT;SG
ペア	pair	ペア	pair	N	N;MASC+FEM;SG
ペア	paren	ペア	paar	N	N;PL
深い	diep	深い	diep	ADJ	ADJ
深い	diepe	深い	diep	ADJ	ADJ
いつも	altijd	いつも	altijd	ADV	ADV
魚雷	torpedo	魚雷	torpedo	N	N;MASC+FEM;SG
読者	lezers	読者	lezer	N	N;PL
読者	lezer	読者	lezer	N	N;MASC+FEM;SG
読者	reader	読者	reader	N	N;MASC+FEM;SG
読者	lezer	読者	lezer	N	N;MASC+FEM;SG
守護	shugo	守護	shugo	N	N;MASC+FEM;SG
遺伝子	gene	遺伝子	gene	N	N;MASC+FEM;SG
遺伝子	gen	遺伝子	gen	N	N;NEUT;SG
遺伝子	genen	遺伝子	gen	N	N;PL
簡単	eenvoudige	簡単	eenvoudig	ADJ	ADJ
簡単	simpel	簡単	simpel	ADJ	ADJ
簡単	eenvoudig	簡単	eenvoudig	ADJ	ADJ
簡単	rustig	簡単	rustig	ADJ	ADJ
簡単	eenvoudig	簡単	eenvoudig	ADJ	ADJ
簡単	makkelijk	簡単	makkelijk	ADJ	ADJ
簡単	gemakkelijk	簡単	gemakkelijk	ADJ	ADJ
輸出	exporteren	輸出	exporteren	V	V;NFIN
来る	komen	来る	komen	V	V;NFIN
ボーイ	boy	ボーイ	boy	N	N;MASC+FEM;SG
ボーイ	jongen	ボーイ	jongen	N	N;MASC+FEM;SG
資源	hulpbron	資源	hulpbron	N	N;MASC+FEM;SG
資源	resource	資源	resource	N	N;MASC+FEM;SG
資源	hulpbronnen	資源	hulpbron	N	N;PL
資源	middelen	資源	middel	N	N;PL
資源	informatiebronnen	資源	informatiebron	N	N;PL
資源	bronnen	資源	bron	N	N;PL
材料	ingrediënt	材料	ingrediënt	N	N;NEUT;SG
材料	materiaal	材料	materiaal	N	N;NEUT;SG
材料	materialen	材料	materiaal	N	N;PL
材料	materiaal	材料	materiaal	N	N;NEUT;SG
材料	ingrediënten	材料	ingrodiënt	N	N;PL
感情	emoties	感情	emotie	N	N;PL
感情	emotie	感情	emotie	N	N;MASC+FEM;SG
感情	emoties	感情	emotie	N	N;PL
感情	gevoelens	感情	gevoel	N	N;PL
ベルト	gordels	ベルト	gordel	N	N;PL
ベルト	riemen	ベルト	riem	N	N;PL
ベルト	riem	ベルト	riem	N	N;MASC+FEM;SG
ベルト	gordel	ベルト	gordel	N	N;MASC+FEM;SG
航路	doorgang	航路	doorgang	N	N;MASC+FEM;SG
航路	passage	航路	passage	N	N;MASC+FEM;SG
ファイター	strijder	ファイター	strijder	N	N;MASC+FEM;SG
ファイター	vechter	ファイター	vechter	N	N;MASC+FEM;SG
ファイター	fighter	ファイター	fighter	N	N;MASC+FEM;SG
ポンド	pond	ポンド	pond	N	N;NEUT;SG
ポンド	pond	ポンド	pond	N	N;NEUT;SG
ポンド	ponden	ポンド	pond	N	N;PL
タンク	tank	タンク	tank	N	N;MASC+FEM;SG
態度	attitude	態度	attitude	N	N;MASC+FEM;SG
態度	houding	態度	houding	N	N;MASC+FEM;SG
態度	attitude	態度	attitude	N	N;MASC+FEM;SG
態度	houding	態度	houding	N	N;MASC+FEM;SG
態度	houdingen	態度	houding	N	N;PL
コンテンツ	content	コンテンツ	content	N	N;PL
コンテンツ	inhoud	コンテンツ	inhoud	N	N;MASC+FEM;SG
なぜ	waarom	なぜ	waarom	ADV	ADV
メダル	medaille	メダル	medaille	N	N;MASC+FEM;SG
メダル	medaillon	メダル	medaillon	N	N;NEUT;SG
メダル	medailles	メダル	medaille	N	N;PL
ジャイアンツ	giants	ジャイアンツ	giants	N	N;MASC+FEM;SG
ジャイアンツ	reuzen	ジャイアンツ	reus	N	N;PL
発明	uitvinden	発明	uitvinden	V	V;NFIN
発明	verzonnen	発明	verzinnen	V	V;V.PTCP
発明	uitgevonden	発明	uitvinden	V	V;V.PTCP
確率	waarschijnlijkheden	確率	waarschijnlijkheid	N	N;PL
確率	waarschijnlijkheid	確率	waarschijnlijkheid	N	N;MASC+FEM;SG
頭部	hoofd	頭部	hoofd	N	N;NEUT;SG
頭部	head	頭部	head	N	N;MASC+FEM;SG
病気	ziekte	病気	ziekte	N	N;MASC+FEM;SG
病気	ziekte	病気	ziekte	N	N;MASC+FEM;SG
病気	ziekte	病気	ziekte	N	N;MASC+FEM;SG
再現	gereproduceerd	再現	reproduceren	V	V;V.PTCP
栽培	groeiende	栽培	groeien	V	V;V.PTCP
栽培	toenemend	栽培	toenemen	V	V;V.PTCP
栽培	groeien	栽培	groeien	V	V;NFIN
栽培	groeiend	栽培	groeien	V	V;V.PTCP
栽培	geteeld	栽培	telen	V	V;V.PTCP
栽培	gekweekt	栽培	kweken	V	V;V.PTCP
住居	verblijfplaats	住居	verblijfplaats	N	N;MASC+FEM;SG
住居	residentie	住居	residentie	N	N;MASC+FEM;SG
住居	woonplaats	住居	woonplaats	N	N;MASC+FEM;SG
住居	huisvesting	住居	huisvesting	N	N;MASC+FEM;SG
ヘビー	heavy	ヘビー	heavy	N	N;MASC+FEM;SG
不定期	onbepaald	不定期	onbepaald	ADJ	ADJ
不定期	onregelmatig	不定期	onregelmatig	ADJ	ADJ
不定期	onregelmatige	不定期	onregelmatig	ADJ	ADJ
隠し	verstopt	隠す	verstoppen	V	V;V.PTCP
隠し	verborgen	隠す	verbergen	V	V;V.PTCP
手術	opereren	手術	opereren	V	V;NFIN
魔女	heks	魔女	heks	N	N;MASC+FEM;SG
魔女	heksen	魔女	heks	N	N;PL
官僚	bureaucraten	官僚	bureaucraat	N	N;PL
官僚	bureaucraat	官僚	bureaucraat	N	N;MASC+FEM;SG
格闘	worsteling	格闘	worsteling	N	N;MASC+FEM;SG
格闘	strijd	格闘	strijd	N	N;MASC+FEM;SG
費用	kostprijs	費用	kostprijs	N	N;MASC+FEM;SG
費用	uitgaven	費用	uitgave	N	N;PL
費用	onkosten	費用	onkosten	N	N;PL
ソース	bron	ソース	bron	N	N;MASC+FEM;SG
ソース	saus	ソース	saus	N	N;MASC+FEM;SG
ソース	bronnen	ソース	bron	N	N;PL
フレーム	frames	フレーム	frame	N	N;PL
フレーム	kaders	フレーム	kader	N	N;PL
フレーム	frame	フレーム	frame	N	N;MASC+FEM;SG
フレーム	kader	フレーム	kader	N	N;NEUT;SG
青い	blauw	青い	blauw	ADJ	ADJ
青い	blauwe	青い	blauw	ADJ	ADJ
休日	feestdag	休日	feestdag	N	N;MASC+FEM;SG
休日	vakantie	休日	vakantie	N	N;MASC+FEM;SG
休日	feestdagen	休日	feestdag	N	N;PL
休日	vakanties	休日	vakantie	N	N;PL
休日	vakantie	休日	vakantie	N	N;MASC+FEM;SG
表紙	cover	表紙	cover	N	N;MASC+FEM;SG
表紙	dekking	表紙	dekking	N	N;MASC+FEM;SG
表紙	omslag	表紙	omslag	N	N;MASC+FEM;SG
王朝	dynastie	王朝	dynastie	N	N;MASC+FEM;SG
王朝	dynasty	王朝	dynasty	N	N;MASC+FEM;SG
タイヤ	banden	タイヤ	band	N	N;PL
タイヤ	banden	タイヤ	band	N	N;PL
再編	herstructureren	再編	herstructureren	V	V;NFIN
プラザ	plaza	プラザ	plaza	N	N;MASC+FEM;SG
ゾーン	zones	ゾーン	zone	N	N;PL
ゾーン	gebied	ゾーン	gebied	N	N;NEUT;SG
ゾーン	zone	ゾーン	zone	N	N;MASC+FEM;SG
加工	verwerken	加工	verwerken	V	V;NFIN
ラム	lammetje	ラム	lammetje	N	N;NEUT;SG
ラム	lam	ラム	lam	N	N;NEUT;SG
ラム	lammeren	ラム	lammeren	N	N;PL
ラム	lamsvlees	ラム	lamsvlees	N	N;NEUT;SG
ラム	lam	ラム	lam	N	N;NEUT;SG
ラム	ram	ラム	ram	N	N;MASC+FEM;SG
ラム	rum	ラム	rum	N	N;MASC+FEM;SG
激しい	felle	激しい	fel	ADJ	ADJ
激しい	fel	激しい	fel	ADJ	ADJ
激しい	woest	激しい	woest	ADJ	ADJ
激しい	heftig	激しい	heftig	ADJ	ADJ
激しい	intensief	激しい	intensief	ADJ	ADJ
激しい	intens	激しい	intens	ADJ	ADJ
激しい	heftig	激しい	heftig	ADJ	ADJ
激しい	intense	激しい	intens	ADJ	ADJ
収集	verzamelen	収集	verzamelen	V	V;NFIN
収集	verzamel	収集	verzamel	V	V;SG;PRS;FIN
郊外	buitenwijk	郊外	buitenwijk	N	N;MASC+FEM;SG
郊外	voorstad	郊外	voorstad	N	N;MASC+FEM;SG
郊外	suburban	郊外	suburban	N	N;MASC+FEM;SG
郊外	buitenwijk	郊外	buitenwijk	N	N;MASC+FEM;SG
郊外	voorsteden	郊外	voorstad	N	N;PL
郊外	buitenwijken	郊外	buitenwijk	N	N;PL
修理	repareren	修理	repareren	V	V;NFIN
流域	keerpunt	流域	keerpunt	N	N;NEUT;SG
部下	ondergeschikten	部下	onderschikken	N	N;PL
先輩	senioren	先輩	senior	N	N;PL
先輩	senior	先輩	senior	N	N;MASC+FEM;SG
相撲	sumo	相撲	sumo	N	N;MASC+FEM;SG
太字	vet	太字	vet	N	N;NEUT;SG
南東	zuidoosten	南東	zuidoosten	N	N;NEUT;SG
南東	zuidoost	南東	zuidoost	N	N;MASC+FEM;SG
南東	southeastern	南東	southeastern	N	N;MASC+FEM;SG
ビート	beat	ビート	bieten	N	N;MASC+FEM;SG
効率	efficiency	効率	efficiency	N	N;MASC+FEM;SG
効率	efficiëntie	効率	efficiëntie	N	N;MASC+FEM;SG
効率	doeltreffendheid	効率	doeltreffendheid	N	N;MASC+FEM;SG
効率	doelmatigheid	効率	doelmatigheid	N	N;MASC+FEM;SG
降格	gedegradeerd	降格	degraderen	V	V;V.PTCP
会計	boekhouding	会計	boekhouding	N	N;MASC+FEM;SG
会計	boekhouden	会計	boekhouden	N	N;PL
会計	boekhouding	会計	boekhouding	N	N;MASC+FEM;SG
会計	boekhouden	会計	boekhouden	N	N;PL
オレンジ	sinaasappel	オレンジ	sinaasappel	N	N;MASC+FEM;SG
オレンジ	sinaasappels	オレンジ	sinaasappel	N	N;PL
オレンジ	sinaasappelen	オレンジ	sinaasappel	N	N;PL
派生	afgeleid	派生	afleiden	V	V;V.PTCP
派生	afgeleide	派生	afleiden	V	V;V.PTCP
半島	schiereiland	半島	schiereiland	N	N;NEUT;SG
半島	schiereiland	半島	schiereiland	N	N;NEUT;SG
無視	negeer	無視	negeer	V	V;SG;PRS;FIN
無視	negeren	無視	negeren	V	V;NFIN
無視	genegeerd	無視	negeren	V	V;V.PTCP
ウイルス	virus	ウイルス	virus	N	N;NEUT;SG
ウイルス	virussen	ウイルス	virus	N	N;PL
ウイルス	virussen	ウイルス	virus	N	N;PL
歌う	zing	歌う	zingen	V	V;SG;PRS;FIN
歌う	zingen	歌う	zingen	V	V;NFIN
歌う	zingen	歌う	zingen	V	V;NFIN
原子	atomen	原子	atomen	N	N;PL
原子	atoom	原子	atoom	N	N;NEUT;SG
原子	atom	原子	atom	N	N;MASC+FEM;SG
修道	klooster	修道	klooster	N	N;NEUT;SG
修道	klooster	修道	klooster	N	N;NEUT;SG
修道	abdij	修道	abdij	N	N;MASC+FEM;SG
修道	abbey	修道	abbey	N	N;NEUT;SG
修道	kloosters	修道	klooster	N	N;PL
スマート	slimme	スマート	slim	ADJ	ADJ
スマート	slim	スマート	slim	ADJ	ADJ
協奏曲	concerto	協奏曲	concerto	N	N;MASC+FEM;SG
推測	gissen	推測	gissen	V	V;NFIN
推測	raden	推測	raden	V	V;NFIN
天才	genie	天才	genie	N	N;NEUT;SG
天才	genius	天才	genius	N	N;MASC+FEM;SG
パイ	taart	パイ	taart	N	N;MASC+FEM;SG
パイ	pie	パイ	pie	N	N;MASC+FEM;SG
ロイヤル	royal	ロイヤル	royal	N	N;MASC+FEM;SG
サウンドトラック	soundtrack	サウンドトラック	soundtrack	N	N;MASC+FEM;SG
サウンドトラック	soundtracks	サウンドトラック	soundtracks	N	N;PL
課題	uitdagingen	課題	uitdaging	N	N;PL
歌舞伎	kabuki	歌舞伎	kabuki	N	N;NEUT;SG
ショート	short	ショート	short	N	N;MASC+FEM;SG
出席	bijwonen	出席	bijwonen	V	V;NFIN
ポップ	pop	ポップ	pop	N	N;MASC+FEM;SG
例外	uitzonderingen	例外	uitzondering	N	N;PL
例外	uitzondering	例外	uitzondering	N	N;MASC+FEM;SG
コンセプト	concept	コンセプト	concept	N	N;NEUT;SG
コンセプト	concepten	コンセプト	concepten	N	N;PL
コンセプト	begrippen	コンセプト	begrip	N	N;PL
気候	klimaat	気候	klimaat	N	N;NEUT;SG
気候	klimaten	気候	klimaat	N	N;PL
出会い	daten	出会う	daten	V	V;NFIN
出会い	tegenkomen	出会う	tegenkomen	V	V;NFIN
抗議	protesten	抗議	protest	N	N;PL
抗議	protest	抗議	protest	N	N;NEUT;SG
ワイン	wijn	ワイン	wijn	N	N;MASC+FEM;SG
ワイン	wijnen	ワイン	wijn	N	N;PL
ワイン	wijn	ワイン	wijn	N	N;MASC+FEM;SG
キャンプ	kamp	キャンプ	kamp	N	N;NEUT;SG
ラリー	rally	ラリー	rally	N	N;MASC+FEM;SG
ラリー	larry	ラリー	larry	N	N;MASC+FEM;SG
デザイナー	ontwerpers	デザイナー	ontwerper	N	N;PL
デザイナー	ontwerper	デザイナー	ontwerper	N	N;MASC+FEM;SG
デザイナー	designer	デザイナー	designer	N	N;MASC+FEM;SG
天国	hemel	天国	hemel	N	N;MASC+FEM;SG
天国	heaven	天国	heaven	N	N;PL
乗客	passagier	乗客	passagier	N	N;MASC+FEM;SG
乗客	reiziger	乗客	reiziger	N	N;MASC+FEM;SG
乗客	passagiers	乗客	passagier	N	N;PL
乗客	reizigers	乗客	reiziger	N	N;PL
応用	toegepast	応用	toepassen	V	V;V.PTCP
応用	toegepaste	応用	toepassen	V	V;V.PTCP
タグ	tag	タグ	tag	N	N;SG
タグ	labels	タグ	label	N	N;PL
直線	line	直線	lin	N	N;MASC+FEM;SG
直線	lijn	直線	lijn	N	N;MASC+FEM;SG
権力	macht	権力	macht	N	N;MASC+FEM;SG
権力	kracht	権力	kracht	N	N;MASC+FEM;SG
権力	power	権力	power	N	N;MASC+FEM;SG
権力	vermogen	権力	vermogen	N	N;NEUT;SG
ダウンロード	download	ダウンロード	download	V	V;SG;PRS;FIN
ダウンロード	downloaden	ダウンロード	download	V	V;NFIN
ダウンロード	gedownload	ダウンロード	downloeden	V	V;V.PTCP
ダウンロード	downloaden	ダウンロード	download	V	V;NFIN
論理	logica	論理	logica	N	N;MASC+FEM;SG
打者	slagman	打者	slagman	N	N;MASC+FEM;SG
打者	beslag	打者	beslag	N	N;NEUT;SG
水素	waterstof	水素	waterstof	N	N;MASC+FEM;SG
男爵	baron	男爵	baron	N	N;MASC+FEM;SG
男爵	baronnen	男爵	baron	N	N;PL
外伝	gaiden	外伝	gaid	N	N;PL
事前	voorschot	事前	voorschot	N	N;NEUT;SG
共有	gedeeld	共有	delen	V	V;V.PTCP
共有	delen	共有	delen	V	V;NFIN
共有	delen	共有	delen	V	V;NFIN
女神	godin	女神	godin	N	N;MASC+FEM;SG
季節	seizoensgebonden	季節	seizoensgebond	N	N;PL
季節	seizoen	季節	seizoen	N	N;NEUT;SG
季節	seizoenen	季節	seizoen	N	N;PL
ダメージ	beschadiging	ダメージ	beschadiging	N	N;MASC+FEM;SG
ダメージ	beschadigingen	ダメージ	beschadiging	N	N;PL
ダメージ	schade	ダメージ	schade	N	N;MASC+FEM;SG
ダメージ	schade	ダメージ	schade	N	N;MASC+FEM;SG
ダメージ	schadevergoeding	ダメージ	schadevergoeding	N	N;MASC+FEM;SG
ダメージ	schadevergoedingen	ダメージ	schadeverergoeding	N	N;PL
ギア	gear	ギア	gear	N	N;MASC+FEM;SG
ギア	versnelling	ギア	versnelling	N	N;MASC+FEM;SG
ギア	vistuig	ギア	vistuig	N	N;NEUT;SG
ギア	uitrusting	ギア	uitrusting	N	N;MASC+FEM;SG
ギア	versnellingen	ギア	versnelling	N	N;PL
ギア	tandwielen	ギア	tandwiel	N	N;PL
衛生	hygiëne	衛生	hygiëne	N	N;MASC+FEM;SG
請求	aanvragen	請求	aanvragen	V	V;NFIN
ドキュメンタリー	docu	ドキュメンタリー	docu	N	N;MASC+FEM;SG
ドキュメンタリー	documentaires	ドキュメンタリー	documentaire	N	N;PL
恐怖	angst	恐怖	angst	N	N;MASC+FEM;SG
マジック	magie	マジック	magie	N	N;MASC+FEM;SG
マジック	magic	マジック	magic	N	N;MASC+FEM;SG
気温	temperatuur	気温	temperatuur	N	N;MASC+FEM;SG
船団	konvooi	船団	konvooi	N	N;NEUT;SG
要塞	burcht	要塞	burcht	N	N;MASC+FEM;SG
要塞	vesting	要塞	vesting	N	N;MASC+FEM;SG
要塞	fort	要塞	fort	N	N;NEUT;SG
要塞	fort	要塞	fort	N	N;NEUT;SG
総裁	voorzitterschap	総裁	voorzitterschap	N	N;NEUT;SG
総裁	presidentschap	総裁	presidentschap	N	N;NEUT;SG
証言	getuigde	証言	getuigen	V	V;SG;PST;FIN
子孫	afstammeling	子孫	afstammeling	N	N;MASC+FEM;SG
子孫	nakomelingen	子孫	nakomeling	N	N;PL
子孫	nageslacht	子孫	nageslacht	N	N;NEUT;SG
子孫	nakomeling	子孫	nakomeling	N	N;MASC+FEM;SG
子孫	kroost	子孫	kroost	N	N;NEUT;SG
子孫	nakomelingen	子孫	nakomeling	N	N;PL
子孫	afstammelingen	子孫	afstammeling	N	N;PL
子孫	nageslacht	子孫	nageslacht	N	N;NEUT;SG
コミュニケーション	communicatie	コミュニケーション	communicatie	N	N;MASC+FEM;SG
コミュニケーション	mededeling	コミュニケーション	mededeling	N	N;MASC+FEM;SG
コミュニケーション	communicatie	コミュニケーション	communicatie	N	N;MASC+FEM;SG
コミュニケーション	mededelingen	コミュニケーション	mededeling	N	N;PL
ステップ	step	ステップ	step	N	N;MASC+FEM;SG
ステップ	stap	ステップ	stap	N	N;MASC+FEM;SG
ステップ	stapje	ステップ	stap	N	N;NEUT;SG
ステップ	stappen	ステップ	stap	N	N;PL
ステップ	stapjes	ステップ	stap	N	N;PL
銀座	ginza	銀座	ginza	N	N;NEUT;SG
義務	duty	義務	duty	N	N;MASC+FEM;SG
義務	plicht	義務	plicht	N	N;MASC+FEM;SG
義務	verplichtingen	義務	verplichting	N	N;PL
義務	verplichting	義務	verplichting	N	N;MASC+FEM;SG
義務	plichten	義務	plichten	N	N;PL
義務	taken	義務	taak	N	N;PL
周波	frequenties	周波	frequentie	N	N;PL
周波	frequentie	周波	frequentie	N	N;MASC+FEM;SG
永遠	eeuwigheid	永遠	eeuwigheid	N	N;MASC+FEM;SG
短縮	verkort	短縮	verkorten	V	V;V.PTCP
短縮	ingekort	短縮	inkorten	V	V;V.PTCP
短縮	inkorten	短縮	inkorten	V	V;NFIN
短縮	verkorten	短縮	verkorten	V	V;NFIN
レンズ	lens	レンズ	lens	N	N;MASC+FEM;SG
移民	immigranten	移民	immigrant	N	N;PL
移民	migranten	移民	migrant	N	N;PL
移民	immigratie	移民	immigratie	N	N;MASC+FEM;SG
移民	immigratiedienst	移民	immigratiedienst	N	N;MASC+FEM;SG
移民	immigranten	移民	immigrant	N	N;PL
移民	immigrant	移民	immigrant	N	N;MASC+FEM;SG
一日	dag	一日	dag	N	N;MASC+FEM;SG
一日	dagje	一日	dag	N	N;NEUT;SG
電化	elektrificatie	電化	elektrificatie	N	N;MASC+FEM;SG
船舶	vaartuig	船舶	vaartuig	N	N;NEUT;SG
船舶	schip	船舶	schip	N	N;NEUT;SG
船舶	schepen	船舶	schip	N	N;PL
キャッチ	vangen	キャッチ	vangen	V	V;NFIN
キャッチ	vang	キャッチ	vang	V	V;SG;PRS;FIN
証拠	bewijs	証拠	bewijs	N	N;NEUT;SG
証拠	bewijs	証拠	bewijs	N	N;NEUT;SG
証拠	bewijsmateriaal	証拠	bewijsmateriaal	N	N;NEUT;SG
