ennuste	پیشگوئی	ennuste	پیشگوئی	N;NOM;SG	N;NOM;FEM;SG;3
kaukainen	متفاوت	kaukainen	متفاوت	ADJ;NOM;SG	ADJ
squaw	زوجہ	squaw	زوجہ	N;NOM;SG	N;NOM;FEM;SG;3
laajentuminen	توسیع	laajentuminen	توسیع	N;NOM;SG	N;NOM;MASC;SG;3
laajentuminen	میدان	laajentuminen	میدان	N;NOM;SG	N;NOM;MASC;SG;3
laajentuminen	افزائش	laajentuminen	افزائش	N;NOM;SG	N;NOM;MASC;SG;3
monimutkaista	مربوط	monimutkainen	مربوط	ADJ;PRT;SG	ADJ
monimutkaista	مربوط	monimutkainen	مربوط	ADJ;PRT;SG	ADJ
monimutkaista	پیچیدہ	monimutkainen	پیچیدہ	ADJ;PRT;SG	ADJ
uida	تیرنا	uida	تیرنا	V;SG;NFIN;ACT	V;SG;ACT
vaate	کپڑے	vaate	کپڑا	N;NOM;SG	N;NOM;MASC;SG;3
oikeudenmukaisuus	انصاف	oikeuden#mukaisuus	انصاف	N;NOM;SG	N;NOM;MASC;SG;3
oikeudenmukaisuus	انصاف	oikeuden#mukaisuus	انصاف	N;NOM;SG	N;NOM;MASC;SG;3
makeaa	ذاتی	makea	ذاتی	ADJ;PRT;SG	ADJ
makeaa	پسندیدہ	makea	پسندیدہ	ADJ;PRT;SG	ADJ
makeaa	خصوصی	makea	خصوصی	ADJ;PRT;SG	ADJ
biisi	گیت	biisi	گیت	N;NOM;SG	N;NOM;MASC;SG;3
biisi	شاعری	biisi	شاعری	N;NOM;SG	N;NOM;MASC;SG;3
kategoria	قسم	kategori	قسم	N;NOM;SG	N;NOM;MASC;SG;3
kategoria	قسم	kategori	قسم	N;NOM;SG	N;NOM;MASC;SG;3
kategoria	درجہ	kategori	درجہ	N;NOM;SG	N;NOM;MASC;SG;3
kumoaminen	رد	kumoaminen	رد	N;NOM;SG	N;NOM;MASC;SG;3
kumoaminen	تنسیخ	kumoaminen	تنسیخ	N;NOM;SG	N;NOM;MASC;SG;3
kumoaminen	رد	kumoaminen	رد	N;NOM;SG	N;NOM;MASC;SG;3
kumoaminen	منسوخی	kumoaminen	منسوخی	N;NOM;SG	N;NOM;MASC;SG;3
hengitys	تنفسی	hengitys	تنفسی	N;NOM;SG	N;NOM;MASC;SG;3
inspiroi	سمجھانا	inspiroida	سمجھا	V;IND;SG;2;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
paraati	چوک	paraati	چوک	N;NOM;SG	N;NOM;MASC;SG;3
klikkaa	کھٹکا	klikka	کھٹکا	V;IMP;SG;2;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
halvalla	معمولی	halpa	معمولی	ADJ;AT+ESS
;SG	ADJ
halvalla	کمتر	halpa	کمتر	ADJ;AT+ESS
;SG	ADJ
halvalla	معمولی	halpa	معمولی	ADJ;AT+ESS
;SG	ADJ
halvalla	کمتر	halpa	کمتر	ADJ;AT+ESS
;SG	ADJ
halvalla	گھٹیا	halpa	گھٹیا	ADJ;AT+ESS
;SG	ADJ
motivaatio	ترغیب	motivaatio	ترغیب	N;NOM;SG	N;NOM;MASC;SG;3
ratkaisevat	چُکانے	ratkaista	چُکا	V;IND;PL;3;PRS;FIN;ACT	V;ACC;NFIN
piippu	دھات	piippu	دھات	N;NOM;SG	N;NOM;MASC;SG;3
maahanmuutto	مہاجرت	maahanmuutto	مہاجرت	N;NOM;SG	N;NOM;MASC;SG;3
törkeä	مجرمانہ	törkeä	مجرمانہ	ADJ;NOM;SG	ADJ
tyydyttävä	کافی	tyydyttävä	کافی	ADJ;NOM;SG	ADJ
väsynyt	پرانا	väsynyt	پرانا	ADJ;NOM;SG	ADJ;NOM;MASC;SG
kärpänen	پرواز	kärpänen	پرواز	N;NOM;SG	N;NOM;MASC;SG;3
kärpänen	گھڑی	kärpänen	گھڑی	N;NOM;SG	N;NOM;FEM;SG;3
kärpänen	پرواز	kärpänen	پرواز	N;NOM;SG	N;NOM;MASC;SG;3
kärpänen	گھڑی	kärpänen	گھڑی	N;NOM;SG	N;NOM;FEM;SG;3
noudattaminen	لچک	noudattaminen	لچک	N;NOM;SG	N;NOM;MASC;SG;3
noudattaminen	لچک	noudattaminen	لچک	N;NOM;SG	N;NOM;MASC;SG;3
noudattaminen	تعمیل	noudattaminen	تعمیل	N;NOM;SG	N;NOM;MASC;SG;3
noudattaminen	تعمیل	noudattaminen	تعمیل	N;NOM;SG	N;NOM;MASC;SG;3
noudattaminen	قانون	noudattaminen	قانون	N;NOM;SG	N;NOM;MASC;SG;3
noudattaminen	فرض	noudattaminen	فرض	N;NOM;SG	N;NOM;MASC;SG;3
noudattaminen	حکم	noudattaminen	حکم	N;NOM;SG	N;NOM;MASC;SG;3
taloudenhoitaja	مکان	talouden#hoitaja	مکان	N;NOM;SG	N;NOM;MASC;SG;3
vahvistus	توثیق	vahvistus	توثیق	N;NOM;SG	N;NOM;MASC;SG;3
ratkaisevaa	فوری	ratkaiseva	فوری	ADJ;PRT;SG	ADJ
säännölliset	منظم	säännöllinen	منظم	ADJ;NOM;PL	ADJ
säännölliset	مستقل	säännöllinen	مستقل	ADJ;NOM;PL	ADJ
säännölliset	مربوط	säännöllinen	مربوط	ADJ;NOM;PL	ADJ
säännölliset	مکمل	säännöllinen	مکمل	ADJ;NOM;PL	ADJ
tarjous	پیغام	tarjous	پیغام	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	غور	tarjous	غور	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	پیشکش.	tarjous	پیشکش.	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	پیشکش	tarjous	پیشکش	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	پیغام	tarjous	پیغام	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	غور	tarjous	غور	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	پیشکش.	tarjous	پیشکش.	N;NOM;SG	N;NOM;MASC;SG;3
tarjous	کوشش	tarjous	کوشش	N;NOM;SG	N;NOM;FEM;SG;3
tarjous	حکم	tarjous	حکم	N;NOM;SG	N;NOM;MASC;SG;3
kunnianhimoinen	پُرعزیمت.	kunnian#himoinen	پُرعزیمت.	ADJ;NOM;SG	ADJ
konkreettinen	اصلی	konkreettinen	اصلی	ADJ;NOM;SG	ADJ
konkreettinen	واضح	konkreettinen	واضح	ADJ;NOM;SG	ADJ
konkreettinen	واضح	konkreettinen	واضح	ADJ;NOM;SG	ADJ
mennyttä	گزشتہ	mennyt	گزشتہ	ADJ;PRT;SG	ADJ
mennyttä	حالیہ	mennyt	حالیہ	ADJ;PRT;SG	ADJ
valitus	شکایت	valitus	شکایت	N;NOM;SG	N;NOM;FEM;SG;3
valitus	تکلیف	valitus	تکلیف	N;NOM;SG	N;NOM;FEM;SG;3
valitus	عرضداشت	valitus	عرضداشت	N;NOM;SG	N;NOM;MASC;SG;3
valitus	گزارش	valitus	گزارش	N;NOM;SG	N;NOM;MASC;SG;3
valitus	عرضداشت	valitus	عرضداشت	N;NOM;SG	N;NOM;MASC;SG;3
valitus	گزارش	valitus	گزارش	N;NOM;SG	N;NOM;MASC;SG;3
valitus	درخواست	valitus	درخواست	N;NOM;SG	N;NOM;FEM;SG;3
hapan	گہرا	happa	گہرا	ADJ;NOM;SG	ADJ;NOM;MASC;SG
hapan	تیز	happa	تیز	ADJ;NOM;SG	ADJ
romahtaa	ٹوٹنا	romahtaa	ٹوٹنا	V;IND;SG;3;PRS;FIN;ACT	V;NFIN;ACT
romahtaa	گرانا	romahtaa	گرانا	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
romahtaa	توڑنا	romahtaa	توڑ	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
scout	آدمی	scout	آدمی	N;NOM;SG	N;NOM;MASC;SG;3
erottuva	نمایاں	erottua	نمایاں	ADJ;NOM;SG	ADJ
kiinnostavaa	دلچسپ	kiinnostava	دلچسپ	ADJ;PRT;SG	ADJ
huijari	چشمہ	huijari	چشمہ	N;NOM;SG	N;NOM;MASC;SG;3
pääasialliset	ممتاز	pää#asiallinen	ممتاز	ADJ;NOM;PL	ADJ
pääasialliset	ممتاز	pää#asiallinen	ممتاز	ADJ;NOM;PL	ADJ
pääasialliset	خاص	pää#asiallinen	خاص	ADJ;NOM;PL	ADJ
potentiaali	امکان	potentiaali	امکان	N;NOM;SG	N;NOM;MASC;SG;3
railo	دراڑ	railo	دراڑ	N;NOM;SG	N;NOM;MASC;SG;3
huume	دوا	huume	دوا	N;NOM;SG	N;NOM;FEM;SG;3
kaavio	نقشہ	kaavio	نقشہ	N;NOM;SG	N;NOM;MASC;SG;3
kaavio	تصویر	kaavio	تصویر	N;NOM;SG	N;NOM;MASC;SG;3
esiintyvyys	تکرار	esiintyvyys	تکرار	N;NOM;SG	N;NOM;MASC;SG;3
esiintyvyys	ارتعاش	esiintyvyys	ارتعاش	N;NOM;SG	N;NOM;MASC;SG;3
esiintyvyys	رواج	esiintyvyys	رواج	N;NOM;SG	N;NOM;MASC;SG;3
rikkaita	متمول.	rikas	متمول.	ADJ;PRT;PL	ADJ
rikkaita	دولتمند	rikas	دولتمند	ADJ;PRT;PL	ADJ
kihlaus	منگنی	kihlaus	منگنی	N;NOM;SG	N;NOM;FEM;SG;3
sähkömagneettinen	برقناطیسی	sähkö#magneettinen	برقناطیسی	ADJ;NOM;SG	ADJ;NOM
epätäydellinen	ناقص	epätäydellinen	ناقص	ADJ;NOM;SG	ADJ
epätäydellinen	نامکمل	epätäydellinen	نامکمل	ADJ;NOM;SG	ADJ
ristiriitaista	انکاری	risti#riitainen	انکاری	ADJ;PRT;SG	ADJ
rekisteröinti	رجسٹری	rekisteröinti	رجسٹری	N;NOM;SG	N;NOM;MASC;SG;3
kiivas	شدید	kiivas	شدید	ADJ;NOM;SG	ADJ
peruuttaa	مٹانا	peruuttaa	مٹا	V;SG;NFIN;ACT	V;MASC;SG;NFIN;ACT
syytön	معصوم	syytö	معصوم	N;NOM;SG	N;NOM;MASC;SG;3
armo	رحم	armo	رحم	N;NOM;SG	N;NOM;MASC;SG;3
armo	انداز	armo	انداز	N;NOM;SG	N;NOM;MASC;SG;3
armo	رعایت	armo	رعایت	N;NOM;SG	N;NOM;FEM;SG;3
armo	استعداد	armo	استعداد	N;NOM;SG	N;NOM;MASC;SG;3
pullo	ہمت	pullo	ہمت	N;NOM;SG	N;NOM;MASC;SG;3
pullo	بوتل	pullo	بوتل	N;NOM;SG	N;NOM;FEM;SG;3
pullo	ہمت	pullo	ہمت	N;NOM;SG	N;NOM;MASC;SG;3
yllättävää	حیرتناک	yllättävä	حیرتناک	ADJ;PRT;SG	ADJ
fuusio	اتحاد	fuusio	اتحاد	N;NOM;SG	N;NOM;MASC;SG;3
uimaan	تیرنا	uimaan	تیرنا	V;IN+ALL;SG;NFIN;ACT	V;SG;ACT
jahtaa	بھگانا	jahtaa	بھگا	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
jahtaa	بھگانا	jahtaa	بھگا	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
aga	گیس	aga	گیس	N;NOM;SG	N;NOM;MASC;SG;3
taivuttaa	چکرانا	taivuttaa	چکرانا	V;IND;SG;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
taivuttaa	گھومنا	taivuttaa	گھوم	V;IND;SG;PRS;FIN;ACT	V;SG;NFIN;ACT
taivuttaa	موڑنا	taivuttaa	موڑ	V;IND;SG;PRS;FIN;ACT	V;NFIN;ACT
taivuttaa	چکرانا	taivuttaa	چکرانا	V;IND;SG;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
taivuttaa	گھومنا	taivuttaa	گھوم	V;IND;SG;PRS;FIN;ACT	V;SG;NFIN;ACT
toveri	دوست	toveri	دوست	N;NOM;SG	N;NOM;MASC;SG;3
syrjintä	تفریق	syrjintä	تفریق	N;NOM;SG	N;NOM;MASC;SG;3
syrjintä	شناخت	syrjintä	شناخت	N;NOM;SG	N;NOM;MASC;SG;3
syrjintä	تمیز	syrjintä	تمیز	N;NOM;SG	N;NOM;MASC;SG;3
marttyyri	شہادت	marttyyri	شہادت	N;NOM;SG	N;NOM;MASC;SG;3
huhu	افواہ	huhu	افواہ	N;NOM;SG	N;NOM;MASC;SG;3
kipinä	شرارہ	kipinä	شرارہ	N;NOM;SG	N;NOM;MASC;SG;3
kipinä	شرارہ	kipinä	شرارہ	N;NOM;SG	N;NOM;MASC;SG;3
rikollista	مذموم	rikollinen	مذموم	ADJ;PRT;SG	ADJ
luonti	ایجاد	luonti	ایجاد	N;NOM;SG	N;NOM;MASC;SG;3
luonti	ایجاد	luonti	ایجاد	N;NOM;SG	N;NOM;MASC;SG;3
luonti	تخلیق	luonti	تخلیق	N;NOM;SG	N;NOM;MASC;SG;3
pudotus	مقدار	pudotus	مقدار	N;NOM;SG	N;NOM;MASC;SG;3
pudotus	سمت	pudotus	سمت	N;NOM;SG	N;NOM;MASC;SG;3
pudotus	ختم	pudotus	ختم	N;NOM;SG	N;NOM;MASC;SG;3
pudotus	حالت	pudotus	حالت	N;NOM;SG	N;NOM;FEM;SG;3
palaute	ردّعمل-	palaute	ردّعمل-	N;NOM;SG	N;NOM;MASC;SG;3
rohkeat	واضح	rohkea	واضح	ADJ;NOM;PL	ADJ
rohkeat	نمایاں	rohkea	نمایاں	ADJ;NOM;PL	ADJ
toissijainen	ثانوی	toissijainen	ثانوی	ADJ;NOM;SG	ADJ
vektori	سمتیہ	vektori	سمتیہ	N;NOM;SG	N;NOM;MASC;SG;3
pystyttää	اٹھانا	pystyttää	اٹھا	V;SG;NFIN;ACT	V;MASC;SG;NFIN;ACT
pole	بانس	pole	بانس	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	اعادہ	tarkastelu	اعادہ	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	کتاب	tarkastelu	کتاب	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	آزمائش.	tarkastelu	آزمائش.	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	امتحان	tarkastelu	امتحان	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	جانچ	tarkastelu	جانچ	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	آزمائش.	tarkastelu	آزمائش.	N;NOM;SG	N;NOM;MASC;SG;3
tarkastelu	امتحان	tarkastelu	امتحان	N;NOM;SG	N;NOM;MASC;SG;3
uskollisia	وفاداری	uskollinen	وفاداری	ADJ;PRT;PL	ADJ
uskollisia	وفادار	uskollinen	وفادار	ADJ;PRT;PL	ADJ
mitätön	محروم	mitätön	محروم	ADJ;NOM;SG	ADJ
mitätön	ناجائز	mitätön	ناجائز	ADJ;NOM;SG	ADJ
mitätön	محروم	mitätön	محروم	ADJ;NOM;SG	ADJ
mitätön	خالی	mitätön	خالی	ADJ;NOM;SG	ADJ
mitätön	ناجائز	mitätön	ناجائز	ADJ;NOM;SG	ADJ
palauta	بلانا	palauttaa	بلانا	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
palauta	رکھی	palauttaa	رکھ	V;IMP;SG;2;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
eettisiä	پسندیدہ	eettinen	پسندیدہ	ADJ;PRT;PL	ADJ
juokse	پھیرا	juosta	پھیرا	V;IMP;SG;2;FIN;ACT	V;MASC;SG;V.PTCP;ACT
juokse	دوڑنا.	juosta	دوڑنا.	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
juokse	بھاگنا	juosta	بھاگ	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
juokse	چڑھائی	juosta	چڑھا	V;IMP;SG;2;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
köysi	سوت	köydä	سوت	N;NOM;SG	N;NOM;FEM;SG;3
köysi	سوت	köydä	سوت	N;NOM;SG	N;NOM;FEM;SG;3
vaihtoehtoiset	متبادل	vaihto#ehtoinen	متبادل	ADJ;NOM;PL	ADJ
kuppi	پیالی	kuppi	پیالی	N;NOM;SG	N;NOM;FEM;SG;3
mekaaniset	آلاتی	mekaaninen	آلا	ADJ;NOM;PL	ADJ
mekaaniset	آلاتی	mekaaninen	آلا	ADJ;NOM;PL	ADJ
mekaaniset	مشینی	mekaaninen	مشینی	ADJ;NOM;PL	ADJ
haitallinen	دشمنانہ.	haitallinen	دشمنانہ.	ADJ;NOM;SG	ADJ
poltto	احتراق	poltto	احتراق	N;NOM;SG	N;NOM;MASC;SG;3
majestic	شاہانہ	majestic	شاہانہ	N;NOM;SG	N;NOM;MASC;SG;3
suositut	مقبول	suosittu	مقبول	ADJ;NOM;PL	ADJ
kompassi	میدان	kompassi	میدان	N;NOM;SG	N;NOM;MASC;SG;3
kompassi	دائرہ	kompassi	دائرہ	N;NOM;SG	N;NOM;MASC;SG;3
laskeutuminen	تخفیف	laskeutuminen	تخفیف	N;NOM;SG	N;NOM;MASC;SG;3
laskeutuminen	املاک	laskeutuminen	ملک	N;NOM;SG	N;NOM;MASC;SG;3
laskeutuminen	نسل	laskeutuminen	نسل	N;NOM;SG	N;NOM;MASC;SG;3
laskeutuminen	ہبوط.	laskeutuminen	ہبوط.	N;NOM;SG	N
laskeutuminen	فرودگاہ.	laskeutuminen	فرودگاہ.	N;NOM;SG	N;NOM;MASC;SG;3
miellyttävä	خوشگوار	miellyttävä	خوشگوار	ADJ;NOM;SG	ADJ
miellyttävä	پُرلطف	miellyttävä	پُرلطف	ADJ;NOM;SG	ADJ
valiokunta	گروہ	valio#kunta	گروہ	N;NOM;SG	N;NOM;MASC;SG;3
hammas	اثر	hammas	اثر	N;NOM;SG	N;NOM;MASC;SG;3
hammas	اثر	hammas	اثر	N;NOM;SG	N;NOM;MASC;SG;3
hammas	دانت	hammas	دانت	N;NOM;SG	N;NOM;MASC;SG;3
tahti	دھیمی	tahti	دھیمی	N;NOM;SG	N;NOM;MASC;SG;3
tahti	دھیمی	tahti	دھیمی	N;NOM;SG	N;NOM;MASC;SG;3
päivittäistä	مستقل	päivittäinen	مستقل	ADJ;PRT;SG	ADJ
päivittäistä	متواتر	päivittäinen	متواتر	ADJ;PRT;SG	ADJ
keskeytys	تعطل	keskeytys	تعطل	N;NOM;SG	N;NOM;MASC;SG;3
keskeytys	رکاوٹ	keskeytys	رکاوٹ	N;NOM;SG	N;NOM;MASC;SG;3
keskeytys	مداخلت	keskeytys	مداخلت	N;NOM;SG	N;NOM;MASC;SG;3
hermo	بہادری	hermo	بہادری	N;NOM;SG	N;NOM;FEM;SG;3
hermo	رگ	hermo	رگ	N;NOM;SG	N;NOM;MASC;SG;3
hermo	بہادری	hermo	بہادری	N;NOM;SG	N;NOM;FEM;SG;3
keinotekoisia	ظاہری	keino#tekoinen	ظاہری	ADJ;PRT;PL	ADJ
keinotekoisia	ظاہری	keino#tekoinen	ظاہری	ADJ;PRT;PL	ADJ
keinotekoisia	نقلی	keino#tekoinen	نقلی	ADJ;PRT;PL	ADJ
minuutti	پل	minuutti	پل	N;NOM;SG	N;NOM;MASC;SG;3
minuutti	حقیر	minuutti	حقیر	N;NOM;SG	N;NOM;MASC;SG;3
maaginen	پُراسرار	maaginen	پُراسرار	ADJ;NOM;SG	ADJ
maaginen	ساحرانہ.	maaginen	ساحرانہ.	ADJ;NOM;SG	ADJ
vaatetus	کپڑے	vaatetus	کپڑا	N;NOM;SG	N;NOM;MASC;SG;3
sävelmä	آہنگ	sävelmä	آہنگ	N;NOM;SG	N;NOM;MASC;SG;3
tarkista	تھامنا	tarkistaa	تھامنا	V;IMP;SG;2;FIN;ACT	V;SG;NFIN;ACT
tarkista	ڈانٹنا	tarkistaa	ڈانٹ	V;IMP;SG;2;FIN;ACT	V;NFIN
tarkista	تھامنا	tarkistaa	تھامنا	V;IMP;SG;2;FIN;ACT	V;SG;NFIN;ACT
tarkista	ڈانٹنا	tarkistaa	ڈانٹ	V;IMP;SG;2;FIN;ACT	V;NFIN
vuosittaiset	سالانہ	vuosittainen	سالانہ	ADJ;NOM;PL	ADJ
laskeutumisen	ہبوط.	laskeutuminen	ہبوط.	N;GEN;SG	N
erottelu	تفریق	erottelu	تفریق	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	امتیاز	erottelu	امتیاز	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	خطاب	erottelu	خطاب	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	عظمت	erottelu	عظمت	N;NOM;SG	N;NOM;FEM;SG;3
erottelu	برتری	erottelu	برتری	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	نام	erottelu	نام	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	خطاب	erottelu	خطاب	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	عظمت	erottelu	عظمت	N;NOM;SG	N;NOM;FEM;SG;3
erottelu	برتری	erottelu	برتری	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	نام	erottelu	نام	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	جدائی	erottelu	جدا	N;NOM;SG	N;NOM;MASC;SG;3
erottelu	افتراق.	erottelu	افتراق.	N;NOM;SG	N;NOM;MASC;SG;3
ylistys	تعریف	ylistys	تعریف	N;NOM;SG	N;NOM;MASC;SG;3
crack	دراڑ	crack	دراڑ	N;NOM;SG	N;NOM;MASC;SG;3
eeppinen	بہادرانہ.	eeppinen	بہادرانہ.	ADJ;NOM;SG	ADJ
eeppinen	زبردست	eeppinen	زبردست	ADJ;NOM;SG	ADJ
eeppinen	بہادرانہ.	eeppinen	بہادرانہ.	ADJ;NOM;SG	ADJ
eeppinen	زبردست	eeppinen	زبردست	ADJ;NOM;SG	ADJ
evakuointi	اخراج	evakuointi	اخراج	N;NOM;SG	N;NOM;MASC;SG;3
rotko	دعوت	rotko	دعوت	N;NOM;SG	N;NOM;FEM;SG;3
rotko	گھاٹی	rotko	گھاٹی	N;NOM;SG	N;NOM;FEM;SG;3
ymmärrys	مفاہمت	ymmärrys	مفاہمت	N;NOM;SG	N;NOM;MASC;SG;3
ymmärrys	معاہدہ	ymmärrys	معاہدہ	N;NOM;SG	N;NOM;MASC;SG;3
cane	گنا	cane	گنا	N;NOM;SG	N;NOM;MASC;SG;3
välimatka	گریز	väli#matka	گریز	N;NOM;SG	N;NOM;MASC;SG;3
välimatka	گریز	väli#matka	گریز	N;NOM;SG	N;NOM;MASC;SG;3
pöly	فساد	pöly	فساد	N;NOM;SG	N;NOM;MASC;SG;3
pöly	انتشار	pöly	انتشار	N;NOM;SG	N;NOM;MASC;SG;3
pöly	غبار	pöly	غبار	N;NOM;SG	N;NOM;MASC;SG;3
pöly	زمین	pöly	زمین	N;NOM;SG	N;NOM;FEM;SG;3
subjektiivinen	موضوعی	subjektiivinen	موضوعی	ADJ;NOM;SG	ADJ
ateismi	الحاد	ateismi	الحاد	N;NOM;SG	N;NOM;MASC;SG;3
ateismi	الحاد	ateismi	الحاد	N;NOM;SG	N;NOM;MASC;SG;3
osta	خریدنا	ostaa	خرید	V;IMP;SG;2;FIN;ACT	V;SG;NFIN;ACT
osta	خریدنا	ostaa	خرید	V;IMP;SG;2;FIN;ACT	V;SG;NFIN;ACT
käsittele	چلانا.	käsitellä	چلاناؤ	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
käsittele	ہلانا	käsitellä	ہلا	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
ennustus	خصوصیت	ennustus	خصوصیت	N;NOM;SG	N;NOM;MASC;SG;3
ennustus	خصوصیت	ennustus	خصوصیت	N;NOM;SG	N;NOM;MASC;SG;3
järistys	زلزلہ	järistys	زلزلہ	N;NOM;SG	N;NOM;MASC;SG;3
järistys	زلزلہ	järistys	زلزلہ	N;NOM;SG	N;NOM;MASC;SG;3
läheisyys	قربت	läheisyys	قربت	N;NOM;SG	N;NOM;MASC;SG;3
läheisyys	قربت	läheisyys	قربت	N;NOM;SG	N;NOM;MASC;SG;3
läheisyys	یگانگت	läheisyys	یگانگت	N;NOM;SG	N;NOM;MASC;SG;3
velka	قرض	velka	قرض	N;NOM;SG	N;NOM;MASC;SG;3
velka	دین	velka	دین	N;NOM;SG	N;NOM;MASC;SG;3
loputon	زبردست	loputon	زبردست	ADJ;NOM;SG	ADJ
loputon	زبردست	loputon	زبردست	ADJ;NOM;SG	ADJ
loputon	لامتناہی	loputon	لامتناہی	ADJ;NOM;SG	ADJ
rekka	معاملت	rekka	معاملت	N;NOM;SG	N;NOM;MASC;SG;3
riko	بھول	riko	بھول	V;IMP;SG;2;FIN;ACT	V;ACT
riko	ٹھہرائو	riko	ٹھہرائو	V;IMP;SG;2;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
riko	بھول	riko	بھول	V;IMP;SG;2;FIN;ACT	V;ACT
riko	ٹھہرائو	riko	ٹھہرائو	V;IMP;SG;2;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
rohkeus	ہمت	rohkeus	ہمت	N;NOM;SG	N;NOM;MASC;SG;3
rohkeus	بہادری	rohkeus	بہادری	N;NOM;SG	N;NOM;FEM;SG;3
liikkuvuus	حرکت	liikkuvuus	حرکت	N;NOM;SG	N;NOM;MASC;SG;3
liikkuvuus	تغیّر	liikkuvuus	تغیّر	N;NOM;SG	N;NOM;MASC;SG;3
kiivetä	چڑھائی	kiivetä	چڑھا	V;SG;NFIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
kiivetä	چڑھنا.	kiivetä	چڑھنا.	V;SG;NFIN;ACT	V;MASC;SG;NFIN;ACT
epävirallisia	معمولی	epä#virallinen	معمولی	ADJ;PRT;PL	ADJ
konna	موڑ	konna	موڑ	N;NOM;SG	N;NOM;MASC;SG;3
konna	موڑ	konna	موڑ	N;NOM;SG	N;NOM;MASC;SG;3
konna	بل	konna	بل	N;NOM;SG	N;NOM;MASC;SG;3
paranna	سنوارنا	parantaa	سنوار	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
terveet	ہمدردانہ.	terve	ہمدردانہ.	ADJ;NOM;PL	ADJ
terveet	مددگار	terve	مددگار	ADJ;NOM;PL	ADJ
vapauttaminen	استثنأ	vapauttaminen	استثنأ	N;NOM;SG	N;NOM;MASC;SG;3
vapauttaminen	معافی	vapauttaminen	معافی	N;NOM;SG	N;NOM;MASC;SG;3
suhteellista	اضافی	suhteellinen	اضافی	ADJ;PRT;SG	ADJ
suhteellista	متعلقہ	suhteellinen	متعلقہ	ADJ;PRT;SG	ADJ
suhteellista	اضافی	suhteellinen	اضافی	ADJ;PRT;SG	ADJ
suhteellista	متعلقہ	suhteellinen	متعلقہ	ADJ;PRT;SG	ADJ
ehkäisy	تدارک	ehkäisy	تدارک	N;NOM;SG	N;NOM;MASC;SG;3
idealismi	تصوّریت	idealismi	تصوّریت	N;NOM;SG	N;NOM;MASC;SG;3
idealismi	مثالیت	idealismi	مثالیت	N;NOM;SG	N;NOM;MASC;SG;3
turbiini	پانی	turbiini	پانی	N;NOM;SG	N;NOM;MASC;SG;3
vakavat	اہم	vakava	اہم	ADJ;NOM;PL	ADJ
vakavat	معقول.	vakava	معقول.	ADJ;NOM;PL	ADJ
vakavat	معتبر	vakava	معتبر	ADJ;NOM;PL	ADJ
vakavat	اہم	vakava	اہم	ADJ;NOM;PL	ADJ
vakavat	معقول.	vakava	معقول.	ADJ;NOM;PL	ADJ
vakavat	معتبر	vakava	معتبر	ADJ;NOM;PL	ADJ
vakavat	سنجیدہ	vakava	سنجیدہ	ADJ;NOM;PL	ADJ
vakavat	متشدد	vakava	متشدد	ADJ;NOM;PL	ADJ
