starania	snahy	starać	snaha	N;NOM;NEUT;PL	N;NOM;FEM;PL
obserwacje	pripomienky	obserwacja	pripomienka	N;NOM;FEM;PL	N;NOM;FEM;PL
obserwacje	pozorovania	obserwacja	pozorovanie	N;NOM;FEM;PL	N;NOM;NEUT;PL
obserwacje	pozorovania	obserwacja	pozorovanie	N;NOM;FEM;PL	N;NOM;NEUT;PL
akademickich	akademických	akademicki	akademický	ADJ;GEN;MASC;PL	ADJ;GEN;MASC;PL
ligue	ligue	ligue	liga	N;NOM;MASC;SG	N;NOM;FEM;SG
uznana	uznávaný	uznać	uznávaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
uznana	uznávané	uznać	uznávaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
uznana	uznané	uznać	uznaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
uznana	uznaná	uznać	uznaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
uznana	uznaná	uznać	uznaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
uznana	uznaný	uznać	uznaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
uznana	uznávané	uznać	uznávaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
uznana	uznávaná	uznać	uznávaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
uznana	uznané	uznać	uznaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
tożsamość	identitu	tożsamość	identita	N;ACC;FEM;SG	N;ACC;FEM;SG
składników	zložiek	składnik	zložka	N;GEN;MASC;PL	N;GEN;FEM;PL
wykonawcy	umelci	wykonawca	umelec	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
wykonawcy	dodávatelia	wykonawca	dodávateľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
zysk	profit	zysk	profit	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zysk	zisk	zysk	zisk	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zysk	zisk	zysk	zisk	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
instruktor	inštruktor	instruktor	inštruktor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ludzkie	ľudský	ludzki	ľudský	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
ludzkie	ľudské	ludzki	ľudský	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ludzkie	ľudská	ludzki	ľudský	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zagrożony	ohrozený	zagrożyć	ohrozený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
zagrożony	ohrozená	zagrożyć	ohrozený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
zagrożony	ohrozené	zagrożyć	ohrozený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zagrożony	ohrozený	zagrożyć	ohrozený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
zagrożony	ohrozená	zagrożyć	ohrozený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
portów	prístavov	port	prístav	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
brać	brať	brać	brať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
specjalistów	špecialistov	specjalista	špecialista	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
specjalistów	odborníkov	specjalista	odborník	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
ósmy	ôsmy	ósmy	oso	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
ósmy	ôsma	ósmy	ôsmo	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
tarcza	štít	tarczyć	štít	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
piwo	piva	piwo	pivo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
piwo	pivo	piwo	pivo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
piwo	pivko	piwo	pivko	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
piwo	pivko	piwo	pivko	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
arystokrata	aristokrat	arystokrata	aristokrat	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
katastrof	katastrof	katastrofa	katastrof	N;GEN;FEM;PL	N;GEN;FEM;PL
pokonać	poraziť	pokonać	poraziť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
pokonać	prekonať	pokonać	prekonať	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
pokonać	poraziť	pokonać	poraziť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
rysunek	fotka	rysunek	fotka	N;NOM;MASC;SG	N;NOM;FEM;SG
rysunek	obrázok	rysunek	obrázok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rysunek	obraz	rysunek	obraz	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rysunek	náčrt	rysunek	náčrt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rysunek	portrét	rysunek	portrét	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rysunek	obrázok	rysunek	obrázok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rysunek	kresba	rysunek	kresba	N;NOM;MASC;SG	N;NOM;FEM;SG
rysunek	kreslenie	rysunek	kreslenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
rysunek	výkres	rysunek	výkres	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
widząc	vidieť	widzieć	vidieť	V;IPFV;PRS;V.CVB;ACT	V;IPFV;POS;NFIN
urzędnicy	úradníci	urzędnik	úradník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
urzędnicy	úradníci	urzędnik	úradník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
karne	trest	karny	trest	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
karne	pokuta	karny	pokut	N;NOM;MASC;SG	N;NOM;FEM;SG
karne	sankcia	karny	sankcia	N;NOM;MASC;SG	N;NOM;FEM;SG
karne	treste	karny	trest	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
posiadać	maj	posiadać	mať	V;IPFV;NFIN;ACT	V;IPFV;IMP;SG;2;POS;FIN
posiadać	mať	posiadać	mať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
posiadać	majú	posiadać	mať	V;IPFV;NFIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
włoskie	talianske	włoski	taliansky	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
włoskie	taliansky	włoski	taliansky	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
boeing	boeing	boeing	boeing	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
niespodziewanie	nečakane	niespodziewanie	nečakane	ADV	ADV
niespodziewanie	neočakávane	niespodziewanie	neočakávane	ADV	ADV
niespodziewanie	prekvapujúco	niespodziewanie	prekvapujúco	ADV	ADV
niespodziewanie	prekvapivo	niespodziewanie	prekvapivo	ADV	ADV
konie	kone	koń	kono	N;NOM;MASC;PL	N;NOM;FEM;PL
kolejność	poradie	kolejność	poradie	N;NOM;FEM;SG	N;NOM;NEUT;SG
kolejność	objednávka	kolejność	objednávka	N;NOM;FEM;SG	N;NOM;FEM;SG
kolejność	poriadok	kolejność	poriadok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kolejność	postupnosť	kolejność	postupnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
kolejność	sekvencia	kolejność	sekvencia	N;NOM;FEM;SG	N;NOM;FEM;SG
imigrantów	imigrantov	imigrant	imigrant	N;GEN;MASC;PL	N;ANIM;GEN;MASC;PL
pogrzeb	pohreb	pogrzeb	pohreb	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pogrzeb	pohreb	pogrzeb	pohreb	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
mostów	mostov	most	most	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
bułgaria	bulharsko	bułgarium	bulharsko	N;NOM;FEM;SG	N;NOM;NEUT;SG
lekkoatletyka	atletike	lekkoatletyka	atletika	N;NOM;MASC;SG	N;NOM;FEM;SG
kopia	kópia	kopia	kópia	N;NOM;FEM;SG	N;NOM;FEM;SG
podróżnik	cestovateľ	podróżnik	cestovateľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
podróżnik	cestovateľ	podróżnik	cestovateľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bogate	bohaté	bogaty	bohatý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
bogate	bohatá	bogaty	bohatý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
bogate	bohatý	bogaty	bohatý	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
odziedziczył	zdedil	odziedziczyć	zdediť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
odziedziczył	zdedila	odziedziczyć	zdediť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
ograniczone	obmedzený	ograniczyć	obmedzený	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ograniczone	limitované	ograniczyć	limitovaný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ograniczone	obmedzené	ograniczyć	obmedzený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ograniczone	limitovaná	ograniczyć	limitovaný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczone	obmedzená	ograniczyć	obmedzený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczone	obmedzený	ograniczyć	obmedzený	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ograniczone	obmedzená	ograniczyć	obmedzený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczone	obmedzené	ograniczyć	obmedzený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
właściwy	príslušné	właściwy	príslušný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
właściwy	príslušná	właściwy	príslušný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
właściwy	kompetentné	właściwy	kompetentný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
właściwy	príslušný	właściwy	príslušný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
amerykanin	američan	amerykanin	američan	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
amerykanin	american	amerykanin	american	N;NOM;MASC;SG	N;NOM;FEM;SG
linux	linux	linux	linux	N;NOM;MASC;SG	N;NOM;FEM;SG
bordeaux	bordeaux	bordeaux	bordeaux	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
teorie	teórie	teoria	teória	N;NOM;FEM;PL	N;NOM;FEM;PL
centralne	centrálna	centralny	centrálny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
centralne	stredná	centralny	stredný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
centralne	centrálny	centralny	centrálny	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
powiązane	pridružené	powiązać	pridružený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
powiązane	pripojený	powiązać	pripojený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
powiązane	pripojené	powiązać	pripojený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
powiązane	prepojená	powiązać	prepojený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
powiązane	prepojený	powiązać	prepojený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
powiązane	prepojené	powiązać	prepojený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
katolicyzm	katolicizmus	katolicyzm	katolicizmus	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
krążowniki	krížniky	krążownik	krížnik	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
błędne	chybné	błędny	chybný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
błędne	chybný	błędny	chybný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
błędne	chybná	błędny	chybný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
otwór	diera	otwór	diera	N;NOM;MASC;SG	N;NOM;FEM;SG
odpowiedzialność	zodpovednosť	odpowiedzialność	zodpovednosť	N;NOM;FEM;SG	N;NOM;FEM;SG
odpowiedzialność	ručenie	odpowiedzialność	ručenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
odpowiedzialność	záväzok	odpowiedzialność	záväzok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
odpowiedzialność	zodpovednosť	odpowiedzialność	zodpovednosť	N;NOM;FEM;SG	N;NOM;FEM;SG
odpowiedzialność	zodpovednosť	odpowiedzialność	zodpovednosť	N;NOM;FEM;SG	N;NOM;FEM;SG
odpowiedzialność	zodpovednosť	odpowiedzialność	zodpovednosť	N;NOM;FEM;SG	N;NOM;FEM;SG
hokej	hokej	hok	hoký	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
odkryty	vonkajšie	odkryć	vonkajší	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
odkryty	vonkajší	odkryć	vonkajší	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
odkryty	vonkajšia	odkryć	vonkajší	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
wyjaśnienia	vysvetlenie	wyjaśnienie	vysvetlenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
wyjaśnienia	vysvetlenie	wyjaśnienie	vysvetlenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
wyjaśnienia	objasnenie	wyjaśnienie	objasnenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
ołeksandr	oleksandr	ołeksandr	oleksandr	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
okrążenia	kolá	okrążyć	kolo	N;NOM;NEUT;PL	N;NOM;NEUT;PL
wyższy	vyššia	wysoki	vysoký	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
wyższy	vyšší	wysoki	vysoký	ADJ;NOM;CMPR;MASC;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
wyższy	vyššia	wysoki	vysoký	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
wyższy	vyšší	wysoki	vysoký	ADJ;NOM;CMPR;MASC;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
samodzielne	samostatný	samodzielny	samostatný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
samodzielne	samostatné	samodzielny	samostatný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
samodzielne	samostatná	samodzielny	samostatný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
kadencja	pojem	kadencja	pojem	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kadencja	termín	kadencja	termina	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kadencja	pomenovanie	kadencja	pomenovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
poczta	mail	poczta	maiť	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
poczta	pošta	poczta	pošta	N;NOM;FEM;SG	N;NOM;FEM;SG
poczta	príspevok	poczta	príspevok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
poczta	pošta	poczta	pošta	N;NOM;FEM;SG	N;NOM;FEM;SG
poczta	post	poczta	post	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
wyróżnić	zdôrazniť	wyróżnić	zdôrazniť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
wyróżnić	zvýrazniť	wyróżnić	zvýrazniť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
pasażerski	osobná	pasażerski	osobný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
pasażerski	cestujúci	pasażerski	cestujúci	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
pojedynczy	slobodná	pojedynczy	slobodný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
pojedynczy	jednotné	pojedynczy	jednotný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
pojedynczy	slobodný	pojedynczy	slobodný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
pojedynczy	jednotný	pojedynczy	jednotný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
ból	bolesť	ból	bolesť	N;NOM;MASC;SG	N;NOM;FEM;SG
pierwotne	primárna	pierwotny	primárny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pierwotne	primárny	pierwotny	primárny	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
działało	fungovalo	działać	fungovať	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
działało	pracoval	działać	pracovať	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
działało	pracovala	działać	pracovať	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
grobu	hrobu	grób	hrob	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
więzienie	väznica	więzienie	väznica	N;NOM;NEUT;SG	N;NOM;FEM;SG
więzienie	väzenie	więzienie	väzenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
więzienie	väznica	więzienie	väznica	N;NOM;NEUT;SG	N;NOM;FEM;SG
więzienie	väzení	więzienie	väzenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
więzienie	väzenie	więzienie	väzenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
kupił	kúpila	kupić	kúpiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
kupił	kúpil	kupić	kúpiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
wycofany	odňaté	wycofać	odňatý	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
wycofany	odobraté	wycofać	odobratý	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
wycofany	stiahnuté	wycofać	stiahnutý	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
indianapolis	indianapolis	indianapolis	indianapolis	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sprawdzone	kontrolované	sprawdzić	kontrolovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sprawdzone	skontrolované	sprawdzić	skontrolovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sprawdzone	overená	sprawdzić	overený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sprawdzone	overený	sprawdzić	overený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sprawdzone	overené	sprawdzić	overený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sprawdzone	skontrolované	sprawdzić	skontrolovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sprawdzone	testovaný	sprawdzić	testovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
sprawdzone	testovaná	sprawdzić	testovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sprawdzone	testované	sprawdzić	testovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sprawdzone	skúšaný	sprawdzić	skúšaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
rzymskie	rímske	rzymski	rímsky	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
rzymskie	rímsky	rzymski	rímsky	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
rzymskie	rímska	rzymski	rímsky	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
godło	znak	godć	znak	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
motywy	motívy	motyw	motíva	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
motywy	témy	motyw	téma	N;NOM;MASC;PL	N;NOM;FEM;PL
motywy	odôvodnenia	motyw	odôvodnenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
motywy	motívy	motyw	motíva	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
tras	trás	tras	trás	N;GEN;FEM;PL	N;GEN;FEM;PL
rakieta	raketa	rakieta	raket	N;NOM;FEM;SG	N;NOM;FEM;SG
rakieta	strela	rakieta	strieť	N;NOM;FEM;SG	N;NOM;FEM;SG
rakieta	raketa	rakieta	raket	N;NOM;FEM;SG	N;NOM;FEM;SG
podanie	prihláška	podanie	prihláška	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
podanie	aplikácia	podanie	aplikácia	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
podanie	žiadosť	podanie	žiadosť	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
podanie	uplatňovanie	podanie	uplatňovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
akademickie	akademické	akademicki	akademický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
akademickie	akademický	akademicki	akademický	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
dialogi	dialógy	dialoga	dialóga	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
aparatu	fotoaparátu	aparat	fotoaparát	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
przyszedł	prišlo	przyjść	prísť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
przyszedł	prišiel	przyjść	prísť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
przyszedł	prišla	przyjść	prísť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
lekki	ľahký	lekki	ľahký	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
lekki	ľahká	lekki	ľahký	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
łatwiej	jednoduchšie	łatwo	jednoduchý	ADV;CMPR	ADV;CMPR
łatwiej	ľahšie	łatwo	ľahko	ADV;CMPR	ADV;CMPR
basen	biliard	basen	biliard	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
basen	bazén	basen	bazén	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
uchodźców	utečencov	uchodźca	utečenec	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
uchodźców	utečencov	uchodźca	utečenec	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
okręgów	okresov	okręg	okres	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
regularne	pravidelné	regularny	pravidelný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
regularne	pravidelná	regularny	pravidelný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
regularne	pravidelný	regularny	pravidelný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
zasoby	zdroje	zasóba	zdroj	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zasoby	zdroje	zasóba	zdroj	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zasoby	prostriedky	zasóba	prostriedok	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
modlitwa	teme	modlitwa	ty	N;NOM;FEM;SG	N;NOM;FEM;SG
modlitwa	modlitba	modlitwa	modlitba	N;NOM;FEM;SG	N;NOM;FEM;SG
rasa	plemeno	rasa	plemeno	N;NOM;FEM;SG	N;NOM;NEUT;SG
rasa	závod	rasa	závod	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
rasa	rasa	rasa	ras	N;NOM;FEM;SG	N;NOM;FEM;SG
tymczasowy	dočasné	tymczasowy	dočasný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tymczasowy	dočasný	tymczasowy	dočasný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
tymczasowy	dočasná	tymczasowy	dočasný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
tymczasowy	priebežné	tymczasowy	priebežný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tymczasowy	priebežná	tymczasowy	priebežný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
tymczasowy	dočasné	tymczasowy	dočasný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tymczasowy	predbežné	tymczasowy	predbežný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tymczasowy	predbežná	tymczasowy	predbežný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
