もの	lietas	もの	lieta	N	N;NOM;FEM;PL
受信	saņemt	受信	saņemt	V	V;POS;NFIN
受信	saņem	受信	saņemt	V	V;FH;IND;3;POS;PRS;FIN;ACT
受信	saņemts	受信	saņemt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
受信	saņemtas	受信	saņemt	V	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
受信	saņemtās	受信	saņemt	V	V;PFV;NOM;DEF;FEM;PL;PST;V.PTCP
受信	saņemti	受信	saņemt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
受信	saņēma	受信	saņemt	V	V;FH;IND;3;POS;PST;FIN;ACT
受信	ienākošās	受信	ienākt	V	V;IPFV;NOM;DEF;FEM;PL;PRS;V.PTCP;PASS
受信	ienākošo	受信	ienākt	V	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
農林	mežsaimniecība	農林	mežsaimniecība	N	N;NOM;FEM;SG
農林	mežsaimniecības	農林	mežsaimniecība	N	N;NOM;FEM;SG
甲板	klāju	甲板	klājs	N	N;ACC;MASC;SG
甲板	klāja	甲板	klājs	N	N;GEN;MASC;SG
事務局	birojs	事務局	birojs	N	N;NOM;MASC;SG
事務局	biroja	事務局	birojs	N	N;GEN;MASC;SG
事務局	biroju	事務局	birojs	N	N;ACC;MASC;SG
事務局	sekretariāts	事務局	sekretariāts	N	N;NOM;MASC;SG
事務局	sekretariātā	事務局	sekretariāts	N	N;ESS;MASC;SG
ムービー	filma	ムービー	filma	N	N;NOM;FEM;SG
ムービー	filmu	ムービー	filma	N	N;ACC;FEM;SG
オプション	izvēles	オプション	izvēle	N	N;NOM;FEM;PL
オプション	iestatījumi	オプション	iestatījums	N	N;NOM;MASC;PL
オプション	iespējas	オプション	iespēja	N	N;NOM;FEM;PL
オプション	opcijas	オプション	opcija	N	N;NOM;FEM;PL
オプション	iespēja	オプション	iespēja	N	N;NOM;FEM;SG
業績	sasniegumi	業績	sasniegums	N	N;NOM;MASC;PL
業績	sasniegumiem	業績	sasniegums	N	N;DAT;MASC;PL
橋梁	viadukts	橋梁	viadukts	N	N;NOM;MASC;SG
アプリケーション	piemērošana	アプリケーション	piemērošana	N	N;NOM;FEM;SG
アプリケーション	piemērošanu	アプリケーション	piemērošana	N	N;ACC;FEM;SG
アプリケーション	pieteikums	アプリケーション	pieteikums	N	N;NOM;MASC;SG
アプリケーション	lietojumprogrammas	アプリケーション	lietojumprogramma	N	N;NOM;FEM;PL
アプリケーション	pieteikumus	アプリケーション	pieteikums	N	N;ACC;MASC;PL
アプリケーション	pieteikumi	アプリケーション	pieteikums	N	N;NOM;MASC;PL
アプリケーション	lietojumi	アプリケーション	lietojums	N	N;NOM;MASC;PL
アプリケーション	lietotnes	アプリケーション	lietotne	N	N;NOM;FEM;PL
捕手	ķērājs	捕手	ķērājs	N	N;NOM;MASC;SG
ミラー	millere	ミラー	millere	N	N;NOM;FEM;SG
ミラー	spogulis	ミラー	spogulis	N	N;NOM;MASC;SG
ミラー	spogulīt	ミラー	spogulīt	N	N;ESS;MASC;SG
バレエ	baleta	バレエ	balets	N	N;GEN;MASC;SG
広い	plašāka	広い	plaša	ADJ	ADJ;NOM;CMPR;FEM;SG
広い	plašāki	広い	plašs	ADJ	ADJ;NOM;CMPR;MASC;PL
広い	plašāks	広い	plašs	ADJ	ADJ;NOM;CMPR;MASC;SG
広い	plašākas	広い	plaša	ADJ	ADJ;NOM;CMPR;FEM;PL
広い	plašas	広い	plaša	ADJ	ADJ;NOM;FEM;PL
広い	plašu	広い	plašs	ADJ	ADJ;ACC;MASC;SG
広い	plašs	広い	plašs	ADJ	ADJ;NOM;MASC;SG
広い	plaša	広い	plaša	ADJ	ADJ;NOM;FEM;SG
モノ	lietas	モノ	lieta	N	N;NOM;FEM;PL
打ち上げ	palaist	打ち上げる	palaist	V	V;POS;NFIN
決める	izlemj	決める	izlemt	V	V;FH;IND;3;POS;PRS;FIN;ACT
決める	lemj	決める	lemt	V	V;FH;IND;3;POS;PRS;FIN;ACT
決める	nolemj	決める	nolemt	V	V;FH;IND;3;POS;PRS;FIN;ACT
決める	nolemt	決める	nolemt	V	V;POS;NFIN
決める	lemt	決める	lemt	V	V;POS;NFIN
決める	izlemj	決める	izlemt	V	V;FH;IND;3;POS;PRS;FIN;ACT
決める	lemj	決める	lemt	V	V;FH;IND;3;POS;PRS;FIN;ACT
決める	izlemt	決める	izlemt	V	V;POS;NFIN
支社	zars	支社	zars	N	N;NOM;MASC;SG
支社	zaru	支社	zars	N	N;ACC;MASC;SG
支社	filiāle	支社	filiāle	N	N;NOM;FEM;SG
支社	zara	支社	zars	N	N;NOM;FEM;SG
省略	izlaisti	省略	izlaist	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
省略	izlaists	省略	izlaist	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
サークル	aprindās	サークル	aprinda	N	N;ESS;FEM
サークル	aprindas	サークル	aprinda	N	N;NOM;FEM;PL
サークル	loks	サークル	loks	N	N;NOM;MASC;SG
サークル	apļa	サークル	aplis	N	N;GEN;MASC;SG
サークル	aplis	サークル	aplis	N	N;NOM;MASC;SG
パフォーマンス	sniegums	パフォーマンス	sniegums	N	N;NOM;MASC;SG
パフォーマンス	veiktspēja	パフォーマンス	veiktspēja	N	N;NOM;FEM;SG
ファイト	cīņu	ファイト	cīņa	N	N;ACC;FEM;SG
ファイト	cīņa	ファイト	cīņa	N	N;NOM;FEM;SG
ショット	šāviens	ショット	šāviens	N	N;NOM;MASC;SG
ショット	sitiens	ショット	sitiens	N	N;NOM;MASC;SG
ショット	šāvieni	ショット	šāviens	N	N;NOM;MASC;PL
若者	jaunatne	若者	jaunatne	N	N;NOM;FEM;SG
若者	jaunieši	若者	jaunietis	N	N;NOM;MASC;PL
若者	jaunība	若者	jaunība	N	N;NOM;FEM;SG
兵隊	kareivis	兵隊	kareivis	N	N;NOM;MASC;SG
兵隊	karavīrs	兵隊	karavīrs	N	N;NOM;MASC;SG
間隔	intervāli	間隔	intervāli	N	N;NOM;MASC;PL
間隔	intervālā	間隔	intervāls	N	N;ESS;MASC;SG
間隔	intervāls	間隔	intervāls	N	N;NOM;MASC;SG
間隔	atstarpes	間隔	atstarpe	N	N;NOM;FEM;PL
間隔	atstatums	間隔	atstatums	N	N;NOM;MASC;SG
間隔	atstarpe	間隔	atstarpe	N	N;NOM;FEM;SG
生きる	dzīvot	生きる	dzīvot	V	V;POS;NFIN
生きる	dzīvo	生きる	dzīvot	V	V;FH;IND;3;POS;PRS;FIN;ACT
応募	piemēro	応募	piemērot	V	V;IMP;SG;2;POS;FIN;ACT
応募	piemērot	応募	piemērot	V	V;POS;NFIN
応募	pielietot	応募	pielietot	V	V;POS;NFIN
リスク	risks	リスク	risks	N	N;NOM;MASC;SG
リスク	riskus	リスク	risks	N	N;ACC;MASC;PL
リスク	risks	リスク	risks	N	N;NOM;MASC;SG
リスク	riski	リスク	riski	N	N;NOM;MASC;PL
割合	proporcija	割合	proporcija	N	N;NOM;FEM;SG
割合	procenti	割合	procents	N	N;NOM;MASC;PL
割合	procents	割合	procents	N	N;NOM;MASC;SG
プリンセス	princeses	プリンセス	princese	N	N;NOM;FEM;PL
プリンセス	princese	プリンセス	princese	N	N;NOM;FEM;SG
プリンセス	princesei	プリンセス	princese	N	N;DAT;FEM;SG
プリンセス	princeses	プリンセス	princese	N	N;NOM;FEM;PL
チェス	šaha	チェス	šahs	N	N;NOM;MASC;SG
気持ち	jūtām	気持ち	just	N	N;DAT;FEM
気持ち	sajūtas	気持ち	sajūta	N	N;NOM;FEM;PL
むしろ	drīzāk	むしろ	drīzi	ADV	ADV;CMPR
軍隊	armijas	軍隊	armija	N	N;NOM;FEM;PL
軍隊	armijas	軍隊	armija	N	N;NOM;FEM;PL
軍隊	armija	軍隊	armija	N	N;NOM;FEM;SG
無効	nederīgs	無効	nederīgs	ADJ	ADJ;NOM;MASC;SG
無効	nepareizs	無効	nepareizs	ADJ	ADJ;NOM;MASC;SG
無効	nederīga	無効	nederīga	ADJ	ADJ;NOM;FEM;SG
行事	notikumi	行事	notikums	N	N;NOM;MASC;PL
行事	notikumiem	行事	notikums	N	N;DAT;MASC;PL
行事	pasākumi	行事	pasākums	N	N;NOM;MASC;PL
行事	notikums	行事	notikums	N	N;NOM;MASC;SG
競争	konkurence	競争	konkurence	N	N;NOM;FEM;SG
双子	dvīņu	双子	dvīņa	N	N;GEN;FEM;PL
双子	dvīņi	双子	dvīņi	N	N;NOM;MASC;PL
ビジョン	redzējums	ビジョン	redzējums	N	N;NOM;MASC;SG
ビジョン	vīzija	ビジョン	vīzija	N	N;NOM;FEM;SG
ビジョン	redze	ビジョン	redze	N	N;NOM;FEM;SG
疾患	slimība	疾患	slimība	N	N;NOM;FEM;SG
疾患	traucējumi	疾患	traucējums	N	N;NOM;MASC;PL
パーツ	daļas	パーツ	daļa	N	N;NOM;FEM;PL
パーツ	detaļas	パーツ	detaļa	N	N;NOM;FEM;PL
ローン	kredīts	ローン	kredīts	N	N;NOM;MASC;SG
ローン	aizņēmums	ローン	aizņēmums	N	N;NOM;MASC;SG
ローン	aizdevums	ローン	aizdevums	N	N;NOM;MASC;SG
ローン	kredīti	ローン	kredītis	N	N;NOM;MASC;PL
ローン	aizņēmumi	ローン	aizņēmums	N	N;NOM;MASC;PL
ローン	aizdevumi	ローン	aizdevums	N	N;NOM;MASC;PL
トイレ	tualetes	トイレ	tualete	N	N;NOM;FEM;PL
トイレ	tualete	トイレ	tualete	N	N;NOM;FEM;SG
トイレ	tualete	トイレ	tualete	N	N;NOM;FEM;SG
トイレ	vannasistaba	トイレ	vannasistaba	N	N;NOM;FEM;SG
トイレ	tualetes	トイレ	tualete	N	N;NOM;FEM;PL
リスナー	klausītāja	リスナー	klausītāja	N	N;NOM;FEM;SG
リスナー	klausītājiem	リスナー	klausītājs	N	N;DAT;MASC;PL
グラウンド	zeme	グラウンド	zeme	N	N;NOM;FEM;SG
グラウンド	zemes	グラウンド	zeme	N	N;NOM;FEM;PL
トレーニング	apmācības	トレーニング	apmācība	N	N;NOM;FEM;PL
トレーニング	apmācību	トレーニング	apmācība	N	N;ACC;FEM;SG
トレーニング	mācības	トレーニング	mācība	N	N;NOM;FEM;PL
トレーニング	mācību	トレーニング	mācība	N	N;ACC;FEM;PL
トレーニング	apmācība	トレーニング	apmācība	N	N;NOM;FEM;SG
レンタル	īres	レンタル	īre	N	N;NOM;FEM;PL
レンタル	noma	レンタル	noma	N	N;NOM
レンタル	īri	レンタル	īri	N	N;NOM;MASC;PL
レンタル	īre	レンタル	īre	N	N;NOM;FEM;SG
厳しい	grūta	厳しい	grūta	ADJ	ADJ;NOM;FEM;SG
コマンド	komandas	コマンド	komanda	N	N;NOM;FEM;PL
コマンド	pavēlniecība	コマンド	pavēlniecība	N	N;NOM;FEM;SG
コマンド	komanda	コマンド	komanda	N	N;NOM;FEM;SG
コマンド	vadība	コマンド	vadība	N	N;NOM;FEM;SG
質量	masas	質量	masa	N	N;NOM;FEM;PL
質量	masa	質量	masa	N	N;NOM;FEM;SG
照明	apgaismojums	照明	apgaismojums	N	N;NOM;MASC;SG
照明	apgaismes	照明	apgaisme	N	N;NOM;FEM;PL
照明	apgaismojums	照明	apgaismojums	N	N;NOM;MASC;SG
暴力	vardarbība	暴力	vardarbība	N	N;NOM;FEM;SG
プロイセン	prūsija	プロイセン	prūsija	N	N;NOM;FEM;SG
プロイセン	prūšu	プロイセン	prūts	N	N;GEN;MASC;PL
ペット	mājdzīvnieki	ペット	mājdzīvnieks	N	N;NOM;MASC;PL
ペット	mājdzīvniekiem	ペット	mājdzīvnieks	N	N;DAT;MASC;PL
エンド	beigas	エンド	beigas	N	N;NOM;FEM
独特	unikāla	独特	unikāls	ADJ	ADJ;NOM;FEM;SG
独特	unikālais	独特	unikāls	ADJ	ADJ;NOM;MASC;SG
独特	unikāli	独特	unikāls	ADJ	ADJ;NOM;MASC;PL
独特	unikāls	独特	unikāls	ADJ	ADJ;NOM;MASC;SG
住所	adrese	住所	adrese	N	N;NOM;FEM;SG
住所	address	住所	address	N	N;NOM;MASC;SG
総長	rektors	総長	rektors	N	N;NOM;MASC;SG
天文学	astronomijas	天文学	astronomija	N	N;NOM;FEM;PL
認める	atzīt	認める	atzīt	V	V;POS;NFIN
不適切	ļaunprātīgu	不適切	ļaunprātīga	ADJ	ADJ;ACC;MASC;SG
限界	robeža	限界	robeža	N	N;NOM;FEM;SG
限界	limits	限界	limits	N	N;NOM;MASC;SG
限界	ierobežojums	限界	ierobežojums	N	N;NOM;MASC;SG
限界	limiti	限界	limiti	N	N;NOM;MASC;PL
限界	robežas	限界	robeža	N	N;NOM;FEM;PL
限界	ierobežojumi	限界	ierobežojums	N	N;NOM;MASC;PL
チェーン	ķēde	チェーン	ķēde	N	N;NOM;FEM;SG
チェーン	ķēdes	チェーン	ķēde	N	N;NOM;FEM;PL
飛行機	lidmašīna	飛行機	lidmašīna	N	N;NOM;FEM;SG
飛行機	plakne	飛行機	plakne	N	N;NOM;FEM;SG
飛行機	plaknes	飛行機	plakne	N	N;NOM;FEM;PL
飛行機	lidmašīna	飛行機	lidmašīna	N	N;NOM;FEM;SG
飛行機	lidmašīnas	飛行機	lidmašīna	N	N;NOM;FEM;PL
飛行機	lidaparāti	飛行機	lidaparāts	N	N;NOM;MASC;PL
飛行機	lidmašīna	飛行機	lidmašīna	N	N;NOM;FEM;SG
キロメートル	kilometru	キロメートル	kilometrs	N	N;ACC;MASC;SG
キロメートル	kilometri	キロメートル	kilometrs	N	N;NOM;MASC;PL
キロメートル	kilometri	キロメートル	kilometrs	N	N;NOM;MASC;PL
宮殿	pilīs	宮殿	pils	N	N;ESS;FEM;PL
宮殿	pils	宮殿	pils	N	N;NOM;FEM;SG
宮殿	pilij	宮殿	pilija	N	N;DAT;FEM;SG
毎月	ikmēneša	毎月	ikmēnetis	N	N;GEN;MASC;SG
毎月	mēneša	毎月	mēnesis	N	N;GEN;MASC;SG
需要	pieprasījums	需要	pieprasījums	N	N;NOM;MASC;SG
圧力	spiediena	圧力	spiediens	N	N;GEN;MASC;SG
圧力	spiediens	圧力	spiediens	N	N;NOM;MASC;SG
圧力	spiediens	圧力	spiediens	N	N;NOM;MASC;SG
圧力	spiedienu	圧力	spiediens	N	N;ACC;MASC;SG
ロマン	romāns	ロマン	romāns	N	N;NOM;MASC;SG
ロマン	romiešu	ロマン	romietis	N	N;GEN;MASC;PL
衣装	ekipējums	衣装	ekipējums	N	N;NOM;MASC;SG
伝承	folklora	伝承	folklors	N	N;NOM;FEM;SG
別れ	šķirties	別れ	šķirties	V	V;POS;REFL;NFIN
近隣	apkārtne	近隣	apkārtne	N	N;NOM;FEM;SG
必要	vajadzība	必要	vajadzība	N	N;NOM;FEM;SG
必要	nepieciešamība	必要	nepieciešamība	N	N;NOM;FEM;SG
再会	satiku	再会	satikt	V	V;FH;IND;SG;1;POS;PST;FIN;ACT
プレーオフ	playoffs	プレーオフ	playoffs	N	N;NOM;MASC;SG
室内	iekštelpu	室内	iekštelpa	N	N;ACC;FEM;SG
室内	telpās	室内	telpa	N	N;ESS;FEM;PL
コーヒー	kafiju	コーヒー	kafija	N	N;ACC;FEM;SG
コーヒー	kafija	コーヒー	kafija	N	N;NOM;FEM;SG
スパイ	spiegu	スパイ	spiegs	N	N;ACC;MASC;SG
スパイ	spiegošana	スパイ	spiegošana	N	N;NOM;FEM;SG
スパイ	spiegi	スパイ	spiegi	N	N;NOM;MASC;PL
素材	materiāli	素材	materiāls	N	N;NOM;MASC;PL
素材	materiāls	素材	materiāls	N	N;NOM;MASC;SG
素材	materiāli	素材	materiāls	N	N;NOM;MASC;PL
ライナー	čaulas	ライナー	čaula	N	N;NOM;FEM;PL
登山	alpīnisms	登山	alpīnisms	N	N;NOM;MASC;SG
ログ	mežizstrādes	ログ	mežizstrāde	N	N;NOM;FEM;PL
ログ	žurnāla	ログ	žurnāls	N	N;GEN;MASC;SG
ログ	žurnālu	ログ	žurnāls	N	N;ACC;MASC;SG
ログ	žurnāli	ログ	žurnāls	N	N;NOM;MASC;PL
女	meitiņa	女	meitiņa	N	N;NOM;FEM;SG
女	meitene	女	meitene	N	N;NOM;FEM;SG
女	meitenei	女	meitene	N	N;DAT;FEM;SG
回路	ķēde	回路	ķēde	N	N;NOM;FEM;SG
回路	trase	回路	trase	N	N;NOM;FEM;SG
外観	izskats	外観	izskats	N	N;NOM;MASC;SG
外観	skatiens	外観	skatiens	N	N;NOM;MASC;SG
マネージャー	pārvaldnieks	マネージャー	pārvaldnieks	N	N;NOM;MASC;SG
マネージャー	vadītājs	マネージャー	vadītājs	N	N;NOM;MASC;SG
マネージャー	vadītāji	マネージャー	vadītājs	N	N;NOM;MASC;PL
マネージャー	pārvaldnieki	マネージャー	pārvaldnieks	N	N;NOM;MASC;PL
向き	orientācijas	向き	orientācija	N	N;NOM;FEM;PL
向き	orientācija	向き	orientācija	N	N;NOM;FEM;SG
パンチ	sitienu	パンチ	sitiens	N	N;ACC;MASC;SG
コメディ	komēdija	コメディ	komēdija	N	N;NOM;FEM;SG
シルバー	sudrabs	シルバー	sudrabs	N	N;NOM;MASC;SG
シルバー	sudraba	シルバー	sudrabs	N	N;NOM;FEM;SG
水曜日	trešdiena	水曜日	trešdiena	N	N;NOM;FEM;SG
チェンジ	maiņa	チェンジ	maiņa	N	N;NOM;FEM;SG
チェンジ	izmaiņas	チェンジ	izmaiņa	N	N;NOM;FEM;PL
チェンジ	pārmaiņas	チェンジ	pārmaiņa	N	N;NOM;FEM;PL
働く	strādāt	働く	strādāt	V	V;POS;NFIN
働く	strādājam	働く	strādāt	V	V;FH;IND;PL;1;POS;PRS;FIN;ACT
働く	strādā	働く	strādāt	V	V;FH;IND;3;POS;PRS;FIN;ACT
アドベンチャー	piedzīvojumu	アドベンチャー	piedzīvojums	N	N;ACC;MASC;SG
アドベンチャー	piedzīvojums	アドベンチャー	piedzīvojums	N	N;NOM;MASC;SG
アドベンチャー	piedzīvojumi	アドベンチャー	piedzīvojums	N	N;NOM;MASC;PL
火曜日	otrdiena	火曜日	otrdiena	N	N;NOM;FEM;SG
アドレス	adreses	アドレス	adrese	N	N;NOM;FEM;PL
アドレス	adrese	アドレス	adrese	N	N;NOM;FEM;SG
アドレス	address	アドレス	address	N	N;NOM;MASC;SG
売り上げ	pārdošana	売り上げ	pārdošana	N	N;NOM;FEM;SG
ニーズ	vajadzība	ニーズ	vajadzība	N	N;NOM;FEM;SG
ニーズ	nepieciešamība	ニーズ	nepieciešamība	N	N;NOM;FEM;SG
ニーズ	vajadzībām	ニーズ	vajadzība	N	N;DAT;FEM;PL
ニーズ	vajadzības	ニーズ	vajadzība	N	N;NOM;FEM;PL
ゲイ	geju	ゲイ	iet	N	N;ACC;MASC;SG
同級	klasesbiedriem	同級	klasesbiedrs	N	N;DAT;MASC;PL
同級	biedrs	同級	biedrs	N	N;NOM;MASC;SG
森林	meža	森林	mežs	N	N;GEN;MASC;SG
森林	meži	森林	mežs	N	N;NOM;MASC;PL
森林	mežs	森林	mežs	N	N;NOM;MASC;SG
森林	meži	森林	mežs	N	N;NOM;MASC;PL
症状	simptomi	症状	simptoms	N	N;NOM;MASC;PL
マンション	muižā	マンション	muiža	N	N;ESS;FEM;SG
ノット	mezgliem	ノット	mezgls	N	N;DAT;MASC;PL
ブーム	uzplaukums	ブーム	uzplaukums	N	N;NOM;MASC;SG
後ろ	muguru	後ろ	mugura	N	N;ACC;FEM;SG
後ろ	mugura	後ろ	mugura	N	N;NOM;FEM;SG
パーティー	ballīte	パーティー	ballīte	N	N;NOM;FEM;SG
パーティー	partija	パーティー	partija	N	N;NOM;FEM;SG
パーティー	puse	パーティー	puse	N	N;NOM;FEM;SG
パーティー	puses	パーティー	puse	N	N;NOM;FEM;PL
マップ	kartes	マップ	karte	N	N;NOM;FEM;PL
マップ	kartē	マップ	karte	N	N;ESS;FEM;SG
マップ	karte	マップ	karte	N	N;NOM;FEM;SG
ギャラリー	alejas	ギャラリー	aleja	N	N;NOM;FEM;PL
ギャラリー	galerijas	ギャラリー	galerija	N	N;NOM;FEM;PL
ギャラリー	galerija	ギャラリー	galerija	N	N;NOM;FEM;SG
ギャラリー	galerijā	ギャラリー	galerija	N	N;ESS;FEM;SG
ギャラリー	galerijas	ギャラリー	galerija	N	N;NOM;FEM;PL
動員	mobilizēti	動員	mobilizēt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
ガード	aizsargs	ガード	aizsargs	N	N;NOM;MASC;SG
ガード	sargs	ガード	sargs	N	N;NOM;MASC;SG
十二	divpadsmit	十二	divpadsmit	NUM	NUM;PL
ターン	kārta	ターン	kārta	N	N;NOM;FEM;SG
結論	slēdziens	結論	slēdziens	N	N;NOM;MASC;SG
結論	secinājumi	結論	secinājums	N	N;NOM;MASC;PL
結論	secinājumus	結論	secinājums	N	N;ACC;MASC;PL
結論	noslēgšana	結論	noslēgšana	N	N;NOM;FEM;SG
結論	secinājums	結論	secinājums	N	N;NOM;MASC;SG
秘書	sekretāri	秘書	sekretāri	N	N;NOM;MASC;PL
秘書	sekretāre	秘書	sekretāre	N	N;NOM;FEM;SG
秘書	sekretārs	秘書	sekretārs	N	N;NOM;MASC;SG
ウォーター	ūdeni	ウォーター	ūdens	N	N;ACC;MASC;SG
ウォーター	ūdenī	ウォーター	ūdens	N	N;ESS;MASC;SG
ウォーター	ūdens	ウォーター	ūdens	N	N;NOM;MASC;SG
ラテン語	latīņu	ラテン語	latīņa	N	N;GEN;FEM;PL
属性	atribūtu	属性	atribūt	N	N;ACC;MASC;SG
属性	raksturlielums	属性	raksturlielums	N	N;NOM;MASC;SG
属性	īpašības	属性	īpašība	N	N;NOM;FEM;PL
属性	atribūti	属性	atribūti	N	N;NOM;MASC;PL
属性	raksturlielumi	属性	raksturlielums	N	N;NOM;MASC;PL
アーカイブ	arhīvā	アーカイブ	arhīvs	N	N;ESS;MASC;SG
アーカイブ	arhīvs	アーカイブ	arhīvs	N	N;NOM;MASC;SG
アーカイブ	arhīva	アーカイブ	arhīvs	N	N;NOM;MASC;SG
アーカイブ	arhīvi	アーカイブ	arhīve	N	N;NOM;MASC;PL
アーカイブ	arhīvs	アーカイブ	arhīvs	N	N;NOM;MASC;SG
騎兵	kavalēriju	騎兵	kavalērija	N	N;ACC;FEM;SG
衝撃	trieciens	衝撃	trieciens	N	N;NOM;MASC;SG
衝撃	ietekme	衝撃	ietekme	N	N;NOM;FEM;SG
衝撃	šoks	衝撃	šoks	N	N;NOM;MASC;SG
衝撃	šokā	衝撃	šoks	N	N;ESS;MASC;SG
ユニオン	savienības	ユニオン	savienība	N	N;NOM;FEM;PL
ユニオン	savienība	ユニオン	savienība	N	N;NOM;FEM;SG
前面	fronte	前面	fronte	N	N;NOM;FEM;SG
前面	priekšpusē	前面	priekšpuse	N	N;ESS;FEM;SG
瞬間	moments	瞬間	moments	N	N;NOM;MASC;SG
瞬間	brīdis	瞬間	brīdis	N	N;NOM;MASC;SG
瞬間	mirklis	瞬間	mirklis	N	N;NOM;MASC;SG
中断	pārtraukt	中断	pārtraukt	V	V;POS;NFIN
中断	apturēts	中断	apturēt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
中断	apturēta	中断	apturēt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
中断	apturēti	中断	apturēt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
ストップ	pietura	ストップ	pieturt	N	N;NOM;FEM;SG
歯科	zobu	歯科	zobs	N	N;ACC;MASC;SG
招待	aicināt	招待	aicināt	V	V;POS;NFIN
招待	uzaicināt	招待	uzaicināt	V	V;POS;NFIN
招待	ielūdz	招待	ielūgt	V	V;FH;IND;SG;2;POS;PRS;FIN;ACT
招待	aicina	招待	aicināt	V	V;FH;IND;3;POS;PRS;FIN;ACT
エクスプレス	express	エクスプレス	express	N	N;NOM;MASC;SG
エクスプレス	ekspress	エクスプレス	ekspress	N	N;NOM;MASC;SG
怪我	ievainoti	怪我	ievainot	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
プレゼント	dāvanas	プレゼント	dāvana	N	N;NOM;FEM;PL
プレゼント	tagadni	プレゼント	tagadne	N	N;ACC;FEM;SG
オーナー	īpašniece	オーナー	īpašniece	N	N;NOM;FEM;SG
オーナー	īpašnieks	オーナー	īpašnieks	N	N;NOM;MASC;SG
オーナー	īpašnieki	オーナー	īpašnieks	N	N;NOM;MASC;PL
グラフ	grafikā	グラフ	grafika	N	N;ESS;MASC;SG
グラフ	grafiks	グラフ	grafiks	N	N;NOM;MASC;SG
グラフ	diagrammas	グラフ	diagramma	N	N;NOM;FEM;PL
グラフ	kartes	グラフ	karte	N	N;NOM;FEM;PL
縮小	sarukt	縮小	sarukt	V	V;POS;NFIN
馬力	zirgspēks	馬力	zirgspēks	N	N;NOM;MASC;SG
アリーナ	arēnā	アリーナ	arēna	N	N;ESS;MASC;SG
アリーナ	arēna	アリーナ	arēna	N	N;NOM;FEM;SG
そば	griķi	そば	griķis	N	N;NOM;MASC;PL
認証	autentifikācijas	認証	autentifikācija	N	N;NOM;FEM;PL
認証	pārbaude	認証	pārbaude	N	N;NOM;FEM;SG
婦人	dāmas	婦人	dāma	N	N;NOM;FEM;PL
婦人	dāmām	婦人	dāma	N	N;DAT;FEM;PL
チャンス	iespēja	チャンス	iespēja	N	N;NOM;FEM;SG
チャンス	izdevība	チャンス	izdevība	N	N;NOM;FEM;SG
リアル	īstais	リアル	īsts	ADJ	ADJ;NOM;MASC;SG
リアル	īsta	リアル	īsta	ADJ	ADJ;NOM;FEM;SG
リアル	reālā	リアル	reāls	ADJ	ADJ;NOM;FEM;SG
リアル	reālās	リアル	reāla	ADJ	ADJ;NOM;FEM;PL
リアル	īstas	リアル	īsta	ADJ	ADJ;NOM;FEM;PL
ギタリスト	ģitārists	ギタリスト	ģitārists	N	N;NOM;MASC;SG
ギタリスト	guitarists	ギタリスト	guitarists	N	N;NOM;MASC;SG
カム	cam	カム	cas	N	N
ラッシュ	steigas	ラッシュ	steiga	N	N;NOM;FEM;PL
コントロール	kontrolēt	コントロール	kontrolēt	V	V;POS;NFIN
メイド	kalponēm	メイド	kalpone	N	N;DAT;FEM;PL
階段	kāpnes	階段	kāpnes	N	N;NOM;FEM
階段	trepes	階段	trepes	N	N;NOM;FEM;PL
階段	kāpņu	階段	kāpnes	N	N;ACC;FEM
条例	rīkojums	条例	rīkojums	N	N;NOM;MASC;SG
ステレオ	stereo	ステレオ	stereot	N	N
リゾート	kūrorti	リゾート	kūrorts	N	N;NOM;MASC;PL
ヘリコプター	helikopters	ヘリコプター	helikopters	N	N;NOM;MASC;SG
ヘリコプター	helikopteru	ヘリコプター	helikopters	N	N;ACC;MASC;SG
フォーク	galdam	フォーク	galds	N	N;DAT;MASC;SG
フォーク	dakšu	フォーク	dakša	N	N;ACC;FEM;SG
フォーク	tautas	フォーク	tauta	N	N;NOM;FEM;PL
ブリッジ	tilts	ブリッジ	tilts	N	N;NOM;MASC;SG
ブリッジ	tilta	ブリッジ	tilts	N	N;GEN;MASC;SG
ブリッジ	salīdzinājuma	ブリッジ	salīdzinājums	N	N;GEN;MASC;SG
ルーム	istaba	ルーム	istaba	N	N;NOM;FEM;SG
ルーム	istabā	ルーム	istaba	N	N;ESS;FEM;SG
ルーム	istabas	ルーム	istaba	N	N;NOM;FEM;PL
ルーム	telpa	ルーム	telpa	N	N;NOM;FEM;SG
ルーム	istabu	ルーム	istaba	N	N;ACC;FEM;SG
ルーム	telpas	ルーム	telpa	N	N;NOM;FEM;PL
