com	سے	com	سے	ADP	ADP
interno	اندرونی	interno	اندرونی	ADJ;MASC;SG	ADJ
interno	گھریلو	interno	گھریلو	ADJ;MASC;SG	ADJ
depressão	نقاہت	depressão	نقاہت	N;FEM;SG	N;NOM;MASC;SG;3
depressão	اداسی	depressão	اداسی	N;FEM;SG	N;NOM;FEM;SG;3
compra	خریداری	compra	خرید	N;FEM;SG	N;NOM;FEM;SG;3
compra	خریداری	compra	خرید	N;FEM;SG	N;NOM;FEM;SG;3
leve	پہنچنا(	levar	پہنچ	V;SBJV;SG;3;PRS;FIN	V;NFIN
leve	پہنچنا(	levar	پہنچ	V;SBJV;SG;3;PRS;FIN	V;NFIN
leve	جلانا	levar	جلا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	پانا	levar	پانا	V;SBJV;SG;3;PRS;FIN	V;SG;NFIN;ACT
leve	کھانا	levar	کھا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	سمجھنا	levar	سمجھ	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	پکڑنا	levar	پکڑ	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	چُننا	levar	چُن	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	آزمانا	levar	آزما	V;SBJV;SG;3;PRS;FIN	V;SG;ACT
leve	ڈالنا	levar	ڈال	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	کمانا	levar	کمانا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
leve	چاہنا	levar	چاہ	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
dark	منحوس	dark	منحوس	N;MASC;SG	N;SG
dark	خفیہ	dark	خفیہ	N;MASC;SG	N;NOM;MASC;SG;3
dark	ظلمت	dark	ظلمت	N;MASC;SG	N;NOM;FEM;SG;3
dark	فاسد	dark	فاسد	N;MASC;SG	N;NOM;MASC;SG;3
dark	رات	dark	رات	N;MASC;SG	N;NOM;FEM;SG;3
dark	سیاہی	dark	سیاہی	N;MASC;SG	N;NOM;MASC;SG;3
dark	بد	dark	بد	N;MASC;SG	N;NOM;MASC;SG;3
alteração	ترمیم	alteração	ترمیم	N;FEM;SG	N;NOM;FEM;SG;3
sun	آفتاب	sun	آفتاب	N;MASC;SG	N;NOM;MASC;SG;3
desambiguação	وضاحت	desambiguação	وضاحت	N;FEM;SG	N;NOM;MASC;SG;3
trama	خاکہ	trama	خاکہ	N;FEM;SG	N;NOM;MASC;SG;3
trama	سازش	trama	سازش	N;FEM;SG	N;NOM;FEM;SG;3
trama	ڈرامے	trama	ڈرامہ	N;FEM;SG	N;NOM;MASC;SG;3
foco	تقریب	foco	تقریب	N;MASC;SG	N;NOM;FEM;SG;3
foco	دلچسپی	foco	دلچسپی	N;MASC;SG	N;NOM;MASC;SG;3
molecular	سالمی	molecular	سالمی	ADJ;MASC;SG	ADJ
amizade	دوستی	amizade	دوستی	N;FEM;SG	N;NOM;FEM;SG;3
amiga	دوست	amiga	دوست	N;FEM;SG	N;NOM;MASC;SG;3
vantagem	امتیاز	vantagem	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
vantagem	امتیاز	vantagem	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
vantagem	فائدہ	vantagem	فائدہ	N;FEM;SG	N;NOM;MASC;SG;3
vantagem	نفع	vantagem	نفع	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	طور	modalidade	طور	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	انداز	modalidade	انداز	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	طور	modalidade	طور	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	شان	modalidade	شان	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	انداز	modalidade	انداز	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	طور	modalidade	طور	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	شان	modalidade	شان	N;FEM;SG	N;NOM;MASC;SG;3
modalidade	وضع	modalidade	وضع	N;FEM;SG	N;NOM;MASC;SG;3
transição	عبور	transição	عبور	N;FEM;SG	N;NOM;MASC;SG;3
terror	دہشت	terror	دہشت	N;MASC;SG	N;NOM;MASC;SG;3
terror	افسردگی	terror	افسردگی	N;MASC;SG	N;NOM;FEM;SG;3
religiosas	محتاط	religioso	محتاط	ADJ;FEM;PL	ADJ
religiosas	متقی	religioso	متقی	ADJ;FEM;PL	ADJ
net	جالی	net	جالی	N;FEM;SG	N;NOM;MASC;SG;3
moeda	دور	moeda	دور	N;FEM;SG	N;NOM;MASC;SG;3
moeda	عرصہ	moeda	عرصہ	N;FEM;SG	N;NOM;MASC;SG;3
moeda	رواج	moeda	رواج	N;FEM;SG	N;NOM;MASC;SG;3
feliz	مناسب	feliz	مناسب	ADJ;MASC;SG	ADJ
feliz	خوش	feliz	خوش	ADJ;MASC;SG	ADJ
feliz	مناسب	feliz	مناسب	ADJ;MASC;SG	ADJ
roupas	ملبوسات	roupa	ملبوسات	N;FEM;PL	N;NOM;MASC;PL;3
primavera	لچک	primavera	لچک	N;FEM;SG	N;NOM;MASC;SG;3
primavera	لچک	primavera	لچک	N;FEM;SG	N;NOM;MASC;SG;3
primavera	چھلانگ	primavera	چھلانگ	N;FEM;SG	N;NOM;MASC;SG;3
básica	فحش	básico	فحش	N;FEM;SG	N;NOM;MASC;SG;3
básica	فحش	básico	فحش	N;FEM;SG	N;NOM;MASC;SG;3
popularidade	شہرت	popularidade	شہرت	N;FEM;SG	N;NOM;FEM;SG;3
popularidade	شہرت	popularidade	شہرت	N;FEM;SG	N;NOM;FEM;SG;3
popularidade	مقبولیت	popularidade	مقبولیت	N;FEM;SG	N;NOM;MASC;SG;3
variação	معیار	variação	معیار	N;FEM;SG	N;NOM;MASC;SG;3
variação	قیمت	variação	قیمت	N;FEM;SG	N;NOM;FEM;SG;3
assistência	مدد	assistência	مدد	N;FEM;SG	N;NOM;MASC;SG;3
altamente	نہایت	altamente	نہایت	ADV	ADV
baby	اختراع	baby	اختراع	N;MASC;SG	N;NOM;MASC;SG;3
baby	منصب	baby	منصب	N;MASC;SG	N;NOM;MASC;SG;3
definir	پھیلانا	definir	پھیلانا	V;NFIN	V;MASC;SG;NFIN;ACT
definir	جوڑنا	definir	جوڑ	V;NFIN	V;MASC;SG;NFIN;ACT
definir	بیٹھنا	definir	بیٹھ	V;NFIN	V;MASC;SG;NFIN;ACT
definir	پھیلانا	definir	پھیلانا	V;NFIN	V;MASC;SG;NFIN;ACT
definir	جوڑنا	definir	جوڑ	V;NFIN	V;MASC;SG;NFIN;ACT
definir	رکھنا	definir	رکھ	V;NFIN	V;MASC;SG;NFIN;ACT
definir	بیٹھنا	definir	بیٹھ	V;NFIN	V;MASC;SG;NFIN;ACT
definir	جمانا	definir	جمانا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
network	ریل	network	ریل	N;MASC;SG	N;NOM;MASC;SG;3
chance	خدشہ	chance	خدشہ	N;FEM;SG	N;NOM;MASC;SG;3
chance	موقع	chance	موقع	N;FEM;SG	N;NOM;MASC;SG;3
chance	مہلت	chance	مہلت	N;FEM;SG	N;NOM;FEM;SG;3
chance	قسمت	chance	قسمت	N;FEM;SG	N;NOM;FEM;SG;3
chance	توقع	chance	توقع	N;FEM;SG	N;NOM;MASC;SG;3
chance	تقدیر	chance	تقدیر	N;FEM;SG	N;NOM;FEM;SG;3
julgamento	تبصرہ	julgamento	تبصرہ	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	معقولیت	julgamento	معقولیت	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	اندازہ	julgamento	اندازہ	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	تنقید.	julgamento	تنقید.	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	رائے	julgamento	رائے	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	تبصرہ	julgamento	تبصرہ	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	معقولیت	julgamento	معقولیت	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	اندازہ	julgamento	اندازہ	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	تنقید.	julgamento	تنقید.	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	مقدمہ	julgamento	مقدمہ	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	آزمائش	julgamento	آزمائش	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	جانچ	julgamento	جانچ	N;MASC;SG	N;NOM;MASC;SG;3
julgamento	مقدمہ	julgamento	مقدمہ	N;MASC;SG	N;NOM;MASC;SG;3
onze	گیارہ	onze	گیارہ	NUM	NUM
off	من	off	من	N;MASC;SG	N;NOM;MASC;SG;3
off	سواری	off	سواری	N;MASC;SG	N;NOM;FEM;SG;3
off	حالت	off	حالت	N;MASC;SG	N;NOM;FEM;SG;3
off	سیدھی	off	سیدھی	N;MASC;SG	N;NOM;MASC;SG;3
off	دور	off	دور	N;MASC;SG	N;NOM;MASC;SG;3
aceitar	چاہنا	aceitar	چاہ	V;NFIN	V;MASC;SG;NFIN;ACT
aceitar	ماننا	aceitar	مان	V;NFIN	V;MASC;SG;NFIN
aceitar	چاہنا	aceitar	چاہ	V;NFIN	V;MASC;SG;NFIN;ACT
idéia	مقصد	idéia	مقصد	N;FEM;SG	N;NOM;MASC;SG;3
idéia	ارادہ	idéia	ارادہ	N;FEM;SG	N;NOM;MASC;SG;3
idéia	نقشہ	idéia	نقشہ	N;FEM;SG	N;NOM;MASC;SG;3
light	روشنی	light	روشنی	N;MASC;SG	N;NOM;MASC;SG;3
light	پتلا	light	پتلا	N;MASC;SG	N;NOM;MASC;SG;3
light	چمک	light	چمک	N;MASC;SG	N;NOM;MASC;SG;3
light	کثافت	light	کثافت	N;MASC;SG	N;NOM;MASC;SG;3
light	روشنی	light	روشنی	N;MASC;SG	N;NOM;MASC;SG;3
light	پتلا	light	پتلا	N;MASC;SG	N;NOM;MASC;SG;3
light	جوت	light	جوت	N;MASC;SG	N;NOM;FEM;SG;3
light	چمک	light	چمک	N;MASC;SG	N;NOM;MASC;SG;3
light	چراغ	light	چراغ	N;MASC;SG	N;NOM;MASC;SG;3
light	کثافت	light	کثافت	N;MASC;SG	N;NOM;MASC;SG;3
religiosos	محتاط	religioso	محتاط	ADJ;MASC;PL	ADJ
religiosos	متقی	religioso	متقی	ADJ;MASC;PL	ADJ
morrer	اکتانا	morrer	اکتانا	V;NFIN	V;MASC;SG;NFIN;ACT
journal	جریدہ	journal	جریدہ	N;MASC;SG	N;NOM;MASC;SG;3
journal	راستہ	journal	راستہ	N;MASC;SG	N;NOM;MASC;SG;3
computação	حساب	computação	حساب	N;FEM;SG	N;NOM;MASC;SG;3
computação	شمار	computação	شمار	N;FEM;SG	N;NOM;MASC;SG;3
poderoso	طاقتور	poderoso	طاقتور	ADJ;MASC;SG	ADJ
poderoso	قوی	poderoso	قوی	ADJ;MASC;SG	ADJ
poderoso	زبردست	poderoso	زبردست	ADJ;MASC;SG	ADJ
poderoso	طاقتور	poderoso	طاقتور	ADJ;MASC;SG	ADJ
verificar	تھامنا	verificar	تھامنا	V;NFIN	V;SG;NFIN;ACT
verificar	ڈانٹنا	verificar	ڈانٹ	V;NFIN	V;NFIN
verificar	تھامنا	verificar	تھامنا	V;NFIN	V;SG;NFIN;ACT
verificar	ڈانٹنا	verificar	ڈانٹ	V;NFIN	V;NFIN
quente	سختی	quente	سختی	N;MASC;SG	N;NOM;MASC;SG;3
quente	عمل	quente	عمل	N;MASC;SG	N;NOM;MASC;SG;3
quente	عمل	quente	عمل	N;MASC;SG	N;NOM;MASC;SG;3
ampla	روشن	ampla	روشن	ADJ;FEM;SG	ADJ
ampla	اہم	ampla	اہم	ADJ;FEM;SG	ADJ
ampla	بڑا	ampla	بڑا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
ampla	کشادہ	ampla	کشادہ	ADJ;FEM;SG	ADJ
ampla	عیاں	ampla	عیاں	ADJ;FEM;SG	ADJ
ampla	وسیع	ampla	وسیع	ADJ;FEM;SG	ADJ
ampla	خاص	ampla	خاص	ADJ;FEM;SG	ADJ
ampla	واضح	ampla	واضح	ADJ;FEM;SG	ADJ
ampla	متحملانہ	ampla	متحملانہ	ADJ;FEM;SG	ADJ
ampla	کافی	ampla	کافی	ADJ;FEM;SG	ADJ
matt	ماند	matt	ماند	N;MASC;SG	N;NOM;MASC;SG;3
procurar	پرکھ	procurar	پرکھ	V;NFIN	V;ACT
procurar	پرکھ	procurar	پرکھ	V;NFIN	V;ACT
procurar	چاہنا	procurar	چاہ	V;NFIN	V;MASC;SG;NFIN;ACT
professora	استاد	professora	استاد	N;FEM;SG	N;NOM;MASC;SG;3
comparação	مشابہت	comparação	مشابہت	N;FEM;SG	N;NOM;MASC;SG;3
correto	مناسب	correto	مناسب	ADJ;MASC;SG	ADJ
correto	مناسب	correto	مناسب	ADJ;MASC;SG	ADJ
correto	صحیح	correto	صحیح	ADJ;MASC;SG	ADJ
project	فلم	project	فلم	N;MASC;SG	N;NOM;FEM;SG;3
trazer	دلانا	trazer	دلانا	V;NFIN	V;MASC;SG;NFIN;ACT
explicar	سمجھانا	explicar	سمجھا	V;NFIN	V;MASC;SG;NFIN;ACT
herdeiro	وارث	herdeiro	وارث	N;MASC;SG	N;NOM;MASC;SG;3
system	تنظیم	syetir	تنظیم	N;MASC;SG	N;NOM;FEM;SG;3
system	ترتیب	syetir	ترتیب	N;MASC;SG	N;NOM;FEM;SG;3
iluminação	رخشندگی	iluminação	رخشندگی	N;FEM;SG	N;NOM;MASC;SG;3
iluminação	رخشندگی	iluminação	رخشندگی	N;FEM;SG	N;NOM;MASC;SG;3
menina	لڑکی	menina	لڑکی	N;FEM;SG	N;NOM;FEM;SG;3
menina	کوتاہی	menina	کوتاہی	N;FEM;SG	N;NOM;MASC;SG;3
menina	چوک	menina	چوک	N;FEM;SG	N;NOM;MASC;SG;3
apresentador	ملائکہ	apresentador	ملائکہ	N;MASC;SG	N;NOM;MASC;SG;3
aparente	ظاہری	aparente	ظاہری	ADJ;MASC;SG	ADJ
more	مکرر	more	مکرر	N;MASC;SG	N;NOM;MASC;SG;3
more	مکرر	more	مکرر	N;MASC;SG	N;NOM;MASC;SG;3
separação	جدائی	separação	جدا	N;FEM;SG	N;NOM;MASC;SG;3
separação	افتراق.	separação	افتراق.	N;FEM;SG	N;NOM;MASC;SG;3
compostos	گھیر	compor	گھیر	V;MASC;PL;V.PTCP	V;ACT
absoluta	مطلق	absoluto	مطلق	N;FEM;SG	N;NOM;MASC;SG;3
absoluta	کامل	absoluto	کامل	N;FEM;SG	N;NOM;MASC;SG;3
pau	مجہول	pau	مجہول	N;MASC;SG	N;NOM;MASC;SG;3
pau	مذمت	pau	مذمت	N;MASC;SG	N;NOM;MASC;SG;3
jane	عورت	jane	عورت	N;FEM;SG	N;NOM;MASC;SG;3
glória	برتری	glória	برتری	N;FEM;SG	N;NOM;MASC;SG;3
ritmo	دھیمی	ritmo	دھیمی	N;MASC;SG	N;NOM;MASC;SG;3
ritmo	دھیمی	ritmo	دھیمی	N;MASC;SG	N;NOM;MASC;SG;3
ritmo	حرکت	ritmo	حرکت	N;MASC;SG	N;NOM;MASC;SG;3
cerimônia	تقریب	cerimônia	تقریب	N;FEM;SG	N;NOM;FEM;SG;3
habitat	بستی	habitat	بس	N;MASC;SG	N;NOM;FEM;SG;3
chuva	بارش	chuva	بارش	N;FEM;SG	N;NOM;FEM;SG;3
soul	روح	soul	روح	N;MASC;SG	N;NOM;MASC;SG;3
considerar	جانچنا	considerar	جانچ	V;NFIN	V;MASC;SG;NFIN;ACT
play	عمل	play	عمل	N;MASC;SG	N;NOM;MASC;SG;3
play	سرگرمی	play	سرگرم	N;MASC;SG	N;NOM;MASC;SG;3
play	کھیل	play	کھیل	N;MASC;SG	N;NOM;MASC;SG;3
play	عمل	play	عمل	N;MASC;SG	N;NOM;MASC;SG;3
play	سرگرمی	play	سرگرم	N;MASC;SG	N;NOM;MASC;SG;3
médica	استاد	médico	استاد	N;FEM;SG	N;NOM;MASC;SG;3
tendência	رجحان	tendência	رجحان	N;FEM;SG	N;NOM;MASC;SG;3
óleo	پیٹرولیم.	óleo	پیٹرولیم.	N;MASC;SG	N;NOM;MASC;SG;3
óleo	چکنائی	óleo	چکنائی	N;MASC;SG	N;NOM;FEM;SG;3
óleo	پیٹرولیم.	óleo	پیٹرولیم.	N;MASC;SG	N;NOM;MASC;SG;3
óleo	تیل	óleo	تیل	N;MASC;SG	N;NOM;MASC;SG;3
óleo	چکنائی	óleo	چکنائی	N;MASC;SG	N;NOM;FEM;SG;3
nomeação	تسمیہ	nomeação	تسمیہ	N;FEM;SG	N;NOM;MASC;SG;3
fachada	گستاخی	fachada	گستاخی	N;FEM;SG	N;NOM;MASC;SG;3
fachada	منہ	fachada	منہ	N;FEM;SG	N;NOM;MASC;SG;3
fachada	مقابلہ	fachada	مقابلہ	N;FEM;SG	N;NOM;MASC;SG;3
fachada	گستاخی	fachada	گستاخی	N;FEM;SG	N;NOM;MASC;SG;3
fachada	منہ	fachada	منہ	N;FEM;SG	N;NOM;MASC;SG;3
fachada	مقابلہ	fachada	مقابلہ	N;FEM;SG	N;NOM;MASC;SG;3
fachada	پیشانی	fachada	پیشانی	N;FEM;SG	N;NOM;MASC;SG;3
nativa	خلقی	nativa	خلقی	ADJ;FEM;SG	ADJ
confronto	مقابلہ	confronto	مقابلہ	N;MASC;SG	N;NOM;MASC;SG;3
fale	بولنا	falar	بول	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
sal	نشتریت	sal	نشتریت	N;MASC;SG	N;NOM;MASC;SG;3
sal	نشتریت	sal	نشتریت	N;MASC;SG	N;NOM;MASC;SG;3
sal	شور	sal	شور	N;MASC;SG	N;NOM;MASC;SG;3
relevo	یکسانیت	relevo	یکسانیت	N;MASC;SG	N;NOM;MASC;SG;3
relevo	مصیبت	relevo	مصیبت	N;MASC;SG	N;NOM;FEM;SG;3
relevo	وضاحت	relevo	وضاحت	N;MASC;SG	N;NOM;MASC;SG;3
relevo	صفائی-	relevo	صفائی-	N;MASC;SG	N;NOM;MASC;SG;3
sétimo	ساتواں	sétimo	ساتواں	ADJ;MASC;SG	ADJ
polo	بانس	polo	بانس	N;MASC;SG	N;NOM;MASC;SG;3
faça	دیکھنا	fazer	دیکھ	V;SBJV;SG;3;PRS;FIN	V;NFIN
faça	بچارنا	fazer	بچار	V;SBJV;SG;3;PRS;FIN	V;NFIN;ACT
faça	پکانا	fazer	پکانا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
faça	بخشنا	fazer	بخشنا	V;SBJV;SG;3;PRS;FIN	V;SG;ACT
faça	سنوارنا	fazer	سنوار	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
faça	کارروائی.	fazer	کارروائی.	V;SBJV;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
faça	دیکھنا	fazer	دیکھ	V;SBJV;SG;3;PRS;FIN	V;NFIN
faça	بچارنا	fazer	بچار	V;SBJV;SG;3;PRS;FIN	V;NFIN;ACT
faça	پکانا	fazer	پکانا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
faça	بخشنا	fazer	بخشنا	V;SBJV;SG;3;PRS;FIN	V;SG;ACT
faça	کرنا	fazer	کر	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
faça	سنوارنا	fazer	سنوار	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
faça	کارروائی.	fazer	کارروائی.	V;SBJV;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
faça	پکانا	fazer	پکانا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
faça	سمجھنا	fazer	سمجھ	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
faça	پکانا	fazer	پکانا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
faça	سمجھنا	fazer	سمجھ	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
faça	بنانا	fazer	بنا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
definitivamente	یقیناً	definitivamente	یقیناً	ADV	ADV
definitivamente	واجباً	definitivamente	واجباً	ADV	ADV
definitivamente	حکماً	definitivamente	حکماً	ADV	ADV
capazes	سازگار	capaz	سازگار	ADJ;MASC;PL	ADJ
capazes	باصلاحیت.	capaz	باصلاحیت.	ADJ;MASC;PL	ADJ
capazes	لائق	capaz	لائق	ADJ;MASC;PL	ADJ
capazes	سازگار	capaz	سازگار	ADJ;MASC;PL	ADJ
capazes	باصلاحیت.	capaz	باصلاحیت.	ADJ;MASC;PL	ADJ
permanece	باقیات.	permanecer	باقیات.	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;SG;V.PTCP;ACT
legenda	تصویر	legenda	تصویر	N;FEM;SG	N;NOM;MASC;SG;3
humor	بیزاری	humor	بیزاری	N;MASC;SG	N;NOM;MASC;SG;3
estabelecimento	تشکیل	estabelecimento	تشکیل	N;MASC;SG	N;NOM;MASC;SG;3
estabelecimento	تاسیس	estabelecimento	تاسیس	N;MASC;SG	N;NOM;MASC;SG;3
poema	نظم	poema	نظم	N;MASC;SG	N;NOM;MASC;SG;3
espera	انتظار-	espera	انتظار-	N;FEM;SG	N;NOM;MASC;SG;3
recurso	عرضداشت	recurso	عرضداشت	N;MASC;SG	N;NOM;MASC;SG;3
recurso	گزارش	recurso	گزارش	N;MASC;SG	N;NOM;MASC;SG;3
recurso	عرضداشت	recurso	عرضداشت	N;MASC;SG	N;NOM;MASC;SG;3
recurso	گزارش	recurso	گزارش	N;MASC;SG	N;NOM;MASC;SG;3
recurso	درخواست	recurso	درخواست	N;MASC;SG	N;NOM;FEM;SG;3
destruir	مٹانا	destruir	مٹا	V;NFIN	V;MASC;SG;NFIN;ACT
destruir	مٹانا	destruir	مٹا	V;NFIN	V;MASC;SG;NFIN;ACT
destruir	ڈھانا	destruir	ڈھانا	V;NFIN	V;SG;ACT
aluno	شاگرد	aluno	شاگرد	N;MASC;SG	N;NOM;MASC;SG;3
pagar	چکانا.	pagar	چکان	V;NFIN	V;PFV;MASC;PL;V.PTCP;ACT
pagar	چکانا.	pagar	چکان	V;NFIN	V;PFV;MASC;PL;V.PTCP;ACT
ensaio	امتحان	ensaio	امتحان	N;MASC;SG	N;NOM;MASC;SG;3
ensaio	آزمائش	ensaio	آزمائش	N;MASC;SG	N;NOM;MASC;SG;3
ensaio	امتحان	ensaio	امتحان	N;MASC;SG	N;NOM;MASC;SG;3
ensaio	سعی	ensaio	سعی	N;MASC;SG	N;NOM;MASC;SG;3
sorte	اتفاق	sorte	اتفاق	N;FEM;SG	N;NOM;MASC;SG;3
parar	تاننا	parar	تان	V;NFIN	V;SG;NFIN;ACT
parar	تاننا	parar	تان	V;NFIN	V;SG;NFIN;ACT
parar	ٹھہرنا	parar	ٹھہر	V;NFIN	V;MASC;SG;NFIN;ACT
parar	تھامنا	parar	تھامنا	V;NFIN	V;SG;NFIN;ACT
quinze	پندرہ	quinze	پندرہ	NUM	NUM
lixo	پارچہ	lixo	پارچہ	N;MASC;SG	N;NOM;MASC;SG;3
lixo	پارچہ	lixo	پارچہ	N;MASC;SG	N;NOM;MASC;SG;3
lixo	کباڑ	lixo	کباڑ	N;MASC;SG	N;NOM;MASC;SG;3
lixo	فضول	lixo	فضول	N;MASC;SG	N;NOM;MASC;SG;3
coloca	پھینکنا	colocar	پھینکنا	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
cross	دھوکا	cross	دھوکا	N;MASC;SG	N;NOM;MASC;SG;3
value	قیمت	value	قیمت	N;MASC;SG	N;NOM;FEM;SG;3
value	سامان	value	سامان	N;MASC;SG	N;NOM;MASC;SG;3
value	تشخیص	value	تشخیص	N;MASC;SG	N;NOM;MASC;SG;3
value	قیمت	value	قیمت	N;MASC;SG	N;NOM;FEM;SG;3
value	سامان	value	سامان	N;MASC;SG	N;NOM;MASC;SG;3
value	تشخیص	value	تشخیص	N;MASC;SG	N;NOM;MASC;SG;3
dor	کوشش	dor	کوشش	N;FEM;SG	N;NOM;FEM;SG;3
colega	ساتھی	colega	ساتھی	N;MASC;SG	N;NOM;MASC;SG;3
duplo	زوج	duplo	زوج	N;MASC;SG	N;NOM;MASC;SG;3
negócio	جھگڑا	negócio	جھگڑا	N;MASC;SG	N;NOM;MASC;SG;3
negócio	قصہ	negócio	قصہ	N;MASC;SG	N;NOM;MASC;SG;3
negócio	سبب	negócio	سبب	N;MASC;SG	N;ACC;MASC;SG;3
negócio	جھگڑا	negócio	جھگڑا	N;MASC;SG	N;NOM;MASC;SG;3
negócio	قصہ	negócio	قصہ	N;MASC;SG	N;NOM;MASC;SG;3
negócio	سبب	negócio	سبب	N;MASC;SG	N;ACC;MASC;SG;3
negócio	کاروبار	negócio	کاروبار	N;MASC;SG	N;NOM;MASC;SG;3
negócio	کام	negócio	کام	N;MASC;SG	N;NOM;MASC;SG;3
hino	ترانہ	hino	ترانہ	N;MASC;SG	N;NOM;MASC;SG;3
frio	جوش	frio	جوش	N;MASC;SG	N;NOM;MASC;SG;3
frio	جذبہ	frio	جذبہ	N;MASC;SG	N;NOM;MASC;SG;3
frio	مہر	frio	مہر	N;MASC;SG	N;NOM;MASC;SG;3
frio	زکام	frio	زکام	N;MASC;SG	N;NOM;MASC;SG;3
frio	یکلخت	frio	یکلخت	N;MASC;SG	N;NOM;MASC;SG;3
frio	جوش	frio	جوش	N;MASC;SG	N;NOM;MASC;SG;3
frio	سرد	frio	سرد	N;MASC;SG	N;NOM;MASC;SG;3
frio	جذبہ	frio	جذبہ	N;MASC;SG	N;NOM;MASC;SG;3
frio	نزلہ	frio	نزلہ	N;MASC;SG	N;NOM;MASC;SG;3
frio	مہر	frio	مہر	N;MASC;SG	N;NOM;MASC;SG;3
frio	زکام	frio	زکام	N;MASC;SG	N;NOM;MASC;SG;3
frio	یکلخت	frio	یکلخت	N;MASC;SG	N;NOM;MASC;SG;3
adicional	زائد	adicional	زائد	ADJ;MASC;SG	ADJ
adicional	زائد	adicional	زائد	ADJ;MASC;SG	ADJ
adicional	مزید	adicional	مزید	ADJ;MASC;SG	ADJ
inauguração	ابتدا	inauguração	ابتدا	N;FEM;SG	N;NOM;MASC;SG;3
impossível	محال	impossível	محال	ADJ;MASC;SG	ADJ
anel	حلقہ	anel	حلقہ	N;MASC;SG	N;NOM;MASC;SG;3
evolution	گیس	evolution	گیس	N;MASC;SG	N;NOM;MASC;SG;3
action	جنگ	action	جنگ	N;MASC;SG	N;NOM;FEM;SG;3
action	کارنامہ	action	کارنامہ	N;MASC;SG	N;NOM;MASC;SG;3
action	مقدمہ	action	مقدمہ	N;MASC;SG	N;NOM;MASC;SG;3
action	کہانی	action	کہانی	N;MASC;SG	N;NOM;FEM;SG;3
action	لڑائی	action	لڑائی	N;MASC;SG	N;NOM;FEM;SG;3
action	طریقہ	action	طریقہ	N;MASC;SG	N;NOM;MASC;SG;3
action	جنگ	action	جنگ	N;MASC;SG	N;NOM;FEM;SG;3
action	کارنامہ	action	کارنامہ	N;MASC;SG	N;NOM;MASC;SG;3
action	مقدمہ	action	مقدمہ	N;MASC;SG	N;NOM;MASC;SG;3
action	کارروائی	action	کارروائی	N;MASC;SG	N;NOM;FEM;SG;3
action	کہانی	action	کہانی	N;MASC;SG	N;NOM;FEM;SG;3
