que	že	que	že	CONJ	CONJ
guion	scénář	guion	scénář	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
guion	skript	guion	skript	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
guion	scénář	guion	scénář	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
arzobispo	arcibiskup	arzobispo	arcibiskup	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
arzobispo	arcibiskupa	arzobispo	arcibiskup	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
mancha	flek	mancha	flek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
mancha	skvrna	mancha	skvrna	N;FEM;SG	N;NOM;FEM;SG;POS
conocidas	známí	conocido	známý	ADJ;FEM;PL;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS
inteligencia	inteligence	inteligencia	inteligence	N;FEM;SG	N;NOM;FEM;SG;POS
inteligencia	inteligenci	inteligencia	inteligence	N;FEM;SG	N;ACC;FEM;SG;POS
envió	poslal	enviar	poslat	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
baile	dance	baile	dance	N;MASC;SG	N;NOM;FEM;SG;POS
baile	tanec	baile	tanec	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
baile	tanec	baile	tanec	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
fundamental	zásadní	fundamental	zásadní	ADJ;SG	ADJ;NOM;MASC;SG;POS
viviendas	domy	vivienda	dům	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
viviendas	domovy	vivienda	domov	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
viviendas	domovů	vivienda	domov	N;FEM;PL	N;INAN;GEN;MASC;PL;POS
disney	disney	disney	disney	N;MASC;SG	N;FEM;SG;POS
relevante	relevantní	relevante	relevantní	ADJ;SG	ADJ;NOM;MASC;SG;POS
paseo	jízda	paseo	jízda	N;MASC;SG	N;NOM;FEM;SG;POS
paseo	odvoz	paseo	odvoz	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
paseo	procházka	paseo	procházka	N;MASC;SG	N;ANIM;NOM;FEM;SG;POS
paseo	chůze	paseo	chůze	N;MASC;SG	N;NOM;FEM;SG;POS
menciona	zmiňuje	mencionar	zmiňovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
menciona	zmínit	mencionar	zmínit	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
famosa	slavná	famoso	slavný	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
famosa	slavný	famoso	slavný	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
famosa	slavné	famoso	slavný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
obtiene	dostane	obtener	dostat	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
espera	čeká	esperar	čekat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
encargado	zadané	encargado	zadaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
compañías	společnosti	compañía	společnost	N;FEM;PL	N;NOM;FEM;PL;POS
compañías	firmy	compañía	firma	N;FEM;PL	N;NOM;FEM;PL;POS
retiró	stáhl	retirar	stáhnout	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
actuaciones	výkony	actuación	výkon	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
diseñado	navrženo	diseñado	navržený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
diseñado	navržený	diseñado	navržený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
reciente	nedávný	reciente	dávný	ADJ;SG	ADJ;INAN;NOM;MASC;SG;NEG
reciente	nedávné	reciente	dávný	ADJ;SG	ADJ;NOM;NEUT;SG;NEG
reciente	nedávná	reciente	dávný	ADJ;SG	ADJ;NOM;FEM;SG;NEG
intereses	zájmy	interés	zájem	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
intereses	úroky	interés	úrok	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
senado	senátu	senado	senát	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
senado	senát	senado	senát	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
johnson	johnsonovi	johnson	johnson	N;MASC;SG	N;ANIM;DAT;MASC;SG;POS
edward	edwarda	edward	edwarda	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
coros	sbory	coro	sbor	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
vicepresidente	vice	vicepresidente	vice	N;MASC;SG	N;NOM;MASC;SG;POS
plantillas	šablony	plantilla	šablon	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
disputa	spor	disputa	spor	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
disputa	sporu	disputa	spor	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
ave	pták	ave	pták	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
ave	ptáček	ave	ptáček	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
post	post	post	post	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
post	pošta	post	pošta	N;MASC;SG	N;NOM;FEM;SG;POS
post	příspěvek	post	příspěvek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
globo	balónek	globo	balónek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
globo	balón	globo	balón	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
globo	balon	globo	balon	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
globo	zeměkoule	globo	zeměkoule	N;MASC;SG	N;NOM;FEM;SG;POS
económicos	ekonomické	económico	ekonomický	ADJ;MASC;PL	ADJ;NOM;MASC;PL;POS
aliados	spojence	aliado	spojenec	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
aliados	spojenci	aliado	spojenec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
rally	rally	rally	rall	N;MASC;SG	N;NOM;FEM;SG;POS
rally	shromáždění	rally	shromáždění	N;MASC;SG	N;NOM;NEUT;SG;POS
rally	rallye	rally	rallye	N;MASC;SG	N;FEM;POS
detalles	podrobnosti	detalle	podrobnost	N;MASC;PL	N;NOM;FEM;PL;POS
detalles	detaily	detalle	detail	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
salto	skok	salto	skok	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
salto	skákání	salto	skákání	N;MASC;SG	N;NOM;NEUT;SG;POS
salto	hop	salto	hop	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
state	stát	state	stát	N	N;INAN;NOM;MASC;SG;POS
marine	mariňák	marine	mariňák	N	N;ANIM;NOM;MASC;SG;POS
colonial	koloniální	colonial	koloniální	ADJ;SG	ADJ;NOM;MASC;SG;POS
competiciones	soutěže	competición	soutěž	N;FEM;PL	N;NOM;FEM;PL;POS
academy	akademii	academy	akademie	N	N;ACC;FEM;SG;POS
academy	akademie	academy	akademie	N	N;NOM;FEM;SG;POS
medina	medina	medina	medina	N;FEM;SG	N;NOM;FEM;SG;POS
difusión	šíření	difusión	šíření	N;FEM;SG	N;NOM;NEUT;SG;POS
difusión	vysílání	difusión	vysílání	N;FEM;SG	N;NOM;NEUT;SG;POS
rio	řece	rio	řeka	N;MASC;SG	N;DAT;FEM;SG;POS
rio	řeka	rio	řeka	N;MASC;SG	N;NOM;FEM;SG;POS
alcanza	dosáhne	alcanzar	dosáhnout	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
ejecución	poprava	ejecución	poprava	N;FEM;SG	N;NOM;FEM;SG;POS
ejecución	vykonání	ejecución	vykonání	N;FEM;SG	N;NOM;NEUT;SG;POS
ejecución	provedení	ejecución	provedení	N;FEM;SG	N;NOM;NEUT;SG;POS
ejecución	popravu	ejecución	poprava	N;FEM;SG	N;ACC;FEM;SG;POS
ensayo	esej	ensayo	esej	N;MASC;SG	N;NOM;FEM;SG;POS
ensayo	testování	ensayo	testování	N;MASC;SG	N;NOM;NEUT;SG;POS
ensayo	zkoušení	ensayo	zkoušení	N;MASC;SG	N;NOM;NEUT;SG;POS
ensayo	zkouška	ensayo	zkouška	N;MASC;SG	N;NOM;FEM;SG;POS
ensayo	zkouška	ensayo	zkouška	N;MASC;SG	N;NOM;FEM;SG;POS
ensayo	proces	ensayo	proces	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
ensayo	soud	ensayo	soud	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
ensayo	test	ensayo	test	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
ensayo	zkouška	ensayo	zkouška	N;MASC;SG	N;NOM;FEM;SG;POS
reglas	pravidla	regla	pravidlo	N;FEM;PL	N;NOM;NEUT;PL;POS
viernes	pátku	viernes	pátek	N	N;INAN;GEN;MASC;SG;POS
viernes	pátek	viernes	pátek	N	N;INAN;NOM;MASC;SG;POS
viernes	pátky	viernes	pátek	N	N;INAN;NOM;MASC;PL;POS
suerte	lucky	suerte	lucky	N;FEM;SG	N;NOM;FEM;SG;POS
suerte	štěstí	suerte	štěstí	N;FEM;SG	N;NOM;NEUT;SG;POS
suerte	štěstí	suerte	štěstí	N;FEM;SG	N;NOM;NEUT;SG;POS
golfo	záliv	golfo	záliv	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
nobles	šlechtici	noble	šlechtice	N;PL	N;ANIM;NOM;MASC;PL;POS
augusto	augustus	augusto	augustus	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
radical	radikální	radical	radikální	ADJ;SG	ADJ;NOM;MASC;SG;POS
tratar	zkuste	tratar	zkusit	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
tratar	vyzkoušejte	tratar	vyzkoušet	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
tratar	ošetřit	tratar	ošetřit	V;NFIN	V;PFV;POS;NFIN
tratar	léčit	tratar	léčit	V;NFIN	V;IPFV;POS;NFIN
yucatán	yucatánu	yucatán	yucatán	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
establecido	zřízený	establecido	zřízený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
mandato	mandát	mandato	mandát	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
mandato	pověření	mandato	pověření	N;MASC;SG	N;NOM;NEUT;SG;POS
trenes	vlaky	tren	vlak	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
trenes	vlaků	tren	vlak	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
feria	veletrh	feria	veletrh	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
comida	jídlo	comida	jídlo	N;FEM;SG	N;NOM;NEUT;SG;POS
comida	potrava	comida	potrava	N;FEM;SG	N;NOM;FEM;SG;POS
apellido	příjmení	apellido	příjmení	N;MASC;SG	N;NOM;NEUT;SG;POS
etapas	fázích	etapa	fáze	N;FEM;PL	N;ESS;FEM;PL;POS
etapas	etapy	etapa	etapa	N;FEM;PL	N;NOM;FEM;PL;POS
etapas	stádia	etapa	stádium	N;FEM;PL	N;NOM;NEUT;PL;POS
etapas	stadia	etapa	stadium	N;FEM;PL	N;NOM;NEUT;PL;POS
comunas	obce	comuna	obec	N;FEM;PL	N;NOM;FEM;PL;POS
comunas	obcích	comuna	obec	N;FEM;PL	N;DAT;FEM;PL;POS
seguro	bezpečné	seguro	bezpečný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
seguro	bezpečná	seguro	bezpečný	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
seguro	bezpečný	seguro	bezpečný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
seguro	pojišťovací	seguro	pojišťovací	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
seguro	bezpečné	seguro	bezpečný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
seguro	bezpečná	seguro	bezpečný	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
fotos	fotky	foto	fotka	N;FEM;PL	N;NOM;FEM;PL;POS
fotos	fotky	foto	fotka	N;FEM;PL	N;NOM;FEM;PL;POS
fotos	obrázků	foto	obrázek	N;FEM;PL	N;INAN;GEN;MASC;PL;POS
fotos	obrázky	foto	obrázek	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
amistad	kamarádství	amistad	kamarádství	N;FEM;SG	N;NOM;NEUT;SG;POS
amistad	přátelství	amistad	přátelství	N;FEM;SG	N;NOM;NEUT;SG;POS
entra	vstoupit	entrar	vstoupit	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
particularmente	zvláště	particularmente	zvláště	ADV	ADV
particularmente	obzvláště	particularmente	obzvláště	ADV	ADV
extranjeros	cizinci	extranjero	cizinec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
extranjeros	vetřelci	extranjero	vetřelec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
extranjeros	mimozemšťané	extranjero	mimozemšťan	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
extranjeros	cizinci	extranjero	cizinec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
extranjeros	cizince	extranjero	cizinec	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
artillería	arzenál	artillería	arzenál	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
artillería	dělostřelectvo	artillería	dělostřelectvo	N;FEM;SG	N;NOM;NEUT;SG;POS
concentración	soustředění	concentración	soustředění	N;FEM;SG	N;NOM;NEUT;SG;POS
concentración	koncentrace	concentración	koncentrace	N;FEM;SG	N;NOM;FEM;SG;POS
concentración	soustředění	concentración	soustředění	N;FEM;SG	N;NOM;NEUT;SG;POS
concentración	zaměření	concentración	zaměření	N;FEM;SG	N;NOM;NEUT;SG;POS
contar	počítám	contar	počítat	V;NFIN	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
contar	počítat	contar	počítat	V;NFIN	V;IPFV;POS;NFIN
abrió	otevřel	abrir	otevřít	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
máquina	přístroj	máquina	přístroj	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
máquina	stroj	máquina	stroj	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
frecuentemente	často	frecuentemente	často	ADV	ADV;POS
frecuentemente	mnohdy	frecuentemente	mnohdy	ADV	ADV
frecuentemente	často	frecuentemente	často	ADV	ADV;POS
lagos	jezer	lago	jezero	N;MASC;PL	N;GEN;NEUT;PL;POS
lagos	jezera	lago	jezero	N;MASC;PL	N;NOM;NEUT;PL;POS
lagos	jezera	lago	jezero	N;MASC;PL	N;NOM;NEUT;PL;POS
montes	hory	monte	hora	N;MASC;PL	N;NOM;FEM;PL;POS
montes	hor	monte	hora	N;MASC;PL	N;GEN;FEM;PL;POS
hot	horko	hot	horko	N	N;NOM;NEUT;SG;POS
hot	sexy	hot	sex	N	N;NOM;FEM;PL;POS
descriptiva	popisné	descriptivo	popisný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
fruto	ovoce	fruto	ovoce	N;MASC;SG	N;NOM;NEUT;SG;POS
manual	ruční	manual	ruční	ADJ;SG	ADJ;NOM;MASC;SG;POS
manual	manuální	manual	manuální	ADJ;SG	ADJ;NOM;MASC;SG;POS
coche	auto	coche	auto	N;MASC;SG	N;NOM;NEUT;SG;POS
coche	automobil	coche	automobil	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
coche	vůz	coche	vůz	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
bernardo	bernard	bernardo	bernard	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
terrenos	pozemky	terreno	pozemek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
terrenos	pozemky	terreno	pozemek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ceremonia	ceremoniál	ceremonia	ceremoniál	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
ceremonia	obřad	ceremonia	obřad	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
lejos	daleko	lejos	daleko	ADV	ADV;POS
lejos	pryč	lejos	pryč	ADV	ADV
conflictos	konflikty	conflicto	konflikt	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
conflictos	konfliktů	conflicto	konflikt	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
conflictos	konflikty	conflicto	konflikt	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
pregunta	otázka	pregunta	otázka	N;FEM;SG	N;NOM;FEM;SG;POS
pregunta	dotaz	pregunta	dotaz	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
drama	drama	drama	drama	N;MASC;SG	N;NOM;NEUT;SG;POS
juez	soudce	juez	soudce	N;SG	N;ANIM;NOM;MASC;SG;POS
juez	soudkyně	juez	soudkyně	N;SG	N;NOM;FEM;SG;POS
familiares	příbuzných	familiar	příbuzný	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
familiares	příbuzné	familiar	příbuzný	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
familiares	příbuzní	familiar	příbuzný	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
patrón	vzor	patrón	vzor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
patrón	vzorec	patrón	vzorec	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
patrón	patrona	patrón	patron	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
patrón	patron	patrón	patron	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
requiere	požadovat	requerir	požadovat	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
requiere	vyžadovat	requerir	vyžadovat	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
requiere	vyžaduje	requerir	vyžadovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
continental	kontinentální	continental	kontinentální	ADJ;SG	ADJ;NOM;MASC;SG;POS
sexo	pohlaví	sexo	pohlaví	N;MASC;SG	N;NOM;NEUT;SG;POS
sexo	pohlaví	sexo	pohlaví	N;MASC;SG	N;NOM;NEUT;SG;POS
sexo	sexu	sexo	sex	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
sexo	sex	sexo	sex	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
celebración	oslava	celebración	oslava	N;FEM;SG	N;NOM;FEM;SG;POS
celebración	oslavu	celebración	oslava	N;FEM;SG	N;ACC;FEM;SG;POS
previamente	dříve	previamente	brzy	ADV	ADV;CMPR;POS
previamente	předtím	previamente	předtím	ADV	ADV
mínimo	minimální	mínimo	minimální	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
mínimo	minimální	mínimo	minimální	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
abarca	zahrnuje	abarcar	zahrnovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
literaria	literární	literario	literární	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
descenso	pokles	descenso	pokles	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descenso	úpadek	descenso	úpadek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descenso	pokles	descenso	pokles	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descenso	snížení	descenso	snížení	N;MASC;SG	N;NOM;NEUT;SG;POS
descenso	sestup	descenso	sestup	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descritos	popsané	descrito	popsaný	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL;POS
viajes	výlety	viaje	výlet	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
bloqueo	zámek	bloqueo	zámek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
bloqueo	zamykání	bloqueo	zamykání	N;MASC;SG	N;NOM;NEUT;SG;POS
bloqueo	blokádu	bloqueo	blokáda	N;MASC;SG	N;ACC;FEM;SG;POS
bloqueo	blokování	bloqueo	blokování	N;MASC;SG	N;NOM;NEUT;SG;POS
bloqueo	bloku	bloqueo	blok	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
bloqueo	blok	bloqueo	blok	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
bloqueo	blokování	bloqueo	blokování	N;MASC;SG	N;NOM;NEUT;SG;POS
empleados	zaměstnance	empleado	zaměstnanec	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
empleados	zaměstnanců	empleado	zaměstnanec	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
empleados	zaměstnancům	empleado	zaměstnanec	N;MASC;PL	N;ANIM;DAT;MASC;PL;POS
empleados	zaměstnance	empleado	zaměstnanec	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
empleados	zaměstnanci	empleado	zaměstnanec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
batallas	bitev	batalla	bitva	N;FEM;PL	N;GEN;FEM;PL;POS
batallas	bitvy	batalla	bitva	N;FEM;PL	N;NOM;FEM;PL;POS
demanda	poptávka	demanda	poptávka	N;FEM;SG	N;NOM;FEM;SG;POS
demanda	žaloba	demanda	žaloba	N;FEM;SG	N;NOM;FEM;SG;POS
agrupación	uskupení	agrupación	uskupení	N;FEM;SG	N;NOM;NEUT;SG;POS
agrupación	seskupení	agrupación	seskupení	N;FEM;SG	N;NOM;NEUT;SG;POS
fenómeno	zrůda	fenómeno	zrůda	N;MASC;SG	N;NOM;FEM;SG;POS
fenómeno	magor	fenómeno	magor	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
fenómeno	fenomén	fenómeno	fenomén	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
fenómeno	jev	fenómeno	jev	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
fenómeno	fenomén	fenómeno	fenomén	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
continuar	pokračovat	continuar	pokračovat	V;NFIN	V;IPFV;POS;NFIN
continuar	pokračujte	continuar	pokračovat	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
paredes	hradby	pared	hradba	N;FEM;PL	N;NOM;FEM;PL;POS
paredes	stěny	pared	stěna	N;FEM;PL	N;NOM;FEM;PL;POS
paredes	zdi	pared	zeď	N;FEM;PL	N;NOM;FEM;PL;POS
empleo	zaměstnání	empleo	zaměstnání	N;MASC;SG	N;NOM;NEUT;SG;POS
empleo	zaměstnání	empleo	zaměstnání	N;MASC;SG	N;NOM;NEUT;SG;POS
empleo	práce	empleo	práce	N;MASC;SG	N;NOM;FEM;SG;POS
empleo	práci	empleo	práce	N;MASC;SG	N;ACC;FEM;SG;POS
empleo	zaměstnání	empleo	zaměstnání	N;MASC;SG	N;NOM;NEUT;SG;POS
empleo	zaměstnanost	empleo	zaměstnanost	N;MASC;SG	N;NOM;FEM;SG;POS
confederación	konfederace	confederación	konfederace	N;FEM;SG	N;NOM;FEM;SG;POS
confederación	konfederaci	confederación	konfederace	N;FEM;SG	N;ACC;FEM;SG;POS
confederación	konfederace	confederación	konfederace	N;FEM;SG	N;NOM;FEM;SG;POS
confederación	konfederací	confederación	konfederace	N;FEM;SG	N;INS;FEM;SG;POS
cabezas	hlav	cabeza	hlava	N;FEM;PL	N;GEN;FEM;PL;POS
cabezas	hlavy	cabeza	hlava	N;FEM;PL	N;NOM;FEM;PL;POS
agrícola	zemědělské	agrícola	zemědělský	ADJ;SG	ADJ;NOM;MASC;SG;POS
continúa	pokračuje	continuar	pokračovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
continúa	pokračovat	continuar	pokračovat	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
aniversario	výročí	aniversario	výročí	N;MASC;SG	N;NOM;NEUT;SG;POS
niña	dívka	niña	dívka	N;FEM;SG	N;NOM;FEM;SG;POS
niña	děvče	niña	děvče	N;FEM;SG	N;NOM;NEUT;SG;POS
niña	holčička	niña	holčička	N;FEM;SG	N;NOM;FEM;SG;POS
niña	holka	niña	holka	N;FEM;SG	N;NOM;FEM;SG;POS
niña	dítě	niña	dítě	N;FEM;SG	N;NOM;NEUT;SG;POS
terremoto	zemětřesení	terremoto	zemětřesení	N;MASC;SG	N;NOM;NEUT;SG;POS
casco	helma	casco	helma	N;MASC;SG	N;NOM;FEM;SG;POS
casco	helmu	casco	helma	N;MASC;SG	N;ACC;FEM;SG;POS
casco	přilbu	casco	přilba	N;MASC;SG	N;ACC;FEM;SG;POS
casco	trup	casco	trup	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
casco	trupu	casco	trup	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
factor	činitel	factor	činitel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
factor	faktor	factor	faktor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
hollywood	hollywood	hollywood	hollywood	N;MASC;SG	N;NOM;FEM;SG;POS
hollywood	hollywoodu	hollywood	hollywood	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
suma	částka	suma	částka	N;FEM;SG	N;NOM;FEM;SG;POS
suma	suma	suma	suma	N;FEM;SG	N;NOM;FEM;SG;POS
suma	součet	suma	součet	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
oxford	oxfordu	oxford	oxford	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
deseo	přeji	desear	přát	V;IND;SG;1;PRS;FIN	V;IND;SG;1;POS;PRS;FIN;ACT
ejemplares	exempláře	ejemplar	exemplář	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ejemplares	vzorky	ejemplar	vzorek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ejemplares	kopie	ejemplar	kopie	N;MASC;PL	N;NOM;FEM;PL;POS
buque	plavidlo	buque	plavidlo	N;MASC;SG	N;NOM;NEUT;SG;POS
buque	nádoba	buque	nádoba	N;MASC;SG	N;NOM;FEM;SG;POS
buque	lodi	buque	loď	N;MASC;SG	N;DAT;FEM;SG;POS
buque	loď	buque	loď	N;MASC;SG	N;NOM;FEM;SG;POS
ausencia	nepřítomnost	ausencia	přítomnost	N;FEM;SG	N;NOM;FEM;SG;NEG
ausencia	absence	ausencia	absence	N;FEM;SG	N;NOM;FEM;SG;POS
ausencia	nepřítomnosti	ausencia	přítomnost	N;FEM;SG	N;NOM;FEM;SG;POS
ausencia	neexistence	ausencia	neexistence	N;FEM;SG	N;NOM;FEM;SG;POS
lanza	lance	lanza	lance	N;FEM;SG	N;NOM;FEM;SG;POS
lanza	kopí	lanza	kopit	N;FEM;SG	N;NOM;NEUT;SG;POS
lanza	vypuštění	lanza	vypuštění	N;FEM;SG	N;NOM;NEUT;SG;POS
lanza	oštěp	lanza	oštěp	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
lanza	kopí	lanza	kopit	N;FEM;SG	N;NOM;NEUT;SG;POS
coalición	koalice	coalición	koalice	N;FEM;SG	N;NOM;FEM;SG;POS
coalición	koalici	coalición	koalice	N;FEM;SG	N;ACC;FEM;SG;POS
naves	lodě	nave	loď	N;FEM;PL	N;NOM;FEM;PL;POS
naves	nádoby	nave	nádoba	N;FEM;PL	N;NOM;FEM;PL;POS
naves	plavidel	nave	plavidlo	N;FEM;PL	N;GEN;NEUT;PL;POS
naves	plavidla	nave	plavidlo	N;FEM;PL	N;NOM;NEUT;PL;POS
realización	uskutečnění	realización	uskutečnění	N;FEM;SG	N;NOM;NEUT;SG;POS
realización	realizace	realización	realizace	N;FEM;SG	N;NOM;FEM;SG;POS
realización	poznání	realización	poznání	N;FEM;SG	N;NOM;NEUT;SG;POS
realización	realizaci	realización	realizace	N;FEM;SG	N;ACC;FEM;SG;POS
