for	για	for	για	ADP	ADP
tronen	θρόνο	trone	θρόνος	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
bot	μποτ	bot	μποτ	N;INDF;MASC+FEM;SG	N
princippet	αρχη	princip	αρχη	N;DEF;NEUT;SG	N;ACC;FEM;SG
princippet	αρχή	princip	αρχή	N;DEF;NEUT;SG	N;NOM;FEM;SG
mord	δολοφονία	mord	δολοφονία	N;INDF;NEUT;SG	N;NOM;FEM;SG
mord	φόνος	mord	φόνος	N;INDF;NEUT;SG	N;NOM;MASC;SG
mord	φόνο	mord	φόνο	N;INDF;NEUT;SG	N;ACC;MASC;SG
mord	δολοφονία	mord	δολοφονία	N;INDF;NEUT;SG	N;NOM;FEM;SG
administrativt	διοικητικά	administrativt	διοικητικός	ADV	ADV
godkendt	επιτρεπόμενη	godkende	επιτρεπόμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
godkendt	ενέκρινε	godkende	εγκρίνω	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
godkendt	εγκεκριμένο	godkende	εγκεκριμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
godkendt	εγκρίθηκε	godkende	εγκρίνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
godkendt	εξουσιοδοτημένος	godkende	εξουσιοδοτημένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
forhandlinger	διαπραγματεύσεις	forhandling	διαπραγμάτευση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
forhandlinger	συζητήσεις	forhandling	συζήτηση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
forhandlinger	διαπραγματεύσεις	forhandling	διαπραγμάτευση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
grant	επιχορήγηση	gran	επιχορήγηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kommunikation	επικοινωνία	kommunikation	επικοινωνία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kommunikation	ανακοίνωση	kommunikation	ανακοίνωση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kommunikation	επικοινωνία	kommunikation	επικοινωνία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tilhængere	οπαδούς	tilhænger	οπαδός	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
tilhængere	υποστηρικτές	tilhænger	υποστηρικτής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
tema	θεμα	tema	θεμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
tema	θέμα	tema	θέμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
fase	φάση	fase	φάση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fase	φαση	fase	φαση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fase	στάδιο	fase	στάδιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
rytter	καβαλάρης	rytte	καβαλάρης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
rytter	καβαλάρη	rytte	καβαλάρλω	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
rytter	καβαλάρης	rytte	καβαλάρης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
rytter	αναβάτης	rytte	αναβάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
rytter	καβαλάρη	rytte	καβαλάρλω	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
rytter	αναβάτη	rytte	αναβάτης	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
rytter	ιππασίας	rytte	ιππασία	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
normal	φυσιολογικός	normal	φυσιολογικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
normal	κανονικό	normal	κανονικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
normal	φυσιολογική	normal	φυσιολογικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
normal	φυσιολογικό	normal	φυσιολογικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
normal	κανονική	normal	κανονικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
journal	ημερολόγιο	journal	ημερολόγιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bevægelser	κινήσεις	bevægelse	κίνηση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
bevægelser	κινήματα	bevægelse	κίνημα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
købmand	έμπορος	købmand	έμπορος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
købmand	μπακάλη	købmand	μπακάλλω	N;INDF;MASC+FEM;SG	N
spilleren	παίκτης	spiller	παίκτης	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
spilleren	παίκτη	spiller	παίκτης	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
spilleren	παίχτης	spiller	παίχτης	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
spilleren	παίχτη	spiller	παίχτης	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
besætning	πλήρωμα	besætning	πλήρωμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
jødisk	εβραίος	jødisk	εβραίος	ADJ;INDF;SG	ADJ;NOM;MASC;SG
jødisk	εβραϊκό	jødisk	εβραϊκός	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
flåden	στόλου	flåd	στόλος	N;DEF;MASC+FEM;SG	N;GEN;MASC;SG
flåden	στόλο	flåd	στόλο	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
flåden	στόλος	flåd	στόλος	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
artilleri	πυροβολικό	artilleri	πυροβολικός	N;INDF;NEUT;SG	N;NOM;NEUT;SG
genstande	άρθρα	genstand	άρθρο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
genstande	τεχνουργήματα	genstand	τεχνούργημα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
genstande	αντικείμενα	genstand	αντικείμενο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
genstande	αντικείμενα	genstand	αντικείμενο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
hest	άλογο	hest	άλογος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
erstatning	αντιστάθμιση	erstatning	αντιστάθμιση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
erstatning	αποζημίωση	erstatning	αποζημίωση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
erstatning	αντικατάσταση	erstatning	αντικατάσταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
erstatning	υποκατάστασης	erstatning	υποκατάσταση	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
erstatning	υποκατάσταση	erstatning	υποκατάσταση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
erstatning	αντικατάσταση	erstatning	αντικατάσταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
erstatning	αναπληρωματικό	erstatning	αναπληρωματικός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
erstatning	υποκατάστατο	erstatning	υποκατάστατος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
erstatning	αντικατάσταση	erstatning	αντικατάσταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
erstatning	αντικαταστάτης	erstatning	αντικαταστάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
sygdomme	αρρώστιες	sygdom	αρρώστια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
sygdomme	ασθένειες	sygdom	ασθένεια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
sygdomme	διαταραχές	sygdom	διαταραχή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
stående	στέκεται	stå	στέκω	V;PRS;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
registreret	εγγεγραμμένος	registrere	εγγεγραμμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
registreret	καταχωρημένο	registrere	καταχωρημένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
registreret	καταγεγραμμένη	registrere	καταγεγράμμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
registreret	καταγράφηκε	registrere	καταγράφω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
registreret	εντοπίστηκε	registrere	εντοπίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
modstander	αντίπαλο	modstander	αντίπαλο	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
menneskelige	ανθρώπινα	menneskelig	ανθρώπινος	ADJ;PL	ADJ;NOM;NEUT;PL
menneskelige	ανθρωπίνων	menneskelig	ανθρώπινος	ADJ;PL	ADJ;GEN;NEUT;PL
munk	μοναχός	munk	μοναχός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
absolut	απολύτως	absolut	απόλυτα	ADV	ADV
forklaring	επεξήγηση	forklaring	επεξήγηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forklaring	εξήγηση	forklaring	εξήγηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hot	ζέστη	hot	ζέστη	N;INDF;NEUT;SG	N;NOM;FEM;SG
hot	ζεστό	hot	ζεστός	N;INDF;NEUT;SG	N;NOM;NEUT;SG
hot	καυτό	hot	καυτός	N;INDF;NEUT;SG	N;NOM;NEUT;SG
hot	καυτή	hot	καυτός	N;INDF;NEUT;SG	N;NOM;FEM;SG
overlevede	επέζησαν	overleve	επιζώ	V;IND;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;ACT
overlevede	επιβίωσε	overleve	επιβιώνω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
overlevede	επέζησε	overleve	επιζώ	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
blod	αίμα	blod	αίμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
bogstav	επιστολή	bogstav	επιστολή	N;INDF;NEUT;SG	N;ACC;FEM;SG
bogstav	γράμμα	bogstav	γράμμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
bogstav	γραμμα	bogstav	γραμμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
aktivt	δραστική	aktiv	δραστικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
aktivt	ενεργός	aktiv	ενεργός	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
aktivt	ενεργή	aktiv	ενεργή	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
given	δεδομένο	give	δεδομένο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
akademi	ακαδημίας	akademi	ακαδημία	N;INDF;NEUT;SG	N;GEN;FEM;SG
akademi	ακαδημία	akademi	ακαδημία	N;INDF;NEUT;SG	N;NOM;FEM;SG
academy	ακαδημίας	academy	ακαδημία	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
academy	ακαδημία	academy	ακαδημία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
marine	πεζοναύτης	marine	πεζοναύτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
marine	πεζοναύτη	marine	πεζοναύτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
bund	πάτος	bund	πάτος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bund	βυθό	bund	βυθός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
omdøbt	μετονομαστεί	omdøbe	μετονομάζω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
detaljer	λεπτομέρειες	detalje	λεπτομέρεια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
detaljer	λεπτομέρειες	detalje	λεπτομέρεια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
forgænger	προκατόχου	forgænger	πρόκατοχος	N;INDF;MASC+FEM;SG	N;GEN;MASC;SG
tegner	ζωγραφίζει	tegne	ζωγραφίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tegner	εφιστά	tegne	εφιστώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rester	υπολείμματα	rest	υπόλειμμα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rester	κατάλοιπα	rest	κατάλοιπος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rester	αποφάγια	rest	αποφάγιο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rester	απομεινάρια	rest	απομεινάριο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rester	υπολείμματα	rest	υπόλειμμα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rester	κατάλοιπα	rest	κατάλοιπος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
sjældne	σπάνιες	sjælden	σπάνιος	ADJ;PL	ADJ;NOM;FEM;PL
fanget	παγιδευμένος	fange	παγιδευμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
fanget	παγιδευμένο	fange	παγιδεύω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
fanget	παγιδευμένη	fange	παγιδεύω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
fanget	πιάστηκε	fange	πιάνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
fanget	έπιασε	fange	πιάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
fanget	συλληφθεί	fange	συλλαμβάνω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
dannelse	σχηματισμός	dannelse	σχηματισμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
dannelse	σχηματισμό	dannelse	σχηματισμός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
nævner	αναφέρει	nævne	αναφέρω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nævner	αναφέρω	nævne	αναφέρω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
undersøge	ερευνήσει	undersøge	ερευνώ	V;NFIN;ACT	V;PFV;IND;3;NFIN;ACT
undersøge	ερεύνησε	undersøge	ερεύνω	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
analyse	ανάλυση	analyse	ανάλυση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
landskab	εξοχή	landskab	εξοχή	N;INDF;NEUT;SG	N;NOM;FEM;SG
landskab	ύπαιθρο	landskab	ύπαιθρο	N;INDF;NEUT;SG	N;ACC;FEM;SG
landskab	τοπίο	landskab	τοπίο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
kant	άκρη	kant	άκρη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kant	σύνορο	kant	σύνορο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
hvidt	λευκός	hvid	λευκός	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
hvidt	λευκή	hvid	λευκός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
trækker	τραβώντας	trække	τραβώ	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
trækker	τραβά	trække	τραβά	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
trækker	τραβάει	trække	τραβάνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tvang	παρόρμηση	tvinge	παρόρμηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tvang	εξαναγκασμό	tvinge	εξανκαγκασμός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
tøj	ντύσιμο	tøj	ντύσιμο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
tøj	στολή	tøj	στολή	N;INDF;NEUT;SG	N;NOM;FEM;SG
tøj	ένδυση	tøj	ένδυση	N;INDF;NEUT;SG	N;NOM;FEM;SG
motorer	μηχανές	motor	μηχανής	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
motorer	κινητήρες	motor	κινητήρας	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
årsagen	αίτιο	årsag	αίτιο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
årsagen	αιτία	årsag	αιτία	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
baby	μωρό	baby	μωρός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
leveret	παραδοθεί	levere	παραδίδω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
leveret	παραδόθηκε	levere	παραδίδω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
district	περιφέρεια	district	περιφέρεια	N;INDF;NEUT;SG	N;NOM;FEM;SG
nation	έθνος	nation	έθνος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
popularitet	δημοτικότητα	popularitet	δημοτικότητα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
manuskriptforfatter	σεναριογράφος	manuskriptforfatter	σεναριογράφος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
plader	πλάκες	plade	πλάκη	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
plader	πινακίδες	plade	πινακίδα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
plader	πιάτα	plade	πιάτα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
plader	αρχεία	plade	αρχείο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
plader	δίσκοι	plade	δίσκος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
plader	σεντόνια	plade	σεντόνιο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
plader	φύλλα	plade	φύλλο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
nogenlunde	μετρίως	nogenlunde	μετρίως	ADV	ADV
hilsen	χαιρετισμός	hilse	χαιρετισμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
hilsen	χαιρετισμό	hilse	χαιρετισμός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
fodboldspillere	ποδοσφαιριστές	fodboldspiller	ποδοσφαιριστής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
gas	αερίου	gas	αέριο	N;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
gas	αέριο	gas	αέριο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gas	βενζίνη	gas	βενζίνη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
modstandere	αντιπάλους	modstander	αντίπαλος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
temperatur	θερμοκρασία	temperatur	θερμοκρασία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
besættelse	εμμονή	besættelse	εμμονή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
besættelse	κατοχή	besættelse	κατοχή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
besættelse	επάγγελμα	besættelse	επάγγελμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bære	φόρεσε	bære	φορώ	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
rig	πλούσιος	rig	πλούσιος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
rig	πλούσιο	rig	πλούσιο	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
rig	πλούσια	rig	πλούσιος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
ide	ιδέα	ide	ιδέα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ide	ιδεα	ide	ιδεα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
global	παγκόσμια	global	παγκόσμιος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
global	παγκόσμιο	global	παγκόσμιος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
varianter	παραλλαγές	variant	παραλλαγή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
varianter	διακυμάνσεις	variant	διακύμανση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
varianter	παραλλαγές	variant	παραλλαγή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
violin	βιολί	violin	βιολί	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
stigning	αύξηση	stigning	αύξηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
opgør	αναμέτρηση	opgør	αναμέτρηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
rækker	σειρές	række	σειρός	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
rækker	γραμμές	række	γραμμή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
arsenal	οπλοστάσιο	arsenal	οπλοστάσιο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kejseren	αυτοκράτορα	kejser	αυτοκράτορα	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
kejseren	αυτοκράτορας	kejser	αυτοκράτορα	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
andel	αναλογία	andel	αναλογία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
andel	κοινοποίηση	andel	κοινοποίηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
andel	μετοχή	andel	μετοχή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
andel	μερίδιο	andel	μερίδιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
horn	κέρας	horn	κέρας	N;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
horn	κόρνα	horn	κόρνα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
horn	κέρατο	horn	κέρατος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
foregående	προηγούμενη	foregående	προηγούμενος	ADJ	ADJ;NOM;FEM;SG
foregående	προηγούμενος	foregående	προηγούμενος	ADJ	ADJ;NOM;MASC;SG
foregående	προηγούμενο	foregående	προηγούμενος	ADJ	ADJ;NOM;NEUT;SG
foregående	προηγούμενες	foregående	προηγούμενος	ADJ	ADJ;NOM;FEM;PL
liberale	φιλελεύθερους	liberal	φιλελεύθερος	ADJ;PL	ADJ;NOM;MASC;PL
liberale	φιλελεύθεροι	liberal	φιλελεύθερος	ADJ;PL	ADJ;NOM;MASC;PL
motoren	κινητήρας	motor	κινητήρας	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
motoren	κινητήρα	motor	κινητήρας	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
motoren	μηχανή	motor	μηχανή	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
kommentarer	σχολια	kommentar	σχολια	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
kommentarer	σχόλια	kommentar	σχόλιο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
kommentarer	παρατηρήσεις	kommentar	παρατήρηση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
cykelrytter	ποδηλάτης	cykelrytter	ποδηλάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
vindere	νικητές	vinder	νικητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
vindere	πρωταθλητές	vinder	πρωταθλητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
pres	πίεση	pres	πίεση	N;INDF;NEUT;SG	N;ACC;FEM;SG
pres	πρες	pres	προς	N;INDF;NEUT;SG	N
opdager	ανακαλύπτει	opdage	ανακαλύπτω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ruten	οδός	ruten	οδός	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
ruten	διαδρομή	ruten	διαδρομή	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
ruten	δρομολόγιο	ruten	δρομολόγιο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
akademiet	ακαδημίας	akademium	ακαδημία	N;DEF;NEUT;SG	N;GEN;FEM;SG
akademiet	ακαδημία	akademium	ακαδημία	N;DEF;NEUT;SG	N;NOM;FEM;SG
krydser	διασχίζοντας	krydse	διασχίζω	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
bjergene	όρη	bjerg	όρος	N;DEF;NEUT;PL	N;NOM;NEUT;PL
bjergene	βουνά	bjerg	βουνό	N;DEF;NEUT;PL	N;NOM;NEUT;PL
erobre	κατακτήσει	erobre	κατακτώ	V;NFIN;ACT	V;PFV;NFIN;ACT
alvorligt	σοβαρά	alvorligt	σοβαρά	ADV	ADV
boliger	ακίνητα	bolig	ακίνητος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
boliger	κατοικίες	bolig	κατοικία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
tegning	ζωγραφιά	tegning	ζωγραφιά	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tegning	κλήρωση	tegning	κλήρωση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
aviser	εφημερίδες	avis	εφημερίδα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
lån	δάνεια	lån	δάνεια	N;INDF;NEUT;PL	N;NOM;NEUT;PL
reklame	διαφήμιση	reklame	διαφήμιση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
centralt	συγκεντρωτική	centralt	συγκεντρωτικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
centralt	κεντρικό	centralt	κεντρικός	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
centralt	κεντρική	centralt	κεντρικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
centralt	κεντρικός	centralt	κεντρικός	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
nationer	εθνών	nation	εθνό	N;INDF;MASC+FEM;PL	N;GEN;NEUT;PL
nationer	έθνη	nation	έθνος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
grønlands	γροιλανδίας	grønlands	γροιλανδία	N;GEN;INDF;MASC+FEM;SG	N;GEN;FEM;SG
teorien	θεωρία	teori	θεωρία	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
josef	ιωσήφ	josef	ιωσήφ	N;INDF;MASC+FEM;SG	N;MASC;SG
josef	ιωσήφ	josef	ιωσήφ	N;INDF;MASC+FEM;SG	N;MASC;SG
fællesskab	κοινοτητα	fællesskab	κοινοτητα	N;INDF;NEUT;SG	N;NOM;FEM;SG
fællesskab	κοινότητα	fællesskab	κοινότητα	N;INDF;NEUT;SG	N;ACC;FEM;SG
fællesskab	κοινότητας	fællesskab	κοινότητα	N;INDF;NEUT;SG	N;GEN;FEM;SG
mærke	νιώθω	mærke	νιώθω	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
mærke	νιώσε	mærke	νιώνω	V;NFIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
døtre	κόρες	døn	κόρα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
krone	στέμμα	krone	στέμμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
krone	κορόνα	krone	κορόνας	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
