daha	mais	daha	mais	ADV	ADV
doğuda	east	doğu	east	N;ESS;SG;3	N;MASC;SG
günleri	dias	gün	dia	N;ACC;PL;3	N;MASC;PL
mükemmel	excelente	mükemmel	excelente	ADJ	ADJ;MASC;SG
mükemmel	excelentes	mükemmel	excelente	ADJ	ADJ;MASC;PL
felsefesi	filosofia	felsefe	filosofia	N;NOM;SG;3	N;FEM;SG
görünümü	aparição	görün	aparição	N;NOM;SG;3	N;FEM;SG
görünümü	aparência	görün	aparência	N;NOM;SG;3	N;FEM;SG
görünümü	aparecimento	görün	aparecimento	N;NOM;SG;3	N;MASC;SG
görünümü	vista	görün	vista	N;NOM;SG;3	N;FEM;SG
trafik	trânsito	trafik	trânsito	N;NOM;SG;3	N;MASC;SG
trafik	tráfego	trafik	tráfego	N;NOM;SG;3	N;MASC;SG
dinamo	dínamo	dinamo	dínamo	N;NOM;SG;3	N;MASC;SG
ittifak	aliança	ittifak	aliança	N;NOM;SG;3	N;FEM;SG
ittifak	alliance	ittifak	alliance	N;NOM;SG;3	N;MASC;SG
günler	dias	gün	dia	N;NOM;PL;3	N;MASC;PL
bölgeler	regiões	bölge	região	N;NOM;PL;3	N;FEM;PL
bölgeler	bairros	bölge	bairro	N;NOM;PL;3	N;MASC;PL
bölgeler	distritos	bölge	distrito	N;NOM;PL;3	N;MASC;PL
bölgeler	zonas	bölge	zona	N;NOM;PL;3	N;FEM;PL
bölgeler	áreas	bölge	área	N;NOM;PL;3	N;FEM;PL
muharebe	battle	muharebe	battle	N;NOM;SG;3	N;MASC;SG
muharebe	batalha	muharebe	batalha	N;NOM;SG;3	N;FEM;SG
muharebe	combate	muharebe	combate	N;NOM;SG;3	N;MASC;SG
rahatsız	desconfortável	rahatsız	desconfortável	ADJ	ADJ;MASC;SG
rahatsız	desconfortáveis	rahatsız	desconfortável	ADJ	ADJ;MASC;PL
rahatsız	incomodo	rahatsız	incomodo	ADJ	ADJ;MASC;SG
rahatsız	irritada	rahatsız	irritado	ADJ	ADJ;FEM;SG
rahatsız	irritado	rahatsız	irritar	ADJ	ADJ;MASC;SG
turnuvası	torneio	turnuva	torneio	N;NOM;SG;3	N;MASC;SG
yıldızlar	estrelas	yıl	estrela	N;NOM;PL;3	N;FEM;PL
turnuva	torneio	tur	torneio	N;NOM;SG;3	N;MASC;SG
okudu	estudou	oku	estudar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
okudu	estudado	oku	estudar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
okudu	estudada	oku	estudar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
taarruz	assalto	taarruz	assalto	N;NOM;SG;3	N;MASC;SG
taarruz	agressão	taarruz	agressão	N;NOM;SG;3	N;FEM;SG
yazılar	artigos	yazı	artigo	N;NOM;PL;3	N;MASC;PL
düzeni	formação	düzen	formação	N;NOM;SG;3	N;FEM;SG
düzeni	disposição	düzen	disposição	N;NOM;SG;3	N;FEM;SG
düzeni	layout	düzen	layout	N;NOM;SG;3	N;MASC;SG
hürriyet	liberdade	hürriyet	liberdade	N;NOM;SG;3	N;FEM;SG
hürriyet	freedom	hürriyet	freedom	N;NOM;SG;3	N;MASC;SG
hürriyet	liberdade	hürriyet	liberdade	N;NOM;SG;3	N;FEM;SG
hürriyet	liberty	hürriyet	liberty	N;NOM;SG;3	N;MASC;SG
uygulamaları	aplicativos	uygulama	aplicativo	N;NOM;PL;3	N;MASC;PL
uygulamaları	aplicações	uygulama	aplicação	N;NOM;PL;3	N;FEM;PL
uygulamaları	pedidos	uygulama	pedido	N;NOM;PL;3	N;MASC;PL
uygulamaları	práticas	uygulama	prática	N;NOM;PL;3	N;FEM;PL
uygulamaları	apps	uygulama	apps	N;NOM;PL;3	N;MASC;PL
uygulamaları	aplicativos	uygulama	aplicativo	N;NOM;PL;3	N;MASC;PL
uygulamaları	aplicações	uygulama	aplicação	N;NOM;PL;3	N;FEM;PL
playstation	playstation	playstation	playstation	N;NOM;SG;3	N;MASC;SG
ürünler	itens	ürün	item	N;NOM;PL;3	N;MASC;PL
ürünler	artigos	ürün	artigo	N;NOM;PL;3	N;MASC;PL
ürünler	bens	ürün	bem	N;NOM;PL;3	N;MASC;PL
ürünler	mercadorias	ürün	mercadoria	N;NOM;PL;3	N;FEM;PL
ürünler	produtos	ürün	produto	N;NOM;PL;3	N;MASC;PL
olağanüstü	extraordinária	olağanüstü	extraordinário	ADJ	ADJ;FEM;SG
olağanüstü	extraordinárias	olağanüstü	extraordinário	ADJ	ADJ;FEM;PL
olağanüstü	extraordinário	olağanüstü	extraordinário	ADJ	ADJ;MASC;SG
olağanüstü	extraordinários	olağanüstü	extraordinário	ADJ	ADJ;MASC;PL
olağanüstü	excecional	olağanüstü	excecional	ADJ	ADJ;MASC;SG
olağanüstü	excecionais	olağanüstü	excecional	ADJ	ADJ;MASC;PL
olağanüstü	excepcional	olağanüstü	excepcional	ADJ	ADJ;MASC;SG
olağanüstü	excepcionais	olağanüstü	excepcional	ADJ	ADJ;MASC;PL
olağanüstü	fenomenal	olağanüstü	fenomenal	ADJ	ADJ;MASC;SG
euroleague	euroliga	euroleague	euroligo	N;NOM;SG;3	N;FEM;SG
gene	novamente	gene	novamente	ADV	ADV
geliştirilmiş	melhorada	geliş	melhorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
geliştirilmiş	melhorado	geliş	melhorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
geliştirilmiş	melhorou	geliş	melhorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
geliştirilmiş	reforçada	geliş	reforçar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
geliştirilmiş	melhorada	geliş	melhorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
geliştirilmiş	melhorado	geliş	melhorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
geliştirilmiş	desenvolvido	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
geliştirilmiş	desenvolvida	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
geliştirilmiş	desenvolveu	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
kardeşler	manas	kardeş	mana	N;NOM;PL;3	N;FEM;PL
kardeşler	irmãs	kardeş	irmã	N;NOM;PL;3	N;FEM;PL
kardeşler	irmãos	kardeş	irmão	N;NOM;PL;3	N;MASC;PL
kardeşler	irmãos	kardeş	irmão	N;NOM;PL;3	N;MASC;PL
kardeşler	brothers	kardeş	brother	N;NOM;PL;3	N;MASC;PL
kardeşler	irmaos	kardeş	irmao	N;NOM;PL;3	N;MASC;PL
ücretsiz	livre	ücretsiz	livre	ADJ	ADJ;MASC;SG
ücretsiz	gratuito	ücretsiz	gratuito	ADJ	ADJ;MASC;SG
oluşturmak	criar	oluş	criar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
oluşturmak	cria	oluş	criar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;SG;3;PRS;FIN
bisiklet	ciclismo	bisiklet	ciclismo	N;NOM;SG;3	N;MASC;SG
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N;FEM;SG
bisiklet	mota	bisiklet	mota	N;NOM;SG;3	N;MASC;SG
bisiklet	moto	bisiklet	moto	N;NOM;SG;3	N;FEM;SG
bisiklet	bike	bisiklet	bike	N;NOM;SG;3	N;FEM;SG
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N;FEM;SG
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N;FEM;SG
kriterleri	critérios	kriter	critério	N;ACC;PL;3	N;MASC;PL
fizikçi	físico	fizikçi	físico	N;NOM;SG;3	N;MASC;SG
bilinmeyen	desconhecida	bil	desconhecer	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
bilinmeyen	desconhecidos	bil	desconhecer	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
bilinmeyen	desconhecidas	bil	desconhecer	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
bilinmeyen	desconhecido	bil	desconhecer	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
limanı	harbour	liman	harbour	N;NOM;SG;3	N;MASC;SG
faaliyetleri	atividades	faaliyet	atividade	N;NOM;PL;3	N;FEM;PL
faaliyetleri	actividades	faaliyet	actividade	N;NOM;PL;3	N;FEM;PL
yayıncılık	edição	yayıncılık	edição	N;NOM;SG;3	N;FEM;SG
yayıncılık	publicação	yayıncılık	publicação	N;NOM;SG;3	N;FEM;SG
yayıncılık	publicação	yayıncılık	publicação	N;NOM;SG;3	N;FEM;SG
değiştirme	mudando	değiş	mudar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;V.MSDR
değiştirme	mudar	değiş	mudar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
değiştirme	substituir	değiş	substituir	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
kuramı	teoria	kuram	teoria	N;NOM;SG;3	N;FEM;SG
sözleşmesi	contrato	sözleşme	contrato	N;NOM;SG;3	N;MASC;SG
açıklandı	anunciou	açıkla	anunciar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
açıklandı	anunciado	açıkla	anunciar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
açıklandı	anunciada	açıkla	anunciar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
yararlı	útil	yararlı	útil	ADJ	ADJ;MASC;SG
yararlı	útil	yararlı	útil	ADJ	ADJ;MASC;SG
gönderdi	enviada	gönder	enviar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
gönderdi	enviou	gönder	enviar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
gönderdi	enviado	gönder	enviar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
cezası	penalidade	ceza	penalidade	N;NOM;SG;3	N;FEM;SG
cezası	penalização	ceza	penalização	N;NOM;SG;3	N;FEM;SG
cezası	sanção	ceza	sanção	N;NOM;SG;3	N;FEM;SG
cezası	pena	ceza	pena	N;NOM;SG;3	N;FEM;SG
cezası	punição	ceza	punição	N;NOM;SG;3	N;FEM;SG
cezası	castigo	ceza	castigo	N;NOM;SG;3	N;MASC;SG
sayfaları	páginas	sayfa	página	N;ACC;PL;3	N;FEM;PL
sudan	sudão	su	sudão	N;AT+ABL;SG;3	N;MASC;SG
sudan	sudanês	su	sudanês	N;AT+ABL;SG;3	N;MASC;SG
lake	lago	lake	lago	N;NOM;SG;3	N;MASC;SG
konum	posição	konum	posição	N;NOM;SG;3	N;FEM;SG
konum	localização	konum	localização	N;NOM;SG;3	N;FEM;SG
örnekler	exemplos	örnek	exemplo	N;NOM;PL;3	N;MASC;PL
örnekler	amostras	örnek	amostra	N;NOM;PL;3	N;FEM;PL
yöneticisi	administrador	yönetici	administrador	N;NOM;SG;3	N;MASC;SG
yöneticisi	administradora	yönetici	administradora	N;NOM;SG;3	N;FEM;SG
yöneticisi	gerenciador	yönetici	gerenciador	N;NOM;SG;3	N;MASC;SG
yöneticisi	gerente	yönetici	gerente	N;NOM;SG;3	N;MASC;SG
yöneticisi	gestor	yönetici	gestor	N;NOM;SG;3	N;MASC;SG
görünüm	outlook	görün	outlook	N;NOM;SG;3	N;MASC;SG
görünüm	aparição	görün	aparição	N;NOM;SG;3	N;FEM;SG
görünüm	aparência	görün	aparência	N;NOM;SG;3	N;FEM;SG
görünüm	aparecimento	görün	aparecimento	N;NOM;SG;3	N;MASC;SG
görünüm	visualização	görün	visualização	N;NOM;SG;3	N;FEM;SG
görünüm	exibição	görün	exibição	N;NOM;SG;3	N;FEM;SG
görünüm	vista	görün	vista	N;NOM;SG;3	N;FEM;SG
görünen	aparecendo	görün	aparecer	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
ahşap	madeira	ahşap	madeira	N;NOM;SG;3	N;FEM;SG
tekirdağ	tekirdağ	tekirdağ	tekirdar	N;ESS;SG;3	N;FEM;SG
motoru	motor	motor	motor	N;ACC;SG;3	N;MASC;SG
oğulları	sons	oğul	som	N;ACC;PL;3	N;MASC;PL
oğulları	filhos	oğul	filho	N;ACC;PL;3	N;MASC;PL
emniyet	segurança	emniyet	segurança	N;NOM;SG;3	N;FEM;SG
resimler	imagens	resim	imagem	N;NOM;PL;3	N;FEM;PL
resimler	fotografias	resim	fotografia	N;NOM;PL;3	N;FEM;PL
resimler	fotos	resim	foto	N;NOM;PL;3	N;FEM;PL
resimler	imagens	resim	imagem	N;NOM;PL;3	N;FEM;PL
resimler	pinturas	resim	pintura	N;NOM;PL;3	N;FEM;PL
resimler	quadros	resim	quadro	N;NOM;PL;3	N;MASC;PL
resimler	fotografias	resim	fotografia	N;NOM;PL;3	N;FEM;PL
resimler	fotos	resim	foto	N;NOM;PL;3	N;FEM;PL
çekilmiş	desenhado	çek	desenhar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
çekilmiş	retirado	çek	retirar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yüzü	cara	yüz	cara	N;ACC;SG;3	N;FEM;SG
yüzü	carinha	yüz	carinha	N;ACC;SG;3	N;FEM;SG
yüzü	rosto	yüz	rosto	N;ACC;SG;3	N;MASC;SG
katılmış	entrou	kat	entrar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
katılmış	aderiu	kat	aderir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
katılmış	juntou	kat	juntar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
yayınlanmış	publicados	yayınla	publicar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
yayınlanmış	publicou	yayınla	publicar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
yayınlanmış	publicadas	yayınla	publicar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
yayınlanmış	publicada	yayınla	publicar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
yayınlanmış	publicado	yayınla	publicar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
yazları	verões	yaz	verão	N;ACC;PL;3	N;MASC;PL
elemeleri	qualificações	eleme	qualificação	N;ACC;PL;3	N;FEM;PL
kimlik	identificação	kimlik	identificação	N;NOM;SG;3	N;FEM;SG
kimlik	identidade	kimlik	identidade	N;NOM;SG;3	N;FEM;SG
görevleri	deveres	görev	dever	N;NOM;PL;3	N;MASC;PL
görevleri	cargos	görev	cargo	N;NOM;PL;3	N;MASC;PL
görevleri	papeis	görev	papel	N;NOM;PL;3	N;MASC;PL
görevleri	funções	görev	função	N;NOM;PL;3	N;FEM;PL
görevleri	papéis	görev	papel	N;NOM;PL;3	N;MASC;PL
görevleri	missões	görev	missão	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticas	eleştiri	crítica	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticas	eleştiri	crítica	N;NOM;PL;3	N;FEM;PL
eleştiriler	críticos	eleştiri	crítico	N;NOM;PL;3	N;MASC;PL
sayılar	algarismos	say	algarismo	N;NOM;PL;3	N;MASC;PL
sayılar	dígitos	say	dígito	N;NOM;PL;3	N;MASC;PL
sayılar	algarismos	say	algarismo	N;NOM;PL;3	N;MASC;PL
sayılar	figuras	say	figura	N;NOM;PL;3	N;FEM;PL
sayılar	números	say	número	N;NOM;PL;3	N;MASC;PL
sayılar	numeros	say	numero	N;NOM;PL;3	N;MASC;PL
sayılar	números	say	número	N;NOM;PL;3	N;MASC;PL
deprem	terremoto	deprem	terremoto	N;NOM;SG;3	N;MASC;SG
deprem	terramoto	deprem	terramoto	N;NOM;SG;3	N;MASC;SG
deprem	sismo	deprem	sismo	N;NOM;SG;3	N;MASC;SG
kullanılmış	utilizada	kullan	utilizar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kullanılmış	usada	kullan	usar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kullanılmış	usado	kullan	usar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kullanılmış	utilizado	kullan	utilizar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kuvvetler	forcas	kuvvet	forca	N;NOM;PL;3	N;FEM;PL
kuvvetler	forças	kuvvet	força	N;NOM;PL;3	N;FEM;PL
gönderilen	submetido	gönder	submeter	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
gönderilen	enviada	gönder	enviar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
gönderilen	enviadas	gönder	enviar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
gönderilen	enviados	gönder	enviar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
gönderilen	enviado	gönder	enviar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
kurgusal	ficcional	kurgusal	ficcional	ADJ	ADJ;MASC;SG
kurgusal	fictícia	kurgusal	fictícia	ADJ	ADJ;FEM;SG
değerleri	valores	değer	valor	N;NOM;PL;3	N;MASC;PL
mektup	letra	mektup	letra	N;NOM;SG;3	N;FEM;SG
mektup	carta	mektup	carta	N;NOM;SG;3	N;FEM;SG
kamera	câmara	kamera	câmara	N;NOM;SG;3	N;FEM;SG
kamera	camera	kamera	camera	N;NOM;SG;3	N;FEM;SG
kamera	câmera	kamera	câmera	N;NOM;SG;3	N;FEM;SG
değişiklikleri	mudanças	değişiklik	mudança	N;ACC;PL;3	N;FEM;PL
değişiklikleri	alterações	değişiklik	alteração	N;ACC;PL;3	N;FEM;PL
değişiklikleri	modificações	değişiklik	modificação	N;ACC;PL;3	N;FEM;PL
kaldırıldı	removida	kal	remover	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kaldırıldı	eliminado	kal	eliminar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kaldırıldı	removido	kal	remover	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
konuşulan	falados	konuş	falar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
konuşulan	falado	konuş	falar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
konuşulan	falada	konuş	falar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
konuşulan	faladas	konuş	falar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
ayakta	ambulatório	ayak	ambulatório	N;ESS;SG;3	N;MASC;SG
örnekleri	exemplos	örnek	exemplo	N;ACC;PL;3	N;MASC;PL
örnekleri	amostras	örnek	amostra	N;ACC;PL;3	N;FEM;PL
atılan	atirado	at	atirar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
ifadesi	expressão	ifade	expressão	N;NOM;SG;3	N;FEM;SG
ifadesi	testemunho	ifade	testemunho	N;NOM;SG;3	N;MASC;SG
parlamentosu	parlamento	parlamentosu	parlamento	N;NOM;SG;3	N;MASC;SG
tahmini	estimativa	tahmin	estimativa	N;NOM;SG;3	N;FEM;SG
tahmini	estimativa	tahmin	estimativa	N;NOM;SG;3	N;FEM;SG
tahmini	previsão	tahmin	previsão	N;NOM;SG;3	N;FEM;SG
tahmini	estimação	tahmin	estimação	N;NOM;SG;3	N;FEM;SG
tahmini	estimativa	tahmin	estimativa	N;NOM;SG;3	N;FEM;SG
diplomatik	diplomática	diplomatik	diplomático	N;NOM;SG;3	N;FEM;SG
elektromanyetik	eletromagnético	elektromanyetik	eletromagnético	N;NOM;SG;3	N;MASC;SG
elektromanyetik	eletromagnética	elektromanyetik	eletromagnética	N;NOM;SG;3	N;FEM;SG
elektromanyetik	electromagnética	elektromanyetik	electromagnético	N;NOM;SG;3	N;FEM;SG
analiz	análise	analiz	análise	N;NOM;SG;3	N;FEM;SG
analiz	analise	analiz	analisar	N;NOM;SG;3	N;FEM;SG
analiz	análise	analiz	análise	N;NOM;SG;3	N;FEM;SG
ekran	tela	ekran	tela	N;NOM;SG;3	N;FEM;SG
ekran	ecrã	ekran	ecrã	N;NOM;SG;3	N;MASC;SG
ekran	monitor	ekran	monitor	N;NOM;SG;3	N;MASC;SG
ekran	visualização	ekran	visualização	N;NOM;SG;3	N;FEM;SG
ekran	exibição	ekran	exibição	N;NOM;SG;3	N;FEM;SG
parçacık	excerto	parçacık	excerto	N;NOM;SG;3	N;MASC;SG
parçacık	trecho	parçacık	trecho	N;NOM;SG;3	N;MASC;SG
parçacık	widget	parçacık	widget	N;NOM;SG;3	N;MASC;SG
parçacık	elemento	parçacık	elemento	N;NOM;SG;3	N;MASC;SG
parçacık	partícula	parçacık	partícula	N;NOM;SG;3	N;FEM;SG
rakibi	concorrente	rakip	concorrente	N;NOM;SG;3	N;MASC;SG
rakibi	competidor	rakip	competidor	N;NOM;SG;3	N;MASC;SG
rakibi	rival	rakip	rival	N;NOM;SG;3	N;MASC;SG
rakibi	adversário	rakip	adversário	N;NOM;SG;3	N;MASC;SG
rakibi	opositor	rakip	opositor	N;NOM;SG;3	N;MASC;SG
rakibi	oponente	rakip	oponente	N;NOM;SG;3	N;MASC;SG
sanatçılar	artistas	sanatçı	artista	N;NOM;PL;3	N;MASC;PL
sanatçılar	artistas	sanatçı	artista	N;NOM;PL;3	N;MASC;PL
sözlük	glossário	sözlük	glossário	N;NOM;SG;3	N;MASC;SG
sözlük	vocabulário	sözlük	vocabulário	N;NOM;SG;3	N;MASC;SG
sözlük	dicionário	sözlük	dicionário	N;NOM;SG;3	N;MASC;SG
yolculuk	viagem	yolculuk	viagem	N;NOM;SG;3	N;FEM;SG
yolculuk	viagem	yolculuk	viagem	N;NOM;SG;3	N;FEM;SG
yolculuk	jornada	yolculuk	jornada	N;NOM;SG;3	N;FEM;SG
yolculuk	journey	yolculuk	journey	N;NOM;SG;3	N;MASC;SG
yolculuk	ride	yolculuk	ride	N;NOM;SG;3	N;MASC;SG
yolculuk	cavalgada	yolculuk	cavalgar	N;NOM;SG;3	N;FEM;SG
yolculuk	rolê	yolculuk	rolê	N;NOM;SG;3	N;MASC;SG
yolculuk	boleia	yolculuk	boleia	N;NOM;SG;3	N;FEM;SG
yolculuk	passeio	yolculuk	passeio	N;NOM;SG;3	N;MASC;SG
yolculuk	viagem	yolculuk	viagem	N;NOM;SG;3	N;FEM;SG
yolculuk	trip	yolculuk	trip	N;NOM;SG;3	N;MASC;SG
havaalanı	aeroporto	havaalanı	aeroporto	N;NOM;SG;3	N;MASC;SG
havaalanı	aeródromo	havaalanı	aeródromo	N;NOM;SG;3	N;MASC;SG
katkıları	contributos	katkı	contributo	N;ACC;PL;3	N;MASC;PL
katkıları	contribuições	katkı	contribuição	N;ACC;PL;3	N;FEM;PL
psikolojik	psicológico	psikolojik	psicológico	ADJ	ADJ;MASC;SG
psikolojik	psicológica	psikolojik	psicológico	ADJ	ADJ;FEM;SG
alayı	regimento	alay	regimento	N;ACC;SG;3	N;MASC;SG
alayı	procissão	alay	procissão	N;ACC;SG;3	N;FEM;SG
alayı	cortejo	alay	cortejo	N;ACC;SG;3	N;MASC;SG
kanadalı	canadiano	kanadalı	canadiano	N;ESS;SG;3	N;MASC;SG
kanadalı	canadense	kanadalı	canadense	N;ESS;SG;3	N;MASC;SG
kanadalı	canadian	kanadalı	canadian	N;ESS;SG;3	N;FEM;SG
ilgisi	relevância	ilgi	relevância	N;NOM;SG;3	N;FEM;SG
ilgisi	pertinência	ilgi	pertinência	N;NOM;SG;3	N;FEM;SG
sayısal	computacional	sayısal	computacional	ADJ	ADJ;MASC;SG
teklifi	proposta	teklif	proposta	N;ACC;SG;3	N;FEM;SG
teklifi	oferta	teklif	oferta	N;ACC;SG;3	N;FEM;SG
kapasitesi	capacidade	kapasite	capacidade	N;NOM;SG;3	N;FEM;SG
kalıntıları	restos	kalıntı	resto	N;NOM;PL;3	N;MASC;PL
kalıntıları	remanescentes	kalıntı	remanescente	N;NOM;PL;3	N;MASC;PL
kalıntıları	restos	kalıntı	resto	N;NOM;PL;3	N;MASC;PL
şehirleri	cidades	şehir	cidade	N;NOM;PL;3	N;FEM;PL
alfabesi	alfabeto	alfabe	alfabeto	N;NOM;SG;3	N;MASC;SG
sıralaması	ranking	sırala	ranking	N;NOM;SG;3	N;MASC;SG
mühendisi	engenheira	mühendis	engenheira	N;NOM;SG;3	N;FEM;SG
mühendisi	engenheiro	mühendis	engenheiro	N;NOM;SG;3	N;MASC;SG
konuları	tópicos	konu	tópico	N;ACC;PL;3	N;MASC;PL
konuları	temas	konu	tema	N;ACC;PL;3	N;MASC;PL
orkestrası	orchestra	orkestra	orchestra	N;NOM;SG;3	N;MASC;SG
orkestrası	orquestra	orkestra	orquestra	N;NOM;SG;3	N;FEM;SG
atlético	atlético	atlético	atlético	N;NOM;SG;3	N;MASC;SG
arkadaşlar	amigos	arkadaş	amigo	N;NOM;PL;3	N;MASC;PL
arkadaşlar	amigas	arkadaş	amiga	N;NOM;PL;3	N;FEM;PL
eliptik	elíptica	eliptik	elíptico	ADJ	ADJ;FEM;SG
duyurdu	anunciou	duyur	anunciar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
duyurdu	anunciado	duyur	anunciar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
duyurdu	anunciada	duyur	anunciar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
rahat	acolhedor	rahat	acolhedor	ADJ	ADJ;MASC;SG
rahat	aconchegante	rahat	aconchegante	ADJ	ADJ;MASC;SG
rahat	acolhedora	rahat	acolhedora	ADJ	ADJ;FEM;SG
rahat	confortável	rahat	confortável	ADJ	ADJ;MASC;SG
rahat	confortáveis	rahat	confortável	ADJ	ADJ;MASC;PL
rahat	confortável	rahat	confortável	ADJ	ADJ;MASC;SG
rahat	confortáveis	rahat	confortável	ADJ	ADJ;MASC;PL
değiştirildi	mudado	değiş	mudar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
değiştirildi	alterado	değiş	alterar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
değiştirildi	mudou	değiş	mudar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
değiştirildi	alterada	değiş	alterar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
değiştirildi	modificada	değiş	modificar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
değiştirildi	alterado	değiş	alterar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
değiştirildi	modificado	değiş	modificar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
