پربت	gebirge	پربت	gebirge	N;NOM;MASC;SG;3	N
پیچیدہ	beteiligt	پیچیدہ	beteiligen	ADJ	ADJ;V.PTCP
پیچیدہ	komplexer	پیچیدہ	komplex	ADJ	ADJ
پیچیدہ	komplexe	پیچیدہ	komplex	ADJ	ADJ;NOM;FEM;PL
پیچیدہ	komplex	پیچیدہ	komplex	ADJ	ADJ
پیچیدہ	komplexes	پیچیدہ	komplex	ADJ	ADJ;NOM;NEUT;SG
پیچیدہ	schwierig	پیچیدہ	schwierig	ADJ	ADJ
پیچیدہ	schwer	پیچیدہ	schwer	ADJ	ADJ
پیچیدہ	schwierige	پیچیدہ	schwierig	ADJ	ADJ;NOM;FEM;PL
پیچیدہ	kompliziert	پیچیدہ	kompliziert	ADJ	ADJ
پیچیدہ	komplizierter	پیچیدہ	komplizierter	ADJ	ADJ
پیچیدہ	komplizierte	پیچیدہ	kompliziert	ADJ	ADJ;NOM;SG
پیڑ	pflanzen	پیڑ	pflanz	V;ACT	V;NFIN
پیڑ	pflanzen	پیڑ	pflanz	V;ACT	V;NFIN
پیش	zuvor	پیش	zuvor	ADV;MASC;SG;3	ADV
پیش	davor	پیش	davor	ADV;MASC;SG;3	ADV
پیش	vorher	پیش	vorher	ADV;MASC;SG;3	ADV
پیش	vorne	پیش	vorne	ADV;MASC;SG;3	ADV
پیش	vorn	پیش	vorn	ADV;MASC;SG;3	ADV
پیشانی	rubrik	پیشانی	rubrik	N;NOM;MASC;SG;3	N;SG
پیشانی	rubrik	پیشانی	rubrik	N;NOM;MASC;SG;3	N;SG
پیشرس	vorbemerkung	پیشرس	vorbemerkung	N;NOM;MASC;SG;3	N;NOM;SG
پیشکش	vortrag	پیشکش	vortragen	N;NOM;MASC;SG;3	N;SG
پیشکش	darstellung	پیشکش	darstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشکش	ehrung	پیشکش	ehrung	N;NOM;MASC;SG;3	N;SG
پیشکش	vortrag	پیشکش	vortragen	N;NOM;MASC;SG;3	N;SG
پیشکش	darstellung	پیشکش	darstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشکش	ehrung	پیشکش	ehrung	N;NOM;MASC;SG;3	N;SG
پیشکش	angebot	پیشکش	anpieten	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیشگی	anzahlung	پیشگی	anzahlung	N;NOM;MASC;SG;3	N
پیشوائی	führung	پیشوائی	führung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشوائی	anleitung	پیشوائی	anleitung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشہ	berufung	پیشہ	berufung	N;NOM;MASC;SG;3	N
پیشہ	geschäft	پیشہ	schäfen	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیشہ	geschäftsstelle	پیشہ	geschäftsstelle	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشہ	amt	پیشہ	amt	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیشہ	berufung	پیشہ	berufung	N;NOM;MASC;SG;3	N
پیشہ	aufruf	پیشہ	aufruf	N;NOM;MASC;SG;3	N;SG
پیشہ	anruf	پیشہ	anruf	N;NOM;MASC;SG;3	N
پیشہ	beruf	پیشہ	beruf	N;NOM;MASC;SG;3	N;SG
پیشہ	berufung	پیشہ	berufung	N;NOM;MASC;SG;3	N
پیشہ	geschäft	پیشہ	schäfen	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیشہ	geschäftsstelle	پیشہ	geschäftsstelle	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشہ	amt	پیشہ	amt	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیشی	anhörung	پیشی	anhörung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پیشی	gehör	پیشی	gehör	N;NOM;MASC;SG;3	N;NOM
پیکھنا	begehren	پیکھ	begehren	V;SG;NFIN;ACT	V;NFIN
پیکھنا	verlangen	پیکھ	verlangen	V;SG;NFIN;ACT	V;NFIN
پیکھنا	sehen	پیکھ	sehen	V;SG;NFIN;ACT	V;NFIN
پیکھنا	siehe	پیکھ	sehen	V;SG;NFIN;ACT	V;IMP;SG;FIN
پیکھنا	ansehen	پیکھ	ansehen	V;SG;NFIN;ACT	V;NFIN
پیکھنا	beobachten	پیکھ	beobachten	V;SG;NFIN;ACT	V;NFIN
پیکھنا	ansehen	پیکھ	ansehen	V;SG;NFIN;ACT	V;NFIN
پیکھنا	anschauen	پیکھ	anschauen	V;SG;NFIN;ACT	V;NFIN
پیل	fülle	پیل	füllen		
پیل	überfluss	پیل	überflussen		
پَین	kanäle	پَین	kanal		
پَین	sender	پَین	sender		
پَین	freibad	پَین	freibaden		
پَین	pool	پَین	pool		
پَیں	piep	پَیں	peipen		
پیندا	hüfte	پیندا	hüfen		
پیندا	hintern	پیندا	hintern		
پیندا	gesäß	پیندا	gesäß		
پینڈ	kugel	پینڈ	kugeln		
پھاٹ	division	پھاٹ	division		
پھاٹک	gate	پھاٹک	gate		
پھاٹک	pforte	پھاٹک	pforen		
پھاٹک	scheck	پھاٹک	scheck		
پھاٹک	behinderung	پھاٹک	behinderung		
پھاڑ	knacken	چیرپھاڑ	knacken	V;ACT	V;NFIN
پھاڑ	riss	چیرپھاڑ	ressen	V;ACT	V;IND;SG;3;FIN
پھاڑ	mieten	چیرپھاڑ	mieten	V;ACT	V;NFIN
پھاڑ	teilen	چیرپھاڑ	teilen	V;ACT	V;NFIN
پھاڑ	aufteilen	چیرپھاڑ	aufteilen	V;ACT	V;NFIN
پھاڑ	geteilt	چیرپھاڑ	teilen	V;ACT	V;V.PTCP
پھاڑنا	ärgern	پھاڑ	ärgern	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	reißen	پھاڑ	reißen	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	zerreißen	پھاڑ	zerreißen	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	reizen	پھاڑ	reizen	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	brechen	پھاڑ	brechen	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	rippen	پھاڑ	rippen	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	reißen	پھاڑ	reißen	V;SG;NFIN;ACT	V;NFIN
پھاڑنا	auslesen	پھاڑ	auslesen	V;SG;NFIN;ACT	V;NFIN
پھال	step	پھال	step		
پھال	schritt	پھال	schreinen		
پھال	stride	پھال	stride		
پھال	schritt	پھال	schreinen		
پھان	snare	پھان	snar		
پھانٹنا	schlagen	پھانٹنا	schlagen	V;NFIN;ACT	V;NFIN
پھانٹنا	zerkleinern	پھانٹنا	zerkleinern	V;NFIN;ACT	V;NFIN
پھانس	sorge	پھانس	sorgen		
پھانس	hindernis	پھانس	hindernis		
پھانس	splitter	پھانس	splitt		
پھانس	snare	پھانس	snar		
پھانس	angst	پھانس	angst		
پھانس	besorgnis	پھانس	besorgnis		
پھانکڑ	fett	پھانکڑ	fett		
پھانکڑ	kühn	پھانکڑ	kühn		
پھانکڑ	fop	پھانکڑ	fop		
پھانکنا	geöffnet	پھانکنا	öffnen	V;NFIN;ACT	V;V.PTCP
پھانکنا	öffnen	پھانکنا	öffnen	V;NFIN;ACT	V;NFIN
پھب	anmut	پھب	anmut		
پھب	gnade	پھب	gnade		
پھب	dekoration	پھب	dekoration		
پھبکنا	gedeihen	پھبک	gedeihen	V;SG;NFIN;ACT	V;NFIN
پھبن	anmut	پھبن	anmut		
پھبن	gnade	پھبن	gnade		
پھبن	beauty	پھبن	beauty		
پُھپکارنا	sprengen	پُھپکار	sprengen	V;MASC;SG;NFIN;ACT	V;NFIN
پُھپکارنا	blasen	پُھپکار	blasen	V;MASC;SG;NFIN;ACT	V;NFIN
پھپکنا	sprießen	پھپک	sprießen	V;SG;ACT	V;NFIN
پھٹ	platzen	پھٹ	platz	V;ACT	V;NFIN
پھٹا	gerissen	پھٹا	reißen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پھٹا	zerrissen	پھٹا	zerrissen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پھٹا	abgerissen	پھٹا	abreißen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پھٹا	zerbrochen	پھٹا	zerbrechen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پھٹا	gebrochen	پھٹا	brechen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پھٹا	mieten	پھٹا	mieten	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
پھٹا	teilen	پھٹا	teilen	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
پھٹا	aufteilen	پھٹا	aufteilen	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
پھٹا	geteilt	پھٹا	teilen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پھٹا	geknackt	پھٹا	knacken	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
پُھٹانا	befreien	پُھٹا	befreien	V;SG;NFIN;ACT	V;NFIN
پِھٹکارنا	fluchen	پرھٹکار	fluch	V;NFIN;ACT	V;NFIN
پِھٹکارنا	verfluchen	پرھٹکار	verfluchen	V;NFIN;ACT	V;NFIN
پِھٹکارنا	verweis	پرھٹکار	verweis	V;NFIN;ACT	V;IND;SG;3;PST;FIN
پُھٹکر	vertrieben	پُھٹکر	vertreiben	V;V.CVB;ACT	V;V.PTCP
پُھٹکر	verteilen	پُھٹکر	verteilen	V;V.CVB;ACT	V;NFIN
پُھٹکر	verteilt	پُھٹکر	verteilen	V;V.CVB;ACT	V;V.PTCP
پُھٹکر	ändern	پُھٹکر	ändern	V;V.CVB;ACT	V;NFIN
پُھٹکر	wechseln	پُھٹکر	wechseln	V;V.CVB;ACT	V;NFIN
پُھٹکر	getrennt	پُھٹکر	trennen	V;V.CVB;ACT	V;V.PTCP
پُھٹکر	abgetrennt	پُھٹکر	abtrennen	V;V.CVB;ACT	V;V.PTCP
پھٹکنا	vorgehen	پھٹک	vorgehen	V;SG;NFIN;ACT	V;NFIN
پھدک	siedet	پھدک	sieden		
پھدک	eifer	پھدک	eifer		
پِھرتا	zurückkehren	پِھرتا	zurückkehren	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پِھرتا	spazieren	پِھرتا	spazieren	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پِھرتا	wanderungen	پِھرتا	wanderung	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پِھرتا	wandern	پِھرتا	wandern	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پِھرتا	verwandeln	پِھرتا	verwandeln	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پِھرتا	drehen	پِھرتا	drehen	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پُھرتی	geschicklichkeit	پُھرتی	geschicklichkeit	ADJ	ADJ
پُھرتی	wendigkeit	پُھرتی	wendigkeit	ADJ	ADJ
پُھرتی	aufmerksamkeit	پُھرتی	aufmerksamkeit	ADJ	ADJ
پھرک	schilde	پھرک	schild		
پِھرنا	abweichen	پِھر	abweichen	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	aufstand	پِھر	aufstehen	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PST;FIN
پِھرنا	ändern	پِھر	ändern	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	wechseln	پِھر	wechseln	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	zirkulieren	پِھر	zirkulieren	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	bummeln	پِھر	bummeln	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	spazieren	پِھر	spazieren	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	zurücknehmen	پِھر	zurücknehmen	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	einfahren	پِھر	einfahren	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	widerrufen	پِھر	widerrufen	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	zurückziehen	پِھر	zurückziehen	V;MASC;SG;NFIN;ACT	V;NFIN
پِھرنا	reisen	پِھر	reisen	V;MASC;SG;NFIN;ACT	V;NFIN
پھڑک	erregung	پھڑک	erregung		
پھڑکن	puls	پھڑکن	puls		
پھڑکن	wunsch	پھڑکن	wunsch		
پھڑکن	erregung	پھڑکن	erregung		
پھڑکنا	flattern	پھڑک	flattern	V;SG;NFIN;ACT	V;NFIN
پھڑکنا	zucken	پھڑک	zucken	V;SG;NFIN;ACT	V;NFIN
پُھساہِندا	stinkenden	پُھساہِندا	stinkend	ADJ	ADJ
پھسائو	besorgnis	پھسائو	besorgnis		
پھسکانا	lockern	پھسکانا	lockern	V;MASC;SG;NFIN;ACT	V;NFIN
پُھسلانا	entführen	پُھسلانا	entführen	V;MASC;SG;V.PTCP;ACT	V;NFIN
پُھسلانا	verführt	پُھسلانا	verführen	V;MASC;SG;V.PTCP;ACT	V;V.PTCP
پُھسلانا	verführen	پُھسلانا	verführen	V;MASC;SG;V.PTCP;ACT	V;NFIN
پھک	spreu	پھک	spreu	V;ACT	V;FIN
پُھکنا	brennen	پُھک	brennen	V;NFIN;ACT	V;NFIN
پُھکنا	verbrennen	پُھک	verbrennen	V;NFIN;ACT	V;NFIN
پھل	rückgabe	پھل	rückgabe	N;NOM;MASC;SG;3	N;SG
پھل	gewinn	پھل	gewinn	N;NOM;MASC;SG;3	N
پھل	auswirkung	پھل	auswirkung	N;NOM;MASC;SG;3	N;SG
پھل	wirkung	پھل	wirkung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پھل	effekt	پھل	effekt	N;NOM;MASC;SG;3	N
پھل	nachkomme	پھل	nachkommen	N;NOM;MASC;SG;3	N;SG
پُھلانا	aufblasen	پُھلا	aufblasen	V;SG;NFIN;ACT	V;NFIN
پھلانگ	sprung	پھلانگ	sprung	V;ACT	V;IND;SG;3;PST;FIN
پھلانگ	springen	پھلانگ	springen	V;ACT	V;NFIN
پھلانگ	gebunden	پھلانگ	binden	V;ACT	V;V.PTCP
پھلانگ	gefesselt	پھلانگ	fesseln	V;ACT	V;V.PTCP
پھلانگ	springen	پھلانگ	springen	V;ACT	V;NFIN
پھلانگ	springe	پھلانگ	springen	V;ACT	V;IND;SG;3;PRS;FIN
پھُلکارنا	aufblasen	پھُلکارنا	aufblasen	V;NFIN;ACT	V;NFIN
پھلی	abschirmung	پھلا	abschirmung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
پھندا	knoten	پھندا	knot	V;MASC;SG;V.PTCP;ACT	V;NFIN
پُھوٹنا	steigen	پُھوٹنا	steigen	V;NFIN;ACT	V;NFIN
پُھوٹنا	erheben	پُھوٹنا	erheben	V;NFIN;ACT	V;NFIN
پُھوٹنا	aufstieg	پُھوٹنا	aufsteigen	V;NFIN;ACT	V;IND;SG;3;PST;FIN
پُھوٹنا	schießt	پُھوٹنا	schießen	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
پُھوٹنا	schießen	پُھوٹنا	schießen	V;NFIN;ACT	V;NFIN
پُھوٹنا	schieße	پُھوٹنا	scheißen	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
پُھوٹنا	schiessen	پُھوٹنا	schießen	V;NFIN;ACT	V;NFIN
پُھوٹنا	verteilen	پُھوٹنا	verteilen	V;NFIN;ACT	V;NFIN
پُھوٹنا	platzen	پُھوٹنا	platz	V;NFIN;ACT	V;NFIN
پُھوٹنا	geplatzt	پُھوٹنا	platzen	V;NFIN;ACT	V;V.PTCP
پُھوٹنا	sagen	پُھوٹنا	sagen	V;NFIN;ACT	V;NFIN
پُھوٹنا	sagt	پُھوٹنا	sagen	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
پُھوٹنا	zertrümmert	پُھوٹنا	zertrümmern	V;NFIN;ACT	V;V.PTCP
پُھوٹنا	zerschlagen	پُھوٹنا	zerschlagen	V;NFIN;ACT	V;V.PTCP
پُھوٹنا	getrennt	پُھوٹنا	trennen	V;NFIN;ACT	V;V.PTCP
پُھوٹنا	trennen	پُھوٹنا	trennen	V;NFIN;ACT	V;NFIN
پُھوٹنا	teilen	پُھوٹنا	teilen	V;NFIN;ACT	V;NFIN
پُھوٹنا	aufteilen	پُھوٹنا	aufteilen	V;NFIN;ACT	V;NFIN
پُھوٹنا	geteilt	پُھوٹنا	teilen	V;NFIN;ACT	V;V.PTCP
پھوڑنا	teilen	پھوڑ	teilen	V;NFIN;ACT	V;NFIN
پھوڑنا	aufteilen	پھوڑ	aufteilen	V;NFIN;ACT	V;NFIN
پھوڑنا	geteilt	پھوڑ	teilen	V;NFIN;ACT	V;V.PTCP
پھوڑنا	enthüllen	پھوڑ	enthüllen	V;NFIN;ACT	V;NFIN
پھوڑنا	offenlegen	پھوڑ	offenlegen	V;NFIN;ACT	V;NFIN
پھوڑنا	brechen	پھوڑ	brechen	V;NFIN;ACT	V;NFIN
پھوک	leere	پھوک	leer		
پھوک	lees	پھوک	lees		
پھوک	unsinn	پھوک	unsinn		
پھوک	leere	پھوک	leer		
پھوک	lees	پھوک	lees		
پھوک	unsinn	پھوک	unsinn		
پُھول	begeistern	پُھول	begeistern	V;SG;V.PTCP;ACT	V;NFIN
پُھول	blühen	پُھول	blühen	V;SG;V.PTCP;ACT	V;NFIN
پُھول	blumen	پُھول	blum	V;SG;V.PTCP;ACT	V;NFIN
پُھول	blühen	پُھول	blühen	V;SG;V.PTCP;ACT	V;NFIN
پُھول	funken	پُھول	funken	V;SG;V.PTCP;ACT	V;NFIN
پُھولنا	blühen	پُھول	blühen	V;NFIN;ACT	V;NFIN
پُھولنا	gedeihen	پُھول	gedeihen	V;NFIN;ACT	V;NFIN
پھیٹنا	mischen	پھیٹ	mischen	V;SG;NFIN;ACT	V;NFIN
پھیر	unterschied	پھیر	unterscheiden	V;ACT	V;IND;SG;3;PST;FIN
پھیر	biegen	پھیر	biegen	V;ACT	V;NFIN
پھیر	beugen	پھیر	beugen	V;ACT	V;NFIN
پھیر	wickeln	پھیر	wickeln	V;ACT	V;NFIN
پھیر	ändern	پھیر	ändern	V;ACT	V;NFIN
پھیر	wechseln	پھیر	wechseln	V;ACT	V;NFIN
پھیر	entfernungen	پھیر	entfernung	V;ACT	V;V.PTCP
پھیر	verdrehen	پھیر	verdrehen	V;ACT	V;NFIN
پھیر	drehen	پھیر	drehen	V;ACT	V;NFIN
پھیر	unklarheiten	پھیر	unklarheiten	V;ACT	V;NFIN
پھیر	drehen	پھیر	drehen	V;ACT	V;NFIN
پھیرا	besuch	پھیرا	besuchen	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
پھیرا	besuchen	پھیرا	besuchen	V;MASC;SG;V.PTCP;ACT	V;NFIN
پھیرا	drehen	پھیرا	drehen	V;MASC;SG;V.PTCP;ACT	V;NFIN
پھینٹ	riemen	پھینٹ	riemen	V;ACT	V;NFIN
پِھینچنا	abdrücken	پِھینچ	abdrücken	V;MASC;SG;NFIN;ACT	V;NFIN
پِھینچنا	drücken	پِھینچ	drücken	V;MASC;SG;NFIN;ACT	V;NFIN
پِھینچنا	spülen	پِھینچ	spülen	V;MASC;SG;NFIN;ACT	V;NFIN
پِھینچنا	waschen	پِھینچ	waschen	V;MASC;SG;NFIN;ACT	V;NFIN
پھینکنا	schleudern	پھینکنا	schleudern	V;NFIN;ACT	V;NFIN
پھینکنا	gegossen	پھینکنا	gießen	V;NFIN;ACT	V;V.PTCP
پھینکنا	werfen	پھینکنا	werfen	V;NFIN;ACT	V;NFIN
پھینکنا	geworfen	پھینکنا	werfen	V;NFIN;ACT	V;V.PTCP
پھینکنا	schleudern	پھینکنا	schleudern	V;NFIN;ACT	V;NFIN
پھینکنا	gegossen	پھینکنا	gießen	V;NFIN;ACT	V;V.PTCP
پھینکنا	werfen	پھینکنا	werfen	V;NFIN;ACT	V;NFIN
پھینکنا	geworfen	پھینکنا	werfen	V;NFIN;ACT	V;V.PTCP
پھینکنا	wirf	پھینکنا	werfen	V;NFIN;ACT	V;IND;SG;2;PRS;FIN
پھینکنا	schmeißen	پھینکنا	schmeißen	V;NFIN;ACT	V;NFIN
پھینکنا	werfen	پھینکنا	werfen	V;NFIN;ACT	V;NFIN
تِ	dreien	تِ	dreien		
تِ	dreier	تِ	dreier		
تا	seit	تا	seit	ADP	ADP
تا	bis	تا	bis	ADP	ADP
تاحال	bisher	تاحال	bisher	ADV	ADV
تاحال	bislang	تاحال	bislang	ADV	ADV
تاحال	noch	تاحال	noch	ADV	ADV
تاحال	doch	تاحال	doch	ADV	ADV
تاحال	trotzdem	تاحال	trotzdem	ADV	ADV
تاحال	dennoch	تاحال	dennoch	ADV	ADV
تاب	leistung	تاب	leistung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاب	stromversorgung	تاب	stromversorgung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاب	verbrennung	تاب	verbrennung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاپ	brenn	تاپ	brenn		
تاپ	wärme	تاپ	wärm		
تاپ	wärme	تاپ	wärm		
تاپ	hitze	تاپ	hitze		
تاپ	fieber	تاپ	fieber		
تات	vaters	تات	vaters		
تات	lieber	تات	lieb		
تاجِری	handelspartner	تاجِری	handelspartner	ADJ	ADJ
تاجِری	geschäfte	تاجِری	geschäft	ADJ	ADJ;NOM;PL
تاجِری	geschäftlich	تاجِری	geschäftlich	ADJ	ADJ
تاخت	angriff	تاخت	angreifen	N;NOM;MASC;SG;3	N
تاخت	anschlag	تاخت	anschlagen	N;NOM;MASC;SG;3	N;SG
تاخت	einfall	تاخت	einfall	N;NOM;MASC;SG;3	N
تاخت	plünderung	تاخت	plünderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاخت	angriff	تاخت	angreifen	N;NOM;MASC;SG;3	N
تاخت	anschlag	تاخت	anschlagen	N;NOM;MASC;SG;3	N;SG
تاَخُّر	verschiebung	تاَخُّر	verschiebung	N	N;SG
تاَخُّر	aufschub	تاَخُّر	aufschaben	N	N
تاَخُّر	vertagung	تاَخُّر	vertagung	N	N;FEM;SG
تادیبی	disziplinarverfahren	تادیبی	disziplinarverfahren	ADJ	ADJ
تاَذّی	traurig	تاَذّی	traurig	ADJ	ADJ
تاَذّی	traurigkeit	تاَذّی	traurigkeit	ADJ	ADJ
تاَذّی	trauer	تاَذّی	trau	ADJ	ADJ
تاَذّی	trauer	تاَذّی	trau	ADJ	ADJ
تاَذّی	notlage	تاَذّی	notlage	ADJ	ADJ;SG
تار	linie	تار	linie	N;NOM;MASC;SG;3	N
تار	strecke	تار	strecken	N;NOM;MASC;SG;3	N;SG
تار	telegramm	تار	telegramm	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تار	drähte	تار	drähen	N;NOM;MASC;SG;3	N;NOM;SG
تاراجی	zerstörung	تاراجی	zerstörung	ADJ	ADJ
تارک	hügel	تارک	hügeln		
تاریخی	historisches	تاریخی	historisch	ADJ	ADJ;NOM;NEUT;SG
تاریخی	historische	تاریخی	historisch	ADJ	ADJ;NOM;FEM;PL
تاریخی	historischen	تاریخی	historisch	ADJ	ADJ;NOM;MASC;SG
تاڑ	verständigung	تاڑ	verständigung		
تاڑن	strafe	تاڑن	strafen		
تاڑن	strafe	تاڑن	strafen		
تاڑنا	starren	تاڑنا	starr	V;SG;NFIN;ACT	V;NFIN
تاڑنا	verstehen	تاڑنا	verstehen	V;SG;NFIN;ACT	V;NFIN
تاڑنا	verstehe	تاڑنا	verstehen	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
تاڑنا	begreifen	تاڑنا	begreifen	V;SG;NFIN;ACT	V;NFIN
تاڑنا	verstanden	تاڑنا	verstehen	V;SG;NFIN;ACT	V;V.PTCP
تاڑنا	wahrnehmen	تاڑنا	wahrnehmen	V;SG;NFIN;ACT	V;NFIN
تاڑنی	peitsche	تاڑنی	peitsch	ADJ	ADJ;NOM;FEM;SG
تاز	rasse	تاز	rassen		
تاز	race	تاز	race		
تاز	running	تاز	runneing		
تاز	invasion	تاز	invasion		
تازگی	stadterneuerung	تازگی	stadterneuerung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تازگی	stadterneuerung	تازگی	stadterneuerung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تازہ	neuer	تازہ	neu	ADJ	ADJ
تازہ	neue	تازہ	neu	ADJ	ADJ;NOM;FEM;PL
تازہ	neu	تازہ	neu	ADJ	ADJ
تازہ	neuen	تازہ	neu	ADJ	ADJ;ACC;MASC;SG
تازہ	neues	تازہ	neu	ADJ	ADJ;NOM;NEUT;SG
تازہ	frischer	تازہ	frisch	ADJ	ADJ
تازہ	frische	تازہ	frisch	ADJ	ADJ;NOM;FEM;PL
تازہ	frischen	تازہ	frisch	ADJ	ADJ
تازہ	frisch	تازہ	frisch	ADJ	ADJ
تازہ	fröhlich	تازہ	fröhlich	ADJ	ADJ
تازہ	glücklich	تازہ	glücklich	ADJ	ADJ
تازہ	zufrieden	تازہ	zufrieden	ADJ	ADJ
تازہ	neuer	تازہ	neu	ADJ	ADJ
تازہ	neue	تازہ	neu	ADJ	ADJ;NOM;FEM;PL
تازہ	neu	تازہ	neu	ADJ	ADJ
تازہ	neuen	تازہ	neu	ADJ	ADJ;ACC;MASC;SG
تازہ	neues	تازہ	neu	ADJ	ADJ;NOM;NEUT;SG
تازہ	grün	تازہ	grün	ADJ	ADJ
تازہ	grünen	تازہ	grün	ADJ	ADJ
تازہ	grüne	تازہ	grün	ADJ	ADJ;NOM;FEM;PL
تازہ	frischer	تازہ	frisch	ADJ	ADJ
تازہ	frische	تازہ	frisch	ADJ	ADJ;NOM;FEM;PL
تازہ	frischen	تازہ	frisch	ADJ	ADJ
تازہ	frisch	تازہ	frisch	ADJ	ADJ
تازہ	fröhlich	تازہ	fröhlich	ADJ	ADJ
تازہ	glücklich	تازہ	glücklich	ADJ	ADJ
تازہ	zufrieden	تازہ	zufrieden	ADJ	ADJ
تازیانہ	peitsche	تازیانہ	peitsch	ADJ	ADJ;NOM;FEM;SG
تازیانہ	zuckerrohr	تازیانہ	zuckerrohr	ADJ	ADJ
تاغ	berge	تاغ	bergen		
تاغ	granatapfel	تاغ	granatapfel		
تاک	erwartung	تاک	Erwartung		
تاک	target	تاک	targen		
تاک	pflege	تاک	pfleg		
تاکنا	wunsch	تاکنا	wunsch		
تاکنا	wunsch	تاکنا	wunsch		
تاکید	hervorhebung	تاکید	hervorhebung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاکید	betonung	تاکید	Betonung	N;NOM;MASC;SG;3	N;FEM;SG
تاگا	gewinde	تاگا	gewinde		
تال	massnahme	تال	massnahm	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تالابیلی	aufregung	تالابیلی	aufregung	ADJ	ADJ
تالک	riegel	تالک	riegel		
تالک	schraube	تالک	schraub		
تالیف	sammlung	تالیف	sammlung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تالیف	zusammenstellung	تالیف	zusammenstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تالیف	erstellung	تالیف	Erstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تام	voller	تام	voll		
تام	vollen	تام	voll		
تام	finsternis	تام	finsternis		
تام	erregung	تام	erregung		
تام	wecker	تام	wecker		
تان	anspannung	تان	anspannung	N;NOM;MASC;SG;3	N
تانتا	serie	تان	serie	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تانس	achtung	تانس	achtung		
تانس	warnhinweis	تانس	warnhinweis		
تانس	rüge	تانس	rügen		
تانس	drohung	تانس	drohung		
تانس	gefahr	تانس	gefahren		
